Date,IWF,IWM,MTUM,PRGO,SPY,VLUE,VXX
2018-11-30,-0.014042668106940319,-0.8503529956406003,-0.0,1.0,-1.0225299949847615,-0.9709501948227307,0.0
2018-12-03,-0.008265745663394001,-0.86188831541775,-0.0,1.0,-1.032286856300206,-0.9781908494702939,0.0
2018-12-04,-0.0021671826625386994,-0.86234520123839,-0.0,1.0,-1.0292569659442723,-0.9761996904024766,0.0
2018-12-06,-0.0,-0.7790500583826133,-0.0,1.0,-1.0404911672756034,-0.947078986025839,0.0
2018-12-07,-0.0,-0.7790080216924642,-0.0,1.0,-1.04123827816066,-0.9458441607351334,0.0
2018-12-10,-0.0,-0.7709903724158519,-0.0,1.0,-1.0311217255019032,-0.9294723486827375,0.0
2018-12-11,-0.0,-0.7732860078460676,-0.0,1.0,-1.026863441061087,-0.9360732299645058,0.0
2018-12-12,-0.0,-0.7733896278583172,-0.0,1.0,-1.0265281721715738,-0.9364444776565537,0.0
2018-12-13,-0.0,-0.7696211979846985,-0.0,1.0,-1.0282888598619144,-0.9340921813771226,0.0
2018-12-14,-0.0,-0.7613844030880543,-0.0,1.0,-1.0337149889978743,-0.9344347890948421,0.0
2018-12-17,-0.0,-0.7560096600408693,-0.0,1.0,-1.0213635519227195,-0.9380271224224411,0.0
2018-12-18,-0.0,-0.7376106194690265,-0.0,1.0,-1.0117256637168142,-0.9379793510324483,0.0
2018-12-19,-0.0,-0.7395125553914328,-0.0,1.0,-1.014032496307238,-0.9391802067946825,0.0
2018-12-20,-0.0,-0.7291467626956714,-0.0,1.0,-1.0125670610715074,-0.932865436907474,0.0
2018-12-21,-0.0,-0.7252859701056171,-0.0,1.0,-1.010927164419106,-0.9183569053100904,0.0
2018-12-24,-0.23224933607255602,-1.2008317883449418,-0.0,1.0,-1.4012627148368995,-1.1763792153129229,0.0
2018-12-26,-0.22735390415715845,-1.212025002480405,-0.0,1.0,-1.3676952078579223,-1.1536858815358666,0.0
2018-12-27,-0.20445884146341464,-1.1537252286585367,-0.0,1.0,-1.2836794969512195,-1.121903582317073,0.0
2018-12-28,-0.1952419624516314,-1.1691109731046674,-0.0,1.0,-1.2893995127310944,-1.1233936846128123,0.0
2018-12-31,-0.19439931186084297,-1.1717958520500813,-0.0,1.0,-1.289305170601166,-1.1231960240848704,0.0
2019-01-02,-0.18663981201745555,-1.1789191003692514,-0.0,1.0,-1.2942022730542369,-1.135711887977749,0.0
2019-01-03,-0.17844063222821896,-1.188704703161141,-0.0,1.0,-1.2943330763299923,-1.157334232845027,0.0
2019-01-04,-0.1344984438592291,-1.2023940627244434,-0.0,1.0,-1.2822599952118745,-1.1690208283457026,0.0
2019-01-07,-0.11136086915800318,-1.1652149480191065,-0.0,1.0,-1.2663669570103961,-1.1400206050388686,0.0
2019-01-08,-0.11195881113971448,-1.1631640533582963,-0.0,1.0,-1.266370231687339,-1.139106014509712,0.0
2019-01-09,-0.11007802644489091,-1.1551651637620894,-0.0,1.0,-1.2652431902069803,-1.1417558286221559,0.0
2019-01-10,-0.1124099878425138,-1.1508931076405124,-0.0,1.0,-1.2715795380155244,-1.1410268399887777,0.0
2019-01-11,-0.11378115045905939,-1.1384204609331086,-0.0,1.0,-1.2776372493910435,-1.1543938542252201,0.0
2019-01-14,-0.11391275766539889,-1.1382823871906842,-0.0,1.0,-1.2748274404845754,-1.168474433018735,0.0
2019-01-15,-0.11274302123052299,-1.1326083886456715,-0.0,1.0,-1.279386150732006,-1.1826954761568518,0.0
2019-01-16,-0.09147403606233229,-1.1395885316133894,-0.0,1.0,-1.2715032248952498,-1.2053104844404692,0.0
2019-01-17,-0.09807801017524026,-1.1307235726399096,-0.0,1.0,-1.2738835500282646,-1.2080742415677408,0.0
2019-01-18,-0.10842289664315136,-1.1181762227167273,-0.0,1.0,-1.2715307040386346,-1.236447137919606,0.0
2019-01-22,-0.0,-1.1528677939671557,-0.0,1.0,-1.4250767506456798,-1.2951123239608207,0.0
2019-01-23,-0.0,-1.1176183265764668,-0.0,1.0,-1.4403360523616469,-1.3265276217457138,0.0
2019-01-24,-0.0,-1.1160723009281877,-0.0,1.0,-1.4432340009770397,-1.3258915486077185,0.0
2019-01-25,-0.0,-1.0752978872534293,-0.0,1.0,-1.5444077300490637,-1.386802843696806,0.0
2019-01-28,-0.0,-1.064016442751153,-0.0,1.0,-1.5611590134349307,-1.3878584319229998,0.0
2019-01-29,-0.0,-1.0483222824994975,-0.0,1.0,-1.5694193289129996,-1.405364677516576,0.0
2019-01-30,-0.0,-1.04708779335645,-0.0,1.0,-1.5693753454947486,-1.4089150208553194,0.0
2019-01-31,-0.0,-1.0650762494337913,-0.0,1.0,-1.5385776838290806,-1.4292616638985354,0.0
2019-02-01,-0.0,-1.063569559089994,-0.0,1.0,-1.5386551238171937,-1.4309945641232134,0.0
2019-02-04,-0.0,-1.064878196094222,-0.0,1.0,-1.5394604388967186,-1.4288806120394604,0.0
2019-02-05,-0.0,-1.0534977352793156,-0.0,1.0,-1.5365878208354302,-1.442627075993961,0.0
2019-02-06,-0.0,-1.0458734075230374,-0.0,1.0,-1.542021249811169,-1.4475552646155396,0.0
2019-02-07,-0.0,-1.0447926638786718,-0.0,1.0,-1.540031238978183,-1.4537713508338792,0.0
2019-02-08,-0.0,-1.0453489546510453,-0.0,1.0,-1.5510554489445512,-1.4535905464094534,0.0
2019-02-11,-0.0,-1.0394543333840458,-0.0,1.0,-1.5694507835082914,-1.4623459607485167,0.0
2019-02-12,-0.0,-1.0245330641090358,-0.0,1.0,-1.5640585562847047,-1.4593639575971733,0.0
2019-02-13,-0.0,-1.0411055631209967,-0.0,1.0,-1.5542946487113531,-1.4482271649770515,0.0
2019-02-14,-0.0,-1.0304884214784102,-0.0,1.0,-1.5704317929012033,-1.4551521893012438,0.0
2019-02-15,-0.0,-1.0233109642262475,-0.0,1.0,-1.5686462485493717,-1.453706039658913,0.0
2019-02-19,-0.0,-1.0046349942062573,-0.0,1.0,-1.5811879691672126,-1.4521638369691168,0.0
2019-02-20,-0.0,-1.0160753880266076,-0.0,1.0,-1.5736746623664584,-1.4495565410199558,0.0
2019-02-21,-0.0,-1.0107895532923263,-0.0,1.0,-1.5778461228194012,-1.4532116567510336,0.0
2019-02-22,-0.0,-1.0150379721370015,-0.0,1.0,-1.5672182266257606,-1.4471156264145248,0.0
2019-02-25,-0.0,-1.0145285779145439,-0.0,1.0,-1.5766029359834535,-1.4535135953185694,0.0
2019-02-26,-0.0,-1.012196965878736,-0.0,1.0,-1.57769265662013,-1.4502293231187944,0.0
2019-02-27,-0.0,-1.0115394305870498,-0.0,1.0,-1.5836734693877552,-1.4438397581254725,0.0
2019-02-28,-0.0,-1.0088374911625089,-0.0,1.0,-1.5845874154125845,-1.4565700434299567,0.0
2019-03-01,-0.0,-1.0186625985252988,-0.0,1.0,-1.6123061276379356,-1.4542079837274346,0.0
2019-03-04,-0.0,-1.023363534561743,-0.0,1.0,-1.6104041535172555,-1.4563269876819709,0.0
2019-03-05,-0.0,-1.0187350043391699,-0.0,1.0,-1.6262698453213538,-1.459849915769054,0.0
2019-03-06,-0.0,-1.014225258756947,-0.0,1.0,-1.6261663182582982,-1.4583184622444296,0.0
2019-03-07,-0.0,-0.9998472738380084,-0.0,1.0,-1.630759049025098,-1.4602657435218653,0.0
2019-03-08,-0.0,-0.9978962491661962,-0.0,1.0,-1.6617066037251784,-1.4714967417517573,0.0
2019-03-11,-0.0,-1.0053872053872055,-0.0,1.0,-1.6669774669774668,-1.5076923076923077,0.0
2019-03-12,-0.0,-0.972326846620632,-0.0,1.0,-1.6968508056078677,-1.5620945804561623,0.0
2019-03-13,-0.0,-0.9960094512995536,-0.0,1.0,-1.6974533998424783,-1.5572591231294304,0.0
2019-03-14,-0.0,-0.9938630999213219,-0.0,1.0,-1.6973511670600578,-1.5539994754786257,0.0
2019-03-15,-0.0,-0.9886865922963587,-0.0,1.0,-1.704535887181646,-1.5688276152388974,0.0
2019-03-18,-0.0,-1.0166595699382586,-0.0,1.0,-1.7181179476261443,-1.5877155631253994,0.0
2019-03-19,-0.0,-1.0232446296890028,-0.0,1.0,-1.7210644437319653,-1.5992305226033985,0.0
2019-03-20,-0.0,-1.0252574002574002,-0.0,1.0,-1.7252252252252251,-1.612076362076362,0.0
2019-03-21,-0.0,-1.0262128115786653,-0.0,1.0,-1.7352452425623157,-1.5989815062985795,0.0
2019-03-22,-0.0,-1.0299595141700404,-0.0,1.0,-1.7686909581646424,-1.599514170040486,0.0
2019-03-25,-0.0,-0.932192547577163,-0.0,1.0,-1.798176875099952,-1.6004051388666771,0.0
2019-03-26,-0.0,-0.9433861014220554,-0.0,1.0,-1.8020928360611754,-1.620767373222431,0.0
2019-03-27,-0.0,-0.93895909188263,-0.0,1.0,-1.8003855215249516,-1.61512101092311,0.0
2019-03-28,-0.0,-0.9347220734711364,-0.0,1.0,-1.7934025918389205,-1.6269144264753135,0.0
2019-03-29,-0.0,-0.9275610801543077,-0.0,1.0,-1.7961851693099014,-1.6341620231461638,0.0
2019-04-01,-0.0,-0.9330723440767953,-0.0,1.0,-1.7947122861586315,-1.6349546843996352,0.0
2019-04-02,-0.008129646467347703,-0.9432529282772637,-0.0,1.0,-1.7933358292774242,-1.6036797347167995,0.0
2019-04-03,-0.0010185483006325722,-0.9480004288624423,-0.0,1.0,-1.7965583788999677,-1.615149565776777,0.0
2019-04-04,-0.006167211883949161,-0.9441733254679037,-0.0,1.0,-1.7933179599935645,-1.6191344452190701,0.0
2019-04-05,-0.01045822102425876,-0.9456064690026955,-0.0,1.0,-1.7980053908355795,-1.636765498652291,0.0
2019-04-08,-0.010131493856434576,-0.9451390385859022,-0.0,1.0,-1.7983940504419056,-1.63542789394266,0.0
2019-04-09,-0.03242043732409612,-0.9319657934617883,-0.0,1.0,-1.8130006494912316,-1.6350400519592987,0.0
2019-04-10,-0.039003658274155376,-0.9062836238433398,-0.0,1.0,-1.8021304067140091,-1.6324510436840973,0.0
2019-04-11,-0.057298111583364716,-0.8910528864259966,-0.0,1.0,-1.807123258191209,-1.624630117824286,0.0
2019-04-12,-0.05825347259610208,-0.894153117260687,-0.0,1.0,-1.8076343275546463,-1.6238290082911597,0.0
2019-04-15,-0.05235065775285745,-0.897778736251887,-0.0,1.0,-1.8101682122061677,-1.6311192581410392,0.0
2019-04-16,-0.056930292738153004,-0.8975686020809748,-0.0,1.0,-1.8086689309396735,-1.6280122917677504,0.0
2019-04-17,-0.05788197251414713,-0.8981945567232552,-0.0,1.0,-1.8098086769064943,-1.623497709512261,0.0
2019-04-18,-0.06581145906322428,-0.9010402630302378,-0.0,1.0,-1.8015954293106236,-1.62151673583787,0.0
2019-04-22,-0.0756607452339688,-0.9117742634315424,-0.0,1.0,-1.8030762564991334,-1.6254332755632583,0.0
2019-04-23,-0.07880626117099064,-0.9100362887938039,-0.0,1.0,-1.804419650111033,-1.6229756810919138,0.0
2019-04-24,-0.07216661285114627,-0.9053384996232913,-0.0,1.0,-1.786244752986761,-1.6178021741470239,0.0
2019-04-25,-0.07372156799483788,-0.8964349088562671,-0.0,1.0,-1.7915255148679896,-1.6154756143463997,0.0
2019-04-26,-0.09525350593311757,-0.8860302049622437,-0.0,1.0,-1.8110571736785328,-1.6014023732470333,0.0
2019-04-29,-0.0949919224555735,-0.8847065158858373,-0.0,1.0,-1.8077005923532579,-1.5976305869682284,0.0
2019-04-30,-0.09508988462570432,-0.8713174134692783,-0.0,1.0,-1.7995707002951435,-1.6002683123155352,0.0
2019-05-01,-0.1287952987267385,-0.8912286429426488,-0.0,1.0,-1.8240831428882358,-1.597181412558494,0.0
2019-05-02,-0.12468651183077091,-0.892705266601243,-0.0,1.0,-1.8182859012103367,-1.6162904808635918,0.0
2019-05-03,-0.12366353916648483,-0.8994654156665939,-0.0,1.0,-1.8164957451451014,-1.6152629282129607,0.0
2019-05-06,-0.12075061191188469,-0.86837095458254,-0.0,1.0,-1.8234974163720423,-1.6265433777536031,0.0
2019-05-07,-0.11557104732857687,-0.8776210446054137,-0.0,1.0,-1.8239747290452588,-1.629159631828332,0.0
2019-05-08,-0.100713976633492,-0.866183470359152,-0.0,1.0,-1.818693206404154,-1.62321505841627,0.0
2019-05-09,-0.10879792353863622,-0.8624885091656302,-0.0,1.0,-1.821662250581301,-1.614502784837506,0.0
2019-05-10,-0.11758217515993821,-0.8819214648135891,-0.0,1.0,-1.8746966688727111,-1.6409110964041473,0.0
2019-05-13,-0.11502373330389667,-0.881278286786621,-0.0,1.0,-1.876034882437355,-1.6469809029694227,0.0
2019-05-14,-0.08547659181121202,-0.8263280952639879,-0.01745418954923604,1.0,-1.8776575498885326,-1.6305801750856397,0.0
2019-05-15,-0.0704432691783436,-0.8279810261163514,-0.041491739817894335,1.0,-1.89171800883267,-1.6205768496810424,0.0
2019-05-16,-0.062012969320472996,-0.830690425589886,-0.044902185167020874,1.0,-1.8893248324341998,-1.6223094109312841,0.0
2019-05-17,-0.06079458633486139,-0.8236738703339883,-0.0542457978607291,1.0,-1.8817943680419125,-1.6368151058720803,0.0
2019-05-20,-0.05889731144680155,-0.8072749086546327,-0.06816818454490921,1.0,-1.8812237552489501,-1.6379451382450783,0.0
2019-05-21,-0.04530338548765196,-0.8094641007468789,-0.07937632884479093,1.0,-1.8789729051954425,-1.6385542168674698,0.0
2019-05-22,-0.03945148827338522,-0.7933830331392503,-0.09626163138705993,1.0,-1.8794689013440713,-1.6329651194427819,0.0
2019-05-23,-0.041163675910821096,-0.788200108754758,-0.11359434475258291,1.0,-1.8802610114192493,-1.614573137574769,0.0
2019-05-24,-0.02553399110918356,-0.7701398677219993,-0.11688170877154938,1.0,-1.8898406158516752,-1.6188333514040982,0.0
2019-05-28,-0.02945324365372098,-0.7587329138641788,-0.11878932523323932,1.0,-1.8940117162074201,-1.6231829030158387,0.0
2019-05-29,-0.01984126984126984,-0.7565231572080886,-0.11600347901717764,1.0,-1.9080234833659488,-1.6355729506414436,0.0
2019-05-30,-0.021178135888501738,-0.7526132404181184,-0.11280487804878048,1.0,-1.9112587108013934,-1.6463959059233448,0.0
2019-05-31,-0.01358308686603133,-0.7705663270894951,-0.09913462591740609,1.0,-1.9220067915434331,-1.671815094752985,0.0
2019-06-03,-0.005828521625449395,-0.7682209391001198,-0.11651596034426408,1.0,-1.9185641137378802,-1.6381414097396232,0.0
2019-06-04,-0.0028870247303627848,-0.7710534916657589,-0.11706068199150234,1.0,-1.916657587972546,-1.6396121581871663,0.0
2019-06-05,-0.0,-0.7392983585452204,-0.1367342559811179,1.0,-1.906447806029396,-1.5818045274112218,0.0
2019-06-06,-0.0,-0.7476675603217159,-0.12713136729222518,1.0,-1.8994638069705094,-1.5876675603217156,0.0
2019-06-07,-0.0,-0.7727468041680093,-0.13137823611558705,1.0,-1.8848963368782898,-1.5821785368997743,0.0
2019-06-10,-0.0,-0.774798927613941,-0.1287935656836461,1.0,-1.8756568364611261,-1.582680965147453,0.0
2019-06-11,-0.0,-0.7800861141011842,-0.17933261571582348,1.0,-1.853444564047363,-1.5693218514531755,0.0
2019-06-12,-0.0005919070167886354,-0.7837925096857512,-0.1805316401205338,1.0,-1.8478798966853207,-1.5682307361170897,0.0
2019-06-13,-0.008350843165777706,-0.8014654382845752,-0.1947093367814234,1.0,-1.8310435860136847,-1.5520715478691882,0.0
2019-06-14,-0.014578514175049762,-0.7918661574049168,-0.208564204637151,1.0,-1.8289848835332725,-1.5355317660982304,0.0
2019-06-17,-0.016029261470604055,-0.7917271798181915,-0.20929482007422948,1.0,-1.827228228712818,-1.534667312140283,0.0
2019-06-18,-0.01765149068991497,-0.7973845657087504,-0.20708212248412441,1.0,-1.8272521795285759,-1.5321816811968572,0.0
2019-06-19,-0.02105376228583705,-0.7828562221386756,-0.22374993286427844,1.0,-1.8253397067511683,-1.5178581019388795,0.0
2019-06-20,-0.02399268384528485,-0.7885308515788907,-0.2229813330464253,1.0,-1.8245736726020767,-1.5194469847759426,0.0
2019-06-21,-0.024545503587419755,-0.8017478556400712,-0.2216647785510061,1.0,-1.8180935426444407,-1.5285105464746183,0.0
2019-06-24,-0.035677492815702434,-0.7841457463536301,-0.22133058613023912,1.0,-1.8274684162012687,-1.5534891286667027,0.0
2019-06-25,-0.03496503496503497,-0.7762237762237764,-0.2249146202634575,1.0,-1.830541551471784,-1.5542906705697404,0.0
2019-06-26,-0.0,-0.7891264041880249,-0.21943505289562656,1.0,-1.8277892899989094,-1.6167520994655908,0.0
2019-06-27,-0.009580316803657939,-0.7715965380218822,-0.2349354961624299,1.0,-1.8173207773120679,-1.6098742583419519,0.0
2019-06-28,-0.011583641505329563,-0.7604959756362846,-0.2371111594518164,1.0,-1.8205351316075702,-1.6086034370241462,0.0
2019-07-01,-0.017541954054200837,-0.7536523108673221,-0.2372237006462825,1.0,-1.8203443219464508,-1.602183240102102,0.0
2019-07-02,-0.006326034063260341,-0.752419572857529,-0.23076507164098406,1.0,-1.8160043254933766,-1.6012976480129764,0.0
2019-07-03,-0.005623445441764897,-0.74380880285498,-0.23932086081972534,1.0,-1.8184275981399374,-1.5999783713636855,0.0
2019-07-05,-0.0071856934464314655,-0.7430979523475065,-0.23864066129990816,1.0,-1.8149008590415472,-1.5989518612566858,0.0
2019-07-08,-0.0061054679057704776,-0.7438945320942295,-0.2371947266047115,1.0,-1.8149989193862115,-1.6008752971687918,0.0
2019-07-09,-0.004325025679839974,-0.7352003027517976,-0.23944423420014058,1.0,-1.8194842406876792,-1.6078282964805104,0.0
2019-07-10,-0.006056345644297842,-0.7347104309738819,-0.23976639809657704,1.0,-1.8199859406261827,-1.6069323527821335,0.0
2019-07-11,-0.007093734770130503,-0.7338495695023556,-0.24449017165755133,1.0,-1.8226024800996372,-1.6069746033465102,0.0
2019-07-12,-0.00666052959332864,-0.7343369253262577,-0.24443602101045106,1.0,-1.8226566307467373,-1.6069746033465102,0.0
2019-07-15,-0.00810591731964334,-0.7662253445014862,-0.2647932991083491,1.0,-1.7944879762226424,-1.570278303161308,0.0
2019-07-16,-0.02712760220040988,-0.7639952540179054,-0.28853413871211303,1.0,-1.7782871319167297,-1.5352173444072916,0.0
2019-07-17,-0.029318071378435288,-0.7689649586955347,-0.28680956751795256,1.0,-1.780249446574159,-1.533934452783327,0.0
2019-07-18,-0.0343042071197411,-0.7676375404530744,-0.2902912621359223,1.0,-1.7755124056094929,-1.5259978425026968,0.0
2019-07-19,-0.04221251819505095,-0.767588549247938,-0.2965119413445469,1.0,-1.7621435117796107,-1.5226696856973425,0.0
2019-07-22,-0.03866479723899914,-0.7619715271786023,-0.2904443485763589,1.0,-1.7639128559102675,-1.537586281276963,0.0
2019-07-23,-0.042861764071598016,-0.7638559413413845,-0.2925921932283804,1.0,-1.7605132628854863,-1.5315397886564588,0.0
2019-07-24,-0.0413477088948787,-0.7633423180592992,-0.29234501347708897,1.0,-1.7621024258760107,-1.531644204851752,0.0
2019-07-25,-0.04285329744279946,-0.7528936742934051,-0.2957200538358008,1.0,-1.7664602960969045,-1.5256527590847913,0.0
2019-07-26,-0.049034407370777154,-0.7606579563791578,-0.2683358492530321,1.0,-1.6769038571651658,-1.4503669772526155,0.0
2019-07-29,-0.05007808433107756,-0.7462259239979178,-0.27043206663196256,1.0,-1.676314419573139,-1.4625715773034877,0.0
2019-07-30,-0.04952043369474562,-0.7428586321934946,-0.2778878231859883,1.0,-1.6742076730608841,-1.4682026688907424,0.0
2019-07-31,-0.04749986964909537,-0.7526982637259503,-0.27879451483393297,1.0,-1.668595860055269,-1.4664476771468795,0.0
2019-08-01,-0.04581901489117984,-0.7722586691658857,-0.27663230240549824,1.0,-1.6590128084973446,-1.4529834426741641,0.0
2019-08-02,-0.034466600718488054,-0.7649294528036653,-0.2826053001509866,1.0,-1.6653303483105117,-1.4591034518665071,0.0
2019-08-05,-0.03481012658227848,-0.759338036937124,-0.2805042539946047,1.0,-1.6655426437020129,-1.4476032371861383,0.0
2019-08-06,-0.0008654041946650377,-0.7491855019344329,-0.254530645489717,1.0,-1.6471696192221545,-1.43886173895337,0.0
2019-08-07,-0.0,-0.7796283131918351,-0.22484005280796182,1.0,-1.6272468772214885,-1.4459733929115468,0.0
2019-08-08,-0.0,-0.7777213647441106,-0.2229386677497969,1.0,-1.628300162469537,-1.4482636068237207,0.0
2019-08-09,-0.0,-0.7541409211277844,-0.2268549768939197,1.0,-1.6694532426398045,-1.541928449036814,0.0
2019-08-12,-0.0,-0.744484244406375,-0.24430254892799666,1.0,-1.6783470902766962,-1.5241135856304835,0.0
2019-08-13,-0.0,-0.7301447320641178,-0.2370700835192198,1.0,-1.6878144939565285,-1.5324998703117707,0.0
2019-08-14,-0.0,-0.7333436628447475,-0.2265261853114348,1.0,-1.678700547464105,-1.5261853114347692,0.0
2019-08-15,-0.0,-0.7439024390243902,-0.22154471544715446,1.0,-1.6609756097560975,-1.454878048780488,0.0
2019-08-16,-0.0,-0.7426059558898263,-0.22055086899075108,1.0,-1.6571297896127655,-1.461581461530643,0.0
2019-08-19,-0.0,-0.7148348591371201,-0.22487481665064996,1.0,-1.6663800515907137,-1.4518739568054222,0.0
2019-08-20,-0.0,-0.7158202632507944,-0.21957738665590804,1.0,-1.6653386454183268,-1.4423823692571487,0.0
2019-08-21,-0.0,-0.7174175990323556,-0.24226388468904345,1.0,-1.6562342505795784,-1.4238988005241406,0.0
2019-08-22,-0.0,-0.7184637068357999,-0.23794422631631934,1.0,-1.6557434813248766,-1.4215745494815262,0.0
2019-08-23,-0.0,-0.7174142878719226,-0.23873533705885314,1.0,-1.6558425212707044,-1.422494084478679,0.0
2019-08-26,-0.0,-0.6873292604182188,-0.22361297372473052,1.0,-1.6557890031291909,-1.4002384145432871,0.0
2019-08-27,-0.0,-0.6827309236947791,-0.21890029252813725,1.0,-1.6521890029252815,-1.4042838018741632,0.0
2019-08-28,-0.0,-0.6781130766562609,-0.22020712551409743,1.0,-1.6551707051186761,-1.4016649323621229,0.0
