Date,GABC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-09,1.0,-0.0,-0.7157998278617976,-0.0,-0.3127997049059388,-0.4305176441657445,0.0
2018-11-12,1.0,-0.0,-0.7135419224912816,-0.0,-0.31273638194410336,-0.4296134387740066,0.0
2018-11-13,1.0,-0.0,-0.70945649524738,-0.0,-0.30477699244455275,-0.4229831830368024,0.0
2018-11-14,1.0,-0.0,-0.7090979990738709,-0.0,-0.305208257171407,-0.42287538690258586,0.0
2018-11-15,1.0,-0.0,-0.7103817129460034,-0.0,-0.3048330769042909,-0.4269665665372311,0.0
2018-11-16,1.0,-0.0,-0.7152272448854587,-0.0,-0.3079260075952468,-0.42695087590346686,0.0
2018-11-19,1.0,-0.0,-0.7151607212857702,-0.0,-0.3078939631517052,-0.4269404155233242,0.0
2018-11-20,1.0,-0.0,-0.7058837866822657,-0.0,-0.29901530661986936,-0.43246075850638593,0.0
2018-11-21,1.0,-0.0,-0.7057328848341118,-0.0,-0.3004380127289887,-0.4137889311037437,0.0
2018-11-23,1.0,-0.0,-0.6982810724560597,-0.0,-0.3043783091168436,-0.41496023015738703,0.0
2018-11-26,1.0,-0.0,-0.6991105525209069,-0.0,-0.303620631314352,-0.4142698312950162,0.0
2018-11-27,1.0,-0.0,-0.6994606568429163,-0.0,-0.2982519503033805,-0.4100693441201964,0.0
2018-11-28,1.0,-0.0,-0.706740272889446,-0.0,-0.2954293428475001,-0.4085145364254375,0.0
2018-11-29,1.0,-0.0,-0.701483579796428,-0.0,-0.2918187055886307,-0.4072882657960438,0.0
2018-11-30,1.0,-0.0,-0.7029023873700423,-0.0,-0.29192337312283406,-0.41182133230650747,0.0
2018-12-03,1.0,-0.0,-0.7032514450867052,-0.0,-0.2927023121387283,-0.41252408477842,0.0
2018-12-04,1.0,-0.0,-0.7060859532737237,-0.0,-0.28732814152485336,-0.4102009422170945,0.0
2018-12-06,1.0,-0.0,-0.7289211020816555,-0.0,-0.29072406471923273,-0.42074822461380773,0.0
2018-12-07,1.0,-0.0,-0.7297666699209217,-0.0,-0.2920531094405936,-0.4188714243873865,0.0
2018-12-10,1.0,-0.0,-0.7341134287860067,-0.0,-0.2863580202049567,-0.4021852363301596,0.0
2018-12-11,1.0,-0.0,-0.7355945362350487,-0.0,-0.2821893878739355,-0.40839944683019147,0.0
2018-12-12,1.0,-0.0,-0.7365940180285249,-0.0,-0.2857594090920135,-0.4073912092718129,0.0
2018-12-13,1.0,-0.0,-0.740419519087875,-0.0,-0.2855750724778912,-0.41023704533827077,0.0
2018-12-14,1.0,-0.0,-0.7432653160730393,-0.0,-0.2841853775079841,-0.41044394061288675,0.0
2018-12-17,1.0,-0.0,-0.7436853002070393,-0.0,-0.28147606868834485,-0.410595542564852,0.0
2018-12-18,1.0,-0.0,-0.7364737224509568,-0.0,-0.27490917897796074,-0.4104868006781303,0.0
2018-12-19,1.0,-0.0,-0.7409672310878305,-0.0,-0.2812522840784505,-0.41413083201364354,0.0
2018-12-20,1.0,-0.0,-0.7541767285988862,-0.0,-0.28643240845695134,-0.4235375289537233,0.0
2018-12-21,1.0,-0.0,-0.7557098348992959,-0.0,-0.28623997252410277,-0.4112798371071805,0.0
2018-12-24,1.0,-0.0,-0.7365775087856306,-0.0,-0.276600937133932,-0.42725009761811794,0.0
2018-12-26,1.0,-0.0,-0.7418025834282529,-0.0,-0.2620749824297797,-0.41957686062574223,0.0
2018-12-27,1.0,-0.0,-0.7412245493687513,-0.0,-0.2700868422973072,-0.4212459558734097,0.0
2018-12-28,1.0,-0.0,-0.7513731233980228,-0.0,-0.270572439887709,-0.419162699865739,0.0
2018-12-31,1.0,-0.0,-0.754856207393652,-0.0,-0.2701395167004667,-0.4183790651648056,0.0
2019-01-02,1.0,-0.0,-0.7542356330257312,-0.0,-0.2680777305795616,-0.4189736829256384,0.0
2019-01-03,1.0,-0.0,-0.7574613139760158,-0.0,-0.26061260024033156,-0.43428893739117636,0.0
2019-01-04,1.0,-0.0,-0.7605554742031533,-0.0,-0.24388636696441648,-0.4361058232049592,0.0
2019-01-07,1.0,-0.0,-0.7509610967383157,-0.0,-0.23861795497956914,-0.4282743780072052,0.0
2019-01-08,1.0,-0.0,-0.741624022400309,-0.0,-0.2454620063725017,-0.4267162305686975,0.0
2019-01-09,1.0,-0.0,-0.7394996501893804,-0.0,-0.24527755663313308,-0.4276857011893561,0.0
2019-01-10,1.0,-0.0,-0.7382801196103019,-0.0,-0.24618983312433684,-0.4270280698369827,0.0
2019-01-11,1.0,-0.0,-0.7332254480459881,-0.0,-0.24865948504903146,-0.4334573209023719,0.0
2019-01-14,1.0,-0.0,-0.7302173021730217,-0.0,-0.2474012975423872,-0.43417022405518174,0.0
2019-01-15,1.0,-0.0,-0.7244816683159953,-0.0,-0.24479254664381742,-0.44437739856629094,0.0
2019-01-16,1.0,-0.0,-0.7270623402921749,-0.0,-0.23663275637625955,-0.4469890554939492,0.0
2019-01-17,1.0,-0.0,-0.7320026098934294,-0.0,-0.23670283463425243,-0.44786254561272076,0.0
2019-01-18,1.0,-0.0,-0.719755125838111,-0.0,-0.24244485472743174,-0.46713147410358563,0.0
2019-01-22,1.0,-0.0,-0.8326926773015568,-0.0,-0.0899481068614261,-0.47981933499903906,0.0
2019-01-23,1.0,-0.0,-0.8227314346296564,-0.0,-0.08792347356753892,-0.4988675244566527,0.0
2019-01-24,1.0,-0.0,-0.8190382113429383,-0.0,-0.09410687611429673,-0.4961451356430396,0.0
2019-01-25,1.0,-0.0,-0.8590133835821617,-0.0,-0.024834517079770014,-0.5319611537904044,0.0
2019-01-28,1.0,-0.0,-0.8513621118162294,-0.0,-0.03216465989431267,-0.529425958545472,0.0
2019-01-29,1.0,-0.0,-0.8429756062181176,-0.0,-0.03435437468268743,-0.5402896308294853,0.0
2019-01-30,1.0,-0.0,-0.8513404727636426,-0.0,-0.04837411265337985,-0.5397262947332471,0.0
2019-01-31,1.0,-0.0,-0.8530020200053543,-0.0,-0.027087541677821316,-0.5536518289566551,0.0
2019-02-01,1.0,-0.0,-0.8525149190110826,-0.0,-0.03137254901960784,-0.5518694434295457,0.0
2019-02-04,1.0,-0.0,-0.8504762137942854,-0.0,-0.027887275665352693,-0.5700364811595622,0.0
2019-02-05,1.0,-0.0,-0.8538821741155704,-0.0,-0.028708720488366965,-0.5690259628821497,0.0
2019-02-06,1.0,-0.0,-0.8456068074253906,-0.0,-0.026312562838716008,-0.5803232055714952,0.0
2019-02-07,1.0,-0.0,-0.8383900171274774,-0.0,-0.023929532664546123,-0.5844384634206019,0.0
2019-02-08,1.0,-0.0,-0.8421620032341844,-0.0,-0.035870044592541776,-0.5721076101337776,0.0
2019-02-11,1.0,-0.0,-0.8360205158408794,-0.0,-0.03818498613462907,-0.5798669906009963,0.0
2019-02-12,1.0,-0.0,-0.8336567035881819,-0.0,-0.04437949750718373,-0.5779158582410295,0.0
2019-02-13,1.0,-0.0,-0.8281001443919631,-0.0,-0.04549570495093121,-0.5737500305915176,0.0
2019-02-14,1.0,-0.0,-0.7982051785013731,-0.0,-0.07027265594350726,-0.5834395841506473,0.0
2019-02-15,1.0,-0.0,-0.7884733292458614,-0.0,-0.07565910484365419,-0.5883261802575107,0.0
2019-02-19,1.0,-0.0,-0.7881017190220457,-0.0,-0.0759949974251453,-0.5881458593884107,0.0
2019-02-20,1.0,-0.0,-0.7894245417465232,-0.0,-0.07327141382868936,-0.5944518158140449,0.0
2019-02-21,1.0,-0.0,-0.79017714552468,-0.0,-0.07299574949018452,-0.5937691948600772,0.0
2019-02-22,1.0,-0.0,-0.7857213026180068,-0.0,-0.08021022643548309,-0.5899847733189253,0.0
2019-02-25,1.0,-0.0,-0.7761847081798631,-0.0,-0.09121696783922083,-0.6046028724692853,0.0
2019-02-26,1.0,-0.0,-0.7785823735850922,-0.0,-0.09040581286145026,-0.6024665117888389,0.0
2019-02-27,1.0,-0.0,-0.7739646433428112,-0.0,-0.09669922116454445,-0.6018296451971814,0.0
2019-02-28,1.0,-0.0,-0.7761245674740485,-0.0,-0.09972812654473553,-0.5956994562530895,0.0
2019-03-01,1.0,-0.0,-0.7813140416286019,-0.0,-0.0977012913261401,-0.5900595047035876,0.0
2019-03-04,1.0,-0.0,-0.7758259110310627,-0.0,-0.09762897535219955,-0.5937924058128347,0.0
2019-03-05,1.0,-0.0,-0.7635698212121961,-0.0,-0.11753505279556864,-0.5917554835678429,0.0
2019-03-06,1.0,-0.0,-0.7592908116650616,-0.0,-0.1193421734943329,-0.5906857298071462,0.0
2019-03-07,1.0,-0.0,-0.7694835680751174,-0.0,-0.10980973560662219,-0.591672844082036,0.0
2019-03-08,1.0,-0.0,-0.7734068444841801,-0.0,-0.1087269656782397,-0.6013758505935528,0.0
2019-03-11,1.0,-0.0,-0.7737475399217757,-0.0,-0.11108343090605614,-0.6063874841184823,0.0
2019-03-12,1.0,-0.0,-0.7574920244165891,-0.0,-0.12170614685121454,-0.6327714838353137,0.0
2019-03-13,1.0,-0.0,-0.7637024326233977,-0.0,-0.1302109619460987,-0.6295548601998586,0.0
2019-03-14,1.0,-0.0,-0.759685047293218,-0.0,-0.1333266250754679,-0.6226101831354397,0.0
2019-03-15,1.0,-0.0,-0.7484191167208324,-0.0,-0.13465850401834076,-0.6362330889577507,0.0
2019-03-18,1.0,-0.0,-0.7590707122000763,-0.0,-0.14279548051288563,-0.6371715119969532,0.0
2019-03-19,1.0,-0.0,-0.7603421501489269,-0.0,-0.1423334436496016,-0.643084442860416,0.0
2019-03-20,1.0,-0.0,-0.7738207848651413,-0.0,-0.14314201712897864,-0.6396267416592101,0.0
2019-03-21,1.0,-0.0,-0.7768741341269434,-0.0,-0.13492226384114114,-0.6537533993534814,0.0
2019-03-22,1.0,-0.0,-0.7730364873222016,-0.0,-0.15326736755308185,-0.650484436198722,0.0
2019-03-25,1.0,-0.0,-0.7643443149962709,-0.0,-0.15754957179229997,-0.6499498495486459,0.0
2019-03-26,1.0,-0.0,-0.7756864767306949,-0.0,-0.15887585406729407,-0.6437540286193116,0.0
2019-03-27,1.0,-0.0,-0.7816300129366105,-0.0,-0.15705045278137128,-0.6486416558861577,0.0
2019-03-28,1.0,-0.0,-0.783929079114006,-0.0,-0.15463544493551473,-0.6460158693236153,0.0
2019-03-29,1.0,-0.0,-0.779312303164851,-0.0,-0.15416387010170893,-0.6479684031183851,0.0
2019-04-01,1.0,-0.0,-0.786066314023997,-0.0,-0.1572442265514127,-0.6370016772029415,0.0
2019-04-02,1.0,-0.0,-0.7906934730430742,-0.0,-0.16646450047745634,-0.623686995122203,0.0
2019-04-03,1.0,-0.0,-0.790667664593388,-0.0,-0.16788396521020982,-0.6222675303894495,0.0
2019-04-04,1.0,-0.0,-0.7855634528224145,-0.0,-0.1594818706221673,-0.6301761433868974,0.0
2019-04-05,1.0,-0.0,-0.7759967012859831,-0.0,-0.16405947993711825,-0.6370641445249079,0.0
2019-04-08,1.0,-0.0,-0.7696409252485704,-0.0,-0.16670959765081655,-0.6395085260934521,0.0
2019-04-09,1.0,-0.0,-0.7577399380804954,-0.0,-0.19388544891640866,-0.6283539731682146,0.0
2019-04-10,1.0,-0.0,-0.7498904159038753,-0.0,-0.1932032075909548,-0.6353814815769796,0.0
2019-04-11,1.0,-0.0,-0.7458711808422792,-0.0,-0.20582163501238646,-0.6288449628406276,0.0
2019-04-12,1.0,-0.0,-0.7442238267148015,-0.0,-0.2066529138731305,-0.6277720474471378,0.0
2019-04-15,1.0,-0.0,-0.7450576075469753,-0.0,-0.2035466659793283,-0.6289146067994948,0.0
2019-04-16,1.0,-0.0,-0.7385636041039881,-0.0,-0.19977371493224302,-0.6330581912623107,0.0
2019-04-17,1.0,-0.0,-0.7044278173525342,-0.0,-0.21442115512735102,-0.6435453287551888,0.0
2019-04-18,1.0,-0.0,-0.6995488105004102,-0.0,-0.21221287940935196,-0.6518150123051681,0.0
2019-04-22,1.0,-0.0,-0.7028659555327079,-0.0,-0.21552499678704534,-0.6519470505076468,0.0
2019-04-23,1.0,-0.0,-0.7113866097379047,-0.0,-0.211090820237146,-0.6496051853185524,0.0
2019-04-24,1.0,-0.0,-0.7094467734883362,-0.0,-0.21342043671716263,-0.6490830997145135,0.0
2019-04-25,1.0,-0.0,-0.7059580822905401,-0.0,-0.21793089242494465,-0.6509089036510635,0.0
2019-04-26,1.0,-0.0,-0.6999793782543693,-0.0,-0.2244161468268289,-0.6533226787647575,0.0
2019-04-29,1.0,-0.0,-0.6991936938097324,-0.0,-0.2231123934155955,-0.6537520286457663,0.0
2019-04-30,1.0,-0.0,-0.6929531065012611,-0.0,-0.22018325011581819,-0.6606012250990889,0.0
2019-05-01,1.0,-0.0,-0.6807786515405441,-0.0,-0.23364702849039581,-0.6638906793863607,0.0
2019-05-02,1.0,-0.0,-0.6815628060409257,-0.0,-0.22369980928818103,-0.6719241276222876,0.0
2019-05-03,1.0,-0.0,-0.6808828452960416,-0.0,-0.22400782919982487,-0.6705297586855185,0.0
2019-05-06,1.0,-0.0,-0.6752038147977234,-0.0,-0.22829821053171306,-0.6602061221350561,0.0
2019-05-07,1.0,-0.0,-0.6846421980725856,-0.0,-0.22260098421160548,-0.6558078736928439,0.0
2019-05-08,1.0,-0.0,-0.6811298107618051,-0.0,-0.23073779911637768,-0.64195418443701,0.0
2019-05-09,1.0,-0.0,-0.6814606741573034,-0.0,-0.23289070480081717,-0.6392747701736466,0.0
2019-05-10,1.0,-0.0,-0.6801858138288368,-0.0,-0.2360448199290436,-0.636182648868016,0.0
2019-05-13,1.0,-0.0,-0.6790624123243298,-0.0,-0.23268804040094884,-0.6388144974111767,0.0
2019-05-14,1.0,-0.0,-0.664358545122508,-0.0,-0.2407294678638462,-0.63133465225993,0.0
2019-05-15,1.0,-0.0,-0.6677000482809443,-0.0,-0.24361548039539552,-0.6297868015144971,0.0
2019-05-16,1.0,-0.0,-0.6707630460779075,-0.0,-0.2402615576419103,-0.6332849909676107,0.0
2019-05-17,1.0,-0.0,-0.6708764067831136,-0.0,-0.24484391709527933,-0.6304934562305852,0.0
2019-05-20,1.0,-0.0,-0.666556409343036,-0.0,-0.24606890234593662,-0.6317744644038471,0.0
2019-05-21,1.0,-0.0,-0.6689975500204164,-0.0,-0.2461719069007758,-0.6368926092282564,0.0
2019-05-22,1.0,-0.0,-0.6658845732064982,-0.0,-0.2491137690954069,-0.6353064191170844,0.0
2019-05-23,1.0,-0.0,-0.6705308582080025,-0.0,-0.2432908612721191,-0.6396088144422031,0.0
2019-05-24,1.0,-0.0,-0.6684853274864238,-0.0,-0.24003773296280242,-0.6410014532289727,0.0
2019-05-28,1.0,-0.0,-0.6713670092051917,-0.0,-0.23721855317846852,-0.6413545146237601,0.0
2019-05-29,1.0,-0.0,-0.6773060476481368,-0.0,-0.2359753614335166,-0.6319995927509672,0.0
2019-05-30,1.0,-0.0,-0.6761623766405535,-0.0,-0.2330603316715841,-0.6342964696306846,0.0
2019-05-31,1.0,-0.0,-0.6782770201506207,-0.0,-0.2286535721555058,-0.6373397109708936,0.0
2019-06-03,1.0,-0.0,-0.6826669372843515,-0.0,-0.22810533793383397,-0.626268520397808,0.0
2019-06-04,1.0,-0.0,-0.6848192771084338,-0.0,-0.22726696258719087,-0.6243753963221306,0.0
2019-06-05,1.0,-0.0,-0.6769665045240315,-0.0,-0.23522443733145146,-0.6081608992615368,0.0
2019-06-06,1.0,-0.0,-0.679593790948493,-0.0,-0.23147868158451768,-0.6088347948795484,0.0
2019-06-07,1.0,-0.0,-0.6896899420216789,-0.0,-0.22687169145449962,-0.604234938240484,0.0
2019-06-10,1.0,-0.0,-0.695829248057923,-0.0,-0.21090077180280062,-0.6072856173165396,0.0
2019-06-11,1.0,-0.0,-0.6992519080123928,-0.0,-0.2107755472154354,-0.6087755975920002,0.0
2019-06-12,1.0,-0.0,-0.7009647112163422,-0.0,-0.2100198987431047,-0.6078436311427924,0.0
2019-06-13,1.0,-0.0,-0.7081305937224254,-0.0,-0.21749653346779277,-0.5955124164880877,0.0
2019-06-14,1.0,-0.0,-0.7123439947450861,-0.0,-0.21471881158102166,-0.5993380829670052,0.0
2019-06-17,1.0,-0.0,-0.7051793835270339,-0.0,-0.22958564931783731,-0.5917635169277413,0.0
2019-06-18,1.0,-0.0,-0.695969493408758,-0.0,-0.23276428102429417,-0.5966210414667407,0.0
2019-06-19,1.0,-0.0,-0.6992524874993687,-0.0,-0.23102176877620084,-0.5951058134249204,0.0
2019-06-20,1.0,-0.0,-0.6993951970038211,-0.0,-0.23324138978161296,-0.5979198825821798,0.0
2019-06-21,1.0,-0.0,-0.7051048313582498,-0.0,-0.22521016914818193,-0.6018434113238125,0.0
2019-06-24,1.0,-0.0,-0.7106667003767098,-0.0,-0.22410436629332794,-0.593456880641165,0.0
2019-06-25,1.0,-0.0,-0.6953587137873501,-0.0,-0.23471864098286063,-0.5978563122503665,0.0
2019-06-26,1.0,-0.0,-0.692815583101442,-0.0,-0.2166708828737668,-0.6202630913230458,0.0
2019-06-27,1.0,-0.0,-0.6897642978303249,-0.0,-0.22709435681916,-0.6148510088863008,0.0
2019-06-28,1.0,-0.0,-0.6785479382747281,-0.0,-0.23579559827978752,-0.6153807235011384,0.0
2019-07-01,1.0,-0.0,-0.6889877192095821,-0.0,-0.22236822155960984,-0.6155556678627382,0.0
2019-07-02,1.0,-0.0,-0.6836384875187284,-0.0,-0.2382996013103431,-0.617486477564184,0.0
2019-07-03,1.0,-0.0,-0.6867106264265788,-0.0,-0.23317271113365456,-0.6162566573674867,0.0
2019-07-05,1.0,-0.0,-0.6871784474237778,-0.0,-0.22941429911042402,-0.6178117951187369,0.0
2019-07-08,1.0,-0.0,-0.6903325560174389,-0.0,-0.22442461725641286,-0.6199939166582177,0.0
2019-07-09,1.0,-0.0,-0.6935492057047149,-0.0,-0.22499111810384204,-0.6191696695934629,0.0
2019-07-10,1.0,-0.0,-0.6945445318447095,-0.0,-0.2234965744734839,-0.6193859426541487,0.0
2019-07-11,1.0,-0.0,-0.6940638108554722,-0.0,-0.2307359857633151,-0.6174653616372189,0.0
2019-07-12,1.0,-0.0,-0.6865254710752197,-0.0,-0.24216567626593527,-0.6107979074610188,0.0
2019-07-15,1.0,-0.0,-0.7010338083263482,-0.0,-0.24140821458507963,-0.5976275749955549,0.0
2019-07-16,1.0,-0.0,-0.7058091707713401,-0.0,-0.25064743817600166,-0.5825166302747169,0.0
2019-07-17,1.0,-0.0,-0.7233294552076484,-0.0,-0.23878294299155242,-0.5671000050584248,0.0
2019-07-18,1.0,-0.0,-0.7228909569087598,-0.0,-0.2388478656686223,-0.5670898239935261,0.0
2019-07-19,1.0,-0.0,-0.7240603025244093,-0.0,-0.238377093135023,-0.5670309101026964,0.0
2019-07-22,1.0,-0.0,-0.7062066872375943,-0.0,-0.23182760888259396,-0.5911781071374373,0.0
2019-07-23,1.0,-0.0,-0.7063510129751879,-0.0,-0.2317323013885727,-0.5911930596656296,0.0
2019-07-24,1.0,-0.0,-0.7065651712103587,-0.0,-0.23180415760457238,-0.5905872237114966,0.0
2019-07-25,1.0,-0.0,-0.7131653511434931,-0.0,-0.2242208055049585,-0.5924660999797612,0.0
2019-07-26,1.0,-0.0,-0.7116274366040503,-0.0,-0.22448360427780445,-0.5921674714939449,0.0
2019-07-29,1.0,-0.0,-0.7126929022121988,-0.0,-0.23122925271773562,-0.59012239312774,0.0
2019-07-30,1.0,-0.0,-0.7145717689402581,-0.0,-0.2333409373178212,-0.5867234430841761,0.0
2019-07-31,1.0,-0.0,-0.7563776159682265,-0.0,-0.2239676154590356,-0.5656092469066653,0.0
2019-08-01,1.0,-0.0,-0.7737268959906439,-0.0,-0.21556962347138536,-0.5530979076093865,0.0
2019-08-02,1.0,-0.0,-0.7739114963271737,-0.0,-0.21312558777927457,-0.5547365477975752,0.0
2019-08-05,1.0,-0.0,-0.770468504136846,-0.0,-0.20795898685345923,-0.5595401248667581,0.0
2019-08-06,1.0,-0.0,-0.7682638644476846,-0.0,-0.1907587108451908,-0.554929860727035,0.0
2019-08-07,1.0,-0.0,-0.765121957358975,-0.0,-0.19704483097137968,-0.5550381352732399,0.0
2019-08-08,1.0,-0.0,-0.7699097241431337,-0.0,-0.19536298941333263,-0.5493751100158423,0.0
2019-08-09,1.0,-0.0,-0.7621265619913354,-0.0,-0.18223023564470486,-0.5598377281947262,0.0
2019-08-12,1.0,-0.0,-0.7600910888115913,-0.0,-0.19654162808738518,-0.5458071619829333,0.0
2019-08-13,1.0,-0.0,-0.7539172810196176,-0.0,-0.1933025115581657,-0.5518680494814444,0.0
2019-08-14,1.0,-0.0,-0.7609497234540833,-0.0,-0.1813991728536549,-0.5490806716826947,0.0
2019-08-15,1.0,-0.0,-0.772787807043504,-0.0,-0.17406530531715497,-0.5193597711354444,0.0
2019-08-16,1.0,-0.0,-0.7672586262257022,-0.0,-0.18657840788401214,-0.5160915849531948,0.0
2019-08-19,1.0,-0.0,-0.7635722910865227,-0.0,-0.1881268636486853,-0.5126296853052071,0.0
2019-08-20,1.0,-0.0,-0.76828668404742,-0.0,-0.18500664075950612,-0.5062472330168725,0.0
2019-08-21,1.0,-0.0,-0.7700098328416913,-0.0,-0.18456243854473942,-0.5036627335299901,0.0
2019-08-22,1.0,-0.0,-0.7710129972236555,-0.0,-0.18048696592221322,-0.505442126729073,0.0
2019-08-23,1.0,-0.0,-0.7717637222112925,-0.0,-0.1838235294117647,-0.5035903993704505,0.0
2019-08-26,1.0,-0.0,-0.7678623790440817,-0.0,-0.17857491936272116,-0.49711660639233707,0.0
2019-08-27,1.0,-0.0,-0.7665348757748817,-0.0,-0.1765997949919461,-0.49743739932640213,0.0
2019-08-28,1.0,-0.0,-0.7516280884899631,-0.0,-0.19398034098392644,-0.4934998414595478,0.0
2019-08-29,1.0,-0.0,-0.7400428996246282,-0.0,-0.19665577926193145,-0.5007799931750597,0.0
2019-08-30,1.0,-0.0,-0.7364118534377889,-0.0,-0.19950367378716366,-0.4970561043258236,0.0
2019-09-03,1.0,-0.0,-0.7435554149120032,-0.0,-0.20493658869063558,-0.48572332708551397,0.0
2019-09-04,1.0,-0.0,-0.7349629089140216,-0.0,-0.20457254043536421,-0.49266690988690254,0.0
2019-09-05,1.0,-0.0,-0.741970723181123,-0.0,-0.2039666933702328,-0.4816595052557473,0.0
2019-09-06,1.0,-0.0,-0.7394315045276258,-0.0,-0.211418333252627,-0.4703404193501525,0.0
2019-09-09,1.0,-0.0,-0.7490191329619763,-0.0,-0.21203681278759992,-0.4608137563574715,0.0
2019-09-10,1.0,-0.0,-0.752942031091094,-0.0,-0.19385926679258075,-0.4746476826964986,0.0
2019-09-11,1.0,-0.0,-0.7555872678018576,-0.0,-0.20099651702786378,-0.4621468653250774,0.0
2019-09-12,1.0,-0.0,-0.7511118630958137,-0.0,-0.20240742531180508,-0.4635743981436721,0.0
2019-09-13,1.0,-0.0,-0.7486469508069972,-0.0,-0.20515608388904996,-0.46238040011597564,0.0
2019-09-16,1.0,-0.0,-0.7492316999395039,-0.0,-0.20546884452510586,-0.4651421657592256,0.0
2019-09-17,1.0,-0.0,-0.7199323099238486,-0.0,-0.216124743140336,-0.4814214915991781,0.0
2019-09-18,1.0,-0.0,-0.7140716029685498,-0.0,-0.2141562114729132,-0.48915802451229246,0.0
2019-09-19,1.0,-0.0,-0.7062661607984341,-0.0,-0.22725405379280345,-0.4830236098692637,0.0
2019-09-20,1.0,-0.0,-0.7385180208283342,-0.0,-0.20924317320151653,-0.4518164802994673,0.0
2019-09-23,1.0,-0.0,-0.7387497601228172,-0.0,-0.20854922279792748,-0.4514728459028977,0.0
2019-09-24,1.0,-0.0,-0.7425832734243949,-0.0,-0.20809968847352026,-0.4456985382219027,0.0
