Date,IWF,IWM,MTUM,SJI,SPY,VLUE,VXX
2018-11-16,-0.0,-0.9012309685779075,-0.0,1.0,-0.7830579850988015,-0.5551020408163266,0.0
2018-11-19,-0.0,-0.9045453068650703,-0.0,1.0,-0.7868676695149289,-0.5575554761363267,0.0
2018-11-20,-0.0,-0.8865935781905723,-0.0,1.0,-0.781190019193858,-0.5854451999089105,0.0
2018-11-21,-0.0,-0.8793990864054557,-0.0,1.0,-0.777616933667889,-0.5598661777005726,0.0
2018-11-23,-0.0,-0.8641407481264675,-0.0,1.0,-0.7880737190826926,-0.5641503972210608,0.0
2018-11-26,-0.0,-0.8650977366255144,-0.0,1.0,-0.7869084362139919,-0.5630144032921811,0.0
2018-11-27,-0.0,-0.8633052147239263,-0.0,1.0,-0.7776393149284253,-0.5543519938650306,0.0
2018-11-28,-0.0,-0.8671802576479238,-0.0,1.0,-0.7758207333056293,-0.5535914074737077,0.0
2018-11-29,-0.0,-0.8469378066149706,-0.0,1.0,-0.7622092103180883,-0.555910745371103,0.0
2018-11-30,-0.0,-0.8509460963587215,-0.0,1.0,-0.7650182858960088,-0.5641914453808237,0.0
2018-12-03,-0.0,-0.8512614934300533,-0.0,1.0,-0.7655817505010978,-0.5647290891158411,0.0
2018-12-04,-0.0,-0.8506866258602647,-0.0,1.0,-0.7600773841616189,-0.5607180235323967,0.0
2018-12-06,-0.0,-0.7884367519793777,-0.0,1.0,-0.754066163383048,-0.5263303259068312,0.0
2018-12-07,-0.0,-0.7891538532363503,-0.0,1.0,-0.755762207286008,-0.5241997360586809,0.0
2018-12-10,-0.0,-0.7891317547055251,-0.0,1.0,-0.7478142076502732,-0.4988463873709775,0.0
2018-12-11,-0.0,-0.790391686164879,-0.0,1.0,-0.7446899024582941,-0.5036008386763499,0.0
2018-12-12,-0.0,-0.790409335399763,-0.0,1.0,-0.7444616646914031,-0.5039657215789953,0.0
2018-12-13,-0.0,-0.785673074003219,-0.0,1.0,-0.7492028787464698,-0.5017764416507242,0.0
2018-12-14,-0.0,-0.7808867712664258,-0.0,1.0,-0.7519043428120542,-0.5020484962520105,0.0
2018-12-17,-0.0,-0.7766429974316361,-0.0,1.0,-0.7316815228886538,-0.5132497356096087,0.0
2018-12-18,-0.0,-0.7685285285285284,-0.0,1.0,-0.7251351351351351,-0.5093093093093093,0.0
2018-12-19,-0.0,-0.7697928255705567,-0.0,1.0,-0.7268544967976667,-0.510238446041435,0.0
2018-12-20,-0.0,-0.7565225187531752,-0.0,1.0,-0.7281611428229879,-0.5038402916828546,0.0
2018-12-21,-0.0,-0.765337239894762,-0.0,1.0,-0.7420473570916049,-0.48233078210954317,0.0
2018-12-24,-0.0,-0.7570535714285713,-0.0,1.0,-0.7364880952380952,-0.48267857142857135,0.0
2018-12-26,-0.0,-0.760884609598315,-0.0,1.0,-0.7541146381826389,-0.493876936964044,0.0
2018-12-27,-0.0,-0.7176293813390354,-0.0,1.0,-0.6712803768023811,-0.5006501574825902,0.0
2018-12-28,-0.0,-0.7176842166265829,-0.0,1.0,-0.6750311494885689,-0.5049114774999276,0.0
2018-12-31,-0.0,-0.716132398121848,-0.0,1.0,-0.6761057330009855,-0.5061445713291983,0.0
2019-01-02,-0.0,-0.7155187395006661,-0.0,1.0,-0.6749695881364768,-0.5058796269478074,0.0
2019-01-03,-0.0,-0.7234372258932227,-0.0,1.0,-0.7132623823168236,-0.4871060171919771,0.0
2019-01-04,-0.0,-0.7288589042689309,-0.0,1.0,-0.6880016284750494,-0.49113062696289406,0.0
2019-01-07,-0.0,-0.7022015892455357,-0.0,1.0,-0.6759704935775114,-0.4699381960069494,0.0
2019-01-08,-0.0,-0.6882282726084238,-0.0,1.0,-0.6860967430227932,-0.4676860114818394,0.0
2019-01-09,-0.0,-0.7035827820259473,-0.0,1.0,-0.6927857490620615,-0.46756594209124497,0.0
2019-01-10,-0.0,-0.700915855752719,-0.0,1.0,-0.6949055523755009,-0.4662278191184888,0.0
2019-01-11,-0.0,-0.6791778629009204,-0.0,1.0,-0.697644502887199,-0.48179063518380877,0.0
2019-01-14,-0.0,-0.6784284570513555,-0.0,1.0,-0.6960139540203591,-0.48495939608829924,0.0
2019-01-15,-0.0,-0.6738725841088046,-0.0,1.0,-0.6925125268432355,-0.49689334287759485,0.0
2019-01-16,-0.0,-0.677970474415938,-0.0,1.0,-0.693019922602838,-0.49557116239071236,0.0
2019-01-17,-0.0,-0.6766417527243681,-0.0,1.0,-0.6883379928110914,-0.48773321161636335,0.0
2019-01-18,-0.0,-0.6676529732835392,-0.0,1.0,-0.689629416834243,-0.5154553289284688,0.0
2019-01-22,-0.0,-0.6939779965257672,-0.0,1.0,-0.7822524609148813,-0.4189345686160973,0.0
2019-01-23,-0.0,-0.6415165273721045,-0.0,1.0,-0.792706556002198,-0.4577055438271784,0.0
2019-01-24,-0.0,-0.6426548774849745,-0.0,1.0,-0.7879969949144706,-0.4588534442903375,0.0
2019-01-25,-0.0,-0.6041648231719907,-0.0,1.0,-0.8975311919299177,-0.44792496239270857,0.0
2019-01-28,-0.0,-0.5951174980858708,-0.0,1.0,-0.904735261205018,-0.44496142293421287,0.0
2019-01-29,-0.0,-0.585559265442404,-0.0,1.0,-0.9398700214643453,-0.4556999761507274,0.0
2019-01-30,-0.0,-0.5789676539476416,-0.0,1.0,-0.926057695158469,-0.45975273503513303,0.0
2019-01-31,-0.0,-0.5982317109231771,-0.0,1.0,-0.8740907209178543,-0.48465314329646936,0.0
2019-02-01,-0.0,-0.596879256232605,-0.0,1.0,-0.8805590098892639,-0.48341919819979867,0.0
2019-02-04,-0.0,-0.5885859301227573,-0.0,1.0,-0.8814034466477809,-0.4809076959395656,0.0
2019-02-05,-0.0,-0.5744267506549319,-0.0,1.0,-0.8755187943366791,-0.49356842198216233,0.0
2019-02-06,-0.0,-0.5810469420128077,-0.0,1.0,-0.8714529111098055,-0.4850185065507315,0.0
2019-02-07,-0.0,-0.5893162141468873,-0.0,1.0,-0.8860651392897108,-0.46943282878850345,0.0
2019-02-08,-0.0,-0.6067475427255822,-0.0,1.0,-0.9097375955606718,-0.4351958440331769,0.0
2019-02-11,-0.0,-0.6054570743689148,-0.0,1.0,-0.9202450356603831,-0.4336953626705336,0.0
2019-02-12,-0.0,-0.5983650100342345,-0.0,1.0,-0.9161256050053123,-0.4367548105300437,0.0
2019-02-13,-0.0,-0.6044523072386849,-0.0,1.0,-0.9135485773256671,-0.430546955624355,0.0
2019-02-14,-0.0,-0.5739979293003993,-0.0,1.0,-0.9348025440023665,-0.4493418133412217,0.0
2019-02-15,-0.0,-0.5999585909077464,-0.0,1.0,-0.9207903221035818,-0.4370433908130971,0.0
2019-02-19,-0.0,-0.5915770873214549,-0.0,1.0,-0.9218377264025917,-0.43163009865999113,0.0
2019-02-20,-0.0,-0.6145805807569218,-0.0,1.0,-0.8968848175225345,-0.4246161073431398,0.0
2019-02-21,-0.0,-0.6066204546789637,-0.0,1.0,-0.8982846736767902,-0.43229747988016215,0.0
2019-02-22,-0.0,-0.6070526748487873,-0.0,1.0,-0.9015502965529391,-0.4275941041752305,0.0
2019-02-25,-0.0,-0.6010509535336837,-0.0,1.0,-0.9133553758044518,-0.43771033831257017,0.0
2019-02-26,-0.0,-0.5979150715589846,-0.0,1.0,-0.9216679427528123,-0.4252311679133047,0.0
2019-02-27,-0.0,-0.5994342458084096,-0.0,1.0,-0.9243893096030881,-0.42281285912131306,0.0
2019-02-28,-0.0,-0.605764403626377,-0.0,1.0,-0.9307503765171427,-0.41656084812332045,0.0
2019-03-01,-0.0,-0.6304954093942907,-0.0,1.0,-0.9648105787610064,-0.5382132673205277,0.0
2019-03-04,-0.0,-0.6342297674710515,-0.0,1.0,-0.9702199767784856,-0.5335927448457651,0.0
2019-03-05,-0.0,-0.616650898770104,-0.0,1.0,-1.001261431725008,-0.535666982024598,0.0
2019-03-06,-0.0,-0.6078910286519492,-0.0,1.0,-0.991012995146391,-0.5324565523720056,0.0
2019-03-07,-0.0,-0.5822527730042181,-0.0,1.0,-1.0246836431807531,-0.5175753788470551,0.0
2019-03-08,-0.0,-0.56844112505959,-0.0,1.0,-1.0884792626728113,-0.5212140473542032,0.0
2019-03-11,-0.0,-0.5685372289079091,-0.0,1.0,-1.0885513868331296,-0.5606216616255872,0.0
2019-03-12,-0.0,-0.5296900489396411,-0.0,1.0,-1.1191517128874389,-0.6138009787928221,0.0
2019-03-13,-0.0,-0.5449305737490175,-0.0,1.0,-1.125261985852764,-0.6046633481791983,0.0
2019-03-14,-0.0,-0.540393510977914,-0.0,1.0,-1.124503224965796,-0.5926444719525703,0.0
2019-03-15,-0.0,-0.5282414818202608,-0.0,1.0,-1.1263271373035837,-0.6122308973898272,0.0
2019-03-18,-0.0,-0.5496524329692155,-0.0,1.0,-1.1364448857994043,-0.6240648791790798,0.0
2019-03-19,-0.0,-0.551732155312718,-0.0,1.0,-1.1369116816687148,-0.6328760753313183,0.0
2019-03-20,-0.0,-0.5539004965177113,-0.0,1.0,-1.1359925355726614,-0.6424406011529874,0.0
2019-03-21,-0.0,-0.5472990864557129,-0.0,1.0,-1.1532172646630479,-0.6094267178604528,0.0
2019-03-22,-0.0,-0.5352714977126567,-0.0,1.0,-1.1840151163561625,-0.5956706225551945,0.0
2019-03-25,-0.0,-0.4315259921743991,-0.0,1.0,-1.247394206424884,-0.6091474040706277,0.0
2019-03-26,-0.0,-0.44488593092943945,-0.0,1.0,-1.24572034038608,-0.620575477633191,0.0
2019-03-27,-0.0,-0.42986604928063504,-0.0,1.0,-1.256689267405325,-0.62086985281958,0.0
2019-03-28,-0.0,-0.4189962507399856,-0.0,1.0,-1.231862132473854,-0.6379661908833784,0.0
2019-03-29,-0.0,-0.41885763112922314,-0.0,1.0,-1.2289996056263968,-0.6385894570790063,0.0
2019-04-01,-0.0,-0.4309268869473823,-0.0,1.0,-1.2329370032188136,-0.6206069762858832,0.0
2019-04-02,-0.0,-0.4472338751966439,-0.0,1.0,-1.2533101730466703,-0.5768550078657577,0.0
2019-04-03,-0.0,-0.45076314671373,-0.0,1.0,-1.2344020655619832,-0.5831290649410072,0.0
2019-04-04,-0.0,-0.4512243027366767,-0.0,1.0,-1.2303260442582167,-0.5919863820872071,0.0
2019-04-05,-0.0,-0.4395399134880063,-0.0,1.0,-1.2380718311705334,-0.5993577139861057,0.0
2019-04-08,-0.0,-0.4392086330935252,-0.0,1.0,-1.238227599738391,-0.5926749509483322,0.0
2019-04-09,-0.0,-0.42456359102244395,-0.0,1.0,-1.2836002100013126,-0.5731395196219976,0.0
2019-04-10,-0.0,-0.4125507664090135,-0.0,1.0,-1.275219441897026,-0.5875147386348749,0.0
2019-04-11,-0.0,-0.39628147953830006,-0.0,1.0,-1.2973176810073452,-0.5855194123819517,0.0
2019-04-12,-0.0,-0.39801532717626253,-0.0,1.0,-1.292166109910264,-0.5848234754699679,0.0
2019-04-15,-0.0,-0.39923929437995936,-0.0,1.0,-1.2906420093120863,-0.5890222309659651,0.0
2019-04-16,-0.0,-0.4024845942047987,-0.0,1.0,-1.2887767143044446,-0.5865346794283466,0.0
2019-04-17,-0.0,-0.3848273147692611,-0.0,1.0,-1.3058808094722687,-0.5891633047984519,0.0
2019-04-18,-0.0,-0.3747371879106439,-0.0,1.0,-1.299178712220762,-0.6112352168199737,0.0
2019-04-22,-0.0,-0.3804982676126052,-0.0,1.0,-1.3027883187592806,-0.616498927569708,0.0
2019-04-23,-0.0,-0.3899680110806978,-0.0,1.0,-1.3009596675790653,-0.6068990535237279,0.0
2019-04-24,-0.0,-0.36744216614090436,-0.0,1.0,-1.3033977392218719,-0.6152076761303891,0.0
2019-04-25,-0.0,-0.37682162875041214,-0.0,1.0,-1.316254533465216,-0.6040224200461589,0.0
2019-04-26,-0.0,-0.3757932463091441,-0.0,1.0,-1.3246309144116002,-0.5876763226251932,0.0
2019-04-29,-0.0,-0.3743628531026998,-0.0,1.0,-1.3253313163865958,-0.588773060607057,0.0
2019-04-30,-0.0,-0.36648887132885555,-0.0,1.0,-1.3344527854602923,-0.5915316739101804,0.0
2019-05-01,-0.0,-0.3543460333168399,-0.0,1.0,-1.3457034471383804,-0.5986475342239815,0.0
2019-05-02,-0.0,-0.35830533043420965,-0.0,1.0,-1.3259866903867696,-0.6101337550240497,0.0
2019-05-03,-0.0,-0.360811166710561,-0.0,1.0,-1.3221293126152227,-0.6090992889122993,0.0
2019-05-06,-0.0,-0.3468569174118885,-0.0,1.0,-1.3237769594950026,-0.6171094160967913,0.0
2019-05-07,-0.0,-0.3485342019543974,-0.0,1.0,-1.3253051689533775,-0.6163919323528445,0.0
2019-05-08,-0.0,-0.35788236062575524,-0.0,1.0,-1.284692511185865,-0.6233384499820372,0.0
2019-05-09,-0.0,-0.35660937347118493,-0.0,1.0,-1.2809432177685007,-0.6239522520465739,0.0
2019-05-10,-0.0,-0.3587484910769632,-0.0,1.0,-1.2844605396235034,-0.6193272650158232,0.0
2019-05-13,-0.0,-0.35438114847860896,-0.0,1.0,-1.2917933130699086,-0.6220871327254306,0.0
2019-05-14,-0.0,-0.28781580827433917,-0.0,1.0,-1.3279859712931092,-0.6315516009612262,0.0
2019-05-15,-0.0,-0.2919810093652445,-0.0,1.0,-1.344985691987513,-0.614886836628512,0.0
2019-05-16,-0.0,-0.2941061670569867,-0.0,1.0,-1.3425058548009368,-0.6160226385636222,0.0
2019-05-17,-0.0,-0.2793401311943885,-0.0,1.0,-1.332077677469637,-0.6359680457231928,0.0
2019-05-20,-0.0,-0.26860442483617725,-0.0,1.0,-1.336761175630961,-0.6386491922403166,0.0
2019-05-21,-0.0,-0.2816633331182657,-0.0,1.0,-1.314342860829731,-0.6300083876379121,0.0
2019-05-22,-0.0,-0.2688521456561216,-0.0,1.0,-1.3023033546783904,-0.6146420720634617,0.0
2019-05-23,-0.0,-0.2602169004229877,-0.0,1.0,-1.3150780777915594,-0.6050631301084503,0.0
2019-05-24,-0.0,-0.2502933993085292,-0.0,1.0,-1.3201065753163954,-0.6014527230627716,0.0
2019-05-28,-0.0,-0.2435738962314982,-0.0,1.0,-1.3200215524072136,-0.6058445057208962,0.0
2019-05-29,-0.0,-0.2398265932535915,-0.0,1.0,-1.320359470919562,-0.6042022656793873,0.0
2019-05-30,-0.0,-0.23898814229249013,-0.0,1.0,-1.3199051383399212,-0.6031620553359685,0.0
2019-05-31,-0.0,-0.2387960501329282,-0.0,1.0,-1.3063362450943157,-0.6198252943410557,0.0
2019-06-03,-0.0,-0.24963793212014357,-0.0,1.0,-1.336030476670235,-0.562747937787293,0.0
2019-06-04,-0.0,-0.2337229763700352,-0.0,1.0,-1.3360985419808948,-0.5724296128707893,0.0
2019-06-05,-0.0,-0.21667592764092117,-0.0,1.0,-1.3514231030437736,-0.5188923874791628,0.0
2019-06-06,-0.0,-0.2082883660695014,-0.0,1.0,-1.3563257377200826,-0.5188554161142117,0.0
2019-06-07,-0.0,-0.22469386499292351,-0.0,1.0,-1.3372407851824504,-0.5147683219494185,0.0
2019-06-10,-0.0,-0.22534865147140135,-0.0,1.0,-1.3275787921607176,-0.5189224058487436,0.0
2019-06-11,-0.0,-0.23144225455885062,-0.0,1.0,-1.3413151593295267,-0.49717566157057785,0.0
2019-06-12,-0.0,-0.2360122699386503,-0.0,1.0,-1.335766871165644,-0.4956748466257669,0.0
2019-06-13,-0.0,-0.2691550249246108,-0.0,1.0,-1.3365130161856116,-0.47144439657825105,0.0
2019-06-14,-0.0,-0.2795235288643484,-0.0,1.0,-1.3335297949561065,-0.48894127865496173,0.0
2019-06-17,-0.0,-0.2729527766580881,-0.0,1.0,-1.3468729651793743,-0.48082230008371835,0.0
2019-06-18,-0.0,-0.2532546217181917,-0.0,1.0,-1.357371446325928,-0.4964113717570296,0.0
2019-06-19,-0.0,-0.24248621181136515,-0.0,1.0,-1.3660841544277127,-0.48989898989898983,0.0
2019-06-20,-0.0,-0.24227602006067736,-0.0,1.0,-1.3647142591789982,-0.4887932635750109,0.0
2019-06-21,-0.0,-0.24673475704116374,-0.0,1.0,-1.3571649644073043,-0.4911173011451563,0.0
2019-06-24,-0.0,-0.2106547128960449,-0.0,1.0,-1.308632939956698,-0.5301436282133383,0.0
2019-06-25,-0.0,-0.22799914766673765,-0.0,1.0,-1.2929286779702291,-0.5231195397400383,0.0
2019-06-26,-0.0,-0.22379732943113229,-0.0,1.0,-1.2624230229864035,-0.5623742454728371,0.0
2019-06-27,-0.0,-0.2261369544606539,-0.0,1.0,-1.2940025078753403,-0.5382756827843533,0.0
2019-06-28,-0.0,-0.22023082559843676,-0.0,1.0,-1.2956460674157304,-0.537371763556424,0.0
2019-07-01,-0.0,-0.22016837481698387,-0.0,1.0,-1.297889214250854,-0.5322413372376769,0.0
2019-07-02,-0.0,-0.22986787098349148,-0.0,1.0,-1.2870830917579568,-0.534557993347777,0.0
2019-07-03,-0.0,-0.22300620055591192,-0.0,1.0,-1.2971379700051926,-0.5343168697883258,0.0
2019-07-05,-0.0,-0.20322501981344873,-0.0,1.0,-1.3043345729439737,-0.5406632933000061,0.0
2019-07-08,-0.0,-0.20598280173202413,-0.0,1.0,-1.3016710373848874,-0.5416844544733792,0.0
2019-07-09,-0.0,-0.2028950175224745,-0.0,1.0,-1.3017217735791557,-0.5427700746609782,0.0
2019-07-10,-0.0,-0.19626795133701253,-0.0,1.0,-1.3093880537854072,-0.5433728694697686,0.0
2019-07-11,-0.0,-0.19494088534506462,-0.0,1.0,-1.3191885864418171,-0.5408914551064675,0.0
2019-07-12,-0.0,-0.19634898345442336,-0.0,1.0,-1.326576714085109,-0.5297637218389402,0.0
2019-07-15,-0.0,-0.20705141914393083,-0.0,1.0,-1.3393419082826679,-0.5087837218539,0.0
2019-07-16,-0.0,-0.21748981903916226,-0.0,1.0,-1.3409167457668636,-0.5035365442910071,0.0
2019-07-17,-0.0,-0.2158235977735641,-0.0,1.0,-1.3380023243011805,-0.5044651048993822,0.0
2019-07-18,-0.0,-0.21797066014669925,-0.0,1.0,-1.3417176039119805,-0.4965464547677262,0.0
2019-07-19,-0.0,-0.21878155503197574,-0.0,1.0,-1.3414828187631958,-0.4996175147639302,0.0
2019-07-22,-0.0,-0.20762750804104765,-0.0,1.0,-1.346484913463011,-0.509113187318119,0.0
2019-07-23,-0.0,-0.20798628123468885,-0.0,1.0,-1.3435203331700147,-0.510687163155316,0.0
2019-07-24,-0.0,-0.2080861214753196,-0.0,1.0,-1.343140253226497,-0.5070646522723102,0.0
2019-07-25,-0.0,-0.20163729113846718,-0.0,1.0,-1.3524757919174024,-0.500534563338119,0.0
2019-07-26,-0.0,-0.21019669838567473,-0.0,1.0,-1.3411972152129632,-0.4887666068768431,0.0
2019-07-29,-0.0,-0.2192942463754901,-0.0,1.0,-1.336737485182821,-0.4833591684143339,0.0
2019-07-30,-0.0,-0.22203307392996108,-0.0,1.0,-1.33159046692607,-0.48625972762645914,0.0
2019-07-31,-0.0,-0.2335340266374749,-0.0,1.0,-1.3259137626953719,-0.481329441099556,0.0
2019-08-01,-0.0,-0.250812649998481,-0.0,1.0,-1.3187410760397362,-0.4683901935170277,0.0
2019-08-02,-0.0,-0.2438084253975962,-0.0,1.0,-1.3284266116304482,-0.46285055238557726,0.0
2019-08-05,-0.0,-0.2387145672275277,-0.0,1.0,-1.3271790207670153,-0.4657874791571927,0.0
2019-08-06,-0.0,-0.24655302458892742,-0.0,1.0,-1.2953688339116005,-0.47515462362347255,0.0
2019-08-07,-0.0,-0.2588647131605154,-0.0,1.0,-1.2706642122099163,-0.48824576757099314,0.0
2019-08-08,-0.0,-0.25406645139873857,-0.0,1.0,-1.2698192352958928,-0.4938890062467936,0.0
2019-08-09,-0.0,-0.24177439188986535,-0.0,1.0,-1.252421942953121,-0.5051138238205213,0.0
2019-08-12,-0.0,-0.24250967219506342,-0.0,1.0,-1.256545601775485,-0.5000749782563056,0.0
2019-08-13,-0.0,-0.22166721502706904,-0.0,1.0,-1.2614183591062722,-0.5079711662130231,0.0
2019-08-14,-0.0,-0.23396395054372116,-0.0,1.0,-1.2432891404737079,-0.5020706092656041,0.0
2019-08-15,-0.0,-0.266401706654198,-0.0,1.0,-1.2173646219936294,-0.43861597358192816,0.0
2019-08-16,-0.0,-0.25876358098808094,-0.0,1.0,-1.2323190909889596,-0.43743227809177965,0.0
2019-08-19,-0.0,-0.2461439776073709,-0.0,1.0,-1.2402834067119572,-0.4292503717526314,0.0
2019-08-20,-0.0,-0.25255873458943945,-0.0,1.0,-1.2392707606420097,-0.4157943707839032,0.0
2019-08-21,-0.0,-0.25737895042041176,-0.0,1.0,-1.2421281530878516,-0.39988402435488546,0.0
2019-08-22,-0.0,-0.260187543412827,-0.0,1.0,-1.2323743922204216,-0.4016265339198889,0.0
2019-08-23,-0.0,-0.2606153578974789,-0.0,1.0,-1.2330602911806419,-0.4007641321022316,0.0
2019-08-26,-0.0,-0.2536988810348281,-0.0,1.0,-1.22479466559826,-0.38333857997309906,0.0
2019-08-27,-0.0,-0.2561307901907357,-0.0,1.0,-1.2041326067211626,-0.37806539509536785,0.0
2019-08-28,-0.0,-0.2460762649441895,-0.0,1.0,-1.2220805711371747,-0.3648648648648648,0.0
2019-08-29,-0.0,-0.24232390978294704,-0.0,1.0,-1.2305515465376233,-0.3570195545745253,0.0
2019-08-30,-0.0,-0.23619536694788523,-0.0,1.0,-1.2354617533365313,-0.34993369261589685,0.0
2019-09-03,-0.0,-0.24325850628264858,-0.0,1.0,-1.2246788084145135,-0.355724975292955,0.0
2019-09-04,-0.0,-0.22568885120813906,-0.0,1.0,-1.2342518016108521,-0.36611558570015545,0.0
2019-09-05,-0.0,-0.21995388335864124,-0.0,1.0,-1.2288960125977169,-0.36311231089365054,0.0
2019-09-06,-0.0,-0.2164829926249965,-0.0,1.0,-1.2405709318302909,-0.3471299178374134,0.0
2019-09-09,-0.0,-0.23038803964387705,-0.0,1.0,-1.2356794893331093,-0.3336413013046643,0.0
2019-09-10,-0.0,-0.22505040322580644,-0.0,1.0,-1.2657090053763442,-0.3094198028673835,0.0
2019-09-11,-0.0,-0.2362307928274631,-0.0,1.0,-1.2591260213614435,-0.29334337265400595,0.0
2019-09-12,-0.0,-0.22970011374039448,-0.0,1.0,-1.2508669237384527,-0.293561184009765,0.0
2019-09-13,-0.0,-0.23033333333333333,-0.0,1.0,-1.2390555555555556,-0.30836111111111114,0.0
2019-09-16,-0.0,-0.22535211267605634,-0.0,1.0,-1.235867068817621,-0.30590221090788344,0.0
2019-09-17,-0.0,-0.18310014931150806,-0.0,1.0,-1.2525023502737378,-0.32945307747608255,0.0
2019-09-18,-0.0,-0.20205895341134908,-0.0,1.0,-1.2401192316184588,-0.31781298299845445,0.0
2019-09-19,-0.0,-0.19814215808244173,-0.0,1.0,-1.2508363053274725,-0.3156672472422659,0.0
2019-09-20,-0.0,-0.20885235010795547,-0.0,1.0,-1.2500692022366162,-0.30914023141227925,0.0
2019-09-23,-0.0,-0.20921838123004302,-0.0,1.0,-1.2595307510759406,-0.30787172011661806,0.0
2019-09-24,-0.0,-0.21741176470588233,-0.0,1.0,-1.2555294117647058,-0.29522491349480967,0.0
