Date,IWF,IWM,MTUM,SPY,VLUE,VXX,VYGR
2019-02-15,-0.49722520587182245,-2.3090762620837806,-0.008950948800572862,-2.5858395989974934,-2.549856784819191,0.0,1.0
2019-02-19,-0.5231746599856836,-2.279974946313529,-0.017537580529706515,-2.5859878310665714,-2.540980672870437,0.0,1.0
2019-02-20,-0.5224201199319789,-2.293206837912826,-0.014499239237447418,-2.5820281034637076,-2.537993376890719,0.0,1.0
2019-02-21,-0.5163543140028288,-2.3018917963224896,-0.02174681753889675,-2.5282001414427158,-2.4719766619519095,0.0,1.0
2019-02-22,-0.5209685909808739,-2.2628531321284435,-0.033865590454465695,-2.512633795402702,-2.44314792068784,0.0,1.0
2019-02-25,-0.5841231115698602,-2.4164398986581594,-0.06089893966407057,-2.7034812799099184,-2.618560570517031,0.0,1.0
2019-02-26,-0.589333828858125,-2.3972870017653074,-0.05797640063179411,-2.656415497537861,-2.5901700269441603,0.0,1.0
2019-02-27,-0.595669547439829,-2.388160951584425,-0.06467800390298299,-2.6608121921754484,-2.583495957624756,0.0,1.0
2019-02-28,-0.6031157974731642,-2.466419682720623,-0.04008739431936924,-2.7553908995915264,-2.634368766030208,0.0,1.0
2019-03-01,-0.6024438761011651,-2.4537273846736762,-0.045656910107037985,-2.7469925168134885,-2.623567301316662,0.0,1.0
2019-03-04,-0.5900668576886342,-2.496466093600764,-0.016523400191021966,-2.7908309455587395,-2.657211079274117,0.0,1.0
2019-03-05,-0.6267425878656979,-2.5255252307088156,-0.0,-2.921853524445317,-2.7432750834478696,0.0,1.0
2019-03-06,-0.6279937180997252,-2.523949744797801,-0.0,-2.921476246564586,-2.7421476246564587,0.0,1.0
2019-03-07,-0.6272345413695418,-2.494480804923317,-0.0,-2.923708117612582,-2.7229657126111166,0.0,1.0
2019-03-08,-0.6154912836767037,-2.4868264659271,-0.0862717908082409,-2.9679080824088753,-2.7483161648177497,0.0,1.0
2019-03-11,-0.6124522228927781,-2.508951921142627,-0.12150472741903039,-2.9989941661637496,-2.816535908267954,0.0,1.0
2019-03-12,-0.6017869834500965,-2.4467458625241143,-0.18986699157274853,-3.0275154838054625,-2.887399736013809,0.0,1.0
2019-03-13,-0.6367671345995046,-2.48565235342692,-0.23214285714285715,-3.048616845582164,-2.9188687035507845,0.0,1.0
2019-03-14,-0.6384337970118495,-2.4795466254507987,-0.23802163833075735,-3.039773312725399,-2.908294693456981,0.0,1.0
2019-03-15,-0.6530696759498913,-2.468578527797909,-0.2564447665389792,-3.0463816130034167,-2.928460503157677,0.0,1.0
2019-03-18,-0.6369643999147303,-2.5318695374120654,-0.3289277339586442,-3.1314218716691538,-3.02952462161586,0.0,1.0
2019-03-19,-0.6260869565217391,-2.5458937198067635,-0.3408480944712829,-3.1563070316693507,-3.0661298980139557,0.0,1.0
2019-03-20,-0.6397495411853611,-2.5642880276368345,-0.3472956925402137,-3.1634459678289972,-3.0809672892151565,0.0,1.0
2019-03-21,-0.6433372452789929,-2.5357943027845944,-0.3555958604502294,-3.1306945481702764,-3.003414061666489,0.0,1.0
2019-03-22,-0.6426109435588108,-2.5326367944851356,-0.4107065919862128,-3.1744937526928045,-3.010878931495045,0.0,1.0
2019-03-25,-0.6128452015659719,-2.3420802031531056,-0.51804041900328,-3.1469685747539944,-2.9609565125383557,0.0,1.0
2019-03-26,-0.6092907954300495,-2.4061220090536755,-0.5584177624488036,-3.194761802112524,-3.0095925846087517,0.0,1.0
2019-03-27,-0.6229561101549054,-2.3722030981067124,-0.5666953528399311,-3.1940619621342514,-3.0013984509466436,0.0,1.0
2019-03-28,-0.6082274391557183,-2.3635580443678657,-0.59681240577213,-3.1867327159164334,-3.0134611242730998,0.0,1.0
2019-03-29,-0.6044760060253928,-2.3537766300839253,-0.5964062836238434,-3.188185926404132,-3.016785022595223,0.0,1.0
2019-04-01,-0.5959139784946236,-2.3680645161290323,-0.5894623655913979,-3.186666666666667,-3.01258064516129,0.0,1.0
2019-04-02,-0.60694757156642,-2.360673314034523,-0.6464029162646081,-3.161252278331725,-2.9462849790929555,0.0,1.0
2019-04-03,-0.6201793237549963,-2.3756076482661768,-0.6369234093118721,-3.206222318245652,-2.9635951172085986,0.0,1.0
2019-04-04,-0.6266363734718166,-2.3767175159580223,-0.6343178621659634,-3.2108622741534134,-2.970464135021097,0.0,1.0
2019-04-05,-0.6626662341874797,-2.3420910368688506,-0.637690561141745,-3.20596821277976,-2.9634555087036434,0.0,1.0
2019-04-08,-0.6642556407211486,-2.325272589873691,-0.6385620209435388,-3.2051171326783976,-2.962431177804167,0.0,1.0
2019-04-09,-0.7019064124783362,-2.2964688041594457,-0.662261698440208,-3.223786828422877,-2.9474653379549394,0.0,1.0
2019-04-10,-0.7029306802206121,-2.270898669838867,-0.6793554666378285,-3.2272088244836166,-2.934032659240835,0.0,1.0
2019-04-11,-0.7164970772894566,-2.2575232734358086,-0.6924659017103268,-3.231435375622429,-2.9269322364148085,0.0,1.0
2019-04-12,-0.7166053258281012,-2.2571985278198743,-0.6923576531716822,-3.2316518726997185,-2.927040484953453,0.0,1.0
2019-04-15,-0.7122780259287503,-2.276609652467589,-0.7044340342085195,-3.244144242292189,-2.957075934197625,0.0,1.0
2019-04-16,-0.7123720322369854,-2.2759747331736007,-0.7011544325854935,-3.242648660422566,-2.9588324983663687,0.0,1.0
2019-04-17,-0.7093327518534672,-2.261338857392063,-0.7075883122546882,-3.2564326210204975,-2.9679459223724383,0.0,1.0
2019-04-18,-0.7061393926152503,-2.2724492025344114,-0.7091981647367273,-3.2630544024470183,-2.973235743937077,0.0,1.0
2019-04-22,-0.7259161729207811,-2.283190695633092,-0.7007899934167215,-3.2750713188501206,-2.9871626069782753,0.0,1.0
2019-04-23,-0.7323587601670696,-2.28973400747417,-0.7058694218509562,-3.2834688942624752,-2.9799956034293253,0.0,1.0
2019-04-24,-0.7069529206625981,-2.27321272885789,-0.7117480383609417,-3.248256320836966,-2.9578247602441152,0.0,1.0
2019-04-25,-0.7121013543031891,-2.279488859764089,-0.7319790301441677,-3.245740498034076,-2.9524901703800785,0.0,1.0
2019-04-26,-0.7075362012472255,-2.1717577423105383,-0.7093330514744742,-3.1383574674981505,-2.842828453651834,0.0,1.0
2019-04-29,-0.7175916230366491,-2.143979057591623,-0.713089005235602,-3.086806282722513,-2.809738219895288,0.0,1.0
2019-04-30,-0.7233887733887734,-2.1411642411642413,-0.7161122661122662,-3.048856548856549,-2.7654885654885657,0.0,1.0
2019-05-01,-0.751367530188874,-2.1048611827846013,-0.7066776757147281,-3.034265662091031,-2.7238105067602434,0.0,1.0
2019-05-02,-0.742383696994648,-2.111053931659119,-0.6928777274598601,-3.011527377521614,-2.734355701934953,0.0,1.0
2019-05-03,-0.7372383211302465,-2.126637104259049,-0.692585335670826,-3.016706197793132,-2.739300814684954,0.0,1.0
2019-05-06,-0.7349164288626171,-2.0869343660823483,-0.6980228291887485,-2.9805340399510802,-2.6910925397472485,0.0,1.0
2019-05-07,-0.7199547650868716,-2.1189472602035573,-0.723861416675234,-3.002570165518659,-2.7152256605325387,0.0,1.0
2019-05-08,-0.7059663437021928,-2.0907700152983173,-0.7415604283528812,-2.9671596124426314,-2.693421723610403,0.0,1.0
2019-05-09,-0.7106583393058257,-2.0904064707689156,-0.7490529333469848,-2.989454284836695,-2.6988839971332035,0.0,1.0
2019-05-10,-0.7097234976022855,-2.0806040199979594,-0.7490052035506581,-2.9788797061524335,-2.6848280787674725,0.0,1.0
2019-05-13,-0.7042138557290072,-2.08070605040302,-0.7433935312723191,-2.9846954392408938,-2.689929599020508,0.0,1.0
2019-05-14,-0.6042972247090421,-1.943002088928678,-0.8430319307669354,-2.9339500646573162,-2.62299811001691,0.0,1.0
2019-05-15,-0.5620308178585539,-1.9540695377321218,-0.8496641643619123,-2.9291781904385616,-2.582674832082181,0.0,1.0
2019-05-16,-0.5402094447737601,-1.9623592175459394,-0.8682078640584864,-2.9251136139102942,-2.5836791147994465,0.0,1.0
2019-05-17,-0.5390021777865769,-1.9514947535141558,-0.8832904375371214,-2.9215006929320926,-2.6037418333003366,0.0,1.0
2019-05-20,-0.5354479467037884,-1.9662921348314606,-0.877995426071393,-2.942825892413244,-2.6207616585462863,0.0,1.0
2019-05-21,-0.5238851921739994,-1.9656371039825207,-0.8887675042208759,-2.935842685470255,-2.617241036845764,0.0,1.0
2019-05-22,-0.5178093064788173,-1.9542613354499454,-0.8980057545391407,-2.9381883123325725,-2.613453715646393,0.0,1.0
2019-05-23,-0.5210625433640599,-1.9473684210526319,-0.92070571910001,-2.9352760432153833,-2.5873723857666766,0.0,1.0
2019-05-24,-0.504255740300871,-1.8984560570071256,-0.9607086302454473,-2.938143309580364,-2.5955067300079175,0.0,1.0
2019-05-28,-0.49906633906633907,-1.897886977886978,-0.9362162162162162,-2.914889434889435,-2.57985257985258,0.0,1.0
2019-05-29,-0.5078851993339211,-1.9001861102948379,-0.931824860417279,-2.903222646684298,-2.55206190616123,0.0,1.0
2019-05-30,-0.509865208048447,-1.8960734518460636,-0.9192225043953898,-2.895585075210002,-2.546786481734714,0.0,1.0
2019-05-31,-0.512066438690767,-1.9044455300439669,-0.9143136297020029,-2.8930141670737664,-2.546458231558378,0.0,1.0
2019-06-03,-0.5040287350742646,-1.8992330841665859,-0.9392292010484419,-2.8758372973497717,-2.4894670420347538,0.0,1.0
2019-06-04,-0.5495758993857853,-1.889246368333821,-0.9524227356926978,-2.897630886224042,-2.4606610119918106,0.0,1.0
2019-06-05,-0.5206382572138353,-1.8385247467991592,-0.9566214408561055,-2.8699598700554176,-2.3690043951844064,0.0,1.0
2019-06-06,-0.5105308300771944,-1.852949585437911,-0.9545411226531973,-2.8556180310683317,-2.356523396550081,0.0,1.0
2019-06-07,-0.5008974964572508,-1.8750118091639112,-0.9497401983939536,-2.8031176192725553,-2.3187529522909776,0.0,1.0
2019-06-10,-0.48431760384289346,-1.8795328247150795,-0.9505510031082226,-2.787039653386079,-2.3174154657624566,0.0,1.0
2019-06-11,-0.4786533759638894,-1.8722964077487305,-1.0114726349445176,-2.7560654504419784,-2.2853112657513637,0.0,1.0
2019-06-12,-0.48032756024096385,-1.876788403614458,-1.017413403614458,-2.7554593373493974,-2.282567771084337,0.0,1.0
2019-06-13,-0.48991897493876013,-1.8861880535142264,-1.0348596193706425,-2.7431693989071038,-2.2673827020915773,0.0,1.0
2019-06-14,-0.4991609173969793,-1.8588476598918517,-1.0511840387842626,-2.706507551743427,-2.2074398657467835,0.0,1.0
2019-06-17,-0.49869815882462337,-1.850660219453227,-1.0501208852519992,-2.7061558489864237,-2.1931374372326577,0.0,1.0
2019-06-18,-0.500752162467093,-1.908518239939827,-1.0446596464836404,-2.7434185784129372,-2.204682211357653,0.0,1.0
2019-06-19,-0.50285607266598,-1.8826669163779381,-1.0577769454068733,-2.7344320629272403,-2.1865343196928553,0.0,1.0
2019-06-20,-0.50923062505857,-1.8944803673507637,-1.0427326398650547,-2.7344203917158656,-2.1904226408021743,0.0,1.0
2019-06-21,-0.5113015633829346,-1.9169335091354305,-1.0413448860425694,-2.73723865134677,-2.211150875871162,0.0,1.0
2019-06-24,-0.5068621043786761,-1.859116795817384,-1.031462981981141,-2.703482401269723,-2.235272150126039,0.0,1.0
2019-06-25,-0.5061855670103093,-1.8756326148078726,-1.0280224929709465,-2.7150890346766636,-2.2470477975632615,0.0,1.0
2019-06-26,-0.4746972115294339,-1.88573842831659,-1.0191531311613933,-2.711576377804901,-2.297530748286546,0.0,1.0
2019-06-27,-0.4837406015037594,-1.8719924812030075,-1.0481203007518798,-2.7126879699248123,-2.281860902255639,0.0,1.0
2019-06-28,-0.4800150121974104,-1.8560705573278289,-1.0510414711953462,-2.7174892099831114,-2.278100957027585,0.0,1.0
2019-07-01,-0.4875421506182091,-1.843293368302735,-1.050018733608093,-2.719838890970401,-2.2661109029599102,0.0,1.0
2019-07-02,-0.4793671354552184,-1.8343819393042191,-1.0345114729829756,-2.666820873427091,-2.2372316802368615,0.0,1.0
2019-07-03,-0.46843884169178773,-1.8302731341920162,-1.0172650041107152,-2.6124052251758476,-2.20654060473189,0.0,1.0
2019-07-05,-0.4663869378819666,-1.820669524765119,-1.0151418407370245,-2.611876311228678,-2.2075161908236796,0.0,1.0
2019-07-08,-0.46627726567491107,-1.819384868120836,-1.0161540567673633,-2.6134890937300357,-2.2112804599799216,0.0,1.0
2019-07-09,-0.4670735039621095,-1.813917478823208,-1.0135713635121597,-2.607887785772839,-2.205938610073777,0.0,1.0
2019-07-10,-0.47170154686078253,-1.7941765241128298,-1.0082802547770702,-2.6178343949044587,-2.2072793448589625,0.0,1.0
2019-07-11,-0.48618181818181816,-1.7792727272727273,-1.0214545454545454,-2.612727272727273,-2.191181818181818,0.0,1.0
2019-07-12,-0.49740034662045063,-1.7954939341421141,-1.024263431542461,-2.62090668612606,-2.183526407005382,0.0,1.0
2019-07-15,-0.5061265544989028,-1.8191294806144844,-1.0526700804681786,-2.6173189465983904,-2.1488661302121432,0.0,1.0
2019-07-16,-0.5213213762811127,-1.8154282576866765,-1.073572474377745,-2.6116398243045387,-2.128843338213763,0.0,1.0
2019-07-17,-0.526441206122262,-1.8189900100815692,-1.0754284666849967,-2.6139675556777564,-2.1301438914856567,0.0,1.0
2019-07-18,-0.5224153705397987,-1.8173833485818849,-1.073650503202196,-2.612351326623971,-2.1234217749313817,0.0,1.0
2019-07-19,-0.5303543631535573,-1.8185147880230748,-1.0769160333302812,-2.6089185971980586,-2.1220584195586487,0.0,1.0
2019-07-22,-0.5260702524698134,-1.802506403219905,-1.0649469447493596,-2.6107757043541895,-2.1431577021588,0.0,1.0
2019-07-23,-0.5318584879787915,-1.7978791480025598,-1.0661852088856385,-2.6052655635798523,-2.1405064448304234,0.0,1.0
2019-07-24,-0.5369589141599413,-1.7995231107850331,-1.0955612619222304,-2.6090425531914896,-2.1298606016140864,0.0,1.0
2019-07-25,-0.5387073863636364,-1.7119140625,-1.0896661931818181,-2.513494318181818,-2.024147727272727,0.0,1.0
2019-07-26,-0.5360443622920518,-1.6843587712349264,-1.0793944195053253,-2.4928263357098848,-2.009506205439662,0.0,1.0
2019-07-29,-0.5323234102518936,-1.6645235159415184,-1.0825259820327637,-2.497974282191298,-2.030033468381187,0.0,1.0
2019-07-30,-0.5344964314036479,-1.66622609921579,-1.0846770640585075,-2.4957264957264957,-2.030222927130144,0.0,1.0
2019-07-31,-0.5338332598147331,-1.6794000882223201,-1.086546096162329,-2.4921923246581383,-2.0303484781649757,0.0,1.0
2019-08-01,-0.5235459497452117,-1.6992619926199262,-1.0861887190300474,-2.4703918467756103,-2.0063257775434895,0.0,1.0
2019-08-02,-0.5173473869126043,-1.6814229249011856,-1.1124286341677647,-2.466666666666667,-2.005621431708388,0.0,1.0
2019-08-05,-0.5228067109402307,-1.671793079342887,-1.108790632645928,-2.450192240475358,-1.9846207619713385,0.0,1.0
2019-08-06,-0.47842868170512054,-1.6558023844240501,-1.0818251994167596,-2.3967750235869287,-1.9641478685993654,0.0,1.0
2019-08-07,-0.46113013698630134,-1.6851027397260274,-1.0553938356164383,-2.383818493150685,-1.9761986301369863,0.0,1.0
2019-08-08,-0.4641519073569482,-1.6697888283378746,-1.038658038147139,-2.3674216621253406,-1.9749659400544959,0.0,1.0
2019-08-09,-0.44056891296986117,-1.6452759905181173,-1.0236200474094141,-2.354639349813749,-2.00186251269895,0.0,1.0
2019-08-12,-0.4418231016404532,-1.6327583291053611,-1.049636394385253,-2.356925418569254,-1.9748012853035684,0.0,1.0
2019-08-13,-0.4397300716997048,-1.6145086461408686,-1.0455504006748209,-2.3574862927035007,-1.978068325601012,0.0,1.0
2019-08-14,-0.41431688486069146,-1.62621685129238,-1.0412051023833502,-2.341809331990601,-1.9686136287344747,0.0,1.0
2019-08-15,-0.4180904522613065,-1.6615577889447237,-1.0750418760469012,-2.33643216080402,-1.884003350083752,0.0,1.0
