Date,IWF,IWM,MTUM,RY,SPY,VLUE,VXX
2019-01-04,-0.020970963281610078,-0.24366262098632663,-0.0,1.0,-0.34348594254109693,-0.31229835612229223,0.0
2019-01-07,-0.018648731274839497,-0.2395291959645368,-0.0,1.0,-0.3429952613879547,-0.3095574747783552,0.0
2019-01-08,-0.0196766990476554,-0.2352615607763803,-0.0,1.0,-0.34511517834990546,-0.3084336889516575,0.0
2019-01-09,-0.018474385617052107,-0.23059617547806524,-0.0,1.0,-0.34556061848201175,-0.3119292291853349,0.0
2019-01-10,-0.015040338071456013,-0.2393200153668844,-0.0,1.0,-0.34752208989627353,-0.31895889358432583,0.0
2019-01-11,-0.015692911265817917,-0.23720143082426248,-0.0,1.0,-0.34849417285280204,-0.321781606984884,0.0
2019-01-14,-0.018965550404893346,-0.2378387735867203,-0.0,1.0,-0.348015926445979,-0.31866356344611363,0.0
2019-01-15,-0.015711342588135627,-0.2341683193099332,-0.0,1.0,-0.3475171842809558,-0.3280127847199492,0.0
2019-01-16,-0.013726056405813843,-0.2354028299162576,-0.0,1.0,-0.34634709789200113,-0.3296371161805756,0.0
2019-01-17,-0.011226867453638621,-0.23874906121820177,-0.0,1.0,-0.34662712549827646,-0.32910319859808584,0.0
2019-01-18,-0.015773660490736103,-0.2388968067485844,-0.0,1.0,-0.3440930626709295,-0.32718308231578136,0.0
2019-01-22,-0.0,-0.20373437735280833,-0.0,1.0,-0.3626524619786177,-0.3158598102695377,0.0
2019-01-23,-0.0,-0.18844131119111798,-0.0,1.0,-0.37094493977493354,-0.325611204312831,0.0
2019-01-24,-0.0,-0.1908852841990241,-0.0,1.0,-0.3660958194389495,-0.3269843064111984,0.0
2019-01-25,-0.0,-0.16242193965841545,-0.0,1.0,-0.3884583552780077,-0.3300917914378151,0.0
2019-01-28,-0.0,-0.1582282061435764,-0.0,1.0,-0.39788048499934003,-0.3295808112236239,0.0
2019-01-29,-0.0,-0.15491920869827847,-0.0,1.0,-0.3963681667170039,-0.3363598610691634,0.0
2019-01-30,-0.0,-0.15403349128735674,-0.0,1.0,-0.3956087522890747,-0.33825445071645677,0.0
2019-01-31,-0.0,-0.15197298928625322,-0.0,1.0,-0.3980496453900709,-0.33621925456465973,0.0
2019-02-01,-0.0,-0.1512108571320712,-0.0,1.0,-0.4016685856660186,-0.33467977878027144,0.0
2019-02-04,-0.0,-0.1542147762433024,-0.0,1.0,-0.3983095615425251,-0.3341445928609162,0.0
2019-02-05,-0.0,-0.15183808966935133,-0.0,1.0,-0.3968161155855669,-0.33753324405379403,0.0
2019-02-06,-0.0,-0.13446057779115256,-0.0,1.0,-0.40078618718025877,-0.3455838098104122,0.0
2019-02-07,-0.0,-0.13407064665387652,-0.0,1.0,-0.4042056953692209,-0.34262498589324003,0.0
2019-02-08,-0.0,-0.13372607329054603,-0.0,1.0,-0.4068246409817245,-0.34160847716022663,0.0
2019-02-11,-0.0,-0.12317638632336865,-0.0,1.0,-0.40743393523579746,-0.35424284691069474,0.0
2019-02-12,-0.0,-0.11881824020552345,-0.0,1.0,-0.41505156976085233,-0.35513241905625453,0.0
2019-02-13,-0.0,-0.11154135338345864,-0.0,1.0,-0.4139661654135338,-0.3541917293233082,0.0
2019-02-14,-0.0,-0.10705614424723797,-0.0,1.0,-0.4204136944533324,-0.3546705313282265,0.0
2019-02-15,-0.0,-0.12786281072543343,-0.0,1.0,-0.40827723665902,-0.3441954044601557,0.0
2019-02-19,-0.0,-0.12623534062458822,-0.0,1.0,-0.4114601961485609,-0.3447282721231858,0.0
2019-02-20,-0.0,-0.12374103428151884,-0.0,1.0,-0.411830041981212,-0.3470133097385116,0.0
2019-02-21,-0.0,-0.13076850542197077,-0.0,1.0,-0.4104479019330505,-0.34468646864686464,0.0
2019-02-22,-0.0,-0.13458419762398643,-0.0,1.0,-0.4034697341127664,-0.34767112954931173,0.0
2019-02-25,-0.0,-0.13231960710238005,-0.0,1.0,-0.40646014355874577,-0.3501700037778617,0.0
2019-02-26,-0.0,-0.13252351985491367,-0.0,1.0,-0.4059583632447954,-0.3506630898855178,0.0
2019-02-27,-0.0,-0.1280261146857369,-0.0,1.0,-0.4030982885823725,-0.35577485518048185,0.0
2019-02-28,-0.0,-0.13177577154081516,-0.0,1.0,-0.40667850262531635,-0.3502436444679484,0.0
2019-03-01,-0.0,-0.13187767976880796,-0.0,1.0,-0.406267117465954,-0.35066014392837586,0.0
2019-03-04,-0.0,-0.1283334592430309,-0.0,1.0,-0.3999395633451689,-0.3603535544307623,0.0
2019-03-05,-0.0,-0.12253585076998749,-0.0,1.0,-0.4088690453668319,-0.3604563169245904,0.0
2019-03-06,-0.0,-0.1224729088261437,-0.0,1.0,-0.4099513966374794,-0.35875711557009665,0.0
2019-03-07,-0.0,-0.10763829907706245,-0.0,1.0,-0.4187758337579978,-0.3609837117566012,0.0
2019-03-08,-0.0,-0.1017960679144082,-0.0,1.0,-0.4249560898222818,-0.36187652269164666,0.0
2019-03-11,-0.0,-0.10190333415564452,-0.0,1.0,-0.423667381444864,-0.37207051634817917,0.0
2019-03-12,-0.0,-0.0838137049055163,-0.0,1.0,-0.431570910479099,-0.39337659858751667,0.0
2019-03-13,-0.0,-0.08717174419938074,-0.0,1.0,-0.4310041665073965,-0.3930660142960896,0.0
2019-03-14,-0.0,-0.08786043223205244,-0.0,1.0,-0.4295950929623756,-0.39338467123994425,0.0
2019-03-15,-0.0,-0.08859211707838979,-0.0,1.0,-0.4288798456277106,-0.39307617355419266,0.0
2019-03-18,-0.0,-0.09251718972073905,-0.0,1.0,-0.43066492528713557,-0.3974570737141321,0.0
2019-03-19,-0.0,-0.09397381594147093,-0.0,1.0,-0.42793608009241435,-0.4033885252214094,0.0
2019-03-20,-0.0,-0.09767477731076234,-0.0,1.0,-0.4237458065013689,-0.4066247638144449,0.0
2019-03-21,-0.0,-0.0968562182154415,-0.0,1.0,-0.4235822160579442,-0.40589844351980275,0.0
2019-03-22,-0.0,-0.09571052835151234,-0.0,1.0,-0.4442446043165468,-0.3939815889224105,0.0
2019-03-25,-0.0,-0.074258281325012,-0.0,1.0,-0.45132981277004314,-0.39471915506481037,0.0
2019-03-26,-0.0,-0.0783936237799126,-0.0,1.0,-0.4505515661398071,-0.39624203453785883,0.0
2019-03-27,-0.0,-0.08230428928640122,-0.0,1.0,-0.4470859780727063,-0.3940565493364108,0.0
2019-03-28,-0.0,-0.07819754561041863,-0.0,1.0,-0.44556610861733487,-0.40275878012599453,0.0
2019-03-29,-0.0,-0.07098997131912764,-0.0,1.0,-0.4470366306712094,-0.40686416045889395,0.0
2019-04-01,-0.0,-0.07637084512192775,-0.0,1.0,-0.44850549492849856,-0.39979213580460765,0.0
2019-04-02,-0.0,-0.07663331143994127,-0.0,1.0,-0.45120349263995674,-0.4039330834910945,0.0
2019-04-03,-0.0,-0.07627806329456316,-0.0,1.0,-0.4557169906101472,-0.4000734186019552,0.0
2019-04-04,-0.0,-0.07624695746242707,-0.0,1.0,-0.45688289610941546,-0.39865935169802574,0.0
2019-04-05,-0.0,-0.07271180213107463,-0.0,1.0,-0.4601922221577614,-0.400920500473787,0.0
2019-04-08,-0.0,-0.06944283339133124,-0.0,1.0,-0.46257201407416,-0.4012488883733519,0.0
2019-04-09,-0.0,-0.06521065675340768,-0.0,1.0,-0.4720027881040892,-0.39896995043370503,0.0
2019-04-10,-0.0,-0.06073156570543835,-0.0,1.0,-0.4742016644087478,-0.4004257789820011,0.0
2019-04-11,-0.0,-0.05849323290801015,-0.0,1.0,-0.4797180862392782,-0.39800956493116735,0.0
2019-04-12,-0.0,-0.06104555725072903,-0.0,1.0,-0.47343620246808676,-0.3967285297696066,0.0
2019-04-15,-0.0,-0.05989553105049333,-0.0,1.0,-0.4786999419616947,-0.39601470303733793,0.0
2019-04-16,-0.0,-0.06090152834203908,-0.0,1.0,-0.47887405687753914,-0.3948345908299477,0.0
2019-04-17,-0.0,-0.05570081149652355,-0.0,1.0,-0.47843433463095314,-0.40261073344566467,0.0
2019-04-18,-0.0,-0.04820538674836633,-0.0,1.0,-0.47557735936863743,-0.41529153981889044,0.0
2019-04-22,-0.0,-0.047729171929960935,-0.0,1.0,-0.4778941640593117,-0.4177468565987135,0.0
2019-04-23,-0.0,-0.043843120495736125,-0.0,1.0,-0.47930223974824687,-0.41937489073214324,0.0
2019-04-24,-0.0,-0.04022587029921993,-0.0,1.0,-0.47675321147203786,-0.42348740637249194,0.0
2019-04-25,-0.0,-0.030255861465123064,-0.0,1.0,-0.4780815254402179,-0.43737717676816806,0.0
2019-04-26,-0.0,-0.03101573120994368,-0.0,1.0,-0.4820936104097883,-0.4290347640318508,0.0
2019-04-29,-0.0,-0.03410548408410742,-0.0,1.0,-0.4836177076450697,-0.42560923471569045,0.0
2019-04-30,-0.0,-0.03738481278432288,-0.0,1.0,-0.4821338310198686,-0.4245499436214472,0.0
2019-05-01,-0.0,-0.03496244990077435,-0.0,1.0,-0.4835791275925133,-0.4270594186544224,0.0
2019-05-02,-0.0,-0.0336088690070991,-0.0,1.0,-0.48497520178936104,-0.4263930759505981,0.0
2019-05-03,-0.0,-0.034538418156006306,-0.0,1.0,-0.4838879057194532,-0.42628498084440214,0.0
2019-05-06,-0.0,-0.0375257091854554,-0.0,1.0,-0.4846132950444333,-0.4181768791959331,0.0
2019-05-07,-0.0,-0.03972778036295952,-0.0,1.0,-0.4829765782534512,-0.4161819450907399,0.0
2019-05-08,-0.0,-0.05208756750479066,-0.0,1.0,-0.47457561504364826,-0.4089580550877804,0.0
2019-05-09,-0.0,-0.05274461621809879,-0.0,1.0,-0.47696534643886773,-0.4051622390341118,0.0
2019-05-10,-0.0,-0.05903436643474594,-0.0,1.0,-0.4589155310217929,-0.3987503114637839,0.0
2019-05-13,-0.0,-0.06103088840011475,-0.0,1.0,-0.4550635937649421,-0.3964999521851391,0.0
2019-05-14,-0.0,-0.07241359741217865,-0.0,1.0,-0.4394756256739118,-0.37981196678205925,0.0
2019-05-15,-0.0,-0.07115588146356214,-0.0,1.0,-0.44275400665255515,-0.37600166313879646,0.0
2019-05-16,-0.0,-0.0732011567030184,-0.0,1.0,-0.4417206902417359,-0.37511576480371966,0.0
2019-05-17,-0.0,-0.06973796234982499,-0.0,1.0,-0.44007189480654624,-0.3821776558509129,0.0
2019-05-20,-0.0,-0.06596914011596064,-0.0,1.0,-0.44087707038848706,-0.38176358382594566,0.0
2019-05-21,-0.0,-0.0667044167610419,-0.0,1.0,-0.43884484711211774,-0.3819554548886372,0.0
2019-05-22,-0.0,-0.06315690159449004,-0.0,1.0,-0.4426832720067931,-0.38113029531087833,0.0
2019-05-23,-0.0,-0.0616571417793621,-0.0,1.0,-0.448688206114789,-0.37577095003677924,0.0
2019-05-24,-0.0,-0.07415157510272409,-0.0,1.0,-0.4530893319129508,-0.37505706893927865,0.0
2019-05-28,-0.0,-0.0834000686420318,-0.0,1.0,-0.44920489646493533,-0.3741181405636273,0.0
2019-05-29,-0.0,-0.08566640003047271,-0.0,1.0,-0.4496628956690664,-0.36921494686321565,0.0
2019-05-30,-0.0,-0.08649298138541349,-0.0,1.0,-0.45224290509612447,-0.36849633811412874,0.0
2019-05-31,-0.0,-0.09198292943148911,-0.0,1.0,-0.4512841030330742,-0.3619493979576284,0.0
2019-06-03,-0.0,-0.09357525961428734,-0.0,1.0,-0.45191905359656126,-0.3564418578112518,0.0
2019-06-04,-0.0,-0.09139692869783639,-0.0,1.0,-0.44554813419345013,-0.36596829746341647,0.0
2019-06-05,-0.0,-0.096534231795726,-0.0,1.0,-0.4456095852813689,-0.350684257348905,0.0
2019-06-06,-0.0,-0.09693047197305174,-0.0,1.0,-0.44292418909201015,-0.3525983119488286,0.0
2019-06-07,-0.0,-0.10318391761944425,-0.0,1.0,-0.4386878170667071,-0.3510449004315893,0.0
2019-06-10,-0.0,-0.10664322444041138,-0.0,1.0,-0.43309513006654565,-0.35076376285541444,0.0
2019-06-11,-0.0,-0.10413877627981522,-0.0,1.0,-0.4329593664561139,-0.34844913736211935,0.0
2019-06-12,-0.0,-0.10757250065995398,-0.0,1.0,-0.4326469811818833,-0.3453633518120451,0.0
2019-06-13,-0.0,-0.1002039583018583,-0.0,1.0,-0.43201389938057105,-0.3562849373017072,0.0
2019-06-14,-0.0,-0.1003700626840873,-0.0,1.0,-0.4301978702514916,-0.3575069858771996,0.0
2019-06-17,-0.0,-0.09894086163356074,-0.0,1.0,-0.4239380347517998,-0.36172779013229805,0.0
2019-06-18,-0.0,-0.10396654989264324,-0.0,1.0,-0.4200474629901684,-0.35943797792594273,0.0
2019-06-19,-0.0,-0.092252177362982,-0.0,1.0,-0.4221344769605713,-0.3748842833122367,0.0
2019-06-20,-0.0,-0.0943781555509332,-0.0,1.0,-0.42172342718832134,-0.37488417828035475,0.0
2019-06-21,-0.0,-0.0938173975557153,-0.0,1.0,-0.42362556282871083,-0.3744182526769836,0.0
2019-06-24,-0.0,-0.0939311285373338,-0.0,1.0,-0.42213130279956057,-0.3780922074478161,0.0
2019-06-25,-0.0,-0.0919109293342422,-0.0,1.0,-0.4239188063318942,-0.3776793153071271,0.0
2019-06-26,-0.0,-0.09369859905847655,-0.0,1.0,-0.4268995897377725,-0.370011154595126,0.0
2019-06-27,-0.0,-0.09706465313827276,-0.0,1.0,-0.42533270410571017,-0.365304388862671,0.0
2019-06-28,-0.0,-0.085082685192177,-0.0,1.0,-0.4366080193309674,-0.3661179491051877,0.0
2019-07-01,-0.0,-0.08606998019428463,-0.0,1.0,-0.43749882108837124,-0.3626709421861737,0.0
2019-07-02,-0.0,-0.08810556079170594,-0.0,1.0,-0.43557021677662583,-0.3613383600377003,0.0
2019-07-03,-0.0,-0.08616138763197587,-0.0,1.0,-0.43791478129713424,-0.3612745098039216,0.0
2019-07-05,-0.0,-0.09473922218872476,-0.0,1.0,-0.43211109436237566,-0.35740126620440155,0.0
2019-07-08,-0.0,-0.09720132410472464,-0.0,1.0,-0.42395801986157083,-0.35967123081552815,0.0
2019-07-09,-0.0,-0.09731549936979138,-0.0,1.0,-0.42415862445209473,-0.35974565908535094,0.0
2019-07-10,-0.0,-0.10129557548748613,-0.0,1.0,-0.4203945017957541,-0.35869953554841016,0.0
2019-07-11,-0.0,-0.10191573762478615,-0.0,1.0,-0.4192626572164464,-0.3588201011449305,0.0
2019-07-12,-0.0,-0.10458646616541353,-0.0,1.0,-0.41686090225563904,-0.3582330827067669,0.0
2019-07-15,-0.0,-0.1149803508639979,-0.0,1.0,-0.424101686629186,-0.34121805840212094,0.0
2019-07-16,-0.0,-0.11956378678198738,-0.0,1.0,-0.4288615211055748,-0.3318040800977719,0.0
2019-07-17,-0.0,-0.12163432611311673,-0.0,1.0,-0.4277602286401926,-0.3308701865222623,0.0
2019-07-18,-0.0,-0.12164700578555863,-0.0,1.0,-0.42910812232323986,-0.32765421894958296,0.0
2019-07-19,-0.0,-0.12364278468647856,-0.0,1.0,-0.4263064958485178,-0.3285494233008979,0.0
2019-07-22,-0.0,-0.12020513205845888,-0.0,1.0,-0.42403351241687637,-0.33426005936055897,0.0
2019-07-23,-0.0,-0.12314428533844479,-0.0,1.0,-0.4219754200022551,-0.33408501522155826,0.0
2019-07-24,-0.0,-0.1234470740345157,-0.0,1.0,-0.41994116214139826,-0.33041017857477467,0.0
2019-07-25,-0.0,-0.12077900211400672,-0.0,1.0,-0.42461601781003877,-0.325426075243672,0.0
2019-07-26,-0.0,-0.11731038997474984,-0.0,1.0,-0.42575516693163756,-0.32729823248854395,0.0
2019-07-29,-0.0,-0.1196469556455375,-0.0,1.0,-0.4208542479147618,-0.3254650967513202,0.0
2019-07-30,-0.0,-0.11928095424763398,-0.0,1.0,-0.42024602863489574,-0.3271732840529391,0.0
2019-07-31,-0.0,-0.1108436881973208,-0.0,1.0,-0.4242135900593305,-0.3306839807455502,0.0
2019-08-01,-0.0,-0.1118351237130676,-0.0,1.0,-0.4221324446595796,-0.3277605049057026,0.0
2019-08-02,-0.0,-0.11170411286108829,-0.0,1.0,-0.41867582294543554,-0.33570948719862653,0.0
2019-08-05,-0.0,-0.11262919176146925,-0.0,1.0,-0.4199382853743773,-0.32628819986616103,0.0
2019-08-06,-0.0,-0.11466276745391278,-0.0,1.0,-0.41008366032427634,-0.32614570222847417,0.0
2019-08-07,-0.0,-0.125609305760709,-0.0,1.0,-0.39435007385524373,-0.32644017725258495,0.0
2019-08-08,-0.0,-0.11508913802609813,-0.0,1.0,-0.3875390553207131,-0.33526925197573976,0.0
2019-08-09,-0.0,-0.1124938144896725,-0.0,1.0,-0.38438135733005885,-0.3358686289243627,0.0
2019-08-12,-0.0,-0.11170748685632637,-0.0,1.0,-0.3867445822418436,-0.33341882064152123,0.0
2019-08-13,-0.0,-0.11202726473175022,-0.0,1.0,-0.3874963353855174,-0.33280196423336267,0.0
2019-08-14,-0.0,-0.1132482934060504,-0.0,1.0,-0.3849490309474571,-0.331930235537417,0.0
2019-08-15,-0.0,-0.11495829675153645,-0.0,1.0,-0.38145668715247294,-0.33267486098917176,0.0
2019-08-16,-0.0,-0.11506448367328273,-0.0,1.0,-0.38146894722400077,-0.33279063386078844,0.0
2019-08-19,-0.0,-0.12299026577709725,-0.0,1.0,-0.37451237741076965,-0.3253855408509242,0.0
2019-08-20,-0.0,-0.12316587574319533,-0.0,1.0,-0.37300678194148984,-0.3220240368006691,0.0
2019-08-21,-0.0,-0.12122480930622054,-0.0,1.0,-0.37434235677486305,-0.32489850903861206,0.0
2019-08-22,-0.0,-0.12208042817352678,-0.0,1.0,-0.36786149897143694,-0.33050554331798077,0.0
2019-08-23,-0.0,-0.1252365700975397,-0.0,1.0,-0.3685762119668074,-0.32597539670985587,0.0
2019-08-26,-0.0,-0.12328121031818019,-0.0,1.0,-0.367068171098937,-0.32369480825744656,0.0
2019-08-27,-0.0,-0.12293358468677497,-0.0,1.0,-0.3649579466357309,-0.3247534802784223,0.0
2019-08-28,-0.0,-0.12151022700509087,-0.0,1.0,-0.3678460785912278,-0.322336358860083,0.0
2019-08-29,-0.0,-0.11579710144927537,-0.0,1.0,-0.37170289855072464,-0.3240942028985507,0.0
2019-08-30,-0.0,-0.1168052460916979,-0.0,1.0,-0.37030596163251994,-0.3243845443182436,0.0
2019-09-03,-0.0,-0.12345343550169374,-0.0,1.0,-0.3707588355705306,-0.3172834809702371,0.0
2019-09-04,-0.0,-0.12082006369426751,-0.0,1.0,-0.37047625940938045,-0.31819991314418067,0.0
2019-09-05,-0.0,-0.12442154736080983,-0.0,1.0,-0.3701012292118583,-0.3131597975415763,0.0
2019-09-06,-0.0,-0.12408521710847292,-0.0,1.0,-0.3708100684844871,-0.3120832655716377,0.0
2019-09-09,-0.0,-0.11817869602154618,-0.0,1.0,-0.3713464562659292,-0.3180593966343112,0.0
2019-09-10,-0.0,-0.11686128484147354,-0.0,1.0,-0.378149741513322,-0.312570044466939,0.0
2019-09-11,-0.0,-0.11888693890105119,-0.0,1.0,-0.3652367425955745,-0.3251433844149735,0.0
