Date,AVT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.22389304277732996,-0.6594212969397115,-0.012091058176056926,-0.40642632793173417,-0.4776940823303778,0.0
2018-10-18,1.0,-0.22312395775430796,-0.6582823790994997,-0.012673707615341855,-0.40747637576431345,-0.4777654252362423,0.0
2018-10-19,1.0,-0.2156694763023352,-0.6533646538620975,-0.0054718806135138865,-0.40981069503938095,-0.4792593616139284,0.0
2018-10-22,1.0,-0.2161549727802802,-0.6520573686683062,-0.004974161991875535,-0.41047890126288444,-0.47975792411639534,0.0
2018-10-23,1.0,-0.21804968360551547,-0.6516344745640941,-0.00914642570946973,-0.40678106606980025,-0.47765895714167295,0.0
2018-10-24,1.0,-0.21739490921150817,-0.6532902191636957,-0.008429372909930078,-0.4068761573114446,-0.47776580161954507,0.0
2018-10-25,1.0,-0.21231766612641814,-0.6486553306046204,-0.006015987693321979,-0.4062851962750323,-0.4737521632832459,0.0
2018-10-26,1.0,-0.20038724808421282,-0.6412773732580653,-0.0,-0.41577354168371106,-0.4696610215713546,0.0
2018-10-29,1.0,-0.20449505872046866,-0.6422568370335898,-0.0,-0.4211448438227162,-0.469681622820225,0.0
2018-10-30,1.0,-0.1753742659424885,-0.6504094179923355,-0.0,-0.430040528245706,-0.5011993052300736,0.0
2018-10-31,1.0,-0.17662901585731164,-0.6438013576277242,-0.0,-0.4286695797949817,-0.49913430620826116,0.0
2018-11-01,1.0,-0.1878137584818227,-0.6379709825122746,-0.0,-0.43148342251889454,-0.501020577039775,0.0
2018-11-02,1.0,-0.18587391594396263,-0.6557149210584834,-0.0,-0.43123193239937735,-0.5067822993106516,0.0
2018-11-05,1.0,-0.17701689605012869,-0.6902204319122748,-0.0,-0.4404721942486292,-0.48964977061653797,0.0
2018-11-06,1.0,-0.1771387008336597,-0.6899513232249762,-0.0,-0.44060873943937784,-0.48978906730823035,0.0
2018-11-07,1.0,-0.17708595563760457,-0.689910771726665,-0.0,-0.4404072613353473,-0.48972056725686,0.0
2018-11-08,1.0,-0.15808925693325182,-0.6919357527927527,-0.0,-0.43416884343911516,-0.49466459178569444,0.0
2018-11-09,1.0,-0.15793714746172444,-0.6917391425157687,-0.0,-0.43446608685987387,-0.49448442579677127,0.0
2018-11-12,1.0,-0.15751280986013017,-0.6802658911508102,-0.0,-0.4393020357291234,-0.4926187508655311,0.0
2018-11-13,1.0,-0.1452852538497562,-0.6798986253822209,-0.0,-0.43869314894906475,-0.49086802016473374,0.0
2018-11-14,1.0,-0.14775361518931449,-0.679821172314825,-0.0,-0.44074953085329505,-0.49133458439121314,0.0
2018-11-15,1.0,-0.14731783204155902,-0.6840014445648248,-0.0,-0.44248131788760175,-0.5042086840570047,0.0
2018-11-16,1.0,-0.14811829451331368,-0.684668408471844,-0.0,-0.4427983767858136,-0.5038912668853188,0.0
2018-11-19,1.0,-0.14416648094495207,-0.6879318029864051,-0.0,-0.44723646088700686,-0.5064631156674838,0.0
2018-11-20,1.0,-0.12397702998862596,-0.6847726579188281,-0.0,-0.4487752101423142,-0.5166310649984742,0.0
2018-11-21,1.0,-0.1253552606164289,-0.6824866863497144,-0.0,-0.4465660439833338,-0.5048701746640545,0.0
2018-11-23,1.0,-0.12540716612377847,-0.6841219013967867,-0.0,-0.44606084028046156,-0.5048307845194059,0.0
2018-11-26,1.0,-0.12489651746785144,-0.6868204647055577,-0.0,-0.44456095811027097,-0.5032562503449418,0.0
2018-11-27,1.0,-0.12037189855311659,-0.6881773670022557,-0.0,-0.4416295318259339,-0.5005776530780657,0.0
2018-11-28,1.0,-0.1170720932158931,-0.7069884308473922,-0.0,-0.4379435071927548,-0.4991026313609631,0.0
2018-11-29,1.0,-0.1038010092145678,-0.7006362439666519,-0.0,-0.436512724879333,-0.5014809126810004,0.0
2018-11-30,1.0,-0.10392388055608874,-0.7010611752447284,-0.0,-0.4374125970001919,-0.499684663686967,0.0
2018-12-03,1.0,-0.1038330774292608,-0.7010309278350516,-0.0,-0.4373491993858303,-0.49961614389120423,0.0
2018-12-04,1.0,-0.1024608133289488,-0.701633234681574,-0.0,-0.4368354707881179,-0.499397128137674,0.0
2018-12-06,1.0,-0.09734800356843556,-0.6821388986510232,-0.0,-0.43456516449947286,-0.48933524370792897,0.0
2018-12-07,1.0,-0.10353876954710242,-0.6821330014609599,-0.0,-0.43496022942481466,-0.48482224987825334,0.0
2018-12-10,1.0,-0.0915447504302926,-0.685025817555938,-0.0,-0.43448795180722893,-0.47827022375215145,0.0
2018-12-11,1.0,-0.0899749845334481,-0.6856120719799876,-0.0,-0.43405869220216803,-0.4801893643919628,0.0
2018-12-12,1.0,-0.08106486280072009,-0.6996617751350173,-0.0,-0.44618405978942777,-0.5006819049697234,0.0
2018-12-13,1.0,-0.08132431547943711,-0.6990563979491655,-0.0,-0.44641103959856004,-0.5003818042980255,0.0
2018-12-14,1.0,-0.0773672687465791,-0.7145867542419266,-0.0,-0.4419540229885057,-0.5028188286808977,0.0
2018-12-17,1.0,-0.07024488793032843,-0.7148707308416828,-0.0,-0.43632094788282505,-0.5086406945316553,0.0
2018-12-18,1.0,-0.06842019010160603,-0.717005353436032,-0.0,-0.43690593248115367,-0.5090134382169781,0.0
2018-12-19,1.0,-0.06444207592030828,-0.7185373452488316,-0.0,-0.43956164084064386,-0.51034407367932,0.0
2018-12-20,1.0,-0.06419618528610355,-0.7122343324250682,-0.0,-0.44095367847411443,-0.5074114441416894,0.0
2018-12-21,1.0,-0.0615045931401859,-0.7131869326520628,-0.0,-0.4410229928792738,-0.502147089199326,0.0
2018-12-24,1.0,-0.05050723657513864,-0.7032868930068984,-0.0,-0.4384147166238334,-0.5130528878669012,0.0
2018-12-26,1.0,-0.04991250504778571,-0.7066361556064072,-0.0,-0.4281868353748822,-0.5074168797953964,0.0
2018-12-27,1.0,-0.03123929935466878,-0.6899776109574609,-0.0,-0.39926247859870934,-0.5135256156986698,0.0
2018-12-28,1.0,-0.03022643496577146,-0.6909426013691415,-0.0,-0.3989731437598736,-0.5128488678251711,0.0
2018-12-31,1.0,-0.029781967558457977,-0.6919370128502212,-0.0,-0.39896250263324207,-0.5125868969875711,0.0
2019-01-02,1.0,-0.02831429924740803,-0.6917530656281248,-0.0,-0.39803168254302407,-0.5133414030840482,0.0
2019-01-03,1.0,-0.027009951034591695,-0.692360343284368,-0.0,-0.39711999157584377,-0.5160585478860633,0.0
2019-01-04,1.0,-0.018965562531193362,-0.6952638629856315,-0.0,-0.39433659933279047,-0.5182431899971105,0.0
2019-01-07,1.0,-0.014317755059461715,-0.6880346338410182,-0.0,-0.39265595660337993,-0.512961610682245,0.0
2019-01-08,1.0,-0.01406392694063927,-0.689628180039139,-0.0,-0.39206784083496415,-0.5134768427919113,0.0
2019-01-09,1.0,-0.011885523640723556,-0.6816973361830787,-0.0,-0.3932388051920972,-0.5196788823437418,0.0
2019-01-10,1.0,-0.008648931987943913,-0.6905254881404795,-0.0,-0.39496789411610533,-0.5267723758354083,0.0
2019-01-11,1.0,-0.00894831034845773,-0.6969944204653121,-0.0,-0.39777871354879457,-0.528134540477945,0.0
2019-01-14,1.0,-0.010245469869363673,-0.6951116729877791,-0.0,-0.3979930467762326,-0.5304466919511167,0.0
2019-01-15,1.0,-0.00964299828744566,-0.6910288499538928,-0.0,-0.3994467132130154,-0.5345540771966802,0.0
2019-01-16,1.0,-0.007925432475841912,-0.6900392322072725,-0.0,-0.39861502409226146,-0.5364806866952789,0.0
2019-01-17,1.0,-0.008897312379899444,-0.6882518623812157,-0.0,-0.39877332912158786,-0.5364184369159494,0.0
2019-01-18,1.0,-0.01307724822994822,-0.6828701257529324,-0.0,-0.4018810102504491,-0.5440399450491388,0.0
2019-01-22,1.0,-0.0,-0.7512573455450262,-0.0,-0.3353009688178305,-0.5604849383238922,0.0
2019-01-23,1.0,-0.0,-0.7362736752500533,-0.0,-0.33568312406895084,-0.5881570546924878,0.0
2019-01-24,1.0,-0.0,-0.7323846256151083,-0.0,-0.34270514696103205,-0.5848384093629472,0.0
2019-01-25,1.0,-0.0,-0.7555507883728414,-0.0,-0.2792556044191784,-0.6467070685401695,0.0
2019-01-28,1.0,-0.0,-0.7342412660817139,-0.0,-0.3132098831888895,-0.644022177961996,0.0
2019-01-29,1.0,-0.0,-0.730949558094417,-0.0,-0.3142649277861608,-0.6493048070704893,0.0
2019-01-30,1.0,-0.0,-0.7332920292002263,-0.0,-0.3166231177437168,-0.6438326643859602,0.0
2019-01-31,1.0,-0.0,-0.7340950122605158,-0.0,-0.3170219072512193,-0.6434749804640134,0.0
2019-02-01,1.0,-0.0,-0.7330044746347513,-0.0,-0.317591244811041,-0.6449673836864521,0.0
2019-02-04,1.0,-0.0,-0.7346812238846205,-0.0,-0.31543334681223884,-0.6456665318776116,0.0
2019-02-05,1.0,-0.0,-0.7346063597378429,-0.0,-0.3122690616824446,-0.650214418642285,0.0
2019-02-06,1.0,-0.0,-0.7354170599498396,-0.0,-0.3105633612901486,-0.6508454464550579,0.0
2019-02-07,1.0,-0.0,-0.7303586389557039,-0.0,-0.30212696954136375,-0.670171076457393,0.0
2019-02-08,1.0,-0.0,-0.7328215386278857,-0.0,-0.30886089636157216,-0.661458614910526,0.0
2019-02-11,1.0,-0.0,-0.7302197207489988,-0.0,-0.3133726593787206,-0.6623552332503517,0.0
2019-02-12,1.0,-0.0,-0.7395844634913746,-0.0,-0.3173212542041879,-0.6554735814256266,0.0
2019-02-13,1.0,-0.0,-0.7507930052867019,-0.0,-0.3141114274095161,-0.6462247526094618,0.0
2019-02-14,1.0,-0.0,-0.7368979014896162,-0.0,-0.3249157333913233,-0.6564912471458084,0.0
2019-02-15,1.0,-0.0,-0.7379638439581351,-0.0,-0.3244257170042137,-0.6561098273752889,0.0
2019-02-19,1.0,-0.0,-0.7244612332527107,-0.0,-0.3385873848411555,-0.6545642307796831,0.0
2019-02-20,1.0,-0.0,-0.7263215110748743,-0.0,-0.3389319200978394,-0.6525071341214839,0.0
2019-02-21,1.0,-0.0,-0.7362105091295001,-0.0,-0.3365805872268633,-0.6483713842553539,0.0
2019-02-22,1.0,-0.0,-0.7295327204482402,-0.0,-0.34469346678996904,-0.6456508730892673,0.0
2019-02-25,1.0,-0.0,-0.725450628562079,-0.0,-0.3506040195249652,-0.6508958032232555,0.0
2019-02-26,1.0,-0.0,-0.7222297904803421,-0.0,-0.3547938860583603,-0.6475492466555867,0.0
2019-02-27,1.0,-0.0,-0.7259269356597601,-0.0,-0.3554252998909488,-0.6449018538713195,0.0
2019-02-28,1.0,-0.0,-0.7232724991134025,-0.0,-0.3542297514799356,-0.6504896745505633,0.0
2019-03-01,1.0,-0.0,-0.7272057418879458,-0.0,-0.3463690200038207,-0.6554867232486423,0.0
2019-03-04,1.0,-0.0,-0.7245752311342625,-0.0,-0.34927864292142796,-0.6533940600539995,0.0
2019-03-05,1.0,-0.0,-0.7227183620126334,-0.0,-0.3510400784142888,-0.6489599215857113,0.0
2019-03-06,1.0,-0.0,-0.7243324250681199,-0.0,-0.3479019073569482,-0.6525613079019074,0.0
2019-03-07,1.0,-0.0,-0.7082641704536179,-0.0,-0.3653704862717353,-0.6475006122615582,0.0
2019-03-08,1.0,-0.0,-0.7087020648967551,-0.0,-0.3684584289304053,-0.6542117338577516,0.0
2019-03-11,1.0,-0.0,-0.7083732515807627,-0.0,-0.36991213423480146,-0.6589658664768839,0.0
2019-03-12,1.0,-0.0,-0.6871881117145929,-0.0,-0.38107579057649366,-0.6887871853546911,0.0
2019-03-13,1.0,-0.0,-0.6922608671591821,-0.0,-0.38806341827840957,-0.6865886389419219,0.0
2019-03-14,1.0,-0.0,-0.6905697989921923,-0.0,-0.3914114845783266,-0.6867489894235561,0.0
2019-03-15,1.0,-0.0,-0.6852981969486824,-0.0,-0.39608876560332873,-0.6925381414701803,0.0
2019-03-18,1.0,-0.0,-0.6867446447920429,-0.0,-0.3994109965826688,-0.6921345817242242,0.0
2019-03-19,1.0,-0.0,-0.6849905461016572,-0.0,-0.40234679123568007,-0.6932209987765543,0.0
2019-03-20,1.0,-0.0,-0.6870003621069051,-0.0,-0.4005180914180664,-0.6978914236372246,0.0
2019-03-21,1.0,-0.0,-0.6879195565583132,-0.0,-0.40987716219603915,-0.6876410127851592,0.0
2019-03-22,1.0,-0.0,-0.6861963190184049,-0.0,-0.4189068600111545,-0.6835192414947017,0.0
2019-03-25,1.0,-0.0,-0.6810215322984476,-0.0,-0.4183775663495243,-0.6825516051855561,0.0
2019-03-26,1.0,-0.0,-0.6724137931034483,-0.0,-0.4174037169726825,-0.7091077026421855,0.0
2019-03-27,1.0,-0.0,-0.6596238876140371,-0.0,-0.42444170817708626,-0.714389656909386,0.0
2019-03-28,1.0,-0.0,-0.6582938521488043,-0.0,-0.41888368702867873,-0.7262201788567744,0.0
2019-03-29,1.0,-0.0,-0.6528540989121903,-0.0,-0.41961982729617586,-0.7311876191544241,0.0
2019-04-01,1.0,-0.0,-0.6502290033437298,-0.0,-0.4195959425665234,-0.7400601309393352,0.0
2019-04-02,1.0,-0.0,-0.6544192061171709,-0.0,-0.4279489486112673,-0.7288035533565725,0.0
2019-04-03,1.0,-0.0,-0.6542602535630956,-0.0,-0.42852725381609647,-0.7283332864813201,0.0
2019-04-04,1.0,-0.0,-0.6545643736993082,-0.0,-0.42648630406659543,-0.7312559761516395,0.0
2019-04-05,1.0,-0.0,-0.6543150781359989,-0.0,-0.42551034774039137,-0.7358580881317753,0.0
2019-04-08,1.0,-0.0,-0.650420451669151,-0.0,-0.4231234356104283,-0.7388418595494558,0.0
2019-04-09,1.0,-0.0,-0.6530927256398742,-0.0,-0.4087337224966322,-0.744639649753031,0.0
2019-04-10,1.0,-0.0,-0.6556577324212179,-0.0,-0.4104519457216553,-0.7375518672199171,0.0
2019-04-11,1.0,-0.0,-0.6463435042115244,-0.0,-0.43933731243375906,-0.7034082668600434,0.0
2019-04-12,1.0,-0.0,-0.6452531115700173,-0.0,-0.4388011385834682,-0.7065915052743205,0.0
2019-04-15,1.0,-0.0,-0.6470358269805367,-0.0,-0.4343358186032225,-0.711094356482645,0.0
2019-04-16,1.0,-0.0,-0.6469504021447721,-0.0,-0.436578418230563,-0.7091432082216264,0.0
2019-04-17,1.0,-0.0,-0.6458496257401407,-0.0,-0.43654340297173494,-0.7105909954195061,0.0
2019-04-18,1.0,-0.0,-0.6558339859044636,-0.0,-0.44157623895290304,-0.6993231905134802,0.0
2019-04-22,1.0,-0.0,-0.6543829167133729,-0.0,-0.44585808765833423,-0.7021354108283825,0.0
2019-04-23,1.0,-0.0,-0.6634701659937191,-0.0,-0.44108905338716914,-0.6993887393449978,0.0
2019-04-24,1.0,-0.0,-0.6549871263853129,-0.0,-0.4454830404119556,-0.6981417217060337,0.0
2019-04-25,1.0,-0.0,-0.6604450423182556,-0.0,-0.4535900454010425,-0.6884984025559104,0.0
2019-04-26,1.0,-0.0,-0.6653946519262606,-0.0,-0.4409214624428295,-0.6995987541737984,0.0
2019-04-29,1.0,-0.0,-0.6851125102346198,-0.0,-0.45498178943504897,-0.6832491035884695,0.0
2019-04-30,1.0,-0.0,-0.681109919268334,-0.0,-0.4530570767233105,-0.6886467566194321,0.0
2019-05-01,1.0,-0.0,-0.6758092763120728,-0.0,-0.45912660301677866,-0.689791537201288,0.0
2019-05-02,1.0,-0.0,-0.7062913629890257,-0.0,-0.3890703973639385,-0.6970763173326632,0.0
2019-05-03,1.0,-0.0,-0.6944770857814335,-0.0,-0.40034133512394376,-0.7030104638800291,0.0
2019-05-06,1.0,-0.0,-0.6682422038875683,-0.0,-0.4156621451545239,-0.7128793175779612,0.0
2019-05-07,1.0,-0.0,-0.6651643245059067,-0.0,-0.41764178937349533,-0.7165892167291865,0.0
2019-05-08,1.0,-0.0,-0.6579659975991737,-0.0,-0.422405851316267,-0.7112866754138635,0.0
2019-05-09,1.0,-0.0,-0.6595121951219513,-0.0,-0.42592334494773515,-0.701993031358885,0.0
2019-05-10,1.0,-0.0,-0.6595881057882563,-0.0,-0.42758409274586856,-0.6996627929660285,0.0
2019-05-13,1.0,-0.0,-0.6597932398918828,-0.0,-0.42553013626104164,-0.7012009920026749,0.0
2019-05-14,1.0,-0.0,-0.6440479509339281,-0.0,-0.43897407304153885,-0.7048229718427654,0.0
2019-05-15,1.0,-0.0,-0.6441774234018233,-0.0,-0.4472943210014218,-0.6964509743789902,0.0
2019-05-16,1.0,-0.0,-0.6414932001110186,-0.0,-0.4405217873993894,-0.6934776575076325,0.0
2019-05-17,1.0,-0.0,-0.6397167060130537,-0.0,-0.4412164977086516,-0.6964588251631718,0.0
2019-05-20,1.0,-0.0,-0.6465596394090315,-0.0,-0.43877465846804486,-0.6969755988981943,0.0
2019-05-21,1.0,-0.0,-0.6371882715193209,-0.0,-0.4421759272101861,-0.6946378540320121,0.0
2019-05-22,1.0,-0.0,-0.6351902739611958,-0.0,-0.4434729508424238,-0.6970327809698282,0.0
2019-05-23,1.0,-0.0,-0.638303784805202,-0.0,-0.43767020507975324,-0.702884455065859,0.0
2019-05-24,1.0,-0.0,-0.6303949850216354,-0.0,-0.4369799178963719,-0.7064240541440142,0.0
2019-05-28,1.0,-0.0,-0.6248474425829358,-0.0,-0.4406690336181072,-0.7082547431487851,0.0
2019-05-29,1.0,-0.0,-0.631517735995348,-0.0,-0.440367734610805,-0.6972004541300917,0.0
2019-05-30,1.0,-0.0,-0.630082763584023,-0.0,-0.43814875301021394,-0.6997813269853572,0.0
2019-05-31,1.0,-0.0,-0.6257571985727325,-0.0,-0.4365336209996404,-0.7037313639255386,0.0
2019-06-03,1.0,-0.0,-0.6171259577900255,-0.0,-0.39395079983868797,-0.6774835327328942,0.0
2019-06-04,1.0,-0.0,-0.6208342291980219,-0.0,-0.39104493657278,-0.6757149000215007,0.0
2019-06-05,1.0,-0.0,-0.6192992810387381,-0.0,-0.39406052151518406,-0.6693314733340487,0.0
2019-06-06,1.0,-0.0,-0.6299512247413839,-0.0,-0.37908023798038265,-0.6709278018974112,0.0
2019-06-07,1.0,-0.0,-0.6319950686106346,-0.0,-0.37869854202401376,-0.6694093053173241,0.0
2019-06-10,1.0,-0.0,-0.6362808145766345,-0.0,-0.37601822079314046,-0.6672293676312969,0.0
2019-06-11,1.0,-0.0,-0.6410566483929915,-0.0,-0.37396538750940556,-0.6722831344727507,0.0
2019-06-12,1.0,-0.0,-0.6343808756379263,-0.0,-0.3739994627988181,-0.6776255707762557,0.0
2019-06-13,1.0,-0.0,-0.6447623144762316,-0.0,-0.37309098730909873,-0.6708700795870081,0.0
2019-06-14,1.0,-0.0,-0.6388732243078493,-0.0,-0.39375386020032765,-0.6527296651360134,0.0
2019-06-17,1.0,-0.0,-0.6468419494604268,-0.0,-0.38346026534621497,-0.6608358674883609,0.0
2019-06-18,1.0,-0.0,-0.636562213472844,-0.0,-0.3884903726875573,-0.6716735882638477,0.0
2019-06-19,1.0,-0.0,-0.6304330252485786,-0.0,-0.39252512732074046,-0.671660693594891,0.0
2019-06-20,1.0,-0.0,-0.6313108170031537,-0.0,-0.3927868675705544,-0.6713927599126661,0.0
2019-06-21,1.0,-0.0,-0.6348983882270497,-0.0,-0.387499326181877,-0.6728747776400194,0.0
2019-06-24,1.0,-0.0,-0.6431866619904497,-0.0,-0.38621954838535627,-0.6684382334691235,0.0
2019-06-25,1.0,-0.0,-0.6338442441578066,-0.0,-0.39413891737276696,-0.6705164876679799,0.0
2019-06-26,1.0,-0.0,-0.6341496305086575,-0.0,-0.3781217972921948,-0.6847456712875559,0.0
2019-06-27,1.0,-0.0,-0.6271003295693987,-0.0,-0.3741693230320384,-0.7001188610946026,0.0
2019-06-28,1.0,-0.0,-0.6364324528914002,-0.0,-0.36691989510394984,-0.7001540998675282,0.0
2019-07-01,1.0,-0.0,-0.6319997838947568,-0.0,-0.37288959723385284,-0.6964261595396958,0.0
2019-07-02,1.0,-0.0,-0.6347067717896101,-0.0,-0.37050437412247544,-0.6948644562047738,0.0
2019-07-03,1.0,-0.0,-0.6465972128264105,-0.0,-0.3579217967798674,-0.7014747666080369,0.0
2019-07-05,1.0,-0.0,-0.6454774345507215,-0.0,-0.3604515797168152,-0.7013834366624253,0.0
2019-07-08,1.0,-0.0,-0.6406038634273037,-0.0,-0.36767490936637626,-0.6972025323305016,0.0
2019-07-09,1.0,-0.0,-0.6431201602859153,-0.0,-0.36670818216277684,-0.69770401256295,0.0
2019-07-10,1.0,-0.0,-0.6374911986134432,-0.0,-0.3709581324811786,-0.6996696094892487,0.0
2019-07-11,1.0,-0.0,-0.6408597493300127,-0.0,-0.36479792100917674,-0.7013887009014373,0.0
2019-07-12,1.0,-0.0,-0.6568848146239592,-0.0,-0.3655447370562231,-0.6897290553551572,0.0
2019-07-15,1.0,-0.0,-0.6731923212685655,-0.0,-0.359254934969725,-0.6827771593038096,0.0
2019-07-16,1.0,-0.0,-0.6678793473244102,-0.0,-0.3576955447560612,-0.6893818043602205,0.0
2019-07-17,1.0,-0.0,-0.6632558896971014,-0.0,-0.3594886548691782,-0.691428726522636,0.0
2019-07-18,1.0,-0.0,-0.664922175822984,-0.0,-0.3580996800260318,-0.6886219426216172,0.0
2019-07-19,1.0,-0.0,-0.6659435420451773,-0.0,-0.35903137456951484,-0.6867424139707676,0.0
2019-07-22,1.0,-0.0,-0.65334418667752,-0.0,-0.352326685660019,-0.707665174331841,0.0
2019-07-23,1.0,-0.0,-0.6525460572794957,-0.0,-0.35900222813977495,-0.7057225150807022,0.0
2019-07-24,1.0,-0.0,-0.6529414960073877,-0.0,-0.3581943614536368,-0.7049269379108045,0.0
2019-07-25,1.0,-0.0,-0.6588216110446787,-0.0,-0.3513697140993586,-0.7074682030655506,0.0
2019-07-26,1.0,-0.0,-0.6450161637931036,-0.0,-0.33720366379310346,-0.71171875,0.0
2019-07-29,1.0,-0.0,-0.6418437803430791,-0.0,-0.3418114143920596,-0.7135073902254828,0.0
2019-07-30,1.0,-0.0,-0.6344088922462634,-0.0,-0.34568067771003075,-0.7178006798683431,0.0
2019-07-31,1.0,-0.0,-0.6234463048343174,-0.0,-0.3508317830084392,-0.7219391194154601,0.0
2019-08-01,1.0,-0.0,-0.6340543598308327,-0.0,-0.3451768445438138,-0.7145166069552568,0.0
2019-08-02,1.0,-0.0,-0.6313748720986591,-0.0,-0.3450912811675373,-0.7162205826915827,0.0
2019-08-05,1.0,-0.0,-0.6341852172033715,-0.0,-0.3473633023557381,-0.7199859520207479,0.0
2019-08-06,1.0,-0.0,-0.6334207750763989,-0.0,-0.3555994266706331,-0.7153906482407983,0.0
2019-08-07,1.0,-0.0,-0.6233741702196556,-0.0,-0.3576825516757515,-0.7174159425765017,0.0
2019-08-08,1.0,-0.0,-0.6281816220880069,-0.0,-0.3566113028472821,-0.7115239430543573,0.0
2019-08-09,1.0,-0.0,-0.626319474364498,-0.0,-0.35146488582507535,-0.7150204653166737,0.0
2019-08-12,1.0,-0.0,-0.6299302061353677,-0.0,-0.34507385164745985,-0.730184493859222,0.0
2019-08-13,1.0,-0.0,-0.6278039024917572,-0.0,-0.34173828441705856,-0.7330144316523431,0.0
2019-08-14,1.0,-0.0,-0.6310975609756098,-0.0,-0.3343136196848694,-0.7326246492553421,0.0
2019-08-15,1.0,-0.0,-0.638592350195805,-0.0,-0.33005203583498743,-0.7136151494018562,0.0
2019-08-16,1.0,-0.0,-0.6407683640070827,-0.0,-0.3259644792616837,-0.7160755486398025,0.0
2019-08-19,1.0,-0.0,-0.6511315017625057,-0.0,-0.32142184430751014,-0.7182681699539865,0.0
2019-08-20,1.0,-0.0,-0.6531451612903225,-0.0,-0.31943548387096776,-0.7155645161290323,0.0
2019-08-21,1.0,-0.0,-0.6542274522447006,-0.0,-0.3175626662368018,-0.714892130786384,0.0
2019-08-22,1.0,-0.0,-0.6549324160911509,-0.0,-0.3117727675812216,-0.7205277725526025,0.0
2019-08-23,1.0,-0.0,-0.6513110125050423,-0.0,-0.31141589350544574,-0.7265295145892161,0.0
2019-08-26,1.0,-0.0,-0.6489892219421953,-0.0,-0.30824709099683634,-0.7238457826156899,0.0
2019-08-27,1.0,-0.0,-0.6474149477631931,-0.0,-0.3051701044736137,-0.7262255558532011,0.0
2019-08-28,1.0,-0.0,-0.6459292983395821,-0.0,-0.30385645420460633,-0.7283074450990895,0.0
2019-08-29,1.0,-0.0,-0.6372719723554151,-0.0,-0.3212611502504621,-0.7202057271436608,0.0
2019-08-30,1.0,-0.0,-0.6415769644779333,-0.0,-0.32128632938643703,-0.7282292787944027,0.0
2019-09-03,1.0,-0.0,-0.6414687987939481,-0.0,-0.32065363699994615,-0.7299574651375652,0.0
2019-09-04,1.0,-0.0,-0.6314301865460713,-0.0,-0.32200059220974997,-0.7384586395326928,0.0
2019-09-05,1.0,-0.0,-0.6282237656813654,-0.0,-0.32105744898508587,-0.7428256070640177,0.0
2019-09-06,1.0,-0.0,-0.6319816785666172,-0.0,-0.3146706183483767,-0.7476491984372896,0.0
2019-09-09,1.0,-0.0,-0.639244937526928,-0.0,-0.31260771219302025,-0.7409252477380439,0.0
2019-09-10,1.0,-0.0,-0.6335209674378518,-0.0,-0.3434242775189205,-0.7163672600931886,0.0
2019-09-11,1.0,-0.0,-0.6343640763646141,-0.0,-0.3725194944877655,-0.6820112933584296,0.0
2019-09-12,1.0,-0.0,-0.622000698605476,-0.0,-0.3793965123465083,-0.6855469274793776,0.0
