Date,GPS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-31,1.0,-0.18631608707944586,-1.3930826500801057,-0.0,-0.9806804259730468,-1.1520120629535389,0.0
2018-11-01,1.0,-0.13869552779631925,-1.4575665109182796,-0.0,-0.9995708973014208,-1.1719748259750167,0.0
2018-11-02,1.0,-0.15024677296886865,-1.4078397873955961,-0.0,-1.020501138952164,-1.166951404707669,0.0
2018-11-05,1.0,-0.14208118925100055,-1.4438250428816466,-0.0,-1.0293024585477415,-1.1494663617305125,0.0
2018-11-06,1.0,-0.14909939959973315,-1.4492518822071858,-0.0,-1.0247307728962165,-1.142047079005051,0.0
2018-11-07,1.0,-0.1477602703860618,-1.4490407959251679,-0.0,-1.0224210977293282,-1.141048222021231,0.0
2018-11-08,1.0,-0.09261369030665528,-1.4687173644735594,-0.0,-1.0179436058103104,-1.1677110035127694,0.0
2018-11-09,1.0,-0.09161394662988155,-1.4716738809874899,-0.0,-1.0236883413404367,-1.1697664462731294,0.0
2018-11-12,1.0,-0.08921475875118258,-1.4464995269631031,-0.0,-1.0305108798486282,-1.164143803216651,0.0
2018-11-13,1.0,-0.041217293444621585,-1.4463565600675232,-0.0,-1.0373253305823877,-1.1642595892337992,0.0
2018-11-14,1.0,-0.040945546644153646,-1.4469302565545705,-0.0,-1.0376154964588904,-1.1647202288823224,0.0
2018-11-15,1.0,-0.038569556262872125,-1.4477625912750423,-0.0,-1.0401610185358547,-1.1542782250514885,0.0
2018-11-16,1.0,-0.03116919749894222,-1.437309012270227,-0.0,-1.0520426872267405,-1.1807155281839123,0.0
2018-11-19,1.0,-0.03699171686746988,-1.4373117469879517,-0.0,-1.0508753765060241,-1.1811464608433737,0.0
2018-11-20,1.0,-0.0,-1.4210649120350927,-0.0,-1.0454524242848475,-1.2000093331466704,0.0
2018-11-21,1.0,-0.0,-1.4092480752385783,-0.0,-1.0353141856069337,-1.1656447374487116,0.0
2018-11-23,1.0,-0.0,-1.4265128347697154,-0.0,-1.0371605967936244,-1.1698174404596424,0.0
2018-11-26,1.0,-0.0,-1.4350405561993047,-0.0,-1.0337427578215528,-1.1662108922363847,0.0
2018-11-27,1.0,-0.0,-1.4319060773480663,-0.0,-1.0184622467771638,-1.1536832412523021,0.0
2018-11-28,1.0,-0.0,-1.4280583820617891,-0.0,-1.0210414844145679,-1.155163681569133,0.0
2018-11-29,1.0,-0.0,-1.3961442503969153,-0.0,-0.9950555681560445,-1.1450215468360172,0.0
2018-11-30,1.0,-0.0,-1.3969860650901003,-0.0,-0.9950524261268212,-1.1470201080295945,0.0
2018-12-03,1.0,-0.0,-1.3977561773255816,-0.0,-0.9962754360465117,-1.1480741279069766,0.0
2018-12-04,1.0,-0.0,-1.3969441421835327,-0.0,-0.9917029379760609,-1.1452665941240479,0.0
2018-12-06,1.0,-0.0,-1.3096938105041833,-0.0,-0.9708265802269044,-1.0998729685925797,0.0
2018-12-07,1.0,-0.0,-1.3176279090229202,-0.0,-0.9831067704896397,-1.098543838810435,0.0
2018-12-10,1.0,-0.0,-1.3120521172638435,-0.0,-0.9637350705754614,-1.0672747014115092,0.0
2018-12-11,1.0,-0.0,-1.3114739859289501,-0.0,-0.9671675497263963,-1.0643185963693218,0.0
2018-12-12,1.0,-0.0,-1.3118999000738585,-0.0,-0.9692835730112525,-1.063387930659947,0.0
2018-12-13,1.0,-0.0,-1.3071416174939257,-0.0,-0.9711037834085388,-1.0605692467893093,0.0
2018-12-14,1.0,-0.0,-1.3134094956778595,-0.0,-0.9690282785283003,-1.061422179748925,0.0
2018-12-17,1.0,-0.0,-1.3081649431006879,-0.0,-0.9399420189520142,-1.0788369174851802,0.0
2018-12-18,1.0,-0.0,-1.2954369682907965,-0.0,-0.9273867835352754,-1.073816275672424,0.0
2018-12-19,1.0,-0.0,-1.2955180267285464,-0.0,-0.9275493103003738,-1.074169567272571,0.0
2018-12-20,1.0,-0.0,-1.2755572636433512,-0.0,-0.930267315740029,-1.0643949098983687,0.0
2018-12-21,1.0,-0.0,-1.2771099689929066,-0.0,-0.931826869982585,-1.0386102026079937,0.0
2018-12-24,1.0,-0.0,-1.2445773491134229,-0.0,-0.9128585267236659,-1.0543318030577433,0.0
2018-12-26,1.0,-0.0,-1.2659867926105492,-0.0,-0.8775390788263814,-1.0359859566998244,0.0
2018-12-27,1.0,-0.0,-1.2005270723526593,-0.0,-0.7709231752116276,-1.0215221210669223,0.0
2018-12-28,1.0,-0.0,-1.2012927422894306,-0.0,-0.7691816622112276,-1.0194709332482146,0.0
2018-12-31,1.0,-0.0,-1.1978092268329736,-0.0,-0.7749660190293436,-1.0249860078356121,0.0
2019-01-02,1.0,-0.0,-1.1961989938513133,-0.0,-0.7710612473049588,-1.0253932763714764,0.0
2019-01-03,1.0,-0.0,-1.1954821200510855,-0.0,-0.782088122605364,-1.0134897828863345,0.0
2019-01-04,1.0,-0.0,-1.202667831196157,-0.0,-0.7480646313867164,-1.0192544364603597,0.0
2019-01-07,1.0,-0.0,-1.166640496192196,-0.0,-0.7557117060532307,-1.0031797126481903,0.0
2019-01-08,1.0,-0.0,-1.1722320550639136,-0.0,-0.7552409046214357,-1.0056637168141593,0.0
2019-01-09,1.0,-0.0,-1.1522741730279897,-0.0,-0.7766777989821882,-1.0468352417302798,0.0
2019-01-10,1.0,-0.0,-1.1568838414026699,-0.0,-0.777525403466826,-1.0504881450488146,0.0
2019-01-11,1.0,-0.0,-1.149008748695722,-0.0,-0.7922786740508869,-1.0718757524680953,0.0
2019-01-14,1.0,-0.0,-1.1490129995185365,-0.0,-0.7986679505697319,-1.064516129032258,0.0
2019-01-15,1.0,-0.0,-1.141788944723618,-0.0,-0.8019698492462312,-1.0763015075376885,0.0
2019-01-16,1.0,-0.0,-1.131576836701957,-0.0,-0.7887792749438562,-1.0898700673724735,0.0
2019-01-17,1.0,-0.0,-1.1300288507773681,-0.0,-0.7885478442058022,-1.0884757172623818,0.0
2019-01-18,1.0,-0.0,-1.1267548650726222,-0.0,-0.8033741958975603,-1.1157098353360035,0.0
2019-01-22,1.0,-0.0,-1.203648424543947,-0.0,-0.7257048092868988,-1.2165837479270314,0.0
2019-01-23,1.0,-0.0,-1.2005056156492186,-0.0,-0.7213726221559119,-1.222512329561938,0.0
2019-01-24,1.0,-0.0,-1.1875181542802604,-0.0,-0.7462135358313622,-1.2158180837379142,0.0
2019-01-25,1.0,-0.0,-1.1745077985170034,-0.0,-0.7609307082587573,-1.3260461944941617,0.0
2019-01-28,1.0,-0.0,-1.1660497766432674,-0.0,-0.7666028504573494,-1.3217613273771538,0.0
2019-01-29,1.0,-0.0,-1.1266316324800814,-0.0,-0.7613154771995253,-1.3500593320901848,0.0
2019-01-30,1.0,-0.0,-1.127876050154093,-0.0,-0.758264026681302,-1.3355849199983112,0.0
2019-01-31,1.0,-0.0,-1.1465305430822672,-0.0,-0.7011353045835804,-1.3885452850970093,0.0
2019-02-01,1.0,-0.0,-1.1452085012514317,-0.0,-0.7110677469986849,-1.3859076061595894,0.0
2019-02-04,1.0,-0.0,-1.1510348051506523,-0.0,-0.7227912115932176,-1.375844630487442,0.0
2019-02-05,1.0,-0.0,-1.134671332799258,-0.0,-0.7137917949150399,-1.367921743896783,0.0
2019-02-06,1.0,-0.0,-1.1132758257942352,-0.0,-0.7134020618556701,-1.3812329055333472,0.0
2019-02-07,1.0,-0.0,-1.1212044534412955,-0.0,-0.7288714574898786,-1.3671980431848851,0.0
2019-02-08,1.0,-0.0,-1.129017213601289,-0.0,-0.7613414737556178,-1.3494869838039516,0.0
2019-02-11,1.0,-0.0,-1.0985593220338983,-0.0,-0.7663559322033898,-1.3723728813559324,0.0
2019-02-12,1.0,-0.0,-1.0936756205372322,-0.0,-0.7846395783747026,-1.3719398163889835,0.0
2019-02-13,1.0,-0.0,-1.1226690346314856,-0.0,-0.7634572286354602,-1.3423400566620154,0.0
2019-02-14,1.0,-0.0,-1.0829375848032565,-0.0,-0.8047829036635007,-1.3524423337856175,0.0
2019-02-15,1.0,-0.0,-1.007674119550338,-0.0,-0.7923839548678807,-1.3480731737669556,0.0
2019-02-19,1.0,-0.0,-0.9840066293764242,-0.0,-0.8142117257095504,-1.3451419100890822,0.0
2019-02-20,1.0,-0.0,-0.9854568054692355,-0.0,-0.8141702921068987,-1.3437746012015743,0.0
2019-02-21,1.0,-0.0,-1.0230229408626421,-0.0,-0.7861451963721426,-1.2947839290844174,0.0
2019-02-22,1.0,-0.0,-1.007414690098726,-0.0,-0.7979189709557167,-1.2911802056449961,0.0
2019-02-25,1.0,-0.0,-1.0005357952437868,-0.0,-0.8159749412685982,-1.304991138770968,0.0
2019-02-26,1.0,-0.0,-1.0030418876145848,-0.0,-0.8019895589262959,-1.3056274920869817,0.0
2019-02-27,1.0,-0.0,-1.0028330938205707,-0.0,-0.8145350030794498,-1.2885649763908849,0.0
2019-02-28,1.0,-0.0,-1.0145040998805062,-0.0,-0.8291647781119947,-1.2767728377765877,0.0
2019-03-01,1.0,-0.0,-1.0119390695759571,-0.0,-0.83808151502676,-1.2668999588307945,0.0
2019-03-04,1.0,-0.0,-1.1672708681911135,-0.0,-1.1051310652537647,-1.3753021007622235,0.0
2019-03-05,1.0,-0.0,-1.1677937447168216,-0.0,-1.1267962806424345,-1.4015685169531324,0.0
2019-03-06,1.0,-0.0,-1.1690551144105625,-0.0,-1.1256401823051263,-1.4039374148381338,0.0
2019-03-07,1.0,-0.0,-1.1476208317721994,-0.0,-1.1437336080929188,-1.3920007493443238,0.0
2019-03-08,1.0,-0.0,-1.1409013120365088,-0.0,-1.1955219623502567,-1.4173321924320215,0.0
2019-03-11,1.0,-0.0,-1.1350660623010898,-0.0,-1.211158260198669,-1.4758896711351142,0.0
2019-03-12,1.0,-0.0,-1.0575791470116227,-0.0,-1.24130720225648,-1.5642172834703107,0.0
2019-03-13,1.0,-0.0,-1.0842977638289526,-0.0,-1.256227932522558,-1.5634072185170655,0.0
2019-03-14,1.0,-0.0,-1.0837698898408814,-0.0,-1.255324357405141,-1.5569155446756426,0.0
2019-03-15,1.0,-0.0,-1.0758366141732283,-0.0,-1.263188976377953,-1.582234251968504,0.0
2019-03-18,1.0,-0.0,-1.1098977811019697,-0.0,-1.281675392670157,-1.594664672151583,0.0
2019-03-19,1.0,-0.0,-1.113877755511022,-0.0,-1.28311623246493,-1.6130260521042086,0.0
2019-03-20,1.0,-0.0,-1.1139507974040348,-0.0,-1.2887759722292096,-1.6281632037027718,0.0
2019-03-21,1.0,-0.0,-1.1159048624729724,-0.0,-1.3118620204153468,-1.6006436365464878,0.0
2019-03-22,1.0,-0.0,-1.115347367347979,-0.0,-1.385136857128294,-1.5966155257658392,0.0
2019-03-25,1.0,-0.0,-0.9769982460536206,-0.0,-1.4376346780255576,-1.5966424455023804,0.0
2019-03-26,1.0,-0.0,-0.9994436014162873,-0.0,-1.447850278199292,-1.6109256449165403,0.0
2019-03-27,1.0,-0.0,-0.9894912342747436,-0.0,-1.4522811094831505,-1.610468347395544,0.0
2019-03-28,1.0,-0.0,-0.9910482681450586,-0.0,-1.4563857382635674,-1.6387772748079954,0.0
2019-03-29,1.0,-0.0,-0.9824623830825538,-0.0,-1.4571980479869866,-1.6437067913786092,0.0
2019-04-01,1.0,-0.0,-0.9945583074810559,-0.0,-1.4543050399226973,-1.6368305955347608,0.0
2019-04-02,1.0,-0.0,-1.0202774813233724,-0.0,-1.487472683844082,-1.5743253544747675,0.0
2019-04-03,1.0,-0.0,-1.0225746174435635,-0.0,-1.4593202363516995,-1.568405636078986,0.0
2019-04-04,1.0,-0.0,-1.019861525243847,-0.0,-1.4510031839086268,-1.5829585081113864,0.0
2019-04-05,1.0,-0.0,-1.0225389124722053,-0.0,-1.447847180109157,-1.5832322619769559,0.0
2019-04-08,1.0,-0.0,-1.0083105300496604,-0.0,-1.469848991588122,-1.589186176142698,0.0
2019-04-09,1.0,-0.0,-0.9809301617893188,-0.0,-1.522594715220368,-1.5681898868996296,0.0
2019-04-10,1.0,-0.0,-0.9795454545454546,-0.0,-1.5260101010101008,-1.5449494949494949,0.0
2019-04-11,1.0,-0.0,-0.961783439490446,-0.0,-1.5554039025376607,-1.5379132544737641,0.0
2019-04-12,1.0,-0.0,-0.9658085074098428,-0.0,-1.5560669667695108,-1.5360376308735018,0.0
2019-04-15,1.0,-0.0,-0.9650921949987371,-0.0,-1.5512503157362971,-1.535438241980298,0.0
2019-04-16,1.0,-0.0,-0.9698347733818402,-0.0,-1.5559092516800566,-1.5270072255065432,0.0
2019-04-17,1.0,-0.0,-0.9470597158315214,-0.0,-1.586287101178136,-1.5229812408353138,0.0
2019-04-18,1.0,-0.0,-0.9384646525985527,-0.0,-1.5808916552806032,-1.5410657355396995,0.0
2019-04-22,1.0,-0.0,-0.9433742269086486,-0.0,-1.5820237250329516,-1.5440535334076855,0.0
2019-04-23,1.0,-0.0,-0.9647930194805194,-0.0,-1.5728997564935066,-1.535359172077922,0.0
2019-04-24,1.0,-0.0,-0.9304886092648029,-0.0,-1.5827794408645797,-1.5605560911258818,0.0
2019-04-25,1.0,-0.0,-0.9571508922636396,-0.0,-1.606994937873907,-1.5491128496190623,0.0
2019-04-26,1.0,-0.0,-0.9299340254692374,-0.0,-1.6429192451286248,-1.5415025827238786,0.0
2019-04-29,1.0,-0.0,-0.9220978377549456,-0.0,-1.6410059806778101,-1.5485866175944385,0.0
2019-04-30,1.0,-0.0,-0.9370441653160454,-0.0,-1.620188411669368,-1.507597244732577,0.0
2019-05-01,1.0,-0.0,-0.9198041788634298,-0.0,-1.639749671949127,-1.4873826587261534,0.0
2019-05-02,1.0,-0.0,-0.9199838555067859,-0.0,-1.6264063367135866,-1.4987639372382826,0.0
2019-05-03,1.0,-0.0,-0.9291946139492663,-0.0,-1.6187906601442332,-1.4951333904886783,0.0
2019-05-06,1.0,-0.0,-0.878739047235371,-0.0,-1.6362674992446369,-1.520747305871689,0.0
2019-05-07,1.0,-0.0,-0.8760780753517929,-0.0,-1.6398345690220406,-1.5277147324355678,0.0
2019-05-08,1.0,-0.0,-0.8794627253208169,-0.0,-1.604933339991012,-1.5089129674938833,0.0
2019-05-09,1.0,-0.0,-0.8766295389840667,-0.0,-1.6134558713350982,-1.5046700963987814,0.0
2019-05-10,1.0,-0.0,-0.8695544185584423,-0.0,-1.6103521931349662,-1.4875565048929513,0.0
2019-05-13,1.0,-0.0,-0.8550237519046338,-0.0,-1.3456574347942993,-1.2808102536524155,0.0
2019-05-14,1.0,-0.0,-0.8079851274787535,-0.0,-1.34375,-1.2745662181303115,0.0
2019-05-15,1.0,-0.0,-0.809825743803485,-0.0,-1.3654502726909945,-1.2587238948255222,0.0
2019-05-16,1.0,-0.0,-0.8131102432096574,-0.0,-1.3590449139002307,-1.2660216580862773,0.0
2019-05-17,1.0,-0.0,-0.8139627659574468,-0.0,-1.3397163120567377,-1.2789893617021277,0.0
2019-05-20,1.0,-0.0,-0.7947137345336822,-0.0,-1.3526985675639718,-1.2873298150694044,0.0
2019-05-21,1.0,-0.0,-0.7629687364683467,-0.0,-1.318697497185416,-1.2484628041915649,0.0
2019-05-22,1.0,-0.0,-0.7531889133912744,-0.0,-1.3245124745967916,-1.2462922125653997,0.0
2019-05-23,1.0,-0.0,-0.7640580461259394,-0.0,-1.3172238058218881,-1.2376263280642652,0.0
2019-05-24,1.0,-0.0,-0.7393717728055078,-0.0,-1.3194061962134251,-1.2441910499139415,0.0
2019-05-28,1.0,-0.0,-0.7378241889925532,-0.0,-1.311093041170932,-1.2308054438072413,0.0
2019-05-29,1.0,-0.0,-0.7469699556162512,-0.0,-1.3125213383407306,-1.2081768521679754,0.0
2019-05-30,1.0,-0.0,-0.746918582334627,-0.0,-1.3117669637906768,-1.2062950484070456,0.0
2019-05-31,1.0,-0.0,-0.763927192498621,-0.0,-1.2948364376935806,-1.1840553269124696,0.0
2019-06-03,1.0,-0.0,-0.7505752615812096,-0.0,-1.3330438935440454,-1.2579776841922459,0.0
2019-06-04,1.0,-0.0,-0.7263176099269316,-0.0,-1.3369795494833328,-1.2602793030394743,0.0
2019-06-05,1.0,-0.0,-0.7153964456596035,-0.0,-1.3747863978127135,-1.181860902255639,0.0
2019-06-06,1.0,-0.0,-0.7209312277998887,-0.0,-1.3413360722386272,-1.2172722215089657,0.0
2019-06-07,1.0,-0.0,-0.7592964180506341,-0.0,-1.3088417367544722,-1.201127097297528,0.0
2019-06-10,1.0,-0.0,-0.7569790734347696,-0.0,-1.3028598218471636,-1.2021906832033413,0.0
2019-06-11,1.0,-0.0,-0.7656550134460238,-0.0,-1.309600034148632,-1.193323942459555,0.0
2019-06-12,1.0,-0.0,-0.7629218282785135,-0.0,-1.3099530115335327,-1.1988466467321657,0.0
2019-06-13,1.0,-0.0,-0.772851997942034,-0.0,-1.3103241296518608,-1.204253129823358,0.0
2019-06-14,1.0,-0.0,-0.7715914448587717,-0.0,-1.3119454802623118,-1.2026059748832025,0.0
2019-06-17,1.0,-0.0,-0.7629107981220656,-0.0,-1.3237302603499785,-1.1813913785744772,0.0
2019-06-18,1.0,-0.0,-0.7815412110122973,-0.0,-1.305901876515893,-1.1676949917024808,0.0
2019-06-19,1.0,-0.0,-0.7624723310063001,-0.0,-1.338242806061638,-1.156053124467904,0.0
2019-06-20,1.0,-0.0,-0.7761042046756332,-0.0,-1.3169841741270312,-1.149773006915864,0.0
2019-06-21,1.0,-0.0,-0.783881077418262,-0.0,-1.3050567508046755,-1.1461968490598,0.0
2019-06-24,1.0,-0.0,-0.7529042652420928,-0.0,-1.2995844992792336,-1.1873145086068007,0.0
2019-06-25,1.0,-0.0,-0.7713861805849936,-0.0,-1.2859686307757525,-1.1817295464179738,0.0
2019-06-26,1.0,-0.0,-0.7702777188891244,-0.0,-1.2727581089675641,-1.196947212211151,0.0
2019-06-27,1.0,-0.0,-0.7549119241192411,-0.0,-1.2757452574525745,-1.2037601626016259,0.0
2019-06-28,1.0,-0.0,-0.7270494579945799,-0.0,-1.3005589430894309,-1.2068089430894307,0.0
2019-07-01,1.0,-0.0,-0.7242706131078225,-0.0,-1.306723044397463,-1.197293868921776,0.0
2019-07-02,1.0,-0.0,-0.7289380381563397,-0.0,-1.2934323822387304,-1.1985058247509708,0.0
2019-07-03,1.0,-0.0,-0.7344310745197382,-0.0,-1.2870593202448808,-1.2005910914080642,0.0
2019-07-05,1.0,-0.0,-0.7128382657153713,-0.0,-1.302486596023135,-1.2064001350952,0.0
2019-07-08,1.0,-0.0,-0.7152379345258184,-0.0,-1.2996540668241647,-1.2038052649341884,0.0
2019-07-09,1.0,-0.0,-0.7031183977013437,-0.0,-1.3068114594777316,-1.215541282853038,0.0
2019-07-10,1.0,-0.0,-0.681130000845809,-0.0,-1.3227184301784656,-1.2252389410471114,0.0
2019-07-11,1.0,-0.0,-0.68384778012685,-0.0,-1.3183932346723046,-1.2260887949260044,0.0
2019-07-12,1.0,-0.0,-0.6729807610814477,-0.0,-1.3271039918637173,-1.2375625052970591,0.0
2019-07-15,1.0,-0.0,-0.6821981752599193,-0.0,-1.3241247612985358,-1.237258646297475,0.0
2019-07-16,1.0,-0.0,-0.6851238968092329,-0.0,-1.343643923964698,-1.214316021724372,0.0
2019-07-17,1.0,-0.0,-0.6962493621364176,-0.0,-1.3412570164994047,-1.2149175029766968,0.0
2019-07-18,1.0,-0.0,-0.6976045369900119,-0.0,-1.3257152530895548,-1.2089470120196377,0.0
2019-07-19,1.0,-0.0,-0.6971938128645085,-0.0,-1.3298960358380527,-1.1990955963147663,0.0
2019-07-22,1.0,-0.0,-0.6899208398594591,-0.0,-1.3227363163019092,-1.2205054396139356,0.0
2019-07-23,1.0,-0.0,-0.6925780092298573,-0.0,-1.3215631483127988,-1.2197383462466658,0.0
2019-07-24,1.0,-0.0,-0.6957753626252802,-0.0,-1.3241425973696452,-1.2089482809658731,0.0
2019-07-25,1.0,-0.0,-0.6976232766641292,-0.0,-1.3227184301784656,-1.2087033747779752,0.0
2019-07-26,1.0,-0.0,-0.6784159587506868,-0.0,-1.3336291788174635,-1.2143189214318924,0.0
2019-07-29,1.0,-0.0,-0.6636371322286101,-0.0,-1.33606695975651,-1.2275532634426785,0.0
2019-07-30,1.0,-0.0,-0.662451896646509,-0.0,-1.3350953609337335,-1.2313612720429652,0.0
2019-07-31,1.0,-0.0,-0.6486112276579676,-0.0,-1.3238650667114207,-1.223210539565327,0.0
2019-08-01,1.0,-0.0,-0.656590890165709,-0.0,-1.3058539428761762,-1.2010991756182863,0.0
2019-08-02,1.0,-0.0,-0.663515747530838,-0.0,-1.3124072739604085,-1.2629816455427916,0.0
2019-08-05,1.0,-0.0,-0.6566525423728814,-0.0,-1.3224576271186441,-1.258135593220339,0.0
2019-08-06,1.0,-0.0,-0.6544142051111849,-0.0,-1.25336043810156,-1.2409558579488882,0.0
2019-08-07,1.0,-0.0,-0.6678249358815256,-0.0,-1.2230081906180195,-1.2458426408538097,0.0
2019-08-08,1.0,-0.0,-0.6670941585305312,-0.0,-1.2237299354625186,-1.2461939434055933,0.0
2019-08-09,1.0,-0.0,-0.6505603678311918,-0.0,-1.1939734800279158,-1.260724988710538,0.0
2019-08-12,1.0,-0.0,-0.6560424444881116,-0.0,-1.1087443505600314,-1.1652584004716053,0.0
2019-08-13,1.0,-0.0,-0.6529628468411978,-0.0,-1.1036212572503528,-1.162525474212259,0.0
2019-08-14,1.0,-0.0,-0.6557536972724081,-0.0,-1.0933000351192101,-1.1530807351621337,0.0
2019-08-15,1.0,-0.0,-0.6651164593264349,-0.0,-1.08126961981165,-1.1291710266248112,0.0
2019-08-16,1.0,-0.0,-0.6903424820058531,-0.0,-1.0856995966147276,-1.178755042315906,0.0
2019-08-19,1.0,-0.0,-0.681205142361385,-0.0,-1.0863238425743353,-1.175960249231012,0.0
2019-08-20,1.0,-0.0,-0.6799256652564153,-0.0,-1.091771776521292,-1.1822782808113557,0.0
2019-08-21,1.0,-0.0,-0.6811284969179705,-0.0,-1.0916311047889995,-1.1785601390864546,0.0
2019-08-22,1.0,-0.0,-0.6787871609617434,-0.0,-1.097082395672944,-1.1721741876899996,0.0
2019-08-23,1.0,-0.0,-0.6653090560613321,-0.0,-1.1195895224405046,-1.2080737901293723,0.0
2019-08-26,1.0,-0.0,-0.6531965272296764,-0.0,-1.1035516969218626,-1.1895816890292028,0.0
2019-08-27,1.0,-0.0,-0.6421457762964727,-0.0,-1.1095504503432132,-1.2160853866603183,0.0
2019-08-28,1.0,-0.0,-0.653069354260447,-0.0,-1.1005855873799946,-1.229932677369239,0.0
2019-08-29,1.0,-0.0,-0.6407867494824017,-0.0,-1.1080187928014014,-1.2327201783723523,0.0
2019-08-30,1.0,-0.0,-0.633663758921491,-0.0,-1.110229976209358,-1.2212133227597146,0.0
2019-09-03,1.0,-0.0,-0.6353621810112539,-0.0,-1.1140830559518151,-1.2131478839752734,0.0
2019-09-04,1.0,-0.0,-0.6235685699568095,-0.0,-1.1172088600071324,-1.2216190513927965,0.0
2019-09-05,1.0,-0.0,-0.6269153106069605,-0.0,-1.1157302925921526,-1.2166528091222235,0.0
2019-09-06,1.0,-0.0,-0.6294222751637879,-0.0,-1.1164185030772282,-1.2247766527695056,0.0
2019-09-09,1.0,-0.0,-0.6408202117955022,-0.0,-1.1115694284694404,-1.213818268353627,0.0
2019-09-10,1.0,-0.0,-0.6532180595581172,-0.0,-1.066082292667307,-1.2832212616074288,0.0
2019-09-11,1.0,-0.0,-0.64528,-0.0,-1.0648,-1.28992,0.0
2019-09-12,1.0,-0.0,-0.6820215741110667,-0.0,-1.0391929684378745,-1.273991210547343,0.0
2019-09-13,1.0,-0.0,-0.681701957650819,-0.0,-1.0378745505393527,-1.2756691969636433,0.0
2019-09-16,1.0,-0.0,-0.6813151691902042,-0.0,-1.0378330869721546,-1.2758579361591627,0.0
2019-09-17,1.0,-0.0,-0.6556073264781491,-0.0,-1.0599293059125965,-1.301172879177378,0.0
2019-09-18,1.0,-0.0,-0.6155135264543932,-0.0,-1.043731545766499,-1.3308594685180752,0.0
2019-09-19,1.0,-0.0,-0.6222169020828345,-0.0,-1.0331577687335407,-1.3347298699225918,0.0
2019-09-20,1.0,-0.0,-0.6412378553436487,-0.0,-1.0329854863859902,-1.3240174323297749,0.0
2019-09-23,1.0,-0.0,-0.6476011814480722,-0.0,-1.0209148239802028,-1.3228626167478248,0.0
