Date,DXC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.2998853524048698,-0.39695364961511165,-0.1921166129824753,-0.4683081290604356,-0.3724681989408746,0.0
2018-10-25,1.0,-0.3908967916505605,-0.5874243009921402,-0.16141605463213504,-0.5629429197268393,-0.5185865223553666,0.0
2018-10-26,1.0,-0.38714436924656,-0.5828014241267602,-0.158001090547519,-0.56394136703339,-0.5156044519998717,0.0
2018-10-29,1.0,-0.3880223377623724,-0.5834135695487515,-0.15607548623146542,-0.5662109249630912,-0.5157262982219655,0.0
2018-10-30,1.0,-0.4154115814074266,-0.5920540119449493,-0.1681056868345884,-0.5721565827057907,-0.4981822903142041,0.0
2018-10-31,1.0,-0.4168686379059622,-0.5809662304087898,-0.16942963322022944,-0.5697527872031023,-0.4945548553885927,0.0
2018-11-01,1.0,-0.41821296954807013,-0.5795241481864616,-0.17075063037434537,-0.5696967737764272,-0.49447210189435575,0.0
2018-11-02,1.0,-0.4354265019724504,-0.5450430058850159,-0.15705231843756065,-0.5979111427278019,-0.49809222013839494,0.0
2018-11-05,1.0,-0.43553759094583666,-0.5448019401778496,-0.1570250606305578,-0.5979304769603879,-0.49830234438156823,0.0
2018-11-06,1.0,-0.43110204345995656,-0.5425693837235661,-0.15926681563522135,-0.6016710385699019,-0.5038051750380518,0.0
2018-11-07,1.0,-0.4298012816363519,-0.5420739206421128,-0.16140203249401255,-0.6001682956825685,-0.5030099035536281,0.0
2018-11-08,1.0,-0.41540445918555374,-0.7593145384190161,-0.014962225907499542,-0.7769670167680118,-0.7186659296112032,0.0
2018-11-09,1.0,-0.41420990566037735,-0.7591391509433962,-0.015993514150943397,-0.7776017099056605,-0.7182340801886792,0.0
2018-11-12,1.0,-0.41360064625100973,-0.7472277300433281,-0.015385180289344201,-0.7804215319086436,-0.7152089300139531,0.0
2018-11-13,1.0,-0.38992400993716203,-0.7490866578985824,-0.0,-0.7947902966535144,-0.7195674411807687,0.0
2018-11-14,1.0,-0.39078654148248276,-0.7484017097139517,-0.0,-0.7948708581448873,-0.7191392978482447,0.0
2018-11-15,1.0,-0.390121114840216,-0.7489055887932293,-0.0,-0.797424485626733,-0.7115861666423465,0.0
2018-11-16,1.0,-0.38707564676345374,-0.7408579849361423,-0.0,-0.7955827238656624,-0.7150966051741077,0.0
2018-11-19,1.0,-0.3862139243731121,-0.741383702733195,-0.0,-0.796338756050515,-0.7154711213014521,0.0
2018-11-20,1.0,-0.3861508760426911,-0.7432338906494736,-0.0,-0.7983462645248243,-0.7148945470440389,0.0
2018-11-21,1.0,-0.3894573194981742,-0.7363968328572978,-0.0,-0.7948949708955494,-0.6947105824505585,0.0
2018-11-23,1.0,-0.39024918743228604,-0.7283856988082341,-0.0,-0.7976164680390033,-0.6951607078367642,0.0
2018-11-26,1.0,-0.3895667870036101,-0.7317689530685919,-0.0,-0.7956317689530685,-0.6931046931407941,0.0
2018-11-27,1.0,-0.3855235215779433,-0.7313465068567109,-0.0,-0.7926429831191736,-0.6898103156606556,0.0
2018-11-28,1.0,-0.3891833423472147,-0.7202451775734632,-0.0,-0.8007932215612042,-0.6953308094465477,0.0
2018-11-29,1.0,-0.3681165631026356,-0.7093064781087065,-0.0,-0.7964073994714664,-0.6973073351903435,0.0
2018-11-30,1.0,-0.3683007819473703,-0.7095369014889136,-0.0,-0.7974077909094155,-0.6952904630985111,0.0
2018-12-03,1.0,-0.3678386578618597,-0.7094770658575762,-0.0,-0.7971800820988756,-0.6950205247189005,0.0
2018-12-04,1.0,-0.36039307840205087,-0.7128106529943744,-0.0,-0.793883073417361,-0.6934059673858862,0.0
2018-12-06,1.0,-0.3508009868992598,-0.6469402647948014,-0.011884491086631683,-0.7987629009278243,-0.6666435000173749,0.0
2018-12-07,1.0,-0.34611630177102215,-0.6527332310695859,-0.004009203737275136,-0.8058499511923024,-0.677555431599498,0.0
2018-12-10,1.0,-0.32736696613683486,-0.6550449205252246,-0.0,-0.8079474775397374,-0.6650656530753283,0.0
2018-12-11,1.0,-0.32873777685636296,-0.6545730969904288,-0.0,-0.8080232196537784,-0.6639715282816765,0.0
2018-12-12,1.0,-0.3277453250838201,-0.6552486951712695,-0.0,-0.8079222978811655,-0.665618195015727,0.0
2018-12-13,1.0,-0.32689717108217337,-0.6506165590135056,-0.0,-0.8129598286760389,-0.6633967738592795,0.0
2018-12-14,1.0,-0.32782245538950056,-0.6388361578020917,-0.006557829703517068,-0.8163462534083458,-0.661926621337107,0.0
2018-12-17,1.0,-0.3211631108052305,-0.638506538196834,-0.0,-0.810392291810048,-0.6709910529938059,0.0
2018-12-18,1.0,-0.3117624927318124,-0.6284844546294079,-0.0,-0.8081540513732598,-0.6719225638745425,0.0
2018-12-19,1.0,-0.30985530051653953,-0.6291861936852189,-0.0,-0.809256661991585,-0.6724934149762255,0.0
2018-12-20,1.0,-0.30586953561214764,-0.617526896363884,-0.006196377502383222,-0.8088655862726407,-0.6661446275364293,0.0
2018-12-21,1.0,-0.30399104811637445,-0.6166966193075853,-0.0036621342104370823,-0.8107897324607507,-0.6557254755688176,0.0
2018-12-24,1.0,-0.2980961076730581,-0.6108011227215854,-0.0041932974874032,-0.8098136687971323,-0.6588211423353962,0.0
2018-12-26,1.0,-0.30162778989763384,-0.6224534317838564,-0.0,-0.7868098674274208,-0.6453767410639368,0.0
2018-12-27,1.0,-0.2643042912873862,-0.5957737321196359,-0.0,-0.7358257477243174,-0.6550390117035111,0.0
2018-12-28,1.0,-0.266297622924129,-0.5947574080104201,-0.0,-0.7375122110061869,-0.6576685118853794,0.0
2018-12-31,1.0,-0.2679217014623978,-0.5925479594827867,-0.0,-0.7380060580399309,-0.6585675666872943,0.0
2019-01-02,1.0,-0.26549738049526533,-0.592138231752953,-0.0,-0.7366502879828186,-0.6597572483811135,0.0
2019-01-03,1.0,-0.2583118535678163,-0.596887337270384,-0.0,-0.7339880583379556,-0.6735619432934191,0.0
2019-01-04,1.0,-0.2144205729166667,-0.6179036458333333,-0.0,-0.7283854166666667,-0.6944986979166667,0.0
2019-01-07,1.0,-0.20579728774342823,-0.6009704993894209,-0.0,-0.7242110675493284,-0.6825952824731666,0.0
2019-01-08,1.0,-0.20894277649473958,-0.586284321272774,-0.0,-0.7327752117013087,-0.6795932768796511,0.0
2019-01-09,1.0,-0.2099681866383881,-0.5917927953983096,-0.0,-0.7338603425559946,-0.6778816800025708,0.0
2019-01-10,1.0,-0.21110611510791363,-0.5889324254881808,-0.0,-0.7354188078108941,-0.6762589928057553,0.0
2019-01-11,1.0,-0.21337630942788072,-0.5843352135374698,-0.0,-0.7397582594681708,-0.6857373086220789,0.0
2019-01-14,1.0,-0.21461922395749478,-0.5831911125422637,-0.0,-0.7352761230075672,-0.6870391241345999,0.0
2019-01-15,1.0,-0.21211144073261964,-0.5817747968528312,-0.0006449116471043467,-0.7347478395459822,-0.6952470011608409,0.0
2019-01-16,1.0,-0.2035634887392467,-0.5853014144408287,-0.0,-0.7294519444533943,-0.7036762573702356,0.0
2019-01-17,1.0,-0.20311946118397733,-0.5859946505107796,-0.0,-0.7295929876575038,-0.7039089942315749,0.0
2019-01-18,1.0,-0.2011794057609435,-0.5795612869779347,-0.0014904578297637947,-0.7304215403557658,-0.7274730259534069,0.0
2019-01-22,1.0,-0.0,-0.6002317497103129,-0.0,-0.9219996689289853,-0.7884787286873035,0.0
2019-01-23,1.0,-0.0,-0.5589765684552415,-0.0,-0.9312630497464621,-0.8240148477115301,0.0
2019-01-24,1.0,-0.0,-0.5549736484470814,-0.0,-0.9381815771155823,-0.8214723723026948,0.0
2019-01-25,1.0,-0.0,-0.4971567011003062,-0.0,-1.0197180255055687,-0.8479760422625257,0.0
2019-01-28,1.0,-0.0,-0.502315817533571,-0.0,-0.9905701242877611,-0.8392589383892572,0.0
2019-01-29,1.0,-0.0,-0.4918016363332777,-0.0,-0.9950576056102856,-0.8525964267824344,0.0
2019-01-30,1.0,-0.0,-0.4911173445535297,-0.0,-0.9935550657850799,-0.854671742469779,0.0
2019-01-31,1.0,-0.0,-0.49294597485958813,-0.0,-0.9942497994116074,-0.855944102701257,0.0
2019-02-01,1.0,-0.0,-0.4914494160168669,-0.0,-0.9985609584685919,-0.8565978380910947,0.0
2019-02-04,1.0,-0.0,-0.4921097597748518,-0.0,-0.9950413776929004,-0.8632358360974302,0.0
2019-02-05,1.0,-0.0,-0.48112638283607106,-0.0,-0.9869259135098893,-0.884244049614482,0.0
2019-02-06,1.0,-0.0,-0.4734654195581481,-0.0,-0.9871266217439404,-0.8918502128800831,0.0
2019-02-07,1.0,-0.0,-0.47178231109918134,-0.0,-0.9817809689974498,-0.901691048181452,0.0
2019-02-08,1.0,-0.0,-0.4745159883233231,-0.0,-0.9875515887662316,-0.8932657786128914,0.0
2019-02-11,1.0,-0.0,-0.49834173979133556,-0.0,-1.0701305879914322,-0.8862364402680853,0.0
2019-02-12,1.0,-0.0,-0.4847135751799938,-0.0,-1.0964836005704148,-0.8969427150359988,0.0
2019-02-13,1.0,-0.0,-0.5017215594894445,-0.0,-1.0905644628386604,-0.8856119361457934,0.0
2019-02-14,1.0,-0.0,-0.48970347398864067,-0.0,-1.1036621485069167,-0.8910763441234886,0.0
2019-02-15,1.0,-0.0,-0.49798789236098956,-0.0,-1.107219092277006,-0.8941106484235574,0.0
2019-02-19,1.0,-0.0,-0.4825632236174753,-0.0,-1.1221448808982477,-0.8931407184581484,0.0
2019-02-20,1.0,-0.0,-0.4917258510303328,-0.0,-1.1158730714060807,-0.8909491655879369,0.0
2019-02-21,1.0,-0.0,-0.48712386284114767,-0.0,-1.1168999300209936,-0.8948915325402379,0.0
2019-02-22,1.0,-0.0,-0.4886689515282926,-0.0,-1.1167377771560465,-0.8918654263132125,0.0
2019-02-25,1.0,-0.0,-0.4873940752153512,-0.0,-1.1192310385881366,-0.8950206597100637,0.0
2019-02-26,1.0,-0.0,-0.4888655462184873,-0.0,-1.1169467787114846,-0.8955882352941176,0.0
2019-02-27,1.0,-0.0,-0.4833432584860055,-0.0,-1.1277191999159282,-0.8918975724244229,0.0
2019-02-28,1.0,-0.0,-0.48458844133099827,-0.0,-1.1273905429071804,-0.8906479859894922,0.0
2019-03-01,1.0,-0.0,-0.4871731968879232,-0.0,-1.12308123641971,-0.8943365809210064,0.0
2019-03-04,1.0,-0.0,-0.4928416029195031,-0.0,-1.1224998245490911,-0.8936767492455611,0.0
2019-03-05,1.0,-0.0,-0.4791140129177197,-0.0,-1.1345127773097443,-0.8966231395675371,0.0
2019-03-06,1.0,-0.0,-0.4819010873377762,-0.0,-1.130270080673448,-0.8954051210101718,0.0
2019-03-07,1.0,-0.0,-0.46765385423230404,-0.0,-1.1455576559546312,-0.8874536161870755,0.0
2019-03-08,1.0,-0.0,-0.45799668348445827,-0.0,-1.1757047595526233,-0.8945418621881945,0.0
2019-03-11,1.0,-0.0,-0.4583140589972601,-0.0,-1.1735757748283102,-0.9264491335444613,0.0
2019-03-12,1.0,-0.0,-0.42698082034336615,-0.0,-1.1941670856978666,-0.9705480928094247,0.0
2019-03-13,1.0,-0.0,-0.443971119133574,-0.0,-1.196028880866426,-0.97014440433213,0.0
2019-03-14,1.0,-0.0,-0.4468606873670165,-0.0,-1.1903422409751523,-0.9691297919146022,0.0
2019-03-15,1.0,-0.0,-0.435805682064628,-0.0,-1.1938480445311934,-0.9849273476469312,0.0
2019-03-18,1.0,-0.0,-0.45539358600583096,-0.0,-1.1956632653061225,-0.9932944606413996,0.0
2019-03-19,1.0,-0.0,-0.4579312865497076,-0.0,-1.1923611111111112,-1.0046783625730995,0.0
2019-03-20,1.0,-0.0,-0.45728311840562724,-0.0,-1.1934349355216882,-1.0128590269636577,0.0
2019-03-21,1.0,-0.0,-0.4583257006777797,-0.0,-1.2034072174390913,-1.0019051108261585,0.0
2019-03-22,1.0,-0.0,-0.45748405882569754,-0.0,-1.2279680070767758,-1.0003685820647967,0.0
2019-03-25,1.0,-0.0,-0.4050526469727991,-0.0,-1.2497440772155604,-1.0009871307399825,0.0
2019-03-26,1.0,-0.0,-0.41220953709482033,-0.00767225872765317,-1.2458793730039281,-1.0051760214382732,0.0
2019-03-27,1.0,-0.0,-0.39782895701921667,-0.013715710723192021,-1.2501466920932964,-1.0056109725685787,0.0
2019-03-28,1.0,-0.0,-0.39492035528150926,-0.01893855978859282,-1.246605006239448,-1.00976290097629,0.0
2019-03-29,1.0,-0.0,-0.3929606929203215,-0.020626123976951592,-1.2458619297537343,-1.0106433735824127,0.0
2019-04-01,1.0,-0.0,-0.4023136246786632,-0.01781123760558208,-1.2475578406169667,-1.0047006977598238,0.0
2019-04-02,1.0,-0.0,-0.4051945197450363,-0.049161110704080885,-1.2340464502893984,-0.9748699538427724,0.0
2019-04-03,1.0,-0.0,-0.4066502734245972,-0.04984034939626381,-1.227988402392924,-0.9856864975960655,0.0
2019-04-04,1.0,-0.0,-0.4102564102564102,-0.03811205532869808,-1.226465070080565,-1.003973071404922,0.0
2019-04-05,1.0,-0.0,-0.40089160710338223,-0.04697516763687274,-1.231670473804436,-1.0047896249355244,0.0
2019-04-08,1.0,-0.0,-0.40022095378383354,-0.04901491438040877,-1.2310071809979746,-1.0022831890996133,0.0
2019-04-09,1.0,-0.0,-0.3906382664550186,-0.0618332164347152,-1.2461146590867143,-0.9929491675587876,0.0
2019-04-10,1.0,-0.0,-0.37703165886558804,-0.06678214720082556,-1.2421405668374303,-0.9995945896141231,0.0
2019-04-11,1.0,-0.0,-0.37627593322769654,-0.06865165641006744,-1.2410362236061467,-0.9990050484578251,0.0
2019-04-12,1.0,-0.0,-0.3760365606457081,-0.06737183503482844,-1.2416983009619282,-1.0004422658755021,0.0
2019-04-15,1.0,-0.0,-0.3769407067869289,-0.060291290847257144,-1.2545837646015083,-1.0048055596628716,0.0
2019-04-16,1.0,-0.0,-0.3782844894489819,-0.06496914150559888,-1.2507483646845783,-1.001626076351676,0.0
2019-04-17,1.0,-0.0,-0.37310564057071044,-0.06841871811931692,-1.2542692392991794,-1.0005174835514157,0.0
2019-04-18,1.0,-0.0,-0.3792389334713953,-0.06841462963647794,-1.2494730224473949,-1.0009615029029992,0.0
2019-04-22,1.0,-0.0,-0.3877694905191287,-0.061560725815429145,-1.2564473635385358,-1.0049352480611526,0.0
2019-04-23,1.0,-0.0,-0.3942956753950003,-0.06742823232697871,-1.2542096283658482,-0.9929530450263333,0.0
2019-04-24,1.0,-0.0,-0.386672593251102,-0.06508130533022187,-1.2582879579212505,-0.9940734155646924,0.0
2019-04-25,1.0,-0.0,-0.37705952204245213,-0.06839097521151848,-1.2651402701499184,-1.0002597595368858,0.0
2019-04-26,1.0,-0.0,-0.3698502916155875,-0.07087930458040789,-1.272558415988707,-1.0015230877818642,0.0
2019-04-29,1.0,-0.0,-0.37026715713595665,-0.06992903058001709,-1.2741426076617248,-1.0013004867536135,0.0
2019-04-30,1.0,-0.0,-0.3601929141161194,-0.07011686143572621,-1.2691893897236135,-1.010387683175663,0.0
2019-05-01,1.0,-0.0,-0.36173526140155726,-0.0771598071931776,-1.2579532814238044,-1.0109751575824992,0.0
2019-05-02,1.0,-0.0,-0.36292505655059887,-0.07197686060740906,-1.245856046278785,-1.027440946341825,0.0
2019-05-03,1.0,-0.0,-0.3571057127999406,-0.06823415793774608,-1.2556645122947776,-1.0334299086249163,0.0
2019-05-06,1.0,-0.0,-0.29811419200954087,-0.09104800238521168,-1.2742248062015502,-1.0635062611806798,0.0
2019-05-07,1.0,-0.0,-0.2966430436404327,-0.09250279746363296,-1.2748601268183513,-1.0659455427079447,0.0
2019-05-08,1.0,-0.0,-0.29291169274115814,-0.11429524727515386,-1.239452806406169,-1.0605768517831988,0.0
2019-05-09,1.0,-0.0,-0.29278778444889186,-0.1135571862723297,-1.2377881550663405,-1.0620413609072714,0.0
2019-05-10,1.0,-0.0,-0.29273084479371314,-0.1131704785558068,-1.2382399822070653,-1.062720094895652,0.0
2019-05-13,1.0,-0.0,-0.2976234003656307,-0.10826325411334552,-1.2119561243144423,-1.0384643510054843,0.0
2019-05-14,1.0,-0.0,-0.3013165013525699,-0.1365193868349865,-1.1637871956717765,-1.0052299368800721,0.0
2019-05-15,1.0,-0.0,-0.2994665897787068,-0.14052476032581274,-1.1635911482736252,-1.000540618467527,0.0
2019-05-16,1.0,-0.0,-0.30072829535621576,-0.14486587828093453,-1.1600447072396884,-0.9997836746466686,0.0
2019-05-17,1.0,-0.0,-0.28845598845598847,-0.15793650793650793,-1.144083694083694,-1.017027417027417,0.0
2019-05-20,1.0,-0.0,-0.2853488702572119,-0.1477902515276396,-1.1243427596987352,-0.9951328691203638,0.0
2019-05-21,1.0,-0.0,-0.2883389709809507,-0.14416948549047534,-1.129998219690226,-0.9981128716396654,0.0
2019-05-22,1.0,-0.0,-0.2809052736460038,-0.15176855739804998,-1.1302042559248453,-0.9955875026688491,0.0
2019-05-23,1.0,-0.0,-0.2803216280641833,-0.15209734229907143,-1.1302878286547835,-0.9951257693812929,0.0
2019-05-24,1.0,-0.0,-0.283412930358543,-0.14085109416209282,-1.1414213415068786,-0.9983605388837408,0.0
2019-05-28,1.0,-0.0,-0.2949555531755382,-0.13462568276748418,-1.1414801328049695,-0.9989646924422548,0.0
2019-05-29,1.0,-0.0,-0.29419539203429185,-0.1325951062689766,-1.144597249508841,-1.0006429719592784,0.0
2019-05-30,1.0,-0.0,-0.2970687307389092,-0.12796531211925752,-1.1563463054540242,-1.00211424066509,0.0
2019-05-31,1.0,-0.0,-0.3008744892839223,-0.12479392158268224,-1.1550784889972046,-1.0032255752275823,0.0
2019-06-03,1.0,-0.0,-0.30055114165056185,-0.12572471548207,-1.1556796220742966,-0.9968864075585141,0.0
2019-06-04,1.0,-0.0,-0.29395102011545765,-0.14041378321201906,-1.1838359209724263,-0.9674065043565562,0.0
2019-06-05,1.0,-0.0,-0.2883547008547009,-0.15185185185185185,-1.179522792022792,-0.9415242165242166,0.0
2019-06-06,1.0,-0.0,-0.30745949795264377,-0.13355883923802742,-1.162328645184262,-0.9572725654263842,0.0
2019-06-07,1.0,-0.0,-0.31081032947462156,-0.1385574354407836,-1.1562243989314338,-0.9562956366874443,0.0
2019-06-10,1.0,-0.0,-0.31113801452784506,-0.1373735935051987,-1.155497792337274,-0.95673693206096,0.0
2019-06-11,1.0,-0.0,-0.31237264505058454,-0.14574768526793697,-1.1533264219068389,-0.9634290208415259,0.0
2019-06-12,1.0,-0.0,-0.3131952641556676,-0.1437564831705834,-1.1531280180276855,-0.9668419358300246,0.0
2019-06-13,1.0,-0.0,-0.33218834979247175,-0.1578646056962931,-1.134535566051238,-0.9534492629168455,0.0
2019-06-14,1.0,-0.0,-0.33838112626642325,-0.14781799305480972,-1.1309562166612968,-0.9628396520244872,0.0
2019-06-17,1.0,-0.0,-0.3301947586996993,-0.14875411714162964,-1.13726192181011,-0.963876557353573,0.0
2019-06-18,1.0,-0.0,-0.3279808311279594,-0.14648451469851945,-1.1390816107574566,-0.9627351405478864,0.0
2019-06-19,1.0,-0.0,-0.3174926696703139,-0.1540799542301366,-1.1368447400414787,-0.9673174569119644,0.0
2019-06-20,1.0,-0.0,-0.31936591998854935,-0.15014671151506476,-1.1398053388678164,-0.9690116653546125,0.0
2019-06-21,1.0,-0.0,-0.31993401943557925,-0.1535482482877326,-1.1449062287087173,-0.9675117438232868,0.0
2019-06-24,1.0,-0.0,-0.3069655494485756,-0.15518913676042678,-1.1446276538420088,-0.9855947120738585,0.0
2019-06-25,1.0,-0.0,-0.3090373774729812,-0.1556856127248573,-1.1420774837528276,-0.9837348748698431,0.0
2019-06-26,1.0,-0.0,-0.30861845888441636,-0.1458453133985049,-1.1256109833237493,-1.0139447958596894,0.0
2019-06-27,1.0,-0.0,-0.31207534960635586,-0.15152604522414354,-1.128087140956969,-1.003271380810296,0.0
2019-06-28,1.0,-0.0,-0.29687107087689046,-0.15734454143765492,-1.1352157200847792,-1.002909796314258,0.0
2019-07-01,1.0,-0.0,-0.29944985796986806,-0.15565783323145518,-1.133616195030743,-1.0069756571140915,0.0
2019-07-02,1.0,-0.0,-0.2991661874640598,-0.1533568142610696,-1.133769407705578,-1.0077630822311674,0.0
2019-07-03,1.0,-0.0,-0.2973691776883266,-0.15468660149511215,-1.1349554341575618,-1.0070083381253594,0.0
2019-07-05,1.0,-0.0,-0.2885734818541143,-0.1546891843334531,-1.1362199065756378,-1.0137621272008623,0.0
2019-07-08,1.0,-0.0,-0.29594589733443644,-0.14759523723874957,-1.135976114248714,-1.017734450879528,0.0
2019-07-09,1.0,-0.0,-0.29833975582526023,-0.14492022904887097,-1.1410307199193288,-1.0171426513487234,0.0
2019-07-10,1.0,-0.0,-0.2871868805190125,-0.14413407821229052,-1.1547666246170483,-1.018165435213552,0.0
2019-07-11,1.0,-0.0,-0.2893854748603352,-0.14287258965579386,-1.1530005406379529,-1.0189583708776357,0.0
2019-07-12,1.0,-0.0,-0.29517052616415174,-0.13987827276983472,-1.1429034465372567,-1.0234450966975186,0.0
2019-07-15,1.0,-0.0,-0.3058220907582425,-0.1454440516557247,-1.133071206983623,-1.0229059952384387,0.0
2019-07-16,1.0,-0.0,-0.3023691897154808,-0.14088925750964626,-1.1330280191843063,-1.0297500991669972,0.0
2019-07-17,1.0,-0.0,-0.30998665560644856,-0.13751938543657805,-1.1320734302304611,-1.0270133804594799,0.0
2019-07-18,1.0,-0.0,-0.3083486337617453,-0.13165568635921804,-1.1368398315152823,-1.0232926521942614,0.0
2019-07-19,1.0,-0.0,-0.3094517686045674,-0.13684172610042505,-1.1315827389957496,-1.0241697284057347,0.0
2019-07-22,1.0,-0.0,-0.3038307686763487,-0.1342751090129374,-1.1352841543839416,-1.0303073984648095,0.0
2019-07-23,1.0,-0.0,-0.30330557658339646,-0.13611621787246314,-1.1358278360549368,-1.0295591362964565,0.0
2019-07-24,1.0,-0.0,-0.30331736483809385,-0.1419515182076865,-1.1326945935237547,-1.0239887620213954,0.0
2019-07-25,1.0,-0.0,-0.2833333333333334,-0.14820402298850574,-1.1540229885057471,-1.0063936781609195,0.0
2019-07-26,1.0,-0.0,-0.2782558806655192,-0.15282558806655192,-1.1523952954675845,-1.0022590361445782,0.0
2019-07-29,1.0,-0.0,-0.2698059749668257,-0.15550693971236954,-1.149625219667898,-1.011476526916042,0.0
2019-07-30,1.0,-0.0,-0.2700193562262527,-0.15843429636533085,-1.14535092121299,-1.0106817693024588,0.0
2019-07-31,1.0,-0.0,-0.28179604697794336,-0.15758378688055,-1.1389286737324549,-1.0023632197078203,0.0
2019-08-01,1.0,-0.0,-0.29575601558868747,-0.16164324788158319,-1.1263184239693949,-0.9917051020772999,0.0
2019-08-02,1.0,-0.0,-0.2850453928086354,-0.1705268425191222,-1.122703552791479,-0.9959253699335193,0.0
2019-08-05,1.0,-0.0,-0.28585240090235253,-0.17094567980807102,-1.123572170301142,-1.000429691696208,0.0
2019-08-06,1.0,-0.0,-0.28611898016997167,-0.16926345609065158,-1.0908640226628896,-0.994830028328612,0.0
2019-08-07,1.0,-0.0,-0.3028851272223997,-0.14308527626956247,-1.086305404734022,-1.0164661627453069,0.0
2019-08-08,1.0,-0.0,-0.3001348761269255,-0.14165542698942288,-1.0885213317242848,-1.0190956200752466,0.0
2019-08-09,1.0,-0.0,-0.2954320113314448,-0.13569405099150142,-1.0851983002832861,-1.0247521246458924,0.0
2019-08-12,1.0,-0.058006218422075394,-0.59968907889623,-0.3676156237854645,-1.3772347454333465,-1.4556451612903227,0.0
2019-08-13,1.0,-0.04659428404498759,-0.5860557962899849,-0.36569453235308436,-1.3951506889332492,-1.4752422221140271,0.0
2019-08-14,1.0,-0.027129337539432176,-0.595583596214511,-0.3659305993690851,-1.3907789371511767,-1.4737685027905847,0.0
2019-08-15,1.0,-0.013337795200305955,-0.5954680179749499,-0.358208241705708,-1.376039774357013,-1.4375179271440865,0.0
2019-08-16,1.0,-0.010644929273555502,-0.6038360105490289,-0.3559817789498921,-1.3749220810357228,-1.4495804363462,0.0
2019-08-19,1.0,-0.011033099297893681,-0.5892916845775422,-0.3541099488943019,-1.376462721497827,-1.4453837703586951,0.0
2019-08-20,1.0,-0.004551988500239579,-0.5886439865836128,-0.34901772879731674,-1.39142309535218,-1.4579300431241016,0.0
2019-08-21,1.0,-0.009677573899295742,-0.5916734537440713,-0.3593637713792938,-1.3857615100847986,-1.444401858860729,0.0
2019-08-22,1.0,-0.01028462090408993,-0.5939727337957427,-0.3462329586223391,-1.3815355178187037,-1.4515666108586462,0.0
2019-08-23,1.0,-0.009903358530284182,-0.5927184001530954,-0.34690460243038945,-1.3814467515070328,-1.4533059037412686,0.0
2019-08-26,1.0,-0.0017034162960158986,-0.5650137219646068,-0.3410144790385161,-1.3835525693195798,-1.4404277467587774,0.0
