Date,GBL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-13,1.0,-0.1038917806560949,-0.749455271758867,-0.0,-0.603831255295969,-0.5690896985837065,0.0
2018-11-14,1.0,-0.10830643687960538,-0.7529383106997138,-0.0,-0.6107118933073503,-0.5729553620364168,0.0
2018-11-15,1.0,-0.10731766637278448,-0.7531389657373909,-0.0,-0.6120147143769191,-0.5677195755935913,0.0
2018-11-16,1.0,-0.11041221374045801,-0.7599389312977098,-0.0,-0.6153282442748091,-0.5677557251908396,0.0
2018-11-19,1.0,-0.10869365928189458,-0.7612223071046601,-0.0,-0.6170817417876242,-0.5687700534759358,0.0
2018-11-20,1.0,-0.04641414759515359,-0.7600966833924856,-0.0,-0.6380797943948109,-0.614979806633215,0.0
2018-11-21,1.0,-0.04820702627267763,-0.7546265396517201,-0.0,-0.6346095503913597,-0.5963533766154966,0.0
2018-11-23,1.0,-0.04986661816418091,-0.7415120649933309,-0.0,-0.6414453740754213,-0.5985813022917424,0.0
2018-11-26,1.0,-0.04915300463650413,-0.7452650080305464,-0.0,-0.6394739234522259,-0.5965332282796448,0.0
2018-11-27,1.0,-0.038989649032803206,-0.7505507438814618,-0.0,-0.635905483296617,-0.5923288167305429,0.0
2018-11-28,1.0,-0.03637189582071472,-0.767716535433071,-0.0,-0.6329194427619624,-0.5914900060569352,0.0
2018-11-29,1.0,-0.04045032469502943,-0.7687382411846817,-0.0,-0.6335194513564363,-0.5918553134672574,0.0
2018-11-30,1.0,-0.04104636324968099,-0.7709789147475238,-0.0,-0.6373579631767637,-0.5888375767150758,0.0
2018-12-03,1.0,-0.03860288534548216,-0.77208807896735,-0.0,-0.6377524677296887,-0.5887623386484434,0.0
2018-12-04,1.0,-0.02072268443189144,-0.7993123138795935,-0.0,-0.6484511712154237,-0.6015104534430356,0.0
2018-12-06,1.0,-0.012578052642586119,-0.7476322786890144,-0.0,-0.6496668758029339,-0.5777837530996982,0.0
2018-12-07,1.0,-0.005183675915383232,-0.7515131539521783,-0.0,-0.6538023611194343,-0.5858153053275005,0.0
2018-12-10,1.0,-0.0,-0.7552948165750779,-0.0,-0.6500816872122381,-0.5650675776028516,0.0
2018-12-11,1.0,-0.0,-0.7549765286113257,-0.0,-0.654346663497534,-0.5617386653990136,0.0
2018-12-12,1.0,-0.0,-0.7598184153152346,-0.0,-0.6566018576591105,-0.5701699369829465,0.0
2018-12-13,1.0,-0.0,-0.7622394353560427,-0.0,-0.6564584143314293,-0.5720309836408769,0.0
2018-12-14,1.0,-0.0,-0.7968149202216236,-0.0,-0.6507311756335342,-0.5800962790275213,0.0
2018-12-17,1.0,-0.0,-0.794691387848774,-0.0,-0.6433144099528929,-0.5816825703587389,0.0
2018-12-18,1.0,-0.0,-0.7871880349581044,-0.0,-0.6369642910772743,-0.5791212421539478,0.0
2018-12-19,1.0,-0.0,-0.7879534729944997,-0.0,-0.6380631781431276,-0.5796038592167353,0.0
2018-12-20,1.0,-0.0,-0.7824568925913448,-0.0,-0.6862576950169978,-0.5939481179749471,0.0
2018-12-21,1.0,-0.0,-0.7878348352055302,-0.0,-0.6919207505246265,-0.6062523145290706,0.0
2018-12-24,1.0,-0.0,-0.7656771742793248,-0.0,-0.6800539166130564,-0.6176821983273596,0.0
2018-12-26,1.0,-0.0,-0.7684597393919145,-0.0,-0.66245481881967,-0.606475716064757,0.0
2018-12-27,1.0,-0.0,-0.7293532338308457,-0.0,-0.5932396839332748,-0.6039508340649693,0.0
2018-12-28,1.0,-0.0,-0.7389620676504239,-0.0,-0.5933053656819315,-0.6014022941297268,0.0
2018-12-31,1.0,-0.0,-0.7427984143297607,-0.0,-0.5928644839230656,-0.6007341065922772,0.0
2019-01-02,1.0,-0.0,-0.7435256768276551,-0.0,-0.5906699197507276,-0.6053381933625327,0.0
2019-01-03,1.0,-0.0,-0.745984024523241,-0.0,-0.585462905650367,-0.6160580068971615,0.0
2019-01-04,1.0,-0.0,-0.7571344513092088,-0.0,-0.5581347455133863,-0.6267725801706385,0.0
2019-01-07,1.0,-0.0,-0.734731058415269,-0.0,-0.5475708502024291,-0.6095430884904569,0.0
2019-01-08,1.0,-0.0,-0.7693689978200673,-0.0,-0.5486360690508455,-0.6278206563365345,0.0
2019-01-09,1.0,-0.0,-0.7806885119734777,-0.0,-0.5530296302874226,-0.6263505313323269,0.0
2019-01-10,1.0,-0.0,-0.7788567513627833,-0.0,-0.5698668493640344,-0.6300378302701737,0.0
2019-01-11,1.0,-0.0,-0.7702524434850393,-0.0,-0.5807099598249086,-0.6471487677639863,0.0
2019-01-14,1.0,-0.0,-0.7733493397358945,-0.0,-0.5892857142857143,-0.6385654261704682,0.0
2019-01-15,1.0,-0.0,-0.7731077256578551,-0.0,-0.5871921478894443,-0.6504486060095142,0.0
2019-01-16,1.0,-0.0,-0.769279336159466,-0.0,-0.5792068789272721,-0.6580379423348667,0.0
2019-01-17,1.0,-0.0,-0.7837487176392492,-0.0,-0.5776054553134995,-0.6559652404803573,0.0
2019-01-18,1.0,-0.0,-0.784316727395205,-0.0,-0.5973238617226492,-0.6803331394102697,0.0
2019-01-22,1.0,-0.0,-0.8379765395894428,-0.0,-0.6123613413234732,-0.737217901313273,0.0
2019-01-23,1.0,-0.0,-0.8040838499392856,-0.0,-0.6171790119511728,-0.7742378730747108,0.0
2019-01-24,1.0,-0.0,-0.8059510886916544,-0.0,-0.6118063980588724,-0.7748866611327502,0.0
2019-01-25,1.0,-0.0,-0.7643444621436234,-0.0,-0.6468580345242352,-0.8396671109521798,0.0
2019-01-28,1.0,-0.0,-0.7476398203008008,-0.0,-0.672309395142913,-0.8354385051110099,0.0
2019-01-29,1.0,-0.0,-0.7260081632653062,-0.0,-0.6696489795918368,-0.8696489795918367,0.0
2019-01-30,1.0,-0.0,-0.7256032040636906,-0.0,-0.6677086385985478,-0.8628830060890236,0.0
2019-01-31,1.0,-0.0,-0.7508891044293566,-0.0,-0.5849013902360167,-0.8973165211768509,0.0
2019-02-01,1.0,-0.0,-0.7534544981630198,-0.0,-0.6108203010696752,-0.887017589491823,0.0
2019-02-04,1.0,-0.0,-0.7497805663014857,-0.0,-0.6096355775169858,-0.891453463801567,0.0
2019-02-05,1.0,-0.0,-0.7629692387904067,-0.0,-0.620633472367049,-0.875,0.0
2019-02-06,1.0,-0.0,-0.7551738747840824,-0.0,-0.6207020174037742,-0.8832252387315452,0.0
2019-02-07,1.0,-0.0,-0.7537798386833426,-0.0,-0.6115664696469973,-0.9001730725271855,0.0
2019-02-08,1.0,-0.0,-0.7593009059949881,-0.0,-0.5887361048641008,-0.8647111739381868,0.0
2019-02-11,1.0,-0.0,-0.7344363612953068,-0.0,-0.5864932723878195,-0.8979913732054337,0.0
2019-02-12,1.0,-0.0,-0.7318585499757791,-0.0,-0.6039722267075731,-0.8936218310996287,0.0
2019-02-13,1.0,-0.0,-0.7493625948039374,-0.0,-0.5965144424721639,-0.8814910440535743,0.0
2019-02-14,1.0,-0.0,-0.714549041166769,-0.0,-0.6290140025223943,-0.890308184846231,0.0
2019-02-15,1.0,-0.0,-0.7234841131171941,-0.0,-0.6252184041933605,-0.8869151621044458,0.0
2019-02-19,1.0,-0.0,-0.6966713699332991,-0.0,-0.6360633658286301,-0.8740379681888149,0.0
2019-02-20,1.0,-0.0,-0.696572289736108,-0.0,-0.6366434732420561,-0.8732164042710104,0.0
2019-02-21,1.0,-0.0,-0.7094025308345348,-0.0,-0.6322280954669229,-0.861957392279353,0.0
2019-02-22,1.0,-0.0,-0.7089365791159513,-0.0,-0.6330877642536835,-0.8610826393337605,0.0
2019-02-25,1.0,-0.0,-0.7067279861066443,-0.0,-0.6423104135846144,-0.8670161445938123,0.0
2019-02-26,1.0,-0.0,-0.7142304593070105,-0.0,-0.6468331990330378,-0.8621434327155519,0.0
2019-02-27,1.0,-0.0,-0.7106415872197888,-0.0,-0.66062226230353,-0.8495233187322855,0.0
2019-02-28,1.0,-0.0,-0.7117218713751772,-0.0,-0.6614576620698543,-0.8488851656141255,0.0
2019-03-01,1.0,-0.0,-0.7075344228542014,-0.0,-0.6671921245656929,-0.8423948011838889,0.0
2019-03-04,1.0,-0.0,-0.7078117979331151,-0.0,-0.6456447782271005,-0.8560241350535978,0.0
2019-03-05,1.0,-0.0,-0.6710147707653943,-0.0,-0.6805422341581943,-0.8455783617878381,0.0
2019-03-06,1.0,-0.0,-0.6731911360878727,-0.0,-0.677054728909892,-0.8428379845456286,0.0
2019-03-07,1.0,-0.0,-0.6816374566621075,-0.0,-0.6689462133019498,-0.8302108845701199,0.0
2019-03-08,1.0,-0.0,-0.6834651283380866,-0.0,-0.7022297122115634,-0.8551659320715582,0.0
2019-03-11,1.0,-0.0,-0.6834036154424503,-0.0,-0.705861201006832,-0.8797031806740545,0.0
2019-03-12,1.0,-0.0,-0.63590692755156,-0.0,-0.7244843997884718,-0.9447382337387625,0.0
2019-03-13,1.0,-0.0,-0.6470842620005988,-0.0,-0.7388975749309737,-0.9405542064468914,0.0
2019-03-14,1.0,-0.0,-0.6559949362028185,-0.0,-0.7334843588633109,-0.9419662191424859,0.0
2019-03-15,1.0,-0.0,-0.648006416897831,-0.0,-0.7385448347314596,-0.9555496139834899,0.0
2019-03-18,1.0,-0.0,-0.6634047578876329,-0.0,-0.7483043698329678,-0.9626455204994094,0.0
2019-03-19,1.0,-0.0,-0.6657306221876375,-0.0,-0.7403999052677877,-0.9771627702405522,0.0
2019-03-20,1.0,-0.0,-0.667107135596666,-0.0,-0.740733211357322,-0.9803821915023379,0.0
2019-03-21,1.0,-0.0,-0.6637216072577096,-0.0,-0.7770217663586202,-0.9443485325479841,0.0
2019-03-22,1.0,-0.0,-0.6596715950126048,-0.0,-0.8093956530626149,-0.9375894256319411,0.0
2019-03-25,1.0,-0.0,-0.5798211574152186,-0.0,-0.8506495697654799,-0.9439176649232326,0.0
2019-03-26,1.0,-0.0,-0.6224906489139014,-0.0,-0.8771833499193576,-0.93191723001956,0.0
2019-03-27,1.0,-0.0,-0.6169219147036604,-0.0,-0.8815328617540005,-0.9354096559302246,0.0
2019-03-28,1.0,-0.0,-0.6184808036328608,-0.0,-0.8791110499518371,-0.9425829090408697,0.0
2019-03-29,1.0,-0.0,-0.6093766135417025,-0.0,-0.8817252418161164,-0.9511204433582321,0.0
2019-04-01,1.0,-0.0,-0.628944730565829,-0.0,-0.8906017766409733,-0.9369534409456983,0.0
2019-04-02,1.0,-0.0,-0.6375901452675891,-0.0,-0.9010731168696732,-0.9118732962975743,0.0
2019-04-03,1.0,-0.0,-0.6373015873015873,-0.0,-0.9002070393374741,-0.9131469979296065,0.0
2019-04-04,1.0,-0.0,-0.6341286557784608,-0.0,-0.8982424640033148,-0.9205483236076103,0.0
2019-04-05,1.0,-0.0,-0.6236648345950431,-0.0,-0.9044211690691002,-0.92868747623492,0.0
2019-04-08,1.0,-0.0,-0.6215105030403538,-0.0,-0.9059217799889442,-0.9275497512437811,0.0
2019-04-09,1.0,-0.0,-0.6044161417595348,-0.0,-0.9465633003391709,-0.909946701737385,0.0
2019-04-10,1.0,-0.0,-0.5978283422090048,-0.0,-0.951068538626461,-0.9091915070198492,0.0
2019-04-11,1.0,-0.0,-0.6109084592669793,-0.0,-0.956539864512767,-0.9065832899079382,0.0
2019-04-12,1.0,-0.0,-0.6140552995391705,-0.0,-0.9713028906577296,-0.9057743331936882,0.0
2019-04-15,1.0,-0.0,-0.6146558053351047,-0.0,-0.9720658672167255,-0.9093801349508793,0.0
2019-04-16,1.0,-0.0,-0.6156696849980772,-0.0,-0.9738488969688495,-0.9066181869034716,0.0
2019-04-17,1.0,-0.0,-0.6322807506179716,-0.0,-0.9527904466803608,-0.8964940988058351,0.0
2019-04-18,1.0,-0.0,-0.6204432982505054,-0.0,-0.9525684812155852,-0.9120373597267722,0.0
2019-04-22,1.0,-0.0,-0.6240735561459936,-0.0,-0.9568242203887567,-0.9151167668857502,0.0
2019-04-23,1.0,-0.0,-0.62517052013012,-0.0,-0.9642519850292072,-0.9084263178145441,0.0
2019-04-24,1.0,-0.0,-0.6153765544222439,-0.0,-0.9632527595361186,-0.9144543803269528,0.0
2019-04-25,1.0,-0.0,-0.6178054409399258,-0.0,-0.9684943003007203,-0.9104133156164765,0.0
2019-04-26,1.0,-0.0,-0.6080019636720667,-0.0,-1.014622343782874,-0.8839680201977698,0.0
2019-04-29,1.0,-0.0,-0.6079845911399053,-0.0,-1.0118718263001223,-0.8821922605498161,0.0
2019-04-30,1.0,-0.0,-0.6009941888958902,-0.0,-1.0128824476650562,-0.8868234964643281,0.0
2019-05-01,1.0,-0.0,-0.6028376248029428,-0.0,-1.019092660711158,-0.8813102119460502,0.0
2019-05-02,1.0,-0.0,-0.6076251271439095,-0.0,-1.013433411665673,-0.8863947248430432,0.0
2019-05-03,1.0,-0.0,-0.6006157290792051,-0.0,-1.0146235656311224,-0.8832563671984328,0.0
2019-05-06,1.0,-0.0,-0.5750611246943765,-0.0,-1.0221446035626964,-0.8956339504016765,0.0
2019-05-07,1.0,-0.0,-0.6141290849093425,-0.0,-1.0369016783167155,-0.8972075364581483,0.0
2019-05-08,1.0,-0.0,-0.6032988243551501,-0.0,-1.006422179329707,-0.8996666081768732,0.0
2019-05-09,1.0,-0.0,-0.6064493515597617,-0.0,-1.007185418857343,-0.8914125481948826,0.0
2019-05-10,1.0,-0.0,-0.6069412795793164,-0.0,-1.0058194566170027,-0.8929009640666081,0.0
2019-05-13,1.0,-0.0,-0.6098605507184823,-0.0,-1.0108303249097472,-0.918630990302258,0.0
2019-05-14,1.0,-0.0,-0.6084465714185908,-0.0,-0.9895203828553464,-0.8952387606106124,0.0
2019-05-15,1.0,-0.0,-0.6158417225950783,-0.0,-1.0025167785234899,-0.8772021812080537,0.0
2019-05-16,1.0,-0.0,-0.6217339667458434,-0.0,-0.9954589911974292,-0.8759256671789856,0.0
2019-05-17,1.0,-0.0,-0.6181951680011188,-0.0,-0.9837068633963848,-0.8944792140134961,0.0
2019-05-20,1.0,-0.0,-0.6028326630529813,-0.0,-0.9934603951739815,-0.9008567931456549,0.0
2019-05-21,1.0,-0.0,-0.6147189168440521,-0.0,-0.975991904246781,-0.8988030847611405,0.0
2019-05-22,1.0,-0.0,-0.5972738103581189,-0.0,-1.0076038965589738,-0.8992220898451188,0.0
2019-05-23,1.0,-0.0,-0.5913993556520521,-0.0,-1.026404258299482,-0.8840874071998881,0.0
2019-05-24,1.0,-0.0,-0.5940569744597249,-0.0,-1.0305220319955093,-0.88370053325849,0.0
2019-05-28,1.0,-0.0,-0.5912296088405543,-0.0,-1.0313980003508154,-0.8855288545869144,0.0
2019-05-29,1.0,-0.0,-0.5975562791023352,-0.0,-1.029863809823898,-0.8736127157511466,0.0
2019-05-30,1.0,-0.0,-0.5995434591747147,-0.0,-1.0380333625987708,-0.8742756804214223,0.0
2019-05-31,1.0,-0.0,-0.5959223777941538,-0.0,-1.0351615959574691,-0.8780924307821876,0.0
2019-06-03,1.0,-0.0,-0.6027975443002651,-0.0,-1.0254988140086507,-0.8599134923957025,0.0
2019-06-04,1.0,-0.0,-0.5947021254318919,-0.0,-1.0186716923184307,-0.8766621296199352,0.0
2019-06-05,1.0,-0.0,-0.5782680525917256,-0.0,-1.0225442279892614,-0.8410545880085357,0.0
2019-06-06,1.0,-0.0,-0.5644751305303655,-0.0,-1.0308120362737017,-0.8397224512228635,0.0
2019-06-07,1.0,-0.0,-0.5981653274476669,-0.0,-1.0157602510604546,-0.8347070386591716,0.0
2019-06-10,1.0,-0.0,-0.6087911333767971,-0.0,-0.9855196788251038,-0.8370449164464879,0.0
2019-06-11,1.0,-0.0,-0.6124332701911487,-0.0,-0.9926984673669709,-0.8389874289650422,0.0
2019-06-12,1.0,-0.0,-0.6147699090658583,-0.0,-0.9930077156241388,-0.8367318820611738,0.0
2019-06-13,1.0,-0.0,-0.6524240219010985,-0.0,-1.0076931073916207,-0.805281214263437,0.0
2019-06-14,1.0,-0.0,-0.6539168429448278,-0.0,-1.008842806117141,-0.8050074556992752,0.0
2019-06-17,1.0,-0.0,-0.6373450341273157,-0.0,-1.0394901796907645,-0.8055439476250174,0.0
2019-06-18,1.0,-0.0,-0.6460525398926904,-0.0,-1.0404849836248347,-0.7975402410981813,0.0
2019-06-19,1.0,-0.0,-0.64544690977812,-0.0,-1.0793728564429204,-0.7748302652761252,0.0
2019-06-20,1.0,-0.0,-0.6499736980536559,-0.0,-1.0807645099070664,-0.7761879712432053,0.0
2019-06-21,1.0,-0.0,-0.6633461227075926,-0.0,-1.067971417508536,-0.7886937238199162,0.0
2019-06-24,1.0,-0.0,-0.6642212189616252,-0.0,-1.067579006772009,-0.7952878103837473,0.0
2019-06-25,1.0,-0.0,-0.6381506970178226,-0.0,-1.087947767778366,-0.8031409917063702,0.0
2019-06-26,1.0,-0.0,-0.6327361563517915,-0.0,-1.0895057357314826,-0.8182976915451068,0.0
2019-06-27,1.0,-0.0,-0.607164519927213,-0.0,-1.0912691333357118,-0.8695543582973561,0.0
2019-06-28,1.0,-0.0,-0.5852361923790496,-0.0,-1.111317254174397,-0.8713072641644072,0.0
2019-07-01,1.0,-0.0,-0.5978588877712315,-0.0,-1.1037146141687024,-0.8908966805575513,0.0
2019-07-02,1.0,-0.0,-0.5976705730102811,-0.0,-1.107448414695521,-0.889711697462075,0.0
2019-07-03,1.0,-0.0,-0.6030701754385965,-0.0,-1.098863963186655,-0.8931190681622088,0.0
2019-07-05,1.0,-0.0,-0.6128210647151672,-0.0,-1.0855215956378246,-0.888972592911465,0.0
2019-07-08,1.0,-0.0,-0.6214182865370771,-0.0,-1.0823974082073435,-0.895932325413967,0.0
2019-07-09,1.0,-0.0,-0.6107478985559307,-0.0,-1.0778791579854874,-0.9035850276600329,0.0
2019-07-10,1.0,-0.0,-0.586161082983231,-0.0,-1.0967000610434845,-0.9079320621925383,0.0
2019-07-11,1.0,-0.0,-0.5817091992390796,-0.0,-1.1079286457772513,-0.8996446645849034,0.0
2019-07-12,1.0,-0.0,-0.5968870484078252,-0.0,-1.0671854919320292,-0.9058260745394833,0.0
2019-07-15,1.0,-0.0,-0.6185497109414032,-0.0,-1.0671972021982725,-0.8828777389194205,0.0
2019-07-16,1.0,-0.0,-0.62334141817663,-0.0,-1.0812526751319733,-0.8622128691682123,0.0
2019-07-17,1.0,-0.0,-0.6346002995079513,-0.0,-1.0763032161449049,-0.8546673322398917,0.0
2019-07-18,1.0,-0.0,-0.6366967907208426,-0.0,-1.0721554116558742,-0.8491069522521882,0.0
2019-07-19,1.0,-0.0,-0.632897103954284,-0.0,-1.0604959610568274,-0.8341034957141344,0.0
2019-07-22,1.0,-0.0,-0.6178858918231889,-0.0,-1.0652803276373395,-0.8474085581132609,0.0
2019-07-23,1.0,-0.0,-0.6151162790697675,-0.0,-1.0596194503171248,-0.848907681465821,0.0
2019-07-24,1.0,-0.0,-0.6144395944804281,-0.0,-1.0581878344128415,-0.8475077442973811,0.0
2019-07-25,1.0,-0.0,-0.600370836831794,-0.0,-1.0725930590540163,-0.825496781416177,0.0
2019-07-26,1.0,-0.0,-0.581011640507568,-0.0,-1.0834061593316322,-0.8312301185024644,0.0
2019-07-29,1.0,-0.0,-0.5535795713634291,-0.0,-1.0894103616401838,-0.8646743133747238,0.0
2019-07-30,1.0,-0.0,-0.547367311812849,-0.0,-1.0914679124661912,-0.8737222944255154,0.0
2019-07-31,1.0,-0.0,-0.5801139962001267,-0.0,-1.0797621560762791,-0.8585250862008305,0.0
2019-08-01,1.0,-0.0,-0.5934031192918364,-0.0,-1.071659407053534,-0.8476535056905999,0.0
2019-08-02,1.0,-0.0,-0.5880535168732661,-0.0,-1.060434736805141,-0.8631176036801629,0.0
2019-08-05,1.0,-0.0,-0.583602301431378,-0.0,-1.0599915801291047,-0.8646856581532416,0.0
2019-08-06,1.0,-0.0,-0.5834513732941786,-0.0,-1.003593021247193,-0.867783727759544,0.0
2019-08-07,1.0,-0.0,-0.5967836560030368,-0.0,-0.9748766262898161,-0.8793871001138833,0.0
2019-08-08,1.0,-0.0,-0.5979281432976475,-0.0,-0.980251533104667,-0.8864636385684093,0.0
2019-08-09,1.0,-0.0,-0.5593545908567038,-0.0,-0.9785212866273182,-0.9546327663884331,0.0
2019-08-12,1.0,-0.0,-0.5550057497299369,-0.0,-0.9890929365438895,-0.9405861239850856,0.0
2019-08-13,1.0,-0.0,-0.5376908894841201,-0.0,-0.9901207082478172,-0.95081225867047,0.0
2019-08-14,1.0,-0.0,-0.5383252258512856,-0.0,-0.9853022932592077,-0.9510423905489924,0.0
2019-08-15,1.0,-0.0,-0.5593162393162393,-0.0,-0.962905982905983,-0.8965811965811966,0.0
2019-08-16,1.0,-0.0,-0.5577403139212802,-0.0,-0.962897103580344,-0.8990185685463188,0.0
2019-08-19,1.0,-0.0,-0.5338824410333208,-0.0,-0.9772642183724175,-0.8924134644838501,0.0
2019-08-20,1.0,-0.0,-0.5366201972118327,-0.0,-0.9749064943896634,-0.8886773206392383,0.0
2019-08-21,1.0,-0.0,-0.5368689444161142,-0.0,-0.97565867754547,-0.8870984191738909,0.0
2019-08-22,1.0,-0.0,-0.5382604562737643,-0.0,-0.9767449755567628,-0.8798886474741989,0.0
2019-08-23,1.0,-0.0,-0.5312256182367109,-0.0,-0.9733708741816207,-0.8876488347637301,0.0
2019-08-26,1.0,-0.0,-0.5103897411796301,-0.0,-0.974688643458995,-0.8718654536909598,0.0
2019-08-27,1.0,-0.0,-0.5084990109632213,-0.0,-0.9718711234787275,-0.8722969121936501,0.0
2019-08-28,1.0,-0.0,-0.5271289003076299,-0.0,-0.9603123626652242,-0.8930732564822015,0.0
2019-08-29,1.0,-0.0,-0.5258471850773554,-0.0,-0.9606283218795492,-0.8988794475100714,0.0
2019-08-30,1.0,-0.0,-0.5232377740303542,-0.0,-0.9584148397976391,-0.8910286677908937,0.0
2019-09-03,1.0,-0.0,-0.5401728445074607,-0.0,-0.9681655526298022,-0.86753088920397,0.0
2019-09-04,1.0,-0.0,-0.5136377463074998,-0.0,-0.9790110521512825,-0.8871801804846723,0.0
2019-09-05,1.0,-0.0,-0.5170481398960233,-0.0,-0.9779555735601918,-0.8808655728850179,0.0
2019-09-06,1.0,-0.0,-0.5171377435585722,-0.0,-0.9789619423901664,-0.8807955965285517,0.0
2019-09-09,1.0,-0.0,-0.49635649283051814,-0.0,-0.9682326471674669,-0.8935155646596594,0.0
2019-09-10,1.0,-0.0,-0.4944457495721045,-0.0,-0.9816088868006847,-0.8799879182468033,0.0
2019-09-11,1.0,-0.0,-0.4940785721474822,-0.0,-0.98842553762539,-0.8724125205488643,0.0
2019-09-12,1.0,-0.0,-0.49107921389764575,-0.0,-0.9902072573613254,-0.8723925145885035,0.0
2019-09-13,1.0,-0.0,-0.4891767627613518,-0.0,-0.9839916770144645,-0.8828741148437763,0.0
2019-09-16,1.0,-0.0,-0.5036093277003426,-0.0,-0.950533914374106,-0.8724260669971059,0.0
2019-09-17,1.0,-0.0,-0.4663104089219331,-0.0,-0.9633231545406267,-0.889537971322358,0.0
2019-09-18,1.0,-0.0,-0.49298292069376404,-0.0,-0.9462465245597776,-0.8707467231563618,0.0
2019-09-19,1.0,-0.0,-0.49940476190476185,-0.0,-0.9348544973544973,-0.8726190476190476,0.0
2019-09-20,1.0,-0.0,-0.540091524074811,-0.0,-0.9269133837378962,-0.8490847592518902,0.0
