Date,CXP,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-17,1.0,-0.0,-0.39715972554651346,-0.0,-0.5170621623469877,-0.36531491486015183,0.0
2019-01-18,1.0,-0.0,-0.39315709761806417,-0.0,-0.5169351507641471,-0.3846436275184726,0.0
2019-01-22,1.0,-0.0,-0.3698699042001052,-0.0,-0.59443949059149,-0.32208427647072274,0.0
2019-01-23,1.0,-0.0,-0.34594507935780866,-0.0,-0.6038293291803128,-0.34049423997434897,0.0
2019-01-24,1.0,-0.0,-0.3477802962657692,-0.0,-0.5998351535132908,-0.3419190878494402,0.0
2019-01-25,1.0,-0.0,-0.317168646955881,-0.0,-0.6792852537533388,-0.3062079764207423,0.0
2019-01-28,1.0,-0.0,-0.3224899783440077,-0.0,-0.6730175551767037,-0.3083214302170207,0.0
2019-01-29,1.0,-0.0,-0.3134538569878322,-0.0,-0.6746553993211887,-0.3207499249613262,0.0
2019-01-30,1.0,-0.0,-0.3126053135747755,-0.0,-0.6742377028368304,-0.32142280082173447,0.0
2019-01-31,1.0,-0.0,-0.31903088588866285,-0.0,-0.6630756426854079,-0.32973460329202886,0.0
2019-02-01,1.0,-0.0,-0.32103064066852366,-0.0,-0.6719127205199629,-0.3283426183844011,0.0
2019-02-04,1.0,-0.0,-0.3128005919348872,-0.0,-0.6739964853866076,-0.32544857565667773,0.0
2019-02-05,1.0,-0.0,-0.3184680929887932,-0.0,-0.6761137352968417,-0.3208761693062888,0.0
2019-02-06,1.0,-0.0,-0.3334941641393254,-0.0,-0.6606240235272494,-0.30348773090708575,0.0
2019-02-07,1.0,-0.0,-0.3312808730614589,-0.0,-0.6593911545089028,-0.30685812751292363,0.0
2019-02-08,1.0,-0.0,-0.34655676559298226,-0.0,-0.6798056777104967,-0.276057375728133,0.0
2019-02-11,1.0,-0.0,-0.3369640467069738,-0.0,-0.6798126182674114,-0.290857063737481,0.0
2019-02-12,1.0,-0.0,-0.3330952819756727,-0.0,-0.6766955399926281,-0.2939319941024696,0.0
2019-02-13,1.0,-0.0,-0.3476409666283084,-0.0,-0.6693670886075949,-0.28448791714614496,0.0
2019-02-14,1.0,-0.0,-0.3205828779599271,-0.0,-0.6886629314518918,-0.29641926633003624,0.0
2019-02-15,1.0,-0.0,-0.33101013131476315,-0.0,-0.6843368489072489,-0.2924926726823752,0.0
2019-02-19,1.0,-0.0,-0.32362302795460834,-0.0,-0.691553648860596,-0.2913091613617492,0.0
2019-02-20,1.0,-0.0,-0.31504449259993544,-0.0,-0.694015399511273,-0.2962561667204574,0.0
2019-02-21,1.0,-0.0,-0.29960654669056874,-0.0,-0.7136870532908062,-0.3148324913277303,0.0
2019-02-22,1.0,-0.0,-0.2933184440722129,-0.0,-0.7226177182207333,-0.3105341522426949,0.0
2019-02-25,1.0,-0.0,-0.28956339014709315,-0.0,-0.7311463927153864,-0.3141256128881625,0.0
2019-02-26,1.0,-0.0,-0.2940559195951776,-0.0,-0.725625539257981,-0.3122682648135625,0.0
2019-02-27,1.0,-0.0,-0.30034312924534906,-0.0,-0.7208515207394784,-0.3130179034102845,0.0
2019-02-28,1.0,-0.0,-0.29636295638352583,-0.0,-0.7176382590809219,-0.3234304146603712,0.0
2019-03-01,1.0,-0.0,-0.29746850237254857,-0.0,-0.7169304130338233,-0.3230873518618078,0.0
2019-03-04,1.0,-0.0,-0.28992353202534904,-0.0,-0.7143558683908986,-0.33421415709842617,0.0
2019-03-05,1.0,-0.0,-0.28017726505346086,-0.0,-0.7310307634590133,-0.3335678109172763,0.0
2019-03-06,1.0,-0.0,-0.2750475028736306,-0.0,-0.740833704754979,-0.3299397124023552,0.0
2019-03-07,1.0,-0.0,-0.26265770932328364,-0.0,-0.757917651740362,-0.320193815687835,0.0
2019-03-08,1.0,-0.0,-0.2538093780174749,-0.0,-0.7864864228350723,-0.3148065283436566,0.0
2019-03-11,1.0,-0.0,-0.2553567223922769,-0.0,-0.7828349423122203,-0.3164115846479868,0.0
2019-03-12,1.0,-0.0,-0.2308203570072161,-0.0,-0.7969521458412457,-0.34594568932776304,0.0
2019-03-13,1.0,-0.0,-0.24524348136682939,-0.0,-0.7955709012977736,-0.3403976663888558,0.0
2019-03-14,1.0,-0.0,-0.23922505558972418,-0.0,-0.7974168519657473,-0.3289019255334248,0.0
2019-03-15,1.0,-0.0,-0.23148982592610162,-0.0,-0.7976331641606983,-0.3424560072096002,0.0
2019-03-18,1.0,-0.0,-0.2405535240553524,-0.0,-0.799526779952678,-0.34991993499199353,0.0
2019-03-19,1.0,-0.0,-0.2392633623480325,-0.0,-0.8015970074095388,-0.35707263266431666,0.0
2019-03-20,1.0,-0.0,-0.2486887060295462,-0.0,-0.7992878109811847,-0.3580674654732689,0.0
2019-03-21,1.0,-0.0,-0.2505829467054496,-0.0,-0.8168465588115098,-0.33647443448159814,0.0
2019-03-22,1.0,-0.0,-0.2472888197247483,-0.0,-0.836064776540388,-0.34819822010407037,0.0
2019-03-25,1.0,-0.0,-0.19253400212211824,-0.0,-0.8670541140156265,-0.35190990643387676,0.0
2019-03-26,1.0,-0.0,-0.19767470025432968,-0.0,-0.866246820879254,-0.3582414920673368,0.0
2019-03-27,1.0,-0.0,-0.1923039619805053,-0.0,-0.870956791620193,-0.36147616507443864,0.0
2019-03-28,1.0,-0.0,-0.1843322436130282,-0.0,-0.8612180651410583,-0.37605036929410346,0.0
2019-03-29,1.0,-0.0,-0.18720344727413574,-0.0,-0.8589377360317614,-0.3746973951776896,0.0
2019-04-01,1.0,-0.0,-0.19486558488738195,-0.0,-0.8603778154516832,-0.366650520707193,0.0
2019-04-02,1.0,-0.0,-0.19817139539946302,-0.0,-0.8620806424303993,-0.3585371163195704,0.0
2019-04-03,1.0,-0.0,-0.1986261609907121,-0.0,-0.8612616099071209,-0.35884287925696595,0.0
2019-04-04,1.0,-0.0,-0.19778067885117492,-0.0,-0.867783579924572,-0.3519969055217097,0.0
2019-04-05,1.0,-0.0,-0.19162691590595413,-0.0,-0.8680839729775539,-0.3616794595510787,0.0
2019-04-08,1.0,-0.0,-0.18836196467457053,-0.0,-0.8679409629808855,-0.3632228405516574,0.0
2019-04-09,1.0,-0.0,-0.17795191537883015,-0.0,-0.8999733132778573,-0.34811616002329027,0.0
2019-04-10,1.0,-0.0,-0.17504483978864707,-0.0,-0.9048426971738814,-0.3438848223374861,0.0
2019-04-11,1.0,-0.0,-0.1860307139911206,-0.0,-0.8916761687571265,-0.34835876658822384,0.0
2019-04-12,1.0,-0.0,-0.1923835168533923,-0.0,-0.8731307400105784,-0.3386786555753234,0.0
2019-04-15,1.0,-0.0,-0.19226981190996661,-0.0,-0.8718681688246175,-0.3380335823584521,0.0
2019-04-16,1.0,-0.0,-0.19232802961111378,-0.0,-0.8700668172859684,-0.34110464836802384,0.0
2019-04-17,1.0,-0.0,-0.18511897572170555,-0.0,-0.907887426017635,-0.3227442927889842,0.0
2019-04-18,1.0,-0.0,-0.19271462389487415,-0.0,-0.897096478090729,-0.32576452968742453,0.0
2019-04-22,1.0,-0.0,-0.19120352439969018,-0.0,-0.8993028659953525,-0.3300977924089853,0.0
2019-04-23,1.0,-0.0,-0.1857177438876785,-0.0,-0.8925199709513435,-0.3424594529169693,0.0
2019-04-24,1.0,-0.0,-0.19254779081347614,-0.0,-0.8976657193519396,-0.3387986106050669,0.0
2019-04-25,1.0,-0.0,-0.20088471915028072,-0.0,-0.9000072916413484,-0.3296551053642175,0.0
2019-04-26,1.0,-0.0,-0.19530774659884642,-0.0,-0.9060575823213026,-0.3323760617196817,0.0
2019-04-29,1.0,-0.0,-0.19312928811250063,-0.0,-0.905843997858985,-0.3339983455792906,0.0
2019-04-30,1.0,-0.0,-0.17837956097916716,-0.0,-0.9103726572185623,-0.3421250941974378,0.0
2019-05-01,1.0,-0.0,-0.18667213549834727,-0.0,-0.8753106376818588,-0.35071295871836317,0.0
2019-05-02,1.0,-0.0,-0.1920140644943766,-0.0,-0.8552609397201552,-0.3610529104351805,0.0
2019-05-03,1.0,-0.0,-0.1937208070496461,-0.0,-0.8533972167380941,-0.36057206144363657,0.0
2019-05-06,1.0,-0.0,-0.17013036994275268,-0.0,-0.8623177947755809,-0.3729013325636215,0.0
2019-05-07,1.0,-0.0,-0.174402115130393,-0.0,-0.8605215719264512,-0.3686095421223411,0.0
2019-05-08,1.0,-0.0,-0.18659942363112395,-0.0,-0.8394572526416908,-0.3754803073967339,0.0
2019-05-09,1.0,-0.0,-0.18618870639012108,-0.0,-0.8319625944131399,-0.37966670662990054,0.0
2019-05-10,1.0,-0.0,-0.18750599060672865,-0.0,-0.8294594076488067,-0.37927729320425574,0.0
2019-05-13,1.0,-0.0,-0.18554799770070893,-0.0,-0.828846522322284,-0.38072427668135655,0.0
2019-05-14,1.0,-0.0,-0.1551212329905721,-0.0,-0.8351896269206107,-0.3845021254363675,0.0
2019-05-15,1.0,-0.0,-0.15750035682002,-0.0,-0.8378134069175509,-0.3834863694752367,0.0
2019-05-16,1.0,-0.0,-0.15975064242885698,-0.0,-0.8364185780907967,-0.3831969163414866,0.0
2019-05-17,1.0,-0.0,-0.15439950454956886,-0.0,-0.8307131627840503,-0.3968605592873136,0.0
2019-05-20,1.0,-0.0,-0.14929129371542535,-0.0,-0.8305040480543222,-0.39443006719057905,0.0
2019-05-21,1.0,-0.0,-0.15095102234902522,-0.0,-0.8315501664289111,-0.39503090822634335,0.0
2019-05-22,1.0,-0.0,-0.14760594125183885,-0.0,-0.8341242348028282,-0.3909979594742087,0.0
2019-05-23,1.0,-0.0,-0.1407175695530594,-0.0,-0.844281719512773,-0.384781269254467,0.0
2019-05-24,1.0,-0.0,-0.12518023022194907,-0.0,-0.8498593613350036,-0.3886118136478597,0.0
2019-05-28,1.0,-0.0,-0.1302311277234984,-0.0,-0.8478389439568499,-0.3876179886920111,0.0
2019-05-29,1.0,-0.0,-0.1298931962962086,-0.0,-0.8495749165226041,-0.3886849645961115,0.0
2019-05-30,1.0,-0.0,-0.13013086047825267,-0.0,-0.8417670871775561,-0.381707776313312,0.0
2019-05-31,1.0,-0.0,-0.13297834743067172,-0.0,-0.8342011639139552,-0.3889216125156092,0.0
2019-06-03,1.0,-0.0,-0.14402218618533927,-0.0,-0.855178735105408,-0.35100707419680843,0.0
2019-06-04,1.0,-0.0,-0.1421641351701401,-0.0,-0.8398445778876722,-0.3728717767573296,0.0
2019-06-05,1.0,-0.0,-0.14601842135944967,-0.0,-0.8461699895068205,-0.33962924099335434,0.0
2019-06-06,1.0,-0.0,-0.13166760247052217,-0.0,-0.8790707467714767,-0.32874789444132513,0.0
2019-06-07,1.0,-0.0,-0.14614451082897684,-0.0,-0.863307505601195,-0.32437920089619116,0.0
2019-06-10,1.0,-0.0,-0.14889898636840265,-0.0,-0.8538273331003147,-0.3274379587556799,0.0
2019-06-11,1.0,-0.0,-0.14870856499401788,-0.0,-0.8791376357707558,-0.31810824125554227,0.0
2019-06-12,1.0,-0.0,-0.15628237731939343,-0.0,-0.8871620985212395,-0.31126966186304983,0.0
2019-06-13,1.0,-0.0,-0.16602262016965125,-0.0,-0.8860508953817153,-0.3041941564561734,0.0
2019-06-14,1.0,-0.0,-0.1674009848502698,-0.0,-0.881016893245058,-0.3076832457649083,0.0
2019-06-17,1.0,-0.0,-0.16756565775527027,-0.0,-0.8775644800376871,-0.3103285832057473,0.0
2019-06-18,1.0,-0.0,-0.18224673549238674,-0.0,-0.8727431292132183,-0.30203177296940553,0.0
2019-06-19,1.0,-0.0,-0.17108388401570915,-0.0,-0.8813583237306869,-0.2992263010606025,0.0
2019-06-20,1.0,-0.0,-0.1715461493239271,-0.0,-0.8811052322163433,-0.29890652557319225,0.0
2019-06-21,1.0,-0.0,-0.1738077321042235,-0.0,-0.8776455648574922,-0.30013639356598626,0.0
2019-06-24,1.0,-0.0,-0.1759731670445956,-0.002054988662131519,-0.8724253590325018,-0.3116024187452759,0.0
2019-06-25,1.0,-0.0,-0.18588681032441393,-0.0,-0.8695240350461757,-0.31259767937485194,0.0
2019-06-26,1.0,-0.0,-0.18434836436360172,-0.001309461454216466,-0.8901718965763535,-0.3050330936622066,0.0
2019-06-27,1.0,-0.0,-0.19214980194454448,-0.02030968671227944,-0.913023646621054,-0.27516504621293963,0.0
2019-06-28,1.0,-0.0,-0.18333013343573007,-0.02210329269463377,-0.918978592685034,-0.27551118364212346,0.0
2019-07-01,1.0,-0.0,-0.17818817667912235,-0.025438344351825234,-0.9186068793714669,-0.2730909265114496,0.0
2019-07-02,1.0,-0.0,-0.18108146873207112,-0.026510805125262955,-0.9159017020462803,-0.2670204628035953,0.0
2019-07-03,1.0,-0.0,-0.17254507578478556,-0.033474606709288125,-0.9231616502645883,-0.26525872183511723,0.0
2019-07-05,1.0,-0.0,-0.15481371658137646,-0.041967573772059875,-0.924290975178153,-0.27024247931512746,0.0
2019-07-08,1.0,-0.0,-0.15431493917740124,-0.04316134120402457,-0.923834333102311,-0.2685753889539469,0.0
2019-07-09,1.0,-0.0,-0.15113223772214793,-0.04309191668259125,-0.9249713357538697,-0.2694916873686222,0.0
2019-07-10,1.0,-0.0,-0.14569140671686387,-0.04228516792159675,-0.933094299031911,-0.26929604398231144,0.0
2019-07-11,1.0,-0.0,-0.14345174022246143,-0.04525774428896065,-0.9355101064465974,-0.2678387752661165,0.0
2019-07-12,1.0,-0.0,-0.15776978417266188,-0.04424460431654677,-0.9384412470023982,-0.25762589928057555,0.0
2019-07-15,1.0,-0.0,-0.18177466069847045,-0.06336022213179501,-0.9208176747971372,-0.22770902649783376,0.0
2019-07-16,1.0,-0.0,-0.1769964385591701,-0.051389918015154044,-0.920811721681765,-0.24103066663479694,0.0
2019-07-17,1.0,-0.0,-0.15783966325001783,-0.05988251801469714,-0.914742324431021,-0.2456895526647483,0.0
2019-07-18,1.0,-0.0,-0.15753343309817336,-0.057436043611487214,-0.918857930117105,-0.24152592698163855,0.0
2019-07-19,1.0,-0.0,-0.15827885415428503,-0.0645667419469868,-0.9099013431593961,-0.24452632830143822,0.0
2019-07-22,1.0,-0.0,-0.1556279578586887,-0.0631881852124902,-0.9125544008180932,-0.24678351447121216,0.0
2019-07-23,1.0,-0.0,-0.1574340556097329,-0.0622457959707918,-0.9117332255072187,-0.2471041552696049,0.0
2019-07-24,1.0,-0.0,-0.15695750505892156,-0.05973098440661827,-0.9145815974288776,-0.24939888108558508,0.0
2019-07-25,1.0,-0.0,-0.15505847675192544,-0.06256537035276219,-0.9103356470476373,-0.2491204716173814,0.0
2019-07-26,1.0,-0.0,-0.15158715073180004,-0.06296331495913325,-0.912849268199962,-0.24857441551035928,0.0
2019-07-29,1.0,-0.0,-0.17564894335617098,-0.060937952330406255,-0.9395204091479302,-0.2363215285149088,0.0
2019-07-30,1.0,-0.0,-0.17617967769950785,-0.06315738685708772,-0.9349367943645662,-0.23815497442825437,0.0
2019-07-31,1.0,-0.0,-0.19130350851792868,-0.06172482023068384,-0.9292505187973553,-0.23075623763331887,0.0
2019-08-01,1.0,-0.0,-0.20455585253678152,-0.06578535481229984,-0.9166847263358134,-0.22092995256326903,0.0
2019-08-02,1.0,-0.0,-0.20655460152376348,-0.05398476236546136,-0.9269077276575161,-0.23122505744346356,0.0
2019-08-05,1.0,-0.0,-0.20410628019323673,-0.050821256038647344,-0.9336956521739131,-0.22685990338164252,0.0
2019-08-06,1.0,-0.0,-0.2058633635428872,-0.057892345584542905,-0.896243334369545,-0.23125851885506588,0.0
2019-08-07,1.0,-0.0,-0.22677933825279695,-0.048559866698405146,-0.8760771244941681,-0.22896929302547014,0.0
2019-08-08,1.0,-0.0,-0.22608716383749763,-0.05090120160213619,-0.8786954033950028,-0.22847129506008013,0.0
2019-08-09,1.0,-0.0,-0.22362608654348548,-0.045147959910701564,-0.8736047119175414,-0.23257967985560254,0.0
2019-08-12,1.0,-0.0,-0.22344191793190296,-0.047330529617221465,-0.875258393328106,-0.23002352270297238,0.0
2019-08-13,1.0,-0.0,-0.21145311721290075,-0.04506728053729501,-0.8819802074186582,-0.23471058689512778,0.0
2019-08-14,1.0,-0.0,-0.22001928549589594,-0.04369811143253604,-0.8697053082151509,-0.21846703826524613,0.0
2019-08-15,1.0,-0.0,-0.2407639178602883,-0.05446623093681917,-0.844782830389839,-0.177698975571316,0.0
2019-08-16,1.0,-0.0,-0.23824320563955106,-0.05702161209535293,-0.8462341155736944,-0.17737222892125035,0.0
2019-08-19,1.0,-0.0,-0.22321964277472653,-0.05771449670005077,-0.8522407347579268,-0.17448193104721466,0.0
2019-08-20,1.0,-0.0,-0.2209181912323093,-0.06445748475434357,-0.8448740075940628,-0.17098147508917272,0.0
2019-08-21,1.0,-0.0,-0.22391284361496736,-0.061505929943918354,-0.8467408292727774,-0.16624528822285556,0.0
2019-08-22,1.0,-0.0,-0.23092731715114287,-0.04521270522686274,-0.836229534400475,-0.1711004041741831,0.0
2019-08-23,1.0,-0.0,-0.23068843475282566,-0.044297294211668,-0.8361913460440689,-0.17218860600525174,0.0
2019-08-26,1.0,-0.0,-0.22526277636824937,-0.04401504168176876,-0.8310302645886191,-0.16502808988764045,0.0
2019-08-27,1.0,-0.0,-0.22456235704418323,-0.046108204814638676,-0.8306950200421225,-0.16328101999682948,0.0
2019-08-28,1.0,-0.0,-0.22636984751821182,-0.04237364825121035,-0.8250531650151577,-0.1685896565766255,0.0
2019-08-29,1.0,-0.0,-0.2156503651450406,-0.045106152072169836,-0.8280766013249226,-0.17212688507540302,0.0
2019-08-30,1.0,-0.0,-0.21502199165444907,-0.04714108492161948,-0.8253524303597609,-0.16803879553400247,0.0
2019-09-03,1.0,-0.0,-0.22721659669054087,-0.0693549473495139,-0.7889490109791418,-0.15972518466961538,0.0
2019-09-04,1.0,-0.0,-0.2075921469854049,-0.07436975734814581,-0.7945892459576764,-0.1723300425034295,0.0
2019-09-05,1.0,-0.0,-0.20629871875279993,-0.06253919899650569,-0.8025266553176238,-0.16855568497446466,0.0
2019-09-06,1.0,-0.0,-0.20008497126629549,-0.07287404127814673,-0.8147179177567586,-0.1484313857024664,0.0
2019-09-09,1.0,-0.0,-0.19943644333124608,-0.07285982646032739,-0.8145182932283745,-0.14949906073888541,0.0
2019-09-10,1.0,-0.0,-0.20534974818130947,-0.057190822607722444,-0.8082820369334079,-0.16758813654169,0.0
2019-09-11,1.0,-0.0,-0.20060436485730276,-0.07133743704532737,-0.8100279798545047,-0.15641857862339115,0.0
