Date,DEA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-15,1.0,-0.037170121124146305,-0.589201151750232,-0.0,-0.44765961497275303,-0.3056421483473336,0.0
2018-11-16,1.0,-0.03312801731313468,-0.581369354800352,-0.0,-0.44916644866703137,-0.31446645580156485,0.0
2018-11-19,1.0,-0.030474148201096018,-0.58365499166071,-0.0,-0.45225160829163685,-0.3162973552537527,0.0
2018-11-20,1.0,-0.028877769835596857,-0.5854896354538957,-0.0,-0.45329997617345724,-0.31493924231593995,0.0
2018-11-21,1.0,-0.037407547885454195,-0.5854589417788735,-0.0,-0.4578276123648777,-0.28984923193627915,0.0
2018-11-23,1.0,-0.03805712120494482,-0.5804243830815138,-0.0,-0.45952730545161746,-0.2902003504949557,0.0
2018-11-26,1.0,-0.03778230197433833,-0.5816722693054306,-0.0,-0.45861938355191517,-0.2892618720704512,0.0
2018-11-27,1.0,-0.03141126846855338,-0.5842071776987063,-0.0,-0.45542804628036854,-0.2853877512548012,0.0
2018-11-28,1.0,-0.03109089194795399,-0.5867669243824251,-0.0,-0.4543183103903451,-0.28498019988685647,0.0
2018-11-29,1.0,-0.021544867596144848,-0.5805417797323851,-0.0,-0.45143632450640964,-0.2857677552166183,0.0
2018-11-30,1.0,-0.02191165109909404,-0.5818994779595946,-0.0,-0.4539410539129621,-0.28323618231617387,0.0
2018-12-03,1.0,-0.021766605813790196,-0.5818237138978608,-0.0,-0.45379862378879376,-0.2831063052942003,0.0
2018-12-04,1.0,-0.017438603044168458,-0.5836912877019329,-0.0,-0.4516995050891773,-0.2816556167709403,0.0
2018-12-06,1.0,-0.013302052251554564,-0.5490057627041433,-0.0,-0.45302143361501496,-0.2624194246406852,0.0
2018-12-07,1.0,-0.02574939703686689,-0.5535775812564603,-0.0,-0.4597909727805214,-0.2578844607786838,0.0
2018-12-10,1.0,-0.010444161281514519,-0.5567716392099754,-0.0,-0.46111313370346774,-0.2470874670064622,0.0
2018-12-11,1.0,-0.009421939007737823,-0.5571688666363223,-0.0,-0.46067364588074644,-0.24854346836595356,0.0
2018-12-12,1.0,-0.009877329934682173,-0.5569994765470312,-0.0,-0.4607068890962471,-0.2482760190263775,0.0
2018-12-13,1.0,-0.005940088637260134,-0.5613615796923219,-0.0,-0.4949764484766921,-0.25806900712346564,0.0
2018-12-14,1.0,-0.009837130527585726,-0.5505776994107001,-0.0,-0.5012992436545868,-0.25836388102640245,0.0
2018-12-17,1.0,-0.0,-0.5507179356748133,-0.0,-0.4906934264376055,-0.2707808273023654,0.0
2018-12-18,1.0,-0.0,-0.5544219264480824,-0.0,-0.49371608774289294,-0.27064879654964524,0.0
2018-12-19,1.0,-0.0,-0.5545608460699956,-0.0,-0.49395829951063386,-0.2707516756731683,0.0
2018-12-20,1.0,-0.0,-0.5495549647439603,-0.0,-0.4938850999884406,-0.26845451392902553,0.0
2018-12-21,1.0,-0.0,-0.5500277418161642,-0.0,-0.494243573145922,-0.26754669872387643,0.0
2018-12-24,1.0,-0.0,-0.5481086570195481,-0.0,-0.492995453391493,-0.26684206882226685,0.0
2018-12-26,1.0,-0.0,-0.548433968356474,-0.0,-0.49273490474652887,-0.26521057244337837,0.0
2018-12-27,1.0,-0.0,-0.5292408200045055,-0.0,-0.4596530750168957,-0.2638657355260194,0.0
2018-12-28,1.0,-0.0,-0.5319719007520152,-0.0,-0.4582564056378619,-0.26133651551312653,0.0
2018-12-31,1.0,-0.0,-0.5303617280057661,-0.0,-0.4593675390783369,-0.26262444254245687,0.0
2019-01-02,1.0,-0.0,-0.5297029702970297,-0.0,-0.4576957695769577,-0.2628262826282628,0.0
2019-01-03,1.0,-0.0,-0.5311555294860805,-0.0,-0.4760411496638542,-0.24881559355682895,0.0
2019-01-04,1.0,-0.0,-0.5384598083756916,-0.0,-0.4555575547658675,-0.2550942377760785,0.0
2019-01-07,1.0,-0.0,-0.5259417199715708,-0.0,-0.45035980810234544,-0.2447583511016347,0.0
2019-01-08,1.0,-0.0,-0.5240494528666237,-0.0,-0.4512463099016714,-0.2443122544558631,0.0
2019-01-09,1.0,-0.0,-0.5373418004561513,-0.0,-0.4561066141943562,-0.24258754080765618,0.0
2019-01-10,1.0,-0.0,-0.5381328441352156,-0.0,-0.45582675227633723,-0.24322691782813932,0.0
2019-01-11,1.0,-0.0,-0.5299719887955182,-0.0,-0.45893557422969194,-0.2519887955182073,0.0
2019-01-14,1.0,-0.0,-0.5286440260583403,-0.0,-0.4565582394949518,-0.2534867581544248,0.0
2019-01-15,1.0,-0.0,-0.5265069967707212,-0.0,-0.4546106925008971,-0.2614370290635092,0.0
2019-01-16,1.0,-0.0,-0.5293222652316918,-0.0,-0.4454165081780145,-0.2627704562235697,0.0
2019-01-17,1.0,-0.0,-0.5307920504985166,-0.0,-0.4421296812615707,-0.2575558182588718,0.0
2019-01-18,1.0,-0.0,-0.5244241907241952,-0.0,-0.4436313024738472,-0.27681497777578234,0.0
2019-01-22,1.0,-0.0,-0.5712222863997868,-0.0,-0.49115830630470525,-0.15917270182609858,0.0
2019-01-23,1.0,-0.0,-0.5488249955492256,-0.0,-0.4971069966174114,-0.17947747908136016,0.0
2019-01-24,1.0,-0.0,-0.5476561456617549,-0.0,-0.49855317633441665,-0.1796732404398344,0.0
2019-01-25,1.0,-0.0,-0.5525914634146342,-0.0,-0.5645624103299857,-0.1246189024390244,0.0
2019-01-28,1.0,-0.0,-0.5642785515320334,-0.0,-0.5398774373259053,-0.12425626740947075,0.0
2019-01-29,1.0,-0.0,-0.5524187224126728,-0.0,-0.5367793686003003,-0.15141941699715444,0.0
2019-01-30,1.0,-0.0,-0.5523862872507282,-0.0,-0.5367465830159086,-0.15153484203450593,0.0
2019-01-31,1.0,-0.0,-0.5683276328437619,-0.0,-0.49880401493304716,-0.16835445867703933,0.0
2019-02-01,1.0,-0.0,-0.5681248320945643,-0.0,-0.506649055252082,-0.1639876421599355,0.0
2019-02-04,1.0,-0.0,-0.5703901465012452,-0.0,-0.5163664101586162,-0.15675408879815134,0.0
2019-02-05,1.0,-0.0,-0.5683740548787328,-0.0,-0.5146171277287922,-0.16062013416795676,0.0
2019-02-06,1.0,-0.0,-0.5800218657265892,-0.0,-0.5047412927553047,-0.14643343224971553,0.0
2019-02-07,1.0,-0.0,-0.583465357581167,-0.0,-0.5088028561865446,-0.13910521030904832,0.0
2019-02-08,1.0,-0.0,-0.5920947209115998,-0.0,-0.5168699367933767,-0.11662067123653522,0.0
2019-02-11,1.0,-0.0,-0.589024607703281,-0.0,-0.5209745007132668,-0.11895952211126962,0.0
2019-02-12,1.0,-0.0,-0.5819712179088568,-0.0,-0.5161677178644398,-0.1227014302211957,0.0
2019-02-13,1.0,-0.0,-0.5888891358957828,-0.0,-0.5159060089367095,-0.11824467020874553,0.0
2019-02-14,1.0,-0.0,-0.543982407037185,-0.0,-0.5402727797769781,-0.1370785019325603,0.0
2019-02-15,1.0,-0.0,-0.5528064910525731,-0.0,-0.5364899410914749,-0.13366677781482716,0.0
2019-02-19,1.0,-0.0,-0.5440268337109601,-0.0,-0.5450486472077836,-0.13228042116486738,0.0
2019-02-20,1.0,-0.0,-0.5368456078083408,-0.0,-0.5485137533274179,-0.1329192546583851,0.0
2019-02-21,1.0,-0.0,-0.5385946233697099,-0.0,-0.5490639694791944,-0.1304232100079851,0.0
2019-02-22,1.0,-0.0,-0.5342216703988648,-0.0,-0.5556614859321997,-0.12728643327494846,0.0
2019-02-25,1.0,-0.0,-0.5310372446936323,-0.0,-0.5624082232011747,-0.13144662483869532,0.0
2019-02-26,1.0,-0.0,-0.532134191135549,-0.0,-0.5655484072037577,-0.12844771932948956,0.0
2019-02-27,1.0,-0.0,-0.5277753029223093,-0.0,-0.572924091233072,-0.1266928011404134,0.0
2019-02-28,1.0,-0.0,-0.5225889852229925,-0.0,-0.5676109389974815,-0.13860966857601356,0.0
2019-03-01,1.0,-0.0,-0.5248364699841493,-0.0,-0.5794432165740183,-0.12821199741030964,0.0
2019-03-04,1.0,-0.0,-0.5051456048894482,-0.0,-0.5895425130325364,-0.1523233866618731,0.0
2019-03-05,1.0,-0.0,-0.49065008479366873,-0.0,-0.6180667043527418,-0.15242509892594686,0.0
2019-03-06,1.0,-0.0,-0.4870172574098012,-0.0,-0.6327868108941652,-0.14790121776991633,0.0
2019-03-07,1.0,-0.0,-0.4847853177750085,-0.0,-0.6366602469695253,-0.14430723915259996,0.0
2019-03-08,1.0,-0.0,-0.4786248745323478,-0.0,-0.6699972625239529,-0.1326079021808559,0.0
2019-03-11,1.0,-0.0,-0.4773842836827378,-0.0,-0.6700536721867976,-0.14624524060736732,0.0
2019-03-12,1.0,-0.0,-0.4550986880162899,-0.0,-0.6830645347895504,-0.17574102783626813,0.0
2019-03-13,1.0,-0.0,-0.4670240415854451,-0.0,-0.6827485380116959,-0.17082056994337694,0.0
2019-03-14,1.0,-0.0,-0.4623432411833992,-0.0,-0.6851659391671863,-0.16201297951453847,0.0
2019-03-15,1.0,-0.0,-0.45641702561252373,-0.0,-0.6890834143856236,-0.17027928303459774,0.0
2019-03-18,1.0,-0.0,-0.4667631744845782,-0.0,-0.6924980737350861,-0.17560531415629596,0.0
2019-03-19,1.0,-0.0,-0.4637162762425773,-0.0,-0.6974330200589142,-0.17671950250151963,0.0
2019-03-20,1.0,-0.0,-0.46490180932986913,-0.0,-0.6918521639397983,-0.1839056246050137,0.0
2019-03-21,1.0,-0.0,-0.46508739865973103,-0.0,-0.7231126107127794,-0.15492759735695205,0.0
2019-03-22,1.0,-0.0,-0.46207141168124855,-0.0,-0.7385433908725467,-0.16403405060297943,0.0
2019-03-25,1.0,-0.0,-0.40715071764733424,-0.0,-0.7689245826406612,-0.1653515652438596,0.0
2019-03-26,1.0,-0.0,-0.4191720928045885,-0.0,-0.7606309207587973,-0.17087045438518136,0.0
2019-03-27,1.0,-0.0,-0.4094825556758793,-0.0,-0.7678563020857856,-0.17682094260558406,0.0
2019-03-28,1.0,-0.0,-0.40446129928864183,-0.0,-0.7628256465821832,-0.18820370283129978,0.0
2019-03-29,1.0,-0.0,-0.40816422729736734,-0.0,-0.7623087982276273,-0.18638195573782082,0.0
2019-04-01,1.0,-0.0,-0.42199168163342476,-0.0,-0.7717648170904622,-0.16941582380187165,0.0
2019-04-02,1.0,-0.0,-0.4300707547169812,-0.0,-0.7822169811320755,-0.14620283018867924,0.0
2019-04-03,1.0,-0.0,-0.4287195682402017,-0.0,-0.7866182743748674,-0.14142961513987415,0.0
2019-04-04,1.0,-0.0,-0.4278276438853158,-0.0,-0.7919523170070912,-0.13609913539237167,0.0
2019-04-05,1.0,-0.0,-0.4255233779414194,-0.0,-0.7910028558615969,-0.14368996200051923,0.0
2019-04-08,1.0,-0.0,-0.42421382905942584,-0.0,-0.7924225624572412,-0.14248979688126637,0.0
2019-04-09,1.0,-0.0,-0.41488103684783123,-0.0,-0.8201362281822053,-0.13005534269902086,0.0
2019-04-10,1.0,-0.0,-0.41305632371363066,-0.0,-0.8225673024651965,-0.12793968186437873,0.0
2019-04-11,1.0,-0.0,-0.41129032258064513,-0.0,-0.8150820599886814,-0.1316732691944916,0.0
2019-04-12,1.0,-0.0,-0.41354021741693586,-0.0,-0.8142995260216475,-0.13023793241681797,0.0
2019-04-15,1.0,-0.0,-0.4151526591477514,-0.0,-0.8106271530366665,-0.13371242508612147,0.0
2019-04-16,1.0,-0.0,-0.41144998585839543,-0.0,-0.808286980296031,-0.13719713396813424,0.0
2019-04-17,1.0,-0.0,-0.39913565085962593,-0.0,-0.8363168335537503,-0.12613357264311356,0.0
2019-04-18,1.0,-0.0,-0.39954666729629545,-0.0,-0.8263641300498193,-0.13519703444856326,0.0
2019-04-22,1.0,-0.0,-0.3949021932424422,-0.0,-0.8323888559573206,-0.14375815056312982,0.0
2019-04-23,1.0,-0.0,-0.3897510009713568,-0.0,-0.8287095169276694,-0.15070245682200478,0.0
2019-04-24,1.0,-0.0,-0.4077683549641568,-0.0,-0.7974745818301082,-0.13744553249308905,0.0
2019-04-25,1.0,-0.0,-0.4150624868109452,-0.0,-0.8006518323993529,-0.12900654177120213,0.0
2019-04-26,1.0,-0.0,-0.41189323809971334,-0.0,-0.7997509515530286,-0.13786946102156855,0.0
2019-04-29,1.0,-0.0,-0.41164172793685844,-0.0,-0.8000046980338729,-0.1373705104413803,0.0
2019-04-30,1.0,-0.0,-0.4020659701842939,-0.0,-0.8030050475407912,-0.14262237351801854,0.0
2019-05-01,1.0,-0.0,-0.4015323695494271,-0.0,-0.782703437287659,-0.15883689870896694,0.0
2019-05-02,1.0,-0.0,-0.4082452085813666,-0.0,-0.7516866260475757,-0.17449868104675864,0.0
2019-05-03,1.0,-0.0,-0.4076953608367771,-0.0,-0.7520954448880484,-0.17496672970512012,0.0
2019-05-06,1.0,-0.0,-0.40481753189103314,-0.0,-0.7514134853511518,-0.18010840614924536,0.0
2019-05-07,1.0,-0.0,-0.4085138162808066,-0.0,-0.7497666168782673,-0.175550784167289,0.0
2019-05-08,1.0,-0.0,-0.41078906122067044,-0.0,-0.7344608978407842,-0.19409549208131566,0.0
2019-05-09,1.0,-0.0,-0.4124405054981126,-0.0,-0.7321047572155401,-0.20008909521464913,0.0
2019-05-10,1.0,-0.0,-0.414573927765237,-0.0,-0.740806057185854,-0.1960120391271633,0.0
2019-05-13,1.0,-0.0,-0.41260488356745545,-0.0,-0.7475723578768738,-0.19675685867823137,0.0
2019-05-14,1.0,-0.0,-0.37611333193071045,-0.0,-0.7611800734039321,-0.20043481310049793,0.0
2019-05-15,1.0,-0.0,-0.3742417172188521,-0.0,-0.7577694820345311,-0.20114325711619224,0.0
2019-05-16,1.0,-0.0,-0.3737656698648365,-0.0,-0.7595536568854029,-0.20111118892546165,0.0
2019-05-17,1.0,-0.0,-0.3632292225513751,-0.0,-0.7501574490914604,-0.21919246110424298,0.0
2019-05-20,1.0,-0.0,-0.35017705712421954,-0.0,-0.7578976796197932,-0.221647563134843,0.0
2019-05-21,1.0,-0.0,-0.3506121021336131,-0.0,-0.7593797365046053,-0.22180249504488747,0.0
2019-05-22,1.0,-0.0,-0.34815367748256315,-0.0,-0.761645944621988,-0.22286500734796705,0.0
2019-05-23,1.0,-0.0,-0.3531824643997483,-0.0,-0.7606684224019391,-0.21677115622159554,0.0
2019-05-24,1.0,-0.0,-0.33905111183324826,-0.0,-0.7662132677220185,-0.21586741562601552,0.0
2019-05-28,1.0,-0.0,-0.3385633050945805,-0.0,-0.7654636184286874,-0.21696646164558428,0.0
2019-05-29,1.0,-0.0,-0.3400759998146346,-0.0,-0.766555447425738,-0.21045924278233466,0.0
2019-05-30,1.0,-0.0,-0.339712918660287,-0.0,-0.763654855188036,-0.20807618519289,0.0
2019-05-31,1.0,-0.0,-0.34260652209132775,-0.0,-0.7558728909667415,-0.2159603767907978,0.0
2019-06-03,1.0,-0.0,-0.3504537288682113,-0.0,-0.774793864295914,-0.17792159933668064,0.0
2019-06-04,1.0,-0.0,-0.34414223532392163,-0.0,-0.7761682135372285,-0.18272264572441904,0.0
2019-06-05,1.0,-0.0,-0.3621771093275781,-0.0,-0.7671365302039073,-0.11881477484768778,0.0
2019-06-06,1.0,-0.0,-0.3593865941132822,-0.0,-0.7714793245339869,-0.11766689901738134,0.0
2019-06-07,1.0,-0.0,-0.36493561942428254,-0.0,-0.76357834655401,-0.11860407631289184,0.0
2019-06-10,1.0,-0.0,-0.3652168046059734,-0.0,-0.7657655631522131,-0.1180280676502339,0.0
2019-06-11,1.0,-0.0,-0.3675146152630747,-0.0,-0.7815497821817936,-0.10811908900074488,0.0
2019-06-12,1.0,-0.0,-0.3680955283176452,-0.0,-0.781314191553238,-0.1078982415746823,0.0
2019-06-13,1.0,-0.0,-0.3760591066223819,-0.0,-0.7785309202648049,-0.1048374341941752,0.0
2019-06-14,1.0,-0.0,-0.37483626180044266,-0.0,-0.7794164144721983,-0.10420524865621754,0.0
2019-06-17,1.0,-0.0,-0.37099136862506477,-0.0,-0.7746377301512181,-0.10799359971153628,0.0
2019-06-18,1.0,-0.0,-0.3893027012474199,-0.0,-0.758570402943552,-0.09568787579646415,0.0
2019-06-19,1.0,-0.0,-0.37696920873612605,-0.0,-0.7662459720730398,-0.09449964196204796,0.0
2019-06-20,1.0,-0.0,-0.3761547925287999,-0.0,-0.765820378033777,-0.09488871490884689,0.0
2019-06-21,1.0,-0.0,-0.3819288976448464,-0.0,-0.7561341452493955,-0.10067609922091877,0.0
2019-06-24,1.0,-0.0,-0.38381136486243483,-0.0,-0.7529221363064197,-0.11106365761553678,0.0
2019-06-25,1.0,-0.0,-0.3842023678475951,-0.0,-0.7522521510569945,-0.11010266663671286,0.0
2019-06-26,1.0,-0.0,-0.38108083805413184,-0.0,-0.7369166441866738,-0.1300017983994245,0.0
2019-06-27,1.0,-0.0,-0.3895310697400864,-0.0,-0.7667111543420725,-0.10584296604610129,0.0
2019-06-28,1.0,-0.0,-0.3840312775429953,-0.0,-0.7701190987366947,-0.10578770141698117,0.0
2019-07-01,1.0,-0.0,-0.38296959016763815,-0.0,-0.7696443902218607,-0.10666034069856763,0.0
2019-07-02,1.0,-0.0,-0.3897232667582356,-0.0,-0.7612978766521807,-0.10067325662561077,0.0
2019-07-03,1.0,-0.0,-0.3858755661716655,-0.0,-0.7675147035626564,-0.10002929445433445,0.0
2019-07-05,1.0,-0.0,-0.375295841316353,-0.0,-0.7749126563732672,-0.10382057928547278,0.0
2019-07-08,1.0,-0.0,-0.37698859795394113,-0.0,-0.7734913695975484,-0.1028888187840822,0.0
2019-07-09,1.0,-0.0,-0.3726755559552987,-0.0,-0.7706698446248285,-0.10520990263755536,0.0
2019-07-10,1.0,-0.0,-0.3733414294067377,-0.0,-0.771713219088742,-0.10385463050420546,0.0
2019-07-11,1.0,-0.0,-0.37231122311223114,-0.0,-0.7755377553775538,-0.10217352173521735,0.0
2019-07-12,1.0,-0.0,-0.37939183866393567,-0.0,-0.7752143869994823,-0.09615341331112562,0.0
2019-07-15,1.0,-0.0,-0.3633633633633634,-0.0,-0.7790103536372193,-0.09867330016583747,0.0
2019-07-16,1.0,-0.0,-0.36249691697123254,-0.0,-0.7833135272091303,-0.09639229579138546,0.0
2019-07-17,1.0,-0.0,-0.36319411751518815,-0.0,-0.7823884143744254,-0.09621808236375456,0.0
2019-07-18,1.0,-0.0,-0.363579418344519,-0.0,-0.7848098434004475,-0.08874720357941833,0.0
2019-07-19,1.0,-0.0,-0.3639926543043985,-0.0,-0.7841082146376422,-0.09144047299113142,0.0
2019-07-22,1.0,-0.0,-0.36934453781512605,-0.0,-0.7895126050420169,-0.08203921568627451,0.0
2019-07-23,1.0,-0.0,-0.3731069092212564,-0.0,-0.7873017295456582,-0.07993547808943455,0.0
2019-07-24,1.0,-0.0,-0.37553443654327556,-0.0,-0.7696550807469928,-0.07009149110564676,0.0
2019-07-25,1.0,-0.0,-0.3687216380741561,-0.0,-0.7792584394023243,-0.06563364692861096,0.0
2019-07-26,1.0,-0.0,-0.36128989449936966,-0.0,-0.7833366509632186,-0.06712671134408245,0.0
2019-07-29,1.0,-0.0,-0.36000970852364245,-0.0,-0.7759758169501997,-0.07051918536660709,0.0
2019-07-30,1.0,-0.0,-0.3559501722767029,-0.0,-0.7746488205671879,-0.07807668521954236,0.0
2019-07-31,1.0,-0.0,-0.3610179217798181,-0.0,-0.7714310938465614,-0.07464465436567494,0.0
2019-08-01,1.0,-0.0,-0.3756280299691494,-0.0,-0.7637285147642133,-0.06425738210665491,0.0
2019-08-02,1.0,-0.0,-0.3620258763684618,-0.02346566404954108,-0.7704301669799845,-0.055733716686940174,0.0
2019-08-05,1.0,-0.0,-0.36102201326947586,-0.02623138099213498,-0.7698053517289863,-0.03989630475855706,0.0
2019-08-06,1.0,-0.0,-0.3596133514574838,-0.038815888838544026,-0.710811918786545,-0.04841737329276976,0.0
2019-08-07,1.0,-0.0,-0.36117405848710477,-0.038156900830905366,-0.7119456134671415,-0.04689759361174058,0.0
2019-08-08,1.0,-0.0,-0.36326327839816835,-0.04294014730976089,-0.7112123895716785,-0.042551353219431064,0.0
2019-08-09,1.0,-0.0,-0.36274361686055295,-0.042172965273131455,-0.7115878531500226,-0.041784473269591865,0.0
2019-08-12,1.0,-0.0,-0.36052676954909907,-0.04664195189240452,-0.7174971980343133,-0.030692301060436245,0.0
2019-08-13,1.0,-0.0,-0.3558159104149136,-0.043929488424277734,-0.7270805014348286,-0.03081105573176257,0.0
2019-08-14,1.0,-0.0,-0.3585595663210429,-0.04274405197263692,-0.7254872434711526,-0.024394441337176782,0.0
2019-08-15,1.0,-0.0,-0.3655613604861926,-0.05190318797313147,-0.70809254717987,-0.00686640366776842,0.0
2019-08-16,1.0,-0.0,-0.3542773559336617,-0.05945492482092538,-0.7342812278173331,-0.0030114650777603304,0.0
2019-08-19,1.0,-0.0,-0.3462940722312774,-0.06144376769323154,-0.7368962854936949,-0.0,0.0
2019-08-20,1.0,-0.0,-0.3438114368749466,-0.0708821266774938,-0.7222412171980511,-0.0,0.0
2019-08-21,1.0,-0.0,-0.3403718743321223,-0.08651421243855525,-0.7103440906176534,-0.0,0.0
2019-08-22,1.0,-0.0,-0.3408513273958267,-0.08483372845518036,-0.710087353965101,-0.0,0.0
2019-08-23,1.0,-0.0,-0.34222478091217295,-0.08266700782532677,-0.7073498368835156,-0.0,0.0
2019-08-26,1.0,-0.0,-0.3345043596038263,-0.08304410395327182,-0.698742910353001,-0.0,0.0
2019-08-27,1.0,-0.0,-0.3327344971889927,-0.08534471826520691,-0.6954601175127869,-0.0,0.0
2019-08-28,1.0,-0.0,-0.3316357667459332,-0.08495549148761548,-0.6878511753193459,-0.0,0.0
2019-08-29,1.0,-0.0,-0.3196619647249259,-0.08949105509890895,-0.693056402278795,-0.0,0.0
2019-08-30,1.0,-0.0,-0.31534651387314777,-0.09043781219829578,-0.6930277462955967,-0.0,0.0
2019-09-03,1.0,-0.0,-0.3211116937598322,-0.10407970634504457,-0.6723439958049292,-0.0,0.0
2019-09-04,1.0,-0.0,-0.2980704556919455,-0.12039683874222296,-0.6834328232722381,-0.0,0.0
2019-09-05,1.0,-0.0,-0.29365577889447236,-0.10908710217755443,-0.6910594639865997,-0.0,0.0
2019-09-06,1.0,-0.0,-0.2791613696517517,-0.12087614363420379,-0.6840339286830753,-0.0,0.0
2019-09-09,1.0,-0.0,-0.2793397386465476,-0.12090202371772159,-0.6839165503011608,-0.0,0.0
2019-09-10,1.0,-0.0,-0.26174413052954976,-0.15890644136757107,-0.6552010462292156,-0.0,0.0
2019-09-11,1.0,-0.0,-0.272916147261697,-0.14235851408626277,-0.6623452173190392,-0.0,0.0
2019-09-12,1.0,-0.0,-0.27154144459882623,-0.14360963065884158,-0.6586342050144127,-0.0,0.0
2019-09-13,1.0,-0.0,-0.2724671339111682,-0.1413138141251607,-0.6597893252602329,-0.0,0.0
2019-09-16,1.0,-0.0,-0.2660502912581107,-0.14612657807997678,-0.6608345944153071,-0.0,0.0
2019-09-17,1.0,-0.0,-0.25640334880636606,-0.14756714190981432,-0.668310676392573,-0.0,0.0
