Date,IWF,IWM,MTUM,RBA,SPY,VLUE,VXX
2018-11-05,-0.15838659433911595,-0.5494118910790053,-0.0,1.0,-0.46320962457704495,-0.5144207529942533,0.0
2018-11-06,-0.16205257646142693,-0.5522676619854461,-0.0,1.0,-0.46059450605515423,-0.510297790070084,0.0
2018-11-07,-0.16127119329361977,-0.5579934769131244,-0.0,1.0,-0.46249225046497217,-0.5137604787191029,0.0
2018-11-08,-0.1469501419161356,-0.5577304128956246,-0.0,1.0,-0.45664863706956565,-0.5163337439083168,0.0
2018-11-09,-0.14632317497723743,-0.5578169353542928,-0.0,1.0,-0.45766161426811636,-0.5161480370628247,0.0
2018-11-12,-0.15261144377910846,-0.5512585939232646,-0.0,1.0,-0.5227323131514748,-0.545630960301619,0.0
2018-11-13,-0.13556710957057577,-0.5476052928392616,-0.0,1.0,-0.5238920524882397,-0.5438915022970482,0.0
2018-11-14,-0.1366975758743087,-0.5469829128030157,-0.0,1.0,-0.5242825303359656,-0.543598492144292,0.0
2018-11-15,-0.13603660721669378,-0.5480331890729664,-0.0,1.0,-0.5246574964853764,-0.5478402293464179,0.0
2018-11-16,-0.13242172453640014,-0.5399768887910636,-0.0,1.0,-0.5246519561987564,-0.5542563143124415,0.0
2018-11-19,-0.13037012557832123,-0.5414463538224279,-0.0,1.0,-0.5267129323639569,-0.5553811412205332,0.0
2018-11-20,-0.09953982688725757,-0.5353347211570066,-0.0,1.0,-0.5312534239070889,-0.5729703078777254,0.0
2018-11-21,-0.1035794852281684,-0.5304541624765581,-0.0,1.0,-0.5295028945723371,-0.5543445764139918,0.0
2018-11-23,-0.10461012163336231,-0.5219917463075586,-0.0,1.0,-0.5331776715899218,-0.5552508688097307,0.0
2018-11-26,-0.1045501438887984,-0.5220719986968562,-0.0,1.0,-0.5330944236303415,-0.5551935711570831,0.0
2018-11-27,-0.10104482459939368,-0.5221145517540061,-0.0,1.0,-0.5306951061065397,-0.5529449978345604,0.0
2018-11-28,-0.09927885918776772,-0.5323157837661985,-0.0,1.0,-0.5278696524426612,-0.5515642791302933,0.0
2018-11-29,-0.08870642078341634,-0.5260465742361017,-0.0,1.0,-0.5251312424283214,-0.5522681383766321,0.0
2018-11-30,-0.08905825007405813,-0.5269975493496352,-0.0,1.0,-0.5272129911399563,-0.54975358845232,0.0
2018-12-03,-0.08535598705501617,-0.5305285868392664,-0.0,1.0,-0.5297734627831715,-0.5512135922330097,0.0
2018-12-04,-0.07476534685510844,-0.5399989211349661,-0.0,1.0,-0.5293451289243716,-0.5530531880461755,0.0
2018-12-06,-0.06948225282131247,-0.5063826413299152,-0.0,1.0,-0.5281866955625446,-0.5388640748473716,0.0
2018-12-07,-0.06923890063424948,-0.5063953488372093,-0.0,1.0,-0.5283033826638478,-0.5387949260042283,0.0
2018-12-10,-0.04550577996802013,-0.5134865920469738,-0.0,1.0,-0.5339589504312039,-0.5283231539489895,0.0
2018-12-11,-0.046057460417322005,-0.5133689839572192,-0.0,1.0,-0.5338943063856558,-0.5280486526161267,0.0
2018-12-12,-0.04434531618997638,-0.5146418262923117,-0.0,1.0,-0.5341380215166622,-0.5308318026764629,0.0
2018-12-13,-0.043656207366984986,-0.5106779305278623,-0.0,1.0,-0.540114387658726,-0.5290953930108091,0.0
2018-12-14,-0.044155844155844164,-0.5106126197035288,-0.0,1.0,-0.5398924308015217,-0.5289780926144563,0.0
2018-12-17,-0.03451612059723348,-0.5100279789765447,-0.0,1.0,-0.5325942002457966,-0.5377193211829616,0.0
2018-12-18,-0.02617692167719463,-0.5026384881333021,-0.0,1.0,-0.5306610517559593,-0.5400192362681641,0.0
2018-12-19,-0.029537181487259492,-0.5018980759230369,-0.0,1.0,-0.529173166926677,-0.539495579823193,0.0
2018-12-20,-0.027237858290571713,-0.49046286217799206,-0.0,1.0,-0.537915306069559,-0.5360234281863889,0.0
2018-12-21,-0.023733973118695663,-0.49116425457265955,-0.0,1.0,-0.5408508113407116,-0.5240306477826794,0.0
2018-12-24,-0.016650820977978775,-0.4842356810648303,-0.0,1.0,-0.5391474162962202,-0.529562915949328,0.0
2018-12-26,-0.017386427369601793,-0.49056748075256207,-0.0,1.0,-0.5215673277927905,-0.5197827971243563,0.0
2018-12-27,-0.002663480447066438,-0.47387548851218486,-0.0,1.0,-0.4911258805665497,-0.521544320812486,0.0
2018-12-28,-0.0,-0.4772970417734432,-0.0,1.0,-0.49085661682382503,-0.5198168835369343,0.0
2018-12-31,-0.0,-0.47830198069075347,-0.0,1.0,-0.490569324176371,-0.5194585448392555,0.0
2019-01-02,-0.0,-0.47767168929335124,-0.0,1.0,-0.4891839474862002,-0.519593216967527,0.0
2019-01-03,-0.0,-0.47760266481057967,-0.0,1.0,-0.49025554340260513,-0.5179228398130655,0.0
2019-01-04,-0.0,-0.48718012360693985,-0.0,1.0,-0.46729876641266843,-0.5275881754325001,0.0
2019-01-07,-0.0,-0.4687713978284261,-0.0,1.0,-0.46167954612149076,-0.5150151618898562,0.0
2019-01-08,-0.0,-0.4665086385963197,-0.0,1.0,-0.46286747635688275,-0.5143813689792527,0.0
2019-01-09,-0.0,-0.4578116228551902,-0.0,1.0,-0.4628639769593127,-0.520075175123868,0.0
2019-01-10,-0.0,-0.45568539435485844,-0.0,1.0,-0.46488253519065165,-0.5190163694469517,0.0
2019-01-11,-0.0,-0.4559469216508928,-0.0,1.0,-0.4646794809249683,-0.5186359644843399,0.0
2019-01-14,-0.0,-0.45796924578960213,-0.0,1.0,-0.4684647302904564,-0.5143763729558214,0.0
2019-01-15,-0.0,-0.45482280581860784,-0.0,1.0,-0.46932051156887633,-0.5165478863614176,0.0
2019-01-16,-0.0,-0.45694880595924925,-0.0,1.0,-0.45568295236008666,-0.5217020862241047,0.0
2019-01-17,-0.0,-0.45668045753224634,-0.0,1.0,-0.4556826478461913,-0.5213433925529326,0.0
2019-01-18,-0.0,-0.45742859937402186,-0.0,1.0,-0.4591158059467919,-0.5286825117370892,0.0
2019-01-22,-0.0,-0.4428466438020578,-0.0,1.0,-0.4537481626653601,-0.5531602155805977,0.0
2019-01-23,-0.0,-0.42481110784025117,-0.0,1.0,-0.460872338337749,-0.5674860170738888,0.0
2019-01-24,-0.0,-0.43031982733248303,-0.0,1.0,-0.4517315804964191,-0.5705876581968017,0.0
2019-01-25,-0.0,-0.394879809481283,-0.0,1.0,-0.4810597603631763,-0.6047976978988365,0.0
2019-01-28,-0.0,-0.38897164705298176,-0.0,1.0,-0.49036694969958783,-0.6034063260340632,0.0
2019-01-29,-0.0,-0.3812722342463368,-0.0,1.0,-0.4917282384257532,-0.6147473692066572,0.0
2019-01-30,-0.0,-0.38350310559006207,-0.0,1.0,-0.4935403726708074,-0.6074534161490682,0.0
2019-01-31,-0.0,-0.3935738976896869,-0.0,1.0,-0.4611673422695282,-0.6321404590783617,0.0
2019-02-01,-0.0,-0.39191603394372493,-0.0,1.0,-0.45322812763634557,-0.6361222768100838,0.0
2019-02-04,-0.0,-0.38885857433404436,-0.0,1.0,-0.4530482662830497,-0.6383749193908428,0.0
2019-02-05,-0.0,-0.38675197777943116,-0.0,1.0,-0.452024898941051,-0.6411973315477519,0.0
2019-02-06,-0.0,-0.38320959451741865,-0.0,1.0,-0.45899237702679213,-0.6408511906239912,0.0
2019-02-07,-0.0,-0.38476247237328964,-0.0,1.0,-0.4617199334475652,-0.63681740296506,0.0
2019-02-08,-0.0,-0.3822724331856866,-0.0,1.0,-0.46849649131538346,-0.6376598815507888,0.0
2019-02-11,-0.0,-0.3901624749610505,-0.0,1.0,-0.4593070702574375,-0.6235131191730346,0.0
2019-02-12,-0.0,-0.3854953326565479,-0.0,1.0,-0.4667591056528091,-0.6237898333622205,0.0
2019-02-13,-0.0,-0.3871605426375745,-0.0,1.0,-0.4655909461563172,-0.6182757172156466,0.0
2019-02-14,-0.0,-0.3804003170828379,-0.0,1.0,-0.4819163694015061,-0.6148929845422116,0.0
2019-02-15,-0.0,-0.38966321115024055,-0.0,1.0,-0.4785228907296265,-0.6118496106343931,0.0
2019-02-19,-0.0,-0.3784125253926572,-0.0,1.0,-0.48917405737501857,-0.6097210523708071,0.0
2019-02-20,-0.0,-0.3789027653880464,-0.0,1.0,-0.49276439686787593,-0.606279115868768,0.0
2019-02-21,-0.0,-0.35498851369710743,-0.0,1.0,-0.4942815502803646,-0.6209026010918162,0.0
2019-02-22,-0.0,-0.3534278375975501,-0.0,1.0,-0.49748098389805395,-0.6187395040995752,0.0
2019-02-25,-0.0,-0.35293387917131863,-0.0,1.0,-0.5068850018608113,-0.6212628706115867,0.0
2019-02-26,-0.0,-0.3540405043184751,-0.0,1.0,-0.5105231807803038,-0.6173185744068301,0.0
2019-02-27,-0.0,-0.3494972067039106,-0.0,1.0,-0.5162756052141527,-0.6171570453134699,0.0
2019-02-28,-0.0,-0.35704527955093013,-0.0,1.0,-0.5234097513722957,-0.6033382181267231,0.0
2019-03-01,-0.0,-0.35082592436662624,-0.0,1.0,-0.5312414869115134,-0.5944921865326036,0.0
2019-03-04,-0.0,-0.3414682588942129,-0.0,1.0,-0.5242930559348544,-0.6169219692643809,0.0
2019-03-05,-0.0,-0.37034025360201256,-0.0,1.0,-0.5202907021065738,-0.6504967855055523,0.0
2019-03-06,-0.0,-0.37243588114181136,-0.0,1.0,-0.5173483134643247,-0.652093236064157,0.0
2019-03-07,-0.0,-0.3597613607514598,-0.0,1.0,-0.5242701193196243,-0.6546839299314547,0.0
2019-03-08,-0.0,-0.35528714676390155,-0.0,1.0,-0.5186873290793071,-0.6582092575711537,0.0
2019-03-11,-0.0,-0.3552701979668272,-0.0,1.0,-0.5208540344976942,-0.6717368595378226,0.0
2019-03-12,-0.0,-0.3311693310410305,-0.0,1.0,-0.5350388750609427,-0.6997767570757744,0.0
2019-03-13,-0.0,-0.34730384575729456,-0.0,1.0,-0.5375554180843386,-0.692726054232395,0.0
2019-03-14,-0.0,-0.34478758506908647,-0.0,1.0,-0.5419158589399876,-0.6911476593111983,0.0
2019-03-15,-0.0,-0.3378490175801448,-0.0,1.0,-0.5478024819027921,-0.6996380558428129,0.0
2019-03-18,-0.0,-0.3508771929824561,-0.0,1.0,-0.5544693829670759,-0.7014676364015536,0.0
2019-03-19,-0.0,-0.3483219035743973,-0.0,1.0,-0.5552265170407314,-0.6940980881130506,0.0
2019-03-20,-0.0,-0.3466284821661026,-0.0,1.0,-0.5559750065087217,-0.7008851861494403,0.0
2019-03-21,-0.0,-0.34846552307572165,-0.0,1.0,-0.5665981206236822,-0.6879506468490513,0.0
2019-03-22,-0.0,-0.3462695154161981,-0.0,1.0,-0.5913857579957635,-0.6775020267266404,0.0
2019-03-25,-0.0,-0.3054846445424306,-0.0,1.0,-0.597818519378046,-0.675279131533483,0.0
2019-03-26,-0.0,-0.30342378767851125,-0.0,1.0,-0.5971282689267294,-0.6912370733224477,0.0
2019-03-27,-0.0,-0.30249423709497786,-0.0,1.0,-0.5972959672615193,-0.6902794685177032,0.0
2019-03-28,-0.0,-0.30350345684766566,-0.0,1.0,-0.595147466273078,-0.6907480773712422,0.0
2019-03-29,-0.0,-0.30687912942090945,-0.0,1.0,-0.5945329705920456,-0.6895970980696982,0.0
2019-04-01,-0.0,-0.3096108475279355,-0.0,1.0,-0.593891783982785,-0.6891187679863109,0.0
2019-04-02,-0.0,-0.31544980950159396,-0.0,1.0,-0.6023118990228857,-0.6740533395536895,0.0
2019-04-03,-0.0,-0.31523570114287197,-0.0,1.0,-0.6038303055433177,-0.6724803690362039,0.0
2019-04-04,-0.0,-0.3139149355022535,-0.0,1.0,-0.6146194891985701,-0.6617365176397451,0.0
2019-04-05,-0.0,-0.3124595007905446,-0.0,1.0,-0.621212513931728,-0.6582773904253388,0.0
2019-04-08,-0.0,-0.3099086982386261,-0.0,1.0,-0.6240333135038668,-0.6524842873031064,0.0
2019-04-09,-0.0,-0.30450445780634455,-0.0,1.0,-0.6390731909599834,-0.648144308521667,0.0
2019-04-10,-0.0,-0.29398825082166613,-0.0,1.0,-0.637405864237468,-0.6565047488419038,0.0
2019-04-11,-0.0,-0.28119981350049217,-0.0,1.0,-0.6582396518675854,-0.6508314769724912,0.0
2019-04-12,-0.0,-0.28426553526155124,-0.0,1.0,-0.6542143115848295,-0.6485486624928857,0.0
2019-04-15,-0.0,-0.28278422514733753,-0.0,1.0,-0.6641482981540617,-0.6493236752602747,0.0
2019-04-16,-0.0,-0.2843081238312903,-0.0,1.0,-0.663229794307085,-0.6495948472885934,0.0
2019-04-17,-0.0,-0.27481610480076935,-0.0,1.0,-0.6794375276167702,-0.6449717984040756,0.0
2019-04-18,-0.0,-0.25728979037773775,-0.0,1.0,-0.6794841673845512,-0.6737149868170307,0.0
2019-04-22,-0.0,-0.25534696438843274,-0.0,1.0,-0.6827119175861528,-0.676593630706479,0.0
2019-04-23,-0.0,-0.26126976634411136,-0.0,1.0,-0.677733196968505,-0.6833975821466971,0.0
2019-04-24,-0.0,-0.2545511695523483,-0.0,1.0,-0.6793881132619116,-0.6854650705922414,0.0
2019-04-25,-0.0,-0.26040409341380216,-0.0,1.0,-0.6862765678299659,-0.6773025452637104,0.0
2019-04-26,-0.0,-0.25996000210515235,-0.0,1.0,-0.680806273354034,-0.6906741750434187,0.0
2019-04-29,-0.0,-0.25568998406020543,-0.0,1.0,-0.6697326818051164,-0.6876584180407118,0.0
2019-04-30,-0.0,-0.25137796818264935,-0.0,1.0,-0.6691047778271205,-0.6917792116193412,0.0
2019-05-01,-0.0,-0.2470452881497751,-0.0,1.0,-0.6744848865181466,-0.6932590733186904,0.0
2019-05-02,-0.0,-0.24885623905257376,-0.0,1.0,-0.6651067945936054,-0.7003477033280175,0.0
2019-05-03,-0.0,-0.2547391508694971,-0.0,1.0,-0.658232805890647,-0.6981043396522012,0.0
2019-05-06,-0.0,-0.2397476340694006,-0.0,1.0,-0.6643898115076778,-0.7029486143337591,0.0
2019-05-07,-0.0,-0.24054955941394235,-0.0,1.0,-0.6635903853172741,-0.702878147974347,0.0
2019-05-08,-0.0,-0.24425123280560604,-0.0,1.0,-0.6532312483778875,-0.6978977420192057,0.0
2019-05-09,-0.0,-0.24304690743046908,-0.0,1.0,-0.654758198422582,-0.6966324200913243,0.0
2019-05-10,-0.0,-0.23838034529923352,-0.0,1.0,-0.656275000645178,-0.6860564143590803,0.0
2019-05-13,-0.0,-0.24134244289141546,-0.0,1.0,-0.660451653280484,-0.7059038281005529,0.0
2019-05-14,-0.0,-0.23594484406242697,-0.0,1.0,-0.6600794619439613,-0.7007712482796229,0.0
2019-05-15,-0.0,-0.23772434812055535,-0.0,1.0,-0.6594336919430045,-0.7077548256010836,0.0
2019-05-16,-0.0,-0.2408604954367666,-0.0,1.0,-0.6559322033898305,-0.7107692307692307,0.0
2019-05-17,-0.0,-0.243480526247232,-0.0,1.0,-0.6583040250097695,-0.7033997655334114,0.0
2019-05-20,-0.0,-0.2333922904853561,-0.0,1.0,-0.6625136555168287,-0.7051448785309264,0.0
2019-05-21,-0.0,-0.23565190268247038,-0.0,1.0,-0.6581929715117488,-0.7054221251819506,0.0
2019-05-22,-0.0,-0.23032554755904286,-0.0,1.0,-0.6636961209696277,-0.7041232559952193,0.0
2019-05-23,-0.0,-0.2278250934773577,-0.0,1.0,-0.6754258412962194,-0.6933163689239717,0.0
2019-05-24,-0.0,-0.20937459536449568,-0.0,1.0,-0.6788553670853295,-0.7014372653114075,0.0
2019-05-28,-0.0,-0.21002355743094564,-0.0,1.0,-0.678816433249631,-0.69988868466696,0.0
2019-05-29,-0.0,-0.21591672263263936,-0.0,1.0,-0.6794699591878908,-0.687658211499716,0.0
2019-05-30,-0.0,-0.21630985624159685,-0.0,1.0,-0.6816630468507602,-0.687635743096494,0.0
2019-05-31,-0.0,-0.21854475875265036,-0.0,1.0,-0.6860940166520144,-0.6810777266380516,0.0
2019-06-03,-0.0,-0.23067607956302172,-0.0,1.0,-0.7031845820880139,-0.6426620632793981,0.0
2019-06-04,-0.0,-0.2213349133156444,-0.0,1.0,-0.7194157500193206,-0.6352816919549705,0.0
2019-06-05,-0.0,-0.2200408475874394,-0.0,1.0,-0.7500893540975236,-0.582844013275466,0.0
2019-06-06,-0.0,-0.2111833017854402,-0.0,1.0,-0.7713715659692024,-0.5754079909960608,0.0
2019-06-07,-0.0,-0.21926952785308712,-0.0,1.0,-0.7650007673026753,-0.5734052892731086,0.0
2019-06-10,-0.0,-0.21876838846675367,-0.0,1.0,-0.7664440862690921,-0.5731828996853173,0.0
2019-06-11,-0.0,-0.21780249634774584,-0.0,1.0,-0.7704846605325884,-0.5746982084732296,0.0
2019-06-12,-0.0,-0.2164087321922722,-0.0,1.0,-0.7706518397048272,-0.5751767961463564,0.0
2019-06-13,-0.0,-0.23295862847756907,-0.0,1.0,-0.7729442562365261,-0.560568730109845,0.0
2019-06-14,-0.0,-0.2281381335763836,-0.01605144564281736,1.0,-0.766697047951795,-0.5208871335257481,0.0
2019-06-17,-0.0,-0.21510773130544994,-0.015918884664131813,1.0,-0.7792395437262357,-0.5245880861850444,0.0
2019-06-18,-0.0,-0.21323548019739338,-0.01374161710742756,1.0,-0.7807414905732001,-0.5229406554472985,0.0
2019-06-19,-0.0,-0.2341824570209562,-0.0084326766219099,1.0,-0.7749278454009285,-0.49215710879658675,0.0
2019-06-20,-0.0,-0.23719270021617817,-0.010758634558342969,1.0,-0.7731386053994269,-0.49260972299029715,0.0
2019-06-21,-0.0,-0.24504794744657823,-0.008507210993934209,1.0,-0.7646673881855479,-0.49870378294027334,0.0
2019-06-24,-0.0,-0.24020039777447696,-0.005689685556758389,1.0,-0.7697943153495631,-0.5018755821857456,0.0
2019-06-25,-0.0,-0.2665798744064941,-0.0,1.0,-0.774748557716853,-0.5113851023638127,0.0
2019-06-26,-0.0,-0.2748925906384262,-0.008492248938468883,1.0,-0.7762116529735434,-0.45292831838396025,0.0
2019-06-27,-0.0,-0.2748942811115586,-0.020464156262585582,1.0,-0.7810612162706404,-0.4407219089810713,0.0
2019-06-28,-0.0,-0.25176654009605953,-0.029521965448738904,1.0,-0.7928684587723489,-0.4404908592551613,0.0
2019-07-01,-0.0,-0.24332537988195402,-0.034333793796307924,1.0,-0.8007032525430113,-0.43322868265729,0.0
2019-07-02,-0.0,-0.2456614829839982,-0.03708712092755365,1.0,-0.7967345303383166,-0.42468634963563967,0.0
2019-07-03,-0.0,-0.24739016147202403,-0.035373638753285766,1.0,-0.7960445612717486,-0.42465890599574413,0.0
2019-07-05,-0.0,-0.25016257315792106,-0.03351508178680406,1.0,-0.7927317292781751,-0.42469111099995,0.0
2019-07-08,-0.0,-0.251369400465221,-0.03179010029764138,1.0,-0.7920012005702709,-0.4260523748780671,0.0
2019-07-09,-0.0,-0.24885702151048042,-0.031503734978889246,1.0,-0.7903665026107377,-0.427586379194044,0.0
2019-07-10,-0.0,-0.22783672450380724,-0.025714642366745723,1.0,-0.8115091748845338,-0.43150667831731365,0.0
2019-07-11,-0.0,-0.2292061907139291,-0.02508736894658013,1.0,-0.8102096854717924,-0.43175237144283574,0.0
2019-07-12,-0.0,-0.21342221780010945,-0.030943734142579973,1.0,-0.8225710163673449,-0.4205014675886772,0.0
2019-07-15,-0.0,-0.22531910650179499,-0.037345432788193064,1.0,-0.8095831671320303,-0.42079676904666935,0.0
2019-07-16,-0.0,-0.21083293574065243,-0.05062401124978028,1.0,-0.8208070712904604,-0.4288476508550335,0.0
2019-07-17,-0.0,-0.2153505237711523,-0.04668614020950847,1.0,-0.8228495165189365,-0.4332191780821918,0.0
2019-07-18,-0.0,-0.21595110541009585,-0.049623984506652584,1.0,-0.8210216554742322,-0.428531904725974,0.0
2019-07-19,-0.0,-0.21462962034204322,-0.044234916495310694,1.0,-0.8228346456692912,-0.4259491448919204,0.0
2019-07-22,-0.0,-0.21879460149735833,-0.043944212134111225,1.0,-0.8178380949996245,-0.4233417632771615,0.0
2019-07-23,-0.0,-0.22621442220657748,-0.03804183847933219,1.0,-0.8217590264507694,-0.4283164034999497,0.0
2019-07-24,-0.0,-0.22674068120164775,-0.045689741786396065,1.0,-0.8176680397869989,-0.4217070230081383,0.0
2019-07-25,-0.0,-0.21642969984202212,-0.04837132325283985,1.0,-0.8307881341056697,-0.41197121291908023,0.0
2019-07-26,-0.0,-0.2074105621805792,-0.048101012125463465,1.0,-0.8352540334702875,-0.4144954404248923,0.0
2019-07-29,-0.0,-0.1578260464249091,-0.04003915353780181,1.0,-0.7323809079891861,-0.40032161834622915,0.0
2019-07-30,-0.0,-0.15412963870034754,-0.043150700907330954,1.0,-0.7290135983019616,-0.40617638140554657,0.0
2019-07-31,-0.0,-0.17812857576535973,-0.04086588982556103,1.0,-0.7203839058449898,-0.3958153328818626,0.0
2019-08-01,-0.0,-0.19183035505995427,-0.03704567722670648,1.0,-0.7178649745719218,-0.38613353240330334,0.0
2019-08-02,-0.0,-0.1882215743440233,-0.039300291545189506,1.0,-0.7183206997084547,-0.38651895043731777,0.0
2019-08-05,-0.0,-0.18712264260904024,-0.036133062918152783,1.0,-0.7204233396274797,-0.38748630440357135,0.0
2019-08-06,-0.0,-0.18970927549607752,-0.0380941393631749,1.0,-0.6952238117212737,-0.3843101061375173,0.0
2019-08-07,-0.0,-0.18691804718005592,-0.039347519696864675,1.0,-0.7004921328065433,-0.3837249601441742,0.0
2019-08-08,-0.0,-0.18927350032350496,-0.0397911082355116,1.0,-0.6994407985950644,-0.382244200018486,0.0
2019-08-09,-0.0,-0.18229933726067746,-0.037854381443298966,1.0,-0.6914810382916052,-0.3895434462444772,0.0
2019-08-12,-0.0,-0.16228693181818182,-0.07114109848484848,1.0,-0.768252840909091,-0.36576704545454547,0.0
2019-08-13,-0.0,-0.15539331472335552,-0.06809343163219049,1.0,-0.7886097392217212,-0.3738219645456064,0.0
2019-08-14,-0.0,-0.16315764459864074,-0.06839028563281213,1.0,-0.7744403783090157,-0.3703246043439,0.0
2019-08-15,-0.0,-0.18465935713616344,-0.08265392184425077,1.0,-0.7527176459563303,-0.32274388529659825,0.0
2019-08-16,-0.0,-0.18107911815008318,-0.0849987114307804,1.0,-0.7522198533373944,-0.32453201508797413,0.0
2019-08-19,-0.0,-0.17680732744520772,-0.08701341184167484,1.0,-0.7530959390625729,-0.31961773914668906,0.0
2019-08-20,-0.0,-0.1799094853730229,-0.08407595763542203,1.0,-0.7543274389959409,-0.3145150002332851,0.0
2019-08-21,-0.0,-0.18353943967022987,-0.07552574582547335,1.0,-0.7587274971471157,-0.31109248002980977,0.0
2019-08-22,-0.0,-0.1843740545069472,-0.07477831824423395,1.0,-0.7585123466846649,-0.309679521493239,0.0
2019-08-23,-0.0,-0.18970806991446634,-0.07388899219040534,1.0,-0.7587160654518408,-0.3019709929341763,0.0
2019-08-26,-0.0,-0.17924050632911392,-0.07525891829689298,1.0,-0.7556731875719218,-0.2913233601841197,0.0
2019-08-27,-0.0,-0.17778186330836052,-0.07264328721790687,1.0,-0.7531599025600956,-0.29452589971043797,0.0
2019-08-28,-0.0,-0.17812342048430824,-0.07186509212884254,1.0,-0.7545834673528466,-0.2929053898819097,0.0
2019-08-29,-0.0,-0.17417603900733689,-0.07125278870259205,1.0,-0.756204144529543,-0.29832792842521677,0.0
2019-08-30,-0.0,-0.17018542316871674,-0.07315953736001468,1.0,-0.7577795116577933,-0.29371672480264366,0.0
2019-09-03,-0.0,-0.17113747447164918,-0.07400353381215723,1.0,-0.7570848344386057,-0.2924573762592074,0.0
2019-09-04,-0.0,-0.16172185126545974,-0.07946123310617012,1.0,-0.7562010968082422,-0.29719373121314335,0.0
2019-09-05,-0.0,-0.16140976412506858,-0.06824830864874748,1.0,-0.763690802706162,-0.29223806911684036,0.0
2019-09-06,-0.0,-0.15282437521396783,-0.08216364258815474,1.0,-0.7792765034805432,-0.26805888394385485,0.0
2019-09-09,-0.0,-0.15116490717145978,-0.08318165271204951,1.0,-0.7752775755369493,-0.2655624317437204,0.0
