Date,IWF,IWM,MTUM,NEWT,SPY,VLUE,VXX
2018-10-31,-0.14608992675797286,-0.7912109567445068,-0.0,1.0,-0.6876868000131375,-0.6594409958288172,0.0
2018-11-01,-0.14797896812356226,-0.7903056194544857,-0.0,1.0,-0.6881367071968452,-0.6597765363128492,0.0
2018-11-02,-0.15316315205327416,-0.7624534830580401,-0.0,1.0,-0.6947182868707972,-0.6540118822223673,0.0
2018-11-05,-0.15418530977497633,-0.7604755217348704,-0.0,1.0,-0.6949606453509258,-0.6563571638525099,0.0
2018-11-06,-0.15581532031607132,-0.7612159602951741,-0.0,1.0,-0.6935936785737609,-0.6545418925096324,0.0
2018-11-07,-0.1565177578651318,-0.7623781803911309,-0.0,1.0,-0.6955981424553601,-0.6558309896003662,0.0
2018-11-08,-0.11294919251809872,-0.7829790021947785,-0.0,1.0,-0.6974154027582141,-0.6824450486454614,0.0
2018-11-09,-0.11353682137643023,-0.8230400977829083,-0.0,1.0,-0.7438291515295555,-0.7148338030081826,0.0
2018-11-12,-0.11264321200446112,-0.8044543580384602,-0.0,1.0,-0.7510223393828788,-0.7115482104836257,0.0
2018-11-13,-0.10023890440458966,-0.8030216359904438,-0.0,1.0,-0.7517413102728894,-0.7098489182004778,0.0
2018-11-14,-0.09972392431486095,-0.8040872668507171,-0.0,1.0,-0.7522725742374251,-0.7106592148676856,0.0
2018-11-15,-0.09846702077590264,-0.8038727896187723,-0.0,1.0,-0.7530760438378269,-0.7063806898406508,0.0
2018-11-16,-0.09492207139265964,-0.7940673705379588,-0.0,1.0,-0.751332327802916,-0.7114462879168761,0.0
2018-11-19,-0.09521734758856452,-0.7939135972115159,-0.0,1.0,-0.7510808727418976,-0.7113315681871502,0.0
2018-11-20,-0.006309686221009549,-0.8084924965893588,-0.0,1.0,-0.8000682128240109,-0.7957708049113232,0.0
2018-11-21,-0.009585527203996221,-0.8001890103955719,-0.0,1.0,-0.7959362764952073,-0.7694748211151613,0.0
2018-11-23,-0.010251568085249881,-0.7960477507250285,-0.0,1.0,-0.7966547514669184,-0.7692722735550009,0.0
2018-11-26,-0.009405656878940093,-0.8005933317601052,-0.0,1.0,-0.79439031790446,-0.766847587904123,0.0
2018-11-27,-0.0030524620958003487,-0.7999127867972629,-0.0,1.0,-0.7893801153897759,-0.7620085871461157,0.0
2018-11-28,-0.00466349057236798,-0.7955780715292223,-0.0,1.0,-0.791451385627055,-0.763336241025297,0.0
2018-11-29,-0.0,-0.780683703949552,-0.0,1.0,-0.7795220710255559,-0.7587122469299701,0.0
2018-11-30,-0.0,-0.7808060018589829,-0.0,1.0,-0.7794449608285753,-0.7593613065993892,0.0
2018-12-03,-0.0,-0.7831533477321815,-0.0,1.0,-0.7800631334108656,-0.759561388935039,0.0
2018-12-04,-0.0,-0.7841006955945677,-0.0,1.0,-0.7727393176548526,-0.7554819476647897,0.0
2018-12-06,-0.0,-0.7237011316872428,-0.0,1.0,-0.7649176954732511,-0.7264017489711935,0.0
2018-12-07,-0.0,-0.728434194779571,-0.0,1.0,-0.7684768897370379,-0.7375230455736327,0.0
2018-12-10,-0.0,-0.7239063699155794,-0.0,1.0,-0.7575466871322589,-0.7162957278076234,0.0
2018-12-11,-0.0,-0.7237233396220382,-0.0,1.0,-0.758961404406357,-0.7149937645892622,0.0
2018-12-12,-0.0,-0.7240507948693343,-0.0,1.0,-0.7585004638070563,-0.7161500815660685,0.0
2018-12-13,-0.0,-0.720014058406288,-0.0,1.0,-0.7612307495686625,-0.7138475301936227,0.0
2018-12-14,-0.0,-0.7173885268940845,-0.0,1.0,-0.7627762872109364,-0.7139069886291043,0.0
2018-12-17,-0.0,-0.714513251783894,-0.0,1.0,-0.7554153924566769,-0.7156281855249745,0.0
2018-12-18,-0.0,-0.7522722052695475,-0.0,1.0,-0.79190865242642,-0.7369819864159859,0.0
2018-12-19,-0.0,-0.7525187883561419,-0.0,1.0,-0.7922286764464573,-0.7370614682813168,0.0
2018-12-20,-0.0,-0.7516564980646854,-0.0,1.0,-0.791937282687135,-0.7366004067440792,0.0
2018-12-21,-0.0,-0.7497961446883461,-0.0,1.0,-0.791121693466845,-0.7207671483088164,0.0
2018-12-24,-0.0,-0.7447528554228628,-0.0,1.0,-0.78790146757346,-0.7213888256158276,0.0
2018-12-26,-0.0,-0.7762956697140254,-0.0,1.0,-0.7647460715099067,-0.7123987376777174,0.0
2018-12-27,-0.0,-0.7535446869523656,-0.0,1.0,-0.7288832244702883,-0.7038075513780468,0.0
2018-12-28,-0.0,-0.7566706998662676,-0.0,1.0,-0.7268037954530981,-0.7005986117302426,0.0
2018-12-31,-0.0,-0.755031847133758,-0.0,1.0,-0.7278980891719745,-0.7017834394904459,0.0
2019-01-02,-0.0,-0.7539768388903029,-0.0,1.0,-0.7256935607024688,-0.7018007126495291,0.0
2019-01-03,-0.0,-0.7555683013096263,-0.0,1.0,-0.7218557817926903,-0.7090462989516617,0.0
2019-01-04,-0.0,-0.7563895486935868,-0.0,1.0,-0.701441013460016,-0.7092319873317499,0.0
2019-01-07,-0.0,-0.7303947491212245,-0.0,1.0,-0.6904532304725169,-0.6898621955392417,0.0
2019-01-08,-0.0,-0.726470496846161,-0.0,1.0,-0.6921045272348755,-0.6886555013516452,0.0
2019-01-09,-0.0,-0.7143522110162916,-0.0,1.0,-0.6922265321955005,-0.6966020170674943,0.0
2019-01-10,-0.0,-0.7110366440162587,-0.0,1.0,-0.696422476651463,-0.6953054702286761,0.0
2019-01-11,-0.0,-0.6943901151780447,-0.0,1.0,-0.7006302194902362,-0.7094781285896122,0.0
2019-01-14,-0.0,-0.6936858475894245,-0.0,1.0,-0.6998444790046656,-0.7168584758942458,0.0
2019-01-15,-0.0,-0.6895134933233729,-0.0,1.0,-0.7004077567155352,-0.7227254334360507,0.0
2019-01-16,-0.0,-0.6863373359049336,-0.0,1.0,-0.7067442294531201,-0.7177253779630436,0.0
2019-01-17,-0.0,-0.6765491951022438,-0.0,1.0,-0.7098328050220647,-0.7213313443967928,0.0
2019-01-18,-0.0,-0.6740543919974992,-0.0,1.0,-0.7146608315098467,-0.7372616442638324,0.0
2019-01-22,-0.0,-0.6678411579849538,-0.0,1.0,-0.7657048535060154,-0.7407865917531664,0.0
2019-01-23,-0.0,-0.6336517032792105,-0.0,1.0,-0.7720471187519898,-0.7780006367398918,0.0
2019-01-24,-0.0,-0.6287587106628059,-0.0,1.0,-0.7795526139943362,-0.7736659560250739,0.0
2019-01-25,-0.0,-0.5636952998379254,-0.0,1.0,-0.8573743922204214,-0.820421393841167,0.0
2019-01-28,-0.0,-0.5314213820246467,-0.0,1.0,-0.8889283179559972,-0.8056648816052648,0.0
2019-01-29,-0.0,-0.5325298875390713,-0.0,1.0,-0.8807076338091709,-0.8091386588470337,0.0
2019-01-30,-0.0,-0.5326709113126246,-0.0,1.0,-0.8797993440092612,-0.8031706219049457,0.0
2019-01-31,-0.0,-0.5515746893961283,-0.0,1.0,-0.8306205656682398,-0.828180679957623,0.0
2019-02-01,-0.0,-0.5504274603072571,-0.0,1.0,-0.8404255319148936,-0.8231021405155234,0.0
2019-02-04,-0.0,-0.5485716121983354,-0.0,1.0,-0.8460747453324335,-0.8188245123557953,0.0
2019-02-05,-0.0,-0.5436407377706495,-0.0,1.0,-0.8441379310344826,-0.8199198075380913,0.0
2019-02-06,-0.0,-0.5383751524096773,-0.0,1.0,-0.8450555092087532,-0.8251620355515626,0.0
2019-02-07,-0.0,-0.5405414074026558,-0.0,1.0,-0.8443453717364808,-0.8224709731220732,0.0
2019-02-08,-0.0,-0.530704568788501,-0.0,1.0,-0.853631930184805,-0.8240823921971253,0.0
2019-02-11,-0.0,-0.5237452171955885,-0.0,1.0,-0.8606797209092955,-0.8309057586572778,0.0
2019-02-12,-0.0,-0.5363108674621091,-0.0,1.0,-0.8625604643663335,-0.8259271202837795,0.0
2019-02-13,-0.0,-0.5456246169725512,-0.0,1.0,-0.8621423733187112,-0.817695061768216,0.0
2019-02-14,-0.0,-0.5068953266802312,-0.0,1.0,-0.8908374511513742,-0.8319284307076187,0.0
2019-02-15,-0.0,-0.5187447482386401,-0.0,1.0,-0.8857216728071878,-0.8273867235472822,0.0
2019-02-19,-0.0,-0.5022294022617124,-0.0,1.0,-0.9025848142164782,-0.8262035541195476,0.0
2019-02-20,-0.0,-0.4882042026556659,-0.0,1.0,-0.9072450689699625,-0.8274139486915045,0.0
2019-02-21,-0.0,-0.4619439444587297,-0.0,1.0,-0.9098418616610954,-0.8424080740550269,0.0
2019-02-22,-0.0,-0.46524580663855,-0.0,1.0,-0.9192556582209201,-0.8350020926563858,0.0
2019-02-25,-0.0,-0.4631803628601921,-0.0,1.0,-0.93088839300152,-0.8399793020924292,0.0
2019-02-26,-0.0,-0.4690801840928243,-0.0,1.0,-0.9366694755947365,-0.8353211901212162,0.0
2019-02-27,-0.0,-0.4743220036937433,-0.0,1.0,-0.9455010854421152,-0.8203026277419564,0.0
2019-02-28,-0.0,-0.4720124461154507,-0.0,1.0,-0.9425339513175379,-0.8266295011830291,0.0
2019-03-01,-0.0,-0.4677607302388814,-0.0,1.0,-0.952450313976824,-0.8166634297921928,0.0
2019-03-04,-0.0,-0.46734205075090623,-0.0,1.0,-0.9551721905748316,-0.814150699119627,0.0
2019-03-05,-0.0,-0.4571613949716139,-0.0,1.0,-0.9718410381184103,-0.8150851581508515,0.0
2019-03-06,-0.0,-0.45287728967417734,-0.0,1.0,-0.9758145566542389,-0.8133246879559085,0.0
2019-03-07,-0.0,-0.4295788315973345,-0.0,1.0,-1.0058549524487286,-0.7993465743676004,0.0
2019-03-08,-0.0,-0.40686896282564144,-0.0,1.0,-1.048232347871337,-0.797248512049956,0.0
2019-03-11,-0.0,-0.4102757963249072,-0.0,1.0,-1.046415305216791,-0.830511817494494,0.0
2019-03-12,-0.0,-0.3603897183520101,-0.0,1.0,-1.073886875270176,-0.8909653177268647,0.0
2019-03-13,-0.0,-0.3797290516808831,-0.0,1.0,-1.0761331326308747,-0.8891453420304398,0.0
2019-03-14,-0.0,-0.3757784771981518,-0.0,1.0,-1.0836402598272283,-0.8888702872831983,0.0
2019-03-15,-0.0,-0.36309543819544826,-0.0,1.0,-1.094765858742058,-0.9038222341748747,0.0
2019-03-18,-0.0,-0.38014651020823437,-0.0,1.0,-1.1014379705623007,-0.9098555246557689,0.0
2019-03-19,-0.0,-0.37804753299007743,-0.0,1.0,-1.1089098782691718,-0.9228697105056775,0.0
2019-03-20,-0.0,-0.38233384589099606,-0.0,1.0,-1.1084913719460106,-0.9262600375875618,0.0
2019-03-21,-0.0,-0.38523526599740493,-0.0,1.0,-1.1194427371440279,-0.9099228300211705,0.0
2019-03-22,-0.0,-0.3830958436400376,-0.0,1.0,-1.202626903111173,-0.8982336341149009,0.0
2019-03-25,-0.0,-0.3245323393387175,-0.0,1.0,-1.228653275350314,-0.8981845792779735,0.0
2019-03-26,-0.0,-0.346637051433331,-0.0,1.0,-1.2216630804470048,-0.9022350246407995,0.0
2019-03-27,-0.0,-0.3392304751312085,-0.0,1.0,-1.2285287268430016,-0.9079628792881721,0.0
2019-03-28,-0.0,-0.3410524103139013,-0.0,1.0,-1.2299957959641254,-0.9323150224215246,0.0
2019-03-29,-0.0,-0.34527607361963186,-0.0,1.0,-1.229553023663453,-0.9308676599474145,0.0
2019-04-01,-0.0,-0.3673879334648999,-0.0,1.0,-1.2394981674654637,-0.9172187764307865,0.0
2019-04-02,-0.0,-0.3828081035453011,-0.0,1.0,-1.256928812605515,-0.8773916713562182,0.0
2019-04-03,-0.0,-0.3839735851736135,-0.0,1.0,-1.2991195057871192,-0.8672867996875665,0.0
2019-04-04,-0.0,-0.3827428124666833,-0.0,1.0,-1.2970610185152283,-0.8739827285973205,0.0
2019-04-05,-0.0,-0.37681520501138954,-0.0,1.0,-1.3007901480637813,-0.881620159453303,0.0
2019-04-08,-0.0,-0.3786642920747996,-0.0,1.0,-1.3003027604630455,-0.8828851291184328,0.0
2019-04-09,-0.0,-0.3651456726649529,-0.0,1.0,-1.3334761496715224,-0.8717509283061982,0.0
2019-04-10,-0.0,-0.3508696891930425,-0.0,1.0,-1.3362560593099517,-0.8771385799828915,0.0
2019-04-11,-0.0,-0.32827615749830436,-0.0,1.0,-1.371720272730518,-0.8698104451504658,0.0
2019-04-12,-0.0,-0.329564100734822,-0.0,1.0,-1.3673039880145539,-0.8702290076335879,0.0
2019-04-15,-0.0,-0.33030963179886436,-0.0,1.0,-1.366665476232992,-0.8743259169315383,0.0
2019-04-16,-0.0,-0.34014869888475835,-0.0,1.0,-1.3616671432656562,-0.8726408350014299,0.0
2019-04-17,-0.0,-0.2972665148063781,-0.0,1.0,-1.381976082004556,-0.8799829157175398,0.0
2019-04-18,-0.0,-0.30566427097416926,-0.0,1.0,-1.3683555112787307,-0.8839393723760052,0.0
2019-04-22,-0.0,-0.3100838836337676,-0.0,1.0,-1.370944137069427,-0.8884883098340174,0.0
2019-04-23,-0.0,-0.31985438452478676,-0.0,1.0,-1.3679289053856312,-0.8812234555123309,0.0
2019-04-24,-0.0,-0.30317935557456516,-0.0,1.0,-1.3695109780439123,-0.8916096378671229,0.0
2019-04-25,-0.0,-0.301249107780157,-0.0,1.0,-1.3776945039257673,-0.8899357601713062,0.0
2019-04-26,-0.0,-0.2840868509392186,-0.0,1.0,-1.4002214127562318,-0.8868652239125777,0.0
2019-04-29,-0.0,-0.28240294296224866,-0.0,1.0,-1.400942890817529,-0.888246008786028,0.0
2019-04-30,-0.0,-0.28085714285714286,-0.0,1.0,-1.402392857142857,-0.8881785714285714,0.0
2019-05-01,-0.0,-0.28215574854365466,-0.0,1.0,-1.4092419856331082,-0.8824559522533147,0.0
2019-05-02,-0.0,-0.27336062630180274,-0.0,1.0,-1.406198376786612,-0.9116569704804999,0.0
2019-05-03,-0.0,-0.29495986694627235,-0.0,1.0,-1.4076216646178321,-0.9130088943524478,0.0
2019-05-06,-0.0,-0.26192019590896,-0.0,1.0,-1.4050705848458658,-0.9342408527801787,0.0
2019-05-07,-0.0,-0.2775105775141938,-0.0,1.0,-1.4041876107474776,-0.9345459805446064,0.0
2019-05-08,-0.0,-0.2864587076834615,-0.0,1.0,-1.3724933515417237,-0.9348091712786603,0.0
2019-05-09,-0.0,-0.286900269541779,-0.0,1.0,-1.3728301886792453,-0.9341958670260557,0.0
2019-05-10,-0.0,-0.28511402406177055,-0.0,1.0,-1.3757586640330401,-0.9304363440474053,0.0
2019-05-13,-0.0,-0.283852202951632,-0.0,1.0,-1.3713957413192572,-0.9355093540163021,0.0
2019-05-14,-0.0,-0.23562850849143752,-0.0,1.0,-1.3868045192922618,-0.9304696937397855,0.0
2019-05-15,-0.0,-0.23943511667615253,-0.0,1.0,-1.4043113261240754,-0.9134889015367103,0.0
2019-05-16,-0.0,-0.24466116173120728,-0.0,1.0,-1.3993451025056949,-0.9151836560364466,0.0
2019-05-17,-0.0,-0.234512486195718,-0.0,1.0,-1.3917922411029175,-0.9360906273378219,0.0
2019-05-20,-0.0,-0.2176986749085225,-0.0,1.0,-1.397811645173896,-0.9370137482681444,0.0
2019-05-21,-0.0,-0.2457276112909401,-0.0,1.0,-1.3285997702829695,-0.906233684870001,0.0
2019-05-22,-0.0,-0.2338462609664392,-0.0,1.0,-1.3452165436568724,-0.9023812839437404,0.0
2019-05-23,-0.0,-0.2418271071963235,-0.0,1.0,-1.3391010688298577,-0.9006023047731784,0.0
2019-05-24,-0.0,-0.22344118872378835,-0.0,1.0,-1.3454728509929177,-0.9028259963893903,0.0
2019-05-28,-0.0,-0.22023500051991265,-0.0,1.0,-1.3405774496551246,-0.9053065751620394,0.0
2019-05-29,-0.0,-0.2188384780056626,-0.0,1.0,-1.3398591257509842,-0.8941026172225676,0.0
2019-05-30,-0.0,-0.216685060008277,-0.0,1.0,-1.337563801903711,-0.8945026900262105,0.0
2019-05-31,-0.0,-0.22383430402867283,-0.0,1.0,-1.3343901850639281,-0.8879966915945826,0.0
2019-06-03,-0.0,-0.23139108690439486,-0.0,1.0,-1.3348747987531255,-0.8592470797793992,0.0
2019-06-04,-0.0,-0.20761103702943892,-0.0,1.0,-1.3732006701542037,-0.8383082025506889,0.0
2019-06-05,-0.0,-0.20916416279705002,-0.0,1.0,-1.3701174542474737,-0.8350518983884185,0.0
2019-06-06,-0.0,-0.2134021323127392,-0.0,1.0,-1.377460360852925,-0.8263053581191908,0.0
2019-06-07,-0.0,-0.23249376302928812,-0.0,1.0,-1.3625303304740097,-0.822494104781108,0.0
2019-06-10,-0.0,-0.2309714871094417,-0.0,1.0,-1.360286836264299,-0.8234591087587503,0.0
2019-06-11,-0.0,-0.2375763300833305,-0.0,1.0,-1.339630916635741,-0.7964643568030768,0.0
2019-06-12,-0.0,-0.2415177065767285,-0.0,1.0,-1.3362900505902193,-0.7948735244519394,0.0
2019-06-13,-0.0,-0.2704459714362706,-0.014214497440043116,1.0,-1.3121126381029373,-0.7715912153058475,0.0
2019-06-14,-0.0,-0.26109915242836007,-0.033566527646979684,1.0,-1.315989506255886,-0.7527243374142338,0.0
2019-06-17,-0.0,-0.25555817160539507,-0.0345094345968854,1.0,-1.3215162624869665,-0.7519424170058189,0.0
2019-06-18,-0.0,-0.2410010399543762,-0.03405011909154953,1.0,-1.3233251702505953,-0.7563152068167331,0.0
2019-06-19,-0.0,-0.23317484765284938,-0.04443179535257484,1.0,-1.3201299136141433,-0.750552467689011,0.0
2019-06-20,-0.0,-0.23719604226060706,-0.03615629716585611,1.0,-1.3263793392587622,-0.7542847559953043,0.0
2019-06-21,-0.0,-0.24359919571045577,-0.03669571045576407,1.0,-1.3177278820375335,-0.7531501340482574,0.0
2019-06-24,-0.0,-0.22548493187462243,-0.04137861601449762,1.0,-1.309517417276327,-0.779582522316934,0.0
2019-06-25,-0.0,-0.20575993555316863,-0.045381310418904405,1.0,-1.3205894199785178,-0.7848751342642319,0.0
2019-06-26,-0.0,-0.19890098776253243,-0.04230859993931834,1.0,-1.3301082156221555,-0.7998853790917979,0.0
2019-06-27,-0.0,-0.18345069236211717,-0.059701492537313425,1.0,-1.320912368181665,-0.8050604763990431,0.0
2019-06-28,-0.0,-0.19484935196094935,-0.06042753745160748,1.0,-1.3088368961454302,-0.8023228412725131,0.0
2019-07-01,-0.0,-0.18737805288299803,-0.06442171836103075,1.0,-1.3199219538451186,-0.7923366749646773,0.0
2019-07-02,-0.0,-0.1973883485343116,-0.056473597415272775,1.0,-1.313465486487396,-0.7982028068522196,0.0
2019-07-03,-0.0,-0.19602502017756254,-0.05706887274683884,1.0,-1.3139965025558247,-0.7958366962604251,0.0
2019-07-05,-0.0,-0.19946236559139788,-0.05201612903225807,1.0,-1.3098454301075269,-0.7988911290322581,0.0
2019-07-08,-0.0,-0.20513941677037434,-0.04685345262520601,1.0,-1.310114022400861,-0.8013521240456088,0.0
2019-07-09,-0.0,-0.20780402331772083,-0.04380496680931361,1.0,-1.3162381642349297,-0.8017656771236986,0.0
2019-07-10,-0.0,-0.20136219569761954,-0.040596129206284984,1.0,-1.3233528896082,-0.8064940319643941,0.0
2019-07-11,-0.0,-0.20087085667994328,-0.044791736987781,1.0,-1.3240734489975021,-0.8056436913521906,0.0
2019-07-12,-0.0,-0.21275877207794403,-0.044003917463104926,1.0,-1.3226503664178852,-0.7977440815913006,0.0
2019-07-15,-0.0,-0.22747070938987743,-0.058176047540264036,1.0,-1.3150893068170308,-0.775703143464902,0.0
2019-07-16,-0.0,-0.23392069000370608,-0.09079882753276507,1.0,-1.30066372426805,-0.7438091708500387,0.0
2019-07-17,-0.0,-0.24746641527221305,-0.08535066159388573,1.0,-1.298239116528063,-0.7358338103094172,0.0
2019-07-18,-0.0,-0.2482758620689655,-0.09073170731707317,1.0,-1.2967199327165686,-0.728444070647603,0.0
2019-07-19,-0.0,-0.2517624042904847,-0.08709144264175127,1.0,-1.3113299827975848,-0.7228387357911423,0.0
2019-07-22,-0.0,-0.25176994133908703,-0.08354123120490864,1.0,-1.3077338008226014,-0.7283055761580474,0.0
2019-07-23,-0.0,-0.2574998307035959,-0.07408410645357894,1.0,-1.3140109704069884,-0.740367034604185,0.0
2019-07-24,-0.0,-0.2577187108991918,-0.08467755571336784,1.0,-1.3082749991545772,-0.7309864394169964,0.0
2019-07-25,-0.0,-0.2542676537200419,-0.08558969678531589,1.0,-1.312037318730352,-0.7284251090153129,0.0
2019-07-26,-0.0,-0.23764284265332344,-0.08868077625262019,1.0,-1.3219284603421464,-0.7326391236730002,0.0
2019-07-29,-0.0,-0.2342565005417118,-0.0892131635969664,1.0,-1.3240790899241603,-0.7381500541711808,0.0
2019-07-30,-0.0,-0.25917415460594007,-0.08961519994512655,1.0,-1.3428904588792099,-0.7379449893682695,0.0
2019-07-31,-0.0,-0.32114515318935205,-0.07751548635526535,1.0,-1.2843462246777164,-0.6653942742340532,0.0
2019-08-01,-0.0,-0.3179446005620233,-0.07513716044426602,1.0,-1.285828984343637,-0.6664659440653017,0.0
2019-08-02,-0.0,-0.31149021575514296,-0.0786419133634387,1.0,-1.2879076768690416,-0.6670011707643418,0.0
2019-08-05,-0.0,-0.3081754702482376,-0.06798970966556413,1.0,-1.2932411212455313,-0.6715779626474223,0.0
2019-08-06,-0.0,-0.31060730879493853,-0.07229709691238013,1.0,-1.243187135466438,-0.6690941443964807,0.0
2019-08-07,-0.0,-0.3265634756317986,-0.06260475204574584,1.0,-1.2294193039534653,-0.6677511584343883,0.0
2019-08-08,-0.0,-0.32457526669300674,-0.05633478203608587,1.0,-1.2359409982878968,-0.6756881338074543,0.0
2019-08-09,-0.0,-0.31253064827225474,-0.04475465036451012,1.0,-1.2200464219163751,-0.6917846284612116,0.0
2019-08-12,-0.0,-0.3046204081632653,-0.0709877551020408,1.0,-1.2279836734693876,-0.6617142857142857,0.0
2019-08-13,-0.0,-0.2969338001897968,-0.0667888347131778,1.0,-1.2427762688569652,-0.6658594849307896,0.0
2019-08-14,-0.0,-0.309939437121482,-0.06746121708715226,1.0,-1.2033876348090813,-0.657868316222431,0.0
2019-08-15,-0.0,-0.3345422154355157,-0.07434624928421454,1.0,-1.1666030412928674,-0.6058089966278551,0.0
2019-08-16,-0.0,-0.3316886837498011,-0.07830654146108547,1.0,-1.1702053159318797,-0.6029922011777813,0.0
2019-08-19,-0.0,-0.3234034453221662,-0.08118397258970211,1.0,-1.1726468068906444,-0.5952539576790077,0.0
2019-08-20,-0.0,-0.3343329755666393,-0.0699854788812425,1.0,-1.1729591514615823,-0.5795189090220342,0.0
2019-08-21,-0.0,-0.3401482883735605,-0.08821580690960719,1.0,-1.1641583846032497,-0.5625492979965293,0.0
2019-08-22,-0.0,-0.3396011396011396,-0.08736942070275402,1.0,-1.1654004431782208,-0.573156062044951,0.0
2019-08-23,-0.0,-0.3413338392941846,-0.08515953578091895,1.0,-1.1639629383676438,-0.5718306296050343,0.0
2019-08-26,-0.0,-0.32390528096222515,-0.08804735951888742,1.0,-1.16506922257721,-0.5551901271690785,0.0
2019-08-27,-0.0,-0.32064147050548625,-0.08812404263965738,1.0,-1.1607740160680233,-0.5565037981806246,0.0
2019-08-28,-0.0,-0.30117013954070454,-0.10428008259808522,1.0,-1.176084099868594,-0.5472123146236155,0.0
2019-08-29,-0.0,-0.2878048780487805,-0.10988117573483427,1.0,-1.1818323952470295,-0.5474358974358975,0.0
2019-08-30,-0.0,-0.28105125327347547,-0.11578750467639357,1.0,-1.182566404788627,-0.5381905474498068,0.0
2019-09-03,-0.0,-0.29235569422776914,-0.12705148205928238,1.0,-1.1801248049921997,-0.5205928237129485,0.0
2019-09-04,-0.0,-0.27810835228511793,-0.14109473815383655,1.0,-1.1705972148665067,-0.5255303903548397,0.0
2019-09-05,-0.0,-0.2777141441971334,-0.12060799306565954,1.0,-1.181623997771105,-0.5156796582360772,0.0
2019-09-06,-0.0,-0.2679546927563964,-0.13641554273016265,1.0,-1.1940372210734236,-0.4879170395975433,0.0
2019-09-09,-0.0,-0.26708380852572206,-0.13734858058749191,1.0,-1.1920290971858336,-0.4858983447893228,0.0
2019-09-10,-0.0,-0.2616370413727242,-0.15917562613597855,1.0,-1.1922306768121747,-0.4676072825852562,0.0
2019-09-11,-0.0,-0.25347297089172954,-0.16738025565994147,1.0,-1.1950716155860157,-0.46428461419990763,0.0
2019-09-12,-0.0,-0.2402339541326766,-0.17211020470986607,1.0,-1.1983069108819455,-0.4677235647221794,0.0
