Date,BFK,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.05339614615008903,-0.2199656525232791,-0.0,-0.16822385731617012,-0.13397091493485008,0.0
2018-10-30,1.0,-0.0559558533701222,-0.22021284982262512,-0.0,-0.16837209302325581,-0.13212455656286953,0.0
2018-10-31,1.0,-0.057357625974922714,-0.21414559892032706,-0.0,-0.16739638748960345,-0.13040817287321688,0.0
2018-11-01,1.0,-0.051890637737505484,-0.21823854016429423,-0.0,-0.1671160719884618,-0.1304320561861165,0.0
2018-11-02,1.0,-0.0519574181208159,-0.21822429173917815,-0.0,-0.1671605286675133,-0.13048931533480707,0.0
2018-11-05,1.0,-0.05065592526997163,-0.22174505900976443,-0.0,-0.1674372678400702,-0.12750184160619407,0.0
2018-11-06,1.0,-0.04964861642718202,-0.2211363493756667,-0.0,-0.16869548848591326,-0.12921189684382253,0.0
2018-11-07,1.0,-0.04915357944115847,-0.22199909003906554,-0.0,-0.16823294999921556,-0.12951254334081175,0.0
2018-11-08,1.0,-0.04386430310217839,-0.22136570750889462,-0.0,-0.16548592472380003,-0.12973597153735725,0.0
2018-11-09,1.0,-0.04251887117486767,-0.22336893538384442,-0.0,-0.16913584113759514,-0.13104895542957373,0.0
2018-11-12,1.0,-0.04247483810564095,-0.2158851525317937,-0.0,-0.1723336194117188,-0.12973394710150582,0.0
2018-11-13,1.0,-0.03225557169793824,-0.21328552440419152,-0.0,-0.17285400760409259,-0.12715217458502054,0.0
2018-11-14,1.0,-0.03225557169793824,-0.21328552440419152,-0.0,-0.17285400760409259,-0.12716763005780346,0.0
2018-11-15,1.0,-0.032040498201966264,-0.21320204343061752,-0.0,-0.17321315574213264,-0.12492090194928464,0.0
2018-11-16,1.0,-0.02923390207028478,-0.2082626268859338,-0.0,-0.17438523957915522,-0.13081978340686803,0.0
2018-11-19,1.0,-0.02802439589284336,-0.2090635374044623,-0.0,-0.17554234540260943,-0.1314290125839574,0.0
2018-11-20,1.0,-0.02408396300457057,-0.2076453117064988,-0.0,-0.17514350348563426,-0.13203859589726227,0.0
2018-11-21,1.0,-0.022397141052696436,-0.2084751767587301,-0.0,-0.17563425191392348,-0.13387452055638563,0.0
2018-11-23,1.0,-0.023388389005300138,-0.2001109330703809,-0.0,-0.18120608899297427,-0.1360316775545421,0.0
2018-11-26,1.0,-0.02319563811108031,-0.20109047222992332,-0.0,-0.18055940609309062,-0.1353848997320026,0.0
2018-11-27,1.0,-0.022793732877766492,-0.2009573059993228,-0.0,-0.1803182811586173,-0.1350078492935636,0.0
2018-11-28,1.0,-0.021803781376642985,-0.20597254110359492,-0.0,-0.17882182535402252,-0.1343051296670108,0.0
2018-11-29,1.0,-0.024342339277153152,-0.20769861276503612,-0.0,-0.17983019130542366,-0.13465612966084656,0.0
2018-11-30,1.0,-0.024901866476347102,-0.2101686500240485,-0.0,-0.18388593238483855,-0.1325461964532295,0.0
2018-12-03,1.0,-0.024410669975186105,-0.21025124069478907,-0.0,-0.18380893300248138,-0.13239764267990073,0.0
2018-12-04,1.0,-0.025208126242544735,-0.21014537773359843,-0.0,-0.18490618787276344,-0.13290569085487078,0.0
2018-12-06,1.0,-0.02510885561270159,-0.18313534507608514,-0.0,-0.1875654271539757,-0.12134176869509808,0.0
2018-12-07,1.0,-0.02887637208313723,-0.18303551095389195,-0.0,-0.18780269330620797,-0.11849636388479814,0.0
2018-12-10,1.0,-0.022379855118299975,-0.18328589285983224,-0.0,-0.18736727962770525,-0.11301375020708143,0.0
2018-12-11,1.0,-0.019309035000452203,-0.18473968225257,-0.0,-0.18684995930179976,-0.11644207289499864,0.0
2018-12-12,1.0,-0.01844701197622854,-0.18526954055929287,-0.0,-0.18688346556457208,-0.1177260249177954,0.0
2018-12-13,1.0,-0.018120694073839566,-0.18333257956070131,-0.0,-0.18925723244840428,-0.11683475796360786,0.0
2018-12-14,1.0,-0.01701388888888889,-0.18737922705314008,-0.0,-0.18783212560386475,-0.11743659420289855,0.0
2018-12-17,1.0,-0.014972810941901275,-0.18688899935228284,-0.0,-0.18586470242667993,-0.11859249551870095,0.0
2018-12-18,1.0,-0.012731498837819597,-0.18411936717402713,-0.0,-0.18450925995351278,-0.11822748744095372,0.0
2018-12-19,1.0,-0.017682761936239896,-0.18360325711366846,-0.0,-0.18300231363240288,-0.11808539406868784,0.0
2018-12-20,1.0,-0.017940189335219663,-0.18498562677783967,-0.0,-0.18308926448233825,-0.11901930978432641,0.0
2018-12-21,1.0,-0.01735577068065985,-0.1854549292801351,-0.0,-0.18357007147380802,-0.12149039476461897,0.0
2018-12-24,1.0,-0.012555313882847073,-0.1795244881122028,-0.0,-0.18184954623865598,-0.126123153078827,0.0
2018-12-26,1.0,-0.013438617401668653,-0.1812425506555423,-0.0,-0.17392729439809296,-0.12124553039332538,0.0
2018-12-27,1.0,-0.0,-0.17084186526089543,-0.0,-0.151410854064102,-0.12999026997197172,0.0
2018-12-28,1.0,-0.0,-0.17062010661940938,-0.0,-0.15164940516828146,-0.13031099748703573,0.0
2018-12-31,1.0,-0.0,-0.17431553207283526,-0.0,-0.15139076896205406,-0.1298342139353449,0.0
2019-01-02,1.0,-0.0,-0.17437696517992313,-0.0,-0.15152265051822522,-0.12978921625713288,0.0
2019-01-03,1.0,-0.0,-0.17878770062907873,-0.0,-0.14439414427655947,-0.14661355752836736,0.0
2019-01-04,1.0,-0.0,-0.1826473990131916,-0.0,-0.1309644075489378,-0.15049560035724222,0.0
2019-01-07,1.0,-0.0,-0.1735748673538724,-0.0,-0.12807760702048607,-0.14408188639419392,0.0
2019-01-08,1.0,-0.0,-0.17573143014317355,-0.0,-0.12714796531406983,-0.1447804623825586,0.0
2019-01-09,1.0,-0.0,-0.1720388124882507,-0.0,-0.12699376744320565,-0.14703628186774256,0.0
2019-01-10,1.0,-0.0,-0.17439146382127374,-0.0,-0.12660741986459256,-0.14875973150470448,0.0
2019-01-11,1.0,-0.0,-0.1688309799758605,-0.0,-0.12933529163697705,-0.15600506056684166,0.0
2019-01-14,1.0,-0.0,-0.1660694677223603,-0.0,-0.12351904294053055,-0.1552476449170664,0.0
2019-01-15,1.0,-0.0,-0.165600949019154,-0.0,-0.12351715757189978,-0.15755743301892253,0.0
2019-01-16,1.0,-0.0,-0.16508533410471507,-0.0,-0.11666184553080705,-0.16460804165461382,0.0
2019-01-17,1.0,-0.0,-0.16457197402484705,-0.0,-0.11665678376697568,-0.16504924576602115,0.0
2019-01-18,1.0,-0.0,-0.16568689910807366,-0.0,-0.11829607320745973,-0.16394938028495307,0.0
2019-01-22,1.0,-0.0,-0.15969081490009046,-0.0,-0.06921031713400763,-0.14160019735219143,0.0
2019-01-23,1.0,-0.0,-0.15519270776305708,-0.0,-0.06967863790649294,-0.14379174422424176,0.0
2019-01-24,1.0,-0.0,-0.1465245458639844,-0.0,-0.08156023529090636,-0.13672530742039826,0.0
2019-01-25,1.0,-0.0,-0.14181172482445048,-0.0,-0.05883935537679249,-0.14454249508999434,0.0
2019-01-28,1.0,-0.0,-0.1388132898601493,-0.0,-0.06453612136563283,-0.14396001185632293,0.0
2019-01-29,1.0,-0.0,-0.13417550496520975,-0.0,-0.06962102276565561,-0.1472809565628589,0.0
2019-01-30,1.0,-0.0,-0.1340181171142025,-0.0,-0.06924673784104389,-0.1447347136848916,0.0
2019-01-31,1.0,-0.0,-0.13874882027774033,-0.0,-0.04996629364972361,-0.15953889712821895,0.0
2019-02-01,1.0,-0.0,-0.13876773923493432,-0.0,-0.05415952146261765,-0.15734752022036486,0.0
2019-02-04,1.0,-0.0,-0.13804418278059846,-0.0,-0.05711893702063303,-0.15516636059198444,0.0
2019-02-05,1.0,-0.0,-0.1288841474119188,-0.0,-0.05480007022187411,-0.16672293419400144,0.0
2019-02-06,1.0,-0.0,-0.1302362651465006,-0.0,-0.05157577640590595,-0.16904642900563308,0.0
2019-02-07,1.0,-0.0,-0.12981925269499905,-0.0,-0.051333315321643744,-0.1697241509739821,0.0
2019-02-08,1.0,-0.0,-0.13312814697822595,-0.0,-0.05638575034760189,-0.160382834541503,0.0
2019-02-11,1.0,-0.0,-0.13490761702069975,-0.0,-0.06776559259309467,-0.15289620301210538,0.0
2019-02-12,1.0,-0.0,-0.1360251732696768,-0.0,-0.06751753041544033,-0.15277570562465245,0.0
2019-02-13,1.0,-0.0,-0.13888662924699693,-0.0,-0.0669486699747824,-0.14994983594999864,0.0
2019-02-14,1.0,-0.0,-0.13962392234064216,-0.0,-0.06527730636073585,-0.1527798520127622,0.0
2019-02-15,1.0,-0.0,-0.1593556952422239,-0.0,-0.0530101874932264,-0.14235396120082366,0.0
2019-02-19,1.0,-0.0,-0.1592365279557564,-0.0,-0.04939637148445404,-0.14024414918729347,0.0
2019-02-20,1.0,-0.0,-0.15874964585891016,-0.0,-0.04909407336454272,-0.14126519433913898,0.0
2019-02-21,1.0,-0.0,-0.1628060708263069,-0.0,-0.047919055649241156,-0.13836087689713322,0.0
2019-02-22,1.0,-0.0,-0.16244517913771,-0.0,-0.047743067269415025,-0.13924836380811012,0.0
2019-02-25,1.0,-0.0,-0.16205907812161868,-0.0,-0.05004328067517853,-0.1404187405323523,0.0
2019-02-26,1.0,-0.0,-0.16171657334523518,-0.0,-0.05213827801671671,-0.13862966269036217,0.0
2019-02-27,1.0,-0.0,-0.15963977607702085,-0.0,-0.052329826648998025,-0.14022230034886551,0.0
2019-02-28,1.0,-0.0,-0.16169896684448645,-0.0,-0.05410223512728746,-0.13472888108582617,0.0
2019-03-01,1.0,-0.0,-0.162620179323755,-0.0,-0.05566058118180836,-0.1320487198876526,0.0
2019-03-04,1.0,-0.0,-0.16578709390057902,-0.0,-0.04942704045134905,-0.1345138954500668,0.0
2019-03-05,1.0,-0.0,-0.16383685148194135,-0.0,-0.0527587323867624,-0.133077795173568,0.0
2019-03-06,1.0,-0.0,-0.16072391116860718,-0.0,-0.05503449762828806,-0.13180519620526088,0.0
2019-03-07,1.0,-0.0,-0.14940255126756014,-0.0,-0.06892190107110178,-0.1272673448517143,0.0
2019-03-08,1.0,-0.0,-0.14866101466828152,-0.0,-0.06934463733010363,-0.12769479208720227,0.0
2019-03-11,1.0,-0.0,-0.14789872871062648,-0.0,-0.07183729655321332,-0.12982806553483225,0.0
2019-03-12,1.0,-0.0,-0.13847362149279602,-0.0,-0.0760345574693966,-0.13962463438414038,0.0
2019-03-13,1.0,-0.0,-0.1418639455782313,-0.0,-0.07982312925170068,-0.13885714285714285,0.0
2019-03-14,1.0,-0.0,-0.14219840309044166,-0.0,-0.07958703429138839,-0.13843056707972307,0.0
2019-03-15,1.0,-0.0,-0.14138499026667936,-0.0,-0.08033052451027103,-0.1396016825712302,0.0
2019-03-18,1.0,-0.0,-0.14699032850215077,-0.0,-0.08448176662374313,-0.13842845009452315,0.0
2019-03-19,1.0,-0.0,-0.14817918320809922,-0.0,-0.08332760965424399,-0.14216245174938527,0.0
2019-03-20,1.0,-0.0,-0.14657164869029277,-0.0,-0.08383777239709443,-0.1453334800792428,0.0
2019-03-21,1.0,-0.0,-0.1458215872055446,-0.0,-0.09807615616276351,-0.13125868067492677,0.0
2019-03-22,1.0,-0.0,-0.14498919128651405,-0.0,-0.10484452081370214,-0.13591264342331358,0.0
2019-03-25,1.0,-0.0,-0.13534416086620266,-0.0,-0.10967020218760358,-0.13604850292785328,0.0
2019-03-26,1.0,-0.0,-0.13807624113475178,-0.0,-0.10855773492907801,-0.13856105939716312,0.0
2019-03-27,1.0,-0.0,-0.1360930361345701,-0.0,-0.10992662328672295,-0.13843278416170565,0.0
2019-03-28,1.0,-0.0,-0.13488049878766886,-0.0,-0.1082646345687565,-0.1423761690335989,0.0
2019-03-29,1.0,-0.0,-0.13666601990187655,-0.0,-0.10757546359176207,-0.14166920752834217,0.0
2019-04-01,1.0,-0.0,-0.1389971024940733,-0.0,-0.10594612579889368,-0.14143710748499258,0.0
2019-04-02,1.0,-0.0,-0.13998251432853634,-0.0,-0.10850830569394523,-0.1392747609597691,0.0
2019-04-03,1.0,-0.0,-0.13911836167997224,-0.0,-0.11514057618882334,-0.1341478653245401,0.0
2019-04-04,1.0,-0.0,-0.13907413582305214,-0.0,-0.11385739691008114,-0.1364065799711015,0.0
2019-04-05,1.0,-0.0,-0.14138910047780626,-0.0,-0.11402257461394641,-0.12952011633543384,0.0
2019-04-08,1.0,-0.0,-0.13974222308363213,-0.0,-0.11494746168648678,-0.12971910345686874,0.0
2019-04-09,1.0,-0.0,-0.1337821892135767,-0.0,-0.12800721871312556,-0.1264246546817519,0.0
2019-04-10,1.0,-0.0,-0.12832644226766934,-0.0,-0.13412603712850682,-0.12499653134278657,0.0
2019-04-11,1.0,-0.0,-0.12557274166226987,-0.0,-0.143789397684041,-0.11911638110577324,0.0
2019-04-12,1.0,-0.0,-0.12594206720426376,-0.0,-0.1416674763008508,-0.12033477216894059,0.0
2019-04-15,1.0,-0.0,-0.1265933395286905,-0.0,-0.1389933006921231,-0.12143362414524876,0.0
2019-04-16,1.0,-0.0,-0.1294719857564124,-0.0,-0.138235130473488,-0.12326823568686364,0.0
2019-04-17,1.0,-0.0,-0.12896585298004035,-0.0,-0.14138674455803604,-0.1205508032547465,0.0
2019-04-18,1.0,-0.0,-0.12787254452183344,-0.0,-0.13474023717173403,-0.12759450028499533,0.0
2019-04-22,1.0,-0.0,-0.12826123313635857,-0.0,-0.1362331363585684,-0.1291810681235366,0.0
2019-04-23,1.0,-0.0,-0.12956629768701405,-0.0,-0.13312581135973423,-0.13319560574547384,0.0
2019-04-24,1.0,-0.0,-0.13213741844447238,-0.0,-0.13296170557581347,-0.13199770876119424,0.0
2019-04-25,1.0,-0.0,-0.13058616253705466,-0.0,-0.13545220649924491,-0.13225012584596454,0.0
2019-04-26,1.0,-0.0,-0.12586148932593713,-0.0,-0.15153807362581947,-0.12339608897853982,0.0
2019-04-29,1.0,-0.0,-0.12295839753466872,-0.0,-0.1509735257038801,-0.1268104776579353,0.0
2019-04-30,1.0,-0.0,-0.12429805766780098,-0.0,-0.1507653096948564,-0.12532033777254967,0.0
2019-05-01,1.0,-0.0,-0.12389281309563853,-0.0,-0.1514743805359345,-0.12613521695257315,0.0
2019-05-02,1.0,-0.0,-0.12531854714497745,-0.0,-0.1399367106331737,-0.1349379708196813,0.0
2019-05-03,1.0,-0.0,-0.1286305892887123,-0.0,-0.13654933124405397,-0.13387710560188035,0.0
2019-05-06,1.0,-0.0,-0.12083519677996421,-0.0,-0.13739657871198568,-0.13936717352415026,0.0
2019-05-07,1.0,-0.0,-0.12196519672933119,-0.0,-0.1360821860367601,-0.1396743308407296,0.0
2019-05-08,1.0,-0.0,-0.11765364222660567,-0.0,-0.1367496257746814,-0.14456988570389334,0.0
2019-05-09,1.0,-0.0,-0.11694044027265617,-0.0,-0.13384177003017098,-0.14603586992960108,0.0
2019-05-10,1.0,-0.0,-0.11709006605868467,-0.0,-0.13479882127843804,-0.1447006410345935,0.0
2019-05-13,1.0,-0.0,-0.11655816032859259,-0.0,-0.1355164994830814,-0.14500265444689708,0.0
2019-05-14,1.0,-0.0,-0.10209733761986277,-0.0,-0.14306987878028754,-0.14656312192949494,0.0
2019-05-15,1.0,-0.0,-0.10170176024955435,-0.0,-0.15080492424242423,-0.1400958110516934,0.0
2019-05-16,1.0,-0.0,-0.10248477500452916,-0.0,-0.15139986342795825,-0.13969368842064186,0.0
2019-05-17,1.0,-0.0,-0.10151667504608682,-0.0,-0.1558991117814647,-0.13915423719345288,0.0
2019-05-20,1.0,-0.0,-0.1045706855329204,-0.0,-0.15447211308566713,-0.13914794256232435,0.0
2019-05-21,1.0,-0.0,-0.10325600894354388,-0.0,-0.15524035774175515,-0.13894633873672443,0.0
2019-05-22,1.0,-0.0,-0.10004470022908868,-0.0016064144828742248,-0.15693971056601666,-0.13829133374308544,0.0
2019-05-23,1.0,-0.0,-0.09855084603786228,-0.010359077455743564,-0.1597699223767242,-0.12740827609314792,0.0
2019-05-24,1.0,-0.0,-0.09357466063348416,-0.014535328924469194,-0.15644970414201181,-0.12771319178558999,0.0
2019-05-28,1.0,-0.0,-0.09352898591078689,-0.014632176866959959,-0.1564292476471571,-0.12762432477585342,0.0
2019-05-29,1.0,-0.0,-0.09815329075256875,-0.01603721188558734,-0.15463760066648155,-0.11968897528464316,0.0
2019-05-30,1.0,-0.0,-0.09892308761203362,-0.014243034808587508,-0.15695129576877648,-0.11944695338011532,0.0
2019-05-31,1.0,-0.0,-0.10280218178790024,-0.015086535925941346,-0.15545932742085466,-0.11455774382034949,0.0
2019-06-03,1.0,-0.0,-0.1064817373045256,-0.0244101232248439,-0.15334033265182076,-0.09721224512350114,0.0
2019-06-04,1.0,-0.0,-0.1073411218825089,-0.026182782334907617,-0.15512193774684452,-0.09230259342116165,0.0
2019-06-05,1.0,-0.0,-0.10204528953244654,-0.035932983547269065,-0.16003397399893146,-0.07189336548077319,0.0
2019-06-06,1.0,-0.0,-0.10631947867039046,-0.035307485898910244,-0.1551256776737309,-0.0722851979628717,0.0
2019-06-07,1.0,-0.0,-0.10800295898517767,-0.03839831228252829,-0.15119592317597744,-0.07230335077673361,0.0
2019-06-10,1.0,-0.0,-0.10808293845353201,-0.03785367991454162,-0.15097647155495905,-0.07261223260018076,0.0
2019-06-11,1.0,-0.0,-0.10784769934032244,-0.04146935647223059,-0.15071305395122217,-0.0685818301261873,0.0
2019-06-12,1.0,-0.0,-0.10912972669668397,-0.042097195801228976,-0.14965306764838715,-0.06770312991829641,0.0
2019-06-13,1.0,-0.0,-0.11174616228070176,-0.04414747807017544,-0.14793037280701754,-0.06679002192982456,0.0
2019-06-14,1.0,-0.0,-0.10883030037272529,-0.048330958123218595,-0.15057005042753785,-0.06259592194694145,0.0
2019-06-17,1.0,-0.0,-0.11065118765333955,-0.04787620444359161,-0.14627393467563973,-0.06583149440096493,0.0
2019-06-18,1.0,-0.0,-0.10843852363526718,-0.04795581322039938,-0.14706083905541165,-0.06708879843208201,0.0
2019-06-19,1.0,-0.0,-0.10990424076607387,-0.051627906976744194,-0.14868673050615594,-0.05777017783857729,0.0
2019-06-20,1.0,-0.0,-0.11068336256028058,-0.0476627575624726,-0.1525920648838229,-0.059074967119684345,0.0
2019-06-21,1.0,-0.0,-0.11350462487153135,-0.04679684823569716,-0.14892771497088045,-0.0611031175059952,0.0
2019-06-24,1.0,-0.0,-0.10449544686637273,-0.04665760160424135,-0.14975208427761066,-0.07258917411787329,0.0
2019-06-25,1.0,-0.0,-0.0981639776818844,-0.04860786631118929,-0.15369815573207268,-0.07379820245719154,0.0
2019-06-26,1.0,-0.0,-0.09753414107518599,-0.0476255965233177,-0.15226988296453178,-0.07784027615419525,0.0
2019-06-27,1.0,-0.0,-0.09775325729537857,-0.049392567725602965,-0.15315823507560228,-0.07551972263115171,0.0
2019-06-28,1.0,-0.0,-0.09592392051232719,-0.0513151746694885,-0.1522414314377594,-0.07477393288074101,0.0
2019-07-01,1.0,-0.0,-0.09586574672200995,-0.05141702630638555,-0.15143351933807966,-0.07568927128288298,0.0
2019-07-02,1.0,-0.0,-0.09793963020411525,-0.04993754375368904,-0.1483987865643574,-0.07637506691740677,0.0
2019-07-03,1.0,-0.0,-0.09703663053916861,-0.05056935107696529,-0.14901906983125257,-0.07530525449307175,0.0
2019-07-05,1.0,-0.0,-0.08825989769750826,-0.054469905788455994,-0.1506150491627926,-0.07801593505300257,0.0
2019-07-08,1.0,-0.0,-0.08900710192218049,-0.05320957525569661,-0.1497024870437906,-0.07912199402232031,0.0
2019-07-09,1.0,-0.0,-0.08908951420664712,-0.053059155547031264,-0.1483957585554977,-0.07943118612488696,0.0
2019-07-10,1.0,-0.0,-0.08778876983365762,-0.052862349620454364,-0.15025622756296073,-0.07929352443068154,0.0
2019-07-11,1.0,-0.0,-0.08628703843358791,-0.054887496400707524,-0.15159534354389767,-0.07838916235894201,0.0
2019-07-12,1.0,-0.0,-0.08495208850261149,-0.05562942958586371,-0.15430380961520007,-0.07597296667443486,0.0
2019-07-15,1.0,-0.0,-0.08264621547833007,-0.05372552785742704,-0.15482445910905623,-0.08073920619023446,0.0
2019-07-16,1.0,-0.0,-0.08372444078495951,-0.05608618087004254,-0.1541649512831069,-0.07833127487306162,0.0
2019-07-17,1.0,-0.0,-0.08555584533238166,-0.05541295485429564,-0.15439309294057896,-0.07727890409454656,0.0
2019-07-18,1.0,-0.0,-0.08514405721109632,-0.052955952397293185,-0.15723443097744774,-0.07729263036525606,0.0
2019-07-19,1.0,-0.0,-0.08514870500438981,-0.05171751536435469,-0.1586095258999122,-0.07634163740122914,0.0
2019-07-22,1.0,-0.0,-0.08901183172655566,-0.05283194566170027,-0.15522294040315512,-0.07233238387379491,0.0
2019-07-23,1.0,-0.0,-0.08900910771759228,-0.053057590905978225,-0.1552968568102445,-0.07221803738957748,0.0
2019-07-24,1.0,-0.0,-0.08918182689280385,-0.05329007706733467,-0.15477803786292144,-0.0716055466579059,0.0
2019-07-25,1.0,-0.0,-0.08854586435352776,-0.05550167338296565,-0.14992145345263302,-0.07205791954101495,0.0
2019-07-26,1.0,-0.0,-0.09087807873371086,-0.05591867367128335,-0.14767005526369653,-0.07005526369652725,0.0
2019-07-29,1.0,-0.0,-0.08509214103247136,-0.055462207833012304,-0.14939278444872478,-0.0761170990259962,0.0
2019-07-30,1.0,-0.0,-0.08295384615384616,-0.05628717948717949,-0.14922393162393163,-0.07905641025641026,0.0
2019-07-31,1.0,-0.0,-0.0889606215207014,-0.05592865642652953,-0.14595614886952715,-0.07693780689636306,0.0
2019-08-01,1.0,-0.0,-0.09273764362326356,-0.0505990557026282,-0.1483174585846456,-0.0729374198302448,0.0
2019-08-02,1.0,-0.0,-0.09083098072910274,-0.05261650505298474,-0.1446340166114316,-0.07574703708249798,0.0
2019-08-05,1.0,-0.0,-0.09039848404291576,-0.05119081700816599,-0.14533829563889683,-0.07632952980791514,0.0
2019-08-06,1.0,-0.0,-0.0908671336265407,-0.05044252592713254,-0.14097029918010534,-0.07516153553781832,0.0
2019-08-07,1.0,-0.0,-0.09932044617717133,-0.04633690708252111,-0.13244531080788388,-0.07559021009313406,0.0
2019-08-08,1.0,-0.0,-0.09932438836160792,-0.04707618570519504,-0.13248216195724286,-0.07504840303822148,0.0
2019-08-09,1.0,-0.0,-0.09905609347108778,-0.0482230756747985,-0.13126791799642992,-0.07375453021041813,0.0
2019-08-12,1.0,-0.0,-0.0975244114906203,-0.053441918884972246,-0.1330848290858015,-0.06651540321164728,0.0
2019-08-13,1.0,-0.0,-0.09688805065337465,-0.05328034487404015,-0.13175266064933316,-0.06522969149939378,0.0
2019-08-14,1.0,-0.0,-0.09977446031575556,-0.05410267425625605,-0.12420792610890345,-0.06441305982171626,0.0
2019-08-15,1.0,-0.0,-0.1032179639598723,-0.05646464781394852,-0.11968848933356488,-0.05645128972362111,0.0
2019-08-16,1.0,-0.0,-0.10488072022012664,-0.05563273047845484,-0.11797077445035128,-0.057222237063553553,0.0
2019-08-19,1.0,-0.0,-0.09997335819901426,-0.056906886905554815,-0.11975489543093112,-0.05544158785133874,0.0
2019-08-20,1.0,-0.0,-0.1019813829787234,-0.05676861702127659,-0.11877659574468084,-0.05224734042553191,0.0
2019-08-21,1.0,-0.0,-0.10464329765646758,-0.045889202774572604,-0.12404673802039815,-0.05169829838592024,0.0
2019-08-22,1.0,-0.0,-0.1050476947535771,-0.04609167991520933,-0.12578166401695812,-0.047919978802331745,0.0
2019-08-23,1.0,-0.0,-0.10634802882577364,-0.04606030097498941,-0.12628497244595166,-0.04603380669775329,0.0
2019-08-26,1.0,-0.0,-0.1027825173907337,-0.045491534322089515,-0.12122325764536028,-0.0429977687360546,0.0
2019-08-27,1.0,-0.0,-0.10188387570088561,-0.0472278991772782,-0.11892784153434995,-0.04202693496829639,0.0
2019-08-28,1.0,-0.0,-0.10196150272830767,-0.04772248465735859,-0.11939126679839313,-0.03946559191845174,0.0
2019-08-29,1.0,-0.0,-0.0948199141451157,-0.051774683279237774,-0.12465972149513141,-0.03750916134436185,0.0
2019-08-30,1.0,-0.0,-0.09757909969103211,-0.05377605694395557,-0.1168211506120693,-0.035498715892943275,0.0
2019-09-03,1.0,-0.0,-0.09251919903322635,-0.04663643333290019,-0.1198201593097444,-0.040451161037982256,0.0
2019-09-04,1.0,-0.0,-0.08849511603471313,-0.0538987404169207,-0.11254523991749797,-0.04226283905615587,0.0
2019-09-05,1.0,-0.0,-0.08955359224810218,-0.05229681063295075,-0.11373940979868903,-0.039873565303002824,0.0
2019-09-06,1.0,-0.0,-0.08603860424827728,-0.05837179536904162,-0.1200015514098437,-0.02842958538571927,0.0
