Date,EAF,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-04-05,1.0,-0.0,-0.8625007081751741,-0.0,-1.796102203841142,-2.0067418276584896,0.0
2019-04-08,1.0,-0.0,-0.8489745183343692,-0.0,-1.8084637550144074,-1.9925984518899371,0.0
2019-04-09,1.0,-0.0,-0.8421022791699738,-0.0,-1.8248100691688398,-2.0026647012132894,0.0
2019-04-10,1.0,-0.0,-0.8251288732793294,-0.0,-1.847674616212542,-1.99195604146604,0.0
2019-04-11,1.0,-0.0,-0.8077314919628708,-0.0,-1.859067240208286,-1.9931514602671496,0.0
2019-04-12,1.0,-0.0,-0.807618292959022,-0.0,-1.8586144441928911,-1.9937174552863934,0.0
2019-04-15,1.0,-0.0,-0.8126381411164636,-0.0,-1.8497591385661662,-2.0049872485123266,0.0
2019-04-16,1.0,-0.0,-0.8077359346642468,-0.0,-1.8583824863883849,-2.0053879310344827,0.0
2019-04-17,1.0,-0.0,-0.7860182715769166,-0.0,-1.8835045111502016,-2.0048799863814337,0.0
2019-04-18,1.0,-0.0,-0.7843448667044809,-0.0,-1.8695972773681224,-2.01815087918321,0.0
2019-04-22,1.0,-0.0,-0.7888661435232571,-0.0,-1.8744455817127261,-2.023086546116229,0.0
2019-04-23,1.0,-0.0,-0.7614858260019549,-0.0,-1.8601000517509056,-2.1285147490081076,0.0
2019-04-24,1.0,-0.0,-0.7393601746022631,-0.0,-1.8589397507322958,-2.1452530009763944,0.0
2019-04-25,1.0,-0.0,-0.7128196307762872,-0.0,-1.8726063524825136,-2.1478614837747965,0.0
2019-04-26,1.0,-0.0,-0.7175348917351101,-0.0,-1.863075067486072,-2.162942967089771,0.0
2019-04-29,1.0,-0.0,-0.7124212936462507,-0.0,-1.851287922152261,-2.1603319977103608,0.0
2019-04-30,1.0,-0.0,-0.7135908440629471,-0.0,-1.852875536480687,-2.155994277539342,0.0
2019-05-01,1.0,-0.0,-0.6905995558845299,-0.0,-1.8890280703752207,-2.1141604509480154,0.0
2019-05-02,1.0,-0.0,-0.7124006090340045,-0.0,-1.799864659110134,-2.1268820842497043,0.0
2019-05-03,1.0,-0.0,-0.7453606492253562,-0.0,-1.801089608989274,-2.1285965609216277,0.0
2019-05-06,1.0,-0.0,-0.734993178717599,-0.0,-1.793030923146885,-2.1564347430650295,0.0
2019-05-07,1.0,-0.0,-0.7278729580511126,-0.0,-1.7968011839034663,-2.1671694461836184,0.0
2019-05-08,1.0,-0.0,-0.7355043685464655,-0.0,-1.7841824577328944,-2.1538068762056053,0.0
2019-05-09,1.0,-0.0,-0.7348987578696614,-0.0,-1.7909364188077816,-2.145992853496682,0.0
2019-05-10,1.0,-0.0,-0.7374596157116137,-0.0,-1.789718301876098,-2.1407923822479167,0.0
2019-05-13,1.0,-0.0,-0.7360607434270172,-0.0,-1.7851881233000906,-2.1451722574796013,0.0
2019-05-14,1.0,-0.0,-0.6990095685747859,-0.0,-1.782776565385261,-2.113871635610766,0.0
2019-05-15,1.0,-0.0,-0.7097677022110271,-0.0,-1.8055975370836832,-2.0821718443884687,0.0
2019-05-16,1.0,-0.0,-0.7187552565180824,-0.0,-1.8003364171572749,-2.0879170171012054,0.0
2019-05-17,1.0,-0.0,-0.6984696451594821,-0.0,-1.7883289422052808,-2.1188407421940694,0.0
2019-05-20,1.0,-0.0,-0.6892774150713732,-0.0,-1.7529600531149716,-2.090572092508576,0.0
2019-05-21,1.0,-0.0,-0.6993593991605921,-0.0,-1.7354760326927325,-2.0875855975259556,0.0
2019-05-22,1.0,-0.0,-0.6752814597082801,-0.0,-1.7807109977261382,-2.089956186567578,0.0
2019-05-23,1.0,-0.0,-0.671579763949687,-0.0,-1.7964758685654125,-2.0730315287859478,0.0
2019-05-24,1.0,-0.0,-0.6535463541378739,-0.0,-1.7941843109071813,-2.080546188291227,0.0
2019-05-28,1.0,-0.0,-0.6644907894008962,-0.0,-1.791613652707861,-2.0757869115450576,0.0
2019-05-29,1.0,-0.0,-0.6791337495166012,-0.0,-1.7997348212805921,-2.04574332909784,0.0
2019-05-30,1.0,-0.0,-0.6736981611353471,-0.0,-1.7956264840686953,-2.052791429675852,0.0
2019-05-31,1.0,-0.0,-0.6655982315556784,-0.0,-1.8093395965736392,-2.0514506769825918,0.0
2019-06-03,1.0,-0.0,-0.6735232647673522,-0.0,-1.819051809481905,-2.007369926300737,0.0
2019-06-04,1.0,-0.0,-0.6867893435869267,-0.0,-1.8039000274649823,-2.002307058500412,0.0
2019-06-05,1.0,-0.0,-0.6908005427408412,-0.0,-1.8398371777476257,-1.8967706919945726,0.0
2019-06-06,1.0,-0.0,-0.7110231094716285,-0.0,-1.800694369100575,-1.9129868720841923,0.0
2019-06-07,1.0,-0.0,-0.7280416395575798,-0.0,-1.7889286488831058,-1.904847104749512,0.0
2019-06-10,1.0,-0.0,-0.7289668996153639,-0.0,-1.7823284034888132,-1.9061162576520938,0.0
2019-06-11,1.0,-0.0,-0.7260348288395813,-0.0,-1.797591276514946,-1.901426788911192,0.0
2019-06-12,1.0,-0.0,-0.7319017406865138,-0.0,-1.7923106122227646,-1.8985412938560815,0.0
2019-06-13,1.0,-0.0,-0.782430169106921,-0.022691663515046732,-1.749689340320925,-1.847911826678913,0.0
2019-06-14,1.0,-0.0,-0.7994157740993184,-0.0,-1.7329871253921887,-1.877096180893649,0.0
2019-06-17,1.0,-0.0,-0.7984546387853245,-0.0,-1.7372885935051599,-1.8676176581833899,0.0
2019-06-18,1.0,-0.0,-0.7962812820928599,-0.0,-1.737473650072969,-1.8713583049564888,0.0
2019-06-19,1.0,-0.0,-0.8094135386935214,-0.0,-1.738704292099736,-1.8368786687489904,0.0
2019-06-20,1.0,-0.0,-0.8145265888456549,-0.01372676178123649,-1.7373000432338952,-1.8386835278858622,0.0
2019-06-21,1.0,-0.0,-0.8253067401762066,-0.01156694232744176,-1.7254202475541862,-1.842819307064483,0.0
2019-06-24,1.0,-0.0,-0.7896278615601605,-0.011120755126396877,-1.7354887707497015,-1.8885754583921015,0.0
2019-06-25,1.0,-0.0,-0.7785009220088948,-0.0097624471200781,-1.741620566221933,-1.89375203384315,0.0
2019-06-26,1.0,-0.0,-0.7752619862083944,-0.001357441494271597,-1.7320953466905578,-1.9210512026931639,0.0
2019-06-27,1.0,-0.0,-0.7645843527428913,-0.015929973359430215,-1.7314195617898114,-1.9248627195128583,0.0
2019-06-28,1.0,-0.0,-0.718787351950451,-0.02406823861784201,-1.762034119308921,-1.9281212648049548,0.0
2019-07-01,1.0,-0.0,-0.7117733268197362,-0.027031428106171634,-1.766541822721598,-1.9227053140096617,0.0
2019-07-02,1.0,-0.0,-0.7230268510984539,-0.02050447518307567,-1.756712774613507,-1.9242202332519662,0.0
2019-07-03,1.0,-0.0,-0.7187398681508699,-0.023235707338160598,-1.7502431643791203,-1.9113800929428293,0.0
2019-07-05,1.0,-0.0,-0.7012419006479482,-0.02661987041036717,-1.752159827213823,-1.9195464362850971,0.0
2019-07-08,1.0,-0.0,-0.7066178055615433,-0.01740676870015089,-1.7422397068333693,-1.9227743048070705,0.0
2019-07-09,1.0,-0.0,-0.6958349048978932,-0.018858774718465435,-1.7434128994019074,-1.9301147691147151,0.0
2019-07-10,1.0,-0.0,-0.7262128619781874,-0.025251168538118523,-1.7047762316660398,-1.9164025143716759,0.0
2019-07-11,1.0,-0.0,-0.7200322667383705,-0.04329120731379403,-1.7057811239580534,-1.908685130411401,0.0
2019-07-12,1.0,-0.0,-0.7205005639400612,-0.049089639615446594,-1.716203877759278,-1.885063644664053,0.0
2019-07-15,1.0,-0.0,-0.7624362758250605,-0.07550308559162866,-1.6815132814596192,-1.8467400053662464,0.0
2019-07-16,1.0,-0.0,-0.7689958203836673,-0.1170828421391062,-1.6664880505840745,-1.8059693494802271,0.0
2019-07-17,1.0,-0.0,-0.7491480298189565,-0.12438764643237486,-1.645367412140575,-1.8058572949946752,0.0
2019-07-18,1.0,-0.0,-0.7446673706441393,-0.10068637803590284,-1.6439281942977826,-1.7906019007391762,0.0
2019-07-19,1.0,-0.0,-0.7528647621059301,-0.11115805037756771,-1.6372181443734486,-1.7794265195120662,0.0
2019-07-22,1.0,-0.0,-0.7048490585884085,-0.08688334911118123,-1.6364257915220364,-1.8311244346271167,0.0
2019-07-23,1.0,-0.0,-0.6993871457754963,-0.08260436855062595,-1.6247970247760726,-1.831229375098214,0.0
2019-07-24,1.0,-0.0,-0.6953941494669398,-0.07210755737618822,-1.6375715561157502,-1.8467517462318157,0.0
2019-07-25,1.0,-0.0,-0.6810263406443487,-0.07860216182180711,-1.6476545282820863,-1.839857277783608,0.0
2019-07-26,1.0,-0.0,-0.7116235972408114,-0.08107690723772265,-1.5705755173478844,-1.784412642849789,0.0
2019-07-29,1.0,-0.0,-0.6981559699186154,-0.08030287421448438,-1.5758730812815493,-1.796590089626043,0.0
2019-07-30,1.0,-0.0,-0.706643302582075,-0.0822553213420605,-1.5716641756429417,-1.7932793897850847,0.0
2019-07-31,1.0,-0.0,-0.7305154639175259,-0.08,-1.5595360824742266,-1.784639175257732,0.0
2019-08-01,1.0,-0.0,-0.7538690171159167,-0.03443681459464999,-1.5778415496566567,-1.7583785999795019,0.0
2019-08-02,1.0,-0.0,-0.744479172003894,-0.031203566121842493,-1.570118358354255,-1.7779371829686936,0.0
2019-08-05,1.0,-0.0,-0.7381560138860527,-0.005360424749846845,-1.5713702266693896,-1.790330814784562,0.0
2019-08-06,1.0,-0.0,-0.7393622371994769,-0.0,-1.5104617241726186,-1.7794990443617342,0.0
2019-08-07,1.0,-0.0,-0.7555566705132708,-0.0,-1.479203251216698,-1.7824996237017712,0.0
2019-08-08,1.0,-0.0,-0.7435833166232203,-0.0,-1.477992781231201,-1.7914577902546622,0.0
2019-08-09,1.0,-0.0,-0.7279940119760479,-0.0,-1.455439121756487,-1.8065868263473053,0.0
2019-08-12,1.0,-0.0,-0.7245025185776272,-0.0,-1.4567851977457484,-1.8059947134806245,0.0
2019-08-13,1.0,-0.0,-0.7280230708035004,-0.0,-1.4479912490055689,-1.7960918854415275,0.0
2019-08-14,1.0,-0.0,-0.7372500617131572,-0.0,-1.409429770427055,-1.7903727474697606,0.0
2019-08-15,1.0,-0.0,-0.7767509727626459,-0.0,-1.3918287937743192,-1.6952334630350194,0.0
2019-08-16,1.0,-0.0,-0.7720964207450693,-0.0,-1.4092037983929877,-1.688434380326272,0.0
2019-08-19,1.0,-0.0,-0.7536886041545332,-0.0,-1.414191419141914,-1.685546495826053,0.0
2019-08-20,1.0,-0.0,-0.7558906234849219,-0.0,-1.4110346165034424,-1.6813245418403955,0.0
2019-08-21,1.0,-0.0,-0.7639622184548317,-0.0,-1.4111407120368127,-1.6686849116008717,0.0
2019-08-22,1.0,-0.0,-0.7633291249878605,-0.0,-1.4106050305914342,-1.681849082256968,0.0
2019-08-23,1.0,-0.0,-0.7751825523477924,-0.0,-1.3994390444412204,-1.6612021857923496,0.0
2019-08-26,1.0,-0.0,-0.7571565342269029,-0.0,-1.3898994734322643,-1.6399234083293441,0.0
2019-08-27,1.0,-0.0,-0.7494976557267247,-0.0,-1.3782891589321595,-1.6564922017031862,0.0
2019-08-28,1.0,-0.0,-0.7357371718234422,-0.0,-1.394529195160442,-1.6519056955669267,0.0
2019-08-29,1.0,-0.0,-0.7322307729076047,-0.0,-1.3984513168586588,-1.6492041489412552,0.0
2019-08-30,1.0,-0.0,-0.7183642343072303,-0.0,-1.4084648014870598,-1.6394356799008627,0.0
2019-09-03,1.0,-0.0,-0.741171444845263,-0.013147902031516992,-1.3717960888551357,-1.6204670590468957,0.0
2019-09-04,1.0,-0.0,-0.7248446320982969,-0.027325774467479483,-1.3625409175008303,-1.6293467432041366,0.0
2019-09-05,1.0,-0.0,-0.7328027288231951,-0.03880045480386583,-1.3480197081675196,-1.617917377297707,0.0
2019-09-06,1.0,-0.0,-0.7224470588235293,-0.05312941176470588,-1.3405176470588236,-1.5897882352941177,0.0
2019-09-09,1.0,-0.0,-0.7309140544102419,-0.055022121811164455,-1.3403464181492988,-1.58053280617528,0.0
2019-09-10,1.0,-0.0,-0.722936813444747,-0.09646981504084123,-1.32912402591306,-1.545864238099709,0.0
2019-09-11,1.0,-0.0,-0.7209422364037352,-0.11224250387124021,-1.3282811693491623,-1.5309933836985594,0.0
2019-09-12,1.0,-0.0,-0.689329954954955,-0.12354542042042041,-1.3404654654654653,-1.538851351351351,0.0
2019-09-13,1.0,-0.0,-0.6947723440134908,-0.11485853475735432,-1.3323027918306165,-1.5423458872025482,0.0
2019-09-16,1.0,-0.0,-0.6937055076807793,-0.1123079805170476,-1.334769576620457,-1.54261895841139,0.0
2019-09-17,1.0,-0.0,-0.6883840749414519,-0.11250585480093676,-1.3373302107728338,-1.5456206088992974,0.0
2019-09-18,1.0,-0.0,-0.6609329718612695,-0.10114985509956062,-1.3444891090960083,-1.567682527811536,0.0
2019-09-19,1.0,-0.0,-0.6466598053892215,-0.10385479041916168,-1.3689651946107784,-1.558617140718563,0.0
2019-09-20,1.0,-0.0,-0.6595196854079866,-0.12274706240344553,-1.3531201722765789,-1.5460418519732222,0.0
2019-09-23,1.0,-0.0,-0.6597049871224538,-0.12353078904237884,-1.3519082182158746,-1.5476469210957622,0.0
2019-09-24,1.0,-0.0,-0.6544351073762839,-0.09094304388422036,-1.365732959850607,-1.557422969187675,0.0
2019-09-25,1.0,-0.0,-0.6425008158888527,-0.09315119585994686,-1.3734439834024899,-1.5531260198610657,0.0
2019-09-26,1.0,-0.0,-0.6181180706907988,-0.197905808774756,-1.3886098739694874,-1.5333554439495878,0.0
2019-09-27,1.0,-0.0,-0.618754179803191,-0.18840164325976883,-1.4179325499187923,-1.5518295595681666,0.0
2019-09-30,1.0,-0.0,-0.6383586423573094,-0.16608749464464223,-1.4131479982862856,-1.542723853953444,0.0
2019-10-01,1.0,-0.0,-0.6603666065153385,-0.15048912527305539,-1.4088232500712319,-1.5291575648209708,0.0
2019-10-02,1.0,-0.0,-0.6471596590638541,-0.17603923622684636,-1.430693776486834,-1.5077853435550688,0.0
2019-10-03,1.0,-0.0,-0.6796649472339217,-0.16279399933746627,-1.4177275093464579,-1.4721972457526855,0.0
2019-10-04,1.0,-0.0,-0.7106211474632528,-0.1874822190611664,-1.3812233285917497,-1.462256993835941,0.0
2019-10-07,1.0,-0.0,-0.713103513500733,-0.16943301650352297,-1.378871707570814,-1.4674421903816144,0.0
2019-10-08,1.0,-0.0,-0.7124952705259175,-0.16709231933409005,-1.3819996216420736,-1.467886870979947,0.0
2019-10-09,1.0,-0.0,-0.7124510127956938,-0.15963926530997685,-1.3847679304971905,-1.4648472543557298,0.0
2019-10-10,1.0,-0.0,-0.7296860901362967,-0.16631049057320607,-1.3818682623355654,-1.4711972265754856,0.0
2019-10-11,1.0,-0.0,-0.758164926731156,-0.2115218848769275,-1.377645819365961,-1.4415285892155925,0.0
2019-10-14,1.0,-0.0,-0.7265039400345954,-0.25317124735729385,-1.4090428598885258,-1.4162021910436287,0.0
2019-10-15,1.0,-0.0,-0.7258692829317559,-0.2660510748809696,-1.4088395132977443,-1.4085990477564565,0.0
2019-10-16,1.0,-0.0,-0.7094501309212093,-0.2687455367769579,-1.3947631516305643,-1.3878124256129494,0.0
2019-10-17,1.0,-0.0,-0.7207279984793766,-0.2502375974149401,-1.3908477475765064,-1.390087435848698,0.0
2019-10-18,1.0,-0.0,-0.7668065223610183,-0.2714312958901497,-1.3524840278439971,-1.3770859158958708,0.0
2019-10-21,1.0,-0.0,-0.8120211860399129,-0.253617705476213,-1.3295658753428545,-1.3338692897001796,0.0
2019-10-22,1.0,-0.0,-0.8437660939182545,-0.24181843719275248,-1.303104077906269,-1.293178519593614,0.0
2019-10-23,1.0,-0.0,-0.84289931124959,-0.19955020381389682,-1.3157006981211639,-1.3272735791594432,0.0
2019-10-24,1.0,-0.0,-0.8207214410007995,-0.28768282932794054,-1.2973710200818322,-1.2972299299252221,0.0
2019-10-25,1.0,-0.0,-0.8184512608204743,-0.304149416635303,-1.2911648475724502,-1.2908355287918707,0.0
2019-10-28,1.0,-0.0,-0.8288775078701311,-0.30813325189118074,-1.3219001080674717,-1.2397218437250388,0.0
2019-10-29,1.0,-0.0,-0.8306485899192215,-0.3345930369880486,-1.3102650101563609,-1.2483348292314234,0.0
2019-10-30,1.0,-0.0,-0.8291599735424737,-0.33416800529150525,-1.3112538977605595,-1.2499763772087311,0.0
2019-10-31,1.0,-0.0,-0.8240666256565561,-0.34467420621776373,-1.3054464581460277,-1.2577012255713815,0.0
2019-11-01,1.0,-0.0,-0.8561328588374852,-0.37432977461447214,-1.2768683274021353,-1.2375800711743772,0.0
2019-11-04,1.0,-0.0,-0.8410200502441106,-0.39669147272124,-1.281367019007442,-1.2209318860501492,0.0
2019-11-05,1.0,-0.0,-0.8636014590132463,-0.5016317911307353,-1.2181800729506622,-1.215972355538491,0.0
2019-11-06,1.0,-0.0,-0.8503213957759412,-0.5050021748586342,-1.2153110047846891,-1.2623362814750372,0.0
2019-11-07,1.0,-0.0,-0.8852316181809381,-0.49581296287332394,-1.2067863884989594,-1.252674379205189,0.0
2019-11-08,1.0,-0.0,-0.8638601674052191,-0.5492860659773511,-1.2462826193993106,-1.2642048252092564,0.0
2019-11-11,1.0,-0.0,-0.8469304507444422,-0.6734142361819294,-1.2664695084642057,-1.3121048337752397,0.0
2019-11-12,1.0,-0.0,-0.8299959133633021,-0.6856865549652635,-1.272016755210462,-1.320545565999183,0.0
2019-11-13,1.0,-0.0,-0.8334025758205235,-0.7758101371001246,-1.264696717906107,-1.319277108433735,0.0
2019-11-14,1.0,-0.0,-0.8295301317290739,-0.77004460118245,-1.2491442796390415,-1.337464993257961,0.0
2019-11-15,1.0,-0.0,-0.8252034627546524,-0.7941527137006895,-1.2260639676533098,-1.3383443056347522,0.0
2019-11-18,1.0,-0.0,-0.8125780274656679,-0.7986371202663338,-1.2431335830212236,-1.347534332084894,0.0
2019-11-19,1.0,-0.0,-0.8682265354958788,-0.8068067003456527,-1.2704068067003458,-1.3722946024993354,0.0
2019-11-20,1.0,-0.0,-0.9145435244161358,-0.8670912951167727,-1.2355626326963904,-1.2906581740976644,0.0
2019-11-21,1.0,-0.0,-0.8829052449816532,-0.9463630477012734,-1.2218325059356787,-1.3450248219296352,0.0
2019-11-22,1.0,-0.0,-0.8601899592944369,-0.9311261872455902,-1.256662143826323,-1.3794301221166894,0.0
2019-11-25,1.0,-0.0,-0.8631364343580664,-0.9198991362197543,-1.2348838456998767,-1.3471752776436503,0.0
2019-11-26,1.0,-0.0,-0.7669871448633466,-0.9487955061034893,-1.29577616938533,-1.3897050880414823,0.0
2019-11-27,1.0,-0.0,-0.7712834917891097,-0.9488980121002593,-1.2939174589455487,-1.3878025064822819,0.0
2019-11-29,1.0,-0.0,-0.7747615153992914,-0.9929681112019623,-1.3244480784955028,-1.3588988825292996,0.0
2019-12-02,1.0,-0.0,-0.7975318164288469,-1.0626411767946669,-1.3041154757313647,-1.3450498595118725,0.0
2019-12-03,1.0,-0.0,-0.7859342351259211,-1.0327174749807544,-1.3170570768723195,-1.3629715165511933,0.0
2019-12-04,1.0,-0.0,-0.8052314328374717,-1.0300282032848533,-1.322457556821324,-1.3723386606204724,0.0
2019-12-05,1.0,-0.0,-0.781725040369731,-1.0755053176680216,-1.285984743025781,-1.4250793474024166,0.0
2019-12-06,1.0,-0.0,-0.8313552943900886,-1.1636079430324784,-1.3759624848028715,-1.418514444508771,0.0
2019-12-09,1.0,-0.0,-0.7617575361198645,-1.2822403234437243,-1.4319519590938818,-1.4697068791247991,0.0
