Date,IWF,IWM,MTUM,SPY,VAPO,VLUE,VXX
2019-08-09,-0.0,-0.3182258064516129,-1.8916129032258064,-2.563225806451613,1.0,-2.2913709677419356,0.0
2019-08-12,-0.0,-0.28910105995630714,-1.9446557164819158,-2.602395015777976,1.0,-2.255117727971519,0.0
2019-08-13,-0.0,-0.28204915997682695,-1.9892410825126208,-2.6883224364810063,1.0,-2.3164776959364395,0.0
2019-08-14,-0.0,-0.3149016703694561,-1.9761375791985518,-2.645190487945363,1.0,-2.29219122850325,0.0
2019-08-15,-0.0,-0.4034190765297971,-1.9606167119348137,-2.5500079884965645,1.0,-2.074452787985301,0.0
2019-08-16,-0.0,-0.4102748481943113,-1.9566954298497925,-2.54442313838287,1.0,-2.0782997762863538,0.0
2019-08-19,-0.0,-0.3330923114003374,-2.0104442837631558,-2.6131597975415763,1.0,-2.077368040491685,0.0
2019-08-20,-0.0,-0.3449711723254324,-2.02498398462524,-2.5958520179372195,1.0,-2.041800128122998,0.0
2019-08-21,-0.0,-0.3458682634730539,-2.023552894211577,-2.588023952095808,1.0,-2.0265868263473052,0.0
2019-08-22,-0.0,-0.35415997430131707,-2.0338901381304204,-2.6264857051076134,1.0,-2.016302601991648,0.0
2019-08-23,-0.0,-0.35707395498392286,-2.0378617363344054,-2.6310289389067525,1.0,-2.012700964630225,0.0
2019-08-26,-0.0,-0.2854427372089339,-2.0252653255187707,-2.638048471408205,1.0,-1.9713290036432758,0.0
2019-08-27,-0.0,-0.2795995585685007,-2.008276840611698,-2.624389090335803,1.0,-1.9704398549582216,0.0
2019-08-28,-0.0,-0.2285171704383605,-2.0610064883684127,-2.6606266814369364,1.0,-1.9624940655166958,0.0
2019-08-29,-0.0,-0.19482190238803573,-2.145855109753156,-2.741255929886629,1.0,-1.9585913001527702,0.0
2019-08-30,-0.0,-0.14950246743790957,-2.1923792573416394,-2.796861095380633,1.0,-1.9512175390340587,0.0
2019-09-03,-0.0,-0.17434507678410116,-2.2441488051244147,-2.866551695819988,1.0,-1.927157756426049,0.0
2019-09-04,-0.0,-0.3754269200455381,-2.3828706541728697,-2.986776425256152,1.0,-2.012172694631754,0.0
2019-09-05,-0.0,-0.3790547610742937,-2.3718172305545866,-2.978985001743983,1.0,-1.9901464945936518,0.0
2019-09-06,-0.0,-0.3737171682031658,-2.370499217255175,-2.975126108888502,1.0,-1.9778222299530352,0.0
2019-09-09,-0.0,-0.36773407587887225,-2.3706926557605295,-2.977201531500174,1.0,-1.9860772711451444,0.0
2019-09-10,-0.0,-0.30344510794671564,-2.819935691318328,-3.174092788240698,1.0,-1.8895728066146071,0.0
2019-09-11,-0.0,-0.27951340890240534,-2.8804718459128194,-3.192977605750622,1.0,-1.8627776241821032,0.0
2019-09-12,-0.0,-0.1829980532121999,-2.936961156948178,-3.24807638824511,1.0,-1.9023824974506351,0.0
2019-09-13,-0.0,-0.1745734108381774,-3.003187699231202,-3.295987249203075,1.0,-1.9018376148509282,0.0
2019-09-16,-0.0,-0.17123544874202026,-3.0140818625610213,-3.298911002628614,1.0,-1.9036800600826134,0.0
2019-09-17,-0.0,-0.22527628223292717,-3.0153017852082744,-3.320487390195523,1.0,-1.8844809672239538,0.0
2019-09-18,-0.0,-0.2148274554417899,-3.0456010618126657,-3.33646188850967,1.0,-1.8835798255593477,0.0
2019-09-19,-0.0,-0.21698739216987392,-3.0449331690207604,-3.3341548961986915,1.0,-1.8835908616930515,0.0
2019-09-20,-0.0,-0.20924274055798064,-3.051622698804327,-3.340482064907952,1.0,-1.8881191877016512,0.0
2019-09-23,-0.0,-0.21365890881342997,-3.066959175887066,-3.345192674551698,1.0,-1.9126287676459366,0.0
2019-09-24,-0.0,-0.21144398420190733,-3.090839032848473,-3.3898468355649745,1.0,-1.9408534823234755,0.0
2019-09-25,-0.0,-0.16843016544824935,-3.1038861100423243,-3.41362062331666,1.0,-1.933147364370912,0.0
2019-09-26,-0.0,-0.1506638445256879,-3.1255532037714064,-3.417163748316336,1.0,-1.9274581489320761,0.0
2019-09-27,-0.0,-0.1585436332113273,-3.1224234251589293,-3.4216913889424005,1.0,-1.9294933538817185,0.0
2019-09-30,-0.0,-0.13384600408838704,-3.106687433076998,-3.503260975372335,1.0,-1.990460430254064,0.0
2019-10-01,-0.0,-0.1493961823139852,-3.1007012076353724,-3.504966887417219,1.0,-1.9840280483054151,0.0
2019-10-02,-0.0,-0.10618785597065353,-3.094217588570325,-3.507191813881649,1.0,-1.9459407278694856,0.0
2019-10-03,-0.0,-0.2752258312512012,-3.0622717662886796,-3.4678070344032292,1.0,-1.804535844704978,0.0
2019-10-04,-0.0,-0.27792157990604927,-3.049659668296424,-3.459975074297766,1.0,-1.7992522289329884,0.0
2019-10-07,-0.0,-0.2838261861747647,-3.011885518684035,-3.4282590092231624,1.0,-1.7843491489968621,0.0
2019-10-08,-0.0,-0.28758666540032296,-3.0056985468705477,-3.4229271535758383,1.0,-1.7813657517333081,0.0
2019-10-09,-0.0,-0.2925834597875569,-2.965098634294385,-3.4737291350531105,1.0,-1.7527503793626706,0.0
2019-10-10,-0.0,-0.3286879029199848,-2.947193780811528,-3.468714448236632,1.0,-1.735874099355328,0.0
2019-10-11,-0.0,-0.3617265087853323,-2.9951298701298703,-3.489877769289534,1.0,-1.7025401069518717,0.0
2019-10-14,-0.0,-0.34320987654320984,-2.9945868945868943,-3.487559354226021,1.0,-1.6713200379867046,0.0
2019-10-15,-0.0,-0.34150047483380813,-2.9939221272554604,-3.4871794871794872,1.0,-1.6740740740740738,0.0
2019-10-16,-0.0,-0.3388820580724487,-3.00453986569564,-3.4696869384280715,1.0,-1.64503925092216,0.0
2019-10-17,-0.0,-0.34603024574669183,-2.9965973534971644,-3.4700378071833646,1.0,-1.6391304347826086,0.0
2019-10-18,-0.0,-0.33651483651483655,-2.9973539973539975,-3.46994896994897,1.0,-1.6461916461916462,0.0
2019-10-21,-0.0,-0.3273037219433658,-2.994601761530448,-3.471256747798087,1.0,-1.6775262808978124,0.0
2019-10-22,-0.0,-0.3181947204087425,-3.0019869429463526,-3.4694862333238716,1.0,-1.6719651811902734,0.0
2019-10-23,-0.0,-0.3203708960166525,-2.969060459835368,-3.468350837354527,1.0,-1.7038508846626925,0.0
2019-10-24,-0.0,-0.3213170593244393,-2.9689658435045887,-3.4674046740467404,1.0,-1.7039455009934714,0.0
2019-10-25,-0.0,-0.3286931818181818,-2.937784090909091,-3.4825757575757574,1.0,-1.7206439393939394,0.0
2019-10-28,-0.0,-0.36374940219990437,-2.987661406025825,-3.576183644189383,1.0,-1.6372070779531323,0.0
2019-10-29,-0.0,-0.3637234246312967,-2.9898486879908064,-3.5804443593181383,1.0,-1.642692970695269,0.0
2019-10-30,-0.0,-0.3745081101833189,-2.997312601977157,-3.583453306459353,1.0,-1.6425760629618964,0.0
2019-10-31,-0.0,-0.38591603420117204,-2.984244403881257,-3.579210298779902,1.0,-1.6577000672494957,0.0
2019-11-01,-0.0,-0.38045458904766466,-2.9749688309197273,-3.5866500431571877,1.0,-1.648316869665292,0.0
2019-11-04,-0.0,-0.40668928744546773,-2.9596703829374698,-3.6321861366941346,1.0,-1.6959767329132331,0.0
2019-11-05,-0.0,-0.46674502889607206,-3.2164756587324907,-3.4977960622979727,1.0,-1.6142619257517876,0.0
2019-11-06,-0.0,-0.46163081540770384,-3.2514257128564283,-3.553376688344172,1.0,-1.7385692846423213,0.0
2019-11-07,-0.6691765848919117,-1.2991255768763663,-3.4118290017002675,-3.488583920330338,1.0,-2.276050522224921,0.0
2019-11-08,-0.6689588611412716,-1.2526239594643502,-3.394378091446495,-3.4727952708408734,1.0,-2.275425262395946,0.0
2019-11-11,-0.6962335909704331,-1.250644092749356,-3.485093853514906,-3.5149061464850937,1.0,-2.3214329530119002,0.0
2019-11-12,-0.6849128876807117,-1.2430495489929567,-3.5162486099097983,-3.5629556406771283,1.0,-2.349067095020388,0.0
2019-11-13,-0.8317856195277262,-1.3059166887768638,-3.940700451048023,-3.7349429556911646,1.0,-2.4529052799150968,0.0
2019-11-14,-0.8263457214654146,-1.2970506546753076,-3.935458272715249,-3.7127364105277083,1.0,-2.4541727284750694,0.0
2019-11-15,-0.8226425076048142,-1.2892474540404708,-3.9648194683242957,-3.6977912974474276,1.0,-2.451130802803862,0.0
2019-11-18,-0.8772696245733789,-1.312491467576792,-4.0722184300341295,-3.824982935153584,1.0,-2.565051194539249,0.0
2019-11-19,-0.9375173562899194,-1.5081921688419881,-4.019439044709803,-3.809497361843932,1.0,-2.610524854207165,0.0
2019-11-20,-0.9327003630270874,-1.493856464674672,-4.028344037978218,-3.8455738620497066,1.0,-2.6621055571069534,0.0
2019-11-21,-1.0456396573514957,-1.4014885549782334,-4.120207835978093,-3.771099564667884,1.0,-2.7043954500772367,0.0
2019-11-22,-1.087190824927456,-1.3632720740638384,-4.054442448528396,-3.6954539173690755,1.0,-2.6175210722675137,0.0
2019-11-25,-1.0874671825341993,-1.363133895260467,-4.054442448528396,-3.6955920961724473,1.0,-2.6171065358573995,0.0
2019-11-26,-1.092233676975945,-1.3002061855670104,-4.04852233676976,-3.6815120274914093,1.0,-2.6230927835051547,0.0
2019-11-27,-1.091171617161716,-1.312293729372937,-4.044279427942794,-3.678767876787678,1.0,-2.6247249724972495,0.0
2019-11-29,-1.1534537432786434,-1.2866400110299188,-4.117606507652007,-3.6983317248035292,1.0,-2.5313663311733077,0.0
2019-12-02,-1.2171034094111015,-1.3292476754015217,-4.2690898844745,-3.735559312482389,1.0,-2.537475345167653,0.0
2019-12-03,-1.1889885121882882,-1.3122723451947325,-4.236340711683945,-3.727794900532362,1.0,-2.544130008405716,0.0
2019-12-04,-1.2232294617563741,-1.3813031161473088,-4.2675637393767705,-3.740368271954675,1.0,-2.551841359773371,0.0
2019-12-05,-1.2675730402082732,-1.381110789702054,-4.380098351171537,-3.775094012149263,1.0,-2.659531385594446,0.0
2019-12-06,-1.3848598670904362,-1.4791967639410573,-4.336752383704131,-3.736781277087547,1.0,-2.5091014157757874,0.0
2019-12-09,-1.3748344370860928,-1.3826342899190582,-4.494186902133922,-3.8663723325974986,1.0,-2.5986754966887418,0.0
2019-12-10,-1.7615599802534148,-1.461905545499424,-5.2473259832154024,-4.3401349350008225,1.0,-2.6447260161263784,0.0
2019-12-11,-1.7802452767649983,-1.4651972157772624,-5.288697381504806,-4.369406695392774,1.0,-2.669207822340073,0.0
2019-12-12,-1.7892993208547292,-1.4371376511512342,-5.285406658936558,-4.375186350836508,1.0,-2.6774888189498096,0.0
2019-12-13,-1.8190762047690512,-1.448224112056028,-5.374520593630148,-4.386860096715024,1.0,-2.6463231615807903,0.0
2019-12-16,-1.8102250165453342,-1.4545003309066844,-5.288054268696228,-4.337690271343481,1.0,-2.6548643282594306,0.0
2019-12-17,-2.097777005904828,-1.40673845085099,-5.619312261201807,-4.556095866620355,1.0,-2.6872177839527613,0.0
2019-12-18,-2.3903870849385433,-1.5461383232434414,-5.8611263988259035,-4.721152082186755,1.0,-2.826270409099248,0.0
2019-12-19,-2.3280300321773333,-1.612441902037898,-5.678405434393993,-4.5148373257061145,1.0,-2.7424025741866287,0.0
2019-12-20,-2.3120479802434293,-1.6611395307814432,-5.609631328276593,-4.418239548421239,1.0,-2.6387369906509086,0.0
2019-12-23,-2.3284452296819786,-1.6918727915194347,-5.598409893992933,-4.425795053003534,1.0,-2.6231448763250884,0.0
2019-12-24,-2.3347472605160835,-1.696005655708731,-5.590491339696006,-4.429126899964651,1.0,-2.6237186284906326,0.0
2019-12-26,-2.3286219081272086,-1.695583038869258,-5.58922261484099,-4.425088339222615,1.0,-2.6293286219081273,0.0
2019-12-27,-2.340553977272727,-1.7246093749999998,-5.62997159090909,-4.431995738636363,1.0,-2.6285511363636362,0.0
2019-12-30,-2.389527684415355,-1.7040509464001417,-5.6562886962674686,-4.4180081372722455,1.0,-2.52184680700513,0.0
2019-12-31,-2.3608029582673007,-1.7083993660855783,-5.637260081000176,-4.399366085578447,1.0,-2.5029054410987848,0.0
2020-01-02,-2.362720848056537,-1.7176678445229683,-5.662190812720848,-4.414487632508834,1.0,-2.5107773851590105,0.0
2020-01-03,-2.3266475644699143,-1.7596704871060171,-5.770952722063037,-4.464720630372493,1.0,-2.586318051575931,0.0
2020-01-06,-2.3685248252374977,-1.7845492023660154,-5.748341996773616,-4.442193941566589,1.0,-2.580569994622692,0.0
2020-01-07,-2.3598566308243725,-1.782437275985663,-5.753046594982079,-4.439605734767025,1.0,-2.586379928315412,0.0
2020-01-08,-2.353846153846154,-1.7729874776386405,-5.747406082289803,-4.430769230769231,1.0,-2.5840787119856885,0.0
2020-01-09,-2.3636690001795007,-1.8127804702925865,-5.740082570454137,-4.427750852629689,1.0,-2.605815831987076,0.0
2020-01-10,-2.396713615023474,-1.8282773564463708,-5.770675334055616,-4.441314553990611,1.0,-2.619898880462261,0.0
2020-01-13,-2.4099692974534945,-1.8273433267112156,-5.784540364818493,-4.432905905725121,1.0,-2.605743182228643,0.0
2020-01-14,-2.528281363306744,-1.774655547498187,-5.866388687454677,-4.445975344452502,1.0,-2.513596809282088,0.0
2020-01-15,-2.558403515195899,-1.8051995606005125,-5.920725009154156,-4.4818747711461,1.0,-2.5421091175393626,0.0
2020-01-16,-2.5522851919561247,-1.7959780621572212,-5.9021937842778796,-4.476599634369287,1.0,-2.554661791590494,0.0
2020-01-17,-2.5626700526029382,-1.7890440776346817,-5.826954471249774,-4.451115545075277,1.0,-2.5091601668782877,0.0
2020-01-21,-2.5702884092145837,-1.788318519862144,-5.821331398512607,-4.453654997279158,1.0,-2.505350988572465,0.0
2020-01-22,-2.5713247319643826,-1.7941123023805197,-5.830274395784118,-4.4688351808104665,1.0,-2.5071779029620207,0.0
2020-01-23,-2.5995997816991085,-1.774240494815354,-5.7815171911951975,-4.4818992177551396,1.0,-2.554666181553575,0.0
2020-01-24,-2.6000727802037846,-1.7767467248908297,-5.785116448326055,-4.483260553129549,1.0,-2.5496724890829694,0.0
2020-01-27,-2.572542618788538,-1.7339499455930358,-5.806855277475516,-4.459738846572361,1.0,-2.5623866521581427,0.0
2020-01-28,-2.4852652259332024,-1.7676370780496518,-5.787283443472049,-4.377924629398107,1.0,-2.442221825325951,0.0
2020-01-29,-2.45146324054247,-1.781049250535332,-5.801748750892219,-4.370806566738044,1.0,-2.439329050678087,0.0
2020-01-30,-2.466500356379187,-1.7731646471846043,-5.78759800427655,-4.374732715609408,1.0,-2.4169636493228794,0.0
2020-01-31,-2.416904422253923,-1.836126961483595,-5.776925820256776,-4.371255349500713,1.0,-2.430634807417974,0.0
2020-02-03,-2.3983439041578576,-1.7762508809020439,-5.727977448907682,-4.3194150810429885,1.0,-2.396053558844257,0.0
2020-02-04,-2.391780330222541,-1.7589734386216798,-5.850323043790381,-4.44113424264178,1.0,-2.5046661880832732,0.0
2020-02-05,-2.2999111111111112,-1.7607111111111111,-5.843555555555556,-4.4208,1.0,-2.4529777777777775,0.0
2020-02-06,-2.362940548237807,-1.7511569953720183,-5.912068351726593,-4.398896404414382,1.0,-2.3750444998220006,0.0
2020-02-07,-2.352648418059012,-1.7577319587628868,-5.904905794525418,-4.3901528617134735,1.0,-2.369178812655528,0.0
2020-02-10,-2.333392257380237,-1.7374933710447233,-5.887219374226622,-4.372635672617995,1.0,-2.346296623652112,0.0
2020-02-11,-2.2991316675527202,-1.729399255715045,-5.893673577884104,-4.383838383838383,1.0,-2.415027467659047,0.0
2020-02-12,-2.2992907801418436,-1.7304964539007093,-5.88758865248227,-4.385992907801419,1.0,-2.4271276595744684,0.0
2020-02-13,-2.297690941385435,-1.7442273534635877,-5.910479573712255,-4.391119005328597,1.0,-2.4182948490230904,0.0
2020-02-14,-2.312365975696926,-1.7725160829163689,-5.95157255182273,-4.3951036454610435,1.0,-2.438348820586133,0.0
2020-02-18,-2.3371191635118085,-1.7753740760771588,-6.033171083468542,-4.4449251847845686,1.0,-2.436992969172526,0.0
2020-02-19,-2.318756776292013,-1.8736899168774848,-6.027285869172389,-4.410372244307915,1.0,-2.440007228044814,0.0
2020-02-20,-2.341374931978959,-1.876473789225467,-6.042445129693452,-4.430981316887357,1.0,-2.4474877562125883,0.0
2020-02-21,-2.3076784750944075,-1.8480489120661752,-6.009530659953246,-4.399568422945514,1.0,-2.4173709764430855,0.0
2020-02-24,-2.270690278279725,-1.9073003252620166,-6.04318756776292,-4.424466931694977,1.0,-2.4244669316949765,0.0
2020-02-25,-2.079755703251302,-2.0447278606071495,-6.225255972696246,-4.306987605532603,1.0,-2.306269085683492,0.0
2020-02-26,-2.010949529512404,-1.8591958939264328,-6.014713430282292,-4.150898203592814,1.0,-2.0728828058169375,0.0
2020-02-27,-2.084839098261917,-1.8339356393047668,-6.032696609877817,-4.202546893822062,1.0,-2.054551712269833,0.0
2020-02-28,-1.7717254408060457,-1.970245591939547,-5.459068010075567,-3.6900188916876577,1.0,-1.8518576826196476,0.0
2020-03-02,-1.788913247729408,-1.9217037269025994,-5.420137801440651,-3.6886940181647354,1.0,-1.8398058252427183,0.0
2020-03-03,-1.5599651112080244,-2.100450646896351,-4.824247710423026,-3.360372147114406,1.0,-1.6919610408489605,0.0
2020-03-04,-1.377264298958779,-2.218371131079732,-4.8977321352160885,-3.222650121238054,1.0,-1.5472828412494648,0.0
2020-03-05,-1.2563157176020756,-2.457872456643452,-4.515635668441895,-2.9997268878874777,1.0,-1.426191451590878,0.0
2020-03-06,-1.4710234278668313,-2.9795006165228117,-5.069204685573367,-3.304870530209618,1.0,-1.588471023427867,0.0
2020-03-09,-1.4657028606582592,-2.9418640418332824,-5.1127345432174724,-3.3020609043371274,1.0,-1.5573669640110737,0.0
2020-03-10,-1.7170240805079668,-1.7323589313525818,-4.096202228345513,-2.581526296873128,1.0,-0.8532406852761472,0.0
2020-03-11,-1.488740109555691,-2.238466220328667,-4.336092513694462,-2.4598904443091905,1.0,-0.6495435179549605,0.0
2020-03-12,-1.4565770549839585,-1.827303905299259,-3.9405907733156322,-2.304458457794004,1.0,-0.5342405133311207,0.0
2020-03-13,-2.690281952196937,-1.8743380563904393,-5.009875483039932,-3.2226992986975813,1.0,-0.5150994704451124,0.0
2020-03-16,-1.8725572599285565,-1.7015129228829586,-3.4339146879596556,-2.2208447152763187,1.0,-0.27768438747636054,0.0
2020-03-17,-3.6209677419354844,-2.8557551319648096,-4.722690615835777,-4.27950879765396,1.0,-1.8495234604105573,0.0
2020-03-18,-3.97424028979674,-3.34755484000805,-4.960555443751257,-4.777822499496881,1.0,-2.064600523244114,0.0
2020-03-19,-3.477593933126508,-2.5716994139951743,-4.219579455360221,-4.134436401240952,1.0,-1.8321268528093761,0.0
2020-03-20,-3.562070787110407,-2.5279098432822678,-4.364500792393027,-4.2477548864236665,1.0,-1.9064976228209192,0.0
2020-03-23,-3.347523604439291,-2.5522610568162993,-3.9233062779526255,-3.9797912870631107,1.0,-1.761636574457512,0.0
2020-03-24,-3.861391694725028,-3.0144032921810697,-4.305087916199027,-4.476430976430977,1.0,-2.048260381593715,0.0
2020-03-25,-2.936104910714286,-2.2626953125,-2.9476841517857144,-3.388253348214286,1.0,-1.4160156250000002,0.0
2020-03-26,-2.9820527201346048,-2.2805664610207517,-2.9296130117779025,-3.404234436343242,1.0,-1.4249859786876053,0.0
2020-03-27,-2.802531975985383,-2.0943617854346126,-2.668885408509528,-3.2106499608457324,1.0,-1.2748629600626469,0.0
2020-03-30,-2.819706775855237,-2.0936468101968035,-2.7853652093514727,-3.276449610355303,1.0,-1.2331264033813234,0.0
2020-03-31,-2.6987399770904927,-2.030291459844724,-2.665521191294387,-3.1492936235204274,1.0,-1.183785159730177,0.0
2020-04-01,-2.6820305594140676,-2.041040535421139,-2.6134612956181336,-3.1260260133855287,1.0,-1.1651723702487689,0.0
2020-04-02,-2.66682956627978,-1.8351863164324984,-2.5380574221136225,-3.0889431887599264,1.0,-1.0883323152107514,0.0
2020-04-03,-2.660685951421945,-1.8521908946661783,-2.539973147809105,-3.0621262052972047,1.0,-1.0905651165629195,0.0
2020-04-06,-2.666788588149232,-1.8328456474030723,-2.5321872713972207,-3.067422579858571,1.0,-1.0929041697147037,0.0
2020-04-07,-2.6004288777698354,-1.7230164403145105,-2.483917083631165,-3.076364069573505,1.0,-1.0294257803192757,0.0
2020-04-08,-2.6216151449796308,-1.7324466810448118,-2.510903426791277,-3.09705248023005,1.0,-1.0196501317996645,0.0
2020-04-09,-2.6111045481393975,-1.6497341996455994,-2.5139988186650917,-3.0616656822209096,1.0,-0.9767277023036031,0.0
2020-04-13,-2.613833528722157,-1.5751465416178196,-2.514654161781946,-3.045838218053927,1.0,-0.9738569753810082,0.0
2020-04-14,-2.603106025221859,-1.5517281644091547,-2.520084072863148,-3.0312937879495565,1.0,-0.9705744978981785,0.0
2020-04-15,-2.5140764476997024,-1.5490959029526208,-2.433852140077821,-2.9775692378118563,1.0,-0.9697871366445411,0.0
2020-04-16,-2.5310516772438807,-1.4701949229374436,-2.4461695376246597,-2.9628286491387126,1.0,-0.9223708068902993,0.0
2020-04-17,-2.5167231638418084,-1.4906214689265538,-2.4207909604519777,-2.9489265536723166,1.0,-0.9224858757062148,0.0
2020-04-20,-2.5500056249296885,-1.4174822814714816,-2.4542693216334794,-2.9381257734278323,1.0,-0.8900888738890764,0.0
2020-04-21,-2.5327759197324413,-1.421516164994426,-2.4286510590858414,-2.8959866220735786,1.0,-0.869453734671126,0.0
2020-04-22,-2.498285587877447,-1.4482911182391327,-2.3828116358809868,-2.892047339896029,1.0,-0.8392876894148877,0.0
2020-04-23,-2.4489550279023966,-1.4581464055148265,-2.3365794944742313,-2.855235802604224,1.0,-0.8430900536163694,0.0
2020-04-24,-2.4606060606060605,-1.4802203856749312,-2.354159779614325,-2.87900826446281,1.0,-0.8452892561983472,0.0
2020-04-27,-2.490459285555802,-1.5074328821832705,-2.3353672065675615,-2.890170845351675,1.0,-0.8703128466829377,0.0
2020-04-28,-2.5106100795755966,-1.4517020335985853,-2.3353227232537574,-2.8968832891246685,1.0,-0.8576480990274093,0.0
2020-04-29,-2.487067075843928,-1.4461858833844805,-2.3018412976764577,-2.8662867163524766,1.0,-0.85872424375274,0.0
2020-04-30,-2.482571397545879,-1.357150613530242,-2.3213161038114887,-2.8790313823433595,1.0,-0.8189814312086002,0.0
2020-05-01,-2.5054647765393354,-1.32377448328103,-2.315658478519641,-2.882588464451899,1.0,-0.7937452656638891,0.0
2020-05-04,-2.517960851796085,-1.279522477952248,-2.3221122822112283,-2.894063239406324,1.0,-0.7412346741234674,0.0
2020-05-05,-2.510626878488621,-1.2829540575354228,-2.3045298411335335,-2.888364104765994,1.0,-0.7478531558608844,0.0
2020-05-06,-2.5037481259370313,-1.279503105590062,-2.2921396444634827,-2.8846648104519166,1.0,-0.7487684729064039,0.0
2020-05-07,-2.84052800570817,-1.4510643358306576,-2.586633369009395,-3.2176239743132355,1.0,-0.7961707694137233,0.0
2020-05-08,-2.9004612770089833,-1.4752367079388202,-2.6639961155620298,-3.293396455450352,1.0,-0.805778101480942,0.0
2020-05-11,-2.91111379852461,-1.4220582899987906,-2.6801306082960457,-3.29882694400774,1.0,-0.7812311041238361,0.0
2020-05-12,-2.9144999395331963,-1.4216954891764422,-2.684726085379127,-3.2991897448300884,1.0,-0.7732494860321683,0.0
2020-05-13,-2.9015351403214202,-1.3683137443031903,-2.6791796593907415,-3.2903573998560804,1.0,-0.7538978172223555,0.0
2020-05-14,-2.9162673694298036,-1.334571154767609,-2.6978917105893627,-3.3030666027791087,1.0,-0.7268806899856253,0.0
2020-05-15,-2.9607630085717735,-1.3631534468187854,-2.7345164795364,-3.332126041289388,1.0,-0.6823614632379572,0.0
2020-05-18,-2.9915833130031717,-1.368504513295926,-2.7379848743596,-3.3615515979507196,1.0,-0.738472798243474,0.0
2020-05-19,-3.0324147140949376,-1.2506980696855652,-2.84363239043341,-3.3634818501881756,1.0,-0.6501153332523978,0.0
2020-05-20,-3.0168817074641265,-1.221873869528518,-2.8326299288556616,-3.3445074158929216,1.0,-0.6425901362594959,0.0
2020-05-21,-3.0194758355373885,-1.1883866314017792,-2.848040394325559,-3.34034623707622,1.0,-0.6259918249579225,0.0
2020-05-22,-3.0328224930614214,-1.2062266200072402,-2.8515747556413658,-3.35404850971401,1.0,-0.6224206588632798,0.0
2020-05-26,-3.0202044497895373,-1.2038484666265783,-2.8428141912206857,-3.338184004810583,1.0,-0.6214070956103428,0.0
2020-05-27,-3.026183041076147,-1.192049003122748,-2.8568340139322603,-3.333653615181359,1.0,-0.6017295219793418,0.0
2020-05-28,-3.092992240543162,-1.1738603297769157,-2.9174345295829296,-3.3816682832201748,1.0,-0.55819592628516,0.0
2020-05-29,-3.105205678922461,-1.1646644824657202,-2.928285402257008,-3.3925494478825384,1.0,-0.543623346681228,0.0
2020-06-01,-3.0884592145015106,-1.158549848942598,-2.9125075528700903,-3.3772809667673713,1.0,-0.5479154078549848,0.0
2020-06-02,-3.0902164711573343,-1.1547950175353732,-2.9084532591607206,-3.3815455315032046,1.0,-0.5582295319869391,0.0
2020-06-03,-3.0895901342038443,-1.154032160560996,-2.9141579011002294,-3.3784306613468744,1.0,-0.5542256075444323,0.0
2020-06-04,-3.094622356495468,-1.1410271903323264,-2.929788519637462,-3.3790936555891236,1.0,-0.5400604229607251,0.0
2020-06-05,-3.1000486854917235,-1.1478821811100293,-2.9371957156767285,-3.4076192794547224,1.0,-0.5786270691333982,0.0
