Date,IWF,IWM,MTUM,SPY,VLGEA,VLUE,VXX
2019-02-20,-0.0,-0.8621003872731415,-0.0,-1.1050193636570735,1.0,-0.8296757536639077,0.0
2019-02-21,-0.0,-0.8677560326809804,-0.0,-1.1045031350940528,1.0,-0.8278548356450693,0.0
2019-02-22,-0.0,-0.859860277925431,-0.0,-1.1151568076543399,1.0,-0.8217784190143519,0.0
2019-02-25,-0.0,-0.8574208317436094,-0.0,-1.1265165967188098,1.0,-0.8314002289202594,0.0
2019-02-26,-0.0,-0.8551371561558124,-0.0,-1.127923390942734,1.0,-0.8321696997443822,0.0
2019-02-27,-0.0,-0.850502512562814,-0.0,-1.141617176793056,1.0,-0.8148317344297243,0.0
2019-02-28,-0.0,-0.8518053016453381,-0.0,-1.142481718464351,1.0,-0.8143281535648994,0.0
2019-03-01,-0.0,-0.856913613265579,-0.0,-1.1353303022198449,1.0,-0.8284873724830932,0.0
2019-03-04,-0.0,-0.8613800757778712,-0.0,-1.1417964713536681,1.0,-0.8239886715909525,0.0
2019-03-05,-0.0,-0.847288369949301,-0.0,-1.1661161468735597,1.0,-0.8274312490397912,0.0
2019-03-06,-0.0,-0.8443198832879028,-0.0,-1.1688870119399548,1.0,-0.8260068338004377,0.0
2019-03-07,-0.0,-0.825390744713454,-0.0,-1.1806236592093167,1.0,-0.8248161201348453,0.0
2019-03-08,-0.0,-0.8130899203728879,-0.0,-1.2383763837638375,1.0,-0.832783064672752,0.0
2019-03-11,-0.0,-0.8095107093731577,-0.0,-1.238435842012183,1.0,-0.8820593436824523,0.0
2019-03-12,-0.0,-0.762031978946529,-0.0,-1.2745324773715059,1.0,-0.9508752342597391,0.0
2019-03-13,-0.0,-0.7894083740293011,-0.0,-1.2722760387478986,1.0,-0.9411976623168682,0.0
2019-03-14,-0.0,-0.7987846593424283,-0.0,-1.2795283512414988,1.0,-0.9459938025675078,0.0
2019-03-15,-0.0,-0.7829485621709195,-0.0,-1.298744430943702,1.0,-0.9685297691373026,0.0
2019-03-18,-0.0,-0.8273584513770615,-0.0,-1.3348149378972294,1.0,-0.9918580982843851,0.0
2019-03-19,-0.0,-0.8346705466638952,-0.0,-1.3102473498233216,1.0,-1.0122219912700063,0.0
2019-03-20,-0.0,-0.8580104712041885,-0.0,-1.3196649214659688,1.0,-1.010806282722513,0.0
2019-03-21,-0.0,-0.8604484833186082,-0.0,-1.38344061592831,1.0,-0.9632714880726997,0.0
2019-03-22,-0.0,-0.8440224028298312,-0.0,-1.4320124647323873,1.0,-0.9349812607908368,0.0
2019-03-25,-0.0,-0.7387880295117302,-0.0,-1.4707784133300172,1.0,-0.9353394677940811,0.0
2019-03-26,-0.0,-0.7553770086526576,-0.0,-1.4242686444169756,1.0,-0.9407086938607335,0.0
2019-03-27,-0.0,-0.727807244767896,-0.0,-1.441881501582994,1.0,-0.941984293408988,0.0
2019-03-28,-0.0,-0.7110821700378495,-0.0,-1.4034023849253185,1.0,-0.9553538724512637,0.0
2019-03-29,-0.0,-0.7010300883514515,-0.0,-1.406945971255242,1.0,-0.9634786857212654,0.0
2019-04-01,-0.0,-0.718176267046611,-0.0,-1.4136779971504174,1.0,-0.938978221046204,0.0
2019-04-02,-0.0,-0.7467254253886644,-0.0,-1.4572979148814624,1.0,-0.8764842698004651,0.0
2019-04-03,-0.0,-0.7480632797847182,-0.0,-1.454945771833972,1.0,-0.874296664763924,0.0
2019-04-04,-0.0,-0.7473250020419833,-0.0,-1.4505431675242997,1.0,-0.8860981785510087,0.0
2019-04-05,-0.0,-0.7313140384536883,-0.0,-1.455402702371719,1.0,-0.8954157651957383,0.0
2019-04-08,-0.0,-0.7265162948158421,-0.0,-1.458212668760452,1.0,-0.8941142880450299,0.0
2019-04-09,-0.0,-0.7084322554236595,-0.0,-1.5006139991813343,1.0,-0.884240687679083,0.0
2019-04-10,-0.0,-0.7084901030590546,-0.0,-1.5011859970554557,1.0,-0.8799280222476689,0.0
2019-04-11,-0.0,-0.68561872909699,-0.0,-1.539195692960274,1.0,-0.8537808956684884,0.0
2019-04-12,-0.0,-0.6840793987910472,-0.0,-1.5406796275118444,1.0,-0.8595817676850188,0.0
2019-04-15,-0.0,-0.6860165856448384,-0.0,-1.5351117284202787,1.0,-0.8640467339352098,0.0
2019-04-16,-0.0,-0.6877170050243046,-0.0,-1.535639883991667,1.0,-0.8614844164862546,0.0
2019-04-17,-0.0,-0.6691468051183517,-0.0,-1.551367482932014,1.0,-0.8676260169249009,0.0
2019-04-18,-0.0,-0.6712059869954606,-0.0,-1.5437778595673333,1.0,-0.8744939271255061,0.0
2019-04-22,-0.0,-0.6765237391161492,-0.0,-1.54866929521932,1.0,-0.8818794151470346,0.0
2019-04-23,-0.0,-0.6896028229115378,-0.0,-1.5442721155424257,1.0,-0.8691941572296078,0.0
2019-04-24,-0.0,-0.6935563409221666,-0.0,-1.5475466425577382,1.0,-0.8683734692200213,0.0
2019-04-25,-0.0,-0.705977049451003,-0.0,-1.5659621893833071,1.0,-0.8558573433501196,0.0
2019-04-26,-0.0,-0.6875438379337377,-0.0,-1.5799810207533935,1.0,-0.8583983166233445,0.0
2019-04-29,-0.0,-0.6832769573467536,-0.0,-1.5800676511838958,1.0,-0.8617275802326541,0.0
2019-04-30,-0.0,-0.6901513580758863,-0.0,-1.5831225378395188,1.0,-0.8734812357453866,0.0
2019-05-01,-0.0,-0.6846380174878787,-0.0,-1.601591314077328,1.0,-0.8578591852803448,0.0
2019-05-02,-0.0,-0.6883967819523928,-0.0,-1.595255867960521,1.0,-0.863357385751016,0.0
2019-05-03,-0.0,-0.6773149684699634,-0.0,-1.6042565549286425,1.0,-0.8671174908728841,0.0
2019-05-06,-0.0,-0.6497516556291391,-0.0,-1.6158940397350994,1.0,-0.8734271523178808,0.0
2019-05-07,-0.0,-0.6521847070506455,-0.0,-1.6153591525984774,1.0,-0.8701588877855014,0.0
2019-05-08,-0.0,-0.6586435952107593,-0.0,-1.5724126619649006,1.0,-0.8692799737575856,0.0
2019-05-09,-0.0,-0.6580357508078701,-0.0,-1.5582280034360045,1.0,-0.874258600237248,0.0
2019-05-10,-0.0,-0.6608781127129751,-0.0,-1.5653669724770642,1.0,-0.869429882044561,0.0
2019-05-13,-0.0,-0.6570436913025725,-0.0,-1.5561453654552877,1.0,-0.8701102490812577,0.0
2019-05-14,-0.0,-0.5915322580645161,-0.0,-1.574516129032258,1.0,-0.8662096774193548,0.0
2019-05-15,-0.0,-0.6060812708090978,-0.0,-1.5828553090777808,1.0,-0.822455774399294,0.0
2019-05-16,-0.0,-0.6100156620216056,-0.0,-1.5796955945544355,1.0,-0.8261917192080639,0.0
2019-05-17,-0.0,-0.60004841052122,-0.0,-1.5647490721316766,1.0,-0.8693722769081814,0.0
2019-05-20,-0.0,-0.5870020964360587,-0.0,-1.5714400903080148,1.0,-0.8731656184486373,0.0
2019-05-21,-0.0,-0.5934212655769542,-0.0,-1.5714921508334683,1.0,-0.8810082537627448,0.0
2019-05-22,-0.0,-0.571769367620896,-0.0,-1.593846029435549,1.0,-0.8777696910884684,0.0
2019-05-23,-0.0,-0.5782908812013079,-0.0,-1.6144189238283615,1.0,-0.8439026359342833,0.0
2019-05-24,-0.0,-0.5446421383141454,-0.0,-1.6272844376459221,1.0,-0.8535142098059737,0.0
2019-05-28,-0.0,-0.5494319555233261,-0.0,-1.6258158085569252,1.0,-0.8534364676496656,0.0
2019-05-29,-0.0,-0.5720222160067128,-0.0,-1.615175610340832,1.0,-0.8084868342190434,0.0
2019-05-30,-0.0,-0.5764796000645057,-0.0,-1.6393726818255119,1.0,-0.8157958393807451,0.0
2019-05-31,-0.0,-0.5757013866494679,-0.0,-1.6378587552402453,1.0,-0.8173573040954532,0.0
2019-06-03,-0.0,-0.5888599479062312,-0.0,-1.6527749949909838,1.0,-0.7655379683430173,0.0
2019-06-04,-0.0,-0.5772993344559378,-0.0,-1.6830647101274958,1.0,-0.7488974420655922,0.0
2019-06-05,-0.0,-0.5562059012187299,-0.0,-1.7821921103271328,1.0,-0.6706221937139193,0.0
2019-06-06,-0.0,-0.5746582755441536,-0.0,-1.744217741612218,1.0,-0.6896219986371107,0.0
2019-06-07,-0.0,-0.5931510654339114,-0.0,-1.7033847863180032,1.0,-0.6715606523550652,0.0
2019-06-10,-0.0,-0.6089731041772697,-0.0,-1.6492581137689386,1.0,-0.6567357005833301,0.0
2019-06-11,-0.0,-0.6077010905941178,-0.0,-1.681011063427694,1.0,-0.6484900980353557,0.0
2019-06-12,-0.0,-0.6054521066750829,-0.0,-1.6820261953605808,1.0,-0.6576455736152753,0.0
2019-06-13,-0.0,-0.6339091591888367,-0.0,-1.6790133217377556,1.0,-0.6401154287069614,0.0
2019-06-14,-0.0,-0.6359186895598974,-0.0,-1.685218077758042,1.0,-0.6259325044404973,0.0
2019-06-17,-0.0,-0.6321376425555424,-0.0,-1.6899096326111833,1.0,-0.6241663707036028,0.0
2019-06-18,-0.0,-0.6214675848966991,-0.0,-1.6978152457848492,1.0,-0.6386052402438059,0.0
2019-06-19,-0.0,-0.6111331534677036,-0.0,-1.7325821298206636,1.0,-0.6239089033486749,0.0
2019-06-20,-0.0,-0.6221677647436927,-0.0,-1.7563474208581071,1.0,-0.6388397878836574,0.0
2019-06-21,-0.0,-0.6471122862100306,-0.0,-1.7829463769313394,1.0,-0.7011897876559531,0.0
2019-06-24,-0.0,-0.5853899733425058,-0.0,-1.8947028979275948,1.0,-0.8195029667211281,0.0
2019-06-25,-0.0,-0.579248366013072,-0.0,-1.8970158238734092,1.0,-0.8237014103887169,0.0
2019-06-26,-0.0,-0.5748586341887777,-0.0,-1.860417572857764,1.0,-0.9144410613310135,0.0
2019-06-27,-0.0,-0.569776541170333,-0.0,-1.8785757760194766,1.0,-0.8990957308060168,0.0
2019-06-28,-0.0,-0.5652514015036286,-0.0,-1.8817087479900916,1.0,-0.8987875363956368,0.0
2019-07-01,-0.0,-0.5508389627369797,-0.0,-1.927217258662018,1.0,-0.8801917629113097,0.0
2019-07-02,-0.0,-0.5576722338204593,-0.0,-1.9094032707028532,1.0,-0.8823068893528184,0.0
2019-07-03,-0.0,-0.5521136551244732,-0.0,-1.9119346569926576,1.0,-0.880566537776426,0.0
2019-07-05,-0.0,-0.528610831399676,-0.0,-1.9363863228405063,1.0,-0.9130948732542358,0.0
2019-07-08,-0.0,-0.526262759013449,-0.0,-1.940552854076313,1.0,-0.9139615367766242,0.0
2019-07-09,-0.0,-0.5115349123346663,-0.0,-1.954431603462671,1.0,-0.9282858021707606,0.0
2019-07-10,-0.0,-0.5019123400888029,-0.0,-1.963379786345452,1.0,-0.9308919857563634,0.0
2019-07-11,-0.0,-0.49958188460014963,-0.0,-1.9736807358831039,1.0,-0.9279961269310331,0.0
2019-07-12,-0.0,-0.5032553228928384,-0.0,-1.9790603554460673,1.0,-0.9167693119831075,0.0
2019-07-15,-0.0,-0.4955911384075455,-0.0,-1.986488264970388,1.0,-0.9048036850186444,0.0
2019-07-16,-0.0,-0.4994296244296244,-0.0,-1.9864864864864864,1.0,-0.9015882765882766,0.0
2019-07-17,-0.0,-0.5505527553051803,-0.0,-1.8738616629251559,1.0,-0.8112584183997629,0.0
2019-07-18,-0.0,-0.5519543629833088,-0.0,-1.8714979928163955,1.0,-0.802197337840693,0.0
2019-07-19,-0.0,-0.5511631827376939,-0.0,-1.87145987862441,1.0,-0.7917650033715442,0.0
2019-07-22,-0.0,-0.5251853099730458,-0.0,-1.8658187331536389,1.0,-0.8205862533692723,0.0
2019-07-23,-0.0,-0.5252988718639502,-0.0,-1.862603131840377,1.0,-0.8216029634618622,0.0
2019-07-24,-0.0,-0.5311749083090932,-0.0,-1.8762278150162304,1.0,-0.8082711521436702,0.0
2019-07-25,-0.0,-0.5203344256785144,-0.0,-1.8810184018149736,1.0,-0.8000168053104781,0.0
2019-07-26,-0.0,-0.511713829876564,-0.0,-1.886346460660005,1.0,-0.8004450415652027,0.0
2019-07-29,-0.0,-0.5021219378965502,-0.0,-1.8852472792974495,1.0,-0.8144880036976344,0.0
2019-07-30,-0.0,-0.5023658975754784,-0.0,-1.8679703530002931,1.0,-0.8170930865541645,0.0
2019-07-31,-0.0,-0.5029075848219888,-0.0,-1.8647450110864747,1.0,-0.8159226875287622,0.0
2019-08-01,-0.0,-0.5198530332762724,-0.0,-1.855037367959584,1.0,-0.8002588618429294,0.0
2019-08-02,-0.0,-0.5088069956277327,-0.0,-1.8734124505517387,1.0,-0.7818863210493441,0.0
2019-08-05,-0.0,-0.5055587820459637,-0.0,-1.8725213639757738,1.0,-0.7702231809508007,0.0
2019-08-06,-0.0,-0.5050627784528149,-0.0,-1.782057513163224,1.0,-0.7631429728635075,0.0
2019-08-07,-0.0,-0.5288926499032882,-0.0,-1.7400064474532562,1.0,-0.7607591876208898,0.0
2019-08-08,-0.0,-0.5213365539452496,-0.0,-1.737721417069243,1.0,-0.7667069243156199,0.0
2019-08-09,-0.0,-0.5067055160852559,-0.0,-1.7101859982437935,1.0,-0.7745270216332721,0.0
2019-08-12,-0.0,-0.5035850860420651,-0.0,-1.7268562778840026,1.0,-0.7529477374123645,0.0
2019-08-13,-0.0,-0.47605040346623206,-0.0,-1.7356203044878165,1.0,-0.7633660611360654,0.0
2019-08-14,-0.0,-0.4889477638498952,-0.0,-1.7152121475740438,1.0,-0.7500889714895804,0.0
2019-08-15,-0.0,-0.526458196436164,-0.0,-1.6826949093579684,1.0,-0.6562173862626107,0.0
2019-08-16,-0.0,-0.5263585380003867,-0.0,-1.6778186037516922,1.0,-0.6635853800038677,0.0
2019-08-19,-0.0,-0.49865280985373367,-0.0,-1.6986143187066978,1.0,-0.6518475750577368,0.0
2019-08-20,-0.0,-0.5018423274737085,-0.0,-1.6959392031933676,1.0,-0.6404007062255316,0.0
2019-08-21,-0.0,-0.50985202790769,-0.0,-1.6997623246185696,1.0,-0.6238978762554628,0.0
2019-08-22,-0.0,-0.51284509202454,-0.0,-1.702722392638037,1.0,-0.6187500000000001,0.0
2019-08-23,-0.0,-0.5111997545259283,-0.0,-1.7023626879410863,1.0,-0.6220082847499233,0.0
2019-08-26,-0.0,-0.49564200279213677,-0.0,-1.6825642380107912,1.0,-0.5949137833452817,0.0
2019-08-27,-0.0,-0.4928321480979795,-0.0,-1.6769763329194416,1.0,-0.59280580953456,0.0
2019-08-28,-0.0,-0.4850934245648333,-0.0,-1.6850633482461745,1.0,-0.5893830595135156,0.0
2019-08-29,-0.0,-0.47522074018410676,-0.0,-1.6934811196693593,1.0,-0.5885778696223934,0.0
2019-08-30,-0.0,-0.4622818188628362,-0.0061053262416660425,-1.7012884860289161,1.0,-0.5759232901340925,0.0
2019-09-03,-0.0,-0.47512902984516414,-0.025918168898197324,-1.6766399880320142,1.0,-0.5623083252300097,0.0
2019-09-04,-0.0,-0.4529184918941181,-0.03159983526152233,-1.6849002208993222,1.0,-0.5746377625519488,0.0
2019-09-05,-0.0,-0.4631743899708977,-0.025818968733676593,-1.6889411237967318,1.0,-0.553093052757257,0.0
2019-09-06,-0.0,-0.45872750881098123,-0.033908365794843257,-1.6960860693748838,1.0,-0.5211649044704136,0.0
2019-09-09,-0.0,-0.46543214458010174,-0.035217278361227594,-1.6959958436931755,1.0,-0.5143429695327866,0.0
2019-09-10,-0.0,-0.47629302342850777,-0.011732818475476182,-1.682916867783017,1.0,-0.5419745293877398,0.0
2019-09-11,-0.0,-0.4736705384643931,-0.025902697888447696,-1.6813745500426764,1.0,-0.5300404497717743,0.0
2019-09-12,-0.0,-0.4502930484457304,-0.03409006602863714,-1.689071889606054,1.0,-0.5360189925068625,0.0
2019-09-13,-0.0,-0.44881071653864707,-0.02786745333778619,-1.6900441574826524,1.0,-0.5439533934468811,0.0
2019-09-16,-0.0,-0.4557668688823552,-0.016487401838550002,-1.7000632699393352,1.0,-0.5494435967099632,0.0
2019-09-17,-0.0,-0.4410264049756061,-0.01865852296003873,-1.7069010465159582,1.0,-0.557670105396447,0.0
2019-09-18,-0.0,-0.446910729581766,-0.014561841272205877,-1.704778220550445,1.0,-0.5580052884436333,0.0
2019-09-19,-0.0,-0.4714723586543078,-0.019166143506037892,-1.6403486096236937,1.0,-0.5618745153070646,0.0
2019-09-20,-0.0,-0.4892256514507485,-0.04124930696728885,-1.6128996488634262,1.0,-0.552836813897616,0.0
