Date,AL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-06,1.0,-0.17034717203351268,-0.504590593966648,-0.011242270938729624,-0.4621911721405819,-0.5283599668085335,0.0
2018-11-07,1.0,-0.16993149218582745,-0.5044155427103404,-0.011935345750374653,-0.4617052023121387,-0.5280989081567116,0.0
2018-11-08,1.0,-0.16023746772089556,-0.5066954183638154,-0.0021563772861592522,-0.4596544471953784,-0.5334504698772728,0.0
2018-11-09,1.0,-0.1626343727493398,-0.508575848915682,-0.000560164314865694,-0.4602950198724959,-0.535410387046867,0.0
2018-11-12,1.0,-0.1636504377535768,-0.4908445440956652,-0.0,-0.47736493700619265,-0.5373692077727953,0.0
2018-11-13,1.0,-0.16589230562642673,-0.49630723781388475,-0.0,-0.48086477776285746,-0.5425809050624412,0.0
2018-11-14,1.0,-0.1682268129976329,-0.49615343232192816,-0.0,-0.48267699591134067,-0.5428771250268991,0.0
2018-11-15,1.0,-0.16760302142415526,-0.4961694578102739,-0.0,-0.48318593586193914,-0.5411682481653719,0.0
2018-11-16,1.0,-0.16389306420442346,-0.48848507622933224,-0.0,-0.48370732231050034,-0.5480459523298261,0.0
2018-11-19,1.0,-0.16743199334031528,-0.4879024678428529,-0.0,-0.4822632186686001,-0.5477322162249255,0.0
2018-11-20,1.0,-0.15493975903614457,-0.48503346720214185,-0.0,-0.48334672021419006,-0.5540829986613119,0.0
2018-11-21,1.0,-0.15964352221335462,-0.4812716147911678,-0.0,-0.48265496142591113,-0.5367384942803937,0.0
2018-11-23,1.0,-0.15935310260304267,-0.48693150027975385,-0.0,-0.4812564942850292,-0.5367809660831802,0.0
2018-11-26,1.0,-0.1593658406608047,-0.4867039701572075,-0.0,-0.48148148148148145,-0.5370103916866507,0.0
2018-11-27,1.0,-0.15536663124335812,-0.48756641870350687,-0.0,-0.47906482465462275,-0.5347768331562167,0.0
2018-11-28,1.0,-0.15630895129792494,-0.48470919573823634,-0.0,-0.48040492068974683,-0.5355368387491033,0.0
2018-11-29,1.0,-0.14722596674860572,-0.48018925276874685,-0.0,-0.47897338302540116,-0.5368064916871514,0.0
2018-11-30,1.0,-0.1471761938740453,-0.48027167736990933,-0.0,-0.4793995612991887,-0.5359285393377203,0.0
2018-12-03,1.0,-0.1473464425414949,-0.4802833280473623,-0.0,-0.47943757268210174,-0.5359446030235754,0.0
2018-12-04,1.0,-0.1468217259151579,-0.4803224527553852,-0.0,-0.47968811946610285,-0.5362495044271177,0.0
2018-12-06,1.0,-0.14259593030849202,-0.46114463338818795,-0.0,-0.4791682992450957,-0.5292166235665962,0.0
2018-12-07,1.0,-0.1341648760547141,-0.4649127404224097,-0.0,-0.48315077826109737,-0.5381793407054137,0.0
2018-12-10,1.0,-0.12115925424434955,-0.46677429434433915,-0.0,-0.48406415998333513,-0.5318716800333299,0.0
2018-12-11,1.0,-0.10222361907755168,-0.47824834341688277,-0.0,-0.484246090987664,-0.5543856892171499,0.0
2018-12-12,1.0,-0.10374911577458149,-0.4781367077995232,-0.0,-0.48505331551782865,-0.5529880269328513,0.0
2018-12-13,1.0,-0.10431314933361317,-0.48066428796306016,-0.0,-0.48407492916360584,-0.5544915521041033,0.0
2018-12-14,1.0,-0.1007552035365629,-0.494592532168513,-0.0,-0.47969897113385784,-0.556298186985238,0.0
2018-12-17,1.0,-0.11132115661110814,-0.5020235369295489,-0.0,-0.5002928803450662,-0.5488843921401565,0.0
2018-12-18,1.0,-0.10764571489293874,-0.49970777323202803,-0.0,-0.4995749428829499,-0.549678550555231,0.0
2018-12-19,1.0,-0.1192195954049948,-0.4991870785468696,-0.0,-0.49705482555505204,-0.5498547402649324,0.0
2018-12-20,1.0,-0.1195197913061996,-0.49676577847578995,-0.0,-0.49719168419091225,-0.5484600846487608,0.0
2018-12-21,1.0,-0.11771630370806356,-0.4992508962491305,-0.0,-0.49989298517844716,-0.558483599978597,0.0
2018-12-24,1.0,-0.11527354403978823,-0.49882346649553455,-0.0,-0.5001871757848013,-0.5596823359537944,0.0
2018-12-26,1.0,-0.11441897654584224,-0.5001865671641792,-0.0,-0.49413646055437105,-0.5565298507462687,0.0
2018-12-27,1.0,-0.09672700676540501,-0.4861949168038032,-0.0,-0.46707415824256193,-0.5621032834417365,0.0
2018-12-28,1.0,-0.09373123417143156,-0.48951724498054877,-0.0,-0.4670113051878541,-0.5606381034437743,0.0
2018-12-31,1.0,-0.09464999086138019,-0.4882895114754955,-0.0,-0.46716624454946604,-0.5609284837724222,0.0
2019-01-02,1.0,-0.09516095317725752,-0.4887385033444816,-0.0,-0.46809678093645485,-0.560880016722408,0.0
2019-01-03,1.0,-0.0897096934635219,-0.49174105389911255,-0.0,-0.46530195544619246,-0.5709798172822701,0.0
2019-01-04,1.0,-0.08970195380022,-0.49164527787962914,-0.0,-0.46637158870672046,-0.5713163270651093,0.0
2019-01-07,1.0,-0.09365037194473963,-0.5066684378320935,-0.0,-0.47343251859723695,-0.5829968119022316,0.0
2019-01-08,1.0,-0.07901795489380337,-0.5647854171228377,-0.0,-0.4795270418217648,-0.6136687103131158,0.0
2019-01-09,1.0,-0.0792794765802513,-0.5654411563415369,-0.0,-0.4795641818828876,-0.613266172082455,0.0
2019-01-10,1.0,-0.07861135466900482,-0.5674594476106971,-0.0,-0.4792854011398509,-0.614670100832968,0.0
2019-01-11,1.0,-0.0799813166282009,-0.5658863611385867,-0.0,-0.4817837124958787,-0.6199307616221562,0.0
2019-01-14,1.0,-0.08124381392279775,-0.5650225448146926,-0.0,-0.48177169251072255,-0.6213295941933356,0.0
2019-01-15,1.0,-0.08366095730349435,-0.5665191213262585,-0.0,-0.48123608170895993,-0.6178758969565337,0.0
2019-01-16,1.0,-0.08005606397889356,-0.567153104130596,-0.0,-0.4793195371973507,-0.6217055541814384,0.0
2019-01-17,1.0,-0.08160685827334177,-0.5649282848821234,-0.0,-0.47887014343023576,-0.6223003791833819,0.0
2019-01-18,1.0,-0.08783988123058312,-0.5624776620020344,-0.0,-0.4782943392076541,-0.6206526819344019,0.0
2019-01-22,1.0,-0.0,-0.5890048750929573,-0.0,-0.478750654143829,-0.6865342771366403,0.0
2019-01-23,1.0,-0.0,-0.5861145617667357,-0.0,-0.4782056590752243,-0.6962042788129744,0.0
2019-01-24,1.0,-0.0,-0.5931388796818031,-0.0,-0.4684841453982986,-0.7005303281405371,0.0
2019-01-25,1.0,-0.0,-0.5751136395326139,-0.0,-0.44644301291168187,-0.7671435343986167,0.0
2019-01-28,1.0,-0.0,-0.566819503466786,-0.0,-0.46306754641019904,-0.7659080742563186,0.0
2019-01-29,1.0,-0.0,-0.5650629370629371,-0.0,-0.4581818181818182,-0.773958041958042,0.0
2019-01-30,1.0,-0.0,-0.5632746705464312,-0.0,-0.4565624912565401,-0.7780420245656249,0.0
2019-01-31,1.0,-0.0,-0.5618556701030928,-0.0,-0.4683157776781713,-0.7712628865979382,0.0
2019-02-01,1.0,-0.0,-0.5597980081357834,-0.0,-0.47440033665310705,-0.7712722682003086,0.0
2019-02-04,1.0,-0.0,-0.5590495960502693,-0.0,-0.4761837971274686,-0.7699450179533213,0.0
2019-02-05,1.0,-0.0,-0.5543615499003957,-0.0,-0.47223703038635273,-0.7791588339272186,0.0
2019-02-06,1.0,-0.0,-0.5513971353800264,-0.0,-0.48757632889664293,-0.7749950755550552,0.0
2019-02-07,1.0,-0.0,-0.5608529868662618,-0.0,-0.5088546815421551,-0.7547521536506144,0.0
2019-02-08,1.0,-0.0,-0.5575742139966607,-0.0,-0.515267283583779,-0.7570252143645471,0.0
2019-02-11,1.0,-0.0,-0.5321365875757404,-0.0,-0.511382297978368,-0.7878985220001133,0.0
2019-02-12,1.0,-0.0,-0.5355940832084171,-0.0,-0.5067454817999265,-0.7859546907260232,0.0
2019-02-13,1.0,-0.0,-0.5445426725603536,-0.0,-0.5058086818542445,-0.7831519891193472,0.0
2019-02-14,1.0,-0.0,-0.5228930710494195,-0.0,-0.5282863549916262,-0.78739106985722,0.0
2019-02-15,1.0,-0.0,-0.554761702248306,-0.0,-0.5091718408891157,-0.771256839896799,0.0
2019-02-19,1.0,-0.0,-0.5421980388822762,-0.0,-0.522105084169359,-0.7696820268661791,0.0
2019-02-20,1.0,-0.0,-0.5456143335034302,-0.0,-0.5189374610194477,-0.770397459885468,0.0
2019-02-21,1.0,-0.0,-0.5647018874331475,-0.0,-0.5137949574124905,-0.7512380089985569,0.0
2019-02-22,1.0,-0.0,-0.5689996605182754,-0.0,-0.5064501527667761,-0.7535928482516691,0.0
2019-02-25,1.0,-0.0,-0.5683171686234474,-0.0,-0.5114570926209517,-0.7561397538426634,0.0
2019-02-26,1.0,-0.0,-0.5677324179409344,-0.0,-0.5106527844761553,-0.7585747113393287,0.0
2019-02-27,1.0,-0.0,-0.5711123094825874,-0.0,-0.516390883546675,-0.7507734226435444,0.0
2019-02-28,1.0,-0.0,-0.5668502327693881,-0.0,-0.512035880549563,-0.7597649596911548,0.0
2019-03-01,1.0,-0.0,-0.5659964786732549,-0.0,-0.5098824331231896,-0.7639291191003579,0.0
2019-03-04,1.0,-0.0,-0.5703644737590265,-0.0,-0.5130778415875362,-0.7595382953317792,0.0
2019-03-05,1.0,-0.0,-0.5684126440716649,-0.0,-0.5186865228802922,-0.7658050895811936,0.0
2019-03-06,1.0,-0.0,-0.5666486008500442,-0.0,-0.5201814188321876,-0.7656673417577089,0.0
2019-03-07,1.0,-0.0,-0.580684876596232,-0.0,-0.5048960659680467,-0.777615529977667,0.0
2019-03-08,1.0,-0.0,-0.5761204340692553,-0.0,-0.5149822975734724,-0.7873118217667885,0.0
2019-03-11,1.0,-0.0,-0.5776638572711211,-0.0,-0.5140324963072378,-0.80455875112231,0.0
2019-03-12,1.0,-0.0,-0.5431369682794913,-0.0,-0.5375822248209325,-0.8428007601227889,0.0
2019-03-13,1.0,-0.0,-0.5486928200463601,-0.0,-0.5455238989466271,-0.8399694844634841,0.0
2019-03-14,1.0,-0.0,-0.5477133386136289,-0.0,-0.547654668661445,-0.8381296019243745,0.0
2019-03-15,1.0,-0.0,-0.5469462169553327,-0.0,-0.5469168112447437,-0.8467374364101509,0.0
2019-03-18,1.0,-0.0,-0.567476002258611,-0.0,-0.5609676364825107,-0.8434128800261523,0.0
2019-03-19,1.0,-0.0,-0.5665766914839974,-0.0,-0.5613561534126301,-0.83828196838015,0.0
2019-03-20,1.0,-0.0,-0.5728293813513996,-0.0,-0.5593985856064658,-0.8391870208593332,0.0
2019-03-21,1.0,-0.0,-0.5733899967309578,-0.0,-0.5635234330886505,-0.8349430889476656,0.0
2019-03-22,1.0,-0.0,-0.5751182033096927,-0.0,-0.5498522458628843,-0.8301418439716313,0.0
2019-03-25,1.0,-0.0,-0.5508329899334785,-0.0,-0.5620180137752399,-0.8305763230705834,0.0
2019-03-26,1.0,-0.0,-0.5664401772525849,-0.0,-0.5638700147710487,-0.8239290989660265,0.0
2019-03-27,1.0,-0.0,-0.5681616996164061,-0.0,-0.5617586308645618,-0.8208025966361758,0.0
2019-03-28,1.0,-0.0,-0.5692702646876567,-0.0,-0.5592080025967128,-0.8223317300599013,0.0
2019-03-29,1.0,-0.0,-0.5756653767760612,-0.0,-0.5588574129323841,-0.8194251617286503,0.0
2019-04-01,1.0,-0.0,-0.577336959735115,-0.0,-0.5576775261633063,-0.8212913143735588,0.0
2019-04-02,1.0,-0.0,-0.5799051570835804,-0.0,-0.5653230586840545,-0.8186129223473623,0.0
2019-04-03,1.0,-0.0,-0.5778014751621791,-0.0,-0.5742172457714979,-0.8101543292159129,0.0
2019-04-04,1.0,-0.0,-0.5761455925069654,-0.0,-0.5682020273875156,-0.8196395755527891,0.0
2019-04-05,1.0,-0.0,-0.5739908980041049,-0.0,-0.5664356465094142,-0.8340819179630566,0.0
2019-04-08,1.0,-0.0,-0.5717641461746602,-0.0,-0.5681662751627963,-0.8335166959055633,0.0
2019-04-09,1.0,-0.0,-0.5726864384091381,-0.0,-0.5697117529821221,-0.8322872356248325,0.0
2019-04-10,1.0,-0.0,-0.576319160980842,-0.0,-0.564401275213777,-0.8387212108571939,0.0
2019-04-11,1.0,-0.0,-0.5777021987529461,-0.0,-0.5767475163340195,-0.8289328440585936,0.0
2019-04-12,1.0,-0.0,-0.5765022421524664,-0.0,-0.5758744394618833,-0.8371599402092675,0.0
2019-04-15,1.0,-0.0,-0.57486518873577,-0.0,-0.5844517675254645,-0.8364889155182745,0.0
2019-04-16,1.0,-0.0,-0.5765601126456755,-0.0,-0.5842296054405465,-0.835105904910273,0.0
2019-04-17,1.0,-0.0,-0.563048886491023,-0.0,-0.5969187423193358,-0.8373947187003568,0.0
2019-04-18,1.0,-0.0,-0.5517592149353758,-0.0,-0.5761728099569172,-0.8639301101005267,0.0
2019-04-22,1.0,-0.0,-0.5547629039026437,-0.0,-0.578472513638271,-0.8642167735747257,0.0
2019-04-23,1.0,-0.0,-0.5620201535508638,-0.0,-0.5742862284069098,-0.8627339251439539,0.0
2019-04-24,1.0,-0.0,-0.5583270873931945,-0.0,-0.5769749662719232,-0.8627791935242092,0.0
2019-04-25,1.0,-0.0,-0.5671176170621232,-0.0,-0.5789063203047664,-0.8536161022287548,0.0
2019-04-26,1.0,-0.0,-0.5643264326432643,-0.0,-0.5857785778577858,-0.8501950195019503,0.0
2019-04-29,1.0,-0.0,-0.5615421455938697,-0.0,-0.5812978927203065,-0.8504549808429118,0.0
2019-04-30,1.0,-0.0,-0.5657701857779639,-0.0,-0.581266640739522,-0.8445567954049121,0.0
2019-05-01,1.0,-0.0,-0.555994611585092,-0.0,-0.5945517138152971,-0.8430175123484509,0.0
2019-05-02,1.0,-0.0,-0.5525692883895131,-0.0,-0.5822022471910113,-0.8614831460674157,0.0
2019-05-03,1.0,-0.0,-0.5560115018271131,-0.0,-0.5785958186066016,-0.8606601569520158,0.0
2019-05-06,1.0,-0.0,-0.5437619731800766,-0.0,-0.5789930555555556,-0.8705399904214559,0.0
2019-05-07,1.0,-0.0,-0.5449952164553935,-0.0,-0.5764171250896915,-0.868332934704616,0.0
2019-05-08,1.0,-0.0,-0.5403850739151168,-0.0,-0.5771638054363376,-0.862899380066762,0.0
2019-05-09,1.0,-0.0,-0.5406828049723428,-0.0,-0.585410099327901,-0.8477963480639981,0.0
2019-05-10,1.0,-0.0,-0.5407213582706432,-0.0,-0.5865719128185305,-0.8461241116826737,0.0
2019-05-13,1.0,-0.0,-0.5357270347453593,-0.0,-0.5902843883864826,-0.8487624940504522,0.0
2019-05-14,1.0,-0.0,-0.5102378490175802,-0.0,-0.602068252326784,-0.842340079775447,0.0
2019-05-15,1.0,-0.0,-0.5191488102284835,-0.0,-0.6073458032437552,-0.8331360246241268,0.0
2019-05-16,1.0,-0.0,-0.5231652802036768,-0.0,-0.603274223630066,-0.8340092957162736,0.0
2019-05-17,1.0,-0.0,-0.520129158396777,-0.0,-0.5914328879936014,-0.8507865035400066,0.0
2019-05-20,1.0,-0.0,-0.5175794555848464,-0.0,-0.5921625544267053,-0.8522555611504398,0.0
2019-05-21,1.0,-0.0,-0.5206359545239223,-0.0,-0.5879914732354334,-0.8520843202273803,0.0
2019-05-22,1.0,-0.0,-0.5180358940946513,-0.0,-0.5904460107800745,-0.8531066753539062,0.0
2019-05-23,1.0,-0.0,-0.5198922503108164,-0.0,-0.5948138061689657,-0.8454502397726599,0.0
2019-05-24,1.0,-0.0,-0.5156808843959682,-0.0,-0.5940114096538678,-0.8461765836067513,0.0
2019-05-28,1.0,-0.0,-0.5139952117754855,-0.0,-0.5938580675671681,-0.8478704223686933,0.0
2019-05-29,1.0,-0.0,-0.5210103871576959,-0.0,-0.5972320585457979,-0.8326546270066099,0.0
2019-05-30,1.0,-0.0,-0.5182520493011735,-0.0,-0.5942088812879637,-0.8361738515067524,0.0
2019-05-31,1.0,-0.0,-0.5271817512877115,-0.0,-0.5949080206033849,-0.8212214863870493,0.0
2019-06-03,1.0,-0.0,-0.5304582685024807,-0.0,-0.5983618589084931,-0.8069165957196959,0.0
2019-06-04,1.0,-0.0,-0.5302149400986611,-0.0,-0.5923772609819122,-0.813747944561898,0.0
2019-06-05,1.0,-0.0,-0.5344173923345774,-0.0,-0.5900124400213258,-0.8374800071085837,0.0
2019-06-06,1.0,-0.0,-0.5506877680816447,-0.0,-0.5615441502736281,-0.8458807868658481,0.0
2019-06-07,1.0,-0.0,-0.5523747560182173,-0.0,-0.5613651150411072,-0.8435854971313658,0.0
2019-06-10,1.0,-0.0,-0.5568876421083715,-0.0,-0.5476155322604459,-0.8484275800974458,0.0
2019-06-11,1.0,-0.0,-0.5572720533728688,-0.0,-0.5462713120830245,-0.8616160118606375,0.0
2019-06-12,1.0,-0.0,-0.5566888045540797,-0.0,-0.5467564041745729,-0.8614504269449714,0.0
2019-06-13,1.0,-0.0,-0.5621660135375847,-0.0,-0.5467284170526066,-0.8598741242132765,0.0
2019-06-14,1.0,-0.0,-0.5605295968651666,-0.0,-0.5531674879772013,-0.8549248946149737,0.0
2019-06-17,1.0,-0.0,-0.5656742556917688,-0.0,-0.538810887826887,-0.8638427973522514,0.0
2019-06-18,1.0,-0.0,-0.5650754067212921,-0.0,-0.537584609903812,-0.8661085381783636,0.0
2019-06-19,1.0,-0.0,-0.5567583643122677,-0.0,-0.5399553903345725,-0.8772639405204462,0.0
2019-06-20,1.0,-0.0,-0.5613204738941477,-0.0,-0.5380127403703042,-0.8773590522117044,0.0
2019-06-21,1.0,-0.0,-0.5649779735682819,-0.0,-0.535897130610787,-0.8756697225860223,0.0
2019-06-24,1.0,-0.0,-0.5625632478123698,-0.0,-0.5372045955116377,-0.8765997976070005,0.0
2019-06-25,1.0,-0.0,-0.5636666765905505,-0.0,-0.5364851588317604,-0.8769835362767572,0.0
2019-06-26,1.0,-0.0,-0.561317804057073,-0.0,-0.5254237288135593,-0.8920198981263591,0.0
2019-06-27,1.0,-0.0,-0.5456880076445294,-0.0,-0.5235606784519828,-0.9168956043956044,0.0
2019-06-28,1.0,-0.0,-0.5307517764375709,-0.0,-0.5371409804741147,-0.9177166059592762,0.0
2019-07-01,1.0,-0.0,-0.5307304259574341,-0.0,-0.5382824393301693,-0.9159726575326111,0.0
2019-07-02,1.0,-0.0,-0.5335140610104863,-0.0,-0.5267218779790277,-0.9187917063870354,0.0
2019-07-03,1.0,-0.0,-0.5344319838177112,-0.0,-0.5243775470743969,-0.915905642978255,0.0
2019-07-05,1.0,-0.0,-0.5405252837364074,-0.0,-0.5150038623804147,-0.9155327113910511,0.0
2019-07-08,1.0,-0.0,-0.5420932371880471,-0.0,-0.5136354194486483,-0.9117184486186534,0.0
2019-07-09,1.0,-0.0,-0.5427909876213376,-0.0,-0.513165315997269,-0.9125478671297533,0.0
2019-07-10,1.0,-0.0,-0.5549391871848116,-0.0,-0.5040937407297538,-0.9074458617620884,0.0
2019-07-11,1.0,-0.0,-0.5581816562249473,-0.0,-0.5016182190682622,-0.9094094242703169,0.0
2019-07-12,1.0,-0.0,-0.5361497868280611,-0.0,-0.5204674875525477,-0.924778629140455,0.0
2019-07-15,1.0,-0.0,-0.5626396544019067,-0.0,-0.5223893937136899,-0.8942648592283629,0.0
2019-07-16,1.0,-0.0,-0.5601071747543912,-0.0,-0.514319738017267,-0.9026495980946712,0.0
2019-07-17,1.0,-0.0,-0.563218733241971,-0.0,-0.511023059047846,-0.9049931478281593,0.0
2019-07-18,1.0,-0.0,-0.5616675625634594,-0.0,-0.5117362479842322,-0.9128889685241595,0.0
2019-07-19,1.0,-0.0,-0.5647940746050234,-0.0,-0.5116626347698832,-0.9101335005823851,0.0
2019-07-22,1.0,-0.0,-0.5690972015036697,-0.0,-0.5047138850766753,-0.9096604809356168,0.0
2019-07-23,1.0,-0.0,-0.5712665970460987,-0.0,-0.5047292257198269,-0.9077129643443234,0.0
2019-07-24,1.0,-0.0,-0.5704818198101379,-0.0,-0.5041495014627739,-0.9106215296435607,0.0
2019-07-25,1.0,-0.0,-0.5667183863460046,-0.0,-0.5080563346661097,-0.9090230948260428,0.0
2019-07-26,1.0,-0.0,-0.567393444089838,-0.0,-0.5068750559250753,-0.9084320100217735,0.0
2019-07-29,1.0,-0.0,-0.5412377268670038,-0.0,-0.5052067836953288,-0.9288604581969653,0.0
2019-07-30,1.0,-0.0,-0.5529647100973308,-0.0,-0.5114348838597957,-0.9212097689138352,0.0
2019-07-31,1.0,-0.0,-0.6148408831137581,-0.0,-0.4991277146122842,-0.8939120495698731,0.0
2019-08-01,1.0,-0.0,-0.6183394545126137,-0.0,-0.49846468781985676,-0.8935817930037931,0.0
2019-08-02,1.0,-0.0,-0.6188050162787894,-0.0,-0.4943928614494152,-0.9013927408657904,0.0
2019-08-05,1.0,-0.0,-0.619178412966708,-0.0,-0.4905979294316501,-0.9085448673447829,0.0
2019-08-06,1.0,-0.0,-0.6193124065769806,-0.0,-0.46499252615844544,-0.9052615844544096,0.0
2019-08-07,1.0,-0.0,-0.6189737007074838,-0.0,-0.45807337532463654,-0.9081166601988118,0.0
2019-08-08,1.0,-0.0,-0.6154512074987313,-0.0,-0.45720767784112953,-0.9125048508910714,0.0
2019-08-09,1.0,-0.0,-0.6161495505718637,-0.0,-0.45832711201361725,-0.9117568011467135,0.0
2019-08-12,1.0,-0.0,-0.6130678765446839,-0.0,-0.47821025610411316,-0.8935884424810461,0.0
2019-08-13,1.0,-0.0,-0.6174770587534263,-0.0,-0.4716660707901323,-0.8902395423668217,0.0
2019-08-14,1.0,-0.0,-0.6308076454326567,-0.0,-0.4556344936238519,-0.8861211022264498,0.0
2019-08-15,1.0,-0.0,-0.6493426277243448,-0.0,-0.45068972616841674,-0.8412600370599135,0.0
2019-08-16,1.0,-0.0,-0.6480157679522255,-0.0,-0.4549466066543112,-0.838819757008796,0.0
2019-08-19,1.0,-0.0,-0.6403963995660715,-0.0,-0.46157680241592636,-0.8299762512094292,0.0
2019-08-20,1.0,-0.0,-0.6439611263977519,-0.0,-0.45904806510157486,-0.8242198934488614,0.0
2019-08-21,1.0,-0.0,-0.6498698564033574,-0.0,-0.45828093469423564,-0.8163951686017606,0.0
2019-08-22,1.0,-0.0,-0.6510125953417691,-0.0,-0.4595692451561998,-0.8117712382009995,0.0
2019-08-23,1.0,-0.0,-0.6537272515165655,-0.0,-0.4542113859076061,-0.8085044330377975,0.0
2019-08-26,1.0,-0.0,-0.6406817788544731,-0.0,-0.4433581357789699,-0.7999365518832555,0.0
2019-08-27,1.0,-0.0,-0.6396518430988269,-0.0,-0.44286249531659794,-0.7995503934057699,0.0
2019-08-28,1.0,-0.0,-0.6409362119159484,-0.0,-0.4408382094370622,-0.8006514282420085,0.0
2019-08-29,1.0,-0.0,-0.6420295298910688,-0.0,-0.4375451472160421,-0.8098471495853679,0.0
2019-08-30,1.0,-0.0,-0.6387918339060379,-0.0,-0.43995264358522707,-0.8088417891484508,0.0
2019-09-03,1.0,-0.0,-0.6410182322517264,-0.0,-0.4373139934699067,-0.8111184951891127,0.0
2019-09-04,1.0,-0.0,-0.6435489000028909,-0.0,-0.4362695498829175,-0.8111069353299991,0.0
2019-09-05,1.0,-0.0,-0.6462551630513271,-0.0,-0.4352271742583981,-0.8069379856156668,0.0
2019-09-06,1.0,-0.0,-0.6453381029309947,-0.0,-0.44247634433417954,-0.7970228479113779,0.0
2019-09-09,1.0,-0.0,-0.657310987394352,-0.0,-0.4419476735800618,-0.7853289872212768,0.0
2019-09-10,1.0,-0.0,-0.658477508650519,-0.0,-0.4388696655132641,-0.7861880046136102,0.0
2019-09-11,1.0,-0.0,-0.6481374697266752,-0.0,-0.45473417137585054,-0.7803021566140007,0.0
2019-09-12,1.0,-0.0,-0.6644634301218034,-0.0,-0.44668937251053514,-0.7751832823413958,0.0
