Date,EW,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-20,1.0,-0.4743426566913978,-0.7035358395678762,-0.1450346133548567,-0.5175550243690435,-0.26389966783596686,0.0
2018-11-21,1.0,-0.48054348830760696,-0.6984009612718365,-0.15213975413624178,-0.5146193425147118,-0.2353267399944542,0.0
2018-11-23,1.0,-0.4802440978857177,-0.6805461381988535,-0.15721506503112864,-0.5246871725328237,-0.23932071749984588,0.0
2018-11-26,1.0,-0.48009613014542757,-0.6835407936899186,-0.1563963519842248,-0.5232930736997781,-0.23776805521321173,0.0
2018-11-27,1.0,-0.4797563376815161,-0.6842542456313069,-0.15419640659611125,-0.522520305193207,-0.23581713019936007,0.0
2018-11-28,1.0,-0.48115531469392786,-0.6751755142258898,-0.15623845301145461,-0.5273740608449317,-0.2392228106909718,0.0
2018-11-29,1.0,-0.47405183505912624,-0.6704246063353961,-0.15158384902885855,-0.5262238833404816,-0.24122296427914958,0.0
2018-11-30,1.0,-0.4759495999264233,-0.6723688647720654,-0.14911554615408198,-0.5297525981789755,-0.2385112970967841,0.0
2018-12-03,1.0,-0.47614664825893543,-0.6761159687068569,-0.1414327350820678,-0.533425371989569,-0.24083448381653627,0.0
2018-12-04,1.0,-0.4694271024605215,-0.6787550495776716,-0.1440200758966826,-0.5298078100134656,-0.23834006610356226,0.0
2018-12-06,1.0,-0.4594837665257667,-0.6390262913331535,-0.17015918697724616,-0.5199508349072159,-0.20925143148364664,0.0
2018-12-07,1.0,-0.4724445115506568,-0.6427902763098293,-0.17683829080477126,-0.5255926317378832,-0.2021138456892647,0.0
2018-12-10,1.0,-0.4679872550198389,-0.6441926175303595,-0.17464229890585548,-0.5254599014067572,-0.1936094745701575,0.0
2018-12-11,1.0,-0.4817918726636922,-0.6391836488604847,-0.1836790063909321,-0.5321958278065838,-0.17777040877848788,0.0
2018-12-12,1.0,-0.4825278137908161,-0.6388579009256188,-0.1844001567823439,-0.5325172611330539,-0.17674194229203724,0.0
2018-12-13,1.0,-0.4805218282064415,-0.6342984544002892,-0.18682775451176525,-0.5365611159651713,-0.17465578018137448,0.0
2018-12-14,1.0,-0.48122609978621533,-0.6215711661798802,-0.1933094456655927,-0.5411158953358827,-0.1738279485712565,0.0
2018-12-17,1.0,-0.47790561446724145,-0.6218270299498332,-0.18949202439244192,-0.5369641623359067,-0.17780648262188709,0.0
2018-12-18,1.0,-0.47677796077257073,-0.6188650995658032,-0.1870339871238209,-0.5360383290911813,-0.17577481658930977,0.0
2018-12-19,1.0,-0.4786931392806875,-0.6183631299973048,-0.1868355643398317,-0.5351420956487887,-0.17560566585811396,0.0
2018-12-20,1.0,-0.47247569630822445,-0.6082483449633208,-0.19741158227470623,-0.5336076817558298,-0.17033458579352298,0.0
2018-12-21,1.0,-0.4732667362457134,-0.6093633517220814,-0.19606381392574923,-0.5347845534516178,-0.16851051140599374,0.0
2018-12-24,1.0,-0.4651307781373393,-0.6001543805480509,-0.20033844966303474,-0.531009708161387,-0.17222337677760294,0.0
2018-12-26,1.0,-0.4678581979320532,-0.602629246676514,-0.1983751846381093,-0.5215066469719349,-0.1638404726735598,0.0
2018-12-27,1.0,-0.4419033886085076,-0.5826099495313627,-0.2025666906993511,-0.4856813266041817,-0.17113193943763516,0.0
2018-12-28,1.0,-0.44154196580457283,-0.5830522157829484,-0.20243346884640886,-0.4855404665109707,-0.17068881007986622,0.0
2018-12-31,1.0,-0.4412086961536243,-0.5833861945677873,-0.2026123060953809,-0.48541029929069834,-0.17075139841992965,0.0
2019-01-02,1.0,-0.44124430606008186,-0.5834342385977052,-0.20227180995214208,-0.4854119817793922,-0.1706452170904688,0.0
2019-01-03,1.0,-0.4447395006494444,-0.5771972867657671,-0.2252850339154279,-0.49424159330350703,-0.14495598210419974,0.0
2019-01-04,1.0,-0.4406857801469528,-0.5789367526293041,-0.22483791960812563,-0.4925803198386399,-0.14441723094654949,0.0
2019-01-07,1.0,-0.42334148143937234,-0.5604570519015405,-0.24401682678642486,-0.4855039508839747,-0.12907168438406003,0.0
2019-01-08,1.0,-0.42417794422220334,-0.5494935739211847,-0.2469430022413255,-0.4902828609527052,-0.12622350838369223,0.0
2019-01-09,1.0,-0.42360146304119767,-0.5469392384246788,-0.24695908588278656,-0.49014715472511267,-0.1277325696787547,0.0
2019-01-10,1.0,-0.42371151556387143,-0.5464648182797528,-0.24706582752168738,-0.49019107557974717,-0.12751601746328742,0.0
2019-01-11,1.0,-0.4229765753502354,-0.5434745618512847,-0.24896489138449324,-0.49075492031081624,-0.129771425330384,0.0
2019-01-14,1.0,-0.42904187366926894,-0.5451242015613911,-0.24834634492547905,-0.49342796309439313,-0.12295244854506743,0.0
2019-01-15,1.0,-0.42172824045084534,-0.5454830079125633,-0.25579211020663745,-0.4908066260602266,-0.1324358171571697,0.0
2019-01-16,1.0,-0.4448570259049179,-0.5629202970586515,-0.2598678439857318,-0.5375124261739079,-0.1186480322788141,0.0
2019-01-17,1.0,-0.4497427605468176,-0.5501396442745847,-0.26938115537262974,-0.5442304865500515,-0.1264148169925033,0.0
2019-01-18,1.0,-0.43151706589453365,-0.5223596852973005,-0.2858939486999503,-0.5274194963586909,-0.15755608200988566,0.0
2019-01-22,1.0,-0.45112624723666134,-0.591055744757125,-0.19286610503674498,-0.7357351974666906,-0.016609906195853497,0.0
2019-01-23,1.0,-0.4358085907162913,-0.5534082083756496,-0.22623812653085607,-0.7363343090985124,-0.03521715753629249,0.0
2019-01-24,1.0,-0.4554470188814104,-0.5386860444338555,-0.21993567216629933,-0.7403061528381678,-0.023795342188337603,0.0
2019-01-25,1.0,-0.46288802995530864,-0.5316765309820026,-0.1569935982606595,-0.8681302089624351,-0.0,0.0
2019-01-28,1.0,-0.44980829031186786,-0.5196691120973341,-0.17601062705672793,-0.8735621773390091,-0.0,0.0
2019-01-29,1.0,-0.4501315113220667,-0.5065453336155032,-0.18405538591770715,-0.8824863197992563,-0.0,0.0
2019-01-30,1.0,-0.45464170120088326,-0.5064581505792674,-0.18454883692791677,-0.8792461961946823,-0.0,0.0
2019-01-31,1.0,-0.42950522015433495,-0.525586321682554,-0.18529278256922377,-0.8857921016795279,-0.0,0.0
2019-02-01,1.0,-0.422399227612841,-0.5247405261887521,-0.19210113444363988,-0.877896451846488,-0.0,0.0
2019-02-04,1.0,-0.4254400531384922,-0.5285770357175206,-0.18583376105793908,-0.8793816611817277,-0.0,0.0
2019-02-05,1.0,-0.42027014776538846,-0.5337080349318587,-0.17922219200435138,-0.8885867101804007,-0.0,0.0
2019-02-06,1.0,-0.40231032084429524,-0.5380265505458284,-0.19135746469503162,-0.8922555868033506,-0.0,0.0
2019-02-07,1.0,-0.4012272905897645,-0.5355642211541368,-0.19440162026540916,-0.8917203228439284,-0.0,0.0
2019-02-08,1.0,-0.3894000847508929,-0.5339003571644773,-0.20776076033658214,-0.8957866698952721,-0.0,0.0
2019-02-11,1.0,-0.3873715480917881,-0.5282973112249537,-0.21094910424687016,-0.904725817696808,-0.0,0.0
2019-02-12,1.0,-0.3914245776103076,-0.5366780114257931,-0.20186580770633283,-0.9088367570195698,-0.0,0.0
2019-02-13,1.0,-0.3860407095262725,-0.545501566921228,-0.20223932820153953,-0.9087838865731585,-0.0,0.0
2019-02-14,1.0,-0.38096978557504874,-0.5250670077972709,-0.222557261208577,-0.9172149122807018,-0.0,0.0
2019-02-15,1.0,-0.3805169470860766,-0.5315776639843941,-0.21924530602292122,-0.9166971470373081,-0.0,0.0
2019-02-19,1.0,-0.3939107931191962,-0.5172476784898767,-0.21848074288323946,-0.9149642259095753,-0.0,0.0
2019-02-20,1.0,-0.3964136755259232,-0.5148110938594088,-0.21861966085182818,-0.9145736292507688,-0.0,0.0
2019-02-21,1.0,-0.3965790114438763,-0.5179571463355247,-0.22175553932310685,-0.9073228634039444,-0.0,0.0
2019-02-22,1.0,-0.4037441307396793,-0.5179584120982987,-0.2096164400268309,-0.917616927861455,-0.0,0.0
2019-02-25,1.0,-0.38035588496523837,-0.5146243606627668,-0.22262717834063275,-0.9450859085479771,-0.0,0.0
2019-02-26,1.0,-0.37311511585141593,-0.5154775039843079,-0.23050753953659434,-0.9457521147480692,-0.0,0.0
2019-02-27,1.0,-0.37288291605301915,-0.5194526264113893,-0.22981099656357387,-0.9460910652920963,-0.0,0.0
2019-02-28,1.0,-0.36914482165878815,-0.5206888083983056,-0.23132175087482348,-0.9484007612499233,-0.0,0.0
2019-03-01,1.0,-0.36553100061387356,-0.5208103130755065,-0.23569674647022715,-0.9473296500920811,-0.0,0.0
2019-03-04,1.0,-0.3690069809638035,-0.5243718670234031,-0.229080173447735,-0.952855429467663,-0.0,0.0
2019-03-05,1.0,-0.37206724552004433,-0.52549418067615,-0.22803128271445286,-0.9534146191267934,-0.0,0.0
2019-03-06,1.0,-0.3743419229703519,-0.5240294325913611,-0.22296111572919552,-0.9574212616606631,-0.0,0.0
2019-03-07,1.0,-0.3697414481360929,-0.5161825216483449,-0.22716944052078855,-0.9576245163667629,-0.0,0.0
2019-03-08,1.0,-0.33183981212533215,-0.5008343118472282,-0.2710586490328163,-0.9863111056176996,-0.0,0.0
2019-03-11,1.0,-0.31270996640537513,-0.5062212268259301,-0.2888204553938037,-1.002861764339928,-0.0,0.0
2019-03-12,1.0,-0.30081275398562046,-0.4928727727414817,-0.3108158799624883,-1.0215067208502657,-0.0,0.0
2019-03-13,1.0,-0.30883782173872154,-0.4928049659842619,-0.3357996049785246,-0.9976173307834593,-0.0,0.0
2019-03-14,1.0,-0.30828552619204364,-0.4940280259569266,-0.3347753848083012,-0.9978369227875483,-0.0,0.0
2019-03-15,1.0,-0.3105071554104946,-0.49067913632939997,-0.33765377855887524,-0.9994978659302034,-0.0,0.0
2019-03-18,1.0,-0.2960870937204165,-0.4985799936888608,-0.36614073840328176,-0.9947617544966867,-0.0,0.0
2019-03-19,1.0,-0.2803453200051928,-0.5379073088407114,-0.3139036738932883,-1.056406594833182,-0.056925873036479294,0.0
2019-03-20,1.0,-0.2802394430346802,-0.5464896870323378,-0.308868501529052,-1.0586570368924457,-0.059047433144641816,0.0
2019-03-21,1.0,-0.28609051892313697,-0.5451294056444271,-0.3082975679542203,-1.0635323188971257,-0.048348289764598776,0.0
2019-03-22,1.0,-0.27282232242044047,-0.539698098412076,-0.3274521335685813,-1.076357576945697,-0.05097039796118408,0.0
2019-03-25,1.0,-0.2502102879327079,-0.4681009382076998,-0.3940795858945325,-1.0754448398576513,-0.047363312843739895,0.0
2019-03-26,1.0,-0.23635654885654886,-0.47300545738045735,-0.409758316008316,-1.0721803534303536,-0.05714007276507277,0.0
2019-03-27,1.0,-0.24841382882299629,-0.47685484915188403,-0.40440890845526356,-1.0623138676680048,-0.04509258060339247,0.0
2019-03-28,1.0,-0.23973024673345658,-0.47385144116979544,-0.41487533638102647,-1.0619589534092015,-0.051810783646208225,0.0
2019-03-29,1.0,-0.23854132901134523,-0.4703079416531604,-0.41633711507293353,-1.0633387358184765,-0.05293354943273906,0.0
2019-04-01,1.0,-0.23829151926260103,-0.47275323748012077,-0.41189834799260006,-1.0636136444776216,-0.05903735678816008,0.0
2019-04-02,1.0,-0.2354386986190615,-0.4783803887325766,-0.46366547006888525,-1.046990718282074,-0.0096051227321238,0.0
2019-04-03,1.0,-0.2353740176579024,-0.4786391125772129,-0.4639565343941011,-1.045988163384108,-0.01009022994081692,0.0
2019-04-04,1.0,-0.23857900867089424,-0.4779021612527501,-0.4608515594668047,-1.0454574867348259,-0.01261809240326129,0.0
2019-04-05,1.0,-0.24702226825479026,-0.4715173485240808,-0.4645261522527188,-1.0424003107198343,-0.011166494044536509,0.0
2019-04-08,1.0,-0.24765326600634427,-0.4620961999093675,-0.4683757363889428,-1.0468699423836343,-0.011879329319608986,0.0
2019-04-09,1.0,-0.2599721331129905,-0.452610090405366,-0.4705939535335861,-1.0520397913223811,-0.00518453711804543,0.0
2019-04-10,1.0,-0.2611834927154868,-0.41277838392914445,-0.4885758295359733,-1.0286566972594826,-0.01784224375842372,0.0
2019-04-11,1.0,-0.28969207600371694,-0.37623762376237624,-0.5051747893235926,-1.0331314684866546,-0.0,0.0
2019-04-12,1.0,-0.29070102894509087,-0.3754527678943488,-0.501843125941597,-1.037471551751771,-0.0,0.0
2019-04-15,1.0,-0.2891203332799231,-0.37631789777279284,-0.5041179298189393,-1.035026438070822,-0.0,0.0
2019-04-16,1.0,-0.2838734371013013,-0.3690035723398826,-0.4886450625159479,-1.039965552436846,-0.008101556519520286,0.0
2019-04-17,1.0,-0.28311829330608074,-0.3650038323965253,-0.4833610117526827,-1.0446793561573837,-0.017533214103219213,0.0
2019-04-18,1.0,-0.22025523560209423,-0.4263416230366492,-0.5215314136125655,-1.0947971204188482,-0.009325916230366493,0.0
2019-04-22,1.0,-0.22692383389096635,-0.4288853900150889,-0.5129895689824837,-1.0970281440661287,-0.014400052483106999,0.0
2019-04-23,1.0,-0.22944205727031194,-0.43008495424279203,-0.5136287597992588,-1.0977465805097257,-0.00918424246400105,0.0
2019-04-24,1.0,-0.21779261586802828,-0.4300536789735533,-0.5280178057083006,-1.0856245090337784,-0.011619533909400367,0.0
2019-04-25,1.0,-0.21691539017816053,-0.4094734074025376,-0.5293208862007758,-1.1021300374728815,-0.029255144303464597,0.0
2019-04-26,1.0,-0.21769468764399977,-0.4075439404910803,-0.5253439536567704,-1.104996379435192,-0.035909420051346196,0.0
2019-04-29,1.0,-0.2198417930125247,-0.39238628872775216,-0.5178642056690838,-1.1090639419907713,-0.05682267633487145,0.0
2019-04-30,1.0,-0.21966499604326034,-0.3871010287523081,-0.5238063835399631,-1.1124043787918756,-0.05427327881825376,0.0
2019-05-01,1.0,-0.21084237964826608,-0.3818919721516481,-0.535519846900056,-1.1060481076978916,-0.06523245454845415,0.0
2019-05-02,1.0,-0.20963219528286328,-0.38426521523998025,-0.5333333333333333,-1.0960910440376053,-0.07537522678541976,0.0
2019-05-03,1.0,-0.2014602398493508,-0.40262314579272523,-0.5352671049588688,-1.091777065644719,-0.07258251015890844,0.0
2019-05-06,1.0,-0.19880551705932817,-0.38929584900679737,-0.5420378802877318,-1.0931168745462945,-0.07642051078994258,0.0
2019-05-07,1.0,-0.18704798388428387,-0.39638717347511637,-0.5531191175984941,-1.091542551434893,-0.07430401902182886,0.0
2019-05-08,1.0,-0.2040608134790049,-0.39265499539291826,-0.5577530604185863,-1.0423193365802292,-0.0939515598262472,0.0
2019-05-09,1.0,-0.19934887697721068,-0.3931401887599066,-0.5579598145285934,-1.03946200138117,-0.09858923345062316,0.0
2019-05-10,1.0,-0.19925616298588025,-0.39594510087878093,-0.5641970838955995,-1.0394628575190072,-0.09245301648948426,0.0
2019-05-13,1.0,-0.2143961066719279,-0.3976192824964651,-0.5507217783039031,-1.0343625661767124,-0.09121699385090921,0.0
2019-05-14,1.0,-0.15301098757784226,-0.35088520100420595,-0.6401486746438003,-1.0190407877147796,-0.09729060024127026,0.0
2019-05-15,1.0,-0.13084783389376772,-0.35692599001012043,-0.6581567692860174,-1.0336913584277365,-0.0850445626979204,0.0
2019-05-16,1.0,-0.0986422378537543,-0.3656142646818257,-0.6793718305251105,-1.0353672501226896,-0.09272043186651399,0.0
2019-05-17,1.0,-0.09667091378352774,-0.37119801365611427,-0.6685942043189912,-1.0248946388317162,-0.10562252932144141,0.0
2019-05-20,1.0,-0.0988413955619559,-0.37752831053217256,-0.6639065261504222,-1.027361392943641,-0.10525626759180469,0.0
2019-05-21,1.0,-0.0871000424878256,-0.3849396999705853,-0.6775174036670262,-1.0158185443017287,-0.1029512697323267,0.0
2019-05-22,1.0,-0.0777200379122136,-0.37176847403340196,-0.6970944863875543,-1.0211458639735922,-0.10056541490995848,0.0
2019-05-23,1.0,-0.07910968963153944,-0.37329068894618317,-0.7111386704089292,-1.0157958291178486,-0.08426617930224209,0.0
2019-05-24,1.0,-0.06949467305248754,-0.36373114390903466,-0.723617763007852,-1.019743915550777,-0.08148437754536866,0.0
2019-05-28,1.0,-0.07171612232971884,-0.35351600545419126,-0.7322251801831049,-1.0142523212778392,-0.07483280306473605,0.0
2019-05-29,1.0,-0.08043893438643059,-0.35457870715048717,-0.7302625190172531,-1.0122681513611498,-0.05943093904768071,0.0
2019-05-30,1.0,-0.09373588800722533,-0.35423521063157215,-0.7160505773821043,-1.0071285723501708,-0.05444810012257273,0.0
2019-05-31,1.0,-0.10148011995743446,-0.35468059720744255,-0.7203572925736029,-1.00570765212344,-0.042468801393054076,0.0
2019-06-03,1.0,-0.09336672445899954,-0.35966095164708145,-0.7476401464072433,-1.0054260579207601,-0.004559172927502729,0.0
2019-06-04,1.0,-0.10303652821467547,-0.35456121204339736,-0.7454901457276755,-1.006772806060217,-0.0,0.0
2019-06-05,1.0,-0.1026754357959262,-0.33905880850520403,-0.7575825298512228,-0.9933273737309241,-0.0,0.0
2019-06-06,1.0,-0.10198806522640969,-0.347129591218049,-0.7554009637170119,-0.9865654019210518,-0.0,0.0
2019-06-07,1.0,-0.10582939599029498,-0.3482952368790703,-0.7558740901545141,-0.982441578342485,-0.0,0.0
2019-06-10,1.0,-0.1025771880581781,-0.35114187292676696,-0.764863485583057,-0.9710066343454962,-0.0,0.0
2019-06-11,1.0,-0.09311326488180917,-0.35137382848734927,-0.7861689537152544,-0.9680133064645108,-0.0,0.0
2019-06-12,1.0,-0.09385796545105567,-0.3530390275111964,-0.7850287907869482,-0.9670185540627,-0.0,0.0
2019-06-13,1.0,-0.104559522669985,-0.345107048275422,-0.7733639641364347,-0.967678121310743,-0.0,0.0
2019-06-14,1.0,-0.10471571692935998,-0.33673664731031844,-0.7797843149767086,-0.9694020802756684,-0.0,0.0
2019-06-17,1.0,-0.10554510379133318,-0.3337266031057683,-0.7804279200280603,-0.9689742036287108,-0.0,0.0
2019-06-18,1.0,-0.10797193877551022,-0.3366071428571429,-0.7795599489795918,-0.9646364795918367,-0.0,0.0
2019-06-19,1.0,-0.11129191793497335,-0.3332695191602055,-0.7799687310551673,-0.9661784882422386,-0.0,0.0
2019-06-20,1.0,-0.11457767842886797,-0.33782532332747883,-0.7750279418808877,-0.9659588056841769,-0.0,0.0
2019-06-21,1.0,-0.11959263161255307,-0.3421766752865307,-0.7718609328608371,-0.9589119816109568,-0.0,0.0
2019-06-24,1.0,-0.1221881390593047,-0.3258243865030675,-0.7743481595092024,-0.9584291922290388,-0.014506646216768915,0.0
2019-06-25,1.0,-0.12302234154760765,-0.32473551315242755,-0.7733243839294276,-0.9593760986991402,-0.015725381148719915,0.0
2019-06-26,1.0,-0.10328293322251701,-0.33021129687050477,-0.7756928683310423,-0.949237605089026,-0.038231627401464054,0.0
2019-06-27,1.0,-0.08849841280020522,-0.3384102350338282,-0.7957482284285119,-0.9665886427036907,-0.017250777567576234,0.0
2019-06-28,1.0,-0.09133782483156883,-0.30776387552133466,-0.8034007058068655,-0.9861084376002567,-0.01957009945460379,0.0
2019-07-01,1.0,-0.10642795375204177,-0.2947506645741921,-0.8033180668097235,-0.9894628959420939,-0.008775582102936937,0.0
2019-07-02,1.0,-0.09148507247768072,-0.3026463153179098,-0.8046782502959906,-0.9885443665802693,-0.012543598604844644,0.0
2019-07-03,1.0,-0.0872614320481619,-0.3106186755475855,-0.8000192135263225,-0.9875752529780966,-0.016779812988343794,0.0
2019-07-05,1.0,-0.08898562786082391,-0.29854998239492975,-0.8037834896450177,-0.9882846259722801,-0.021318139624211772,0.0
2019-07-08,1.0,-0.0872013051405905,-0.30491666933239503,-0.7971593998912383,-0.9846134160775407,-0.024983205911519146,0.0
2019-07-09,1.0,-0.08439938595369068,-0.3031214020724063,-0.7988998336957912,-0.9864398106690545,-0.0252974286810797,0.0
2019-07-10,1.0,-0.09094110115236875,-0.2980153649167734,-0.7968950064020487,-0.9922535211267605,-0.022919334186939817,0.0
2019-07-11,1.0,-0.09140094762453578,-0.29747726981687794,-0.7984377000896401,-0.9922845434754769,-0.021865795876552695,0.0
2019-07-12,1.0,-0.0967586649550706,-0.2810012836970475,-0.7978177150192555,-1.000770218228498,-0.03289473684210527,0.0
2019-07-15,1.0,-0.14220726615566773,-0.20312207889325107,-0.744687480525955,-1.000062316943977,-0.025799214806505887,0.0
2019-07-16,1.0,-0.16425285927399305,-0.20596096469418199,-0.7667516161113874,-0.9709410740924914,-0.0,0.0
2019-07-17,1.0,-0.16725812476652968,-0.20735275806250777,-0.7651600049806997,-0.9731976092641016,-0.0,0.0
2019-07-18,1.0,-0.16963979950810995,-0.20544192272967837,-0.7702126334796551,-0.9679337505058997,-0.0,0.0
2019-07-19,1.0,-0.1646461183656933,-0.20693738897372768,-0.7748932589522237,-0.9700190108143486,-0.0,0.0
2019-07-22,1.0,-0.1612199076961457,-0.20571909691904702,-0.768866159411251,-0.9788886117001372,-0.0037108644131221154,0.0
2019-07-23,1.0,-0.15826553196795412,-0.21331712335172542,-0.7693194925028835,-0.9760591040867856,-0.0003429034570903083,0.0
2019-07-24,1.0,-0.15793240804132694,-0.21096035351963652,-0.7750980270118877,-0.9679778427833446,-0.0,0.0
2019-07-25,1.0,-0.08369451011294983,-0.2984961912266877,-0.7697333858681377,-1.01349487785658,-0.11800630417651695,0.0
2019-07-26,1.0,-0.08275341386554622,-0.30058429621848737,-0.770483193277311,-1.0135569852941175,-0.11518513655462186,0.0
2019-07-29,1.0,-0.07772156888509296,-0.28667630247684117,-0.7736679587412127,-1.0123842060311412,-0.13448525064056235,0.0
2019-07-30,1.0,-0.07475066653500542,-0.27698232447911525,-0.7769658668246601,-1.0144827359204764,-0.14834929725815474,0.0
2019-07-31,1.0,-0.06944124329129762,-0.28859767541404635,-0.7785387376115374,-1.0100095485825296,-0.14602746040630865,0.0
2019-08-01,1.0,-0.06243424513413993,-0.30342582851130984,-0.792806417674908,-0.9931943713834825,-0.13591530773277224,0.0
2019-08-02,1.0,-0.06136602682093084,-0.2919077044438601,-0.8145871680252432,-0.9911911648698396,-0.1278595845385222,0.0
2019-08-05,1.0,-0.05604467805519053,-0.2897503285151117,-0.810873850197109,-1.0002299605781866,-0.12821944809461236,0.0
2019-08-06,1.0,-0.054724754273850845,-0.29068673565381,-0.8081876277289389,-0.9572128329062186,-0.1330651701430564,0.0
2019-08-07,1.0,-0.04666515646742824,-0.3095369081906734,-0.8009773146500113,-0.9445325394000195,-0.1343969450826834,0.0
