Date,IWF,IWM,MTUM,PSMT,SPY,VLUE,VXX
2019-01-29,-0.0,-0.6081371167907694,-0.0,1.0,-1.0066076339974508,-0.7394177232172805,0.0
2019-01-30,-0.0,-0.6206102475532528,-0.0,1.0,-1.026550171018321,-0.7393071218124556,0.0
2019-01-31,-0.0,-0.6388860622095587,-0.0,1.0,-0.9764933346901394,-0.7766357993283809,0.0
2019-02-01,-0.0,-0.6387752318603382,-0.0,1.0,-0.9760638297872342,-0.7948717948717949,0.0
2019-02-04,-0.0,-0.625482887156896,-0.0,1.0,-0.9732294137580483,-0.7900033886818029,0.0
2019-02-05,-0.0,-0.6128424311772228,-0.0,1.0,-0.9658746718718448,-0.7866998721141549,0.0
2019-02-06,-0.0,-0.6163600282533382,-0.0,1.0,-0.9606135010595002,-0.7865191214557196,0.0
2019-02-07,-0.0,-0.6129325128618985,-0.0,1.0,-0.9595816940717578,-0.7900736406738627,0.0
2019-02-08,-0.0,-0.6177710335525207,-0.0,1.0,-0.9766987017366381,-0.7776428932726354,0.0
2019-02-11,-0.0,-0.6078411301054355,-0.0,1.0,-0.9763196505954209,-0.8279933121779779,0.0
2019-02-12,-0.0,-0.6104340681911543,-0.0,1.0,-0.9851430918800492,-0.8277077913186363,0.0
2019-02-13,-0.0,-0.6241916167664671,-0.0,1.0,-0.9783746792130026,-0.8191274593669803,0.0
2019-02-14,-0.0,-0.5950810662269854,-0.0,1.0,-1.0009274525968672,-0.8390010992030777,0.0
2019-02-15,-0.0,-0.6037541254125411,-0.0,1.0,-0.9978341584158416,-0.8362555005500549,0.0
2019-02-19,-0.0,-0.6060145178015901,-0.0,1.0,-1.0073280331835466,-0.8432768752160388,0.0
2019-02-20,-0.0,-0.6132143968468001,-0.0,1.0,-1.0049095875254987,-0.8393665940600906,0.0
2019-02-21,-0.0,-0.6084414461165889,-0.0,1.0,-1.0062272963155163,-0.8449403217436431,0.0
2019-02-22,-0.0,-0.5996470832468341,-0.0,1.0,-1.0144626669434642,-0.8458584181025535,0.0
2019-02-25,-0.0,-0.6018950742005156,-0.0,1.0,-1.0284261130077337,-0.8533059290740612,0.0
2019-02-26,-0.0,-0.599337286362051,-0.0,1.0,-1.0303801883501917,-0.8582141611440529,0.0
2019-02-27,-0.0,-0.6008791822209817,-0.0,1.0,-1.0380281198757981,-0.8499110351324006,0.0
2019-02-28,-0.0,-0.6080670508119435,-0.0,1.0,-1.0440020953378732,-0.8401606425702811,0.0
2019-03-01,-0.0,-0.6110412738319715,-0.0,1.0,-1.0472449193379425,-0.8335777638103219,0.0
2019-03-04,-0.0,-0.5979381443298969,-0.0,1.0,-1.0486108684256508,-0.8480866678315568,0.0
2019-03-05,-0.0,-0.5856392294220666,-0.0,1.0,-1.066059544658494,-0.8509281961471103,0.0
2019-03-06,-0.0,-0.5840162499124465,-0.0,1.0,-1.0725642642011626,-0.845555789031309,0.0
2019-03-07,-0.0,-0.5686274509803922,-0.0,1.0,-1.0859110132466536,-0.8406207402747196,0.0
2019-03-08,-0.0,-0.5453014246613798,-0.0,1.0,-1.1280089830865325,-0.8357077689662432,0.0
2019-03-11,-0.0,-0.5445193330968429,-0.0,1.0,-1.1267470734302947,-0.8760908123448031,0.0
2019-03-12,-0.0,-0.49583960978409014,-0.0,1.0,-1.1489850082490494,-0.9417186715443656,0.0
2019-03-13,-0.0,-0.5168097539860039,-0.0,1.0,-1.1521535242767478,-0.9382800663732775,0.0
2019-03-14,-0.0,-0.5132147486677228,-0.0,1.0,-1.1546521676508714,-0.9329180469537662,0.0
2019-03-15,-0.0,-0.5138404533565823,-0.0,1.0,-1.1599099099099097,-0.9589145597210111,0.0
2019-03-18,-0.0,-0.5332573864471557,-0.0,1.0,-1.1682346023813026,-0.9733573423489638,0.0
2019-03-19,-0.0,-0.5354855333873223,-0.0,1.0,-1.1581388500331296,-0.9874843554443054,0.0
2019-03-20,-0.0,-0.5356129555252588,-0.0,1.0,-1.159217362467298,-0.9899038284387781,0.0
2019-03-21,-0.0,-0.5375607600530269,-0.0,1.0,-1.1773088820150241,-0.9675209898365,0.0
2019-03-22,-0.0,-0.5027705287241269,-0.0,1.0,-1.1775640796482325,-0.8945411646945269,0.0
2019-03-25,-0.0,-0.4654090280486508,-0.0,1.0,-1.1896032055600867,-0.8909613134286019,0.0
2019-03-26,-0.0,-0.4967423211856519,-0.0,1.0,-1.1920240567050906,-0.8911004510632206,0.0
2019-03-27,-0.0,-0.46990020388453696,-0.0,1.0,-1.2126837643523984,-0.8943377329470258,0.0
2019-03-28,-0.0,-0.46393817973669144,-0.0,1.0,-1.2046365197481397,-0.9089510589582142,0.0
2019-03-29,-0.0,-0.45961022706955124,-0.0,1.0,-1.2031825496155908,-0.9131414267834792,0.0
2019-04-01,-0.0,-0.4711524695776665,-0.0,1.0,-1.2060486757337152,-0.9018969219756622,0.0
2019-04-02,-0.0,-0.4849685804055984,-0.0,1.0,-1.2194730077120823,-0.8659311625249928,0.0
2019-04-03,-0.0,-0.4851092701042708,-0.0,1.0,-1.2181831166976145,-0.8676260534209398,0.0
2019-04-04,-0.0,-0.4903680276020702,-0.0,1.0,-1.2106454859114433,-0.8930060379528465,0.0
2019-04-05,-0.0,-0.487559498052791,-0.0,1.0,-1.2116327708062886,-0.9067503245348334,0.0
2019-04-08,-0.0,-0.48292138070188084,-0.0,1.0,-1.2152842833465445,-0.9048785760611082,0.0
2019-04-09,-0.0,-0.47657553122053803,-0.0,1.0,-1.2524838639495248,-0.8969831024729856,0.0
2019-04-10,-0.0,-0.4688371419259045,-0.0,1.0,-1.260420816282186,-0.8922246767826749,0.0
2019-04-11,-0.0,-0.5282461584476764,-0.0,1.0,-1.2840318540397055,-0.9264964295061129,0.0
2019-04-12,-0.0,-0.5262369937869602,-0.0,1.0,-1.2855004117074633,-0.9310951418519351,0.0
2019-04-15,-0.0,-0.538631094896059,-0.0,1.0,-1.2917189222057541,-0.9700148215710868,0.0
2019-04-16,-0.0,-0.5449197252059058,-0.0,1.0,-1.2915701977454739,-0.9590086157816831,0.0
2019-04-17,-0.0,-0.5600197658506918,-0.0,1.0,-1.3112361258932645,-0.9298692412954235,0.0
2019-04-18,-0.0,-0.5590380670161842,-0.0,1.0,-1.3084871970215028,-0.9316161385912924,0.0
2019-04-22,-0.0,-0.564403613768917,-0.0,1.0,-1.3112873098768727,-0.9363016048488545,0.0
2019-04-23,-0.0,-0.5744697143732291,-0.0,1.0,-1.3081782678612448,-0.9461291063634274,0.0
2019-04-24,-0.0,-0.5551432615431697,-0.0,1.0,-1.3100110936842508,-0.9602540071152598,0.0
2019-04-25,-0.0,-0.5751560934248053,-0.0,1.0,-1.3324211824558698,-0.9465813612888306,0.0
2019-04-26,-0.0,-0.5639411378471284,-0.0,1.0,-1.3586188250743503,-0.9397474025723225,0.0
2019-04-29,-0.0,-0.5586667696585819,-0.0,1.0,-1.35852773057315,-0.9450023173180906,0.0
2019-04-30,-0.0,-0.5515762633286972,-0.0,1.0,-1.3641245557100912,-0.9476896924741152,0.0
2019-05-01,-0.0,-0.5508736663058604,-0.0,1.0,-1.370303077160971,-0.9446033709602597,0.0
2019-05-02,-0.0,-0.5478435616014841,-0.0,1.0,-1.3624980677075282,-0.9542433142680476,0.0
2019-05-03,-0.0,-0.5551091365655785,-0.0,1.0,-1.356615800656751,-0.9515163221943209,0.0
2019-05-06,-0.0,-0.5293505492387742,-0.0,1.0,-1.3597995760262092,-0.9651185199460397,0.0
2019-05-07,-0.0,-0.5300717094610224,-0.0,1.0,-1.3607448531112654,-0.9645693576991288,0.0
2019-05-08,-0.0,-0.5358265001149514,-0.0,1.0,-1.3340102689861293,-0.9619127902521266,0.0
2019-05-09,-0.0,-0.5339921100003829,-0.0,1.0,-1.3363974108544947,-0.9597456815657438,0.0
2019-05-10,-0.0,-0.5315322210316853,-0.0,1.0,-1.3387035052808816,-0.9564901270472984,0.0
2019-05-13,-0.0,-0.5314880747291452,-0.0,1.0,-1.3363960032158033,-0.9604532751426056,0.0
2019-05-14,-0.0,-0.46596858638743455,-0.0,1.0,-1.3439300915288712,-0.9567215337677502,0.0
2019-05-15,-0.0,-0.464245304367504,-0.0,1.0,-1.3634306404163838,-0.9438787055894998,0.0
2019-05-16,-0.0,-0.46402404659026864,-0.0,1.0,-1.3507420627465714,-0.9424760473417246,0.0
2019-05-17,-0.0,-0.4546583850931677,-0.0,1.0,-1.338377564464521,-0.9713156408808582,0.0
2019-05-20,-0.0,-0.44767878605769235,-0.0,1.0,-1.3387545072115388,-0.9696138822115385,0.0
2019-05-21,-0.0,-0.4485167104769058,-0.0,1.0,-1.3361246714232071,-0.9705219677055953,0.0
2019-05-22,-0.0,-0.43906830201417796,-0.0,1.0,-1.3431979295600314,-0.9684933048272757,0.0
2019-05-23,-0.0,-0.44619127830806665,-0.0,1.0,-1.344712708216358,-0.9523488676773347,0.0
2019-05-24,-0.0,-0.4206500242546363,-0.0,1.0,-1.3517295421470952,-0.9591029516026717,0.0
2019-05-28,-0.0,-0.4130970149253731,-0.0,1.0,-1.3566791044776119,-0.9615671641791044,0.0
2019-05-29,-0.0,-0.42523294819232205,-0.0,1.0,-1.3650391352963103,-0.9368989936638091,0.0
2019-05-30,-0.0,-0.42816468737122093,-0.0,1.0,-1.3787135203986065,-0.9394223204585471,0.0
2019-05-31,-0.0,-0.4299415555222539,-0.0,1.0,-1.377004345871422,-0.9394949797692193,0.0
2019-06-03,-0.0,-0.42500842601954836,-0.0,1.0,-1.3793581245552935,-0.9405310264764258,0.0
2019-06-04,-0.0,-0.4167665119065449,-0.0,1.0,-1.3865134042234537,-0.9409540212670361,0.0
2019-06-05,-0.0,-0.4034193715150844,-0.0,1.0,-1.3921568627450982,-0.8970495919648462,0.0
2019-06-06,-0.0,-0.4037340417681352,-0.0,1.0,-1.369862002804221,-0.9161685484466091,0.0
2019-06-07,-0.0,-0.423537650657919,-0.0,1.0,-1.3523275957391914,-0.9099554015701595,0.0
2019-06-10,-0.0,-0.42618486900206065,-0.0,1.0,-1.3424345010303207,-0.9111348248454518,0.0
2019-06-11,-0.0,-0.434233770057412,-0.0,1.0,-1.3391358751656117,-0.9068894450169291,0.0
2019-06-12,-0.0,-0.42757113218731474,-0.0,1.0,-1.3488441019561352,-0.9283861885002963,0.0
2019-06-13,-0.0,-0.4452191973889177,-0.0,1.0,-1.343891402714932,-0.9198130702470142,0.0
2019-06-14,-0.0,-0.4429244058873688,-0.0,1.0,-1.3531679827976122,-0.9112816520223926,0.0
2019-06-17,-0.0,-0.43992004145998376,-0.0,1.0,-1.359702376545495,-0.9021618420078479,0.0
2019-06-18,-0.0,-0.44459244459244457,-0.0,1.0,-1.3547563547563546,-0.9006919006919006,0.0
2019-06-19,-0.0,-0.42108169802290046,-0.0,1.0,-1.3595228452560655,-0.9011818416111335,0.0
2019-06-20,-0.0,-0.4216242085112649,-0.0,1.0,-1.358746870858489,-0.9009718745398322,0.0
2019-06-21,-0.0,-0.42643408480397155,-0.0,1.0,-1.1913359855826446,-0.7825155564623074,0.0
2019-06-24,-0.0,-0.40518082422203533,-0.0,1.0,-1.1438856181665265,-0.8151051303616484,0.0
2019-06-25,-0.0,-0.3859931575769772,-0.0,1.0,-1.149325820084524,-0.8188099550546722,0.0
2019-06-26,-0.0,-0.37803530160431387,-0.0,1.0,-1.1150149043775328,-0.8562481160196939,0.0
2019-06-27,-0.0,-0.3737509221380189,-0.0,1.0,-1.123499429951043,-0.8559788075917109,0.0
2019-06-28,-0.0,-0.382313472893183,-0.0,1.0,-1.1169484702093397,-0.8555085882984433,0.0
2019-07-01,-0.0,-0.3683608982116444,-0.0,1.0,-1.1509681323114158,-0.8422751109318273,0.0
2019-07-02,-0.0,-0.37394195888754533,-0.0,1.0,-1.140366787585651,-0.8445183393792826,0.0
2019-07-03,-0.0,-0.372270375596318,-0.0,1.0,-1.1426459719142645,-0.8446549754753746,0.0
2019-07-05,-0.0,-0.3482822188704542,-0.0,1.0,-1.1504943857885035,-0.852991452991453,0.0
2019-07-08,-0.0,-0.35187233899896075,-0.0,1.0,-1.1451942740286298,-0.8554091655771229,0.0
2019-07-09,-0.0,-0.31703547593958553,-0.0,1.0,-1.2524762908324552,-0.9429574991218825,0.0
2019-07-10,-0.0,-0.2899520856820744,-0.0,1.0,-1.2740276211950394,-0.9591319052987599,0.0
2019-07-11,-0.0,-0.2846811075265005,-0.0,1.0,-1.2945013649094197,-0.9660367993760415,0.0
2019-07-12,-0.0,-0.266628725901686,-0.0,1.0,-1.3125133385501886,-0.9778046524863057,0.0
2019-07-15,-0.0,-0.2835146259003381,-0.0,1.0,-1.3330883433779217,-1.0582463618991622,0.0
2019-07-16,-0.0,-0.2925102699530517,-0.0,1.0,-1.345143779342723,-1.03018632629108,0.0
2019-07-17,-0.0,-0.30347893170713786,-0.0,1.0,-1.3412438925829322,-1.028911502149076,0.0
2019-07-18,-0.0,-0.3030603258476442,-0.0,1.0,-1.342690444738001,-1.0237046822251579,0.0
2019-07-19,-0.0,-0.30633078730904817,-0.0,1.0,-1.3459532902467686,-1.0198296122209167,0.0
2019-07-22,-0.0,-0.2966447392598581,-0.0,1.0,-1.340377053397523,-1.0379625886589983,0.0
2019-07-23,-0.0,-0.2981804815291306,-0.0,1.0,-1.3366292960852784,-1.0409851130306929,0.0
2019-07-24,-0.0,-0.29994862008220785,-0.0,1.0,-1.338226658837346,-1.0317821491485613,0.0
2019-07-25,-0.0,-0.2982938910291689,-0.0,1.0,-1.3403045312786643,-1.0304531278664464,0.0
2019-07-26,-0.0,-0.297619922133255,-0.0,1.0,-1.3424300301182692,-1.0328729890545802,0.0
2019-07-29,-0.0,-0.2911136438839663,-0.0,1.0,-1.3447920879444095,-1.0407000257362402,0.0
2019-07-30,-0.0,-0.29715125895975003,-0.0,1.0,-1.3390920786620106,-1.0395515530233412,0.0
2019-07-31,-0.0,-0.32987146908260595,-0.0,1.0,-1.3273671417522928,-1.0255956984495267,0.0
2019-08-01,-0.0,-0.3414266269359526,-0.0,1.0,-1.3200529742853988,-1.017327005849244,0.0
2019-08-02,-0.0,-0.3393932675608765,-0.0,1.0,-1.3208809075121015,-1.034770720171452,0.0
2019-08-05,-0.0,-0.33440289149516855,-0.0,1.0,-1.3273216788375009,-1.026407022202552,0.0
2019-08-06,-0.0,-0.3343482673626214,-0.0,1.0,-1.2718935769175002,-1.0185225460345078,0.0
2019-08-07,-0.0,-0.34979587412840063,-0.0,1.0,-1.2447704035550418,-1.0182810072618231,0.0
2019-08-08,-0.0,-0.3502673796791444,-0.0,1.0,-1.2458809076456134,-1.0170906200317966,0.0
2019-08-09,-0.0,-0.33436310079747106,-0.0,1.0,-1.2256627631295351,-1.0321502981536028,0.0
2019-08-12,-0.0,-0.3289539809031517,-0.0,1.0,-1.2467872783401537,-1.0138918802498385,0.0
2019-08-13,-0.0,-0.3105327310532731,-0.0,1.0,-1.2508066250806624,-1.0236251523625153,0.0
2019-08-14,-0.0,-0.3179935737236701,-0.0,1.0,-1.2356301320956802,-1.0165298107818634,0.0
2019-08-15,-0.0,-0.3443387951299955,-0.0,1.0,-1.212448686011017,-0.9518964246868531,0.0
2019-08-16,-0.0,-0.34409658851607466,-0.0,1.0,-1.2100238663484486,-0.95563666994244,0.0
2019-08-19,-0.0,-0.3330534858502116,-0.0,1.0,-1.2134536677510754,-0.9516213663553363,0.0
2019-08-20,-0.0,-0.33736831089095093,-0.0,1.0,-1.2114002651224447,-0.9396846438289261,0.0
2019-08-21,-0.0,-0.34373476352998533,-0.0,1.0,-1.2147036288918298,-0.9241833252072159,0.0
2019-08-22,-0.0,-0.34581942125765164,-0.0,1.0,-1.2003338898163605,-0.9318656093489148,0.0
2019-08-23,-0.0,-0.34232855751843094,-0.0,1.0,-1.1996452914174434,-0.935526498817638,0.0
2019-08-26,-0.0,-0.32791281328428507,-0.0,1.0,-1.1912882043524597,-0.9187609585037988,0.0
2019-08-27,-0.0,-0.3265656669758494,-0.0,1.0,-1.1894259507368854,-0.919406369164176,0.0
2019-08-28,-0.0,-0.30915964942429974,-0.0,1.0,-1.214916652345764,-0.9129059975940884,0.0
2019-08-29,-0.0,-0.30098689866235684,-0.0,1.0,-1.2184931742374745,-0.9191912245108489,0.0
2019-08-30,-0.0,-0.29664006576018087,-0.0,1.0,-1.2183786005411514,-0.9099907524745692,0.0
2019-09-03,-0.0,-0.2990273306390848,-0.0,1.0,-1.2178231385711349,-0.9080416466881291,0.0
2019-09-04,-0.0,-0.31094689809245574,-0.0,1.0,-1.2230623818525521,-0.9030417597525348,0.0
2019-09-05,-0.0,-0.3083544824747925,-0.0,1.0,-1.2215515467453186,-0.8997187735784348,0.0
2019-09-06,-0.0,-0.3040134007931081,-0.0,1.0,-1.2308901955421852,-0.8836660741145904,0.0
2019-09-09,-0.0,-0.3105040005470834,-0.0,1.0,-1.2321343089653287,-0.8766327019079532,0.0
2019-09-10,-0.0,-0.32144576655891055,-0.0,1.0,-1.1891120434692897,-0.9284682577893941,0.0
2019-09-11,-0.0,-0.3284664009894187,-0.0,1.0,-1.1847945581970591,-0.9222206953414869,0.0
2019-09-12,-0.0,-0.3253314101243217,-0.0,1.0,-1.1864482450717768,-0.9225221512466517,0.0
2019-09-13,-0.0,-0.3251021739877048,-0.0,1.0,-1.1822990005838514,-0.9270529244084212,0.0
2019-09-16,-0.0,-0.3296824034334764,-0.0,1.0,-1.1768927038626609,-0.926901287553648,0.0
2019-09-17,-0.0,-0.28888965232925656,-0.0,1.0,-1.1948948742613714,-0.9517314827538821,0.0
2019-09-18,-0.0,-0.2812392663323487,-0.0,1.0,-1.1926908016761695,-0.9608435804080511,0.0
2019-09-19,-0.0,-0.2937185756594807,-0.0,1.0,-1.1769061230112265,-0.9731386459122529,0.0
