Date,IWF,IWM,MTUM,NCLH,SPY,VLUE,VXX
2018-12-13,-0.1977417571224864,-0.5476529988650584,-0.0,1.0,-0.5989290806972616,-0.5657829642347875,0.0
2018-12-14,-0.19894678653516043,-0.54502342090716,-0.0,1.0,-0.599924354834017,-0.5655348986063833,0.0
2018-12-17,-0.17882045322486925,-0.5482568274259151,-0.0,1.0,-0.5883497966298663,-0.5898605461940731,0.0
2018-12-18,-0.1690934304038828,-0.5396082509967065,-0.0,1.0,-0.5867568036054776,-0.593517074016294,0.0
2018-12-19,-0.16566952802104107,-0.5409693921789647,-0.0,1.0,-0.5890054625856238,-0.5946414636261164,0.0
2018-12-20,-0.16645467160037003,-0.5411366790009251,-0.0,1.0,-0.588691026827012,-0.594559435707678,0.0
2018-12-21,-0.16463199906092263,-0.5504754079117267,-0.0,1.0,-0.5996302382908792,-0.619879093790351,0.0
2018-12-24,-0.1603585657370518,-0.5472814623857511,-0.0,1.0,-0.5991035856573705,-0.6227150222638856,0.0
2018-12-26,-0.1600757686143086,-0.5491767448637622,-0.0,1.0,-0.5884015736558357,-0.6165233862742241,0.0
2018-12-27,-0.14708740639112788,-0.5336991939632996,-0.0,1.0,-0.5603955868061511,-0.6170754015892072,0.0
2018-12-28,-0.14170954831332191,-0.5402801600914808,-0.0,1.0,-0.5613779302458547,-0.6154088050314465,0.0
2018-12-31,-0.13942376469915024,-0.5448198907041287,-0.0,1.0,-0.5618151125861921,-0.6151183084890275,0.0
2019-01-02,-0.13846549801252536,-0.5445680459835854,-0.0,1.0,-0.5611541651176756,-0.6155166004175127,0.0
2019-01-03,-0.14362477491639752,-0.5426872838482865,-0.0,1.0,-0.5647526224026066,-0.6071397947809186,0.0
2019-01-04,-0.14206916261789082,-0.5429265504429838,-0.0,1.0,-0.565304372677908,-0.6076593312374965,0.0
2019-01-07,-0.13953620714184095,-0.537885901266183,-0.0,1.0,-0.5638355384834258,-0.6040973111395647,0.0
2019-01-08,-0.1405912450255827,-0.5336554860716316,-0.0,1.0,-0.5654917566799318,-0.6028140989198408,0.0
2019-01-09,-0.14177020403510773,-0.5407500284965234,-0.0,1.0,-0.5668243474296136,-0.6003077624529807,0.0
2019-01-10,-0.14139081344624072,-0.5420408861517407,-0.0,1.0,-0.5666181963333619,-0.6011746927836228,0.0
2019-01-11,-0.14097631871420022,-0.5442991080333989,-0.0,1.0,-0.5656721096577471,-0.5987860135077371,0.0
2019-01-14,-0.14508864944986033,-0.5441822016988769,-0.0,1.0,-0.5657602189156832,-0.5954335556695741,0.0
2019-01-15,-0.14335464717972138,-0.5435316282256223,-0.0,1.0,-0.5655115323133135,-0.6021351906828042,0.0
2019-01-16,-0.1357715002422964,-0.5484735326815084,-0.0,1.0,-0.558592970553861,-0.6076793705994699,0.0
2019-01-17,-0.13806076497748387,-0.5448041954055748,-0.0,1.0,-0.5591118964829277,-0.6081342985806305,0.0
2019-01-18,-0.14031920685406457,-0.5447720565059171,-0.0,1.0,-0.5616779850425513,-0.6186710220923235,0.0
2019-01-22,-0.0,-0.5694581566873802,-0.0,1.0,-0.6636564260410012,-0.6706545095534002,0.0
2019-01-23,-0.0,-0.5564438759194116,-0.0,1.0,-0.6679070849201966,-0.6828793208710061,0.0
2019-01-24,-0.0,-0.5566440884909445,-0.0,1.0,-0.6675484752463734,-0.6828686880432571,0.0
2019-01-25,-0.0,-0.5153843888937962,-0.0,1.0,-0.7115979153785001,-0.717398345258075,0.0
2019-01-28,-0.0,-0.507023549548486,-0.0,1.0,-0.727704656790415,-0.7163430325208051,0.0
2019-01-29,-0.0,-0.5071496100212716,-0.0,1.0,-0.7188312455684235,-0.7284034507208698,0.0
2019-01-30,-0.0,-0.5048477682530299,-0.0,1.0,-0.7171445462607153,-0.7339639373337274,0.0
2019-01-31,-0.0,-0.5079876013352409,-0.0,1.0,-0.7530102527420124,-0.7194504053409633,0.0
2019-02-01,-0.0,-0.5074894074118279,-0.0,1.0,-0.7599510652264726,-0.7163871814763979,0.0
2019-02-04,-0.0,-0.5099940334128878,-0.0,1.0,-0.7597255369928401,-0.7135739856801909,0.0
2019-02-05,-0.0,-0.5112537313432836,-0.0,1.0,-0.7560597014925373,-0.7177611940298507,0.0
2019-02-06,-0.0,-0.510107796589925,-0.0,1.0,-0.7521275642748364,-0.7238496222640269,0.0
2019-02-07,-0.0,-0.4973174366616989,-0.0,1.0,-0.7434277198211624,-0.7398807749627422,0.0
2019-02-08,-0.0,-0.49083186264245765,-0.0,1.0,-0.7484969040710718,-0.7519069127456551,0.0
2019-02-11,-0.0,-0.4784732001078587,-0.0,1.0,-0.7530035653294185,-0.7646283368786889,0.0
2019-02-12,-0.0,-0.48300542029766713,-0.0,1.0,-0.7480609708621567,-0.763603150360854,0.0
2019-02-13,-0.0,-0.5066188555206933,-0.0,1.0,-0.7360824742268041,-0.7454952935903183,0.0
2019-02-14,-0.0,-0.48134719683576543,-0.0,1.0,-0.7540826416564288,-0.7610044047583374,0.0
2019-02-15,-0.0,-0.5050341603739662,-0.0,1.0,-0.7414599065084502,-0.7500299652403213,0.0
2019-02-19,-0.0,-0.4909411624013394,-0.0,1.0,-0.7525711552260225,-0.7462329586223391,0.0
2019-02-20,-0.0,-0.49283813283095607,-0.0,1.0,-0.750994288448312,-0.7464788732394366,0.0
2019-02-21,-0.0,-0.505588094668898,-0.0,1.0,-0.7470117140808032,-0.7356861104470476,0.0
2019-02-22,-0.0,-0.5102354145342887,-0.0,1.0,-0.7734661930278764,-0.7267144319344934,0.0
2019-02-25,-0.0,-0.504623911799259,-0.0,1.0,-0.7754917613037323,-0.7322047172937314,0.0
2019-02-26,-0.0,-0.5059638554216866,-0.0,1.0,-0.7703012048192771,-0.7357831325301204,0.0
2019-02-27,-0.0,-0.5071861158817681,-0.0,1.0,-0.7764319503449937,-0.7294585555455121,0.0
2019-02-28,-0.0,-0.5039495899662325,-0.0,1.0,-0.7739688856729378,-0.7370356970574048,0.0
2019-03-01,-0.0,-0.503031217011009,-0.0,1.0,-0.7878449705926708,-0.7252903031217011,0.0
2019-03-04,-0.0,-0.4918769026735389,-0.0,1.0,-0.7900051240317086,-0.7322542725382041,0.0
2019-03-05,-0.0,-0.48826744783015735,-0.0,1.0,-0.7970283574426963,-0.7346359435871108,0.0
2019-03-06,-0.0,-0.48495205831644533,-0.0,1.0,-0.8109555064880071,-0.7288043313874353,0.0
2019-03-07,-0.0,-0.48569539608125983,-0.0,1.0,-0.8133489602115639,-0.706124534198822,0.0
2019-03-08,-0.0,-0.4773084360647813,-0.0,1.0,-0.8348743050519701,-0.7093606478124246,0.0
2019-03-11,-0.0,-0.4782582253846622,-0.0,1.0,-0.8328468041111721,-0.7297026090129538,0.0
2019-03-12,-0.0,-0.4450810380219982,-0.0,1.0,-0.8492600876252335,-0.769478231563467,0.0
2019-03-13,-0.0,-0.4627502763788232,-0.0,1.0,-0.8492199975432995,-0.7589055398599681,0.0
2019-03-14,-0.0,-0.46778204144282426,-0.0,1.0,-0.8436838066001536,-0.758342287029931,0.0
2019-03-15,-0.0,-0.4603052495538187,-0.0,1.0,-0.8485137546925965,-0.768293433442058,0.0
2019-03-18,-0.0,-0.472000991663826,-0.0,1.0,-0.8519941739750225,-0.7749852799900835,0.0
2019-03-19,-0.0,-0.47471796624918416,-0.0,1.0,-0.8474065326164653,-0.785654349379992,0.0
2019-03-20,-0.0,-0.4766515160948882,-0.0,1.0,-0.8463358445924911,-0.7901126953489821,0.0
2019-03-21,-0.0,-0.47311894710702757,-0.0,1.0,-0.8565619567916563,-0.774335733796871,0.0
2019-03-22,-0.0,-0.47047636862451675,-0.0,1.0,-0.8789437585733882,-0.7681755829903979,0.0
2019-03-25,-0.0,-0.40396756622926466,-0.0,1.0,-0.9165635058182717,-0.7742943797969795,0.0
2019-03-26,-0.0,-0.40775529120964005,-0.014707245481229725,1.0,-0.8757917503475977,-0.7915031670013905,0.0
2019-03-27,-0.0,-0.3849792839032837,-0.026188856595139448,1.0,-0.8880712386370663,-0.792715354647208,0.0
2019-03-28,-0.0,-0.38517900204043776,-0.025629134978049837,1.0,-0.8884560687565696,-0.7923390836579485,0.0
2019-03-29,-0.0,-0.3833585570003397,-0.01874787657905303,1.0,-0.8938752818358712,-0.7925996849615469,0.0
2019-04-01,-0.0,-0.38452752137807555,-0.019788225851264163,1.0,-0.892754607476924,-0.7900163615595963,0.0
2019-04-02,-0.0,-0.3866243216576221,-0.03814134188455846,1.0,-0.8858843117908239,-0.7727244696595955,0.0
2019-04-03,-0.0,-0.381639545594105,-0.036137549892539145,1.0,-0.8964384402824686,-0.7560945655511208,0.0
2019-04-04,-0.0,-0.38124059110878983,-0.03397953854189069,1.0,-0.89815355310455,-0.7589173246489908,0.0
2019-04-05,-0.0,-0.3668519143971261,-0.036138659461451075,1.0,-0.9013172034756978,-0.7660965949215512,0.0
2019-04-08,-0.0,-0.36618209640397864,-0.0447742922723795,1.0,-0.8942310635042081,-0.755256312165264,0.0
2019-04-09,-0.0,-0.3585547485519905,-0.05197511568753639,1.0,-0.9034047378259937,-0.7506052526738378,0.0
2019-04-10,-0.0,-0.3631116841652852,-0.04561920550132007,1.0,-0.9040338920611531,-0.7571682937311968,0.0
2019-04-11,-0.0,-0.3427585575132065,-0.08409417081437601,1.0,-0.905401691654707,-0.7212739320284589,0.0
2019-04-12,-0.0,-0.34065665065328476,-0.07747620941831646,1.0,-0.9129463602704936,-0.7287720693981212,0.0
2019-04-15,-0.0,-0.3391184573002755,-0.07419651056014694,1.0,-0.9219161310070402,-0.7257116620752985,0.0
2019-04-16,-0.0,-0.33693423508890047,-0.07549652660892983,1.0,-0.921963460537993,-0.725862227254644,0.0
2019-04-17,-0.0,-0.3656650531250951,-0.055621517946844466,1.0,-0.9005084178159345,-0.7226230706000548,0.0
2019-04-18,-0.0,-0.38194465631387864,-0.07581535833053665,1.0,-0.8950483570796596,-0.6980809714128811,0.0
2019-04-22,-0.0,-0.3937249134417992,-0.0665502343965438,1.0,-0.903882097006465,-0.6998805037227687,0.0
2019-04-23,-0.0,-0.413098467070978,-0.08380824673147838,1.0,-0.8808703867369642,-0.6697955078779753,0.0
2019-04-24,-0.0,-0.40523094723380937,-0.08485826507931675,1.0,-0.881100995645952,-0.673598635934598,0.0
2019-04-25,-0.0,-0.4006156284286237,-0.0871022796537852,1.0,-0.8842191881019139,-0.675697915396806,0.0
2019-04-26,-0.0,-0.39197144861666106,-0.09004667053045785,1.0,-0.8933898666992037,-0.6749534819876155,0.0
2019-04-29,-0.0,-0.3909515238414838,-0.08825772598309893,1.0,-0.894993745995912,-0.6765307056347052,0.0
2019-04-30,-0.0,-0.38646001769533517,-0.09201574274643805,1.0,-0.8962687250205936,-0.6761753668731122,0.0
2019-05-01,-0.0,-0.38943541488451666,-0.08456556275204692,1.0,-0.9160454601002077,-0.6650678235366002,0.0
2019-05-02,-0.0,-0.37631797362515756,-0.0817374196919861,1.0,-0.9216439703667271,-0.6942915987826996,0.0
2019-05-03,-0.0,-0.3643453867258547,-0.0787323900243534,1.0,-0.9372360430346188,-0.7023952649588457,0.0
2019-05-06,-0.0,-0.3535829865926953,-0.07730004623208507,1.0,-0.935367545076283,-0.7158884265680382,0.0
2019-05-07,-0.0,-0.35551307350764677,-0.08075357671435619,1.0,-0.9314565860878146,-0.7156512086827824,0.0
2019-05-08,-0.0,-0.35602013876097505,-0.102842758027875,1.0,-0.898139620556272,-0.7129305581138331,0.0
2019-05-09,-0.0,-0.3542190856090825,-0.10745627493096042,1.0,-0.9029456888616139,-0.703804848112918,0.0
2019-05-10,-0.0,-0.3510524219492019,-0.10904133092312876,1.0,-0.9077177609608137,-0.6960078433775545,0.0
2019-05-13,-0.0,-0.349194684303999,-0.10799804029640518,1.0,-0.9061791903974524,-0.6986955722946905,0.0
2019-05-14,-0.0,-0.34871685591646623,-0.12779688879417944,1.0,-0.8802703278638618,-0.6874486285731681,0.0
2019-05-15,-0.0,-0.35892122504952,-0.12853877799786684,1.0,-0.8855401493219565,-0.6744171872619229,0.0
2019-05-16,-0.0,-0.3596293360970554,-0.13079924404072424,1.0,-0.8834664390660244,-0.6742973846247637,0.0
2019-05-17,-0.0,-0.35685305512339466,-0.1345596534577957,1.0,-0.881638754156371,-0.6775266160275769,0.0
2019-05-20,-0.0,-0.3528766120918321,-0.14040062197018202,1.0,-0.877618220067685,-0.6779474983993414,0.0
2019-05-21,-0.0,-0.37551180154142577,-0.155617774566474,1.0,-0.8208092485549132,-0.6586885838150289,0.0
2019-05-22,-0.0,-0.3725100800385147,-0.15875308419088885,1.0,-0.8206054041042306,-0.6570981524944334,0.0
2019-05-23,-0.0,-0.3738997206116502,-0.17886862739207499,1.0,-0.8172259440622465,-0.6341815123021,0.0
2019-05-24,-0.0,-0.36975899636843845,-0.1798973558630211,1.0,-0.8189021279150034,-0.6327320747921606,0.0
2019-05-28,-0.0,-0.3606685270201338,-0.18432502175413326,1.0,-0.821406067152759,-0.6341704923935548,0.0
2019-05-29,-0.0,-0.36427886919022523,-0.18534379492093916,1.0,-0.8232510781025395,-0.621855534259703,0.0
2019-05-30,-0.0,-0.3650665470315538,-0.17855540601166445,1.0,-0.8251532824884105,-0.6221025871093165,0.0
2019-05-31,-0.0,-0.3557600382409178,-0.1821821223709369,1.0,-0.8246594168260037,-0.6249701242829827,0.0
2019-06-03,-0.0,-0.3571513564969062,-0.19972632079961924,1.0,-0.8207103760114232,-0.5971858638743456,0.0
2019-06-04,-0.0,-0.35990007732112056,-0.20843989769820973,1.0,-0.8305477904002854,-0.5750014869446262,0.0
2019-06-05,-0.0,-0.36017686072218125,-0.2268238761974945,1.0,-0.851171702284451,-0.5094767870302137,0.0
2019-06-06,-0.0,-0.3967759173494834,-0.1805308158175989,1.0,-0.8298301864386652,-0.56163163519772,0.0
2019-06-07,-0.0,-0.4116844602609727,-0.17624555160142347,1.0,-0.8202846975088969,-0.5573843416370107,0.0
2019-06-10,-0.0,-0.41286823543358425,-0.17678264477505778,1.0,-0.8154821883705767,-0.5585027562088791,0.0
2019-06-11,-0.0,-0.41165793248821625,-0.13964926662177593,1.0,-0.8229938226425039,-0.5533565594168107,0.0
2019-06-12,-0.0,-0.40908159981275055,-0.13973492495391907,1.0,-0.8236636531203371,-0.5532929576640627,0.0
2019-06-13,-0.0,-0.4079892542194709,-0.14214798808619986,1.0,-0.820475383986451,-0.549436430532033,0.0
2019-06-14,-0.0,-0.39780053090633294,-0.1610513112219597,1.0,-0.827047052303025,-0.5311688690528281,0.0
2019-06-17,-0.0,-0.38810892851930767,-0.1626922740141852,1.0,-0.8445170894019438,-0.5234523218820233,0.0
2019-06-18,-0.0,-0.37135154143711174,-0.17037861915367483,1.0,-0.8478783261047942,-0.5409096237252373,0.0
2019-06-19,-0.0,-0.3749378418697165,-0.1721414572790827,1.0,-0.8469593705209582,-0.5310790651417205,0.0
2019-06-20,-0.0,-0.38173569442411825,-0.16651543977755012,1.0,-0.8469486316405678,-0.531772281574711,0.0
2019-06-21,-0.0,-0.39445817154959406,-0.1604600541240146,1.0,-0.8384515825391223,-0.5481821390751853,0.0
2019-06-24,-0.0,-0.4058724485274569,-0.16878858594511567,1.0,-0.8318612826042006,-0.5474256343603227,0.0
2019-06-25,-0.0,-0.3982452512481168,-0.16974387758116452,1.0,-0.836252991049009,-0.5498508168148651,0.0
2019-06-26,-0.0,-0.3955956251847473,-0.1609222583505764,1.0,-0.818740762636713,-0.5806680461129176,0.0
2019-06-27,-0.0,-0.39598685962887326,-0.17180147385243716,1.0,-0.8229305395246973,-0.5688241735476043,0.0
2019-06-28,-0.0,-0.40941921733467523,-0.16417026819016045,1.0,-0.8173879580841867,-0.5691788526434196,0.0
2019-07-01,-0.0,-0.4192829111666072,-0.15789630158163873,1.0,-0.8127006778451659,-0.5831252229753836,0.0
2019-07-02,-0.0,-0.43034885105369686,-0.15019645195856648,1.0,-0.8058995118466484,-0.5901595428027147,0.0
2019-07-03,-0.0,-0.41656648585251427,-0.1612959976543029,1.0,-0.7923764843864535,-0.5618531007183697,0.0
2019-07-05,-0.0,-0.41986011519924765,-0.15155166333607614,1.0,-0.7953450099917714,-0.5719701422358058,0.0
2019-07-08,-0.0,-0.4129404492066762,-0.15751670542521562,1.0,-0.8008595566806983,-0.5723411144799976,0.0
2019-07-09,-0.0,-0.42097012718130733,-0.1533865720201124,1.0,-0.8124815143448684,-0.5708961845607808,0.0
2019-07-10,-0.0,-0.42198088361494984,-0.15485455567721126,1.0,-0.8138667771431953,-0.5685201077146155,0.0
2019-07-11,-0.0,-0.425028218380562,-0.1561219034040278,1.0,-0.8165508227885699,-0.5726549040575061,0.0
2019-07-12,-0.0,-0.4294580549368968,-0.15507052709725316,1.0,-0.8121752041573869,-0.5728582034149963,0.0
2019-07-15,-0.0,-0.44509425560338434,-0.1682648062936025,1.0,-0.8032061748552769,-0.5520854979961407,0.0
2019-07-16,-0.0,-0.4398383406139491,-0.18555169237169775,1.0,-0.8017295176963537,-0.544590056759086,0.0
2019-07-17,-0.0,-0.44855783526613147,-0.18105857865001487,1.0,-0.8009812667261375,-0.5429378531073447,0.0
2019-07-18,-0.0,-0.44788874992555533,-0.18110892740158419,1.0,-0.7997439104282055,-0.5490441307843487,0.0
2019-07-19,-0.0,-0.44956068503350705,-0.18007446016381237,1.0,-0.8033655994043187,-0.5453760238272524,0.0
2019-07-22,-0.0,-0.4471966377537333,-0.17991594384333362,1.0,-0.8078631255775135,-0.5457092610808071,0.0
2019-07-23,-0.0,-0.45383192073534684,-0.1760475110421392,1.0,-0.807508654649636,-0.5469738569893757,0.0
2019-07-24,-0.0,-0.4536125529503013,-0.1790465962651393,1.0,-0.8057693455044449,-0.5446572400214784,0.0
2019-07-25,-0.0,-0.45484620886981403,-0.18076418693371485,1.0,-0.7977169766332857,-0.547120886981402,0.0
2019-07-26,-0.0,-0.4354948201056639,-0.17588028688645552,1.0,-0.7909447773088162,-0.5491868598919749,0.0
2019-07-29,-0.0,-0.4269264836138176,-0.1772955417773841,1.0,-0.7895777974608799,-0.5586654856805432,0.0
2019-07-30,-0.0,-0.425811209439528,-0.18041297935103243,1.0,-0.7817699115044247,-0.561858407079646,0.0
2019-07-31,-0.0,-0.4059970457902511,-0.18274741506646972,1.0,-0.7918463810930576,-0.5736189069423929,0.0
2019-08-01,-0.0,-0.43313591945513774,-0.1712762807225348,1.0,-0.7984009475866154,-0.5583950251702694,0.0
2019-08-02,-0.0,-0.4295150922716905,-0.16991024615658046,1.0,-0.7935069166740721,-0.5692407950472467,0.0
2019-08-05,-0.0,-0.4302480661509736,-0.17204587890104028,1.0,-0.792892919593373,-0.5685664325301563,0.0
2019-08-06,-0.0,-0.4317462178960948,-0.1718951565615105,1.0,-0.7632813416207342,-0.5649700949923772,0.0
2019-08-07,-0.0,-0.43667418627135024,-0.16854656783757652,1.0,-0.7596167931327454,-0.5648785632672194,0.0
2019-08-08,-0.0,-0.44317848983656494,-0.17930994083533477,1.0,-0.753412219553629,-0.5530431726319489,0.0
2019-08-09,-0.0,-0.43568864372646876,-0.17692554650789483,1.0,-0.7446224790590433,-0.5613635700318128,0.0
2019-08-12,-0.0,-0.4247196931994496,-0.19570245030592232,1.0,-0.7718610029567611,-0.5352322960274012,0.0
2019-08-13,-0.0,-0.4196245833576984,-0.19361440851412198,1.0,-0.774486872112742,-0.536079761417461,0.0
2019-08-14,-0.0,-0.42153828184313497,-0.19275243824096244,1.0,-0.7720609706243066,-0.5336973661157507,0.0
2019-08-15,-0.0,-0.43690245804569483,-0.2000231073625834,1.0,-0.7512203575864359,-0.5002743999306779,0.0
2019-08-16,-0.0,-0.4400276928402469,-0.20031154445277793,1.0,-0.748485547798996,-0.4958749206715513,0.0
2019-08-19,-0.0,-0.43561446477452814,-0.20017288575133266,1.0,-0.7507563751620804,-0.49488546318974214,0.0
2019-08-20,-0.0,-0.43428850912020256,-0.20533402382185398,1.0,-0.7453248173082456,-0.4921169227228264,0.0
2019-08-21,-0.0,-0.4358237272544341,-0.21646017190329722,1.0,-0.7380343231667003,-0.4843476011153592,0.0
2019-08-22,-0.0,-0.43933126508100656,-0.20897966218545327,1.0,-0.7400321728139723,-0.48422957600827304,0.0
2019-08-23,-0.0,-0.4390552267111085,-0.2105913453249813,1.0,-0.7403310154588817,-0.48342049307511065,0.0
2019-08-26,-0.0,-0.4277450058419538,-0.213673021572483,1.0,-0.7374825453820069,-0.47080447978114043,0.0
2019-08-27,-0.0,-0.42299806356077,-0.2109579678778904,1.0,-0.73499259596765,-0.4787561225652124,0.0
2019-08-28,-0.0,-0.4198799123530918,-0.2137958510002561,1.0,-0.7381121766597422,-0.47389089667340145,0.0
