Date,CAL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.2869294357254103,-1.2335769338285212,-0.0,-0.7394273391637713,-0.7335170320674095,0.0
2018-10-31,1.0,-0.28854852789461155,-1.218355686056662,-0.0,-0.7339893659233394,-0.7270454725815411,0.0
2018-11-01,1.0,-0.25193334927848204,-1.2573148369608547,-0.0,-0.7412899625289004,-0.7357490233596428,0.0
2018-11-02,1.0,-0.25478464159765424,-1.2361611919007809,-0.0,-0.7421642826009431,-0.7293259896184174,0.0
2018-11-05,1.0,-0.2507327893527687,-1.2472866988829914,-0.0,-0.742850352531094,-0.720153687712905,0.0
2018-11-06,1.0,-0.24293084829820424,-1.2486901571811384,-0.0,-0.7636283645962485,-0.744270687517498,0.0
2018-11-07,1.0,-0.24240607513988813,-1.24828137490008,-0.0,-0.7624700239808154,-0.7436450839328538,0.0
2018-11-08,1.0,-0.1945529946566712,-1.2664885557061967,-0.0,-0.7590716963075206,-0.7674455698221548,0.0
2018-11-09,1.0,-0.19296490455800552,-1.2709592220577053,-0.0,-0.7668974348713434,-0.7709392132538316,0.0
2018-11-12,1.0,-0.19185791259229695,-1.2644581919776492,-0.0,-0.7666733186988626,-0.768189982039513,0.0
2018-11-13,1.0,-0.15148389144580227,-1.269481034756388,-0.0,-0.777416283129662,-0.7692429773051896,0.0
2018-11-14,1.0,-0.1503995547250825,-1.2731682105514255,-0.0,-0.7799069693475928,-0.7722339283584464,0.0
2018-11-15,1.0,-0.14963707426018982,-1.2769003748903245,-0.0,-0.7819255005184653,-0.7797319932998324,0.0
2018-11-16,1.0,-0.14190571715145436,-1.267963891675025,-0.0,-0.795025075225677,-0.8071013039117352,0.0
2018-11-19,1.0,-0.14701040035337107,-1.2675982813315665,-0.0,-0.793679476368309,-0.8072521382965907,0.0
2018-11-20,1.0,-0.132423563310389,-1.2664478949895952,-0.0,-0.7927004962381944,-0.8103489675044021,0.0
2018-11-21,1.0,-0.13316682524579765,-1.2595147478591815,-0.0,-0.7850063431652393,-0.7867903583888359,0.0
2018-11-23,1.0,-0.1542187960739711,-1.2648805762669026,-0.0,-0.9161717005771094,-0.8772062850162181,0.0
2018-11-26,1.0,-0.1527977651739609,-1.2856598662490477,-0.0,-0.9173791585541352,-0.876788284093795,0.0
2018-11-27,1.0,-0.14270092946965554,-1.2856542036421752,-0.0,-0.908861504815578,-0.8685284098077974,0.0
2018-11-28,1.0,-0.1500634786288616,-1.2697841726618704,-0.0,-0.9290732120186204,-0.8829454083791789,0.0
2018-11-29,1.0,-0.11221466427408922,-1.2507198597838332,-0.0,-0.9225889913616826,-0.887576680716104,0.0
2018-11-30,1.0,-0.1111807208787537,-1.2519734369126676,-0.0,-0.9232343482437455,-0.8901975525205696,0.0
2018-12-03,1.0,-0.10709510279124185,-1.255055991977269,-0.0,-0.9251629617248871,-0.8911499247868961,0.0
2018-12-04,1.0,-0.10007913039856732,-1.2562575486235477,-0.0,-0.9204114780725501,-0.8880096622381408,0.0
2018-12-06,1.0,-0.08745568804382856,-1.183572349339349,-0.0,-0.9088382210763778,-0.8484933934901709,0.0
2018-12-07,1.0,-0.10150969360909863,-1.187801028048731,-0.0,-0.9151252681426316,-0.8429999595256404,0.0
2018-12-10,1.0,-0.07023224207538872,-1.1915497461726028,-0.0,-0.9128192828876365,-0.8227205500259823,0.0
2018-12-11,1.0,-0.07868852459016394,-1.1888044782087164,-0.0,-0.9154338264694122,-0.8154738104758097,0.0
2018-12-12,1.0,-0.0787316566036227,-1.1887320564596746,-0.0,-0.9152305170138751,-0.8158263025310888,0.0
2018-12-13,1.0,-0.07870777094481271,-1.1839309959268431,-0.0,-0.9174986023480554,-0.8131938343582781,0.0
2018-12-14,1.0,-0.07413509060955518,-1.2093462450275245,-0.0,-0.9146944187728533,-0.8199863382488849,0.0
2018-12-17,1.0,-0.05518454832646858,-1.2088215299716079,-0.0,-0.8998680369496541,-0.8349662094613508,0.0
2018-12-18,1.0,-0.030970625798212005,-1.1995130906768836,-0.0,-0.9080060664112388,-0.8525702426564495,0.0
2018-12-19,1.0,-0.03272669220945083,-1.1989543422733078,-0.0,-0.9071679438058748,-0.8522110472541506,0.0
2018-12-20,1.0,-0.031132262542137617,-1.1808050763434466,-0.0,-0.9102121752924847,-0.8437041443585168,0.0
2018-12-21,1.0,-0.02462763023090866,-1.181022933249271,-0.0,-0.9108676806682954,-0.8239025927969107,0.0
2018-12-24,1.0,-0.00574577861163227,-1.1615462789243276,-0.0,-0.9038070669168229,-0.8375547217010632,0.0
2018-12-26,1.0,-0.0062025120173670335,-1.1808419910063574,-0.0,-0.8704837959373546,-0.8190417118933168,0.0
2018-12-27,1.0,-0.0,-1.123947319606752,-0.0,-0.7784826562789835,-0.8074568725653868,0.0
2018-12-28,1.0,-0.0,-1.1338064803804992,-0.0,-0.7778314506539832,-0.8041765755053507,0.0
2018-12-31,1.0,-0.0,-1.1340715692467764,-0.0,-0.7777860354501875,-0.8040949797480583,0.0
2019-01-02,1.0,-0.0,-1.1343122676579926,-0.0,-0.7747583643122676,-0.8084014869888475,0.0
2019-01-03,1.0,-0.0,-1.1349179779042515,-0.0,-0.7729048097310567,-0.8120373470222817,0.0
2019-01-04,1.0,-0.0,-1.1382699626796733,-0.0,-0.7434135166093929,-0.8133614159553635,0.0
2019-01-07,1.0,-0.0,-1.1021802798568174,-0.0,-0.7277000397729327,-0.7858408359547312,0.0
2019-01-08,1.0,-0.0,-1.0978331527627303,-0.0,-0.7291802094618997,-0.7843986998916577,0.0
2019-01-09,1.0,-0.0,-1.085262095320499,-0.0,-0.7284952051337515,-0.7914052923786862,0.0
2019-01-10,1.0,-0.0,-1.082138482599611,-0.0,-0.7307082642841704,-0.7897543050652064,0.0
2019-01-11,1.0,-0.0,-1.0692869012354598,-0.0,-0.7380247091973123,-0.8051441369843219,0.0
2019-01-14,1.0,-0.0,-1.0704861738658955,-0.0,-0.7446593168263148,-0.7995300921742273,0.0
2019-01-15,1.0,-0.0,-1.0634151632380058,-0.0,-0.7487617050507972,-0.80324668281572,0.0
2019-01-16,1.0,-0.0,-1.0573850315599638,-0.0,-0.7418575293056808,-0.8076104598737601,0.0
2019-01-17,1.0,-0.0,-1.0565167243367934,-0.0,-0.741601787773933,-0.8062644175317185,0.0
2019-01-18,1.0,-0.0,-1.048795552810377,-0.0,-0.7525705773353196,-0.8319950586781965,0.0
2019-01-22,1.0,-0.0,-1.1521465114554756,-0.0,-0.7437161711277528,-0.8114109883591608,0.0
2019-01-23,1.0,-0.0,-1.1383345836459116,-0.0,-0.7555513878469617,-0.8570142535633908,0.0
2019-01-24,1.0,-0.0,-1.1277528089887638,-0.0,-0.7683146067415729,-0.849250936329588,0.0
2019-01-25,1.0,-0.0,-1.1169642173013563,-0.0,-0.8201287257681404,-0.8940311087273007,0.0
2019-01-28,1.0,-0.0,-1.1088471645656397,-0.0,-0.8135354381688692,-0.8860875195186045,0.0
2019-01-29,1.0,-0.0,-1.0772331444651482,-0.0,-0.8152640985663765,-0.9102559227288285,0.0
2019-01-30,1.0,-0.0,-1.07396211976277,-0.0,-0.821388942031758,-0.9309355270709775,0.0
2019-01-31,1.0,-0.0,-1.0947803775897065,-0.0,-0.7665530578638993,-0.9681767701910926,0.0
2019-02-01,1.0,-0.0,-1.093561869703593,-0.0,-0.7728057057402506,-0.9681352812607844,0.0
2019-02-04,1.0,-0.0,-1.1020095693779905,-0.0,-0.7722105263157896,-0.953531100478469,0.0
2019-02-05,1.0,-0.0,-1.079710422492052,-0.0,-0.7675719155781974,-0.983069674799862,0.0
2019-02-06,1.0,-0.0,-1.072758620689655,-0.0,-0.7689655172413793,-0.9897318007662834,0.0
2019-02-07,1.0,-0.0,-1.0821807284462885,-0.0,-0.7869217765483325,-0.972913785154449,0.0
2019-02-08,1.0,-0.0,-1.075693374422188,-0.0,-0.799768875192604,-0.9766178736517719,0.0
2019-02-11,1.0,-0.0,-1.075695675634009,-0.0,-0.8034764510907267,-0.9749865104447697,0.0
2019-02-12,1.0,-0.0,-1.0931067773701486,-0.0,-0.793473643560533,-0.9751689515350455,0.0
2019-02-13,1.0,-0.0,-1.1055881444890399,-0.0,-0.7885921580734794,-0.9650740969435011,0.0
2019-02-14,1.0,-0.0,-1.0710718847985135,-0.0,-0.8256880733944953,-0.974257732357837,0.0
2019-02-15,1.0,-0.0,-1.0789432728970507,-0.0,-0.8321142323554587,-0.9796902964749825,0.0
2019-02-19,1.0,-0.0,-1.0615426483166162,-0.0,-0.8486509602674753,-0.9775289635331622,0.0
2019-02-20,1.0,-0.0,-1.0649679050768333,-0.0,-0.8459443687998444,-0.9793425403617974,0.0
2019-02-21,1.0,-0.0,-1.0765997197571229,-0.0,-0.8473454771913437,-0.9682780632103379,0.0
2019-02-22,1.0,-0.0,-1.0470674543418663,-0.0,-0.8674080080311981,-0.9466388663654968,0.0
2019-02-25,1.0,-0.0,-1.0400248456850034,-0.0,-0.881866532085873,-0.9602469039947203,0.0
2019-02-26,1.0,-0.0,-1.0388647305482217,-0.0,-0.8827845938810374,-0.9609411399285603,0.0
2019-02-27,1.0,-0.0,-1.0319037859159288,-0.0,-0.8997254340848448,-0.9354963455663405,0.0
2019-02-28,1.0,-0.0,-0.9982954957568725,-0.0,-0.7777979255820701,-0.8504750852252122,0.0
2019-03-01,1.0,-0.0,-0.9934794421300488,-0.0,-0.7939503713095454,-0.8351023365332367,0.0
2019-03-04,1.0,-0.0,-0.9813923179958731,-0.0,-0.7946276653513378,-0.8441516127864461,0.0
2019-03-05,1.0,-0.0,-0.9553713049747656,-0.0,-0.8098413842826244,-0.8396539293439077,0.0
2019-03-06,1.0,-0.0,-0.9549598241631535,-0.0,-0.8118401614239903,-0.8363780492199041,0.0
2019-03-07,1.0,-0.0,-0.9370752579914422,-0.0,-0.8300672395814604,-0.8285570457732551,0.0
2019-03-08,1.0,-0.0,-0.9288234224404436,-0.0,-0.8720130932896889,-0.8361883978905255,0.0
2019-03-11,1.0,-0.0,-0.9225929670823503,-0.0,-0.9218814365427106,-0.9004231734262068,0.0
2019-03-12,1.0,-0.0,-0.8798467258517338,-0.0,-0.9556870779270052,-0.958342818119736,0.0
2019-03-13,1.0,-0.0,-0.9011474972360948,-0.0,-0.9603522549654989,-0.950821547024513,0.0
2019-03-14,1.0,-0.0,-0.8968483556638246,-0.0,-0.9643727161997563,-0.9451126674786845,0.0
2019-03-15,1.0,-0.0,-0.8840413756250239,-0.0,-0.964120767968243,-0.9687774342532157,0.0
2019-03-18,1.0,-0.0,-0.9102623635941491,-0.0,-0.9818125532079561,-0.9776333101153161,0.0
2019-03-19,1.0,-0.0,-0.9158140439603191,-0.0,-0.9784477728068469,-0.9959929974713092,0.0
2019-03-20,1.0,-0.0,-0.9469374901590301,-0.0,-0.993111321051803,-0.9963391591875296,0.0
2019-03-21,1.0,-0.0,-0.9422820371968925,-0.0,-1.0174605665855765,-0.9639802244369459,0.0
2019-03-22,1.0,-0.0,-0.9349487270855603,-0.0,-1.0715049293265233,-0.9528447559092529,0.0
2019-03-25,1.0,-0.0,-0.9482587064676617,-0.0,-1.07363184079602,-0.9582089552238807,0.0
2019-03-26,1.0,-0.0,-0.9727159651727321,-0.0,-1.0778798699995986,-0.961722104080568,0.0
2019-03-27,1.0,-0.0,-0.9595996140858659,-0.0,-1.0984081041968161,-0.9619311786460846,0.0
2019-03-28,1.0,-0.0,-0.9621689785624212,-0.0,-1.1072285725908149,-0.9984135378106822,0.0
2019-03-29,1.0,-0.0,-0.9592831890771669,-0.0,-1.1066276565484172,-0.9976837742289406,0.0
2019-04-01,1.0,-0.0,-0.9689481385140627,-0.0,-1.1030726711103884,-0.992358966021785,0.0
2019-04-02,1.0,-0.0,-0.9800867907693556,-0.0,-1.1157886198645413,-0.9597274607616497,0.0
2019-04-03,1.0,-0.0,-0.9813296533809562,-0.0,-1.1109667992531862,-0.9664745515058041,0.0
2019-04-04,1.0,-0.0,-0.9804878048780488,-0.0,-1.1047967479674798,-0.9797154471544716,0.0
2019-04-05,1.0,-0.0,-0.9853275890099171,-0.0,-1.0968948138514063,-0.982157372784913,0.0
2019-04-08,1.0,-0.0,-0.978348295893082,-0.0,-1.10106836738839,-0.9828167526506073,0.0
2019-04-09,1.0,-0.0,-0.9698330407805038,-0.0,-1.1392415397803812,-0.9730987467853207,0.0
2019-04-10,1.0,-0.0,-0.9653273506016724,-0.0,-1.1423210279420764,-0.971527636141138,0.0
2019-04-11,1.0,-0.0,-0.9843871336902767,-0.0,-1.1237585319001104,-0.9789921118240895,0.0
2019-04-12,1.0,-0.0,-0.9861973211368834,-0.0,-1.1193237504083633,-0.978111728193401,0.0
2019-04-15,1.0,-0.0,-0.9877142857142858,-0.0,-1.1135102040816327,-0.9804081632653061,0.0
2019-04-16,1.0,-0.0,-0.9886994041504007,-0.0,-1.1395931785494144,-0.9810560920484899,0.0
2019-04-17,1.0,-0.0,-0.958653766641859,-0.0,-1.1500868270900522,-1.0259240883155545,0.0
2019-04-18,1.0,-0.0,-0.9640153865243827,-0.0,-1.1507631219754313,-1.0213839599619472,0.0
2019-04-22,1.0,-0.0,-0.9569431733089275,-0.0,-1.1667776021299607,-1.0364006988934187,0.0
2019-04-23,1.0,-0.0,-0.968635454848384,-0.0,-1.1617377540819727,-1.034863378873709,0.0
2019-04-24,1.0,-0.0,-0.9369432820980237,-0.0,-1.1636491693251025,-1.0424244935161784,0.0
2019-04-25,1.0,-0.0,-0.9595854490968118,-0.0,-1.176267377008241,-1.0263048364272038,0.0
2019-04-26,1.0,-0.0,-0.9511216944479258,-0.0,-1.1709487404436645,-1.0555625182771442,0.0
2019-04-29,1.0,-0.0,-0.9420694832547858,-0.0,-1.1655753430370772,-1.063018726279351,0.0
2019-04-30,1.0,-0.0,-0.9473399158438529,-0.0,-1.1743948673082532,-1.0443694538182728,0.0
2019-05-01,1.0,-0.0,-0.9569525395503747,-0.0,-1.1668193172356371,-1.0394671107410491,0.0
2019-05-02,1.0,-0.0,-0.9454101481665425,-0.0,-1.1686118698783212,-1.0247082195182518,0.0
2019-05-03,1.0,-0.0,-0.9568473314025652,-0.0,-1.1597434836574265,-1.0207695490277202,0.0
2019-05-06,1.0,-0.0,-0.9427083333333334,-0.0,-1.1595982142857144,-1.0313326719576719,0.0
2019-05-07,1.0,-0.0,-0.943948043352362,-0.0,-1.1583519483742863,-1.0343757756267062,0.0
2019-05-08,1.0,-0.0,-0.937053167885611,-0.0,-1.1379324513107074,-1.0338154326567508,0.0
2019-05-09,1.0,-0.0,-0.9368965942237378,-0.0,-1.1395587691549238,-1.0318392835134136,0.0
2019-05-10,1.0,-0.0,-0.9345924861424759,-0.0,-1.149414904537056,-1.0219256826113734,0.0
2019-05-13,1.0,-0.0,-0.9348370927318297,-0.0,-1.144459509429311,-1.0293356341673856,0.0
2019-05-14,1.0,-0.0,-0.9073847907506921,-0.0,-1.141100797915649,-1.0225533300765348,0.0
2019-05-15,1.0,-0.0,-0.9137115839243499,-0.0,-1.1621830928507377,-1.0000815195239259,0.0
2019-05-16,1.0,-0.0,-0.9171016147447398,-0.0,-1.1593133257217418,-1.001223291469581,0.0
2019-05-17,1.0,-0.0,-0.8966947188681547,-0.0,-1.1310728950685043,-1.0378094889620686,0.0
2019-05-20,1.0,-0.0,-0.9016193343640654,-0.0,-1.1287330132638946,-1.038326959069086,0.0
2019-05-21,1.0,-0.0,-0.8947069329436598,-0.0,-1.1285517129404123,-1.0358418574443902,0.0
2019-05-22,1.0,-0.0,-0.8906693711967546,-0.0,-1.1280324543610547,-1.0380933062880324,0.0
2019-05-23,1.0,-0.0,-0.8978953356086461,-0.0,-1.1207947342759628,-1.0443686006825939,0.0
2019-05-24,1.0,-0.0,-0.8999674558620129,-0.0,-1.123708404523635,-1.0443413880074852,0.0
2019-05-28,1.0,-0.0,-0.8823721214591399,-0.0,-1.1373955573670265,-1.056083146525372,0.0
2019-05-29,1.0,-0.0,-0.8855816604910622,-0.0,-1.1364469237346797,-1.049757726291787,0.0
2019-05-30,1.0,-0.0,-0.8867193869232023,-0.0,-1.1403880645687265,-1.0492010435349748,0.0
2019-05-31,1.0,-0.0,-0.9015309246785058,-0.0,-1.1284751990202082,-1.0524188609920393,0.0
2019-06-03,1.0,-0.0,-0.9084741631459213,-0.0,-1.1280467988300291,-1.0258774780630484,0.0
2019-06-04,1.0,-0.0,-0.9030312907431552,-0.0,-1.108132333767927,-1.063151890482399,0.0
2019-06-05,1.0,-0.0,-0.8937625754527163,-0.0,-1.1327565392354126,-0.997625754527163,0.0
2019-06-06,1.0,-0.0,-0.8971437871266987,-0.0,-1.088046220196924,-1.0834892993734233,0.0
2019-06-07,1.0,-0.0,-0.9049446554092268,-0.0,-1.064312838329159,-1.0704936575906925,0.0
2019-06-10,1.0,-0.0,-0.9029377298258375,-0.0,-1.0676445629773306,-1.0702711439770476,0.0
2019-06-11,1.0,-0.0,-0.909519934906428,-0.0,-1.075345809601302,-1.0834825061025224,0.0
2019-06-12,1.0,-0.0,-0.9007723577235773,-0.0,-1.0743902439024389,-1.0898780487804878,0.0
2019-06-13,1.0,-0.0,-0.8984234602189185,-0.0,-1.0794804770462343,-1.1063960137232478,0.0
2019-06-14,1.0,-0.0,-0.903249570270934,-0.0,-1.0787427355324546,-1.1106654661537203,0.0
2019-06-17,1.0,-0.0,-0.8974432282306812,-0.0,-1.0900588139192944,-1.096797908838425,0.0
2019-06-18,1.0,-0.0,-0.8814760208051767,-0.0,-1.1011999836179711,-1.1128312241471108,0.0
2019-06-19,1.0,-0.0,-0.8667647539643616,-0.0,-1.118930848455125,-1.1012751348700343,0.0
2019-06-20,1.0,-0.0,-0.8631811733288826,-0.0,-1.171785028790787,-1.137569890678461,0.0
2019-06-21,1.0,-0.0,-0.8686999332443258,-0.0,-1.1650534045393859,-1.1384763017356476,0.0
2019-06-24,1.0,-0.0,-0.8277610189374895,-0.0,-1.1710239651416123,-1.1909250879839115,0.0
2019-06-25,1.0,-0.0,-0.8109252504926004,-0.0,-1.185720873684652,-1.1956986542573262,0.0
2019-06-26,1.0,-0.0,-0.8084463288694849,-0.0,-1.1573401620418957,-1.2321900843793292,0.0
2019-06-27,1.0,-0.0,-0.7740060646900269,-0.0,-1.1536388140161724,-1.2839454177897573,0.0
2019-06-28,1.0,-0.0,-0.7678653854223492,-0.0,-1.1506021568545173,-1.277747471780454,0.0
2019-07-01,1.0,-0.0,-0.7589113478151471,-0.0,-1.171097878050826,-1.263566216556236,0.0
2019-07-02,1.0,-0.0,-0.7668424135910955,-0.0,-1.1488827516947027,-1.268725416352833,0.0
2019-07-03,1.0,-0.0,-0.7815287155122114,-0.0,-1.122072184712845,-1.2641493706760023,0.0
2019-07-05,1.0,-0.0,-0.763390254060808,-0.0,-1.1320283215326947,-1.2695127030403999,0.0
2019-07-08,1.0,-0.0,-0.7658865661697344,-0.0,-1.129757641375864,-1.268634962938286,0.0
2019-07-09,1.0,-0.0,-0.766443120756446,-0.0,-1.1305869121506227,-1.2684217103344857,0.0
2019-07-10,1.0,-0.0,-0.7277394378050834,-0.0,-1.1748022218481737,-1.3055462043427035,0.0
2019-07-11,1.0,-0.0,-0.7242555700627553,-0.0,-1.1846438950427496,-1.3028682137893275,0.0
2019-07-12,1.0,-0.0,-0.750938462187355,-0.0,-1.1720443713357798,-1.2948247500949006,0.0
2019-07-15,1.0,-0.0,-0.7418411460540815,-0.0,-1.1692379418496228,-1.3272865982877002,0.0
2019-07-16,1.0,-0.0,-0.7212001375515819,-0.0,-1.2306997936726272,-1.3465870013755157,0.0
2019-07-17,1.0,-0.0,-0.7333677374962371,-0.0,-1.2248742097793834,-1.3422784156882983,0.0
2019-07-18,1.0,-0.0,-0.7294474539544962,-0.0,-1.2414734561213434,-1.36273022751896,0.0
2019-07-19,1.0,-0.0,-0.7304804478972267,-0.0,-1.2561086758387223,-1.3535436829998697,0.0
2019-07-22,1.0,-0.0,-0.7218410768562744,-0.0,-1.2491532783326096,-1.371168041684759,0.0
2019-07-23,1.0,-0.0,-0.7189809581775498,-0.0,-1.2566298582731934,-1.371837231545083,0.0
2019-07-24,1.0,-0.0,-0.7203091753875548,-0.0,-1.2561118589604414,-1.3659299144556865,0.0
2019-07-25,1.0,-0.0,-0.7049741966260463,-0.0,-1.2772019601890803,-1.354525348020296,0.0
2019-07-26,1.0,-0.0,-0.7041782487838777,-0.0,-1.2794909659485756,-1.3596247394023626,0.0
2019-07-29,1.0,-0.0,-0.6850010853049707,-0.0,-1.281180811808118,-1.3750379856739745,0.0
2019-07-30,1.0,-0.0,-0.6739395523038063,-0.0,-1.2901315216444562,-1.3909502656563018,0.0
2019-07-31,1.0,-0.0,-0.67388298332037,-0.0,-1.2722323049001816,-1.3750324086077264,0.0
2019-08-01,1.0,-0.0,-0.6928919770402658,-0.0,-1.2655906089508437,-1.3573000733675715,0.0
2019-08-02,1.0,-0.0,-0.7119389587073609,-0.0,-1.3130610412926391,-1.463375224416517,0.0
2019-08-05,1.0,-0.0,-0.7137717009984708,-0.0,-1.3174417558693892,-1.4664028065125483,0.0
2019-08-06,1.0,-0.0,-0.7152241964640007,-0.0,-1.2489749129227106,-1.4447775671266698,0.0
2019-08-07,1.0,-0.0,-0.7134952351675377,-0.0,-1.226120943305081,-1.4519783935707697,0.0
2019-08-08,1.0,-0.0,-0.7062206418192195,-0.0,-1.224109925808859,-1.4597216734711795,0.0
2019-08-09,1.0,-0.0,-0.6814850362097548,-0.0,-1.1912573073902801,-1.4898787191344558,0.0
2019-08-12,1.0,-0.0,-0.6802239777758485,-0.0,-1.1995398906155048,-1.4609341088636165,0.0
2019-08-13,1.0,-0.0,-0.6572084560734709,-0.0,-1.19870906255415,-1.4760873332178133,0.0
2019-08-14,1.0,-0.0,-0.6503490439231671,-0.0,-1.2123747994623424,-1.4732255127260114,0.0
2019-08-15,1.0,-0.0,-0.6892753869705732,-0.0,-1.1788994726994386,-1.3842915461813232,0.0
2019-08-16,1.0,-0.0,-0.6780077017477043,-0.0,-1.1668994117895983,-1.3868223943125557,0.0
2019-08-19,1.0,-0.0,-0.6674124102997046,-0.0,-1.1673701983959477,-1.3863655550865344,0.0
2019-08-20,1.0,-0.0,-0.6723085343774998,-0.0,-1.161635299566334,-1.3764052039914108,0.0
2019-08-21,1.0,-0.0,-0.6660775932927832,-0.0,-1.0726615156994903,-1.3711162255466054,0.0
2019-08-22,1.0,-0.0,-0.6681306953452097,-0.0,-1.0741728922091782,-1.362449716772022,0.0
2019-08-23,1.0,-0.0,-0.6555444887118194,-0.0,-1.0971945551128819,-1.3973273572377158,0.0
2019-08-26,1.0,-0.0,-0.6479776389345611,-0.0,-1.0768250575468594,-1.3857283788227557,0.0
2019-08-27,1.0,-0.0,-0.6492871690427698,-0.0,-1.044439918533605,-1.379633401221996,0.0
2019-08-28,1.0,-0.0,-0.6079967023907666,-0.0,-1.9119435284418798,-1.6325741962077496,0.0
2019-08-29,1.0,-0.0,-0.5963203463203464,-0.0,-1.9172850958565246,-1.63997113997114,0.0
2019-08-30,1.0,-0.0,-0.5886127939213471,-0.0,-1.914621624396755,-1.6307629120032856,0.0
2019-09-03,1.0,-0.0,-0.6017667300087309,-0.0,-1.9158748908633352,-1.6182014277643677,0.0
2019-09-04,1.0,-0.0,-0.5697405599794503,-0.0,-1.9281274081685076,-1.639558181351143,0.0
2019-09-05,1.0,-0.0,-0.5900148954748574,-0.0,-1.9391340079100106,-1.6071703734141456,0.0
2019-09-06,1.0,-0.0,-0.5887611749680716,-0.0,-1.9291443167305236,-1.5906513409961685,0.0
2019-09-09,1.0,-0.0,-0.571545883802094,-0.0,-1.9443646068569083,-1.6165571751180456,0.0
2019-09-10,1.0,-0.0,-0.5626475115443818,-0.011698306824012314,-1.9683427398665985,-1.5881990764494613,0.0
2019-09-11,1.0,-0.0,-0.5654071259882945,-0.0,-1.9657562378067563,-1.6028853064996404,0.0
2019-09-12,1.0,-0.0,-0.5374135723431498,-0.007016645326504481,-1.9738284250960307,-1.6033290653008963,0.0
2019-09-13,1.0,-0.0,-0.5391001332376755,-0.0,-1.9707389566465103,-1.6146868914625396,0.0
2019-09-16,1.0,-0.0,-0.5406097873430694,-0.0,-1.9692031770433003,-1.614501665385601,0.0
2019-09-17,1.0,-0.0,-0.5389160030824557,-0.0,-1.9838171076290778,-1.6146930387875675,0.0
2019-09-18,1.0,-0.0,-0.5113059529303184,-0.0,-1.972260677844434,-1.6439009383171819,0.0
