Date,IWF,IWM,MTUM,OSTK,SPY,VLUE,VXX
2018-10-16,-1.387601927353595,-2.6594699777613044,-0.5081541882876205,1.0,-1.9577464788732393,-1.7530578206078575,0.0
2018-10-17,-1.3431596239846673,-2.5617413525600075,-0.45185726019895955,1.0,-1.968787076754586,-1.8009491649174045,0.0
2018-10-18,-1.3410314924691924,-2.5579187585577365,-0.4543130990415336,1.0,-1.9731629392971246,-1.8018256503879508,0.0
2018-10-19,-1.3142624728850325,-2.5367859725234996,-0.4238069414316703,1.0,-1.9718908170643528,-1.7914859002169197,0.0
2018-10-22,-1.3155313351498636,-2.5648501362397815,-0.4401453224341508,1.0,-1.9704813805631245,-1.7917347865576747,0.0
2018-10-23,-1.3200146964269313,-2.6036557361991366,-0.41094883806374577,1.0,-2.019197207678883,-1.831542206301093,0.0
2018-10-24,-1.3320733843459023,-2.603300451737808,-0.38628192126855354,1.0,-2.04047201991334,-1.8570111551581083,0.0
2018-10-25,-1.2331473115422091,-2.4668261139162015,-0.35140402161396045,1.0,-2.047479847639295,-1.7594118168128265,0.0
2018-10-26,-1.1980975652325683,-2.4293568374203685,-0.3118945806789423,1.0,-2.053931407627193,-1.7334845972597959,0.0
2018-10-29,-1.1670135275754423,-2.445976413458203,-0.2805237599722511,1.0,-2.0393687131460285,-1.7386403052375998,0.0
2018-10-30,-1.15110533159948,-2.448721283051582,-0.26866059817945387,1.0,-2.043433029908973,-1.7574338968357175,0.0
2018-10-31,-1.15881746304572,-2.38948092127879,-0.2716569267789618,1.0,-2.0342041938810587,-1.7398590580955653,0.0
2018-11-01,-1.1321888412017165,-2.42480686695279,-0.24094420600858368,1.0,-2.0394849785407723,-1.7462660944206008,0.0
2018-11-02,-1.1353953646898431,-2.381220177232447,-0.23261758691206544,1.0,-2.0407293796864345,-1.7308282208588956,0.0
2018-11-05,-1.1246688883192344,-2.4323677689481333,-0.22951379988037254,1.0,-2.051952490814321,-1.7064000683585405,0.0
2018-11-06,-1.1942238897129394,-2.529883954279731,-0.190995550126516,1.0,-2.0902190035773494,-1.7199197277724456,0.0
2018-11-07,-1.1874018495899494,-2.530012214273251,-0.20493805618565697,1.0,-2.0839295061943814,-1.718112022334671,0.0
2018-11-08,-1.1413296542209193,-2.531775459170475,-0.15840303526774166,1.0,-2.06536173148228,-1.726049840475985,0.0
2018-11-09,-1.139655172413793,-2.5303448275862066,-0.16034482758620688,1.0,-2.0653448275862067,-1.7249137931034482,0.0
2018-11-12,-1.1495416848537756,-2.586206896551724,-0.14797031863814927,1.0,-2.090091663029245,-1.7560017459624617,0.0
2018-11-13,-1.1119337211352018,-2.64207650273224,-0.06716023268112109,1.0,-2.178476996298255,-1.8140313766966332,0.0
2018-11-14,-1.1145980253878702,-2.640426657263752,-0.06761283497884343,1.0,-2.1791255289139633,-1.8134696755994357,0.0
2018-11-15,-1.1125583032649828,-2.6417319369884713,-0.061427439936636456,1.0,-2.181554167033354,-1.803132975446625,0.0
2018-11-16,-1.105443071259532,-2.6201244631431324,-0.055570163905688495,1.0,-2.1753878516960294,-1.8084845297572094,0.0
2018-11-19,-1.107459023577877,-2.6144272065912877,-0.07073363134367605,1.0,-2.167674642825839,-1.8047155754229118,0.0
2018-11-20,-1.0029871727288702,-2.6268669829555433,-0.0,1.0,-2.2329116148304338,-1.9229485151994377,0.0
2018-11-21,-1.0208170020033098,-2.613187004616323,-0.0,1.0,-2.228812821182824,-1.847225851406672,0.0
2018-11-23,-1.0239172029918246,-2.582797008175335,-0.0,1.0,-2.2403026613324055,-1.8501478518003132,0.0
2018-11-26,-1.137887960026905,-2.9096761794945714,-0.0,1.0,-2.476410108580763,-2.084846737772653,0.0
2018-11-27,-1.151502760171744,-3.146595788182376,-0.0,1.0,-2.665405847474954,-2.2592516867716212,0.0
2018-11-28,-1.1580833418654652,-3.1317702467492574,-0.0,1.0,-2.6793283505682397,-2.2693764717927714,0.0
2018-11-29,-1.0536092882382635,-3.089550731953559,-0.0,1.0,-2.6680464411913176,-2.284603735487128,0.0
2018-11-30,-1.0581089289329824,-3.100323952217048,-0.0,1.0,-2.6824255922251465,-2.2826483093743675,0.0
2018-12-03,-1.0538025889967637,-3.099312297734628,-0.0,1.0,-2.680319579288026,-2.279834142394822,0.0
2018-12-04,-1.0290147088454562,-3.107797703002216,-0.0,1.0,-2.666230102760427,-2.2716099133588554,0.0
2018-12-06,-1.0074670858714876,-2.9164865395952053,-0.0,1.0,-2.6987620357634112,-2.202397327569267,0.0
2018-12-07,-1.011003045485804,-2.9160035366931916,-0.0,1.0,-2.6985951468710088,-2.1985460261322327,0.0
2018-12-10,-0.9370298939247831,-2.900964320154291,-0.0,1.0,-2.6704918032786886,-2.1347155255544843,0.0
2018-12-11,-0.9911202185792349,-2.919301327088212,-0.0,1.0,-2.7266783762685405,-2.1209016393442623,0.0
2018-12-12,-0.9923887587822013,-2.918715846994535,-0.0,1.0,-2.7264832162373143,-2.1203161592505855,0.0
2018-12-13,-0.9907470536670888,-2.905912145709555,-0.0,1.0,-2.7303009642544076,-2.112983344696601,0.0
2018-12-14,-0.990745250852411,-2.9080370189965903,-0.0,1.0,-2.7295664880662445,-2.1134924500730636,0.0
2018-12-17,-0.9439605110336818,-2.901374370886566,-0.0,1.0,-2.6932830042586144,-2.1400503290747195,0.0
2018-12-18,-0.9675432593606412,-2.927852184964317,-0.0,1.0,-2.717176654609444,-2.1634568384006254,0.0
2018-12-19,-0.949367088607595,-2.945245805122166,-0.0,1.0,-2.7391816308507506,-2.1786870768324995,0.0
2018-12-20,-0.9420518379816694,-2.9216517197201144,-0.0,1.0,-2.7996452153345817,-2.191780821917808,0.0
2018-12-21,-0.9358071237225914,-2.9662664946919337,-0.0,1.0,-2.857922412937791,-2.161523960710388,0.0
2018-12-24,-0.8718276608302183,-2.90163289396026,-0.0,1.0,-2.8474326185323626,-2.21581743065119,0.0
2018-12-26,-0.8838895510528406,-3.0080452920143026,-0.0,1.0,-2.820917759237187,-2.219606674612634,0.0
2018-12-27,-0.7140718562874251,-2.85815868263473,-0.0,1.0,-2.5930950598802394,-2.1909618263473054,0.0
2018-12-28,-0.7031147694322327,-2.871480684688055,-0.0,1.0,-2.5929286315592552,-2.186231409596857,0.0
2018-12-31,-0.709024458813607,-2.8668353481398183,-0.0,1.0,-2.6007871802080404,-2.1946396776309625,0.0
2019-01-02,-0.6958078191238813,-2.884879886952426,-0.0,1.0,-2.615261422515309,-2.224776260009421,0.0
2019-01-03,-0.6944601469756925,-2.8857169775767857,-0.0,1.0,-2.6160731109854907,-2.2251742980968534,0.0
2019-01-04,-0.6130597014925373,-2.901212686567164,-0.0,1.0,-2.581809701492537,-2.232276119402985,0.0
2019-01-07,-0.5499230560333122,-2.8019371775142576,-0.0,1.0,-2.545034851090794,-2.155245768081832,0.0
2019-01-08,-0.5476211970750203,-2.7862237067798143,-0.0,1.0,-2.5470795341699017,-2.146790647287172,0.0
2019-01-09,-0.5406913935902052,-2.761793302124595,-0.0,1.0,-2.5444724522866404,-2.155653583003241,0.0
2019-01-10,-0.5451354513545136,-2.7524975249752495,-0.0,1.0,-2.5506255062550625,-2.1518315183151833,0.0
2019-01-11,-0.5470657383126866,-2.728818157157067,-0.0,1.0,-2.574283389094855,-2.19215118907677,0.0
2019-01-14,-0.5542255422554225,-2.7128971289712895,-0.0,1.0,-2.5625956259562592,-2.1703717037170374,0.0
2019-01-15,-0.5595527905508971,-2.7149941393923003,-0.0,1.0,-2.5632494815616265,-2.178523126859616,0.0
2019-01-16,-0.5466570682983892,-2.709889318815801,-0.0,1.0,-2.5549356609376406,-2.1868982273013584,0.0
2019-01-17,-0.5494277732720555,-2.7039740470397406,-0.0,1.0,-2.5654681445435705,-2.1925745697035235,0.0
2019-01-18,-0.5672806460393794,-2.7033844478722435,-0.0,1.0,-2.5816169131657745,-2.221304781780238,0.0
2019-01-22,-0.0,-3.0578592092574732,-0.0,1.0,-3.19344262295082,-2.391899710703954,0.0
2019-01-23,-0.0,-3.0292442814400156,-0.0,1.0,-3.214072000772126,-2.4081652350159253,0.0
2019-01-24,-0.0,-3.0100308641975313,-0.0,1.0,-3.2364969135802473,-2.398533950617284,0.0
2019-01-25,-0.0,-2.965105785621177,-0.0,1.0,-3.497743908553093,-2.5642234031886093,0.0
2019-01-28,-0.0,-3.0209482934804823,-0.0,1.0,-3.5577355405681588,-2.6399959125281014,0.0
2019-01-29,-0.0,-2.959060745278203,-0.0,1.0,-3.5540581929555897,-2.6961715160796325,0.0
2019-01-30,-0.0,-2.9788501026694045,-0.0,1.0,-3.583162217659137,-2.704928131416838,0.0
2019-01-31,-0.0,-3.018755152514427,-0.0,1.0,-3.516488046166529,-2.7696826051112944,0.0
2019-02-01,-0.0,-3.010387740409339,-0.0,1.0,-3.4874010079193667,-2.7871027460660294,0.0
2019-02-04,-0.0,-3.017025641025641,-0.0,1.0,-3.469333333333333,-2.7699487179487177,0.0
2019-02-05,-0.0,-2.993962341383545,-0.0,1.0,-3.4427957429390093,-2.796663937781416,0.0
2019-02-06,-0.0,-2.989137118261939,-0.0,1.0,-3.4560360729657713,-2.802828448452552,0.0
2019-02-07,-0.0,-2.9937701173294564,-0.0,1.0,-3.4858270169245147,-2.9036444813622677,0.0
2019-02-08,-0.0,-2.997497914929107,-0.0,1.0,-3.5218932443703084,-2.9059633027522933,0.0
2019-02-11,-0.0,-2.983843894250944,-0.0,1.0,-3.572177926982795,-2.934955937893412,0.0
2019-02-12,-0.0,-2.9792202227934874,-0.0,1.0,-3.7058697514995718,-3.026242502142245,0.0
2019-02-13,-0.0,-3.0206955408576914,-0.0,1.0,-3.6679112438660124,-2.9791977810966506,0.0
2019-02-14,-0.0,-2.988953238953239,-0.0,1.0,-3.728442728442728,-3.007614757614758,0.0
2019-02-15,-0.0,-3.032376035280198,-0.0,1.0,-3.7205550177476603,-3.0032268473701196,0.0
2019-02-19,-0.0,-2.9817674817674815,-0.0,1.0,-3.75,-2.993135993135993,0.0
2019-02-20,-0.0,-3.041130264019201,-0.0,1.0,-3.7954396683395153,-3.0733144228671176,0.0
2019-02-21,-0.0,-3.057220708446867,-0.0,1.0,-3.787683923705722,-3.054277929155313,0.0
2019-02-22,-0.0,-3.074661128115435,-0.0,1.0,-3.7826847398338432,-3.074005247048535,0.0
2019-02-25,-0.0,-3.0376267859090413,-0.0,1.0,-3.7951794088777406,-3.073508561457084,0.0
2019-02-26,-0.0,-3.0777008462468403,-0.0,1.0,-3.8269040553907026,-3.0857237059017475,0.0
2019-02-27,-0.0,-3.0571085389823107,-0.0,1.0,-3.7829220353789044,-3.0793841450098274,0.0
2019-02-28,-0.0,-3.1504296395491576,-0.0,1.0,-3.906595246066287,-3.102332328981141,0.0
2019-03-01,-0.0,-3.1562744004461796,-0.0,1.0,-3.9074177356385946,-3.0907975460122703,0.0
2019-03-04,-0.0,-3.162171162171162,-0.0,1.0,-3.853590853590853,-3.084249084249084,0.0
2019-03-05,-0.0,-3.082377591530657,-0.0,1.0,-3.8898323775915307,-3.055580061755624,0.0
2019-03-06,-0.0,-3.0735782252710773,-0.0,1.0,-3.931732684222173,-3.0591945120601904,0.0
2019-03-07,-0.0,-2.9597523219814237,-0.0,1.0,-4.042237947810703,-3.055064130915524,0.0
2019-03-08,-0.0,-2.952247191011236,-0.0,1.0,-4.17808988764045,-3.1056179775280897,0.0
2019-03-11,-0.0,-2.942288106823583,-0.0,1.0,-4.167025008487043,-3.206744370261401,0.0
2019-03-12,-0.0,-2.7718661372660236,-0.0,1.0,-4.215428247305728,-3.356891661939875,0.0
2019-03-13,-0.0,-2.7974871501998857,-0.0,1.0,-4.2431753283837805,-3.381382067390063,0.0
2019-03-14,-0.0,-2.8188165274121553,-0.0,1.0,-4.238411354011674,-3.3883484033421083,0.0
2019-03-15,-0.0,-2.7951281167413535,-0.0,1.0,-4.250603240261978,-3.444559347351488,0.0
2019-03-18,-0.0,-2.8718760999648008,-0.0,1.0,-4.329696116390942,-3.5312683327466856,0.0
2019-03-19,-0.0,-2.874068818730046,-0.0,1.0,-4.361239210121792,-3.589334279295258,0.0
2019-03-20,-0.0,-2.8830367734282327,-0.0,1.0,-4.369157769869513,-3.610320284697509,0.0
2019-03-21,-0.0,-2.8913327785043395,-0.0,1.0,-4.463797408155986,-3.533943645226489,0.0
2019-03-22,-0.0,-2.8609918931807345,-0.0,1.0,-4.566642823080591,-3.4941583214115406,0.0
2019-03-25,-0.0,-2.5738722905682483,-0.0,1.0,-4.652841241944933,-3.4897480960749854,0.0
2019-03-26,-0.0,-2.611611374407583,-0.0,1.0,-4.674763033175355,-3.56196682464455,0.0
2019-03-27,-0.0,-2.590202822915431,-0.0,1.0,-4.70501719843435,-3.565769185150042,0.0
2019-03-28,-0.0,-2.592711682743837,-0.0,1.0,-4.727759914255091,-3.588424437299035,0.0
2019-03-29,-0.0,-2.566897209635106,-0.0,1.0,-4.743620319580252,-3.614118769377534,0.0
2019-04-01,-0.0,-2.5777513384889947,-0.0,1.0,-4.7206424747174305,-3.5994051160023797,0.0
2019-04-02,-0.0,-2.6332816043929808,-0.026262385102065182,1.0,-4.789900919183479,-3.488002864987466,0.0
2019-04-03,-0.0,-2.6337591023039275,-0.02614301062432852,1.0,-4.7952727706816285,-3.4823922645338423,0.0
2019-04-04,-0.0,-2.641719554544366,-0.0,1.0,-4.808645671177104,-3.5242485929828766,0.0
2019-04-05,-0.0,-2.6140561285680017,-0.009234828496042216,1.0,-4.828256176541137,-3.5417366274886066,0.0
2019-04-08,-0.0,-2.591442953020134,-0.023250239693192714,1.0,-4.832214765100671,-3.537751677852349,0.0
2019-04-09,-0.0,-2.5574145402022146,-0.0708955223880597,1.0,-4.881439576311989,-3.5267212325469424,0.0
2019-04-10,-0.0,-2.513422818791946,-0.07322627037392138,1.0,-4.870565675934803,-3.5275647171620323,0.0
2019-04-11,-0.0,-2.503825920612147,-0.08094213295074126,1.0,-4.850789096126255,-3.5205643232902917,0.0
2019-04-12,-0.0,-2.5059217609761935,-0.0836224428759421,1.0,-4.853929895920564,-3.519799019021414,0.0
2019-04-15,-0.0,-2.508042416299297,-0.08459430477779102,1.0,-4.808173477898248,-3.513880614798046,0.0
2019-04-16,-0.0,-2.5264543931050993,-0.06320325592530524,1.0,-4.841991860186737,-3.5386641129997605,0.0
2019-04-17,-0.0,-2.467751585497188,-0.0832834749311954,1.0,-4.863108771090103,-3.5518726815843,0.0
2019-04-18,-0.0,-2.4610778443113768,-0.043113772455089815,1.0,-4.876167664670659,-3.595688622754491,0.0
2019-04-22,-0.0,-2.47538240917782,-0.003465583173996176,1.0,-4.880616634799235,-3.5908221797323137,0.0
2019-04-23,-0.0,-2.5023429052024513,-0.0,1.0,-4.899435299771716,-3.6132404181184667,0.0
2019-04-24,-0.0,-2.4407736665064874,-0.01489668428640077,1.0,-4.90449303219606,-3.6532916866890917,0.0
2019-04-25,-0.0,-2.381325730577334,-0.08660014255167497,1.0,-4.830601092896175,-3.5807792824899023,0.0
2019-04-26,-0.0,-2.348947806443942,-0.07823088812269646,1.0,-4.86446320294852,-3.5975508262988942,0.0
2019-04-29,-0.0,-2.327586206896552,-0.07265160523186683,1.0,-4.865160523186683,-3.625089179548157,0.0
2019-04-30,-0.0,-2.3416441256027287,-0.09831824062095731,1.0,-4.784664236151946,-3.535928495825003,0.0
2019-05-01,-0.0,-2.311338508586215,-0.11291460832745236,1.0,-4.807809927075982,-3.529875323453305,0.0
2019-05-02,-0.0,-2.3345781304703,-0.07958921694480102,1.0,-4.723655035593418,-3.5321507760532147,0.0
2019-05-03,-0.0,-2.3770933364562596,-0.06616699847757349,1.0,-4.730998946012414,-3.536713900925167,0.0
2019-05-06,-0.0,-2.24935551910007,-0.11999062573236467,1.0,-4.755683149753925,-3.5929224279353176,0.0
2019-05-07,-0.0,-2.2543623375102473,-0.14439629933247455,1.0,-4.726665885935122,-3.585548659093571,0.0
2019-05-08,-0.0,-2.211861461832503,-0.2349125448859029,1.0,-4.587513031391174,-3.5491717826943123,0.0
2019-05-09,-0.0,-2.211141996757007,-0.23546444290016216,1.0,-4.588024090803799,-3.5474866805652074,0.0
2019-05-10,-0.0,-2.242298578199052,-0.24443127962085306,1.0,-4.740284360189573,-3.621445497630331,0.0
2019-05-13,-0.0,-2.2446255610678008,-0.2445074415308292,1.0,-4.717694306638318,-3.605244507441531,0.0
2019-05-14,-0.0,-2.006427177780328,-0.4698726041547113,1.0,-4.530012624813497,-3.4707907724090443,0.0
2019-05-15,-0.0,-2.0198417249684595,-0.49489620369308407,1.0,-4.540199564170202,-3.4142676912489964,0.0
2019-05-16,-0.0,-2.085863999047279,-0.5432892699773728,1.0,-4.687626533285697,-3.592235322138859,0.0
2019-05-17,-0.0,-2.0749063670411987,-0.5520115984052193,1.0,-4.710160686238975,-3.74459345173372,0.0
2019-05-20,-0.0,-2.0002438726984515,-0.6205340812096085,1.0,-4.770149981709547,-3.802706986952811,0.0
2019-05-21,-0.0,-1.9840768202260848,-0.6139540537255379,1.0,-4.766135894007537,-3.791053847088854,0.0
2019-05-22,-0.0,-1.9792505797632125,-0.6035640180642011,1.0,-4.80080556572684,-3.8219211522031005,0.0
2019-05-23,-0.0,-1.9622457678723664,-0.6293995859213249,1.0,-4.8017293874071365,-3.785531603945926,0.0
2019-05-24,-0.0,-1.86943871984483,-0.6873560431567464,1.0,-4.7758516183779856,-3.7901563825918294,0.0
2019-05-28,-0.0,-1.8566060606060606,-0.6893333333333332,1.0,-4.779999999999999,-3.795272727272727,0.0
2019-05-29,-0.0,-1.8445136559655009,-0.689865836128414,1.0,-4.717537134643028,-3.7270004791566844,0.0
2019-05-30,-0.0,-1.8363658127842948,-0.6818290639214747,1.0,-4.714508020110126,-3.7376107254010056,0.0
2019-05-31,-0.0,-1.847370312687193,-0.6634719060740385,1.0,-4.710794297352342,-3.7587157062417638,0.0
2019-06-03,-0.0,-1.8575342465753424,-0.7449672424061942,1.0,-4.6868374032162,-3.6225134008338298,0.0
2019-06-04,-0.0,-1.845392776254619,-0.7305995947073548,1.0,-4.690785552509238,-3.653593992132554,0.0
2019-06-05,-0.0,-1.7900727528749119,-0.8133067355080966,1.0,-4.689626848157709,-3.441328326683877,0.0
2019-06-06,-0.0,-1.8429109750353274,-0.7411681582666039,1.0,-4.675459255770137,-3.5162505887894486,0.0
2019-06-07,-0.0,-1.9046270066100095,-0.7376062322946175,1.0,-4.650377714825306,-3.5108593012275726,0.0
2019-06-10,-0.0,-1.8994727592267135,-0.6763913298183949,1.0,-4.6325717633274754,-3.5080257762155833,0.0
2019-06-11,-0.0,-1.8971057294743061,-0.7280567040756054,1.0,-4.668989958653278,-3.519314825753101,0.0
2019-06-12,-0.0,-1.894730595774982,-0.7130310942321386,1.0,-4.704486114407785,-3.555661049133634,0.0
2019-06-13,-0.0,-1.9439419185908118,-0.7552963580099977,1.0,-4.68007617233992,-3.5224946441323497,0.0
2019-06-14,-0.0,-1.9088631754741738,-0.7981629488250029,1.0,-4.720505785518311,-3.501371823929381,0.0
2019-06-17,-0.0,-1.8914312397851973,-0.7780761148727527,1.0,-4.557786598178846,-3.4466495447116507,0.0
2019-06-18,-0.0,-1.91306379995326,-0.773545220845992,1.0,-4.559593362935265,-3.438887590558542,0.0
2019-06-19,-0.0,-1.803491443666016,-0.8581601010681061,1.0,-4.451935224531986,-3.371310439875962,0.0
2019-06-20,-0.0,-1.829018524910827,-0.8440915890001149,1.0,-4.456449200322172,-3.376596479116327,0.0
2019-06-21,-0.0,-1.8588737595199631,-0.8322178629125317,1.0,-4.449573044080314,-3.3985691207015924,0.0
2019-06-24,-0.0,-1.7836602093610878,-0.8453856334977741,1.0,-4.7278305859704,-3.6752496691132235,0.0
2019-06-25,-0.0,-1.7763870501865449,-0.8441449031171019,1.0,-4.735828619569142,-3.6787820435672165,0.0
2019-06-26,-0.0,-1.7684717208182914,-0.8031287605294826,1.0,-4.696149217809868,-3.765944645006017,0.0
2019-06-27,-0.0,-1.8539834454216244,-0.9684428349715468,1.0,-4.8810139679255045,-4.22982410760476,0.0
2019-06-28,-0.0,-1.7496427179420555,-1.0171495387813434,1.0,-4.968429258152527,-4.256853319475121,0.0
2019-07-01,-0.0,-1.7305947907217831,-1.01814176493456,1.0,-4.979007386290009,-4.230659582739406,0.0
2019-07-02,-0.0,-1.7779505117243168,-1.002720559657987,1.0,-4.928099494753207,-4.24640497473766,0.0
2019-07-03,-0.0,-1.7213545084656778,-1.0653629085181784,1.0,-5.0423940149625945,-4.295970599816249,0.0
2019-07-05,-0.0,-1.692337917485265,-1.0644400785854615,1.0,-5.039947609692207,-4.3008513425016375,0.0
2019-07-08,-0.0,-1.6945645055664702,-1.0645710543549445,1.0,-5.037721021611002,-4.300720366732154,0.0
2019-07-09,-0.0,-1.658631834096418,-1.1051710207379477,1.0,-5.227174791273902,-4.475222192297333,0.0
2019-07-10,-0.0,-1.626161929139162,-1.1015761821366024,1.0,-5.261215142125825,-4.482688939781759,0.0
2019-07-11,-0.0,-1.612697982943008,-1.118586706376066,1.0,-5.30621361851902,-4.499932313523757,0.0
2019-07-12,-0.0,-1.636757928978043,-1.1187313635131473,1.0,-5.310517755489292,-4.487666034155598,0.0
2019-07-15,-0.0,-1.6873897108728113,-1.150536174833718,1.0,-5.293063662277725,-4.443056875254514,0.0
2019-07-16,-0.0,-1.7246575342465755,-1.1567123287671233,1.0,-5.353972602739726,-4.463150684931507,0.0
2019-07-17,-0.0,-1.7715736040609138,-1.132116888462066,1.0,-5.358348195911647,-4.4572643709699555,0.0
2019-07-18,-0.0,-1.7828317847732633,-1.1702953820551936,1.0,-5.434891138538345,-4.479683816391624,0.0
2019-07-19,-0.0,-1.794747081712062,-1.183296275708727,1.0,-5.443440800444692,-4.475125069483046,0.0
2019-07-22,-0.0,-1.7642966467232502,-1.1676638374843467,1.0,-5.4718241268957835,-4.510087658271879,0.0
2019-07-23,-0.0,-1.7678298345613792,-1.1723898234394552,1.0,-5.457250104268039,-4.504935353816211,0.0
2019-07-24,-0.0,-1.761825495907893,-1.1908725204605353,1.0,-5.44180885004855,-4.477042585656817,0.0
2019-07-25,-0.0,-1.7066869300911853,-1.2149765128488534,1.0,-5.453716496269688,-4.440591323570047,0.0
2019-07-26,-0.0,-1.648697090858955,-1.2308010478422722,1.0,-5.461739969667724,-4.446160209568454,0.0
2019-07-29,-0.0,-1.5657554739562083,-1.200734394124847,1.0,-5.393716850265198,-4.439820481436148,0.0
2019-07-30,-0.0,-1.5173682059664895,-1.2114153385097397,1.0,-5.41642827952595,-4.476910502656314,0.0
2019-07-31,-0.0,-1.594751009421265,-1.177792732166891,1.0,-5.2954239569313595,-4.391117092866756,0.0
2019-08-01,-0.0,-1.653851324102702,-1.1562037908321012,1.0,-5.2779943540798495,-4.354617556123135,0.0
2019-08-02,-0.0,-1.613861386138614,-1.1707251806261707,1.0,-5.238158951030238,-4.357104629381857,0.0
2019-08-05,-0.0,-1.600507546413784,-1.1361025778015226,1.0,-5.253105382663282,-4.3666355015359954,0.0
2019-08-06,-0.0,-1.6110889509373754,-1.1341576917963037,1.0,-5.139476133492886,-4.411514426273102,0.0
2019-08-07,-0.0,-1.6533421575115814,-1.074387822634017,1.0,-5.087491727332892,-4.421045665122435,0.0
2019-08-08,-0.0,-1.6499007279947053,-1.0704169424222367,1.0,-5.090271343481138,-4.425810721376571,0.0
2019-08-09,-0.0,-1.584797657082002,-1.05524494142705,1.0,-5.1051650692225765,-4.5669595314163995,0.0
2019-08-12,-0.0,-1.5886835050091717,-1.2991392690842387,1.0,-5.522082686609284,-4.700296317200508,0.0
2019-08-13,-0.0,-1.5134265734265735,-1.2955244755244757,1.0,-5.477762237762239,-4.6993006993007,0.0
2019-08-14,-0.0,-1.7027707808564232,-1.4258408653133798,1.0,-5.738331604682176,-4.950066676544673,0.0
2019-08-15,-0.0,-1.7996628266366959,-1.5295026692891263,1.0,-5.211576285473448,-4.508148356279855,0.0
2019-08-16,-0.0,-1.7787050359712229,-1.5981294964028776,1.0,-5.415827338129496,-4.595827338129497,0.0
2019-08-19,-0.0,-1.6880403458213256,-1.654178674351585,1.0,-5.482708933717579,-4.58414985590778,0.0
2019-08-20,-0.0,-1.7043962318013133,-1.6341707108192978,1.0,-5.424350556665715,-4.510705109905795,0.0
2019-08-21,-0.0,-1.733862959285005,-1.5982408852319478,1.0,-5.385728472123706,-4.468577103135196,0.0
2019-08-22,-0.0,-1.739093604404913,-1.6060991105463787,1.0,-5.3542284342792605,-4.418890300720033,0.0
2019-08-23,-0.0,-1.716758904498368,-1.6084858805165319,1.0,-5.3910884064140765,-4.473960550588902,0.0
2019-08-26,-0.0,-1.6254853022739877,-1.593455352190793,1.0,-5.295618413754853,-4.351358846367165,0.0
2019-08-27,-0.0,-1.6494294381048678,-1.6329625884732053,1.0,-5.555250613895709,-4.606817853531706,0.0
2019-08-28,-0.0,-1.5914289850875922,-1.6946575937454755,1.0,-5.600839727812364,-4.591139423772984,0.0
2019-08-29,-0.0,-1.5410382830626452,-1.7386890951276104,1.0,-5.639936194895592,-4.58135150812065,0.0
2019-08-30,-0.0,-1.4925677645001456,-1.7907315651413582,1.0,-5.711600116584086,-4.57796560769455,0.0
2019-09-03,-0.0,-1.520029239766082,-1.8209064327485378,1.0,-5.7255847953216366,-4.553508771929825,0.0
2019-09-04,-0.0,-1.482017543859649,-1.841081871345029,1.0,-5.727923976608188,-4.568859649122807,0.0
2019-09-05,-0.0,-1.5194294862465436,-1.8276815601804688,1.0,-5.7161985154999275,-4.490467180905254,0.0
2019-09-06,-0.0,-1.4812888310937726,-1.8530559167750327,1.0,-5.715648027741656,-4.3987863025574345,0.0
