Date,FRHC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-26,1.0,-0.0,-0.8191522073358226,-0.0,-1.5748737096419945,-0.9986821875686361,0.0
2018-12-27,1.0,-0.0,-0.7740036993442072,-0.0,-1.4358500084076002,-0.9939465276610056,0.0
2018-12-28,1.0,-0.0,-0.7750094533843116,-0.0,-1.4343935128776102,-0.9921011722196547,0.0
2018-12-31,1.0,-0.0,-0.7750934834670813,-0.0,-1.4341834376706861,-0.9922272173438091,0.0
2019-01-02,1.0,-0.0,-0.7733719368915744,-0.0,-1.4299681101040618,-0.99269889224572,0.0
2019-01-03,1.0,-0.0,-0.7728016102654423,-0.0,-1.4443326204554032,-0.9762653583259949,0.0
2019-01-04,1.0,-0.0,-0.7729959210854906,-0.0,-1.4130941480063264,-0.9760675934404395,0.0
2019-01-07,1.0,-0.0,-0.7413152630934401,-0.0,-1.3950279626076663,-0.9458301016450994,0.0
2019-01-08,1.0,-0.0,-0.7228896037789633,-0.0,-1.408641120658061,-0.9406279268640306,0.0
2019-01-09,1.0,-0.0,-0.7145703712740433,-0.0,-1.406896832174373,-0.9450205359684438,0.0
2019-01-10,1.0,-0.0,-0.7115165799739922,-0.0,-1.4093384265279585,-0.9428234720416124,0.0
2019-01-11,1.0,-0.0,-0.7111165285226719,-0.0,-1.408946855192589,-0.9429952868519421,0.0
2019-01-14,1.0,-0.0,-0.7131017672151126,-0.0,-1.412187690432663,-0.937274019906561,0.0
2019-01-15,1.0,-0.0,-0.7072863811650091,-0.0,-1.4128272782626345,-0.939151613557946,0.0
2019-01-16,1.0,-0.0,-0.7055244585057192,-0.0,-1.4062626754279224,-0.9443092398799383,0.0
2019-01-17,1.0,-0.0,-0.702838605028386,-0.0,-1.4073803730738035,-0.9449310624493106,0.0
2019-01-18,1.0,-0.0,-0.7005590213076238,-0.0,-1.4066677469010775,-0.9436522725431419,0.0
2019-01-22,1.0,-0.0,-0.7062434375252403,-0.0,-1.4030772958565545,-0.9291252725951054,0.0
2019-01-23,1.0,-0.0,-0.6991421321841395,-0.0,-1.4078698296347012,-0.9204961939667324,0.0
2019-01-24,1.0,-0.0,-0.7158828533236116,-0.0,-1.4000081014299022,-0.9348239964353708,0.0
2019-01-25,1.0,-0.0,-0.609150381265886,-0.0,-1.6372765531897162,-0.9204550189591233,0.0
2019-01-28,1.0,-0.0,-0.5754511711250481,-0.0,-1.7410299074192586,-0.9499125389308417,0.0
2019-01-29,1.0,-0.0,-0.5545232692554695,-0.0,-1.744016782977266,-0.9827888855589331,0.0
2019-01-30,1.0,-0.0,-0.5545758068658506,-0.0,-1.7440287646605601,-0.9818080643780498,0.0
2019-01-31,1.0,-0.0,-0.5768477520435967,-0.0,-1.7075953678474114,-0.973050068119891,0.0
2019-02-01,1.0,-0.0,-0.5755457025920874,-0.0,-1.7189205320600274,-0.9687926330150068,0.0
2019-02-04,1.0,-0.0,-0.5858718710224862,-0.0,-1.7064488756894358,-0.9503606279168435,0.0
2019-02-05,1.0,-0.0,-0.5781900795153351,-0.0,-1.6717994025831966,-0.9571290336152131,0.0
2019-02-06,1.0,-0.0,-0.5708214105369467,-0.0,-1.671393704763508,-0.965788587779835,0.0
2019-02-07,1.0,-0.0,-0.5736545102333025,-0.0,-1.6807041185883937,-0.9568348353406889,0.0
2019-02-08,1.0,-0.0,-0.5641425202156335,-0.0,-1.695754716981132,-0.9516930592991913,0.0
2019-02-11,1.0,-0.0,-0.5498142519419115,-0.0,-1.706095913542722,-0.9656366092536305,0.0
2019-02-12,1.0,-0.0,-0.5521490578022443,-0.0,-1.7166207918695746,-0.965826804996824,0.0
2019-02-13,1.0,-0.0,-0.576049727261195,-0.0,-1.7017210030022412,-0.9506955896655249,0.0
2019-02-14,1.0,-0.0,-0.6017260531487653,-0.0,-1.6803383747756986,-0.9903443561479963,0.0
2019-02-15,1.0,-0.0,-0.5684125568157683,-0.0,-1.6850601078968606,-0.9944352406439828,0.0
2019-02-19,1.0,-0.0,-0.5455584239705447,-0.0,-1.6996064158449364,-0.9869228490414321,0.0
2019-02-20,1.0,-0.0,-0.5573708045879714,-0.0,-1.6921318830151943,-0.982943242900072,0.0
2019-02-21,1.0,-0.0,-0.5602327173169062,-0.0,-1.7189425051334704,-0.9987166324435318,0.0
2019-02-22,1.0,-0.0,-0.5739278856411351,-0.0,-1.6917857904843183,-1.0014081502026884,0.0
2019-02-25,1.0,-0.0,-0.5658215400401899,-0.0,-1.7049040147077688,-1.0047885758262431,0.0
2019-02-26,1.0,-0.0,-0.5681798751816706,-0.0,-1.700948961272121,-1.0054714884158331,0.0
2019-02-27,1.0,-0.0,-0.5525180452999253,-0.0,-1.6030034016427446,-0.9928233634779723,0.0
2019-02-28,1.0,-0.0,-0.5537063169253756,-0.0,-1.6022246202374035,-0.9944799535153981,0.0
2019-03-01,1.0,-0.0,-0.5653676803423728,-0.0,-1.576478334224929,-0.9732109789720587,0.0
2019-03-04,1.0,-0.0,-0.554333552199606,-0.0,-1.5825673013788575,-0.9668417596848325,0.0
2019-03-05,1.0,-0.0,-0.5562096545004264,-0.0,-1.55604725752101,-0.947667573383135,0.0
2019-03-06,1.0,-0.0,-0.5545000608939228,-0.0,-1.5577883327243942,-0.9472658628668859,0.0
2019-03-07,1.0,-0.0,-0.5272881973988088,-0.0,-1.5855921559094042,-0.9387788177140309,0.0
2019-03-08,1.0,-0.0,-0.49613381084160835,-0.0,-1.6445954745238485,-0.9289842096695426,0.0
2019-03-11,1.0,-0.0,-0.461437073131765,-0.0,-1.5718736270319928,-0.9607780484882376,0.0
2019-03-12,1.0,-0.0,-0.40505869538908384,-0.0,-1.5944572189277502,-1.0344911049255718,0.0
2019-03-13,1.0,-0.0,-0.41501416430594906,-0.0,-1.5942938081748281,-1.0376365843787942,0.0
2019-03-14,1.0,-0.0,-0.412303664921466,-0.0,-1.4680474283954421,-0.9693948259932245,0.0
2019-03-15,1.0,-0.0,-0.42151507048172054,-0.0,-1.4505863926347558,-0.9480841960499675,0.0
2019-03-18,1.0,-0.0,-0.44605561752375095,-0.0,-1.446478710719643,-0.9537289895765222,0.0
2019-03-19,1.0,-0.0,-0.44727300779140633,-0.0,-1.4426058782689193,-0.9672529507058552,0.0
2019-03-20,1.0,-0.0,-0.4601756277923279,-0.0,-1.4403789862887075,-0.9509320597750732,0.0
2019-03-21,1.0,-0.0,-0.4625894850280964,-0.0,-1.4757139558155645,-0.9105534600877532,0.0
2019-03-22,1.0,-0.0,-0.4595965462500484,-0.0,-1.506098269253107,-0.9062221705966624,0.0
2019-03-25,1.0,-0.0,-0.3974354052290091,-0.0,-1.5352247859638348,-0.9065919299727416,0.0
2019-03-26,1.0,-0.0,-0.4258851693115564,-0.0,-1.5281284991698523,-0.9071392717865555,0.0
2019-03-27,1.0,-0.0,-0.4149079825610556,-0.0,-1.5372892472703426,-0.906014892549867,0.0
2019-03-28,1.0,-0.0,-0.41235998455001927,-0.0,-1.5362688296639628,-0.9138663576670528,0.0
2019-03-29,1.0,-0.0,-0.4051923968474733,-0.0,-1.538363467779323,-0.9198346468861072,0.0
2019-04-01,1.0,-0.0,-0.41410948342328446,-0.0,-1.5264456437933691,-0.9144949884348496,0.0
2019-04-02,1.0,-0.0,-0.4311032683750191,-0.0,-1.543271443915912,-0.8617462022402945,0.0
2019-04-03,1.0,-0.0,-0.4392508899551153,-0.0,-1.5272790589691998,-0.9028788113295155,0.0
2019-04-04,1.0,-0.0,-0.4295899505828209,-0.0,-1.5505300086762988,-0.7921837866385001,0.0
2019-04-05,1.0,-0.0,-0.40550943396226413,-0.00769811320754717,-1.5647924528301886,-0.7955849056603773,0.0
2019-04-08,1.0,-0.0,-0.4104753986849066,-0.004232484317134003,-1.5671906885345022,-0.7971052830473887,0.0
2019-04-09,1.0,-0.0,-0.3852753316451869,-0.03186061453569674,-1.5882308477266716,-0.7741033296798822,0.0
2019-04-10,1.0,-0.0,-0.32340000739453545,-0.05971087366436204,-1.531778016046142,-0.7823788220505047,0.0
2019-04-11,1.0,-0.0,-0.28300000000000003,-0.08988888888888888,-1.561,-0.7698148148148148,0.0
2019-04-12,1.0,-0.0,-0.28111181301326593,-0.08045037345323473,-1.572888409943889,-0.7814648285087882,0.0
2019-04-15,1.0,-0.0,-0.2830084386630799,-0.08468143125621845,-1.5383793344879684,-0.7789365073515865,0.0
2019-04-16,1.0,-0.0,-0.2813985189551634,-0.08654164978079062,-1.537118225693549,-0.7791327414066241,0.0
2019-04-17,1.0,-0.0,-0.2670862643465383,-0.0697149203998519,-1.5511662347278785,-0.8143650499814883,0.0
2019-04-18,1.0,-0.0,-0.25275991525108726,-0.047466825261123294,-1.5635802698583803,-0.8532505668512805,0.0
2019-04-22,1.0,-0.0,-0.2445328771199048,-0.036745016364177326,-1.5748661112764057,-0.8630243975007438,0.0
2019-04-23,1.0,-0.0,-0.20990825688073395,-0.02403669724770642,-1.5539082568807339,-0.881834862385321,0.0
2019-04-24,1.0,-0.0,-0.20017591438833102,-0.028952576412812434,-1.5483764567910283,-0.8873781426372499,0.0
2019-04-25,1.0,-0.0,-0.18305812177202296,-0.06834218374918163,-1.5263330181130428,-0.8593875027278678,0.0
2019-04-26,1.0,-0.0,-0.19176993388489472,-0.07543625130965714,-1.5017522309331985,-0.8438888688175151,0.0
2019-04-29,1.0,-0.0,-0.19965993777584837,-0.07705665291947036,-1.505498878518197,-0.8355039432747269,0.0
2019-04-30,1.0,-0.0,-0.1862603156218329,-0.08509483133053423,-1.5086144491095987,-0.8395106413783118,0.0
2019-05-01,1.0,-0.0,-0.1805334682665896,-0.07969495446002603,-1.5376246927858899,-0.8164666763047564,0.0
2019-05-02,1.0,-0.0,-0.17174989081380115,-0.07391905663124182,-1.5393434269908284,-0.8545639831125346,0.0
2019-05-03,1.0,-0.0,-0.16865411183014614,-0.0796189922198793,-1.5356285901257904,-0.8516687268232385,0.0
2019-05-06,1.0,-0.0,-0.1457290079105886,-0.0812468248784382,-1.5321503737571667,-0.8695841497931635,0.0
2019-05-07,1.0,-0.0,-0.1457138709443275,-0.08771866153734485,-1.5261305073673512,-0.869674094505335,0.0
2019-05-08,1.0,-0.0,-0.14766456266907121,-0.12165915238954014,-1.4642019837691613,-0.8732912533814248,0.0
2019-05-09,1.0,-0.0,-0.14719457666233954,-0.12216933506418577,-1.4637242175104572,-0.8728544641569306,0.0
2019-05-10,1.0,-0.0,-0.14451953308517942,-0.12695601893679304,-1.4807198872465757,-0.8616602218929565,0.0
2019-05-13,1.0,-0.0,-0.14178969786665704,-0.12424647150128144,-1.478720716167924,-0.8649604735949176,0.0
2019-05-14,1.0,-0.0,-0.09276656545811753,-0.19010537595999288,-1.434113234506162,-0.8550455438471156,0.0
2019-05-15,1.0,-0.0,-0.10122864204606513,-0.1877708922878533,-1.442096213776552,-0.8509510334204965,0.0
2019-05-16,1.0,-0.0,-0.10332843681702554,-0.1921822937193221,-1.435563039661782,-0.8517430403783454,0.0
2019-05-17,1.0,-0.0,-0.1005842922178012,-0.1928881241710578,-1.422984550310069,-0.8681578664372512,0.0
2019-05-20,1.0,-0.0,-0.08519022712617325,-0.206527190657018,-1.4198968259654652,-0.8708175109264168,0.0
2019-05-21,1.0,-0.0,-0.08653157668623801,-0.20972361449233853,-1.4142560504081338,-0.869611914649864,0.0
2019-05-22,1.0,-0.0,-0.07682123944468298,-0.21983683984542723,-1.4145198225275513,-0.8668598826391871,0.0
2019-05-23,1.0,-0.0,-0.07492939620348193,-0.23097272369785152,-1.4153290673149108,-0.853608837092911,0.0
2019-05-24,1.0,-0.0,-0.05585675559994293,-0.23972749322299902,-1.4167142245684121,-0.8545441575117706,0.0
2019-05-28,1.0,-0.0,-0.05253397054103214,-0.2408074467705696,-1.4176682477977105,-0.8554870002496524,0.0
2019-05-29,1.0,-0.0,-0.05600626245374324,-0.24195844007970396,-1.4216837460859664,-0.8385639054938798,0.0
2019-05-30,1.0,-0.0,-0.05486177820471769,-0.23997580673853489,-1.4234176539652044,-0.8395773294908742,0.0
2019-05-31,1.0,-0.0,-0.05845934887030777,-0.237253157801103,-1.4219533890766767,-0.8404198541184842,0.0
2019-06-03,1.0,-0.0,-0.059900814736096354,-0.2565710237336167,-1.4193057031526746,-0.8065533120793482,0.0
2019-06-04,1.0,-0.0,-0.055583108969817205,-0.2569788862122715,-1.4246138585801333,-0.8054059798781352,0.0
2019-06-05,1.0,-0.0,-0.048499736795929116,-0.27731180908931397,-1.4302509212142482,-0.753325144762239,0.0
2019-06-06,1.0,-0.0,-0.06891459512675363,-0.24661580113216833,-1.415175275130973,-0.7853099398755318,0.0
2019-06-07,1.0,-0.0,-0.08493285523447937,-0.2505800464037123,-1.3983336848766084,-0.7815861632566969,0.0
2019-06-10,1.0,-0.0,-0.08242360007065888,-0.2566331036919272,-1.4137078254725313,-0.7801801801801801,0.0
2019-06-11,1.0,-0.0,-0.07797077864647824,-0.29812148441645736,-1.3961156118442,-0.7654862560583012,0.0
2019-06-12,1.0,-0.0,-0.08075984293749337,-0.2991970002476211,-1.3935760019809686,-0.763946372351339,0.0
2019-06-13,1.0,-0.0,-0.11889932791442345,-0.32678841620042925,-1.3462472289665364,-0.7268728667440797,0.0
2019-06-14,1.0,-0.0,-0.11144943081554273,-0.37088682052524136,-1.3097816684543788,-0.6679699664371476,0.0
2019-06-17,1.0,-0.0,-0.11251332485127746,-0.37385234345448914,-1.308139334960971,-0.6442006808569168,0.0
2019-06-18,1.0,-0.0,-0.14562672176308541,-0.3703856749311295,-1.3009641873278237,-0.6265151515151515,0.0
2019-06-19,1.0,-0.0,-0.18094445022726482,-0.3343048471600569,-1.3150133583151173,-0.6394295825960237,0.0
2019-06-20,1.0,-0.0,-0.19306398474076641,-0.3171146176521588,-1.3172533379573435,-0.6405756892665164,0.0
2019-06-21,1.0,-0.0,-0.19804451841065113,-0.3178004299285764,-1.3118715761736355,-0.6394147423895707,0.0
2019-06-24,1.0,-0.0,-0.16473669699476154,-0.3309208712434519,-1.2707816377171217,-0.6799007444168735,0.0
2019-06-25,1.0,-0.0,-0.14731589814177562,-0.3315898141775636,-1.2776668960770818,-0.6845836200963523,0.0
2019-06-26,1.0,-0.0,-0.14797866850163427,-0.32723206605883365,-1.2655427490108377,-0.6998107689661104,0.0
2019-06-27,1.0,-0.0,-0.1366127753455824,-0.3317246371815643,-1.2619876590023786,-0.7168809679754559,0.0
2019-06-28,1.0,-0.0,-0.11160498931844809,-0.33550410033767486,-1.2799255737027084,-0.7186272482943974,0.0
2019-07-01,1.0,-0.0,-0.11259417248615364,-0.3344112284564313,-1.2838074925178025,-0.7092779249372183,0.0
2019-07-02,1.0,-0.0,-0.12003712488398474,-0.33068646660479184,-1.2778178818191193,-0.7089134096455948,0.0
2019-07-03,1.0,-0.0,-0.12521476187203628,-0.32581953130369046,-1.2756511579960141,-0.7095045014088379,0.0
2019-07-05,1.0,-0.0,-0.09129838985954095,-0.3383693045563549,-1.2771497088043853,-0.7189791024323399,0.0
2019-07-08,1.0,-0.0,-0.09651887891454806,-0.3324539162612211,-1.2752347015692456,-0.7220927842116083,0.0
2019-07-09,1.0,-0.0,-0.09375535231048537,-0.3318603774877539,-1.2762991128010137,-0.72356386805056,0.0
2019-07-10,1.0,-0.0,-0.09504543116749528,-0.33420195439739414,-1.2791016629521685,-0.7204525972912738,0.0
2019-07-11,1.0,-0.0,-0.09116486532852977,-0.3450334534225425,-1.279430434036713,-0.7154915079773546,0.0
2019-07-12,1.0,-0.0,-0.10082043184236723,-0.34574851532731454,-1.2832034602313684,-0.7029968075246301,0.0
2019-07-15,1.0,-0.0,-0.12216045569967744,-0.36339304097179326,-1.272047217075012,-0.6738384462288106,0.0
2019-07-16,1.0,-0.0,-0.12986032465081163,-0.37726071587906246,-1.2662754384158688,-0.6584302824393425,0.0
2019-07-17,1.0,-0.0,-0.1445940376425333,-0.3701744745157302,-1.265249347437835,-0.6545198516279709,0.0
2019-07-18,1.0,-0.0,-0.14485949280328994,-0.37649074708704594,-1.2558944482522276,-0.6497258396161755,0.0
2019-07-19,1.0,-0.020985963711057855,-0.1465251626155426,-0.37497432386169116,-1.2401574803149606,-0.6408421773365285,0.0
2019-07-22,1.0,-0.020058875881426713,-0.12658314506743343,-0.36455124255493937,-1.2442664475936194,-0.6675908810844116,0.0
2019-07-23,1.0,-0.017049539525488717,-0.13218528535725288,-0.36492177068711695,-1.243281180458078,-0.6661645383272279,0.0
2019-07-24,1.0,-0.017310981867943893,-0.13315087239137874,-0.37598357851522407,-1.238179952104003,-0.6565172767704412,0.0
2019-07-25,1.0,-0.02258086622807018,-0.10056880482456142,-0.38815789473684215,-1.2754248903508771,-0.6398026315789473,0.0
2019-07-26,1.0,-0.01271636675235647,-0.07749785775492717,-0.39643530419880035,-1.2924764353041989,-0.6484318766066838,0.0
2019-07-29,1.0,-0.01124635693468198,-0.056026058631921824,-0.3971884107663295,-1.292851020058289,-0.6714555117435281,0.0
2019-07-30,1.0,-0.0049718831436017,-0.05801673295844192,-0.4028254011795364,-1.2880949115347688,-0.6750102866547799,0.0
2019-07-31,1.0,-0.0048741976452819835,-0.05347887275598119,-0.40397487385439196,-1.2891566265060241,-0.6810489822538016,0.0
2019-08-01,1.0,-0.006658200912928579,-0.07917767786663005,-0.3961629543192504,-1.2854789442976284,-0.6645845488554072,0.0
2019-08-02,1.0,-0.0,-0.06916901118506828,-0.4084608522610307,-1.2825087490564744,-0.6708639264393056,0.0
2019-08-05,1.0,-0.0,-0.06579353378818528,-0.39976685980731647,-1.2890595536051017,-0.6739122981451642,0.0
2019-08-06,1.0,-0.0,-0.06901689864201294,-0.40235023197534625,-1.238545158996241,-0.6765552507704291,0.0
2019-08-07,1.0,-0.0,-0.0783458443227159,-0.3953134510042605,-1.231013728274836,-0.676709271657537,0.0
2019-08-08,1.0,-0.0,-0.07558612278086461,-0.3876202737498306,-1.238514703889416,-0.6863057324840764,0.0
2019-08-09,1.0,-0.0,-0.07072585280097367,-0.38263632982859463,-1.2360458433347983,-0.6913688765678353,0.0
2019-08-12,1.0,-0.0,-0.06603837319281178,-0.3950141872719902,-1.2401364680448588,-0.6767328739359545,0.0
2019-08-13,1.0,-0.0,-0.06227618430476449,-0.3930970976433273,-1.2674192558234711,-0.6876982367586372,0.0
2019-08-14,1.0,-0.0,-0.06238288303635311,-0.39157098565636606,-1.2676229089298492,-0.6854621648325441,0.0
2019-08-15,1.0,-0.0,-0.1069448201244252,-0.41814308899107383,-1.2523667838788206,-0.6036313226940763,0.0
2019-08-16,1.0,-0.0,-0.10995100523737118,-0.4185842203074844,-1.2488258151714817,-0.6016218955904714,0.0
2019-08-19,1.0,-0.0,-0.08374334434184809,-0.4265687133517557,-1.2654512367729325,-0.594223899710184,0.0
2019-08-20,1.0,-0.0,-0.0878396556362658,-0.43321226795803064,-1.2603241861716437,-0.5815509819747108,0.0
2019-08-21,1.0,-0.0,-0.08769985221013034,-0.45539433024318154,-1.2464731962918179,-0.5693268843208384,0.0
2019-08-22,1.0,-0.0,-0.09194592600046964,-0.44530542417228547,-1.2451108651169032,-0.572070712153232,0.0
2019-08-23,1.0,-0.0,-0.08933785280397355,-0.4447763197637346,-1.2450582273383226,-0.5768701547135617,0.0
2019-08-26,1.0,-0.0,-0.06857161887634462,-0.45072767842275285,-1.2505411796050223,-0.5604622506410897,0.0
2019-08-27,1.0,-0.0,-0.06280997237293214,-0.4470259295010485,-1.248377325832973,-0.5703491661951204,0.0
2019-08-28,1.0,-0.0,-0.04745120207495095,-0.4582183353838992,-1.2533169288065709,-0.5662554450836298,0.0
2019-08-29,1.0,-0.0,-0.030588157063536923,-0.4677660670944576,-1.2635236227017321,-0.5629550819563122,0.0
2019-08-30,1.0,-0.0,-0.02685875144891538,-0.4741513495611856,-1.2576254346746152,-0.5531710548103991,0.0
2019-09-03,1.0,-0.008624107850911973,-0.04169970922548242,-0.4917393602960613,-1.2294144858577847,-0.5327451757864129,0.0
2019-09-04,1.0,-0.0012890005288207298,-0.03814119513484929,-0.5043627710206241,-1.2277564780539398,-0.5336131676361714,0.0
2019-09-05,1.0,-0.0052444092618246585,-0.04446203575433736,-0.49967016293950794,-1.2302592519295468,-0.5187347450359522,0.0
2019-09-06,1.0,-0.0,-0.03679910390722804,-0.5161757923173224,-1.2497529155959677,-0.49173090861171515,0.0
2019-09-09,1.0,-0.0,-0.034657705738947095,-0.516142847730118,-1.2498188047703762,-0.49387230677999605,0.0
2019-09-10,1.0,-0.0,-0.025057546859585663,-0.5330812232818153,-1.261229858599145,-0.4689904636632687,0.0
2019-09-11,1.0,-0.002695595003287311,-0.01101249178172255,-0.5456936226166995,-1.2656147271531886,-0.4622945430637738,0.0
2019-09-12,1.0,-0.0,-0.012631441872578702,-0.544323989972979,-1.2510336295862226,-0.44750463912491456,0.0
2019-09-13,1.0,-0.0,-0.01900931002043663,-0.5368021539559477,-1.239887111947319,-0.4481785447821715,0.0
2019-09-16,1.0,-0.006708811766223713,-0.010998580828280221,-0.5277061024383951,-1.2366791381757192,-0.4432653851115985,0.0
2019-09-17,1.0,-0.005905511811023622,-0.0010003872466761328,-0.5298502646185621,-1.240931973667226,-0.44936749709565,0.0
2019-09-18,1.0,-0.0,-0.012388006598311609,-0.5165766406831193,-1.2462075880583499,-0.4592618947504609,0.0
2019-09-19,1.0,-0.0019082734976389158,-0.011449640985833495,-0.5115466718416456,-1.2498867973348857,-0.4596028203635423,0.0
