Date,BANR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-05,1.0,-0.0,-0.8489093123685084,-0.0,-0.4071531391872439,-0.5121525855387,0.0
2018-11-06,1.0,-0.0,-0.8471044610695483,-0.0,-0.4088944305901912,-0.5148240509836519,0.0
2018-11-07,1.0,-0.0,-0.8469998337858053,-0.0,-0.40858219291927533,-0.514654551498698,0.0
2018-11-08,1.0,-0.0,-0.8438377277481147,-0.0,-0.39591016678593055,-0.5124951835746133,0.0
2018-11-09,1.0,-0.0,-0.8437629050463893,-0.0,-0.3970487019244005,-0.5122374253227983,0.0
2018-11-12,1.0,-0.0,-0.8288866930171279,-0.0,-0.40519323671497587,-0.5107872200263505,0.0
2018-11-13,1.0,-0.0,-0.8300342231348391,-0.0,-0.39997262149212864,-0.5078439425051334,0.0
2018-11-14,1.0,-0.0,-0.8301359351019514,-0.0,-0.4020225827669371,-0.5084411313308485,0.0
2018-11-15,1.0,-0.0,-0.8322428107989223,-0.0,-0.4021553857150712,-0.5148182767911146,0.0
2018-11-16,1.0,-0.0,-0.8357670266696055,-0.0,-0.40456248622437735,-0.5147950187348468,0.0
2018-11-19,1.0,-0.0,-0.8356888999090833,-0.0,-0.40438603741356033,-0.515001239771882,0.0
2018-11-20,1.0,-0.0,-0.8251658170257085,-0.0,-0.39456229786767527,-0.5210765773173271,0.0
2018-11-21,1.0,-0.0,-0.8236368095484644,-0.0,-0.3914488922800229,-0.5099054418617326,0.0
2018-11-23,1.0,-0.0,-0.8113151013292657,-0.0,-0.3995968620614513,-0.5129930268032251,0.0
2018-11-26,1.0,-0.0,-0.8138869979577944,-0.0,-0.3978216473791695,-0.5112321307011573,0.0
2018-11-27,1.0,-0.0,-0.8140632629808475,-0.0,-0.3920568607237806,-0.5067277955618252,0.0
2018-11-28,1.0,-0.0,-0.8174984395777363,-0.0,-0.390485494857391,-0.5057667779315586,0.0
2018-11-29,1.0,-0.0,-0.803399951582968,-0.0,-0.3807999569626382,-0.5056083062108293,0.0
2018-11-30,1.0,-0.0,-0.8035719088732888,-0.0,-0.3805911939535759,-0.5055004169020145,0.0
2018-12-03,1.0,-0.0,-0.8038102413691036,-0.0,-0.3811048623631031,-0.5059333207760407,0.0
2018-12-04,1.0,-0.0,-0.806745253886845,-0.0,-0.37515104320506965,-0.5033162374801965,0.0
2018-12-06,1.0,-0.0,-0.8003626376556542,-0.0,-0.3688238274271392,-0.4972668853158414,0.0
2018-12-07,1.0,-0.0,-0.8024559530165509,-0.0,-0.3724506139882542,-0.4946075814201815,0.0
2018-12-10,1.0,-0.0,-0.8126363394519819,-0.0,-0.3717212024474594,-0.4759244479914871,0.0
2018-12-11,1.0,-0.0,-0.8123437084330939,-0.0,-0.3727587124235169,-0.47517956903431763,0.0
2018-12-12,1.0,-0.0,-0.813037573562698,-0.0,-0.3723271110164301,-0.4775384123771736,0.0
2018-12-13,1.0,-0.0,-0.8116848549374501,-0.0,-0.37309023156774024,-0.47692307692307695,0.0
2018-12-14,1.0,-0.0,-0.8189889617661175,-0.0,-0.3697275102650242,-0.4774969338239215,0.0
2018-12-17,1.0,-0.0,-0.8191599861506911,-0.0,-0.36626095293898314,-0.47790768902974934,0.0
2018-12-18,1.0,-0.0,-0.8114076898633621,-0.0,-0.35923101366380683,-0.4773858701408749,0.0
2018-12-19,1.0,-0.0,-0.812682331724394,-0.0,-0.36118920065772026,-0.47822627698509523,0.0
2018-12-20,1.0,-0.0,-0.8181769751211976,-0.0,-0.363219860422993,-0.4822865057801929,0.0
2018-12-21,1.0,-0.0,-0.8238358494577929,-0.0,-0.3697374016585159,-0.46430469912821604,0.0
2018-12-24,1.0,-0.0,-0.8068539118027849,-0.0,-0.35965862551853517,-0.4757048114777922,0.0
2018-12-26,1.0,-0.0,-0.8120999055514744,-0.0,-0.3442648756427747,-0.4672053730716759,0.0
2018-12-27,1.0,-0.0,-0.7890514877367436,-0.0,-0.30833696404315847,-0.4654655424280479,0.0
2018-12-28,1.0,-0.0,-0.7955979682930584,-0.0,-0.30714175773433894,-0.46254681647940077,0.0
2018-12-31,1.0,-0.0,-0.7985162747715371,-0.0,-0.3067050005133997,-0.4618030598624089,0.0
2019-01-02,1.0,-0.0,-0.7979323790467395,-0.0,-0.304166025345031,-0.46318813811502746,0.0
2019-01-03,1.0,-0.0,-0.797942217888849,-0.0,-0.3036126648534921,-0.4642582234310053,0.0
2019-01-04,1.0,-0.0,-0.799606621027894,-0.0,-0.2902574844181056,-0.46451926024317974,0.0
2019-01-07,1.0,-0.0,-0.783177146311971,-0.0,-0.2837565497783152,-0.4522370012091899,0.0
2019-01-08,1.0,-0.0,-0.7655115012106538,-0.0,-0.30394975786924944,-0.4527340597255851,0.0
2019-01-09,1.0,-0.0,-0.7521005222920294,-0.0,-0.3064113238967527,-0.4646380541467969,0.0
2019-01-10,1.0,-0.0,-0.7487617507328413,-0.0,-0.31390882442130796,-0.4643687455776812,0.0
2019-01-11,1.0,-0.0,-0.7337007356472938,-0.0,-0.31703617564527137,-0.47726066182976473,0.0
2019-01-14,1.0,-0.0,-0.7317931069386103,-0.0,-0.31836125309985325,-0.48031276886482116,0.0
2019-01-15,1.0,-0.0,-0.7247067170040793,-0.0,-0.31788582866698756,-0.49116983809258363,0.0
2019-01-16,1.0,-0.0,-0.7238428036057936,-0.0,-0.30915122050035454,-0.4991897093082144,0.0
2019-01-17,1.0,-0.0,-0.7260666632844603,-0.0,-0.30937040231342905,-0.5011922276901223,0.0
2019-01-18,1.0,-0.0,-0.7152878753093033,-0.0,-0.31443075431749185,-0.5212367031453279,0.0
2019-01-22,1.0,-0.0,-0.8052219055374593,-0.0,-0.19139352605863194,-0.548172842019544,0.0
2019-01-23,1.0,-0.0,-0.773149680474578,-0.0,-0.1916134124296662,-0.5812307457290526,0.0
2019-01-24,1.0,-0.0,-0.766619050048467,-0.0,-0.20603540635681852,-0.5782358042956992,0.0
2019-01-25,1.0,-0.0,-0.7776056192542093,-0.0,-0.1884361119719037,-0.6163361223014152,0.0
2019-01-28,1.0,-0.0,-0.7600240002086974,-0.0,-0.22755850050870008,-0.6211619231471578,0.0
2019-01-29,1.0,-0.0,-0.748124722302083,-0.0,-0.22832649434149654,-0.6371501006246569,0.0
2019-01-30,1.0,-0.0,-0.7453560776516142,-0.0,-0.22662341060122443,-0.6443409554706714,0.0
2019-01-31,1.0,-0.0,-0.7502026514656277,-0.0,-0.20071647098815468,-0.6639384985487541,0.0
2019-02-01,1.0,-0.0,-0.7486517618723494,-0.0,-0.2062149850777528,-0.6630713649929316,0.0
2019-02-04,1.0,-0.0,-0.7468092355269019,-0.0,-0.20378960610110855,-0.6701784731504049,0.0
2019-02-05,1.0,-0.0,-0.7449474429211775,-0.0,-0.2039109806285879,-0.6724422658523159,0.0
2019-02-06,1.0,-0.0,-0.7245444801714899,-0.0,-0.20735628578150736,-0.6822471440148485,0.0
2019-02-07,1.0,-0.0,-0.725081688668148,-0.0,-0.2023526336426611,-0.6866030584237355,0.0
2019-02-08,1.0,-0.0,-0.7357240508991482,-0.0,-0.22923020296561156,-0.664107687453991,0.0
2019-02-11,1.0,-0.0,-0.7340649507868836,-0.0,-0.2335912416442971,-0.6640612663824412,0.0
2019-02-12,1.0,-0.0,-0.7405746246998919,-0.0,-0.23839801598818036,-0.6593409492652297,0.0
2019-02-13,1.0,-0.0,-0.7464461850884827,-0.0,-0.23762428462167365,-0.6532953556452251,0.0
2019-02-14,1.0,-0.0,-0.7304083520549755,-0.0,-0.25471124620060787,-0.6579357737544601,0.0
2019-02-15,1.0,-0.0,-0.7260172495899254,-0.0,-0.25839991533943596,-0.6612254616646384,0.0
2019-02-19,1.0,-0.0,-0.7304685422538957,-0.0,-0.2623783438812955,-0.6663032494814658,0.0
2019-02-20,1.0,-0.0,-0.7373589134669263,-0.0,-0.25629052485524456,-0.6746537876564294,0.0
2019-02-21,1.0,-0.0,-0.7310004006945372,-0.0,-0.25729931881928675,-0.6829704821690931,0.0
2019-02-22,1.0,-0.0,-0.7233105583431194,-0.0,-0.2678018575851393,-0.6778050603181381,0.0
2019-02-25,1.0,-0.0,-0.719548107297746,-0.0,-0.27440167050382824,-0.6831129196337742,0.0
2019-02-26,1.0,-0.0,-0.7202827157849646,-0.0,-0.2759423859498822,-0.681007710430499,0.0
2019-02-27,1.0,-0.0,-0.7272191094072545,-0.0,-0.2808503793463982,-0.6728237848851237,0.0
2019-02-28,1.0,-0.0,-0.7302996968152182,-0.0,-0.28485954227147114,-0.6678919266990422,0.0
2019-03-01,1.0,-0.0,-0.7343997423441316,-0.0,-0.27703373681526616,-0.6724818164738722,0.0
2019-03-04,1.0,-0.0,-0.7312500000000001,-0.0,-0.2652628755364807,-0.685890557939914,0.0
2019-03-05,1.0,-0.0,-0.7263874317380894,-0.0,-0.2749845317838216,-0.6887794904904097,0.0
2019-03-06,1.0,-0.0,-0.7264041768711144,-0.0,-0.2730844793713163,-0.6917942783324811,0.0
2019-03-07,1.0,-0.0,-0.7321563342318059,-0.0,-0.2662803234501348,-0.6969811320754716,0.0
2019-03-08,1.0,-0.0,-0.7351058057514921,-0.0,-0.2685567010309278,-0.7093054801953338,0.0
2019-03-11,1.0,-0.0,-0.7350545691480697,-0.0,-0.27023945267958954,-0.7095889667155345,0.0
2019-03-12,1.0,-0.0,-0.7196085913650241,-0.0,-0.2781018316615787,-0.7280037069341474,0.0
2019-03-13,1.0,-0.0,-0.7275764796100019,-0.0,-0.2848574480322077,-0.726316654342289,0.0
2019-03-14,1.0,-0.0,-0.7258355669821126,-0.0,-0.28712871287128716,-0.7221158579946392,0.0
2019-03-15,1.0,-0.0,-0.716443689000987,-0.0,-0.2897247505208905,-0.7353602368680777,0.0
2019-03-18,1.0,-0.0,-0.7252707780725022,-0.0,-0.298380857648099,-0.7393899204244031,0.0
2019-03-19,1.0,-0.0,-0.7271316110433529,-0.0,-0.296152566803415,-0.7486417562922718,0.0
2019-03-20,1.0,-0.0,-0.751323788978231,-0.0,-0.3037850558933124,-0.7465609503263945,0.0
2019-03-21,1.0,-0.0,-0.7553332768217909,-0.0,-0.286004916504196,-0.7842389308016163,0.0
2019-03-22,1.0,-0.0,-0.7521978333616924,-0.0,-0.31535363847768133,-0.7683909023878397,0.0
2019-03-25,1.0,-0.0,-0.7127695512640055,-0.0,-0.33351162659760153,-0.7688474748043467,0.0
2019-03-26,1.0,-0.0,-0.7174619318021301,-0.0,-0.3325423058451281,-0.775122185495946,0.0
2019-03-27,1.0,-0.0,-0.7154908843845544,-0.0,-0.334899784848828,-0.780545804552146,0.0
2019-03-28,1.0,-0.0,-0.7171281993140785,-0.0,-0.33261528868229356,-0.7846716362914883,0.0
2019-03-29,1.0,-0.0,-0.7204773513237712,-0.0,-0.3322183797267419,-0.7819320823175917,0.0
2019-04-01,1.0,-0.0,-0.7298516354145982,-0.0,-0.3361606762928711,-0.7707866443505149,0.0
2019-04-02,1.0,-0.0,-0.7349284741144414,-0.0,-0.34627611262488645,-0.7571525885558582,0.0
2019-04-03,1.0,-0.0,-0.7358624407683796,-0.0,-0.3448344352069914,-0.7567460204863377,0.0
2019-04-04,1.0,-0.0,-0.7305290644868301,-0.0,-0.3468153950953678,-0.7610127157129882,0.0
2019-04-05,1.0,-0.0,-0.7246826435931008,-0.0,-0.3486366482609438,-0.772926509933398,0.0
2019-04-08,1.0,-0.0,-0.724271402550091,-0.0,-0.34796220400728595,-0.7738501821493624,0.0
2019-04-09,1.0,-0.0,-0.6933097006527122,-0.0,-0.39415935178933154,-0.7259453072248481,0.0
2019-04-10,1.0,-0.0,-0.6943631863186318,-0.0,-0.39460508550855083,-0.7237848784878488,0.0
2019-04-11,1.0,-0.0,-0.6862088376020264,-0.0,-0.41122994652406414,-0.717084154235857,0.0
2019-04-12,1.0,-0.0,-0.6850710567046574,-0.0,-0.41179119178274937,-0.7172646686365555,0.0
2019-04-15,1.0,-0.0,-0.6833507616652065,-0.0,-0.4250063589859538,-0.7178588587739876,0.0
2019-04-16,1.0,-0.0,-0.6832860385925086,-0.0,-0.4261634506242906,-0.7282633371169126,0.0
2019-04-17,1.0,-0.0,-0.676542577413479,-0.0,-0.42207422586520943,-0.7474669854280509,0.0
2019-04-18,1.0,-0.0,-0.6782796800728661,-0.0,-0.4248996669797626,-0.7431474681922978,0.0
2019-04-22,1.0,-0.0,-0.686345071830463,-0.0,-0.4277839659555022,-0.741952988889841,0.0
2019-04-23,1.0,-0.0,-0.6858073363044223,-0.0,-0.4252085475945606,-0.7458004799451491,0.0
2019-04-24,1.0,-0.0,-0.6931148853433979,-0.0,-0.42311431349002115,-0.743009092468691,0.0
2019-04-25,1.0,-0.0,-0.6910064117242959,-0.0,-0.42875543851614384,-0.7426150675520953,0.0
2019-04-26,1.0,-0.0,-0.7028237929611507,-0.0,-0.4133113246477628,-0.8314566998762011,0.0
2019-04-29,1.0,-0.0,-0.7084513692162416,-0.0,-0.41598796033994334,-0.8264872521246458,0.0
2019-04-30,1.0,-0.0,-0.7069643649268076,-0.0,-0.4119473606387698,-0.8383261866035783,0.0
2019-05-01,1.0,-0.0,-0.7062394503834879,-0.0,-0.4306316444075928,-0.8244247682785987,0.0
2019-05-02,1.0,-0.0,-0.7087045313286175,-0.0,-0.41276230502856126,-0.8382218012845177,0.0
2019-05-03,1.0,-0.0,-0.7176076781799869,-0.0,-0.4088216126547781,-0.8358315066058417,0.0
2019-05-06,1.0,-0.0,-0.7187786079201489,-0.0,-0.4083512978767386,-0.8259457224699525,0.0
2019-05-07,1.0,-0.0,-0.7251674189456294,-0.0,-0.4028085081275629,-0.8221671534354072,0.0
2019-05-08,1.0,-0.0,-0.7258055050179001,-0.0,-0.4053641645636481,-0.8032454956276776,0.0
2019-05-09,1.0,-0.0,-0.7252882668779156,-0.0,-0.4075932282956312,-0.8011618695537365,0.0
2019-05-10,1.0,-0.0,-0.7258533149414493,-0.0,-0.4124380007630675,-0.796583805359082,0.0
2019-05-13,1.0,-0.0,-0.7256455399061033,-0.0,-0.40792253521126765,-0.8007042253521127,0.0
2019-05-14,1.0,-0.0,-0.7094516091553387,-0.0,-0.4107412571163007,-0.784448704542814,0.0
2019-05-15,1.0,-0.0,-0.714348117301028,-0.0,-0.4151256588718367,-0.7826669384664667,0.0
2019-05-16,1.0,-0.0,-0.718735417638824,-0.0,-0.41139757349510025,-0.7863392440503967,0.0
2019-05-17,1.0,-0.0,-0.7142397566753429,-0.0,-0.419559558974059,-0.7907758898020063,0.0
2019-05-20,1.0,-0.0,-0.7095265926358854,-0.0,-0.4207481005260082,-0.7919929865575687,0.0
2019-05-21,1.0,-0.0,-0.7140018700327255,-0.0,-0.41470897615708274,-0.7932152875175316,0.0
2019-05-22,1.0,-0.0,-0.705629854581557,-0.0,-0.42515914267359695,-0.7892600595690007,0.0
2019-05-23,1.0,-0.0,-0.7156543008560945,-0.0,-0.4258051365674684,-0.7704268825345058,0.0
2019-05-24,1.0,-0.0,-0.7108535239091278,-0.0,-0.42284004415780607,-0.7713962001045842,0.0
2019-05-28,1.0,-0.0,-0.7179084967320262,-0.0,-0.4155410312273058,-0.7714161220043574,0.0
2019-05-29,1.0,-0.0,-0.729220346834197,-0.0,-0.41101878926493157,-0.7548710228424192,0.0
2019-05-30,1.0,-0.0,-0.7237440936893064,-0.0,-0.4102675594979273,-0.7647911412586602,0.0
2019-05-31,1.0,-0.0,-0.7316930970149254,-0.0,-0.400419776119403,-0.7830282182835822,0.0
2019-06-03,1.0,-0.0,-0.735030810370887,-0.0,-0.400622020695268,-0.7709568654807579,0.0
2019-06-04,1.0,-0.0,-0.7293156578870864,-0.0,-0.39903482760625614,-0.7787952787952789,0.0
2019-06-05,1.0,-0.0,-0.7145693077852581,-0.0,-0.40261234823637726,-0.759853846596467,0.0
2019-06-06,1.0,-0.0,-0.7224763384252466,-0.0,-0.3807140185840454,-0.7735968470412243,0.0
2019-06-07,1.0,-0.0,-0.7324648434129928,-0.0,-0.37488856296551926,-0.7684122738906624,0.0
2019-06-10,1.0,-0.0,-0.7322639990801426,-0.0,-0.36538461538461536,-0.7769345751408532,0.0
2019-06-11,1.0,-0.0,-0.7372834952015908,-0.0,-0.3663794345658376,-0.7782645032998069,0.0
2019-06-12,1.0,-0.0,-0.7386429147930358,-0.0,-0.3644356047503747,-0.7794592413236481,0.0
2019-06-13,1.0,-0.0,-0.7430573579029328,-0.0,-0.36816910344032067,-0.7725581797733369,0.0
2019-06-14,1.0,-0.0,-0.7385227239978096,-0.0,-0.3742182771837805,-0.7691864318856452,0.0
2019-06-17,1.0,-0.0,-0.7349883362612678,-0.0,-0.3823114362238286,-0.7626357169599401,0.0
2019-06-18,1.0,-0.0,-0.7233742295950695,-0.0,-0.38690167617072746,-0.7697713265364899,0.0
2019-06-19,1.0,-0.0,-0.7213657021227636,-0.0,-0.38937467640798473,-0.7656330898003797,0.0
2019-06-20,1.0,-0.0,-0.7244686365992743,-0.0,-0.3897240942342031,-0.7658545014688094,0.0
2019-06-21,1.0,-0.0,-0.7241289801568991,-0.0,-0.395102676511306,-0.7649400092293495,0.0
2019-06-24,1.0,-0.0,-0.7194269539599099,-0.0,-0.39492230373750786,-0.7739876379180867,0.0
2019-06-25,1.0,-0.0,-0.7193281683626271,-0.0,-0.3949468085106383,-0.776595744680851,0.0
2019-06-26,1.0,-0.0,-0.7146783947223749,-0.0,-0.3672347443650358,-0.8115216573594515,0.0
2019-06-27,1.0,-0.0,-0.7150020288678917,-0.0,-0.385079125847777,-0.7983015477363632,0.0
2019-06-28,1.0,-0.0,-0.7114793996639045,-0.0,-0.3873790345946573,-0.7985165440111259,0.0
2019-07-01,1.0,-0.0,-0.7144385335954666,-0.0,-0.3856828958020122,-0.7910257892910836,0.0
2019-07-02,1.0,-0.0,-0.7165110834946967,-0.0,-0.38305251293315223,-0.7905262853674749,0.0
2019-07-03,1.0,-0.0,-0.7209826589595376,-0.0,-0.3773121387283237,-0.7918786127167631,0.0
2019-07-05,1.0,-0.0,-0.7189018745660727,-0.0,-0.38174033788474887,-0.7922066651238139,0.0
2019-07-08,1.0,-0.0,-0.722974537037037,-0.0,-0.37557870370370366,-0.7949652777777777,0.0
2019-07-09,1.0,-0.0,-0.7231605738084219,-0.0,-0.3743058769088385,-0.7946841739935215,0.0
2019-07-10,1.0,-0.0,-0.7197940470336409,-0.0,-0.37722368459113126,-0.7955801104972375,0.0
2019-07-11,1.0,-0.0,-0.7193740037675699,-0.0,-0.38478481379510215,-0.7939429068250978,0.0
2019-07-12,1.0,-0.0,-0.6942136799143196,-0.0,-0.4102237531478855,-0.7901699134512403,0.0
2019-07-15,1.0,-0.0,-0.7087530392497394,-0.0,-0.4138010883408591,-0.7719694338311913,0.0
2019-07-16,1.0,-0.0,-0.7207256894049348,-0.0,-0.4184325108853411,-0.7636284470246736,0.0
2019-07-17,1.0,-0.0,-0.7292809660657784,-0.0,-0.41400330923974565,-0.7595576068971522,0.0
2019-07-18,1.0,-0.0,-0.7289444010755486,-0.0,-0.4113106080319195,-0.7510047127533466,0.0
2019-07-19,1.0,-0.0,-0.7300274685557322,-0.0,-0.4120572502529999,-0.7493711146450774,0.0
2019-07-22,1.0,-0.0,-0.7077354778986347,-0.0,-0.4036102753992132,-0.7815031242767878,0.0
2019-07-23,1.0,-0.0,-0.708508114675847,-0.0,-0.40159689877628957,-0.7828275522897562,0.0
2019-07-24,1.0,-0.0,-0.70957582061951,-0.0,-0.40022538141470176,-0.7797330097087378,0.0
2019-07-25,1.0,-0.0,-0.7124024284475282,-0.0,-0.3968198901416594,-0.781786643538595,0.0
2019-07-26,1.0,-0.0,-0.6746619635508524,-0.0,-0.4582304526748971,-0.8065255731922399,0.0
2019-07-29,1.0,-0.0,-0.6655977877147564,-0.0,-0.462167568839727,-0.8141327371146152,0.0
2019-07-30,1.0,-0.0,-0.6644496762801648,-0.0,-0.4637728075338435,-0.814685108887581,0.0
2019-07-31,1.0,-0.0,-0.6803902553704194,-0.0,-0.4554350700872785,-0.8028446325193218,0.0
2019-08-01,1.0,-0.0,-0.6942519962423673,-0.0,-0.4499471582902771,-0.791451385627055,0.0
2019-08-02,1.0,-0.0,-0.6955368197629856,-0.0,-0.442544661281764,-0.8098579093213844,0.0
2019-08-05,1.0,-0.0,-0.6928628236472356,-0.0,-0.44198650917552795,-0.8107455300597955,0.0
2019-08-06,1.0,-0.0,-0.6921348314606741,-0.0,-0.41920326864147084,-0.8070917846198745,0.0
2019-08-07,1.0,-0.0,-0.69490538573508,-0.0,-0.4055021834061135,-0.810829694323144,0.0
2019-08-08,1.0,-0.0,-0.6961390411757844,-0.0,-0.4063630001166453,-0.8136591624868774,0.0
2019-08-09,1.0,-0.0,-0.6905176921736099,-0.0,-0.39515426180930796,-0.8194468653767938,0.0
2019-08-12,1.0,-0.0,-0.6903871248368857,-0.0,-0.40469769464984773,-0.8047556908800928,0.0
2019-08-13,1.0,-0.0,-0.6776373020936032,-0.0,-0.4043379922287305,-0.8177521312996577,0.0
2019-08-14,1.0,-0.0,-0.6790616854908775,-0.0,-0.39777005502461626,-0.8192006950477846,0.0
2019-08-15,1.0,-0.0,-0.6988340858432874,-0.0,-0.3873806938332286,-0.7714179573641197,0.0
2019-08-16,1.0,-0.0,-0.6989827990170866,-0.0,-0.3887650722898451,-0.7695868335333448,0.0
2019-08-19,1.0,-0.0,-0.6912447648081141,-0.0,-0.3919769794011225,-0.7658622752784979,0.0
2019-08-20,1.0,-0.0,-0.6975336705120192,-0.0,-0.3857191566744332,-0.7581405921463886,0.0
2019-08-21,1.0,-0.0,-0.6960999061246551,-0.0,-0.3881034335618581,-0.7605040821551504,0.0
2019-08-22,1.0,-0.0,-0.697879959076958,-0.0,-0.37430373991133337,-0.7697226327156984,0.0
2019-08-23,1.0,-0.0,-0.6941066151398044,-0.0,-0.3732098204137304,-0.7742384632871107,0.0
2019-08-26,1.0,-0.0,-0.6911901868234362,-0.0,-0.36793759362369627,-0.7672196941861451,0.0
2019-08-27,1.0,-0.0,-0.6898887822503246,-0.0,-0.36312312990458984,-0.7697736126009145,0.0
2019-08-28,1.0,-0.0,-0.6961646081230038,-0.0,-0.3504423278030581,-0.7797688024645997,0.0
2019-08-29,1.0,-0.0,-0.6874045585656919,-0.0,-0.35252530965443135,-0.7879644816469656,0.0
2019-08-30,1.0,-0.0,-0.6865865357485469,-0.0,-0.35065741210992607,-0.7842672535409965,0.0
2019-09-03,1.0,-0.0,-0.6908182562307714,-0.0,-0.3512376866408874,-0.7804905585819526,0.0
2019-09-04,1.0,-0.0,-0.6932870370370371,-0.0,-0.34874661246612465,-0.7809112466124661,0.0
2019-09-05,1.0,-0.0,-0.7070164082069178,-0.0,-0.3461765781993189,-0.7612507387914779,0.0
2019-09-06,1.0,-0.0,-0.7035842494951761,-0.0,-0.35368521426968813,-0.7473076060130132,0.0
2019-09-09,1.0,-0.0,-0.7068738256162885,-0.0,-0.3544605547297866,-0.7431920800964747,0.0
2019-09-10,1.0,-0.0,-0.7156862745098039,-0.0,-0.31265494703628577,-0.7888776200135227,0.0
2019-09-11,1.0,-0.0,-0.7077027141286886,-0.0,-0.3390265212367182,-0.7716806177954397,0.0
2019-09-12,1.0,-0.0,-0.6848493382145874,-0.0,-0.35294283300478735,-0.7783441284145312,0.0
2019-09-13,1.0,-0.0,-0.6825454955208744,-0.0,-0.3608372302664939,-0.7737055608766691,0.0
2019-09-16,1.0,-0.0,-0.6857971994477784,-0.0,-0.35747893950919896,-0.774152649818274,0.0
2019-09-17,1.0,-0.0,-0.6536084220033305,-0.0,-0.3724704354943411,-0.7963083175750049,0.0
2019-09-18,1.0,-0.0,-0.6602426636568849,-0.0,-0.3693284424379233,-0.7920993227990971,0.0
2019-09-19,1.0,-0.0,-0.6527049134089242,-0.0,-0.3817058723980369,-0.7861454278783776,0.0
2019-09-20,1.0,-0.0,-0.6687251501565011,-0.0,-0.38050926317570427,-0.7706059837013226,0.0
2019-09-23,1.0,-0.0,-0.6683795917214898,-0.0,-0.3843634412852585,-0.7707315695852275,0.0
