Date,ABG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.13266761768901567,-0.7981765180177386,-0.0,-0.4733610370278484,-0.6969546610432301,0.0
2018-10-19,1.0,-0.12311922637253991,-0.796335774090895,-0.0,-0.47177680971359715,-0.6983656193036116,0.0
2018-10-22,1.0,-0.12330887588619546,-0.7836599486084023,-0.0,-0.4818426674096777,-0.7070678926349029,0.0
2018-10-23,1.0,-0.12470981521032592,-0.7836072677747856,-0.0,-0.4806079177887145,-0.7064103754604265,0.0
2018-10-24,1.0,-0.1677284595300261,-0.8766231505657093,-0.0,-0.6047345517841601,-0.8322715404699739,0.0
2018-10-25,1.0,-0.12564059053113863,-0.8328185983370099,-0.0,-0.6274902426607839,-0.8079416256575598,0.0
2018-10-26,1.0,-0.11084596511276174,-0.8201861997109534,-0.0,-0.6311296339864887,-0.7988438140691695,0.0
2018-10-29,1.0,-0.08196666331287521,-0.8378441828487104,-0.0,-0.621390481939833,-0.8125901331455211,0.0
2018-10-30,1.0,-0.10997832272049857,-0.8474461455087385,-0.0,-0.6298265817639886,-0.79979000135483,0.0
2018-10-31,1.0,-0.11664477893389903,-0.8243256894635821,-0.0,-0.6302320099673367,-0.7961746977809206,0.0
2018-11-01,1.0,-0.10132840087439045,-0.8359845300151336,-0.0,-0.629460232049773,-0.7962670253909534,0.0
2018-11-02,1.0,-0.10107083741512683,-0.8471100901935614,-0.0,-0.6298685943992162,-0.7999864878559605,0.0
2018-11-05,1.0,-0.09826101637683606,-0.8546344757724126,-0.0,-0.630254938375823,-0.7935167989194664,0.0
2018-11-06,1.0,-0.10740252274187548,-0.8634472963376282,-0.0,-0.6258158330797066,-0.7850258699401442,0.0
2018-11-07,1.0,-0.10665765461304494,-0.8637377492396079,-0.0,-0.6244339303818858,-0.7846907739101048,0.0
2018-11-08,1.0,-0.07961249664789488,-0.8656476267095737,-0.0,-0.6153794582998123,-0.7914320193081256,0.0
2018-11-09,1.0,-0.07804779671271554,-0.8686766831367013,-0.0,-0.6211892037242446,-0.7933178716681792,0.0
2018-11-12,1.0,-0.07687671599812497,-0.856358400857162,-0.0,-0.6244224201433067,-0.7906649702002277,0.0
2018-11-13,1.0,-0.04571751562707806,-0.8561311344593695,-0.0,-0.6302699827104667,-0.792791594626945,0.0
2018-11-14,1.0,-0.047929703102116895,-0.8558114765011318,-0.0,-0.6318066835308215,-0.7929037411796033,0.0
2018-11-15,1.0,-0.046844870004654565,-0.8576035640667599,-0.0,-0.635614070084447,-0.7845933905179866,0.0
2018-11-16,1.0,-0.04487264526399575,-0.8507230034491908,-0.0,-0.6339546298752984,-0.7870124701512338,0.0
2018-11-19,1.0,-0.04843739632406609,-0.8500431291885077,-0.0,-0.6325061376152875,-0.7866763983809966,0.0
2018-11-20,1.0,-0.000528296902859407,-0.8439212837614738,-0.0,-0.6411543287327477,-0.8162847520306411,0.0
2018-11-21,1.0,-0.000393455523131906,-0.8393717826813994,-0.0,-0.6374307354339487,-0.8016000524607365,0.0
2018-11-23,1.0,-0.0007540736369299367,-0.8389233139897052,-0.0,-0.6374545096882069,-0.8014491328153175,0.0
2018-11-26,1.0,-0.0,-0.8551068101774135,-0.0,-0.636845396794049,-0.7995786840459497,0.0
2018-11-27,1.0,-0.0,-0.8540402217775006,-0.0,-0.631212886716315,-0.7954463436238968,0.0
2018-11-28,1.0,-0.0,-0.8681354817494247,-0.0,-0.6270305820453798,-0.7932259125287734,0.0
2018-11-29,1.0,-0.0,-0.8498372395833335,-0.0,-0.6137044270833334,-0.7916666666666667,0.0
2018-11-30,1.0,-0.0,-0.8524954272275935,-0.0,-0.6149072380454664,-0.7988633394303633,0.0
2018-12-03,1.0,-0.0,-0.8525168113860416,-0.0,-0.6139583469347784,-0.7978716458836587,0.0
2018-12-04,1.0,-0.0,-0.8525503224545631,-0.0,-0.6091459839749853,-0.7954204937789069,0.0
2018-12-06,1.0,-0.0,-0.8191962144706973,-0.0,-0.5988425999936056,-0.7791987722607667,0.0
2018-12-07,1.0,-0.0,-0.8192979090734701,-0.0,-0.5986316260630474,-0.7792058315749089,0.0
2018-12-10,1.0,-0.0,-0.8167152636916835,-0.0,-0.5883620689655172,-0.764293864097363,0.0
2018-12-11,1.0,-0.0,-0.8177925784966699,-0.0,-0.5850935616872819,-0.768696479543292,0.0
2018-12-12,1.0,-0.0,-0.8182452800253848,-0.0,-0.5871807075995558,-0.7676661907028399,0.0
2018-12-13,1.0,-0.0,-0.816426193118757,-0.0,-0.5881084509275408,-0.7665451086094814,0.0
2018-12-14,1.0,-0.0,-0.8007170505742749,-0.0,-0.6029570404213465,-0.7691160606637476,0.0
2018-12-17,1.0,-0.0,-0.8009907592645518,-0.0,-0.5783239655774666,-0.7961957384649582,0.0
2018-12-18,1.0,-0.0,-0.7871835443037974,-0.0,-0.5734177215189873,-0.8039240506329114,0.0
2018-12-19,1.0,-0.0,-0.787609218690642,-0.0,-0.5741104216791187,-0.8040395086741801,0.0
2018-12-20,1.0,-0.0,-0.7823629704470826,-0.0,-0.574166456175802,-0.8008651174539024,0.0
2018-12-21,1.0,-0.0,-0.784622641509434,-0.0,-0.5774528301886792,-0.7825471698113207,0.0
2018-12-24,1.0,-0.0,-0.7745177855711423,-0.0,-0.5698584669338678,-0.7868862725450904,0.0
2018-12-26,1.0,-0.0,-0.786703945324635,-0.0,-0.5451071761416588,-0.7747437092264678,0.0
2018-12-27,1.0,-0.0,-0.7524302525054926,-0.0,-0.48617088512354406,-0.7709693923616336,0.0
2018-12-28,1.0,-0.0,-0.7552407591205751,-0.0,-0.48413486119883303,-0.7682035549941351,0.0
2018-12-31,1.0,-0.0,-0.7599060580513066,-0.0,-0.4837709261712634,-0.7672829097916415,0.0
2019-01-02,1.0,-0.0,-0.759723058398555,-0.0,-0.48314268512944014,-0.7673389524382903,0.0
2019-01-03,1.0,-0.0,-0.7609416445623343,-0.0,-0.47941282855075956,-0.7738726790450929,0.0
2019-01-04,1.0,-0.0,-0.7644219237227153,-0.0,-0.45655432957543773,-0.7773446869752938,0.0
2019-01-07,1.0,-0.0,-0.7372503908208713,-0.0,-0.4514939680854202,-0.7608766185883256,0.0
2019-01-08,1.0,-0.0,-0.7415219189412738,-0.0,-0.4502245066761196,-0.7622887864823349,0.0
2019-01-09,1.0,-0.0,-0.726337874176295,-0.0,-0.4530303478029609,-0.7756271977778434,0.0
2019-01-10,1.0,-0.0,-0.7255834564254061,-0.0,-0.45347119645494827,-0.7751550960118169,0.0
2019-01-11,1.0,-0.0,-0.717686872884878,-0.0,-0.4620020186427596,-0.7889330879297037,0.0
2019-01-14,1.0,-0.0,-0.7170657793095253,-0.0,-0.46449581080278096,-0.7895299780141422,0.0
2019-01-15,1.0,-0.0,-0.7142687241697142,-0.0,-0.4650789403264651,-0.7939226355067939,0.0
2019-01-16,1.0,-0.0,-0.7077922077922078,-0.0,-0.4620470853347565,-0.7952321650951788,0.0
2019-01-17,1.0,-0.0,-0.710612075605854,-0.0,-0.45970847899508205,-0.7922912839959708,0.0
2019-01-18,1.0,-0.0,-0.7096258583945063,-0.0,-0.4637698318730761,-0.7865853658536586,0.0
2019-01-22,1.0,-0.0,-0.7383689759933282,-0.0,-0.3379996425805683,-0.9021564305712754,0.0
2019-01-23,1.0,-0.0,-0.7356369816046033,-0.0,-0.33412838019140756,-0.9116901702394086,0.0
2019-01-24,1.0,-0.0,-0.7355241165234002,-0.0,-0.33828796561604585,-0.9109360076408788,0.0
2019-01-25,1.0,-0.0,-0.7007485075305312,-0.0,-0.3084032849480287,-1.0212430679717568,0.0
2019-01-28,1.0,-0.0,-0.6958892490381994,-0.0,-0.31447093393111386,-1.0189330829117567,0.0
2019-01-29,1.0,-0.0,-0.6812386156648451,-0.0,-0.3184274438372799,-1.0361262902246509,0.0
2019-01-30,1.0,-0.0,-0.6782263682345457,-0.0,-0.3108398703698095,-1.0396462428445952,0.0
2019-01-31,1.0,-0.0,-0.6902413112763697,-0.0,-0.2927303080892396,-1.0523903475489451,0.0
2019-02-01,1.0,-0.0,-0.6890077170808775,-0.0,-0.3003888922646898,-1.0488242085434771,0.0
2019-02-04,1.0,-0.0,-0.6895053475935828,-0.0,-0.3039620807000486,-1.0449380165289255,0.0
2019-02-05,1.0,-0.0,-0.6985717331059476,-0.0,-0.3105033955598867,-1.0362700612114384,0.0
2019-02-06,1.0,-0.0,-0.6983919108241456,-0.0,-0.3118413839312907,-1.0353901443625508,0.0
2019-02-07,1.0,-0.0,-0.6957609027142421,-0.0,-0.30509301616346446,-1.0488563586459285,0.0
2019-02-08,1.0,-0.0,-0.6857880976095617,-0.0,-0.3176668326693227,-1.1090948705179282,0.0
2019-02-11,1.0,-0.0,-0.675690848980101,-0.0,-0.32287443079034367,-1.120360551431601,0.0
2019-02-12,1.0,-0.0,-0.6713612091309371,-0.0,-0.3348218467976142,-1.1165724635418293,0.0
2019-02-13,1.0,-0.0,-0.6687832664114296,-0.0,-0.33501416254240984,-1.1088492545211193,0.0
2019-02-14,1.0,-0.0,-0.659983786480419,-0.0,-0.34893364928909953,-1.109067099027189,0.0
2019-02-15,1.0,-0.0,-0.6563504196175086,-0.0,-0.35179234393036535,-1.111690013415281,0.0
2019-02-19,1.0,-0.0,-0.6545392086443271,-0.0,-0.3559539052496799,-1.1124574497985698,0.0
2019-02-20,1.0,-0.0,-0.6504987960096319,-0.0,-0.3695468618069237,-1.1072333239515901,0.0
2019-02-21,1.0,-0.0,-0.6691377414795036,-0.0,-0.36871367991204645,-1.103345374587718,0.0
2019-02-22,1.0,-0.0,-0.6635779122541604,-0.0,-0.37427508825012606,-1.1139056984367122,0.0
2019-02-25,1.0,-0.0,-0.6560732901595325,-0.0,-0.3795608908545254,-1.123424419522982,0.0
2019-02-26,1.0,-0.0,-0.6589367408108534,-0.0,-0.3733396434768891,-1.1227953935952044,0.0
2019-02-27,1.0,-0.0,-0.6496730787453805,-0.0,-0.3847878960169304,-1.1241669035661266,0.0
2019-02-28,1.0,-0.0,-0.64933383847951,-0.0,-0.3836269495485256,-1.124202816189935,0.0
2019-03-01,1.0,-0.0,-0.6502273301338722,-0.0,-0.3906605203334175,-1.1164751199797929,0.0
2019-03-04,1.0,-0.0,-0.6410653355238215,-0.0,-0.3859471755339315,-1.1323455073928976,0.0
2019-03-05,1.0,-0.0,-0.6462855687822268,-0.0,-0.39321408110000633,-1.1433891399834488,0.0
2019-03-06,1.0,-0.0,-0.6253975182390721,-0.0,-0.36322254785807817,-1.1291700442726194,0.0
2019-03-07,1.0,-0.0,-0.5994960649516285,-0.0,-0.382057423709833,-1.1291566864715215,0.0
2019-03-08,1.0,-0.0,-0.5909105155931672,-0.0,-0.3927284124745338,-1.1506660398056732,0.0
2019-03-11,1.0,-0.0,-0.5881683371802574,-0.0,-0.38995162361273594,-1.1837670344958422,0.0
2019-03-12,1.0,-0.0,-0.5551266509283481,-0.0,-0.4084412684234033,-1.2266317871498755,0.0
2019-03-13,1.0,-0.0,-0.5658658626551625,-0.0,-0.42229848927093694,-1.2193283510280013,0.0
2019-03-14,1.0,-0.0,-0.5614040711652508,-0.0,-0.4285622695944863,-1.2157076454560025,0.0
2019-03-15,1.0,-0.0,-0.5650667351129364,-0.0,-0.4260459445585215,-1.2173062114989734,0.0
2019-03-18,1.0,-0.0,-0.5642156392803502,-0.0,-0.42335346563129134,-1.208033745566101,0.0
2019-03-19,1.0,-0.0,-0.5661387535265453,-0.0,-0.4230251346499103,-1.216786355475763,0.0
2019-03-20,1.0,-0.0,-0.5689931423444209,-0.0,-0.4218739985900147,-1.21361276677562,0.0
2019-03-21,1.0,-0.0,-0.5659484687679817,-0.0,-0.43843104660827315,-1.1923150693689661,0.0
2019-03-22,1.0,-0.0,-0.5628659674409626,-0.0,-0.4686313622032045,-1.1858310276044013,0.0
2019-03-25,1.0,-0.0,-0.5168185003503855,-0.0,-0.4865579410078359,-1.1819137414792635,0.0
2019-03-26,1.0,-0.0,-0.5312509960159363,-0.0,-0.48988047808764945,-1.1661195219123506,0.0
2019-03-27,1.0,-0.0,-0.5332294581531417,-0.0,-0.48569066395319255,-1.1609005342152126,0.0
2019-03-28,1.0,-0.0,-0.5327931606482073,-0.0,-0.48207222151333423,-1.1751307898430523,0.0
2019-03-29,1.0,-0.0,-0.5165344761417423,-0.0,-0.4898298580017909,-1.1917935269284892,0.0
2019-04-01,1.0,-0.0,-0.5185007668711656,-0.0,-0.4901265337423313,-1.1867011758691206,0.0
2019-04-02,1.0,-0.0,-0.523646923666071,-0.0,-0.4972236405412305,-1.1703472044932346,0.0
2019-04-03,1.0,-0.0,-0.5248811005777395,-0.0,-0.49289795397235786,-1.174183663698171,0.0
2019-04-04,1.0,-0.0,-0.5261897922053049,-0.0,-0.49066360241309964,-1.1750774043218744,0.0
2019-04-05,1.0,-0.0,-0.528212013682427,-0.0,-0.489466449282312,-1.179182251206803,0.0
2019-04-08,1.0,-0.0,-0.5178365937859609,-0.0,-0.5038677918424753,-1.17481779823552,0.0
2019-04-09,1.0,-0.0,-0.49105234616734184,-0.0,-0.5512137548247154,-1.1476283135028231,0.0
2019-04-10,1.0,-0.0,-0.4887672627760453,-0.0,-0.5625596639725069,-1.1307834277349966,0.0
2019-04-11,1.0,-0.0,-0.47793627092797913,-0.0,-0.5906852622549799,-1.1083012993614385,0.0
2019-04-12,1.0,-0.0,-0.4758395018584999,-0.0,-0.5912571083648378,-1.1098579915493854,0.0
2019-04-15,1.0,-0.0,-0.47217435701065796,-0.0,-0.6103133575850406,-1.1085263896866424,0.0
2019-04-16,1.0,-0.0,-0.463582270022592,-0.0,-0.6081076781111783,-1.1102873325484457,0.0
2019-04-17,1.0,-0.0,-0.4417027508914926,-0.0,-0.6198102394294447,-1.1224210392256748,0.0
2019-04-18,1.0,-0.0,-0.446400713171384,-0.0,-0.6127224680823968,-1.124645802158617,0.0
2019-04-22,1.0,-0.0,-0.4495275188353977,-0.0,-0.6173221810752139,-1.125558677052739,0.0
2019-04-23,1.0,-0.0,-0.473738084575523,-0.0,-0.6053995265817926,-1.11963406052076,0.0
2019-04-24,1.0,-0.0,-0.49522977911451765,-0.0,-0.6247857443161605,-1.114032534523463,0.0
2019-04-25,1.0,-0.0,-0.5203735144312394,-0.0,-0.6490792738670498,-1.095566148622176,0.0
2019-04-26,1.0,-0.0,-0.5027728844522739,-0.0,-0.6623279180531089,-1.0971162001696353,0.0
2019-04-29,1.0,-0.0,-0.516505425545823,-0.0,-0.6678323963916852,-1.0840632762452607,0.0
2019-04-30,1.0,-0.0,-0.5119000786782062,-0.0,-0.6843692630474693,-1.0819564647259376,0.0
2019-05-01,1.0,-0.0,-0.5087420042643923,-0.0,-0.6886009512875184,-1.0829260291946858,0.0
2019-05-02,1.0,-0.0,-0.5123191496341983,-0.0,-0.6770775237032906,-1.091335586102818,0.0
2019-05-03,1.0,-0.0,-0.5117454068241469,-0.0,-0.6773950131233595,-1.0916994750656168,0.0
2019-05-06,1.0,-0.0,-0.5040259230164964,-0.0,-0.6800209478921183,-1.089094003665881,0.0
2019-05-07,1.0,-0.0,-0.5082144259719859,-0.0,-0.6763647074224375,-1.0881005367194658,0.0
2019-05-08,1.0,-0.0,-0.4950061612296518,-0.0,-0.6659964978273559,-1.081749789221091,0.0
2019-05-09,1.0,-0.0,-0.4939364461738002,-0.0,-0.6722438391699092,-1.07636186770428,0.0
2019-05-10,1.0,-0.0,-0.4907137772600789,-0.0,-0.6780560408982075,-1.066847861256714,0.0
2019-05-13,1.0,-0.0,-0.49087673891944356,-0.0,-0.6748948560336461,-1.0694273697832417,0.0
2019-05-14,1.0,-0.0,-0.46169845129911685,-0.0,-0.6845321899398439,-1.0535645718674005,0.0
2019-05-15,1.0,-0.0,-0.4649628490904432,-0.0,-0.6935049961568025,-1.0441647450678964,0.0
2019-05-16,1.0,-0.0,-0.46721547775393185,-0.0,-0.690348826035427,-1.0456132483423555,0.0
2019-05-17,1.0,-0.0,-0.46174320164186766,-0.0,-0.6818560800410467,-1.063205489994869,0.0
2019-05-20,1.0,-0.0,-0.457857966927317,-0.0,-0.682540699910268,-1.0643186770926805,0.0
2019-05-21,1.0,-0.0,-0.4515272669118823,-0.0,-0.683863745402207,-1.0630737246121862,0.0
2019-05-22,1.0,-0.0,-0.44543799699805187,-0.0,-0.6894580525660269,-1.0586657298885447,0.0
2019-05-23,1.0,-0.0,-0.4461219278646664,-0.0,-0.6932014044047239,-1.0525055857006063,0.0
2019-05-24,1.0,-0.0,-0.4167038429673061,-0.0,-0.700433369447454,-1.069402842393729,0.0
2019-05-28,1.0,-0.0,-0.4178952396115268,-0.0,-0.69988855277822,-1.0664225441808628,0.0
2019-05-29,1.0,-0.0,-0.42498093543467214,-0.0,-0.6965556685307575,-1.0559227249618708,0.0
2019-05-30,1.0,-0.0,-0.42293328269401187,-0.0,-0.6878718825167742,-1.0541840739334092,0.0
2019-05-31,1.0,-0.0,-0.4222053424484111,-0.0,-0.6886314723382706,-1.054120774781618,0.0
2019-06-03,1.0,-0.0,-0.4198652026706326,-0.0,-0.68876372496282,-1.0556592728538432,0.0
2019-06-04,1.0,-0.0,-0.4125227265477975,-0.0,-0.6576823705782909,-1.1194858218238652,0.0
2019-06-05,1.0,-0.0,-0.40221029365329963,-0.0,-0.6674771076728766,-1.0879065361540892,0.0
2019-06-06,1.0,-0.0,-0.40871408682445265,-0.0,-0.6343817238324263,-1.1210606252373119,0.0
2019-06-07,1.0,-0.0,-0.428937868136044,-0.0,-0.6252454240293875,-1.1125783773513205,0.0
2019-06-10,1.0,-0.0,-0.42716541662710844,-0.0,-0.6242602614006773,-1.1132314313744107,0.0
2019-06-11,1.0,-0.0,-0.4252397076041897,-0.0,-0.623271415461536,-1.1159773424891617,0.0
2019-06-12,1.0,-0.0,-0.4264282323152397,-0.0,-0.6217755974046527,-1.1168855831618927,0.0
2019-06-13,1.0,-0.0,-0.42849914616406304,-0.0,-0.6235848459932958,-1.1102713300866485,0.0
2019-06-14,1.0,-0.0,-0.42755111715071265,-0.0,-0.6332522200802706,-1.0994532756059792,0.0
2019-06-17,1.0,-0.0,-0.4265873015873015,-0.0,-0.6373456790123456,-1.085474930713026,0.0
2019-06-18,1.0,-0.0,-0.4349442379182156,-0.0,-0.635341188330918,-1.0801146745636696,0.0
2019-06-19,1.0,-0.0,-0.4175820717006075,-0.0,-0.6392936955084826,-1.0906172295489598,0.0
2019-06-20,1.0,-0.0,-0.41881069491739187,-0.0,-0.6412536259301299,-1.0929499306343802,0.0
2019-06-21,1.0,-0.0,-0.4218611987381703,-0.0,-0.6420189274447949,-1.0906940063091484,0.0
2019-06-24,1.0,-0.0,-0.4318124447810173,-0.0,-0.6407295216458412,-1.0828284740628549,0.0
2019-06-25,1.0,-0.0,-0.4159459034439377,-0.0,-0.6425538606699167,-1.0866488441578863,0.0
2019-06-26,1.0,-0.0,-0.4183980917707614,-0.0,-0.6236268909672964,-1.0965099491557342,0.0
2019-06-27,1.0,-0.0,-0.4014928181647118,-0.0,-0.6230634134102742,-1.1116163833657404,0.0
2019-06-28,1.0,-0.0,-0.397968142480873,-0.0,-0.6258309293866801,-1.1117835193779004,0.0
2019-07-01,1.0,-0.0,-0.3931334774300661,-0.0,-0.6391316605582181,-1.1003038561538703,0.0
2019-07-02,1.0,-0.0,-0.3975605942142299,-0.0,-0.626364347146208,-1.1035183737294763,0.0
2019-07-03,1.0,-0.0,-0.3930480447625894,-0.0,-0.6325841642962082,-1.1002469444531273,0.0
2019-07-05,1.0,-0.0,-0.39784610582175745,-0.0,-0.6248790385515841,-1.0988606211955672,0.0
2019-07-08,1.0,-0.0,-0.3932513994433499,-0.0,-0.6327985739750446,-1.1012290083497513,0.0
2019-07-09,1.0,-0.0,-0.39193245778611635,-0.0,-0.6316760475297061,-1.1033458411507193,0.0
2019-07-10,1.0,-0.0,-0.40537156451511924,-0.0,-0.6281224566455894,-1.0967883303073938,0.0
2019-07-11,1.0,-0.0,-0.400487484766101,-0.0,-0.6383863004281116,-1.0859973125839817,0.0
2019-07-12,1.0,-0.0,-0.407290658843357,-0.0,-0.6236696732311726,-1.0900408851159453,0.0
2019-07-15,1.0,-0.0,-0.42881213142375735,-0.0,-0.6294424163000405,-1.0619676120939812,0.0
2019-07-16,1.0,-0.0,-0.45339481339357557,-0.0,-0.638299189205917,-1.0029399022095686,0.0
2019-07-17,1.0,-0.0,-0.466646049172723,-0.0,-0.6306479047471779,-0.9952992113808566,0.0
2019-07-18,1.0,-0.0,-0.46758944571463884,-0.0,-0.6324847061731447,-0.9895878390904036,0.0
2019-07-19,1.0,-0.0,-0.46940289281740627,-0.0,-0.6350908641364816,-0.9861231301767833,0.0
2019-07-22,1.0,-0.0,-0.4794453004622496,-0.0,-0.6236363636363635,-0.9785516178736517,0.0
2019-07-23,1.0,-0.0,-0.4773133041925753,-0.0,-0.6212830142215109,-0.9796527735024319,0.0
2019-07-24,1.0,-0.0,-0.475619159238812,-0.0,-0.6229836844215526,-0.9856274866607039,0.0
2019-07-25,1.0,-0.0,-0.49367716340193407,-0.0,-0.606744359037937,-0.9989771881973717,0.0
2019-07-26,1.0,-0.0,-0.488894396084384,-0.0,-0.6087481800439887,-1.00018586784796,0.0
2019-07-29,1.0,-0.0,-0.47233593846917254,-0.0,-0.6119588140429227,-1.0170574370425505,0.0
2019-07-30,1.0,-0.0,-0.4386260366686791,-0.0,-0.6711257983540403,-1.0677766832957327,0.0
2019-07-31,1.0,-0.0,-0.4172861563985579,-0.0,-0.6877133650256836,-1.0855055355262737,0.0
2019-08-01,1.0,-0.0,-0.4280160601618762,-0.0,-0.6814734561213435,-1.0770186731247213,0.0
2019-08-02,1.0,-0.0,-0.4187068224507338,-0.0,-0.6796026869567986,-1.0852885931679983,0.0
2019-08-05,1.0,-0.0,-0.4122105799547756,-0.0,-0.6856906270900347,-1.086913595974394,0.0
2019-08-06,1.0,-0.0,-0.4141692789968652,-0.0,-0.6433228840125392,-1.0773040752351097,0.0
2019-08-07,1.0,-0.0,-0.4098617107815531,-0.0,-0.6389775358237907,-1.0798761028721606,0.0
2019-08-08,1.0,-0.0,-0.41125649533587927,-0.0,-0.6385149940524635,-1.0804795592562448,0.0
2019-08-09,1.0,-0.0,-0.39756825673238383,-0.0,-0.6193793146339946,-1.092698550904907,0.0
2019-08-12,1.0,-0.0,-0.3948700431636804,-0.0,-0.6350650560506785,-1.0753656491631214,0.0
2019-08-13,1.0,-0.0,-0.38295232482397096,-0.0,-0.6334563727162753,-1.0854555042029839,0.0
2019-08-14,1.0,-0.0,-0.3902469173954696,-0.0,-0.6191167835841651,-1.0809666553354553,0.0
2019-08-15,1.0,-0.0,-0.409165751920966,-0.0,-0.6054701792901573,-1.034516404439566,0.0
2019-08-16,1.0,-0.0,-0.4164763905379487,-0.0,-0.5953055073522696,-1.0326361615977107,0.0
2019-08-19,1.0,-0.0,-0.40624620982413584,-0.0,-0.6015767131594906,-1.0243177683444513,0.0
2019-08-20,1.0,-0.0,-0.41082340129469413,-0.0,-0.5980095589569847,-1.0161534273095771,0.0
2019-08-21,1.0,-0.0,-0.41285399764755565,-0.0,-0.5882619054799891,-1.014838495641946,0.0
2019-08-22,1.0,-0.0,-0.413942437821419,-0.0,-0.5945986586869568,-0.9988872515112328,0.0
2019-08-23,1.0,-0.0,-0.41021629914864177,-0.0,-0.5940555338287056,-1.0040612496615626,0.0
2019-08-26,1.0,-0.0,-0.40107827951864644,-0.0,-0.5828368878827594,-0.9947575360419396,0.0
2019-08-27,1.0,-0.0,-0.400536113179449,-0.0,-0.5833507073715563,-0.9945197319434103,0.0
2019-08-28,1.0,-0.0,-0.38501799149492966,-0.0,-0.5971392036161418,-0.9916436197103516,0.0
2019-08-29,1.0,-0.0,-0.37951466428465086,-0.0,-0.5986601161232693,-0.9993151704630043,0.0
2019-08-30,1.0,-0.0,-0.3656908977667052,-0.0,-0.6103152712281638,-0.9898567488210694,0.0
2019-09-03,1.0,-0.0,-0.3558920965451964,-0.0,-0.6036441079034549,-0.9983435873166114,0.0
2019-09-04,1.0,-0.0,-0.3574809205466485,-0.0,-0.6014908596107199,-0.9991125835650475,0.0
2019-09-05,1.0,-0.0,-0.3640069717290479,-0.0,-0.5979734719801483,-0.9921124929839593,0.0
2019-09-06,1.0,-0.0,-0.362617263555372,-0.0,-0.6042539382854446,-0.9831553483981356,0.0
2019-09-09,1.0,-0.0,-0.3713281964986863,-0.0,-0.6072388037670121,-0.973636819886045,0.0
2019-09-10,1.0,-0.0,-0.37720905490868256,-0.0,-0.5829836278739878,-0.9950942727111531,0.0
2019-09-11,1.0,-0.0,-0.38046621422248456,-0.0,-0.5939215107701387,-0.9763352021245206,0.0
2019-09-12,1.0,-0.0,-0.3675859017843976,-0.0,-0.6026544757410411,-0.9791771125202772,0.0
2019-09-13,1.0,-0.0,-0.36580616610119493,-0.0,-0.598465850420416,-0.9860156365245613,0.0
2019-09-16,1.0,-0.0,-0.36898726715397306,-0.0,-0.5956437161046922,-0.9827870785192171,0.0
2019-09-17,1.0,-0.0,-0.3448153723545559,-0.0,-0.6072493284925765,-0.9995867646624753,0.0
2019-09-18,1.0,-0.0,-0.32102121624017493,-0.0,-0.6269428520773004,-1.0069440340405413,0.0
2019-09-19,1.0,-0.0,-0.33688235294117647,-0.0,-0.5927941176470588,-1.011470588235294,0.0
2019-09-20,1.0,-0.0,-0.33368566311400805,-0.0,-0.5900349393699169,-1.0123315423236148,0.0
2019-09-23,1.0,-0.0,-0.3331964568545785,-0.0,-0.5856455681351557,-1.0142253768991611,0.0
