Date,IWF,IWM,MTUM,MYI,SPY,VLUE,VXX
2019-03-11,-0.0,-0.05980265125087212,-0.0,1.0,-0.1829587361706369,-0.0031271803049935216,0.0
2019-03-12,-0.0,-0.050659030087787306,-0.0,1.0,-0.1871920566240652,-0.012680389165395291,0.0
2019-03-13,-0.0,-0.05149723200805235,-0.0,1.0,-0.19222445898339205,-0.014456467035732262,0.0
2019-03-14,-0.0,-0.051923222057306734,-0.0,1.0,-0.1920580614324168,-0.013848708208598527,0.0
2019-03-15,-0.0,-0.05438856884103545,-0.0,1.0,-0.18970591934794095,-0.013735503509345676,0.0
2019-03-18,-0.0,-0.05703330936975797,-0.0,1.0,-0.19020772636119415,-0.013999772976654433,0.0
2019-03-19,-0.0,-0.05722735487784841,-0.0,1.0,-0.18947714318213416,-0.01716315104331231,0.0
2019-03-20,-0.0,-0.05457875457875458,-0.0,1.0,-0.19041303524062145,-0.01812555260831123,0.0
2019-03-21,-0.0,-0.054122798137274754,-0.0,1.0,-0.21131554970641828,-0.0,0.0
2019-03-22,-0.0,-0.05274736453922354,-0.0,1.0,-0.2188863032337644,-0.0,0.0
2019-03-25,-0.0,-0.03261609868072548,-0.01294049390813006,1.0,-0.21570012360315818,-0.0,0.0
2019-03-26,-0.0,-0.034810646772460006,-0.020142884238477585,1.0,-0.2072833027754947,-0.0022128090029714864,0.0
2019-03-27,-0.0,-0.0286623801523439,-0.023356871265616513,1.0,-0.20845597059232218,-0.002741179591475816,0.0
2019-03-28,-0.0,-0.02503819492670362,-0.03175545145772043,1.0,-0.19822219977524969,-0.007626358918673216,0.0
2019-03-29,-0.0,-0.02397121938904317,-0.032883110325675334,1.0,-0.19736177732895732,-0.008091391062862913,0.0
2019-04-01,-0.0,-0.02346207785316302,-0.03254621031219598,1.0,-0.19750091599388492,-0.009930637152711974,0.0
2019-04-02,-0.0,-0.02454684208534632,-0.04392194457408832,1.0,-0.19293111495137305,-0.0,0.0
2019-04-03,-0.0,-0.02438378282917476,-0.0437470040618614,1.0,-0.19331685041753915,-0.0,0.0
2019-04-04,-0.0,-0.021724337810932734,-0.047077799339701104,1.0,-0.19132286599964718,-0.0,0.0
2019-04-05,-0.0,-0.020053475935828877,-0.048594995459590354,1.0,-0.19257643022903842,-0.0,0.0
2019-04-08,-0.0,-0.015752301677386806,-0.04943876907554546,1.0,-0.19601462983982848,-0.0,0.0
2019-04-09,-0.0,-0.014398566452980667,-0.050174145676644286,1.0,-0.19736510019686035,-0.0,0.0
2019-04-10,-0.0,-0.007916598383904598,-0.054332068526479003,1.0,-0.1983435652426034,-0.0,0.0
2019-04-11,-0.0,-0.012730487496842639,-0.0530310684516292,1.0,-0.197196261682243,-0.0,0.0
2019-04-12,-0.0,-0.01308519918580983,-0.05437627217214307,1.0,-0.1968216240818236,-0.0,0.0
2019-04-15,-0.0,-0.013866767791682468,-0.05539122740487928,1.0,-0.19480470231323474,-0.0,0.0
2019-04-16,-0.0,-0.013829894822006474,-0.053031452265372175,1.0,-0.19729722896440127,-0.0,0.0
2019-04-17,-0.0,-0.006427450781922163,-0.06085834303355433,1.0,-0.19797307556050409,-0.0,0.0
2019-04-18,-0.0,-0.005940393408569872,-0.055591442793631485,1.0,-0.205076566477942,-0.0,0.0
2019-04-22,-0.0,-0.006563995784822823,-0.05347688635526833,1.0,-0.2086131813161002,-0.0009776163934842501,0.0
2019-04-23,-0.0,-0.007504738160957553,-0.052622206393019316,1.0,-0.20602414236106695,-0.0058384318913212154,0.0
2019-04-24,-0.0,-0.0044958089916179835,-0.05609601219202438,1.0,-0.20085090170180342,-0.008559817119634239,0.0
2019-04-25,-0.0,-0.00430634773440378,-0.0584215139543451,1.0,-0.20075964482158512,-0.006808856594809518,0.0
2019-04-26,-0.0,-0.0007875816163207235,-0.06329869667945427,1.0,-0.20524122862732144,-0.0009654226264576612,0.0
2019-04-29,-0.0,-0.002644123816182546,-0.06396745693764698,1.0,-0.2046017924108562,-0.0,0.0
2019-04-30,-0.0,-0.004270671324035594,-0.05924122281430866,1.0,-0.20756737462073888,-0.0037479921470640726,0.0
2019-05-01,-0.0,-0.003164233949168113,-0.06077115443503113,1.0,-0.2058793508216801,-0.006098805756864347,0.0
2019-05-02,-0.0,-0.00025484199796126404,-0.061416921508664624,1.0,-0.20430682976554537,-0.008244138634046891,0.0
2019-05-03,-0.0,-0.003614611174748632,-0.059781086928853255,1.0,-0.20206185567010312,-0.007292859870179458,0.0
2019-05-06,-0.0,-0.0,-0.060328486190094524,1.0,-0.2011500833301528,-0.010724781496889432,0.0
2019-05-07,-0.0,-0.0,-0.06156350962883818,1.0,-0.20001780762675214,-0.01039202218321504,0.0
2019-05-08,-0.0,-0.0,-0.06489649194370793,1.0,-0.1913369365694473,-0.018509076075871916,0.0
2019-05-09,-0.0,-0.0,-0.06509908876569172,1.0,-0.1919454533868604,-0.017396291340087938,0.0
2019-05-10,-0.0,-0.0,-0.06556917509747458,1.0,-0.19307611936494992,-0.015532223949440637,0.0
2019-05-13,-0.0,-0.0,-0.06281227694503926,1.0,-0.19395584786377076,-0.01783165086162945,0.0
2019-05-14,-0.0,-0.0,-0.07582950420146735,1.0,-0.18053616308293774,-0.012947119900484885,0.0
2019-05-15,-0.0,-0.0,-0.07722546284554908,1.0,-0.1798630484402739,-0.010981486178037026,0.0
2019-05-16,-0.0,-0.0,-0.07777650837173286,1.0,-0.18087766733945188,-0.010739175139952017,0.0
2019-05-17,-0.0,-0.0,-0.07894469425602724,1.0,-0.17450397581485153,-0.01677971699311536,0.0
2019-05-20,-0.0,-0.0,-0.0799797134525168,1.0,-0.17300621275516673,-0.01492329149232915,0.0
2019-05-21,-0.0,-0.0,-0.07732554447901455,1.0,-0.17740808940250175,-0.01518826592164582,0.0
2019-05-22,-0.0,-0.0,-0.07950534521723673,1.0,-0.1758335237805033,-0.014308930702623093,0.0
2019-05-23,-0.0,-0.0,-0.08437266072040296,1.0,-0.17621832853318448,-0.008158138472664526,0.0
2019-05-24,-0.0,-0.0,-0.08661925490990079,1.0,-0.17288418708240533,-0.00593490585138692,0.0
2019-05-28,-0.0,-0.0,-0.08546705799008197,1.0,-0.17265458961643557,-0.006945147252302399,0.0
2019-05-29,-0.0,-0.0,-0.0870147086673821,1.0,-0.17318351114197333,-0.0023483365949119373,0.0
2019-05-30,-0.0,-0.0,-0.08764663543495005,1.0,-0.17361382950513302,-0.001477403305847739,0.0
2019-05-31,-0.0,-0.0,-0.08754259750094662,1.0,-0.1736842105263158,-0.0009213681686229963,0.0
2019-06-03,-0.0,-0.0,-0.0939794789256614,1.0,-0.16342671763404085,-0.0,0.0
2019-06-04,-0.0,-0.0,-0.09463008809520818,1.0,-0.162077589131992,-0.0,0.0
2019-06-05,-0.0,-0.0,-0.09954994374296787,1.0,-0.15060632579072383,-0.0,0.0
2019-06-06,-0.0,-0.0,-0.09701520508751982,1.0,-0.1523632229288222,-0.0,0.0
2019-06-07,-0.0,-0.0,-0.0979401428267694,1.0,-0.1527195867778931,-0.0,0.0
2019-06-10,-0.0,-0.0,-0.09600390473449057,1.0,-0.15551356019173246,-0.0,0.0
2019-06-11,-0.0,-0.0,-0.09937561781303571,1.0,-0.15190380260013264,-0.0,0.0
2019-06-12,-0.0,-0.0,-0.10017018294666767,1.0,-0.15117501313912457,-0.0,0.0
2019-06-13,-0.0,-0.0,-0.10308050932424304,1.0,-0.15019049528774817,-0.0,0.0
2019-06-14,-0.0,-0.0,-0.10399358420109518,1.0,-0.14909213939325588,-0.0,0.0
2019-06-17,-0.0,-0.0,-0.10402255639097743,1.0,-0.14912280701754385,-0.0,0.0
2019-06-18,-0.0,-0.0,-0.10319865741552489,1.0,-0.14921223354958296,-0.0,0.0
2019-06-19,-0.0,-0.0,-0.09777595953585241,1.0,-0.141934444113855,-0.0,0.0
2019-06-20,-0.0,-0.0,-0.09813472144760489,1.0,-0.14125302100762224,-0.0,0.0
2019-06-21,-0.0,-0.0,-0.09814566909613763,1.0,-0.1413803361594526,-0.0,0.0
2019-06-24,-0.0,-0.0,-0.09873342347818535,1.0,-0.1417796578630708,-0.0,0.0
2019-06-25,-0.0,-0.0,-0.09990828417034356,1.0,-0.13949481929502752,-0.0,0.0
2019-06-26,-0.0,-0.0,-0.09984862021044273,1.0,-0.14096932698034545,-0.0,0.0
2019-06-27,-0.0,-0.0,-0.09993919765724851,1.0,-0.14092494012830536,-0.0,0.0
2019-06-28,-0.0,-0.0,-0.10027177622516473,1.0,-0.14071555329420088,-0.0,0.0
2019-07-01,-0.0,-0.0,-0.09965499267790215,1.0,-0.14136612971282483,-0.0,0.0
2019-07-02,-0.0,-0.0,-0.0983212537942142,1.0,-0.14059344607569843,-0.0,0.0
2019-07-03,-0.0,-0.0,-0.0973808756845157,1.0,-0.1415615630497807,-0.0,0.0
2019-07-05,-0.0,-0.0,-0.09894942887583934,1.0,-0.13993161376644614,-0.0,0.0
2019-07-08,-0.0,-0.0,-0.10097816788782682,1.0,-0.1387783439332515,-0.0,0.0
2019-07-09,-0.0,-0.0,-0.1012336809770357,1.0,-0.1374142244903015,-0.0,0.0
2019-07-10,-0.0,-0.0,-0.0987906723168042,1.0,-0.1402745768592174,-0.0,0.0
2019-07-11,-0.0,-0.0,-0.1007991462536917,1.0,-0.14011118556573102,-0.0,0.0
2019-07-12,-0.0,-0.0,-0.1005693305714392,1.0,-0.1397898810483621,-0.0,0.0
2019-07-15,-0.0,-0.0,-0.09816878882180095,1.0,-0.1416492058965744,-0.0,0.0
2019-07-16,-0.0,-0.0,-0.09539392136447022,1.0,-0.14413208389112003,-0.0,0.0
2019-07-17,-0.0,-0.0,-0.09466546000024795,1.0,-0.14506031265883987,-0.0,0.0
2019-07-18,-0.0,-0.0,-0.09422993492407811,1.0,-0.14532383018283235,-0.0,0.0
2019-07-19,-0.0,-0.0,-0.09364349539590279,1.0,-0.14568280682620927,-0.0,0.0
2019-07-22,-0.0,-0.0,-0.09313907678584701,1.0,-0.14574196585643845,-0.0,0.0
2019-07-23,-0.0,-0.0,-0.0930278637770898,1.0,-0.14536222910216717,-0.0,0.0
2019-07-24,-0.0,-0.0,-0.09322716070787254,1.0,-0.14517826846152893,-0.0,0.0
2019-07-25,-0.0,-0.0,-0.09297600019824306,1.0,-0.14605558240097138,-0.0,0.0
2019-07-26,-0.0,-0.0,-0.09266026633632704,1.0,-0.14611334778569215,-0.0,0.0
2019-07-29,-0.0,-0.0,-0.09251199642896997,1.0,-0.1474289823804387,-0.0,0.0
2019-07-30,-0.0,-0.0,-0.09220578220763945,1.0,-0.1459543118925277,-0.0,0.0
2019-07-31,-0.0,-0.0,-0.09268026671293657,1.0,-0.1467045088367251,-0.0,0.0
2019-08-01,-0.0,-0.0,-0.09226463230376737,1.0,-0.14618680801525774,-0.0,0.0
2019-08-02,-0.0,-0.0,-0.09642459482865272,1.0,-0.14073982432265247,-0.0,0.0
2019-08-05,-0.0,-0.0,-0.09604848185022573,1.0,-0.14073341166285325,-0.0,0.0
2019-08-06,-0.0,-0.0,-0.09665130568356375,1.0,-0.1322273425499232,-0.0,0.0
2019-08-07,-0.0,-0.0,-0.09372318254260145,1.0,-0.13221772710555352,-0.0,0.0
2019-08-08,-0.0,-0.0,-0.09474535958610204,1.0,-0.13126793026506142,-0.0,0.0
2019-08-09,-0.0,-0.0,-0.09395118846539864,1.0,-0.13000905730581871,-0.0,0.0
2019-08-12,-0.0,-0.0,-0.096228216173879,1.0,-0.12758224006265909,-0.0,0.0
2019-08-13,-0.0,-0.0,-0.09613482322769738,1.0,-0.12509006533553155,-0.0,0.0
2019-08-14,-0.0,-0.0,-0.09667471171895951,1.0,-0.12227260537799556,-0.0,0.0
2019-08-15,-0.0,-0.0,-0.09930558927790997,1.0,-0.1147113096683339,-0.0,0.0
2019-08-16,-0.0,-0.0,-0.10017854323296856,1.0,-0.11441341867780842,-0.0,0.0
2019-08-19,-0.0,-0.0,-0.10036868147860678,1.0,-0.11239934025419618,-0.0,0.0
2019-08-20,-0.0,-0.0,-0.10243677938184285,1.0,-0.10868617382036624,-0.0,0.0
2019-08-21,-0.0,-0.0,-0.10457460970591795,1.0,-0.10563959820888298,-0.0,0.0
2019-08-22,-0.0,-0.0,-0.10372906785403156,1.0,-0.10622156616010067,-0.0,0.0
2019-08-23,-0.0,-0.0,-0.1030100980818476,1.0,-0.10489442914432044,-0.0,0.0
2019-08-26,-0.0,-0.0,-0.10352539438245478,1.0,-0.0988601385148134,-0.0,0.0
2019-08-27,-0.0,-0.0,-0.10298588164613998,1.0,-0.0985761489936918,-0.0,0.0
2019-08-28,-0.0,-0.0,-0.10423820386601032,1.0,-0.09638612078280706,-0.0,0.0
2019-08-29,-0.0,-0.0,-0.10485371622027204,1.0,-0.09566971199442957,-0.0,0.0
2019-08-30,-0.0,-0.0,-0.10558514466676262,1.0,-0.09397341778225614,-0.0,0.0
2019-09-03,-0.0,-0.0,-0.10306583696030118,1.0,-0.09593180101435199,-0.0,0.0
2019-09-04,-0.0,-0.0,-0.10853270110400651,1.0,-0.0888713269631439,-0.0,0.0
2019-09-05,-0.0,-0.0,-0.10550294159850768,1.0,-0.0902807672071555,-0.0,0.0
2019-09-06,-0.0,-0.0,-0.10790731008122312,1.0,-0.0865504061156235,-0.0,0.0
2019-09-09,-0.0,-0.0,-0.10848295882163209,1.0,-0.08613171821428998,-0.0,0.0
2019-09-10,-0.0,-0.0,-0.1205896021258088,1.0,-0.07100725682487101,-0.0,0.0
2019-09-11,-0.0,-0.0,-0.12460067706098317,1.0,-0.06740809612358747,-0.0,0.0
2019-09-12,-0.0,-0.0,-0.12542146712258587,1.0,-0.06599311355485923,-0.0,0.0
2019-09-13,-0.0,-0.0,-0.11995112750738425,1.0,-0.06627442141848851,-0.0,0.0
2019-09-16,-0.0,-0.0,-0.12583717284947513,1.0,-0.06164204626419038,-0.0,0.0
2019-09-17,-0.0,-0.0,-0.12664014724217776,1.0,-0.06079677017158464,-0.0,0.0
2019-09-18,-0.0,-0.0,-0.1262584937208723,1.0,-0.05961317253074342,-0.0,0.0
2019-09-19,-0.0,-0.0,-0.12811995824238398,1.0,-0.05817595140931954,-0.0,0.0
2019-09-20,-0.0,-0.0,-0.11805170440466779,1.0,-0.06187537610175691,-0.0,0.0
2019-09-23,-0.0,-0.0,-0.11619307810972809,1.0,-0.06141146268797325,-0.0,0.0
2019-09-24,-0.0,-0.0,-0.11081294210421007,1.0,-0.06616997987359204,-0.0,0.0
