Date,ASTE,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-03,1.0,-0.08088814722106337,-1.5743753766281925,-0.0,-0.9099337134380939,-1.0701803179900802,0.0
2019-01-04,1.0,-0.03792451960739136,-1.5905257822220176,-0.0,-0.8969171927560942,-1.082715082254274,0.0
2019-01-07,1.0,-0.008893905191873589,-1.5574266365688487,-0.0,-0.8896162528216705,-1.0587358916478555,0.0
2019-01-08,1.0,-0.009432684930270344,-1.555986821320576,-0.0,-0.8896511260549713,-1.058175745813964,0.0
2019-01-09,1.0,-0.010252472788040286,-1.558195203468678,-0.0,-0.8902940246601327,-1.0577209701458832,0.0
2019-01-10,1.0,-0.011192851017737059,-1.5552195694362956,-0.0,-0.8910050999684074,-1.055873990161123,0.0
2019-01-11,1.0,-0.012385300366134791,-1.543325950368395,-0.0,-0.8961262034986214,-1.0682999593183564,0.0
2019-01-14,1.0,-0.02102455125016955,-1.5390423656011214,-0.0,-0.8971831622733644,-1.0641587918795496,0.0
2019-01-15,1.0,-0.016199095022624434,-1.5321266968325793,-0.0,-0.8956108597285067,-1.0809502262443438,0.0
2019-01-16,1.0,-0.0,-1.5357223655038232,-0.0,-0.8890095470793176,-1.0999502284964482,0.0
2019-01-17,1.0,-0.0014023342079073555,-1.5330227087668507,-0.0,-0.8889441780512077,-1.1003347507464036,0.0
2019-01-18,1.0,-0.01175238008472646,-1.5165125495376486,-0.0,-0.8971894501890402,-1.1297772514007196,0.0
2019-01-22,1.0,-0.0,-1.6622639754441448,-0.0,-0.8501999813970794,-1.1382662077946237,0.0
2019-01-23,1.0,-0.0,-1.6274290507479379,-0.0,-0.8541870543827764,-1.1784332913928888,0.0
2019-01-24,1.0,-0.0,-1.6265790332354448,-0.0,-0.8562904955017946,-1.1784831958234279,0.0
2019-01-25,1.0,-0.0,-1.6157020872865275,-0.0,-0.8875711574952562,-1.2405123339658446,0.0
2019-01-28,1.0,-0.0,-1.603459747172322,-0.0,-0.9072806767417546,-1.2416595380667237,0.0
2019-01-29,1.0,-0.0,-1.591318435221804,-0.0,-0.9153285367132034,-1.2582074617620433,0.0
2019-01-30,1.0,-0.0,-1.5904693828925422,-0.0,-0.9144150583750298,-1.2603764593757445,0.0
2019-01-31,1.0,-0.0,-1.6083782623216758,-0.0,-0.8757097189751419,-1.2871320196574265,0.0
2019-02-01,1.0,-0.0,-1.6076221405033668,-0.0,-0.8830412149577345,-1.285161660060175,0.0
2019-02-04,1.0,-0.0,-1.6041139693599964,-0.0,-0.8863647210423329,-1.2820598482317567,0.0
2019-02-05,1.0,-0.0,-1.5835843013528372,-0.0,-0.8872795066685788,-1.3095272240546874,0.0
2019-02-06,1.0,-0.0,-1.553663987826335,-0.0,-0.883589329021827,-1.3180845499072709,0.0
2019-02-07,1.0,-0.0,-1.552076890136556,-0.0,-0.880953513822144,-1.3249750202217252,0.0
2019-02-08,1.0,-0.0,-1.5445270785659801,-0.0,-0.8917334096109839,-1.331140350877193,0.0
2019-02-11,1.0,-0.0,-1.5259867322101848,-0.0,-0.9010642867369828,-1.3455352455495635,0.0
2019-02-12,1.0,-0.0,-1.5341947834410148,-0.0,-0.9112706389088299,-1.340416367552046,0.0
2019-02-13,1.0,-0.0,-1.5399254088170604,-0.0,-0.9093430238118007,-1.332217653246629,0.0
2019-02-14,1.0,-0.0,-1.5251533154465313,-0.0,-0.9290436949022615,-1.3369106937523956,0.0
2019-02-15,1.0,-0.0,-1.55825753949258,-0.0,-0.9095739588319771,-1.319147917663954,0.0
2019-02-19,1.0,-0.0,-1.5505601838552143,-0.0,-0.9175045485013885,-1.319783587091832,0.0
2019-02-20,1.0,-0.0,-1.5577964071856287,-0.0,-0.9133892215568863,-1.3192335329341318,0.0
2019-02-21,1.0,-0.0,-1.5668951632232395,-0.0,-0.911126024639279,-1.3156128661138011,0.0
2019-02-22,1.0,-0.0,-1.5689167824462225,-0.0,-0.9097877640971591,-1.3121736214248072,0.0
2019-02-25,1.0,-0.0,-1.5647800558282798,-0.0,-0.9260756569448456,-1.321927038213495,0.0
2019-02-26,1.0,-0.0,-1.564752875499302,-0.0,-0.9268973482843255,-1.3209009095721642,0.0
2019-02-27,1.0,-0.0,-1.5633091101592955,-0.0,-0.9285336156696665,-1.3207565330381636,0.0
2019-02-28,1.0,-0.0,-1.5616392179524223,-0.0,-0.9289704324376384,-1.3249542521429258,0.0
2019-03-01,1.0,-0.0,-1.5649785573170145,-0.0,-0.9252156314749674,-1.3283862574085674,0.0
2019-03-04,1.0,-0.0,-1.576787354377145,-0.0,-0.9288925412094552,-1.3282737951370427,0.0
2019-03-05,1.0,-0.0,-1.5635235972477954,-0.0,-0.9512549665665277,-1.330603740672546,0.0
2019-03-06,1.0,-0.0,-1.560213488597768,-0.0,-0.9632217370208637,-1.328578360019408,0.0
2019-03-07,1.0,-0.0,-1.531832486080852,-0.0,-0.98639554587267,-1.3231663035584602,0.0
2019-03-08,1.0,-0.0,-1.529863147605083,-0.0,-1.0200879765395894,-1.3376344086021503,0.0
2019-03-11,1.0,-0.0,-1.5314830361993184,-0.0,-1.0353103856980592,-1.3717220603486593,0.0
2019-03-12,1.0,-0.0,-1.4953340985079095,-0.0,-1.067717949997505,-1.4272169269923647,0.0
2019-03-13,1.0,-0.0,-1.5122331072594826,-0.0,-1.0821401657874905,-1.429490077869882,0.0
2019-03-14,1.0,-0.0,-1.514136493747803,-0.0,-1.0804499573143174,-1.42730879325064,0.0
2019-03-15,1.0,-0.0,-1.5080868645135286,-0.0,-1.0875699098100466,-1.4428880939184763,0.0
2019-03-18,1.0,-0.0,-1.5266106442577032,-0.0,-1.107206518971225,-1.4591291061879297,0.0
2019-03-19,1.0,-0.0,-1.5299831296968456,-0.0,-1.1109861459025612,-1.471243801441644,0.0
2019-03-20,1.0,-0.0,-1.5372790161414296,-0.0,-1.1089930822444274,-1.477991288752242,0.0
2019-03-21,1.0,-0.0,-1.5369392463470903,-0.0,-1.1366316329146373,-1.4533196616252242,0.0
2019-03-22,1.0,-0.0,-1.5345541071798054,-0.0,-1.1860645561762881,-1.4521001448375752,0.0
2019-03-25,1.0,-0.0,-1.46443172526574,-0.0,-1.1979762878168438,-1.4479762878168438,0.0
2019-03-26,1.0,-0.0,-1.4758010595072777,-0.0,-1.2008949236228978,-1.4665432289255773,0.0
2019-03-27,1.0,-0.0,-1.4680468509195521,-0.0,-1.2043049419500669,-1.4648104387136547,0.0
2019-03-28,1.0,-0.0,-1.468603754178452,-0.0,-1.2034456158395475,-1.4706608382617639,0.0
2019-03-29,1.0,-0.0,-1.4697382629711524,-0.0,-1.2014192420424743,-1.4710238082994807,0.0
2019-04-01,1.0,-0.0,-1.4752521094875488,-0.0,-1.2018933937024079,-1.467946079440214,0.0
2019-04-02,1.0,-0.0,-1.483335900991116,-0.0,-1.2103938787038464,-1.4416371386021671,0.0
2019-04-03,1.0,-0.0,-1.482491271308277,-0.0,-1.2140583281988089,-1.43797494352023,0.0
2019-04-04,1.0,-0.0,-1.4799876689102398,-0.0,-1.2129168165236603,-1.4449982017160767,0.0
2019-04-05,1.0,-0.0,-1.4768580558705289,-0.0,-1.2186372538913515,-1.4585609730955573,0.0
2019-04-08,1.0,-0.0,-1.4728059332509271,-0.0,-1.2201277297074578,-1.4574062628759785,0.0
2019-04-09,1.0,-0.0,-1.473242338398146,-0.0,-1.220551120267834,-1.4569147566314706,0.0
2019-04-10,1.0,-0.0,-1.4724992289503445,-0.0,-1.221188444535828,-1.446643363832631,0.0
2019-04-11,1.0,-0.0,-1.4590997841948414,-0.0,-1.2430890967012642,-1.4360291850786149,0.0
2019-04-12,1.0,-0.0,-1.4586593904448106,-0.0,-1.246190280065898,-1.4434719934102143,0.0
2019-04-15,1.0,-0.0,-1.4620814013395156,-0.0,-1.2407521895929934,-1.4491499227202471,0.0
2019-04-16,1.0,-0.0,-1.4674449701707466,-0.0,-1.2355996708496193,-1.4399300555441268,0.0
2019-04-17,1.0,-0.0,-1.4596126107562333,-0.0,-1.2396970945806718,-1.4521945188543168,0.0
2019-04-18,1.0,-0.0,-1.4481336358011963,-0.0,-1.2373685295937307,-1.4702000412456178,0.0
2019-04-22,1.0,-0.0,-1.4507421006360863,-0.0,-1.2447122097533228,-1.4759269793659824,0.0
2019-04-23,1.0,-0.0,-1.4452274847134416,-0.0,-1.2602342211628148,-1.4764224271945279,0.0
2019-04-24,1.0,-0.0,-1.48950319467988,-0.20002607901942887,-1.8334202633980965,-1.9967401225713912,0.0
2019-04-25,1.0,-0.0,-1.5053142632200498,-0.22234614879937017,-1.8429339981629707,-1.9901587718147224,0.0
2019-04-26,1.0,-0.0,-1.4833410001971479,-0.24466057698626537,-1.8612735756062297,-1.9823224025760662,0.0
2019-04-29,1.0,-0.0,-1.4763249491035662,-0.23780127405266963,-1.8630721744270047,-1.9901490772969068,0.0
2019-04-30,1.0,-0.0,-1.4731415812976096,-0.2409377462568952,-1.86340950879958,-1.9892960336222747,0.0
2019-05-01,1.0,-0.0,-1.4576571841534722,-0.2568819394257933,-1.8684054924117992,-1.9869259575586358,0.0
2019-05-02,1.0,-0.0,-1.4588807146610616,-0.25,-1.862782448765108,-1.9969127693116135,0.0
2019-05-03,1.0,-0.0,-1.4623924325034487,-0.25027918281547656,-1.8607370426328582,-1.9955987650266045,0.0
2019-05-06,1.0,-0.0,-1.4228556485355648,-0.2534649581589958,-1.855713912133891,-2.0056223849372383,0.0
2019-05-07,1.0,-0.0,-1.4257004451427076,-0.2582482325216025,-1.854346687614559,-2.007855459544383,0.0
2019-05-08,1.0,-0.0,-1.407691308301936,-0.25893205144861636,-1.8327919968819022,-1.996622060543069,0.0
2019-05-09,1.0,-0.0,-1.404553415061296,-0.26496724395148213,-1.8319387688914834,-1.9848868132580917,0.0
2019-05-10,1.0,-0.0,-1.4024643320363166,-0.2685473411154345,-1.8351491569390401,-1.978923476005188,0.0
2019-05-13,1.0,-0.0,-1.4044360853492444,-0.259549905960179,-1.8375381023412676,-1.9839159478565407,0.0
2019-05-14,1.0,-0.0,-1.2936674956954277,-0.3383075058988585,-1.7983546967667876,-1.9468146164147693,0.0
2019-05-15,1.0,-0.0,-1.2960715426381348,-0.3538805493452571,-1.8065154902587033,-1.9312040881507506,0.0
2019-05-16,1.0,-0.0,-1.300275129566831,-0.35997184720711495,-1.8034423187663957,-1.9346727237827117,0.0
2019-05-17,1.0,-0.0,-1.2879020889401511,-0.37498398052031273,-1.7962322183775472,-1.9486095091631421,0.0
2019-05-20,1.0,-0.0,-1.2860712455151204,-0.3758329062019477,-1.794976934905177,-1.950025627883137,0.0
2019-05-21,1.0,-0.0,-1.2810017934921853,-0.3840635408660005,-1.79137842685114,-1.9488854727132972,0.0
2019-05-22,1.0,-0.0,-1.266351256313535,-0.3956908126078895,-1.7883767022568893,-1.943098267374209,0.0
2019-05-23,1.0,-0.0,-1.2644749441429939,-0.4139163740823491,-1.783721672518353,-1.9216086817746567,0.0
2019-05-24,1.0,-0.0,-1.2408749841027598,-0.4163169273814066,-1.7794734834032808,-1.9222307007503496,0.0
2019-05-28,1.0,-0.0,-1.2331171308660815,-0.4181610072491415,-1.7822078087244055,-1.9253465598372121,0.0
2019-05-29,1.0,-0.0,-1.2364166613833765,-0.4166613833766563,-1.7788626133265706,-1.9080073543396943,0.0
2019-05-30,1.0,-0.0,-1.2325109405720809,-0.4152343502251538,-1.7791590029809095,-1.9153929092408193,0.0
2019-05-31,1.0,-0.0,-1.2312480152429341,-0.4269291838678946,-1.7845030168307399,-1.9085423944109239,0.0
2019-06-03,1.0,-0.0,-1.2288114184665908,-0.4500442086648983,-1.773651635720601,-1.8630162940507766,0.0
2019-06-04,1.0,-0.0,-1.220601237842617,-0.4573070607553366,-1.7838827838827838,-1.8537324744221295,0.0
2019-06-05,1.0,-0.0,-1.195990536670402,-0.4791433196364089,-1.773689453368198,-1.7770514257253143,0.0
2019-06-06,1.0,-0.0,-1.214699470569916,-0.4551853005294301,-1.7629398941139833,-1.7957645593273124,0.0
2019-06-07,1.0,-0.0,-1.229921553978334,-0.4602166604407919,-1.748412401942473,-1.7873241190387248,0.0
2019-06-10,1.0,-0.0,-1.2326766515443415,-0.45366975327823006,-1.7382387670126158,-1.7900689826611151,0.0
2019-06-11,1.0,-0.0,-1.2349018385789965,-0.5012776565908382,-1.7174197569336243,-1.7788719227173573,0.0
2019-06-12,1.0,-0.0,-1.234747927961613,-0.5023992023431171,-1.7165202218483204,-1.777964728609709,0.0
2019-06-13,1.0,-0.0,-1.2605304212168487,-0.5256786271450857,-1.7005928237129484,-1.7533853354134166,0.0
2019-06-14,1.0,-0.0,-1.2463722986859314,-0.5491685869091362,-1.7015009030329453,-1.7307716260820827,0.0
2019-06-17,1.0,-0.0,-1.2453628781277233,-0.5486742188472551,-1.698431470185485,-1.731793850367235,0.0
2019-06-18,1.0,-0.0,-1.2462036345531493,-0.5517176997759523,-1.6941747572815535,-1.7315160567587755,0.0
2019-06-19,1.0,-0.0,-1.229246804814493,-0.5668197046779998,-1.6884849236878026,-1.7196922695123464,0.0
2019-06-20,1.0,-0.0,-1.2350565428109854,-0.5633776562694172,-1.6917484776935505,-1.7233130359140052,0.0
2019-06-21,1.0,-0.0,-1.2399826054544325,-0.5647636205504132,-1.6867118096539726,-1.7208175436416724,0.0
2019-06-24,1.0,-0.0,-1.2256576486722353,-0.5677596309687071,-1.6974192744046874,-1.7428001496072807,0.0
2019-06-25,1.0,-0.0,-1.2112614578786556,-0.5743592941323189,-1.704620564943568,-1.7452765479827899,0.0
2019-06-26,1.0,-0.0,-1.2140493287542928,-0.563284420855448,-1.6929128941617237,-1.7739619107087108,0.0
2019-06-27,1.0,-0.0,-1.2013632668375962,-0.5766993934087924,-1.6927646801325744,-1.7826277280970546,0.0
2019-06-28,1.0,-0.0,-1.1865284974093264,-0.5819963792995817,-1.6948623509582372,-1.7792621262251076,0.0
2019-07-01,1.0,-0.0,-1.1734763894953528,-0.5911671137171729,-1.705570457239099,-1.7677624602332977,0.0
2019-07-02,1.0,-0.0,-1.1844157464595422,-0.5830058019839043,-1.700230831617693,-1.7710399900180924,0.0
2019-07-03,1.0,-0.0,-1.1974498406150385,-0.5727232952059504,-1.7006687917994876,-1.7795487217951125,0.0
2019-07-05,1.0,-0.0,-1.1887251841678113,-0.5728555375202897,-1.699650393307529,-1.7817455362716943,0.0
2019-07-08,1.0,-0.0,-1.1913711288711288,-0.5699925074925075,-1.6988011988011988,-1.7835289710289712,0.0
2019-07-09,1.0,-0.0,-1.1836556456643792,-0.5698066126013724,-1.6976294447910167,-1.7871490954460387,0.0
2019-07-10,1.0,-0.0,-0.9523462465661265,-0.42837921175085497,-1.5836183214666144,-1.6419801536132757,0.0
2019-07-11,1.0,-0.0,-0.9590525668957042,-0.41511647394000334,-1.5713088654265124,-1.6408580526227585,0.0
2019-07-12,1.0,-0.0,-0.9676483712628291,-0.40908076751450245,-1.5584560464078536,-1.6426260597947344,0.0
2019-07-15,1.0,-0.0,-0.9807917806689375,-0.4207940141828131,-1.5508961974426265,-1.6313026969680051,0.0
2019-07-16,1.0,-0.0,-0.9824757227369125,-0.41634110949882797,-1.5488893849760017,-1.6333296126799863,0.0
2019-07-17,1.0,-0.0,-0.9775674923462288,-0.4157528527692736,-1.5410520456443082,-1.6319510158641803,0.0
2019-07-18,1.0,-0.0,-0.9743802109215394,-0.4226160896692618,-1.5123957815692122,-1.6121141847495999,0.0
2019-07-19,1.0,-0.0,-0.9867180088174564,-0.4311624532619008,-1.5428316312294212,-1.6199564707852,0.0
2019-07-22,1.0,-0.0,-0.9741504990467645,-0.4176292475047662,-1.552932600650443,-1.6626107435236066,0.0
2019-07-23,1.0,-0.0,-0.9731306445279632,-0.42026140124530204,-1.553878947663656,-1.6622538845571322,0.0
2019-07-24,1.0,-0.0,-0.9725012626971211,-0.4196082832931141,-1.5558673326224817,-1.6640103260564567,0.0
2019-07-25,1.0,-0.0,-0.9631747099377836,-0.423350709040973,-1.5596659380079592,-1.6588756235637014,0.0
2019-07-26,1.0,-0.0,-0.953687629501036,-0.42605140841126726,-1.5617964943719551,-1.6585092680741444,0.0
2019-07-29,1.0,-0.0,-0.93256477698808,-0.4257652918462141,-1.5633219542223964,-1.67463204432257,0.0
2019-07-30,1.0,-0.0,-0.9358938469290634,-0.4289793404624601,-1.5604389451878395,-1.6734785286378142,0.0
2019-07-31,1.0,-0.0,-0.9599192779864343,-0.42793878580637934,-1.55193676775604,-1.6659005549638433,0.0
2019-08-01,1.0,-0.0,-0.9756479874601129,-0.4227173487096232,-1.5455410625314896,-1.6542014219336056,0.0
2019-08-02,1.0,-0.0,-0.9709178527401098,-0.4186372296312899,-1.5496469797153425,-1.664294519780343,0.0
2019-08-05,1.0,-0.0,-0.9666293393057109,-0.411030235162374,-1.5565509518477045,-1.6648936170212765,0.0
2019-08-06,1.0,-0.0,-0.9512288997635673,-0.38131632484741845,-1.5084400945730465,-1.6574476274261833,0.0
2019-08-07,1.0,-0.0,-0.9523705124691696,-0.355330227459578,-1.5028226911482598,-1.6704302548643464,0.0
2019-08-08,1.0,-0.0,-0.9514829230853572,-0.3525026040239022,-1.5045227783564499,-1.6737020996655887,0.0
2019-08-09,1.0,-0.0,-0.932226456178552,-0.33821448013064775,-1.488078388677191,-1.6851388132825258,0.0
2019-08-12,1.0,-0.0,-0.9250176716872384,-0.34756130716111144,-1.4920885215594584,-1.6727747267685282,0.0
2019-08-13,1.0,-0.0,-0.9123092794700548,-0.3408807080414834,-1.4961720149861542,-1.6804039745886952,0.0
2019-08-14,1.0,-0.0,-0.9227314539256533,-0.3332611871651967,-1.4810345760510795,-1.6738812834803312,0.0
2019-08-15,1.0,-0.0,-0.9367822203317738,-0.33443215652913655,-1.44975542322416,-1.595916631220757,0.0
2019-08-16,1.0,-0.0,-0.9391230310770541,-0.33359940400170285,-1.447424435930183,-1.601266496381439,0.0
2019-08-19,1.0,-0.0,-0.9142040038131555,-0.33984747378455676,-1.4526533206228154,-1.5892913886240867,0.0
2019-08-20,1.0,-0.0,-0.9231582844148288,-0.34041990586493204,-1.4507377439314613,-1.5741710296684117,0.0
2019-08-21,1.0,-0.0,-0.9207262363434844,-0.36807937932126455,-1.4347390088140604,-1.554282999947221,0.0
2019-08-22,1.0,-0.0,-0.9223510806536636,-0.3632577754348972,-1.4341591987348445,-1.551765946230891,0.0
2019-08-23,1.0,-0.0,-0.9194602572211681,-0.36437908496732024,-1.43348091924942,-1.5536053130929792,0.0
2019-08-26,1.0,-0.0,-0.8919312100587103,-0.3491453213487816,-1.4208448069829063,-1.5336935626331376,0.0
2019-08-27,1.0,-0.0,-0.8871369294605809,-0.34439834024896265,-1.4166493775933608,-1.5385373443983403,0.0
2019-08-28,1.0,-0.0,-0.878355965585156,-0.35026433088006637,-1.4203897584741372,-1.5340002073183374,0.0
2019-08-29,1.0,-0.0,-0.867930391547545,-0.35622539879842546,-1.4238657551274083,-1.5311269939921277,0.0
2019-08-30,1.0,-0.0,-0.8598130841121495,-0.35601796870966074,-1.42319409304487,-1.5244488046677338,0.0
2019-09-03,1.0,-0.0,-0.8734830880454428,-0.373715466046992,-1.41430415698425,-1.5025045184611412,0.0
2019-09-04,1.0,-0.0,-0.8615916955017302,-0.37747249909621444,-1.4159995868408821,-1.5094251923772142,0.0
