Date,IWF,IWM,MTUM,PDT,SPY,VLUE,VXX
2018-12-20,-0.0,-0.25866289506609363,-0.0,1.0,-0.32988812127146455,-0.2247184899091552,0.0
2018-12-21,-0.0,-0.28166080709263225,-0.0,1.0,-0.35745949250993575,-0.2716294711097524,0.0
2018-12-24,-0.0,-0.26243335872048745,-0.0,1.0,-0.3515993907083016,-0.290003808073115,0.0
2018-12-26,-0.0,-0.26714385540803415,-0.0,1.0,-0.33883548320081586,-0.2826304557215434,0.0
2018-12-27,-0.0,-0.25136813399421426,-0.0,1.0,-0.30900480919828266,-0.28223176281992224,0.0
2018-12-28,-0.0,-0.2525086998950489,-0.0,1.0,-0.30800390344497436,-0.28073502605365397,0.0
2018-12-31,-0.0,-0.27327271022780536,-0.0,1.0,-0.3153088965969813,-0.28635980125621074,0.0
2019-01-02,-0.0,-0.2727153508936266,-0.0,1.0,-0.3134812094870546,-0.28723444115553226,0.0
2019-01-03,-0.0,-0.2725791346694137,-0.0,1.0,-0.31481550852219514,-0.28561528376100387,0.0
2019-01-04,-0.0,-0.27391288146961285,-0.0,1.0,-0.30225062413831655,-0.2869359466408317,0.0
2019-01-07,-0.0,-0.26324701378536064,-0.0,1.0,-0.2981429333922294,-0.27911214179228094,0.0
2019-01-08,-0.0,-0.29177409338125976,-0.0,1.0,-0.29685529856785287,-0.2933172742157066,0.0
2019-01-09,-0.0,-0.2974345421252336,-0.0,1.0,-0.29849168444301816,-0.2918279123326978,0.0
2019-01-10,-0.0,-0.30001135116727834,-0.0,1.0,-0.29811948995421694,-0.29373037193991447,0.0
2019-01-11,-0.0,-0.2905125243766211,-0.0,1.0,-0.30067970539788325,-0.30213756934320385,0.0
2019-01-14,-0.0,-0.2905182022556817,-0.0,1.0,-0.2993784595620879,-0.29928400052897064,0.0
2019-01-15,-0.0,-0.2987040173558909,-0.0,1.0,-0.30247207262070147,-0.3018821245741907,0.0
2019-01-16,-0.0,-0.3038562178887255,-0.0,1.0,-0.3076761464560613,-0.2984319193231087,0.0
2019-01-17,-0.0,-0.31040137286681285,-0.0,1.0,-0.30327009247783393,-0.2930879969491849,0.0
2019-01-18,-0.0,-0.3092935521553457,-0.0,1.0,-0.3062103831938566,-0.2995078419732281,0.0
2019-01-22,-0.0,-0.2972780976594631,-0.0,1.0,-0.2930157780602707,-0.27914454497868846,0.0
2019-01-23,-0.0,-0.28208543609177716,-0.0,1.0,-0.2954430332251468,-0.2985385437967844,0.0
2019-01-24,-0.0,-0.27091901592761536,-0.0,1.0,-0.309279892320347,-0.2892582068346669,0.0
2019-01-25,-0.0,-0.25231719876416064,-0.0,1.0,-0.3275910495271978,-0.29257560153543677,0.0
2019-01-28,-0.0,-0.24927395027261995,-0.0,1.0,-0.33248393322216185,-0.2919188323246707,0.0
2019-01-29,-0.0,-0.2467737094837935,-0.0,1.0,-0.33043217286914767,-0.29854441776710683,0.0
2019-01-30,-0.0,-0.24570914070266925,-0.0,1.0,-0.32996942469659174,-0.3001256776275065,0.0
2019-01-31,-0.0,-0.2526307863180287,-0.0,1.0,-0.3283070725325201,-0.3015756480487943,0.0
2019-02-01,-0.0,-0.254833206974981,-0.0,1.0,-0.34353677028051555,-0.2970053070507961,0.0
2019-02-04,-0.0,-0.25343036919111517,-0.0,1.0,-0.3480213782124175,-0.2937798498976575,0.0
2019-02-05,-0.0,-0.24827037170422886,-0.0,1.0,-0.34475045965464296,-0.30244327766931406,0.0
2019-02-06,-0.0,-0.2535477767265847,-0.0,1.0,-0.341116367076632,-0.2974645222327342,0.0
2019-02-07,-0.0,-0.2510588413250643,-0.0,1.0,-0.3424595371350779,-0.29725079413099376,0.0
2019-02-08,-0.0,-0.2525225753932946,-0.0,1.0,-0.3506237813073851,-0.2899683849838139,0.0
2019-02-11,-0.0,-0.2507157076500142,-0.0,1.0,-0.35512370840838,-0.2900748886150346,0.0
2019-02-12,-0.0,-0.24918792622001026,-0.0,1.0,-0.35983891495545467,-0.290579944152119,0.0
2019-02-13,-0.0,-0.2551789613595367,-0.0,1.0,-0.35837842969714234,-0.2852558625272952,0.0
2019-02-14,-0.0,-0.24673199505280186,-0.0,1.0,-0.36734849205594144,-0.28868804109980023,0.0
2019-02-15,-0.0,-0.26951527944168713,-0.0,1.0,-0.3545172761328846,-0.27757810865803334,0.0
2019-02-19,-0.0,-0.26660465822592583,-0.0,1.0,-0.355574115905165,-0.2760577817429434,0.0
2019-02-20,-0.0,-0.2704729716900526,-0.0,1.0,-0.35523192891184235,-0.27303624660603415,0.0
2019-02-21,-0.0,-0.2766434736321813,-0.0,1.0,-0.35395992547811866,-0.27048401201475225,0.0
2019-02-22,-0.0,-0.27872502378686964,-0.0,1.0,-0.3498572787821123,-0.2743862987630828,0.0
2019-02-25,-0.0,-0.27470114196234197,-0.0,1.0,-0.35572699843409844,-0.2792269793377382,0.0
2019-02-26,-0.0,-0.2766294796362803,-0.0,1.0,-0.3564224039122794,-0.2772407732864675,0.0
2019-02-27,-0.0,-0.2731130182151799,-0.0,1.0,-0.3624495881037481,-0.27578891033850034,0.0
2019-02-28,-0.0,-0.27574070886172797,-0.0,1.0,-0.3650848300529829,-0.2719343547369025,0.0
2019-03-01,-0.0,-0.2757796058924813,-0.0,1.0,-0.37225942223072506,-0.26508513487660224,0.0
2019-03-04,-0.0,-0.27074970371219936,-0.0,1.0,-0.37288297587643837,-0.2679015177581527,0.0
2019-03-05,-0.0,-0.26211955793062497,-0.0,1.0,-0.38495278591813664,-0.2683253845122488,0.0
2019-03-06,-0.0,-0.25883637617578886,-0.0,1.0,-0.39119523362516523,-0.26573306002030694,0.0
2019-03-07,-0.0,-0.2525562762304464,-0.0,1.0,-0.40221289584128195,-0.25289965661961084,0.0
2019-03-08,-0.0,-0.24537766673073227,-0.0,1.0,-0.4254084182202576,-0.2511820103786277,0.0
2019-03-11,-0.0,-0.24334954371960552,-0.0,1.0,-0.42448607908860175,-0.26968011934977626,0.0
2019-03-12,-0.0,-0.21381546816698904,-0.0,1.0,-0.43517161890249867,-0.3045576198011292,0.0
2019-03-13,-0.0,-0.2252502889833663,-0.0,1.0,-0.4357085480300151,-0.2982504261280147,0.0
2019-03-14,-0.0,-0.22503524436090228,-0.0,1.0,-0.43656015037593987,-0.2964246553884712,0.0
2019-03-15,-0.0,-0.22349390506800454,-0.0,1.0,-0.43822757025829967,-0.2980441343628738,0.0
2019-03-18,-0.0,-0.2306113183711336,-0.0,1.0,-0.4411282840844042,-0.30216537375890723,0.0
2019-03-19,-0.0,-0.23258300172239713,-0.0,1.0,-0.43578626437805634,-0.3114173150402883,0.0
2019-03-20,-0.0,-0.23814721466986843,-0.0,1.0,-0.43434082835539506,-0.31205223362241763,0.0
2019-03-21,-0.0,-0.2392516318473107,-0.0,1.0,-0.4515009027240442,-0.293256353788465,0.0
2019-03-22,-0.0,-0.23511316194243023,-0.0,1.0,-0.4695471524739817,-0.29288268312658555,0.0
2019-03-25,-0.0,-0.20468973178860497,-0.0,1.0,-0.4849031899698461,-0.2942191715600698,0.0
2019-03-26,-0.0,-0.20958036105686845,-0.0,1.0,-0.4810704180448731,-0.3019367951221456,0.0
2019-03-27,-0.0,-0.20237525904670814,-0.0,1.0,-0.48591184441256186,-0.30439980870396943,0.0
2019-03-28,-0.0,-0.19713597163855084,-0.0,1.0,-0.4787787050130454,-0.3157601226871676,0.0
2019-03-29,-0.0,-0.19672980024297468,-0.0,1.0,-0.4788990460257713,-0.31596662085997096,0.0
2019-04-01,-0.0,-0.19537223741739707,-0.0,1.0,-0.47770967677533993,-0.323364411347801,0.0
2019-04-02,-0.0,-0.2059433585959314,-0.0,1.0,-0.4946749102512964,-0.2938173115277224,0.0
2019-04-03,-0.0,-0.20574802050300164,-0.0,1.0,-0.4972775683599593,-0.2914098805321207,0.0
2019-04-04,-0.0,-0.2034402250912937,-0.0,1.0,-0.4963781853012193,-0.2956717817731926,0.0
2019-04-05,-0.0,-0.1991527117221534,-0.0,1.0,-0.5016386235562128,-0.29753007473722076,0.0
2019-04-08,-0.0,-0.19554109616382578,-0.0,1.0,-0.5008782084547523,-0.2995090016366612,0.0
2019-04-09,-0.0,-0.18721251149954002,-0.0,1.0,-0.5221791128354866,-0.2905283788648454,0.0
2019-04-10,-0.0,-0.17676101383225395,-0.0,1.0,-0.5326217318301751,-0.2894778923802671,0.0
2019-04-11,-0.0,-0.1691969196919692,-0.0,1.0,-0.5449144914491449,-0.2860686068606861,0.0
2019-04-12,-0.0,-0.16785003117645875,-0.0,1.0,-0.5467144035239455,-0.2967998873624716,0.0
2019-04-15,-0.0,-0.1692493459448581,-0.0,1.0,-0.5427047695713424,-0.3005031193399074,0.0
2019-04-16,-0.0,-0.16951847974877204,-0.0,1.0,-0.5445486754167002,-0.2989975038247846,0.0
2019-04-17,-0.0,-0.16550806987849848,-0.0,1.0,-0.5578190171069334,-0.29162384895927784,0.0
2019-04-18,-0.0,-0.17462909208192226,-0.0,1.0,-0.5496694081599741,-0.291485244315433,0.0
2019-04-22,-0.0,-0.177641808525676,-0.0,1.0,-0.5497263787080229,-0.2919771410108843,0.0
2019-04-23,-0.0,-0.17694608358257213,-0.0,1.0,-0.5460350820467221,-0.29787406030231994,0.0
2019-04-24,-0.0,-0.17169556178981574,-0.0,1.0,-0.5435243304337295,-0.30306577592992506,0.0
2019-04-25,-0.0,-0.17459740154775616,-0.0,1.0,-0.5516154452324665,-0.294336343981734,0.0
2019-04-26,-0.0,-0.17547863316907666,-0.0,1.0,-0.5505089264076258,-0.2935616770336861,0.0
2019-04-29,-0.0,-0.17593602326426755,-0.0,1.0,-0.5507088331515813,-0.29280261723009815,0.0
2019-04-30,-0.0,-0.17129480142072973,-0.0,1.0,-0.5479294478527607,-0.29885776557959315,0.0
2019-05-01,-0.0,-0.1690732475715411,-0.0,1.0,-0.5460145000706828,-0.3044005089161298,0.0
2019-05-02,-0.0,-0.17051556380960073,-0.0,1.0,-0.537809358472284,-0.3103274254107958,0.0
2019-05-03,-0.0,-0.17030038759689922,-0.0,1.0,-0.5378916343669251,-0.3105418281653747,0.0
2019-05-06,-0.0,-0.15948953671222935,-0.0,1.0,-0.541913632514818,-0.3146647312608362,0.0
2019-05-07,-0.0,-0.16165587885387053,-0.0,1.0,-0.5410642631016475,-0.3136934648035005,0.0
2019-05-08,-0.0,-0.16415929203539822,-0.0,1.0,-0.5281576830249397,-0.318946098149638,0.0
2019-05-09,-0.0,-0.16388927975556314,-0.0,1.0,-0.5253583130641044,-0.3209037730918447,0.0
2019-05-10,-0.0,-0.1632907322562495,-0.0,1.0,-0.5277308897998553,-0.31846314604935294,0.0
2019-05-13,-0.0,-0.16298320340753839,-0.0,1.0,-0.5251747970746605,-0.3210037772241421,0.0
2019-05-14,-0.0,-0.1365892554569919,-0.0,1.0,-0.5338981361507027,-0.32293431675470946,0.0
2019-05-15,-0.0,-0.13818624321736356,-0.0,1.0,-0.5381623045004789,-0.3185245770826684,0.0
2019-05-16,-0.0,-0.13987827995610097,-0.0,1.0,-0.5365858525391599,-0.3189464232265789,0.0
2019-05-17,-0.0,-0.13502379714434268,-0.0,1.0,-0.5392952845658521,-0.3254409470863497,0.0
2019-05-20,-0.0,-0.13114655792756058,-0.0,1.0,-0.5411369633005518,-0.32661709442712084,0.0
2019-05-21,-0.0,-0.13159944867261938,-0.0,1.0,-0.5393020514971735,-0.3266614730029364,0.0
2019-05-22,-0.0,-0.12626050839673317,-0.0,1.0,-0.545138680884203,-0.32542582719303503,0.0
2019-05-23,-0.0,-0.12410682208295078,-0.0,1.0,-0.5475829308211249,-0.32425851263422617,0.0
2019-05-24,-0.0,-0.10787125557680051,-0.0,1.0,-0.5533381134480562,-0.3305050987890376,0.0
2019-05-28,-0.0,-0.10951169079052012,-0.0,1.0,-0.5523103228885001,-0.32642754891045017,0.0
2019-05-29,-0.0,-0.11699683042789223,-0.0,1.0,-0.5474643423137876,-0.3165213946117274,0.0
2019-05-30,-0.0,-0.11625143581415613,-0.0,1.0,-0.5469164653226125,-0.3172654176733869,0.0
2019-05-31,-0.0,-0.11629334759273563,-0.0,1.0,-0.5468876874022142,-0.3172717010278653,0.0
2019-06-03,-0.0,-0.1171484459900022,-0.0,1.0,-0.5491691529509396,-0.3095374523324969,0.0
2019-06-04,-0.0,-0.11494071146245059,-0.0,1.0,-0.5593280632411067,-0.30201581027667984,0.0
2019-06-05,-0.0,-0.10926198177006763,-0.0,1.0,-0.5683818484759384,-0.28256395177888854,0.0
2019-06-06,-0.0,-0.10424399536518784,-0.0,1.0,-0.5832989650228795,-0.27636049411810915,0.0
2019-06-07,-0.0,-0.11082079289615339,-0.0,1.0,-0.5779340693882362,-0.2757848414600605,0.0
2019-06-10,-0.0,-0.1138565321410362,-0.0,1.0,-0.5697140840098835,-0.27744440522414404,0.0
2019-06-11,-0.0,-0.11566350291811592,-0.0,1.0,-0.577433237045334,-0.27196447169329324,0.0
2019-06-12,-0.0,-0.11850978079229331,-0.0,1.0,-0.578570726432714,-0.2689078934434287,0.0
2019-06-13,-0.0,-0.13578403442246104,-0.0,1.0,-0.570740908108533,-0.258227400436175,0.0
2019-06-14,-0.0,-0.13511867337315311,-0.0,1.0,-0.5738957874882114,-0.25577648538195535,0.0
2019-06-17,-0.0,-0.1316373201421196,-0.0,1.0,-0.573366311367607,-0.2579942288440021,0.0
2019-06-18,-0.0,-0.13046551351775862,-0.0,1.0,-0.5734788840241102,-0.2594192370368916,0.0
2019-06-19,-0.0,-0.12188669632184357,-0.0,1.0,-0.5791577668476023,-0.25852912935274636,0.0
2019-06-20,-0.0,-0.1238892920892097,-0.0,1.0,-0.578058492379514,-0.25956728977462196,0.0
2019-06-21,-0.0,-0.12670214431053373,-0.0,1.0,-0.5674792612302394,-0.2623063077163875,0.0
2019-06-24,-0.0,-0.11025696056816185,-0.0009365305445534895,1.0,-0.5524554660215012,-0.28743683296587513,0.0
2019-06-25,-0.0,-0.08029365859298225,-0.0046245447713740674,1.0,-0.5527872516715803,-0.2891881997032583,0.0
2019-06-26,-0.0,-0.07765809589993052,-0.0022585128561501047,1.0,-0.5513859933595862,-0.29905026638869586,0.0
2019-06-27,-0.0,-0.07670037829074344,-0.0,1.0,-0.54832857253146,-0.30502586273450166,0.0
2019-06-28,-0.0,-0.0742865945238187,-0.0,1.0,-0.5470982400739399,-0.3041552740016174,0.0
2019-07-01,-0.0,-0.07357042565059338,-0.0,1.0,-0.5512684887769037,-0.2985709065030486,0.0
2019-07-02,-0.0,-0.07478250849801234,-0.0,1.0,-0.5462541529834265,-0.2994373067542394,0.0
2019-07-03,-0.0,-0.07218336919766369,-0.0,1.0,-0.5504150015370427,-0.29870504150015365,0.0
2019-07-05,-0.0,-0.07120089097123546,-0.0,1.0,-0.5482353392987441,-0.3007795998310227,0.0
2019-07-08,-0.0,-0.07152300116873911,-0.0,1.0,-0.547506370586094,-0.29693637077769053,0.0
2019-07-09,-0.0,-0.0697189031862745,-0.0,1.0,-0.5478132659313726,-0.29729626225490197,0.0
2019-07-10,-0.0,-0.06192537542139136,-0.0,1.0,-0.5549341097149861,-0.29853662273981,0.0
2019-07-11,-0.0,-0.059983896940418675,-0.0,1.0,-0.5600797484855455,-0.29696725711218463,0.0
2019-07-12,-0.0,-0.05990951267206012,-0.0,1.0,-0.5596411180552894,-0.2975537747785744,0.0
2019-07-15,-0.0,-0.06490817774029062,-0.0036230494958402024,1.0,-0.5600582755051182,-0.2883679024652072,0.0
2019-07-16,-0.0,-0.06516612665120114,-0.009106769685001629,1.0,-0.5581587070304262,-0.2847638950133246,0.0
2019-07-17,-0.0,-0.0628622979768897,-0.010249913624323391,1.0,-0.5607316979538562,-0.28559637606050137,0.0
2019-07-18,-0.0,-0.06332463945995705,-0.012177815280760968,1.0,-0.5608123657563671,-0.2814321877876649,0.0
2019-07-19,-0.0,-0.0650060403842835,-0.015628295844599127,1.0,-0.557019310053884,-0.27990949011486316,0.0
2019-07-22,-0.0,-0.057794487177027995,-0.012161203076746016,1.0,-0.5596071586135462,-0.28860798342700406,0.0
2019-07-23,-0.0,-0.05792794002032559,-0.010527123161588464,1.0,-0.5590113324768461,-0.2900423769438745,0.0
2019-07-24,-0.0,-0.05839304187899919,-0.016226675351546035,1.0,-0.5559216828230966,-0.28524081382428446,0.0
2019-07-25,-0.0,-0.05415908873360774,-0.018569924380204845,1.0,-0.5587632813247823,-0.2829328993969561,0.0
2019-07-26,-0.0,-0.05164723673883497,-0.017649648729876146,1.0,-0.5609410593617795,-0.2840406592775513,0.0
2019-07-29,-0.0,-0.04364555217366335,-0.016788223358027526,1.0,-0.562242768812573,-0.291602059763778,0.0
2019-07-30,-0.0,-0.03723955335558881,-0.019281685276850466,1.0,-0.5626223091976517,-0.29945128736426074,0.0
2019-07-31,-0.0,-0.03136169722126139,-0.020196779276682425,1.0,-0.5652215688535301,-0.3048925785003267,0.0
2019-08-01,-0.0,-0.040499040307101726,-0.015527831094049904,1.0,-0.5654318618042227,-0.2979270633397313,0.0
2019-08-02,-0.0,-0.03172866520787746,-0.028926254366770317,1.0,-0.5642443088026412,-0.2945602518330838,0.0
2019-08-05,-0.0,-0.030850696442960745,-0.026572272744714322,1.0,-0.5659414450711792,-0.2952112351790031,0.0
2019-08-06,-0.0,-0.03387142993600153,-0.029592129143184643,1.0,-0.5527366510650492,-0.2942019295061611,0.0
2019-08-07,-0.0,-0.04538093695821982,-0.023547790965726154,1.0,-0.5417516050982111,-0.2944807483472728,0.0
2019-08-08,-0.0,-0.04469933694078196,-0.02234966847039098,1.0,-0.5426415669537383,-0.29565200823107995,0.0
2019-08-09,-0.0,-0.040867484522769566,-0.02242774127388051,1.0,-0.5376580956359907,-0.29809335713471835,0.0
2019-08-12,-0.0,-0.03648512690066251,-0.03156855673038592,1.0,-0.5457582717971108,-0.28445870270885937,0.0
2019-08-13,-0.0,-0.02379367403997946,-0.030773912547311565,1.0,-0.5527702227209617,-0.29463453601384637,0.0
2019-08-14,-0.0,-0.025927683401347632,-0.03055898263262788,1.0,-0.5486191515611654,-0.29296763784758467,0.0
2019-08-15,-0.0,-0.03647496337477931,-0.03393937117313399,1.0,-0.5324180158521468,-0.27536531309868145,0.0
2019-08-16,-0.0,-0.03236726787158413,-0.037106693498335556,1.0,-0.5379436158808373,-0.27328807056478155,0.0
2019-08-19,-0.0,-0.02238638068096595,-0.04008549572521374,1.0,-0.5432540872956353,-0.26918029098545077,0.0
2019-08-20,-0.0,-0.02456146919520003,-0.039032517737798825,1.0,-0.5433476234157665,-0.26514031113690395,0.0
2019-08-21,-0.0,-0.025535019455252918,-0.03694627357078719,1.0,-0.5446348398683029,-0.26356255612092183,0.0
2019-08-22,-0.0,-0.026711060399169484,-0.034174444922466844,1.0,-0.5433867679242812,-0.26623145844634405,0.0
2019-08-23,-0.0,-0.026077033877696092,-0.03408346895635745,1.0,-0.5432590680359916,-0.267242830686346,0.0
2019-08-26,-0.0,-0.021417691421778056,-0.03523795370955159,1.0,-0.539807556562767,-0.2610803581379797,0.0
2019-08-27,-0.0,-0.019804364741190853,-0.03788580532809663,1.0,-0.5356626773870836,-0.25925377005446665,0.0
2019-08-28,-0.0,-0.021659847825684506,-0.03630338597108317,1.0,-0.536146028102264,-0.2571597830312679,0.0
2019-08-29,-0.0,-0.01666574079217821,-0.03705349702794289,1.0,-0.5378404903431291,-0.2601892487454401,0.0
2019-08-30,-0.0,-0.013330621602632844,-0.0373664164478793,1.0,-0.5405280479236771,-0.2576822098139999,0.0
2019-09-03,-0.0,-0.01584835876098012,-0.03959315765141008,1.0,-0.5397873324086917,-0.2540545538603791,0.0
2019-09-04,-0.0,-0.002590625636091116,-0.04244925149423586,1.0,-0.542828593105235,-0.2625599082178346,0.0
2019-09-05,-0.0,-0.0028443196719797575,-0.037216260643111766,1.0,-0.5473468407735073,-0.2595534048722827,0.0
2019-09-06,-0.0,-0.0006636801061888171,-0.040834762089117495,1.0,-0.5504304702910975,-0.2516269380380879,0.0
2019-09-09,-0.0,-0.0029309296023889843,-0.040977713874910136,1.0,-0.5497244188832974,-0.24970045530793192,0.0
2019-09-10,-0.0,-0.004886684246436408,-0.03577421674749672,1.0,-0.5479724870456766,-0.25541684338637993,0.0
2019-09-11,-0.0,-0.00843912955353688,-0.03812349136739695,1.0,-0.544655525050211,-0.2513865600412743,0.0
2019-09-12,-0.0,-0.013687037786526364,-0.03624121564443136,1.0,-0.5420913205048016,-0.24765443908900253,0.0
2019-09-13,-0.0,-0.013347079290855872,-0.04013328669526317,1.0,-0.5435667077818076,-0.24392938014322801,0.0
