Date,IWF,IWM,MTUM,SPY,STOK,VLUE,VXX
2020-03-23,-1.0200853765323994,-1.0242994746059544,-1.1544439579684764,-1.1682902802101576,1.0,-0.10568082311733801,0.0
2020-03-24,-1.0156284272866858,-1.0166703224391316,-1.158093880236894,-1.1630840096512394,1.0,-0.13012722088177234,0.0
2020-03-25,-1.0139428808376094,-1.0003109936246308,-0.9570828798009642,-1.1435753900378376,1.0,-0.06831493287720936,0.0
2020-03-26,-1.0547952333871051,-1.0081698496123224,-0.9258989436436489,-1.1489826715928604,1.0,-0.06593120674402872,0.0
2020-03-27,-1.0446265011194789,-0.9872786484836149,-0.8803684103399145,-1.1394260126195808,1.0,-0.03689191939751679,0.0
2020-03-30,-1.0294207008304639,-0.9777699007494431,-0.9066740935790966,-1.1413814057119709,1.0,-0.008608466680170145,0.0
2020-03-31,-1.0093679174011585,-0.9942583732057416,-0.8979098463863007,-1.124401913875598,1.0,-0.010627046084109795,0.0
2020-04-01,-1.0203536702100862,-1.0266512166859791,-0.8583303944783112,-1.132349236737367,1.0,-0.0,0.0
2020-04-02,-1.0408792520389896,-0.9438034613089318,-0.8436443206683907,-1.144817982892381,1.0,-0.0,0.0
2020-04-03,-1.037954534149132,-0.9647316320947124,-0.850718798189325,-1.1210267124309805,1.0,-0.0,0.0
2020-04-06,-1.0437894527561011,-0.9445797504846164,-0.8503901784382921,-1.1316168795665789,1.0,-0.0,0.0
2020-04-07,-1.0039310846881824,-0.8845911186605192,-0.8249939335112836,-1.1397233681145351,1.0,-0.0,0.0
2020-04-08,-1.0056335292117915,-0.8815501918313825,-0.8309941236462532,-1.1383128551308823,1.0,-0.0,0.0
2020-04-09,-1.019409486931268,-0.8309293320425943,-0.8536786060019361,-1.1363020329138431,1.0,-0.0,0.0
2020-04-13,-1.0403752236352206,-0.7813935496349306,-0.8707992843672937,-1.142788066341086,1.0,-0.0,0.0
2020-04-14,-1.0430263475948756,-0.7722504230118443,-0.8780759004109259,-1.141020062847474,1.0,-0.0,0.0
2020-04-15,-1.0133237133237134,-0.7993746993746994,-0.851034151034151,-1.1462241462241463,1.0,-0.0,0.0
2020-04-16,-1.030882282311128,-0.7618270015849383,-0.865664473368234,-1.144469525959368,1.0,-0.0,0.0
2020-04-17,-1.0341711923871775,-0.7569087326380545,-0.8709088287595521,-1.1441341856106118,1.0,-0.0,0.0
2020-04-20,-1.05910290237467,-0.7085152314703765,-0.8943151834972416,-1.1353801870952267,1.0,-0.0,0.0
2020-04-21,-1.060212061603416,-0.7062802859473205,-0.8932975099553807,-1.137983975435398,1.0,-0.0,0.0
2020-04-22,-1.0433371515845742,-0.7208858342878961,-0.8717067583046963,-1.1368843069873997,1.0,-0.0,0.0
2020-04-23,-1.0264424222211634,-0.7426747343846777,-0.8596884082138263,-1.1355948353899663,1.0,-0.0,0.0
2020-04-24,-1.0248292985723153,-0.7570071145490139,-0.8564198061404765,-1.136608890798835,1.0,-0.0,0.0
2020-04-27,-1.023375632096174,-0.7545558629901727,-0.855691250834844,-1.1369621219349297,1.0,-0.0,0.0
2020-04-28,-1.0315448394167541,-0.7332507385876298,-0.8585723815877252,-1.1417135233012485,1.0,-0.0,0.0
2020-04-29,-1.047291487532244,-0.7131460781503774,-0.8701633705932932,-1.1462692270946786,1.0,-0.0,0.0
2020-04-30,-1.0458200504353619,-0.6743112718275682,-0.8802873864014845,-1.157681876576105,1.0,-0.0,0.0
2020-05-01,-1.0319438475863056,-0.7031466361075299,-0.8817743398748985,-1.157952537840806,1.0,-0.0,0.0
2020-05-04,-1.0315458914212303,-0.680591901793786,-0.8850454394061951,-1.1608697720892611,1.0,-0.0,0.0
2020-05-05,-1.0339209147212958,-0.6799904716531682,-0.8923773225345403,-1.157884707003335,1.0,-0.0,0.0
2020-05-06,-1.0405334353042397,-0.6777878686487262,-0.9015343434826251,-1.1600305912719275,1.0,-0.0,0.0
2020-05-07,-1.0367886568308105,-0.6816439931021269,-0.8998371335504886,-1.171967809925273,1.0,-0.0,0.0
2020-05-08,-1.0335184830492243,-0.6785577475579391,-0.9062918981038115,-1.1700344761539936,1.0,-0.0,0.0
2020-05-11,-1.03588688453993,-0.6692664720800038,-0.908320972295325,-1.1714436097420928,1.0,-0.0,0.0
2020-05-12,-1.0363688567736997,-0.6684691582523808,-0.9099392257261809,-1.1705507967650859,1.0,-0.0,0.0
2020-05-13,-1.04372395958048,-0.6325367559024951,-0.9255782769024472,-1.1871557875580672,1.0,-0.0,0.0
2020-05-14,-1.051869606903164,-0.5988015340364333,-0.9506232023010547,-1.1926174496644295,1.0,-0.0,0.0
2020-05-15,-1.0510272657450077,-0.6091109831029186,-0.9555011520737328,-1.1846678187403994,1.0,-0.0,0.0
2020-05-18,-1.0509337045749125,-0.6095242667178724,-0.955835053525995,-1.1842446353991647,1.0,-0.0,0.0
2020-05-19,-1.0512438766689078,-0.6107002209201806,-0.9533666314475074,-1.1873018922293728,1.0,-0.0,0.0
2020-05-20,-1.0508173076923077,-0.6141826923076924,-0.9513942307692309,-1.191298076923077,1.0,-0.0,0.0
2020-05-21,-1.053754636096527,-0.6204903424690525,-0.9471123741630944,-1.1954144790713357,1.0,-0.0,0.0
2020-05-22,-1.0531033153430995,-0.6298188126445644,-0.9425597532767925,-1.1932825751734772,1.0,-0.0,0.0
2020-05-26,-1.0531033153430995,-0.6300597532767926,-0.9427043176561295,-1.1929452582883577,1.0,-0.0,0.0
2020-05-27,-1.0997266425851802,-0.566728497510495,-1.026749975593088,-1.1882261056331154,1.0,-0.0,0.0
2020-05-28,-1.1000146434324205,-0.5659198516132181,-1.0268951042124275,-1.1883145409283937,1.0,-0.0,0.0
2020-05-29,-1.0972262916300421,-0.5745189959957028,-1.0242211153432954,-1.1873229807598398,1.0,-0.0,0.0
2020-06-01,-1.0972262916300421,-0.5743724973141909,-1.0244652798124818,-1.1872253149721652,1.0,-0.0,0.0
2020-06-02,-1.1062125233461122,-0.564779317802025,-1.0336184016514303,-1.2104099085815394,1.0,-0.0,0.0
2020-06-03,-1.105858069589149,-0.5643797916257126,-1.0351877334381758,-1.2090623157067033,1.0,-0.0,0.0
2020-06-04,-1.1069602831301613,-0.5598702320094376,-1.039274478961856,-1.2093491938655132,1.0,-0.0,0.0
2020-06-05,-1.1079433739677544,-0.5627703499803381,-1.050874950845458,-1.1939146677152968,1.0,-0.0,0.0
2020-06-08,-1.1015678588926996,-0.523076923076923,-1.0877021068103871,-1.1872121509064184,1.0,-0.0,0.0
2020-06-09,-1.11043486796898,-0.5221851379208795,-1.0870226759595563,-1.188573672327476,1.0,-0.0,0.0
2020-06-10,-1.1152580661002798,-0.5109757894219908,-1.1008201149143053,-1.1838137798949073,1.0,-0.0,0.0
2020-06-11,-1.103304569523436,-0.5274563639929397,-1.0684447930966856,-1.2037164149833302,1.0,-0.0,0.0
2020-06-12,-1.0856825105168997,-0.4885643827667908,-1.0902760988346794,-1.1707847782989218,1.0,-0.0,0.0
2020-06-15,-1.0939223845930512,-0.468402206522791,-1.1042775573405592,-1.1723120100648408,1.0,-0.0,0.0
2020-06-16,-1.0957194679564692,-0.4613301088270859,-1.1049576783555017,-1.174752116082225,1.0,-0.0,0.0
2020-06-17,-1.0926793911572843,-0.4532495771925586,-1.1102198598695336,-1.175984537327857,1.0,-0.0,0.0
2020-06-18,-1.0927805160916206,-0.4529815405431526,-1.1104184787861215,-1.1760896878322218,1.0,-0.0,0.0
2020-06-19,-1.0928243537086253,-0.45349118144479345,-1.1102198598695336,-1.1755496496738342,1.0,-0.0,0.0
2020-06-22,-1.093543246245231,-0.45298691263823826,-1.1107837929202684,-1.171970831119911,1.0,-0.0,0.0
2020-06-23,-1.0939778818756942,-0.4516347128990197,-1.1108320857680978,-1.1728401023808372,1.0,-0.0,0.0
2020-06-24,-1.0948404845793716,-0.45610309377865726,-1.1068584391138567,-1.1686857473816303,1.0,-0.0,0.0
2020-06-25,-1.0885394123022172,-0.44995912085798107,-1.1088347039869186,-1.161977588611552,1.0,-0.0,0.0
2020-06-26,-1.0907998461834263,-0.4425591232455297,-1.1086329552009229,-1.1647279369352048,1.0,-0.0,0.0
2020-06-29,-1.08636996495271,-0.43439435402563736,-1.1183926256661385,-1.1617936530798407,1.0,-0.0,0.0
2020-06-30,-1.0958405213724363,-0.408616062871382,-1.130726471152003,-1.156843013225992,1.0,-0.0,0.0
2020-07-01,-1.0870916830073174,-0.4092496054330671,-1.126739681476876,-1.159500693481276,1.0,-0.0,0.0
2020-07-02,-1.0760177964885425,-0.4285030856814811,-1.1204611778213653,-1.1590680763526766,1.0,-0.0,0.0
2020-07-06,-1.0804075385056922,-0.4266239357122358,-1.1186262317038171,-1.1576580885870087,1.0,-0.0,0.0
2020-07-07,-1.058639488030339,-0.4373074188196255,-1.109646835743067,-1.134866082009955,1.0,-0.0,0.0
2020-07-08,-1.0573661771672191,-0.4401231643770725,-1.1107531975367124,-1.128848886783515,1.0,-0.0,0.0
2020-07-09,-1.046166918429003,-0.4366503021148036,-1.1090445619335347,-1.1286348187311177,1.0,-0.0,0.0
2020-07-10,-1.0449889061983666,-0.43884246801680593,-1.1075390643440497,-1.1294434216116698,1.0,-0.0,0.0
2020-07-13,-1.0487114131973945,-0.43613707165109034,-1.1076654394411403,-1.127584253752478,1.0,-0.0,0.0
2020-07-14,-1.0498420332908944,-0.424812561889942,-1.1055783467722922,-1.13519121044938,1.0,-0.0,0.0
2020-07-15,-1.0493798047446117,-0.42022355327076355,-1.1126255718530398,-1.134037636183559,1.0,-0.0,0.0
2020-07-16,-1.041592086669807,-0.43928403203014604,-1.0964672633066415,-1.1329722091380123,1.0,-0.0,0.0
2020-07-17,-1.0418803820996658,-0.4410615971013128,-1.0970777845748434,-1.1256411462989977,1.0,-0.0,0.0
2020-07-20,-1.0638145657461726,-0.4425525826298469,-1.1212858301139887,-1.1417465541088376,1.0,-0.0,0.0
2020-07-21,-1.0615788218459337,-0.4441211543047937,-1.1209635106129263,-1.1431910326735033,1.0,-0.0,0.0
2020-07-22,-1.0658045428516891,-0.4394922695170834,-1.1245466692116817,-1.1420595533498759,1.0,-0.0,0.0
2020-07-23,-1.0713670716540706,-0.4394910551994643,-1.1269492011862623,-1.1454606333110111,1.0,-0.0,0.0
2020-07-24,-1.0489971346704872,-0.46824259789875833,-1.1105062082139445,-1.147803247373448,1.0,-0.0,0.0
2020-07-27,-1.0550906892382104,-0.4826602176541718,-1.1403627569528416,-1.158645707376058,1.0,-0.0,0.0
2020-07-28,-1.050976034016235,-0.48419984538074984,-1.1364998067259373,-1.1601758793969847,1.0,-0.0,0.0
2020-07-29,-1.057148392096087,-0.4816931421929485,-1.1317803177063155,-1.1724622239442077,1.0,-0.0,0.0
2020-07-30,-1.0574111724271469,-0.472795043082583,-1.134185303514377,-1.1763965533933585,1.0,-0.0,0.0
2020-07-31,-1.054675003635306,-0.4772914546071446,-1.1349425621637341,-1.1801657699578305,1.0,-0.0,0.0
2020-08-03,-1.0413635922800892,-0.49054407913878384,-1.1402870720589662,-1.1769469498593736,1.0,-0.0,0.0
2020-08-04,-1.0369652633108861,-0.48355215348093594,-1.1349256334479918,-1.1892834649484036,1.0,-0.0,0.0
2020-08-05,-1.0374230452275923,-0.4852392263318629,-1.1363129574870328,-1.188569489553541,1.0,-0.0,0.0
2020-08-06,-1.0379562751466382,-0.4849968490959329,-1.1364583838285909,-1.1881332105288671,1.0,-0.0,0.0
2020-08-07,-1.039786252125334,-0.4978868107845518,-1.1380616954092786,-1.182171484090357,1.0,-0.0,0.0
2020-08-10,-1.0256162397293378,-0.5072498791686805,-1.1254712421459643,-1.1749154180763655,1.0,-0.0,0.0
2020-08-11,-1.0176499032882012,-0.5125241779497098,-1.119825918762089,-1.1855415860735008,1.0,-0.0,0.0
2020-08-12,-1.0136569829167068,-0.5142360775986874,-1.1075668371778786,-1.1903773767010908,1.0,-0.0,0.0
2020-08-13,-1.0061101756074091,-0.5242242001443348,-1.0899687274476786,-1.190858792398364,1.0,-0.0,0.0
2020-08-14,-1.006495068559057,-0.5243685350012028,-1.0898725042097666,-1.1904257878277604,1.0,-0.0,0.0
2020-08-17,-1.0074106154660507,-0.5300996102208748,-1.0876281218420674,-1.1869496174390068,1.0,-0.0,0.0
2020-08-18,-1.0026418175704885,-0.5272587540227678,-1.0750276190018735,-1.198376483020318,1.0,-0.0,0.0
2020-08-19,-1.0037485582468282,-0.5337850826605153,-1.0706939638600539,-1.1976163014225298,1.0,-0.0,0.0
2020-08-20,-1.0035080974578308,-0.5307799509827479,-1.0711711278773608,-1.200201835744149,1.0,-0.0,0.0
2020-08-21,-1.0,-0.5390115163147793,-1.0581094049904032,-1.2013435700575816,1.0,-0.0,0.0
2020-08-24,-0.9737501773636664,-0.579482571063709,-0.9956959750271958,-1.180816345835501,1.0,-0.0,0.0
2020-08-25,-0.9711638460811194,-0.5885411742460055,-0.9925309634111752,-1.1750496360026472,1.0,-0.0,0.0
2020-08-26,-0.9676002455958059,-0.5851320077457138,-0.9985831011193501,-1.171728144334766,1.0,-0.0,0.0
2020-08-27,-0.9530365899660506,-0.6010467748019616,-0.9891078838174275,-1.1720577140701622,1.0,-0.0,0.0
2020-08-28,-0.935477846771558,-0.613940893599141,-0.9708202997338813,-1.1485130024744385,1.0,-0.0,0.0
2020-08-31,-0.935912994772218,-0.6138442867811799,-0.9698469006721433,-1.148011575802838,1.0,-0.0,0.0
2020-09-01,-0.932265723197244,-0.6068618779386434,-0.9695544900144314,-1.1465481122852754,1.0,-0.0,0.0
2020-09-02,-0.9253084982537835,-0.6033993015133877,-0.9725261932479627,-1.1553434225844004,1.0,-0.0,0.0
2020-09-03,-0.9322152016353837,-0.6006783125813046,-0.9698476119680357,-1.1431889983274486,1.0,-0.0,0.0
2020-09-04,-0.8788876692279546,-0.6203347969264544,-0.9178100987925356,-1.1528997438712039,1.0,-0.003796194657885108,0.0
2020-09-08,-0.8655712193335774,-0.6181801537898206,-0.9120743317466129,-1.1521420725009153,1.0,-0.029155986818015376,0.0
2020-09-09,-0.8316190130952921,-0.6415333726041054,-0.8476143006026553,-1.1425075898318908,1.0,-0.06796864379899406,0.0
2020-09-10,-0.8265407554671969,-0.6325230435568409,-0.8498102295318996,-1.1400686788360745,1.0,-0.06935658774624978,0.0
2020-09-11,-0.8171237820281487,-0.6377210393359798,-0.847843738722483,-1.1366835077589317,1.0,-0.0716347888848791,0.0
2020-09-14,-0.813066005857175,-0.6377562514079748,-0.8459562964631674,-1.1346699707141248,1.0,-0.07407073665239919,0.0
2020-09-15,-0.8073299373394041,-0.6505432087634675,-0.8479917053599604,-1.1276202497407923,1.0,-0.0744714420952982,0.0
2020-09-16,-0.8092284006520558,-0.6423655134939323,-0.8354464770874841,-1.141459880456439,1.0,-0.0996649157761275,0.0
2020-09-17,-0.7965725166613774,-0.6511764972571067,-0.8283084735004761,-1.1416330416647775,1.0,-0.11597225370630639,0.0
2020-09-18,-0.7887049217509638,-0.6469494216375595,-0.8321614878657292,-1.1429802676343843,1.0,-0.1253345429802676,0.0
2020-09-21,-0.7819192563565115,-0.663856739269115,-0.8534129226282695,-1.1357878428870867,1.0,-0.12166226191561105,0.0
2020-09-22,-0.7757440204491509,-0.6739090743107541,-0.8527478546649626,-1.1353386890633559,1.0,-0.12680299433996714,0.0
2020-09-23,-0.7595655730255384,-0.6597291647732436,-0.8571753158229574,-1.1233754430609835,1.0,-0.14432427519767335,0.0
2020-09-24,-0.7500905797101449,-0.6495471014492753,-0.8503170289855073,-1.1245471014492754,1.0,-0.15448369565217393,0.0
2020-09-25,-0.7488785173773166,-0.6530880420499343,-0.8493361729122298,-1.1226607458425846,1.0,-0.15727944175087225,0.0
2020-09-28,-0.7464928952846411,-0.6508281292424654,-0.8447370802787583,-1.1221377500226264,1.0,-0.1611458050502308,0.0
2020-09-29,-0.7430260900965966,-0.6437212241581656,-0.8508170082152208,-1.1198429177575158,1.0,-0.15649544100388194,0.0
2020-09-30,-0.7432414135487656,-0.6409261181567902,-0.8527327706819515,-1.118156790179176,1.0,-0.15818928555309833,0.0
2020-10-01,-0.7444559866311369,-0.6480737094078859,-0.8501874350751998,-1.1181970100718124,1.0,-0.15554852987669934,0.0
2020-10-02,-0.7461500248385495,-0.6467506661247348,-0.8494332294630358,-1.1189540712640564,1.0,-0.1548119044393262,0.0
2020-10-05,-0.7408159581189637,-0.6507807563859553,-0.8441646357974546,-1.1193699792400036,1.0,-0.15791136384150195,0.0
2020-10-06,-0.744409377817854,-0.6457619477006312,-0.8464833183047791,-1.1197926059513075,1.0,-0.15216411181244366,0.0
2020-10-07,-0.7385038057920101,-0.6537855244786741,-0.8422285276764401,-1.1150745394766473,1.0,-0.1543034725037157,0.0
2020-10-08,-0.7389091564203036,-0.6534252128090797,-0.8438949691483133,-1.1155699680223392,1.0,-0.15209656352745124,0.0
2020-10-09,-0.7402446126965637,-0.6596478652390126,-0.8437345997043143,-1.1098965100129923,1.0,-0.126562429998656,0.0
2020-10-12,-0.7374854481955762,-0.6591295782215456,-0.8440046565774155,-1.1096982179636428,1.0,-0.12716038327214113,0.0
2020-10-13,-0.7278278058423018,-0.6499011640676478,-0.8143202284208214,-1.068833735998243,1.0,-0.13182517021743906,0.0
2020-10-14,-0.7289407839866555,-0.6471621087748562,-0.8184890917870153,-1.0678196742899784,1.0,-0.1271673763223739,0.0
2020-10-15,-0.7278869778869778,-0.6452702702702703,-0.8176991926991927,-1.067084942084942,1.0,-0.12956300456300457,0.0
2020-10-16,-0.7258885476086002,-0.6493637560333481,-0.8136024572180781,-1.0658622202720491,1.0,-0.13317244405440984,0.0
2020-10-19,-0.7209821428571428,-0.6513480392156863,-0.8245798319327732,-1.0604429271708684,1.0,-0.11944152661064425,0.0
2020-10-20,-0.720931250273511,-0.651481335608945,-0.8266159030239377,-1.0616603212113256,1.0,-0.11548728720843728,0.0
2020-10-21,-0.7153826018672017,-0.6433557281214554,-0.8271093272838321,-1.0578919815024868,1.0,-0.11883779774888753,0.0
2020-10-22,-0.7148711688538171,-0.6413218816758949,-0.8238653703622968,-1.0576797314382875,1.0,-0.12198631032829055,0.0
2020-10-23,-0.7130926489778164,-0.6422357546759461,-0.8167464114832536,-1.0555458895171814,1.0,-0.12209656372335799,0.0
2020-10-26,-0.7153427638737758,-0.6460935799782371,-0.8167138193688792,-1.058498367791077,1.0,-0.11595212187159956,0.0
2020-10-27,-0.7073139102619521,-0.6425175067000951,-0.8180167718509553,-1.0478948733465894,1.0,-0.1068557102100804,0.0
2020-10-28,-0.7147241915960575,-0.6416652256614215,-0.8270793705689088,-1.0488933079716412,1.0,-0.0906968701366073,0.0
