Date,CI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.32289384081178574,-0.7255166368877053,-0.021137443953747094,-0.6167616222229714,-0.6848936385395948,0.0
2018-09-25,1.0,-0.32629733283879014,-0.7235728495802003,-0.02596351620190849,-0.614829551202077,-0.6812556900563105,0.0
2018-09-26,1.0,-0.3259109311740891,-0.7235492577597841,-0.024257759784075576,-0.6158569500674764,-0.6842105263157895,0.0
2018-09-27,1.0,-0.3300613910814275,-0.714801322269446,-0.027018822100789312,-0.6167442488025366,-0.6845442892801727,0.0
2018-09-28,1.0,-0.3363694849829005,-0.7154031083872279,-0.02671587715436969,-0.6202891680493008,-0.6872989537127959,0.0
2018-10-01,1.0,-0.3358977835016607,-0.7175828645021352,-0.027248695180641228,-0.620382295126415,-0.6879956618992747,0.0
2018-10-02,1.0,-0.3392966257043927,-0.6982483535881594,-0.034761355149704666,-0.6272319913096611,-0.6951252630864282,0.0
2018-10-03,1.0,-0.33889737065309583,-0.6924851569126379,-0.03419847328244275,-0.628871925360475,-0.6982527565733672,0.0
2018-10-04,1.0,-0.3394498524573483,-0.6911101312620833,-0.03473187938812197,-0.6292100532510261,-0.6972492622867416,0.0
2018-10-05,1.0,-0.32558139534883723,-0.6834775554353705,-0.02011222282314765,-0.6398391022174149,-0.7111952406706328,0.0
2018-10-08,1.0,-0.3253346890357567,-0.6837824097610575,-0.012641925097441113,-0.6520589730554144,-0.7154380613455347,0.0
2018-10-09,1.0,-0.32853554212777514,-0.6852807386787969,-0.01816145020028515,-0.6504854368932039,-0.712200420938285,0.0
2018-10-10,1.0,-0.3306960950764007,-0.683904923599321,-0.020305602716468592,-0.652088285229202,-0.708590831918506,0.0
2018-10-11,1.0,-0.2706665348752924,-0.6700273467101578,-0.0,-0.6327633356396823,-0.7213271391387434,0.0
2018-10-12,1.0,-0.2719497918834547,-0.659729448491155,-0.0,-0.6157323100936524,-0.7044094693028096,0.0
2018-10-15,1.0,-0.252407977947138,-0.6750445921842062,-0.0,-0.6111561537214205,-0.7044916491000487,0.0
2018-10-16,1.0,-0.25674753970573905,-0.670823995582838,-0.0,-0.6135632855890091,-0.7067783948812888,0.0
2018-10-17,1.0,-0.2485359418237982,-0.6543535620052771,-0.0,-0.6085333676555763,-0.7062874058819744,0.0
2018-10-18,1.0,-0.2482947232947233,-0.654118404118404,-0.0,-0.6087516087516087,-0.7063384813384813,0.0
2018-10-19,1.0,-0.22891450528338134,-0.6419788664745437,-0.0,-0.6177713736791546,-0.7133845661223182,0.0
2018-10-22,1.0,-0.22998525735529773,-0.6455034933658098,-0.0,-0.6169155823344656,-0.7125184283058777,0.0
2018-10-23,1.0,-0.23031565454254127,-0.645441435667361,-0.0,-0.6165678577151097,-0.712289697163916,0.0
2018-10-24,1.0,-0.22868862966286377,-0.6403025253172671,-0.0,-0.6187668247660557,-0.7169914113575183,0.0
2018-10-25,1.0,-0.2049042241217945,-0.6047919136457228,-0.0,-0.6158357771260997,-0.6942035315405254,0.0
2018-10-26,1.0,-0.20523527578684947,-0.603272047366781,-0.0,-0.6151449049548146,-0.6925833593019632,0.0
2018-10-29,1.0,-0.193538375593557,-0.6053505477793986,-0.0,-0.6096334688557152,-0.6950125694422892,0.0
2018-10-30,1.0,-0.1851438145769338,-0.6055726209314592,-0.0,-0.610102702534984,-0.7020075087653976,0.0
2018-10-31,1.0,-0.1877466699555994,-0.5910520473606314,-0.0,-0.6071164282190429,-0.697490133201776,0.0
2018-11-01,1.0,-0.18681217053546656,-0.5916335275440057,-0.0,-0.6069237646043343,-0.6973396220598662,0.0
2018-11-02,1.0,-0.19071122011036176,-0.5704169221336604,-0.0,-0.6116799509503372,-0.6927958307786634,0.0
2018-11-05,1.0,-0.1918228383891053,-0.568076557372021,-0.0,-0.6119068797349938,-0.6954268012146121,0.0
2018-11-06,1.0,-0.19105192095249787,-0.5674174542776482,-0.0,-0.6131091199214435,-0.6970357186694488,0.0
2018-11-07,1.0,-0.19019854543222758,-0.5689078466873293,-0.0,-0.6122073219381963,-0.6973946665848344,0.0
2018-11-08,1.0,-0.17975950680583533,-0.5668680949765,-0.0,-0.6071232375022889,-0.6981932490996765,0.0
2018-11-09,1.0,-0.17932128906249997,-0.5668334960937499,-0.0,-0.60772705078125,-0.6978759765624999,0.0
2018-11-12,1.0,-0.17855622453323605,-0.556406981694338,-0.0,-0.6102596849723287,-0.6955847473088853,0.0
2018-11-13,1.0,-0.15308925175817212,-0.5527451631402613,-0.0,-0.6156771603634059,-0.6968096344813015,0.0
2018-11-14,1.0,-0.1515380888942715,-0.5573150054499213,-0.0,-0.618596342497275,-0.7002846070001211,0.0
2018-11-15,1.0,-0.1507482993197279,-0.5577324263038549,-0.0,-0.6209221466364324,-0.6940287226001512,0.0
2018-11-16,1.0,-0.14751477862227047,-0.549644106647364,-0.0,-0.6199782844733984,-0.6988780311255881,0.0
2018-11-19,1.0,-0.14754493907588367,-0.549644106647364,-0.0,-0.6199782844733984,-0.6988780311255881,0.0
2018-11-20,1.0,-0.11956815114709851,-0.5426000899685111,-0.0,-0.6228819913030439,-0.7139001349527665,0.0
2018-11-21,1.0,-0.12257891761625658,-0.5363720210645324,-0.0,-0.6202136205408944,-0.6960518877748355,0.0
2018-11-23,1.0,-0.12313821089871273,-0.5323007402562654,-0.0,-0.6213990546124804,-0.6960787228349733,0.0
2018-11-26,1.0,-0.12212241984414965,-0.539289750758432,-0.0,-0.6192671465112128,-0.6935934804592231,0.0
2018-11-27,1.0,-0.11917267574705481,-0.5388883943143714,-0.0,-0.6173773702483754,-0.6920383394165999,0.0
2018-11-28,1.0,-0.12001068344362999,-0.5368727186396415,-0.0,-0.61824494762145,-0.6924652046176217,0.0
2018-11-29,1.0,-0.10457112601482527,-0.5284445228850453,-0.0,-0.6147782092010825,-0.6937286739616425,0.0
2018-11-30,1.0,-0.10474761736674905,-0.528944581715496,-0.0,-0.6162783856924344,-0.6915519472879162,0.0
2018-12-03,1.0,-0.10347767292824178,-0.5291471911103273,-0.0,-0.6159861245847665,-0.6910956286562602,0.0
2018-12-04,1.0,-0.09741078497492889,-0.5315368149429669,-0.0,-0.6132305075799783,-0.6901152391285225,0.0
2018-12-06,1.0,-0.09122978088792015,-0.49007686130549505,-0.0,-0.6119077664334059,-0.6747734312263394,0.0
2018-12-07,1.0,-0.08533256715989082,-0.49245798017526216,-0.0,-0.6145668725757794,-0.6807929895130009,0.0
2018-12-10,1.0,-0.07800463904241,-0.49170985939692446,-0.0,-0.6147590275192577,-0.6791328999742275,0.0
2018-12-11,1.0,-0.08066317326690148,-0.49085130143458466,-0.0,-0.6152392406150674,-0.6766887151733815,0.0
2018-12-12,1.0,-0.08098047076341562,-0.4908367218372373,-0.0,-0.6152282228967414,-0.6764790103659585,0.0
2018-12-13,1.0,-0.08109654896125451,-0.48909746465976073,-0.0,-0.6160934012476392,-0.6752704172151319,0.0
2018-12-14,1.0,-0.08983376876919984,-0.46694036921133475,-0.0,-0.6357842152105883,-0.6784760701673797,0.0
2018-12-17,1.0,-0.08952692993044778,-0.46749439558544575,-0.0,-0.6389319997700753,-0.6781054204747945,0.0
2018-12-18,1.0,-0.08594870617935625,-0.46517298754948644,-0.0,-0.6387916690573183,-0.6788685524126455,0.0
2018-12-19,1.0,-0.06894456660108783,-0.4776646221502141,-0.0,-0.6567526906608032,-0.6898217798865872,0.0
2018-12-20,1.0,-0.06617625847396509,-0.4649646617625847,-0.0,-0.6674455502668397,-0.6861676042117408,0.0
2018-12-21,1.0,-0.06396720537926154,-0.47950336203845706,-0.0,-0.685177539223782,-0.7204789430222956,0.0
2018-12-24,1.0,-0.039428840051709955,-0.4580444235515337,-0.0,-0.6877717710659301,-0.7528205429545188,0.0
2018-12-26,1.0,-0.039494010317992365,-0.4619487598006354,-0.0,-0.6700574193360342,-0.7431869188842577,0.0
2018-12-27,1.0,-0.024920345926263087,-0.44330336822940375,-0.0,-0.6349852071005917,-0.7415509786071917,0.0
2018-12-28,1.0,-0.027623205775761203,-0.4421995833690037,-0.0,-0.6380732243244014,-0.7457694832063465,0.0
2018-12-31,1.0,-0.029982010793523885,-0.4390794094971588,-0.0,-0.6391308072299478,-0.7472659261585904,0.0
2019-01-02,1.0,-0.02636986301369863,-0.43935502283105027,-0.0,-0.6380993150684932,-0.7500285388127854,0.0
2019-01-03,1.0,-0.038971428571428574,-0.43700000000000006,-0.0,-0.6504000000000001,-0.7307714285714286,0.0
2019-01-04,1.0,-0.013394761539117821,-0.44578107669994027,-0.0,-0.6440861132440349,-0.7406364644654893,0.0
2019-01-07,1.0,-0.0,-0.42510846745976205,-0.0,-0.6449545136459062,-0.7291252624212735,0.0
2019-01-08,1.0,-0.0024341111297633035,-0.4075317553578423,-0.0,-0.6603715516758994,-0.7274914666219013,0.0
2019-01-09,1.0,-0.0027143496753973583,-0.40804790687262144,-0.0,-0.6603425117528542,-0.7271938661293933,0.0
2019-01-10,1.0,-0.003691688108289518,-0.40583398590446357,-0.0,-0.6613994854010516,-0.7258082559570421,0.0
2019-01-11,1.0,-0.0033841420780310444,-0.4059292406656412,-0.0,-0.6615578240805482,-0.7259404279121802,0.0
2019-01-14,1.0,-0.0030803696443573235,-0.4063567628115374,-0.0,-0.6594791374964996,-0.7314197703724447,0.0
2019-01-15,1.0,-0.02205381239266145,-0.3906986887659134,-0.0,-0.6335904915083281,-0.6797426600877791,0.0
2019-01-16,1.0,-0.024609417677264288,-0.3933409810990932,-0.0,-0.637140828143778,-0.6763083142139189,0.0
2019-01-17,1.0,-0.021976823449216084,-0.3953646898432174,-0.0,-0.6361008861622358,-0.6732379004771643,0.0
2019-01-18,1.0,-0.022183175927959587,-0.390539204919833,-0.0,-0.6388919393806282,-0.6938282451131123,0.0
2019-01-22,1.0,-0.0,-0.31302068965517243,-0.0,-0.6961655172413792,-0.7494344827586208,0.0
2019-01-23,1.0,-0.0,-0.2824176431571966,-0.0,-0.7033495467609994,-0.7778852531505638,0.0
2019-01-24,1.0,-0.0,-0.2808752250380834,-0.0,-0.7111480404376125,-0.7776485251350229,0.0
2019-01-25,1.0,-0.0,-0.19764692636793518,-0.0,-0.8005798243638821,-0.8164264805224049,0.0
2019-01-28,1.0,-0.0,-0.19767540033208567,-0.0,-0.800607885627445,-0.8160020262854248,0.0
2019-01-29,1.0,-0.0,-0.18121581232729939,-0.0,-0.8069982518468394,-0.8313878080415046,0.0
2019-01-30,1.0,-0.0,-0.17867532834345431,-0.0,-0.807032904956927,-0.83875158875865,0.0
2019-01-31,1.0,-0.0,-0.19029850746268656,-0.0,-0.7760063319764812,-0.8604421076436001,0.0
2019-02-01,1.0,-0.0,-0.18554114994363022,-0.0,-0.7875704622322436,-0.8453776775648252,0.0
2019-02-04,1.0,-0.0,-0.18932864595146295,-0.0,-0.8109265139487413,-0.8348831934679066,0.0
2019-02-05,1.0,-0.0,-0.17537186329056434,-0.0,-0.8039627568979222,-0.8593164528216192,0.0
2019-02-06,1.0,-0.0,-0.1818909340345261,-0.0,-0.7937006973819595,-0.882531153538356,0.0
2019-02-07,1.0,-0.0,-0.180750100051455,-0.0,-0.7913212509290493,-0.8865130638614144,0.0
2019-02-08,1.0,-0.0,-0.1813471502590674,-0.0,-0.8009332150115936,-0.8803423696791002,0.0
2019-02-11,1.0,-0.0,-0.16763138948884088,-0.0,-0.7953347732181425,-0.916803455723542,0.0
2019-02-12,1.0,-0.0,-0.183638724570769,-0.0,-0.7966238638003174,-0.9053239070841148,0.0
2019-02-13,1.0,-0.0,-0.19609426832434304,-0.0,-0.7917327718002711,-0.8967606080710763,0.0
2019-02-14,1.0,-0.0,-0.18271876719867913,-0.0,-0.8021608782550764,-0.9117399994206761,0.0
2019-02-15,1.0,-0.0,-0.2123783234054918,-0.0,-0.791282870841203,-0.9020194682551212,0.0
2019-02-19,1.0,-0.0,-0.21076559904409406,-0.0,-0.798764316731268,-0.9048174161396556,0.0
2019-02-20,1.0,-0.0,-0.2091369966785152,-0.0,-0.8008274576073655,-0.903618670240662,0.0
2019-02-21,1.0,-0.0,-0.20108171319982457,-0.0,-0.8113433708522145,-0.9111241046630608,0.0
2019-02-22,1.0,-0.0,-0.07150220718458408,-0.0,-0.7702413364700906,-0.8015912875683964,0.0
2019-02-25,1.0,-0.0,-0.06986679403492013,-0.0,-0.7785915193971237,-0.8050469670434645,0.0
2019-02-26,1.0,-0.0,-0.08037570049198875,-0.0,-0.755978847115157,-0.7946012786445317,0.0
2019-02-27,1.0,-0.0,-0.09247459055242509,-0.0,-0.7421928484912318,-0.7984359365948707,0.0
2019-02-28,1.0,-0.0,-0.07626442588948572,-0.0,-0.7348029569749508,-0.8480827527522203,0.0
2019-03-01,1.0,-0.0,-0.07905604719764012,-0.0,-0.7266559399302762,-0.8759721104853848,0.0
2019-03-04,1.0,-0.0,-0.08475122973953714,-0.0,-0.735827755826143,-0.8673762868585866,0.0
2019-03-05,1.0,-0.0,-0.09939137050320618,-0.0,-0.7326920986849256,-0.8850396696011305,0.0
2019-03-06,1.0,-0.0,-0.09724033029117775,-0.0,-0.7312309865275968,-0.887739026510213,0.0
2019-03-07,1.0,-0.0,-0.10015253036988614,-0.0,-0.7220134008824971,-0.9015906738573841,0.0
2019-03-08,1.0,-0.0,-0.08091058694459682,-0.0,-0.7479978058145914,-0.9138507953922107,0.0
2019-03-11,1.0,-0.0,-0.07954231385771932,-0.0,-0.7453429882261898,-0.938919904925101,0.0
2019-03-12,1.0,-0.0,-0.05469206172667871,-0.0,-0.758515223133602,-0.9672737383567357,0.0
2019-03-13,1.0,-0.0,-0.06318872925094156,-0.0,-0.7624494350676524,-0.964151206583903,0.0
2019-03-14,1.0,-0.0,-0.05542531815137307,-0.0,-0.7742799732083054,-0.9610683188211654,0.0
2019-03-15,1.0,-0.0,-0.04149644635961722,-0.0,-0.7812972186468187,-0.9753483686831944,0.0
2019-03-18,1.0,-0.0,-0.06268023748939779,-0.0,-0.7919705965507491,-0.9726039016115351,0.0
2019-03-19,1.0,-0.0,-0.06321302193913658,-0.0,-0.7926397735314933,-0.9750035385704175,0.0
2019-03-20,1.0,-0.0,-0.04678647055456991,-0.0,-0.8092485549132948,-1.0055514221942425,0.0
2019-03-21,1.0,-0.0,-0.050666743303828025,-0.0,-0.7983676284630418,-1.0248591792160018,0.0
2019-03-22,1.0,-0.0,-0.04744156482043282,-0.0,-0.8288694345728238,-1.0129727543266593,0.0
2019-03-25,1.0,-0.0,-0.0008032819806638551,-0.0,-0.8524830019795164,-1.0155779326964454,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.8486544174911304,-1.0357668233868875,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.8637784337558604,-1.030242518955837,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.8608005561026473,-1.0355673984823033,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.8577094551560418,-1.0373168895836953,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.8596328949270126,-1.030958230958231,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.8847196585140749,-0.9994231656668205,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.87859951428241,-1.0125477044061524,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.8834146764085828,-1.0045051549368988,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.8819187123668364,-1.0129110699397867,0.0
2019-04-08,1.0,-0.0,-0.011883662143708052,-0.0,-0.8826452044048,-1.0110119998837783,0.0
2019-04-09,1.0,-0.0,-0.002038973522472401,-0.0,-0.9051003466254989,-1.0057091258629227,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.9242229867630766,-0.9913989153886523,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.9425518872055347,-0.9765595352774616,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.952989449003517,-0.9776377491207502,0.0
2019-04-15,1.0,-0.0,-0.0,-0.007444022714567335,-0.9403007032100508,-0.9945567422838143,0.0
2019-04-16,1.0,-0.0,-0.0,-0.019975215390062553,-0.9416381446949132,-0.9889354419922106,0.0
2019-04-17,1.0,-0.0,-0.0,-0.07726303427388201,-1.070278455975523,-0.942979880705875,0.0
2019-04-18,1.0,-0.0,-0.0,-0.091305838710683,-1.0844165965273231,-0.9415817201284328,0.0
2019-04-22,1.0,-0.0,-0.0,-0.08055416248746239,-1.1014919759277835,-0.952357071213641,0.0
2019-04-23,1.0,-0.0,-0.0,-0.07775966902776907,-1.0997304582210243,-0.9567479470945902,0.0
2019-04-24,1.0,-0.0,-0.00950396261564207,-0.07565280540557608,-1.1144895961605255,-0.9578478734488965,0.0
2019-04-25,1.0,-0.0,-0.00403989395278374,-0.09354879434414846,-1.110844590329504,-0.9477654336573664,0.0
2019-04-26,1.0,-0.0,-0.0,-0.11138551165146911,-1.1339918946301923,-0.9207826747720366,0.0
2019-04-29,1.0,-0.0,-0.0013648627202031422,-0.12106014918266941,-1.1413743850182512,-0.9102999523885097,0.0
2019-04-30,1.0,-0.0,-0.010153729360409947,-0.12418548744227242,-1.137217688365914,-0.891567027266401,0.0
2019-05-01,1.0,-0.0,-0.022943338826213716,-0.11497021168715933,-1.147990873367981,-0.8830650272531373,0.0
2019-05-02,1.0,-0.0,-0.014828014127979126,-0.1109873675501957,-1.1463391351385752,-0.9098227638654661,0.0
2019-05-03,1.0,-0.0,-0.0,-0.1111465577745167,-1.162987303005168,-0.9160658457219422,0.0
2019-05-06,1.0,-0.0,-0.0,-0.12159072613105781,-1.1760103042988246,-0.9225245532120433,0.0
2019-05-07,1.0,-0.0,-0.0,-0.14021250244442998,-1.1809204093605372,-0.9381070334398018,0.0
2019-05-08,1.0,-0.0,-0.0,-0.1686871961102107,-1.1393192868719613,-0.9335170178282011,0.0
2019-05-09,1.0,-0.0,-0.0,-0.17205591411799045,-1.146628612201213,-0.9245937793922097,0.0
2019-05-10,1.0,-0.0,-0.0,-0.17428932611584713,-1.144500988622735,-0.9226281157823085,0.0
2019-05-13,1.0,-0.0,-0.0,-0.17592081778354698,-1.146649359078371,-0.9226026285899724,0.0
2019-05-14,1.0,-0.0,-0.0,-0.2460129379363351,-1.0777557163901876,-0.8786908345609429,0.0
2019-05-15,1.0,-0.0,-0.0,-0.2629872214730623,-1.091311885956463,-0.8563860527836641,0.0
2019-05-16,1.0,-0.0,-0.0,-0.2620176900397385,-1.085662094603256,-0.8570375592872709,0.0
2019-05-17,1.0,-0.0,-0.0,-0.26346901403925854,-1.0659234747968,-0.8832524817682399,0.0
2019-05-20,1.0,-0.0,-0.0,-0.2745349995181342,-1.0584985062160686,-0.8794050563782967,0.0
2019-05-21,1.0,-0.0,-0.0,-0.2783591192142261,-1.0524812223149516,-0.8789882519098671,0.0
2019-05-22,1.0,-0.0,-0.0,-0.2839956485569847,-1.0471619632687017,-0.8684328405964037,0.0
2019-05-23,1.0,-0.0,-0.0,-0.29889204636163347,-1.0365912066157923,-0.8574667134965995,0.0
2019-05-24,1.0,-0.0,-0.0,-0.30022314313037934,-1.0332164488364681,-0.8543194134523431,0.0
2019-05-28,1.0,-0.0,-0.0,-0.3055051998855071,-1.0279553477721592,-0.8468657570842478,0.0
2019-05-29,1.0,-0.0,-0.0,-0.3080878618588116,-1.0272346368715084,-0.8388776028440834,0.0
2019-05-30,1.0,-0.0,-0.0,-0.3104499412567872,-1.0203219763121965,-0.8445368812116978,0.0
2019-05-31,1.0,-0.0,-0.0,-0.3088842319171906,-1.0206070997650345,-0.8457166444402108,0.0
2019-06-03,1.0,-0.0,-0.0,-0.33453442063341554,-1.0195334724065996,-0.8066565522472976,0.0
2019-06-04,1.0,-0.0,-0.0,-0.3255953889029643,-1.0083607803394985,-0.8330377501900178,0.0
2019-06-05,1.0,-0.0,-0.0,-0.3409867946425771,-1.003575797496942,-0.7921332455067281,0.0
2019-06-06,1.0,-0.0,-0.0,-0.32287585796220264,-0.9998746356598864,-0.8113580092142789,0.0
2019-06-07,1.0,-0.0,-0.0,-0.32684471193028647,-0.9931352266315591,-0.8146197730549808,0.0
2019-06-10,1.0,-0.0,-0.0,-0.3249843063402385,-1.000690521029504,-0.8130571249215317,0.0
2019-06-11,1.0,-0.0,-0.0,-0.35708219307351136,-0.9848384762983233,-0.8036236670755873,0.0
2019-06-12,1.0,-0.0,-0.0,-0.3598314518411371,-0.9822647086569604,-0.8024590421684852,0.0
