Date,IWF,IWM,MTUM,SPY,VLUE,VXX,ZBH
2018-10-30,-0.2811650380898544,-0.39241971520094754,-0.0,-0.5803386363024577,-0.43791219144526095,0.0,1.0
2018-10-31,-0.2876169038239944,-0.37377066752418464,-0.0,-0.5822815338853606,-0.43604791381943886,0.0,1.0
2018-11-01,-0.26537017167381977,-0.3940987124463519,-0.0,-0.5840665236051501,-0.438868025751073,0.0,1.0
2018-11-02,-0.26502658860181555,-0.39721759682011065,-0.0,-0.58371380995864,-0.4397862168985336,0.0,1.0
2018-11-05,-0.2663262563826928,-0.39435635581832845,-0.0,-0.5838753023380812,-0.44291857027680737,0.0,1.0
2018-11-06,-0.2692659071367154,-0.39671109200343935,-0.0,-0.5814972055030094,-0.43954213241616513,0.0,1.0
2018-11-07,-0.2686843730697962,-0.39702446491392973,-0.0,-0.5804441818621264,-0.4393479603620055,0.0,1.0
2018-11-08,-0.26273250367991435,-0.3958249698916098,-0.0,-0.5782149069985281,-0.43952897096213034,0.0,1.0
2018-11-09,-0.26142512724350386,-0.3968122153763729,-0.0,-0.5806321993035092,-0.4399142780605411,0.0,1.0
2018-11-12,-0.2610763721874833,-0.3903853348297793,-0.0,-0.582464860242638,-0.43829832718721606,0.0,1.0
2018-11-13,-0.25447961873319314,-0.3872573817194281,-0.0,-0.5844937298650125,-0.43627359620863176,0.0,1.0
2018-11-14,-0.2533596416382253,-0.38945179180887374,-0.0,-0.5856441979522184,-0.4379266211604096,0.0,1.0
2018-11-15,-0.2529960053262317,-0.3894540612516645,-0.0,-0.587323568575233,-0.4333422103861518,0.0,1.0
2018-11-16,-0.25364423717521656,-0.3906462358427715,-0.0,-0.5874217188540973,-0.4331512325116589,0.0,1.0
2018-11-19,-0.24823359383363663,-0.39612996467187667,-0.0,-0.5945027299004388,-0.4375066909324483,0.0,1.0
2018-11-20,-0.24606783650759684,-0.39543655039589126,-0.0,-0.5961373849775304,-0.4373261288251658,0.0,1.0
2018-11-21,-0.250976225262319,-0.3904369770221809,-0.0,-0.5957497675654138,-0.419258865719219,0.0,1.0
2018-11-23,-0.25172505307855625,-0.383864118895966,-0.0,-0.5984076433121019,-0.4199309978768577,0.0,1.0
2018-11-26,-0.25115415229503846,-0.38713186521623777,-0.0,-0.5967630671265588,-0.4181745821172725,0.0,1.0
2018-11-27,-0.24484617824294325,-0.3895760651231632,-0.0,-0.5939317052542552,-0.41463156781900834,0.0,1.0
2018-11-28,-0.24478629767663151,-0.3906378029762377,-0.0,-0.5933180028017868,-0.41442655882430685,0.0,1.0
2018-11-29,-0.22697359796544397,-0.3838913505151936,-0.0,-0.5923022469258803,-0.4186833066778532,0.0,1.0
2018-11-30,-0.2272119543845851,-0.3841656835758291,-0.0,-0.5934460610827107,-0.41675186787259144,0.0,1.0
2018-12-03,-0.2285774311300192,-0.38488405682922344,-0.0,-0.5946322119803565,-0.41802568344756946,0.0,1.0
2018-12-04,-0.22032520325203253,-0.3909782323629688,-0.0,-0.5931287699973774,-0.41817466561762395,0.0,1.0
2018-12-06,-0.2177431866370171,-0.3671458861250453,-0.0,-0.5944303666546,-0.40639706262605374,0.0,1.0
2018-12-07,-0.2226389715202152,-0.3667709976978194,-0.0,-0.5947127447683592,-0.40259706665976874,0.0,1.0
2018-12-10,-0.21431144503911076,-0.36630300535199667,-0.0,-0.5959757101687937,-0.3964851790860437,0.0,1.0
2018-12-11,-0.22297175519452095,-0.3639383094312418,-0.0,-0.5990627977033394,-0.3887587219032416,0.0,1.0
2018-12-12,-0.2247468892495556,-0.36399000437952445,-0.0,-0.6001494190689646,-0.38727876961125274,0.0,1.0
2018-12-13,-0.22478883395138033,-0.36310259579728055,-0.0,-0.6005356407086938,-0.38679439637412444,0.0,1.0
2018-12-14,-0.22567522335796494,-0.3611061046885862,-0.0,-0.6011998249182523,-0.386724683951698,0.0,1.0
2018-12-17,-0.22686020729129067,-0.3616253287268602,-0.0,-0.6051925952663332,-0.38457175269427113,0.0,1.0
2018-12-18,-0.22137541698742622,-0.3552989479086477,-0.0,-0.6042596869386708,-0.38514241724403386,0.0,1.0
2018-12-19,-0.21413331276830927,-0.3587568442970617,-0.0,-0.609624431248554,-0.38808770982751084,0.0,1.0
2018-12-20,-0.21337636722252107,-0.3517508132892748,-0.0,-0.6114142267988422,-0.38497400035861573,0.0,1.0
2018-12-21,-0.21200174086684925,-0.3512454878267325,-0.0,-0.6129899388136504,-0.3838611402677862,0.0,1.0
2018-12-24,-0.20651203143739313,-0.34463752583633167,-0.0,-0.6124677843272347,-0.38811911505779684,0.0,1.0
2018-12-26,-0.2072019489417855,-0.3465208343907019,-0.0,-0.602776226970512,-0.3811856062528549,0.0,1.0
2018-12-27,-0.19516816674561818,-0.3350868882295744,-0.0,-0.5785733875190107,-0.3844025031788377,0.0,1.0
2018-12-28,-0.19237478195863444,-0.3381260902068278,-0.0,-0.5785945676551209,-0.3828307999003239,0.0,1.0
2018-12-31,-0.1901281987329775,-0.3424203122661745,-0.0,-0.5789394921933456,-0.3826507706888811,0.0,1.0
2019-01-02,-0.18969730214930433,-0.34226798982695855,-0.0,-0.5787164015359297,-0.3827357502618062,0.0,1.0
2019-01-03,-0.19983534166604297,-0.3399695631564503,-0.0,-0.5882044757128957,-0.36681386123793125,0.0,1.0
2019-01-04,-0.18664545318947942,-0.3439317854124198,-0.0,-0.5847710436036394,-0.37060607567245063,0.0,1.0
2019-01-07,-0.18166588652656993,-0.33418738143923526,-0.0,-0.5839718164125053,-0.36377522110812743,0.0,1.0
2019-01-08,-0.18389984750848543,-0.323995277682129,-0.0,-0.590019184416351,-0.3616262482168331,0.0,1.0
2019-01-09,-0.1765605724154947,-0.3101653096471749,-0.0,-0.5987416728349371,-0.3818652849740932,0.0,1.0
2019-01-10,-0.17667957859416247,-0.3100589672102835,-0.0,-0.5987022279243048,-0.381806518467346,0.0,1.0
2019-01-11,-0.17726991970352068,-0.3095985176034589,-0.0,-0.5998517603458925,-0.383940704138357,0.0,1.0
2019-01-14,-0.17935480683726904,-0.30868985278134575,-0.0,-0.5985574547969569,-0.38353423574745577,0.0,1.0
2019-01-15,-0.17878615434099515,-0.3104386767944182,-0.0,-0.5979662023405993,-0.38704010688571644,0.0,1.0
2019-01-16,-0.17563255917489057,-0.31394227201899527,-0.0,-0.5952363285597685,-0.3885384976874181,0.0,1.0
2019-01-17,-0.17754097955348974,-0.31122209310950133,-0.0,-0.5944322199421466,-0.38917595866195265,0.0,1.0
2019-01-18,-0.1779157868587753,-0.3120854552229536,-0.0,-0.5931188672214631,-0.4010433486523413,0.0,1.0
2019-01-22,-0.019521742403332244,-0.30045416907133715,-0.0,-0.8300504353499109,-0.3591950417785361,0.0,1.0
2019-01-23,-0.025164498468029536,-0.263046863227686,-0.0,-0.8336933045356372,-0.389497212316038,0.0,1.0
2019-01-24,-0.023380210949271726,-0.2643395278754395,-0.0,-0.8326217980914113,-0.39093420391762934,0.0,1.0
2019-01-25,-0.0,-0.21850497920080675,-0.0,-0.9609731501323585,-0.3416362032018152,0.0,1.0
2019-01-28,-0.0,-0.21631878557874765,-0.0,-0.9704490828589502,-0.3432764073371284,0.0,1.0
2019-01-29,-0.0,-0.20361818735410533,-0.0,-0.9826702527149092,-0.3510098447173449,0.0,1.0
2019-01-30,-0.0,-0.2023290034503755,-0.0,-0.9806931195453623,-0.3540186726202557,0.0,1.0
2019-01-31,-0.0,-0.20449975821434938,-0.0,-0.9922883103000688,-0.3483240436741239,0.0,1.0
2019-02-01,-0.0,-0.20398453004936137,-0.0,-0.9920105847030686,-0.34840466134038983,0.0,1.0
2019-02-04,-0.0,-0.20683953598236313,-0.0,-0.9968243136843209,-0.42087029552254474,0.0,1.0
2019-02-05,-0.0,-0.20883734354910655,-0.0,-0.9964577156201622,-0.41861929626616984,0.0,1.0
2019-02-06,-0.0,-0.20436711020129647,-0.0,-0.9959845681442406,-0.42411358685667794,0.0,1.0
2019-02-07,-0.0,-0.20063468750819585,-0.0,-0.997351097589761,-0.4246898686039497,0.0,1.0
2019-02-08,-0.0,-0.20290464059668564,-0.0,-1.0098222023793892,-0.4135304777162066,0.0,1.0
2019-02-11,-0.0,-0.2030533143489954,-0.0,-1.0280546327057956,-0.4056320202499605,0.0,1.0
2019-02-12,-0.0,-0.21666842884330725,-0.0,-1.0200888137026856,-0.4065077183336858,0.0,1.0
2019-02-13,-0.0,-0.21918567807351078,-0.0,-1.0161596958174905,-0.4051277989015632,0.0,1.0
2019-02-14,-0.0,-0.2266406311845265,-0.0,-1.0123492624746022,-0.39974140433279687,0.0,1.0
2019-02-15,-0.0,-0.19603055839962194,-0.0,-1.021658659525872,-0.4076028458165971,0.0,1.0
2019-02-19,-0.0,-0.18882036478152472,-0.0,-1.0289200892271355,-0.4066133053405065,0.0,1.0
2019-02-20,-0.0,-0.19488188976377951,-0.0,-1.026509186351706,-0.4032808398950131,0.0,1.0
2019-02-21,-0.0,-0.16254278473075012,-0.0,-1.0280615577561205,-0.42222977033417813,0.0,1.0
2019-02-22,-0.0,-0.1541072640868975,-0.0,-1.0379915400281998,-0.4190036033213223,0.0,1.0
2019-02-25,-0.0,-0.15120391961642254,-0.0,-1.0467419498519663,-0.4221185841171693,0.0,1.0
2019-02-26,-0.0,-0.15805280614243555,-0.0,-1.03431615784388,-0.41921078060118566,0.0,1.0
2019-02-27,-0.0,-0.16008256257511624,-0.0,-1.0364999738726028,-0.41615718242148714,0.0,1.0
2019-02-28,-0.0,-0.1666100765272808,-0.0,-1.0405359521508606,-0.4047326768877164,0.0,1.0
2019-03-01,-0.0,-0.1664882087174532,-0.0,-1.0418897391031836,-0.4032017967668643,0.0,1.0
2019-03-04,-0.0,-0.16524372731782458,-0.0,-1.0452468603952898,-0.40040730007049424,0.0,1.0
2019-03-05,-0.0,-0.1657304104721344,-0.0,-1.0443132234212107,-0.4027904789277036,0.0,1.0
2019-03-06,-0.0,-0.16392800229891064,-0.0,-1.0457430967371142,-0.4027012199900729,0.0,1.0
2019-03-07,-0.0,-0.15237076276715117,-0.0,-1.0585057801205606,-0.3986586988857284,0.0,1.0
2019-03-08,-0.0,-0.14010751278353217,-0.0,-1.0914645338927493,-0.3906909663039203,0.0,1.0
2019-03-11,-0.0,-0.14292459016393444,-0.0,-1.0859016393442622,-0.3941508196721311,0.0,1.0
2019-03-12,-0.0,-0.11552985291399297,-0.0,-1.1007684385645249,-0.42438406084132135,0.0,1.0
2019-03-13,-0.0,-0.12297408419321468,-0.0,-1.1026287169420939,-0.4269874532480968,0.0,1.0
2019-03-14,-0.0,-0.1242012038289184,-0.0,-1.1014504282342958,-0.4259539150955904,0.0,1.0
2019-03-15,-0.0,-0.11919632179020384,-0.0,-1.1031705955829592,-0.43529912031254153,0.0,1.0
2019-03-18,-0.0,-0.12179624664879356,-0.0,-1.1059517426273457,-0.4532171581769437,0.0,1.0
2019-03-19,-0.0,-0.12076892055383788,-0.0,-1.1065734641752925,-0.4611641349643769,0.0,1.0
2019-03-20,-0.0,-0.12212465657490708,-0.0,-1.1038894575230298,-0.4675160265043366,0.0,1.0
2019-03-21,-0.0,-0.12130935368188316,-0.0,-1.1405883463208133,-0.43446490684067196,0.0,1.0
2019-03-22,-0.0,-0.12261168013404318,-0.0,-1.1441504742858688,-0.43572142799232494,0.0,1.0
2019-03-25,-0.0,-0.09795435606569716,-0.0,-1.1543506894975941,-0.4357678557028037,0.0,1.0
2019-03-26,-0.0,-0.10307135917089495,-0.0,-1.15208355824247,-0.4437817121882759,0.0,1.0
2019-03-27,-0.0,-0.10258413947347148,-0.0,-1.1534046509121285,-0.43863005577861014,0.0,1.0
2019-03-28,-0.0,-0.10032091906906501,-0.0,-1.149861114856665,-0.44661686578031884,0.0,1.0
2019-03-29,-0.0,-0.0962046471507898,-0.0,-1.1512480457167504,-0.448083454633673,0.0,1.0
2019-04-01,-0.0,-0.09976298211592328,-0.0,-1.150694893341952,-0.4429271708683474,0.0,1.0
2019-04-02,-0.0,-0.10826999006204507,-0.008836722086433348,-1.1544949101555155,-0.41435900190701297,0.0,1.0
2019-04-03,-0.0,-0.10685916702447402,-0.008453198797767281,-1.1560487333619578,-0.41216723915843706,0.0,1.0
2019-04-04,-0.0,-0.10424222884930551,-0.00411058273555251,-1.1627575830848178,-0.41554498804438356,0.0,1.0
2019-04-05,-0.0,-0.09942180986957107,-0.006965174129353233,-1.163533682936668,-0.4193626462283178,0.0,1.0
2019-04-08,-0.0,-0.09821620459918333,-0.01061143348377391,-1.162207178164625,-0.4154040404040404,0.0,1.0
2019-04-09,-0.0,-0.09309398212940037,-0.01267628377650985,-1.168613413715147,-0.4169716869415438,0.0,1.0
2019-04-10,-0.0,-0.08912646395186419,-0.020978833136348986,-1.1714569678736435,-0.4045879445578597,0.0,1.0
2019-04-11,-0.0,-0.09281859030602749,-0.005583472920156337,-1.1451702959240648,-0.4152242694956263,0.0,1.0
2019-04-12,-0.0,-0.09562725535979623,-0.007217151347909149,-1.1374708129908724,-0.41304924644449165,0.0,1.0
2019-04-15,-0.0,-0.09661592319524744,-0.011775314273590411,-1.1268498382220336,-0.41685673367633796,0.0,1.0
2019-04-16,-0.0,-0.0915878941933434,-0.007969920830354542,-1.1279688617046628,-0.4203140307676013,0.0,1.0
2019-04-17,-0.0,-0.07248414740919583,-0.03494202860099228,-1.1452070786129314,-0.40054654957416885,0.0,1.0
2019-04-18,-0.0,-0.10629603742136674,-0.06352492069466101,-1.150922092585623,-0.3676004086241196,0.0,1.0
2019-04-22,-0.0,-0.1077453781059667,-0.06004419770387539,-1.1548806122998976,-0.3723117555112381,0.0,1.0
2019-04-23,-0.0,-0.10523193096008629,-0.059223300970873784,-1.1634843581445524,-0.3689590075512405,0.0,1.0
2019-04-24,-0.0,-0.10765460030165912,-0.06450657185951303,-1.1529842706313296,-0.3682396035337212,0.0,1.0
2019-04-25,-0.0,-0.1140043173232596,-0.07757690232056126,-1.1523205612520238,-0.35442525634106853,0.0,1.0
2019-04-26,-0.0,-0.10790454079153393,-0.08285189784568867,-1.1588737109227363,-0.3500080989147454,0.0,1.0
2019-04-29,-0.0,-0.09670709635592532,-0.07485345363191874,-1.1642669980280396,-0.3654879926524217,0.0,1.0
2019-04-30,-0.0,-0.07889669387865803,-0.08592118467087956,-1.174744379051287,-0.372596349434515,0.0,1.0
2019-05-01,-0.0,-0.0707169422048484,-0.10285853896897142,-1.1505008551184952,-0.3905855525694275,0.0,1.0
2019-05-02,-0.0,-0.06937844516251664,-0.10144730768186384,-1.1581448393841476,-0.38642843565862,0.0,1.0
2019-05-03,-0.0,-0.08091856447092753,-0.10290316436753462,-1.15321198269529,-0.3838598209669959,0.0,1.0
2019-05-06,-0.0,-0.07004292778351356,-0.10772700103244036,-1.153752105634951,-0.38542628919197963,0.0,1.0
2019-05-07,-0.0,-0.07595246512386805,-0.11573708971256084,-1.1448889130612134,-0.38280803850651296,0.0,1.0
2019-05-08,-0.0,-0.0775913396481732,-0.1383761840324763,-1.0922868741542626,-0.39810554803788906,0.0,1.0
2019-05-09,-0.0,-0.07833053645861528,-0.1392843609592378,-1.0924321983435283,-0.39663292372651976,0.0,1.0
2019-05-10,-0.0,-0.0796299802547943,-0.14065078034134862,-1.0880960753022642,-0.3964458629736821,0.0,1.0
2019-05-13,-0.0,-0.08115855802255456,-0.13640911918219434,-1.0894069286313115,-0.3974092003137085,0.0,1.0
2019-05-14,-0.0,-0.06908397970960037,-0.16720792291795272,-1.0552081376311764,-0.39244209452749673,0.0,1.0
2019-05-15,-0.0,-0.06764192725808617,-0.17568111662864044,-1.0592940544893303,-0.3815863642464099,0.0,1.0
2019-05-16,-0.0,-0.07050903824491767,-0.184573298288902,-1.0471490639918468,-0.37976720484900495,0.0,1.0
2019-05-17,-0.0,-0.06689223663363679,-0.18507478718547757,-1.0338892021805097,-0.39950052364456623,0.0,1.0
2019-05-20,-0.0,-0.06878022568511553,-0.1823481998925309,-1.036593229446534,-0.3989790435249866,0.0,1.0
2019-05-21,-0.0,-0.07155126140633387,-0.18698336017176598,-1.0280193236714976,-0.3973161567364466,0.0,1.0
2019-05-22,-0.0,-0.06395473560012872,-0.1950820551324681,-1.028612034752762,-0.39386463584683046,0.0,1.0
2019-05-23,-0.0,-0.06294587780936545,-0.19205599957088448,-1.0292603121815158,-0.3977095960950491,0.0,1.0
2019-05-24,-0.0,-0.05044558032488559,-0.1972596140980009,-1.0304279176813766,-0.3980249953167233,0.0,1.0
2019-05-28,-0.0,-0.051306070013917134,-0.19569639224922386,-1.0304303607750775,-0.39891339257038855,0.0,1.0
2019-05-29,-0.0,-0.04988747186796699,-0.19403065051977278,-1.0343210802700675,-0.4010020362233415,0.0,1.0
2019-05-30,-0.0,-0.04724789071916432,-0.193089594214544,-1.0337484933708316,-0.40436587652336947,0.0,1.0
2019-05-31,-0.0,-0.04426650956028065,-0.19447271169192867,-1.0337689464945639,-0.4054415939156982,0.0,1.0
2019-06-03,-0.0,-0.05360951162294732,-0.21635743228833437,-1.0335625933034762,-0.36228406909788863,0.0,1.0
2019-06-04,-0.0,-0.06303236797274275,-0.21640758091993184,-1.021401192504259,-0.3609721039182283,0.0,1.0
2019-06-05,-0.0,-0.058222080949353675,-0.2254979868616232,-1.017879847425302,-0.347292858656495,0.0,1.0
2019-06-06,-0.0,-0.061043432203389834,-0.2228813559322034,-1.0145921610169493,-0.34976165254237285,0.0,1.0
2019-06-07,-0.0,-0.059665871121718374,-0.22816229116945108,-1.0102625298329355,-0.35372580217448957,0.0,1.0
2019-06-10,-0.0,-0.06190564488357923,-0.22560991761807633,-1.0033641492940584,-0.3580567402188022,0.0,1.0
2019-06-11,-0.0,-0.06012162413362721,-0.23724672703614202,-1.001858884138407,-0.356321533844969,0.0,1.0
2019-06-12,-0.0,-0.05764690277225096,-0.238758456028651,-1.0022284122562675,-0.354211433877172,0.0,1.0
2019-06-13,-0.0,-0.057222295776512645,-0.24019594862968358,-0.9967165364755727,-0.353819674301602,0.0,1.0
2019-06-14,-0.0,-0.04894382974217799,-0.24424268092540632,-1.004605855259675,-0.34922441632696277,0.0,1.0
2019-06-17,-0.0,-0.0577678666241903,-0.24320378039715407,-0.9975310608474035,-0.3562705744929383,0.0,1.0
2019-06-18,-0.0,-0.06058353465898532,-0.2429447527013035,-0.9965221546711976,-0.3548198688507181,0.0,1.0
2019-06-19,-0.0,-0.05170266330992447,-0.2546177288989002,-0.9943023718033654,-0.34946336292566577,0.0,1.0
2019-06-20,-0.0,-0.05465495741688997,-0.2565599214666631,-0.9920405401820063,-0.3498978535990024,0.0,1.0
2019-06-21,-0.0,-0.05911212474806407,-0.25567518828895724,-0.9841678158480958,-0.3530020154874297,0.0,1.0
2019-06-24,-0.0,-0.058073089700996686,-0.26147508305647843,-0.9765049833887044,-0.36178073089700996,0.0,1.0
2019-06-25,-0.0,-0.05932248457774941,-0.2603701340140395,-0.9767070835992341,-0.36260901935758344,0.0,1.0
2019-06-26,-0.0,-0.058235121977174176,-0.2559525393067121,-0.9670116257415733,-0.3791534757508846,0.0,1.0
2019-06-27,-0.0,-0.05870898906375033,-0.2752734062416644,-0.9750066684449187,-0.35838890370765536,0.0,1.0
2019-06-28,-0.0,-0.062228384034980135,-0.276428400031994,-0.9702722158530408,-0.3572399818700509,0.0,1.0
2019-07-01,-0.0,-0.06113153268339461,-0.27784880933354644,-0.9592989185445635,-0.36540408076287895,0.0,1.0
2019-07-02,-0.0,-0.06712266787320682,-0.2725893593804061,-0.9532376972826231,-0.36853591674872915,0.0,1.0
2019-07-03,-0.0,-0.07378356819994683,-0.26812018080297795,-0.9449880350970487,-0.37194894974740755,0.0,1.0
2019-07-05,-0.0,-0.06846875581426255,-0.26996783882199715,-0.9446615102463918,-0.3748239109055631,0.0,1.0
2019-07-08,-0.0,-0.06946769778628185,-0.26949958808365887,-0.9442451300858381,-0.3743389407106221,0.0,1.0
2019-07-09,-0.0,-0.054593021703729414,-0.2728850209562455,-0.9541098267439068,-0.38797084812728583,0.0,1.0
2019-07-10,-0.0,-0.06940189156786998,-0.27659517783402154,-0.9350739309977354,-0.38308245637405086,0.0,1.0
2019-07-11,-0.0,-0.07406422798809018,-0.27068268821777963,-0.9293651637601021,-0.38435772011909825,0.0,1.0
2019-07-12,-0.0,-0.07483119783082567,-0.27096071029826146,-0.9298208304535062,-0.38268913817853156,0.0,1.0
2019-07-15,-0.0,-0.19372315989214023,-0.34792270048936386,-0.7329721362229102,-0.22211125536802157,0.0,1.0
2019-07-16,-0.0,-0.1912704754294846,-0.37165401518178187,-0.7272273272073512,-0.20685177786656012,0.0,1.0
2019-07-17,-0.0,-0.204501222615899,-0.3663605968361694,-0.7247118119666649,-0.19956085633015616,0.0,1.0
2019-07-18,-0.0,-0.20569675504452148,-0.3713615843164642,-0.7241413713117002,-0.1930012720425012,0.0,1.0
2019-07-19,-0.0,-0.20768214561679008,-0.3814900670505247,-0.7093646401954187,-0.19404770806849622,0.0,1.0
2019-07-22,-0.0,-0.2154033682429911,-0.38349212666981763,-0.7028533048085773,-0.18590014676982014,0.0,1.0
2019-07-23,-0.0,-0.2191085338841741,-0.3815236056842786,-0.7019486822129863,-0.18615763669395985,0.0,1.0
2019-07-24,-0.0,-0.21779882836844075,-0.37813785367069674,-0.706119905272342,-0.19077651751215255,0.0,1.0
2019-07-25,-0.0,-0.21468926553672318,-0.38199059210035097,-0.7022076208964882,-0.18997486249035567,0.0,1.0
2019-07-26,-0.0,-0.21934326573322036,-0.38003886591260155,-0.7029249090637301,-0.18909761323434152,0.0,1.0
2019-07-29,-0.0,-0.2755770799884189,-0.3700418498144395,-0.8096228252572842,-0.17684836680441135,0.0,1.0
2019-07-30,-0.0,-0.2741969457609268,-0.3717482885729331,-0.8060031595576619,-0.18101632438125329,0.0,1.0
2019-07-31,-0.0,-0.3033002952340785,-0.3688580767608604,-0.7952077182623366,-0.16865246731336989,0.0,1.0
2019-08-01,-0.0,-0.314263900589722,-0.3758424599831508,-0.7817238837405224,-0.1608835299073294,0.0,1.0
2019-08-02,-0.0,-0.29935633639337345,-0.40218423551756893,-0.7806531602827901,-0.155798248390841,0.0,1.0
2019-08-05,-0.0,-0.29604638903531894,-0.3981022667369531,-0.7904586188719029,-0.1511333684765419,0.0,1.0
2019-08-06,-0.0,-0.29696953891091177,-0.3981587732109326,-0.7591018151470895,-0.1537398289171709,0.0,1.0
2019-08-07,-0.0,-0.3134724462715304,-0.386220533902274,-0.7448353020762867,-0.15730863298121453,0.0,1.0
2019-08-08,-0.0,-0.3122950393004008,-0.3864452657331737,-0.7461350268075582,-0.15777419186924158,0.0,1.0
2019-08-09,-0.0,-0.3065829745292317,-0.38543341806297665,-0.7391710328370598,-0.1625771644965503,0.0,1.0
2019-08-12,-0.0,-0.3047715315035119,-0.3911048907549957,-0.7422958297695876,-0.15364279605007386,0.0,1.0
2019-08-13,-0.0,-0.2954792605250893,-0.3907876339909896,-0.7466728807415464,-0.15628398322199782,0.0,1.0
2019-08-14,-0.0,-0.3060144553433144,-0.3911461022199277,-0.7343572534847703,-0.14979349509550852,0.0,1.0
2019-08-15,-0.0,-0.31383101406934727,-0.39822147049024886,-0.7192281079418775,-0.1314164168012096,0.0,1.0
2019-08-16,-0.0,-0.3186161786499055,-0.39789973938371914,-0.7141652613827992,-0.12435484695181154,0.0,1.0
2019-08-19,-0.0,-0.3132628360300675,-0.4011721238374315,-0.7155816027519429,-0.11805325519174417,0.0,1.0
2019-08-20,-0.0,-0.3110360245922463,-0.4103958132208729,-0.7055789848076824,-0.11351049235303083,0.0,1.0
2019-08-21,-0.0,-0.3114745784201851,-0.43547609991124636,-0.6879168251553189,-0.100950931913275,0.0,1.0
2019-08-22,-0.0,-0.3148772267693789,-0.42784380305602715,-0.689988090109723,-0.10128474773838786,0.0,1.0
2019-08-23,-0.0,-0.313887480993411,-0.42863659401926,-0.689660415610745,-0.1020273694880892,0.0,1.0
2019-08-26,-0.0,-0.3100556548893198,-0.4318164647812839,-0.6847062378805813,-0.09174242615024301,0.0,1.0
2019-08-27,-0.0,-0.30830188679245285,-0.43119496855345907,-0.682566037735849,-0.09366037735849056,0.0,1.0
2019-08-28,-0.0,-0.3113887915059849,-0.431311664246006,-0.6798467471327692,-0.08155957329593831,0.0,1.0
2019-08-29,-0.0,-0.3272382567914785,-0.4276448724025245,-0.6672736797465513,-0.07241749195499787,0.0,1.0
