Date,ATCO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-19,1.0,-0.23334870544831673,-1.782660254298702,-0.0,-1.8839185717109161,-1.6880558666578827,0.0
2018-12-20,1.0,-0.2345485430550111,-1.758330066640533,-0.0,-1.8701162942636873,-1.670390696458905,0.0
2018-12-21,1.0,-0.22099805573558004,-1.7552171095268958,-0.0,-1.8709656513285808,-1.6336357744653274,0.0
2018-12-24,1.0,-0.17871331539151608,-1.7088940151223886,-0.0,-1.8574907087017816,-1.6627579136229655,0.0
2018-12-26,1.0,-0.17296511627906977,-1.7187184024266937,-0.0,-1.8021991911021233,-1.625568756319515,0.0
2018-12-27,1.0,-0.0831851061306771,-1.6117633108027987,-0.0,-1.6405193881181073,-1.5935610103166133,0.0
2018-12-28,1.0,-0.0741904874866564,-1.6228798481793383,-0.0,-1.642094650693868,-1.5913296168900488,0.0
2018-12-31,1.0,-0.07349626290188634,-1.62540040336932,-0.0,-1.642009728318899,-1.5910546921342983,0.0
2019-01-02,1.0,-0.06477468384492074,-1.6291040788458115,-0.0,-1.6431158344712937,-1.600249361752657,0.0
2019-01-03,1.0,-0.06111771700356718,-1.6326991676575504,-0.0,-1.642806183115339,-1.608680142687277,0.0
2019-01-04,1.0,-0.0,-1.6581702052161573,-0.0,-1.6238098054290615,-1.6320302797326867,0.0
2019-01-07,1.0,-0.0,-1.5819516952555792,-0.0,-1.5826401239171592,-1.5723710630485916,0.0
2019-01-08,1.0,-0.0,-1.5731623540187771,-0.0,-1.5832379207694067,-1.5684108083352415,0.0
2019-01-09,1.0,-0.0,-1.5557522123893806,-0.0,-1.5798458464173566,-1.5738509848701114,0.0
2019-01-10,1.0,-0.0,-1.5554921214889241,-0.0,-1.5798127426353048,-1.5737040420187256,0.0
2019-01-11,1.0,-0.0,-1.5325365965233304,-0.0,-1.5892040256175664,-1.5964661482159195,0.0
2019-01-14,1.0,-0.0,-1.5306297056810403,-0.0,-1.5849304129591604,-1.58829568788501,0.0
2019-01-15,1.0,-0.0,-1.5320391685277444,-0.0,-1.5847792475519669,-1.609631792933631,0.0
2019-01-16,1.0,-0.0,-1.5201369081574443,-0.0,-1.575755847119224,-1.6086138049058756,0.0
2019-01-17,1.0,-0.0,-1.5082378427683714,-0.0,-1.579841514166809,-1.6128498945328087,0.0
2019-01-18,1.0,-0.0,-1.5064261425854417,-0.0,-1.5982364128868654,-1.6587516569650165,0.0
2019-01-22,1.0,-0.0,-1.524971589209881,-0.0,-1.7365871164543332,-1.7196004545726418,0.0
2019-01-23,1.0,-0.0,-1.495829582958296,-0.0,-1.7553555355535555,-1.7494149414941496,0.0
2019-01-24,1.0,-0.0,-1.4973018347523683,-0.0,-1.7497901427029616,-1.7487708358316343,0.0
2019-01-25,1.0,-0.0,-1.4165377235872996,-0.0,-1.8956489447298386,-1.8770811413009842,0.0
2019-01-28,1.0,-0.0,-1.3862961128992324,-0.0,-1.9311710819509778,-1.8722456053478584,0.0
2019-01-29,1.0,-0.0,-1.3646189204298405,-0.0,-1.9429157090502518,-1.9040313062923164,0.0
2019-01-30,1.0,-0.0,-1.3638566192458224,-0.0,-1.941728272348885,-1.9067528110828103,0.0
2019-01-31,1.0,-0.0,-1.3912122156435025,-0.0,-1.888376441258959,-1.9528201932066063,0.0
2019-02-01,1.0,-0.0,-1.3914158793718325,-0.0,-1.9054620534317712,-1.9597697553650755,0.0
2019-02-04,1.0,-0.0,-1.405274725274725,-0.0,-1.923453689167975,-1.950706436420722,0.0
2019-02-05,1.0,-0.0,-1.3785885923864931,-0.0,-1.931263437460478,-2.0136587833565196,0.0
2019-02-06,1.0,-0.0,-1.3781066211345097,-0.0,-1.9294883956238538,-2.0163156896224628,0.0
2019-02-07,1.0,-0.0,-1.3615815651954921,-0.0,-1.920103255052572,-2.014354970723415,0.0
2019-02-08,1.0,-0.0,-1.354451946740708,-0.0,-1.9372120906165204,-2.0187417176752698,0.0
2019-02-11,1.0,-0.0,-1.3304176966470178,-0.0,-1.946060721303163,-2.0618622044748682,0.0
2019-02-12,1.0,-0.0,-1.3555739479213091,-0.0,-1.9551155535748392,-2.0558986439167253,0.0
2019-02-13,1.0,-0.0,-1.336779073432083,-0.0,-1.9362748187834855,-2.0301922470847775,0.0
2019-02-14,1.0,-0.0,-1.2847209052405335,-0.0,-1.9772425564194955,-2.059548644035653,0.0
2019-02-15,1.0,-0.0,-1.3424294106499903,-0.0,-1.9443496936390623,-2.029941254500663,0.0
2019-02-19,1.0,-0.0,-1.3072388438133873,-0.0,-1.9921399594320486,-2.0394269776876266,0.0
2019-02-20,1.0,-0.0,-1.3383212826155297,-0.0,-1.9428481609556745,-2.0060987110971396,0.0
2019-02-21,1.0,-0.0,-1.3436616177487273,-0.0,-1.9409842247501727,-2.0003142480045253,0.0
2019-02-22,1.0,-0.0,-1.3416519989942168,-0.0,-1.9435504148855922,-2.000942921800352,0.0
2019-02-25,1.0,-0.0,-1.3179375,-0.0,-1.9408124999999998,-1.9911874999999999,0.0
2019-02-26,1.0,-0.0,-1.3224477052763035,-0.0,-1.9348111145800815,-1.98682485170153,0.0
2019-02-27,1.0,-0.0,-1.321098626716604,-0.0,-1.9344569288389513,-1.9867041198501871,0.0
2019-02-28,1.0,-0.0,-1.2204480318184476,-0.0,-1.752880622331403,-1.8756506989530326,0.0
2019-03-01,1.0,-0.0,-1.225929566876771,-0.0,-1.7091308621985775,-1.8476262071358354,0.0
2019-03-04,1.0,-0.0,-1.2080714903430385,-0.0,-1.7093686941481694,-1.8479100605361778,0.0
2019-03-05,1.0,-0.0,-1.2011050995740762,-0.0,-1.7156670887533096,-1.8390123172556694,0.0
2019-03-06,1.0,-0.0,-1.1989296812061228,-0.0,-1.717689032109564,-1.8377834043042929,0.0
2019-03-07,1.0,-0.0,-1.132779610877233,-0.0,-1.730401638411651,-1.825804983502105,0.0
2019-03-08,1.0,-0.0,-1.1264208643471236,-0.0,-1.7900294270382553,-1.8535572096243726,0.0
2019-03-11,1.0,-0.0,-1.1298891690611623,-0.0,-1.8158095349791825,-1.9184307746437579,0.0
2019-03-12,1.0,-0.0,-1.0315783260535947,-0.0,-1.852968952898123,-2.0179435721874635,0.0
2019-03-13,1.0,-0.0,-1.0612075112907058,-0.0,-1.8665319705253147,-2.0146779177561207,0.0
2019-03-14,1.0,-0.0,-1.0590333511681826,-0.0,-1.8709945900957137,-2.0149812734082397,0.0
2019-03-15,1.0,-0.0,-1.0661879114302815,-0.0,-1.8816277678037103,-2.036624775583483,0.0
2019-03-18,1.0,-0.0,-1.1049043855944984,-0.0,-1.884900766121735,-2.0426494540628584,0.0
2019-03-19,1.0,-0.0,-1.1155013352755525,-0.0,-1.8894149065307115,-2.0645180869143,0.0
2019-03-20,1.0,-0.0,-1.1270524083611027,-0.0,-1.8680399878824598,-2.0636776734322932,0.0
2019-03-21,1.0,-0.0,-1.1280480407618585,-0.0,-1.9094383112944318,-2.0282664078612154,0.0
2019-03-22,1.0,-0.0,-1.122429050961245,-0.0,-1.9604516325907844,-2.020262435154104,0.0
2019-03-25,1.0,-0.0,-0.9824382642052266,-0.0,-1.9976624310716855,-2.0137257252457443,0.0
2019-03-26,1.0,-0.0,-1.0087687469762943,-0.0,-2.0042331881954523,-2.0344097726173196,0.0
2019-03-27,1.0,-0.0,-0.9954704674477594,-0.0,-2.0097837903128397,-2.0340620847928492,0.0
2019-03-28,1.0,-0.0,-0.9996963624218131,-0.0,-2.015181878909334,-2.05787332240238,0.0
2019-03-29,1.0,-0.0,-0.9931976920740967,-0.0,-2.0166413604615854,-2.063650167020954,0.0
2019-04-01,1.0,-0.0,-1.0020662412640535,-0.0,-2.0162260711030084,-2.0588271042236403,0.0
2019-04-02,1.0,-0.0,-1.0124268564879049,-0.0,-2.0130301019484826,-2.0069976473427036,0.0
2019-04-03,1.0,-0.0,-1.00903124811849,-0.0,-2.0116202059124575,-2.00018062496237,0.0
2019-04-04,1.0,-0.0,-1.0030124111338716,-0.0,-2.014640318110616,-2.0071695384986143,0.0
2019-04-05,1.0,-0.0,-0.9127810038521245,-0.0,-1.8988673604323578,-1.9377910653711263,0.0
2019-04-08,1.0,-0.0,-0.9147246677023995,-0.0,-1.900166868059152,-1.9391794694746531,0.0
2019-04-09,1.0,-0.0,-0.9087915896487986,-0.0,-1.930279574861368,-1.937268946395564,0.0
2019-04-10,1.0,-0.0,-0.8943239501615138,-0.0,-1.9471619750807572,-1.9267997231195202,0.0
2019-04-11,1.0,-0.0,-0.9008274026500028,-0.0,-1.9685818434299598,-1.91656541109761,0.0
2019-04-12,1.0,-0.0,-0.8994439295644115,-0.0,-1.9706904541241894,-1.9222659870250232,0.0
2019-04-15,1.0,-0.0,-0.9014084507042254,-0.0,-1.9649336347301918,-1.929693386657393,0.0
2019-04-16,1.0,-0.0,-0.8843604081397358,-0.0,-1.9549778059606846,-1.9253473223035682,0.0
2019-04-17,1.0,-0.0,-0.8448850574712644,-0.0,-1.9786781609195403,-1.9236206896551726,0.0
2019-04-18,1.0,-0.0,-0.8355770337130365,-0.0,-1.9777355885398689,-1.939765274421816,0.0
2019-04-22,1.0,-0.0,-0.8449370742408496,-0.0,-1.982969633991456,-1.945040988338529,0.0
2019-04-23,1.0,-0.0,-0.8214203763194127,-0.0,-1.9685635612666361,-1.9465924736117486,0.0
2019-04-24,1.0,-0.0,-0.7966256791535602,-0.0,-1.9684872748069773,-1.9540749213611666,0.0
2019-04-25,1.0,-0.0,-0.8135057471264369,-0.0,-1.9883908045977012,-1.9452298850574714,0.0
2019-04-26,1.0,-0.0,-0.8095978799400851,-0.0,-1.9951031224795481,-1.956331374582325,0.0
2019-04-29,1.0,-0.0,-0.7999884918579895,-0.0,-1.9911387306519364,-1.9629437827262788,0.0
2019-04-30,1.0,-0.0,-0.7891047006091253,-0.0,-1.9881048155384438,-1.9692564073095045,0.0
2019-05-01,1.0,-0.0,-0.7924669350201264,-0.0,-1.99700977573318,-1.9609545715928693,0.0
2019-05-02,1.0,-0.0,-0.8030927253230996,-0.0,-1.8904565720413116,-1.9501100513573002,0.0
2019-05-03,1.0,-0.0,-0.8299625042608794,-0.0,-1.89569367117373,-1.9555164185887968,0.0
2019-05-06,1.0,-0.0,-0.7709697625419966,-0.0,-1.9318945390353626,-1.991572233927453,0.0
2019-05-07,1.0,-0.0,-0.7599977115395619,-0.0,-1.9525144459065162,-2.008638938154357,0.0
2019-05-08,1.0,-0.0,-0.7598320186141536,-0.0,-1.9246353782418704,-1.9906361727484252,0.0
2019-05-09,1.0,-0.0,-0.7567828906205564,-0.0,-1.949832205221546,-1.9813434958193503,0.0
2019-05-10,1.0,-0.0,-0.7574223637811398,-0.0,-1.949095666022068,-1.9810601751791606,0.0
2019-05-13,1.0,-0.0,-0.7534039334341907,-0.0,-1.9046898638426628,-1.9450327786182553,0.0
2019-05-14,1.0,-0.0,-0.652884827130588,-0.0,-1.92022682228584,-1.932228584012332,0.0
2019-05-15,1.0,-0.0,-0.6538186223225594,-0.0,-1.9310060018721438,-1.9214800947084412,0.0
2019-05-16,1.0,-0.0,-0.6577251445882677,-0.0,-1.9284494629578628,-1.9218947948223633,0.0
2019-05-17,1.0,-0.0,-0.6509137083862419,-0.0,-1.9322033898305084,-1.9377794953900513,0.0
2019-05-20,1.0,-0.0,-0.6286945472625821,-0.0,-1.9471299928180763,-1.9487321142478315,0.0
2019-05-21,1.0,-0.0,-0.6319509636092551,-0.0,-1.9424595504997515,-1.9477055607708875,0.0
2019-05-22,1.0,-0.0,-0.6067527308838132,-0.0,-1.96496745007172,-1.9452168156239655,0.0
2019-05-23,1.0,-0.0,-0.6048422678138098,-0.0,-1.9643172292080298,-1.9459519082285461,0.0
2019-05-24,1.0,-0.0,-0.5781928041746773,-0.0,-1.9638011535292503,-1.9510024718483934,0.0
2019-05-28,1.0,-0.0,-0.5684649580154767,-0.0,-1.968223478404039,-1.9514296690631687,0.0
2019-05-29,1.0,-0.0,-0.5989174859162708,-0.0,-2.002098751794985,-1.92207003203358,0.0
2019-05-30,1.0,-0.0,-0.5928988863160215,-0.0,-1.9944867129782777,-1.9259014224280515,0.0
2019-05-31,1.0,-0.0,-0.5939464108501489,-0.0,-1.9942110486271913,-1.925074429374793,0.0
2019-06-03,1.0,-0.0,-0.6059800303885392,-0.0,-1.9654330366833082,-1.8550575211634468,0.0
2019-06-04,1.0,-0.0,-0.5925300811237545,-0.02112484346926553,-2.007186802417379,-1.8237055588827789,0.0
2019-06-05,1.0,-0.0,-0.5666076506250335,-0.05488491871881539,-2.004345726702076,-1.7392563978754225,0.0
2019-06-06,1.0,-0.0,-0.5788598702204107,-0.040220947069233653,-1.9932965088217944,-1.7504156164530489,0.0
2019-06-07,1.0,-0.0,-0.6092324208266238,-0.04444444444444444,-1.9726784755770264,-1.7413311862587224,0.0
2019-06-10,1.0,-0.0,-0.620477413830015,-0.04945407835581246,-1.9347570113466066,-1.7474844786983514,0.0
2019-06-11,1.0,-0.0,-0.6231930786178731,-0.09070879681874361,-1.9183728303509053,-1.7414691815788061,0.0
2019-06-12,1.0,-0.0,-0.6280281463178815,-0.09077724660256753,-1.9130901863887844,-1.739539130901864,0.0
2019-06-13,1.0,-0.0,-0.6800062856843538,-0.12440416950395475,-1.7940390760044,-1.6396207637106492,0.0
2019-06-14,1.0,-0.0,-0.6726455054123306,-0.12618313026198816,-1.795481880458087,-1.6349945092297233,0.0
2019-06-17,1.0,-0.0,-0.672838545718583,-0.12214096779212696,-1.7572221357813391,-1.6343032000414917,0.0
2019-06-18,1.0,-0.0,-0.6777628450325648,-0.1282435645611496,-1.736172852269203,-1.6268479272200973,0.0
2019-06-19,1.0,-0.0,-0.6572356215213359,-0.15192743764172337,-1.731653267367553,-1.6127602556173986,0.0
2019-06-20,1.0,-0.0,-0.6619369485578659,-0.15117898973221194,-1.732263557091997,-1.6142613900211549,0.0
2019-06-21,1.0,-0.0,-0.6651062297443283,-0.1523740933175575,-1.7166520911569525,-1.610165131951232,0.0
2019-06-24,1.0,-0.0,-0.6382166262449043,-0.15568398782186904,-1.7196449765209763,-1.6466793952216319,0.0
2019-06-25,1.0,-0.0,-0.6030186748529035,-0.15512918905090814,-1.7147608083908927,-1.6434382194934765,0.0
2019-06-26,1.0,-0.0,-0.6017930327868852,-0.135655737704918,-1.691700819672131,-1.6938012295081966,0.0
2019-06-27,1.0,-0.0,-0.5738903661280425,-0.15396809163428105,-1.6770812026999384,-1.708580486807118,0.0
2019-06-28,1.0,-0.0,-0.5086295459215122,-0.17300184918841177,-1.7319190466406413,-1.7231354016848162,0.0
2019-07-01,1.0,-0.0,-0.5014094613295064,-0.17456819230177847,-1.7273332991645738,-1.7220029726820767,0.0
2019-07-02,1.0,-0.0,-0.49925827408051565,-0.17494500997493478,-1.7274029362115708,-1.7137449485907208,0.0
2019-07-03,1.0,-0.0,-0.49882425109906964,-0.17457315202944484,-1.7267150598098355,-1.7118392802371947,0.0
2019-07-05,1.0,-0.0,-0.5030126633986929,-0.16773897058823528,-1.72155841503268,-1.7138480392156863,0.0
2019-07-08,1.0,-0.0,-0.5027305670392488,-0.16842749961721024,-1.720716582452917,-1.7120400142908183,0.0
2019-07-09,1.0,-0.0,-0.49137887187833784,-0.1677432480545242,-1.7118152688062662,-1.7152738924774933,0.0
2019-07-10,1.0,-0.0,-0.4721614887883256,-0.16423450449992374,-1.7286317181064725,-1.7196827172420805,0.0
2019-07-11,1.0,-0.0,-0.4506210239321417,-0.19211350095930524,-1.7159951529839441,-1.6902453801878219,0.0
2019-07-12,1.0,-0.0,-0.46118882884702794,-0.19120246452199383,-1.713852835715368,-1.6840058582899855,0.0
2019-07-15,1.0,-0.0,-0.487222306563433,-0.2203835838267294,-1.712919386670715,-1.6399473710844594,0.0
2019-07-16,1.0,-0.0,-0.4821645723550871,-0.23647142278070532,-1.7136704499391975,-1.6345257397648965,0.0
2019-07-17,1.0,-0.0,-0.4813389375601357,-0.23745379044918216,-1.7111966374639185,-1.6340709981262977,0.0
2019-07-18,1.0,-0.0,-0.4798421771460367,-0.23739187616976073,-1.7107086853153928,-1.6304820678840608,0.0
2019-07-19,1.0,-0.0,-0.48148897430710097,-0.2365972081731742,-1.7126239126036817,-1.6269471980578596,0.0
2019-07-22,1.0,-0.0,-0.4643778126106083,-0.2269302725388077,-1.716589978257572,-1.6484805582241997,0.0
2019-07-23,1.0,-0.0,-0.4696579253195897,-0.22858875246324087,-1.7122934667273004,-1.6422616340760952,0.0
2019-07-24,1.0,-0.0,-0.465794110244148,-0.23327460357412536,-1.7022401208155047,-1.6326705260508432,0.0
2019-07-25,1.0,-0.0,-0.44811463046757166,-0.2411764705882353,-1.715837104072398,-1.622473604826546,0.0
2019-07-26,1.0,-0.0,-0.4415179693390299,-0.2389545111837145,-1.7202312138728324,-1.6256848454385524,0.0
2019-07-29,1.0,-0.0,-0.4222468179302712,-0.24249132162801226,-1.7205312672938573,-1.6456708758867034,0.0
2019-07-30,1.0,-0.0,-0.42424547283702213,-0.24723340040241448,-1.7130281690140845,-1.6456740442655935,0.0
2019-07-31,1.0,-0.0,-0.4391262771151039,-0.24772258291811364,-1.706477427147818,-1.6396396396396398,0.0
2019-08-01,1.0,-0.0,-0.4612716763005781,-0.24192008042221666,-1.698919326463936,-1.6242271927620004,0.0
2019-08-02,1.0,-0.0,-0.45344048216976396,-0.24530386740331492,-1.7004520341536917,-1.6234053239578101,0.0
2019-08-05,1.0,-0.0,-0.451221347243818,-0.23569243115814817,-1.7003561217836185,-1.6285298690876262,0.0
2019-08-06,1.0,-0.0,-0.4405700572995739,-0.2262108820216465,-1.6172192565747587,-1.6133992849796757,0.0
2019-08-07,1.0,-0.0,-0.4338842975206612,-0.2296340023612751,-1.6361176702085793,-1.6196871310507674,0.0
2019-08-08,1.0,-0.0,-0.4162106703146375,-0.21340629274965797,-1.6293238225522768,-1.626734414696111,0.0
2019-08-09,1.0,-0.0,-0.3943894389438944,-0.19928169287516986,-1.612987769365172,-1.6467676179382644,0.0
2019-08-12,1.0,-0.0,-0.3847793440875842,-0.2217216489851281,-1.6151722133410842,-1.6225839267548323,0.0
2019-08-13,1.0,-0.0,-0.3685127807900852,-0.21620836560805576,-1.6240317583268784,-1.6324554608830364,0.0
2019-08-14,1.0,-0.0,-0.38542521852513645,-0.21239194475298206,-1.602211812430579,-1.6292558072149514,0.0
2019-08-15,1.0,-0.0,-0.4129702547559182,-0.2229232885810522,-1.5671047013615447,-1.5410598225722283,0.0
2019-08-16,1.0,-0.0,-0.41375545851528384,-0.22327700778431744,-1.5631289158913992,-1.5464211125878107,0.0
2019-08-19,1.0,-0.0,-0.3989612842304061,-0.22644003777148256,-1.5623229461756376,-1.5337110481586405,0.0
2019-08-20,1.0,-0.0,-0.3968336238986006,-0.22480327946096218,-1.5609951467747254,-1.529190029684776,0.0
2019-08-21,1.0,-0.0,-0.40035771439329754,-0.23858608679280804,-1.5533747528946624,-1.5144497787818882,0.0
2019-08-22,1.0,-0.0,-0.4024361567041339,-0.23063537600526735,-1.5524620232328457,-1.5174716643935473,0.0
2019-08-23,1.0,-0.0,-0.40300051733057424,-0.23096458637069087,-1.5526031133894556,-1.5164840332972769,0.0
2019-08-26,1.0,-0.0,-0.37878084987938393,-0.22796437186862128,-1.5406847281499352,-1.491603265912043,0.0
2019-08-27,1.0,-0.0,-0.373743456710057,-0.22254134432760456,-1.5368045582989762,-1.4993746236160652,0.0
2019-08-28,1.0,-0.0,-0.365037611334164,-0.2301905948590152,-1.5369883243343025,-1.482671096958789,0.0
2019-08-29,1.0,-0.0,-0.34479104271298894,-0.235866009307469,-1.5413537298990923,-1.4856932221351886,0.0
2019-08-30,1.0,-0.0,-0.33143460884744363,-0.2426845514263402,-1.5449033028618677,-1.4746658091781892,0.0
2019-09-03,1.0,-0.0,-0.3395385181099467,-0.2505056076484648,-1.5444475087332228,-1.461941533370105,0.0
2019-09-04,1.0,-0.0,-0.33014618001287116,-0.2584811988599798,-1.5420152615610923,-1.4662131102326008,0.0
2019-09-05,1.0,-0.0,-0.3412454749576135,-0.2573431700499473,-1.5394308756816204,-1.444256060120057,0.0
2019-09-06,1.0,-0.0,-0.3375698812019567,-0.2303022361984626,-1.4471523410202656,-1.3525069881201957,0.0
2019-09-09,1.0,-0.0,-0.33014792512108915,-0.22978574857092987,-1.446568049919274,-1.3570711698738926,0.0
2019-09-10,1.0,-0.0,-0.3467823191834231,-0.18013755640250578,-1.4497743899767819,-1.4041266920751743,0.0
