Date,IWF,IWM,MTUM,NEXA,SPY,VLUE,VXX
2019-02-04,-0.0,-0.6617098497832443,-0.0,1.0,-1.5847363645528783,-1.7943341062607117,0.0
2019-02-05,-0.0,-0.6542685971043435,-0.0,1.0,-1.54418372441338,-1.7940589116325512,0.0
2019-02-06,-0.0,-0.6592004821213339,-0.0,1.0,-1.5714142225793493,-1.7914323021293694,0.0
2019-02-07,-0.0,-0.6557649667405765,-0.0,1.0,-1.5656621648861118,-1.8178794597863335,0.0
2019-02-08,-0.0,-0.6364228456913827,-0.0,1.0,-1.575501002004008,-1.7980961923847696,0.0
2019-02-11,-0.0,-0.6244088942549552,-0.0,1.0,-1.5824026562028373,-1.8238756414126167,0.0
2019-02-12,-0.0,-0.6514311630719613,-0.0,1.0,-1.5846099576698247,-1.8032654706712354,0.0
2019-02-13,-0.0,-0.6913531024171443,-0.0,1.0,-1.5407425865935709,-1.7517069524046849,0.0
2019-02-14,-0.0,-0.6337627321749549,-0.0,1.0,-1.597213900539245,-1.762033153584981,0.0
2019-02-15,-0.0,-0.6731239702431474,-0.0,1.0,-1.5761146337810177,-1.7434719656498079,0.0
2019-02-19,-0.0,-0.6487640226347663,-0.0,1.0,-1.5831430556934378,-1.7318574406830138,0.0
2019-02-20,-0.0,-0.6607205668056881,-0.0,1.0,-1.595547962413949,-1.7686548414652532,0.0
2019-02-21,-0.0,-0.6795787128462201,-0.0,1.0,-1.6057015545090891,-1.778216618562965,0.0
2019-02-22,-0.0,-0.6747501395160063,-0.0,1.0,-1.6294962203845567,-1.7691136928618538,0.0
2019-02-25,-0.0,-0.6627182681507199,-0.0,1.0,-1.6542428265087308,-1.788726641478607,0.0
2019-02-26,-0.0,-0.6625864276568503,-0.0,1.0,-1.6582842509603073,-1.8007682458386685,0.0
2019-02-27,-0.0,-0.6523724031803025,-0.0,1.0,-1.6739163888176456,-1.8032315978456015,0.0
2019-02-28,-0.0,-0.6428717529147064,-0.0,1.0,-1.6587748005727143,-1.8118735937819592,0.0
2019-03-01,-0.0,-0.6511235092388801,-0.0,1.0,-1.6699595639043867,-1.7974100424834931,0.0
2019-03-04,-0.0,-0.6453987730061349,-0.0,1.0,-1.6720858895705524,-1.794989775051125,0.0
2019-03-05,-0.0,-0.6296642275156987,-0.0,1.0,-1.7519331568841143,-1.808033629145259,0.0
2019-03-06,-0.0,-0.6207593100947842,-0.0,1.0,-1.7548557517998653,-1.8038535246283733,0.0
2019-03-07,-0.0,-0.5543781660291534,-0.0,1.0,-1.8183086943037323,-1.7963403287501292,0.0
2019-03-08,-0.0,-0.5308706846723766,-0.0,1.0,-1.8935421154957701,-1.8301718249172403,0.0
2019-03-11,-0.0,-0.5376269374665954,-0.0,1.0,-1.9163014430785679,-1.8907536076964193,0.0
2019-03-12,-0.0,-0.4601303639326452,-0.0,1.0,-1.971591526344378,-2.0001086366105376,0.0
2019-03-13,-0.0,-0.4893885385248149,-0.0,1.0,-1.9955031532766656,-1.9990677268988208,0.0
2019-03-14,-0.0,-0.4936474180707781,-0.0,1.0,-1.9697911554610394,-1.9894214515513386,0.0
2019-03-15,-0.0,-0.4828834759710336,-0.0,1.0,-1.98963133640553,-2.013550581522932,0.0
2019-03-18,-0.0,-0.5206285746015881,-0.0,1.0,-1.9996668332500416,-2.03248375812094,0.0
2019-03-19,-0.0,-0.5391431135038134,-0.0,1.0,-1.9962427097353073,-2.0724540152534767,0.0
2019-03-20,-0.0,-0.5382405947285425,-0.0,1.0,-1.997127731471052,-2.0965307501689567,0.0
2019-03-21,-0.0,-0.5447545717035611,-0.0,1.0,-2.093019305893676,-2.023778520070203,0.0
2019-03-22,-0.0,-0.5291581574767416,-0.0,1.0,-2.1545836169729973,-1.9889947810301793,0.0
2019-03-25,-0.0,-0.3547066083249186,-0.0,1.0,-2.246493885336026,-2.008582968697408,0.0
2019-03-26,-0.0,-0.3655152887882219,-0.0,1.0,-2.2470554926387316,-2.05,0.0
2019-03-27,-0.0,-0.3551613085485055,-0.0,1.0,-2.250579128764337,-2.0442962879258713,0.0
2019-03-28,-0.0,-0.3408412635846613,-0.0,1.0,-2.2234360042795203,-2.0666704206317923,0.0
2019-03-29,-0.0,-0.3351749539594844,-0.0,1.0,-2.192030805290474,-2.0534628048440204,0.0
2019-04-01,-0.0,-0.3470548862115127,-0.0,1.0,-2.1831771530566715,-2.0476349843819723,0.0
2019-04-02,-0.0,-0.3790241728862649,-0.0,1.0,-2.2180015595410496,-1.9727637295310236,0.0
2019-04-03,-0.0,-0.3763351134846462,-0.0,1.0,-2.2224076546506453,-1.9641744548286604,0.0
2019-04-04,-0.0,-0.36928539724811354,-0.0,1.0,-2.2002885042166,-1.9785841100754549,0.0
2019-04-05,-0.0,-0.35741677318957377,-0.0,1.0,-2.2104707386205744,-1.98982937809148,0.0
2019-04-08,-0.0,-0.33883108257693156,-0.0,1.0,-2.2043945096302853,-1.991476643790126,0.0
2019-04-09,-0.0,-0.3173685965107234,-0.0,1.0,-2.258695410601178,-1.9801089009889987,0.0
2019-04-10,-0.0,-0.2931713540799911,-0.0,1.0,-2.2776390969101903,-1.9764242525101234,0.0
2019-04-11,-0.0,-0.2778270509977827,-0.0,1.0,-2.2899113082039912,-1.9754988913525497,0.0
2019-04-12,-0.0,-0.28009310574152074,-0.0,1.0,-2.2877964974506764,-1.9741188206606077,0.0
2019-04-15,-0.0,-0.28175660670664004,-0.0,1.0,-2.285365312014213,-1.9847324006218074,0.0
2019-04-16,-0.0,-0.29852876592007027,-0.0,1.0,-2.247584541062802,-1.943566095740009,0.0
2019-04-17,-0.0,-0.26411367751138426,-0.0,1.0,-2.276128819882592,-1.9461787458166457,0.0
2019-04-18,-0.0,-0.26328780648346223,-0.0,1.0,-2.2602709670341725,-1.961603861554495,0.0
2019-04-22,-0.0,-0.2827288810260946,-0.0,1.0,-2.274159663865546,-1.9716939407341882,0.0
2019-04-23,-0.0,-0.2714467215378667,-0.0,1.0,-2.280174556703309,-1.9723802684637906,0.0
2019-04-24,-0.0,-0.2503987240829346,-0.0,1.0,-2.26007809492383,-1.9892207006544578,0.0
2019-04-25,-0.0,-0.2351650762312164,-0.0,1.0,-2.270099813535154,-1.978940440934518,0.0
2019-04-26,-0.0,-0.23963688067373948,-0.0,1.0,-2.25894126654271,-1.9700864048999236,0.0
2019-04-29,-0.0,-0.2361012409118242,-0.0,1.0,-2.2589515115071337,-1.9715191603345543,0.0
2019-04-30,-0.0,-0.21790816882975245,-0.0,1.0,-2.255153233722325,-1.980095975569855,0.0
2019-05-01,-0.0,-0.22767247500955917,-0.0,1.0,-2.2670563172556943,-1.9676626427049762,0.0
2019-05-02,-0.0,-0.25072334742933455,-0.0,1.0,-2.3183841531270866,-1.995047852214556,0.0
2019-05-03,-0.0,-0.24014057008980863,-0.0,1.0,-2.333184581915546,-2.004853015005299,0.0
2019-05-06,-0.0,-0.19153550970468827,-0.0,1.0,-2.343195595350648,-2.0266948445581447,0.0
2019-05-07,-0.0,-0.17274911976750684,-0.0,1.0,-2.3655060638238417,-2.0505225507181577,0.0
2019-05-08,-0.0,-0.19481452816628891,-0.0,1.0,-2.3070927082757477,-2.026314334678534,0.0
2019-05-09,-0.0,-0.1960622104566512,-0.0,1.0,-2.3085153320097067,-2.010533862784028,0.0
2019-05-10,-0.0,-0.19609573177456713,-0.0,1.0,-2.3152641447005626,-2.003143266791662,0.0
2019-05-13,-0.0,-0.19584045898383626,-0.0,1.0,-2.3121862415181775,-2.008605946929994,0.0
2019-05-14,-0.0,-0.1241687561321269,-0.0,1.0,-2.336803662923798,-1.989807042407064,0.0
2019-05-15,-0.0,-0.12532250096064115,-0.0,1.0,-2.389965416918263,-1.974090135587638,0.0
2019-05-16,-0.0,-0.12806150466776495,-0.0,1.0,-2.387534321801208,-1.9758923668314112,0.0
2019-05-17,-0.0,-0.11584928559607217,-0.0,1.0,-2.4029900148949084,-1.9977933469410274,0.0
2019-05-20,-0.0,-0.10052356020942407,-0.0,1.0,-2.409148525764673,-2.0014880132267843,0.0
2019-05-21,-0.0,-0.09053725403493255,-0.0,1.0,-2.4243311961087772,-2.0124364359938096,0.0
2019-05-22,-0.0,-0.07472916206057927,-0.0,1.0,-2.44411894760115,-2.008401503426929,0.0
2019-05-23,-0.0,-0.07257975493983883,-0.0,1.0,-2.4598741582956176,-1.986919085991831,0.0
2019-05-24,-0.0,-0.040905134899912966,-0.0,1.0,-2.436575282854656,-1.9620322019147085,0.0
2019-05-28,-0.0,-0.03134847332391611,-0.0,1.0,-2.43469520808432,-1.9669672932739322,0.0
2019-05-29,-0.0,-0.05016794885686423,-0.0,1.0,-2.4404052443384985,-1.927131866941164,0.0
2019-05-30,-0.0,-0.042458705659355535,-0.0,1.0,-2.4373679935012187,-1.9358786894124018,0.0
2019-05-31,-0.0,-0.056893015221850377,-0.0,1.0,-2.4248623556083344,-1.9160639101802872,0.0
2019-06-03,-0.0,-0.08045731381557858,-0.0,1.0,-2.4324714178865263,-1.8295223848701783,0.0
2019-06-04,-0.0,-0.06993642143505903,-0.0,1.0,-2.4338302078324516,-1.8389699203932255,0.0
2019-06-05,-0.0,-0.06524019299349695,-0.0,1.0,-2.44430459408433,-1.734843717222572,0.0
2019-06-06,-0.0,-0.0841734929636631,-0.0,1.0,-2.4022789329972696,-1.764545263600084,0.0
2019-06-07,-0.0,-0.1068925844576927,-0.0,1.0,-2.371875326848656,-1.7508105846668758,0.0
2019-06-10,-0.0,-0.10474896818348048,-0.0,1.0,-2.369259704299671,-1.7503787680894416,0.0
2019-06-11,-0.0,-0.10221125059089238,-0.0,1.0,-2.4005987709438523,-1.7495666789222124,0.0
2019-06-12,-0.0,-0.10741849110096077,-0.0,1.0,-2.39297527169633,-1.749829369454507,0.0
2019-06-13,-0.0,-0.11650943396226415,-0.0,1.0,-2.381813417190776,-1.7428197064989517,0.0
2019-06-14,-0.0,-0.107573464168276,-0.0,1.0,-2.4019520851818985,-1.7099535466360456,0.0
2019-06-17,-0.0,-0.10897134805072804,-0.0,1.0,-2.3989353374041023,-1.7110276081624132,0.0
2019-06-18,-0.0,-0.1325425477050026,-0.0,1.0,-2.3450232078390925,-1.6796802475502837,0.0
2019-06-19,-0.0,-0.10611575331932127,-0.0,1.0,-2.3476188035064336,-1.6726303378274467,0.0
2019-06-20,-0.0,-0.11617043121149898,-0.0,1.0,-2.342659137577002,-1.6746919917864478,0.0
2019-06-21,-0.0,-0.12061977322866964,-0.0,1.0,-2.346775434816069,-1.6631778769688574,0.0
2019-06-24,-0.0,-0.1137392019744961,-0.0,1.0,-2.349958864664747,-1.678218839983546,0.0
2019-06-25,-0.0,-0.12355509889545338,-0.0,1.0,-2.3404572309273055,-1.6734138196763424,0.0
2019-06-26,-0.0,-0.12259095125219004,-0.0,1.0,-2.34999484695455,-1.6804596516541275,0.0
2019-06-27,-0.0,-0.1273908336340671,-0.0,1.0,-2.3563953188637417,-1.6716502551941022,0.0
2019-06-28,-0.0,-0.07943973537316518,-0.0,1.0,-2.4076390324581354,-1.6813624147198676,0.0
2019-07-01,-0.0,-0.06433899709904684,-0.0,1.0,-2.4598010774968917,-1.656133443845835,0.0
2019-07-02,-0.0,-0.07142117793189111,-0.0,1.0,-2.445450781492599,-1.658523962322741,0.0
2019-07-03,-0.0,-0.07072011571443332,-0.0,1.0,-2.4416778592829838,-1.6534765988221922,0.0
2019-07-05,-0.0,-0.0834020618556701,-0.0,1.0,-2.4187113402061855,-1.6525773195876288,0.0
2019-07-08,-0.0,-0.08454915708614735,-0.0,1.0,-2.4171263597463524,-1.6537608908594112,0.0
2019-07-09,-0.0,-0.08740878745536407,-0.0,1.0,-2.430678466076696,-1.6570925839672928,0.0
2019-07-10,-0.0,-0.12871592134312265,-0.0,1.0,-2.375006417826154,-1.6305385839708373,0.0
2019-07-11,-0.0,-0.12872760868449418,-0.0,1.0,-2.3737617410049787,-1.6302417492172663,0.0
2019-07-12,-0.0,-0.15351823317925012,-0.0,1.0,-2.3593220338983047,-1.6232152028762197,0.0
2019-07-15,-0.0,-0.2166368971676448,-0.0,1.0,-2.3347282470017863,-1.5519775452921662,0.0
2019-07-16,-0.0,-0.22189349112426035,-0.011477249540910018,1.0,-2.3376861864925527,-1.5298918588043258,0.0
2019-07-17,-0.0,-0.22941116440453108,-0.00862332891111338,1.0,-2.3372793142157366,-1.5271966527196654,0.0
2019-07-18,-0.0,-0.2250352325347292,-0.0,1.0,-2.315884839943628,-1.4922991745520433,0.0
2019-07-19,-0.0,-0.22999749184850765,-0.010433910208176573,1.0,-2.290494105843993,-1.4854276398294457,0.0
2019-07-22,-0.0,-0.21889597669395752,-0.0,1.0,-2.292480787583505,-1.5114772213571754,0.0
2019-07-23,-0.0,-0.23981472258193048,-0.0,1.0,-2.2557525649965138,-1.4850582727363284,0.0
2019-07-24,-0.0,-0.23703629836457918,-0.0,1.0,-2.259523334662944,-1.489479457518947,0.0
2019-07-25,-0.0,-0.21024567698210994,-0.005381970399162805,1.0,-2.292719390043355,-1.4749588877261177,0.0
2019-07-26,-0.0,-0.2009359753061834,-0.0,1.0,-2.297172159713233,-1.4805337050682066,0.0
2019-07-29,-0.0,-0.2158810159106631,-0.002618835853345192,1.0,-2.2644035971933985,-1.4581974503409427,0.0
2019-07-30,-0.0,-0.22502348114093626,-0.00835434277522369,1.0,-2.255178209501211,-1.4547926244500469,0.0
2019-07-31,-0.0,-0.23946095369730475,-0.007453845394412084,1.0,-2.2399052226280975,-1.449550794747754,0.0
2019-08-01,-0.0,-0.2271171305253758,-0.014982388252220072,1.0,-2.251723966860148,-1.4672322270179095,0.0
2019-08-02,-0.0,-0.22119402985074627,-0.0027860696517412933,1.0,-2.2599502487562186,-1.4912437810945274,0.0
2019-08-05,-0.0,-0.21749279825171355,-0.0,1.0,-2.260802622429721,-1.4883778682825073,0.0
2019-08-06,-0.0,-0.22481822588463402,-0.0027144934561318464,1.0,-2.1570043625787685,-1.4627726611730487,0.0
2019-08-07,-0.0,-0.23391359162100567,-0.0,1.0,-2.131794598264074,-1.4831983707511032,0.0
2019-08-08,-0.0,-0.23534346624555866,-0.0,1.0,-2.190633636004738,-1.5088827477299644,0.0
2019-08-09,-0.0,-0.22172808132147395,-0.0,1.0,-2.1642556934805985,-1.5011240347962076,0.0
2019-08-12,-0.0,-0.21498609688277476,-0.0,1.0,-2.1756671057124737,-1.4876335430996634,0.0
2019-08-13,-0.0,-0.19920882984958,-0.0,1.0,-2.190466888064075,-1.4940906427036529,0.0
2019-08-14,-0.0,-0.22215709261430244,-0.0,1.0,-2.171991012114107,-1.4905724892536145,0.0
2019-08-15,-0.0,-0.2865726607549547,-0.012841013713233512,1.0,-2.1700344042254205,-1.376217473469981,0.0
2019-08-16,-0.0,-0.2808578932010505,-0.02383036669584671,1.0,-2.1895729987355317,-1.3691275167785235,0.0
2019-08-19,-0.0,-0.25668888244953153,-0.024195885250651986,1.0,-2.19139379889887,-1.3572394475031393,0.0
2019-08-20,-0.0,-0.2693678936211216,-0.0246675660050106,1.0,-2.1908363846598577,-1.3330603199074966,0.0
2019-08-21,-0.0,-0.27310762720015386,-0.04607098201404251,1.0,-2.1776473982879674,-1.3122054438780417,0.0
2019-08-22,-0.0,-0.273219073152049,-0.05108196093450785,1.0,-2.172539256989659,-1.2905495978552277,0.0
2019-08-23,-0.0,-0.2789613848202397,-0.04308540992961766,1.0,-2.1555544987635535,-1.2779151607380637,0.0
2019-08-26,-0.0,-0.24244848028606378,-0.052225463442175594,1.0,-2.1664157335089866,-1.2439540792321446,0.0
2019-08-27,-0.0,-0.2383366187928283,-0.049188022153384026,1.0,-2.159954942269783,-1.2460339810382053,0.0
2019-08-28,-0.0,-0.20942802086760354,-0.07251962212717958,1.0,-2.181839545048644,-1.2361705127602576,0.0
2019-08-29,-0.0,-0.2011359369132557,-0.08045437476530229,1.0,-2.185364250844912,-1.2269996244836652,0.0
2019-08-30,-0.0,-0.19431478715459297,-0.08425130694548169,1.0,-2.176951082897685,-1.2121452576549663,0.0
2019-09-03,-0.0,-0.19673974142776843,-0.09869777028293047,1.0,-2.160389732059209,-1.2284523140341015,0.0
2019-09-04,-0.0,-0.17120622568093383,-0.10468332473864328,1.0,-2.169284140452862,-1.2428390605222446,0.0
2019-09-05,-0.0,-0.21736947791164657,-0.1242241694048923,1.0,-2.0839266155531213,-1.138189120116831,0.0
2019-09-06,-0.0,-0.20635209537243482,-0.14073804431906084,1.0,-2.1001956590981483,-1.1029257860490513,0.0
2019-09-09,-0.0,-0.24490511460752945,-0.12407415523513168,1.0,-1.9925932418810535,-1.0211684270500065,0.0
2019-09-10,-0.0,-0.23865877712031558,-0.18017322699596947,1.0,-1.9193036617785781,-0.9496612640425349,0.0
2019-09-11,-0.0,-0.23622958549444897,-0.19027819452183978,1.0,-1.918041922071242,-0.94191778473145,0.0
2019-09-12,-0.0,-0.18600653257692967,-0.2092573491490459,1.0,-1.9430548392642255,-0.9594292590682483,0.0
2019-09-13,-0.0,-0.1850227839394721,-0.20312096982202735,1.0,-1.9436849797953744,-0.967027770613017,0.0
2019-09-16,-0.0,-0.18442640553193315,-0.19172787011982992,1.0,-1.95069363913585,-0.9681312545634153,0.0
2019-09-17,-0.0,-0.16408029918755104,-0.1951596956540429,1.0,-1.9594205390534325,-0.9800111765464471,0.0
