Date,HUN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.2675802502720348,-0.75319640914037,-0.0,-0.6053114798694232,-0.7743471164309031,0.0
2018-10-31,1.0,-0.2682322598160654,-0.7485322564224387,-0.0,-0.604099501136865,-0.7727966878202736,0.0
2018-11-01,1.0,-0.2688456708413943,-0.7481587075314801,-0.0,-0.6042154566744731,-0.7728676645283915,0.0
2018-11-02,1.0,-0.2661137685398671,-0.7835094118861625,-0.0,-0.6063525930004473,-0.7852988747031899,0.0
2018-11-05,1.0,-0.26045935057332736,-0.8011432113219242,-0.0,-0.6088977652284701,-0.7729072690334354,0.0
2018-11-06,1.0,-0.2744555824403733,-0.8165917732457657,-0.0,-0.6040442447286554,-0.7615278257863809,0.0
2018-11-07,1.0,-0.2748469228906493,-0.8171031238108417,-0.0,-0.6052513232089114,-0.7622029266267686,0.0
2018-11-08,1.0,-0.25445047769606155,-0.8178568973812632,-0.0,-0.5974981098357275,-0.7668568286480171,0.0
2018-11-09,1.0,-0.2566283313821362,-0.8198126850767853,-0.0,-0.5979615728944288,-0.7689208732180979,0.0
2018-11-12,1.0,-0.2560618080226261,-0.8246473286655399,-0.0,-0.5976959955851412,-0.7707032732038768,0.0
2018-11-13,1.0,-0.22935088080060317,-0.8237370621701282,-0.0,-0.6020289259030778,-0.7721228322708891,0.0
2018-11-14,1.0,-0.2272023666196553,-0.8298304151903959,-0.0,-0.6059991056379209,-0.7768566612775618,0.0
2018-11-15,1.0,-0.22746233667735374,-0.8374185541421036,-0.0,-0.6180921846450858,-0.7644706450167201,0.0
2018-11-16,1.0,-0.2235868854714969,-0.8281900436921595,-0.0,-0.6177452093439295,-0.7708397839474319,0.0
2018-11-19,1.0,-0.23624718712134324,-0.8317465812705557,-0.0,-0.6193179851133807,-0.7747273671455773,0.0
2018-11-20,1.0,-0.19858742463393625,-0.8255641688199827,-0.0,-0.6242549526270456,-0.7968992248062016,0.0
2018-11-21,1.0,-0.19851150667078232,-0.82282127790925,-0.0,-0.6215317076516789,-0.7868436396062696,0.0
2018-11-23,1.0,-0.19782339165174265,-0.8382697341231574,-0.0,-0.6197134591541534,-0.7882284061165449,0.0
2018-11-26,1.0,-0.19816652881169014,-0.8368141714915909,-0.0,-0.6214846980976013,-0.7899434794596085,0.0
2018-11-27,1.0,-0.18916506454270807,-0.8408404284537215,-0.0,-0.617172480087888,-0.785944795385883,0.0
2018-11-28,1.0,-0.18597844426844806,-0.8603353878998656,-0.0,-0.6130642884198203,-0.7840294755690231,0.0
2018-11-29,1.0,-0.1571940604198669,-0.8507595152756444,-0.0,-0.6136883427206008,-0.7919440177504694,0.0
2018-11-30,1.0,-0.15690490818485903,-0.8509795890504471,-0.0,-0.6139668236739709,-0.7913509454570278,0.0
2018-12-03,1.0,-0.1576448891772822,-0.8512004371435401,-0.0,-0.6144598886650046,-0.7918786926676001,0.0
2018-12-04,1.0,-0.15389599317988065,-0.8524467178175618,-0.0,-0.6124808184143222,-0.791236146632566,0.0
2018-12-06,1.0,-0.14687374481188914,-0.8137970277145534,-0.0,-0.6102891953407417,-0.7762083277547194,0.0
2018-12-07,1.0,-0.14010325868311654,-0.8165817352822852,-0.0,-0.6129140404988602,-0.7829556121764785,0.0
2018-12-10,1.0,-0.1309026501353474,-0.8181332085686596,-0.0,-0.6120709821876149,-0.7807706446546135,0.0
2018-12-11,1.0,-0.1573464175292378,-0.8148608683962898,-0.0,-0.6276717300712461,-0.760787740287673,0.0
2018-12-12,1.0,-0.1624346653178216,-0.8171303321530939,-0.0,-0.6341257798010453,-0.7583881301635474,0.0
2018-12-13,1.0,-0.16241533847760894,-0.8144691174983996,-0.0,-0.6358796374296594,-0.7568487380799946,0.0
2018-12-14,1.0,-0.16396038269774962,-0.8112788033957689,-0.0,-0.637144589677941,-0.7564344427974666,0.0
2018-12-17,1.0,-0.15817973900174898,-0.8113144087178797,-0.0,-0.63332436432127,-0.7605273779093233,0.0
2018-12-18,1.0,-0.14301496434669078,-0.8014462187405846,-0.0,-0.6338589267182217,-0.7694419336480198,0.0
2018-12-19,1.0,-0.15640112842557763,-0.8009134873723803,-0.0,-0.6313138097796883,-0.7697810317033852,0.0
2018-12-20,1.0,-0.15527160824190528,-0.79007225046829,-0.0,-0.6347671929355098,-0.7648180358576397,0.0
2018-12-21,1.0,-0.15029171528588098,-0.7946657776296049,-0.0,-0.6424404067344558,-0.7464910818469745,0.0
2018-12-24,1.0,-0.12731435397173005,-0.7739398765677883,-0.0,-0.6418806821952353,-0.774935297630898,0.0
2018-12-26,1.0,-0.12921311259151771,-0.7910428072026912,-0.0,-0.6153947628784381,-0.7622848097091222,0.0
2018-12-27,1.0,-0.11039484286865431,-0.7696051571313457,-0.0,-0.579242546333602,-0.7639645447219984,0.0
2018-12-28,1.0,-0.10392416083577855,-0.7777061232386417,-0.0,-0.5805629897139908,-0.7622609873278947,0.0
2018-12-31,1.0,-0.10427885080450133,-0.7774159223551413,-0.0,-0.5805307451713797,-0.7621964982426724,0.0
2019-01-02,1.0,-0.10329712830760307,-0.7772262867824798,-0.0,-0.579882038224772,-0.7625938698552873,0.0
2019-01-03,1.0,-0.097038783220848,-0.7808634998546841,-0.0,-0.577001323990054,-0.7743727193464011,0.0
2019-01-04,1.0,-0.07325465478985112,-0.7895295366112486,-0.0,-0.569926359455896,-0.7830015757146992,0.0
2019-01-07,1.0,-0.07539490260684174,-0.7950382789029945,-0.0,-0.572633007074329,-0.7872532868171981,0.0
2019-01-08,1.0,-0.07989657401422107,-0.7722689075630252,-0.0,-0.593956043956044,-0.785972850678733,0.0
2019-01-09,1.0,-0.07773509377925558,-0.7637602091874617,-0.0,-0.5947315750395455,-0.7919746908996997,0.0
2019-01-10,1.0,-0.07804279766323467,-0.7631281670593552,-0.0,-0.59487460865636,-0.791530839492625,0.0
2019-01-11,1.0,-0.08055276869801611,-0.7559467943946406,-0.0,-0.5984012427586654,-0.8014498851095505,0.0
2019-01-14,1.0,-0.09074433656957928,-0.7567313915857605,-0.0,-0.5999029126213592,-0.7888349514563107,0.0
2019-01-15,1.0,-0.08789606686969481,-0.7532236117410743,-0.0,-0.5999157649193287,-0.7987753515194712,0.0
2019-01-16,1.0,-0.06824070475450188,-0.7605907500971629,-0.0,-0.5892926544889234,-0.8206697758777044,0.0
2019-01-17,1.0,-0.061338771282449675,-0.7692755874927171,-0.0,-0.5885608856088561,-0.8176668608791351,0.0
2019-01-18,1.0,-0.06869014770329493,-0.7670508034409999,-0.0,-0.5905210193150462,-0.8199642915111183,0.0
2019-01-22,1.0,-0.0,-0.8073324988470914,-0.0,-0.5785295474010146,-0.9081625930561961,0.0
2019-01-23,1.0,-0.0,-0.8071246987355145,-0.0,-0.5768430783452738,-0.9175938459506752,0.0
2019-01-24,1.0,-0.0,-0.8098181818181818,-0.0,-0.5767272727272728,-0.9192396694214876,0.0
2019-01-25,1.0,-0.0,-0.7990934542061059,-0.0,-0.5538594854019464,-0.9799360085321958,0.0
2019-01-28,1.0,-0.0,-0.8040444893832153,-0.0,-0.5756993596225143,-0.9906639703404112,0.0
2019-01-29,1.0,-0.0,-0.8057706551747357,-0.0,-0.5708033129082216,-0.9902363477206921,0.0
2019-01-30,1.0,-0.0,-0.8031875463306153,-0.0,-0.5698834153244828,-0.9963946357571264,0.0
2019-01-31,1.0,-0.0,-0.8097408339568737,-0.0,-0.6089041561798517,-0.9825181960410857,0.0
2019-02-01,1.0,-0.0,-0.809122085048011,-0.0,-0.6212620027434841,-0.9989711934156378,0.0
2019-02-04,1.0,-0.0,-0.8091262069202487,-0.0,-0.6163969350238807,-1.010548740679655,0.0
2019-02-05,1.0,-0.0,-0.8028212520593081,-0.0,-0.6028624382207578,-1.0264964305326745,0.0
2019-02-06,1.0,-0.0,-0.7833247555326814,-0.0,-0.6128323897752617,-1.0349288042545892,0.0
2019-02-07,1.0,-0.0,-0.7819747495540003,-0.0,-0.6165774667215589,-1.0322149032523673,0.0
2019-02-08,1.0,-0.0,-0.7724311468063839,-0.0,-0.6222467339974493,-1.0522905104960187,0.0
2019-02-11,1.0,-0.0,-0.7616712707182319,-0.0,-0.6275552486187845,-1.0638121546961326,0.0
2019-02-12,1.0,-0.0,-0.7772121212121212,-0.0,-0.628917748917749,-1.057073593073593,0.0
2019-02-13,1.0,-0.0,-0.7782824255451929,-0.0,-0.6314183684082793,-1.057344936379711,0.0
2019-02-14,1.0,-0.0,-0.7581778953229399,-0.0,-0.6671770601336303,-1.0546005011135857,0.0
2019-02-15,1.0,-0.0,-0.8127563434132777,-0.0,-0.6355578727841502,-1.0275286757038582,0.0
2019-02-19,1.0,-0.0,-0.8031129486155023,-0.0,-0.6449292985442796,-1.0262307612132162,0.0
2019-02-20,1.0,-0.0,-0.8141275588358168,-0.0,-0.6348697952931347,-1.0324467344381005,0.0
2019-02-21,1.0,-0.0,-0.8269828519540391,-0.0,-0.6340236789718158,-1.0314671882094089,0.0
2019-02-22,1.0,-0.0,-0.8193692592463243,-0.0,-0.641567422205148,-1.0315370376837916,0.0
2019-02-25,1.0,-0.0,-0.8223188304175578,-0.0,-0.6496160992882938,-1.0340076429548086,0.0
2019-02-26,1.0,-0.0,-0.8191407345107934,-0.0,-0.6530698065601346,-1.0321348472105412,0.0
2019-02-27,1.0,-0.0,-0.8188382935464646,-0.0,-0.6583236933431486,-1.0283240438882462,0.0
2019-02-28,1.0,-0.0,-0.8249213561691715,-0.0,-0.6612023767913316,-1.0091925900034953,0.0
2019-03-01,1.0,-0.0,-0.8269667633593122,-0.0,-0.6639988816272323,-1.0039492538356691,0.0
2019-03-04,1.0,-0.0,-0.82683846637335,-0.0,-0.6490327536839164,-1.0159578182833995,0.0
2019-03-05,1.0,-0.0,-0.8165243561030235,-0.0,-0.663808790593505,-1.0191069428891377,0.0
2019-03-06,1.0,-0.0,-0.8118448637316562,-0.0,-0.6606568832983927,-1.0215234102026556,0.0
2019-03-07,1.0,-0.0,-0.7496944512344169,-0.0,-0.7256346684359395,-1.0166567727066382,0.0
2019-03-08,1.0,-0.0,-0.7453518557496668,-0.0,-0.7339507472111134,-1.0287658738511192,0.0
2019-03-11,1.0,-0.0,-0.7409438234045564,-0.0,-0.7397056742606481,-1.0568841092401304,0.0
2019-03-12,1.0,-0.0,-0.7015596559477497,-0.0,-0.7580927227952461,-1.109354366679753,0.0
2019-03-13,1.0,-0.0,-0.7131946934385085,-0.0,-0.7684474722122625,-1.1038723556830405,0.0
2019-03-14,1.0,-0.0,-0.713209982788296,-0.0,-0.768574297188755,-1.1039873780837635,0.0
2019-03-15,1.0,-0.0,-0.7143991338866834,-0.0,-0.7683868639480331,-1.126019487549621,0.0
2019-03-18,1.0,-0.0,-0.7328944018042268,-0.0,-0.7797460987232185,-1.1249136080899205,0.0
2019-03-19,1.0,-0.0,-0.7268192488262911,-0.0,-0.8002860915492958,-1.1406983568075117,0.0
2019-03-20,1.0,-0.0,-0.7372348638017866,-0.0,-0.7945079586810279,-1.144359078042863,0.0
2019-03-21,1.0,-0.0,-0.7341688411922526,-0.0,-0.8359733911573376,-1.1051122790253225,0.0
2019-03-22,1.0,-0.0,-0.7315604801477378,-0.0,-0.8595013850415513,-1.1023822714681442,0.0
2019-03-25,1.0,-0.0,-0.6966568699485672,-0.0,-0.8762307127112418,-1.1009184423218221,0.0
2019-03-26,1.0,-0.0,-0.6886212104468266,-0.0,-0.877297675617932,-1.1177293991969646,0.0
2019-03-27,1.0,-0.0,-0.6809380061846562,-0.0,-0.8854734207038728,-1.1149315270210574,0.0
2019-03-28,1.0,-0.0,-0.6855105491435712,-0.0,-0.8815702418584135,-1.108578989928692,0.0
2019-03-29,1.0,-0.0,-0.6957706040416681,-0.0,-0.8805536128391062,-1.1046122133470755,0.0
2019-04-01,1.0,-0.0,-0.6900382577987051,-0.0,-0.8806650971159505,-1.1079311359623307,0.0
2019-04-02,1.0,-0.0,-0.6941993824437582,-0.0,-0.8856418173797971,-1.0960888104690487,0.0
2019-04-03,1.0,-0.0,-0.6902859237536657,-0.0,-0.8873533724340177,-1.0880498533724339,0.0
2019-04-04,1.0,-0.0,-0.6982640559647629,-0.0,-0.8744494207350926,-1.128659732760854,0.0
2019-04-05,1.0,-0.0,-0.6953912270302313,-0.0,-0.8775933609958507,-1.1318168346176645,0.0
2019-04-08,1.0,-0.0,-0.6838338895068595,-0.0,-0.8893214682981091,-1.1346681497960698,0.0
2019-04-09,1.0,-0.0,-0.6927104457800228,-0.0,-0.8559050182515394,-1.1385642122340622,0.0
2019-04-10,1.0,-0.0,-0.6823256328064552,-0.0,-0.8588113923584245,-1.143325595961829,0.0
2019-04-11,1.0,-0.0,-0.6727487190829003,-0.0,-0.8749677466917322,-1.138375907700247,0.0
2019-04-12,1.0,-0.0,-0.6719631336405529,-0.0,-0.8743963133640553,-1.1403133640552994,0.0
2019-04-15,1.0,-0.0,-0.6703317044276618,-0.0,-0.8883088997482599,-1.1434177402635866,0.0
2019-04-16,1.0,-0.0,-0.6831814660419818,-0.0,-0.8779651012653559,-1.127974323975357,0.0
2019-04-17,1.0,-0.0,-0.6629973033873887,-0.0,-0.8860404122492703,-1.144952162831074,0.0
2019-04-18,1.0,-0.0,-0.6620852730362816,-0.0,-0.8809946057784674,-1.151592403753787,0.0
2019-04-22,1.0,-0.0,-0.6633333333333333,-0.0,-0.8858888888888888,-1.1544814814814814,0.0
2019-04-23,1.0,-0.0,-0.6766298301564934,-0.0,-0.8787732700437587,-1.1529704071794111,0.0
2019-04-24,1.0,-0.0,-0.6533857158741336,-0.0,-0.8833994292279753,-1.1695267039768726,0.0
2019-04-25,1.0,-0.0,-0.646064096883769,-0.0,-0.8658617634027469,-1.180327868852459,0.0
2019-04-26,1.0,-0.0,-0.6502794950579351,-0.0,-0.8530337245030171,-1.198571058379299,0.0
2019-04-29,1.0,-0.0,-0.6585112692763938,-0.0,-0.8572434756820878,-1.1912440688018981,0.0
2019-04-30,1.0,-0.0,-0.6643592211445917,-0.0,-0.8612571259347006,-1.1761679129340343,0.0
2019-05-01,1.0,-0.0,-0.6793281942427289,-0.0,-0.8897329907272931,-1.1548802740848323,0.0
2019-05-02,1.0,-0.0,-0.6900848157321925,-0.0,-0.9068903400135105,-1.1559708774300084,0.0
2019-05-03,1.0,-0.0,-0.6911157799954979,-0.0,-0.9041044496135664,-1.1565618668867712,0.0
2019-05-06,1.0,-0.0,-0.6873428646478291,-0.0,-0.9037487335359675,-1.1613944238057714,0.0
2019-05-07,1.0,-0.0,-0.6739761124298257,-0.0,-0.9187295128292077,-1.1750499227610114,0.0
2019-05-08,1.0,-0.0,-0.6670164131005022,-0.0,-0.9099902570636289,-1.1702765495016114,0.0
2019-05-09,1.0,-0.0,-0.6674286999212982,-0.0,-0.9086309635348349,-1.1716448675186448,0.0
2019-05-10,1.0,-0.0,-0.6660670788832679,-0.0,-0.9109986884017239,-1.1703578789582163,0.0
2019-05-13,1.0,-0.0,-0.6616159717261345,-0.0,-0.9234876113847427,-1.1746813550400421,0.0
2019-05-14,1.0,-0.0,-0.6106122144800089,-0.0,-0.9432127286954578,-1.1723739613220554,0.0
2019-05-15,1.0,-0.0,-0.6177820910007092,-0.0,-0.950879026538763,-1.1639729759994029,0.0
2019-05-16,1.0,-0.0,-0.6176284083703234,-0.0,-0.9486366518706404,-1.1638255809616174,0.0
2019-05-17,1.0,-0.0,-0.6095593726661688,-0.0,-0.9424943988050786,-1.1820388349514563,0.0
2019-05-20,1.0,-0.0,-0.6016490691340521,-0.0,-0.9442972801552065,-1.1850166026191098,0.0
2019-05-21,1.0,-0.0,-0.6007172743574418,-0.0,-0.9482591153616259,-1.1868275552898984,0.0
2019-05-22,1.0,-0.0,-0.5982029677130714,-0.0,-0.9482887182163896,-1.1817910670345237,0.0
2019-05-23,1.0,-0.0,-0.5871709914001713,-0.0,-0.961654443244853,-1.1740441532333121,0.0
2019-05-24,1.0,-0.0,-0.5894121153416287,-0.0,-0.9598018031443262,-1.176290887415245,0.0
2019-05-28,1.0,-0.0,-0.575954084675015,-0.0,-0.9658989266547406,-1.185040250447227,0.0
2019-05-29,1.0,-0.0,-0.5828807380403244,-0.0,-0.9665203481883788,-1.1705602261736479,0.0
2019-05-30,1.0,-0.0,-0.5824972129319955,-0.0,-0.9629877369007803,-1.1706057227796358,0.0
2019-05-31,1.0,-0.0,-0.5771173848439822,-0.0,-0.9649702823179792,-1.1726225854383359,0.0
2019-06-03,1.0,-0.0,-0.5738380948842737,-0.0,-0.9658580079503658,-1.1754281680722218,0.0
2019-06-04,1.0,-0.0,-0.5889501938562482,-0.0,-0.9160826125857442,-1.2229346853563974,0.0
2019-06-05,1.0,-0.0,-0.6081670362158167,-0.0,-0.897191426459719,-1.190169992609017,0.0
2019-06-06,1.0,-0.0,-0.6162258016846461,-0.0,-0.8742426481454116,-1.2039308408452787,0.0
2019-06-07,1.0,-0.0,-0.6272888363851151,-0.0,-0.866915239220319,-1.1974305965741288,0.0
2019-06-10,1.0,-0.0,-0.6326349955739156,-0.0,-0.8481853053998228,-1.207546473886102,0.0
2019-06-11,1.0,-0.0,-0.6340615873720011,-0.0,-0.8534250120143434,-1.209234409079147,0.0
2019-06-12,1.0,-0.0,-0.6321009585137486,-0.0,-0.8527441619481144,-1.2159801635764775,0.0
2019-06-13,1.0,-0.0,-0.6347307606843937,-0.0,-0.8535664024887045,-1.2151322124287092,0.0
2019-06-14,1.0,-0.0,-0.6392700838216749,-0.0,-0.8523848379200355,-1.21723165937245,0.0
2019-06-17,1.0,-0.0,-0.6400222551928784,-0.0,-0.8508160237388724,-1.218360534124629,0.0
2019-06-18,1.0,-0.0,-0.6200624860522205,-0.0,-0.8630885962954699,-1.2362567879193633,0.0
2019-06-19,1.0,-0.0,-0.6203590143828744,-0.0,-0.8636414315977256,-1.2325417177686104,0.0
2019-06-20,1.0,-0.0,-0.6235259104944013,-0.0,-0.862988728097913,-1.23358506007961,0.0
2019-06-21,1.0,-0.0,-0.6260229132569558,-0.0,-0.8604374349055199,-1.233261419431632,0.0
2019-06-24,1.0,-0.0,-0.6021433105559911,-0.0,-0.8745752585788433,-1.2573092864344126,0.0
2019-06-25,1.0,-0.0,-0.599297931137501,-0.0,-0.8767645081783553,-1.258346403764284,0.0
2019-06-26,1.0,-0.0,-0.599574293289518,-0.0,-0.8531685275775795,-1.2815265693267113,0.0
2019-06-27,1.0,-0.0,-0.5802215071465989,-0.0,-0.852802514405448,-1.308688168824366,0.0
2019-06-28,1.0,-0.0,-0.5697574466494749,-0.0,-0.86014874612251,-1.3074335687857384,0.0
2019-07-01,1.0,-0.0,-0.5635243606496173,-0.0,-0.8672391263767034,-1.3027067388463693,0.0
2019-07-02,1.0,-0.0,-0.5545299525504152,-0.0,-0.8514976275207592,-1.3010083036773428,0.0
2019-07-03,1.0,-0.0,-0.5659063981042655,-0.0,-0.8360115521327014,-1.3006516587677726,0.0
2019-07-05,1.0,-0.0,-0.5683264279372595,-0.0,-0.830349215744303,-1.3006436815625926,0.0
2019-07-08,1.0,-0.0,-0.5671315993932444,-0.0,-0.8319212697473085,-1.300677050575308,0.0
2019-07-09,1.0,-0.0,-0.5784328358208954,-0.0,-0.8485820895522388,-1.3043656716417908,0.0
2019-07-10,1.0,-0.0,-0.5800470096630974,-0.0,-0.8464351005484461,-1.304480841696825,0.0
2019-07-11,1.0,-0.0,-0.577007803457417,-0.0,-0.8543852443714296,-1.3022812978381808,0.0
2019-07-12,1.0,-0.0,-0.5681164831062162,-0.0,-0.865671084562255,-1.299682658204219,0.0
2019-07-15,1.0,-0.0,-0.6048347865134902,-0.0,-0.8466863750327432,-1.2905736631366238,0.0
2019-07-16,1.0,-0.0,-0.6119425321759953,-0.0,-0.8562556120921879,-1.2731592337623465,0.0
2019-07-17,1.0,-0.0,-0.5896402558509263,-0.0,-0.8313306466521241,-1.276296816652494,0.0
2019-07-18,1.0,-0.0,-0.5932134698990494,-0.0,-0.8203522216491047,-1.270761181932061,0.0
2019-07-19,1.0,-0.0,-0.5986309436184307,-0.0,-0.8119755630796407,-1.2696525835418813,0.0
2019-07-22,1.0,-0.0,-0.5891869978624603,-0.0,-0.8023881477113584,-1.2938379892385934,0.0
2019-07-23,1.0,-0.0,-0.5948485518461197,-0.0,-0.7993219839339671,-1.2906993883115927,0.0
2019-07-24,1.0,-0.0,-0.5947170645446507,-0.0,-0.7984453286177424,-1.290929855585028,0.0
2019-07-25,1.0,-0.0,-0.6011874032008261,-0.0,-0.7909506600781768,-1.2954495169260272,0.0
2019-07-26,1.0,-0.0,-0.6074199985219125,-0.0,-0.7892616953661961,-1.2984997413347128,0.0
2019-07-29,1.0,-0.0,-0.5853405853405853,-0.0,-0.7911717911717911,-1.3235283235283233,0.0
2019-07-30,1.0,-0.0,-0.5948489901797295,-0.0,-0.7927737632017788,-1.3181397072447658,0.0
2019-07-31,1.0,-0.0,-0.6331007349120332,-0.0,-0.7783386534036077,-1.3002004305545245,0.0
2019-08-01,1.0,-0.0,-0.6470893393115204,-0.0,-0.7730018156890355,-1.2853966724719308,0.0
2019-08-02,1.0,-0.0,-0.6442696545839053,-0.0,-0.7671873260861499,-1.2987051534152043,0.0
2019-08-05,1.0,-0.0,-0.6449970264644662,-0.0,-0.7648305084745763,-1.3070918822479927,0.0
2019-08-06,1.0,-0.0,-0.6468085106382979,-0.0,-0.7246881878209831,-1.2968451944240644,0.0
2019-08-07,1.0,-0.0,-0.6637760702524698,-0.0,-0.6953530918404683,-1.2998902305159168,0.0
2019-08-08,1.0,-0.0,-0.6595705701304412,-0.0,-0.695735013923494,-1.3087718012604426,0.0
2019-08-09,1.0,-0.0,-0.7219373447640414,-0.0,-0.9631439788478486,-1.321007932056726,0.0
2019-08-12,1.0,-0.0,-0.7239880904482175,-0.0,-0.9582763337893296,-1.3412327995493682,0.0
2019-08-13,1.0,-0.0,-0.7235710266098561,-0.0,-0.954457753838733,-1.341586944288126,0.0
2019-08-14,1.0,-0.0,-0.72953807940387,-0.0,-0.9367012539561715,-1.3399703537518528,0.0
2019-08-15,1.0,-0.0,-0.7518274131731796,-0.0,-0.9222806116401281,-1.277055592872101,0.0
2019-08-16,1.0,-0.0,-0.7626718128470716,-0.0,-0.9055570871568664,-1.2701744712693475,0.0
2019-08-19,1.0,-0.0,-0.760191658157254,-0.0,-0.9041709213730265,-1.2630586756735527,0.0
2019-08-20,1.0,-0.0,-0.7657064471879287,-0.0,-0.9000979815794631,-1.253458749755046,0.0
2019-08-21,1.0,-0.0,-0.7664668312370205,-0.0,-0.9005133027702676,-1.2513616237608243,0.0
2019-08-22,1.0,-0.0,-0.7671645292461683,-0.0,-0.9054582421019707,-1.2372927744760713,0.0
2019-08-23,1.0,-0.0,-0.7693119624706801,-0.0,-0.9057857701329162,-1.2342064112587958,0.0
2019-08-26,1.0,-0.0,-0.7546468401486988,-0.0,-0.9010223048327136,-1.216697645600991,0.0
2019-08-27,1.0,-0.0,-0.7504445990876054,-0.0,-0.8955385448078559,-1.2200572179695355,0.0
2019-08-28,1.0,-0.0,-0.7370922862884527,-0.0,-0.9118874632864431,-1.2156051940021642,0.0
2019-08-29,1.0,-0.0,-0.7207182853832785,-0.0,-0.9185557057346977,-1.2224753813477505,0.0
2019-08-30,1.0,-0.0,-0.7120785975727221,-0.0,-0.9239067617029475,-1.2167983047582354,0.0
2019-09-03,1.0,-0.0,-0.7184656900539707,-0.0,-0.9182729375481881,-1.2183114880493444,0.0
2019-09-04,1.0,-0.0,-0.7144674944088841,-0.0,-0.918986658440657,-1.222487853782679,0.0
2019-09-05,1.0,-0.0,-0.7231847231847232,-0.0,-0.915068915068915,-1.2117887117887116,0.0
2019-09-06,1.0,-0.0,-0.7181772774426557,-0.0,-0.9323779152418642,-1.1916087140277405,0.0
2019-09-09,1.0,-0.0,-0.6992562333808625,-0.0,-0.9399976877721685,-1.214459131373078,0.0
2019-09-10,1.0,-0.0,-0.7105415748579381,-0.0,-0.8938111252850904,-1.2612779775020295,0.0
2019-09-11,1.0,-0.0,-0.7047659541571644,-0.0,-0.910904101117081,-1.2496617834641104,0.0
2019-09-12,1.0,-0.0,-0.6781023025807449,-0.0,-0.9280250347705146,-1.2572631741616442,0.0
2019-09-13,1.0,-0.0,-0.6731882380180597,-0.0,-0.9289959095469631,-1.2567338118391604,0.0
2019-09-16,1.0,-0.0,-0.6768082885529826,-0.0,-0.9284416437932501,-1.2606796304171337,0.0
