Date,IWF,IWM,JRO,MTUM,SPY,VLUE,VXX
2018-11-28,-0.0,-0.16932609194523063,1.0,-0.0,-0.19036181442668096,-0.1701828195517479,0.0
2018-11-29,-0.0,-0.16276986609176206,1.0,-0.0,-0.18543709956578508,-0.1700422069049282,0.0
2018-11-30,-0.0,-0.1628115229335519,1.0,-0.0,-0.18582096348237864,-0.16915581458883525,0.0
2018-12-03,-0.0,-0.16276705511046372,1.0,-0.0,-0.18561847535809664,-0.1689730517115805,0.0
2018-12-04,-0.0,-0.16375482551840945,1.0,-0.0,-0.19025893769931487,-0.17185711887941163,0.0
2018-12-06,-0.0,-0.14077822057045628,1.0,-0.0,-0.18991328228779533,-0.16186808758339677,0.0
2018-12-07,-0.0,-0.14065064915684225,1.0,-0.0,-0.18976272198179375,-0.16191613192060886,0.0
2018-12-10,-0.0,-0.13913210672661658,1.0,-0.0,-0.18609122640951306,-0.15378926817724664,0.0
2018-12-11,-0.0,-0.14205912940127766,1.0,-0.0,-0.18142920814143515,-0.1621750111424751,0.0
2018-12-12,-0.0,-0.14267225990717602,1.0,-0.0,-0.18105141021063906,-0.16384029513269072,0.0
2018-12-13,-0.0,-0.14199678800856533,1.0,-0.0,-0.18158160837497025,-0.16345467523197718,0.0
2018-12-14,-0.0,-0.15383925099458584,1.0,-0.0,-0.17694654661840806,-0.16483204211659838,0.0
2018-12-17,-0.0,-0.15685005718413292,1.0,-0.0,-0.18571299584662615,-0.16229759826641788,0.0
2018-12-18,-0.0,-0.16199178675880044,1.0,-0.0,-0.1899046839720568,-0.16347683775060237,0.0
2018-12-19,-0.0,-0.16331150579619866,1.0,-0.0,-0.19167717528373263,-0.16432944894331425,0.0
2018-12-20,-0.0,-0.16302845250573456,1.0,-0.0,-0.19181515745340197,-0.16424372237159912,0.0
2018-12-21,-0.0,-0.16518288104687334,1.0,-0.0,-0.1941281929483152,-0.17299765556764377,0.0
2018-12-24,-0.0,-0.1586355180090884,1.0,-0.0,-0.19036872121748147,-0.17588215560096374,0.0
2018-12-26,-0.0,-0.16525872770763314,1.0,-0.0,-0.17873255215429798,-0.16990644018530293,0.0
2018-12-27,-0.0,-0.1611323871742885,1.0,-0.0,-0.17093940076593828,-0.1697679657580536,0.0
2018-12-28,-0.0,-0.16265177780779563,1.0,-0.0,-0.16997613580080148,-0.1682651177450583,0.0
2018-12-31,-0.0,-0.16753721794891094,1.0,-0.0,-0.16988544849698192,-0.16785332590730512,0.0
2019-01-02,-0.0,-0.16713293024095296,1.0,-0.0,-0.16887765845441147,-0.16808049814998646,0.0
2019-01-03,-0.0,-0.17456534360008555,1.0,-0.0,-0.16043328138845603,-0.19279188437681424,0.0
2019-01-04,-0.0,-0.1749083552621572,1.0,-0.0,-0.1529592504144928,-0.19320688134097927,0.0
2019-01-07,-0.0,-0.17557774868312884,1.0,-0.0,-0.15307675912675456,-0.19373991413695463,0.0
2019-01-08,-0.0,-0.1866472258460594,1.0,-0.0,-0.15005755506100837,-0.19809684598265673,0.0
2019-01-09,-0.0,-0.1878090733175661,1.0,-0.0,-0.15032097551985746,-0.19763798875817795,0.0
2019-01-10,-0.0,-0.18587537639033982,1.0,-0.0,-0.15342899281017636,-0.196982732132981,0.0
2019-01-11,-0.0,-0.18450570050090656,1.0,-0.0,-0.15386742878215176,-0.19815002612089364,0.0
2019-01-14,-0.0,-0.1866529237112133,1.0,-0.0,-0.1573465840038152,-0.19439102810639508,0.0
2019-01-15,-0.0,-0.18480732591727614,1.0,-0.0,-0.1583338454919796,-0.19333476737754288,0.0
2019-01-16,-0.0,-0.1846335915406369,1.0,-0.0,-0.16059572113611215,-0.19173429238903233,0.0
2019-01-17,-0.0,-0.18312564342895776,1.0,-0.0,-0.16116839015995452,-0.19225273121187444,0.0
2019-01-18,-0.0,-0.18327790238997604,1.0,-0.0,-0.16412715600587827,-0.19950498878490217,0.0
2019-01-22,-0.0,-0.1700772200772201,1.0,-0.0,-0.132001782001782,-0.18292248292248292,0.0
2019-01-23,-0.0,-0.16912497953473143,1.0,-0.0,-0.13154330450831261,-0.18771488532007682,0.0
2019-01-24,-0.0,-0.1675027912169706,1.0,-0.0,-0.1347227391142538,-0.18643840714551543,0.0
2019-01-25,-0.0,-0.152398147188966,1.0,-0.0,-0.1319313927160256,-0.19555147766119604,0.0
2019-01-28,-0.0,-0.14691127141033633,1.0,-0.0,-0.14308190103007096,-0.1942440704129189,0.0
2019-01-29,-0.0,-0.14556172601193837,1.0,-0.0,-0.1426216850295489,-0.19668577198348827,0.0
2019-01-30,-0.0,-0.14486557104470077,1.0,-0.0,-0.14228239730399797,-0.1974494870767084,0.0
2019-01-31,-0.0,-0.1470277823198014,1.0,-0.0,-0.14056159231786897,-0.19887622077207792,0.0
2019-02-01,-0.0,-0.14646119061077562,1.0,-0.0,-0.14345640079731056,-0.1976169934251629,0.0
2019-02-04,-0.0,-0.14226470063618527,1.0,-0.0,-0.14177418395861824,-0.202375289850764,0.0
2019-02-05,-0.0,-0.15269635265159992,1.0,-0.0,-0.1431938539568882,-0.19585291265756694,0.0
2019-02-06,-0.0,-0.14715319752257291,1.0,-0.0,-0.14663084844414595,-0.19862696813670622,0.0
2019-02-07,-0.0,-0.14803097906376375,1.0,-0.0,-0.1469864056227896,-0.1972154656559175,0.0
2019-02-08,-0.0,-0.1466600899810173,1.0,-0.0,-0.15006800890841965,-0.19797318505896597,0.0
2019-02-11,-0.0,-0.14123583224782524,1.0,-0.0,-0.1508332210393927,-0.20518348829897137,0.0
2019-02-12,-0.0,-0.14142837864179575,1.0,-0.0,-0.15330404402393127,-0.20473527162585656,0.0
2019-02-13,-0.0,-0.1520362534137631,1.0,-0.0,-0.14881005972209715,-0.19970889229014738,0.0
2019-02-14,-0.0,-0.14906729598508875,1.0,-0.0,-0.15117170472139133,-0.20291009665248694,0.0
2019-02-15,-0.0,-0.1671348947613539,1.0,-0.0,-0.1409942460526118,-0.19419196851103465,0.0
2019-02-19,-0.0,-0.16055128513091518,1.0,-0.0,-0.14766994955560894,-0.19311494114821043,0.0
2019-02-20,-0.0,-0.16312429590687197,1.0,-0.0,-0.14883965452497183,-0.1901013894104394,0.0
2019-02-21,-0.0,-0.16567016194453624,1.0,-0.0,-0.14809362136826607,-0.18850464200943426,0.0
2019-02-22,-0.0,-0.16637864967616872,1.0,-0.0,-0.15165221572723037,-0.18468150329842065,0.0
2019-02-25,-0.0,-0.18190111011472215,1.0,-0.0,-0.1733510621849779,-0.19086861065586444,0.0
2019-02-26,-0.0,-0.18178585233861613,1.0,-0.0,-0.1744723618090452,-0.1899497487437186,0.0
2019-02-27,-0.0,-0.17779015439834153,1.0,-0.0,-0.17836257309941522,-0.19092484297162662,0.0
2019-02-28,-0.0,-0.17460612538922712,1.0,-0.0,-0.17581447227773386,-0.1987420799058109,0.0
2019-03-01,-0.0,-0.17523042366973898,1.0,-0.0,-0.17899465571992876,-0.19484160793122146,0.0
2019-03-04,-0.0,-0.1722167151973236,1.0,-0.0,-0.17522148565764203,-0.2013970633789728,0.0
2019-03-05,-0.0,-0.16560084437959827,1.0,-0.0,-0.1865551174991463,-0.19999689566324153,0.0
2019-03-06,-0.0,-0.16393493512137583,1.0,-0.0,-0.18979325758986776,-0.19837648227478738,0.0
2019-03-07,-0.0,-0.17188512200388684,1.0,-0.0,-0.18305210229200727,-0.1874633679859333,0.0
2019-03-08,-0.0,-0.16916700176312288,1.0,-0.0,-0.18976770082588387,-0.18766432614680317,0.0
2019-03-11,-0.0,-0.16824349558072949,1.0,-0.0,-0.1893906386157102,-0.19843147018548488,0.0
2019-03-12,-0.0,-0.1603351692322177,1.0,-0.0,-0.1956095341210438,-0.21318395079163333,0.0
2019-03-13,-0.0,-0.16437643795896498,1.0,-0.0,-0.1990923130259384,-0.21237669009423554,0.0
2019-03-14,-0.0,-0.1637274833341213,1.0,-0.0,-0.20041605597844073,-0.21181031629710176,0.0
2019-03-15,-0.0,-0.1630256345498169,1.0,-0.0,-0.20032516731910596,-0.21513132971334764,0.0
2019-03-18,-0.0,-0.16684902399188112,1.0,-0.0,-0.20260691689263116,-0.21625993054564482,0.0
2019-03-19,-0.0,-0.16587157713958592,1.0,-0.0,-0.20227077568934265,-0.22202079954202844,0.0
2019-03-20,-0.0,-0.167465715241387,1.0,-0.0,-0.20102575537964096,-0.22429638596435342,0.0
2019-03-21,-0.0,-0.16767583415660156,1.0,-0.0,-0.19968768921890434,-0.22607476337678065,0.0
2019-03-22,-0.0,-0.16563561766779922,1.0,-0.0,-0.2206872235399705,-0.2163439964100263,0.0
2019-03-25,-0.0,-0.15183946488294314,1.0,-0.0,-0.22444656792482878,-0.21632425545469025,0.0
2019-03-26,-0.0,-0.14816651734289005,1.0,-0.0,-0.22332970689875845,-0.22840138231153204,0.0
2019-03-27,-0.0,-0.14359720512287547,1.0,-0.0,-0.22765137585341286,-0.22765137585341286,0.0
2019-03-28,-0.0,-0.14111237887090813,1.0,-0.0,-0.23309817281887285,-0.23279283912128174,0.0
2019-03-29,-0.0,-0.14159448470920982,1.0,-0.0,-0.23304996223504268,-0.2323750140614203,0.0
2019-04-01,-0.0,-0.14715530826874215,1.0,-0.0,-0.23473129000096485,-0.22619239057022483,0.0
2019-04-02,-0.0,-0.14799800524427714,1.0,-0.0,-0.2362498592410276,-0.2244261055611859,0.0
2019-04-03,-0.0,-0.14796847551050013,1.0,-0.0,-0.24526568568988028,-0.21843118925975474,0.0
2019-04-04,-0.0,-0.14749895184958234,1.0,-0.0,-0.24513819460121905,-0.21991808301351307,0.0
2019-04-05,-0.0,-0.14814277423099245,1.0,-0.0,-0.24497001354227121,-0.21906235893467466,0.0
2019-04-08,-0.0,-0.1475386077070484,1.0,-0.0,-0.24636467575967402,-0.2164286059356833,0.0
2019-04-09,-0.0,-0.14317983800703477,1.0,-0.0,-0.25884991448578526,-0.21142986220917098,0.0
2019-04-10,-0.0,-0.13716257619247266,1.0,-0.0,-0.26552068887670527,-0.20985583900409585,0.0
2019-04-11,-0.0,-0.14268635497108145,1.0,-0.0,-0.2628356328152768,-0.2100390965782416,0.0
2019-04-12,-0.0,-0.1415085189615596,1.0,-0.0,-0.2630532475510007,-0.21193947819339823,0.0
2019-04-15,-0.0,-0.14206474983020148,1.0,-0.0,-0.26147352760438564,-0.21359034897635756,0.0
2019-04-16,-0.0,-0.14190906295019343,1.0,-0.0,-0.26049304779941407,-0.21625471438514707,0.0
2019-04-17,-0.0,-0.1436176237399479,1.0,-0.0,-0.26332055078232447,-0.21110625697781663,0.0
2019-04-18,-0.0,-0.142054652593408,1.0,-0.0,-0.26209285760538753,-0.21470892961212198,0.0
2019-04-22,-0.0,-0.14032210929636005,1.0,-0.0,-0.26522063837386756,-0.21799201220898137,0.0
2019-04-23,-0.0,-0.13914144694116118,1.0,-0.0,-0.2673886218989479,-0.21705741005325366,0.0
2019-04-24,-0.0,-0.13731851731689512,1.0,-0.0,-0.26569875902344064,-0.21915808256955144,0.0
2019-04-25,-0.0,-0.13418753450907792,1.0,-0.0,-0.26960927604014423,-0.22015979733021535,0.0
2019-04-26,-0.0,-0.13102730480883382,1.0,-0.0,-0.27078759493259175,-0.22445561139028478,0.0
2019-04-29,-0.0,-0.1262158029992518,1.0,-0.0,-0.27003025275690445,-0.23024625093523304,0.0
2019-04-30,-0.0,-0.1314920541973682,1.0,-0.0,-0.26814034060410874,-0.2269555457961255,0.0
2019-05-01,-0.0,-0.12939720987774903,1.0,-0.0,-0.26638016636551576,-0.2320652439322166,0.0
2019-05-02,-0.0,-0.12869321879474166,1.0,-0.0,-0.2608518807757387,-0.2374235324742939,0.0
2019-05-03,-0.0,-0.1330034829595391,1.0,-0.0,-0.25853650597311284,-0.23601119755216302,0.0
2019-05-06,-0.0,-0.14158861846582624,1.0,-0.0,-0.25648961337783965,-0.2222996402761124,0.0
2019-05-07,-0.0,-0.14261416098359062,1.0,-0.0,-0.2556169309769491,-0.22164806505434695,0.0
2019-05-08,-0.0,-0.14360967044401451,1.0,-0.0,-0.2571414635732518,-0.22509633049896757,0.0
2019-05-09,-0.0,-0.14285250056868032,1.0,-0.0,-0.2565073278523381,-0.22544113346115102,0.0
2019-05-10,-0.0,-0.14403325593101993,1.0,-0.0,-0.2531055648474417,-0.2266859360537811,0.0
2019-05-13,-0.0,-0.1441004075403075,1.0,-0.0,-0.2537790839273247,-0.22578707236681872,0.0
2019-05-14,-0.0,-0.1332501296680498,1.0,-0.0,-0.2593198910788382,-0.22828060165975103,0.0
2019-05-15,-0.0,-0.13384997000697135,1.0,-0.0,-0.26209043303448387,-0.2253043887096513,0.0
2019-05-16,-0.0,-0.13527713813122302,1.0,-0.0,-0.2611001200012973,-0.22526189472318622,0.0
2019-05-17,-0.0,-0.13471460557484508,1.0,-0.0,-0.26157640263490933,-0.22619008988545283,0.0
2019-05-20,-0.0,-0.13532883642495785,1.0,-0.0,-0.2599558957063173,-0.22619665326242056,0.0
2019-05-21,-0.0,-0.13893072898952105,1.0,-0.0,-0.2552516074696726,-0.22545065837422862,0.0
2019-05-22,-0.0,-0.1380466472303207,1.0,-0.0,-0.25620343375445415,-0.22544541626174283,0.0
2019-05-23,-0.0,-0.1408457542360538,1.0,-0.0,-0.2585489796248645,-0.2189639267854542,0.0
2019-05-24,-0.0,-0.13555106984255147,1.0,-0.0,-0.25895841744045217,-0.22033104561970127,0.0
2019-05-28,-0.0,-0.13613773517926875,1.0,-0.0,-0.25607512827960116,-0.2213670248814019,0.0
2019-05-29,-0.0,-0.13737643687413464,1.0,-0.0,-0.25659271661783173,-0.21595775509546963,0.0
2019-05-30,-0.0,-0.1382702510925833,1.0,-0.0,-0.2591720556693383,-0.2152268219129481,0.0
2019-05-31,-0.0,-0.13940694372741355,1.0,-0.0,-0.26464894166236447,-0.20926368094992256,0.0
2019-06-03,-0.0,-0.13595631248885937,1.0,-0.0,-0.26463677464309443,-0.2198635575505177,0.0
2019-06-04,-0.0,-0.13595396336521315,1.0,-0.0,-0.2761711784730102,-0.2088669152212676,0.0
2019-06-05,-0.0,-0.1370844154796664,1.0,-0.0,-0.2791211627494314,-0.19693181268248616,0.0
2019-06-06,-0.0,-0.1412370136155385,1.0,-0.0,-0.2807801509969672,-0.19119829644447311,0.0
2019-06-07,-0.0,-0.1434124155282809,1.0,-0.0,-0.27868006386787736,-0.19074883473380322,0.0
2019-06-10,-0.0,-0.1470190574298223,1.0,-0.0,-0.2720512490342519,-0.19052601081637907,0.0
2019-06-11,-0.0,-0.1487612630764519,1.0,-0.0,-0.2753106916616967,-0.1878173407050404,0.0
2019-06-12,-0.0,-0.14907343193071304,1.0,-0.0,-0.2738093318065255,-0.18995855039272294,0.0
2019-06-13,-0.0,-0.15695740627119192,1.0,-0.0,-0.2737914554202861,-0.18387315529434559,0.0
2019-06-14,-0.0,-0.1559972229846457,1.0,-0.0,-0.2770234270306925,-0.18152316063096374,0.0
2019-06-17,-0.0,-0.15562085277450396,1.0,-0.0,-0.27690146757293466,-0.1819855018647379,0.0
2019-06-18,-0.0,-0.1575762465709214,1.0,-0.0,-0.2741649185089559,-0.18194287558496047,0.0
2019-06-19,-0.0,-0.1549195913500274,1.0,-0.0,-0.2785619903960811,-0.17793032324599567,0.0
2019-06-20,-0.0,-0.1552258064516129,1.0,-0.0,-0.2787258064516129,-0.1789516129032258,0.0
2019-06-21,-0.0,-0.15720045154007417,1.0,-0.0,-0.27519754878245445,-0.1802451217545557,0.0
2019-06-24,-0.0,-0.14990472499434807,1.0,-0.0,-0.2725995543067532,-0.1923101766624681,0.0
2019-06-25,-0.0,-0.14355643871468035,1.0,-0.0,-0.2785020759624549,-0.19347646973295207,0.0
2019-06-26,-0.0,-0.14371296161733596,1.0,-0.0,-0.27439487154644837,-0.19664454455909186,0.0
2019-06-27,-0.0,-0.14169104692323856,1.0,-0.0,-0.27664182843842433,-0.19803772608983786,0.0
2019-06-28,-0.0,-0.1331622193165125,1.0,-0.0,-0.28293541253006604,-0.1981855457084282,0.0
2019-07-01,-0.0,-0.13276193243265055,1.0,-0.0,-0.2831017061320678,-0.19826319952221844,0.0
2019-07-02,-0.0,-0.1341221927070756,1.0,-0.0,-0.2761812766642518,-0.19962971906946791,0.0
2019-07-03,-0.0,-0.13370464569717652,1.0,-0.0,-0.27684234248736356,-0.19920479057338786,0.0
2019-07-05,-0.0,-0.13171234089117037,1.0,-0.0,-0.2766683294980931,-0.20081103261831582,0.0
2019-07-08,-0.0,-0.13199227550691986,1.0,-0.0,-0.27578049565497265,-0.20149662053427744,0.0
2019-07-09,-0.0,-0.13007607069911062,1.0,-0.0,-0.2751572074172952,-0.2030428279644253,0.0
2019-07-10,-0.0,-0.13375663076675776,1.0,-0.0,-0.2709371483684295,-0.20276482880565827,0.0
2019-07-11,-0.0,-0.13116391461941201,1.0,-0.0,-0.2776641159887233,-0.2021425694724124,0.0
2019-07-12,-0.0,-0.13253865979381443,1.0,-0.0,-0.27744845360824744,-0.20083762886597936,0.0
2019-07-15,-0.0,-0.134777706185567,1.0,-0.0,-0.2804123711340206,-0.1956507731958763,0.0
2019-07-16,-0.0,-0.13662654872959865,1.0,-0.0,-0.28283951214010666,-0.19169607037556188,0.0
2019-07-17,-0.0,-0.14272140176831527,1.0,-0.0,-0.280144299679513,-0.18762179311677646,0.0
2019-07-18,-0.0,-0.14299045872150087,1.0,-0.0,-0.28070344805393316,-0.18529066306254122,0.0
2019-07-19,-0.0,-0.14439526836726482,1.0,-0.0,-0.28159652369839866,-0.18342319143799793,0.0
2019-07-22,-0.0,-0.1424180492750358,1.0,-0.0,-0.28005664537101105,-0.1867527075521797,0.0
2019-07-23,-0.0,-0.1440457032507242,1.0,-0.0,-0.2796749275828774,-0.18556485355648536,0.0
2019-07-24,-0.0,-0.14326684497148198,1.0,-0.0,-0.2800083781780685,-0.1879128669480875,0.0
2019-07-25,-0.0,-0.14044382891007473,1.0,-0.0,-0.28391522803401187,-0.1860506312805978,0.0
2019-07-26,-0.0,-0.14280887487329655,1.0,-0.0,-0.2821424549096584,-0.18396537576625424,0.0
2019-07-29,-0.0,-0.13248372752465037,1.0,-0.0,-0.28293162338080813,-0.1957208223239028,0.0
2019-07-30,-0.0,-0.13176857479083712,1.0,-0.0,-0.2825592829622942,-0.19771734399432558,0.0
2019-07-31,-0.0,-0.13402144729014936,1.0,-0.0,-0.27982764996221804,-0.19387771507580506,0.0
2019-08-01,-0.0,-0.13734498490008354,1.0,-0.0,-0.27790271798496435,-0.19114245325451393,0.0
2019-08-02,-0.0,-0.1358867663833684,1.0,-0.0,-0.2763844930353614,-0.19431903989203606,0.0
2019-08-05,-0.0,-0.13373259902699058,1.0,-0.0,-0.2774361362213195,-0.1944413223936674,0.0
2019-08-06,-0.0,-0.13438078814587726,1.0,-0.0,-0.2657756913840455,-0.19658938493964362,0.0
2019-08-07,-0.0,-0.13644916443423905,1.0,-0.0,-0.26097078709019006,-0.19715524939405535,0.0
2019-08-08,-0.0,-0.13797006264845132,1.0,-0.0,-0.2610033316860882,-0.1951347818462961,0.0
2019-08-09,-0.0,-0.13135337629766025,1.0,-0.0,-0.2528016762436903,-0.2032128004063621,0.0
2019-08-12,-0.0,-0.13064577518396345,1.0,-0.0,-0.2561215427556458,-0.19912458766810454,0.0
2019-08-13,-0.0,-0.1263411464524002,1.0,-0.0,-0.2566601689408707,-0.2018098543558535,0.0
2019-08-14,-0.0,-0.12817186610137316,1.0,-0.0,-0.2531797759919002,-0.20062646332974748,0.0
2019-08-15,-0.0,-0.13371599308067306,1.0,-0.0,-0.25013366881585153,-0.18872464223934582,0.0
2019-08-16,-0.0,-0.1359227879340428,1.0,-0.0,-0.24704088529795493,-0.18894320700441705,0.0
2019-08-19,-0.0,-0.1331472741811568,1.0,-0.0,-0.24921996268364197,-0.18554696686997288,0.0
2019-08-20,-0.0,-0.13504032573800018,1.0,-0.0,-0.24809333646542953,-0.18291441547255502,0.0
2019-08-21,-0.0,-0.13766835082669837,1.0,-0.0,-0.24974581175992114,-0.17683680332869275,0.0
2019-08-22,-0.0,-0.13810469681092327,1.0,-0.0,-0.24819744435929117,-0.17772181991648028,0.0
2019-08-23,-0.0,-0.13678529526789207,1.0,-0.0,-0.24791552600703953,-0.1796167383652718,0.0
2019-08-26,-0.0,-0.13398870724385198,1.0,-0.0,-0.24444306179906364,-0.17702872964270716,0.0
2019-08-27,-0.0,-0.13224052206339343,1.0,-0.0,-0.24122125543816036,-0.18029832193909262,0.0
2019-08-28,-0.0,-0.12861646452254127,1.0,-0.0,-0.24516640007454227,-0.17916543723696676,0.0
2019-08-29,-0.0,-0.12459418736505275,1.0,-0.0,-0.24716901999161195,-0.181571057986548,0.0
2019-08-30,-0.0,-0.12152169531988775,1.0,-0.0,-0.25046894135520176,-0.1782132171702296,0.0
2019-09-03,-0.0,-0.12265702581926513,1.0,-0.0,-0.24806045183714,-0.18092105263157893,0.0
2019-09-04,-0.0,-0.1179764822686234,1.0,-0.0,-0.24924761875213305,-0.18407744097297635,0.0
2019-09-05,-0.0,-0.1215998512919016,1.0,-0.0,-0.24891567011586838,-0.17852717020881095,0.0
2019-09-06,-0.0,-0.12022272059392158,1.0,-0.0,-0.25544814786172765,-0.1710153893743717,0.0
2019-09-09,-0.0,-0.11450665592214353,1.0,-0.0,-0.25670628709572435,-0.17847789366021477,0.0
2019-09-10,-0.0,-0.11263983142759754,1.0,-0.0,-0.26887917944904094,-0.16784419447801432,0.0
2019-09-11,-0.0,-0.10811774371056998,1.0,-0.0,-0.28395827197619083,-0.15799916295940356,0.0
2019-09-12,-0.0,-0.1117046809433115,1.0,-0.0,-0.2812591938805531,-0.15549465012929498,0.0
2019-09-13,-0.0,-0.11223968413718355,1.0,-0.0,-0.28207788186111327,-0.1540140899589688,0.0
2019-09-16,-0.0,-0.11116786626422102,1.0,-0.0,-0.2825632690968191,-0.15413667672780745,0.0
2019-09-17,-0.0,-0.11566015256309087,1.0,-0.0,-0.2797351034365378,-0.15188228194773243,0.0
2019-09-18,-0.0,-0.11505670828884865,1.0,-0.0,-0.2791780779526219,-0.1530582246359993,0.0
2019-09-19,-0.0,-0.12024475416422016,1.0,-0.0,-0.26941500046354955,-0.15550542352977534,0.0
2019-09-20,-0.0,-0.1235094882382963,1.0,-0.0,-0.2694133840609969,-0.15365223712089576,0.0
