Date,IWF,IWM,MTUM,RDFN,SPY,VLUE,VXX
2018-11-06,-0.7205493584370366,-1.8731704171771228,-0.0,1.0,-1.5093816493648848,-1.344767554323296,0.0
2018-11-07,-0.7196984341774599,-1.872285585411431,-0.0,1.0,-1.5079579869836974,-1.3437077131258457,0.0
2018-11-08,-0.6520209729873233,-1.972124510519679,-0.0,1.0,-1.5654078449591822,-1.4474679763722043,0.0
2018-11-09,-0.6565017644317198,-1.9782275784006924,-0.0,1.0,-1.569811572008789,-1.4536919901458154,0.0
2018-11-12,-0.6589333333333334,-1.9464666666666668,-0.0,1.0,-1.602,-1.4592666666666667,0.0
2018-11-13,-0.5972231493224751,-1.9662238835858754,-0.0,1.0,-1.636406114411588,-1.4752686736532943,0.0
2018-11-14,-0.6015917602996256,-1.967897271268058,-0.0,1.0,-1.6409176029962549,-1.477661851257357,0.0
2018-11-15,-0.5981856990394877,-1.9655149413020276,-0.0,1.0,-1.6395410885805763,-1.4669823906083244,0.0
2018-11-16,-0.5891679435080941,-1.9466391313037108,-0.0,1.0,-1.64166278062754,-1.4843115048964095,0.0
2018-11-19,-0.5886075949367088,-1.947035309793471,-0.0,1.0,-1.6421052631578947,-1.4844770153231177,0.0
2018-11-20,-0.5183649289099526,-1.9230516061084784,-0.0,1.0,-1.6365850447604002,-1.504410215903107,0.0
2018-11-21,-0.5243601403144083,-1.9043783292191763,-0.0,1.0,-1.6237495127971937,-1.4435494348447448,0.0
2018-11-23,-0.5272585669781932,-1.879218587746625,-0.0,1.0,-1.6359034267912773,-1.4476895119418485,0.0
2018-11-26,-0.5267787333854574,-1.9026583268178263,-0.0,1.0,-1.6378681261402137,-1.4482017200938233,0.0
2018-11-27,-0.5113306217315514,-1.8945057782942731,-0.0,1.0,-1.6197301310607528,-1.4306281877461424,0.0
2018-11-28,-0.5141768391138668,-1.887101982819867,-0.0,1.0,-1.6238455079764902,-1.433507718142479,0.0
2018-11-29,-0.4680111265646732,-1.8436591225186498,-0.0,1.0,-1.5927424453154635,-1.4175622708306994,0.0
2018-11-30,-0.4763154525668929,-1.8708872103443859,-0.0,1.0,-1.6255281013954679,-1.4285622839585201,0.0
2018-12-03,-0.4711495357028498,-1.8750560358629522,-0.0,1.0,-1.627985910983029,-1.4299071405699648,0.0
2018-12-04,-0.4540643927319095,-1.8794389544150463,-0.0,1.0,-1.6184252470513232,-1.423589416640102,0.0
2018-12-06,-0.426908150064683,-1.7471816669746811,-0.0,1.0,-1.6231750138606542,-1.3630259348241238,0.0
2018-12-07,-0.4497762307309796,-1.7611263053207362,-0.0,1.0,-1.6410989557434112,-1.3638115365489807,0.0
2018-12-10,-0.3886841135274604,-1.775525248802064,-0.0,1.0,-1.6471310971863866,-1.3319203833394766,0.0
2018-12-11,-0.37825524841470176,-1.7834759588745923,-0.0,1.0,-1.6478483038847505,-1.3469186726589917,0.0
2018-12-12,-0.37753279546714297,-1.7843197635031103,-0.0,1.0,-1.648026113198251,-1.3488329124838334,0.0
2018-12-13,-0.37719729563614013,-1.776275353411186,-0.0,1.0,-1.6488629379225568,-1.3439459127228026,0.0
2018-12-14,-0.38156925343811393,-1.7637524557956776,-0.0,1.0,-1.6518295677799608,-1.3423379174852652,0.0
2018-12-17,-0.36467931897235617,-1.7570635259657048,-0.0,1.0,-1.635320681027644,-1.3453347165436016,0.0
2018-12-18,-0.3402472113355442,-1.7304190533614714,-0.0,1.0,-1.6200783840820017,-1.338860416038589,0.0
2018-12-19,-0.33544532947139755,-1.7332850591358917,-0.0,1.0,-1.6240646874245714,-1.341479604151581,0.0
2018-12-20,-0.33287499252705205,-1.705207150116578,-0.0,1.0,-1.6161893943923,-1.3240868057631374,0.0
2018-12-21,-0.3217525345348906,-1.701903124444181,-0.0,1.0,-1.6146321218948245,-1.2905080927254404,0.0
2018-12-24,-0.27864414759018424,-1.662272700523745,-0.0,1.0,-1.6117813217207086,-1.3320779144353558,0.0
2018-12-26,-0.2751061231610164,-1.677443740187242,-0.0,1.0,-1.5628888759667383,-1.2995871372913879,0.0
2018-12-27,-0.20219924503528638,-1.580447508069369,-0.0,1.0,-1.4187865856994366,-1.269380163028612,0.0
2018-12-28,-0.19950819672131148,-1.5818032786885245,-0.0,1.0,-1.416775956284153,-1.2663934426229508,0.0
2018-12-31,-0.20810394186302578,-1.5803787711957717,-0.0,1.0,-1.4332195551640607,-1.2836930191587757,0.0
2019-01-02,-0.20110041265474554,-1.5811279229711144,-0.0,1.0,-1.4316368638239338,-1.2881980742778543,0.0
2019-01-03,-0.20679419525065965,-1.5777814423922605,-0.0,1.0,-1.4336521547933156,-1.278693931398417,0.0
2019-01-04,-0.13667251205611575,-1.610916264796142,-0.0,1.0,-1.4236628671635247,-1.308800964489259,0.0
2019-01-07,-0.10107687386715003,-1.5551764580445675,-0.0,1.0,-1.4073461989551126,-1.2675125279880584,0.0
2019-01-08,-0.10337676149960116,-1.544110608880617,-0.0,1.0,-1.4077107152353099,-1.2625365594256845,0.0
2019-01-09,-0.09546374188052392,-1.5242253221169204,-0.0,1.0,-1.4176339048024704,-1.2869236503034822,0.0
2019-01-10,-0.09664379554279026,-1.520238285197596,-0.0,1.0,-1.4177437370352641,-1.2841870113291844,0.0
2019-01-11,-0.09787483981204613,-1.5227466894489534,-0.0,1.0,-1.425245621529261,-1.2936779154207603,0.0
2019-01-14,-0.09533382710824252,-1.504338165273516,-0.0,1.0,-1.396942122526717,-1.2938842450534336,0.0
2019-01-15,-0.0952936188255247,-1.4970850116599534,-0.0,1.0,-1.4026923892304433,-1.3049607801568794,0.0
2019-01-16,-0.07837322601143826,-1.4998940902351197,-0.0,1.0,-1.3955200169455622,-1.3216479559415377,0.0
2019-01-17,-0.07352475456560752,-1.5014778845138816,-0.0,1.0,-1.3899503853056057,-1.313153172173546,0.0
2019-01-18,-0.08258098778544876,-1.4830058417419012,-0.0,1.0,-1.3891131173659057,-1.3558682952734997,0.0
2019-01-22,-0.0,-1.5610847383641624,-0.0,1.0,-1.5407322529601137,-1.3546134119059312,0.0
2019-01-23,-0.0,-1.6058839703051966,-0.0,1.0,-1.5447896618091832,-1.3483640362936484,0.0
2019-01-24,-0.0,-1.5834972677595627,-0.0,1.0,-1.5523497267759563,-1.3285792349726777,0.0
2019-01-25,-0.0,-1.5585611023266321,-0.0,1.0,-1.6915518409758301,-1.3970521798057376,0.0
2019-01-28,-0.0,-1.5369605791527627,-0.0,1.0,-1.7216786380860811,-1.3970929246083366,0.0
2019-01-29,-0.0,-1.5318386160587263,-0.0,1.0,-1.7289591987708417,-1.4297501849428098,0.0
2019-01-30,-0.0,-1.5239018824871646,-0.0,1.0,-1.7265259555048487,-1.4540216771249286,0.0
2019-01-31,-0.0,-1.5554020606688541,-0.0,1.0,-1.671674437345306,-1.5290393138778564,0.0
2019-02-01,-0.0,-1.557962224917692,-0.0,1.0,-1.6935250967481084,-1.5245191474614452,0.0
2019-02-04,-0.0,-1.561838069332716,-0.0,1.0,-1.7062908733144277,-1.5191851380288213,0.0
2019-02-05,-0.0,-1.5657179220178177,-0.0,1.0,-1.707508966793937,-1.5118593081106098,0.0
2019-02-06,-0.0,-1.5698663426488457,-0.0,1.0,-1.7109876757507374,-1.5051206387779896,0.0
2019-02-07,-0.0,-1.5768540496729,-0.0,1.0,-1.7182307647773982,-1.4942974584611823,0.0
2019-02-08,-0.0,-1.5483518380026462,-0.0,1.0,-1.714663751941552,-1.489731346718058,0.0
2019-02-11,-0.0,-1.5232745708030877,-0.0,1.0,-1.7332642009448094,-1.5044936052540614,0.0
2019-02-12,-0.0,-1.5289294375793971,-0.0,1.0,-1.745929091119067,-1.499480309504562,0.0
2019-02-13,-0.0,-1.5573874445149016,-0.0,1.0,-1.730097423185565,-1.477200668703522,0.0
2019-02-14,-0.0,-1.5174865599167582,-0.0,1.0,-1.7677322388577374,-1.495404358633447,0.0
2019-02-15,-0.0,-1.5220256677072495,-0.0,1.0,-1.7653485952133194,-1.4936408833391144,0.0
2019-02-19,-0.0,-1.5420008195281858,-0.0,1.0,-1.7902593221331147,-1.5215126148802902,0.0
2019-02-20,-0.0,-1.5315860609978256,-0.0,1.0,-1.8232943527061174,-1.5215960510078157,0.0
2019-02-21,-0.0,-1.5327559797337105,-0.0,1.0,-1.8332744197007187,-1.5253328620242723,0.0
2019-02-22,-0.0,-1.5459045374189748,-0.0,1.0,-1.831879787860931,-1.5150265173836182,0.0
2019-02-25,-0.0,-1.5324095819633632,-0.0,1.0,-1.8334311883513386,-1.5054603100046973,0.0
2019-02-26,-0.0,-1.5369848538217683,-0.0,1.0,-1.8312199131149465,-1.5024069508042737,0.0
2019-02-27,-0.0,-1.5407390001762322,-0.0,1.0,-1.8393937613816602,-1.49427245491394,0.0
2019-02-28,-0.0,-1.5539585296889726,-0.0,1.0,-1.8514962299717248,-1.4851555136663526,0.0
2019-03-01,-0.0,-1.5469623007704523,-0.0,1.0,-1.8664941480915134,-1.4678586131859084,0.0
2019-03-04,-0.0,-1.5399494385325416,-0.0,1.0,-1.8561937797636547,-1.4830971838438474,0.0
2019-03-05,-0.0,-1.508232516966657,-0.0,1.0,-1.9033343169076424,-1.4898790203599883,0.0
2019-03-06,-0.0,-1.4990283257758672,-0.0,1.0,-1.9052470408103175,-1.4846593251280844,0.0
2019-03-07,-0.0,-1.4822194792217716,-0.0,1.0,-1.9152412860753543,-1.48033856462705,0.0
2019-03-08,-0.0,-1.4619205298013245,-0.0,1.0,-1.9675378429517503,-1.4835028382213813,0.0
2019-03-11,-0.0,-1.440237870937353,-0.0,1.0,-1.9242816768723505,-1.5234338200659447,0.0
2019-03-12,-0.0,-1.380562200956938,-0.0,1.0,-1.9808612440191389,-1.6194976076555025,0.0
2019-03-13,-0.0,-1.4089622357405287,-0.0,1.0,-1.9909654881647896,-1.623140396313919,0.0
2019-03-14,-0.0,-1.411569949434144,-0.0,1.0,-1.988261497712497,-1.6199133156754155,0.0
2019-03-15,-0.0,-1.4103745000605987,-0.0,1.0,-2.0004241910071507,-1.6491334383711065,0.0
2019-03-18,-0.0,-1.4467461044912924,-0.0,1.0,-2.003299725022915,-1.66055606477238,0.0
2019-03-19,-0.0,-1.4499140682543579,-0.0,1.0,-2.0065062607414683,-1.681622882396268,0.0
2019-03-20,-0.0,-1.4458941380163246,-0.0,1.0,-2.021766015335147,-1.7158669304971557,0.0
2019-03-21,-0.0,-1.4428466527964752,-0.0,1.0,-2.03188104271203,-1.6444131685228247,0.0
2019-03-22,-0.0,-1.432733083399914,-0.0,1.0,-2.076147747526274,-1.6370229242210066,0.0
2019-03-25,-0.0,-1.269754103362011,-0.0,1.0,-2.1677344560375857,-1.6641649887119407,0.0
2019-03-26,-0.0,-1.2933079333865913,-0.0,1.0,-2.1664720703004976,-1.685429853130953,0.0
2019-03-27,-0.0,-1.2731177517334478,-0.0,1.0,-2.176535558691784,-1.6864453580413572,0.0
2019-03-28,-0.0,-1.2736465655444569,-0.0,1.0,-2.177148846960168,-1.7151929954371685,0.0
2019-03-29,-0.0,-1.259330202669303,-0.0,1.0,-2.186047948591201,-1.7335022244191793,0.0
2019-04-01,-0.0,-1.2742234871921791,-0.0,1.0,-2.1868580621210243,-1.7262715010518501,0.0
2019-04-02,-0.0,-1.2850415169165945,-0.0,1.0,-2.1968645433139176,-1.7146486553476268,0.0
2019-04-03,-0.0,-1.2820274210558968,-0.0,1.0,-2.2204851417581737,-1.7013462373596375,0.0
2019-04-04,-0.0,-1.2807453416149068,-0.0,1.0,-2.2145341614906835,-1.7159006211180123,0.0
2019-04-05,-0.0,-1.2825075959570906,-0.0,1.0,-2.210888571960067,-1.7073231227134618,0.0
2019-04-08,-0.0,-1.279419966536531,-0.0,1.0,-2.2095184978620557,-1.7080002478775482,0.0
2019-04-09,-0.0,-1.2717587689240546,-0.0,1.0,-2.2533175503083918,-1.7050651049778827,0.0
2019-04-10,-0.0,-1.2527800211219482,-0.0,1.0,-2.244579735354414,-1.7150400695781822,0.0
2019-04-11,-0.0,-1.2377313952043731,-0.0,1.0,-2.272083488632128,-1.7020747918996149,0.0
2019-04-12,-0.0,-1.2372491768652545,-0.0,1.0,-2.2717276511151145,-1.7033608746971485,0.0
2019-04-15,-0.0,-1.2406047784967646,-0.0,1.0,-2.269785963165754,-1.711672473867596,0.0
2019-04-16,-0.0,-1.2425582264291943,-0.0,1.0,-2.2698966247353343,-1.7149707310997635,0.0
2019-04-17,-0.0,-1.2130810878088245,-0.0,1.0,-2.296595930051652,-1.7134855933785549,0.0
2019-04-18,-0.0,-1.2188394969493213,-0.0,1.0,-2.289005105217283,-1.7180301332337191,0.0
2019-04-22,-0.0,-1.2182477643674567,-0.0,1.0,-2.301544618848102,-1.7337252204364955,0.0
2019-04-23,-0.0,-1.217350454118384,-0.0,1.0,-2.2989038521766365,-1.747447541497025,0.0
2019-04-24,-0.0,-1.1949375,-0.0,1.0,-2.29775,-1.7573124999999998,0.0
2019-04-25,-0.0,-1.1788270752229058,-0.0,1.0,-2.3216124576164763,-1.7786010297626522,0.0
2019-04-26,-0.0,-1.15513877525332,-0.0,1.0,-2.3654729687204985,-1.7730505381081252,0.0
2019-04-29,-0.0,-1.1505254546598704,-0.0,1.0,-2.365993329557611,-1.7763513938707443,0.0
2019-04-30,-0.0,-1.1274184459332541,-0.0,1.0,-2.352952225909461,-1.7809780226660825,0.0
2019-05-01,-0.0,-1.1630901287553648,-0.0,1.0,-2.3694142893208787,-1.7790330724564505,0.0
2019-05-02,-0.0,-1.1655080889787666,-0.0,1.0,-2.368933265925177,-1.7850733063700708,0.0
2019-05-03,-0.0,-1.1596686480333882,-0.0,1.0,-2.3751106614392308,-1.7887315037308713,0.0
2019-05-06,-0.0,-1.1283813607415347,-0.0,1.0,-2.3788385144082222,-1.7984109969102717,0.0
2019-05-07,-0.0,-1.1351931330472103,-0.0,1.0,-2.376483211310275,-1.799861146175208,0.0
2019-05-08,-0.0,-1.1284877495748566,-0.0,1.0,-2.3583800466083016,-1.8115513006235435,0.0
2019-05-09,-0.0,-1.1311423705292374,-0.0,1.0,-2.3592379991168864,-1.817573960764524,0.0
2019-05-10,-0.0,-1.181531652360515,-0.0,1.0,-2.522666309012876,-2.0018106223175964,0.0
2019-05-13,-0.0,-1.1805015421751375,-0.0,1.0,-2.5211881453667697,-2.0034196057395737,0.0
2019-05-14,-0.0,-1.0659667194928684,-0.0,1.0,-2.546553090332805,-1.9907554146856843,0.0
2019-05-15,-0.0,-1.0744955342375124,-0.0,1.0,-2.561892160105855,-1.9795567317234533,0.0
2019-05-16,-0.0,-1.0795153601694916,-0.0,1.0,-2.5580640889830506,-1.983249470338983,0.0
2019-05-17,-0.0,-1.0558389083923958,-0.0066900708750082805,1.0,-2.5285818374511497,-2.03278797112009,0.0
2019-05-20,-0.0,-1.0139184869472564,-0.03969099627064465,1.0,-2.5511454448588173,-2.0548082045817795,0.0
2019-05-21,-0.0,-1.0039835347231443,-0.03844111007834285,1.0,-2.548067985659275,-2.0487319081131323,0.0
2019-05-22,-0.0,-0.9888608937806656,-0.05158467046810767,1.0,-2.5465455509879327,-2.0434292534146663,0.0
2019-05-23,-0.0,-0.9805947413736008,-0.07497185244055897,1.0,-2.54977150804689,-2.017617060732499,0.0
2019-05-24,-0.0,-0.935826408125577,-0.09035747262894077,1.0,-2.548476454293629,-2.020709668909115,0.0
2019-05-28,-0.0,-0.9350606540084389,-0.09124472573839662,1.0,-2.5477979957805905,-2.018789556962025,0.0
2019-05-29,-0.0,-0.9495715227422545,-0.09564930784442979,1.0,-2.55820698747528,-1.988529993408042,0.0
2019-05-30,-0.0,-0.9505342303126236,-0.08442158026645562,1.0,-2.5689882601239944,-1.991425933254188,0.0
2019-05-31,-0.0,-0.9511070110701106,-0.07188982604111754,1.0,-2.5622693726937267,-2.004085397996837,0.0
2019-06-03,-0.0,-0.9538893605904253,-0.08889034027823134,1.0,-2.5426817320880413,-1.9457906080595653,0.0
2019-06-04,-0.0,-0.9800437749452812,-0.11149736062829921,1.0,-2.4922106347367063,-1.8537401828247713,0.0
2019-06-05,-0.0,-0.953754665654457,-0.14202568482317962,1.0,-2.4702347061428482,-1.7602328082495098,0.0
2019-06-06,-0.0,-0.977523110041788,-0.11023173356971001,1.0,-2.4552994808154995,-1.7885272888438648,0.0
2019-06-07,-0.0,-0.9920384177935043,-0.11582206495640085,1.0,-2.430746872235561,-1.7801086819158347,0.0
2019-06-10,-0.0,-0.994188250157928,-0.12817435249526216,1.0,-2.4187618445988632,-1.776058117498421,0.0
2019-06-11,-0.0,-0.9946885867846981,-0.18159974707556115,1.0,-2.3747707872273156,-1.7720518495099586,0.0
2019-06-12,-0.0,-1.0006961144158968,-0.1873180610049361,1.0,-2.373686875079104,-1.7666118212884447,0.0
2019-06-13,-0.0,-1.0309017223910841,-0.21358915906788248,1.0,-2.345871327254306,-1.7419579533941236,0.0
2019-06-14,-0.0,-1.0247311827956989,-0.216382036685642,1.0,-2.3471853257432005,-1.7368121442125237,0.0
2019-06-17,-0.0,-1.0188416793120891,-0.21819676277187658,1.0,-2.3500252908447146,-1.7357106727364693,0.0
2019-06-18,-0.0,-1.0330233440880623,-0.217245524134877,1.0,-2.346681849813374,-1.729360409944961,0.0
2019-06-19,-0.0,-0.998426287296991,-0.2487095555835327,1.0,-2.333941835578497,-1.7137101850686138,0.0
2019-06-20,-0.0,-1.0173493674057372,-0.22604284103720404,1.0,-2.3153576349743203,-1.7045596893398471,0.0
2019-06-21,-0.0,-1.0260357992239328,-0.22643634998122417,1.0,-2.3035423707597946,-1.702591062711228,0.0
2019-06-24,-0.0,-0.9996242014280345,-0.23393461104847804,1.0,-2.2912438932732053,-1.738444193912063,0.0
2019-06-25,-0.0,-1.0004986598516488,-0.23773608427351495,1.0,-2.272268279000187,-1.7227451224833263,0.0
2019-06-26,-0.0,-0.9947854495193819,-0.23672802663818557,1.0,-2.304642834705032,-1.746434629641264,0.0
2019-06-27,-0.0,-0.9860289490245437,-0.2608558842039018,1.0,-2.3078036500943986,-1.7385777218376337,0.0
2019-06-28,-0.0,-0.9787394640835324,-0.26185683733802995,1.0,-2.3114228204805634,-1.7380802616681343,0.0
2019-07-01,-0.0,-0.9719034179993727,-0.26465976795233614,1.0,-2.318030730636563,-1.7169645656945751,0.0
2019-07-02,-0.0,-0.9850625,-0.25706249999999997,1.0,-2.3005,-1.7073749999999999,0.0
2019-07-03,-0.0,-0.9814548860443334,-0.25900718076803003,1.0,-2.300530752419607,-1.7031532937870748,0.0
2019-07-05,-0.0,-0.9441048034934498,-0.26656269494697443,1.0,-2.308234560199626,-1.7194011228945725,0.0
2019-07-08,-0.0,-0.9480843629102707,-0.26325970298265317,1.0,-2.307188318981655,-1.7213278422563332,0.0
2019-07-09,-0.0,-0.9353146853146853,-0.2652972027972028,1.0,-2.3121878121878123,-1.7309565434565433,0.0
2019-07-10,-0.0,-0.9445276425808061,-0.2666916261075752,1.0,-2.3023212280044927,-1.7263197304380382,0.0
2019-07-11,-0.0,-0.9468363908648446,-0.26594284288031944,1.0,-2.300386871334082,-1.726694122051666,0.0
2019-07-12,-0.0,-0.9643859539699371,-0.2610865090750328,1.0,-2.2884051643485313,-1.7232582797979166,0.0
2019-07-15,-0.0,-0.9844666250779789,-0.28396756082345603,1.0,-2.2771678103555835,-1.6927635683094198,0.0
2019-07-16,-0.0,-0.9916973593857294,-0.28522379674136966,1.0,-2.275235657656533,-1.6904301142393405,0.0
2019-07-17,-0.0,-0.998625,-0.28318750000000004,1.0,-2.2794375,-1.6886875,0.0
2019-07-18,-0.0,-1.0018189801166657,-0.2956783541366117,1.0,-2.292918522235464,-1.6819293733927116,0.0
2019-07-19,-0.0,-1.0118283629042406,-0.3063420158550396,1.0,-2.2991694979237445,-1.6744054360135898,0.0
2019-07-22,-0.0,-0.9832725443340461,-0.2868192680166017,1.0,-2.3022261350773485,-1.7161992202238712,0.0
2019-07-23,-0.0,-0.9862841323769976,-0.2940103183591292,1.0,-2.302189505473764,-1.7091355228388072,0.0
2019-07-24,-0.0,-0.9819262038774236,-0.30212632895559727,1.0,-2.2809881175734836,-1.6888055034396499,0.0
2019-07-25,-0.0,-0.9555444555444557,-0.31431068931068934,1.0,-2.302197802197802,-1.6717032967032965,0.0
2019-07-26,-0.0,-0.9370638085742772,-0.3110044865403789,1.0,-2.3089481555333995,-1.6743519441674974,0.0
2019-07-29,-0.0,-0.931256478804081,-0.09896884718206121,1.0,-2.0910033280593594,-1.3346609198537835,0.0
2019-07-30,-0.0,-0.9434742397040422,-0.10064740764920298,1.0,-2.0711060334040585,-1.3251727327131275,0.0
2019-07-31,-0.0,-0.9982062292765125,-0.09441756808175246,1.0,-2.0416915801489375,-1.3012991248573138,0.0
2019-08-01,-0.0,-1.0269389528568325,-0.08478166413208776,1.0,-2.0363893113187053,-1.2830762546165544,0.0
2019-08-02,-0.0,-1.0091624447558476,-0.08887571413172361,1.0,-2.00156300528188,-1.2900722216233695,0.0
2019-08-05,-0.0,-0.9901999660114429,-0.074831473403954,1.0,-2.2029683339942223,-1.3968164051436016,0.0
2019-08-06,-0.0,-0.9905249820966231,-0.05806202831487909,1.0,-2.1049964193246296,-1.3551479094364567,0.0
2019-08-07,-0.0,-0.9787910341425988,-0.0442812517126103,1.0,-2.1037978845837673,-1.3534279607606732,0.0
2019-08-08,-0.0,-0.9712545943277195,-0.041636952109276426,1.0,-2.1114707334467058,-1.3614021613911897,0.0
2019-08-09,-0.0,-0.9160674157303372,-0.030955056179775283,1.0,-2.1615168539325844,-1.5094382022471908,0.0
2019-08-12,-0.0,-0.8987584650112868,-0.06867945823927765,1.0,-2.201410835214447,-1.4744920993227992,0.0
2019-08-13,-0.0,-0.873928249097473,-0.05934115523465704,1.0,-2.218919223826715,-1.4885491877256318,0.0
2019-08-14,-0.0,-0.8955920386821095,-0.0547059484988193,1.0,-2.1960530754526033,-1.4759923535364894,0.0
2019-08-15,-0.0,-0.9359009628610729,-0.08473177441540579,1.0,-2.135900962861073,-1.345474552957359,0.0
2019-08-16,-0.0,-0.950147115971798,-0.0777216454782657,1.0,-2.138122467107089,-1.3855548770332538,0.0
2019-08-19,-0.0,-0.9167403314917127,-0.08867403314917126,1.0,-2.152154696132597,-1.3673480662983426,0.0
2019-08-20,-0.0,-0.9278077813292186,-0.0921966273558911,1.0,-2.1474154083544583,-1.3434365700429847,0.0
2019-08-21,-0.0,-0.9397856590431997,-0.12705778367031267,1.0,-2.1419732626229147,-1.3153795160755717,0.0
2019-08-22,-0.0,-0.9407070819018064,-0.12346226310539732,1.0,-2.146736118807492,-1.330488750969744,0.0
2019-08-23,-0.0,-0.9421391323643626,-0.1259846887828692,1.0,-2.1513924331521137,-1.3280816598246976,0.0
2019-08-26,-0.0,-0.9242242132867132,-0.125,1.0,-2.120793269230769,-1.2932692307692308,0.0
2019-08-27,-0.0,-0.917762619372442,-0.11694406548431106,1.0,-2.11656207366985,-1.3057571623465212,0.0
2019-08-28,-0.0,-0.9075689824408333,-0.12220525684371251,1.0,-2.121769004253463,-1.3016141345839243,0.0
2019-08-29,-0.0,-0.866036717062635,-0.12435205183585311,1.0,-2.1044816414686824,-1.3046436285097192,0.0
2019-08-30,-0.0,-0.8324793700447656,-0.13850385631842943,1.0,-2.13456663610377,-1.287902486381533,0.0
2019-09-03,-0.0,-0.8407619253183682,-0.15405784588819338,1.0,-2.118713576516296,-1.2824843513921864,0.0
2019-09-04,-0.0,-0.8318846839064946,-0.15694002051503536,1.0,-2.1239540031312423,-1.2858608216811531,0.0
2019-09-05,-0.0,-0.8533534612896269,-0.14265689023075265,1.0,-2.1449212853137807,-1.2504852275177916,0.0
2019-09-06,-0.0,-0.8491383923793214,-0.1478111955474687,1.0,-2.1438510114524245,-1.2107995290591886,0.0
2019-09-09,-0.0,-0.8452266666666667,-0.14874666666666667,1.0,-2.1338133333333333,-1.2055466666666665,0.0
