Date,CNNE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.26260392711834424,-0.7484521493012559,-0.010525384751459402,-0.49593136387758713,-0.4307447373076243,0.0
2018-10-19,1.0,-0.25743794378264184,-0.7462590223578428,-0.0048119241828531185,-0.4966257848717798,-0.4289947773018015,0.0
2018-10-22,1.0,-0.25702540008809277,-0.7487299955953604,-0.007898986932902658,-0.4949346645132873,-0.42783732197915136,0.0
2018-10-23,1.0,-0.2589775963825352,-0.7482749508177468,-0.012273541415861643,-0.49105910679155534,-0.42563936929265644,0.0
2018-10-24,1.0,-0.2585341512812234,-0.7490680677448707,-0.010508086530276791,-0.4915318911620535,-0.42557750447621007,0.0
2018-10-25,1.0,-0.2453020521097533,-0.7297094765967259,-0.009568826377680424,-0.48809661056029513,-0.40952847590500346,0.0
2018-10-26,1.0,-0.2357544771643198,-0.7208877210019708,-0.0,-0.4949587272571478,-0.4046442546628203,0.0
2018-10-29,1.0,-0.22341635391788925,-0.7257193221881042,-0.0,-0.4882861366996475,-0.4057488911634255,0.0
2018-10-30,1.0,-0.23394246942440913,-0.7277133164181656,-0.0,-0.48989366251389793,-0.39932149271602474,0.0
2018-10-31,1.0,-0.23419830802973768,-0.7261514797618709,-0.0,-0.48938958042555614,-0.39869541686843085,0.0
2018-11-01,1.0,-0.24537103282488623,-0.7202587070371749,-0.002489769052456858,-0.49257361989525794,-0.4011103797613256,0.0
2018-11-02,1.0,-0.25280546852748503,-0.6931643406436913,-0.0,-0.5040444317858159,-0.3981486755909997,0.0
2018-11-05,1.0,-0.2629319039797124,-0.6802973977695168,-0.0,-0.5125500706031526,-0.4259819601740584,0.0
2018-11-06,1.0,-0.2635431074227755,-0.680440295066851,-0.0,-0.5120735361917934,-0.42545527893038265,0.0
2018-11-07,1.0,-0.26296541595876405,-0.6805655541797448,-0.0,-0.51092809629395,-0.4251159040516025,0.0
2018-11-08,1.0,-0.2475991768606379,-0.6799474105407568,-0.0,-0.5039727906710871,-0.42657482565451005,0.0
2018-11-09,1.0,-0.25774107932763196,-0.7095252138012386,-0.0,-0.5273960483633147,-0.4542907696844588,0.0
2018-11-12,1.0,-0.2635362635362635,-0.7006097006097006,-0.0,-0.5877695877695878,-0.48142081475414805,0.0
2018-11-13,1.0,-0.26115481578227984,-0.7043708046046836,-0.0,-0.5902864259028643,-0.48157822798651395,0.0
2018-11-14,1.0,-0.2635630610071505,-0.704518484710178,-0.0,-0.5924539783964704,-0.4822151224707136,0.0
2018-11-15,1.0,-0.26340780422475196,-0.7085895172581725,-0.0,-0.5996834479819809,-0.4720886345650453,0.0
2018-11-16,1.0,-0.26179123515655844,-0.7031919093752846,-0.0,-0.5980806025450238,-0.47395754244237254,0.0
2018-11-19,1.0,-0.2671553716997202,-0.703218153059983,-0.0,-0.5969095997079936,-0.4744798637303808,0.0
2018-11-20,1.0,-0.22974321749387533,-0.6966397483591931,-0.0,-0.60293984211959,-0.49520612164655353,0.0
2018-11-21,1.0,-0.23234172845435716,-0.691621889352505,-0.0,-0.5996157656170265,-0.47825173355747,0.0
2018-11-23,1.0,-0.2332623751986328,-0.6832668725451984,-0.0,-0.60273438671184,-0.4789374269181183,0.0
2018-11-26,1.0,-0.2330425920930372,-0.6841710877319186,-0.0,-0.60195426070797,-0.4781644336540479,0.0
2018-11-27,1.0,-0.22541093642791085,-0.6868231854658273,-0.0,-0.5976253691715641,-0.4733450672712628,0.0
2018-11-28,1.0,-0.22257137726701384,-0.7032082360687137,-0.0,-0.5945412102711438,-0.47246663075357637,0.0
2018-11-29,1.0,-0.21069975952260786,-0.6950984175993824,-0.0,-0.5904165305940682,-0.4726716741382893,0.0
2018-11-30,1.0,-0.2101229727321333,-0.695568229073843,-0.0,-0.5905067427077764,-0.47415790411691316,0.0
2018-12-03,1.0,-0.20926228291524418,-0.6955321359655633,-0.0,-0.5901736678046609,-0.47371233486715153,0.0
2018-12-04,1.0,-0.2005273917809843,-0.7014903262125567,-0.0,-0.5877159195283104,-0.4731415365470653,0.0
2018-12-06,1.0,-0.19710538479315923,-0.6538305985671365,-0.0,-0.5883117633464293,-0.44961867344580536,0.0
2018-12-07,1.0,-0.19963026083942345,-0.6535428521909934,-0.0,-0.5882030099078541,-0.4471821831941997,0.0
2018-12-10,1.0,-0.1828797115136945,-0.655848430210927,-0.0,-0.5882201425259723,-0.43501903208265363,0.0
2018-12-11,1.0,-0.19502407704654895,-0.6529465718871817,-0.0,-0.5934991974317817,-0.42487388213712446,0.0
2018-12-12,1.0,-0.1952876429615616,-0.6528506320405881,-0.0,-0.5934588815318027,-0.42477140482128006,0.0
2018-12-13,1.0,-0.19495990836197022,-0.6494272623138603,-0.0,-0.5962485681557846,-0.42305269186712485,0.0
2018-12-14,1.0,-0.19877483254136372,-0.6386042251102079,-0.0,-0.6021068300223279,-0.42305490353237535,0.0
2018-12-17,1.0,-0.1839109970047069,-0.6392811296534018,-0.0,-0.5913564398801884,-0.43811153901012695,0.0
2018-12-18,1.0,-0.1790197080706537,-0.6344919634236382,-0.0,-0.5890838870903619,-0.4371840745158176,0.0
2018-12-19,1.0,-0.17298942099874873,-0.6374132635650097,-0.0,-0.5936753497895575,-0.4397395063132749,0.0
2018-12-20,1.0,-0.16946699210989385,-0.6243685076914344,-0.0,-0.6069421581427031,-0.43739002100244084,0.0
2018-12-21,1.0,-0.1672372329891074,-0.6240486631772528,-0.0,-0.6072994765879192,-0.43064082614231153,0.0
2018-12-24,1.0,-0.14812209874806584,-0.6055704037136025,-0.0,-0.6066394710929807,-0.45300323533549025,0.0
2018-12-26,1.0,-0.1494435612082671,-0.6113295958497197,-0.0,-0.5874543273924079,-0.4409672830725462,0.0
2018-12-27,1.0,-0.12937669376693767,-0.5889159891598916,-0.0,-0.5481842818428184,-0.4435230352303523,0.0
2018-12-28,1.0,-0.1251964237334056,-0.5938499051747494,-0.0,-0.5485776212408562,-0.44169601733947444,0.0
2018-12-31,1.0,-0.12448852396824106,-0.5953174538655394,-0.0,-0.5484919925209333,-0.4414817223531962,0.0
2019-01-02,1.0,-0.12570295308212667,-0.5972180716672554,-0.0,-0.5516857290336603,-0.4421201336629629,0.0
2019-01-03,1.0,-0.11996187363834422,-0.6007897603485839,-0.0,-0.5493736383442265,-0.4531862745098039,0.0
2019-01-04,1.0,-0.104354191519358,-0.6056555688103242,-0.0,-0.5440299316776922,-0.4571629975056935,0.0
2019-01-07,1.0,-0.09356319385140906,-0.5876921434671222,-0.0,-0.5425651152860802,-0.4448388129803587,0.0
2019-01-08,1.0,-0.0956959463058648,-0.5783572151494167,-0.0,-0.5469823682948916,-0.44236403345229847,0.0
2019-01-09,1.0,-0.09576054537707711,-0.577758841073711,-0.0,-0.5468417128248828,-0.4426129100979974,0.0
2019-01-10,1.0,-0.0959633613803387,-0.5774310363190968,-0.0,-0.5468367238257535,-0.4424326339333262,0.0
2019-01-11,1.0,-0.09719556408615909,-0.5652058008104073,-0.0,-0.550170612070804,-0.453214971209213,0.0
2019-01-14,1.0,-0.10273497894119529,-0.565042384176574,-0.0,-0.5495814895772245,-0.4483392866663113,0.0
2019-01-15,1.0,-0.09939050470487595,-0.5656009409751924,-0.0,-0.5487061591103507,-0.45952737382378095,0.0
2019-01-16,1.0,-0.10110707027489571,-0.5643116910899562,-0.002299711199058723,-0.550647128035084,-0.4557171890041715,0.0
2019-01-17,1.0,-0.10401859669748303,-0.5593972104953775,-0.0029124138299577835,-0.5495377545022178,-0.45604659862127933,0.0
2019-01-18,1.0,-0.103583411622601,-0.5546101194470541,-0.008589451080391894,-0.5493759226949403,-0.46804455777747955,0.0
2019-01-22,1.0,-0.0,-0.6026183119206375,-0.0,-0.6722231257114979,-0.4356263891147612,0.0
2019-01-23,1.0,-0.0,-0.5868131868131868,-0.0,-0.6805860805860806,-0.4459367792701126,0.0
2019-01-24,1.0,-0.0,-0.5781271174955955,-0.0,-0.6924244477571486,-0.439842797126982,0.0
2019-01-25,1.0,-0.0,-0.5572028663207313,-0.0,-0.7690744859017653,-0.4192131345578343,0.0
2019-01-28,1.0,-0.0,-0.5550847457627119,-0.0,-0.775891481399956,-0.4205095751705921,0.0
2019-01-29,1.0,-0.0,-0.5520712670307242,-0.0,-0.7713332230128522,-0.4346075348888521,0.0
2019-01-30,1.0,-0.0,-0.5582274986195472,-0.0,-0.7786581998895638,-0.42401987852015455,0.0
2019-01-31,1.0,-0.0,-0.5596401170171662,-0.0,-0.7717613291383784,-0.4284373792570514,0.0
2019-02-01,1.0,-0.0,-0.5600630932285469,-0.0,-0.7955558015330548,-0.4116279713313224,0.0
2019-02-04,1.0,-0.0,-0.5448553542373349,-0.0,-0.7870163536582003,-0.4259121370067014,0.0
2019-02-05,1.0,-0.0,-0.5448668573943661,-0.0,-0.7877420774647887,-0.4182713468309859,0.0
2019-02-06,1.0,-0.0,-0.531729389692087,-0.0,-0.8046849133649708,-0.4226630614722437,0.0
2019-02-07,1.0,-0.0,-0.5231789910158949,-0.0,-0.7963234277816171,-0.44483759502418796,0.0
2019-02-08,1.0,-0.0,-0.5241339204120629,-0.0,-0.8085901802774779,-0.4365151892775055,0.0
2019-02-11,1.0,-0.0,-0.5325277777777778,-0.0,-0.8267500000000001,-0.4185,0.0
2019-02-12,1.0,-0.0,-0.5341817270474228,-0.0,-0.8327531953997382,-0.4177271588092785,0.0
2019-02-13,1.0,-0.0,-0.5543632370520698,-0.0,-0.8199660837897196,-0.4056879152650747,0.0
2019-02-14,1.0,-0.0,-0.5167097977015331,-0.0,-0.8489857250187828,-0.41692406155216066,0.0
2019-02-15,1.0,-0.0,-0.5324107590354736,-0.0,-0.8416494960182658,-0.41036921534777526,0.0
2019-02-19,1.0,-0.0,-0.5201278843480678,-0.0,-0.85201556852933,-0.40795107033639144,0.0
2019-02-20,1.0,-0.0,-0.5416168414027086,-0.0,-0.8304457854779054,-0.4088823382185266,0.0
2019-02-21,1.0,-0.0,-0.52275188095172,-0.0,-0.831894278019934,-0.4216663427635414,0.0
2019-02-22,1.0,-0.0,-0.522522772717174,-0.0,-0.8391190846478559,-0.41551877360586537,0.0
2019-02-25,1.0,-0.0,-0.5169158800434382,-0.0,-0.8491075655055272,-0.4185114025561774,0.0
2019-02-26,1.0,-0.0,-0.5210186832740213,-0.0,-0.8418038256227758,-0.41745440391459077,0.0
2019-02-27,1.0,-0.0,-0.5169229913507801,-0.0,-0.8515170898573297,-0.41268737658870314,0.0
2019-02-28,1.0,-0.0,-0.5216484524901978,-0.0,-0.854898362114513,-0.4042712939017269,0.0
2019-03-01,1.0,-0.0,-0.5273202033389817,-0.0,-0.8536903802883413,-0.39684435678768853,0.0
2019-03-04,1.0,-0.0,-0.5347197156898131,-0.0,-0.8413526945609019,-0.40039425826692954,0.0
2019-03-05,1.0,-0.0,-0.5086733715162642,-0.0,-0.8411115069469184,-0.39061686443232574,0.0
2019-03-06,1.0,-0.0,-0.5024302331931626,-0.0,-0.8383758396592214,-0.3897930205887171,0.0
2019-03-07,1.0,-0.0,-0.4927781108628114,-0.0,-0.8518013844225214,-0.3806616885594375,0.0
2019-03-08,1.0,-0.0,-0.4833351636283769,-0.0,-0.8881781243136394,-0.37392927739951676,0.0
2019-03-11,1.0,-0.0,-0.481264183317651,-0.0,-0.8853434438478995,-0.4008689876570543,0.0
2019-03-12,1.0,-0.0,-0.4608535462081671,-0.0,-0.8995729477768165,-0.43076450721522874,0.0
2019-03-13,1.0,-0.0,-0.4680015704750687,-0.0,-0.9031353412978854,-0.43328285377755343,0.0
2019-03-14,1.0,-0.0,-0.46672828096118296,-0.0,-0.9048899344647958,-0.42903153531619337,0.0
2019-03-15,1.0,-0.0,-0.45160473685690977,-0.0,-0.9171050040786476,-0.44415065680290294,0.0
2019-03-18,1.0,-0.0,-0.45864917809385913,-0.0,-0.9212446412855237,-0.45916020781875483,0.0
2019-03-19,1.0,-0.0,-0.4566103337228192,-0.0,-0.9229673116931232,-0.4703183333808317,0.0
2019-03-20,1.0,-0.0,-0.456264640347369,-0.0,-0.9221562017939782,-0.4782323030337657,0.0
2019-03-21,1.0,-0.0,-0.45784854635373484,-0.0,-0.9256167633858381,-0.47522941025127924,0.0
2019-03-22,1.0,-0.0,-0.45217066083604246,-0.0,-0.9503437958514341,-0.4744382749791421,0.0
2019-03-25,1.0,-0.0,-0.3877069230331645,-0.04772740201376643,-0.939700779338984,-0.4691677569827636,0.0
2019-03-26,1.0,-0.0,-0.39555669779262687,-0.06133813072903281,-0.9249264684885349,-0.47374282532339584,0.0
2019-03-27,1.0,-0.0,-0.3867237687366167,-0.06483940042826553,-0.92813704496788,-0.4754032833690221,0.0
2019-03-28,1.0,-0.0,-0.3813072903281076,-0.07824323938433422,-0.9123904166309718,-0.4836517319169593,0.0
2019-03-29,1.0,-0.0,-0.3813528024772024,-0.10369023607283884,-0.8809692906451522,-0.4748160563620352,0.0
2019-04-01,1.0,-0.0,-0.38714261353947593,-0.09918717671801285,-0.8807196043881089,-0.47499005286193374,0.0
2019-04-02,1.0,-0.0,-0.3855993223210503,-0.1012565297190456,-0.867118452633065,-0.46968798531695605,0.0
2019-04-03,1.0,-0.0,-0.3858276611969385,-0.10187251108537859,-0.8641229135481685,-0.47244895077244614,0.0
2019-04-04,1.0,-0.0,-0.3848692561563849,-0.10623113593410623,-0.8633889029928634,-0.4663338128684663,0.0
2019-04-05,1.0,-0.0,-0.3673721786547489,-0.1061078786856677,-0.8612024622649465,-0.476150321837142,0.0
2019-04-08,1.0,-0.0,-0.36948488241881294,-0.11466965285554312,-0.8515677491601343,-0.4638297872340425,0.0
2019-04-09,1.0,-0.0,-0.3510039485843905,-0.13556806407348287,-0.8692486488000224,-0.4445937998823826,0.0
2019-04-10,1.0,-0.0,-0.3278162331137658,-0.14812437199955342,-0.86496594842023,-0.4502065423690968,0.0
2019-04-11,1.0,-0.0,-0.3245300909141614,-0.14808410954319817,-0.8644096157063975,-0.45175414133526687,0.0
2019-04-12,1.0,-0.0,-0.32353433368661794,-0.14673397668321525,-0.8657611424108886,-0.4530596307246053,0.0
2019-04-15,1.0,-0.0,-0.32476126654380966,-0.14460825375551462,-0.8666722510749986,-0.4561903166359524,0.0
2019-04-16,1.0,-0.0,-0.32426924258075324,-0.15260057511376643,-0.8626427315112091,-0.4523018509729473,0.0
2019-04-17,1.0,-0.0,-0.3177525704067948,-0.15263187304425568,-0.8667299955297273,-0.4568059901654001,0.0
2019-04-18,1.0,-0.0,-0.3317669435819977,-0.1490307963413611,-0.8609829095689631,-0.4553159352185953,0.0
2019-04-22,1.0,-0.0,-0.34337925217880233,-0.1400337362946303,-0.8701714928310375,-0.45777340455439974,0.0
2019-04-23,1.0,-0.0,-0.3430154088404004,-0.14045101788325273,-0.8741142728601956,-0.4542514902710606,0.0
2019-04-24,1.0,-0.0,-0.33493414216305784,-0.14396045721346926,-0.8703625691577499,-0.4591793748420255,0.0
2019-04-25,1.0,-0.0,-0.33333333333333337,-0.15546938660822163,-0.8693697490797719,-0.4517126078282615,0.0
2019-04-26,1.0,-0.0,-0.3135110886814142,-0.15992373903047635,-0.8801973813328847,-0.45005186867412456,0.0
2019-04-29,1.0,-0.0,-0.3073105072768571,-0.155211575670901,-0.883233784806932,-0.4584279745380107,0.0
2019-04-30,1.0,-0.0,-0.28878348214285715,-0.1625279017857143,-0.8701450892857143,-0.46872209821428573,0.0
2019-05-01,1.0,-0.0,-0.2874041009903752,-0.1674710559352769,-0.8628818524201424,-0.4720323615567025,0.0
2019-05-02,1.0,-0.0,-0.2944504835967333,-0.1636145720099228,-0.8468935529726567,-0.4823424478077878,0.0
2019-05-03,1.0,-0.0,-0.2659749532814548,-0.16935821270186596,-0.86400022313335,-0.4898334867375115,0.0
2019-05-06,1.0,-0.0,-0.29315742397137745,-0.1601352862254025,-0.8685990608228981,-0.473278175313059,0.0
2019-05-07,1.0,-0.0,-0.30429908637408215,-0.1686284401098593,-0.8590605907740597,-0.4705453730172075,0.0
2019-05-08,1.0,-0.0,-0.2948696524064171,-0.19187277183600712,-0.8171512923351157,-0.4813112745098039,0.0
2019-05-09,1.0,-0.0,-0.2933723196881092,-0.1945976051239209,-0.8208020050125314,-0.4759398496240602,0.0
2019-05-10,1.0,-0.0,-0.2901567363272566,-0.1957814584259671,-0.82456091596265,-0.46848599377501116,0.0
2019-05-13,1.0,-0.0,-0.2987921348314607,-0.17174157303370788,-0.8462921348314607,-0.49216292134831463,0.0
2019-05-14,1.0,-0.0,-0.26313149608493325,-0.21258394404659067,-0.819879064842422,-0.4909577284253351,0.0
2019-05-15,1.0,-0.0,-0.27736878936319104,-0.20554233729881033,-0.8293631910426872,-0.4868579426172148,0.0
2019-05-16,1.0,-0.0,-0.27841052189729953,-0.20696795858402126,-0.8251294249335386,-0.48784105218973,0.0
2019-05-17,1.0,-0.0,-0.26871417331684844,-0.22117005732269307,-0.8288187029335732,-0.4912329998876026,0.0
2019-05-20,1.0,-0.0,-0.2657601977750309,-0.2239015619732554,-0.8280986627710978,-0.49154399370715807,0.0
2019-05-21,1.0,-0.0,-0.2607182940516274,-0.22721661054994388,-0.8268237934904602,-0.4910774410774411,0.0
2019-05-22,1.0,-0.0,-0.25152806594515786,-0.23714461952559862,-0.8263612403970167,-0.4887567991925083,0.0
2019-05-23,1.0,-0.0,-0.24300111982082867,-0.2371780515117581,-0.8348544232922731,-0.484518477043673,0.0
2019-05-24,1.0,-0.0,-0.22432824172148508,-0.24827182517560484,-0.8268759058980935,-0.48787490244174375,0.0
2019-05-28,1.0,-0.0,-0.22444778278528904,-0.24408835475435375,-0.823346130306571,-0.4900684359873143,0.0
2019-05-29,1.0,-0.0,-0.22100274382639062,-0.24378481749397188,-0.8219561542085861,-0.4847703777611485,0.0
2019-05-30,1.0,-0.0,-0.21901762528316482,-0.24943367036852862,-0.8124758273937785,-0.4816288192717829,0.0
2019-05-31,1.0,-0.0,-0.21801104972375693,-0.2499447513812155,-0.8124309392265193,-0.4820718232044199,0.0
2019-06-03,1.0,-0.0,-0.21998619737750172,-0.2449965493443754,-0.8130296756383713,-0.482512077294686,0.0
2019-06-04,1.0,-0.0,-0.20478041518484824,-0.24627133129324844,-0.8278885121164503,-0.4779036749097125,0.0
2019-06-05,1.0,-0.0,-0.20277944629498174,-0.26197236935510293,-0.8369737345055426,-0.42857532900125594,0.0
2019-06-06,1.0,-0.0,-0.22322984749455335,-0.25389433551198254,-0.8123093681917211,-0.43387799564270146,0.0
2019-06-07,1.0,-0.0,-0.2186554759244625,-0.25672398288688447,-0.8123824835817641,-0.43722920129710874,0.0
2019-06-10,1.0,-0.0,-0.21177049987687763,-0.24635420941749434,-0.8439081780623273,-0.4340200826287997,0.0
2019-06-11,1.0,-0.0,-0.21129160825705723,-0.24768423077980262,-0.8480525549050328,-0.4416591077760369,0.0
2019-06-12,1.0,-0.0,-0.22059631012519218,-0.253569075334944,-0.8392817922249067,-0.4319953876564902,0.0
2019-06-13,1.0,-0.0,-0.2244640605296343,-0.25930697954931736,-0.8372717802511104,-0.42036295849553157,0.0
2019-06-14,1.0,-0.0,-0.22817759960460196,-0.2611274334825229,-0.8358549108981576,-0.4206595458414564,0.0
2019-06-17,1.0,-0.0,-0.2162043152796125,-0.2616138265081462,-0.8544143549097314,-0.4198590929106121,0.0
2019-06-18,1.0,-0.0,-0.22910131528259314,-0.261350503549612,-0.8486324362995983,-0.41255296901656485,0.0
2019-06-19,1.0,-0.0,-0.22516410777555,-0.2697684638413579,-0.847400368040869,-0.40426817545112465,0.0
2019-06-20,1.0,-0.0,-0.22967770322296774,-0.26924980750192495,-0.8461115388846111,-0.4049059509404906,0.0
2019-06-21,1.0,-0.0,-0.2307904082812543,-0.2705173030861988,-0.8477823968284558,-0.4040139856289403,0.0
2019-06-24,1.0,-0.0,-0.2331117424764847,-0.27517722671227207,-0.8424406256033984,-0.40766281411193556,0.0
2019-06-25,1.0,-0.0,-0.22946206896551727,-0.27575172413793103,-0.8445793103448276,-0.4088275862068966,0.0
2019-06-26,1.0,-0.0,-0.22306566925221524,-0.26957793910619154,-0.8372208573715738,-0.43048002870786983,0.0
2019-06-27,1.0,-0.0,-0.23086946878119108,-0.2851280913829433,-0.853803925917711,-0.4027669956748364,0.0
2019-06-28,1.0,-0.0,-0.21672487388436165,-0.2892344364986973,-0.8626032485171018,-0.4032097122900382,0.0
2019-07-01,1.0,-0.0,-0.21941688376475807,-0.2874009201263788,-0.8624799068787761,-0.40219500027714655,0.0
2019-07-02,1.0,-0.0,-0.22502838470272216,-0.284788568580211,-0.8575503309240952,-0.40189969815291743,0.0
2019-07-03,1.0,-0.0,-0.22228683780565478,-0.28694857522638534,-0.8594334136412728,-0.40057046329373325,0.0
2019-07-05,1.0,-0.0,-0.22143489813994688,-0.28412865367581935,-0.8578664747564216,-0.40447852081488045,0.0
2019-07-08,1.0,-0.0,-0.21977352639884826,-0.2854453334809934,-0.8587723912622166,-0.40463467980841106,0.0
2019-07-09,1.0,-0.0,-0.2145345943255351,-0.2863226591449588,-0.856340910347879,-0.40813561196836456,0.0
2019-07-10,1.0,-0.0,-0.2143588041704693,-0.28543377858900965,-0.8563013357670289,-0.4094969440526563,0.0
2019-07-11,1.0,-0.0,-0.21022350077450763,-0.29514273069263114,-0.8564394777605665,-0.40429298517371104,0.0
2019-07-12,1.0,-0.0,-0.22744610281923713,-0.2916804864566058,-0.8430071862907683,-0.40182421227197346,0.0
2019-07-15,1.0,-0.0,-0.21442350088183423,-0.28621031746031744,-0.8501157407407407,-0.4049823633156967,0.0
2019-07-16,1.0,-0.0,-0.21729368599748097,-0.23840424949345598,-0.8475713268714747,-0.4348064180493949,0.0
2019-07-17,1.0,-0.0,-0.22135145503370418,-0.23718967501507096,-0.8496191154710364,-0.4320436236093605,0.0
2019-07-18,1.0,-0.0,-0.22123045751991896,-0.23683706157763598,-0.8514634613804999,-0.4284697314021301,0.0
2019-07-19,1.0,-0.0,-0.22328369648527321,-0.24351253695390343,-0.842822730756597,-0.4277345888536078,0.0
2019-07-22,1.0,-0.0,-0.2277985942072587,-0.24489237754013618,-0.840385088750923,-0.42192927276208186,0.0
2019-07-23,1.0,-0.0,-0.22660986400131083,-0.2413294008411164,-0.8379758588672238,-0.42498224916707633,0.0
2019-07-24,1.0,-0.0,-0.22628892709953874,-0.24441169245885533,-0.8360217254837742,-0.4226097873850269,0.0
2019-07-25,1.0,-0.0,-0.2118385991625428,-0.24718581760835284,-0.8544510305073685,-0.4055685464136168,0.0
2019-07-26,1.0,-0.0,-0.23544420618332834,-0.2447816291631606,-0.8404223555278086,-0.39369181075432264,0.0
2019-07-29,1.0,-0.0,-0.22651963713401055,-0.24504318539844638,-0.8405942745396273,-0.4039056982997447,0.0
2019-07-30,1.0,-0.0,-0.2350499905678174,-0.2432964130757,-0.8290888511601584,-0.38747406149783054,0.0
2019-07-31,1.0,-0.0,-0.25186461671019683,-0.24144430383155174,-0.8222623118554618,-0.3770160747462237,0.0
2019-08-01,1.0,-0.0,-0.2932196886647665,-0.2206204779653585,-0.8595702696777022,-0.3672166191624644,0.0
2019-08-02,1.0,-0.0,-0.2872925170068027,-0.23714285714285716,-0.8563265306122448,-0.3403265306122449,0.0
2019-08-05,1.0,-0.0,-0.28382568957075244,-0.2296393014525869,-0.865513301779011,-0.34119471193079814,0.0
2019-08-06,1.0,-0.0,-0.2837902966691657,-0.23870086751633288,-0.8073792438684803,-0.34764913783870627,0.0
2019-08-07,1.0,-0.0,-0.27762138395131236,-0.24099841818815518,-0.8155178423014022,-0.34689938068044723,0.0
2019-08-08,1.0,-0.0,-0.27222222222222225,-0.2388888888888889,-0.8209339774557166,-0.3517981749865808,0.0
2019-08-09,1.0,-0.0,-0.27027244233705694,-0.24037611508478662,-0.8184521417664551,-0.34978167108682257,0.0
2019-08-12,1.0,-0.0,-0.2728373795553642,-0.22947731065295798,-0.8230338590730474,-0.36615169295365235,0.0
2019-08-13,1.0,-0.0,-0.2622611036339166,-0.22799461641991925,-0.8296635262449529,-0.3718707940780619,0.0
2019-08-14,1.0,-0.0,-0.271699528504072,-0.22915773681954565,-0.8096335190741534,-0.3684901414487784,0.0
2019-08-15,1.0,-0.0,-0.28762594874778513,-0.24449263480813477,-0.7863433210800518,-0.3261312247110782,0.0
2019-08-16,1.0,-0.0,-0.29073956346683616,-0.24194744649290104,-0.7801440983259165,-0.33606166560712014,0.0
2019-08-19,1.0,-0.0,-0.28206008130510535,-0.2466078876511272,-0.7830367984794889,-0.3280977773084842,0.0
2019-08-20,1.0,-0.0,-0.28613204067653725,-0.24737868170082725,-0.7811001633384267,-0.31987986722166606,0.0
2019-08-21,1.0,-0.0,-0.28579705564773117,-0.2572489531484554,-0.7752495325379896,-0.315319585999842,0.0
2019-08-22,1.0,-0.0,-0.2872757921352754,-0.2527984828930387,-0.7732767930044513,-0.3204888455764216,0.0
2019-08-23,1.0,-0.0,-0.2856427950588669,-0.2542207706692654,-0.772460294466247,-0.32154239207733026,0.0
2019-08-26,1.0,-0.0,-0.28253002569885144,-0.2544186290449467,-0.7686578905963182,-0.31675145539413646,0.0
2019-08-27,1.0,-0.0,-0.2797832517473364,-0.25499332478207376,-0.7648229103950158,-0.318133033166671,0.0
2019-08-28,1.0,-0.0,-0.29741107135339934,-0.23844980004209643,-0.7653125657756263,-0.329851610187329,0.0
