Date,IWF,IWM,MTUM,SPY,VICR,VLUE,VXX
2018-11-28,-1.212916418164778,-2.2103603987390303,-0.3626139558660646,-1.9476016017721733,1.0,-1.7864871773025475,0.0
2018-11-29,-1.1658700209643604,-2.1843186582809224,-0.3129559748427673,-1.9368553459119497,1.0,-1.7858280922431868,0.0
2018-11-30,-1.1662474849094568,-2.1845238095238098,-0.31153588195841714,-1.9375419181757212,1.0,-1.78378604963112,0.0
2018-12-03,-1.1644329033338918,-2.1855419668286142,-0.3055788239236053,-1.9378455352655386,1.0,-1.7832132685541968,0.0
2018-12-04,-1.1562055996656915,-2.1895528625156704,-0.293940660259089,-1.937150020894275,1.0,-1.7808608441287086,0.0
2018-12-06,-1.1004595662339756,-2.0633717648955896,-0.3099250181407724,-1.890994114327179,1.0,-1.697895670402322,0.0
2018-12-07,-1.0979456486573924,-2.0737625363959884,-0.302491103202847,-1.9014073115496604,1.0,-1.7123099320608217,0.0
2018-12-10,-1.0566594844784933,-2.0740563402761154,-0.27435958822121137,-1.8933046045806399,1.0,-1.6819088660122894,0.0
2018-12-11,-1.0549126027615932,-2.0753451991379994,-0.2732859765344401,-1.8929683135126505,1.0,-1.6849708675871975,0.0
2018-12-12,-1.056535973808193,-2.0758604168330272,-0.2743751497245069,-1.8944342409965662,1.0,-1.6840214006228538,0.0
2018-12-13,-1.0540626744278767,-2.0704090582888126,-0.27461924886372696,-1.8945857587114268,1.0,-1.6801690455306595,0.0
2018-12-14,-1.0549713193116637,-2.057600382409178,-0.28115041427660936,-1.8956341618865522,1.0,-1.6775015933715742,0.0
2018-12-17,-1.033727481945877,-2.060868185064677,-0.2565669391318149,-1.882152210142052,1.0,-1.7024839298468375,0.0
2018-12-18,-1.0178557320060047,-2.0485107055384377,-0.2302283321482184,-1.8878091174843963,1.0,-1.7163624871612546,0.0
2018-12-19,-1.032040605916409,-2.0545642001744784,-0.22801173764771196,-1.8934094694266,1.0,-1.722737727020382,0.0
2018-12-20,-1.0158642462509864,-2.0236779794790847,-0.25335438042620356,-1.8925019731649564,1.0,-1.7072612470402524,0.0
2018-12-21,-1.0106951871657754,-2.0288612771311736,-0.24229317395407363,-1.8998899024850582,1.0,-1.6822900283107896,0.0
2018-12-24,-0.9841875681570338,-2.000467362517526,-0.23710858389157188,-1.8847172456768968,1.0,-1.682972425611466,0.0
2018-12-26,-0.9894508222153273,-2.0310269934843315,-0.21300031026993482,-1.8565001551349674,1.0,-1.666770089978281,0.0
2018-12-27,-0.883990547924974,-1.9496381627529165,-0.16629744498596954,-1.7422094225372913,1.0,-1.642371880076798,0.0
2018-12-28,-0.8826654859419969,-1.9496716109512213,-0.16574422551841195,-1.740830934986348,1.0,-1.6406169286399528,0.0
2018-12-31,-0.8817624916968042,-1.9515831426673556,-0.16606391615617389,-1.740792678426452,1.0,-1.6404900730681231,0.0
2019-01-02,-0.8795545065643899,-1.9537542410385014,-0.1552588877415548,-1.7417023159758074,1.0,-1.6454491812951764,0.0
2019-01-03,-0.8839970501474926,-1.946607669616519,-0.17315634218289086,-1.7441740412979352,1.0,-1.6266961651917404,0.0
2019-01-04,-0.8430598215591634,-1.9552435278630977,-0.1575983618546146,-1.7264882258300425,1.0,-1.630832236360977,0.0
2019-01-07,-0.7839174371102989,-1.9010248692037555,-0.17924460689457467,-1.7103848634702217,1.0,-1.5923457321006236,0.0
2019-01-08,-0.783693011290553,-1.8802343861654995,-0.18200657424610545,-1.7148778047734743,1.0,-1.5851793625839645,0.0
2019-01-09,-0.7790540058500394,-1.8644503103374477,-0.17871156452878648,-1.7168438324891204,1.0,-1.5951344795605338,0.0
2019-01-10,-0.7799800370740054,-1.8596891487237988,-0.17881077998003708,-1.7185940396406674,1.0,-1.5925424212177386,0.0
2019-01-11,-0.7816896379347283,-1.8443904877526245,-0.18481753909876455,-1.7237734771120476,1.0,-1.6067271299007357,0.0
2019-01-14,-0.7743378797719564,-1.861730533304467,-0.1843833441581872,-1.7444612831060113,1.0,-1.6515840369488346,0.0
2019-01-15,-0.7585188387003818,-1.8456883509833586,-0.202434983070384,-1.7325120668539733,1.0,-1.6649376846048558,0.0
2019-01-16,-0.7421147600144351,-1.8516780945507036,-0.19198845182244675,-1.7335258029592204,1.0,-1.6983760375315768,0.0
2019-01-17,-0.7424056569738077,-1.849123313370373,-0.19359261129951658,-1.7328090049787144,1.0,-1.697597229237319,0.0
2019-01-18,-0.7406197837288628,-1.8357645692720808,-0.21583569199506494,-1.7353218666086072,1.0,-1.7298788010740982,0.0
2019-01-22,-0.6557549365567985,-1.9823560327351901,-0.06689691418274644,-1.947668743899692,1.0,-1.8553194684285605,0.0
2019-01-23,-0.6439963888052963,-1.9386849232621122,-0.09772795666566354,-1.958095094793861,1.0,-1.8848931688233521,0.0
2019-01-24,-0.645275353596148,-1.9363526933493829,-0.10006018657839301,-1.9580198615708695,1.0,-1.8835389708095096,0.0
2019-01-25,-0.663695735689589,-1.9067998463311566,-0.10487898578563198,-2.0464079907798696,1.0,-1.9617364579331542,0.0
2019-01-28,-0.657611639965947,-1.88065939168795,-0.15734076309883138,-2.074839408714496,1.0,-1.968965250367619,0.0
2019-01-29,-0.679489200693678,-1.8834147879552263,-0.16727100740974302,-2.136922591833517,1.0,-2.015528929528614,0.0
2019-01-30,-0.6822267781107082,-1.8824317930925722,-0.1700047311149661,-2.1349156284497717,1.0,-2.0156126793881093,0.0
2019-01-31,-0.6396601903563283,-1.911429245654055,-0.16974750255643828,-2.105010619051365,1.0,-2.040037756627075,0.0
2019-02-01,-0.6360401676286866,-1.9195066023562901,-0.1768008223294062,-2.1174191507867475,1.0,-2.0572467778919905,0.0
2019-02-04,-0.6405187411039065,-1.9182350150245138,-0.17681480309979442,-2.1182982761347464,1.0,-2.0537719436976123,0.0
2019-02-05,-0.6293103448275862,-1.9146630813033851,-0.17779183802594117,-2.120452388484657,1.0,-2.066751028155647,0.0
2019-02-06,-0.6317204301075269,-1.9011701454775458,-0.1774193548387097,-2.124446552814674,1.0,-2.0716318785578745,0.0
2019-02-07,-0.6365793845423622,-1.9055454473538487,-0.17577723281385968,-2.1272842338422593,1.0,-2.065659362392216,0.0
2019-02-08,-0.040574751967157034,-1.8399589462880601,-0.0,-2.1331508723913783,1.0,-1.8286691755046185,0.0
2019-02-11,-0.045314320970727365,-1.8346472886817031,-0.0,-2.137314046753959,1.0,-1.838143552478234,0.0
2019-02-12,-0.05575799243726366,-1.8452389137160539,-0.0,-2.1396356136129255,1.0,-1.8345823306978346,0.0
2019-02-13,-0.04818531756942535,-1.8673357162496564,-0.0,-2.1351388507011273,1.0,-1.823137200989827,0.0
2019-02-14,-0.06912474155754653,-1.8482425913163334,-0.0,-2.1487939352170917,1.0,-1.8256374913852516,0.0
2019-02-15,-0.07689657548404878,-1.8487562874664092,-0.0,-2.1418728036932406,1.0,-1.8227795769310273,0.0
2019-02-19,-0.11095833906228517,-1.8051010587102985,-0.0,-2.147875704661075,1.0,-1.8108070947339476,0.0
2019-02-20,-0.11558065849290536,-1.8147127703540433,-0.0,-2.1520181843229094,1.0,-1.8056206088992972,0.0
2019-02-21,-0.12143444871091608,-1.8386588041689522,-0.0,-2.1283598464070215,1.0,-1.768444871091607,0.0
2019-02-22,-0.1245888157894737,-1.8301809210526319,-0.0,-2.1334292763157894,1.0,-1.7648711622807016,0.0
2019-02-25,-0.12090333241531258,-1.82649407876618,-0.0,-2.1549160011016246,1.0,-1.7829110437895896,0.0
2019-02-26,-0.12205862116416677,-1.8226916196504745,-0.0,-2.1557726709783953,1.0,-1.7798266134580984,0.0
2019-02-27,-0.126142847322472,-1.8184505396301645,-0.0,-2.149859077473019,1.0,-1.7798171444284046,0.0
2019-02-28,-0.11071503459844831,-1.8251904662053537,-0.0,-2.1920738100230657,1.0,-1.8616062067519397,0.0
2019-03-01,-0.09627438552010704,-1.839002746672301,-0.0,-2.2085358123811534,1.0,-1.8989365448271003,0.0
2019-03-04,-0.09040343589382525,-1.837710342885306,-0.0,-2.2085474899669086,1.0,-1.9040343589382527,0.0
2019-03-05,-0.11397576782192166,-1.8131868131868132,-0.0,-2.212806424344886,1.0,-1.9043392504930967,0.0
2019-03-06,-0.1256957655182132,-1.801733248784612,-0.0,-2.219967589656873,1.0,-1.8984006200239556,0.0
2019-03-07,-0.14003792401151766,-1.761991712901187,-0.0,-2.2399044876746963,1.0,-1.8809607416251144,0.0
2019-03-08,-0.1419116077147534,-1.760088249946623,-0.0,-2.3055298555262973,1.0,-1.9094014660878227,0.0
2019-03-11,-0.12770376736857184,-1.7614238647758202,-0.0,-2.3022489614668387,1.0,-1.9709210714797307,0.0
2019-03-12,-0.1419350159559037,-1.7031476646359154,-0.0,-2.3487090223382654,1.0,-2.058819263127357,0.0
2019-03-13,-0.188978102189781,-1.7185401459854015,-0.0,-2.3372992700729927,1.0,-2.0544525547445254,0.0
2019-03-14,-0.2221580656802598,-1.6859617466618548,-0.0,-2.299314326957777,1.0,-2.0101046553590765,0.0
2019-03-15,-0.23297902901465092,-1.6824188451594368,-0.0,-2.277291008330939,1.0,-1.9890835966676241,0.0
2019-03-18,-0.2342238267148014,-1.6987003610108302,-0.044115523465703965,-2.2531407942238264,1.0,-1.990036101083032,0.0
2019-03-19,-0.2138169755534723,-1.6999350977139973,-0.04802769164202784,-2.2448258455325596,1.0,-2.0048316146246483,0.0
2019-03-20,-0.22397567684957287,-1.6979151585348196,-0.04937020414072679,-2.2473577530041986,1.0,-2.02041407267989,0.0
2019-03-21,-0.23638328530259364,-1.6904178674351584,-0.05893371757925071,-2.2508645533141207,1.0,-1.9680115273775216,0.0
2019-03-22,-0.22233480495042343,-1.6706231454005938,-0.11746399363103426,-2.276036766302381,1.0,-1.9510023883621626,0.0
2019-03-25,-0.1900320398718405,-1.5254538981844072,-0.2126735493058028,-2.2701317194731225,1.0,-1.9216803132787468,0.0
2019-03-26,-0.1723816355810617,-1.5497847919655667,-0.24461979913916787,-2.269296987087518,1.0,-1.9375896700143473,0.0
2019-03-27,-0.20889926428975664,-1.4557159026598754,-0.2765280135823429,-2.2309705715902655,1.0,-1.9019524617996602,0.0
2019-03-28,-0.18710179810278918,-1.44400396432111,-0.31126999858417104,-2.2205153617443014,1.0,-1.9163245079994338,0.0
2019-03-29,-0.17076444821251943,-1.4395930479016532,-0.33990391408789034,-2.204889077292638,1.0,-1.9099901088031654,0.0
2019-04-01,-0.1639714709413177,-1.4518748675940965,-0.33309794506037704,-2.204152249134948,1.0,-1.9085516559565001,0.0
2019-04-02,-0.17699115044247787,-1.4477454698693637,-0.40686894226717235,-2.1703890995926396,1.0,-1.821463688720326,0.0
2019-04-03,-0.16602208002250193,-1.4532733281766401,-0.4126995288657619,-2.1665143098235005,1.0,-1.8333450530905,0.0
2019-04-04,-0.17739890094406086,-1.4558968578272509,-0.3945329012258701,-2.1659856277300267,1.0,-1.8514160913061857,0.0
2019-04-05,-0.2065163615803237,-1.4342356350272103,-0.4018658562442575,-2.1732277899498196,1.0,-1.8517916460527246,0.0
2019-04-08,-0.20842164759078705,-1.420729122509538,-0.40483255616786773,-2.1772643775611136,1.0,-1.8538928924685603,0.0
2019-04-09,-0.23992064054417914,-1.3922624530574648,-0.4184794161411465,-2.1930843902784667,1.0,-1.8419187982710976,0.0
2019-04-10,-0.016302676099661642,-1.3576745616733312,-0.28594278683482005,-2.145186096585666,1.0,-1.3469086434943094,0.0
2019-04-11,-0.058754983134007975,-1.3149954001839925,-0.3132168046611469,-2.1422876418276604,1.0,-1.3038331800061331,0.0
2019-04-12,-0.059151648890523476,-1.31236974377835,-0.3154958930979527,-2.142209145519186,1.0,-1.3004781169547626,0.0
2019-04-15,-0.047175019937427155,-1.3185080669897553,-0.3193055640758236,-2.1395619900619596,1.0,-1.3100423286914913,0.0
2019-04-16,-0.06530238240684177,-1.3226634086744042,-0.3342089187538179,-2.1026878436163714,1.0,-1.2838729383017715,0.0
2019-04-17,-0.06070229007633587,-1.283969465648855,-0.3506564885496183,-2.115969465648855,1.0,-1.2955725190839695,0.0
2019-04-18,-0.07149393033611907,-1.2766424693466725,-0.35240651497590436,-2.1045568230342218,1.0,-1.295003965107058,0.0
2019-04-22,-0.0958267041977726,-1.26887773834292,-0.32951903071839433,-2.11675437522947,1.0,-1.3083465916044548,0.0
2019-04-23,-0.1076041920545942,-1.245003655861565,-0.31629295637338534,-2.1066902266634173,1.0,-1.3174506458688764,0.0
2019-04-24,-0.09179889354975987,-1.2332664599671714,-0.3352787403489574,-2.09423065231929,1.0,-1.32476138367074,0.0
2019-04-25,-0.0189657435358971,-1.3975587347420924,-0.4469746685916788,-2.2691298070612946,1.0,-1.4299120619503873,0.0
2019-04-26,-0.01972127267946358,-1.401393636602682,-0.4387983171180647,-2.270115698133053,1.0,-1.4437286352879306,0.0
2019-04-29,-0.021115642678594924,-1.386001841862913,-0.43007499013287726,-2.2757531903696884,1.0,-1.4652019471122222,0.0
2019-04-30,-0.019280121076528264,-1.3854050141475291,-0.4283082187273804,-2.277949595314865,1.0,-1.4692373494768705,0.0
2019-05-01,-0.03740222178400053,-1.3578518372444621,-0.4337080128837179,-2.2858081903635052,1.0,-1.458620916321567,0.0
2019-05-02,-0.028151453507447997,-1.3728591114902553,-0.424109193516635,-2.260778266290439,1.0,-1.4762123498917252,0.0
2019-05-03,-0.029496591504981642,-1.371001573151547,-0.43209229155742007,-2.2522286313581543,1.0,-1.469979024646041,0.0
2019-05-06,-0.018959205020920498,-1.3285826359832635,-0.4474372384937238,-2.2549686192468616,1.0,-1.487774581589958,0.0
2019-05-07,-0.006240967021416371,-1.309551964262252,-0.44790434896859815,-2.2899750361319144,1.0,-1.5157666535277887,0.0
2019-05-08,-0.01950296784293262,-1.2863479225099472,-0.48646533168090794,-2.2207292414063007,1.0,-1.5096862566042657,0.0
2019-05-09,-0.021125383060572468,-1.2846058551216013,-0.4877094607811176,-2.2197300645497817,1.0,-1.5070091934537393,0.0
2019-05-10,-0.019012892303685375,-1.2804401614793592,-0.4903633285584061,-2.2224899075400444,1.0,-1.49895819768199,0.0
2019-05-13,-0.03086741338890336,-1.2814535035165409,-0.4762307892680385,-2.2189372232352174,1.0,-1.504558478770513,0.0
2019-05-14,-0.0,-1.152512,-0.604288,-2.168384,1.0,-1.4748160000000001,0.0
2019-05-15,-0.0,-1.1471775485359135,-0.630422246427885,-2.1764592810918177,1.0,-1.4532581533927087,0.0
2019-05-16,-0.0,-1.1539003458434738,-0.649096964262841,-2.152235173562188,1.0,-1.449276290508518,0.0
2019-05-17,-0.0,-1.136829956399077,-0.6663246986406771,-2.1351628622723777,1.0,-1.4735829699923058,0.0
2019-05-20,-0.0,-1.1452191745706228,-0.6532299410407588,-2.139643681107408,1.0,-1.4704562932581386,0.0
2019-05-21,-0.0,-1.1431864754098362,-0.6625256147540983,-2.1296746926229506,1.0,-1.4683017418032787,0.0
2019-05-22,-0.0,-1.1379596527068436,-0.6675817160367722,-2.121105720122574,1.0,-1.457482124616956,0.0
2019-05-23,-0.0,-1.139555669050051,-0.6696884576098059,-2.118424412665986,1.0,-1.4563329928498467,0.0
2019-05-24,-0.0,-1.1061733104456735,-0.6861847542755419,-2.109161421577977,1.0,-1.4561637739207831,0.0
2019-05-28,-0.0,-1.1050943396226416,-0.669685534591195,-2.0727044025157233,1.0,-1.4418238993710693,0.0
2019-05-29,-0.0,-1.1224438589888344,-0.6747584995609083,-2.070066491029984,1.0,-1.4054698281269602,0.0
2019-05-30,-0.0,-1.117953220041387,-0.6710353044459773,-2.0693547375681947,1.0,-1.4123659622499531,0.0
2019-05-31,-0.0,-1.1143751957406829,-0.6657688694018165,-2.0629502035703102,1.0,-1.4205449420607579,0.0
2019-06-03,-0.0,-1.1258414360508602,-0.7078035402642732,-2.053166292695088,1.0,-1.3459860383944153,0.0
2019-06-04,-0.0,-1.1148429710867398,-0.7112412761714855,-2.0643693918245263,1.0,-1.3409147557328014,0.0
2019-06-05,-0.0,-1.0964701533912402,-0.7514322676030308,-2.075833179326064,1.0,-1.2366167683114644,0.0
2019-06-06,-0.0,-1.1039536888779407,-0.7446729892843946,-2.0690355955166893,1.0,-1.2407932011331444,0.0
2019-06-07,-0.0,-1.142998210207986,-0.7407270258594087,-2.050854779979016,1.0,-1.2370548663827685,0.0
2019-06-10,-0.0,-1.1491016854973144,-0.7205655368278076,-2.0482188059517195,1.0,-1.2560968080508736,0.0
2019-06-11,-0.0,-1.1547574510537475,-0.7357525876044394,-2.061354283576506,1.0,-1.283327098141913,0.0
2019-06-12,-0.0,-1.1599226884469107,-0.7381382879231871,-2.0577342727102685,1.0,-1.2790697674418605,0.0
2019-06-13,-0.0,-1.1821303696303695,-0.7549325674325674,-2.0379620379620382,1.0,-1.2686688311688312,0.0
2019-06-14,-0.0,-1.172153635116598,-0.7780271854345929,-2.0389075944631503,1.0,-1.2460406534480608,0.0
2019-06-17,-0.0,-1.1703334372078529,-0.7773761296354004,-2.0358367092552196,1.0,-1.2489248987223434,0.0
2019-06-18,-0.0,-1.1499126964330257,-0.7814292841107509,-2.042279870291843,1.0,-1.262284859067099,0.0
2019-06-19,-0.0,-1.1463870044189954,-0.8013941619468476,-2.043692039584241,1.0,-1.232526296134935,0.0
2019-06-20,-0.0,-1.1515474251346949,-0.7797268512717704,-2.0776845006891365,1.0,-1.255982959528881,0.0
2019-06-21,-0.0,-1.15875501002004,-0.778243987975952,-2.0660070140280564,1.0,-1.2594564128256514,0.0
2019-06-24,-0.0,-1.1391451704010545,-0.7830289336596999,-2.064206364149878,1.0,-1.28990146237369,0.0
2019-06-25,-0.0,-1.1804068857589984,-0.7747104851330203,-2.031987480438185,1.0,-1.2727386541471049,0.0
2019-06-26,-0.0,-1.178018672849176,-0.7556237859515007,-2.0098377091296444,1.0,-1.322576602544019,0.0
2019-06-27,-0.0,-1.1608602691485348,-0.7590869073072569,-2.012514149163627,1.0,-1.3560558420324489,0.0
2019-06-28,-0.0,-1.1394559959796469,-0.7671964319366794,-2.020918399396947,1.0,-1.3542307933915447,0.0
2019-07-01,-0.0,-1.1546009182967483,-0.7557708031951695,-2.018932008302409,1.0,-1.3603371281212655,0.0
2019-07-02,-0.0,-1.1612943763744894,-0.7504869619855482,-2.012378259503613,1.0,-1.3592208608231229,0.0
2019-07-03,-0.0,-1.172598088531187,-0.741763078470825,-2.0076710261569417,1.0,-1.3656941649899397,0.0
2019-07-05,-0.0,-1.1715972614785504,-0.7377049180327869,-2.003642987249545,1.0,-1.3680673324539916,0.0
2019-07-08,-0.0,-1.1783559577677223,-0.7311463046757164,-2.00333081950729,1.0,-1.3717320261437906,0.0
2019-07-09,-0.0,-1.1740687229097306,-0.730133802374521,-2.0042716251020796,1.0,-1.3733902883346945,0.0
2019-07-10,-0.0,-1.163607793840352,-0.7257071024512884,-2.0154619736015085,1.0,-1.380578252671276,0.0
2019-07-11,-0.0,-1.1991617968242725,-0.6011451508175433,-1.8325954784251226,1.0,-1.2699368396198571,0.0
2019-07-12,-0.0,-1.2000117931481808,-0.6066395424258506,-1.8406156023350433,1.0,-1.2493071525443717,0.0
2019-07-15,-0.0,-1.2048000943507489,-0.6132798679089515,-1.8336478358296968,1.0,-1.245135039509376,0.0
2019-07-16,-0.0,-1.192146442279303,-0.6181281369943903,-1.8383229997047534,1.0,-1.2563330380868025,0.0
2019-07-17,-0.0,-1.1902289355676188,-0.6188340807174888,-1.8344347415624265,1.0,-1.2569034694359216,0.0
2019-07-18,-0.0,-1.1908378967202495,-0.6192074427368545,-1.8366013071895426,1.0,-1.2415945357121827,0.0
2019-07-19,-0.0,-1.1898943391771442,-0.6251106782362316,-1.8364323239478189,1.0,-1.2514019243256005,0.0
2019-07-22,-0.0,-1.1550218340611353,-0.6022070105039538,-1.8405523427357489,1.0,-1.303257405877493,0.0
2019-07-23,-0.0,-1.1512600094206313,-0.5992110221384833,-1.8329015544041454,1.0,-1.3045807819123882,0.0
2019-07-24,-0.0,-1.1517237322037888,-0.6158959877632664,-1.8254500529474058,1.0,-1.2899752912107307,0.0
2019-07-25,-0.0,-1.155431591309454,-0.6079859072225484,-1.8251908396946563,1.0,-1.2833822665883734,0.0
2019-07-26,-0.0,-1.1437709054632943,-0.6065371750484126,-1.8315826536001407,1.0,-1.2863094888797606,0.0
2019-07-29,-0.0,-1.061014501474216,-0.624827005234972,-1.9063120524700643,1.0,-1.4251158312774534,0.0
2019-07-30,-0.0,-1.0587810601046868,-0.628722700198544,-1.901389808074123,1.0,-1.4275916009867036,0.0
2019-07-31,-0.0,-1.0480983665842927,-0.6317280453257791,-1.9085046109336385,1.0,-1.4389729371345912,0.0
2019-08-01,-0.0,-1.0759226925161058,-0.6209284123065808,-1.9031850201697875,1.0,-1.420795954000843,0.0
2019-08-02,-0.0,-1.0526664658029528,-0.6562820126544141,-1.897860801446219,1.0,-1.4191021391985539,0.0
2019-08-05,-0.0,-1.0471295461376617,-0.6354673880372708,-1.9014126840997898,1.0,-1.4273519687406073,0.0
2019-08-06,-0.0,-1.0426649356780362,-0.6317715095007671,-1.8135843266847633,1.0,-1.413076832290806,0.0
2019-08-07,-0.0,-1.073431712622729,-0.6082074196013876,-1.7845258392615677,1.0,-1.4131342230583808,0.0
2019-08-08,-0.0,-1.0709115518154535,-0.6098393456128994,-1.7889130818572352,1.0,-1.4151121049844053,0.0
2019-08-09,-0.0,-1.054466740771076,-0.5977300649388638,-1.7701398233194876,1.0,-1.4280114666822676,0.0
2019-08-12,-0.0,-1.0466121495327103,-0.6098714953271028,-1.777570093457944,1.0,-1.4070677570093457,0.0
2019-08-13,-0.0,-1.0285982735333843,-0.6120735216395561,-1.8021610194374302,1.0,-1.4294438898349875,0.0
2019-08-14,-0.0,-1.044093567251462,-0.6089473684210526,-1.7768421052631578,1.0,-1.4180701754385965,0.0
