Date,AES,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-0.09260856174930705,-0.536064059131506,-0.0,-0.7559901447489991,-0.6950723744995381,0.0
2018-11-13,1.0,-0.06539318299716212,-0.5299807756858198,-0.0,-0.7619846815782246,-0.6941198010436056,0.0
2018-11-14,1.0,-0.06496718058311708,-0.5308502518699435,-0.0,-0.7624179514577927,-0.6947641581437948,0.0
2018-11-15,1.0,-0.06376749717910403,-0.5302979476075752,-0.0,-0.7631362264035865,-0.6923851056692385,0.0
2018-11-16,1.0,-0.0621027341017609,-0.5241933031233844,-0.0,-0.7608953498981176,-0.6940482345427451,0.0
2018-11-19,1.0,-0.06231183286196515,-0.5240701882431652,-0.0,-0.7607274275461484,-0.6939756104978255,0.0
2018-11-20,1.0,-0.03258932616509106,-0.515509378114712,-0.0,-0.7641426802380018,-0.7080854148418859,0.0
2018-11-21,1.0,-0.03057267398166241,-0.5112881406884112,-0.0,-0.7631745077408687,-0.7011273109875245,0.0
2018-11-23,1.0,-0.031149559941125234,-0.5077348232254965,-0.0,-0.7639001531945571,-0.701000270343336,0.0
2018-11-26,1.0,-0.030837136680278644,-0.5088277684362239,-0.0,-0.7629413884218111,-0.700036031707903,0.0
2018-11-27,1.0,-0.027734515394752603,-0.5079669342278663,-0.0,-0.761231580208458,-0.6981550257577572,0.0
2018-11-28,1.0,-0.025903469804298234,-0.5202605354784489,-0.0,-0.7584043702725417,-0.697022451674871,0.0
2018-11-29,1.0,-0.007272187592757495,-0.509557732264767,-0.0,-0.753339269813001,-0.698070644108044,0.0
2018-11-30,1.0,-0.006767185088448296,-0.5094978036329099,-0.0,-0.7536507182713997,-0.6981479282915826,0.0
2018-12-03,1.0,-0.005160754537904852,-0.5098172974255546,-0.0,-0.7533515244987543,-0.6976213073911496,0.0
2018-12-04,1.0,-0.0,-0.5115178756246858,-0.0,-0.7498003962504066,-0.6958038856196588,0.0
2018-12-06,1.0,-0.0,-0.4509273903666427,-0.0,-0.7521782890007189,-0.6725521207764198,0.0
2018-12-07,1.0,-0.0,-0.4507188039102933,-0.0,-0.7525876940770557,-0.6718803910293272,0.0
2018-12-10,1.0,-0.0,-0.45036188522254517,-0.0,-0.7477631503960791,-0.651364905681883,0.0
2018-12-11,1.0,-0.0,-0.45134764732754684,-0.0,-0.7590223846505254,-0.6448149840109639,0.0
2018-12-12,1.0,-0.0,-0.45151342090234153,-0.0,-0.7586807538549399,-0.6453169617361507,0.0
2018-12-13,1.0,-0.0,-0.4496561956118576,-0.0,-0.7594225227538589,-0.6440697309481012,0.0
2018-12-14,1.0,-0.0,-0.4495577746077033,-0.0,-0.759429386590585,-0.6440798858773181,0.0
2018-12-17,1.0,-0.0,-0.44631063539057164,-0.0,-0.7392108859029835,-0.6612104304258711,0.0
2018-12-18,1.0,-0.0,-0.4758733496903844,-0.0,-0.7677590840051407,-0.6772695408342095,0.0
2018-12-19,1.0,-0.0,-0.4761153475326496,-0.0,-0.7678733163876471,-0.6776813626669004,0.0
2018-12-20,1.0,-0.0,-0.46823734729493893,-0.0,-0.7673356602675975,-0.6730948225712624,0.0
2018-12-21,1.0,-0.0,-0.4666319534843357,-0.0,-0.7688969886314327,-0.6572362521334144,0.0
2018-12-24,1.0,-0.0,-0.45045122722308445,-0.0,-0.7606483876530435,-0.6629591308846352,0.0
2018-12-26,1.0,-0.0,-0.4495774162019203,-0.0,-0.7618294716265165,-0.6632840798022193,0.0
2018-12-27,1.0,-0.0,-0.41611874046330977,-0.0,-0.6994590095713692,-0.6587321403800805,0.0
2018-12-28,1.0,-0.0,-0.41856338887194705,-0.0,-0.697735022594328,-0.6560394776967647,0.0
2018-12-31,1.0,-0.0,-0.41786575729851116,-0.0,-0.6981341318029332,-0.6564639995564058,0.0
2019-01-02,1.0,-0.0,-0.4173756408479978,-0.0,-0.6974088956630179,-0.6564223361507552,0.0
2019-01-03,1.0,-0.0,-0.4204027144287462,-0.0,-0.7213538769607297,-0.6394204027144288,0.0
2019-01-04,1.0,-0.0,-0.42269295650009686,-0.0,-0.7004784159730096,-0.642238876137275,0.0
2019-01-07,1.0,-0.0,-0.40285340884338927,-0.0,-0.6921150076236113,-0.6277771727292529,0.0
2019-01-08,1.0,-0.0,-0.39259903276639674,-0.0,-0.6986904309080041,-0.6256588599684835,0.0
2019-01-09,1.0,-0.0,-0.39551771969429106,-0.0,-0.6994043571681127,-0.6249082057279626,0.0
2019-01-10,1.0,-0.0,-0.39281150594056713,-0.0,-0.7023191321606264,-0.6236643919414915,0.0
2019-01-11,1.0,-0.0,-0.39589578677712983,-0.0,-0.7042568267291655,-0.625088570338475,0.0
2019-01-14,1.0,-0.0,-0.3975962717684572,-0.0,-0.7062109939225466,-0.6215081895729431,0.0
2019-01-15,1.0,-0.0,-0.40364789849325927,-0.0,-0.7075118269572589,-0.6233968661981459,0.0
2019-01-16,1.0,-0.0,-0.4081688596491228,-0.0,-0.7122532894736842,-0.6208333333333332,0.0
2019-01-17,1.0,-0.0,-0.408181718544498,-0.0,-0.711968434896975,-0.6198761508110477,0.0
2019-01-18,1.0,-0.0,-0.4099066959385291,-0.0,-0.7114709110867179,-0.6228594950603732,0.0
2019-01-22,1.0,-0.0,-0.328895720677445,-0.0,-0.8056051165216436,-0.610441656830721,0.0
2019-01-23,1.0,-0.0,-0.28903243540406814,-0.0,-0.8172622319956019,-0.6424683892248487,0.0
2019-01-24,1.0,-0.0,-0.28845413020747346,-0.0,-0.8205107038688019,-0.6426723900720929,0.0
2019-01-25,1.0,-0.0,-0.21613279946613279,-0.0,-0.9157768879991102,-0.6486486486486486,0.0
2019-01-28,1.0,-0.0,-0.20291791959015482,-0.0,-0.9350428778260387,-0.6463136206704533,0.0
2019-01-29,1.0,-0.0,-0.1912458476397845,-0.0,-0.9393685620969767,-0.6608882561482846,0.0
2019-01-30,1.0,-0.0,-0.18917786406682124,-0.0,-0.9382071123278486,-0.6661172723971283,0.0
2019-01-31,1.0,-0.0,-0.20271101173840134,-0.0,-0.9128563443264394,-0.6792901062045835,0.0
2019-02-01,1.0,-0.0,-0.20194912177822458,-0.0,-0.9108653765602748,-0.679623579347128,0.0
2019-02-04,1.0,-0.0,-0.20499916121456133,-0.0,-0.9049935693116369,-0.6859587317564168,0.0
2019-02-05,1.0,-0.0,-0.20372545729149186,-0.0,-0.9013816635900878,-0.6917827375957935,0.0
2019-02-06,1.0,-0.0,-0.2107687154580472,-0.0,-0.8963601853402557,-0.6841400100485681,0.0
2019-02-07,1.0,-0.0,-0.21193938209929947,-0.0,-0.896542100415841,-0.6823979235857218,0.0
2019-02-08,1.0,-0.0,-0.2185087817429243,-0.0,-0.9130495581161203,-0.6651750755118022,0.0
2019-02-11,1.0,-0.0,-0.20273903545622585,-0.0,-0.9203215145913852,-0.6775892006945611,0.0
2019-02-12,1.0,-0.0,-0.20203070035177487,-0.0,-0.8744003837543972,-0.5885300074618911,0.0
2019-02-13,1.0,-0.0,-0.1916045860411053,-0.0,-0.8691023405716701,-0.5810218206794526,0.0
2019-02-14,1.0,-0.0,-0.1621950896522499,-0.0,-0.899780173212914,-0.5865402441931297,0.0
2019-02-15,1.0,-0.0,-0.19001878754200735,-0.0,-0.8837024688417876,-0.5724114207086344,0.0
2019-02-19,1.0,-0.0,-0.17346965804042067,-0.0,-0.9032129896961831,-0.5721134744258735,0.0
2019-02-20,1.0,-0.0,-0.18530402269894725,-0.0,-0.8923921402243377,-0.5740500119328578,0.0
2019-02-21,1.0,-0.0,-0.19899404367968235,-0.0,-0.8884976836532098,-0.5597617471872932,0.0
2019-02-22,1.0,-0.0,-0.19832609386587563,-0.0,-0.8967846170145143,-0.5535014302362539,0.0
2019-02-25,1.0,-0.0,-0.19570710429023594,-0.0,-0.9072798361571403,-0.5567997446604782,0.0
2019-02-26,1.0,-0.0,-0.20333164799489079,-0.0,-0.9050533542670108,-0.5527023071396259,0.0
2019-02-27,1.0,-0.0,-0.20483819459229297,-0.0,-0.9035820736640409,-0.5528794975516287,0.0
2019-02-28,1.0,-0.0,-0.20100730160422106,-0.0,-0.8997495070084741,-0.5640622501732132,0.0
2019-03-01,1.0,-0.0,-0.20142811467547694,-0.0,-0.9044815091122242,-0.5584834274752212,0.0
2019-03-04,1.0,-0.0,-0.2007511186874068,-0.0,-0.9108512678457277,-0.5519390581717452,0.0
2019-03-05,1.0,-0.0,-0.20584607133279698,-0.0,-0.9117189595065701,-0.5641458836149101,0.0
2019-03-06,1.0,-0.0,-0.19968840657569573,-0.0,-0.9264800687654453,-0.5599817341785752,0.0
2019-03-07,1.0,-0.0,-0.16203890006706909,-0.0,-0.9669483568075116,-0.553775989268947,0.0
2019-03-08,1.0,-0.0,-0.1417870084915355,-0.0,-1.01146627724593,-0.5510573854724431,0.0
2019-03-11,1.0,-0.0,-0.1419488634813218,-0.0,-1.0084590825988484,-0.5783283761290146,0.0
2019-03-12,1.0,-0.0,-0.10797694874127996,-0.0,-1.0260291725259878,-0.6232939035486806,0.0
2019-03-13,1.0,-0.0,-0.12360607653781235,-0.0,-1.0273388859680677,-0.6161764298956806,0.0
2019-03-14,1.0,-0.0,-0.11920675523282998,-0.0,-1.027505019666089,-0.603762686690321,0.0
2019-03-15,1.0,-0.0,-0.11382001709920295,-0.0,-1.0318541603463967,-0.6122893626409994,0.0
2019-03-18,1.0,-0.0,-0.12981304251057202,-0.0,-1.03177164478077,-0.6205208101491209,0.0
2019-03-19,1.0,-0.0,-0.12767919519351684,-0.0,-1.0378370825764984,-0.6289506776582366,0.0
2019-03-20,1.0,-0.0,-0.1461417676087932,-0.0,-1.0283479138627187,-0.6294582772543741,0.0
2019-03-21,1.0,-0.0,-0.145784855196389,-0.0,-1.0519498724382517,-0.605820179988225,0.0
2019-03-22,1.0,-0.0,-0.14360394472858798,-0.0,-1.0738082455000142,-0.6083246206448332,0.0
2019-03-25,1.0,-0.0,-0.09236542877947684,-0.0,-1.0994510726488544,-0.6088052428163334,0.0
2019-03-26,1.0,-0.0,-0.10836689290039145,-0.0,-1.0955250781492016,-0.6122954743867751,0.0
2019-03-27,1.0,-0.0,-0.10033774275260343,-0.0,-1.1017450042217845,-0.6124401913875598,0.0
2019-03-28,1.0,-0.0,-0.09098577292920206,-0.0,-1.0916324579654726,-0.6290839565877524,0.0
2019-03-29,1.0,-0.0,-0.08141204290178194,-0.0,-1.0946429074120991,-0.6390226050727698,0.0
2019-04-01,1.0,-0.0,-0.09002474134053082,-0.0,-1.0962944219523167,-0.6252249212775528,0.0
2019-04-02,1.0,-0.0,-0.10655461240092191,-0.0,-1.1204114902467817,-0.5837596267356232,0.0
2019-04-03,1.0,-0.0,-0.1068135821902406,-0.0,-1.1233415785923093,-0.5807285810658871,0.0
2019-04-04,1.0,-0.0,-0.10533127022084682,-0.0,-1.1222394148262764,-0.585736390490927,0.0
2019-04-05,1.0,-0.0,-0.10410272294652663,-0.0,-1.128826063694985,-0.5829414580576128,0.0
2019-04-08,1.0,-0.0,-0.10945748624059307,-0.0,-1.125884533303381,-0.5727002134112097,0.0
2019-04-09,1.0,-0.0,-0.09637434149364735,-0.0,-1.168014198382962,-0.5527227653041102,0.0
2019-04-10,1.0,-0.0,-0.08467798710258793,-0.0,-1.1837177212694658,-0.5476331277632284,0.0
2019-04-11,1.0,-0.0,-0.07132792244391839,-0.0,-1.2009356329613348,-0.5459080148799459,0.0
2019-04-12,1.0,-0.0,-0.07312403209911304,-0.0,-1.1972687596790088,-0.5453188793467549,0.0
2019-04-15,1.0,-0.0,-0.07607531427927167,-0.0,-1.1891312926320536,-0.5534415694233046,0.0
2019-04-16,1.0,-0.0,-0.07873527588344699,-0.0,-1.1888350335343516,-0.5504706081271488,0.0
2019-04-17,1.0,-0.0,-0.07223840085950974,-0.0,-1.2211823913596653,-0.533913879385903,0.0
2019-04-18,1.0,-0.0,-0.08067070067296274,-0.0,-1.209834304133914,-0.5370695017813719,0.0
2019-04-22,1.0,-0.0,-0.08311356869417269,-0.0,-1.211144193960017,-0.5414150007089181,0.0
2019-04-23,1.0,-0.0,-0.08562352874443405,-0.0,-1.2102725545250856,-0.5402592245951388,0.0
2019-04-24,1.0,-0.0,-0.10089747825129392,-0.0,-1.138228168703887,-0.5138751238850346,0.0
2019-04-25,1.0,-0.0,-0.10659870656582263,-0.0,-1.1272059629507836,-0.5065219774197084,0.0
2019-04-26,1.0,-0.0,-0.10917210015889539,-0.0,-1.1217741493616789,-0.5086022683688565,0.0
2019-04-29,1.0,-0.0,-0.0958257912347101,-0.0,-1.1217980363117765,-0.5249574899895781,0.0
2019-04-30,1.0,-0.0,-0.09133399318156823,-0.0,-1.1351589134499067,-0.5228747388100736,0.0
2019-05-01,1.0,-0.0,-0.09173933375512336,-0.0,-1.1356696833823894,-0.5233680851649107,0.0
2019-05-02,1.0,-0.0,-0.09705744721847559,-0.0,-1.1269233945332928,-0.528641030581629,0.0
2019-05-03,1.0,-0.0,-0.11648249197948941,-0.0,-1.1060352628259618,-0.5195371411335655,0.0
2019-05-06,1.0,-0.0,-0.09172602739726028,-0.0,-1.124082191780822,-0.5239178082191781,0.0
2019-05-07,1.0,-0.0,-0.08902963998793562,-0.0,-1.1278824271338872,-0.52501987880782,0.0
2019-05-08,1.0,-0.0,-0.10921641383826258,-0.0,-1.0942376950780313,-0.5249099639855942,0.0
2019-05-09,1.0,-0.0,-0.11460891157401021,-0.0,-1.0965374534418542,-0.5478548765346944,0.0
2019-05-10,1.0,-0.0,-0.11193413371516688,-0.0,-1.102874765943386,-0.538798325806807,0.0
2019-05-13,1.0,-0.0,-0.11046239431577208,-0.0,-1.1038252871030818,-0.5396987138883534,0.0
2019-05-14,1.0,-0.0,-0.07535647100520734,-0.0,-1.110717304179503,-0.5402819051773494,0.0
2019-05-15,1.0,-0.0,-0.07132154629907102,-0.0,-1.1222655079412645,-0.5306617266461437,0.0
2019-05-16,1.0,-0.0,-0.07412957009753174,-0.0,-1.1213153162970633,-0.5289053560725767,0.0
2019-05-17,1.0,-0.0,-0.0676505087427371,-0.0,-1.1172972530620038,-0.54292261109141,0.0
2019-05-20,1.0,-0.0,-0.05918578669137283,-0.0,-1.1216687557905063,-0.5440623467218922,0.0
2019-05-21,1.0,-0.0,-0.0605375670597206,-0.0,-1.1193594945671415,-0.5433403229759538,0.0
2019-05-22,1.0,-0.0,-0.05227810015044058,-0.0,-1.1027025574897915,-0.5314581990113905,0.0
2019-05-23,1.0,-0.0,-0.06114953621789716,-0.0,-1.122057798509463,-0.4976140689507265,0.0
2019-05-24,1.0,-0.0,-0.02666595128232643,-0.006921343491790965,-1.136066101513038,-0.5130110526880567,0.0
2019-05-28,1.0,-0.0,-0.007324626363269153,-0.01184866029352363,-1.149400834791975,-0.5243032179884206,0.0
2019-05-29,1.0,-0.0,-0.0025222034398561803,-0.01035713327430304,-1.1492661461268077,-0.5210228339907161,0.0
2019-05-30,1.0,-0.0,-0.004461526056924772,-0.004649662697879431,-1.1579272717499394,-0.5206278388475286,0.0
2019-05-31,1.0,-0.0,-0.009448691719608056,-0.0,-1.1529288252395824,-0.5295574458921073,0.0
2019-06-03,1.0,-0.0,-0.015554722638680659,-0.006880488327264938,-1.1537802527307774,-0.5009638038123795,0.0
2019-06-04,1.0,-0.0,-0.014119601328903655,-0.0022773550530489762,-1.1503858107383989,-0.5124584717607973,0.0
2019-06-05,1.0,-0.0,-0.006974462329947758,-0.02087034925349386,-1.1529873504998807,-0.4710546553873081,0.0
2019-06-06,1.0,-0.0,-0.009590605988151217,-0.04120506894078265,-1.1547514678143513,-0.45110384952578303,0.0
2019-06-07,1.0,-0.0,-0.0,-0.05046509141451941,-1.1609376670586977,-0.46153640543141233,0.0
2019-06-10,1.0,-0.0,-0.0,-0.03334763028093502,-1.1674351276002575,-0.47989491743512763,0.0
2019-06-11,1.0,-0.0,-0.0,-0.058221024258760114,-1.1707277628032344,-0.46646900269541774,0.0
2019-06-12,1.0,-0.0,-0.0,-0.055355993995282016,-1.1638162127385803,-0.4614786618057045,0.0
2019-06-13,1.0,-0.0,-0.01576054744328897,-0.0806886146882914,-1.1563931246295598,-0.4412953284120912,0.0
2019-06-14,1.0,-0.0,-0.014991939817302527,-0.0747716281569049,-1.152821063944116,-0.4441160666308437,0.0
2019-06-17,1.0,-0.0,-0.005700150570015057,-0.07646805764680577,-1.1701710045171005,-0.43641105614110565,0.0
2019-06-18,1.0,-0.0,-0.005151043622900682,-0.08488490636905081,-1.15380694317755,-0.43893867038686485,0.0
2019-06-19,1.0,-0.0,-0.009336543606206527,-0.09047619047619047,-1.1539860888175495,-0.42142857142857143,0.0
2019-06-20,1.0,-0.0,-0.014102288599978512,-0.07545395938540883,-1.1685827871494574,-0.42801117438487163,0.0
2019-06-21,1.0,-0.0,-0.014113717779513561,-0.07800253185013602,-1.1741050987152208,-0.4272362431653514,0.0
2019-06-24,1.0,-0.0,-0.0,-0.09383686123583494,-1.1240912978404962,-0.4546985246953175,0.0
2019-06-25,1.0,-0.0,-0.00718041801243894,-0.09337212716546991,-1.1158476363345167,-0.45287350185516373,0.0
2019-06-26,1.0,-0.0,-0.002025694333386641,-0.08228050535742844,-1.0893970893970895,-0.49168399168399163,0.0
2019-06-27,1.0,-0.0,-0.0072042636385548624,-0.09997589651570744,-1.1042877420391548,-0.4667238008516565,0.0
2019-06-28,1.0,-0.0,-0.015030946065428825,-0.09929534067465103,-1.098571926158133,-0.466388018112156,0.0
2019-07-01,1.0,-0.0,-0.014414704069876483,-0.09961685823754789,-1.0976877528601667,-0.46762050210326067,0.0
2019-07-02,1.0,-0.0,-0.0236149197305716,-0.09962461063336972,-1.0822928037059716,-0.45677697611884666,0.0
2019-07-03,1.0,-0.0,-0.018998962241558233,-0.10460072909182831,-1.081078204411804,-0.4562145765147282,0.0
2019-07-05,1.0,-0.0,-0.0,-0.12069239741278762,-1.077112713392005,-0.45302725055667475,0.0
2019-07-08,1.0,-0.0,-0.0,-0.1227446402037784,-1.078619189131819,-0.45202717045213336,0.0
2019-07-09,1.0,-0.0,-0.0,-0.12218862720135795,-1.0782410354339063,-0.45180882664969235,0.0
2019-07-10,1.0,-0.0,-0.0,-0.11782036309587005,-1.083554517464699,-0.4528346958275826,0.0
2019-07-11,1.0,-0.0,-0.0,-0.11230031525684159,-1.079132116459586,-0.4577847246138766,0.0
2019-07-12,1.0,-0.0,-0.0,-0.11298911171748748,-1.0801123268074284,-0.4560892256338252,0.0
2019-07-15,1.0,-0.0,-0.0,-0.12375804784993244,-1.0742919216808415,-0.4514479506133588,0.0
2019-07-16,1.0,-0.0,-0.0,-0.12652693500092743,-1.0722329685471264,-0.4510453377143009,0.0
2019-07-17,1.0,-0.0,-0.0,-0.12381659550770374,-1.0743323874937019,-0.45371131560105016,0.0
2019-07-18,1.0,-0.0,-0.0,-0.12896619590946568,-1.0844969281097903,-0.44618207931061993,0.0
2019-07-19,1.0,-0.0,-0.0009838070674572576,-0.12270998963014172,-1.0950570342205324,-0.4402137786168205,0.0
2019-07-22,1.0,-0.0,-0.0041030559774065485,-0.12626222257746517,-1.1027096155383262,-0.4313004555990728,0.0
2019-07-23,1.0,-0.0,-0.006720358419115687,-0.12184649847991894,-1.1029921595818444,-0.435223211904635,0.0
2019-07-24,1.0,-0.0,-0.007645178476291955,-0.14115610015982952,-1.094326052210975,-0.4206979222163026,0.0
2019-07-25,1.0,-0.0,-0.0015629553100744392,-0.13987125486767862,-1.1013536782431324,-0.4062889083154521,0.0
2019-07-26,1.0,-0.0,-0.0008188710146076022,-0.1431439363922128,-1.0973928203502654,-0.40016377420292154,0.0
2019-07-29,1.0,-0.0,-0.0,-0.1460428047396617,-1.0877734673950334,-0.4052199614704563,0.0
2019-07-30,1.0,-0.0,-0.0,-0.14817158374858289,-1.081257085607319,-0.40707637955126685,0.0
2019-07-31,1.0,-0.0,-0.007674860217322502,-0.14787952315645111,-1.0780409325878257,-0.4038136934275767,0.0
2019-08-01,1.0,-0.0,-0.015053650048772772,-0.15225013840921675,-1.069916427196752,-0.39911945374495794,0.0
2019-08-02,1.0,-0.0,-0.0,-0.19322867110688233,-1.0807432075272227,-0.36901363780526486,0.0
2019-08-05,1.0,-0.0,-0.0,-0.1960466537368155,-1.08329126703685,-0.37748080448471005,0.0
2019-08-06,1.0,-0.0,-0.0023145104021461823,-0.20275637147891956,-1.0448962415507221,-0.38015833355251044,0.0
2019-08-07,1.0,-0.0,-0.02359763756380448,-0.16927229482348538,-1.0584462438867954,-0.4211496833159625,0.0
2019-08-08,1.0,-0.0,-0.022452088846123004,-0.16724133322641863,-1.0600326089861811,-0.42314168871782537,0.0
2019-08-09,1.0,-0.0,-0.012473736003617116,-0.16314263677225457,-1.050027926274635,-0.4340009042793691,0.0
2019-08-12,1.0,-0.0,-0.012199019816748348,-0.16500639249946727,-1.0512731728105689,-0.4350628595780951,0.0
2019-08-13,1.0,-0.0,-0.0,-0.16235965543910177,-1.0611248899911994,-0.44339547163773096,0.0
2019-08-14,1.0,-0.0,-0.0069132388524023505,-0.16312584753649395,-1.0474088648993591,-0.4414900688664947,0.0
2019-08-15,1.0,-0.0,-0.022915190172454525,-0.17342572906003098,-1.0200803212851406,-0.4084311100611597,0.0
2019-08-16,1.0,-0.0,-0.02621840799937013,-0.17295226097682598,-1.0149069627063487,-0.4103876335196704,0.0
2019-08-19,1.0,-0.0,-0.04426690261801905,-0.17678134596367046,-0.9893301410503306,-0.39205225628480717,0.0
2019-08-20,1.0,-0.0,-0.03933019794304615,-0.1916894929970541,-0.968887280996434,-0.38423174324254483,0.0
2019-08-21,1.0,-0.0,-0.036846571186135615,-0.2347072587488108,-0.9343807050474403,-0.3653544521868813,0.0
2019-08-22,1.0,-0.0,-0.037149238787194165,-0.23681035146722804,-0.9338912993247925,-0.3594772919822341,0.0
2019-08-23,1.0,-0.0,-0.04273548122306588,-0.23612251179971272,-0.9348450646419043,-0.3514262261440591,0.0
2019-08-26,1.0,-0.0,-0.03806854376353676,-0.2359536246655625,-0.9290610268824053,-0.34503758440565674,0.0
2019-08-27,1.0,-0.0,-0.0347141041931385,-0.23697585768742058,-0.9236340533672173,-0.3459720457433291,0.0
2019-08-28,1.0,-0.0,-0.04422348244030211,-0.22846680060015767,-0.9229204282480991,-0.3474302571014419,0.0
2019-08-29,1.0,-0.0,-0.050100404158511476,-0.22650669784702981,-0.9193970666734451,-0.3458732619913068,0.0
2019-08-30,1.0,-0.0,-0.04637997562956946,-0.2263149878147847,-0.9227508123476847,-0.34316612510154343,0.0
2019-09-03,1.0,-0.0,-0.04953363661778535,-0.23699392583932702,-0.9059394617124559,-0.34899738226548405,0.0
2019-09-04,1.0,-0.0,-0.039136953925131515,-0.23840504205951868,-0.9095275610561895,-0.3542656738417749,0.0
2019-09-05,1.0,-0.0,-0.04508362899138368,-0.22805372529143436,-0.9208819057273188,-0.3402179422199696,0.0
2019-09-06,1.0,-0.0,-0.041022532080428414,-0.2346923310093968,-0.9232343134283115,-0.32706880872991817,0.0
2019-09-09,1.0,-0.0,-0.052941176470588235,-0.23549608684675588,-0.9205503660691745,-0.3156273668265589,0.0
2019-09-10,1.0,-0.0,-0.03997779011660189,-0.2884508606329817,-0.9238554338498813,-0.2715410630457826,0.0
2019-09-11,1.0,-0.0,-0.049062705270072254,-0.27365974432823,-0.9200899398716589,-0.28361376383204484,0.0
2019-09-12,1.0,-0.0,-0.06371605188488041,-0.2691274827725983,-0.9188538710985003,-0.2817186866639643,0.0
