Date,CASS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-07,1.0,-0.1492491657397108,-0.7821746384872081,-0.0,-0.42080088987764186,-0.42864293659621805,0.0
2018-11-08,1.0,-0.13477528245076104,-0.7826026905334107,-0.0,-0.4144913123946852,-0.4304853457086821,0.0
2018-11-09,1.0,-0.13337575388701378,-0.7839041664361202,-0.0,-0.4179715597853151,-0.431334034194655,0.0
2018-11-12,1.0,-0.13285726147969776,-0.7855185584987129,-0.0,-0.41783608735364947,-0.43164770682830966,0.0
2018-11-13,1.0,-0.11371751909025984,-0.7857221337142231,-0.0,-0.4186947206504423,-0.4286930725704554,0.0
2018-11-14,1.0,-0.11374186282857693,-0.7856730848463208,-0.0,-0.41868322025984017,-0.4286538303073585,0.0
2018-11-15,1.0,-0.1130678077682686,-0.7865371955233706,-0.0,-0.42023260917270133,-0.4232225148123766,0.0
2018-11-16,1.0,-0.11330792223105822,-0.7853950146707983,-0.0,-0.4200235829654208,-0.42350618367290976,0.0
2018-11-19,1.0,-0.11423087469152728,-0.7850287907869481,-0.0,-0.4194406361392925,-0.42327940773238276,0.0
2018-11-20,1.0,-0.0858927499863619,-0.7812448857127271,-0.0,-0.4224810430418417,-0.43797392395395773,0.0
2018-11-21,1.0,-0.09126597357591508,-0.7788065843621399,-0.0,-0.4210797054364306,-0.4162605588044184,0.0
2018-11-23,1.0,-0.09282060996400832,-0.7661082997320922,-0.0,-0.42835493735285357,-0.4188563851378778,0.0
2018-11-26,1.0,-0.09181988031734857,-0.7730632801711298,-0.0,-0.42636267634236813,-0.41650645798922314,0.0
2018-11-27,1.0,-0.07924200937999838,-0.7868896901347359,-0.0,-0.42828096619405215,-0.416569523138233,0.0
2018-11-28,1.0,-0.07870043933394803,-0.7905841514346151,-0.0,-0.42683191408580573,-0.41582144600531534,0.0
2018-11-29,1.0,-0.05918559333422928,-0.7823948394033061,-0.0,-0.4258567396855261,-0.42034672759037767,0.0
2018-11-30,1.0,-0.058662221744273574,-0.7827992257231959,-0.0,-0.4257715883428326,-0.42120120443058395,0.0
2018-12-03,1.0,-0.05680963130173062,-0.7835106954745781,-0.0,-0.4259647425561647,-0.4210469740943782,0.0
2018-12-04,1.0,-0.05343060994581836,-0.7849364304490103,-0.0,-0.4240115873611931,-0.41988090767662684,0.0
2018-12-06,1.0,-0.04849454469156525,-0.747849349559379,-0.0,-0.4250157364666387,-0.4013848090642048,0.0
2018-12-07,1.0,-0.04640973843691791,-0.7486685730776295,-0.0,-0.425531914893617,-0.40289109846000476,0.0
2018-12-10,1.0,-0.024428950517716846,-0.7567251157708518,-0.0,-0.42908059732556325,-0.3913835267183516,0.0
2018-12-11,1.0,-0.02765492481398616,-0.7554243196836464,-0.0,-0.42988709089963056,-0.38859982309173213,0.0
2018-12-12,1.0,-0.02883089172803206,-0.7551716062553667,-0.0,-0.43043376440894077,-0.38762977804376675,0.0
2018-12-13,1.0,-0.029593674156423708,-0.7594143897283332,-0.0,-0.4298389832720061,-0.39082439520864326,0.0
2018-12-14,1.0,-0.0321360565511125,-0.7525367138795419,-0.0,-0.4331324829798889,-0.39064089521871825,0.0
2018-12-17,1.0,-0.02209743669734311,-0.7530806426454532,-0.0,-0.4251546820568814,-0.39936567358186453,0.0
2018-12-18,1.0,-0.013154834207737833,-0.7468017470860362,-0.0,-0.42297056315095755,-0.40154549918589927,0.0
2018-12-19,1.0,-0.0,-0.7607289675578015,-0.0,-0.44327197507266103,-0.41441700924301533,0.0
2018-12-20,1.0,-0.0,-0.7587505886046148,-0.0,-0.4434416365824308,-0.4138282844137498,0.0
2018-12-21,1.0,-0.0,-0.7647412127226197,-0.0,-0.45150676346163887,-0.3951532877213141,0.0
2018-12-24,1.0,-0.0,-0.7541831220120556,-0.0,-0.44426834337975474,-0.3997609644564539,0.0
2018-12-26,1.0,-0.0,-0.7606291091916979,-0.0,-0.42779425035451857,-0.38989299987108417,0.0
2018-12-27,1.0,-0.0,-0.7388531821045999,-0.0,-0.39304347826086955,-0.3885822306238185,0.0
2018-12-28,1.0,-0.0,-0.750537961064277,-0.0,-0.394293815346447,-0.38677501835396577,0.0
2018-12-31,1.0,-0.0,-0.7545873884833738,-0.0,-0.39383110300081103,-0.3860756285482562,0.0
2019-01-02,1.0,-0.0,-0.7546122655854028,-0.0,-0.393613786112519,-0.3859858084135834,0.0
2019-01-03,1.0,-0.0,-0.7540721975934136,-0.0,-0.3998480050664978,-0.3793286890436986,0.0
2019-01-04,1.0,-0.0,-0.7556922766585139,-0.0,-0.3865452986711717,-0.3792581759499735,0.0
2019-01-07,1.0,-0.0,-0.7419427148194271,-0.0,-0.3805728518057285,-0.36814445828144454,0.0
2019-01-08,1.0,-0.0,-0.72850070897286,-0.0,-0.39229831587850444,-0.3668250453991393,0.0
2019-01-09,1.0,-0.0,-0.7198688166165619,-0.0,-0.3922581927501304,-0.37240676787000915,0.0
2019-01-10,1.0,-0.0,-0.7171175199344214,-0.0,-0.39555853640360683,-0.37136398638746054,0.0
2019-01-11,1.0,-0.0,-0.7153966558175358,-0.0,-0.39618375611816437,-0.37295336530100126,0.0
2019-01-14,1.0,-0.0,-0.7171604109146085,-0.0,-0.40263164440464644,-0.3675845086187598,0.0
2019-01-15,1.0,-0.0,-0.7162821981964028,-0.0,-0.40239649245179615,-0.37247770415026654,0.0
2019-01-16,1.0,-0.0,-0.7175802555226259,-0.0,-0.3865713645306702,-0.3863223171369512,0.0
2019-01-17,1.0,-0.0,-0.7188754019092246,-0.0,-0.3865058198948182,-0.38707908576555916,0.0
2019-01-18,1.0,-0.0,-0.7150831028382049,-0.0,-0.3886272457701029,-0.38812887792479633,0.0
2019-01-22,1.0,-0.0,-0.8261703664947555,-0.0,-0.35849714727059817,-0.30682412736377906,0.0
2019-01-23,1.0,-0.0,-0.8064338878065838,-0.0,-0.36130675857934963,-0.3299115839952046,0.0
2019-01-24,1.0,-0.0,-0.806914481413894,-0.0,-0.36169787265955056,-0.3312001599880009,0.0
2019-01-25,1.0,-0.0,-0.8302258105210043,-0.0,-0.3816576258357512,-0.31113914469534504,0.0
2019-01-28,1.0,-0.0,-0.8293759664787749,-0.0,-0.3615004738863671,-0.3032623335162368,0.0
2019-01-29,1.0,-0.0,-0.8258300365566628,-0.0,-0.37300315489007957,-0.30504782412739745,0.0
2019-01-30,1.0,-0.0,-0.8246725601662868,-0.0,-0.372192031253913,-0.30745536049685707,0.0
2019-01-31,1.0,-0.0,-0.8346365914786966,-0.0,-0.34478696741854636,-0.3268421052631579,0.0
2019-02-01,1.0,-0.0,-0.8355082067489041,-0.0,-0.3616321745335916,-0.35153940258945865,0.0
2019-02-04,1.0,-0.0,-0.8317094322297607,-0.0,-0.35905218588991483,-0.35989389379176656,0.0
2019-02-05,1.0,-0.0,-0.8246137371883127,-0.0,-0.3567640609861812,-0.3682117179134159,0.0
2019-02-06,1.0,-0.0,-0.8156159868149979,-0.0,-0.38893180881747014,-0.3706736711990112,0.0
2019-02-07,1.0,-0.0,-0.8150868511932375,-0.0,-0.3818102159682491,-0.38028967578990774,0.0
2019-02-08,1.0,-0.0,-0.8136586625355023,-0.0,-0.3872708494706946,-0.38104828298476634,0.0
2019-02-11,1.0,-0.0,-0.8054542161504826,-0.0,-0.3949131930968459,-0.38702165644647984,0.0
2019-02-12,1.0,-0.0,-0.8065561866230971,-0.0,-0.40128115355688687,-0.3855909126274022,0.0
2019-02-13,1.0,-0.0,-0.8151277930426668,-0.0,-0.39807662398258076,-0.37894654984706305,0.0
2019-02-14,1.0,-0.0,-0.7796874188691001,-0.0,-0.42315281167246477,-0.39334856430759646,0.0
2019-02-15,1.0,-0.0,-0.7705496329727908,-0.0,-0.4267631572121495,-0.39651907763338784,0.0
2019-02-19,1.0,-0.0,-0.7632827693504474,-0.0,-0.4341501361338001,-0.3955659276546091,0.0
2019-02-20,1.0,-0.0,-0.7530483858440987,-0.0,-0.4377766847024102,-0.39803764206384135,0.0
2019-02-21,1.0,-0.0,-0.7532194957634805,-0.0,-0.44098670743399065,-0.3969372684165522,0.0
2019-02-22,1.0,-0.0,-0.7502332814930015,-0.0,-0.4440642820114049,-0.39771902540176257,0.0
2019-02-25,1.0,-0.0,-0.7459359637943143,-0.0,-0.4528051603506125,-0.40224204749395276,0.0
2019-02-26,1.0,-0.0,-0.7500260335311882,-0.0,-0.4544933874830782,-0.39883369780276995,0.0
2019-02-27,1.0,-0.0,-0.7621349077799258,-0.0,-0.45545744291760276,-0.39484821568524997,0.0
2019-02-28,1.0,-0.0,-0.7689730974562964,-0.0,-0.4634931435151261,-0.3844865487281482,0.0
2019-03-01,1.0,-0.0,-0.7714951070176357,-0.0,-0.46577528913077604,-0.37929771311947247,0.0
2019-03-04,1.0,-0.0,-0.7686492990165307,-0.0,-0.46251830926972165,-0.3844685080560787,0.0
2019-03-05,1.0,-0.0,-0.760447800325101,-0.0,-0.4738346180063972,-0.38749934455455926,0.0
2019-03-06,1.0,-0.0,-0.7577242590214629,-0.0,-0.47661102230142305,-0.3863046725543123,0.0
2019-03-07,1.0,-0.0,-0.7720860587910788,-0.0,-0.464838311398324,-0.389996584968608,0.0
2019-03-08,1.0,-0.0,-0.7730785517679442,-0.0,-0.4839614651704425,-0.38958289222951514,0.0
2019-03-11,1.0,-0.0,-0.7734604688120779,-0.0,-0.48232022248708784,-0.39287511587869156,0.0
2019-03-12,1.0,-0.0,-0.7460122371549951,-0.0,-0.49672696181900766,-0.42912870387688035,0.0
2019-03-13,1.0,-0.0,-0.7584860965301893,-0.0,-0.5007402621874074,-0.4326361409459205,0.0
2019-03-14,1.0,-0.0,-0.7565142410606019,-0.0,-0.5046482175096333,-0.43345638759397487,0.0
2019-03-15,1.0,-0.0,-0.7580362676151214,-0.0,-0.5029235038935144,-0.4334869183305041,0.0
2019-03-18,1.0,-0.0,-0.7687878540970694,-0.0,-0.51071457671311,-0.4365137564844238,0.0
2019-03-19,1.0,-0.0,-0.7692223886694812,-0.0,-0.5076944028326298,-0.4467928639520632,0.0
2019-03-20,1.0,-0.0,-0.7888495429465536,-0.0,-0.5112959455378957,-0.44494770649757065,0.0
2019-03-21,1.0,-0.0,-0.7899042024649338,-0.0,-0.5228239685981718,-0.43218687381625537,0.0
2019-03-22,1.0,-0.0,-0.7831069140711288,-0.0,-0.5520212060967528,-0.4260823945217584,0.0
2019-03-25,1.0,-0.0,-0.7761379310344827,-0.0,-0.5560827586206897,-0.42640000000000006,0.0
2019-03-26,1.0,-0.0,-0.7966294630462547,-0.0,-0.5554444999722361,-0.42428785607196406,0.0
2019-03-27,1.0,-0.0,-0.8054886989238387,-0.0,-0.5456884388745954,-0.41530417462030045,0.0
2019-03-28,1.0,-0.0,-0.8040768847283001,-0.0,-0.5415997341162134,-0.42394615853320783,0.0
2019-03-29,1.0,-0.0,-0.8007423000221582,-0.0,-0.5416297363173055,-0.4274318635054288,0.0
2019-04-01,1.0,-0.0,-0.8041106107903534,-0.0,-0.541313295947402,-0.41705571977126443,0.0
2019-04-02,1.0,-0.0,-0.8137003664820479,-0.0,-0.5556474056928715,-0.386183902344934,0.0
2019-04-03,1.0,-0.0,-0.814506309497454,-0.0,-0.5496734558335178,-0.40314367943325213,0.0
2019-04-04,1.0,-0.0,-0.8153756390308957,-0.0,-0.5330629028673038,-0.4299288730829073,0.0
2019-04-05,1.0,-0.0,-0.8148806712416302,-0.0,-0.542133192565221,-0.4213041424721473,0.0
2019-04-08,1.0,-0.0,-0.8165165581266455,-0.0,-0.5414161008729389,-0.41330192600803656,0.0
2019-04-09,1.0,-0.0,-0.8110802554845876,-0.0,-0.5576228825326299,-0.40830324909747295,0.0
2019-04-10,1.0,-0.0,-0.8036071032186459,-0.0,-0.5728357380688124,-0.39825194228634847,0.0
2019-04-11,1.0,-0.0,-0.8037123485606313,-0.0,-0.5863065466266534,-0.3886851172613094,0.0
2019-04-12,1.0,-0.0,-0.8016492212010995,-0.0,-0.5868895243912597,-0.38792792292528533,0.0
2019-04-15,1.0,-0.0,-0.8033055555555556,-0.0,-0.5835277777777779,-0.3909722222222222,0.0
2019-04-16,1.0,-0.0,-0.8039891105061392,-0.0,-0.5834213011833991,-0.39054947497083164,0.0
2019-04-17,1.0,-0.0,-0.7913215099794295,-0.0,-0.5935119808750765,-0.3949519097125702,0.0
2019-04-18,1.0,-0.0,-0.7756249652023829,-0.0,-0.5964033183007629,-0.41178108123155727,0.0
2019-04-22,1.0,-0.0,-0.7808562827517003,-0.0,-0.5956628386665179,-0.4108875013936894,0.0
2019-04-23,1.0,-0.0,-0.7872648739027448,-0.0,-0.5979657238400445,-0.4014490734290093,0.0
2019-04-24,1.0,-0.0,-0.7960535509656503,-0.0,-0.6008552502864809,-0.39802677548282517,0.0
2019-04-25,1.0,-0.0,-0.78673463671503,-0.0,-0.6095736933505126,-0.4046271917539634,0.0
2019-04-26,1.0,-0.0,-0.772131653525632,-0.0,-0.6364656696315835,-0.39731754538567304,0.0
2019-04-29,1.0,-0.0,-0.7867970246816184,-0.0,-0.6458920320072129,-0.3848754648934971,0.0
2019-04-30,1.0,-0.0,-0.7763540402472411,-0.0,-0.6562896898196494,-0.3897716688775366,0.0
2019-05-01,1.0,-0.0,-0.7710792342011633,-0.0,-0.6714858530524651,-0.3811769356751567,0.0
2019-05-02,1.0,-0.0,-0.7790070841918093,-0.0,-0.6551325110778696,-0.38824757980299734,0.0
2019-05-03,1.0,-0.0,-0.8170852610707204,-0.0,-0.5842696629213483,-0.3525556289931703,0.0
2019-05-06,1.0,-0.0,-0.7832213310210276,-0.0,-0.5496965098634295,-0.3768155213526989,0.0
2019-05-07,1.0,-0.0,-0.7659819227608875,-0.0,-0.5763078608600384,-0.39665844973979736,0.0
2019-05-08,1.0,-0.0,-0.7569861368846197,-0.0,-0.568415020194302,-0.40355856347560315,0.0
2019-05-09,1.0,-0.0,-0.7561281185314304,-0.0,-0.5597287286196754,-0.4077513890402005,0.0
2019-05-10,1.0,-0.0,-0.7554187996950223,-0.0,-0.5641270014159677,-0.4034963511600044,0.0
2019-05-13,1.0,-0.0,-0.7572688663835349,-0.0,-0.5603560927801373,-0.40479690732875967,0.0
2019-05-14,1.0,-0.0,-0.7361718201931898,-0.0,-0.5628136635907398,-0.3991959419351357,0.0
2019-05-15,1.0,-0.0,-0.7317403554399653,-0.0,-0.5908376679670568,-0.3865680537494582,0.0
2019-05-16,1.0,-0.0,-0.7336801886025526,-0.0,-0.5867544644066878,-0.38937213776657725,0.0
2019-05-17,1.0,-0.0,-0.7293431770506988,-0.0,-0.5709810117961152,-0.42395183479990195,0.0
2019-05-20,1.0,-0.0,-0.7075250013661948,-0.0,-0.5901142138914695,-0.4347778567134816,0.0
2019-05-21,1.0,-0.0,-0.696533682145193,-0.0,-0.5943972095051232,-0.4341890124264225,0.0
2019-05-22,1.0,-0.0,-0.6870744593932131,-0.0,-0.6072770848085408,-0.4291083392341631,0.0
2019-05-23,1.0,-0.0,-0.6928474299700842,-0.0,-0.6091378841446832,-0.4176230622790318,0.0
2019-05-24,1.0,-0.0,-0.6755018990775908,-0.0,-0.614758545849159,-0.42273467173087353,0.0
2019-05-28,1.0,-0.0,-0.6822475570032573,-0.0,-0.6095276872964169,-0.4226927252985885,0.0
2019-05-29,1.0,-0.0,-0.6940625676553366,-0.0,-0.609249837627192,-0.4029010608356787,0.0
2019-05-30,1.0,-0.0,-0.6960244152757522,-0.0,-0.6056824933830282,-0.39909793118349274,0.0
2019-05-31,1.0,-0.0,-0.6890962539442812,-0.0,-0.6052752231721459,-0.4025728849213841,0.0
2019-06-03,1.0,-0.0,-0.6949460412437226,-0.0,-0.6128859920931723,-0.36339352494924665,0.0
2019-06-04,1.0,-0.0,-0.6781404022911949,-0.0,-0.6143066471293459,-0.3717064073531371,0.0
2019-06-05,1.0,-0.0,-0.6712383066434121,-0.0,-0.6236721103535754,-0.34762961788488983,0.0
2019-06-06,1.0,-0.0,-0.6768965973785251,-0.0,-0.5937243479412154,-0.37733350986363035,0.0
2019-06-07,1.0,-0.0,-0.6747070985527223,-0.0,-0.5958755235116365,-0.3801092085034194,0.0
2019-06-10,1.0,-0.0,-0.6925507193399305,-0.0,-0.5468027885845583,-0.37168072273427505,0.0
2019-06-11,1.0,-0.0,-0.6902222563236912,-0.0,-0.5206782782168342,-0.34670963451750686,0.0
2019-06-12,1.0,-0.0,-0.6858232643866475,-0.0,-0.5211191890231416,-0.3529592463649396,0.0
2019-06-13,1.0,-0.0,-0.6719893885672015,-0.0,-0.517358365431217,-0.3614774379511772,0.0
2019-06-14,1.0,-0.0,-0.6689318164465146,-0.0,-0.5138581354508667,-0.3623221602911608,0.0
2019-06-17,1.0,-0.0,-0.6690162349228967,-0.0,-0.5155224184436867,-0.3601201078935315,0.0
2019-06-18,1.0,-0.0,-0.6670652588729169,-0.0,-0.5162447525760081,-0.3608955603612772,0.0
2019-06-19,1.0,-0.0,-0.6628736887556831,-0.0,-0.5215005968860329,-0.35556627974905386,0.0
2019-06-20,1.0,-0.0,-0.6609050991141907,-0.0,-0.5215868423056422,-0.35566892560724894,0.0
2019-06-21,1.0,-0.0,-0.6616373288628108,-0.0,-0.5225431176814245,-0.3558891513627474,0.0
2019-06-24,1.0,-0.0,-0.6377849996161621,-0.0,-0.5409043220143811,-0.38020420174518277,0.0
2019-06-25,1.0,-0.0,-0.6308125399872041,-0.0,-0.5460012795905311,-0.3823672424824056,0.0
2019-06-26,1.0,-0.0,-0.6282044708777687,-0.0,-0.5209187858900738,-0.41445344544708784,0.0
2019-06-27,1.0,-0.0,-0.6226473231480293,-0.0,-0.5189883168571061,-0.42608807292335343,0.0
2019-06-28,1.0,-0.0,-0.6214650155116274,-0.0,-0.5170371509883855,-0.4254031741148117,0.0
2019-07-01,1.0,-0.0,-0.621319666880205,-0.0,-0.5191543882126842,-0.4219859064702114,0.0
2019-07-02,1.0,-0.0,-0.6293618439607209,-0.0,-0.5048586006204651,-0.4296848960336384,0.0
2019-07-03,1.0,-0.0,-0.6300607676726238,-0.0,-0.50344862952232,-0.4305274223737853,0.0
2019-07-05,1.0,-0.0,-0.6369898089824345,-0.0,-0.49574947508577866,-0.42781789317355456,0.0
2019-07-08,1.0,-0.0,-0.640673800624648,-0.0,-0.48886385745737543,-0.43052071066509645,0.0
2019-07-09,1.0,-0.0,-0.6355238241465786,-0.0,-0.48861251855263826,-0.4348738420594708,0.0
2019-07-10,1.0,-0.0,-0.6257711111679934,-0.0,-0.49735070519876107,-0.43658330560319447,0.0
2019-07-11,1.0,-0.0,-0.6237996466159638,-0.0,-0.504391692914394,-0.4325369388748047,0.0
2019-07-12,1.0,-0.0,-0.6083346187464651,-0.0,-0.5172759524911307,-0.44521569232351277,0.0
2019-07-15,1.0,-0.0,-0.5883045124322112,-0.0,-0.5204389644940142,-0.44932467000920906,0.0
2019-07-16,1.0,-0.0,-0.5955200164026859,-0.0,-0.5199651442923778,-0.4474345174022246,0.0
2019-07-17,1.0,-0.0,-0.6015534876566946,-0.0,-0.5165987336255736,-0.445358763362301,0.0
2019-07-18,1.0,-0.0,-0.6028323388563087,-0.0,-0.5172219519065789,-0.4408051422571641,0.0
2019-07-19,1.0,-0.0,-0.6018023092086736,-0.0,-0.5167814444074652,-0.4415145541588797,0.0
2019-07-22,1.0,-0.0,-0.5904234878180001,-0.0,-0.5199446622089001,-0.45154100376604406,0.0
2019-07-23,1.0,-0.0,-0.5872748179379073,-0.0,-0.5146032962821004,-0.45337932796729274,0.0
2019-07-24,1.0,-0.0,-0.5886571888001225,-0.0,-0.5146379437964215,-0.44909262615176493,0.0
2019-07-25,1.0,-0.0,-0.590790948934869,-0.0,-0.5117470186525329,-0.4455967791254714,0.0
2019-07-26,1.0,-0.0,-0.5775862068965517,-0.0,-0.5234645990614161,-0.44942358702305657,0.0
2019-07-29,1.0,-0.0,-0.5908951563458001,-0.0,-0.5264919272430002,-0.4372828530553852,0.0
2019-07-30,1.0,-0.0,-0.5865330538371082,-0.0,-0.5264328442149394,-0.44337645073879034,0.0
2019-07-31,1.0,-0.0,-0.5876278118609407,-0.0,-0.5258179959100204,-0.44279141104294484,0.0
2019-08-01,1.0,-0.0,-0.594579434486627,-0.0,-0.520945411896688,-0.43415517197419745,0.0
2019-08-02,1.0,-0.0,-0.5922261305261026,-0.0,-0.528911607662525,-0.4094187311789862,0.0
2019-08-05,1.0,-0.0,-0.5885730183620821,-0.0,-0.5321462896454044,-0.40849309525013905,0.0
2019-08-06,1.0,-0.0,-0.5880024206969591,-0.0,-0.5283927580815977,-0.40516415351253215,0.0
2019-08-07,1.0,-0.0,-0.5854167190130405,-0.0,-0.5173999346717254,-0.409809291690746,0.0
2019-08-08,1.0,-0.0,-0.5874594920491372,-0.0,-0.5177230135403321,-0.40691335694727065,0.0
2019-08-09,1.0,-0.0,-0.5861178652896498,-0.0,-0.5107662998521043,-0.40979620484796825,0.0
2019-08-12,1.0,-0.0,-0.5860825129631021,-0.0,-0.5162696325242354,-0.40262017484531953,0.0
2019-08-13,1.0,-0.0,-0.5778562307518966,-0.0,-0.5176143619019004,-0.4083226921054608,0.0
2019-08-14,1.0,-0.0,-0.5829193399405848,-0.0,-0.5080010984347305,-0.4055221309633772,0.0
2019-08-15,1.0,-0.0,-0.5993399502499815,-0.0,-0.5001847154151171,-0.3633475358963623,0.0
2019-08-16,1.0,-0.0,-0.6026351948179409,-0.0,-0.49997546373540097,-0.3510158013544018,0.0
2019-08-19,1.0,-0.0,-0.594084114207423,-0.0,-0.5014557287206713,-0.3510630489565239,0.0
2019-08-20,1.0,-0.0,-0.5987548828125,-0.0,-0.49899902343749997,-0.3436767578125,0.0
2019-08-21,1.0,-0.0,-0.6013902439024391,-0.0,-0.498390243902439,-0.33926829268292685,0.0
2019-08-22,1.0,-0.0,-0.6019003532708004,-0.0,-0.4996710927031307,-0.3348032647094652,0.0
2019-08-23,1.0,-0.0,-0.602962674203294,-0.0,-0.5002923691647987,-0.33317902738524513,0.0
2019-08-26,1.0,-0.0,-0.602978991800495,-0.0,-0.4974528164572316,-0.32545728009315417,0.0
2019-08-27,1.0,-0.0,-0.6057633503754984,-0.0,-0.5211967024633675,-0.31928373981751024,0.0
2019-08-28,1.0,-0.0,-0.6018331180069717,-0.0,-0.5148331423835409,-0.32096628720473885,0.0
2019-08-29,1.0,-0.0,-0.5966448026139328,-0.0,-0.5176659920509131,-0.32405939869791034,0.0
2019-08-30,1.0,-0.0,-0.5891523774778061,-0.0,-0.5255502857837772,-0.31749969597470507,0.0
2019-09-03,1.0,-0.0,-0.5909821298144812,-0.0,-0.5214977844865365,-0.32215026537468955,0.0
2019-09-04,1.0,-0.0,-0.5633465940985527,-0.0,-0.534034608156591,-0.3432504332121153,0.0
2019-09-05,1.0,-0.0,-0.5627463383776945,-0.0,-0.5319205878059462,-0.3383047053671354,0.0
2019-09-06,1.0,-0.0,-0.5602009123556245,-0.0,-0.5395273221391828,-0.32674949043967777,0.0
2019-09-09,1.0,-0.0,-0.561907072667718,-0.0,-0.5396821545553803,-0.3247118767439039,0.0
2019-09-10,1.0,-0.0,-0.5757822927480349,-0.0,-0.4730337634089673,-0.42285827277670673,0.0
2019-09-11,1.0,-0.0,-0.579149526688804,-0.0,-0.44664717252317,-0.4522723893542152,0.0
2019-09-12,1.0,-0.0,-0.5670444983418305,-0.0,-0.45216057021234474,-0.4556748997673613,0.0
2019-09-13,1.0,-0.0,-0.5653866177454943,-0.0,-0.46552792721322855,-0.4481741329300642,0.0
2019-09-16,1.0,-0.0,-0.5619717960792089,-0.0,-0.4684874470247094,-0.44789214106917147,0.0
2019-09-17,1.0,-0.0,-0.5439369060058715,-0.0,-0.480295566502463,-0.4637010499079464,0.0
