Date,FTAI,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-08-14,1.0,-0.0,-0.26727985932638987,-0.010523468145543082,-0.9474908697416475,-0.4799404842418505,0.0
2019-08-15,1.0,-0.0,-0.28661740777294675,-0.02280668996238897,-0.9232041398810318,-0.434847555282883,0.0
2019-08-16,1.0,-0.0,-0.2769061897622617,-0.0301991861212251,-0.9388787748982651,-0.4312486613835939,0.0
2019-08-19,1.0,-0.0,-0.26583257749559835,-0.03438617083711252,-0.9439790855252628,-0.4234914368030731,0.0
2019-08-20,1.0,-0.0,-0.26718533518064586,-0.03349142065437493,-0.9445539806032186,-0.4191623148246829,0.0
2019-08-21,1.0,-0.0,-0.27326959439665505,-0.03544701589922501,-0.9454046712295934,-0.4090388558949639,0.0
2019-08-22,1.0,-0.0,-0.273320547653295,-0.03569335677374674,-0.9448617548345852,-0.40980768206275636,0.0
2019-08-23,1.0,-0.0,-0.2772113823302366,-0.035083983283200684,-0.9453243538211729,-0.4042643809726622,0.0
2019-08-26,1.0,-0.0,-0.2682406260704593,-0.033595952675818816,-0.9388948907802166,-0.39424521092988324,0.0
2019-08-27,1.0,-0.0,-0.26514992109416097,-0.033298264071541295,-0.9352709100473436,-0.3964755391899001,0.0
2019-08-28,1.0,-0.0,-0.2550617933210623,-0.04112542729424139,-0.9420457533526163,-0.3912700499605574,0.0
2019-08-29,1.0,-0.0,-0.24822564533936178,-0.04842016718363914,-0.9488197255664792,-0.38320803322643393,0.0
2019-08-30,1.0,-0.0,-0.23203435994133667,-0.05227320343599413,-0.962261680284936,-0.3723025350932328,0.0
2019-09-03,1.0,-0.0,-0.2438916037316748,-0.0701387618574751,-0.9393994825829044,-0.35976167454987323,0.0
2019-09-04,1.0,-0.0,-0.23975035253564528,-0.06695565884995039,-0.9441165717867028,-0.36055256698177257,0.0
2019-09-05,1.0,-0.0,-0.24457130940277885,-0.06504001459815958,-0.9462996272255676,-0.35090326112457965,0.0
2019-09-06,1.0,-0.0,-0.23985326256634404,-0.07292642314496826,-0.9557185971485067,-0.3332292642314497,0.0
2019-09-09,1.0,-0.0,-0.23654682252479756,-0.07201062195725183,-0.9560542552914529,-0.33880919528260134,0.0
2019-09-10,1.0,-0.0,-0.23791047108148222,-0.06825343090023697,-0.9547928439363557,-0.3431421056743314,0.0
2019-09-11,1.0,-0.0,-0.24324042447787658,-0.05113028967746982,-0.9531979245430606,-0.35978932547649467,0.0
