Date,IWF,IWM,MTUM,PAGS,SPY,VLUE,VXX
2018-10-16,-1.1072417310214193,-1.9892903977852254,-0.19371994754480548,1.0,-1.6258196124143962,-1.3693719947544805,0.0
2018-10-17,-1.0745376955903272,-1.9123755334281651,-0.18264580369843528,1.0,-1.5926031294452347,-1.3501422475106686,0.0
2018-10-18,-1.0737277853115408,-1.9127114410106343,-0.18613946185140245,1.0,-1.6067375633430874,-1.3578616801084862,0.0
2018-10-19,-1.0497916519528214,-1.8882689455470019,-0.15869764813899287,1.0,-1.6126845116180522,-1.353202909810015,0.0
2018-10-22,-1.051305575158786,-1.879816513761468,-0.15412844036697249,1.0,-1.6156669019054342,-1.3562455892731122,0.0
2018-10-23,-1.077875599456016,-1.9097416076157754,-0.1778684417722425,1.0,-1.6214301052179516,-1.3707680194689,0.0
2018-10-24,-1.0778802832010297,-1.908817850246728,-0.16927697918901521,1.0,-1.6238289351355217,-1.3718086247586354,0.0
2018-10-25,-0.9986275989844232,-1.7933850271049203,-0.14423934673711658,1.0,-1.6348040897550264,-1.2908803952514927,0.0
2018-10-26,-0.9757521637587582,-1.8011402665201266,-0.08146723451023494,1.0,-1.7024316526995469,-1.3082154142052482,0.0
2018-10-29,-0.9636164683353851,-1.805566953905075,-0.06510737245246889,1.0,-1.6980577212419643,-1.3065928053617837,0.0
2018-10-30,-0.9911778895857744,-1.8191467365083742,-0.07664208422358536,1.0,-1.709008201805776,-1.2962299262526706,0.0
2018-10-31,-0.9961123993998091,-1.7677670167780655,-0.08054835629518482,1.0,-1.697517391897422,-1.2783385622698131,0.0
2018-11-01,-0.9872004357298474,-1.7753267973856208,-0.0716230936819172,1.0,-1.696623093681917,-1.2774373638344225,0.0
2018-11-02,-0.9944024817912058,-1.7224844888049637,-0.06514701915295387,1.0,-1.7002967359050447,-1.2615996762881034,0.0
2018-11-05,-0.9955471596275807,-1.721157738496829,-0.06470111995682094,1.0,-1.701187424099312,-1.264134394818513,0.0
2018-11-06,-1.0034401349072513,-1.7268128161888703,-0.06165261382799326,1.0,-1.6965261382799326,-1.2569983136593592,0.0
2018-11-07,-1.002157206417689,-1.725832546851827,-0.06276122421464204,1.0,-1.6948901172980988,-1.2555615477956046,0.0
2018-11-08,-0.9590015433134268,-1.753875058713011,-0.004227336777829967,1.0,-1.7002616922767229,-1.2926927464268938,0.0
2018-11-09,-0.9812654405709581,-1.8024293164973924,-0.0,1.0,-1.739912160307439,-1.338800439198463,0.0
2018-11-12,-0.9775732788002728,-1.7712338104976144,-0.0,1.0,-1.7410361281526927,-1.3267893660531698,0.0
2018-11-13,-0.9532887176367201,-1.7601568309335496,-0.0,1.0,-1.7360237950381936,-1.3104170891637936,0.0
2018-11-14,-0.9556427074176754,-1.7591453107039017,-0.0,1.0,-1.7368990465886807,-1.3101629589559807,0.0
2018-11-15,-0.9588035350101971,-1.7794017675050984,-0.0,1.0,-1.7641740312712442,-1.2957171991842282,0.0
2018-11-16,-0.958242802824552,-1.7749185225420967,-0.0,1.0,-1.7613389462248776,-1.295287887017925,0.0
2018-11-19,-0.9750768180266304,-1.7826561966541483,-0.0,1.0,-1.7660635029020142,-1.3045407989074769,0.0
2018-11-20,-0.9627257240204429,-1.7804429301533222,-0.0,1.0,-1.7673594548551959,-1.3037819420783647,0.0
2018-11-21,-0.9849481320767509,-1.7773408366668924,-0.0,1.0,-1.776120414943386,-1.2417113024611837,0.0
2018-11-23,-0.9855818046436067,-1.7651120287010085,-0.0,1.0,-1.7777025654910987,-1.240709402287958,0.0
2018-11-26,-0.9845758354755784,-1.7672168854011636,-0.0,1.0,-1.7751995670409955,-1.2379921526180488,0.0
2018-11-27,-0.9687101322769086,-1.7640502249378902,-0.0,1.0,-1.7604915060766801,-1.2213120257839252,0.0
2018-11-28,-0.9878456811198361,-1.7486514168658245,-0.0,1.0,-1.8221235916695115,-1.2697166268350975,0.0
2018-11-29,-0.9471421855060784,-1.7131439317617034,-0.0,1.0,-1.7975015111827524,-1.2585801598495534,0.0
2018-11-30,-0.9481322225208277,-1.7150631550658424,-0.0,1.0,-1.8011959150765924,-1.2541655468959958,0.0
2018-12-03,-0.9404343329886246,-1.7806273698724577,-0.0,1.0,-1.86321957945536,-1.3098931402964493,0.0
2018-12-04,-0.9130252100840335,-1.84593837535014,-0.0,1.0,-1.8955882352941174,-1.3483193277310923,0.0
2018-12-06,-0.8972834166779295,-1.695702121908366,-0.0,1.0,-1.8932288147046898,-1.271388025408839,0.0
2018-12-07,-0.8925334776139592,-1.6983633166508862,-0.0,1.0,-1.8964561071283648,-1.2758014337887191,0.0
2018-12-10,-0.8226023706896551,-1.7340382543103448,-0.0,1.0,-1.9273302801724137,-1.2510102370689655,0.0
2018-12-11,-0.8240958987137181,-1.733315374772712,-0.0,1.0,-1.9267964172671557,-1.2502525422587378,0.0
2018-12-12,-0.8255101353626506,-1.732911307158731,-0.0,1.0,-1.9267964172671557,-1.249309717826116,0.0
2018-12-13,-0.8247949441979292,-1.724687373941105,-0.0,1.0,-1.9290036304961677,-1.244587871453543,0.0
2018-12-14,-0.8226219347884668,-1.739221234168688,-0.0,1.0,-1.9260980867690651,-1.2487873888439776,0.0
2018-12-17,-0.7797659087851474,-1.7468720570429168,-0.0,1.0,-1.9043454863446794,-1.2957755953181758,0.0
2018-12-18,-0.759318423855165,-1.720846645367412,-0.0,1.0,-1.8901757188498403,-1.2856762513312032,0.0
2018-12-19,-0.7676014121095049,-1.7199094118430691,-0.0,1.0,-1.8878305468593883,-1.2854859122094184,0.0
2018-12-20,-0.7631005088217803,-1.6884292605564002,-0.0,1.0,-1.887464481596511,-1.2690808167580785,0.0
2018-12-21,-0.7543111927086749,-1.6823159137105763,-0.0,1.0,-1.8849255786505803,-1.2353944003671888,0.0
2018-12-24,-0.7229361370716512,-1.6431723779854623,-0.0,1.0,-1.8719496365524404,-1.2520768431983387,0.0
2018-12-26,-0.725463591135233,-1.6837888479679526,-0.0,1.0,-1.8256121987465275,-1.2262712411966143,0.0
2018-12-27,-0.6040687608211723,-1.6171160029680929,-0.0,1.0,-1.6981820430373484,-1.2642221122928519,0.0
2018-12-28,-0.5916129831516352,-1.6352205153617443,-0.0,1.0,-1.7038528245787907,-1.263627353815659,0.0
2018-12-31,-0.5889281507656066,-1.6415597297129747,-0.0,1.0,-1.7046680305002788,-1.2640257888537598,0.0
2019-01-02,-0.5853658536585367,-1.6397796211464655,-0.0,1.0,-1.70162188931534,-1.2636498700012382,0.0
2019-01-03,-0.5786502915271058,-1.6455154447339042,-0.0,1.0,-1.7007815407517677,-1.2778191291403052,0.0
2019-01-04,-0.5206820140342239,-1.66250153884033,-0.0,1.0,-1.6813984980918382,-1.290717715129878,0.0
2019-01-07,-0.49811207671561286,-1.6023374288282888,-0.0,1.0,-1.6518429727299972,-1.2411747078213964,0.0
2019-01-08,-0.5016730401529637,-1.5832934990439769,-0.0,1.0,-1.6561304971319313,-1.2340463671128106,0.0
2019-01-09,-0.4976749731727674,-1.5662334565398832,-0.0,1.0,-1.6552998688446405,-1.242398950757124,0.0
2019-01-10,-0.49907677646077786,-1.5620346655548274,-0.0,1.0,-1.655667401274644,-1.239561617725892,0.0
2019-01-11,-0.5036065573770492,-1.5326378539493293,-0.0,1.0,-1.6621758569299554,-1.2628315946348732,0.0
2019-01-14,-0.5160368937816127,-1.5287116929485274,-0.0,1.0,-1.6533769711395416,-1.2525438857482891,0.0
2019-01-15,-0.5114212441104551,-1.5266296892705908,-0.0,1.0,-1.6537245780401981,-1.2723206298085523,0.0
2019-01-16,-0.47561339621515136,-1.5406244403319207,-0.0,1.0,-1.6394842098979165,-1.3140708017431797,0.0
2019-01-17,-0.4723465187041346,-1.5434639937951196,-0.0,1.0,-1.6389833542151422,-1.311377602768331,0.0
2019-01-18,-0.46866387058118636,-1.519472738166567,-0.0,1.0,-1.6384062312762135,-1.3651288196524864,0.0
2019-01-22,-0.0,-1.6784625909571493,-0.0,1.0,-2.1371975869146094,-1.4035698737483675,0.0
2019-01-23,-0.0,-1.600984914599177,-0.0,1.0,-2.1674354818601174,-1.4652163071936168,0.0
2019-01-24,-0.0,-1.5837272953471013,-0.0,1.0,-2.183627768101518,-1.4530977855187859,0.0
2019-01-25,-0.0,-1.4573259724601815,-0.0,1.0,-2.409099562154959,-1.479154768703598,0.0
2019-01-28,-0.0,-1.4150631866387249,-0.0,1.0,-2.4614847272496347,-1.4738680383565124,0.0
2019-01-29,-0.0,-1.3900695641074734,-0.0,1.0,-2.4939689833429064,-1.4979258408322165,0.0
2019-01-30,-0.0,-1.394947233770387,-0.0,1.0,-2.500223856731692,-1.5007355292612727,0.0
2019-01-31,-0.0,-1.4241436605316973,-0.0,1.0,-2.433346114519427,-1.53310327198364,0.0
2019-02-01,-0.0,-1.4228037622368672,-0.0,1.0,-2.434704715592808,-1.5408535414933777,0.0
2019-02-04,-0.0,-1.4070490227491188,-0.0,1.0,-2.431079782121115,-1.5701377763537328,0.0
2019-02-05,-0.0,-1.3880729862038272,-0.0,1.0,-2.387310064212601,-1.5823002098035475,0.0
2019-02-06,-0.0,-1.3607213156390883,-0.0,1.0,-2.3933583084640295,-1.595529874912693,0.0
2019-02-07,-0.0,-1.3615751032073673,-0.0,1.0,-2.400381073356621,-1.5892664337885043,0.0
2019-02-08,-0.0,-1.3554891235211806,-0.0,1.0,-2.425263961328075,-1.5797608446762499,0.0
2019-02-11,-0.0,-1.3309109453687766,-0.0,1.0,-2.4397271626187287,-1.6041308089500859,0.0
2019-02-12,-0.0,-1.345697139938713,-0.0,1.0,-2.4458631256384065,-1.5925051072522982,0.0
2019-02-13,-0.0,-1.3789916502007775,-0.0,1.0,-2.4265408885206194,-1.5682962585250813,0.0
2019-02-14,-0.0,-1.324774861084499,-0.0,1.0,-2.4689276362010606,-1.5932170913968196,0.0
2019-02-15,-0.0,-1.3313530088156382,-0.0,1.0,-2.465312380222307,-1.5914782164303052,0.0
2019-02-19,-0.0,-1.2982444940951163,-0.0,1.0,-2.4956910309607405,-1.5897223108841365,0.0
2019-02-20,-0.0,-1.288847796977619,-0.0,1.0,-2.4998405917235225,-1.5877064337180387,0.0
2019-02-21,-0.0,-1.278826530612245,-0.0,1.0,-2.5049107142857143,-1.5938137755102042,0.0
2019-02-22,-0.0,-1.267032406226078,-0.0,1.0,-2.5173513651441692,-1.5948583822403675,0.0
2019-02-25,-0.0,-1.3462740144917902,-0.0,1.0,-2.622748122050123,-1.6785880475968888,0.0
2019-02-26,-0.0,-1.337449108990189,-0.0,1.0,-2.637389040913035,-1.6993926449976642,0.0
2019-02-27,-0.0,-1.3220304975922956,-0.0,1.0,-2.6634563937934725,-1.702514713750669,0.0
2019-02-28,-0.0,-1.326037483266399,-0.0,1.0,-2.66479250334672,-1.7026104417670682,0.0
2019-03-01,-0.0,-1.3282693079908983,-0.0,1.0,-2.670459108553072,-1.693749163431937,0.0
2019-03-04,-0.0,-1.319379430252775,-0.0,1.0,-2.648187775845927,-1.719606794168784,0.0
2019-03-05,-0.0,-1.300275482093664,-0.0,1.0,-2.690049049250823,-1.7287509238728753,0.0
2019-03-06,-0.0,-1.2991888449420126,-0.0,1.0,-2.689280686465107,-1.7153583160152845,0.0
2019-03-07,-0.0,-1.230979347101932,-0.0,1.0,-2.724183877415056,-1.707128580946036,0.0
2019-03-08,-0.0,-1.1984953314972795,-0.0,1.0,-2.8094310472224087,-1.709276550010076,0.0
2019-03-11,-0.0,-1.1875928176049684,-0.0,1.0,-2.7837856082084516,-1.7789928446064533,0.0
2019-03-12,-0.0,-1.1280646486782633,-0.0,1.0,-2.8392001095740307,-1.8811121764141896,0.0
2019-03-13,-0.0,-1.1679510114214946,-0.0,1.0,-2.8394110361910005,-1.873056281821935,0.0
2019-03-14,-0.0,-1.169909922299388,-0.0,1.0,-2.8357972907928213,-1.8704531389672006,0.0
2019-03-15,-0.0,-1.1631793384434777,-0.0,1.0,-2.845383606104551,-1.8970374974104,0.0
2019-03-18,-0.0,-1.205794483429445,-0.0,1.0,-2.8382547071493085,-1.903703189050233,0.0
2019-03-19,-0.0,-1.2117343379377705,-0.0,1.0,-2.8362634296079254,-1.9284219338635413,0.0
2019-03-20,-0.0,-1.1992313067784766,-0.0,1.0,-2.828511530398323,-1.960377358490566,0.0
2019-03-21,-0.0,-1.2019257605358638,-0.0,1.0,-2.8707786770862405,-1.9046190343287748,0.0
2019-03-22,-0.0,-1.1922130859512265,-0.03275001756975192,1.0,-2.9063883617963313,-1.8965493007238736,0.0
2019-03-25,-0.0,-0.988403396148271,-0.17243045489059156,1.0,-2.8787188513839994,-1.863187685511148,0.0
2019-03-26,-0.0,-0.9869086375285724,-0.2152801828634758,1.0,-2.8306434854886753,-1.8938145043984207,0.0
2019-03-27,-0.0,-0.9691465021146779,-0.21694515704083756,1.0,-2.8453165083547116,-1.9018928100949872,0.0
2019-03-28,-0.0,-0.9479188309439712,-0.26047510215388875,1.0,-2.7997091211302725,-1.9175843202437843,0.0
2019-03-29,-0.0,-0.9270811672558398,-0.27601025854300965,1.0,-2.7973937755597142,-1.9310320926041449,0.0
2019-04-01,-0.0,-0.95471593276844,-0.264064453396305,1.0,-2.806570356994027,-1.9200583414363104,0.0
2019-04-02,-0.0,-0.9531797868683397,-0.3199037469920935,1.0,-2.754692334135442,-1.8474389824682023,0.0
2019-04-03,-0.0,-0.9540016501650165,-0.3204757975797579,1.0,-2.7521314631463145,-1.8490786578657865,0.0
2019-04-04,-0.0,-0.9545016519823788,-0.30630506607929514,1.0,-2.754611784140969,-1.86784140969163,0.0
2019-04-05,-0.0,-0.9366484542499481,-0.33003665537035753,1.0,-2.7776471401895013,-1.8717062037485301,0.0
2019-04-08,-0.0,-0.9162177096284017,-0.33264263019754114,1.0,-2.7805636137588063,-1.877607404337616,0.0
2019-04-09,-0.0,-0.9121593581408217,-0.34216350809240564,1.0,-2.7872458154654867,-1.875017291464933,0.0
2019-04-10,-0.0,-0.8627612761276128,-0.37169966996699666,1.0,-2.766226622662266,-1.8749999999999998,0.0
2019-04-11,-0.0,-0.8448536484815171,-0.3851174934725849,1.0,-2.7696853098804453,-1.8713068572213822,0.0
2019-04-12,-0.0,-0.8380397532556546,-0.3911583276216587,1.0,-2.763810829335161,-1.8609321453050032,0.0
2019-04-15,-0.0,-0.8432794963044073,-0.3937174924719409,1.0,-2.738091979195182,-1.868669586641117,0.0
2019-04-16,-0.0,-0.832695723459489,-0.3896024047000956,1.0,-2.7390353873479985,-1.870200847110261,0.0
2019-04-17,-0.0,-0.8360521466111528,-0.3907583100129684,1.0,-2.7423384069346803,-1.8563238004231792,0.0
2019-04-18,-0.0,-0.8326072157930565,-0.4091899251191286,1.0,-2.7222600408441116,-1.8432947583390062,0.0
2019-04-22,-0.0,-0.8999164229001252,-0.3608441287087338,1.0,-2.8109764591168687,-1.8930213121604678,0.0
2019-04-23,-0.0,-0.8929292929292928,-0.3595959595959596,1.0,-2.822013235806339,-1.8916753744339951,0.0
2019-04-24,-0.0,-0.8787584195541976,-0.37407124505242695,1.0,-2.7975140615235055,-1.893618498715367,0.0
2019-04-25,-0.0,-0.8760255875399805,-0.3950076484494507,1.0,-2.798915310805173,-1.8831873174801836,0.0
2019-04-26,-0.0,-0.8417576305360494,-0.40965028158242367,1.0,-2.824723632065633,-1.8765208927205725,0.0
2019-04-29,-0.0,-0.8289190128606186,-0.40493569690649983,1.0,-2.8257212374000695,-1.8921793534932219,0.0
2019-04-30,-0.0,-0.8244577308120133,-0.4117074527252503,1.0,-2.829463292547275,-1.8865406006674081,0.0
2019-05-01,-0.0,-0.8291002713798622,-0.40971400737596547,1.0,-2.84051214250922,-1.879131584440888,0.0
2019-05-02,-0.0,-0.8290288896623739,-0.4016707274625827,1.0,-2.8265924121127743,-1.9040027845457708,0.0
2019-05-03,-0.0,-0.8232674645143334,-0.4057890342332313,1.0,-2.8261898135263013,-1.9026579460061235,0.0
2019-05-06,-0.0,-0.8092890863648986,-0.41085809497361847,1.0,-2.8257428492085532,-1.8966953623993335,0.0
2019-05-07,-0.0,-0.8143313428690458,-0.42695458964032773,1.0,-2.8084293848076656,-1.8938341896958755,0.0
2019-05-08,-0.0,-0.8089531680440771,-0.4848484848484849,1.0,-2.715633608815427,-1.877617079889807,0.0
2019-05-09,-0.0,-0.8022293646994461,-0.48307460849346917,1.0,-2.682349723039048,-1.870888326608767,0.0
2019-05-10,-0.0,-0.7974458785767944,-0.48740012292563,1.0,-2.686539643515673,-1.8578843133237726,0.0
2019-05-13,-0.0,-0.7968195468195468,-0.48075348075348073,1.0,-2.6837974337974337,-1.8636363636363638,0.0
2019-05-14,-0.0,-0.7589835219376614,-0.5801072066706373,1.0,-2.533584805770631,-1.7450201839719408,0.0
2019-05-15,-0.0,-0.7475818205909633,-0.6138863124420301,1.0,-2.541539684642905,-1.7221412481780842,0.0
2019-05-16,-0.0,-0.7488209136235009,-0.6125185285002022,1.0,-2.619929928581054,-1.756299690068724,0.0
2019-05-17,-0.0,-0.7390653697027413,-0.6347867492007346,1.0,-2.6613835793483434,-1.7670226515203047,0.0
2019-05-20,-0.0,-0.7186778878783765,-0.6554907017782001,1.0,-2.6489751594950453,-1.763947332699878,0.0
2019-05-21,-0.0,-0.7322345312077816,-0.6799513644960821,1.0,-2.5963253174817615,-1.7464198865171574,0.0
2019-05-22,-0.0,-0.711162100148468,-0.7017816169523552,1.0,-2.59636928060467,-1.739236064246187,0.0
2019-05-23,-0.0,-0.6563532989554409,-0.6770461457093746,1.0,-2.5742430252545287,-1.7035567896337434,0.0
2019-05-24,-0.0,-0.5901423299947285,-0.7195571955719557,1.0,-2.5613468634686347,-1.7183711122825513,0.0
2019-05-28,-0.0,-0.5935114503816794,-0.723019215583048,1.0,-2.555014477494077,-1.709133982627007,0.0
2019-05-29,-0.0,-0.6247860997762275,-0.7335790443596157,1.0,-2.564762406212979,-1.6584177964986178,0.0
2019-05-30,-0.0,-0.62227475702653,-0.7222222222222222,1.0,-2.5633701076963487,-1.6590491200420276,0.0
2019-05-31,-0.0,-0.607554333595182,-0.7249934537837129,1.0,-2.55178057083006,-1.6619533909400366,0.0
2019-06-03,-0.0,-0.6106304079110012,-0.7579207598724871,1.0,-2.539717650120356,-1.597423719992193,0.0
2019-06-04,-0.0,-0.6233361470034413,-0.7846893058892279,1.0,-2.5500292188818907,-1.5350951236932666,0.0
2019-06-05,-0.0,-0.6583154670750382,-0.7552833078101072,1.0,-2.406554364471669,-1.3054211332312404,0.0
2019-06-06,-0.0,-0.6550965534099242,-0.7330114886335859,1.0,-2.3994133463700806,-1.3235150329992666,0.0
2019-06-07,-0.0,-0.6627121737543348,-0.7487376041856787,1.0,-2.364786761574497,-1.3076595485794245,0.0
2019-06-10,-0.0,-0.6716282446905064,-0.769165607793308,1.0,-2.3110667392751254,-1.2988443153627396,0.0
2019-06-11,-0.0,-0.6700473703388801,-0.8101542572573788,1.0,-2.3004979958702783,-1.2924207457791814,0.0
2019-06-12,-0.0,-0.6766205389657685,-0.8110585093469289,1.0,-2.2938213158533625,-1.2879946588977909,0.0
2019-06-13,-0.0,-0.6667069048768711,-0.8080637373249638,1.0,-2.273660067600193,-1.2873008208594883,0.0
2019-06-14,-0.0,-0.6602123295934371,-0.8137893593919652,1.0,-2.2771745687055134,-1.2809144649535529,0.0
2019-06-17,-0.0,-0.6693255982596085,-0.8121827411167513,1.0,-2.2753807106598987,-1.2861977278220933,0.0
2019-06-18,-0.0,-0.6894514767932489,-0.8153104279686558,1.0,-2.2515973477998794,-1.2713682941531044,0.0
2019-06-19,-0.0,-0.6792906522392547,-0.8324616771866546,1.0,-2.246768860835588,-1.2529005109708446,0.0
2019-06-20,-0.0,-0.6826992535516494,-0.8237418733445702,1.0,-2.253792439200578,-1.259511196725259,0.0
2019-06-21,-0.0,-0.6901323706377859,-0.8236462093862817,1.0,-2.2460288808664264,-1.256979542719615,0.0
2019-06-24,-0.0,-0.6586071751582755,-0.8279167922821826,1.0,-2.242930358757914,-1.3000904431715405,0.0
2019-06-25,-0.0,-0.6321209201493435,-0.831145369143683,1.0,-2.252980850295074,-1.3056726484403227,0.0
2019-06-26,-0.0,-0.6322040028936581,-0.8160718591753074,1.0,-2.2308295153122737,-1.3493489269351338,0.0
2019-06-27,-0.0,-0.5995906819960273,-0.8415096611087702,1.0,-2.21314633118642,-1.3650755432492627,0.0
2019-06-28,-0.0,-0.5596109977188137,-0.860427422259575,1.0,-2.2232560931684477,-1.359767078881018,0.0
2019-07-01,-0.0,-0.5556222248889956,-0.8616344653786152,1.0,-2.2245889835593426,-1.3584543381735268,0.0
2019-07-02,-0.0,-0.5771325950314277,-0.8542951212211912,1.0,-2.2025142173002092,-1.3522897336126907,0.0
2019-07-03,-0.0,-0.5647094068304375,-0.8647693229478731,1.0,-2.2127022168963455,-1.349430796884362,0.0
2019-07-05,-0.0,-0.6019411694652852,-0.8436941764916042,1.0,-2.177682505656782,-1.3311301655353103,0.0
2019-07-08,-0.0,-0.6123691834683379,-0.8258735883639804,1.0,-2.147164902737539,-1.3272039259741029,0.0
2019-07-09,-0.0,-0.6011093408862925,-0.8281701776125567,1.0,-2.1443913376998878,-1.3270785389744497,0.0
2019-07-10,-0.0,-0.5983354975799788,-0.8285916656829183,1.0,-2.1490378939912644,-1.326584818793531,0.0
2019-07-11,-0.0,-0.5957660694222695,-0.82733132280764,1.0,-2.15930459464254,-1.3309088758796048,0.0
2019-07-12,-0.0,-0.5961345233169809,-0.8303682250724038,1.0,-2.164253206454282,-1.3196997458478634,0.0
2019-07-15,-0.0,-0.6171621062584953,-0.8490041959695054,1.0,-2.151823178299155,-1.2918267241888777,0.0
2019-07-16,-0.0,-0.6166213500413761,-0.876108287031564,1.0,-2.145289041257832,-1.2727863813689562,0.0
2019-07-17,-0.0,-0.6726040997488758,-0.8482158500262805,1.0,-2.098989663026339,-1.2202885008468143,0.0
2019-07-18,-0.0054306569343065695,-0.6747445255474452,-0.8636496350364963,1.0,-2.089693430656934,-1.205897810218978,0.0
2019-07-19,-0.030324236062514578,-0.6754140424539306,-0.8645323069745743,1.0,-2.066071845113133,-1.1952414275717285,0.0
2019-07-22,-0.031638221293393706,-0.6941832114245908,-0.8668872634389876,1.0,-2.0409265064437476,-1.1715430163706024,0.0
2019-07-23,-0.041091903847273153,-0.6906466445492114,-0.8728828356905884,1.0,-2.0480181595949016,-1.1678016413480008,0.0
2019-07-24,-0.042920199790916484,-0.6900336856777791,-0.9014403531188291,1.0,-2.0312463700778256,-1.1421767917295853,0.0
2019-07-25,-0.05277842362241339,-0.647116949546617,-0.9197860962566845,1.0,-2.07137874912811,-1.1215415019762847,0.0
2019-07-26,-0.05025415896487985,-0.6137939001848428,-0.9186691312384473,1.0,-2.0710489833641406,-1.1226317005545285,0.0
2019-07-29,-0.05842800834685834,-0.6180732668676095,-0.913807094829585,1.0,-2.082773011824716,-1.1233480176211452,0.0
2019-07-30,-0.06149561988745141,-0.6258049544584324,-0.9139061321575681,1.0,-2.0786099669316007,-1.1217149155885595,0.0
2019-07-31,-0.06701091421194695,-0.5599108085905411,-0.9234244806947542,1.0,-2.1370144349254785,-1.1805539255955875,0.0
2019-08-01,-0.09308959655353088,-0.5645339698433952,-0.8872329277522268,1.0,-2.118705245386272,-1.1581766315421784,0.0
2019-08-02,-0.09314442948305135,-0.5345120309115392,-0.9476611439611266,1.0,-2.1252268602540836,-1.1539137052865758,0.0
2019-08-05,-0.07630992849607315,-0.5291876685031063,-0.9371703200093775,1.0,-2.1540851013949127,-1.1642245926620562,0.0
2019-08-06,-0.06297272518909007,-0.5264153105661241,-0.9416112766445106,1.0,-2.044694017877607,-1.1543089617235847,0.0
2019-08-07,-0.04579588121515531,-0.5752645352144726,-0.9262145864148368,1.0,-1.9998293321196952,-1.141825008533394,0.0
2019-08-08,-0.042392170251507905,-0.5746557414362126,-0.925116649595994,1.0,-2.0030158188232616,-1.1450438147263,0.0
2019-08-09,-0.031334841628959276,-0.5565045248868778,-0.9222850678733031,1.0,-1.988178733031674,-1.1577488687782804,0.0
2019-08-12,-0.026724673710379114,-0.5516130854850556,-0.9301655460760494,1.0,-1.9956494717215663,-1.1459404486129159,0.0
2019-08-13,-0.02194764161588806,-0.5382532159783344,-0.9289663732791694,1.0,-2.004908598510494,-1.1479914240577749,0.0
2019-08-14,-0.006747258926061287,-0.5466404273263986,-0.9326960922125386,1.0,-1.9949957829631713,-1.1417486646050041,0.0
2019-08-15,-0.026529597081744318,-0.5861382855247886,-0.9477145857513956,1.0,-1.9401978665782347,-1.0264190570939036,0.0
2019-08-16,-0.0378128100540183,-0.5910042994157204,-0.942619336346599,1.0,-1.9250909491787014,-1.0154889207364128,0.0
2019-08-19,-0.05715518171034185,-0.5560767820554297,-0.9045077105575327,1.0,-1.873827240375283,-1.0004852798447104,0.0
2019-08-20,-0.03976627170913813,-0.5703619542282097,-0.9432451441865498,1.0,-1.8749120813720719,-0.9820916517881296,0.0
2019-08-21,-0.042460445592508875,-0.5770100096867936,-0.8925842212894198,1.0,-1.8842428156280269,-0.9852545474114733,0.0
2019-08-22,-0.0418144684510373,-0.5737396538750941,-0.9019133612813071,1.0,-1.8813823497796407,-0.9757605073632161,0.0
2019-08-23,-0.0368381484265922,-0.5608420148211792,-0.9062399312640962,1.0,-1.8759531736655568,-0.9901729137579207,0.0
2019-08-26,-0.04870284895750438,-0.5310096026314394,-0.9072099315613562,1.0,-1.8633349249297044,-0.9550639291209084,0.0
2019-08-27,-0.0516756067767805,-0.52084550427532,-0.8987731690477454,1.0,-1.8639864039513516,-0.9756758192150407,0.0
