Date,GIL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-23,1.0,-0.2862589480236539,-0.9959928415810769,-0.0,-0.8594382197323374,-0.748716153127918,0.0
2018-11-26,1.0,-0.2851305599875472,-1.0033466941666342,-0.0,-0.8570261119975096,-0.7459625637233919,0.0
2018-11-27,1.0,-0.2736239507987468,-1.005995435732797,-0.0,-0.8499593857579392,-0.7384829613584498,0.0
2018-11-28,1.0,-0.2743588751788961,-1.0042935055892934,-0.0,-0.8505009089854176,-0.7389084438943256,0.0
2018-11-29,1.0,-0.23632961661829846,-0.988773484038491,-0.0,-0.8473346570948526,-0.7461432717275087,0.0
2018-11-30,1.0,-0.23689238764903697,-0.9907138489758482,-0.0,-0.8506190767349434,-0.7432360134515438,0.0
2018-12-03,1.0,-0.2366651383157573,-0.9906388506801161,-0.0,-0.850489072290998,-0.7430842121351061,0.0
2018-12-04,1.0,-0.23320112882312563,-0.9908092441461367,-0.0,-0.8483715963694607,-0.7412478071848065,0.0
2018-12-06,1.0,-0.22494033412887826,-0.9146032219570406,-0.0,-0.8726879474940334,-0.7168854415274463,0.0
2018-12-07,1.0,-0.21983563690698543,-0.9174822562570041,-0.0,-0.8756817332835263,-0.7225252147926784,0.0
2018-12-10,1.0,-0.19859804464121011,-0.9153661686035787,-0.0,-0.8703929164360819,-0.7049990776609482,0.0
2018-12-11,1.0,-0.20165277060429423,-0.9142256327012469,-0.0,-0.8708772965395114,-0.7024643990260458,0.0
2018-12-12,1.0,-0.19911259012756516,-0.9175078572749121,-0.0,-0.872767609539656,-0.7081530782029949,0.0
2018-12-13,1.0,-0.1997780244173141,-0.9183869774324824,-0.0,-0.8725120236773956,-0.7089160192378839,0.0
2018-12-14,1.0,-0.20527425380034767,-0.9032437030735659,-0.0,-0.8809779191478345,-0.70913932758812,0.0
2018-12-17,1.0,-0.18817857274299804,-0.9018806816090684,-0.0,-0.8674689926760148,-0.7227926833756578,0.0
2018-12-18,1.0,-0.17911919368974585,-0.8912138475021911,-0.0,-0.8612328366929595,-0.7202015775635409,0.0
2018-12-19,1.0,-0.1784018698415017,-0.8914615440800526,-0.0,-0.8616609451464465,-0.720473303630122,0.0
2018-12-20,1.0,-0.17755279773568475,-0.8775310254735467,-0.0,-0.8607663836272589,-0.7128964366064301,0.0
2018-12-21,1.0,-0.17288624481701823,-0.8759329367225528,-0.0,-0.8604290607535605,-0.6963043086352985,0.0
2018-12-24,1.0,-0.15209927759101638,-0.8535154853014807,-0.0,-0.8555539660968458,-0.7151133681424792,0.0
2018-12-26,1.0,-0.15263362969784988,-0.8656795721015904,-0.0,-0.826396514469909,-0.6974956607984131,0.0
2018-12-27,1.0,-0.10899478072256491,-0.8243408120382295,-0.0,-0.7563885311462075,-0.699417067715041,0.0
2018-12-28,1.0,-0.1030952300233922,-0.8318134047530257,-0.0,-0.7575346645421568,-0.6977319727429908,0.0
2018-12-31,1.0,-0.10566319432662617,-0.828543313766075,-0.0,-0.7590852024023615,-0.6998405211903226,0.0
2019-01-02,1.0,-0.10269097810614791,-0.8280349759370976,-0.0,-0.757371382091778,-0.7010099640751034,0.0
2019-01-03,1.0,-0.10953058321479374,-0.8253403779719568,-0.0,-0.7618708934498408,-0.6900697690171373,0.0
2019-01-04,1.0,-0.08513072445237053,-0.8318920555873347,-0.0,-0.7524815774420404,-0.6953800598943437,0.0
2019-01-07,1.0,-0.06644047697476776,-0.803247908294354,-0.0,-0.7486000395282956,-0.6757691547532775,0.0
2019-01-08,1.0,-0.06766002236694954,-0.7982040655220051,-0.0,-0.7495559502664298,-0.6738372475495032,0.0
2019-01-09,1.0,-0.06650027913697416,-0.7918951758562937,-0.0,-0.7489080818363929,-0.6766608649962235,0.0
2019-01-10,1.0,-0.06650464711484778,-0.7920457157870537,-0.0,-0.7488587474137082,-0.6767709941213177,0.0
2019-01-11,1.0,-0.06559694867326471,-0.7882484463880577,-0.0,-0.7521125834347154,-0.682109624173873,0.0
2019-01-14,1.0,-0.07725491487469952,-0.7898047222313695,-0.0,-0.7553923667138671,-0.6705963710606908,0.0
2019-01-15,1.0,-0.07384808206075398,-0.7847554338863418,-0.0,-0.7564233648867046,-0.683201952570995,0.0
2019-01-16,1.0,-0.06761788644676574,-0.7885787722015355,-0.0,-0.7518370843905493,-0.6871848947177644,0.0
2019-01-17,1.0,-0.06367349627775215,-0.7936622965939785,-0.0,-0.7514329007180973,-0.6852559457144739,0.0
2019-01-18,1.0,-0.07023821356392672,-0.789881721498857,-0.0,-0.7534373654043667,-0.6995659808501474,0.0
2019-01-22,1.0,-0.0,-0.8432886360558038,-0.0,-0.8585940674522551,-0.6842746850873628,0.0
2019-01-23,1.0,-0.0,-0.8054688560184556,-0.0,-0.8708101506310219,-0.7163115755190663,0.0
2019-01-24,1.0,-0.0,-0.786970639967528,-0.0,-0.8917264240292246,-0.7037613313489378,0.0
2019-01-25,1.0,-0.0,-0.7602537877474603,-0.0,-1.0030856706999964,-0.7036716014284228,0.0
2019-01-28,1.0,-0.0,-0.736976913225572,-0.0,-1.0280017998684712,-0.6962721954934062,0.0
2019-01-29,1.0,-0.0,-0.7177797051170859,-0.0,-1.030112749349523,-0.7213183000867303,0.0
2019-01-30,1.0,-0.0,-0.7156338907778781,-0.0,-1.0280688363056,-0.7258691277496357,0.0
2019-01-31,1.0,-0.0,-0.7276902202275336,-0.0,-0.9881710329471523,-0.763246703545211,0.0
2019-02-01,1.0,-0.0,-0.7260321659820371,-0.0,-0.9987467799206293,-0.7563879412379029,0.0
2019-02-04,1.0,-0.0,-0.7290789519468318,-0.0,-0.9971815303246461,-0.7532969136017259,0.0
2019-02-05,1.0,-0.0,-0.7185922651164409,-0.0,-0.9922024576182684,-0.7702509833954119,0.0
2019-02-06,1.0,-0.0,-0.717891585140828,-0.0,-0.9922361870278174,-0.7713678933259062,0.0
2019-02-07,1.0,-0.0,-0.7037177935327684,-0.0,-0.984782984610064,-0.7699118104789902,0.0
2019-02-08,1.0,-0.0,-0.7079314412601485,-0.0,-1.0018041773645132,-0.759836236208452,0.0
2019-02-11,1.0,-0.0,-0.6955856263262253,-0.0,-1.0066093853271647,-0.7764288447490173,0.0
2019-02-12,1.0,-0.0,-0.6904238618524332,-0.0,-1.0166753881039596,-0.7814756671899528,0.0
2019-02-13,1.0,-0.0,-0.7035435267857144,-0.0,-1.0118931361607144,-0.7722865513392857,0.0
2019-02-14,1.0,-0.0,-0.6863238894718433,-0.0,-1.030814970269325,-0.7806225953130466,0.0
2019-02-15,1.0,-0.0,-0.7119255136686617,-0.0,-1.0184815709335293,-0.7698904406874585,0.0
2019-02-19,1.0,-0.0,-0.6911188811188812,-0.0,-1.0373426573426574,-0.7680419580419581,0.0
2019-02-20,1.0,-0.0,-0.6901048951048951,-0.0,-1.0414335664335665,-0.764965034965035,0.0
2019-02-21,1.0,-0.0,-0.6918476550204595,-0.0,-1.042982548176127,-0.7625292903857587,0.0
2019-02-22,1.0,-0.0,-0.6906643356643357,-0.0,-1.04520979020979,-0.7606293706293707,0.0
2019-02-25,1.0,-0.0,-0.6982271507275039,-0.0,-1.0631798276592737,-0.7702005933041389,0.0
2019-02-26,1.0,-0.0,-0.7001623032954626,-0.0,-1.057088420012702,-0.7711170700726836,0.0
2019-02-27,1.0,-0.0,-0.6911031776890177,-0.0,-1.0698101869852603,-0.7738149941677566,0.0
2019-02-28,1.0,-0.0,-0.691154104622785,-0.0,-1.0694655678562588,-0.7763237010575461,0.0
2019-03-01,1.0,-0.0,-0.6937057991513437,-0.0,-1.0686350777934936,-0.7737270155586987,0.0
2019-03-04,1.0,-0.0,-0.685400790290714,-0.0,-1.0710203217612193,-0.7716977138018628,0.0
2019-03-05,1.0,-0.0,-0.6781657998089375,-0.0,-1.0835367795350812,-0.7765276156105155,0.0
2019-03-06,1.0,-0.0,-0.6779373275801089,-0.0,-1.084211643205772,-0.7746693074909812,0.0
2019-03-07,1.0,-0.0,-0.649299304599527,-0.0,-1.1140880369938932,-0.7665642980691164,0.0
2019-03-08,1.0,-0.0,-0.6424160211330454,-0.0,-1.1516795773390927,-0.7757112769071502,0.0
2019-03-11,1.0,-0.0,-0.6409258057538394,-0.0,-1.1482803374432187,-0.8159564496358785,0.0
2019-03-12,1.0,-0.0,-0.5865909587246124,-0.0,-1.1737278881851934,-0.8794496614981437,0.0
2019-03-13,1.0,-0.0,-0.601143150258308,-0.0,-1.1783973912724874,-0.88440259407174,0.0
2019-03-14,1.0,-0.0,-0.5989541432019309,-0.0,-1.1787464345790977,-0.879141373509837,0.0
2019-03-15,1.0,-0.0,-0.5898651379855216,-0.0,-1.1911586374159409,-0.8936905155624151,0.0
2019-03-18,1.0,-0.0,-0.6126632193742793,-0.0,-1.2013317956921246,-0.9061046836055207,0.0
2019-03-19,1.0,-0.0,-0.6160023906465952,-0.0,-1.2023458219715364,-0.9170370923760786,0.0
2019-03-20,1.0,-0.0,-0.6147239723972397,-0.0,-1.2061956195619563,-0.9294554455445545,0.0
2019-03-21,1.0,-0.0,-0.6166854143232097,-0.0,-1.2173978252718411,-0.9154480689913761,0.0
2019-03-22,1.0,-0.0,-0.6139773972861624,-0.0,-1.252598556147711,-0.9131420796008617,0.0
2019-03-25,1.0,-0.0,-0.5099618006141863,-0.0,-1.309714628117744,-0.9253988465283499,0.0
2019-03-26,1.0,-0.0,-0.5255892890816519,-0.0,-1.308919479539883,-0.9369413539505941,0.0
2019-03-27,1.0,-0.0,-0.5120051423601921,-0.0,-1.3294135440692707,-0.939690702159035,0.0
2019-03-28,1.0,-0.0,-0.5084848484848484,-0.0,-1.3282954545454544,-0.9510984848484847,0.0
2019-03-29,1.0,-0.0,-0.5011740645356765,-0.0,-1.3303287380699895,-0.9558400242387517,0.0
2019-04-01,1.0,-0.0,-0.509399636143117,-0.0,-1.3294420861127956,-0.9513720436628259,0.0
2019-04-02,1.0,-0.0,-0.5212066228169653,-0.0,-1.3366598624026613,-0.9222801844711574,0.0
2019-04-03,1.0,-0.0,-0.522248243559719,-0.0,-1.3364055299539173,-0.9186371534335576,0.0
2019-04-04,1.0,-0.0,-0.5199863729275493,-0.0,-1.3476039064274357,-0.9177076235899764,0.0
2019-04-05,1.0,-0.0,-0.5145045694133707,-0.0,-1.3523567555269045,-0.9251450456941337,0.0
2019-04-08,1.0,-0.0,-0.5065412764021084,-0.0,-1.3605854916385425,-0.9249175230366691,0.0
2019-04-09,1.0,-0.0,-0.49452346542937553,-0.0022818894044268653,-1.3884156081235262,-0.9178900129307066,0.0
2019-04-10,1.0,-0.0,-0.46996854750085265,-0.017620978437985522,-1.3846299594528022,-0.9172382432073969,0.0
2019-04-11,1.0,-0.0,-0.4577208667979997,-0.026973783906652525,-1.3894529474162753,-0.9143430822851949,0.0
2019-04-12,1.0,-0.0,-0.45844382150162893,-0.027615728464277595,-1.3883248730964466,-0.9138192287294492,0.0
2019-04-15,1.0,-0.0,-0.45945535917469466,-0.02586664643859516,-1.3894409466737465,-0.9180004551316089,0.0
2019-04-16,1.0,-0.0,-0.4591028023207311,-0.028326570854347578,-1.3873573243335482,-0.9172196731257821,0.0
2019-04-17,1.0,-0.0,-0.4592761038468827,-0.03236687511843851,-1.3877960962668183,-0.9106310403638432,0.0
2019-04-18,1.0,-0.0,-0.4627406991961114,-0.006954570947840718,-1.3526266591886333,-0.9167320994578425,0.0
2019-04-22,1.0,-0.0,-0.45540796963946867,-0.0,-1.3082031820172237,-0.8854911691723836,0.0
2019-04-23,1.0,-0.0,-0.45337468077344034,-0.0,-1.3096680043779643,-0.8852608537030281,0.0
2019-04-24,1.0,-0.0,-0.43484115142472435,-0.0,-1.3112194766912917,-0.8929000327522836,0.0
2019-04-25,1.0,-0.0,-0.4197217794522533,-0.023402405448485725,-1.3006448340820171,-0.8788943631357774,0.0
2019-04-26,1.0,-0.0,-0.40507890440776345,-0.03493560674768728,-1.3145292943950662,-0.8732813350263015,0.0
2019-04-29,1.0,-0.0,-0.388350575550051,-0.022657729855748217,-1.3289013550925253,-0.9028121812618389,0.0
2019-04-30,1.0,-0.0,-0.3837607460294332,-0.026264024479090778,-1.329921317208218,-0.9027757540434213,0.0
2019-05-01,1.0,-0.0,-0.38422568065021684,-0.029194153879797353,-1.3330903524437803,-0.8982031563217553,0.0
2019-05-02,1.0,-0.0,-0.3886214442013129,-0.024361779722830053,-1.3291393143690737,-0.9048869438366156,0.0
2019-05-03,1.0,-0.0,-0.4280301623268081,-0.01790423832695665,-1.3481297128635636,-0.9205452992087961,0.0
2019-05-06,1.0,-0.0,-0.378001116694584,-0.03659035920342453,-1.3637446491717848,-0.9439791550344314,0.0
2019-05-07,1.0,-0.0,-0.3828177413343273,-0.0428997390980246,-1.358292955646664,-0.9431606410734253,0.0
2019-05-08,1.0,-0.0,-0.37399667098206035,-0.06916959496948401,-1.3171074533012763,-0.9386351026447198,0.0
2019-05-09,1.0,-0.0,-0.37499075375397584,-0.06705377616687624,-1.3134477402174716,-0.9430061395073599,0.0
2019-05-10,1.0,-0.0,-0.3751201834183862,-0.07003919828415058,-1.314214924931588,-0.9385770283263072,0.0
2019-05-13,1.0,-0.0,-0.3740432612312812,-0.06463301904233684,-1.3168792752819374,-0.9419855795895729,0.0
2019-05-14,1.0,-0.0,-0.328373954165151,-0.12764641687886508,-1.2666424154237905,-0.9150236449618043,0.0
2019-05-15,1.0,-0.0,-0.3303473891195106,-0.1383730245430049,-1.2736144490568788,-0.8990605199912608,0.0
2019-05-16,1.0,-0.0,-0.330162201567341,-0.13880080189538913,-1.2763987607071259,-0.8996537269910699,0.0
2019-05-17,1.0,-0.0,-0.3168988403471665,-0.15283349135730434,-1.2590255998833053,-0.9179126248997155,0.0
2019-05-20,1.0,-0.0,-0.2998397552625829,-0.1634132129069852,-1.259195862772234,-0.9194770194478842,0.0
2019-05-21,1.0,-0.0,-0.3075222040964292,-0.17324632952691682,-1.233641471814392,-0.9107485952510423,0.0
2019-05-22,1.0,-0.0,-0.2918131410140253,-0.18972203094987858,-1.235965643460298,-0.9066429891639184,0.0
2019-05-23,1.0,-0.0,-0.2853110411464553,-0.19563565302355876,-1.24032859262476,-0.8975862193753844,0.0
2019-05-24,1.0,-0.0,-0.26873962917538413,-0.20135632349758315,-1.238907726715244,-0.8982396652478176,0.0
2019-05-28,1.0,-0.0,-0.2632907740027411,-0.20103873620428478,-1.2407487556805885,-0.9016446656567841,0.0
2019-05-29,1.0,-0.0,-0.2700136661152269,-0.2026541034309142,-1.2395885780047473,-0.8841257282600878,0.0
2019-05-30,1.0,-0.0,-0.2683917340521114,-0.19942497753818508,-1.239748427672956,-0.8862893081761006,0.0
2019-05-31,1.0,-0.0,-0.2708423170907,-0.20141584016098893,-1.2392194911599825,-0.8820252982607445,0.0
2019-06-03,1.0,-0.0,-0.2676753292986828,-0.22178711285154862,-1.2247419010323959,-0.8457814168743326,0.0
2019-06-04,1.0,-0.0,-0.2672410723822409,-0.2303200769039057,-1.2348773453911062,-0.8279275109481254,0.0
2019-06-05,1.0,-0.0,-0.2657580323044042,-0.2466276584562559,-1.2301601205283628,-0.7611856627308083,0.0
2019-06-06,1.0,-0.0,-0.27197590530223437,-0.23867058905932617,-1.2237865097709602,-0.7677032990123975,0.0
2019-06-07,1.0,-0.0,-0.2878862187346739,-0.24017375464163104,-1.2106775029776502,-0.7643452672878862,0.0
2019-06-10,1.0,-0.0,-0.2871321730621374,-0.22537918501432866,-1.2143356398965541,-0.7679108128887957,0.0
2019-06-11,1.0,-0.0,-0.2883407599733343,-0.24507912003087612,-1.2067997614118802,-0.7684291779235817,0.0
2019-06-12,1.0,-0.0,-0.2914430059993685,-0.24671087253973265,-1.203838192470968,-0.7664105532750939,0.0
2019-06-13,1.0,-0.0,-0.30626295268537707,-0.2591942112473216,-1.1922441954406549,-0.7548912852576486,0.0
2019-06-14,1.0,-0.0,-0.3078492052328035,-0.26294134196089464,-1.1926782951188635,-0.7532001688001125,0.0
2019-06-17,1.0,-0.0,-0.2980640619500176,-0.26455473424850406,-1.2023231256599787,-0.7549454417458641,0.0
2019-06-18,1.0,-0.0,-0.3120567375886525,-0.26574678744470187,-1.1885401306088055,-0.7446457411698616,0.0
2019-06-19,1.0,-0.0,-0.3135388599223151,-0.2723868845575113,-1.1861636980788746,-0.7272281905028519,0.0
2019-06-20,1.0,-0.0,-0.31958907471687525,-0.26334981241891936,-1.1917885067143508,-0.7314960905999088,0.0
2019-06-21,1.0,-0.0,-0.3274907102292645,-0.2623922036037299,-1.182324896585571,-0.7333660520227161,0.0
2019-06-24,1.0,-0.0,-0.31238148746400735,-0.2672238218976052,-1.1755038977456282,-0.7563382259990168,0.0
2019-06-25,1.0,-0.0,-0.3207157363961062,-0.2672456054345542,-1.1644022690664613,-0.7492471461586946,0.0
2019-06-26,1.0,-0.0,-0.318084546570777,-0.26241010349061566,-1.1613751973338011,-0.7662866163830907,0.0
2019-06-27,1.0,-0.0,-0.3141712639235391,-0.27685442215116485,-1.1632523981868652,-0.7595488246248989,0.0
2019-06-28,1.0,-0.0,-0.3045355613283718,-0.2806992908797304,-1.1666432633574388,-0.7586182686231833,0.0
2019-07-01,1.0,-0.0,-0.2982677607125324,-0.2842765972368329,-1.1732589943193772,-0.7507539098113473,0.0
2019-07-02,1.0,-0.0,-0.3024371454583654,-0.2788360529448841,-1.1686742769101477,-0.7516982982001541,0.0
2019-07-03,1.0,-0.0,-0.30315620417568606,-0.2784372599678793,-1.159486069408561,-0.7502967669855457,0.0
2019-07-05,1.0,-0.0,-0.28844879885638575,-0.28300965796171684,-1.1598967957881525,-0.7553083923154701,0.0
2019-07-08,1.0,-0.0,-0.2880008369076263,-0.28224709697667116,-1.1595703874184886,-0.7572967883669839,0.0
2019-07-09,1.0,-0.0,-0.2821813129558875,-0.2817645015630427,-1.151927752691907,-0.7575199722125738,0.0
2019-07-10,1.0,-0.0,-0.2017360172926236,-0.2624290732234531,-1.173230208051878,-0.740070251283437,0.0
2019-07-11,1.0,-0.0,-0.19602147995541896,-0.2750852781248944,-1.1732919044885,-0.7329865919146205,0.0
2019-07-12,1.0,-0.0,-0.1968187497889298,-0.27516801188747425,-1.1732801999257034,-0.7318901759481274,0.0
2019-07-15,1.0,-0.0,-0.20084430935494768,-0.278790949003715,-1.1691995947315097,-0.7284025667004391,0.0
2019-07-16,1.0,-0.0,-0.19578933162387396,-0.2697122035156382,-1.1693376969533384,-0.7390937615978947,0.0
2019-07-17,1.0,-0.0,-0.20243803606402377,-0.26622543391639086,-1.1688728304180456,-0.7392449517120281,0.0
2019-07-18,1.0,-0.0,-0.20157703194500604,-0.26405175899716943,-1.1708788246394393,-0.7332187626364739,0.0
2019-07-19,1.0,-0.0,-0.14357407324798144,-0.10057099522683677,-0.693513851095151,-0.2927911852611857,0.0
2019-07-22,1.0,-0.0,-0.1282200357781753,-0.09780858676207514,-0.707804114490161,-0.3023032200357782,0.0
2019-07-23,1.0,-0.0,-0.13221272214512736,-0.0952146470298581,-0.7074846680692958,-0.3033260217556739,0.0
2019-07-24,1.0,-0.0,-0.13076151187423346,-0.09550674545657263,-0.7012375961645668,-0.302397145724161,0.0
2019-07-25,1.0,-0.0,-0.10951285430300864,-0.1041745772933372,-0.7286636438766166,-0.29125996738960486,0.0
2019-07-26,1.0,-0.0,-0.0998570599008353,-0.10608835484879617,-0.7342207531156474,-0.2932728815830616,0.0
2019-07-29,1.0,-0.0,-0.09627287705392529,-0.11032194861290466,-0.7217126063142896,-0.29816983568597766,0.0
2019-07-30,1.0,-0.0,-0.08992589625475667,-0.11237955359725839,-0.7197187173153526,-0.30329127445089793,0.0
2019-07-31,1.0,-0.0,-0.08050488381428125,-0.11379956290977208,-0.7240979438918871,-0.311649792605147,0.0
2019-08-01,1.0,-0.0,-0.08887849634776412,-0.10990112239444147,-0.7230981649741671,-0.3050953144486015,0.0
2019-08-02,1.0,-0.0,-0.0839752437775502,-0.11213767309319203,-0.7193107440224409,-0.31087759918072927,0.0
2019-08-05,1.0,-0.0,-0.08477292965271595,-0.11542742653606412,-0.7180097951914515,-0.30796972395369543,0.0
2019-08-06,1.0,-0.0,-0.08680631958808256,-0.11941645029265502,-0.6829203890331383,-0.31127051885754525,0.0
2019-08-07,1.0,-0.0,-0.09991128853404302,-0.09536482590374805,-0.6864715014415613,-0.33603903304502103,0.0
2019-08-08,1.0,-0.0,-0.1043738234968442,-0.10080832687410031,-0.6808769792935444,-0.3285350459528292,0.0
2019-08-09,1.0,-0.0,-0.09792963851180392,-0.10343006754526853,-0.6694242150887768,-0.32940969395612857,0.0
2019-08-12,1.0,-0.0,-0.09793212799224824,-0.10544165253584091,-0.6693166552885992,-0.32949415314144775,0.0
2019-08-13,1.0,-0.0,-0.09239214303035648,-0.10343687308480853,-0.6760212517360727,-0.33268666916514184,0.0
2019-08-14,1.0,-0.0,-0.09265949947127247,-0.10266126189636941,-0.6762204793796264,-0.3314901304194572,0.0
2019-08-15,1.0,-0.0,-0.09349135933258293,-0.10035533779160873,-0.6712794367564943,-0.3419408947449734,0.0
2019-08-16,1.0,-0.0,-0.09299810162906716,-0.10167321531058231,-0.6712948655688491,-0.34144187894574196,0.0
2019-08-19,1.0,-0.0,-0.09286513280547452,-0.10756037110960016,-0.6644221700699668,-0.3284934090759546,0.0
2019-08-20,1.0,-0.0,-0.0906730097765363,-0.11939158519553074,-0.650117842178771,-0.3221019553072626,0.0
2019-08-21,1.0,-0.0,-0.09396119468061914,-0.13056463919773273,-0.643470678003052,-0.3120776106387617,0.0
2019-08-22,1.0,-0.0,-0.09521008952492975,-0.129451741488597,-0.6449280097584352,-0.3086322943213749,0.0
2019-08-23,1.0,-0.0,-0.09672570420233972,-0.12973008300111102,-0.6457747859617019,-0.30627627823889503,0.0
2019-08-26,1.0,-0.0,-0.09354245538128718,-0.126901027582477,-0.6386803677663602,-0.3042076798269335,0.0
2019-08-27,1.0,-0.0,-0.09298203903430091,-0.1254890094451769,-0.6373441113536645,-0.3055309399788186,0.0
2019-08-28,1.0,-0.0,-0.08385676358220553,-0.1340628979688748,-0.6450603293833237,-0.2954736773942887,0.0
2019-08-29,1.0,-0.0,-0.08107816711590297,-0.13845822102425878,-0.6480862533692722,-0.28871159029649596,0.0
2019-08-30,1.0,-0.0,-0.08574139566980073,-0.13838091952040024,-0.6423703959285775,-0.2899810230311395,0.0
2019-09-03,1.0,-0.0,-0.10183711224884912,-0.1568214085961365,-0.6255001505829711,-0.26704814352708345,0.0
