Date,GRWG,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-04,1.0,-0.0,-2.915733073550901,-0.0,-4.384193862640039,-3.8774963468095467,0.0
2019-02-05,1.0,-0.0,-2.9186060679907393,-0.0,-4.376264164737419,-3.88997197514317,0.0
2019-02-06,1.0,-0.0,-2.9088023440361375,-0.0,-4.379685020144061,-3.919912098644854,0.0
2019-02-07,1.0,-0.0,-2.8994999390169536,-0.0,-4.376143432125869,-3.9210879375533603,0.0
2019-02-08,1.0,-0.0,-2.7864571023398725,-0.0,-4.274048688253368,-3.7571496100212713,0.0
2019-02-11,1.0,-0.0,-2.6410374639769456,-0.0,-4.174524495677234,-3.7118155619596545,0.0
2019-02-12,1.0,-0.0,-2.687034450651769,-0.0,-4.2115921787709505,-3.7401070763500934,0.0
2019-02-13,1.0,-0.0,-2.706107730448501,-0.0,-4.0205093531665534,-3.5422582826233944,0.0
2019-02-14,1.0,-0.0,-2.6156796390298926,-0.0,-4.086971235194586,-3.5775521714608005,0.0
2019-02-15,1.0,-0.0,-2.681941309255079,-0.0,-4.055417607223476,-3.549322799097066,0.0
2019-02-19,1.0,-0.0,-2.629654629317134,-0.0,-4.082123973450332,-3.537968275396558,0.0
2019-02-20,1.0,-0.0,-2.651463963963964,-0.0,-4.078941441441441,-3.5308558558558554,0.0
2019-02-21,1.0,-0.0,-2.6201463140123806,-0.0,-4.0868880135059085,-3.5478897017445132,0.0
2019-02-22,1.0,-0.0,-2.6142166235519064,-0.0,-4.095489821167472,-3.537622314700258,0.0
2019-02-25,1.0,-0.0,-2.616575591985428,-0.0,-4.165755919854281,-3.6020036429872495,0.0
2019-02-26,1.0,-0.0,-2.6336078700526193,-0.0,-4.195721802791123,-3.609814687714482,0.0
2019-02-27,1.0,-0.0,-2.638933394369421,-0.0,-4.211718928816663,-3.5934996566720074,0.0
2019-02-28,1.0,-0.0,-2.637596231184649,-0.0,-4.223256348385614,-3.629438124784557,0.0
2019-03-01,1.0,-0.0,-2.6424959779361066,-0.0,-4.2206389335784875,-3.628476212364973,0.0
2019-03-04,1.0,-0.0,-2.628219871205152,-0.0,-4.198827046918123,-3.672493100275989,0.0
2019-03-05,1.0,-0.0,-2.5944949902107566,-0.0,-4.23977887826788,-3.6824830127836,0.0
2019-03-06,1.0,-0.0,-2.590144927536232,-0.0,-4.302608695652174,-3.701449275362319,0.0
2019-03-07,1.0,-0.0,-2.5222490513970333,-0.0,-4.321260204668276,-3.6547085201793723,0.0
2019-03-08,1.0,-0.0,-2.504152532459937,-0.0,-4.474909346122354,-3.7182126564510467,0.0
2019-03-11,1.0,-0.0,-2.5424907107755,-0.0,-4.550281673259019,-3.8933237444564304,0.0
2019-03-12,1.0,-0.0,-2.349081364829396,-0.0,-4.56346933905989,-4.0177761870675255,0.0
2019-03-13,1.0,-0.0,-2.3231686346440443,-0.0,-4.352172417746188,-3.7884901983262638,0.0
2019-03-14,1.0,-0.0,-2.3256665522370983,-0.0,-4.338368234351757,-3.779036503032384,0.0
2019-03-15,1.0,-0.0,-2.256648183772773,-0.0,-4.284033042887858,-3.775376258911395,0.0
2019-03-18,1.0,-0.0,-2.3448356260200516,-0.0,-4.408953135929121,-3.9039403124271397,0.0
2019-03-19,1.0,-0.0,-2.3320615100011564,-0.0,-4.332061510001156,-3.897907272517054,0.0
2019-03-20,1.0,-0.0,-2.3658848118903855,-0.0,-4.328611240130051,-3.917208546214584,0.0
2019-03-21,1.0,-0.0,-2.3745780467931557,-0.0,-4.434058898847631,-3.831451519031545,0.0
2019-03-22,1.0,-0.0,-2.4245998315080035,-0.0,-4.684197857744614,-3.9264652786135517,0.0
2019-03-25,1.0,-0.0,-2.117221761289558,-0.0,-4.793291454308403,-3.9420410098376197,0.0
2019-03-26,1.0,-0.0,-2.141118071149982,-0.0,-4.724146082023402,-3.9537879683252566,0.0
2019-03-27,1.0,-0.0,-2.0829302819393654,-0.0,-4.756989501002713,-3.956706381974755,0.0
2019-03-28,1.0,-0.0,-2.087165087165087,-0.0,-4.704106704106704,-3.9087399087399084,0.0
2019-03-29,1.0,-0.0,-1.9212983065566653,-0.0,-4.34020842379505,-3.593790707772471,0.0
2019-04-01,1.0,-0.0,-1.9351016414827698,-0.0,-4.341558865094032,-3.5940863137297536,0.0
2019-04-02,1.0,-0.0,-1.919332985930172,-0.0,-4.224179260031266,-3.278582595101616,0.0
2019-04-03,1.0,-0.0,-1.917899562408835,-0.0,-4.231923317357783,-3.2690143779954157,0.0
2019-04-04,1.0,-0.0,-1.9064090578581074,-0.0,-4.191856237664902,-3.2892905370312664,0.0
2019-04-05,1.0,-0.0,-1.8498044060119414,-0.0,-4.173872760963557,-3.270743257154622,0.0
2019-04-08,1.0,-0.0,-1.8182469060038868,-0.0,-4.1506597115679655,-3.2592819883399815,0.0
2019-04-09,1.0,-0.0,-1.8175182481751826,-0.0,-4.193687673486172,-3.269456152976252,0.0
2019-04-10,1.0,-0.0,-1.7779147406266052,-0.0,-4.230919363122753,-3.263379558294812,0.0
2019-04-11,1.0,-0.0,-1.7478680776738929,-0.003904243296003288,-4.257680057536217,-3.2648720846604338,0.0
2019-04-12,1.0,-0.0,-1.7436287948015028,-0.01847903340440654,-4.174535485836126,-3.216570210173622,0.0
2019-04-15,1.0,-0.0,-1.7332332332332332,-0.025225225225225224,-4.0777777777777775,-3.1737737737737737,0.0
2019-04-16,1.0,-0.0,-1.735860349127182,-0.04907730673316708,-4.045087281795511,-3.1450374064837905,0.0
2019-04-17,1.0,-0.0,-1.6679249031489025,-0.09565908413628688,-4.043309824178007,-3.1265521009238104,0.0
2019-04-18,1.0,-0.0,-1.6664679582712367,-0.07183308494783905,-4.041728763040238,-3.1554893194237454,0.0
2019-04-22,1.0,-0.0,-1.6720627669083326,-0.051742973482967525,-4.046975866521005,-3.1607905452378584,0.0
2019-04-23,1.0,-0.0,-1.6843731313533985,-0.050827187562288226,-4.053119394060196,-3.1776958341638433,0.0
2019-04-24,1.0,-0.0,-1.6480341540905479,-0.05927323272438442,-4.037926926131851,-3.1832803812549644,0.0
2019-04-25,1.0,-0.0,-1.642800238996216,-0.0762796255725951,-4.049492133041227,-3.189802828121888,0.0
2019-04-26,1.0,-0.0,-1.5754513343799057,-0.0773155416012559,-4.008241758241758,-3.1506083202511777,0.0
2019-04-29,1.0,-0.0,-1.5746268656716418,-0.06775333857030637,-4.0214061272584445,-3.15553809897879,0.0
2019-04-30,1.0,-0.0,-1.5665112588036902,-0.08640015871441327,-4.084713818073603,-3.1821247892074203,0.0
2019-05-01,1.0,-0.0,-1.530113356333169,-0.09975357318876295,-4.088122227698373,-3.1390832922621983,0.0
2019-05-02,1.0,-0.0,-1.54030350808041,-0.07843910130074892,-4.049862041781632,-3.1854552621206147,0.0
2019-05-03,1.0,-0.0,-1.5391518737672583,-0.0703155818540434,-4.059960552268245,-3.1924063116370807,0.0
2019-05-06,1.0,-0.0,-1.431521739130435,-0.11422924901185771,-4.091205533596838,-3.244466403162056,0.0
2019-05-07,1.0,-0.0,-1.4673316708229427,-0.13576059850374064,-4.106433915211969,-3.2655361596009973,0.0
2019-05-08,1.0,-0.0,-1.7014460511679648,-0.6021134593993326,-4.18987764182425,-3.6301446051167963,0.0
2019-05-09,1.0,-0.0,-1.70076726342711,-0.6054709218280885,-4.189925497609252,-3.6235961303235853,0.0
2019-05-10,1.0,-0.0,-1.6999222308632373,-0.6074880568825686,-4.184979446728141,-3.6174869458949006,0.0
2019-05-13,1.0,-0.0,-1.7001998667554963,-0.5941594492560516,-4.184099489229403,-3.6253608705307574,0.0
2019-05-14,1.0,-0.0,-1.5170158519011196,-0.8388205298747368,-4.147322913202528,-3.582086243210287,0.0
2019-05-15,1.0,-0.0,-1.5275774053934081,-0.8583952946398846,-4.1616912662301635,-3.5497725002774385,0.0
2019-05-16,1.0,-0.0,-1.5297393628870573,-0.8633325907774559,-4.182445979059924,-3.562708843840499,0.0
2019-05-17,1.0,-0.0,-1.4964261782443602,-0.8955773955773956,-4.180813044449408,-3.595264686173777,0.0
2019-05-20,1.0,-0.0,-1.461215932914046,-0.9144874765530177,-4.112324837250358,-3.545845746441575,0.0
2019-05-21,1.0,-0.0,-1.4792129835482437,-0.949977767896843,-4.1150511338372615,-3.5719208537127614,0.0
2019-05-22,1.0,-0.0,-1.4601860254083485,-1.031647005444646,-4.22073502722323,-3.6304446460980038,0.0
2019-05-23,1.0,-0.0,-1.455201986007673,-1.0898217106747912,-4.187880839539607,-3.55122997066125,0.0
2019-05-24,1.0,-0.0,-1.3735142408611798,-1.1283920161471181,-4.166068625252299,-3.545301637138372,0.0
2019-05-28,1.0,-0.0,-1.3567264573991031,-1.1298206278026905,-4.1710762331838565,-3.5531390134529146,0.0
2019-05-29,1.0,-0.0,-1.365172912265095,-1.1266540642722116,-4.137551428889136,-3.4902702101634606,0.0
2019-05-30,1.0,-0.0,-1.3553011780395643,-1.1278061791509224,-4.1320293398533,-3.4985552344965547,0.0
2019-05-31,1.0,-0.0,-1.3589829002886964,-1.1365756162558296,-4.130135465245392,-3.478014656895403,0.0
2019-06-03,1.0,-0.0,-1.3438834738801884,-1.1635089256379367,-4.073266893001861,-3.3709341802650314,0.0
2019-06-04,1.0,-0.0,-1.3427507665352607,-1.179150240911082,-4.084099868593955,-3.3443933420937366,0.0
2019-06-05,1.0,-0.0,-1.281172540144412,-1.251535725832525,-4.077486798146352,-3.1668283220174587,0.0
2019-06-06,1.0,-0.0,-1.2942884801548888,-1.2197483059051308,-4.056039582661073,-3.1859739700978813,0.0
2019-06-07,1.0,-0.0,-1.3415527080865728,-1.2237536341122,-4.027565414019597,-3.1748680951868207,0.0
2019-06-10,1.0,-0.0,-1.3490697924508013,-1.2019571996988923,-4.013334767179266,-3.1894827400795784,0.0
2019-06-11,1.0,-0.0,-1.3571583749728438,-1.2775363893113187,-4.027482076906365,-3.2001955246578317,0.0
2019-06-12,1.0,-0.0,-1.364405860010852,-1.2780249593054802,-4.0171459576777,-3.1924036896364623,0.0
2019-06-13,1.0,-0.0,-1.4053847830826247,-1.3117505995203838,-4.007303248310443,-3.1758229779812512,0.0
2019-06-14,1.0,-0.0,-1.3823818360441,-1.345595459011025,-4.029254448204345,-3.158607138958629,0.0
2019-06-17,1.0,-0.0,-1.3731050278111028,-1.3482386301668667,-4.033918638891919,-3.1511615225215404,0.0
2019-06-18,1.0,-0.0,-1.399260628465804,-1.343590301185169,-4.00554528650647,-3.1247145808415793,0.0
2019-06-19,1.0,-0.0,-1.3421024258760108,-1.3934231805929918,-3.9683018867924527,-3.077843665768194,0.0
2019-06-20,1.0,-0.0,-1.3585767392458843,-1.3451938396176315,-3.890493892724376,-3.026978226234732,0.0
2019-06-21,1.0,-0.0,-1.2013923421183492,-1.156340129288911,-3.731775236200895,-2.855793137742417,0.0
2019-06-24,1.0,-0.0,-1.1224828934506355,-1.1550342130987292,-3.6248289345063536,-2.8729227761485823,0.0
2019-06-25,1.0,-0.0,-1.0912017167381973,-1.1594810768630512,-3.6294381584081155,-2.874073351541163,0.0
2019-06-26,1.0,-0.0,-1.0973720337321042,-1.1308099627377917,-3.6156109040988427,-2.962149441066876,0.0
2019-06-27,1.0,-0.0,-1.070646766169154,-1.139004975124378,-3.675422885572139,-3.0651741293532337,0.0
2019-06-28,1.0,-0.0,-1.0280095351609058,-1.1500794596742152,-3.6920937624155736,-3.062276519666269,0.0
2019-07-01,1.0,-0.0,-1.0026820303963446,-1.1688685805105792,-3.721962848912288,-3.039932452567796,0.0
2019-07-02,1.0,-0.0,-1.0056447688564478,-1.15007299270073,-3.6179075425790757,-2.958734793187348,0.0
2019-07-03,1.0,-0.0,-1.0055302221791016,-1.150286213253129,-3.6015329387794703,-2.944794799650723,0.0
2019-07-05,1.0,-0.0,-0.9946622670807452,-1.1465450310559004,-3.6045225155279503,-2.9592391304347827,0.0
2019-07-08,1.0,-0.0,-0.9784130688448075,-1.1673473356670556,-3.619700505639829,-2.9583819525476467,0.0
2019-07-09,1.0,-0.0,-0.9651354763523355,-1.1669418277168107,-3.6179469748470425,-2.9615421967563367,0.0
2019-07-10,1.0,-0.0,-0.9463921530542876,-1.1626687384675147,-3.6338739438671457,-2.9686316402835775,0.0
2019-07-11,1.0,-0.0,-0.9389763779527559,-1.1830708661417324,-3.7092519685039367,-3.0111220472440943,0.0
2019-07-12,1.0,-0.0,-0.9541776347859998,-1.159305839914205,-3.635858438139807,-3.0001949887881447,0.0
2019-07-15,1.0,-0.0,-1.013352970054001,-1.2243495336278842,-3.652037309769269,-2.928718703976436,0.0
2019-07-16,1.0,-0.0,-1.001078008624069,-1.3064484515876127,-3.6310270482163856,-2.861524892199138,0.0
2019-07-17,1.0,-0.0,-1.0314538903495958,-1.285909046645243,-3.597818677573279,-2.8227675528289025,0.0
2019-07-18,1.0,-0.0,-1.052816195630387,-1.3376428141912209,-3.7383243134896778,-2.8933654038885552,0.0
2019-07-19,1.0,-0.0,-1.0515060240963856,-1.358132530120482,-3.72781124497992,-2.9028112449799197,0.0
2019-07-22,1.0,-0.0,-1.030318393834922,-1.3346177245994726,-3.7768201176232004,-2.9981748124112757,0.0
2019-07-23,1.0,-0.0,-1.047212915016753,-1.329881206213829,-3.7771347344908115,-2.999086201644837,0.0
2019-07-24,1.0,-0.0,-1.0491603053435115,-1.368651399491094,-3.7800508905852417,-2.9802544529262085,0.0
2019-07-25,1.0,-0.0,-1.0223033252230331,-1.3740875912408759,-3.7857866991078666,-2.9556974858069744,0.0
2019-07-26,1.0,-0.0,-0.978622816032888,-1.4087358684480986,-3.879445015416239,-3.010688591983556,0.0
2019-07-29,1.0,-0.0,-0.9293577981651375,-1.39796126401631,-3.845973496432212,-3.020387359836901,0.0
2019-07-30,1.0,-0.0,-0.949867265672861,-1.4006534613028385,-3.842046150704513,-3.017663875842352,0.0
2019-07-31,1.0,-0.0,-0.9764837625979844,-1.3928535070752317,-3.8108520818487226,-3.0001018018935155,0.0
2019-08-01,1.0,-0.0,-1.0621445558887395,-1.3831041257367385,-3.879226553613897,-3.0157170923379177,0.0
2019-08-02,1.0,-0.0,-1.0218426501035196,-1.4312629399585919,-3.8784679089026914,-3.020289855072464,0.0
2019-08-05,1.0,-0.0,-1.0130461793331953,-1.418202526402982,-3.9016359494719404,-3.021122385587078,0.0
2019-08-06,1.0,-0.0,-0.9925702811244981,-1.3651606425702814,-3.7285140562249,-2.953815261044177,0.0
2019-08-07,1.0,-0.0,-0.996509424553705,-1.3350952428443204,-3.698514012167149,-2.942954024134836,0.0
2019-08-08,1.0,-0.0,-0.9950089838291076,-1.3297065282491514,-3.7053304052705127,-2.9520862447594327,0.0
2019-08-09,1.0,-0.0,-0.9463620317709355,-1.2881937634830358,-3.623945871739557,-2.947244557756423,0.0
2019-08-12,1.0,-0.0,-0.9196446199407701,-1.3630799605133268,-3.6831194471865745,-2.9058242843040474,0.0
2019-08-13,1.0,-0.0,-0.8625281503965534,-1.3522960932145307,-3.668070106726721,-2.9084500146871637,0.0
2019-08-14,1.0,-0.0,-0.8883802473945651,-1.3425538131878834,-3.625888769845135,-2.8832180773351515,0.0
2019-08-15,1.0,-0.0,-0.8792887776983559,-1.2343638313080771,-3.2922623302358827,-2.529038598999285,0.0
2019-08-16,1.0,-0.0,-0.8858060487108574,-1.2340976001427426,-3.2789722544383975,-2.522615755196717,0.0
2019-08-19,1.0,-0.0,-0.825997310623039,-1.2781712236665175,-3.3443298969072166,-2.516001792917974,0.0
2019-08-20,1.0,-0.0,-0.8487277797141861,-1.2253398396653885,-3.2378006273963056,-2.4018821889159985,0.0
2019-08-21,1.0,-0.0,-0.8555912763923886,-1.2255626031801201,-3.227474150664697,-2.380224172386828,0.0
2019-08-22,1.0,-0.0,-0.8539413342562948,-1.2239335467681922,-3.215886475728995,-2.3589166738773035,0.0
2019-08-23,1.0,-0.0,-0.8500129971406292,-1.2235508188198596,-3.221124685902435,-2.370071917511481,0.0
2019-08-26,1.0,-0.0,-0.7882363223212726,-1.2531026044397835,-3.31489250131096,-2.3834119909106803,0.0
2019-08-27,1.0,-0.0,-0.7802073351337224,-1.2479310044428955,-3.305253070824985,-2.3782559456398644,0.0
2019-08-28,1.0,-0.0,-0.7642559109874826,-1.2535639777468706,-3.3028511821974966,-2.3718706536856744,0.0
2019-08-29,1.0,-0.0,-0.6946499957472145,-1.249128178957217,-3.231776813813048,-2.3301012162966748,0.0
2019-08-30,1.0,-0.0,-0.6677381153781086,-1.260446624936559,-3.228726103874133,-2.3018947724581285,0.0
2019-09-03,1.0,-0.0,-0.6758404606655941,-1.2709797611990854,-3.2215259547802524,-2.299856042001863,0.0
2019-09-04,1.0,-0.0,-0.6082156611039794,-1.3064612751390672,-3.276765083440308,-2.366538296961917,0.0
2019-09-05,1.0,-0.0,-0.657901543236486,-1.312182084662471,-3.329769807742047,-2.3214932321751878,0.0
2019-09-06,1.0,-0.0,-0.6284271912263905,-1.3793193489424667,-3.424231873966402,-2.2719993036817825,0.0
2019-09-09,1.0,-0.0,-0.6443460135487233,-1.3777140871981934,-3.4094146256730937,-2.253604307799201,0.0
2019-09-10,1.0,-0.0,-0.6020604155753447,-1.4951981840405097,-3.4614108608346426,-2.172079622839183,0.0
2019-09-11,1.0,-0.0,-0.5952380952380952,-1.454292665971498,-3.4408237747653803,-2.199252693778241,0.0
2019-09-12,1.0,-0.0,-0.5363312787568365,-1.4782533206007464,-3.4562896084729577,-2.2104349335879854,0.0
2019-09-13,1.0,-0.0,-0.5324765543591525,-1.4599687391455367,-3.4582320250086838,-2.232893365751997,0.0
2019-09-16,1.0,-0.0,-0.5380005211500044,-1.453747937114566,-3.4591331538261096,-2.234951793624598,0.0
2019-09-17,1.0,-0.0,-0.5560857118070617,-1.4466036262687605,-3.4519823024204044,-2.2206992278997135,0.0
2019-09-18,1.0,-0.0,-0.5341115434500648,-1.426026805015132,-3.4472978815391264,-2.2393428447903156,0.0
2019-09-19,1.0,-0.0,-0.5228237332178433,-1.4343005630142918,-3.4686011260285836,-2.235946297098311,0.0
2019-09-20,1.0,-0.0,-0.5531822523226535,-1.4694798992793263,-3.441173916818616,-2.2189806373187464,0.0
2019-09-23,1.0,-0.0,-0.55789018590575,-1.483700821444012,-3.3988759187202766,-2.2063121487246,0.0
2019-09-24,1.0,-0.0,-0.5615005618463135,-1.4966721410666435,-3.387414642579307,-2.1982020917970435,0.0
2019-09-25,1.0,-0.0,-0.549344375431332,-1.493616287094548,-3.3919944789510006,-2.1916839199447895,0.0
2019-09-26,1.0,-0.0,-0.45838218053927315,-1.822526828388493,-3.556677788799711,-2.180449093696456,0.0
2019-09-27,1.0,-0.0,-0.4342992527792965,-1.811372334609076,-3.619190814652816,-2.247585201385092,0.0
2019-09-30,1.0,-0.0,-0.29757178469208756,-1.9172744898901302,-3.69125657833995,-2.326562644261841,0.0
