Date,FBRX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-1.157602663706992,-2.7506189703747976,-0.0,-1.9099291385639887,-1.7192862631264407,0.0
2018-10-16,1.0,-1.151732377538829,-2.7582351937190643,-0.0,-1.907236729817375,-1.7167605393411842,0.0
2018-10-17,1.0,-1.0805596953137935,-2.630236794171221,-0.0,-1.8642159297897003,-1.7045868521278358,0.0
2018-10-18,1.0,-1.0803246107982774,-2.631417687976151,-0.0,-1.8643590592911559,-1.704786353097052,0.0
2018-10-19,1.0,-1.0337418300653596,-2.595751633986928,-0.0,-1.8538398692810458,-1.6866830065359477,0.0
2018-10-22,1.0,-1.0440861983878928,-2.6277348248067116,-0.0,-1.859598618193782,-1.693617371278171,0.0
2018-10-23,1.0,-1.0457946230370798,-2.626983474471759,-0.0,-1.857107621474965,-1.691852339061087,0.0
2018-10-24,1.0,-1.0397274891241894,-2.6224246901420014,-0.0,-1.8554543215956663,-1.6905524090946402,0.0
2018-10-25,1.0,-0.9464535154431165,-2.461974235604532,-0.0,-1.7872109265869935,-1.5647214030731027,0.0
2018-10-26,1.0,-0.9045333333333333,-2.4134095238095234,-0.0,-1.7730285714285714,-1.5280761904761904,0.0
2018-10-29,1.0,-0.8474602086665143,-2.456857817378722,-0.0,-1.7565303480313759,-1.5546416876094735,0.0
2018-10-30,1.0,-0.8472201066260473,-2.4575019040365578,-0.0,-1.7568164508758568,-1.5545316070068547,0.0
2018-10-31,1.0,-0.8526220614828209,-2.4026522001205546,-0.0,-1.744273658830621,-1.5351115129596142,0.0
2018-11-01,1.0,-0.8055220277610138,-2.4480989740494867,-0.0,-1.7478123114061557,-1.542320458660229,0.0
2018-11-02,1.0,-0.805334931814776,-2.416604225985314,-0.0,-1.7424696538288627,-1.5285478795144611,0.0
2018-11-05,1.0,-0.7951146185644494,-2.461555806087937,-0.0,-1.752423900789177,-1.5068771138669672,0.0
2018-11-06,1.0,-0.8064370582042414,-2.471273875770793,-0.0,-1.7459768386223493,-1.4961648368175666,0.0
2018-11-07,1.0,-0.8043559894855427,-2.4698460383026664,-0.0,-1.7422455876830643,-1.4938039804731507,0.0
2018-11-08,1.0,-0.7407736771898621,-2.4646509559804355,-0.0,-1.711575515043723,-1.4937009041055282,0.0
2018-11-09,1.0,-0.7394209354120268,-2.468522642910171,-0.0,-1.719005196733482,-1.4969561989606535,0.0
2018-11-12,1.0,-0.7595993322203672,-2.4595538017908636,-0.0,-1.8202306875094854,-1.54902109576567,0.0
2018-11-13,1.0,-0.7339318044659022,-2.4587356668678333,-0.0,-1.814876282438141,-1.536210018105009,0.0
2018-11-14,1.0,-0.7456287060970048,-2.471871674015509,-0.0,-1.834346966702144,-1.5504029192641025,0.0
2018-11-15,1.0,-0.7417715759138479,-2.471181556195965,-0.0,-1.8346731381768542,-1.5361747307750644,0.0
2018-11-16,1.0,-0.734807881029667,-2.450970030950404,-0.0,-1.825922850456707,-1.5371782290329885,0.0
2018-11-19,1.0,-0.7372075471698113,-2.4495094339622643,-0.0,-1.8241509433962264,-1.5363018867924527,0.0
2018-11-20,1.0,-0.6574759022640663,-2.4299484420533513,-0.0,-1.8228349398490622,-1.561906896809385,0.0
2018-11-21,1.0,-0.6704898623649548,-2.4183809382862216,-0.0,-1.8173005771792214,-1.4934882344235607,0.0
2018-11-23,1.0,-0.6713684365999557,-2.400265859242301,-0.0,-1.8206927110257736,-1.492578096152426,0.0
2018-11-26,1.0,-0.6733377807427174,-2.401526943888518,-0.0,-1.8335186420576681,-1.5039656067007634,0.0
2018-11-27,1.0,-0.6513390229546792,-2.40281047675103,-0.0,-1.8167304296645084,-1.4863890523837548,0.0
2018-11-28,1.0,-0.651681259657126,-2.405415348392318,-0.0,-1.814951070561401,-1.4857626370392172,0.0
2018-11-29,1.0,-0.5875461054458668,-2.366673898893469,-0.0,-1.794604758805236,-1.483329717219932,0.0
2018-11-30,1.0,-0.5903588256614716,-2.3737586081913737,-0.0,-1.8048568321855747,-1.4800289960130482,0.0
2018-12-03,1.0,-0.5901805787221698,-2.3750815867720645,-0.0,-1.8060773079991297,-1.480818043367902,0.0
2018-12-04,1.0,-0.5811211573236889,-2.3759855334538877,-0.0,-1.8010126582278478,-1.4752260397830017,0.0
2018-12-06,1.0,-0.5713673075548567,-2.249803445071832,-0.0,-1.8756343363590877,-1.4505753698806374,0.0
2018-12-07,1.0,-0.559021801491681,-2.260255306942054,-0.0,-1.8862593230063107,-1.4660786001147446,0.0
2018-12-10,1.0,-0.4937371735899795,-2.271813742834902,-0.0,-1.8862076286179323,-1.4248814662798104,0.0
2018-12-11,1.0,-0.4887425658453695,-2.274426508071368,-0.0,-1.8850184083828943,-1.4318889832908523,0.0
2018-12-12,1.0,-0.49107775102676665,-2.273898881178303,-0.0,-1.885710239342869,-1.4304631072086105,0.0
2018-12-13,1.0,-0.5028579912404424,-2.3469675599435824,-0.0,-2.049884938014995,-1.5236433820800237,0.0
2018-12-14,1.0,-0.4968610543831783,-2.436351259360109,-0.0,-2.066409500037819,-1.564102564102564,0.0
2018-12-17,1.0,-0.47927656367746796,-2.434966088922381,-0.0,-2.0568198944988696,-1.5647324792765636,0.0
2018-12-18,1.0,-0.44685450208706023,-2.405635062611807,-0.0,-2.041964818127609,-1.5593321407274896,0.0
2018-12-19,1.0,-0.4241400030043563,-2.430223824545591,-0.0,-2.074207601021481,-1.5823193630764607,0.0
2018-12-20,1.0,-0.4170797656602073,-2.4015322217214963,-0.0,-2.1103349857293074,-1.5820189274447949,0.0
2018-12-21,1.0,-0.40515626171026003,-2.403957131079967,-0.0,-2.112418496589972,-1.572959604286892,0.0
2018-12-24,1.0,-0.36270658860149707,-2.3598903134958866,-0.0,-2.0956051285851927,-1.5930482472393093,0.0
2018-12-26,1.0,-0.3659079113220138,-2.4225550530140136,-0.0,-2.051679394972937,-1.574404982575814,0.0
2018-12-27,1.0,-0.23022548950307484,-2.3355481727574747,-0.0,-1.8976461440588108,-1.6051459673428994,0.0
2018-12-28,1.0,-0.2061679040548258,-2.3839948600799543,-0.0,-1.9266847515705312,-1.6219303255282695,0.0
2018-12-31,1.0,-0.18820245353706017,-2.479321237052817,-0.0,-1.9953720708146623,-1.6830235804010873,0.0
2019-01-02,1.0,-0.18343846266686228,-2.4775561097256857,-0.0,-1.9916385506821184,-1.6819715417339007,0.0
2019-01-03,1.0,-0.1829518779342723,-2.4780663145539905,-0.0,-1.9916373239436622,-1.683025234741784,0.0
2019-01-04,1.0,-0.08002053689306146,-2.5344726419246006,-0.0,-1.9841572539240135,-1.7358808860202435,0.0
2019-01-07,1.0,-0.02334407447189402,-2.4649480844969567,-0.0,-1.9817400644468315,-1.6907268170426064,0.0
2019-01-08,1.0,-0.02717934084748181,-2.4400770438008275,-0.0,-1.9858753031816239,-1.6805535739763162,0.0
2019-01-09,1.0,-0.01924447612259444,-2.413114754098361,-0.0,-1.9916607270135425,-1.7034925160370633,0.0
2019-01-10,1.0,-0.021358393848782572,-2.40666381888082,-0.0,-1.9923109782144381,-1.6991314253168162,0.0
2019-01-11,1.0,-0.0353969820899732,-2.3200535890565503,-0.0,-1.9749682696375688,-1.7207728106049922,0.0
2019-01-14,1.0,-0.05529693891945268,-2.3163351671603896,-0.0,-1.9746790802651997,-1.706869798279024,0.0
2019-01-15,1.0,-0.058165072617782504,-2.324690046050301,-0.0,-1.9803754870704924,-1.7215019482819696,0.0
2019-01-16,1.0,-0.03624417125900806,-2.3321322594319627,-0.0,-1.9628373604634732,-1.7339268051434225,0.0
2019-01-17,1.0,-0.05579612408603678,-2.310286079363953,-0.0,-1.9800525307020658,-1.7526087882444807,0.0
2019-01-18,1.0,-0.07557180755718075,-2.299849429984943,-0.0,-1.9934035993403596,-1.8011041801104177,0.0
2019-01-22,1.0,-0.0,-2.488746936046944,-0.0,-2.213473965683726,-1.725544083785189,0.0
2019-01-23,1.0,-0.0,-2.404554588077696,-0.0,-2.241943886284141,-1.7956389074942325,0.0
2019-01-24,1.0,-0.0,-2.3787901307966703,-0.0,-2.2722205707491083,-1.780618311533888,0.0
2019-01-25,1.0,-0.0,-2.3608621755253396,-0.0,-2.5411001236093944,-1.823624845488257,0.0
2019-01-28,1.0,-0.0,-2.377455233888144,-0.0,-2.627198864084563,-1.8835686676658516,0.0
2019-01-29,1.0,-0.0,-2.3470825746180033,-0.0,-2.641833584039268,-1.9281133718628771,0.0
2019-01-30,1.0,-0.0,-2.3472476698797102,-0.0,-2.659284633155421,-1.9596909105393132,0.0
2019-01-31,1.0,-0.0,-2.3818341447841007,-0.0,-2.59007103519834,-2.0095777795514405,0.0
2019-02-01,1.0,-0.0,-2.3794535868349573,-0.0,-2.6125579166000956,-1.996564946477073,0.0
2019-02-04,1.0,-0.0,-2.38165987698698,-0.0,-2.6135474079399312,-1.9926511702212637,0.0
2019-02-05,1.0,-0.0,-2.3459420636820685,-0.0,-2.603144202378102,-2.031122815417764,0.0
2019-02-06,1.0,-0.0,-2.3423027786649633,-0.0,-2.5995688278505273,-2.0428776748642608,0.0
2019-02-07,1.0,-0.0,-2.331023496614894,-0.0,-2.6015133412982876,-2.0324173636001595,0.0
2019-02-08,1.0,-0.0,-2.309811081123988,-0.0,-2.6181139863470393,-2.009842832195586,0.0
2019-02-11,1.0,-0.0,-2.2911119968114786,-0.0,-2.632363491430849,-2.0477481068154644,0.0
2019-02-12,1.0,-0.0,-2.30609795134443,-0.0,-2.6494078104993597,-2.0470550576184383,0.0
2019-02-13,1.0,-0.0,-2.3527528809218947,-0.0,-2.6321222791293213,-2.0176856594110117,0.0
2019-02-14,1.0,-0.0,-2.258237364043506,-0.0,-2.697936660268714,-2.0412667946257197,0.0
2019-02-15,1.0,-0.0,-2.2292131251991076,-0.0,-2.6947276202612294,-2.040379101624721,0.0
2019-02-19,1.0,-0.0,-2.1921115537848608,-0.0,-2.7331474103585656,-2.042788844621514,0.0
2019-02-20,1.0,-0.0,-2.2029031743499763,-0.0,-2.736879885149147,-2.035890891689265,0.0
2019-02-21,1.0,-0.0,-2.204667575587457,-0.0,-2.763252867110434,-2.0519688828294167,0.0
2019-02-22,1.0,-0.0,-2.1990692449650964,-0.0,-2.783198266869935,-2.041482789055604,0.0
2019-02-25,1.0,-0.0,-2.1962699822380105,-0.0,-2.817535927660262,-2.05982560955918,0.0
2019-02-26,1.0,-0.0,-2.1739897370109045,-0.0,-2.8098139833226425,-2.0341565105837076,0.0
2019-02-27,1.0,-0.0,-2.1616129290343227,-0.0,-2.7988639091127285,-2.0401632130570446,0.0
2019-02-28,1.0,-0.0,-2.171369028534787,-0.0,-2.807951266431549,-2.0360692529656945,0.0
2019-03-01,1.0,-0.0,-2.1796042617960425,-0.0,-2.796603380597613,-2.0347672835055675,0.0
2019-03-04,1.0,-0.0,-2.15712915601023,-0.0,-2.79539641943734,-2.03980179028133,0.0
2019-03-05,1.0,-0.0,-2.134779429685596,-0.0,-2.9088471849865947,-2.080510195791697,0.0
2019-03-06,1.0,-0.0,-2.1175994823681656,-0.0,-2.9020543513426076,-2.068343578130055,0.0
2019-03-07,1.0,-0.0,-2.0556450314060237,-0.0,-2.943710742470607,-2.0534707682396522,0.0
2019-03-08,1.0,-0.0,-2.035991185832041,-0.0,-3.050681465763487,-2.0745123643189425,0.0
2019-03-11,1.0,-0.0,-2.013533464566929,-0.0,-3.0318241469816276,-2.1567421259842523,0.0
2019-03-12,1.0,-0.0,-1.8871747831887926,-0.0,-3.122248165443629,-2.3294696464309537,0.0
2019-03-13,1.0,-0.0,-1.9183362921633274,-0.0,-3.173641051652718,-2.3618226392763546,0.0
2019-03-14,1.0,-0.0,-1.926476802163441,-0.0,-3.1655539592664583,-2.3589115186343275,0.0
2019-03-15,1.0,-0.0,-1.899449385853452,-0.0,-3.173570520965692,-2.397966963151207,0.0
2019-03-18,1.0,-0.0,-1.9609751895244658,-0.0,-3.2120089593383874,-2.441764300482426,0.0
2019-03-19,1.0,-0.0,-1.9715471763383206,-0.0,-3.199515696618525,-2.477125313499957,0.0
2019-03-20,1.0,-0.0,-1.9833578919996533,-0.0,-3.1906041431914707,-2.4938025483227877,0.0
2019-03-21,1.0,-0.0,-1.9884558632063187,-0.0,-3.2708098255359777,-2.4205364117698114,0.0
2019-03-22,1.0,-0.0,-1.9846261969603796,-0.0,-3.376877800228411,-2.423614161468857,0.0
2019-03-25,1.0,-0.0,-1.7736093143596379,-0.0,-3.4394997843898234,-2.4113842173350584,0.0
2019-03-26,1.0,-0.0,-1.787463101232853,-0.0,-3.4263761069630143,-2.468223649939225,0.0
2019-03-27,1.0,-0.0,-1.7545927209705372,-0.0,-3.442287694974003,-2.4685441941074524,0.0
2019-03-28,1.0,-0.0,-1.7422626788036413,-0.0,-3.430689206762029,-2.496228868660598,0.0
2019-03-29,1.0,-0.0,-1.7347204161248375,-0.0,-3.4319029042045948,-2.5026441265713046,0.0
2019-04-01,1.0,-0.0,-1.7268929058663027,-0.0,-3.3431957708049116,-2.4565143246930425,0.0
2019-04-02,1.0,-0.0,-1.7729517969681485,-0.0,-3.400272525975132,-2.3432123999318684,0.0
2019-04-03,1.0,-0.0,-1.762526494277236,-0.0,-3.404154302670623,-2.3114879186095805,0.0
2019-04-04,1.0,-0.0,-1.7596227377007392,-0.0,-3.422890644914606,-2.314385249383975,0.0
2019-04-05,1.0,-0.0,-1.7415290311595437,-0.0,-3.441597139451728,-2.3303252170951816,0.0
2019-04-08,1.0,-0.0,-1.7262441514249254,-0.0,-3.448404934070608,-2.3323692045937903,0.0
2019-04-09,1.0,-0.0,-1.7086822765339258,-0.0,-3.512220133310545,-2.324645359767561,0.0
2019-04-10,1.0,-0.0,-1.6737021276595745,-0.0,-3.5071489361702133,-2.3297872340425534,0.0
2019-04-11,1.0,-0.0,-1.6238915416098227,-0.0,-3.58543656207367,-2.3172748976807642,0.0
2019-04-12,1.0,-0.0,-1.619891008174387,-0.0,-3.5843835149863756,-2.3107118528610355,0.0
2019-04-15,1.0,-0.0,-1.6280935313193377,-0.0,-3.577487625874723,-2.328383683222393,0.0
2019-04-16,1.0,-0.0,-1.6391734972677596,-0.0,-3.5732581967213113,-2.325905054644809,0.0
2019-04-17,1.0,-0.0,-1.5994793926247288,-0.0,-3.7569631236442516,-2.3203470715835137,0.0
2019-04-18,1.0,-0.0,-1.6151507253931021,-0.0,-3.757362522804274,-2.314742420293632,0.0
2019-04-22,1.0,-0.0,-1.6253807990251543,-0.0,-3.759422055879537,-2.319174862912351,0.0
2019-04-23,1.0,-0.0,-1.637654643666144,-0.0,-3.776790381599582,-2.2978741941104723,0.0
2019-04-24,1.0,-0.0,-1.5984670324884591,-0.0,-3.7756293005835726,-2.335859245710304,0.0
2019-04-25,1.0,-0.0,-1.5934526407682235,-0.0,-3.7981667394151026,-2.3382802269751197,0.0
2019-04-26,1.0,-0.0,-1.5393826503459287,-0.05029270888770622,-3.949352492460528,-2.3308497427709773,0.0
2019-04-29,1.0,-0.0,-1.6256494394312277,-0.06444262145656732,-4.063804575699572,-2.3610427490657186,0.0
2019-04-30,1.0,-0.0,-1.6269118718135471,-0.07547341587764021,-4.060906773488711,-2.340768390386016,0.0
2019-05-01,1.0,-0.0,-1.6445094632897503,-0.054402486970832956,-4.109810734204992,-2.33455243668282,0.0
2019-05-02,1.0,-0.0,-1.63790897459331,-0.05044781575580332,-4.096874428806434,-2.3539572290257724,0.0
2019-05-03,1.0,-0.0,-1.6423284291327789,-0.05117426665448232,-4.093575801882483,-2.351183404916385,0.0
2019-05-06,1.0,-0.0,-1.5880217785843918,-0.08838475499092559,-4.071324863883848,-2.3266787658802177,0.0
2019-05-07,1.0,-0.0,-1.5853149391904156,-0.09938282809947359,-4.063895443819205,-2.3273733889998183,0.0
2019-05-08,1.0,-0.0,-1.564804018297605,-0.18925464167189882,-3.9113821867432055,-2.3040631446766526,0.0
2019-05-09,1.0,-0.0,-1.5588718510405257,-0.1958744067177802,-4.038974078130704,-2.3336984300839725,0.0
2019-05-10,1.0,-0.0,-1.563173270038342,-0.1935366076319153,-4.030673726492606,-2.3417016614935187,0.0
2019-05-13,1.0,-0.0,-1.593761569788967,-0.16021843761569787,-4.081728989263236,-2.420122176971492,0.0
2019-05-14,1.0,-0.0,-1.3797890561615433,-0.382403317407374,-3.9240962769313983,-2.3284053006400436,0.0
2019-05-15,1.0,-0.0,-1.390670028818444,-0.4139949567723343,-3.9325468299711814,-2.2685518731988474,0.0
2019-05-16,1.0,-0.0,-1.3989184317260026,-0.43334835511491665,-3.9111311401532225,-2.269761153672826,0.0
2019-05-17,1.0,-0.0,-1.366720808518318,-0.46173975816639595,-3.86978884677856,-2.325392528424472,0.0
2019-05-20,1.0,-0.0,-1.32455349088941,-0.4976546996211438,-3.8668591015695473,-2.331318780443803,0.0
2019-05-21,1.0,-0.0,-1.3183294244993686,-0.5148836370196644,-3.8552228035359914,-2.3318600036081545,0.0
2019-05-22,1.0,-0.0,-1.27713897691263,-0.5643277501131734,-3.8793119058397463,-2.3330013580805793,0.0
2019-05-23,1.0,-0.4723591172059138,-1.8829012213413325,-1.21437754446111,-3.249517891579173,-2.8943646882365544,0.0
2019-05-24,1.0,-0.4372238387757302,-1.8984804397025543,-1.2016381075546934,-3.3099471925854083,-2.929733807522362,0.0
2019-05-28,1.0,-0.44213362068965517,-1.8858836206896552,-1.2026939655172415,-3.312176724137931,-2.933081896551724,0.0
2019-05-29,1.0,-0.43460096411355115,-1.8741296197107657,-1.1917514729512586,-3.300053561863953,-2.911837171933583,0.0
2019-05-30,1.0,-0.4340853202181118,-1.8675291350368863,-1.1914893617021276,-3.2900673580669304,-2.9085854805944615,0.0
2019-05-31,1.0,-0.49349915206331263,-1.916110797060486,-1.3300169587337478,-3.515432447710571,-3.050650084793669,0.0
2019-06-03,1.0,-0.49134247807510684,-1.9163480998425906,-1.3719361367213851,-3.4928041376208676,-2.9711041151337976,0.0
2019-06-04,1.0,-0.5658525450810317,-1.9044738644145172,-1.403560830860534,-3.5855968956859163,-2.9533211595526137,0.0
2019-06-05,1.0,-0.5390260173448966,-1.8236602179230597,-1.4179452968645763,-3.524349566377585,-2.813431176339782,0.0
2019-06-06,1.0,-0.5333407423871971,-1.8424094243165148,-1.3941987108246277,-3.512891753723049,-2.8306290286730382,0.0
2019-06-07,1.0,-0.5425899120365215,-1.8764057454626433,-1.3931633448391048,-3.4954904799020152,-2.826968043647701,0.0
2019-06-10,1.0,-0.5352567672941962,-1.8753481118413724,-1.390108053915562,-3.5071850284059263,-2.83156956667038,0.0
2019-06-11,1.0,-0.5335208098987626,-1.8852643419572552,-1.468728908886389,-3.524409448818897,-2.8365579302587176,0.0
2019-06-12,1.0,-0.5356500224921278,-1.8846153846153848,-1.4686234817813766,-3.521592442645074,-2.8354700854700856,0.0
2019-06-13,1.0,-0.511028558161133,-2.01079637798932,-1.5820756907360114,-3.6398885535175296,-2.865335500348271,0.0
2019-06-14,1.0,-0.5112013929193268,-2.003017991874637,-1.591526407428903,-3.645037724898433,-2.856761462565293,0.0
2019-06-17,1.0,-0.49831258000698236,-2.0130338647736528,-1.5912952403118816,-3.661701384848132,-2.873036192249505,0.0
2019-06-18,1.0,-0.49756380510440834,-1.998027842227378,-1.5886310904872392,-3.65046403712297,-2.866357308584687,0.0
2019-06-19,1.0,-0.5004039238315061,-1.962608193883439,-1.60334679746105,-3.6338141950375067,-2.8406231967686093,0.0
2019-06-20,1.0,-0.5002894523561422,-1.981011925437073,-1.600555748523793,-3.644668287599861,-2.8516846127127473,0.0
2019-06-21,1.0,-0.49895543175487467,-2.0082404828226554,-1.5889043639740017,-3.642177344475394,-2.8680362116991645,0.0
2019-06-24,1.0,-0.5001743172574085,-1.9732713538640325,-1.5936083672283556,-3.642184776292853,-2.9119116792562463,0.0
2019-06-25,1.0,-0.49732806691449816,-1.960153345724907,-1.5954925650557619,-3.649395910780669,-2.9147304832713754,0.0
2019-06-26,1.0,-0.42691442774292815,-2.013611078234111,-1.603503373180258,-3.7114451414368568,-3.0803645401822703,0.0
2019-06-27,1.0,-0.4427299703264095,-1.9983382789317508,-1.6207715133531158,-3.7158456973293768,-3.09186943620178,0.0
2019-06-28,1.0,-0.45621737066919793,-1.9437588989084007,-1.6360939724727104,-3.7378974845752255,-3.0912434741338397,0.0
2019-07-01,1.0,-0.47277462121212127,-1.924715909090909,-1.634469696969697,-3.734966856060606,-3.0700757575757573,0.0
2019-07-02,1.0,-0.4480256898192198,-1.9618220742150334,-1.6358230256898192,-3.7496431969552804,-3.0980019029495716,0.0
2019-07-03,1.0,-0.43488095238095237,-1.9839285714285713,-1.625595238095238,-3.7479761904761904,-3.1123809523809522,0.0
2019-07-05,1.0,-0.43514992860542595,-1.9676344597810567,-1.6232746311280344,-3.750594954783436,-3.122322703474536,0.0
2019-07-08,1.0,-0.431458803947212,-1.9740815598620851,-1.6138390203305195,-3.74485792414695,-3.1248365236000475,0.0
2019-07-09,1.0,-0.43067776456599294,-1.9607609988109393,-1.618192627824019,-3.748038049940547,-3.132936979785969,0.0
2019-07-10,1.0,-0.42714285714285716,-1.9454761904761906,-1.615,-3.7684523809523807,-3.148690476190476,0.0
2019-07-11,1.0,-0.44669205140409324,-1.9280104712041886,-1.633864826273203,-3.7614231318419797,-3.1289861970490245,0.0
2019-07-12,1.0,-0.4297441998810232,-1.9507436049970255,-1.6335514574657943,-3.755026769779893,-3.1284949434860203,0.0
2019-07-15,1.0,-0.43813266642848636,-1.987138263665595,-1.6642848636417769,-3.7353816839347385,-3.0839585566273673,0.0
2019-07-16,1.0,-0.46324054246966456,-1.986200333095408,-1.701760647156793,-3.715322388769926,-3.02985962407804,0.0
2019-07-17,1.0,-0.4646729417371619,-2.0001191469081374,-1.7003455260335993,-3.7144048611938523,-3.0351483379006314,0.0
2019-07-18,1.0,-0.4727510709186102,-1.9973821989528795,-1.7066872917658258,-3.7035935268919564,-3.018681580199905,0.0
2019-07-19,1.0,-0.49964345139053956,-1.9959591157594485,-1.707630140242453,-3.6813643926788684,-3.0002376990729736,0.0
2019-07-22,1.0,-0.492874109263658,-1.9781472684085513,-1.6958432304038005,-3.686935866983373,-3.022565320665083,0.0
2019-07-23,1.0,-0.48382877526753865,-1.992984542211653,-1.6951248513674197,-3.6919143876337692,-3.026753864447087,0.0
2019-07-24,1.0,-0.4882170911687694,-1.991430611759105,-1.7288740776005713,-3.6878124256129494,-3.0055939062128063,0.0
2019-07-25,1.0,-0.48867812685240075,-1.9690574985180793,-1.7268524007113222,-3.687255483106106,-2.983402489626556,0.0
2019-07-26,1.0,-0.4769449042326791,-1.9466777015842986,-1.7255852447387088,-3.6916528730196263,-2.9822653109482147,0.0
2019-07-29,1.0,-0.47149952696310315,-1.913434247871334,-1.7278855250709555,-3.6995033112582782,-3.0135998107852413,0.0
2019-07-30,1.0,-0.4600071098471383,-1.9232136509065054,-1.7324327526958168,-3.71240668325631,-3.021566536319469,0.0
2019-07-31,1.0,-0.44752169261856656,-1.969570902175205,-1.734815167003447,-3.713063116605254,-3.021395459408059,0.0
2019-08-01,1.0,-0.45900665399239543,-2.004634030418251,-1.7202946768060836,-3.697599809885932,-3.000475285171103,0.0
2019-08-02,1.0,-0.4375222077460618,-1.981286272651901,-1.741442615184176,-3.6837616960795927,-3.0,0.0
2019-08-05,1.0,-0.42151197075126784,-1.973110036560915,-1.714353107677792,-3.6806227149428,-3.0042457837009082,0.0
2019-08-06,1.0,-0.36536044784645266,-1.9308808408545641,-1.6542899577287788,-3.550782588826688,-2.9233405689477894,0.0
2019-08-07,1.0,-0.3451561065197429,-1.9801423324150595,-1.6210973370064279,-3.5595730027548207,-2.9722222222222223,0.0
2019-08-08,1.0,-0.3529885057471265,-1.9742528735632185,-1.6191954022988506,-3.567471264367816,-2.9804597701149422,0.0
2019-08-09,1.0,-0.3219318181818182,-1.934090909090909,-1.5945454545454547,-3.5286363636363642,-2.984431818181818,0.0
2019-08-12,1.0,-0.30759623027137506,-1.924718973543772,-1.6101964346542523,-3.5402520722152837,-2.9718405813557403,0.0
2019-08-13,1.0,-0.32803225445178635,-1.8563108970769404,-1.590771642961138,-3.479448986448651,-2.945010639489305,0.0
2019-08-14,1.0,-0.28836633663366334,-1.9032403240324032,-1.6096984698469847,-3.488748874887489,-2.9609585958595863,0.0
2019-08-15,1.0,-0.2870624382749917,-1.9054098540546471,-1.607922747723033,-3.391089652145287,-2.7818501042466806,0.0
2019-08-16,1.0,-0.2902773281536635,-1.8535664184741556,-1.5955541167583898,-3.3258875580015106,-2.7256933203841585,0.0
2019-08-19,1.0,-0.30427350427350425,-1.7900641025641026,-1.5917735042735044,-3.3101495726495727,-2.6875,0.0
2019-08-20,1.0,-0.30500521376433787,-1.786235662148071,-1.5250260688216892,-3.216788321167883,-2.594577685088634,0.0
2019-08-21,1.0,-0.3198085726175614,-1.779130253849355,-1.570848938826467,-3.1852892218060758,-2.548481065334998,0.0
2019-08-22,1.0,-0.31608420615990873,-1.7836772788551278,-1.5486881675827024,-3.176708493207508,-2.5449548895571916,0.0
2019-08-23,1.0,-0.31733971690258117,-1.7932972522897586,-1.5546419650291425,-3.195670274771024,-2.547044129891757,0.0
2019-08-26,1.0,-0.3134748918184563,-1.7177216463721445,-1.4990439770554493,-3.0888598168461305,-2.444299084230653,0.0
2019-08-27,1.0,-0.31196668021129625,-1.7178992279561156,-1.5024380333197886,-3.1279967492889074,-2.4981714750101585,0.0
2019-08-28,1.0,-0.2977836518910126,-1.7253965026433509,-1.4966449776331843,-3.1415209434729565,-2.5053883692557952,0.0
2019-08-29,1.0,-0.312404909220002,-1.6949994928491734,-1.499746424586672,-3.1395679074956897,-2.4962977989654123,0.0
2019-08-30,1.0,-0.31517072173379673,-1.6701083622980983,-1.5399713759967286,-3.193212022081374,-2.504498057656921,0.0
