Date,GPMT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.057354686881729386,-0.3587479434366995,-0.0,-0.34721036299643876,-0.3192827540246163,0.0
2018-10-31,1.0,-0.05789812755876057,-0.35561836280886966,-0.0,-0.3464535838234377,-0.3182111016438413,0.0
2018-11-01,1.0,-0.0434918128168897,-0.3679868672595794,-0.0,-0.3470409774748566,-0.3194455988695869,0.0
2018-11-02,1.0,-0.04889256882632995,-0.3467191057752019,-0.0,-0.3568826329952391,-0.317470503001449,0.0
2018-11-05,1.0,-0.045676660593009774,-0.3563027994036774,-0.0,-0.3581870134172602,-0.31039837667715753,0.0
2018-11-06,1.0,-0.04674851452350883,-0.3569284279828575,-0.0,-0.3573632015900292,-0.3093103662450053,0.0
2018-11-07,1.0,-0.04740556247405562,-0.35801162308011625,-0.0,-0.3595060190950602,-0.310585305105853,0.0
2018-11-08,1.0,-0.02602468320468898,-0.36281834317084244,-0.0,-0.3558220167581624,-0.31912741982086096,0.0
2018-11-09,1.0,-0.02592042265147763,-0.3627620934456001,-0.0,-0.3560343404325574,-0.31901106158164105,0.0
2018-11-12,1.0,-0.025623624735229403,-0.35289036954778213,-0.0,-0.3604581816686203,-0.31747794435190324,0.0
2018-11-13,1.0,-0.01414430043882029,-0.35007653842228803,-0.0,-0.3614042249209103,-0.3153995305643433,0.0
2018-11-14,1.0,-0.015442438107688536,-0.34972219952610506,-0.0,-0.3621619413350764,-0.31532396437617455,0.0
2018-11-15,1.0,-0.01485158628015771,-0.3498192069620641,-0.0,-0.3622806479949337,-0.315907744479173,0.0
2018-11-16,1.0,-0.010119218321111066,-0.34333647425130076,-0.0,-0.36666803228317424,-0.32828055225531566,0.0
2018-11-19,1.0,-0.00844764306657645,-0.34448750281929835,-0.0,-0.3682926329171024,-0.3291710237641221,0.0
2018-11-20,1.0,-0.0,-0.33673198882522076,-0.0,-0.3657904932808581,-0.33667081302636676,0.0
2018-11-21,1.0,-0.0,-0.3339548835606721,-0.0,-0.36492429923589853,-0.32791503678631506,0.0
2018-11-23,1.0,-0.0,-0.33746676678911375,-0.0,-0.36403304040752543,-0.32798895947070406,0.0
2018-11-26,1.0,-0.0,-0.3409164704927348,-0.0,-0.36226560597451096,-0.32618313174770686,0.0
2018-11-27,1.0,-0.0,-0.342437229612259,-0.0,-0.3572959204301945,-0.3218574374317713,0.0
2018-11-28,1.0,-0.0,-0.33534522917383996,-0.0,-0.36390334798371576,-0.32614991999675935,0.0
2018-11-29,1.0,-0.0,-0.3279776388023085,-0.0,-0.3579601439803736,-0.3249612901928452,0.0
2018-11-30,1.0,-0.0,-0.3279453156413349,-0.0,-0.358162444712505,-0.32434660233212703,0.0
2018-12-03,1.0,-0.0,-0.32831531133175224,-0.0,-0.35771998231297986,-0.32385335852393776,0.0
2018-12-04,1.0,-0.0,-0.32858718540058157,-0.0,-0.35469768374611454,-0.32212975032587987,0.0
2018-12-06,1.0,-0.0,-0.30509508997125645,-0.0,-0.3527188250580778,-0.31092254990746937,0.0
2018-12-07,1.0,-0.0,-0.30578203158848316,-0.0,-0.3544645318838867,-0.3091102445941155,0.0
2018-12-10,1.0,-0.0,-0.30390159824506424,-0.0,-0.3513788780946412,-0.3033531808210592,0.0
2018-12-11,1.0,-0.0,-0.3042907523510972,-0.0,-0.35000000000000003,-0.30497648902821317,0.0
2018-12-12,1.0,-0.0,-0.30472885542877315,-0.0,-0.35164490452103675,-0.3041799004038741,0.0
2018-12-13,1.0,-0.0,-0.3038979363866189,-0.0,-0.3521665000881886,-0.3037019617065475,0.0
2018-12-14,1.0,-0.0,-0.3025297356612388,-0.0,-0.3531636392138421,-0.30382301647953286,0.0
2018-12-17,1.0,-0.0,-0.3000605315056724,-0.0,-0.34297932165661066,-0.3095893620760354,0.0
2018-12-18,1.0,-0.0,-0.29649160358817694,-0.0,-0.3405460100017513,-0.30880893541670723,0.0
2018-12-19,1.0,-0.0,-0.29686100401137205,-0.0,-0.3409082057872804,-0.3094987732211707,0.0
2018-12-20,1.0,-0.0,-0.2917111417315194,-0.0,-0.3420148659925864,-0.3070040949405166,0.0
2018-12-21,1.0,-0.0,-0.29265774453080867,-0.0,-0.34315157890635656,-0.3122357937389204,0.0
2018-12-24,1.0,-0.0,-0.2816871391482931,-0.0,-0.3375247026000697,-0.31824698725152084,0.0
2018-12-26,1.0,-0.0,-0.28130927954783014,-0.0,-0.33670783167511903,-0.31762223684719915,0.0
2018-12-27,1.0,-0.0,-0.28313638744979336,-0.0,-0.3388051302947397,-0.3184120146690727,0.0
2018-12-28,1.0,-0.0,-0.2841519458610459,-0.0,-0.3378836943243295,-0.31705803649337805,0.0
2018-12-31,1.0,-0.0,-0.28613277460908704,-0.0,-0.3373879641485275,-0.31647460520699955,0.0
2019-01-02,1.0,-0.0,-0.2864854368932039,-0.0,-0.33563106796116504,-0.319631067961165,0.0
2019-01-03,1.0,-0.0,-0.28636601890858265,-0.0,-0.33719011473277555,-0.31777678554095246,0.0
2019-01-04,1.0,-0.0,-0.2872768029682306,-0.0,-0.32642807451495703,-0.31873695601762386,0.0
2019-01-07,1.0,-0.0,-0.28059002934801375,-0.0,-0.32374887307463607,-0.3138319298716744,0.0
2019-01-08,1.0,-0.0,-0.2827163812303203,-0.0,-0.3227862683357653,-0.31449197450272637,0.0
2019-01-09,1.0,-0.0,-0.2821246208776443,-0.0,-0.3227051099934734,-0.3147771336430299,0.0
2019-01-10,1.0,-0.0,-0.28199320498301245,-0.0,-0.32282089179799217,-0.3147014223467762,0.0
2019-01-11,1.0,-0.0,-0.26825990978020925,-0.0,-0.3256358575679048,-0.32565505326806793,0.0
2019-01-14,1.0,-0.0,-0.2688835100660827,-0.0,-0.32714768710619335,-0.32497694790225906,0.0
2019-01-15,1.0,-0.0,-0.2676646361382809,-0.0,-0.3272353427237264,-0.32675493379965026,0.0
2019-01-16,1.0,-0.0,-0.268200852894848,-0.0,-0.32448422912904834,-0.3282300510968535,0.0
2019-01-17,1.0,-0.0,-0.2666641061586619,-0.0,-0.3256390067789449,-0.3280778906535056,0.0
2019-01-18,1.0,-0.0,-0.2674237020185467,-0.0,-0.32730532688118147,-0.33320480441111267,0.0
2019-01-22,1.0,-0.0,-0.24585204353451554,-0.0,-0.3396757744120557,-0.3172045056701423,0.0
2019-01-23,1.0,-0.0,-0.2398159940692303,-0.0,-0.342064744235558,-0.3190259851350581,0.0
2019-01-24,1.0,-0.0,-0.2408558019342948,-0.0,-0.3395656387162971,-0.3196716639115316,0.0
2019-01-25,1.0,-0.0,-0.22394837928359226,-0.0,-0.3447877836017182,-0.32349991484852497,0.0
2019-01-28,1.0,-0.0,-0.21842195020275135,-0.0,-0.3542085117671581,-0.3222420131125175,0.0
2019-01-29,1.0,-0.0,-0.22171014109514006,-0.0,-0.3465802844568687,-0.32053340384942297,0.0
2019-01-30,1.0,-0.0,-0.2221907673725135,-0.0,-0.3470350658664553,-0.31806514928471674,0.0
2019-01-31,1.0,-0.0,-0.22894433636174755,-0.0,-0.3294864288007858,-0.33041195247719246,0.0
2019-02-01,1.0,-0.0,-0.22813287686693504,-0.0,-0.32090591023663523,-0.3320040630525563,0.0
2019-02-04,1.0,-0.0,-0.23476985774409173,-0.0,-0.3477747519567329,-0.3218182856925216,0.0
2019-02-05,1.0,-0.0,-0.2246449441177027,-0.0,-0.3448060666805348,-0.32165888159760964,0.0
2019-02-06,1.0,-0.0,-0.2314444276653579,-0.0,-0.3381531259438236,-0.31804968287526425,0.0
2019-02-07,1.0,-0.0,-0.2379310990801971,-0.0,-0.3303609898653079,-0.3050336261965868,0.0
2019-02-08,1.0,-0.0,-0.2422347456516448,-0.0,-0.33730879406863756,-0.2927486847278651,0.0
2019-02-11,1.0,-0.0,-0.23887899521979566,-0.0,-0.33690130284000375,-0.2988096353922579,0.0
2019-02-12,1.0,-0.0,-0.23610020564591513,-0.0,-0.33359506449803694,-0.2998130491680688,0.0
2019-02-13,1.0,-0.0,-0.22965991451403084,-0.0,-0.33257758780895746,-0.29617171529455494,0.0
2019-02-14,1.0,-0.0,-0.2258940865617208,-0.0,-0.33655241710394107,-0.29829556026943543,0.0
2019-02-15,1.0,-0.0,-0.23320364130535953,-0.0,-0.3330975296461083,-0.2952882700076326,0.0
2019-02-19,1.0,-0.0,-0.22639757895323145,-0.0,-0.3373869775904643,-0.2928464009208889,0.0
2019-02-20,1.0,-0.0,-0.2268515939768655,-0.0,-0.33905196903024565,-0.2907777715887781,0.0
2019-02-21,1.0,-0.0,-0.23244376809442507,-0.0,-0.338375027837577,-0.2850196718877589,0.0
2019-02-22,1.0,-0.0,-0.22790844338922686,-0.0,-0.3455631399317406,-0.2814030271553643,0.0
2019-02-25,1.0,-0.0,-0.22619531856672706,-0.0,-0.3420848278667307,-0.28064563842768925,0.0
2019-02-26,1.0,-0.0,-0.22459952330802063,-0.0,-0.3448441512850359,-0.2781996563383405,0.0
2019-02-27,1.0,-0.0,-0.22372076763141915,-0.0,-0.33231522199120495,-0.2839242672358277,0.0
2019-02-28,1.0,-0.0,-0.2237847190266708,-0.0,-0.3320326160982164,-0.2848202617386662,0.0
2019-03-01,1.0,-0.0,-0.2219544944543565,-0.0,-0.3341549101476999,-0.28326006584876856,0.0
2019-03-04,1.0,-0.0,-0.21794635958941908,-0.0,-0.32747139546006404,-0.2940841028659726,0.0
2019-03-05,1.0,-0.0,-0.2081093024968697,-0.0,-0.33913972158797967,-0.29410031671208664,0.0
2019-03-06,1.0,-0.0,-0.21071751276992012,-0.0,-0.3355031440742038,-0.2977926939460436,0.0
2019-03-07,1.0,-0.0,-0.19684836435264447,-0.0,-0.34673514846928444,-0.29734356878555257,0.0
2019-03-08,1.0,-0.0,-0.1922941818114589,-0.0,-0.358131967682893,-0.2983785982362403,0.0
2019-03-11,1.0,-0.0,-0.19155107656836862,-0.0,-0.35824253467702954,-0.3095831319028672,0.0
2019-03-12,1.0,-0.0,-0.1679656761719189,-0.0,-0.3675197661782891,-0.3380672237418968,0.0
2019-03-13,1.0,-0.0,-0.17664439634892257,-0.0,-0.369379881434083,-0.3359744048179167,0.0
2019-03-14,1.0,-0.0,-0.17662675101671937,-0.0,-0.36888085555053474,-0.3373060701912938,0.0
2019-03-15,1.0,-0.0,-0.16550775434827672,-0.0,-0.37017355418621745,-0.34872896527031866,0.0
2019-03-18,1.0,-0.0,-0.177051109297603,-0.0,-0.3710880416010325,-0.34971816818811563,0.0
2019-03-19,1.0,-0.0,-0.17718898385565052,-0.0,-0.3711680911680912,-0.350997150997151,0.0
2019-03-20,1.0,-0.0,-0.18394216133942162,-0.0,-0.36584855403348554,-0.3527777777777778,0.0
2019-03-21,1.0,-0.0,-0.18281122361746993,-0.0,-0.3677691445506184,-0.3491327722791086,0.0
2019-03-22,1.0,-0.0,-0.1802230114178791,-0.0,-0.38341543513957305,-0.34570588459922863,0.0
2019-03-25,1.0,-0.0,-0.15204135737009544,-0.0,-0.39446674746250565,-0.34714437206483867,0.0
2019-03-26,1.0,-0.0,-0.15768463073852293,-0.0,-0.39055222887558216,-0.35272312517821497,0.0
2019-03-27,1.0,-0.0,-0.16637883589850644,-0.0,-0.3825555576642059,-0.3488508910101911,0.0
2019-03-28,1.0,-0.0,-0.16579002335605642,-0.0,-0.38038091259518064,-0.3526954408218293,0.0
2019-03-29,1.0,-0.0,-0.1624924334140436,-0.0,-0.37882112590799033,-0.35033292978208236,0.0
2019-04-01,1.0,-0.0,-0.1643520699466732,-0.0,-0.3783564793005333,-0.3416307071925229,0.0
2019-04-02,1.0,-0.0,-0.1717707217115034,-0.0,-0.3884721673904461,-0.3197225198804354,0.0
2019-04-03,1.0,-0.0,-0.17303683113273108,-0.0,-0.385628157692091,-0.3194973987190805,0.0
2019-04-04,1.0,-0.0,-0.17336792044963253,-0.0,-0.382601176713848,-0.32376548431361496,0.0
2019-04-05,1.0,-0.0,-0.17489008304836345,-0.0,-0.38091390778249595,-0.3230994701439254,0.0
2019-04-08,1.0,-0.0,-0.17625966809341442,-0.0,-0.381204475482466,-0.3198167755500488,0.0
2019-04-09,1.0,-0.0,-0.1714371685410163,-0.0,-0.39299281603791325,-0.31618836273366685,0.0
2019-04-10,1.0,-0.0,-0.1709208643927415,-0.0,-0.3901814622392892,-0.3213048716211129,0.0
2019-04-11,1.0,-0.0,-0.16870981085248,-0.0,-0.38824126649870266,-0.3232429586733351,0.0
2019-04-12,1.0,-0.0,-0.1664913993840607,-0.0,-0.3886426800871329,-0.32272966273567194,0.0
2019-04-15,1.0,-0.0,-0.16699868445780866,-0.0,-0.38761510994174025,-0.3247321931967675,0.0
2019-04-16,1.0,-0.0,-0.16670738812562255,-0.0,-0.3873926363072528,-0.3253519273779766,0.0
2019-04-17,1.0,-0.0,-0.1646547833935018,-0.0,-0.3868644705174489,-0.3287642900120337,0.0
2019-04-18,1.0,-0.0,-0.16351610357397872,-0.0,-0.38825209515577436,-0.3272764853996768,0.0
2019-04-22,1.0,-0.0,-0.16681340501657832,-0.0,-0.3833430118202424,-0.3230991139501339,0.0
2019-04-23,1.0,-0.0,-0.16341778551766756,-0.0,-0.3848472932232272,-0.3242888976274741,0.0
2019-04-24,1.0,-0.0,-0.1579420018709074,-0.0,-0.38441534144059875,-0.32855004677268473,0.0
2019-04-25,1.0,-0.0,-0.15609609947006722,-0.0,-0.38900436305076497,-0.3274535138475366,0.0
2019-04-26,1.0,-0.0,-0.1612146924193368,-0.0,-0.3837780506866138,-0.315767928249786,0.0
2019-04-29,1.0,-0.0,-0.1644561351511559,-0.0,-0.37892708950800236,-0.3090174866627149,0.0
2019-04-30,1.0,-0.0,-0.16227233143725334,-0.0,-0.3821496729725222,-0.30842489485093844,0.0
2019-05-01,1.0,-0.0,-0.1541608812366935,-0.0,-0.39583449041932794,-0.30134221975377207,0.0
2019-05-02,1.0,-0.0,-0.15687145872680813,-0.0,-0.38975299040847317,-0.3050216642595267,0.0
2019-05-03,1.0,-0.0,-0.15725156918291397,-0.0,-0.3894906404488141,-0.3048195671091855,0.0
2019-05-06,1.0,-0.0,-0.1502609854514493,-0.0,-0.38731351571465594,-0.3133861474105061,0.0
2019-05-07,1.0,-0.0,-0.15162668540884458,-0.0,-0.3861505169511902,-0.31177982873101895,0.0
2019-05-08,1.0,-0.0,-0.16094650509827102,-0.0,-0.380393822964386,-0.30585931727501114,0.0
2019-05-09,1.0,-0.0,-0.16063678504810977,-0.0,-0.3840286627144625,-0.3021589377066135,0.0
2019-05-10,1.0,-0.0,-0.1597211950894838,-0.0,-0.384650939210176,-0.3044667948528324,0.0
2019-05-13,1.0,-0.0,-0.1591544342224608,-0.0,-0.38855672583899453,-0.30333376524813505,0.0
2019-05-14,1.0,-0.0,-0.14135980989923924,-0.0,-0.39565641866376855,-0.3050454068193122,0.0
2019-05-15,1.0,-0.0,-0.14187233885683742,-0.0,-0.3954804342616998,-0.30586327023390414,0.0
2019-05-16,1.0,-0.0,-0.14219457429970184,-0.0,-0.3914675893547318,-0.30680605145949125,0.0
2019-05-17,1.0,-0.0,-0.14196599440600616,-0.0,-0.3891321949065214,-0.30903135580744884,0.0
2019-05-20,1.0,-0.0,-0.14231809898948994,-0.0,-0.3890739752250179,-0.3092455226490456,0.0
2019-05-21,1.0,-0.0,-0.1422839790190485,-0.0,-0.38897579828839607,-0.30917456519738656,0.0
2019-05-22,1.0,-0.0,-0.1370092357508187,-0.0,-0.3956838503146043,-0.30707951576700887,0.0
2019-05-23,1.0,-0.0,-0.1326971518929156,-0.0,-0.39586665931196796,-0.3101292588302352,0.0
2019-05-24,1.0,-0.0,-0.12214048540661518,-0.0,-0.3983049292803288,-0.314046706169397,0.0
2019-05-28,1.0,-0.0,-0.13222152759901445,-0.0,-0.3963152281837238,-0.31017173537307396,0.0
2019-05-29,1.0,-0.0,-0.13343513135624402,-0.0,-0.3961108249319302,-0.31017734932666124,0.0
2019-05-30,1.0,-0.0,-0.133257340368811,-0.0,-0.39561692191722897,-0.3096468165689176,0.0
2019-05-31,1.0,-0.0,-0.13321687965431647,-0.0,-0.3894088443504643,-0.3161349636848396,0.0
2019-06-03,1.0,-0.0,-0.1362453259036586,-0.0,-0.3866485812742869,-0.3100667204340494,0.0
2019-06-04,1.0,-0.0,-0.12624207091262424,-0.0,-0.37549957833755,-0.3315733509331574,0.0
2019-06-05,1.0,-0.0,-0.12411379831963402,-0.0,-0.38331298182944834,-0.3150777305946892,0.0
2019-06-06,1.0,-0.0,-0.12451730418943534,-0.0,-0.3721129326047359,-0.3248451730418943,0.0
2019-06-07,1.0,-0.0,-0.128558410789138,-0.0,-0.36991069801348647,-0.3240204118826317,0.0
2019-06-10,1.0,-0.0,-0.12466597589572995,-0.0,-0.36683572376433804,-0.32631655487084404,0.0
2019-06-11,1.0,-0.0,-0.12765841322975602,-0.0,-0.36849382356686744,-0.3231211454145214,0.0
2019-06-12,1.0,-0.0,-0.13090214623499458,-0.0,-0.3672244452528192,-0.32071662422699165,0.0
2019-06-13,1.0,-0.0,-0.1341470069301708,-0.0,-0.3679720610437092,-0.31680520945122503,0.0
2019-06-14,1.0,-0.0,-0.13114426414202904,-0.0,-0.37024586142356125,-0.31576747651323805,0.0
2019-06-17,1.0,-0.0,-0.12879613484452193,-0.0,-0.3702230456262714,-0.3173132810229584,0.0
2019-06-18,1.0,-0.0,-0.1328687825503112,-0.0,-0.36597891374961444,-0.315803799880233,0.0
2019-06-19,1.0,-0.0,-0.12919536063791232,-0.0,-0.3704421891989852,-0.31261326567596953,0.0
2019-06-20,1.0,-0.0,-0.12982869573098887,-0.0,-0.3704522795250612,-0.3124444847276353,0.0
2019-06-21,1.0,-0.0,-0.1302536986400594,-0.0,-0.36779964869710086,-0.3127863390254061,0.0
2019-06-24,1.0,-0.0,-0.13891713268937467,-0.0,-0.3673106253177428,-0.30944513036531335,0.0
2019-06-25,1.0,-0.0,-0.13567875685292088,-0.0,-0.37018480194604797,-0.3094615691827325,0.0
2019-06-26,1.0,-0.0,-0.13368449732086096,-0.0,-0.36002179638543275,-0.3226591590227954,0.0
2019-06-27,1.0,-0.0,-0.13022233524667587,-0.0,-0.3680156942527065,-0.3182264041270072,0.0
2019-06-28,1.0,-0.0,-0.13792476500427264,-0.0,-0.3619206923510481,-0.3182851220886893,0.0
2019-07-01,1.0,-0.0,-0.13484554056262826,-0.0,-0.3644552603381581,-0.3168007554982475,0.0
2019-07-02,1.0,-0.0,-0.13586680223690897,-0.0,-0.36426029486527706,-0.31554579127024474,0.0
2019-07-03,1.0,-0.0,-0.1374564206856479,-0.0,-0.3618535735037769,-0.31649477048227775,0.0
2019-07-05,1.0,-0.0,-0.13304986189853174,-0.0,-0.3662414595144643,-0.31783326064835005,0.0
2019-07-08,1.0,-0.0,-0.13484187568157036,-0.0,-0.36390403489640133,-0.3187749909123955,0.0
2019-07-09,1.0,-0.0,-0.13384783003450154,-0.0,-0.36210277828218634,-0.3199382603958599,0.0
2019-07-10,1.0,-0.0,-0.1340597475710524,-0.0,-0.3628075910287842,-0.31916825569781165,0.0
2019-07-11,1.0,-0.0,-0.13252661797303683,-0.0,-0.3671826737890185,-0.3171990261274029,0.0
2019-07-12,1.0,-0.0,-0.1317357654155009,-0.0,-0.3697176701428,-0.3153410123178664,0.0
2019-07-15,1.0,-0.0,-0.18358871545181152,-0.0,-0.3390913647429471,-0.2673993985393098,0.0
2019-07-16,1.0,-0.0,-0.17585597170872852,-0.0,-0.3286359820679062,-0.28155530550643876,0.0
2019-07-17,1.0,-0.0,-0.17491878770570807,-0.0,-0.3274729589833292,-0.28251169100060686,0.0
2019-07-18,1.0,-0.0,-0.17621796927901923,-0.0,-0.3252966962471934,-0.2804447770768737,0.0
2019-07-19,1.0,-0.0,-0.1750959624680125,-0.0,-0.3254371623542792,-0.27654961615012796,0.0
2019-07-22,1.0,-0.0,-0.1688036848001992,-0.0,-0.3278085042058651,-0.2817662855008803,0.0
2019-07-23,1.0,-0.0,-0.16844558295086634,-0.0,-0.3290639342512542,-0.2814067669975451,0.0
2019-07-24,1.0,-0.0,-0.16856225270143188,-0.0,-0.3270817438208627,-0.27869550559804107,0.0
2019-07-25,1.0,-0.0,-0.15592272855929803,-0.0,-0.34108760260401927,-0.2720244834418341,0.0
2019-07-26,1.0,-0.0,-0.15463151375740952,-0.0,-0.34134300628151815,-0.2734849155091568,0.0
2019-07-29,1.0,-0.0,-0.15698856304466952,-0.0,-0.3391843877605133,-0.2715172084637004,0.0
2019-07-30,1.0,-0.0,-0.15803621958121106,-0.0,-0.3386919920769666,-0.2718060271646859,0.0
2019-07-31,1.0,-0.0,-0.15260348545370994,-0.0,-0.34110431616529396,-0.27378132843154585,0.0
2019-08-01,1.0,-0.0,-0.1581103029447073,-0.0,-0.33825294823811874,-0.26903114186851207,0.0
2019-08-02,1.0,-0.0,-0.15661543896838015,-0.0,-0.33520579402932343,-0.2746511217099452,0.0
2019-08-05,1.0,-0.0,-0.1556120647029738,-0.0,-0.3336865155046973,-0.2765946175037084,0.0
2019-08-06,1.0,-0.0,-0.1568796068796069,-0.0,-0.32253422253422254,-0.2755879255879256,0.0
2019-08-07,1.0,-0.0,-0.15224005875563948,-0.0,-0.31659846815654175,-0.27984121987899135,0.0
2019-08-08,1.0,-0.0,-0.15752490823282642,-0.0,-0.3181611606362523,-0.2722600943890928,0.0
2019-08-09,1.0,-0.0,-0.14755668559088853,-0.0,-0.30817456723903736,-0.285778969732855,0.0
2019-08-12,1.0,-0.0,-0.14640427345965792,-0.0,-0.3153938508117137,-0.2782098797654469,0.0
2019-08-13,1.0,-0.0,-0.14783289817232376,-0.0,-0.3158050478677111,-0.2769886858137511,0.0
2019-08-14,1.0,-0.0,-0.15201805398836907,-0.0,-0.3091745508202413,-0.27476781529381133,0.0
2019-08-15,1.0,-0.0,-0.1516521739130435,-0.0,-0.3095826086956522,-0.27789565217391304,0.0
2019-08-16,1.0,-0.0,-0.14648849242991796,-0.0,-0.3204000209070161,-0.2753802463543391,0.0
2019-08-19,1.0,-0.0,-0.14283477716313536,-0.0,-0.3223393521900984,-0.2743798490067147,0.0
2019-08-20,1.0,-0.0,-0.14542676574762137,-0.0,-0.3216195569136745,-0.269185360094451,0.0
2019-08-21,1.0,-0.0,-0.1486083671276559,-0.0,-0.32414820976742575,-0.26030293577345676,0.0
2019-08-22,1.0,-0.0,-0.14897010888411122,-0.0,-0.3212601428670504,-0.26359317567098967,0.0
2019-08-23,1.0,-0.0,-0.15566967527751843,-0.0,-0.31981187536743094,-0.2535878548950445,0.0
2019-08-26,1.0,-0.0,-0.14938449405068066,-0.0,-0.31629119089256935,-0.24882556664266367,0.0
2019-08-27,1.0,-0.0,-0.14974684630567234,-0.0,-0.3197288251952287,-0.24682056122886809,0.0
2019-08-28,1.0,-0.0,-0.1507270261454739,-0.0,-0.3173507750939898,-0.24864809187825102,0.0
2019-08-29,1.0,-0.0,-0.1532401698862858,-0.0,-0.31906768050417866,-0.24025551445403479,0.0
2019-08-30,1.0,-0.0,-0.1510266185697434,-0.0,-0.32113244319833145,-0.23744721590617685,0.0
2019-09-03,1.0,-0.0,-0.1556110664362585,-0.0,-0.32675757523910554,-0.22858316081235988,0.0
2019-09-04,1.0,-0.0,-0.14432020243468746,-0.0,-0.32905895226371223,-0.2363561756257694,0.0
2019-09-05,1.0,-0.0,-0.14684610923481048,-0.0,-0.33007539317026574,-0.2287892743833794,0.0
2019-09-06,1.0,-0.0,-0.14505831276070486,-0.0,-0.33654550097897334,-0.22095854260662295,0.0
2019-09-09,1.0,-0.0,-0.1528667819482589,-0.0,-0.3287051164683145,-0.21374563455735257,0.0
2019-09-10,1.0,-0.0,-0.15537125606322716,-0.0,-0.3167294189477969,-0.22388996302703432,0.0
2019-09-11,1.0,-0.0,-0.15202456277247206,-0.0,-0.3318518769825788,-0.21244762599446998,0.0
2019-09-12,1.0,-0.0,-0.14703888267398896,-0.0,-0.33385877487372456,-0.2140750533916404,0.0
2019-09-13,1.0,-0.0,-0.14767932489451477,-0.0,-0.3329266432819887,-0.2139359124260756,0.0
2019-09-16,1.0,-0.0,-0.14508210597596072,-0.0,-0.334128999492128,-0.21367868630438464,0.0
2019-09-17,1.0,-0.0,-0.12685897978174437,-0.0,-0.34157854665425935,-0.22346671178411304,0.0
2019-09-18,1.0,-0.0,-0.1257255021405486,-0.0,-0.34331691964059086,-0.2231077719681202,0.0
2019-09-19,1.0,-0.0,-0.12163076194663329,-0.0,-0.3495890966891001,-0.21972335892319658,0.0
2019-09-20,1.0,-0.0,-0.12000338180588434,-0.0,-0.3495603652350355,-0.2213391951301995,0.0
