Date,CFFA,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-11-29,1.0,-0.0,-0.0,-0.13195015727074763,-0.060162109847568354,-0.017674812484877813,0.0
2019-12-02,1.0,-0.0,-0.0,-0.13157576636688909,-0.05985881442800503,-0.01734600135383425,0.0
2019-12-03,1.0,-0.0,-0.0,-0.12826594745587208,-0.058142894983986323,-0.01762708599224601,0.0
2019-12-04,1.0,-0.0,-0.0,-0.12622958705115564,-0.05799802785059766,-0.01830250847783737,0.0
2019-12-05,1.0,-0.0,-0.0,-0.12618440671444375,-0.057945745755374915,-0.018301188014044536,0.0
2019-12-06,1.0,-0.0,-0.0,-0.12627034048131622,-0.05805380831539322,-0.01836506428373844,0.0
2019-12-09,1.0,-0.0,-0.0,-0.12713851184822728,-0.05689072700385924,-0.01822619233682388,0.0
2019-12-10,1.0,-0.0,-0.0,-0.1264297459162976,-0.055881611637201595,-0.017895077953407987,0.0
2019-12-11,1.0,-0.0,-0.0,-0.12640574178758746,-0.055881611637201595,-0.017907080017763054,0.0
2019-12-12,1.0,-0.0,-0.0,-0.12647941423598608,-0.05598367542912016,-0.01787300444124355,0.0
2019-12-13,1.0,-0.0,-0.0,-0.1263229894160847,-0.05582355341157271,-0.017855857153142776,0.0
2019-12-16,1.0,-0.0,-0.0,-0.12610569017871073,-0.055785595122361045,-0.018327152270190473,0.0
2019-12-17,1.0,-0.0,-0.0,-0.12615185256287195,-0.055888846227682865,-0.017817719331925514,0.0
2019-12-18,1.0,-0.0,-0.0,-0.12543361620914403,-0.05697927044447912,-0.01790879955828162,0.0
2019-12-19,1.0,-0.0,-0.0,-0.12539756838176166,-0.05692579123609261,-0.01787107382469785,0.0
2019-12-20,1.0,-0.0,-0.0,-0.124272566923843,-0.05763069797578623,-0.01797434636013487,0.0
2019-12-23,1.0,-0.0,-0.0,-0.1233778694619684,-0.058864448655520644,-0.017114826453021183,0.0
2019-12-24,1.0,-0.0,-0.0,-0.12311105780762774,-0.05913888222595347,-0.01707843607579755,0.0
2019-12-26,1.0,-0.0,-0.0,-0.12311826022286995,-0.05929204601341058,-0.017117084697782094,0.0
2019-12-27,1.0,-0.0,-0.0,-0.12332973491663668,-0.05875014993402903,-0.017392347367158452,0.0
2019-12-30,1.0,-0.0,-0.0,-0.12309813560338109,-0.05852167136262814,-0.017349079791379413,0.0
2019-12-31,1.0,-0.0,-0.0,-0.12249416551971755,-0.05717192268565616,-0.017138411824546704,0.0
2020-01-02,1.0,-0.0,-0.0,-0.1225061336843995,-0.05725569983842978,-0.017054634671773084,0.0
2020-01-03,1.0,-0.0,-0.0,-0.12259160862593045,-0.05702352744070271,-0.017101074651157226,0.0
2020-01-06,1.0,-0.0,-0.0,-0.12326689515984572,-0.05471894144762769,-0.01622938485973942,0.0
2020-01-07,1.0,-0.0,-0.0,-0.123499552105106,-0.054344580471782616,-0.01654225141833383,0.0
2020-01-08,1.0,-0.0,-0.0,-0.12352639059756577,-0.05411893983732069,-0.016769585418582707,0.0
2020-01-09,1.0,-0.0,-0.0,-0.12345339893947357,-0.053659293937801555,-0.01717384034777624,0.0
2020-01-10,1.0,-0.0,-0.0,-0.12425448504189225,-0.054537631324177986,-0.016410293186082923,0.0
2020-01-13,1.0,-0.0,-0.0,-0.12559468311458558,-0.05370675846900475,-0.016053455736450787,0.0
2020-01-14,1.0,-0.0,-0.0,-0.12420127318547183,-0.05302948869540292,-0.017127091619190942,0.0
2020-01-15,1.0,-0.0,-0.0,-0.12423851501469219,-0.05296352038988031,-0.017284216058673165,0.0
2020-01-16,1.0,-0.0,-0.0,-0.12226813480784389,-0.053156423913822345,-0.01882150619819906,0.0
2020-01-17,1.0,-0.0,-0.0,-0.12241070361963924,-0.053326962131167124,-0.018874686417393385,0.0
2020-01-21,1.0,-0.0,-0.0,-0.12498503818255811,-0.05373087879730927,-0.018229478371196706,0.0
2020-01-22,1.0,-0.0,-0.0,-0.12641545569892987,-0.05272796916521031,-0.017859280361973616,0.0
2020-01-23,1.0,-0.0,-0.0,-0.12616900868063882,-0.054397870605726345,-0.018416382907294613,0.0
2020-01-24,1.0,-0.0,-0.0,-0.12623652561781315,-0.05468890514274751,-0.018117723234091537,0.0
2020-01-27,1.0,-0.0,-0.0,-0.12585371688296154,-0.05219783505771186,-0.018061120746366847,0.0
2020-01-28,1.0,-0.0,-0.0,-0.12506429656566623,-0.052836824287952916,-0.01831405433209326,0.0
2020-01-29,1.0,-0.0,-0.0,-0.12462521650839158,-0.0515558740966374,-0.018336021023711405,0.0
2020-01-30,1.0,-0.0,-0.0,-0.11997807749130249,-0.059333746366105895,-0.012128866225039317,0.0
2020-01-31,1.0,-0.0,-0.0,-0.1178112786152987,-0.05876902241704979,-0.011380780973425044,0.0
2020-02-03,1.0,-0.0,-0.0,-0.1139019381034442,-0.05433063430986049,-0.01209839238922594,0.0
2020-02-04,1.0,-0.0,-0.0,-0.11293518256439286,-0.053931974714595717,-0.01250117935654307,0.0
2020-02-05,1.0,-0.0,-0.0,-0.10837762829860295,-0.05527070887624065,-0.012324192106872384,0.0
2020-02-06,1.0,-0.0,-0.0,-0.11007480240873166,-0.054902145276627776,-0.011173315769665036,0.0
2020-02-07,1.0,-0.0,-0.0,-0.10999352979236515,-0.054996764896182576,-0.011399329451208754,0.0
2020-02-10,1.0,-0.0,-0.0,-0.10980742552140892,-0.05476263255660844,-0.011086552705212912,0.0
2020-02-11,1.0,-0.0,-0.0,-0.10741366762917576,-0.056271568420311294,-0.01010634551728995,0.0
2020-02-12,1.0,-0.0,-0.0,-0.10777430791988543,-0.05807837704571603,-0.008171123999154711,0.0
2020-02-13,1.0,-0.0,-0.0,-0.10798689787149113,-0.05843126665649177,-0.007607687521279218,0.0
2020-02-14,1.0,-0.0,-0.0,-0.10369690767728808,-0.06276391780467436,-0.009762753331686604,0.0
2020-02-18,1.0,-0.0,-0.0,-0.10329047210098469,-0.06251544063150713,-0.01063491876757291,0.0
2020-02-19,1.0,-0.0,-0.0,-0.10385389805362252,-0.062147491374945546,-0.011468673095717499,0.0
2020-02-20,1.0,-0.0,-0.0,-0.10464046428234407,-0.06317825799754648,-0.0117604038878928,0.0
2020-02-21,1.0,-0.0,-0.0,-0.10425825309085766,-0.06258323806380899,-0.01173877685716643,0.0
2020-02-24,1.0,-0.0,-0.0,-0.10376669571977103,-0.06246024828625946,-0.011601611269463616,0.0
2020-02-25,1.0,-0.0,-0.0,-0.12663936366649306,-0.04761848397329672,-0.009410065811277875,0.0
2020-02-26,1.0,-0.0,-0.0,-0.1217951722521678,-0.04513709866416686,-0.004851183501288961,0.0
2020-02-27,1.0,-0.0,-0.0,-0.1214382791264411,-0.045962601930827636,-0.004217827350267129,0.0
2020-02-28,1.0,-0.0,-0.0,-0.11210767521525784,-0.040146745671697064,-0.005045829089899084,0.0
2020-03-02,1.0,-0.0,-0.0012944374492521683,-0.1291966250485414,-0.0332552748326057,-0.01300321255839678,0.0
2020-03-03,1.0,-0.0,-0.007703999350265115,-0.1153975565327362,-0.02659272064880669,-0.010546589471974382,0.0
2020-03-04,1.0,-0.0,-0.01068691718216231,-0.11580186501708059,-0.02118917920782938,-0.006428307635490721,0.0
2020-03-05,1.0,-0.0,-0.012254788829909992,-0.114689591507039,-0.020459266097392105,-0.0065428109854604195,0.0
2020-03-06,1.0,-0.0,-0.017728736481261328,-0.11397869319821329,-0.018825240365193507,-0.0036819446207827884,0.0
2020-03-09,1.0,-0.0,-0.016625247365272215,-0.11343135901330019,-0.017304063693681253,-0.0031754797735744854,0.0
2020-03-10,1.0,-0.0,-0.024218363480590317,-0.12980415344330345,-0.047157630534203764,-0.005514594972909704,0.0
2020-03-11,1.0,-0.0,-0.03534025154225049,-0.12742097460666635,-0.03276983405862943,-0.0,0.0
2020-03-12,1.0,-0.0,-0.025508999007983375,-0.12014029949454391,-0.0353228777929992,-0.0,0.0
2020-03-13,1.0,-0.0,-0.022954354858032825,-0.1251587396669462,-0.04992212771055469,-0.0,0.0
2020-03-16,1.0,-0.0,-0.03471181641201109,-0.1126541207008436,-0.032505456905197336,-0.0,0.0
2020-03-17,1.0,-0.022036006382150083,-0.04280312072063018,-0.11755468170910964,-0.07393494729700868,-0.0,0.0
2020-03-18,1.0,-0.021378354416153645,-0.04667773878947565,-0.10709156978559209,-0.0735755048013886,-0.0,0.0
2020-03-19,1.0,-0.020726223070156962,-0.040572851497169195,-0.10629467659411043,-0.07127194340861508,-0.0,0.0
2020-03-20,1.0,-0.01972085874361644,-0.050188407952798844,-0.10131885566959194,-0.06829788288958302,-0.0,0.0
2020-03-23,1.0,-0.020223083187325717,-0.05944772104730647,-0.08834489055598055,-0.06585149174542852,-0.0,0.0
2020-03-24,1.0,-0.026122166806577456,-0.06370055799713595,-0.0801565354797294,-0.06451533257616908,-0.0,0.0
2020-03-25,1.0,-0.027648698884758367,-0.06341713950303268,-0.06840637839953041,-0.06339268244961846,-0.0,0.0
2020-03-26,1.0,-0.028934307996968438,-0.06341833117375253,-0.06696330342517665,-0.06308828203310271,-0.0,0.0
2020-03-27,1.0,-0.02803092733530467,-0.06084880508022686,-0.06100635028358137,-0.06200009695089437,-0.0,0.0
2020-03-30,1.0,-0.02402993180858126,-0.058922213505521695,-0.06378613239997587,-0.0601894876591636,-0.0,0.0
2020-03-31,1.0,-0.02190378710337769,-0.061255945571678,-0.06259257029321452,-0.058414112830393154,-0.0,0.0
2020-04-01,1.0,-0.02291032108158867,-0.06405981002371694,-0.058208829442712155,-0.05872650879452945,-0.0,0.0
2020-04-02,1.0,-0.023915594836051834,-0.058178247227611314,-0.05653756796244402,-0.058956671696486315,-0.0,0.0
2020-04-03,1.0,-0.02345142802445649,-0.05914306567596348,-0.056809887887816025,-0.057085083216674444,-0.0,0.0
2020-04-06,1.0,-0.024194127360183785,-0.05825974585397372,-0.05630937851484911,-0.057769162658242994,-0.0,0.0
2020-04-07,1.0,-0.0205195760790876,-0.053963280758595314,-0.05410569539882033,-0.05820011630528952,-0.0,0.0
2020-04-08,1.0,-0.020531931307041385,-0.053976429817586255,-0.05408324333305641,-0.05822523409962141,-0.0,0.0
2020-04-09,1.0,-0.020167468376982006,-0.055549616960627116,-0.0540293366589465,-0.057972563691430605,-0.0,0.0
2020-04-13,1.0,-0.02631110266791731,-0.04292176721323154,-0.05811951604668558,-0.059971741685762796,-0.0,0.0
2020-04-14,1.0,-0.027787343696191708,-0.038831031575447386,-0.06154777879374428,-0.059315291351486145,-0.0,0.0
2020-04-15,1.0,-0.02569453502021651,-0.04043302465110213,-0.060068534569643214,-0.059534960930552425,-0.0,0.0
2020-04-16,1.0,-0.024018579740025834,-0.04234948396193997,-0.05913997606436554,-0.05942435984027111,-0.0,0.0
2020-04-17,1.0,-0.023799082644921955,-0.04371066573429889,-0.05821767627084494,-0.059497706612304885,-0.0,0.0
2020-04-20,1.0,-0.0261636858936397,-0.039843657467724745,-0.05957598010185952,-0.058841643965415136,-0.0,0.0
2020-04-21,1.0,-0.02707219647492503,-0.04062014768807709,-0.059940498062038466,-0.057664726729645475,-0.0,0.0
2020-04-22,1.0,-0.02473264401772526,-0.0421506646971935,-0.05786706056129986,-0.05693353028064993,-0.0,0.0
2020-04-23,1.0,-0.024151736681114404,-0.04252831481109681,-0.05766891453001547,-0.05666505261417453,-0.0,0.0
2020-04-24,1.0,-0.02403760970481579,-0.04238179047709045,-0.05799737771530493,-0.05680435629997992,-0.0,0.0
2020-04-27,1.0,-0.02947066560807688,-0.04418822358364241,-0.05283864010712296,-0.05849103556150683,-0.0,0.0
2020-04-28,1.0,-0.030146884624496568,-0.04303482587064677,-0.052617863065624264,-0.05875384979862592,-0.0,0.0
2020-04-29,1.0,-0.03018385140257771,-0.04333301743745262,-0.05232420394238059,-0.05876847990902199,-0.0,0.0
2020-04-30,1.0,-0.029852511561343126,-0.03858117777856628,-0.0538977397722031,-0.060414670782623095,-0.0,0.0
2020-05-01,1.0,-0.03076741161168263,-0.037554688423790936,-0.05354144495684049,-0.06058886129833274,-0.0,0.0
2020-05-04,1.0,-0.03035413153456998,-0.034953242373141194,-0.05367987830045165,-0.060271937169070394,-0.0,0.0
2020-05-05,1.0,-0.030465653896961688,-0.03527788261936214,-0.05294631062464616,-0.06078977165502925,-0.0,0.0
2020-05-06,1.0,-0.030065082059988677,-0.03563006979815129,-0.05195953593661573,-0.061368138087153364,-0.0,0.0
2020-05-07,1.0,-0.030856913600641918,-0.03610789889788309,-0.05156585561560428,-0.061454227928161805,-0.0,0.0
2020-05-08,1.0,-0.030446373802670693,-0.036073231727457175,-0.05196291228235738,-0.061164063605907606,-0.0,0.0
2020-05-11,1.0,-0.03096734631304614,-0.033715020224295095,-0.05281901909220628,-0.06176959633957948,-0.0,0.0
2020-05-12,1.0,-0.030935616648385993,-0.0339194942740214,-0.05245963509417495,-0.06209531896826239,-0.0,0.0
2020-05-13,1.0,-0.030211373693625834,-0.031906129366349685,-0.05297288390923642,-0.06181150550795594,-0.0,0.0
2020-05-14,1.0,-0.030378556313190686,-0.030543146014577943,-0.052845050552551134,-0.061885727721608275,-0.0,0.0
2020-05-15,1.0,-0.030522777490479994,-0.030969394950872076,-0.053053453058154294,-0.06075172770438625,-0.0,0.0
2020-05-18,1.0,-0.031231619809434185,-0.03141983296082814,-0.05279378896600401,-0.060886954475944007,-0.0,0.0
2020-05-19,1.0,-0.031898151410518404,-0.027493951565546237,-0.055410706316209805,-0.05966222723322293,-0.0,0.0
2020-05-20,1.0,-0.03129476972216351,-0.028147678433030367,-0.05488621151271753,-0.05995913478475305,-0.0,0.0
2020-05-21,1.0,-0.03201267828843106,-0.026471796677818866,-0.05601925221576568,-0.05942360744262487,-0.0,0.0
2020-05-22,1.0,-0.03181551461096115,-0.028412158197394673,-0.05478230254664945,-0.05857293744865626,-0.0,0.0
2020-05-26,1.0,-0.03181663478352718,-0.028377950168413393,-0.05477249521752908,-0.05864541645639443,-0.0,0.0
2020-05-27,1.0,-0.032100562199974175,-0.027710942359831455,-0.05571530850576871,-0.05816833135761317,-0.0,0.0
2020-05-28,1.0,-0.033759284683352694,-0.0252519918799357,-0.05669963976015301,-0.05772051489656305,-0.0,0.0
2020-05-29,1.0,-0.03393707622645051,-0.024493817891748586,-0.0568707036107266,-0.05776224104356802,-0.0,0.0
2020-06-01,1.0,-0.033965319004153276,-0.02400450524438604,-0.05759438721636906,-0.0576765140671563,-0.0,0.0
2020-06-02,1.0,-0.03406157600788473,-0.023947528981086028,-0.05738724362885437,-0.05792697235650255,-0.0,0.0
2020-06-03,1.0,-0.034170382539310026,-0.024031917390283975,-0.05689978878197606,-0.05833137761088946,-0.0,0.0
2020-06-04,1.0,-0.03426063898438325,-0.022597942015041828,-0.05880627485949618,-0.05764469840077908,-0.0,0.0
2020-06-05,1.0,-0.033959961510479,-0.022847285784693375,-0.05871998873477434,-0.05794550447088643,-0.0,0.0
2020-06-08,1.0,-0.03385615241134169,-0.02293443449902045,-0.058597186865783704,-0.057729080393698014,-0.0,0.0
2020-06-09,1.0,-0.03479516036285543,-0.022261861453064673,-0.05880558130801638,-0.05765552204475843,-0.0,0.0
2020-06-10,1.0,-0.032780345871365885,-0.023805054321045592,-0.05836872609522022,-0.058286599244432975,-0.0,0.0
2020-06-11,1.0,-0.03371709561196587,-0.02221596310248917,-0.06072128531023718,-0.056930605921909655,-0.0,0.0
2020-06-12,1.0,-0.03555832813474735,-0.018656057627796936,-0.0649489753881284,-0.05788674537129675,-0.0,0.0
2020-06-15,1.0,-0.036168685192377856,-0.017254569636194577,-0.06573449619246025,-0.0578369407859892,-0.0,0.0
2020-06-16,1.0,-0.036387172697852306,-0.016663724624889673,-0.06554869079140924,-0.05822889085025008,-0.0,0.0
2020-06-17,1.0,-0.03602724096966561,-0.016161093402651174,-0.06578529505169432,-0.058245803879132904,-0.0,0.0
2020-06-18,1.0,-0.03736822289156626,-0.01321300828313253,-0.06765342620481928,-0.058334902108433735,-0.0,0.0
2020-06-19,1.0,-0.03808750117735706,-0.012844965621173588,-0.06768625788829236,-0.05875011773570688,-0.0,0.0
2020-06-22,1.0,-0.03896975692481628,-0.012907480685886564,-0.06529112492933861,-0.060521481062747316,-0.0,0.0
2020-06-23,1.0,-0.03952313075029157,-0.013194010861498226,-0.06538103596545997,-0.05993850648509195,-0.0,0.0
2020-06-24,1.0,-0.03863732742779061,-0.013617301983696933,-0.06618998256608397,-0.05952268765019083,-0.0,0.0
2020-06-25,1.0,-0.03694558111095433,-0.010100653779220169,-0.07079864540708339,-0.05801702648041014,-0.0,0.0
2020-06-26,1.0,-0.037110178556734964,-0.009427419449636185,-0.07052932256585676,-0.058410033971623705,-0.0,0.0
2020-06-29,1.0,-0.0385553238859243,-0.00977724375964472,-0.06971292598744272,-0.0599474620395566,-0.0,0.0
2020-06-30,1.0,-0.03637545041053813,-0.016492409474865615,-0.06734006734006734,-0.06118494890424715,-0.0,0.0
2020-07-01,1.0,-0.0382528550443065,-0.016206226602852675,-0.07066530825001185,-0.05954129744586078,-0.0,0.0
2020-07-02,1.0,-0.03574683664169123,-0.019187292117940888,-0.06912633310843602,-0.05960962560515134,-0.0,0.0
2020-07-06,1.0,-0.035362504143581004,-0.019214377042193496,-0.06950561159255576,-0.059809632050007104,-0.0,0.0
2020-07-07,1.0,-0.03568087348862546,-0.018995061757635327,-0.06938408156981633,-0.0601589237710645,-0.0,0.0
2020-07-08,1.0,-0.0355543975175877,-0.01979060568017623,-0.06852689674775565,-0.060485112632351894,-0.0,0.0
2020-07-09,1.0,-0.03474985787379193,-0.02009901459162403,-0.06831533068031079,-0.061220864127345086,-0.0,0.0
2020-07-10,1.0,-0.037182297529474495,-0.017358848273001954,-0.07046625984951715,-0.05989691332424907,-0.0,0.0
2020-07-13,1.0,-0.029869306835981872,-0.02351998660783681,-0.0731905633078643,-0.06913704248424628,-0.0,0.0
2020-07-14,1.0,-0.03942790412096842,-0.023331687995858566,-0.08087836943043233,-0.06025546874059449,-0.0,0.0
2020-07-15,1.0,-0.04166415726141579,-0.021681261367605786,-0.08042543452861324,-0.0607557124101131,-0.0,0.0
2020-07-16,1.0,-0.04081460403202469,-0.02497106202372914,-0.07930211247226777,-0.06066123275778914,-0.0,0.0
2020-07-17,1.0,-0.03942639361265889,-0.024808838073184264,-0.07960054996743614,-0.06223315724726825,-0.0,0.0
2020-07-20,1.0,-0.041885704595557065,-0.02444342159451537,-0.08133675718888539,-0.06361588216768817,-0.0,0.0
2020-07-21,1.0,-0.03903638389612906,-0.026149411365728407,-0.08032556562182065,-0.06568237972966426,-0.0,0.0
2020-07-22,1.0,-0.038137799900689114,-0.02697138151122092,-0.07976359166273056,-0.06623551211713839,-0.0,0.0
2020-07-23,1.0,-0.03861916771752838,-0.027961004947133574,-0.08039092055485497,-0.0655495198370356,-0.0,0.0
2020-07-24,1.0,-0.02868753032508491,-0.0368874332848132,-0.07800824842309559,-0.06943231441048035,-0.0,0.0
2020-07-27,1.0,-0.02957207890743551,-0.03646737481031866,-0.07769347496206373,-0.07022761760242792,-0.0,0.0
2020-07-28,1.0,-0.027785891631371403,-0.035356117034224234,-0.07435129740518961,-0.07959690375346867,-0.0,0.0
2020-07-29,1.0,-0.030092083730245963,-0.03503822573947876,-0.07474170147285117,-0.08138540827043796,-0.0,0.0
2020-07-30,1.0,-0.030486163783611853,-0.037006679552739105,-0.07483301118152234,-0.08103545301069216,-0.0,0.0
2020-07-31,1.0,-0.026550877761303743,-0.038225289991403046,-0.08089856842052802,-0.1002604004435529,-0.0,0.0
2020-08-03,1.0,-0.01947800930255758,-0.04414350379708952,-0.08472061152469666,-0.0986495080618009,-0.0,0.0
2020-08-04,1.0,-0.019231009066759785,-0.043363306436526444,-0.08431961887183069,-0.10023321651721685,-0.0,0.0
2020-08-05,1.0,-0.019154508043396933,-0.04335952113729892,-0.0842748472378102,-0.10024940765681507,-0.0,0.0
2020-08-06,1.0,-0.019727483716403385,-0.04021611639340171,-0.08624691173167627,-0.10160714731351851,-0.0,0.0
2020-08-07,1.0,-0.021806346623270956,-0.04100895036615134,-0.08692495462226953,-0.10205921011453967,-0.0,0.0
2020-08-10,1.0,-0.019169849120390662,-0.0437488261441182,-0.08624553934764916,-0.10294872597508296,-0.0,0.0
2020-08-11,1.0,-0.020420179647470026,-0.04365909574934543,-0.08677949964296004,-0.10191298247372312,-0.0,0.0
2020-08-12,1.0,-0.01928853952836329,-0.04440995343714014,-0.08502728683723026,-0.10296400140189256,-0.0,0.0
2020-08-13,1.0,-0.018475201701169553,-0.0466695853399212,-0.08189380198886735,-0.10382137719682283,-0.0,0.0
2020-08-14,1.0,-0.018700356495090373,-0.046531990743636245,-0.08223153417974859,-0.10339608480830571,-0.0,0.0
2020-08-17,1.0,-0.019853290939588913,-0.04705455273765115,-0.08204190972135293,-0.10283403850486944,-0.0,0.0
2020-08-18,1.0,-0.019968701095461658,-0.04702347417840376,-0.08127699530516433,-0.10369953051643194,-0.0,0.0
2020-08-19,1.0,-0.019761806364353606,-0.04825237003919801,-0.08068778099209778,-0.10363051182828018,-0.0,0.0
2020-08-20,1.0,-0.019619872790103673,-0.04846747132769069,-0.08060800320528874,-0.10337056142635348,-0.0,0.0
2020-08-21,1.0,-0.019732311660343813,-0.048341659467377826,-0.0807071579711778,-0.10328162365874118,-0.0,0.0
2020-08-24,1.0,-0.01983322064457967,-0.04772994766233441,-0.081148423609546,-0.10339819197155235,-0.0,0.0
2020-08-25,1.0,-0.01983297231647614,-0.04766674596516709,-0.08158563612004958,-0.10299623123442724,-0.0,0.0
2020-08-26,1.0,-0.019419542244703762,-0.04752842189612862,-0.08216056493213802,-0.10294485901737868,-0.0,0.0
2020-08-27,1.0,-0.019205488713332414,-0.04771324477608203,-0.08216794160730158,-0.10290085510748312,-0.0,0.0
2020-08-28,1.0,-0.01933044545158625,-0.04754989107844856,-0.0822670706362521,-0.1028369682249543,-0.0,0.0
2020-08-31,1.0,-0.01932633212752375,-0.04781514813933985,-0.08171133168942685,-0.10285263671752765,-0.0,0.0
2020-09-01,1.0,-0.019094810866273758,-0.047674462254589135,-0.08199757248144951,-0.10254388928513332,-0.0,0.0
2020-09-02,1.0,-0.018301912756295582,-0.047625004691194316,-0.08208964559590677,-0.10296858776286325,-0.0,0.0
2020-09-03,1.0,-0.018957168061864184,-0.04784964400565587,-0.08253563071686876,-0.10195577912083786,-0.0,0.0
2020-09-04,1.0,-0.012021205107145525,-0.050150576171631954,-0.0781378331964459,-0.1041215560367356,-0.0,0.0
2020-09-08,1.0,-0.013028423386393644,-0.05044466033928705,-0.07808335201654086,-0.10397827765737488,-0.0,0.0
2020-09-09,1.0,-0.010489423578832244,-0.05375208172802068,-0.07300340533419503,-0.10557778827272501,-0.0,0.0
2020-09-10,1.0,-0.010425079834490985,-0.054312305073373174,-0.07241640676449757,-0.10541880490562755,-0.0,0.0
2020-09-11,1.0,-0.011039009472663534,-0.05415081673752517,-0.07264861639442081,-0.10530568608438377,-0.0,0.0
2020-09-14,1.0,-0.011152000397841708,-0.05405674217370763,-0.07265584205684163,-0.10537832259989556,-0.0,0.0
2020-09-15,1.0,-0.011469801579896749,-0.05432605585619208,-0.07246376811594203,-0.10576600111961187,-0.0,0.0
2020-09-16,1.0,-0.012305086434514024,-0.054077616699048474,-0.0712524286354805,-0.1078314153340308,-0.0,0.0
2020-09-17,1.0,-0.008310697998953375,-0.05824964489521294,-0.06928904283685115,-0.10898602008522516,-0.0011587629893593163,0.0
