Date,ALKS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.6659477733737469,-1.6292842154348333,-0.0,-1.3195966425740266,-1.2135113079972022,0.0
2018-10-30,1.0,-0.6654426764585883,-1.6294806784402867,-0.0,-1.3196945853004605,-1.2139068601736902,0.0
2018-10-31,1.0,-0.6788686492463482,-1.5968689984286795,-0.0,-1.3289879532095676,-1.214979922015946,0.0
2018-11-01,1.0,-0.6679639848968922,-1.602091199535289,-0.0,-1.3259947720011618,-1.2127795527156549,0.0
2018-11-02,1.0,-0.6785012142939747,-1.5519255233028797,-0.0,-1.344801665317451,-1.2071238579854284,0.0
2018-11-05,1.0,-0.6994073813295781,-1.545561227483424,-0.0,-1.3683623775156957,-1.254180602006689,0.0
2018-11-06,1.0,-0.7038948850305021,-1.5488033786954483,-0.0,-1.3645588925387142,-1.2485335523228533,0.0
2018-11-07,1.0,-0.7043799906059183,-1.5503170502583372,-0.0,-1.3666040394551433,-1.2499412869891968,0.0
2018-11-08,1.0,-0.6531468531468532,-1.5578088578088578,-0.0,-1.3533799533799533,-1.2631118881118881,0.0
2018-11-09,1.0,-0.6524297867381424,-1.5574525113623123,-0.0,-1.3541545274443538,-1.2627316163617295,0.0
2018-11-12,1.0,-0.6486032224411731,-1.536745102584908,-0.0,-1.3551640199374058,-1.255303118117538,0.0
2018-11-13,1.0,-0.6270385524116868,-1.533971071284504,-0.0,-1.3530225321270097,-1.248717800956607,0.0
2018-11-14,1.0,-0.62629059237469,-1.5364826671281075,-0.0,-1.3545596123896868,-1.2506200611409126,0.0
2018-11-15,1.0,-0.6238051364735689,-1.5359898652539443,-0.0,-1.3549464470805022,-1.2436945756075088,0.0
2018-11-16,1.0,-0.6206223447008842,-1.5261224021127568,-0.0,-1.3505568951659204,-1.2438856355494317,0.0
2018-11-19,1.0,-0.619501550476628,-1.5269897783392672,-0.0,-1.3515562191340302,-1.244458481681406,0.0
2018-11-20,1.0,-0.5512557077625571,-1.5151826484018265,-0.0,-1.360730593607306,-1.280593607305936,0.0
2018-11-21,1.0,-0.5570071258907363,-1.5048637032009953,-0.0,-1.3556158805564982,-1.2379821287184707,0.0
2018-11-23,1.0,-0.557244575045208,-1.5001130198915007,-0.0,-1.356125678119349,-1.23751130198915,0.0
2018-11-26,1.0,-0.5559572905485566,-1.5064685610982431,-0.0,-1.3529179142421333,-1.2341110671713462,0.0
2018-11-27,1.0,-0.544749705039609,-1.5044103601325918,-0.0,-1.3441204562054048,-1.225068824091241,0.0
2018-11-28,1.0,-0.5446167678129917,-1.50747358957069,-0.0,-1.3427174645987863,-1.2243762643290628,0.0
2018-11-29,1.0,-0.5060387811634349,-1.4833240997229917,-0.0,-1.3293074792243766,-1.2214958448753463,0.0
2018-11-30,1.0,-0.5048274331372767,-1.4860725779602708,-0.0,-1.331261791144157,-1.2266674065031629,0.0
2018-12-03,1.0,-0.5036601597160603,-1.4856921029281278,-0.0,-1.3305235137533273,-1.2258762200532387,0.0
2018-12-04,1.0,-0.4889589905362776,-1.4946593613370966,-0.0,-1.326138690575018,-1.2245835408711052,0.0
2018-12-06,1.0,-0.46751290877796897,-1.3994728915662649,-0.0,-1.3292814113597247,-1.1823364888123924,0.0
2018-12-07,1.0,-0.4668136833046472,-1.3998493975903614,-0.0,-1.3297654905335627,-1.1822827022375215,0.0
2018-12-10,1.0,-0.42317514364758463,-1.4074271121515216,-0.0,-1.3310810810810814,-1.1585975739519048,0.0
2018-12-11,1.0,-0.43153637379596615,-1.4048214570805173,-0.0,-1.3335107232185623,-1.1518280027672823,0.0
2018-12-12,1.0,-0.43333155905679455,-1.4046415074253473,-0.0,-1.3341672433065417,-1.150689306435301,0.0
2018-12-13,1.0,-0.4339080459770115,-1.4035759897828863,-0.0,-1.3337590464027245,-1.1501170710940825,0.0
2018-12-14,1.0,-0.43133276377616403,-1.4225224263135412,-0.0,-1.3310017086715078,-1.1547949594190516,0.0
2018-12-17,1.0,-0.41048939901163717,-1.420213613900845,-0.0,-1.3158510016472713,-1.1672246134226048,0.0
2018-12-18,1.0,-0.38600857914526293,-1.4070857384949425,-0.0,-1.320764708997511,-1.1819626118731135,0.0
2018-12-19,1.0,-0.3748140276301807,-1.4159936238044633,-0.0,-1.3325717321997874,-1.1901168969181721,0.0
2018-12-20,1.0,-0.3745831789551686,-1.4057058169692478,-0.0,-1.3290107447202668,-1.183665908008257,0.0
2018-12-21,1.0,-0.36610437532946755,-1.4104902477596202,-0.0,-1.337058513442277,-1.1578281497100684,0.0
2018-12-24,1.0,-0.3419786655511399,-1.3864254340096214,-0.0,-1.3292721188035976,-1.171303074670571,0.0
2018-12-26,1.0,-0.33872053872053876,-1.3997927997928,-0.0,-1.2934990934990935,-1.147992747992748,0.0
2018-12-27,1.0,-0.2660514041877543,-1.3438027190632134,-0.0,-1.2019946412622804,-1.1499454202639674,0.0
2018-12-28,1.0,-0.25693133260459106,-1.3569512073934216,-0.0,-1.2054556295339363,-1.1493590380602206,0.0
2018-12-31,1.0,-0.25953173932494905,-1.3536312571456977,-0.0,-1.2066908584779044,-1.1510662623651637,0.0
2019-01-02,1.0,-0.25920214882610426,-1.3549044966175887,-0.0,-1.208316752884998,-1.1517111022682054,0.0
2019-01-03,1.0,-0.27274988805413203,-1.3512115030598537,-0.0,-1.218916363998209,-1.132494153938007,0.0
2019-01-04,1.0,-0.23028625105057599,-1.3645622188164332,-0.0,-1.2058634498442675,-1.1431255252879815,0.0
2019-01-07,1.0,-0.20478195634286822,-1.326799283674556,-0.0,-1.1937950728425537,-1.114660471419583,0.0
2019-01-08,1.0,-0.2075508134987689,-1.3115434751122483,-0.0,-1.1987640612175927,-1.110027518949452,0.0
2019-01-09,1.0,-0.20535929442382767,-1.3021832377463973,-0.0,-1.1979854450816907,-1.1139813966938166,0.0
2019-01-10,1.0,-0.20480416747057686,-1.3045051128689948,-0.0,-1.1983889639205094,-1.1157630715801659,0.0
2019-01-11,1.0,-0.20923388653029718,-1.2809243535314552,-0.0,-1.2018525665766113,-1.1323813199536858,0.0
2019-01-14,1.0,-0.21800810654313837,-1.2790484462458982,-0.0,-1.2010712217718587,-1.1271955220999808,0.0
2019-01-15,1.0,-0.2167528138737259,-1.2733684363074247,-0.0,-1.2024539877300613,-1.1381092700835709,0.0
2019-01-16,1.0,-0.21018831482375663,-1.276050217286335,-0.0,-1.1997102848865282,-1.1426846933848382,0.0
2019-01-17,1.0,-0.2152777777777778,-1.268132716049383,-0.0,-1.1969039351851851,-1.1422164351851853,0.0
2019-01-18,1.0,-0.1919843049327354,-1.1894618834080717,-0.0,-1.1383594917787743,-1.1513920029895366,0.0
2019-01-22,1.0,-0.0,-1.2799639246214458,-0.0,-1.265391370389709,-1.201405041059477,0.0
2019-01-23,1.0,-0.0,-1.228648828477734,-0.0,-1.2754146666032982,-1.2485148044294472,0.0
2019-01-24,1.0,-0.0,-1.2279125059438898,-0.0,-1.2788397527341895,-1.2483119353304801,0.0
2019-01-25,1.0,-0.0,-1.1853366437855994,-0.0,-1.3648313129837883,-1.318095516284504,0.0
2019-01-28,1.0,-0.0,-1.1683163489199864,-0.0,-1.3902676873567703,-1.3173241016139257,0.0
2019-01-29,1.0,-0.0,-1.1616954474097332,-0.0,-1.414589874411303,-1.3295231554160125,0.0
2019-01-30,1.0,-0.0,-1.1578147221813544,-0.0,-1.4104752096513167,-1.335883478005002,0.0
2019-01-31,1.0,-0.0,-1.142247027420529,-0.0,-1.3653482164523174,-1.345547197282213,0.0
2019-02-01,1.0,-0.0,-1.1313490158425348,-0.0,-1.328996639462314,-1.340374459913586,0.0
2019-02-04,1.0,-0.0,-1.1049153831526906,-0.0,-1.3147936870127401,-1.3340463966533562,0.0
2019-02-05,1.0,-0.0,-1.0906027527289985,-0.0,-1.3102515424774561,-1.3452776459420976,0.0
2019-02-06,1.0,-0.0,-1.0940629300934934,-0.0,-1.3125622894024962,-1.3392814769113948,0.0
2019-02-07,1.0,-0.0,-1.0445599190655752,-0.0,-1.2760047824887337,-1.2779821576381865,0.0
2019-02-08,1.0,-0.0,-1.0421378132644112,-0.0,-1.283380255688374,-1.2898416947431577,0.0
2019-02-11,1.0,-0.0,-1.019591534978283,-0.0,-1.2887903151279918,-1.312263191941595,0.0
2019-02-12,1.0,-0.0,-1.0371245828698554,-0.0,-1.2919911012235819,-1.3056173526140156,0.0
2019-02-13,1.0,-0.0,-1.05780453913849,-0.0,-1.281472904122279,-1.292496526169523,0.0
2019-02-14,1.0,-0.0,-1.0115550605596548,-0.0,-1.3128219406933037,-1.3162095688895077,0.0
2019-02-15,1.0,-0.0,-0.9882020912371611,-0.0,-1.3178032756546685,-1.3206717868048485,0.0
2019-02-19,1.0,-0.0,-0.9643517662289625,-0.0,-1.3395135934899205,-1.3197706676530425,0.0
2019-02-20,1.0,-0.0,-0.9921428239341671,-0.0,-1.32451531916872,-1.332558463898833,0.0
2019-02-21,1.0,-0.0,-0.9943652789419763,-0.0,-1.3303995529477508,-1.3320294309397411,0.0
2019-02-22,1.0,-0.0,-1.0062584024848176,-0.0,-1.3036947753928887,-1.3259005145797598,0.0
2019-02-25,1.0,-0.0,-0.9928966789667897,-0.0,-1.3042435424354244,-1.3154059040590407,0.0
2019-02-26,1.0,-0.0,-0.979522341355667,-0.0,-1.3076250517693617,-1.3145736505453038,0.0
2019-02-27,1.0,-0.0,-0.9788722669735328,-0.0,-1.3152128883774452,-1.3088607594936708,0.0
2019-02-28,1.0,-0.0,-0.9783108170204944,-0.0,-1.3109089238121494,-1.305946144655822,0.0
2019-03-01,1.0,-0.0,-0.9826134952394093,-0.0,-1.304493813532036,-1.3124971252472288,0.0
2019-03-04,1.0,-0.0,-0.9944229351032449,-0.0,-1.3012075958702065,-1.3135140117994102,0.0
2019-03-05,1.0,-0.0,-0.9842479674796748,-0.0,-1.3181356245380635,-1.3169807834441982,0.0
2019-03-06,1.0,-0.0,-0.9834157158035757,-0.0,-1.3186584746154202,-1.3174573843950663,0.0
2019-03-07,1.0,-0.0,-0.9599336068975056,-0.0,-1.3372677394070729,-1.31347687767993,0.0
2019-03-08,1.0,-0.0,-0.9496181784317378,-0.0,-1.3800987148444774,-1.326643695287763,0.0
2019-03-11,1.0,-0.0,-0.9472471672387043,-0.0,-1.3857727208613475,-1.3686115943391792,0.0
2019-03-12,1.0,-0.0,-0.9169518919946759,-0.0,-1.4147176269252708,-1.4220859478988404,0.0
2019-03-13,1.0,-0.0,-0.9357074569789675,-0.0,-1.4227533460803061,-1.4216539196940727,0.0
2019-03-14,1.0,-0.0,-0.934645518822855,-0.0,-1.4237531052933308,-1.419023504681827,0.0
2019-03-15,1.0,-0.0,-0.9134500691826901,-0.0,-1.4190562526838113,-1.4386659668877333,0.0
2019-03-18,1.0,-0.0,-0.7497679520715551,-0.0,-1.2078727533541473,-1.2614125390262425,0.0
2019-03-19,1.0,-0.0,-0.7518443997317237,-0.0,-1.165744466800805,-1.2741867873910129,0.0
2019-03-20,1.0,-0.0,-0.74788679086589,-0.0,-1.1678371672484125,-1.2896673535472476,0.0
2019-03-21,1.0,-0.0,-0.7521503131524009,-0.0,-1.1787473903966599,-1.2445093945720251,0.0
2019-03-22,1.0,-0.0,-0.7442905121746431,-0.0,-1.2221242653232578,-1.2317380352644836,0.0
2019-03-25,1.0,-0.0,-0.6555985519910125,-0.0,-1.2658844089377108,-1.2394207964049433,0.0
2019-03-26,1.0,-0.0,-0.6547464511536368,-0.0,-1.263389305305473,-1.2692935806708263,0.0
2019-03-27,1.0,-0.0,-0.6495368235737938,-0.0,-1.2680135809196462,-1.2740914616255188,0.0
2019-03-28,1.0,-0.0,-0.6409911801763964,-0.0,-1.2662746745065099,-1.2926921461570768,0.0
2019-03-29,1.0,-0.0,-0.676982674215657,-0.0,-1.288663743561364,-1.2913456217274701,0.0
2019-04-01,1.0,-0.0,-0.67462876537972,-0.0,-1.284641493423844,-1.2834111158252015,0.0
2019-04-02,1.0,-0.0,-0.6936902647382222,-0.0,-1.30673263976994,-1.228622177112408,0.0
2019-04-03,1.0,-0.0,-0.6925385753540477,-0.0,-1.3090678503487634,-1.225871908687381,0.0
2019-04-04,1.0,-0.0,-0.6903875444237604,-0.0,-1.3148163817904892,-1.2256303943137588,0.0
2019-04-05,1.0,-0.0,-0.6799525604642298,-0.0,-1.322249989410818,-1.233470286755051,0.0
2019-04-08,1.0,-0.0,-0.684782147554198,-0.0,-1.3178906283144542,-1.239828602944296,0.0
2019-04-09,1.0,-0.0,-0.6762617458225264,-0.0,-1.3394702155703897,-1.2361494961520472,0.0
2019-04-10,1.0,-0.0,-0.6706242818843355,-0.0,-1.33388654836376,-1.2510319588067578,0.0
2019-04-11,1.0,-0.0,-0.6526966387266108,-0.0,-1.3217339768012868,-1.2589111844890355,0.0
2019-04-12,1.0,-0.0,-0.6465200692187566,-0.0,-1.3195880639851432,-1.2545899632802937,0.0
2019-04-15,1.0,-0.0,-0.6603169179515653,-0.0,-1.317345064707641,-1.2934694400546705,0.0
2019-04-16,1.0,-0.0,-0.6614779336298324,-0.0,-1.316199110502908,-1.2987512829284982,0.0
2019-04-17,1.0,-0.0,-0.6589847933176269,-0.0,-1.308888412936389,-1.3156564574855432,0.0
2019-04-18,1.0,-0.0,-0.678806098346575,-0.0,-1.314236633025553,-1.3015675327464034,0.0
2019-04-22,1.0,-0.0,-0.6738774454882358,-0.0,-1.323795570111178,-1.3115142635525296,0.0
2019-04-23,1.0,-0.0,-0.6731316265839152,-0.0,-1.329238858719076,-1.307602792862684,0.0
2019-04-24,1.0,-0.0,-0.6602823448394594,-0.0,-1.330248773349402,-1.3135060686924336,0.0
2019-04-25,1.0,-0.0,-0.6737273511647972,-0.0,-1.3402502157031924,-1.3001294219154444,0.0
2019-04-26,1.0,-0.0,-0.7274345167472848,-0.0,-1.3510084877247421,-1.4848498676645068,0.0
2019-04-29,1.0,-0.0,-0.7242070725483049,-0.0,-1.3468829748450601,-1.4859642726941305,0.0
2019-04-30,1.0,-0.0,-0.723543888433142,-0.0,-1.3538419469510528,-1.480083857442348,0.0
2019-05-01,1.0,-0.0,-0.7255536316413015,-0.0,-1.3515902670190467,-1.4795406907864759,0.0
2019-05-02,1.0,-0.0,-0.7309705261224864,-0.0,-1.3833899550087227,-1.4765861720686806,0.0
2019-05-03,1.0,-0.0,-0.7551150895140665,-0.0,-1.350429302155645,-1.4614998173182319,0.0
2019-05-06,1.0,-0.0,-0.7010318692356863,-0.0,-1.3723860834626975,-1.4924207834900922,0.0
2019-05-07,1.0,-0.0,-0.7021354095524291,-0.0,-1.3582843873787733,-1.4926922551563995,0.0
2019-05-08,1.0,-0.0,-0.7147573605897518,-0.0,-1.3376147618832257,-1.4702636696666818,0.0
2019-05-09,1.0,-0.0,-0.7141888225718936,-0.0,-1.3391662145053356,-1.4682582745523602,0.0
2019-05-10,1.0,-0.0,-0.7140725332368635,-0.0,-1.3395134304060774,-1.4683910644840372,0.0
2019-05-13,1.0,-0.0,-0.7149970576252773,-0.0,-1.3333484224344756,-1.4783848626137341,0.0
2019-05-14,1.0,-0.0,-0.6337946428571429,-0.0,-1.3529910714285713,-1.4775446428571428,0.0
2019-05-15,1.0,-0.0,-0.6346102330565229,-0.0,-1.3632913653004732,-1.4667827484596838,0.0
2019-05-16,1.0,-0.0,-0.6390886754523118,-0.0,-1.3587223587223587,-1.4694661603752515,0.0
2019-05-17,1.0,-0.0,-0.6302626280703324,-0.0,-1.345174712540826,-1.498590667084247,0.0
2019-05-20,1.0,-0.0,-0.6246396735997162,-0.0,-1.3221872366845537,-1.487959554747439,0.0
2019-05-21,1.0,-0.0,-0.6181979189727695,-0.0,-1.3227806065972991,-1.48673898605269,0.0
2019-05-22,1.0,-0.0,-0.6146728354263054,-0.0,-1.3171623705662039,-1.4744657413527207,0.0
2019-05-23,1.0,-0.0,-0.6142120798273051,-0.0,-1.3437596369884137,-1.4475087008238248,0.0
2019-05-24,1.0,-0.0,-0.602771667399912,-0.0,-1.3446106467223933,-1.4520897492300924,0.0
2019-05-28,1.0,-0.0,-0.5932867009810391,-0.0,-1.350886454621442,-1.4551053627205137,0.0
2019-05-29,1.0,-0.0,-0.5881733175293032,-0.0,-1.348698362526889,-1.453180561043066,0.0
2019-05-30,1.0,-0.0,-0.5883748517200474,-0.0,-1.3517420148499626,-1.4533192741970913,0.0
2019-05-31,1.0,-0.0,-0.5847193575284153,-0.0,-1.3354105410979946,-1.468381094483697,0.0
2019-06-03,1.0,-0.0,-0.5923661455148922,-0.0,-1.345881736396192,-1.4289457594549742,0.0
2019-06-04,1.0,-0.0,-0.5819442007369714,-0.0,-1.3161080891384453,-1.4887260922968943,0.0
2019-06-05,1.0,-0.0,-0.5709007129194923,-0.0,-1.3234220135628587,-1.4527473482872544,0.0
2019-06-06,1.0,-0.0,-0.5756061527765708,-0.0,-1.3025984183540453,-1.466976622925176,0.0
2019-06-07,1.0,-0.0,-0.5706778770362585,-0.0,-1.1054610129754638,-1.366102105986499,0.0
2019-06-10,1.0,-0.0,-0.5769773726455047,-0.0,-1.0882103819626507,-1.3682087686040414,0.0
2019-06-11,1.0,-0.0,-0.5742774099790086,-0.0,-1.0977716777006299,-1.3647666720490876,0.0
2019-06-12,1.0,-0.0,-0.5808119571803676,-0.0,-1.1004645526156331,-1.3583114522318724,0.0
2019-06-13,1.0,-0.0,-0.5885105696304664,-0.0,-1.1048087784411813,-1.340890753590447,0.0
2019-06-14,1.0,-0.0,-0.5744577729310554,-0.0,-1.134213821236722,-1.3302637424774828,0.0
2019-06-17,1.0,-0.0,-0.578282114444938,-0.0,-1.1227638008318863,-1.3372773896539192,0.0
2019-06-18,1.0,-0.0,-0.5830204674821363,-0.0,-1.1226434136692098,-1.3313148439707723,0.0
2019-06-19,1.0,-0.0,-0.6015508859335449,-0.0,-1.1221021334726182,-1.2941861866688096,0.0
2019-06-20,1.0,-0.0,-0.6060008848489724,-0.0,-1.1211438683988255,-1.2948960302457468,0.0
2019-06-21,1.0,-0.0,-0.6098881270299531,-0.0,-1.1045350655599662,-1.2953205822206182,0.0
2019-06-24,1.0,-0.0,-0.59187201029063,-0.0,-1.1129959400249227,-1.3149495517948306,0.0
2019-06-25,1.0,-0.0,-0.6149840552214104,-0.0,-1.1050337060509425,-1.3166350462196748,0.0
2019-06-26,1.0,-0.0,-0.6100893326326853,-0.0,-1.0674643275799345,-1.3646469137798618,0.0
2019-06-27,1.0,-0.0,-0.6179816216653847,-0.0,-1.0858195360887342,-1.3442901671861716,0.0
2019-06-28,1.0,-0.0,-0.6343377148634985,-0.0,-1.0694034378159756,-1.3407482305358949,0.0
2019-07-01,1.0,-0.0,-0.6348763936015511,-0.0,-1.072022943932784,-1.3325254483761513,0.0
2019-07-02,1.0,-0.0,-0.6346976669088561,-0.0,-1.0680148542827157,-1.3337773472188585,0.0
2019-07-03,1.0,-0.0,-0.6295383869795242,-0.0,-1.075643148499657,-1.3334679536367675,0.0
2019-07-05,1.0,-0.0,-0.6182508891044294,-0.0,-1.0861623019721953,-1.337010992563854,0.0
2019-07-08,1.0,-0.0,-0.6090466531440163,-0.0,-1.1051115618661258,-1.3426369168356997,0.0
2019-07-09,1.0,-0.0,-0.6053773470132608,-0.0,-1.104464901253092,-1.3455127945172147,0.0
2019-07-10,1.0,-0.0,-0.6189046653144016,-0.0,-1.0992292089249491,-1.338661257606491,0.0
2019-07-11,1.0,-0.0,-0.6062998501963642,-0.0,-1.120490708125835,-1.3219563545082798,0.0
2019-07-12,1.0,-0.0,-0.6028472053708647,-0.0,-1.1325730000808865,-1.3089056054355739,0.0
2019-07-15,1.0,-0.0,-0.6142897692713192,-0.0,-1.1670248570617574,-1.2736709784680265,0.0
2019-07-16,1.0,-0.0,-0.5979655200588283,-0.0,-1.2058174687474466,-1.2814772448729472,0.0
2019-07-17,1.0,-0.0,-0.611764705882353,-0.0,-1.1985702614379086,-1.274673202614379,0.0
2019-07-18,1.0,-0.0,-0.6127228954992451,-0.0,-1.197821030725915,-1.2699636838454318,0.0
2019-07-19,1.0,-0.0,-0.6076027481795366,-0.0,-1.211379438021969,-1.2950178960793186,0.0
2019-07-22,1.0,-0.0,-0.5839048169875237,-0.0,-1.2372552259770304,-1.3100470957613815,0.0
2019-07-23,1.0,-0.0,-0.5819726208147781,-0.0,-1.2267441860465116,-1.3146544614877123,0.0
2019-07-24,1.0,-0.0,-0.5853145988709878,-0.0,-1.2314887304792124,-1.3036795912480943,0.0
2019-07-25,1.0,-0.0,-0.5642557047532746,-0.0,-1.2633660103797677,-1.2913337177691737,0.0
2019-07-26,1.0,-0.0,-0.5986781173697062,-0.0,-1.2947293087480003,-1.3163677696387979,0.0
2019-07-29,1.0,-0.0,-0.571741973589841,-0.0,-1.2991182550731974,-1.3480150191958826,0.0
2019-07-30,1.0,-0.0,-0.5359617785047132,-0.0,-1.3600051650669305,-1.40825549864417,0.0
2019-07-31,1.0,-0.0,-0.628983738065135,-0.0,-1.3532720059292846,-1.3775123163447707,0.0
2019-08-01,1.0,-0.0,-0.6524940100196035,-0.0,-1.3443258549335655,-1.3595295142670443,0.0
2019-08-02,1.0,-0.0,-0.6387920515949103,-0.0,-1.3592905699843123,-1.3595520306780549,0.0
2019-08-05,1.0,-0.0,-0.6373104409970368,-0.0,-1.3576782290395677,-1.3626895590029633,0.0
2019-08-06,1.0,-0.0,-0.6393737936950461,-0.0,-1.292000857816856,-1.3577096289942097,0.0
2019-08-07,1.0,-0.0,-0.6343704590135909,-0.0,-1.269381998461407,-1.370117104025985,0.0
2019-08-08,1.0,-0.0,-0.6346977222127077,-0.0,-1.2774447679397158,-1.3694125706456586,0.0
2019-08-09,1.0,-0.0,-0.6315429353404037,-0.0,-1.273947998631543,-1.3709373930892919,0.0
2019-08-12,1.0,-0.0,-0.6296644582175679,-0.0,-1.2820260739474245,-1.3627270784355632,0.0
2019-08-13,1.0,-0.0,-0.6298964238523507,-0.0,-1.2754358296747794,-1.3570606538510719,0.0
2019-08-14,1.0,-0.0,-0.6383981654492951,-0.0,-1.2580686257856295,-1.350178359096314,0.0
2019-08-15,1.0,-0.0,-0.6730150774756714,-0.0,-1.2379401077559202,-1.2656308733241448,0.0
2019-08-16,1.0,-0.0,-0.6707602339181287,-0.0,-1.2345864661654136,-1.2717627401837928,0.0
2019-08-19,1.0,-0.0,-0.6721413721413722,-0.0,-1.2284407484407485,-1.2574220374220375,0.0
2019-08-20,1.0,-0.0,-0.6759470561387494,-0.0,-1.224762457989295,-1.2485374050869258,0.0
2019-08-21,1.0,-0.0,-0.680868700265252,-0.0,-1.2262102122015917,-1.2374834217506632,0.0
2019-08-22,1.0,-0.0,-0.6806416935417183,-0.0,-1.2287687091705946,-1.2251715868684363,0.0
2019-08-23,1.0,-0.0,-0.7034886115573129,-0.0,-1.225132830841468,-1.1902055274105194,0.0
2019-08-26,1.0,-0.0,-0.6971132252664244,-0.0,-1.2140786411334776,-1.1719815442407415,0.0
2019-08-27,1.0,-0.0,-0.686663665752752,-0.0,-1.2119736465196218,-1.1935180259442648,0.0
2019-08-28,1.0,-0.0,-0.648891083405341,-0.0,-1.2823931201909229,-1.1834341439328477,0.0
2019-08-29,1.0,-0.0,-0.6373101773735544,-0.0,-1.2877896209720563,-1.1902958969504918,0.0
2019-08-30,1.0,-0.0,-0.630438351666393,-0.0,-1.2916598259727465,-1.1823181743556066,0.0
2019-09-03,1.0,-0.0,-0.6295475985398465,-0.0,-1.2911283376399656,-1.1809195685164677,0.0
2019-09-04,1.0,-0.0,-0.64643886372993,-0.0,-1.2969946480032934,-1.1734870317002881,0.0
2019-09-05,1.0,-0.0,-0.6760297318385281,-0.0,-1.3014660588887519,-1.1291117407909328,0.0
2019-09-06,1.0,-0.0,-0.6665713819013395,-0.0,-1.321218556027442,-1.0958020254818688,0.0
2019-09-09,1.0,-0.0,-0.6683806725432583,-0.0,-1.3168462291870715,-1.0957802807704866,0.0
2019-09-10,1.0,-0.0,-0.6646160114076186,-0.0,-1.319250356488083,-1.0902831533917294,0.0
2019-09-11,1.0,-0.0,-0.6788474186122986,-0.0,-1.2569467280499835,-1.174654718842486,0.0
2019-09-12,1.0,-0.0,-0.7014790095991431,-0.0,-1.2486301652041363,-1.1696947225312075,0.0
2019-09-13,1.0,-0.0,-0.7045164477747128,-0.0,-1.2314628020914817,-1.1811519617934043,0.0
2019-09-16,1.0,-0.0,-0.7080505162696943,-0.0,-1.227364350652022,-1.178287876918014,0.0
