Date,HUBG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-31,1.0,-0.22038437873249123,-1.1234934308154476,-0.0,-0.5629592095262226,-0.7125122154258208,0.0
2018-11-01,1.0,-0.1903622321331448,-1.1521084883425796,-0.0,-0.5663729649370899,-0.7171398527865406,0.0
2018-11-02,1.0,-0.1961201456748278,-1.1228139761295206,-0.0,-0.5749107561388959,-0.7119676919193739,0.0
2018-11-05,1.0,-0.19416111010992973,-1.127734726977834,-0.0,-0.5749864840511805,-0.7073706974229591,0.0
2018-11-06,1.0,-0.1845699923505628,-1.1277091756820747,-0.0,-0.5972024915309803,-0.7331439186974101,0.0
2018-11-07,1.0,-0.1838599301106581,-1.1277300524170062,-0.0,-0.5958066394874781,-0.7326368666278392,0.0
2018-11-08,1.0,-0.14910155826313315,-1.1348566470226689,-0.0,-0.5871506562059365,-0.7443508442098413,0.0
2018-11-09,1.0,-0.14872925779979032,-1.1345215285058383,-0.0,-0.5878673945265898,-0.7440801127941867,0.0
2018-11-12,1.0,-0.14789903811383523,-1.1359658638894914,-0.0,-0.5877630722499457,-0.7444854270629927,0.0
2018-11-13,1.0,-0.1206327570126982,-1.1366669058038599,-0.0,-0.587524212640792,-0.7422340196570774,0.0
2018-11-14,1.0,-0.12056534060336478,-1.1367794238978368,-0.0,-0.5875811600961366,-0.742296516841841,0.0
2018-11-15,1.0,-0.12000861048326339,-1.1414630646145016,-0.0,-0.5949843934990852,-0.7312452911419655,0.0
2018-11-16,1.0,-0.11597107881738133,-1.1311117474407617,-0.0,-0.5943875724819243,-0.7378480922041663,0.0
2018-11-19,1.0,-0.12051428980732037,-1.1303631545018265,-0.0,-0.5929016546092687,-0.7376620585917913,0.0
2018-11-20,1.0,-0.08026493839470124,-1.1252759774944805,-0.0,-0.5965387080692258,-0.7589559148208816,0.0
2018-11-21,1.0,-0.07555571387859789,-1.129025363351382,-0.0,-0.5968224565403248,-0.7609005414648048,0.0
2018-11-23,1.0,-0.076123335469629,-1.1260058392081462,-0.0,-0.5975575019582711,-0.760841700491348,0.0
2018-11-26,1.0,-0.07525274099387726,-1.1309269542930371,-0.0,-0.595222839242489,-0.7583653709241065,0.0
2018-11-27,1.0,-0.06496544391281232,-1.135672514619883,-0.0,-0.590040758461811,-0.7535353535353535,0.0
2018-11-28,1.0,-0.06160310508136595,-1.1597763771676814,-0.0,-0.5868318911797172,-0.7526617526617526,0.0
2018-11-29,1.0,-0.05703543432766999,-1.1539743908062285,-0.0,-0.5842585038839428,-0.7517468875252722,0.0
2018-11-30,1.0,-0.05636750620787514,-1.154522880454062,-0.0,-0.5841787868038312,-0.7522880454061724,0.0
2018-12-03,1.0,-0.054878048780487805,-1.1546369824163358,-0.0,-0.5838414634146342,-0.7517370958593307,0.0
2018-12-04,1.0,-0.04696064217263694,-1.1588457866261184,-0.0,-0.5800417270766294,-0.7503447788111319,0.0
2018-12-06,1.0,-0.042009359047078844,-1.167363868406126,-0.0,-0.5816080544526376,-0.7540768576290414,0.0
2018-12-07,1.0,-0.06685837526959022,-1.1787562904385334,-0.0,-0.5990294751976994,-0.7499281092739037,0.0
2018-12-10,1.0,-0.05276139410187668,-1.18266309204647,-0.0,-0.5959964253798034,-0.7432350312779267,0.0
2018-12-11,1.0,-0.059130559130559125,-1.1803231803231802,-0.0,-0.5978835978835978,-0.7376304876304877,0.0
2018-12-12,1.0,-0.061413548894770735,-1.18012733385793,-0.0,-0.5993275627727305,-0.7359253165462479,0.0
2018-12-13,1.0,-0.0602642603931679,-1.1745264439431375,-0.0,-0.6114154760625917,-0.7345937623088766,0.0
2018-12-14,1.0,-0.048549718711185796,-1.2371593482866956,-0.0,-0.6129904288741141,-0.7544019872872069,0.0
2018-12-17,1.0,-0.03377861900775307,-1.2382703017508099,-0.0,-0.6013540567102246,-0.7665344156080516,0.0
2018-12-18,1.0,-0.021343558948015772,-1.230691314256774,-0.0,-0.596715262453424,-0.7688022284122562,0.0
2018-12-19,1.0,-0.03277856339968817,-1.2297400195801154,-0.0,-0.594510315820008,-0.7689183799267559,0.0
2018-12-20,1.0,-0.03118458095719339,-1.2156211650905941,-0.0,-0.599400851801054,-0.7631199018263193,0.0
2018-12-21,1.0,-0.025258695027306696,-1.2198189134808854,-0.0,-0.6027234837597011,-0.7452213279678068,0.0
2018-12-24,1.0,-0.00517801664107417,-1.2030139627897012,-0.0,-0.598221619112238,-0.7645966503588901,0.0
2018-12-26,1.0,-0.004604214627235701,-1.2136001416681426,-0.0,-0.5728351336993094,-0.7506640694173898,0.0
2018-12-27,1.0,-0.0,-1.1757569508884078,-0.0,-0.5134206275561054,-0.7476372134584321,0.0
2018-12-28,1.0,-0.0,-1.176862569985917,-0.0,-0.5120736440765293,-0.7459554151066534,0.0
2018-12-31,1.0,-0.0,-1.176278638408958,-0.0,-0.5124171332394463,-0.7461615086044036,0.0
2019-01-02,1.0,-0.0,-1.1754693023096194,-0.0,-0.5099351384742099,-0.7464223206012561,0.0
2019-01-03,1.0,-0.0,-1.1746303982437485,-0.0,-0.5168936301581312,-0.7386203821219085,0.0
2019-01-04,1.0,-0.0,-1.175851223847942,-0.0,-0.5049911117188568,-0.7377273348830848,0.0
2019-01-07,1.0,-0.0,-1.1497914424111948,-0.0,-0.49539155005382135,-0.71868272335845,0.0
2019-01-08,1.0,-0.0,-1.1475255513717053,-0.0,-0.4964698762775686,-0.7180607853684777,0.0
2019-01-09,1.0,-0.0,-1.1559286605306631,-0.0,-0.49934257105289775,-0.7161592663767237,0.0
2019-01-10,1.0,-0.0,-1.159741926766653,-0.0,-0.4990879610863396,-0.7190582353735981,0.0
2019-01-11,1.0,-0.0,-1.1538461538461537,-0.0,-0.5016737109044801,-0.7257142857142856,0.0
2019-01-14,1.0,-0.0,-1.146301222263376,-0.0,-0.49449476413347254,-0.7263544227078353,0.0
2019-01-15,1.0,-0.0,-1.1419482967550827,-0.0,-0.4960616668910731,-0.7280867106503298,0.0
2019-01-16,1.0,-0.0,-1.143578352180937,-0.0,-0.47623855681206245,-0.7458266020463112,0.0
2019-01-17,1.0,-0.0,-1.1352260495156081,-0.0,-0.4793124327233585,-0.7492935952637245,0.0
2019-01-18,1.0,-0.0,-1.1289731051344742,-0.0,-0.4929027438196142,-0.7739065471339309,0.0
2019-01-22,1.0,-0.0,-1.283623118686001,-0.0,-0.34166036698508695,-0.8109408288090165,0.0
2019-01-23,1.0,-0.0,-1.2592261085100522,-0.0,-0.3470462682456623,-0.8363398512806388,0.0
2019-01-24,1.0,-0.0,-1.2587655851760007,-0.0,-0.3491768271681477,-0.8362953778328857,0.0
2019-01-25,1.0,-0.0,-1.296684909540907,-0.0,-0.29086345731516017,-0.8983511695192944,0.0
2019-01-28,1.0,-0.0,-1.2670187997359001,-0.0,-0.3216457587656809,-0.8863328352503735,0.0
2019-01-29,1.0,-0.0,-1.2645657240251833,-0.0,-0.31778496643361503,-0.8960311663014365,0.0
2019-01-30,1.0,-0.0,-1.2632652355767569,-0.0,-0.31155587818452074,-0.8819177987486606,0.0
2019-01-31,1.0,-0.0,-1.2834087846010298,-0.0,-0.26467843936828284,-0.907696029305042,0.0
2019-02-01,1.0,-0.0,-1.2818445997370789,-0.0,-0.27108558776724556,-0.906559191863281,0.0
2019-02-04,1.0,-0.0,-1.287165664524155,-0.0,-0.26805584352754164,-0.9004077683322966,0.0
2019-02-05,1.0,-0.0,-1.2812188670170737,-0.0,-0.26895461884640487,-0.8851901473770999,0.0
2019-02-06,1.0,-0.0,-1.271006526966678,-0.0,-0.2697698385434558,-0.8944692545517003,0.0
2019-02-07,1.0,-0.0,-1.2768543956043954,-0.0,-0.27348901098901096,-0.8836881868131867,0.0
2019-02-08,1.0,-0.0,-1.2806528251213716,-0.0,-0.2944943704162793,-0.8680232758323864,0.0
2019-02-11,1.0,-0.0,-1.2689624205581653,-0.0,-0.29258773141751865,-0.8924426637192595,0.0
2019-02-12,1.0,-0.0,-1.2453216678818178,-0.0,-0.3250703051765441,-0.9014685970211436,0.0
2019-02-13,1.0,-0.0,-1.2523010663054426,-0.0,-0.3252405265534368,-0.895731304921677,0.0
2019-02-14,1.0,-0.0,-1.2254482158398607,-0.0,-0.3509486510008703,-0.9049260226283725,0.0
2019-02-15,1.0,-0.0,-1.247082999547212,-0.0,-0.34035735432412667,-0.8955452613980706,0.0
2019-02-19,1.0,-0.0,-1.2230320699708457,-0.0,-0.35801055115923924,-0.8896987366375122,0.0
2019-02-20,1.0,-0.0,-1.2331330948991284,-0.0,-0.34987325948817666,-0.8893364352928921,0.0
2019-02-21,1.0,-0.0,-1.2337928400291676,-0.0,-0.3507760686134935,-0.887773881037536,0.0
2019-02-22,1.0,-0.0,-1.2379597501734905,-0.0,-0.3471200555170021,-0.8846981263011796,0.0
2019-02-25,1.0,-0.0,-1.2243046311216985,-0.0,-0.36894836404399917,-0.9098297484761438,0.0
2019-02-26,1.0,-0.0,-1.2278379041014325,-0.0,-0.3679731007670485,-0.906693285699275,0.0
2019-02-27,1.0,-0.0,-1.2352281095486903,-0.0,-0.37402251288704985,-0.8974646701967248,0.0
2019-02-28,1.0,-0.0,-1.227307881600225,-0.0,-0.37175701328833577,-0.9163327005554384,0.0
2019-03-01,1.0,-0.0,-1.2329547452442071,-0.0,-0.3777558985899645,-0.9055873975878196,0.0
2019-03-04,1.0,-0.0,-1.225481242096389,-0.0,-0.3786707882534776,-0.9085640016861037,0.0
2019-03-05,1.0,-0.0,-1.2228654124457308,-0.0,-0.38886731848505174,-0.9179697151530126,0.0
2019-03-06,1.0,-0.0,-1.2201834862385321,-0.0,-0.3913902611150318,-0.9170077628793225,0.0
2019-03-07,1.0,-0.0,-1.211969723640204,-0.0,-0.40088012673825024,-0.9076571026227775,0.0
2019-03-08,1.0,-0.0,-1.2163724030348153,-0.0,-0.4087782741260725,-0.9201942849039212,0.0
2019-03-11,1.0,-0.0,-1.2149017643059083,-0.0,-0.414379272089611,-0.9494327738610742,0.0
2019-03-12,1.0,-0.0,-1.1777399616206237,-0.0,-0.4354248886636012,-1.0075310474673234,0.0
2019-03-13,1.0,-0.0,-1.1794908985423163,-0.0,-0.44103995938791785,-1.0055841612879832,0.0
2019-03-14,1.0,-0.0,-1.1784794982416706,-0.0,-0.4428814849726281,-1.0040242178153211,0.0
2019-03-15,1.0,-0.0,-1.1777035126593776,-0.0,-0.444113480329834,-1.0107159722474481,0.0
2019-03-18,1.0,-0.0,-1.1930576937174693,-0.0,-0.4596437211348142,-1.0127190088703173,0.0
2019-03-19,1.0,-0.0,-1.1933681346959784,-0.0,-0.45963532093228443,-1.0231968237629587,0.0
2019-03-20,1.0,-0.0,-1.2180290410555024,-0.0,-0.44486621950320626,-1.0224810201223558,0.0
2019-03-21,1.0,-0.0,-1.2198798511038218,-0.0,-0.4558655511738473,-1.009840415729923,0.0
2019-03-22,1.0,-0.0,-1.2139975572745108,-0.0,-0.4902105925459862,-0.9968540656575005,0.0
2019-03-25,1.0,-0.0,-1.1461436853305935,-0.0,-0.5207675937477068,-1.002238203566449,0.0
2019-03-26,1.0,-0.0,-1.150620374802106,-0.0,-0.5203048488641803,-1.0107875262324657,0.0
2019-03-27,1.0,-0.0,-1.1290239600176395,-0.0,-0.530611494928708,-1.0152138762310747,0.0
2019-03-28,1.0,-0.0,-1.1298386207403597,-0.0,-0.5279197147373451,-1.018306804396574,0.0
2019-03-29,1.0,-0.0,-1.134068762640191,-0.0,-0.5273395844824416,-1.0157749586321014,0.0
2019-04-01,1.0,-0.0,-1.1403204224078696,-0.0,-0.509710317890854,-0.9664749918628621,0.0
2019-04-02,1.0,-0.0,-1.1434634358676727,-0.0,-0.5212565293093442,-0.9626378409750436,0.0
2019-04-03,1.0,-0.0,-1.1430125856878603,-0.0,-0.5221791012295527,-0.9617714264988575,0.0
2019-04-04,1.0,-0.0,-1.1407520325203253,-0.0,-0.5275479094076656,-0.9612369337979095,0.0
2019-04-05,1.0,-0.0,-1.1370340768727747,-0.0,-0.5322967376298773,-0.963598052750127,0.0
2019-04-08,1.0,-0.0,-1.1322488107774427,-0.0,-0.5358582374087657,-0.9631068666255129,0.0
2019-04-09,1.0,-0.0,-1.126664241542379,-0.0,-0.5517642779192434,-0.9592579119679884,0.0
2019-04-10,1.0,-0.0,-1.1201032051747948,-0.0,-0.5601424522130969,-0.9537757104440732,0.0
2019-04-11,1.0,-0.0,-1.0932872475895943,-0.0,-0.6028015281062398,-0.9422594142259414,0.0
2019-04-12,1.0,-0.0,-1.0921311475409836,-0.0,-0.6025865209471767,-0.9482695810564662,0.0
2019-04-15,1.0,-0.0,-1.0936408614668218,-0.0,-0.5948777648428405,-0.9493961001164143,0.0
2019-04-16,1.0,-0.0,-1.099763335153832,-0.0,-0.5930821044966321,-0.9481886036774075,0.0
2019-04-17,1.0,-0.0,-1.0761194029850745,-0.0,-0.6127047688387331,-0.951547142337095,0.0
2019-04-18,1.0,-0.0,-1.0414157732412983,-0.0,-0.6214201791746219,-1.0087751505360552,0.0
2019-04-22,1.0,-0.0,-1.0426009794175044,-0.0,-0.6273795058728231,-1.0120770278728968,0.0
2019-04-23,1.0,-0.0,-1.046109085552241,-0.0,-0.6261186609214452,-1.010643391153832,0.0
2019-04-24,1.0,-0.0,-1.018211310182113,-0.0,-0.6343729263437293,-1.033915800339158,0.0
2019-04-25,1.0,-0.0,-1.0445269016697587,-0.0,-0.6508348794063079,-1.015213358070501,0.0
2019-04-26,1.0,-0.0,-1.0609746883264073,-0.0,-0.6312806951265584,-1.0855685681904041,0.0
2019-04-29,1.0,-0.0,-1.0585013973865096,-0.0,-0.6299569453886245,-1.088261953319737,0.0
2019-04-30,1.0,-0.0,-1.0503420386257984,-0.0,-0.63728787936052,-1.0918024112778262,0.0
2019-05-01,1.0,-0.0,-1.0560638137002873,-0.0,-0.6393089369423863,-1.0850219265083927,0.0
2019-05-02,1.0,-0.0,-1.0529269032453747,-0.0,-0.6237488626023658,-1.1146496815286624,0.0
2019-05-03,1.0,-0.0,-1.1098802511994383,-0.0,-0.654561766197293,-1.1361313726255022,0.0
2019-05-06,1.0,-0.0,-1.0865062680059177,-0.0,-0.6536245425523632,-1.1530016351319785,0.0
2019-05-07,1.0,-0.0,-1.0854850644545704,-0.0,-0.6535810258207735,-1.1554309304046424,0.0
2019-05-08,1.0,-0.0,-1.0740597130670804,-0.0,-0.6572702597906165,-1.1461419154711128,0.0
2019-05-09,1.0,-0.0,-1.0752124810804518,-0.0,-0.6542864904723095,-1.1514340047347382,0.0
2019-05-10,1.0,-0.0,-1.0642530106575354,-0.0,-0.646146743103382,-1.1370859143549692,0.0
2019-05-13,1.0,-0.0,-1.063964900127006,-0.0,-0.646499634376323,-1.1382057499134048,0.0
2019-05-14,1.0,-0.0,-1.0179033978363554,-0.0,-0.6649779064452233,-1.1263522779216824,0.0
2019-05-15,1.0,-0.0,-1.0167085331506431,-0.0,-0.6689883535053667,-1.1203471112126058,0.0
2019-05-16,1.0,-0.0,-1.0189246820501103,-0.0,-0.6616784707943035,-1.127179955829716,0.0
2019-05-17,1.0,-0.0,-1.0125409773576273,-0.0,-0.6543035755126934,-1.1449645498208432,0.0
2019-05-20,1.0,-0.0,-1.0127572328954362,-0.0,-0.6425317032424633,-1.141506568456223,0.0
2019-05-21,1.0,-0.0,-1.0136674259681093,-0.0,-0.6410782080485953,-1.1417615793470006,0.0
2019-05-22,1.0,-0.0,-1.0056900083453455,-0.0,-0.6466504817540399,-1.1409984067976633,0.0
2019-05-23,1.0,-0.0,-1.0068607383822303,-0.0,-0.6622697293609279,-1.1213327268592221,0.0
2019-05-24,1.0,-0.0,-0.990210900294807,-0.0,-0.6597248469272055,-1.1296394285282334,0.0
2019-05-28,1.0,-0.0,-0.9709936382914268,-0.0,-0.6766131475310513,-1.139124507724932,0.0
2019-05-29,1.0,-0.0,-0.9743531633616621,-0.0,-0.6745986779981115,-1.1281964117091596,0.0
2019-05-30,1.0,-0.0,-0.9647550322825675,-0.0,-0.6827952905431067,-1.1503987846562858,0.0
2019-05-31,1.0,-0.0,-0.967743161094225,-0.0,-0.6767857142857143,-1.1548632218844985,0.0
2019-06-03,1.0,-0.0,-0.9713650578350477,-0.0,-0.6759730228702762,-1.120455144870201,0.0
2019-06-04,1.0,-0.0,-0.958829290342022,-0.0,-0.6976796745517553,-1.110290794033449,0.0
2019-06-05,1.0,-0.0,-0.9515924517043336,-0.0,-0.7164167971954949,-1.0613858432162304,0.0
2019-06-06,1.0,-0.0,-0.9514313403906365,-0.0,-0.7090353362158938,-1.0669822573430743,0.0
2019-06-07,1.0,-0.0,-0.9707901216145639,-0.0,-0.6997314034171453,-1.0599865701708573,0.0
2019-06-10,1.0,-0.0,-0.9675496442010357,-0.0,-0.6966953541224247,-1.0613986066092918,0.0
2019-06-11,1.0,-0.0,-0.9696505898163356,-0.0,-0.6988203673286546,-1.064506495445722,0.0
2019-06-12,1.0,-0.0,-0.9798590130916415,-0.0,-0.6943418746037073,-1.0556115027414121,0.0
2019-06-13,1.0,-0.0,-0.9961475164572113,-0.0,-0.7103156792339916,-1.0337746858168764,0.0
2019-06-14,1.0,-0.0,-0.9958493811464683,-0.0,-0.7089331787757545,-1.0345137045208093,0.0
2019-06-17,1.0,-0.0,-0.9913709376167352,-0.0,-0.7067986552110571,-1.037355248412402,0.0
2019-06-18,1.0,-0.0,-0.9657577916963583,-0.0,-0.7245621272925028,-1.0602332820762856,0.0
2019-06-19,1.0,-0.0,-0.964295070923313,-0.0,-0.7324375912272166,-1.045922377334481,0.0
2019-06-20,1.0,-0.0,-0.9718362608142016,-0.0,-0.7273135837609078,-1.0460282386427473,0.0
2019-06-21,1.0,-0.0,-0.9741773480248856,-0.0,-0.7299302900832021,-1.0437373510231618,0.0
2019-06-24,1.0,-0.0,-0.9861804799278981,-0.0,-0.7299936159825754,-1.03916782455218,0.0
2019-06-25,1.0,-0.0,-0.9987589786017825,-0.0,-0.7235530818698056,-1.0383588432176303,0.0
2019-06-26,1.0,-0.0,-0.9954087008881529,-0.0,-0.7048396808670782,-1.063073912388981,0.0
2019-06-27,1.0,-0.0,-0.9789426016076077,-0.0,-0.7061398543341258,-1.0886825917959169,0.0
2019-06-28,1.0,-0.0,-0.9776637488680955,-0.0,-0.70691216420163,-1.088439480833082,0.0
2019-07-01,1.0,-0.0,-0.9664703896785808,-0.0,-0.7025090950005627,-1.081536211229044,0.0
2019-07-02,1.0,-0.0,-0.9806621519939805,-0.0,-0.6904815650865312,-1.0910835214446952,0.0
2019-07-03,1.0,-0.0,-0.9791580452202702,-0.0,-0.6927128399984952,-1.0902148150934878,0.0
2019-07-05,1.0,-0.0,-0.9730288895576286,-0.0,-0.6963210953957267,-1.0923487812217874,0.0
2019-07-08,1.0,-0.0,-0.9732169726151068,-0.0,-0.6941769485404754,-1.0942672284080648,0.0
2019-07-09,1.0,-0.0,-0.9737475552881,-0.0,-0.6931698510606288,-1.0941778245825184,0.0
2019-07-10,1.0,-0.0,-0.879696451156908,-0.0,-0.7289264191652407,-1.1113012424670783,0.0
2019-07-11,1.0,-0.0,-0.8779126032904041,-0.0,-0.7359860046154991,-1.1082781210451873,0.0
2019-07-12,1.0,-0.0,-0.887860197062651,-0.0,-0.720580033463469,-1.1097229968395612,0.0
2019-07-15,1.0,-0.0,-0.9132149901380671,-0.0,-0.7123664917569127,-1.0958654311339362,0.0
2019-07-16,1.0,-0.0,-0.9170699024789696,-0.0,-0.7154768108389786,-1.0896672374004317,0.0
2019-07-17,1.0,-0.0,-0.9263126491646778,-0.0,-0.7124850835322196,-1.0902819212410502,0.0
2019-07-18,1.0,-0.0,-0.9251257217358911,-0.0,-0.7119761594337864,-1.0879865896815049,0.0
2019-07-19,1.0,-0.0,-0.9153299931514256,-0.0,-0.6485960422448905,-1.0405868146919943,0.0
2019-07-22,1.0,-0.0,-0.9359939759036143,-0.0,-0.6219879518072289,-1.0277897303499712,0.0
2019-07-23,1.0,-0.0,-0.9353415814954277,-0.0,-0.6232383001613772,-1.0275775506544738,0.0
2019-07-24,1.0,-0.0,-0.9379051029543419,-0.0,-0.623455684870188,-1.0196598030438675,0.0
2019-07-25,1.0,-0.0,-0.9229726354846766,-0.0,-0.6334867458703486,-1.0112740376039102,0.0
2019-07-26,1.0,-0.0,-0.9168568168853394,-0.0,-0.6368011979463776,-1.011658585282373,0.0
2019-07-29,1.0,-0.0,-0.906402710897093,-0.0,-0.6396647048332441,-1.0209024433743537,0.0
2019-07-30,1.0,-0.0,-0.9066514416214673,-0.0,-0.6408792463602627,-1.0208392806166144,0.0
2019-07-31,1.0,-0.0,-0.9324165029469549,-0.0,-0.6310055367029828,-1.0086444007858548,0.0
2019-08-01,1.0,-0.0,-0.9725497559143823,-0.0,-0.7526849417949681,-1.0299286518963575,0.0
2019-08-02,1.0,-0.0,-0.9732062104311124,-0.0,-0.7422746457642448,-1.052984624660838,0.0
2019-08-05,1.0,-0.0,-0.9687088150016945,-0.0,-0.7428926460067026,-1.0539217532100766,0.0
2019-08-06,1.0,-0.0,-0.9663488294438468,-0.0,-0.6953214855489185,-1.0484918190924943,0.0
2019-08-07,1.0,-0.0,-0.9759067357512953,-0.0,-0.6714655810510733,-1.0535529237601775,0.0
2019-08-08,1.0,-0.0,-0.9775763182238667,-0.0,-0.6711563367252544,-1.0515448658649398,0.0
2019-08-09,1.0,-0.0,-0.9608348363823755,-0.0,-0.649096330106379,-1.0710420731033974,0.0
2019-08-12,1.0,-0.0,-0.9603854783536249,-0.0,-0.6537315628793173,-1.0641115238900944,0.0
2019-08-13,1.0,-0.0,-0.9580026455026455,-0.0,-0.650867136978248,-1.065402704291593,0.0
2019-08-14,1.0,-0.0,-0.969159288797834,-0.0,-0.6285212555791322,-1.0607668105655959,0.0
2019-08-15,1.0,-0.0,-0.9933414915059028,-0.0,-0.602469046933487,-1.0033832421537576,0.0
2019-08-16,1.0,-0.0,-0.9878026841290972,-0.0,-0.6038570863166984,-1.006368510056489,0.0
2019-08-19,1.0,-0.0,-0.9751020993050082,-0.0,-0.6123092355090635,-0.9949845955434549,0.0
2019-08-20,1.0,-0.0,-0.970325045096028,-0.0,-0.5849043256817459,-0.9817140027588158,0.0
2019-08-21,1.0,-0.0,-0.9744939414279153,-0.0,-0.5828593634083442,-0.9753417882502562,0.0
2019-08-22,1.0,-0.0,-0.9741644019341402,-0.0,-0.5847598207037729,-0.970529065047824,0.0
2019-08-23,1.0,-0.0,-0.9765514809590972,-0.0,-0.5825458392101551,-0.9669605077574046,0.0
2019-08-26,1.0,-0.0,-0.9627879503839338,-0.0,-0.5590493728501441,-0.952677113373406,0.0
2019-08-27,1.0,-0.0,-0.9568809887515621,-0.0,-0.5533259269545896,-0.9615331203999443,0.0
2019-08-28,1.0,-0.0,-0.9402311617090696,-0.0,-0.5739821595918225,-0.956683211273472,0.0
2019-08-29,1.0,-0.0,-0.9250225522170565,-0.0,-0.5744570120047187,-0.9700922906113387,0.0
2019-08-30,1.0,-0.0,-0.9221837088388216,-0.0,-0.5757019064124783,-0.9683188908145581,0.0
2019-09-03,1.0,-0.0,-0.9247382652707481,-0.0,-0.5797337585800457,-0.9621784649518131,0.0
2019-09-04,1.0,-0.0,-0.9106567319355399,-0.0,-0.582290764165656,-0.972621729336337,0.0
2019-09-05,1.0,-0.0,-0.92454397563255,-0.0,-0.5887646671973971,-0.9479422657575023,0.0
2019-09-06,1.0,-0.0,-0.9246509055716852,-0.0,-0.5924927416009954,-0.9392368311903773,0.0
2019-09-09,1.0,-0.0,-0.9240445089501693,-0.0,-0.5927154606399889,-0.9389038634321653,0.0
2019-09-10,1.0,-0.0,-0.9269600719673379,-0.0,-0.5772956888796623,-0.9557470071275344,0.0
2019-09-11,1.0,-0.0,-0.9237630951146146,-0.0,-0.6076478926805656,-0.9260104415171317,0.0
2019-09-12,1.0,-0.0,-0.915581049794395,-0.0,-0.612771692180103,-0.9271916790490342,0.0
2019-09-13,1.0,-0.0,-0.9100294474276807,-0.0,-0.6044344361683699,-0.9499740169755759,0.0
2019-09-16,1.0,-0.0,-0.911302901112613,-0.0,-0.6034452878583065,-0.9513361755225123,0.0
2019-09-17,1.0,-0.0,-0.8780834257206208,-0.0,-0.616234756097561,-0.9702050997782705,0.0
2019-09-18,1.0,-0.0,-0.8766586979870422,-0.0,-0.6173301458614836,-0.970654471122198,0.0
