Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WEN
2018-11-15,-0.10403709148479023,-0.648168042519507,-0.0,-0.558831844396698,-0.5160578989030873,0.0,1.0
2018-11-16,-0.10088845014807504,-0.6402764067127344,-0.0,-0.5580877168241433,-0.5212240868706811,0.0,1.0
2018-11-19,-0.09731685939664678,-0.6436144646441799,-0.0,-0.5625265062625463,-0.5239051146484209,0.0,1.0
2018-11-20,-0.050498788254522906,-0.6388434875725638,-0.0,-0.5741137349940821,-0.55452854646903,0.0,1.0
2018-11-21,-0.053912800447177195,-0.6339854667411963,-0.0,-0.5720793739519284,-0.5348518725544997,0.0,1.0
2018-11-23,-0.05552762415507513,-0.6213619350874252,-0.0,-0.5790179319591084,-0.5372325568404,0.0,1.0
2018-11-26,-0.05484348384574573,-0.6252548099745888,-0.0,-0.5771411018960655,-0.5352266063500042,0.0,1.0
2018-11-27,-0.04657046737286958,-0.6288542274863069,-0.0,-0.5736091417132372,-0.5312925737481581,0.0,1.0
2018-11-28,-0.04478609625668449,-0.6396223262032085,-0.0,-0.5707720588235293,-0.5300245098039216,0.0,1.0
2018-11-29,-0.02972674579078112,-0.6312724261661606,-0.0,-0.5675131106817554,-0.5316588462600056,0.0,1.0
2018-11-30,-0.03022349918501533,-0.6329530071552891,-0.0,-0.5706550266596679,-0.5288007293422107,0.0,1.0
2018-12-03,-0.028058547362607017,-0.6339409003037836,-0.0,-0.5709472521402927,-0.5286937310135322,0.0,1.0
2018-12-04,-0.020472831478011683,-0.6384051581615783,-0.0,-0.5685274991733715,-0.5279951504463793,0.0,1.0
2018-12-06,-0.013813344822015187,-0.6006785502719587,-0.0,-0.5679358069901449,-0.5102321072755668,0.0,1.0
2018-12-07,-0.018073587243441255,-0.6004956095458709,-0.0,-0.5681732478586435,-0.5067876959543178,0.0,1.0
2018-12-10,-0.00733542151902123,-0.6011029903889916,-0.0,-0.5679597354964796,-0.5007629909244238,0.0,1.0
2018-12-11,-0.011806912800192765,-0.599582340499585,-0.0,-0.56911461540521,-0.49680062113464163,0.0,1.0
2018-12-12,-0.010103987993138936,-0.6008790737564322,-0.0,-0.5693878644939966,-0.4997051886792453,0.0,1.0
2018-12-13,-0.009987682750495367,-0.5978685803031114,-0.0,-0.5717345900498044,-0.49809885931558934,0.0,1.0
2018-12-14,-0.014322812090059702,-0.5861108880143496,-0.0,-0.5785612936042621,-0.49813937300886146,0.0,1.0
2018-12-17,-0.011260598603792764,-0.5862465562896194,-0.0,-0.5780351459063311,-0.4991842084146896,0.0,1.0
2018-12-18,-0.004923617395007186,-0.5809336243146856,-0.0,-0.576116463512003,-0.4994411028902964,0.0,1.0
2018-12-19,-0.008918825377386119,-0.5800963765607945,-0.0,-0.574425601022337,-0.49889513058757756,0.0,1.0
2018-12-20,-0.008163481671923453,-0.5708606112009329,-0.0,-0.5767446791592673,-0.494712290280686,0.0,1.0
2018-12-21,-0.005574579915584932,-0.5723235380000531,-0.0,-0.5788272145682355,-0.49786307769902577,0.0,1.0
2018-12-24,-0.0,-0.5566988549416917,-0.0,-0.5728193762862117,-0.5088649675478867,0.0,1.0
2018-12-26,-0.0,-0.556717405691595,-0.0,-0.578477829252151,-0.5120582395764395,0.0,1.0
2018-12-27,-0.0,-0.5311816333359072,-0.0,-0.5319280364450621,-0.5106684168532675,0.0,1.0
2018-12-28,-0.0,-0.534357232898562,-0.0,-0.5302925059813228,-0.5079365079365079,0.0,1.0
2018-12-31,-0.0,-0.5377703398558187,-0.0,-0.5297116374871267,-0.507183316168898,0.0,1.0
2019-01-02,-0.0,-0.5369932084791109,-0.0,-0.5272947108458531,-0.5082578719901214,0.0,1.0
2019-01-03,-0.0,-0.536578466918666,-0.0,-0.532078479775772,-0.502764277816349,0.0,1.0
2019-01-04,-0.0,-0.5386779903816638,-0.0,-0.5148623759336949,-0.504553361301545,0.0,1.0
2019-01-07,-0.0,-0.5204819884544607,-0.0,-0.5087851975093902,-0.4915677229070559,0.0,1.0
2019-01-08,-0.0,-0.5179596977329974,-0.0,-0.5100755667506297,-0.4908816120906801,0.0,1.0
2019-01-09,-0.0,-0.5136128025766192,-0.0,-0.5095616727894923,-0.49303004378239645,0.0,1.0
2019-01-10,-0.0,-0.5122859083021051,-0.0,-0.5104499383818314,-0.49229144136213876,0.0,1.0
2019-01-11,-0.0,-0.49847771934680324,-0.0,-0.5136502025513927,-0.5040636086858064,0.0,1.0
2019-01-14,-0.0,-0.4988297470743677,-0.0,-0.5139549515540456,-0.5038882597206493,0.0,1.0
2019-01-15,-0.0,-0.49743628412004226,-0.0,-0.5141004373397677,-0.5018850852058513,0.0,1.0
2019-01-16,-0.0,-0.49874516890026604,-0.0,-0.5000501932439894,-0.5108668373236962,0.0,1.0
2019-01-17,-0.0,-0.4929309134663592,-0.0,-0.5011029780407099,-0.5127093151509075,0.0,1.0
2019-01-18,-0.0,-0.4917378201908589,-0.0,-0.503917629331994,-0.5156454043194375,0.0,1.0
2019-01-22,-0.0,-0.4859292701279157,-0.0,-0.5139704038123902,-0.5082768999247554,0.0,1.0
2019-01-23,-0.0,-0.48121659263720545,-0.0,-0.5272905217194911,-0.5009661472057015,0.0,1.0
2019-01-24,-0.0,-0.4714206577025734,-0.0,-0.5499320138993806,-0.4966510550435615,0.0,1.0
2019-01-25,-0.0,-0.4469909652391404,-0.0,-0.5797049665662805,-0.5254964014088102,0.0,1.0
2019-01-28,-0.0,-0.43123190818966617,-0.0,-0.6056561723493097,-0.5247841791121244,0.0,1.0
2019-01-29,-0.0,-0.4250869285254346,-0.0,-0.6012105602060528,-0.5493882807469413,0.0,1.0
2019-01-30,-0.0,-0.42596599690880993,-0.0,-0.5997681607418857,-0.5502575991756826,0.0,1.0
2019-01-31,-0.0,-0.4292451614565885,-0.0,-0.5893874184985697,-0.5584877457928511,0.0,1.0
2019-02-01,-0.0,-0.42731516104907546,-0.0,-0.5972096861541636,-0.5543234391520747,0.0,1.0
2019-02-04,-0.0,-0.4043584149373383,-0.0,-0.5866101780912274,-0.5459434775990665,0.0,1.0
2019-02-05,-0.0,-0.40278622087132726,-0.0,-0.5867021276595745,-0.5434397163120568,0.0,1.0
2019-02-06,-0.0,-0.39271511436459894,-0.0,-0.5907697763367866,-0.5495073330124877,0.0,1.0
2019-02-07,-0.0,-0.39968061481647826,-0.0,-0.5662100456621004,-0.5293310377523267,0.0,1.0
2019-02-08,-0.0,-0.4000050003750281,-0.0,-0.5808935670175263,-0.519313948546141,0.0,1.0
2019-02-11,-0.0,-0.37860925167349385,-0.0,-0.5837496253371965,-0.5354181236886801,0.0,1.0
2019-02-12,-0.0,-0.37032967032967035,-0.0,-0.588911088911089,-0.5382617382617383,0.0,1.0
2019-02-13,-0.0,-0.37261646601360954,-0.0,-0.5870285899449139,-0.5329395049727063,0.0,1.0
2019-02-14,-0.0,-0.3514276435762284,-0.0,-0.6075041842572007,-0.5391321725662612,0.0,1.0
2019-02-15,-0.0,-0.3611465446086891,-0.0,-0.6040369175358296,-0.5360296140666817,0.0,1.0
2019-02-19,-0.0,-0.3519708065685221,-0.0,-0.6129120947786748,-0.5345297308105676,0.0,1.0
2019-02-20,-0.0,-0.3397336791182485,-0.0,-0.6230113211311157,-0.5308962146526358,0.0,1.0
2019-02-21,-0.0,-0.3348154069041315,-0.0,-0.6287405705150622,-0.5342958485287506,0.0,1.0
2019-02-22,-0.0,-0.3506702678593553,-0.0,-0.6035631984537998,-0.5236761900042124,0.0,1.0
2019-02-25,-0.0,-0.3459660428801587,-0.0,-0.6047837402404264,-0.5278721031106705,0.0,1.0
2019-02-26,-0.0,-0.36289836131496933,-0.0,-0.6238061727153915,-0.5266411983512617,0.0,1.0
2019-02-27,-0.0,-0.35589864407629257,-0.0,-0.6161808566630743,-0.5342740419559387,0.0,1.0
2019-02-28,-0.0,-0.36383283492071467,-0.0,-0.6249591636720025,-0.5242128012464504,0.0,1.0
2019-03-01,-0.0,-0.35992071457246083,-0.0,-0.6324267362505018,-0.5166850662384584,0.0,1.0
2019-03-04,-0.0,-0.34720972097209724,-0.0,-0.6384388438843885,-0.5146014601460146,0.0,1.0
2019-03-05,-0.0,-0.3350281778334377,-0.0,-0.6551033187226049,-0.5145648090169067,0.0,1.0
2019-03-06,-0.0,-0.3348766204514741,-0.0,-0.6574903648831273,-0.5102607738125031,0.0,1.0
2019-03-07,-0.0,-0.3583901085036588,-0.0,-0.6392884178652537,-0.525662376987131,0.0,1.0
2019-03-08,-0.0,-0.3493917646460019,-0.0,-0.6664885224207259,-0.5290375120883596,0.0,1.0
2019-03-11,-0.0,-0.3573996017687673,-0.0,-0.6706575987173852,-0.5578340358408109,0.0,1.0
2019-03-12,-0.0,-0.3246484047019312,-0.0,-0.6995434508816121,-0.5996536523929471,0.0,1.0
2019-03-13,-0.0,-0.34126460734917835,-0.0,-0.7009944867973305,-0.5956369199926139,0.0,1.0
2019-03-14,-0.0,-0.33541469069448837,-0.0,-0.7081357361155022,-0.5910527979766045,0.0,1.0
2019-03-15,-0.0,-0.32797631634595054,-0.0,-0.7159547473038698,-0.5993074645802495,0.0,1.0
2019-03-18,-0.0,-0.3355304955527319,-0.0,-0.7177308343922066,-0.5939220669207963,0.0,1.0
2019-03-19,-0.0,-0.3364557902558115,-0.0,-0.7174132257722109,-0.5997770937267806,0.0,1.0
2019-03-20,-0.0,-0.34388550450905797,-0.0,-0.7166609028756882,-0.5996648133861828,0.0,1.0
2019-03-21,-0.0,-0.34578095035158746,-0.0,-0.7175047943746005,-0.6002556999786917,0.0,1.0
2019-03-22,-0.0,-0.3453252850435949,-0.0,-0.7316700201207242,-0.6057679409792085,0.0,1.0
2019-03-25,-0.0,-0.2917320426561711,-0.0,-0.7584235300374971,-0.6092067122304072,0.0,1.0
2019-03-26,-0.0,-0.32458407365530606,-0.0,-0.7658967318150002,-0.6016260162601627,0.0,1.0
2019-03-27,-0.0,-0.32620837808807734,-0.0,-0.763936627282492,-0.595139634801289,0.0,1.0
2019-03-28,-0.0,-0.3331810731654889,-0.0,-0.7629577881075852,-0.5907784077169036,0.0,1.0
2019-03-29,-0.0,-0.3448592081130651,-0.0,-0.7656435429927717,-0.5866868054806343,0.0,1.0
2019-04-01,-0.0,-0.3454805770165865,-0.0,-0.7636825328218705,-0.5922254038575828,0.0,1.0
2019-04-02,-0.0,-0.36017589295349084,-0.0,-0.7856372072947015,-0.5519315851947771,0.0,1.0
2019-04-03,-0.0,-0.3568391021155192,-0.0,-0.7951768315659148,-0.5394843085535879,0.0,1.0
2019-04-04,-0.0,-0.3563069970139618,-0.0,-0.7992629058725419,-0.5345546498802894,0.0,1.0
2019-04-05,-0.0,-0.35735250558741954,-0.0,-0.7966179282117565,-0.5387349543581873,0.0,1.0
2019-04-08,-0.0,-0.3544211829287982,-0.0,-0.799284215058393,-0.5372154351218987,0.0,1.0
2019-04-09,-0.0,-0.3601851104474399,-0.0,-0.7926386310436677,-0.53773508757769,0.0,1.0
2019-04-10,-0.0,-0.3551889074004406,-0.0,-0.8026817864244638,-0.5292900521309184,0.0,1.0
2019-04-11,-0.0,-0.34478590232633105,-0.0,-0.811368398431204,-0.5301670875194757,0.0,1.0
2019-04-12,-0.0,-0.340369820488595,-0.0,-0.8178431637198003,-0.541206640572277,0.0,1.0
2019-04-15,-0.0,-0.3407425369113051,-0.0,-0.812856988899666,-0.540656320724216,0.0,1.0
2019-04-16,-0.0,-0.3411688591761915,-0.0,-0.8162065990942419,-0.5383329739055424,0.0,1.0
2019-04-17,-0.0,-0.34603371210081324,-0.0,-0.8132640422209059,-0.5333620550379665,0.0,1.0
2019-04-18,-0.0,-0.3369778902862683,-0.0,-0.8012818786524117,-0.5547626100772898,0.0,1.0
2019-04-22,-0.0,-0.33499067743940336,-0.0,-0.8064150025670818,-0.5608128191963683,0.0,1.0
2019-04-23,-0.0,-0.3353983497903423,-0.0,-0.8021642093872583,-0.5676991748951712,0.0,1.0
2019-04-24,-0.0,-0.3052979598419482,-0.0,-0.8063328226218316,-0.576324489960487,0.0,1.0
2019-04-25,-0.0,-0.28392932937181664,-0.0,-0.8045946519524618,-0.564277376910017,0.0,1.0
2019-04-26,-0.0,-0.2665903585593739,-0.0,-0.8429738866558416,-0.5523730934064471,0.0,1.0
2019-04-29,-0.0,-0.26056862953892024,-0.0,-0.8423756788414439,-0.5591790011713342,0.0,1.0
2019-04-30,-0.0,-0.24433729832834397,-0.0,-0.8358545049937743,-0.5690518451797493,0.0,1.0
2019-05-01,-0.0,-0.2361092745881046,-0.0,-0.8537804458784016,-0.5547034088805437,0.0,1.0
2019-05-02,-0.0,-0.24240506329113926,-0.0,-0.8256329113924051,-0.5690928270042194,0.0,1.0
2019-05-03,-0.0,-0.23507659799260433,-0.0,-0.8330163761225567,-0.5731907025884839,0.0,1.0
2019-05-06,-0.0,-0.21287037281338222,-0.0,-0.842880135088784,-0.5827023033693042,0.0,1.0
2019-05-07,-0.0,-0.22043791764612664,-0.0,-0.8406011462983016,-0.5802276749161406,0.0,1.0
2019-05-08,-0.0,-0.21802676462870638,-0.0,-0.8176069273156651,-0.5883495145631068,0.0,1.0
2019-05-09,-0.0,-0.2109829675903679,-0.0,-0.8702012921138341,-0.5884724224464734,0.0,1.0
2019-05-10,-0.0,-0.2063717098223839,-0.0,-0.8748930023539483,-0.5937031885298524,0.0,1.0
2019-05-13,-0.0,-0.20649267301315646,-0.0,-0.8733554390843941,-0.5942614183335116,0.0,1.0
2019-05-14,-0.0,-0.17778483693350275,-0.0,-0.8792090216010165,-0.5901895383312157,0.0,1.0
2019-05-15,-0.0,-0.17464146541897513,-0.0,-0.8974895952071681,-0.5787715717201707,0.0,1.0
2019-05-16,-0.0,-0.17233105703061144,-0.0,-0.8894191473093048,-0.5749202415165977,0.0,1.0
2019-05-17,-0.0,-0.16449816579134888,-0.0,-0.8822939484310258,-0.5923834155868147,0.0,1.0
2019-05-20,-0.0,-0.15446983257870908,-0.0,-0.8854901547857218,-0.592423923344214,0.0,1.0
2019-05-21,-0.0,-0.14470304555223568,-0.0,-0.8877181946846989,-0.5885097237511139,0.0,1.0
2019-05-22,-0.0,-0.1443423470727225,-0.0,-0.889419795221843,-0.5915988448411656,0.0,1.0
2019-05-23,-0.0,-0.15285706803540566,-0.0,-0.9045461687529461,-0.5613575655999581,0.0,1.0
2019-05-24,-0.0,-0.13395061728395063,-0.0,-0.881712962962963,-0.5563528806584362,0.0,1.0
2019-05-28,-0.0,-0.1282057877813505,-0.0,-0.8854790996784566,-0.558636655948553,0.0,1.0
2019-05-29,-0.0,-0.1235013536160887,-0.0,-0.888513600618796,-0.5663014051824159,0.0,1.0
2019-05-30,-0.0,-0.12261573358078152,-0.0,-0.8883132281678523,-0.5666563563253944,0.0,1.0
2019-05-31,-0.0,-0.12878144229036328,-0.0,-0.8878247212996576,-0.5579928426147628,0.0,1.0
2019-06-03,-0.0,-0.1346759128943934,-0.0,-0.9017630952685585,-0.5224801044038998,0.0,1.0
2019-06-04,-0.0,-0.14010292649205008,-0.0,-0.8839900658012649,-0.5362675064649103,0.0,1.0
2019-06-05,-0.0,-0.13930132120313818,-0.0,-0.8836472362065881,-0.5325956402851959,0.0,1.0
2019-06-06,-0.0,-0.13558932447963223,-0.0,-0.8834376197165112,-0.5348997573745371,0.0,1.0
2019-06-07,-0.0,-0.13248662074616546,-0.0035592656133971784,-0.8853609197756895,-0.5392159373159552,0.0,1.0
2019-06-10,-0.0,-0.13599673035659549,-0.009527945233472975,-0.8686012056810054,-0.5402830285072034,0.0,1.0
2019-06-11,-0.0,-0.13000865536377984,-0.0,-0.890535105137213,-0.5251514688661474,0.0,1.0
2019-06-12,-0.0,-0.1326221452758612,-0.0021386562110140795,-0.8889680983781858,-0.5222903989612241,0.0,1.0
2019-06-13,-0.0,-0.1293681430312881,-0.002209467696058513,-0.8845235676554246,-0.5235422592442097,0.0,1.0
2019-06-14,-0.0,-0.12633610074390028,-0.007286668190011933,-0.8866123340188388,-0.5186736740548912,0.0,1.0
2019-06-17,-0.0,-0.1262567279374429,-0.007514979181476591,-0.8860312785619986,-0.5190413323854981,0.0,1.0
2019-06-18,-0.0,-0.12244120485599636,-0.00921928175953675,-0.8857367806166506,-0.5223751714329253,0.0,1.0
2019-06-19,-0.0,-0.1156283266588939,-0.01928828509149896,-0.8834592183302072,-0.516246768388503,0.0,1.0
2019-06-20,-0.0,-0.12096221675251845,-0.017178817021492553,-0.8825141465147555,-0.5168362556776371,0.0,1.0
2019-06-21,-0.0,-0.12629709501458836,-0.016922491437270076,-0.8755549917544083,-0.5183305848027401,0.0,1.0
2019-06-24,-0.0,-0.1265600772730739,-0.020843394931496406,-0.8710251391677893,-0.5234234005236268,0.0,1.0
2019-06-25,-0.0,-0.1331959392412793,-0.01864997582881714,-0.8691194056433351,-0.5233697173243773,0.0,1.0
2019-06-26,-0.0,-0.13314939709789494,-0.007919476803596975,-0.8486613529531984,-0.5649652564888616,0.0,1.0
2019-06-27,-0.0,-0.12907928388746803,-0.015396419437340153,-0.8483887468030691,-0.5646803069053707,0.0,1.0
2019-06-28,-0.0,-0.11393214185267572,-0.019917670220654035,-0.8578149369742528,-0.5651606964792513,0.0,1.0
2019-07-01,-0.0,-0.10824544827762314,-0.02323740456065984,-0.8615714614029263,-0.5605066264906412,0.0,1.0
2019-07-02,-0.0,-0.12159560541109428,-0.01447750083425315,-0.8601021639243267,-0.5707831711887466,0.0,1.0
2019-07-03,-0.0,-0.10947200985171121,-0.02388526861306378,-0.8683616398994304,-0.5638308789573605,0.0,1.0
2019-07-05,-0.0,-0.11309707241910631,-0.024370826913199792,-0.8681047765793528,-0.5624807395993836,0.0,1.0
2019-07-08,-0.0,-0.11204244847739156,-0.02701732800164052,-0.8659643186711781,-0.5582897569978468,0.0,1.0
2019-07-09,-0.0,-0.11027741622642472,-0.026669729219304286,-0.857310568358727,-0.5578694842150933,0.0,1.0
2019-07-10,-0.0,-0.0834076603552407,-0.01898524502433679,-0.8830050202594225,-0.5629571111847302,0.0,1.0
2019-07-11,-0.0,-0.07940149371670363,-0.02877826208865438,-0.8830006882312457,-0.5578241696617471,0.0,1.0
2019-07-12,-0.0,-0.07954574389529702,-0.03121737580526061,-0.8898225243806177,-0.5457184325108854,0.0,1.0
2019-07-15,-0.0,-0.07734764472479397,-0.032327805473598537,-0.8911893376742294,-0.5426543900702004,0.0,1.0
2019-07-16,-0.0,-0.08506789635932843,-0.015846730019617332,-0.8952638149346512,-0.551552826679575,0.0,1.0
2019-07-17,-0.0,-0.083948668330193,-0.01601568467688547,-0.8940011203340632,-0.5522483067678362,0.0,1.0
2019-07-18,-0.0,-0.08362165462501273,-0.015874631118347412,-0.8951867304365525,-0.5493283809911469,0.0,1.0
2019-07-19,-0.0,-0.08465689268987986,-0.02265322744858481,-0.886657503563429,-0.5513388311952759,0.0,1.0
2019-07-22,-0.0,-0.08547791778032328,-0.022985872470408553,-0.8879470535827924,-0.5490899834542446,0.0,1.0
2019-07-23,-0.0,-0.0872435325602141,-0.015674780170765897,-0.8895119153816745,-0.5563145151013126,0.0,1.0
2019-07-24,-0.0,-0.08798736852828073,-0.027172944202511016,-0.8843303537321414,-0.5471770188708075,0.0,1.0
2019-07-25,-0.0,-0.07726106722881161,-0.02923323089426764,-0.8981281588906103,-0.5351890889695984,0.0,1.0
2019-07-26,-0.0,-0.05230947463859366,-0.029265098473782298,-0.897975117110764,-0.5389613660403969,0.0,1.0
2019-07-29,-0.0,-0.04812295288485765,-0.031116150163769212,-0.8954144620811287,-0.544872763920383,0.0,1.0
2019-07-30,-0.0,-0.05739937455866034,-0.030969434076465248,-0.8954403308786442,-0.5381065267830122,0.0,1.0
2019-07-31,-0.0,-0.04672498934650189,-0.03211089664853483,-0.8919108615546587,-0.5359336224400271,0.0,1.0
2019-08-01,-0.0,-0.053151481722910295,-0.039913754199468486,-0.8815123100837388,-0.5325928897357469,0.0,1.0
2019-08-02,-0.0,-0.047514528720724314,-0.0499588456837852,-0.8808520190556954,-0.5158755892549822,0.0,1.0
2019-08-05,-0.0,-0.045344694421606,-0.04649076911577846,-0.8858659092607818,-0.5137653536637018,0.0,1.0
2019-08-06,-0.0,-0.04951348688262101,-0.05222318019460525,-0.8492178839758591,-0.5124276388717823,0.0,1.0
2019-08-07,-0.0,-0.06380253239394984,-0.053308370695176625,-0.8399270828201211,-0.5064048874217865,0.0,1.0
2019-08-08,-0.0,-0.06406311637080868,-0.07710716633793557,-0.9425641025641026,-0.5461143984220908,0.0,1.0
2019-08-09,-0.0,-0.05840429713087908,-0.07472815406786323,-0.9360670771649418,-0.5510022271714923,0.0,1.0
2019-08-12,-0.0,-0.05576179023319041,-0.08812611105301682,-0.933545958381261,-0.5368085328871692,0.0,1.0
2019-08-13,-0.0,-0.04124601140346288,-0.08586598315635298,-0.9421980436260919,-0.5461892556363446,0.0,1.0
2019-08-14,-0.0,-0.04726912653741922,-0.08523556389410049,-0.9322753804461121,-0.5410152178444861,0.0,1.0
2019-08-15,-0.0,-0.07423569576712785,-0.10473085709885258,-0.907359396257412,-0.4805811535795877,0.0,1.0
2019-08-16,-0.0,-0.07309934012889312,-0.10681182119290318,-0.907772100546897,-0.4799085937299407,0.0,1.0
2019-08-19,-0.0,-0.061344043385945624,-0.11017881353764293,-0.912639738047121,-0.4739454094292804,0.0,1.0
2019-08-20,-0.0,-0.057265001023960684,-0.11209809543313538,-0.9134497235306164,-0.4770888797870162,0.0,1.0
2019-08-21,-0.0,-0.06360749769538053,-0.12296425279115027,-0.9105295503431323,-0.46358701218887644,0.0,1.0
2019-08-22,-0.0,-0.06511949234941918,-0.12095082134998209,-0.910342357095338,-0.4622844276137352,0.0,1.0
2019-08-23,-0.0,-0.051564014900239825,-0.12376894422615706,-0.8989386130530183,-0.47713935806500996,0.0,1.0
2019-08-26,-0.0,-0.04097843903669146,-0.12911360484176018,-0.892220400958265,-0.4594376497289118,0.0,1.0
2019-08-27,-0.0,-0.040902893500984694,-0.13164672019391,-0.8947634196838862,-0.45753168711811343,0.0,1.0
2019-08-28,-0.0,-0.03659490699846049,-0.1344673548191707,-0.8980642556091158,-0.4546601721222522,0.0,1.0
2019-08-29,-0.0,-0.04213836477987421,-0.13584905660377358,-0.8928553459119496,-0.44485534591194964,0.0,1.0
2019-08-30,-0.0,-0.0546089559685668,-0.13820631158787577,-0.8625670450293128,-0.43931645253835605,0.0,1.0
2019-09-03,-0.0,-0.056621186800029935,-0.13873437928712182,-0.8635354568356989,-0.4354094435160011,0.0,1.0
2019-09-04,-0.0,-0.05805215487210112,-0.1300637006071464,-0.8684433164128595,-0.43174579476460634,0.0,1.0
2019-09-05,-0.0,-0.04836747361887027,-0.11826194909993792,-0.8751831160769709,-0.4411421477343265,0.0,1.0
2019-09-06,-0.0,-0.05048722282986974,-0.11432335686586458,-0.8774485433031719,-0.4435716416426369,0.0,1.0
2019-09-09,-0.0,-0.0583716594157862,-0.11676817899316345,-0.8787072715972654,-0.43216904909881915,0.0,1.0
