Date,CHT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-05,1.0,-0.07706173952230734,-0.2374380351509689,-0.0,-0.30479194832507134,-0.25843097491362477,0.0
2018-11-06,1.0,-0.07881643917916753,-0.2387586129207893,-0.0,-0.3034188836528171,-0.2564632108593207,0.0
2018-11-07,1.0,-0.07862933493469448,-0.2387404293649602,-0.0,-0.3029387479357454,-0.25628659360456385,0.0
2018-11-08,1.0,-0.07827392120075047,-0.23853658536585365,-0.0,-0.30326454033771105,-0.25611632270168855,0.0
2018-11-09,1.0,-0.0790773680948177,-0.2392231259039426,-0.0,-0.3031799996243355,-0.2568605721369673,0.0
2018-11-12,1.0,-0.07880037488284912,-0.23565135895032804,-0.0,-0.30404873477038424,-0.2559137769447048,0.0
2018-11-13,1.0,-0.07276658403384838,-0.23285679670462803,-0.0,-0.3041509011947587,-0.2541052356899219,0.0
2018-11-14,1.0,-0.07398287537075382,-0.23252560299960823,-0.0,-0.30486690171059744,-0.2540526423787938,0.0
2018-11-15,1.0,-0.07378347652682782,-0.233650781817843,-0.0,-0.3078815438805748,-0.2483925676053451,0.0
2018-11-16,1.0,-0.07305451635118283,-0.23137342490740223,-0.0,-0.30731289668137063,-0.24952072514750498,0.0
2018-11-19,1.0,-0.0751987488596377,-0.23097689486324963,-0.0,-0.30632458900411463,-0.24931578261436207,0.0
2018-11-20,1.0,-0.058430254092895775,-0.22668345803392842,-0.0,-0.30867101266760505,-0.25822283132083856,0.0
2018-11-21,1.0,-0.06132543856423081,-0.22321724099885992,-0.0,-0.3077121106248391,-0.24658894487146482,0.0
2018-11-23,1.0,-0.06117677381346884,-0.2262417614786995,-0.0,-0.3069332449648367,-0.24665856622114216,0.0
2018-11-26,1.0,-0.060974711966724326,-0.22720580115581404,-0.0,-0.3062907203592594,-0.2459969816321272,0.0
2018-11-27,1.0,-0.05782244310366961,-0.2278420656898164,-0.0,-0.30433347393130256,-0.24387023418731313,0.0
2018-11-28,1.0,-0.05828732828347671,-0.22661995854960293,-0.0,-0.3048988500265943,-0.24428222951781817,0.0
2018-11-29,1.0,-0.047971151744736644,-0.22246302906680263,-0.0,-0.3041451154658702,-0.24663072776280326,0.0
2018-11-30,1.0,-0.0471574104502136,-0.22351845766239456,-0.0,-0.3045788147661299,-0.25041077883667434,0.0
2018-12-03,1.0,-0.04744772166925395,-0.22357775545612274,-0.0,-0.30472103004291845,-0.2505707241347822,0.0
2018-12-04,1.0,-0.043624038776923356,-0.22551842268304237,-0.0,-0.30316338058967157,-0.2499362221655308,0.0
2018-12-06,1.0,-0.04165770030844272,-0.2072842694211319,-0.0,-0.30279391722258087,-0.2415357578365971,0.0
2018-12-07,1.0,-0.049789318255483134,-0.2086109410451255,-0.0,-0.3052904526956459,-0.2370079590881262,0.0
2018-12-10,1.0,-0.037771229574069115,-0.2108045361192964,-0.0,-0.3074024466470221,-0.22989552638628452,0.0
2018-12-11,1.0,-0.040398628375482214,-0.20997642520360052,-0.0,-0.3080975853693385,-0.22751464494927848,0.0
2018-12-12,1.0,-0.04137709252675397,-0.20994050703017528,-0.0,-0.3086309470637629,-0.2266271237918282,0.0
2018-12-13,1.0,-0.04139655326368426,-0.20914367354228058,-0.0,-0.3091704616483615,-0.22616305027234576,0.0
2018-12-14,1.0,-0.04193006893103325,-0.20809671773991925,-0.0,-0.30958248508875313,-0.2261509339619272,0.0
2018-12-17,1.0,-0.03658471453240996,-0.20743800181588362,-0.0,-0.3051930711577148,-0.23106229192999944,0.0
2018-12-18,1.0,-0.032957102609989894,-0.20337721707390538,-0.0,-0.30405584988571327,-0.23149706752662258,0.0
2018-12-19,1.0,-0.03195222230098533,-0.20374636705181826,-0.0,-0.30467143971078187,-0.23179981569433614,0.0
2018-12-20,1.0,-0.03142110282948885,-0.19882369564449467,-0.0,-0.30633367480306617,-0.22964428273693877,0.0
2018-12-21,1.0,-0.028959738042004822,-0.20122176645599701,-0.0,-0.3119201450627608,-0.2183687481295002,0.0
2018-12-24,1.0,-0.02197936916583478,-0.19313823359428361,-0.0,-0.31058337273857684,-0.22564318114152615,0.0
2018-12-26,1.0,-0.022068051875610097,-0.19381885371635757,-0.0,-0.30523985497141265,-0.2220227304420583,0.0
2018-12-27,1.0,-0.006658832745789268,-0.18382465641444848,-0.0,-0.28355387523629494,-0.22897188303615523,0.0
2018-12-28,1.0,-0.005855418815639416,-0.18451377895793972,-0.0,-0.28340907930347753,-0.22837835537626175,0.0
2018-12-31,1.0,-0.0,-0.19931194633181387,-0.0,-0.28901694332157907,-0.2318052808119033,0.0
2019-01-02,1.0,-0.0,-0.19895134949286575,-0.0,-0.2882585525184803,-0.2318892900120337,0.0
2019-01-03,1.0,-0.008386105982434042,-0.1985747070902283,-0.0,-0.30229668869601234,-0.21626145324659637,0.0
2019-01-04,1.0,-0.00518482791883419,-0.19909050194646366,-0.0,-0.3015123850208427,-0.21674647741757674,0.0
2019-01-07,1.0,-0.0019123070618767928,-0.19263078814369622,-0.0,-0.300676137139735,-0.212214861357738,0.0
2019-01-08,1.0,-0.0032560518240709172,-0.18678827139447665,-0.0,-0.30386975792703713,-0.21080804636890557,0.0
2019-01-09,1.0,-0.0,-0.17797607875923493,-0.0,-0.30734187582111966,-0.22092170144517057,0.0
2019-01-10,1.0,-0.0,-0.17668929290172938,-0.0,-0.3084558447317256,-0.22024763788927929,0.0
2019-01-11,1.0,-0.0004267522447168072,-0.17565122392543786,-0.0,-0.3091051858932778,-0.2218258168037964,0.0
2019-01-14,1.0,-0.004150086246648335,-0.17676293272761429,-0.0,-0.30901917920516453,-0.21792222430959984,0.0
2019-01-15,1.0,-0.006381599153670272,-0.1780705047264785,-0.0,-0.3079889431116268,-0.21388595024400228,0.0
2019-01-16,1.0,-0.0014648271163345257,-0.18134900357690342,-0.0,-0.30304888434678934,-0.2174246295350026,0.0
2019-01-17,1.0,-0.004474691620586984,-0.17684389621437688,-0.0,-0.3022373458102935,-0.21784772437260738,0.0
2019-01-18,1.0,-0.004994611976805843,-0.1764534833997571,-0.0,-0.30285821801823376,-0.22617724030583444,0.0
2019-01-22,1.0,-0.0,-0.137916756380741,-0.0,-0.33840700929161766,-0.17995263096874636,0.0
2019-01-23,1.0,-0.0,-0.13294434618754028,-0.0,-0.3419395361906808,-0.17805252979388086,0.0
2019-01-24,1.0,-0.0,-0.13371458794750588,-0.0,-0.3404019701828039,-0.17873789296221612,0.0
2019-01-25,1.0,-0.0,-0.10528569076239092,-0.0,-0.3887534990943521,-0.1525934464021077,0.0
2019-01-28,1.0,-0.0,-0.10264851607380948,-0.0,-0.391664334743461,-0.15175058846767953,0.0
2019-01-29,1.0,-0.0,-0.10331380808213769,-0.0,-0.386369619586679,-0.15570290904304332,0.0
2019-01-30,1.0,-0.0,-0.10229682850237573,-0.0,-0.3839501504365124,-0.15785147066076977,0.0
2019-01-31,1.0,-0.0,-0.10142378008680784,-0.0,-0.3874457451006182,-0.15520189398921477,0.0
2019-02-01,1.0,-0.0,-0.10112193196025532,-0.0,-0.3896163716522998,-0.15430677107323815,0.0
2019-02-04,1.0,-0.0,-0.10125520259265962,-0.0,-0.38985309358908976,-0.1539802918387155,0.0
2019-02-05,1.0,-0.0,-0.09800568863752199,-0.0,-0.387961790769939,-0.15816385249001197,0.0
2019-02-06,1.0,-0.0,-0.09235045476225719,-0.0,-0.39079949342938436,-0.16155984276574398,0.0
2019-02-07,1.0,-0.0,-0.09244761685470873,-0.0,-0.39107266208348407,-0.16116246176112628,0.0
2019-02-08,1.0,-0.0,-0.09371361094254835,-0.0,-0.3892542600823315,-0.15710232397946633,0.0
2019-02-11,1.0,-0.0,-0.09172700257761579,-0.0,-0.3908781953405901,-0.15920471523091825,0.0
2019-02-12,1.0,-0.0,-0.07369796404412617,-0.0,-0.4091923986570299,-0.17101367778641485,0.0
2019-02-13,1.0,-0.0,-0.07538659793814433,-0.0,-0.4074477927570711,-0.16929355009251917,0.0
2019-02-14,1.0,-0.0,-0.06764564673940036,-0.0,-0.4157740509577339,-0.1721272122245584,0.0
2019-02-15,1.0,-0.0,-0.0689266846629018,-0.0,-0.4154480565722141,-0.1717205173641588,0.0
2019-02-19,1.0,-0.0,-0.0683257618463375,-0.0,-0.4173326259243293,-0.17233146533143218,0.0
2019-02-20,1.0,-0.0,-0.0641399416909621,-0.0,-0.4212496686986483,-0.1711171481579645,0.0
2019-02-21,1.0,-0.0,-0.06284587599827683,-0.0,-0.42139709049938695,-0.17263147430162046,0.0
2019-02-22,1.0,-0.0,-0.06068138132166766,-0.0,-0.42387485915026185,-0.17249950288327698,0.0
2019-02-25,1.0,-0.0,-0.06319721198579314,-0.0,-0.4312084174017442,-0.1730669823748145,0.0
2019-02-26,1.0,-0.0,-0.0656671664167916,-0.0,-0.42715309012160585,-0.1730134932533733,0.0
2019-02-27,1.0,-0.0,-0.06586926101152794,-0.0,-0.426500966215766,-0.17351902445525422,0.0
2019-02-28,1.0,-0.0,-0.06559453378885093,-0.0,-0.42548120989917504,-0.17545204566286143,0.0
2019-03-01,1.0,-0.0,-0.06650114973172927,-0.0,-0.4271503315892959,-0.17262638717632553,0.0
2019-03-04,1.0,-0.0,-0.05782171637451192,-0.0,-0.43195148292763974,-0.17177037467807593,0.0
2019-03-05,1.0,-0.0,-0.05175800759139642,-0.0,-0.44068389158953186,-0.17233801691416395,0.0
2019-03-06,1.0,-0.0,-0.05054926764314248,-0.0,-0.4420772303595206,-0.1718375499334221,0.0
2019-03-07,1.0,-0.0,-0.021069208454206387,-0.0,-0.46700372979693333,-0.16961458765022794,0.0
2019-03-08,1.0,-0.0,-0.013146056183145054,-0.0,-0.48720383884834545,-0.1658169215901896,0.0
2019-03-11,1.0,-0.0,-0.01438511976448548,-0.0,-0.4846949016459253,-0.17360832329720324,0.0
2019-03-12,1.0,-0.0,-0.007934254263617685,-0.0,-0.4866453972973424,-0.17578966709539479,0.0
2019-03-13,1.0,-0.0,-0.0119932716568545,-0.0,-0.4933725820016821,-0.17671993271656855,0.0
2019-03-14,1.0,-0.0,-0.011164461755422739,-0.0,-0.4947955140689007,-0.17288966489826071,0.0
2019-03-15,1.0,-0.0,-0.011714357640345724,-0.0,-0.4942351262901737,-0.17232524964336662,0.0
2019-03-18,1.0,-0.0,-0.015554728975754911,-0.0,-0.49529976667906533,-0.1798769147533223,0.0
2019-03-19,1.0,-0.0,-0.016749369146612018,-0.0,-0.49404711501007664,-0.18276965806899587,0.0
2019-03-20,1.0,-0.0,-0.01803314842146335,-0.0,-0.4929682596230512,-0.18543776612889545,0.0
2019-03-21,1.0,-0.0,-0.019082674627675815,-0.0,-0.5010855921565968,-0.17605251552057535,0.0
2019-03-22,1.0,-0.0,-0.018062956468445156,-0.0,-0.5126066157067706,-0.1717768433238564,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.5169708829582644,-0.1699956138871082,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.5173054823227201,-0.17268302575542488,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.5185730732764459,-0.17452255180820803,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.5130172603621458,-0.18083574707386893,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.5123094363885552,-0.17970931117916786,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.5105059816314772,-0.18399023960416172,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.512298975368121,-0.1841114202347832,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.5080401155872853,-0.19175590685024646,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.5195916631220757,-0.18181199489578903,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.5201620453114095,-0.1819945871419088,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.5167439726795453,-0.18227228706865792,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.5117904522783565,-0.18467750144199777,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.5087259000964842,-0.1839802291924099,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.5044193946358859,-0.18559767453651282,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.5005814247434148,-0.18470768660363687,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.5026819147859528,-0.18407381169247375,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.5030776235686942,-0.18329145516787804,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.4932103769760843,-0.1957674638562356,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.49571969953305806,-0.19609866684712726,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.4974639955217045,-0.19886007022781632,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.5004239443784975,-0.19535356961166694,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.49935584486032003,-0.1957892595606184,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.498972475827915,-0.18549338004918642,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.5032035069971337,-0.1828528072837633,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.5060824376993032,-0.18115709730213095,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.506167215051042,-0.181169324221716,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0020510406509532293,-0.4898288557883057,-0.18930096499781446,0.0
2019-05-02,1.0,-0.0,-0.0,-0.001159430030918134,-0.4875151230004033,-0.191658825110902,0.0
2019-05-03,1.0,-0.0,-0.0,-0.00030262273032952256,-0.48952589105581706,-0.191408876933423,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.47805164319248816,-0.19867538564721662,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.4784125599651111,-0.19893320809151596,0.0
2019-05-08,1.0,-0.0,-0.0,-0.012032847326964973,-0.45925925925925926,-0.20459192223898104,0.0
2019-05-09,1.0,-0.0,-0.0,-0.014402465166130762,-0.4613310557341908,-0.1989549839228296,0.0
2019-05-10,1.0,-0.0,-0.0,-0.010167212839257206,-0.4663977816990169,-0.20396605327283424,0.0
2019-05-13,1.0,-0.0,-0.0,-0.009811827956989247,-0.46564180107526887,-0.20463709677419356,0.0
2019-05-14,1.0,-0.0,-0.0,-0.03270943121933491,-0.43100457601638775,-0.18826094857350537,0.0
2019-05-15,1.0,-0.0,-0.0,-0.027098919368246047,-0.4392186201163757,-0.1961762261014131,0.0
2019-05-16,1.0,-0.0,-0.0,-0.03145554759962033,-0.43378349124939636,-0.19997335686809983,0.0
2019-05-17,1.0,-0.0,-0.0,-0.029295381238985136,-0.4341768363648455,-0.19914873807069464,0.0
2019-05-20,1.0,-0.0,-0.0,-0.027228422680926796,-0.4364864190549059,-0.19959747841852263,0.0
2019-05-21,1.0,-0.0,-0.0,-0.03254113345521024,-0.4295662290177829,-0.19986704337709824,0.0
2019-05-22,1.0,-0.0,-0.0,-0.032570422535211266,-0.4292286739303747,-0.19912636194525646,0.0
2019-05-23,1.0,-0.0,-0.0,-0.027795755131843153,-0.43187135958580175,-0.1997809528550804,0.0
2019-05-24,1.0,-0.0,-0.0,-0.028793426218916188,-0.43060916817150147,-0.19729626745746426,0.0
2019-05-28,1.0,-0.0,-0.0,-0.027437002652519894,-0.4314986737400531,-0.1989058355437666,0.0
2019-05-29,1.0,-0.0,-0.0,-0.026493911543183254,-0.432628819801586,-0.19987391751551148,0.0
2019-05-30,1.0,-0.0,-0.0,-0.02672369489895724,-0.4307620894879064,-0.20032824389516088,0.0
2019-05-31,1.0,-0.0,-0.0,-0.03179808217816863,-0.43146022755502556,-0.19289180371308856,0.0
2019-06-03,1.0,-0.0,-0.0,-0.03849833404809817,-0.43062382476165345,-0.18033516972915908,0.0
2019-06-04,1.0,-0.0,-0.0,-0.03351013731224904,-0.42062823245592296,-0.1982352649581123,0.0
2019-06-05,1.0,-0.0,-0.0,-0.041836198976243605,-0.42074091088069304,-0.17807455046594042,0.0
2019-06-06,1.0,-0.0,-0.0,-0.03657496967113676,-0.42007934686383164,-0.18276009049477032,0.0
2019-06-07,1.0,-0.0,-0.0,-0.03561384001569756,-0.417097259467591,-0.18245143567270586,0.0
2019-06-10,1.0,-0.0,-0.0,-0.046121730054145736,-0.4023908930784787,-0.1823667558222976,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0452502686683818,-0.40689419350636663,-0.17614876086885725,0.0
2019-06-12,1.0,-0.0,-0.0,-0.04298185608651748,-0.40771686374148997,-0.1780188279748526,0.0
2019-06-13,1.0,-0.0,-0.0,-0.03936712779651627,-0.4071955809747275,-0.18287138876668133,0.0
2019-06-14,1.0,-0.0,-0.0,-0.03945890511305367,-0.4087838387784669,-0.17959987628396085,0.0
2019-06-17,1.0,-0.0,-0.0,-0.03949961722020426,-0.4056814294789308,-0.18365285944651671,0.0
2019-06-18,1.0,-0.0,-0.0,-0.04158999495188002,-0.4023188783403084,-0.1845006432281913,0.0
2019-06-19,1.0,-0.0,-0.0,-0.04833542049538927,-0.391139590482541,-0.18688503260851885,0.0
2019-06-20,1.0,-0.0,-0.0,-0.05755042614798214,-0.389520522174418,-0.1888138199545224,0.0
2019-06-21,1.0,-0.0,-0.0,-0.056983732932645186,-0.38340301822695494,-0.19285294309792905,0.0
2019-06-24,1.0,-0.0,-0.0,-0.06290988982161595,-0.3812139296956978,-0.19543546694648478,0.0
2019-06-25,1.0,-0.0,-0.0,-0.06348213844964047,-0.39196682737399835,-0.19001859378342356,0.0
2019-06-26,1.0,-0.0,-0.0,-0.061108643072214815,-0.3844710992645244,-0.19977952185859782,0.0
2019-06-27,1.0,-0.0,-0.0,-0.06453365827954156,-0.3841391121064418,-0.19801409563957315,0.0
2019-06-28,1.0,-0.0,-0.0,-0.06247330551631239,-0.38957518809343894,-0.1906725367151822,0.0
2019-07-01,1.0,-0.0,-0.0,-0.06321923992448494,-0.39363046868587376,-0.18478207338094066,0.0
2019-07-02,1.0,-0.0,-0.0,-0.06147742548936031,-0.39104560805272304,-0.18687497950752482,0.0
2019-07-03,1.0,-0.0,-0.0,-0.06443146775145989,-0.39152614657830853,-0.1843711042582508,0.0
2019-07-05,1.0,-0.0,-0.0,-0.06430878711856625,-0.39044386508600193,-0.18492465607424532,0.0
2019-07-08,1.0,-0.0,-0.0,-0.06445741645623586,-0.3904666644803726,-0.18479651067458105,0.0
2019-07-09,1.0,-0.0,-0.0,-0.06435173046670162,-0.38927307288935503,-0.18507472469847927,0.0
2019-07-10,1.0,-0.0,-0.0,-0.061657538289987206,-0.3921649011183628,-0.18600570660194812,0.0
2019-07-11,1.0,-0.0,-0.0,-0.06388565239509658,-0.3933734840901259,-0.18379637986773226,0.0
2019-07-12,1.0,-0.0,-0.0,-0.06424140986511766,-0.3945554789800138,-0.1821075776968265,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0731211027239908,-0.39315720380702324,-0.17468001312766654,0.0
2019-07-16,1.0,-0.0,-0.0,-0.08642157586495398,-0.39022589694374726,-0.16383680299227327,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0851893734532999,-0.392710228297032,-0.1609715325237229,0.0
2019-07-18,1.0,-0.0,-0.0,-0.08646745804338928,-0.3920098239869013,-0.15887024150634466,0.0
2019-07-19,1.0,-0.0,-0.0,-0.09548116880992115,-0.37897974542717844,-0.16161120382186447,0.0
2019-07-22,1.0,-0.0,-0.0,-0.1011245110821382,-0.375,-0.15360169491525422,0.0
2019-07-23,1.0,-0.0,-0.0,-0.10285751544492805,-0.374965360979347,-0.15226498443281664,0.0
2019-07-24,1.0,-0.0,-0.0,-0.10540201618813413,-0.3733205217986092,-0.14986238457404363,0.0
2019-07-25,1.0,-0.0,-0.0,-0.10710217101194544,-0.38269374735540146,-0.13764931810044592,0.0
2019-07-26,1.0,-0.0,-0.0,-0.1052846324585455,-0.38590220655438046,-0.14088001044522783,0.0
2019-07-29,1.0,-0.0,-0.0,-0.10549310294045458,-0.3907679217187833,-0.14005203475528938,0.0
2019-07-30,1.0,-0.0,-0.0,-0.10575227020317501,-0.3880250865617038,-0.1394623374926504,0.0
2019-07-31,1.0,-0.0,-0.0,-0.10543939888925188,-0.38869650441032344,-0.13931721659588372,0.0
2019-08-01,1.0,-0.0,-0.0,-0.10986132259279272,-0.38628288881248257,-0.14113332350966812,0.0
2019-08-02,1.0,-0.0,-0.0,-0.10693442622950819,-0.3861967213114754,-0.14621311475409837,0.0
2019-08-05,1.0,-0.0,-0.0,-0.10752018870087963,-0.38642729610640636,-0.14408098412750414,0.0
2019-08-06,1.0,-0.0,-0.0,-0.10920165678551123,-0.3684398603102412,-0.1466580037358889,0.0
2019-08-07,1.0,-0.0,-0.0,-0.10492094223943207,-0.36569861245563084,-0.14282026460148434,0.0
2019-08-08,1.0,-0.0,-0.0,-0.10743081984132104,-0.3643165838869896,-0.1408598335805973,0.0
2019-08-09,1.0,-0.0,-0.0,-0.10761884857156638,-0.359158212890468,-0.1409141332132924,0.0
2019-08-12,1.0,-0.0,-0.0,-0.11079326304962715,-0.35886474672152224,-0.13745500128567753,0.0
2019-08-13,1.0,-0.0,-0.0,-0.11000255819902789,-0.35771616781785626,-0.13115566641084678,0.0
2019-08-14,1.0,-0.0,-0.0,-0.11051187133009956,-0.35398583099310693,-0.1311111820270615,0.0
2019-08-15,1.0,-0.0,-0.0,-0.11491310362372996,-0.34917555771096026,-0.12596396940738738,0.0
2019-08-16,1.0,-0.0,-0.0,-0.11445420246663073,-0.3456770552614058,-0.12510700358263846,0.0
2019-08-19,1.0,-0.0,-0.0,-0.11097586037908848,-0.3447365508955531,-0.12514030067818582,0.0
2019-08-20,1.0,-0.0,-0.0,-0.1177777777777778,-0.337919621749409,-0.12034672970843184,0.0
2019-08-21,1.0,-0.0,-0.0,-0.11668216125931645,-0.33881159100578284,-0.12021177694089469,0.0
2019-08-22,1.0,-0.0,-0.0,-0.11675014963929056,-0.3389408688529755,-0.11945940837349968,0.0
2019-08-23,1.0,-0.0,-0.0,-0.11763315474314527,-0.3396470217459817,-0.11851560037819098,0.0
2019-08-26,1.0,-0.0,-0.0,-0.11710231983356015,-0.33455347505748745,-0.11261282400237771,0.0
2019-08-27,1.0,-0.0,-0.0,-0.11326996552045475,-0.32750908582611127,-0.11235361724598515,0.0
2019-08-28,1.0,-0.0,-0.0,-0.11435575968222442,-0.3255803128103277,-0.11170245779543196,0.0
2019-08-29,1.0,-0.0,-0.0,-0.11461727016041452,-0.32512643892146825,-0.11166961432250458,0.0
2019-08-30,1.0,-0.0,-0.0,-0.11470899141897774,-0.3216017908220371,-0.11822223604029351,0.0
2019-09-03,1.0,-0.0,-0.0,-0.1217760365654587,-0.31704056091911137,-0.11583725883432056,0.0
2019-09-04,1.0,-0.0,-0.0,-0.11649822240852002,-0.31917470075916354,-0.11680871873690093,0.0
2019-09-05,1.0,-0.0,-0.0,-0.11623905123633828,-0.32115339896132084,-0.11287497093248586,0.0
2019-09-06,1.0,-0.0,-0.0,-0.11983100160950849,-0.32623498823820724,-0.10152284263959392,0.0
2019-09-09,1.0,-0.0,-0.0,-0.1194471101755255,-0.3257282605330774,-0.1026684828034548,0.0
2019-09-10,1.0,-0.0,-0.0,-0.11717177971086278,-0.3236851066464415,-0.10698696715475343,0.0
2019-09-11,1.0,-0.0,-0.0,-0.10976440357883656,-0.32355035447818953,-0.11462493421256308,0.0
2019-09-12,1.0,-0.0,-0.0,-0.10859055410933433,-0.3245320441304078,-0.11640014875418371,0.0
2019-09-13,1.0,-0.0,-0.0,-0.1117505995203837,-0.3227508315927903,-0.11264794615920168,0.0
2019-09-16,1.0,-0.0,-0.0,-0.10745644599303134,-0.3265505226480836,-0.11457994579945799,0.0
2019-09-17,1.0,-0.0,-0.0,-0.10647746967071056,-0.3267207229512255,-0.11421453330032186,0.0
2019-09-18,1.0,-0.0,-0.0,-0.10370599135268685,-0.32586473131562693,-0.11459234095120445,0.0
