Date,IWF,IWM,MTUM,PEP,SPY,VLUE,VXX
2018-12-10,-0.0,-0.23435025136009915,-0.0,1.0,-0.6149943759612515,-0.4462043477262815,0.0
2018-12-11,-0.0,-0.2342906995431274,-0.0,1.0,-0.6177422687512913,-0.4438092614275547,0.0
2018-12-12,-0.0,-0.23530628663372027,-0.0,1.0,-0.6203195035053443,-0.4429605792437651,0.0
2018-12-13,-0.0,-0.23234341624750224,-0.0,1.0,-0.6231195020556283,-0.44132846413560256,0.0
2018-12-14,-0.0,-0.2204266470507103,-0.0,1.0,-0.634752425175854,-0.4435658130660659,0.0
2018-12-17,-0.0,-0.2282512670293393,-0.0,1.0,-0.6549263030641187,-0.4416236574138652,0.0
2018-12-18,-0.0,-0.21909580243491117,-0.0,1.0,-0.6507958509483217,-0.4402707510337977,0.0
2018-12-19,-0.0,-0.21998936244016376,-0.0,1.0,-0.6518049164026548,-0.44071872904285087,0.0
2018-12-20,-0.0,-0.2171716006368398,-0.0,1.0,-0.6512379150418791,-0.43900413022912393,0.0
2018-12-21,-0.0,-0.21623731459797035,-0.0,1.0,-0.6544519447123112,-0.4253111080497773,0.0
2018-12-24,-0.0,-0.2013641755634638,-0.0,1.0,-0.6482571402500227,-0.43158591112327765,0.0
2018-12-26,-0.0,-0.2,-0.0,1.0,-0.6490196078431373,-0.43096215230278156,0.0
2018-12-27,-0.0,-0.17817160051329706,-0.0,1.0,-0.6046063985132086,-0.42970927917164475,0.0
2018-12-28,-0.0,-0.1779700396079039,-0.0,1.0,-0.6048724359967251,-0.42991171199079503,0.0
2018-12-31,-0.0,-0.1814778717937359,-0.0,1.0,-0.6042838789704514,-0.4292739113099721,0.0
2019-01-02,-0.0,-0.1806594379287453,-0.0,1.0,-0.6025448107988493,-0.42967470679353836,0.0
2019-01-03,-0.0,-0.18125041525480035,-0.0,1.0,-0.6148650145062343,-0.41857683874825596,0.0
2019-01-04,-0.0,-0.18069050609205278,-0.0,1.0,-0.6039394540286867,-0.4186441051402384,0.0
2019-01-07,-0.0,-0.1667029095811769,-0.0,1.0,-0.5991823598486496,-0.4086896011829687,0.0
2019-01-08,-0.0,-0.1549387542350795,-0.0,1.0,-0.6094387976717922,-0.40745808357223523,0.0
2019-01-09,-0.0,-0.15410668924640136,-0.0,1.0,-0.6091751883453831,-0.40786816908747475,0.0
2019-01-10,-0.0,-0.15312930676175268,-0.0,1.0,-0.6233237809813402,-0.41110843742480263,0.0
2019-01-11,-0.0,-0.14997590572567573,-0.0,1.0,-0.6252026109431813,-0.4152100582643361,0.0
2019-01-14,-0.0,-0.15127667016439314,-0.0,1.0,-0.6214148303602658,-0.413387548093739,0.0
2019-01-15,-0.0,-0.14983028577685314,-0.0,1.0,-0.6184167305376108,-0.4216139275156028,0.0
2019-01-16,-0.0,-0.15199754418278297,-0.0,1.0,-0.6206420207867386,-0.4200543788098057,0.0
2019-01-17,-0.0,-0.14842670759785112,-0.0,1.0,-0.6227168073676133,-0.4215765815151847,0.0
2019-01-18,-0.0,-0.15232547877504193,-0.0,1.0,-0.621260259465184,-0.43275086047127354,0.0
2019-01-22,-0.0,-0.0198318089210629,-0.0,1.0,-0.7584854133252417,-0.38909358879882094,0.0
2019-01-23,-0.0,-0.0,-0.0,1.0,-0.759593899819945,-0.4097663622361542,0.0
2019-01-24,-0.0,-0.0,-0.0,1.0,-0.7642474110418792,-0.40680836282321264,0.0
2019-01-25,-0.0,-0.0,-0.0,1.0,-0.8592909909516108,-0.3263321239673034,0.0
2019-01-28,-0.0,-0.0,-0.0,1.0,-0.8670998227997637,-0.3205574150642077,0.0
2019-01-29,-0.0,-0.0,-0.0,1.0,-0.8684764494342602,-0.32431365669678097,0.0
2019-01-30,-0.0,-0.0,-0.0,1.0,-0.8674283959822799,-0.32565024781788676,0.0
2019-01-31,-0.0,-0.0,-0.0,1.0,-0.8492550967067434,-0.32882470813730613,0.0
2019-02-01,-0.0,-0.0,-0.0,1.0,-0.8514335549983648,-0.32887822958683094,0.0
2019-02-04,-0.0,-0.0,-0.0,1.0,-0.8545914473253812,-0.32610070436356503,0.0
2019-02-05,-0.0,-0.0,-0.0,1.0,-0.8540759449573244,-0.3232450792544853,0.0
2019-02-06,-0.0,-0.0,-0.0,1.0,-0.8496631167137578,-0.32377743968702455,0.0
2019-02-07,-0.0,-0.0,-0.0,1.0,-0.8473708196792465,-0.3227934633998134,0.0
2019-02-08,-0.0,-0.0,-0.0,1.0,-0.8574534229004978,-0.3165068805843605,0.0
2019-02-11,-0.0,-0.0,-0.0,1.0,-0.856757403659943,-0.3191896773070479,0.0
2019-02-12,-0.0,-0.0,-0.0,1.0,-0.8599624880048853,-0.32096746052516795,0.0
2019-02-13,-0.0,-0.0,-0.0,1.0,-0.8573170466174581,-0.32002961221068216,0.0
2019-02-14,-0.0,-0.0,-0.0,1.0,-0.8600960488976207,-0.3228334424798079,0.0
2019-02-15,-0.0,-0.0,-0.0,1.0,-0.8625508463456238,-0.32436688098674715,0.0
2019-02-19,-0.0,-0.0,-0.0,1.0,-0.87089222614841,-0.3376104240282686,0.0
2019-02-20,-0.0,-0.0,-0.0,1.0,-0.8716181894476468,-0.3369111508646392,0.0
2019-02-21,-0.0,-0.0,-0.0,1.0,-0.8707404871800535,-0.3376913054040326,0.0
2019-02-22,-0.0,-0.0,-0.0,1.0,-0.861761990592166,-0.33633006550314326,0.0
2019-02-25,-0.0,-0.0,-0.0,1.0,-0.8685029464344833,-0.3385640821911762,0.0
2019-02-26,-0.0,-0.0,-0.0,1.0,-0.8713402517111944,-0.33663060278207113,0.0
2019-02-27,-0.0,-0.0,-0.0,1.0,-0.8793750275852937,-0.3274484706713157,0.0
2019-02-28,-0.0,-0.0,-0.0,1.0,-0.8769448061262772,-0.329927393904619,0.0
2019-03-01,-0.0,-0.0,-0.0,1.0,-0.8882019122485482,-0.31993728884668887,0.0
2019-03-04,-0.0,-0.0,-0.0,1.0,-0.8837086092715232,-0.32379690949227374,0.0
2019-03-05,-0.0,-0.0,-0.0,1.0,-0.8866519337016574,-0.3232707182320442,0.0
2019-03-06,-0.0,-0.0,-0.0,1.0,-0.8869350064065744,-0.32222860425043076,0.0
2019-03-07,-0.0,-0.0,-0.0,1.0,-0.8988650137741047,-0.3049917355371901,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-0.9295402579528048,-0.29036339822851687,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-0.9301016419077405,-0.303786440299341,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.9321486632947976,-0.32579931358381503,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.9369745042492917,-0.3293371104815864,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.9374025797998509,-0.3215939639008742,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.9344689924238988,-0.33382479698770584,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-0.937361861143391,-0.3412400027342949,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-0.9368878718535469,-0.35141876430205954,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-0.9359484295707037,-0.3499748548438715,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-0.9509770311964347,-0.334476059878871,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-0.9637864434838591,-0.33548698611238853,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.975165790075463,-0.311593871484107,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.9748874184358055,-0.3226955243084275,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.9756282445904351,-0.3214269306748748,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.9689238265986301,-0.3296097090056544,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.9660351360661384,-0.3304168101963486,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.9662722573233773,-0.3312808730614589,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-0.9925591831127799,-0.29694583085306103,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-0.9797537619699043,-0.3002279981760146,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-0.9844781282716555,-0.2914561427465975,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-0.9761272014774109,-0.27602360254042607,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-0.9767002093604377,-0.27448729204655453,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-0.9821480897103573,-0.27188098726473575,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-0.9830432139077172,-0.26885400950300625,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-0.9720913537039529,-0.27136895948310674,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.9702680347841639,-0.2652180716696846,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.9692173563141305,-0.26626875013971785,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-0.969601140235619,-0.25742155312562637,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-0.9775597629458638,-0.24204825427829446,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-0.9776367961934971,-0.28813866545825306,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-0.9776119402985075,-0.29065916617520304,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-0.9785102235118104,-0.28834383642381106,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-0.9666508720864642,-0.2897402919740969,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-0.9718637184115524,-0.28445397111913356,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-0.9679241021007454,-0.29094194714253446,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-0.9661185399349476,-0.29266805204192264,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-0.9644107219474742,-0.2937696181378859,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-0.9627341840890578,-0.2999366458503032,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-0.9611938272163643,-0.3015567724125447,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-0.9623883297523466,-0.2992875720909194,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-0.9621793713872833,-0.2957911849710983,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-0.9597985430344456,-0.2886050903858261,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-0.9360270870237908,-0.30627620691974794,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-0.9356646491817978,-0.30598520511096167,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-0.9357802276597651,-0.30496549251590926,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-0.941751280438494,-0.30463204241171715,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.9296103549506272,-0.2943910684102838,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-0.9388477201415315,-0.28648997485368405,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-0.943714738086212,-0.2862877149164864,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.9379284167280685,-0.29486234844932685,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.938147090324884,-0.29317654409139593,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.9373773416592328,-0.2927743086529884,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.9454038375725123,-0.2857429718875502,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.9601168834065713,-0.2705047846356316,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.955862436446793,-0.26433693745698367,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.9570921198668146,-0.26264150943396225,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.9538365979724482,-0.26449122651345414,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.9501784091664635,-0.26608452826843376,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.9519092258936684,-0.2642333178201804,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-0.9507428020509224,-0.24041369034576449,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.9328146792189679,-0.24640428870292888,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.9476614939675825,-0.21062741458571643,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.9629765871813736,-0.20086986627428918,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-0.9583261245674741,-0.20430363321799308,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-0.9545749092794193,-0.2054389148090548,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-0.964940376999156,-0.1992338823122038,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.9650662573769428,-0.19667524157461252,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-0.965697095615288,-0.19850235900099553,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-0.9723682786973926,-0.1914313534566699,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-0.9719132730341455,-0.1919331804215173,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-0.9709872136042058,-0.1925315332857359,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-0.9785663407369035,-0.17990891234431997,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-0.9788916495624932,-0.1816355190666523,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-0.979395040107241,-0.1827203736135435,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-0.9569727817797523,-0.19978001121511452,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-0.9116133082234777,-0.18087465997070518,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-0.900429094714809,-0.19271585557299842,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-0.9175188600167644,-0.1780385582564962,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-0.9216022770080783,-0.17123603030429868,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-0.9307228915662651,-0.1609772423025435,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-0.9224760992272605,-0.16035908437649707,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-0.9231955004687012,-0.15994167274242269,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-0.9263333333333333,-0.157,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-0.9282899263923933,-0.1568905477823884,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-0.9225270157938487,-0.15561097256857856,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-0.9231217239370995,-0.15691821282968632,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-0.9363691509611564,-0.15537473591733428,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-0.9362908117378846,-0.15527807408336994,0.0
2019-07-15,-0.0,-0.0,-0.0,1.0,-0.9478133500732371,-0.14467461812094579,0.0
2019-07-16,-0.0,-0.0,-0.0,1.0,-0.9515264458310649,-0.14236358306461744,0.0
2019-07-17,-0.0,-0.0,-0.0,1.0,-0.951078082478543,-0.1422859535273184,0.0
2019-07-18,-0.0,-0.0,-0.0,1.0,-0.9479301558126906,-0.1407118091816701,0.0
2019-07-19,-0.0,-0.0,-0.0,1.0,-0.9486644407345576,-0.13814691151919864,0.0
2019-07-22,-0.0,-0.0,-0.0,1.0,-0.9693486590038315,-0.12432217406779307,0.0
2019-07-23,-0.0,-0.0,-0.0,1.0,-0.9669692912726968,-0.12488494686637101,0.0
2019-07-24,-0.0,-0.0,-0.0,1.0,-0.9546441196535257,-0.11264548405102019,0.0
2019-07-25,-0.0,-0.0,-0.0,1.0,-0.9734072251287247,-0.09446018321305237,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-0.9746589499793303,-0.09229020256304259,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-0.9810284055567075,-0.09239062823968484,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-0.9776168941625525,-0.09681367464630959,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-0.9784121839223753,-0.09933719794718361,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-0.9830218231178867,-0.10531481674845986,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-0.9866647188947786,-0.1002337326265704,0.0
2019-08-05,-0.0,-0.0,-0.0,1.0,-0.9900341923108998,-0.09486281377699941,0.0
2019-08-06,-0.0,-0.0,-0.0,1.0,-0.9737613572572094,-0.10534960600453251,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-0.9708314289275772,-0.10670212323929032,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-0.9748164128946605,-0.09959341160851345,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-0.9679960305154128,-0.09944385866980916,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-0.9721079292877081,-0.09550294634549777,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-0.9740694097487458,-0.0904680306377356,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-0.9672448202785835,-0.09022076826533341,0.0
2019-08-15,-0.0,-0.0,-0.0,1.0,-0.9600089410904067,-0.07205706041332222,0.0
2019-08-16,-0.0,-0.0,-0.0,1.0,-0.967027599120736,-0.06832614182203045,0.0
2019-08-19,-0.0,-0.0,-0.0,1.0,-0.9686967113276492,-0.06134794965489241,0.0
2019-08-20,-0.0,-0.0,-0.0,1.0,-0.967837263434875,-0.05624936747292784,0.0
2019-08-21,-0.0,-0.0,-0.031075151954272833,1.0,-0.9431429376484322,-0.03840115928028016,0.0
2019-08-22,-0.0,-0.0,-0.024330460289715305,1.0,-0.9402889116589315,-0.04452213047234444,0.0
2019-08-23,-0.0,-0.0,-0.023512167697373704,1.0,-0.9404867078949481,-0.04389205686290258,0.0
2019-08-26,-0.0,-0.0,-0.022263524991506287,1.0,-0.9372064672142615,-0.039051102184383554,0.0
2019-08-27,-0.0,-0.0,-0.02675195108214659,1.0,-0.947924209510017,-0.03674873280231716,0.0
2019-08-28,-0.0,-0.0,-0.03245069063272815,1.0,-0.9524900979150331,-0.02565494501075658,0.0
2019-08-29,-0.0,-0.0,-0.034374749016143284,1.0,-0.9523532246405911,-0.021142880089952614,0.0
2019-08-30,-0.0,-0.0,-0.035667054061635874,1.0,-0.9512884222337995,-0.016811605818939607,0.0
2019-09-03,-0.0,-0.0,-0.046052104208416836,1.0,-0.9387975951903808,-0.019178356713426853,0.0
2019-09-04,-0.0,-0.0,-0.056270996640537516,1.0,-0.9264917613181891,-0.016937290033594628,0.0
2019-09-05,-0.0,-0.0,-0.052849430113977205,1.0,-0.9298940211957609,-0.016856628674265146,0.0
2019-09-06,-0.0,-0.0,-0.06646278084272808,1.0,-0.9324378348125051,-0.0,0.0
2019-09-09,-0.0,-0.0,-0.06530350926333481,1.0,-0.9354167500300109,-0.0,0.0
2019-09-10,-0.0,-0.0,-0.0932294358525822,1.0,-0.8946050172941599,-0.0,0.0
2019-09-11,-0.0,-0.0,-0.10045916237651314,1.0,-0.8872567532648233,-0.0,0.0
2019-09-12,-0.0,-0.0,-0.1022783703791987,1.0,-0.8840951075621237,-0.0,0.0
2019-09-13,-0.0,-0.0,-0.10370649928491975,1.0,-0.8826275226442079,-0.0,0.0
2019-09-16,-0.0,-0.0,-0.10628364821105747,1.0,-0.8803265987245963,-0.0,0.0
2019-09-17,-0.0,-0.0,-0.11007770424690475,1.0,-0.8772630616665672,-0.0,0.0
2019-09-18,-0.0,-0.0,-0.1041015083732531,1.0,-0.8753909497604815,-0.0,0.0
2019-09-19,-0.0,-0.0,-0.10806378312157916,1.0,-0.8678891106324962,-0.0,0.0
2019-09-20,-0.0,-0.0,-0.11012545688037143,1.0,-0.8655536896177023,-0.0,0.0
2019-09-23,-0.0,-0.0,-0.11069155035388081,1.0,-0.8662963109406507,-0.0,0.0
2019-09-24,-0.0,-0.0,-0.12880714412443076,1.0,-0.8425493327025055,-0.0,0.0
2019-09-25,-0.0,-0.0,-0.12800157588889982,1.0,-0.8418595489018024,-0.0,0.0
2019-09-26,-0.0,-0.0,-0.15413885845203704,1.0,-0.8380914433708536,-0.0,0.0
2019-09-27,-0.0,-0.0,-0.1598781046467624,1.0,-0.8318561156810803,-0.0,0.0
2019-09-30,-0.0,-0.0,-0.1771737612005827,1.0,-0.8184557664291843,-0.0,0.0
2019-10-01,-0.0,-0.0,-0.18649961033511178,1.0,-0.8117818675938692,-0.0,0.0
2019-10-02,-0.0,-0.0,-0.1946562593815671,1.0,-0.8067247072951066,-0.0,0.0
2019-10-03,-0.0,-0.0,-0.19341100843712333,1.0,-0.8154278826838087,-0.0,0.0
2019-10-04,-0.0,-0.0,-0.21342901284761748,1.0,-0.8194218572125549,-0.0,0.0
2019-10-07,-0.0,-0.0,-0.245203679369251,1.0,-0.7764075609016476,-0.0,0.0
2019-10-08,-0.0,-0.0,-0.25301595012549594,1.0,-0.7711116508784714,-0.0,0.0
2019-10-09,-0.0,-0.0,-0.2566929133858268,1.0,-0.7622854835453261,-0.0,0.0
2019-10-10,-0.0,-0.0,-0.31453327125129055,1.0,-0.7098811668724821,-0.0,0.0
2019-10-11,-0.0,-0.0,-0.35036570499796826,1.0,-0.6813084112149533,-0.0,0.0
2019-10-14,-0.0,-0.0,-0.3535959772095946,1.0,-0.6740201545043492,-0.0,0.0
