Date,IWF,IWM,MTUM,RFP,SPY,VLUE,VXX
2018-12-13,-0.7620949510173323,-2.0665410700828932,-0.0,1.0,-1.9233609645817633,-1.783798040693293,0.0
2018-12-14,-0.7638951649344781,-2.061455038409399,-0.0,1.0,-1.923407139629462,-1.7824973640608524,0.0
2018-12-17,-0.7313644859813084,-2.0532336448598127,-0.0,1.0,-1.8961495327102802,-1.7958878504672895,0.0
2018-12-18,-0.7014176018901358,-2.021116361488482,-0.0,1.0,-1.8754430005906675,-1.7853662138216184,0.0
2018-12-19,-0.7060344190856045,-2.0205332742447744,-0.0,1.0,-1.8743629514735207,-1.7851392274170912,0.0
2018-12-20,-0.6988703051643192,-1.9886296948356808,-0.0,1.0,-1.8778609154929577,-1.7702464788732395,0.0
2018-12-21,-0.684593023255814,-1.9773255813953488,-0.0,1.0,-1.8657703488372095,-1.739825581395349,0.0
2018-12-24,-0.647578040904198,-1.9339074273412271,-0.0,1.0,-1.8445640473627556,-1.75005382131324,0.0
2018-12-26,-0.637702712272502,-1.9395935132072801,-0.0,1.0,-1.7917994476311878,-1.7124849514906877,0.0
2018-12-27,-0.5131083624630276,-1.8506991126646948,-0.0,1.0,-1.6554181231513847,-1.703011562247916,0.0
2018-12-28,-0.5040398599515216,-1.8658093186102882,-0.0,1.0,-1.6596417990842982,-1.7035416105575005,0.0
2018-12-31,-0.5012485658365391,-1.8772356077478574,-0.0,1.0,-1.6636971046770601,-1.706755753526355,0.0
2019-01-02,-0.4950821880894638,-1.8751684182161144,-0.0,1.0,-1.6596604688763137,-1.706817569388305,0.0
2019-01-03,-0.4988556812062466,-1.8723074851911687,-0.0,1.0,-1.6609450726978998,-1.6991787829833063,0.0
2019-01-04,-0.44104890905451394,-1.8851671448588776,-0.0,1.0,-1.6379528925068392,-1.7082805097751386,0.0
2019-01-07,-0.3917244957519943,-1.8205460795122903,-0.0,1.0,-1.6130099228224917,-1.6601595434204552,0.0
2019-01-08,-0.39494603502875975,-1.795320881535578,-0.0,1.0,-1.6203063400762618,-1.6523621792800363,0.0
2019-01-09,-0.38884945473317417,-1.776214751242176,-0.0,1.0,-1.6225721107311093,-1.6652255275214558,0.0
2019-01-10,-0.38738972496107943,-1.7904774260508562,-0.0,1.0,-1.63109756097561,-1.6778022833419823,0.0
2019-01-11,-0.39350438454043524,-1.7666774926924325,-0.0,1.0,-1.6372198765833061,-1.698148749594024,0.0
2019-01-14,-0.40488565488565487,-1.7646179833679834,-0.0,1.0,-1.6371491683991684,-1.6902286902286903,0.0
2019-01-15,-0.3944912508101102,-1.746403110823072,-0.0,1.0,-1.6283862605314323,-1.711600777705768,0.0
2019-01-16,-0.3748542557326079,-1.748931208705791,-0.0,1.0,-1.6216478818499809,-1.7321544241482056,0.0
2019-01-17,-0.10591688066663171,-1.5431581154027565,-0.0,1.0,-1.2435406949321313,-1.3481997798857501,0.0
2019-01-18,-0.11579892280071814,-1.5296757841377127,-0.0,1.0,-1.2511352835568699,-1.3837786461083537,0.0
2019-01-22,-0.0,-1.6574341638950985,-0.0,1.0,-1.356414590262254,-1.4384166621231123,0.0
2019-01-23,-0.0,-1.6279579316389134,-0.0,1.0,-1.370179666958808,-1.4795135845749343,0.0
2019-01-24,-0.0,-1.6453710788064269,-0.0,1.0,-1.3348453382883374,-1.4848617335227894,0.0
2019-01-25,-0.0,-1.5921310009500922,-0.0,1.0,-1.4321242944168109,-1.5645224389426033,0.0
2019-01-28,-0.0,-1.5681830899222202,-0.0,1.0,-1.464103855408203,-1.5633708242403896,0.0
2019-01-29,-0.0,-1.5578805264934188,-0.0,1.0,-1.4708628642141974,-1.5961300483743954,0.0
2019-01-30,-0.0,-1.557355836849508,-0.0,1.0,-1.470042194092827,-1.5984810126582278,0.0
2019-01-31,-0.0,-1.5809980265012684,-0.0,1.0,-1.419847758669298,-1.6377220186072736,0.0
2019-02-01,-0.0,-1.6766570250476953,-0.0,1.0,-1.6296387469998153,-1.8479291033294356,0.0
2019-02-04,-0.0,-1.6772405297197412,-0.0,1.0,-1.6394825993224516,-1.8427471512165075,0.0
2019-02-05,-0.0,-1.6788267192506778,-0.0,1.0,-1.633534631501109,-1.849827458713335,0.0
2019-02-06,-0.0,-1.6637707948243992,-0.0,1.0,-1.6390634627233518,-1.8585951940850276,0.0
2019-02-07,-0.0,-1.6626617375231052,-0.0,1.0,-1.6386937769562537,-1.8601355514479359,0.0
2019-02-08,-0.0,-1.649714039726954,-0.0,1.0,-1.650329008056085,-1.8496402435274581,0.0
2019-02-11,-0.0,-1.6263864924821296,-0.0,1.0,-1.659723933941336,-1.8760783830416563,0.0
2019-02-12,-0.0,-1.6332284533283978,-0.0,1.0,-1.671725584551792,-1.8645197112715157,0.0
2019-02-13,-0.0,-1.6541074737492278,-0.0,1.0,-1.6660901791229155,-1.8564546016059298,0.0
2019-02-14,-0.0,-1.6434324659231723,-0.0,1.0,-1.6915737298636928,-1.8607187112763321,0.0
2019-02-15,-0.0,-1.6740722353233213,-0.0,1.0,-1.6809606553307683,-1.8507508998386495,0.0
2019-02-19,-0.0,-1.6431641233260665,-0.0,1.0,-1.7246340703830585,-1.8607287449392713,0.0
2019-02-20,-0.0,-1.6577586743910797,-0.0,1.0,-1.7156294773562573,-1.855977075935962,0.0
2019-02-21,-0.0,-1.648795068186064,-0.0,1.0,-1.7176038358552836,-1.860638894078087,0.0
2019-02-22,-0.0,-1.6345998383185123,-0.0,1.0,-1.7268826565512094,-1.8570362539643057,0.0
2019-02-25,-0.0,-1.6308154077038517,-0.0,1.0,-1.749249624812406,-1.8730615307653824,0.0
2019-02-26,-0.0,-1.6298681002688005,-0.0,1.0,-1.7510783271863473,-1.8702256673126212,0.0
2019-02-27,-0.0,-1.6334521798961654,-0.0,1.0,-1.7525489460186399,-1.8690811284168387,0.0
2019-02-28,-0.0,-1.6259699624530664,-0.0,1.0,-1.7478723404255319,-1.883979974968711,0.0
2019-03-01,-0.0,-1.630581613508443,-0.0,1.0,-1.7454033771106943,-1.8779237023139463,0.0
2019-03-04,-0.0,-1.6158082483259277,-0.0,1.0,-1.7469178296514176,-1.8954878277739533,0.0
2019-03-05,-0.0,-1.5939443432376408,-0.0,1.0,-1.7868584710094855,-1.9009988064576921,0.0
2019-03-06,-0.0,-1.5944758317639673,-0.0,1.0,-1.7850596359070936,-1.8979284369114877,0.0
2019-03-07,-0.0,-1.5398031643204186,-0.0,1.0,-1.7997383829575186,-1.889435654665504,0.0
2019-03-08,-0.0,-1.5350832912670367,-0.0,1.0,-1.859288238263503,-1.9155729429581019,0.0
2019-03-11,-0.0,-1.5492470362063442,-0.0,1.0,-1.8854854213393144,-1.9734700416533164,0.0
2019-03-12,-0.0,-1.473201601446468,-0.0,1.0,-1.9219940591502003,-2.06224977398941,0.0
2019-03-13,-0.0,-1.500875543161035,-0.0,1.0,-1.930540242557883,-2.0540891108372787,0.0
2019-03-14,-0.0,-1.5091648380018072,-0.0,1.0,-1.9023492965018718,-2.0426616754872855,0.0
2019-03-15,-0.0,-1.509179370742783,-0.0,1.0,-1.91417450535193,-2.0638339279922153,0.0
2019-03-18,-0.0,-1.5435546875000001,-0.0,1.0,-1.9055989583333337,-2.0612630208333336,0.0
2019-03-19,-0.0,-1.5506213211249182,-0.0,1.0,-1.9132766514061479,-2.0763243950294306,0.0
2019-03-20,-0.0,-1.5542785840940436,-0.0,1.0,-1.9186313784724505,-2.094371839495633,0.0
2019-03-21,-0.0,-1.5557602473846965,-0.0,1.0,-1.964800315810251,-2.0588196591881047,0.0
2019-03-22,-0.0,-1.5343095410072887,-0.0,1.0,-2.0055814564318073,-2.0265283340994156,0.0
2019-03-25,-0.0,-1.3968131088316882,-0.0,1.0,-2.033546222824334,-2.020901877298239,0.0
2019-03-26,-0.0,-1.4100700752660265,-0.0,1.0,-2.0260186867376073,-2.0523617960031144,0.0
2019-03-27,-0.0,-1.3446331304069208,-0.0,1.0,-2.025696892021788,-2.037872476770266,0.0
2019-03-28,-0.0,-1.3284229322109558,-0.0,1.0,-1.9967476563994642,-2.051909954722275,0.0
2019-03-29,-0.0,-1.3244260204081633,-0.0,1.0,-1.9975127551020408,-2.0556122448979592,0.0
2019-04-01,-0.0,-1.344651192531492,-0.0,1.0,-2.003452906196048,-2.046166634695313,0.0
2019-04-02,-0.0,-1.3588568518872128,-0.01336643116287951,1.0,-2.006046718859398,-1.9866972185093248,0.0
2019-04-03,-0.0,-1.3594833619647515,-0.01418845835719285,1.0,-2.004453776165935,-1.9844117834192276,0.0
2019-04-04,-0.0,-1.3566460340756814,-0.01773977410503478,1.0,-2.0218875630144857,-1.9848765235147725,0.0
2019-04-05,-0.0,-1.342935615738375,-0.022483392948390392,1.0,-2.0288068472151255,-1.993101686254471,0.0
2019-04-08,-0.0,-1.3322481807736501,-0.026235158942933743,1.0,-2.031660921741351,-1.993106089620835,0.0
2019-04-09,-0.0,-1.3143754808925368,-0.05501410618107208,1.0,-2.062323672736599,-1.9801872274942294,0.0
2019-04-10,-0.0,-1.2873497058071117,-0.07316449219749296,1.0,-2.061013046815042,-1.9739703248912763,0.0
2019-04-11,-0.0,-1.2526040002556074,-0.10959166719918205,1.0,-2.0755958847210687,-1.9523931241612886,0.0
2019-04-12,-0.0,-1.2538962698007154,-0.10756259580991313,1.0,-2.0724961676034743,-1.9533086356668372,0.0
2019-04-15,-0.0,-1.2587309709607266,-0.10630676730203402,1.0,-2.0675450940258413,-1.9637328898554431,0.0
2019-04-16,-0.0,-1.257195855187412,-0.11398234616860688,1.0,-2.065370346680312,-1.9597671741077138,0.0
2019-04-17,-0.0,-1.2354975028812907,-0.11909335382251246,1.0,-2.0760660776027655,-1.9720834934050453,0.0
2019-04-18,-0.0,-1.2342601470118248,-0.13416426973473955,1.0,-2.063726430169383,-1.9596676254394372,0.0
2019-04-22,-0.0,-1.2430176565008024,-0.13264847512038525,1.0,-2.075056179775281,-1.9698876404494383,0.0
2019-04-23,-0.0,-1.2596464059878694,-0.13517873273970835,1.0,-2.0759452832623566,-1.981739579300555,0.0
2019-04-24,-0.0,-1.2399253250933435,-0.14233294708381614,1.0,-2.06720741599073,-1.9879618900476372,0.0
2019-04-25,-0.0,-1.2539168716819888,-0.1684578531658682,1.0,-2.076783633303121,-1.9750097112521043,0.0
2019-04-26,-0.0,-1.2497889747419,-0.16128822803714044,1.0,-2.0878514382182973,-1.9941562236218426,0.0
2019-04-29,-0.0,-1.241828793774319,-0.15181582360570686,1.0,-2.08988326848249,-2.001556420233463,0.0
2019-04-30,-0.0,-1.247247765833441,-0.15341277036653284,1.0,-2.0852221214868543,-1.9899624400984328,0.0
2019-05-01,-0.0,-1.2296185974227805,-0.16926762934662953,1.0,-2.0915625202357053,-1.9849770122385544,0.0
2019-05-02,-0.0,-1.235644461707775,-0.16041949893183144,1.0,-2.0800155369974753,-1.9977341878681945,0.0
2019-05-03,-0.0,-1.2156184759916493,-0.16101252609603342,1.0,-2.1208246346555324,-2.026552713987474,0.0
2019-05-06,-0.0,-1.1916596187626047,-0.16427037928566782,1.0,-2.1215926094593716,-2.028300045540303,0.0
2019-05-07,-0.0,-1.193695453953367,-0.16803438843298163,1.0,-2.1208154226911553,-2.030415526898528,0.0
2019-05-08,-0.0,-1.1824930604867343,-0.1932089600413143,1.0,-2.0750758504938354,-2.0046478600477697,0.0
2019-05-09,-0.0,-1.17718901453958,-0.19747980613893376,1.0,-2.084717285945073,-2.0026494345718904,0.0
2019-05-10,-0.0,-1.1805825242718446,-0.19527508090614887,1.0,-2.0850485436893202,-2.0115857605177996,0.0
2019-05-13,-0.0,-1.1859560396809958,-0.1815470401348635,1.0,-2.0917460934967256,-2.0245088504182065,0.0
2019-05-14,-0.0,-1.0527520020338121,-0.2971907970001271,1.0,-2.0284733697724673,-1.977183170204652,0.0
2019-05-15,-0.0,-1.0617370295015258,-0.30703204476093593,1.0,-2.0350966429298065,-1.9542217700915565,0.0
2019-05-16,-0.0,-1.0641164135476902,-0.3170871195272288,1.0,-2.0240198258880344,-1.9492279341678846,0.0
2019-05-17,-0.0,-1.047467548994655,-0.332654619496055,1.0,-2.0039450241791803,-1.9788750318147112,0.0
2019-05-20,-0.0,-1.0290830581661163,-0.3493776987553975,1.0,-1.9948564897129792,-1.9766319532639065,0.0
2019-05-21,-0.0,-1.0301953818827707,-0.3536538949505202,1.0,-1.986234458259325,-1.973483887338239,0.0
2019-05-22,-0.0,-1.0048192771084337,-0.3800887761572606,1.0,-1.9894736842105263,-1.9667089410272667,0.0
2019-05-23,-0.0,-0.9961336122203207,-0.40774545224060343,1.0,-1.9963237624389936,-1.9381377955251315,0.0
2019-05-24,-0.0,-0.9561187819179119,-0.42746358993758277,1.0,-1.9851837841245823,-1.935943509236492,0.0
2019-05-28,-0.0,-0.9538538916132276,-0.4190242675719854,1.0,-1.9781214635986417,-1.9359989940902802,0.0
2019-05-29,-0.0,-0.9754170324846357,-0.4252477110247084,1.0,-1.9752288975291612,-1.895271541452402,0.0
2019-05-30,-0.0,-0.9746447129531084,-0.41620234145119883,1.0,-1.9740186564828144,-1.8956363864020533,0.0
2019-05-31,-0.0,-0.9752004008016033,-0.42284569138276556,1.0,-1.9759519038076154,-1.8885270541082166,0.0
2019-06-03,-0.0,-0.972888944161174,-0.4523069269991295,1.0,-1.9599552294490734,-1.8329809725158563,0.0
2019-06-04,-0.0,-0.9843234836702955,-0.48902021772939347,1.0,-1.9833281493001553,-1.7641679626749611,0.0
2019-06-05,-0.0,-0.9694707861731415,-0.5132456408687672,1.0,-1.9708167635362497,-1.6645457326399509,0.0
2019-06-06,-0.0,-0.9980390955328144,-0.47821557693486116,1.0,-1.954960475519333,-1.6965500337030455,0.0
2019-06-07,-0.0,-1.0348368170150348,-0.48032025424764696,1.0,-1.9191419141914194,-1.677423297885344,0.0
2019-06-10,-0.0,-1.0410733844468782,-0.4877692588535961,1.0,-1.8835341365461844,-1.672629913593769,0.0
2019-06-11,-0.0,-1.0422526598997188,-0.522135257429375,1.0,-1.882964412376177,-1.667420814479638,0.0
2019-06-12,-0.0,-1.0326100207241253,-0.5188955260270632,1.0,-1.8763866877971473,-1.6674996952334509,0.0
2019-06-13,-0.0,-1.0632842002679985,-0.5422097697648922,1.0,-1.8466317456450239,-1.6387501522718968,0.0
2019-06-14,-0.0,-1.0529290228488088,-0.5438138065143412,1.0,-1.8474720466699075,-1.6325960136120563,0.0
2019-06-17,-0.0,-1.0495079577208117,-0.5453164864536509,1.0,-1.8486818126594582,-1.6310897825294621,0.0
2019-06-18,-0.0,-1.0617119301648885,-0.5469204655674103,1.0,-1.8329898157129003,-1.620514064015519,0.0
2019-06-19,-0.0,-1.031340579710145,-0.5776570048309179,1.0,-1.82512077294686,-1.6045289855072464,0.0
2019-06-20,-0.0,-1.0460096735187425,-0.5726723095525997,1.0,-1.8218863361547764,-1.6053808948004837,0.0
2019-06-21,-0.0,-1.0624886356748895,-0.5686405236681011,1.0,-1.8136250681859507,-1.6162191647978665,0.0
2019-06-24,-0.0,-1.0237149318501313,-0.5685471548193876,1.0,-1.8434692255974572,-1.6763645253957582,0.0
2019-06-25,-0.0,-1.0177272449416224,-0.5677608655785806,1.0,-1.847301179778715,-1.6800537930191328,0.0
2019-06-26,-0.0,-1.0159050590322383,-0.5492139230439835,1.0,-1.8283477090597662,-1.7238637058787545,0.0
2019-06-27,-0.0,-1.0218316711262467,-0.535332036000973,1.0,-1.8080758939430794,-1.7159450255412307,0.0
2019-06-28,-0.0,-1.02475487229149,-0.5375862486381794,1.0,-1.7872533591574868,-1.7029415325021182,0.0
2019-07-01,-0.0,-1.0567223009176574,-0.5262671675802181,1.0,-1.8156679189505454,-1.7601157849356408,0.0
2019-07-02,-0.0,-1.0709267931969435,-0.5167611535617451,1.0,-1.8086024155780132,-1.7659600690165147,0.0
2019-07-03,-0.0,-1.0761740416615309,-0.5127573030938001,1.0,-1.8063601627018369,-1.7677184765191667,0.0
2019-07-05,-0.0,-1.0698089956869994,-0.5093653727664817,1.0,-1.806962415280345,-1.7752926678989525,0.0
2019-07-08,-0.0,-1.0636603149316832,-0.5143679921573433,1.0,-1.7921695974511365,-1.7568776423013297,0.0
2019-07-09,-0.0,-1.0523448022529691,-0.5154891637076037,1.0,-1.7906207909881229,-1.7636831149748988,0.0
2019-07-10,-0.0,-1.043029893806396,-0.5104045178319317,1.0,-1.806027868148057,-1.778896323123197,0.0
2019-07-11,-0.0,-1.0244066141924462,-0.5391421075111354,1.0,-1.7898590518030384,-1.7481847580694367,0.0
2019-07-12,-0.0,-1.0133909550185647,-0.5458031529612272,1.0,-1.7950575202386025,-1.732485239515491,0.0
2019-07-15,-0.0,-1.0243174061433447,-0.553388590931253,1.0,-1.7894929302779132,-1.7273890784982935,0.0
2019-07-16,-0.0,-1.0254159809837264,-0.578472603157189,1.0,-1.7841165356250381,-1.7068933991588957,0.0
2019-07-17,-0.0,-1.0460245951540241,-0.5686107390722026,1.0,-1.7773651528065262,-1.695908924875198,0.0
2019-07-18,-0.0,-1.0429983625447268,-0.5569167323670325,1.0,-1.7766996179271028,-1.6880344472072288,0.0
2019-07-19,-0.0,-0.9899682327370005,-0.42317338237752883,1.0,-1.6293261996321684,-1.5307362202530235,0.0
2019-07-22,-0.0,-0.9681314994968132,-0.40394722129039473,1.0,-1.6386559320138658,-1.580230347758023,0.0
2019-07-23,-0.0,-0.9810821462755476,-0.39614886549180794,1.0,-1.653848319351388,-1.5992342773492485,0.0
2019-07-24,-0.0,-0.9794127573405332,-0.39937000787490157,1.0,-1.6511981100236246,-1.594892563842952,0.0
2019-07-25,-0.0,-0.9611476054123858,-0.4066026612767391,1.0,-1.664926169221268,-1.5818314524731907,0.0
2019-07-26,-0.0,-0.9645007032348806,-0.4014627285513362,1.0,-1.6722362869198313,-1.587679324894515,0.0
2019-07-29,-0.0,-0.9169499206888737,-0.4085089508271017,1.0,-1.6927826875141627,-1.6468388851121685,0.0
2019-07-30,-0.0,-0.9242407071622847,-0.4114347234814143,1.0,-1.6897665457842248,-1.6409224841341796,0.0
2019-07-31,-0.0,-0.9903654295650192,-0.40584915341200617,1.0,-1.6805199247477336,-1.62419474374323,0.0
2019-08-01,-0.0,-1.002109343823043,-0.4156547517245311,1.0,-1.66695171312924,-1.6162134427911747,0.0
2019-08-02,-0.0,-1.0018297215392533,-0.4066556120990337,1.0,-1.674252387214821,-1.6351992681113845,0.0
2019-08-05,-0.0,-1.0068414395768657,-0.41790272507761295,1.0,-1.6817868230424284,-1.6425779004254342,0.0
2019-08-06,-0.0,-0.9989293361884368,-0.39975205680153275,1.0,-1.6128141553026034,-1.623520793418235,0.0
2019-08-07,-0.0,-1.009887084995225,-0.37582158305713165,1.0,-1.6001910005055895,-1.6317622605471602,0.0
2019-08-08,-0.0,-1.0123720616353618,-0.37419862782589136,1.0,-1.6026318749297042,-1.6344618153188617,0.0
2019-08-09,-0.0,-0.9930268883186433,-0.35529398638848597,1.0,-1.5796608278478186,-1.650451857636952,0.0
2019-08-12,-0.0,-0.9866295264623957,-0.37114206128133703,1.0,-1.5806685236768803,-1.6325905292479108,0.0
2019-08-13,-0.0,-0.9803035375516127,-0.3649704274076554,1.0,-1.5920098203325523,-1.642450619350519,0.0
2019-08-14,-0.0,-0.9913439129952282,-0.357951392742204,1.0,-1.5716346687382088,-1.6278437465320166,0.0
2019-08-15,-0.0,-1.024596422338569,-0.3735820244328098,1.0,-1.5313045375218148,-1.524214659685864,0.0
2019-08-16,-0.0,-1.010703363914373,-0.38379204892966357,1.0,-1.5440694626474443,-1.5222804718217562,0.0
2019-08-19,-0.0,-0.9757001198648795,-0.40089353819330936,1.0,-1.5639642584722677,-1.507900185245723,0.0
2019-08-20,-0.0,-0.9991323680928367,-0.3923323030204436,1.0,-1.5566400954395099,-1.4745946532183722,0.0
2019-08-21,-0.0,-0.9994044718748307,-0.418223160630177,1.0,-1.5406312598126792,-1.4555790157544257,0.0
2019-08-22,-0.0,-1.004593353147798,-0.4043231559038098,1.0,-1.5382869494731155,-1.4566873817887058,0.0
2019-08-23,-0.0,-1.005891891891892,-0.4054054054054054,1.0,-1.5394594594594595,-1.4545945945945946,0.0
2019-08-26,-0.0,-0.9788469735720375,-0.3995630861040068,1.0,-1.5231777493606138,-1.4266837169650468,0.0
2019-08-27,-0.0,-0.9740943667216342,-0.389435608277036,1.0,-1.51758072237885,-1.4383211872971968,0.0
2019-08-28,-0.0,-0.9577718832891247,-0.4050397877984085,1.0,-1.5230769230769232,-1.4191511936339525,0.0
2019-08-29,-0.0,-0.945923019828226,-0.4174530802672039,1.0,-1.5306436220973385,-1.4076450005301666,0.0
2019-08-30,-0.0,-0.9507539808077613,-0.4151112517135927,1.0,-1.5094906675102815,-1.3972371612358958,0.0
