Date,IWF,IWM,MTUM,SPY,TFSL,VLUE,VXX
2019-02-26,-0.0,-0.5295613742494997,-0.0,-0.23859656437625082,1.0,-0.3165652101400934,0.0
2019-02-27,-0.0,-0.5365736485921965,-0.0,-0.2419166179296516,1.0,-0.31021806333026986,0.0
2019-02-28,-0.0,-0.5386480498306927,-0.0,-0.2445967977927344,1.0,-0.3069478700723214,0.0
2019-03-01,-0.0,-0.5384165325866644,-0.0,-0.24830223373801116,1.0,-0.3028397099692835,0.0
2019-03-04,-0.0,-0.5317045644541047,-0.0,-0.2463216853369002,1.0,-0.31192526333389065,0.0
2019-03-05,-0.0,-0.5205783738474434,-0.0,-0.26424979044425817,1.0,-0.3107292539815591,0.0
2019-03-06,-0.0,-0.5174408854603387,-0.0,-0.27092067751131976,1.0,-0.30789870870367264,0.0
2019-03-07,-0.0,-0.507231210364386,-0.0,-0.28284392724837276,1.0,-0.30289457711546913,0.0
2019-03-08,-0.0,-0.5124642760289546,-0.0,-0.2740263262198302,1.0,-0.29958069966831463,0.0
2019-03-11,-0.0,-0.5126093989796342,-0.0,-0.2708324692023726,1.0,-0.29045169853581654,0.0
2019-03-12,-0.0,-0.5019610284504763,-0.0,-0.2750420220382245,1.0,-0.29815933096764824,0.0
2019-03-13,-0.0,-0.5070654439349729,-0.0,-0.2783659858274281,1.0,-0.2987703209670696,0.0
2019-03-14,-0.0,-0.5075410382468127,-0.0,-0.27847679360053323,1.0,-0.2971419048412632,0.0
2019-03-15,-0.0,-0.4983921486740447,-0.0,-0.2817080810190019,1.0,-0.30801837544372523,0.0
2019-03-18,-0.0,-0.5083614153327717,-0.0,-0.28744734625105306,1.0,-0.3103411962931761,0.0
2019-03-19,-0.0,-0.5075561176098641,-0.0,-0.2886078617346401,1.0,-0.3115396775213405,0.0
2019-03-20,-0.0,-0.5118572484426143,-0.0,-0.2875514729173266,1.0,-0.3123007074226586,0.0
2019-03-21,-0.0,-0.513297196578301,-0.0,-0.2806809519776404,1.0,-0.3234098416193783,0.0
2019-03-22,-0.0,-0.5095034374135325,-0.0,-0.2989804823021093,1.0,-0.31994551220654277,0.0
2019-03-25,-0.0,-0.4885044099917511,-0.0,-0.3092281985659595,1.0,-0.3173713488017936,0.0
2019-03-26,-0.0,-0.49054846425774223,-0.0,-0.30922292076797697,1.0,-0.31703393238923816,0.0
2019-03-27,-0.0,-0.49138774295070814,-0.0,-0.31165738102326374,1.0,-0.32343809807340623,0.0
2019-03-28,-0.0,-0.4918329150538092,-0.0,-0.3096899059934493,1.0,-0.32532221702326775,0.0
2019-03-29,-0.0,-0.49092609120659614,-0.0,-0.30946916571039995,1.0,-0.3246631816056781,0.0
2019-04-01,-0.0,-0.4950720081566762,-0.0,-0.31048472747355454,1.0,-0.31855643825141255,0.0
2019-04-02,-0.0,-0.5044810271404054,-0.0,-0.3247102692853662,1.0,-0.28949765884870443,0.0
2019-04-03,-0.0,-0.5061102388933679,-0.0,-0.31713837145160606,1.0,-0.29838333262612976,0.0
2019-04-04,-0.0,-0.5040543409042666,-0.0,-0.3143493950329017,1.0,-0.3042878369772872,0.0
2019-04-05,-0.0,-0.4986714847486449,-0.0,-0.3191625039855458,1.0,-0.30779041343394625,0.0
2019-04-08,-0.0,-0.4938911671589147,-0.0,-0.3217389456685719,1.0,-0.30916006204449353,0.0
2019-04-09,-0.0,-0.48503950422727177,-0.0,-0.3428029899695466,1.0,-0.30176544498157887,0.0
2019-04-10,-0.0,-0.4753195380787308,-0.0,-0.34476085153442076,1.0,-0.30660768592756427,0.0
2019-04-11,-0.0,-0.46965053420167713,-0.0,-0.3575958796237177,1.0,-0.3010471204188481,0.0
2019-04-12,-0.0,-0.46984208061975913,-0.0,-0.35751074788234793,1.0,-0.30094070574213594,0.0
2019-04-15,-0.0,-0.47043045088772517,-0.0,-0.3563460637799634,1.0,-0.30206071443777405,0.0
2019-04-16,-0.0,-0.47256772874424946,-0.0,-0.35536292383711027,1.0,-0.30190407224399385,0.0
2019-04-17,-0.0,-0.49119170984455957,-0.0,-0.3326847837580628,1.0,-0.29095907793169085,0.0
2019-04-18,-0.0,-0.48991888760139046,-0.0,-0.31450542505003687,1.0,-0.30241230380280204,0.0
2019-04-22,-0.0,-0.48851638413326043,-0.0,-0.3131073066083372,1.0,-0.3016236907415976,0.0
2019-04-23,-0.0,-0.4994833294670913,-0.0,-0.307028828106877,1.0,-0.3023471604209283,0.0
2019-04-24,-0.0,-0.4986609872846509,-0.0,-0.30740358054108763,1.0,-0.30261687366889484,0.0
2019-04-25,-0.0,-0.49693342044807887,-0.0,-0.30524585326785675,1.0,-0.30541446245284215,0.0
2019-04-26,-0.0,-0.4919274845408691,-0.0,-0.30973133824367394,1.0,-0.30880273515817913,0.0
2019-04-29,-0.0,-0.48911692197475715,-0.0,-0.307317895446596,1.0,-0.3106470848521882,0.0
2019-04-30,-0.0,-0.48323757812993245,-0.0,-0.3041437801207989,1.0,-0.31712860660395226,0.0
2019-05-01,-0.0,-0.46789165415600614,-0.0,-0.31759457002093333,1.0,-0.32901275030131305,0.0
2019-05-02,-0.0,-0.47622797309951476,-0.0,-0.3216140291138163,1.0,-0.3303609432195454,0.0
2019-05-03,-0.0,-0.49152324959914484,-0.0,-0.31754142169962585,1.0,-0.3288508818813469,0.0
2019-05-06,-0.0,-0.5106683162944151,-0.0,-0.32041848451303423,1.0,-0.33947602613357647,0.0
2019-05-07,-0.0,-0.5067516145165148,-0.0,-0.3242731957642045,1.0,-0.3434082063102046,0.0
2019-05-08,-0.0,-0.5006938120636573,-0.0,-0.3229911972594423,1.0,-0.344477689605828,0.0
2019-05-09,-0.0,-0.5001951008020811,-0.0,-0.32670713201820945,1.0,-0.3408844569694342,0.0
2019-05-10,-0.0,-0.5010619852622454,-0.0,-0.3280234070221067,1.0,-0.338209796272215,0.0
2019-05-13,-0.0,-0.5008784677786695,-0.0,-0.3310196733401297,1.0,-0.3371364119471618,0.0
2019-05-14,-0.0,-0.4747901879139609,-0.0,-0.3419775193631206,1.0,-0.34068304890940865,0.0
2019-05-15,-0.0,-0.4687406393084856,-0.0,-0.33291967991783983,1.0,-0.3379263126363986,0.0
2019-05-16,-0.0,-0.47301743291745,-0.0,-0.327422662792685,1.0,-0.335925482823449,0.0
2019-05-17,-0.0,-0.46949522627049706,-0.0,-0.3306717472278118,1.0,-0.3405189022562829,0.0
2019-05-20,-0.0,-0.46250721631850156,-0.0,-0.33383223930381234,1.0,-0.3418289892877761,0.0
2019-05-21,-0.0,-0.46160258191377945,-0.0,-0.33413127578173424,1.0,-0.34161198623549277,0.0
2019-05-22,-0.0,-0.45511589191957996,-0.0,-0.34234003500234766,1.0,-0.3368335681051777,0.0
2019-05-23,-0.0,-0.4554742657253162,-0.0,-0.3478872939018407,1.0,-0.32962907663758717,0.0
2019-05-24,-0.0,-0.44254377566434755,-0.0,-0.3508435990723602,1.0,-0.33422693134188636,0.0
2019-05-28,-0.0,-0.44591259202519257,-0.0,-0.34729137410102556,1.0,-0.3345461509000383,0.0
2019-05-29,-0.0,-0.4560764293431059,-0.0,-0.34236447984409096,1.0,-0.31988899951278416,0.0
2019-05-30,-0.0,-0.45445117046945777,-0.0,-0.34013461457054567,1.0,-0.3219743470346696,0.0
2019-05-31,-0.0,-0.4614359451683872,-0.0,-0.3348916906413945,1.0,-0.31911067862582504,0.0
2019-06-03,-0.0,-0.4679315930078462,-0.0,-0.34676791686825553,1.0,-0.28883653421401373,0.0
2019-06-04,-0.0,-0.4712621930709721,-0.0,-0.3501513622603431,1.0,-0.2808400605449041,0.0
2019-06-05,-0.0,-0.4605499602992185,-0.0,-0.350202682937022,1.0,-0.2787621714237954,0.0
2019-06-06,-0.0,-0.46694784315363097,-0.0,-0.3431118720507788,1.0,-0.2778636154841943,0.0
2019-06-07,-0.0,-0.46616635658590627,-0.0,-0.3448167736271087,1.0,-0.27944896210046616,0.0
2019-06-10,-0.0,-0.4648593329016897,-0.0,-0.3431775935169908,1.0,-0.28056141523423633,0.0
2019-06-11,-0.0,-0.46875523187677887,-0.0,-0.3464130252804286,1.0,-0.2775824543780345,0.0
2019-06-12,-0.0,-0.47095505147735833,-0.0,-0.3429103540637817,1.0,-0.27871013643592535,0.0
2019-06-13,-0.0,-0.4611774032042723,-0.0,-0.34078771695594123,1.0,-0.28414969959946595,0.0
2019-06-14,-0.0,-0.45765645527912746,-0.0,-0.35209475945196334,1.0,-0.27560319479490336,0.0
2019-06-17,-0.0,-0.44702707226243776,-0.0,-0.37217038369806266,1.0,-0.27294029038871914,0.0
2019-06-18,-0.0,-0.4354852267473627,-0.0,-0.37967049132097674,1.0,-0.28630269406968434,0.0
2019-06-19,-0.0,-0.4295065458207452,-0.0,-0.38507049345417926,1.0,-0.2834634105404498,0.0
2019-06-20,-0.0,-0.4287542214670778,-0.0,-0.3851865836007803,1.0,-0.28368258762821724,0.0
2019-06-21,-0.0,-0.4320265139596837,-0.0,-0.3803830260315063,1.0,-0.2851928764709584,0.0
2019-06-24,-0.0,-0.43392778372928353,-0.0,-0.37941899300523035,1.0,-0.2871636524040582,0.0
2019-06-25,-0.0,-0.4293187117917691,-0.0,-0.3825339803785635,1.0,-0.2889225016281171,0.0
2019-06-26,-0.0,-0.4270095246105002,-0.0,-0.36439519774605245,1.0,-0.3111583019701016,0.0
2019-06-27,-0.0,-0.4270642491629288,-0.0,-0.37635563417356327,1.0,-0.30244066797228714,0.0
2019-06-28,-0.0,-0.4273655404694243,-0.0,-0.37518155983580675,1.0,-0.30249447426586673,0.0
2019-07-01,-0.0,-0.4322947368421053,-0.0,-0.36974736842105266,1.0,-0.30322105263157895,0.0
2019-07-02,-0.0,-0.43911990735866935,-0.0,-0.3608800926413307,1.0,-0.3054847878724076,0.0
2019-07-03,-0.0,-0.44161144419901127,-0.0,-0.3569790680551173,1.0,-0.3051015041548333,0.0
2019-07-05,-0.0,-0.45367438934898835,-0.0,-0.34299192787503935,1.0,-0.29996855016249085,0.0
2019-07-08,-0.0,-0.4594475923641458,-0.0,-0.32853827336023583,1.0,-0.3028833085913814,0.0
2019-07-09,-0.0,-0.45799899699097296,-0.0,-0.3281302240053494,1.0,-0.3034729187562688,0.0
2019-07-10,-0.0,-0.45360565856108487,-0.0,-0.33647930356171263,1.0,-0.3025572343364165,0.0
2019-07-11,-0.0,-0.45380668132788776,-0.0,-0.33884176353544876,1.0,-0.30179076343072575,0.0
2019-07-12,-0.0,-0.4504893434205839,-0.0,-0.3401722656495589,1.0,-0.30502755831255113,0.0
2019-07-15,-0.0,-0.4464943876696264,-0.0,-0.34951415647512146,1.0,-0.29816552186295864,0.0
2019-07-16,-0.0,-0.4481169620041054,-0.0,-0.35120020108080935,1.0,-0.2952955468979096,0.0
2019-07-17,-0.0,-0.4964635364635365,-0.0,-0.268971028971029,1.0,-0.2325674325674326,0.0
2019-07-18,-0.0,-0.49782495909326735,-0.0,-0.2735562916550265,1.0,-0.22406912240092589,0.0
2019-07-19,-0.0,-0.49742607446426435,-0.0,-0.2734147412107427,1.0,-0.2244702502095056,0.0
2019-07-22,-0.0,-0.48670393292074265,-0.0,-0.2760431223797165,1.0,-0.23365941305649832,0.0
2019-07-23,-0.0,-0.4849669032618231,-0.0,-0.2736262859877183,1.0,-0.23520615679081266,0.0
2019-07-24,-0.0,-0.48716622229296824,-0.0,-0.2753989414620558,1.0,-0.22718771140912888,0.0
2019-07-25,-0.0,-0.4833949807103369,-0.0,-0.28119158413872647,1.0,-0.22403849978125126,0.0
2019-07-26,-0.0,-0.49466149716671637,-0.0,-0.27436126851575704,1.0,-0.21924644596878418,0.0
2019-07-29,-0.0,-0.5046646822622212,-0.0,-0.28241804343048926,1.0,-0.2106398705475758,0.0
2019-07-30,-0.0,-0.5038672928949736,-0.0,-0.2829219546317578,1.0,-0.2118117317877486,0.0
2019-07-31,-0.0,-0.4899835730598181,-0.0,-0.29211907528346487,1.0,-0.22118273969309665,0.0
2019-08-01,-0.0,-0.48510903928636157,-0.0,-0.2996919111576488,1.0,-0.22885161394253037,0.0
2019-08-02,-0.0,-0.48869970609101043,-0.0,-0.2975575149488193,1.0,-0.24068105807236242,0.0
2019-08-05,-0.0,-0.484903748733536,-0.0,-0.2988247213779128,1.0,-0.24261398176291793,0.0
2019-08-06,-0.0,-0.48281112268611265,-0.0,-0.2734794454683869,1.0,-0.24707508614472312,0.0
2019-08-07,-0.0,-0.49170530860249445,-0.0,-0.2565358170770707,1.0,-0.250499680204669,0.0
2019-08-08,-0.0,-0.49163317939183104,-0.0,-0.2575421339890841,1.0,-0.25006497530938243,0.0
2019-08-09,-0.0,-0.484697933227345,-0.0,-0.24666136724960255,1.0,-0.25594197138314784,0.0
2019-08-12,-0.0,-0.4819516459065896,-0.0,-0.26288813397699506,1.0,-0.24177046705206906,0.0
2019-08-13,-0.0,-0.4746925823086077,-0.0,-0.2622173740579135,1.0,-0.24642998809996033,0.0
2019-08-14,-0.0,-0.4793244606166077,-0.0,-0.2543160559258014,1.0,-0.2439337908121898,0.0
2019-08-15,-0.0,-0.4879434291198997,-0.0,-0.24978942626001446,1.0,-0.22107304460245636,0.0
2019-08-16,-0.0,-0.4884263342545226,-0.0,-0.24680033711608942,1.0,-0.2247505928931224,0.0
2019-08-19,-0.0,-0.4829737711972148,-0.0,-0.24822500831263325,1.0,-0.22469536644043264,0.0
2019-08-20,-0.0,-0.489679479689995,-0.0,-0.24151964793394867,1.0,-0.21608832807570977,0.0
2019-08-21,-0.0,-0.4901720618256052,-0.0,-0.24491105278506856,1.0,-0.2091183046563624,0.0
2019-08-22,-0.0,-0.4904463540959438,-0.0,-0.24886035188454148,1.0,-0.20051987352330702,0.0
2019-08-23,-0.0,-0.4871441600527817,-0.0,-0.2481710748452448,1.0,-0.20518890807831877,0.0
2019-08-26,-0.0,-0.4850659874971059,-0.0,-0.24550436057729413,1.0,-0.19888863162769163,0.0
2019-08-27,-0.0,-0.4839269195189639,-0.0,-0.24227181621954977,1.0,-0.20102913968547642,0.0
2019-08-28,-0.0,-0.48050449896177805,-0.0,-0.23992540183034683,1.0,-0.202203337691302,0.0
2019-08-29,-0.0,-0.468674374831944,-0.0,-0.24839626627741712,1.0,-0.20356854761264548,0.0
2019-08-30,-0.0,-0.46551062687025246,-0.0,-0.2508248292795212,1.0,-0.2018721706437505,0.0
2019-09-03,-0.0,-0.4684819526797536,-0.0,-0.2510697906472474,1.0,-0.19935524725116574,0.0
2019-09-04,-0.0,-0.45414059200675705,-0.0,-0.2555188697354782,1.0,-0.20994740277191232,0.0
2019-09-05,-0.0,-0.4587092695822079,-0.0,-0.25598145700438674,1.0,-0.20090799379346014,0.0
2019-09-06,-0.0,-0.4549056963231091,-0.0,-0.2650028576871785,1.0,-0.18523528291103067,0.0
2019-09-09,-0.0,-0.4531074307712832,-0.0,-0.2644698976577538,1.0,-0.1882182538926264,0.0
2019-09-10,-0.0,-0.4542944726871157,-0.0,-0.2607338017174083,1.0,-0.18897203023552486,0.0
2019-09-11,-0.0,-0.4405199479286316,-0.0,-0.3194348725017229,1.0,-0.15443372386859636,0.0
2019-09-12,-0.0,-0.4346112095069417,-0.0,-0.3143080233864671,1.0,-0.15551619722333315,0.0
2019-09-13,-0.0,-0.4321967749919089,-0.0,-0.32004492927446837,1.0,-0.1515220743617568,0.0
2019-09-16,-0.0,-0.43052647607446043,-0.0,-0.32131028969507786,1.0,-0.1515284175263619,0.0
2019-09-17,-0.0,-0.40618042737807547,-0.0,-0.33103723859722567,1.0,-0.165642303959812,0.0
2019-09-18,-0.0,-0.4027724883844924,-0.0,-0.33690684743697163,1.0,-0.16450224693426765,0.0
2019-09-19,-0.0,-0.39985540059742386,-0.0,-0.3403032782206663,1.0,-0.16248406552636085,0.0
