Date,IWF,IWM,MTUM,RDY,SPY,VLUE,VXX
2018-11-21,-0.1279697219515851,-0.8558794873716555,-0.0,1.0,-0.9205575957430863,-0.8428764145994154,0.0
2018-11-23,-0.1294377314728218,-0.8428416445325652,-0.0,1.0,-0.9250682727918896,-0.8436272492611574,0.0
2018-11-26,-0.12810814859197123,-0.8526812462552427,-0.0,1.0,-0.9229703415218694,-0.8409601557819053,0.0
2018-11-27,-0.11129854550907183,-0.8702579097315939,-0.0,1.0,-0.9258134652871495,-0.8413180386864597,0.0
2018-11-28,-0.11456886519764255,-0.8612560531551484,-0.0,1.0,-0.9323548181238034,-0.8457149292390854,0.0
2018-11-29,-0.07415230683713174,-0.8459514545117659,-0.0,1.0,-0.9305169538632574,-0.8550676301649065,0.0
2018-11-30,-0.07682501593491058,-0.8625473360578906,-0.0,1.0,-0.9519703048254659,-0.8580855610963218,0.0
2018-12-03,-0.07480241225605874,-0.8625313705659813,-0.0,1.0,-0.9512304753343073,-0.8571749634790425,0.0
2018-12-04,-0.061918115535614125,-0.8711908767994018,-0.0,1.0,-0.9487006917180781,-0.8572069545709478,0.0
2018-12-06,-0.05182516286348582,-0.7868035083888343,-0.0,1.0,-0.970593587363977,-0.8302216399170215,0.0
2018-12-07,-0.04940474023373503,-0.7875632577274547,-0.0,1.0,-0.9717479156806348,-0.8320166017402701,0.0
2018-12-10,-0.016024144001724572,-0.7907519850537131,-0.0,1.0,-0.9737002838357344,-0.8123809865986419,0.0
2018-12-11,-0.0013719402122896961,-0.8016463282547476,-0.0,1.0,-0.9752689724889883,-0.8320456350639035,0.0
2018-12-12,-0.004120432283948386,-0.8022915386561607,-0.0,1.0,-0.9775544872953336,-0.8304839700726496,0.0
2018-12-13,-0.0016093047072162688,-0.8055667312826891,-0.0,1.0,-1.0112285578435318,-0.8390695292783732,0.0
2018-12-14,-0.011560481503229594,-0.7820390487375221,-0.0,1.0,-1.0329565472695243,-0.8434380504991192,0.0
2018-12-17,-0.0,-0.7787235597121251,-0.0,1.0,-1.0128959193365727,-0.8616154604902643,0.0
2018-12-18,-0.0,-0.7587441675407821,-0.0,1.0,-1.000144681158896,-0.8581039534126669,0.0
2018-12-19,-0.0,-0.7677301731996353,-0.0,1.0,-1.010464904284412,-0.8681130355515042,0.0
2018-12-20,-0.0,-0.7525157460363425,-0.0,1.0,-1.0082530949105915,-0.8590458263954246,0.0
2018-12-21,-0.0,-0.7617599130907116,-0.0,1.0,-1.0247691472026073,-0.8346912909650552,0.0
2018-12-24,-0.0,-0.7306299523143667,-0.0,1.0,-1.0081388261446345,-0.8466171883403248,0.0
2018-12-26,-0.0,-0.7484536082474227,-0.0,1.0,-0.9770351937433345,-0.8294347671525062,0.0
2018-12-27,-0.0,-0.688325730697753,-0.0,1.0,-0.8691670890353101,-0.8214563270822774,0.0
2018-12-28,-0.0,-0.6938672072985302,-0.0,1.0,-0.8673086670045617,-0.8177732725122487,0.0
2018-12-31,-0.0,-0.6944885614841347,-0.0,1.0,-0.867130740377792,-0.8175582063325786,0.0
2019-01-02,-0.0,-0.6929800877489032,-0.0,1.0,-0.863449206884914,-0.81852851839352,0.0
2019-01-03,-0.0,-0.6926009649448361,-0.0,1.0,-0.8747258679442627,-0.8066399001315834,0.0
2019-01-04,-0.0,-0.6900569132909273,-0.0,1.0,-0.8537997991295613,-0.8039839303649146,0.0
2019-01-07,-0.0,-0.6507905396576507,-0.0,1.0,-0.8398340520057493,-0.7760682085456684,0.0
2019-01-08,-0.0,-0.6293724616795494,-0.0,1.0,-0.8675160487357527,-0.7783636840036683,0.0
2019-01-09,-0.0,-0.6210491910442884,-0.0,1.0,-0.8658931197908154,-0.7815656152966171,0.0
2019-01-10,-0.0,-0.6182358512132198,-0.0,1.0,-0.8675745403481272,-0.7799222755625225,0.0
2019-01-11,-0.0,-0.6148966780015694,-0.0,1.0,-0.8703897462725608,-0.7843970703635889,0.0
2019-01-14,-0.0,-0.6002762697163416,-0.0,1.0,-0.844036107809438,-0.7681261845867197,0.0
2019-01-15,-0.0,-0.6012155513393574,-0.0,1.0,-0.8441007171109752,-0.7704280155642023,0.0
2019-01-16,-0.0,-0.5882484432380649,-0.0,1.0,-0.8427590611528022,-0.7623503113523871,0.0
2019-01-17,-0.0,-0.5904489925432334,-0.0,1.0,-0.8326193875932096,-0.7500237981913375,0.0
2019-01-18,-0.0,-0.5915704646477566,-0.0,1.0,-0.8372293818553932,-0.769083176105657,0.0
2019-01-22,-0.0,-0.5438855046833039,-0.0,1.0,-0.9691163948385406,-0.7620357634112792,0.0
2019-01-23,-0.0,-0.5278900831607665,-0.0,1.0,-0.9903033888834105,-0.7688262170068698,0.0
2019-01-24,-0.0,-0.5242306680694372,-0.0,1.0,-0.9970410310362966,-0.7664715938979485,0.0
2019-01-25,-0.0,-0.42402803045616877,-0.0,1.0,-1.1426116838487974,-0.802405498281787,0.0
2019-01-28,-0.0,-0.41090259762137393,-0.0,1.0,-1.1580472356052693,-0.8002088878407061,0.0
2019-01-29,-0.0,-0.38998277550744703,-0.0,1.0,-1.1668073896450404,-0.820561315816137,0.0
2019-01-30,-0.0,-0.3895682724140261,-0.0,1.0,-1.1660022971420851,-0.8225795554354435,0.0
2019-01-31,-0.0,-0.398538466743352,-0.0,1.0,-1.1394546315718248,-0.8451857365180323,0.0
2019-02-01,-0.0,-0.3980605567422778,-0.0,1.0,-1.1532906113315022,-0.8392838978740718,0.0
2019-02-04,-0.0,-0.3987410683906091,-0.0,1.0,-1.150153113303845,-0.853623681524328,0.0
2019-02-05,-0.0,-0.4001360312871961,-0.0,1.0,-1.1495323924502636,-0.8511477639857168,0.0
2019-02-06,-0.0,-0.40398206034248435,-0.0,1.0,-1.1448763250883391,-0.8488040228322913,0.0
2019-02-07,-0.0,-0.4034330387491502,-0.0,1.0,-1.1554724677090416,-0.8401427600271923,0.0
2019-02-08,-0.0,-0.4077209270573779,-0.0,1.0,-1.1789603031027067,-0.8266375396798307,0.0
2019-02-11,-0.0,-0.39741607394426687,-0.0,1.0,-1.177713637769302,-0.8609421709102154,0.0
2019-02-12,-0.0,-0.3768341957893244,-0.0,1.0,-1.261749486070745,-0.9057560076557737,0.0
2019-02-13,-0.0,-0.39496756718226533,-0.0,1.0,-1.2609950816166513,-0.9080832561123388,0.0
2019-02-14,-0.0,-0.3647383710504608,-0.0,1.0,-1.305383208406556,-0.9162572176595056,0.0
2019-02-15,-0.0,-0.39132933443482637,-0.0,1.0,-1.2940986315146727,-0.9063611220861321,0.0
2019-02-19,-0.0,-0.3583367005840649,-0.0,1.0,-1.3797524152371154,-0.9352753186643646,0.0
2019-02-20,-0.0,-0.367513511526159,-0.0,1.0,-1.3731754843928086,-0.9359535277032244,0.0
2019-02-21,-0.0,-0.3714664799321859,-0.0,1.0,-1.3802012309733533,-0.9338812516124276,0.0
2019-02-22,-0.0,-0.368110599078341,-0.0,1.0,-1.392036866359447,-0.9265253456221199,0.0
2019-02-25,-0.0,-0.36986505074538084,-0.0,1.0,-1.4126919216327745,-0.9350533477080933,0.0
2019-02-26,-0.0,-0.3698370171913374,-0.0,1.0,-1.4115501972166409,-0.9396814765200565,0.0
2019-02-27,-0.0,-0.36469627209267785,-0.0,1.0,-1.4265186395366105,-0.9218401901084211,0.0
2019-02-28,-0.0,-0.3634572490706319,-0.0,1.0,-1.4247583643122674,-0.9292193308550185,0.0
2019-03-01,-0.0,-0.3696080985522349,-0.0,1.0,-1.4355204882950614,-0.9166325505229075,0.0
2019-03-04,-0.0,-0.36815074819878074,-0.0,1.0,-1.396452983558101,-0.9302050618880472,0.0
2019-03-05,-0.0,-0.35965432831392324,-0.0,1.0,-1.4131740968770863,-0.9360952451598545,0.0
2019-03-06,-0.0,-0.3568240981777613,-0.0,1.0,-1.4315730754927485,-0.9304946076608405,0.0
2019-03-07,-0.0,-0.31095656054745613,-0.0,1.0,-1.489474858673014,-0.9186997917286521,0.0
2019-03-08,-0.0,-0.28985835694050993,-0.0,1.0,-1.5579981114258736,-0.9292540132200189,0.0
2019-03-11,-0.0,-0.29070883064051883,-0.0,1.0,-1.566258586944007,-0.9807729209041716,0.0
2019-03-12,-0.0,-0.23602339181286547,-0.0,1.0,-1.6025730994152045,-1.0600389863547757,0.0
2019-03-13,-0.0,-0.26299335677999214,-0.0,1.0,-1.5985150449394292,-1.0463071512309494,0.0
2019-03-14,-0.0,-0.26398594573492096,-0.0,1.0,-1.5969549092328714,-1.043021666991997,0.0
2019-03-15,-0.0,-0.2472878236008303,-0.0,1.0,-1.6029843731641404,-1.066228018642541,0.0
2019-03-18,-0.0,-0.2754043635496562,-0.0,1.0,-1.6141159639152725,-1.0845288717561496,0.0
2019-03-19,-0.0,-0.2784992208414912,-0.0,1.0,-1.6143365165621129,-1.1028489231629839,0.0
2019-03-20,-0.0,-0.27729810047789244,-0.0,1.0,-1.6176860367053532,-1.1208786795711017,0.0
2019-03-21,-0.0,-0.27989163398164246,-0.0,1.0,-1.6951599207472403,-1.0684565929400347,0.0
2019-03-22,-0.0,-0.279046876922446,-0.0,1.0,-1.7577000369109628,-1.0644711479309354,0.0
2019-03-25,-0.0,-0.20795514139335997,-0.0,1.0,-1.7717132599136716,-1.0543789584089718,0.0
2019-03-26,-0.0,-0.241496181959247,-0.0,1.0,-1.7794111641961696,-1.062558699824411,0.0
2019-03-27,-0.0,-0.23047432603287246,-0.0,1.0,-1.7867776010440883,-1.0612178310697826,0.0
2019-03-28,-0.0,-0.21930039138943247,-0.0,1.0,-1.7756033920417482,-1.082069471624266,0.0
2019-03-29,-0.0,-0.20966293968823962,-0.0,1.0,-1.7791969313637477,-1.0917734432383905,0.0
2019-04-01,-0.0,-0.21362001308044473,-0.0,1.0,-1.7759156311314586,-1.0981033355134073,0.0
2019-04-02,-0.0,-0.23735789087649242,-0.0,1.0,-1.801638075058066,-1.035817611344281,0.0
2019-04-03,-0.0,-0.2378407050758936,-0.0,1.0,-1.8138158968500082,-1.0286029051738208,0.0
2019-04-04,-0.0,-0.23361613180868068,-0.0,1.0,-1.8345014139923765,-1.0304110824214108,0.0
2019-04-05,-0.0,-0.2265596046942557,-0.0,1.0,-1.8559192917438747,-1.0352892732139178,0.0
2019-04-08,-0.0,-0.21686697398748764,-0.0,1.0,-1.86178794863352,-1.0372489298649983,0.0
2019-04-09,-0.0,-0.19428877534201416,-0.0,1.0,-1.915320586780946,-1.0110845557936377,0.0
2019-04-10,-0.0,-0.16115922991667012,-0.0,1.0,-1.9290669512745784,-1.0146545708304258,0.0
2019-04-11,-0.0,-0.13958838269728466,-0.0,1.0,-1.9683687302304562,-1.0,0.0
2019-04-12,-0.0,-0.13998192721596975,-0.0,1.0,-1.9661546044524767,-1.001273309783948,0.0
2019-04-15,-0.0,-0.14073405041464815,-0.0,1.0,-1.9605468429263486,-1.0041875359224897,0.0
2019-04-16,-0.0,-0.1478150156070314,-0.0,1.0,-1.9563003121406277,-1.0029981928700509,0.0
2019-04-17,-0.0,-0.13565253190613422,-0.0,1.0,-1.9886372993001236,-0.9925895430218197,0.0
2019-04-18,-0.0,-0.13131437989287187,-0.0,1.0,-1.9784095591264934,-1.0105892047795633,0.0
2019-04-22,-0.0,-0.1288166364086483,-0.0,1.0,-1.9787918798481599,-1.018484898498102,0.0
2019-04-23,-0.0,-0.14395187870797627,-0.0,1.0,-1.9726433750823995,-1.0033371786420566,0.0
2019-04-24,-0.0,-0.1309655937846837,-0.0,1.0,-1.9685945657088832,-1.0110987791342954,0.0
2019-04-25,-0.0,-0.1178250204415372,-0.0,1.0,-1.974693376941946,-0.9957890433360589,0.0
2019-04-26,-0.0,-0.09056727153833578,-0.0,1.0,-2.010462645087461,-0.9859816903710968,0.0
2019-04-29,-0.0,-0.07457127655220398,-0.0,1.0,-2.0123194040846397,-1.005934596652069,0.0
2019-04-30,-0.0,-0.06375934932766583,-0.0,1.0,-2.0109944006212452,-1.012384027465566,0.0
2019-05-01,-0.0,-0.06305237315875614,-0.0,1.0,-2.0023731587561375,-1.026186579378069,0.0
2019-05-02,-0.0,-0.06796393750254967,-0.0,1.0,-1.9698935258842247,-1.0415697793007792,0.0
2019-05-03,-0.0,-0.08072023517883391,-0.0,1.0,-1.9636207741303284,-1.0385840274375306,0.0
2019-05-06,-0.0,-0.03664153250458528,-0.0,1.0,-1.9784797228449154,-1.0606888119013655,0.0
2019-05-07,-0.0,-0.044811993318939175,-0.0,1.0,-1.9706277752882226,-1.0583778058418543,0.0
2019-05-08,-0.0,-0.07304907481898633,-0.0,1.0,-1.9015285599356395,-1.0479082864038618,0.0
2019-05-09,-0.0,-0.0755827925979332,-0.0,1.0,-1.8993431066250102,-1.0305215092525837,0.0
2019-05-10,-0.0,-0.07514312022098561,-0.0,1.0,-1.903398855038232,-1.024860883141839,0.0
2019-05-13,-0.0,-0.07476335632921546,-0.0,1.0,-1.9017327129793036,-1.0343734959088722,0.0
2019-05-14,-0.0,-0.045506616630456256,-0.0,1.0,-1.8758048587793799,-1.0289156626506024,0.0
2019-05-15,-0.0,-0.05452821242294926,-0.0,1.0,-1.8937490121700644,-1.0030425162004108,0.0
2019-05-16,-0.0,-0.055145170847323725,-0.0,1.0,-1.891961287774047,-1.0031601817104485,0.0
2019-05-17,-0.0,-0.05002178304091252,-0.0,1.0,-1.8784902372371184,-1.0320408729058577,0.0
2019-05-20,-0.0,-0.04813787638668779,-0.0,1.0,-1.8810221870047543,-1.0328050713153725,0.0
2019-05-21,-0.0,-0.05777472305328697,-0.0,1.0,-1.922010188404625,-1.0631923667825665,0.0
2019-05-22,-0.0,-0.05504512891083498,-0.0,1.0,-1.9263366657222647,-1.066054154693002,0.0
2019-05-23,-0.0,-0.06323648103309121,-0.0,1.0,-1.9317594834543987,-1.0405569007263924,0.0
2019-05-24,-0.0,-0.02607899347029782,-0.0,1.0,-1.918537983755375,-1.0369087434304827,0.0
2019-05-28,-0.0,-0.029273538314481436,-0.0,1.0,-1.9158435558387763,-1.0376772343476182,0.0
2019-05-29,-0.0,-0.01586989825981066,-0.0,1.0,-1.8919747024394076,-1.0203087559413915,0.0
2019-05-30,-0.0,-0.014553899748403328,-0.0,1.0,-1.856396361525063,-0.9997290497387264,0.0
2019-05-31,-0.0,-0.013242453748782863,-0.0,1.0,-1.8928529698149952,-0.9887439143135346,0.0
2019-06-03,-0.0,-0.010319723806664665,-0.0,1.0,-1.8454293005103573,-0.8968402882017412,0.0
2019-06-04,-0.0,-0.007865638180643689,-0.0,1.0,-1.8170764144849336,-0.9749211536269332,0.0
2019-06-05,-0.0,-0.0017325147828707015,-0.0,1.0,-1.8746563217957892,-0.8899476479228654,0.0
2019-06-06,-0.0,-0.014713629863776626,-0.0,1.0,-1.8460149017836984,-0.902348159855498,0.0
2019-06-07,-0.0,-0.05619765811512372,-0.0,1.0,-1.8302701883360488,-0.9029898821478646,0.0
2019-06-10,-0.0,-0.05534452632378637,-0.0,1.0,-1.8207475499506192,-0.9224340955709185,0.0
2019-06-11,-0.0,-0.05150001905996264,-0.0,1.0,-1.8400106735790798,-0.9204437159303168,0.0
2019-06-12,-0.0,-0.06167065891030758,-0.0,1.0,-1.8295502072164556,-0.9109159347553324,0.0
2019-06-13,-0.0,-0.07959479015918958,-0.0,1.0,-1.8222636910655803,-0.9065046842866936,0.0
2019-06-14,-0.0,-0.0632843587389042,-0.0,1.0,-1.8681129476584024,-0.8947428833792471,0.0
2019-06-17,-0.0,-0.057951070336391436,-0.0,1.0,-1.8785168195718656,-0.8861620795107034,0.0
2019-06-18,-0.0,-0.04487351733138843,-0.0,1.0,-1.8899466431231047,-0.9038040766189397,0.0
2019-06-19,-0.0,-0.019622065279633515,-0.0,1.0,-1.8891391486924984,-0.9087993891964115,0.0
2019-06-20,-0.0,-0.02451899169949891,-0.0,1.0,-1.8883066212752935,-0.9122900967754274,0.0
2019-06-21,-0.0,-0.03580582227152749,-0.0,1.0,-1.8729964423702232,-0.9166443517845531,0.0
2019-06-24,-0.0,-0.042607190924822146,-0.0,1.0,-1.876831378581042,-0.9260142280330705,0.0
2019-06-25,-0.0,-0.027224486656925326,-0.0,1.0,-1.8873721448896408,-0.9306698454202875,0.0
2019-06-26,-0.0,-0.023586541796739507,-0.0,1.0,-1.8550121401318074,-0.9754499556788839,0.0
2019-06-27,-0.0,-0.0173446131262796,-0.0,1.0,-1.8517016262989145,-0.9938965503920888,0.0
2019-06-28,-0.0,-0.02193897257628428,-0.0,1.0,-1.846620316724604,-0.9939745075318656,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-1.6709062003179649,-0.8620385090973325,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-1.6879636531430802,-0.861534092925851,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-1.6856213588763,-0.8885235355087745,0.0
2019-07-05,-0.0,-0.005875440658049353,-0.0,1.0,-1.6673788412918846,-0.8875832354093223,0.0
2019-07-08,-0.0,-0.009562404464825282,-0.0,1.0,-1.655611247378337,-0.8896235469766449,0.0
2019-07-09,-0.0,-0.006713078070611635,-0.0,1.0,-1.6546494281452013,-0.8905306528379626,0.0
2019-07-10,-0.0,-0.025015945007441004,-0.0,1.0,-1.6370561972928919,-0.8812628445893274,0.0
2019-07-11,-0.0,-0.025953277000639065,-0.0,1.0,-1.6417666690335864,-0.8826599446140736,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-1.6711774107618538,-0.8805540756526371,0.0
2019-07-15,-0.0,-0.0,-0.0,1.0,-1.6823996314801033,-0.8610609120867438,0.0
2019-07-16,-0.0,-0.0,-0.0,1.0,-1.6901183809456297,-0.8542213085702134,0.0
2019-07-17,-0.0,-0.0,-0.0,1.0,-1.6836868382847634,-0.8572642611805531,0.0
2019-07-18,-0.0,-0.0,-0.0,1.0,-1.6861726562776067,-0.8474857768825752,0.0
2019-07-19,-0.0,-0.0,-0.0,1.0,-1.685806883432557,-0.8369323986331771,0.0
2019-07-22,-0.0,-0.0,-0.0,1.0,-1.6916637354906787,-0.8257474498768906,0.0
2019-07-23,-0.0,-0.00449833069759269,-0.0,1.0,-1.6905640484976276,-0.8192936215076436,0.0
2019-07-24,-0.0,-0.010794931691087988,-0.0,1.0,-1.7195795285623274,-0.8089474056770722,0.0
2019-07-25,-0.0,-0.003744259978806075,-0.0,1.0,-1.7241963970328504,-0.8043800777110561,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-1.7380868087516816,-0.8022374849536218,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-1.745427424796676,-0.8060872962318429,0.0
2019-07-30,-0.0,-0.008270972823946437,-0.0,1.0,-1.7599627627197536,-0.812273980450428,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-1.7789280046169385,-0.82801904487087,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-1.779951716931503,-0.823226317875545,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-1.7860849647471457,-0.7929207973945098,0.0
2019-08-05,-0.0,-0.0,-0.0,1.0,-1.7854360953299746,-0.7876156787079714,0.0
2019-08-06,-0.0,-0.0,-0.0,1.0,-1.7093668236525377,-0.7792080934938077,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-1.6930053163765246,-0.7817505820216131,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-1.690568004168838,-0.7834288692027097,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-1.6583172546857774,-0.7871072216097023,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-1.6764392140669628,-0.7645986029386463,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-1.6757016730220893,-0.7596963138548215,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-1.676054393594257,-0.7752812866708083,0.0
2019-08-15,-0.0,-0.007182172103638072,-0.0,1.0,-1.6503557524499932,-0.6986172640622903,0.0
2019-08-16,-0.0,-0.010198604401502952,-0.0,1.0,-1.64573268921095,-0.6988727858293076,0.0
2019-08-19,-0.0,-0.0,-0.0,1.0,-1.612429526681526,-0.6653664612560639,0.0
2019-08-20,-0.0,-0.0,-0.0,1.0,-1.6156687148646882,-0.6527323833180808,0.0
2019-08-21,-0.0,-0.0,-0.0,1.0,-1.6240924629659776,-0.6316457756796353,0.0
2019-08-22,-0.0,-0.0,-0.0,1.0,-1.6303809833930316,-0.6258873331162488,0.0
2019-08-23,-0.0,-0.0,-0.0,1.0,-1.6217340439360457,-0.6279734823865852,0.0
2019-08-26,-0.0,-0.0,-0.0,1.0,-1.6001782077393072,-0.5821028513238289,0.0
2019-08-27,-0.0,-0.0,-0.0,1.0,-1.5941260517542468,-0.5810128591839975,0.0
2019-08-28,-0.0,-0.0,-0.0,1.0,-1.5945954518062735,-0.5770877604744837,0.0
2019-08-29,-0.0,-0.0,-0.0,1.0,-1.6042545097168943,-0.5660209872237898,0.0
2019-08-30,-0.0,-0.0,-0.0,1.0,-1.607258852836376,-0.5460221360325418,0.0
2019-09-03,-0.0,-0.0,-0.0,1.0,-1.5991089202768036,-0.5607482541789112,0.0
2019-09-04,-0.0,-0.0,-0.0,1.0,-1.6039340944309162,-0.5585212358875431,0.0
2019-09-05,-0.0,-0.0,-0.0,1.0,-1.6130912565695175,-0.572129319955407,0.0
2019-09-06,-0.0,-0.0,-0.0,1.0,-1.6201390432049776,-0.554363353544332,0.0
2019-09-09,-0.0,-0.0,-0.0,1.0,-1.590533362667756,-0.5524405192192853,0.0
2019-09-10,-0.0,-0.0,-0.0,1.0,-1.5923190546528805,-0.5504572739558126,0.0
2019-09-11,-0.0,-0.0,-0.0,1.0,-1.585692761629732,-0.5532362357963463,0.0
2019-09-12,-0.0,-0.0,-0.0,1.0,-1.586523688583702,-0.548929232119901,0.0
2019-09-13,-0.0,-0.0,-0.0,1.0,-1.5847038959414672,-0.5420549058845601,0.0
2019-09-16,-0.0,-0.0,-0.0,1.0,-1.5857259022956152,-0.5417839494589354,0.0
2019-09-17,-0.0,-0.0,-0.0,1.0,-1.5722324120993563,-0.5365436627599713,0.0
2019-09-18,-0.0,-0.0,-0.0,1.0,-1.569149928487034,-0.5401094459299794,0.0
2019-09-19,-0.0,-0.0,-0.0,1.0,-1.5579068394394207,-0.5495167956247475,0.0
2019-09-20,-0.0,-0.0,-0.0,1.0,-1.5329426280074028,-0.5515731030228255,0.0
2019-09-23,-0.0,-0.0,-0.0,1.0,-1.538801006930416,-0.5690399975137521,0.0
2019-09-24,-0.0,-0.0,-0.0,1.0,-1.5377775013991668,-0.5715129656115913,0.0
2019-09-25,-0.0,-0.0,-0.0,1.0,-1.5101689178794497,-0.5666594874003876,0.0
2019-09-26,-0.0,-0.0,-0.030308729039335527,1.0,-1.5916000626860995,-0.5123648330982604,0.0
