Date,CR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-0.32212197350388305,-0.5590166742804934,-0.05793170397441754,-0.5119061215166743,-0.4042085427135679,0.0
2018-10-16,1.0,-0.32120831429876656,-0.5626427592507995,-0.05521927820922796,-0.5119917770671539,-0.4041228871630882,0.0
2018-10-17,1.0,-0.31327343617562303,-0.5432841724586088,-0.04797423292083404,-0.5113296038876646,-0.4094761824037973,0.0
2018-10-18,1.0,-0.3140741159510417,-0.5448737880543856,-0.047121010826243044,-0.5108403765158154,-0.40975775221188915,0.0
2018-10-19,1.0,-0.3078004216444132,-0.5384118060435699,-0.03994378074490513,-0.514827828531272,-0.4099789177793394,0.0
2018-10-22,1.0,-0.3067852418878226,-0.5429600652914193,-0.04457827934596009,-0.5119747840036023,-0.40795879886302877,0.0
2018-10-23,1.0,-0.3071468767585819,-0.5426842993809792,-0.045554305008441195,-0.5110016882386044,-0.407343837929094,0.0
2018-10-24,1.0,-0.3070994599459946,-0.5426980198019802,-0.043823132313231324,-0.511729297929793,-0.4074313681368137,0.0
2018-10-25,1.0,-0.29358761746821443,-0.5222222222222221,-0.041404090657822,-0.5141514648977336,-0.3925925925925926,0.0
2018-10-26,1.0,-0.29063523969490873,-0.5185450340061128,-0.03876972216868134,-0.5151581903791613,-0.39045075309083904,0.0
2018-10-29,1.0,-0.2721875517755564,-0.5454244214944496,-0.017148064284530844,-0.515077042027945,-0.41155354282874024,0.0
2018-10-30,1.0,-0.2823679255731532,-0.5464337135895448,-0.022621552774393622,-0.5150902647026249,-0.4023701406578802,0.0
2018-10-31,1.0,-0.2831272084805654,-0.5401943462897526,-0.023492712014134276,-0.5135821554770318,-0.4002042844522968,0.0
2018-11-01,1.0,-0.2750172437577597,-0.5514415781487102,-0.014208856393985378,-0.515905642157539,-0.40245551110498,0.0
2018-11-02,1.0,-0.2744247714277822,-0.5544568129713007,-0.014667292765792888,-0.5153992763030688,-0.403281496008618,0.0
2018-11-05,1.0,-0.2687314899388303,-0.5754933709762241,-0.013341083340252982,-0.5197209997508926,-0.3905449915580282,0.0
2018-11-06,1.0,-0.27448646254360226,-0.5798405403908975,-0.010575272687005149,-0.5173301589059299,-0.3861912407950834,0.0
2018-11-07,1.0,-0.2731573705179283,-0.5794322709163346,-0.01275453740593183,-0.5158809207613988,-0.3854581673306773,0.0
2018-11-08,1.0,-0.26663177322938764,-0.580424781686455,-0.006087986556844165,-0.5139803311203548,-0.3876201757527341,0.0
2018-11-09,1.0,-0.26470669351057663,-0.5814004798808571,-0.007087895419068368,-0.5166993022422018,-0.388069169033895,0.0
2018-11-12,1.0,-0.26448577560116654,-0.5749738623232268,-0.0067407692730974515,-0.5187365872448138,-0.38636988939635725,0.0
2018-11-13,1.0,-0.25705603766870155,-0.5745845766377399,-0.0,-0.5218319691204248,-0.3841057789701333,0.0
2018-11-14,1.0,-0.2573907806854265,-0.5742636592576372,-0.0,-0.5217891163911093,-0.38388262345341073,0.0
2018-11-15,1.0,-0.25739401906013804,-0.5781027494796802,-0.0,-0.5288366743345383,-0.3741921349545405,0.0
2018-11-16,1.0,-0.2539226942212017,-0.5705538242851675,-0.0,-0.5287573123394019,-0.3803509922912909,0.0
2018-11-19,1.0,-0.25491321579882464,-0.5701790351236846,-0.0,-0.5281399480661473,-0.3801284679513462,0.0
2018-11-20,1.0,-0.24931088125324088,-0.5696078163805572,-0.0,-0.5291613220163205,-0.3811031358314456,0.0
2018-11-21,1.0,-0.2507675170483875,-0.5672018909446573,-0.0,-0.5280788980356997,-0.3707990327926753,0.0
2018-11-23,1.0,-0.2518594929149248,-0.5577121450675933,-0.0,-0.5327107877734948,-0.3722786253325371,0.0
2018-11-26,1.0,-0.25210494866641314,-0.5566027486555489,-0.0,-0.5339236243141942,-0.37343147373567276,0.0
2018-11-27,1.0,-0.2466780330708235,-0.5586317014424508,-0.0,-0.5310275770615139,-0.3699223295715948,0.0
2018-11-28,1.0,-0.2421800560803637,-0.5835896877467128,-0.0,-0.5272643127433099,-0.36931369613154386,0.0
2018-11-29,1.0,-0.22538636118015776,-0.5768399438020101,-0.0,-0.5262887712093375,-0.3733113584783313,0.0
2018-11-30,1.0,-0.22484455258177885,-0.5772641254393079,-0.0,-0.5262773722627737,-0.3750743444174101,0.0
2018-12-03,1.0,-0.22666052410503781,-0.5783041109997019,-0.0,-0.5280615701471505,-0.37692745454052734,0.0
2018-12-04,1.0,-0.21984798896432342,-0.582808146925969,-0.0,-0.5259527737956777,-0.3762408374131076,0.0
2018-12-06,1.0,-0.21701412059899097,-0.562528361316499,-0.0,-0.5259856391639751,-0.363772255291888,0.0
2018-12-07,1.0,-0.21229289150187067,-0.5642704436130412,-0.0,-0.5277391769107429,-0.3680652057723143,0.0
2018-12-10,1.0,-0.20481094169926292,-0.5654186956174664,-0.0,-0.5282988744312286,-0.3623905697027754,0.0
2018-12-11,1.0,-0.19705851007140573,-0.5691409996802729,-0.0,-0.5270702334008313,-0.37112330811041244,0.0
2018-12-12,1.0,-0.19522666666666666,-0.5702933333333333,-0.0,-0.5272,-0.37394666666666665,0.0
2018-12-13,1.0,-0.1953397851182383,-0.569569969873897,-0.0,-0.5274467461142659,-0.3736703191234104,0.0
2018-12-14,1.0,-0.19485784392169414,-0.5720115218434949,-0.0,-0.5261908572038193,-0.37403317864191604,0.0
2018-12-17,1.0,-0.18786911412609736,-0.571854216546954,-0.0,-0.5207501995211492,-0.37983506251662674,0.0
2018-12-18,1.0,-0.18493641649188944,-0.5702338917354713,-0.0,-0.5203759258767621,-0.37929752834045716,0.0
2018-12-19,1.0,-0.1903939643492814,-0.5691894907419707,-0.0,-0.5182105570756848,-0.3787423956645326,0.0
2018-12-20,1.0,-0.19089749721026622,-0.5691056910569106,-0.0,-0.5179074339763006,-0.37897869174770177,0.0
2018-12-21,1.0,-0.18893362292737195,-0.5694495947449276,-0.0,-0.5190178524129894,-0.37135137998622664,0.0
2018-12-24,1.0,-0.17736833781432865,-0.5575939691074911,-0.0,-0.5173704465180031,-0.3835731983762982,0.0
2018-12-26,1.0,-0.1761763079596619,-0.5584138602912135,-0.0,-0.5164169672713868,-0.38200057926748987,0.0
2018-12-27,1.0,-0.16019517736355657,-0.5440956265812981,-0.0,-0.48985387514844836,-0.3875664790623225,0.0
2018-12-28,1.0,-0.15989054957536333,-0.5443609798910659,-0.0,-0.48979065024910295,-0.38730994604920105,0.0
2018-12-31,1.0,-0.1609613795952086,-0.5427767451466337,-0.0,-0.49000929368029744,-0.38785625774473365,0.0
2019-01-02,1.0,-0.16155535460534814,-0.5433148172070792,-0.0,-0.49104766825991475,-0.3877535202170262,0.0
2019-01-03,1.0,-0.1685564480719064,-0.5410543172249915,-0.0,-0.496706872949867,-0.3765271069556009,0.0
2019-01-04,1.0,-0.16337003894060914,-0.5427186218634757,-0.0,-0.4954483327745829,-0.3773370812595095,0.0
2019-01-07,1.0,-0.1585908718788375,-0.534307204257061,-0.0,-0.49437167417110106,-0.37106017191977075,0.0
2019-01-08,1.0,-0.15983543721572033,-0.5290284662952931,-0.0,-0.49680584657842286,-0.36965298717227985,0.0
2019-01-09,1.0,-0.1601482617586912,-0.5301124744376279,-0.0,-0.4968558282208589,-0.36912065439672803,0.0
2019-01-10,1.0,-0.1596234523687711,-0.5316688836590607,-0.0,-0.4965721886831065,-0.3702292029059654,0.0
2019-01-11,1.0,-0.1611382905150995,-0.525114623088548,-0.0,-0.49839911887502886,-0.3767577674752184,0.0
2019-01-14,1.0,-0.16122004357298475,-0.5241830065359477,-0.0,-0.4973215429962835,-0.3803921568627451,0.0
2019-01-15,1.0,-0.14039496395573156,-0.5031982942430704,-0.02571327038277998,-0.47324601482384,-0.3957508376484922,0.0
2019-01-16,1.0,-0.13332828779737127,-0.5139887484548046,-0.005323040439970735,-0.45924468326648,-0.4108832210701581,0.0
2019-01-17,1.0,-0.13201977899994954,-0.51579292598012,-0.005121348201221051,-0.45945809576668856,-0.41041424895302486,0.0
2019-01-18,1.0,-0.13213914190749246,-0.5160226321264558,-0.007662446400933703,-0.4611930073833507,-0.42026742445386045,0.0
2019-01-22,1.0,-0.0,-0.5739416841137721,-0.0,-0.5702905581371598,-0.40900270642904557,0.0
2019-01-23,1.0,-0.0,-0.5452824880431725,-0.0,-0.5748740376991739,-0.4374536433156858,0.0
2019-01-24,1.0,-0.0,-0.5502970702724851,-0.0,-0.5691456668715427,-0.4415078877279246,0.0
2019-01-25,1.0,-0.0,-0.5429262394195888,-0.0,-0.6053667447065786,-0.4244513622681314,0.0
2019-01-28,1.0,-0.0,-0.5353311326593769,-0.0,-0.620332164225294,-0.4232514957705797,0.0
2019-01-29,1.0,-0.0,-0.5310458781917229,-0.0,-0.6199623060439419,-0.4307954457439393,0.0
2019-01-30,1.0,-0.0,-0.5260908328088946,-0.0,-0.6299035032515209,-0.46619991608978395,0.0
2019-01-31,1.0,-0.0,-0.5279116045245078,-0.0,-0.6066191872643486,-0.4837924172601592,0.0
2019-02-01,1.0,-0.0,-0.5264673543117441,-0.0,-0.6029635059427195,-0.48850725168857007,0.0
2019-02-04,1.0,-0.0,-0.5262703212125972,-0.0,-0.6048325872405037,-0.4867404905887589,0.0
2019-02-05,1.0,-0.0,-0.5182722513089005,-0.0,-0.6004188481675393,-0.49910994764397904,0.0
2019-02-06,1.0,-0.0,-0.5151221555945429,-0.0,-0.6023200398020372,-0.5011128859095552,0.0
2019-02-07,1.0,-0.0,-0.5174859954976179,-0.0,-0.6020627192293597,-0.4981152819224124,0.0
2019-02-08,1.0,-0.0,-0.5101183758103888,-0.0,-0.6072862804798026,-0.5073099031470643,0.0
2019-02-11,1.0,-0.0,-0.5036271881406718,-0.0,-0.6091573358565946,-0.5156126793881092,0.0
2019-02-12,1.0,-0.0,-0.5063571033720288,-0.0,-0.6117297112321988,-0.5142541261944247,0.0
2019-02-13,1.0,-0.0,-0.5126887500988221,-0.0,-0.6099296387066171,-0.5126360450101458,0.0
2019-02-14,1.0,-0.0,-0.5191112983047278,-0.0,-0.607297041170896,-0.5060282194377173,0.0
2019-02-15,1.0,-0.0,-0.5151156365932591,-0.0,-0.6087299707948536,-0.507274975662378,0.0
2019-02-19,1.0,-0.0,-0.5128515429744022,-0.0,-0.6110336481544816,-0.5069585120096815,0.0
2019-02-20,1.0,-0.0,-0.5171433834170988,-0.0,-0.611030708101992,-0.503223429729232,0.0
2019-02-21,1.0,-0.0,-0.5156636655609962,-0.0,-0.6110672352972147,-0.5058442584109936,0.0
2019-02-22,1.0,-0.0,-0.5201746541112104,-0.0,-0.6068967331264138,-0.5032616129201957,0.0
2019-02-25,1.0,-0.0,-0.5179676187968935,-0.0,-0.6090035540344872,-0.5056206397262077,0.0
2019-02-26,1.0,-0.0,-0.5209511534313597,-0.0,-0.6038088223689402,-0.505642212694321,0.0
2019-02-27,1.0,-0.0,-0.5214109106212846,-0.0,-0.6027934136461676,-0.5061286758903677,0.0
2019-02-28,1.0,-0.0,-0.5238132828123355,-0.0,-0.6049626355120514,-0.5025260498894853,0.0
2019-03-01,1.0,-0.0,-0.525955744994343,-0.0,-0.6035730260215223,-0.5015655010919041,0.0
2019-03-04,1.0,-0.0,-0.5245034854662634,-0.0,-0.6000789162172826,-0.5059318689990794,0.0
2019-03-05,1.0,-0.0,-0.5129772601512477,-0.0,-0.6165318436931833,-0.505467576611947,0.0
2019-03-06,1.0,-0.0,-0.5139313178131254,-0.0,-0.6161908774886758,-0.5033972400716317,0.0
2019-03-07,1.0,-0.0,-0.4962388216728038,-0.0,-0.6337980010520778,-0.5001578116780642,0.0
2019-03-08,1.0,-0.0,-0.4930943595150237,-0.0,-0.6442013705851344,-0.49844491302055877,0.0
2019-03-11,1.0,-0.0,-0.48914862531544695,-0.0,-0.6492761322884845,-0.5179970779652012,0.0
2019-03-12,1.0,-0.0,-0.4707327494125187,-0.0,-0.6588068788720359,-0.5408299508651997,0.0
2019-03-13,1.0,-0.0,-0.47631536691109566,-0.0,-0.6586201359524702,-0.5413209869935236,0.0
2019-03-14,1.0,-0.0,-0.4782713342069371,-0.0,-0.654667985986682,-0.5413580081833499,0.0
2019-03-15,1.0,-0.0,-0.47870236759125645,-0.0,-0.6547485436374325,-0.5387739832184276,0.0
2019-03-18,1.0,-0.0,-0.48573269266904684,-0.0,-0.6571819719217245,-0.5414329047325048,0.0
2019-03-19,1.0,-0.0,-0.49147742596688065,-0.0,-0.6543772587518205,-0.5511624143697071,0.0
2019-03-20,1.0,-0.0,-0.492759887616166,-0.0,-0.6509077155824509,-0.5578668683812406,0.0
2019-03-21,1.0,-0.0,-0.4921436285097192,-0.0,-0.6582613390928725,-0.5493790496760259,0.0
2019-03-22,1.0,-0.0,-0.49137278234530507,-0.0,-0.6651070964950239,-0.547977066205106,0.0
2019-03-25,1.0,-0.0,-0.4841698633097412,-0.0,-0.6691879626127829,-0.5480306877735156,0.0
2019-03-26,1.0,-0.0,-0.4830222318268997,-0.0,-0.6693589778221994,-0.5489343310192063,0.0
2019-03-27,1.0,-0.0,-0.48286015289445955,-0.0,-0.6695750830654529,-0.5489073178637996,0.0
2019-03-28,1.0,-0.0,-0.4822944261231551,-0.0,-0.666378331621344,-0.5544682921554847,0.0
2019-03-29,1.0,-0.0,-0.48582864560796196,-0.0,-0.6658372998701861,-0.552790999567287,0.0
2019-04-01,1.0,-0.0,-0.4887470244535815,-0.0,-0.6655215321359013,-0.5507465916468297,0.0
2019-04-02,1.0,-0.0,-0.4891686024525958,-0.0,-0.6637945005672303,-0.5481335422181406,0.0
2019-04-03,1.0,-0.0,-0.48976063111255197,-0.0,-0.6608850705138596,-0.5510347436105257,0.0
2019-04-04,1.0,-0.0,-0.4885902774022603,-0.0,-0.6546531119883199,-0.5604823446709566,0.0
2019-04-05,1.0,-0.0,-0.48463184120020586,-0.0,-0.6548054269233894,-0.5686354158204024,0.0
2019-04-08,1.0,-0.0,-0.4846770263685094,-0.0,-0.6556662515566625,-0.5669229519735774,0.0
2019-04-09,1.0,-0.0,-0.5189876683349671,-0.0,-0.5012383261957587,-0.5596202466333007,0.0
2019-04-10,1.0,-0.0,-0.5120629596181138,-0.0,-0.4923493742742872,-0.575925687008128,0.0
2019-04-11,1.0,-0.0,-0.4922043840691571,-0.0,-0.5306421735103426,-0.5499639806524648,0.0
2019-04-12,1.0,-0.0,-0.49056944086575627,-0.0,-0.5305849007987632,-0.5555011594949756,0.0
2019-04-15,1.0,-0.0,-0.48973546608968904,-0.0,-0.532545140767071,-0.5535120933467275,0.0
2019-04-16,1.0,-0.0,-0.4887417559769167,-0.0,-0.5314303380049464,-0.5560851195383346,0.0
2019-04-17,1.0,-0.0,-0.47964816343375977,-0.0,-0.5326300041271151,-0.567194593479158,0.0
2019-04-18,1.0,-0.0,-0.4792778852353321,-0.0,-0.5337975499677627,-0.5659058671824629,0.0
2019-04-22,1.0,-0.0,-0.4771993282521638,-0.0,-0.5373724325022607,-0.5690995995349438,0.0
2019-04-23,1.0,-0.0,-0.47635658914728685,-0.0,-0.5348320413436692,-0.5727906976744186,0.0
2019-04-24,1.0,-0.0,-0.465577325176179,-0.0,-0.5367459149694107,-0.5790546993985389,0.0
2019-04-25,1.0,-0.0,-0.45995399684697486,-0.0,-0.5426046054841961,-0.5818881968314682,0.0
2019-04-26,1.0,-0.0,-0.4585212837662674,-0.0,-0.5329755794058173,-0.6008969772385544,0.0
2019-04-29,1.0,-0.0,-0.46223846931632573,-0.0,-0.5336911150864639,-0.5966918150942417,0.0
2019-04-30,1.0,-0.0,-0.45721024258760107,-0.0,-0.5301161103047896,-0.6043956043956044,0.0
2019-05-01,1.0,-0.0,-0.47731009107277994,-0.0,-0.5427311395840401,-0.5894679157642024,0.0
2019-05-02,1.0,-0.0,-0.47860906766838834,-0.0,-0.529269056190327,-0.6007721604841655,0.0
2019-05-03,1.0,-0.0,-0.48015231339001624,-0.0,-0.5286891659277033,-0.5992905951697878,0.0
2019-05-06,1.0,-0.0,-0.48914468509098535,-0.0,-0.5237558340762495,-0.6091562221406471,0.0
2019-05-07,1.0,-0.0,-0.48311272192457194,-0.0,-0.5290471688202543,-0.6141664040340372,0.0
2019-05-08,1.0,-0.0,-0.47891274147466645,-0.0,-0.5274042620114807,-0.6148200571413592,0.0
2019-05-09,1.0,-0.0,-0.4790045841519319,-0.0,-0.5327308447937131,-0.6077799607072693,0.0
2019-05-10,1.0,-0.0,-0.4792528946403311,-0.0,-0.5365693927804265,-0.6037355267983444,0.0
2019-05-13,1.0,-0.0,-0.48173504050169846,-0.0,-0.5321400574862817,-0.5991115756467207,0.0
2019-05-14,1.0,-0.0,-0.4601203132292693,-0.0,-0.5413317429860499,-0.5915054711403827,0.0
2019-05-15,1.0,-0.0,-0.460967892525546,-0.0,-0.5449193422895379,-0.5876342133928109,0.0
2019-05-16,1.0,-0.0,-0.4605025073670062,-0.0,-0.5364989918833687,-0.58788709093729,0.0
2019-05-17,1.0,-0.0,-0.4573801883862954,-0.0,-0.5373926094607183,-0.592976917503364,0.0
2019-05-20,1.0,-0.0,-0.4576323826285005,-0.0,-0.5372948910399089,-0.5931984057145815,0.0
2019-05-21,1.0,-0.0,-0.45616303729374647,-0.0,-0.5368282211762272,-0.5932602286246315,0.0
2019-05-22,1.0,-0.0,-0.44420845420638216,-0.0,-0.555066307501036,-0.5908619975134687,0.0
2019-05-23,1.0,-0.0,-0.44790531069926803,-0.0,-0.5459689560296942,-0.6017754243887244,0.0
2019-05-24,1.0,-0.0,-0.44469227377648674,-0.0,-0.546152449620043,-0.602718053790492,0.0
2019-05-28,1.0,-0.0,-0.4392508819257107,-0.0,-0.5487393650134883,-0.6059089022618801,0.0
2019-05-29,1.0,-0.0,-0.4415517062545379,-0.0,-0.5482574421740484,-0.6032828544756769,0.0
2019-05-30,1.0,-0.0,-0.439827153465987,-0.0,-0.5439490775480632,-0.6037726084819003,0.0
2019-05-31,1.0,-0.0,-0.4409740192526654,-0.0,-0.5398509471069247,-0.6068988717524065,0.0
2019-06-03,1.0,-0.0,-0.444272285920876,-0.0,-0.5371862410907965,-0.6009193265158558,0.0
2019-06-04,1.0,-0.0,-0.4399855293418435,-0.0,-0.5282565440967467,-0.6158040259438228,0.0
2019-06-05,1.0,-0.0,-0.4426097983902275,-0.0,-0.5261523331349155,-0.6192706850591371,0.0
2019-06-06,1.0,-0.0,-0.45247885794087983,-0.0,-0.5074870044223756,-0.626218739493625,0.0
2019-06-07,1.0,-0.0,-0.457680250783699,-0.0,-0.4938331877280435,-0.6179916748034329,0.0
2019-06-10,1.0,-0.0,-0.4634771684229418,-0.0,-0.4787836833064123,-0.6216444888854704,0.0
2019-06-11,1.0,-0.0,-0.4662436417818425,-0.0,-0.4841751014745928,-0.6185582900888866,0.0
2019-06-12,1.0,-0.0,-0.4611260741310761,-0.0,-0.4842631781454406,-0.6196998845709889,0.0
2019-06-13,1.0,-0.0,-0.4758261226795389,-0.0,-0.4865843325544972,-0.605181400364598,0.0
2019-06-14,1.0,-0.0,-0.4770414049480836,-0.0,-0.49468016920907576,-0.592052300987053,0.0
2019-06-17,1.0,-0.0,-0.48466084275436794,-0.0,-0.48591983556012336,-0.5987667009249743,0.0
2019-06-18,1.0,-0.0,-0.48426461143224153,-0.0,-0.48318561335902377,-0.6015928066795119,0.0
2019-06-19,1.0,-0.0,-0.4799497139338584,-0.0,-0.489570772506863,-0.5960951330271699,0.0
2019-06-20,1.0,-0.0,-0.48192647360854385,-0.0,-0.4889864448552064,-0.5963236804271924,0.0
2019-06-21,1.0,-0.0,-0.4773549788026057,-0.0,-0.5140368110846861,-0.5936304415262124,0.0
2019-06-24,1.0,-0.0,-0.4889896373056995,-0.0,-0.5131347150259067,-0.5885233160621762,0.0
2019-06-25,1.0,-0.0,-0.4825120472563345,-0.0,-0.5187056324161874,-0.589564226125706,0.0
2019-06-26,1.0,-0.0,-0.4815246683250415,-0.0,-0.501995232172471,-0.6076907131011609,0.0
2019-06-27,1.0,-0.0,-0.48252872966873334,-0.0,-0.5131650626475395,-0.5984072219772237,0.0
2019-06-28,1.0,-0.0,-0.4855380468588016,-0.0,-0.5094080447854032,-0.5968277006012855,0.0
2019-07-01,1.0,-0.0,-0.4862299673253462,-0.0,-0.5049011980706395,-0.6020953270058607,0.0
2019-07-02,1.0,-0.0,-0.48792933740869293,-0.0,-0.49891208620421695,-0.6034295187276589,0.0
2019-07-03,1.0,-0.0,-0.4808434577623501,-0.0,-0.5102453177214207,-0.5993834676061446,0.0
2019-07-05,1.0,-0.0,-0.46076047594412833,-0.0,-0.5202017589239525,-0.6056906363166064,0.0
2019-07-08,1.0,-0.0,-0.45944267639524955,-0.0,-0.5217987528784703,-0.6061476364200885,0.0
2019-07-09,1.0,-0.0,-0.45813899554204135,-0.0,-0.511943721493545,-0.6067719741283789,0.0
2019-07-10,1.0,-0.0,-0.480184023851136,-0.0,-0.4869949624755835,-0.6029865323326823,0.0
2019-07-11,1.0,-0.0,-0.4996972449288526,-0.0,-0.42052679382379654,-0.6027348874760319,0.0
2019-07-12,1.0,-0.0,-0.4957627118644068,-0.0,-0.42819309927360777,-0.5982395076674738,0.0
2019-07-15,1.0,-0.0,-0.5148032132572121,-0.0,-0.41845601980498154,-0.592911635426666,0.0
2019-07-16,1.0,-0.0,-0.5070939025315495,-0.0,-0.42300397056220124,-0.5989226372625882,0.0
2019-07-17,1.0,-0.0,-0.5022973996465538,-0.0,-0.41797525877303715,-0.6043170916435243,0.0
2019-07-18,1.0,-0.0,-0.503403761787101,-0.0,-0.4094599364631133,-0.6084413292320106,0.0
2019-07-19,1.0,-0.0,-0.5044631600181552,-0.0,-0.40972817590397903,-0.6073427807756316,0.0
2019-07-22,1.0,-0.0,-0.4973548991317995,-0.0,-0.40056192573467997,-0.6332801781962691,0.0
2019-07-23,1.0,-0.0,-0.49636294512736023,-0.0,-0.4064377138512229,-0.6317323533139019,0.0
2019-07-24,1.0,-0.0,-0.4928307653126193,-0.0,-0.40977970202470393,-0.644212402903349,0.0
2019-07-25,1.0,-0.0,-0.4486849554789233,-0.0,-0.49716918009161565,-0.6276185084152556,0.0
2019-07-26,1.0,-0.0,-0.44545010413720404,-0.0,-0.4993443213082719,-0.6264688488339205,0.0
2019-07-29,1.0,-0.0,-0.43411271445842015,-0.0,-0.49952414023715824,-0.6385780795843301,0.0
2019-07-30,1.0,-0.0,-0.442479245088434,-0.0,-0.5021915124013819,-0.6335791264889393,0.0
2019-07-31,1.0,-0.0,-0.45384912959381046,-0.0,-0.4963249516441006,-0.6288072211476468,0.0
2019-08-01,1.0,-0.0,-0.4582452158663022,-0.0,-0.4943518852839532,-0.626450714396245,0.0
2019-08-02,1.0,-0.0,-0.4553120165033523,-0.0,-0.49430118617844254,-0.6290613718411553,0.0
2019-08-05,1.0,-0.0,-0.4561933534743202,-0.0,-0.493634931701397,-0.6323495235881943,0.0
2019-08-06,1.0,-0.0,-0.4570855202222908,-0.0,-0.48559226098590097,-0.6301584851291551,0.0
2019-08-07,1.0,-0.0,-0.4495092245233568,-0.0,-0.48846292204121483,-0.6315329667506038,0.0
2019-08-08,1.0,-0.0,-0.4531956432387998,-0.0,-0.4871043978627209,-0.6285193177147554,0.0
2019-08-09,1.0,-0.0,-0.44688588404015567,-0.0,-0.47754046301987296,-0.6365498873181725,0.0
2019-08-12,1.0,-0.0,-0.4472288415712199,-0.0,-0.47672124426678963,-0.6383785584339047,0.0
2019-08-13,1.0,-0.0,-0.446978043093951,-0.0,-0.4758012861571571,-0.6392867208116625,0.0
2019-08-14,1.0,-0.0,-0.4481328862839446,-0.0,-0.4708607407028231,-0.6404494382022472,0.0
2019-08-15,1.0,-0.0,-0.4515651330235408,-0.0,-0.46823775723842104,-0.6334575907675024,0.0
2019-08-16,1.0,-0.0,-0.4535632183908046,-0.0,-0.4636270753512133,-0.6371136653895275,0.0
2019-08-19,1.0,-0.0,-0.450625159479459,-0.0,-0.4648634855830569,-0.6361826996682827,0.0
2019-08-20,1.0,-0.0,-0.45334556387912145,-0.0,-0.46320644142078177,-0.6314783672221373,0.0
2019-08-21,1.0,-0.0,-0.45710725094737914,-0.0,-0.46628856278135256,-0.6199038632722094,0.0
2019-08-22,1.0,-0.0,-0.4585684510192669,-0.0,-0.4655330181485436,-0.6176859336078492,0.0
2019-08-23,1.0,-0.0,-0.45973854214354754,-0.0,-0.4682333791138919,-0.615392441121115,0.0
2019-08-26,1.0,-0.0,-0.4539295735483708,-0.0,-0.46442023306959224,-0.6094946788341464,0.0
2019-08-27,1.0,-0.0,-0.45278590895326537,-0.0,-0.4579337841929948,-0.6127485616230948,0.0
2019-08-28,1.0,-0.0,-0.44421737814108386,-0.0,-0.47027954384902615,-0.6084872338278333,0.0
2019-08-29,1.0,-0.0,-0.4529137822529893,-0.0,-0.46333543108873504,-0.601057268722467,0.0
2019-08-30,1.0,-0.0,-0.448604475735479,-0.0,-0.4667588634649233,-0.5990947950716621,0.0
2019-09-03,1.0,-0.0,-0.44458168435381007,-0.0,-0.46104207103425676,-0.6151344811071059,0.0
2019-09-04,1.0,-0.0,-0.4560774108789571,-0.0,-0.4611303403147975,-0.6092569667264597,0.0
2019-09-05,1.0,-0.0,-0.4652159661110971,-0.0,-0.45961824554325625,-0.5966363246677929,0.0
2019-09-06,1.0,-0.0,-0.4685814147861105,-0.0,-0.4535116379201175,-0.610642555023681,0.0
2019-09-09,1.0,-0.0,-0.47281371706034087,-0.0,-0.4482575489353093,-0.6078852865307774,0.0
2019-09-10,1.0,-0.0,-0.47309978500063243,-0.0,-0.4461363348931327,-0.6101682053876313,0.0
2019-09-11,1.0,-0.0,-0.47182653138678743,-0.0,-0.43683424841231683,-0.6215115249348481,0.0
