Date,FTI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.21551863857374393,-1.0097244732576987,-0.0,-0.8758914100486224,-0.9507293354943274,0.0
2018-10-25,1.0,-0.17104799216454458,-0.9524387855044075,-0.0,-0.880666013712047,-0.9136141038197846,0.0
2018-10-26,1.0,-0.1429850513858611,-0.9411787605107443,-0.0,-0.901393646838991,-0.9072718779196511,0.0
2018-10-29,1.0,-0.1262692814510503,-0.9445004263235407,-0.0,-0.8952019223316021,-0.909696922719169,0.0
2018-10-30,1.0,-0.13193420746372875,-0.9454185739778106,-0.0,-0.8958414151602141,-0.9060827061835673,0.0
2018-10-31,1.0,-0.13720885466794996,-0.9201924927815208,-0.0,-0.8928585178055823,-0.8995957651588066,0.0
2018-11-01,1.0,-0.12288119306607218,-0.930276357766076,-0.0,-0.891378713917823,-0.8991044317177229,0.0
2018-11-02,1.0,-0.129635995569306,-0.8959932775677019,-0.0,-0.9010732974294337,-0.8928612352469348,0.0
2018-11-05,1.0,-0.12569683085147002,-0.9067964872088583,-0.0,-0.9018327605956472,-0.8839251622756777,0.0
2018-11-06,1.0,-0.12742403420369522,-0.9074286150557336,-0.0,-0.9004046419300655,-0.8821194075431363,0.0
2018-11-07,1.0,-0.12660207506866034,-0.9074992371071102,-0.0,-0.898764113518462,-0.881599023497101,0.0
2018-11-08,1.0,-0.08906805965629494,-0.9128245892951774,-0.0,-0.8898856840033309,-0.8935574229691876,0.0
2018-11-09,1.0,-0.09272982936191237,-0.9175312583133813,-0.0,-0.8921065632957095,-0.8980731957587504,0.0
2018-11-12,1.0,-0.09132869249394673,-0.9002345641646489,-0.0,-0.8973214285714286,-0.8943704600484261,0.0
2018-11-13,1.0,-0.06929056972246217,-0.8957449205693468,-0.0,-0.8984864986667668,-0.8920644458632215,0.0
2018-11-14,1.0,-0.0671414426079671,-0.9167872648335746,-0.0,-0.9152258359357149,-0.9092086221342068,0.0
2018-11-15,1.0,-0.06723202689281076,-0.9261975704790282,-0.0,-0.9297883719153487,-0.8967835587134234,0.0
2018-11-16,1.0,-0.06379737192915635,-0.9160159969529613,-0.0,-0.9275566558750714,-0.901390211388307,0.0
2018-11-19,1.0,-0.06349508646301516,-0.9161651557857851,-0.0,-0.9277824331530433,-0.9015007236992458,0.0
2018-11-20,1.0,-0.0,-0.9092496299388925,-0.0,-0.9434470717728775,-0.9424602421528069,0.0
2018-11-21,1.0,-0.0,-0.9047529091733413,-0.0,-0.9406453075411817,-0.9327489799002567,0.0
2018-11-23,1.0,-0.0,-0.9057894339052225,-0.0,-0.9404428992517572,-0.9327715214269517,0.0
2018-11-26,1.0,-0.0,-0.9052968279958874,-0.0,-0.9559422718099081,-0.9465747686683675,0.0
2018-11-27,1.0,-0.0018748804285440978,-0.908704801989669,-0.0,-0.9630763344174477,-0.9526305720298449,0.0
2018-11-28,1.0,-0.0,-0.9290897224248474,-0.0,-0.9589588052366876,-0.9511652013667602,0.0
2018-11-29,1.0,-0.0,-0.9064409610202301,-0.0,-0.9413595475765743,-0.9476980301362584,0.0
2018-11-30,1.0,-0.0,-0.9077793386233342,-0.0,-0.9441892251034587,-0.9446827897794146,0.0
2018-12-03,1.0,-0.0,-0.9154274384198886,-0.0,-0.9492488370319531,-0.9483337146343324,0.0
2018-12-04,1.0,-0.0,-0.9272263253547813,-0.0,-0.9737442480955879,-0.9658559220447779,0.0
2018-12-06,1.0,-0.0,-0.8601640701437496,-0.0,-0.9674117558515842,-0.9354632347407241,0.0
2018-12-07,1.0,-0.0,-0.8914197172186713,-0.0,-0.9983343017625412,-0.9839628123184196,0.0
2018-12-10,1.0,-0.0,-0.8852509297243415,-0.0,-0.9863512632749301,-0.962312617413641,0.0
2018-12-11,1.0,-0.0,-0.8849442165395085,-0.0,-0.9894567342713644,-0.9595138596020396,0.0
2018-12-12,1.0,-0.0,-0.8864918813097385,-0.0,-0.9890599209243407,-0.9630724348393536,0.0
2018-12-13,1.0,-0.0,-0.8920572616024013,-0.0,-0.9892634495497578,-0.966905256676672,0.0
2018-12-14,1.0,-0.0,-0.8750625457064779,-0.0,-1.004426311535353,-0.9694392055733035,0.0
2018-12-17,1.0,-0.0,-0.8807378475579103,-0.0,-1.0182141614138212,-0.9681735565953828,0.0
2018-12-18,1.0,-0.0,-0.8642785840436151,-0.0,-1.0082162328188589,-0.9668663134454426,0.0
2018-12-19,1.0,-0.0,-0.8682122775937765,-0.0,-1.013209581760764,-0.9697296464607564,0.0
2018-12-20,1.0,-0.0,-0.8500651890482398,-0.0,-1.0218191579108826,-0.9627272030063655,0.0
2018-12-21,1.0,-0.0,-0.8524120545433712,-0.0,-1.0284557503533096,-0.9386960009166954,0.0
2018-12-24,1.0,-0.0,-0.8159275880428996,-0.0,-1.0166577926523162,-0.9705636266828933,0.0
2018-12-26,1.0,-0.0,-0.8191000226124971,-0.0,-0.9934046883244139,-0.9562448179693978,0.0
2018-12-27,1.0,-0.0,-0.7743483476933145,-0.0,-0.9142763660159232,-0.9468498927545717,0.0
2018-12-28,1.0,-0.0,-0.7780845807295451,-0.0,-0.9119314053189944,-0.9432131957564308,0.0
2018-12-31,1.0,-0.0,-0.7797521712271521,-0.0,-0.9114793415458411,-0.9426214615356664,0.0
2019-01-02,1.0,-0.0,-0.778778415280703,-0.0,-0.9078727576439829,-0.9447309172779431,0.0
2019-01-03,1.0,-0.0,-0.7784150724216794,-0.0,-0.9098994445856172,-0.9418448469887829,0.0
2019-01-04,1.0,-0.0,-0.7862410527076856,-0.0,-0.878895235340901,-0.9499313137155666,0.0
2019-01-07,1.0,-0.0,-0.7612030610428903,-0.0,-0.8669158213205197,-0.9312333155365723,0.0
2019-01-08,1.0,-0.0,-0.7678781610015337,-0.0,-0.8651781574348183,-0.9336947604950602,0.0
2019-01-09,1.0,-0.0,-0.7700214132762313,-0.0,-0.8657387580299786,-0.933083511777302,0.0
2019-01-10,1.0,-0.0,-0.7733852807663437,-0.0,-0.865496657969046,-0.9355184615934518,0.0
2019-01-11,1.0,-0.0,-0.7598123478011747,-0.0,-0.8715083798882681,-0.949828104856038,0.0
2019-01-14,1.0,-0.0,-0.7606132075471699,-0.0,-0.8700686106346485,-0.942788736420812,0.0
2019-01-15,1.0,-0.0,-0.7550261143306861,-0.0,-0.8708234957430063,-0.9514559633683909,0.0
2019-01-16,1.0,-0.0,-0.754851853175596,-0.0,-0.8601451088316238,-0.9591121912863219,0.0
2019-01-17,1.0,-0.0,-0.7447361858277816,-0.0,-0.8580640564323632,-0.9598489436745163,0.0
2019-01-18,1.0,-0.0,-0.7410727090205077,-0.0,-0.8626129356087767,-0.9815717768535782,0.0
2019-01-22,1.0,-0.0,-0.6897296901325911,-0.0,-0.9127536444216542,-1.0602519961907553,0.0
2019-01-23,1.0,-0.0,-0.6568627450980392,-0.0,-0.9199837829868789,-1.1088014153029633,0.0
2019-01-24,1.0,-0.0,-0.6734440591348785,-0.0,-0.8661069538236904,-1.1107136338747945,0.0
2019-01-25,1.0,-0.0,-0.603652186849152,-0.0,-0.8990255876227313,-1.2164534364772388,0.0
2019-01-28,1.0,-0.0,-0.5861670825729077,-0.0,-0.926030764646728,-1.2122984096241944,0.0
2019-01-29,1.0,-0.0,-0.5764244348963198,-0.0,-0.936446852232393,-1.223351391742948,0.0
2019-01-30,1.0,-0.0,-0.5708420424007167,-0.0,-0.9285980889817856,-1.233017318602568,0.0
2019-01-31,1.0,-0.0,-0.575803924494516,-0.0,-0.8918898754010295,-1.2628516003879726,0.0
2019-02-01,1.0,-0.0,-0.5707577056389996,-0.0,-0.9042898140210951,-1.2519846446274832,0.0
2019-02-04,1.0,-0.0,-0.5718173345759553,-0.0,-0.9023299161230196,-1.2537558247903076,0.0
2019-02-05,1.0,-0.0,-0.5740402193784278,-0.0,-0.8997127187255158,-1.2571727045479983,0.0
2019-02-06,1.0,-0.0,-0.5729850746268657,-0.0,-0.8997388059701492,-1.2585820895522386,0.0
2019-02-07,1.0,-0.0,-0.5801253687315634,-0.0,-0.8698746312684367,-1.2373156342182892,0.0
2019-02-08,1.0,-0.0,-0.564639278930314,-0.0,-0.8790643971842527,-1.2808298260642854,0.0
2019-02-11,1.0,-0.0,-0.5362982828621448,-0.0,-0.8807315528736916,-1.3077811301076472,0.0
2019-02-12,1.0,-0.0,-0.5529609564730058,-0.0,-0.8829067812441621,-1.3003923033812816,0.0
2019-02-13,1.0,-0.0,-0.5573006043423113,-0.0,-0.883757367753488,-1.289450123106767,0.0
2019-02-14,1.0,-0.0,-0.5161965253129087,-0.0,-0.9192228656827947,-1.3008032878759574,0.0
2019-02-15,1.0,-0.0,-0.5492878770887069,-0.0,-0.9025830810063175,-1.2863070539419086,0.0
2019-02-19,1.0,-0.0,-0.5480826618919726,-0.0,-0.8988361683079679,-1.283273649656819,0.0
2019-02-20,1.0,-0.0,-0.5538375350140057,-0.0,-0.8935574229691877,-1.2874323062558357,0.0
2019-02-21,1.0,-0.0,-0.574091402477823,-0.0,-0.8899577048321293,-1.2788861024815659,0.0
2019-02-22,1.0,-0.0,-0.5822682786413357,-0.0,-0.9169065438495491,-1.3388984839762041,0.0
2019-02-25,1.0,-0.0,-0.5773108596936812,-0.0,-0.9243438774724853,-1.3465712306626647,0.0
2019-02-26,1.0,-0.0,-0.5730613815662882,-0.0,-0.9277275351164133,-1.3475851452761207,0.0
2019-02-27,1.0,-0.0,-0.5732949087415946,-0.0,-0.9184630163304516,-1.3507012487992316,0.0
2019-02-28,1.0,-0.0,-0.5690212373037858,-0.0,-0.9159356725146199,-1.362380732533087,0.0
2019-03-01,1.0,-0.0,-0.5583195982981334,-0.0,-0.9213461612173712,-1.3533673195599678,0.0
2019-03-04,1.0,-0.0,-0.547283856159143,-0.0,-0.9253251721499617,-1.3529456771231827,0.0
2019-03-05,1.0,-0.0,-0.5309310000767519,-0.0,-0.9570957095709572,-1.3495663519840357,0.0
2019-03-06,1.0,-0.0,-0.533369131635471,-0.0,-0.9533599263577784,-1.348803313899969,0.0
2019-03-07,1.0,-0.0,-0.473885010110259,-0.0,-0.9949257945137537,-1.3464194422189157,0.0
2019-03-08,1.0,-0.0,-0.45691413616595467,-0.0,-1.0231305084093447,-1.3686256398414347,0.0
2019-03-11,1.0,-0.0,-0.4483763206960845,-0.0,-1.0219080174021131,-1.4140770665009321,0.0
2019-03-12,1.0,-0.0,-0.4024979380228585,-0.0,-1.0463061152350654,-1.4787714543812105,0.0
2019-03-13,1.0,-0.0,-0.4175082846772921,-0.0,-1.0526668770711693,-1.4749092630582297,0.0
2019-03-14,1.0,-0.0,-0.4178274079627511,-0.0,-1.0524405161188495,-1.4755948388115063,0.0
2019-03-15,1.0,-0.0,-0.4051323175621492,-0.0,-1.1078989574979952,-1.4966319165998394,0.0
2019-03-18,1.0,-0.0,-0.43053812203911407,-0.0,-1.1182329837632103,-1.500303680608981,0.0
2019-03-19,1.0,-0.0,-0.4374466007567436,-0.0,-1.1152203100207494,-1.5158061760039059,0.0
2019-03-20,1.0,-0.0,-0.4428728203877576,-0.0,-1.0982806974759176,-1.5233914563264643,0.0
2019-03-21,1.0,-0.0,-0.43776684422396617,-0.0,-1.1578904566340016,-1.4704997356971496,0.0
2019-03-22,1.0,-0.0,-0.43615453875746907,-0.0,-1.2011950560694113,-1.4553081771302285,0.0
2019-03-25,1.0,-0.0,-0.38687167836423386,-0.0,-1.2199683557142278,-1.4501196803115746,0.0
2019-03-26,1.0,-0.0,-0.40668715128972266,-0.0,-1.2258025390151208,-1.4104875879356351,0.0
2019-03-27,1.0,-0.0,-0.36208488937075856,-0.0,-1.2404128016704814,-1.413082761113119,0.0
2019-03-28,1.0,-0.0,-0.36421955815725116,-0.0,-1.2372799807545807,-1.4079627921895674,0.0
2019-03-29,1.0,-0.0,-0.37177943655189016,-0.0,-1.2359338630708725,-1.4054498755919416,0.0
2019-04-01,1.0,-0.0,-0.38575214842181355,-0.0,-1.234639787968838,-1.3953497711027227,0.0
2019-04-02,1.0,-0.0,-0.3943045346828935,-0.0,-1.2455717556332089,-1.3766718881792988,0.0
2019-04-03,1.0,-0.0,-0.3914821944177093,-0.0,-1.24258100737889,-1.3761629772216877,0.0
2019-04-04,1.0,-0.0,-0.38690523950894645,-0.0,-1.2412340527962769,-1.3837358581400947,0.0
2019-04-05,1.0,-0.0,-0.382670899811116,-0.0,-1.244584656190974,-1.3915122774585058,0.0
2019-04-08,1.0,-0.0,-0.3997820911181954,-0.0,-1.2464388039223597,-1.3891691215043784,0.0
2019-04-09,1.0,-0.0,-0.38340480621409495,-0.0,-1.2850554251962132,-1.3771745286835504,0.0
2019-04-10,1.0,-0.0,-0.38001618122977343,-0.0,-1.2859223300970875,-1.379368932038835,0.0
2019-04-11,1.0,-0.0,-0.36741550293462866,-0.0,-1.312568306010929,-1.367779801659583,0.0
2019-04-12,1.0,-0.0,-0.36672332847660677,-0.0,-1.3138254816253847,-1.3667233284766067,0.0
2019-04-15,1.0,-0.0,-0.3695555285442243,-0.0,-1.306794700376808,-1.3753494590980915,0.0
2019-04-16,1.0,-0.0,-0.3746708260746263,-0.0,-1.3047441558967712,-1.3719564072438521,0.0
2019-04-17,1.0,-0.0,-0.3440790539445974,-0.0,-1.3267860035639074,-1.3790296452292239,0.0
2019-04-18,1.0,-0.0,-0.3441613674105877,-0.0,-1.323504394669691,-1.3827210498602618,0.0
2019-04-22,1.0,-0.0,-0.348366650414432,-0.0,-1.328417032341947,-1.3863156183975296,0.0
2019-04-23,1.0,-0.0,-0.3593584629162257,-0.0,-1.3489375559716683,-1.362330049662135,0.0
2019-04-24,1.0,-0.0,-0.35692207580933794,-0.0,-1.3455344070278186,-1.364527411745567,0.0
2019-04-25,1.0,-0.0,-0.34486834596885957,-0.0,-1.351186109073123,-1.379921741257031,0.0
2019-04-26,1.0,-0.0,-0.3040797533731033,-0.0,-1.3144092565159946,-1.3851943788285224,0.0
2019-04-29,1.0,-0.0,-0.32033414996586207,-0.0,-1.3245110245391383,-1.3713803767219568,0.0
2019-04-30,1.0,-0.0,-0.31359402601573794,-0.0,-1.323430223221455,-1.3777902681869278,0.0
2019-05-01,1.0,-0.0,-0.31866098012392374,-0.0,-1.347107105496097,-1.3576889031946568,0.0
2019-05-02,1.0,-0.0,-0.31097365038560415,-0.0,-1.3637130462724936,-1.3420629820051413,0.0
2019-05-03,1.0,-0.0,-0.2910169559466068,-0.0,-1.3741532047941636,-1.3433278550527117,0.0
2019-05-06,1.0,-0.0,-0.24782939222982434,-0.0,-1.384067538910895,-1.3692233825471132,0.0
2019-05-07,1.0,-0.0,-0.24377352446544406,-0.0,-1.384920317129815,-1.3754304476655723,0.0
2019-05-08,1.0,-0.0,-0.24712004449034716,-0.0,-1.3547310717406849,-1.3705013108763007,0.0
2019-05-09,1.0,-0.0,-0.24623195303823575,-0.0,-1.366690464858004,-1.3534824686657145,0.0
2019-05-10,1.0,-0.0,-0.2512073470034043,-0.0,-1.3604227693769295,-1.3468846488797404,0.0
2019-05-13,1.0,-0.0,-0.25322210800980466,-0.0,-1.3546690914841464,-1.3455760259350042,0.0
2019-05-14,1.0,-0.0,-0.21956751261095686,-0.0,-1.3596371172721229,-1.3311695929300433,0.0
2019-05-15,1.0,-0.0,-0.2167753015104797,-0.0,-1.3573631005815543,-1.3289489090980056,0.0
2019-05-16,1.0,-0.0,-0.21672840709689997,-0.0,-1.3540651199064144,-1.3286020666796647,0.0
2019-05-17,1.0,-0.0,-0.21461169403596367,-0.0,-1.3469594726372043,-1.3390412294730272,0.0
2019-05-20,1.0,-0.0,-0.2156077455478653,-0.0,-1.3367291391243485,-1.3359514736760245,0.0
2019-05-21,1.0,-0.0,-0.21446725317693063,-0.0,-1.3474095796676444,-1.3481915933528839,0.0
2019-05-22,1.0,-0.0,-0.21177528441299504,-0.0,-1.3498573048203604,-1.3477852926228546,0.0
2019-05-23,1.0,-0.0,-0.2381875266483197,-0.0,-1.32985774642428,-1.3080739563548975,0.0
2019-05-24,1.0,-0.0,-0.2334842679670266,-0.0,-1.331359572738883,-1.3052749719416386,0.0
2019-05-28,1.0,-0.0,-0.22354261825501276,-0.0,-1.3382751412866762,-1.3090500890299603,0.0
2019-05-29,1.0,-0.0,-0.23609661835748794,-0.0,-1.345314009661836,-1.2833236714975846,0.0
2019-05-30,1.0,-0.0,-0.23280852049085438,-0.0,-1.3409354017133597,-1.2852126263795633,0.0
2019-05-31,1.0,-0.0,-0.2396058732612056,-0.0,-1.330757341576507,-1.2936244204018548,0.0
2019-06-03,1.0,-0.0,-0.25032544605253076,-0.0,-1.3170610307067923,-1.2613906118385787,0.0
2019-06-04,1.0,-0.0,-0.23390336279123147,-0.0,-1.3132101457592102,-1.2785875511687517,0.0
2019-06-05,1.0,-0.0,-0.2255804264666894,-0.0,-1.3480665075938343,-1.2138014619550808,0.0
2019-06-06,1.0,-0.0,-0.23648060548722802,-0.0,-1.3322989593188268,-1.2155534531693473,0.0
2019-06-07,1.0,-0.0,-0.21802447485799245,-0.0,-1.3630437268880333,-1.231214974648317,0.0
2019-06-10,1.0,-0.0,-0.23963497070752593,-0.0,-1.3010365029292474,-1.2147739221871712,0.0
2019-06-11,1.0,-0.0,-0.23776539677759373,-0.0,-1.3117376901069115,-1.214990212317422,0.0
2019-06-12,1.0,-0.0,-0.23900602409638552,-0.0,-1.3100527108433735,-1.2160015060240963,0.0
2019-06-13,1.0,-0.0,-0.26659137963485785,-0.0,-1.2906079427818558,-1.2071899115377376,0.0
2019-06-14,1.0,-0.0,-0.27590497737556563,-0.0,-1.2935143288084465,-1.2013197586726998,0.0
2019-06-17,1.0,-0.0,-0.27331650148848774,-0.0,-1.2908768888721407,-1.204130082526284,0.0
2019-06-18,1.0,-0.0,-0.3080007494847293,-0.0,-1.2605958403597528,-1.1787895821622636,0.0
2019-06-19,1.0,-0.0,-0.28564478706683627,-0.0,-1.2650250729735797,-1.1915275802709377,0.0
2019-06-20,1.0,-0.0,-0.30152985074626865,-0.0,-1.243768656716418,-1.186007462686567,0.0
2019-06-21,1.0,-0.0,-0.30046825248173814,-0.0,-1.260985203221577,-1.1845663982019103,0.0
2019-06-24,1.0,-0.0,-0.2907556722295144,-0.0,-1.2646540408775548,-1.1947871741983873,0.0
2019-06-25,1.0,-0.0,-0.293209992135126,-0.0,-1.261151267742781,-1.1908542751207818,0.0
2019-06-26,1.0,-0.0,-0.29751448327415436,-0.0,-1.233750700803588,-1.2063539525322369,0.0
2019-06-27,1.0,-0.0,-0.28969338474785666,-0.0,-1.2367189547377486,-1.2173636329602036,0.0
2019-06-28,1.0,-0.0,-0.2697533405696747,-0.0,-1.254669311674215,-1.2185125575476288,0.0
2019-07-01,1.0,-0.0,-0.2679339894472926,-0.0,-1.2536017662687573,-1.2205590689668075,0.0
2019-07-02,1.0,-0.0,-0.2752327886017726,-0.0,-1.241950562806178,-1.2224299764406719,0.0
2019-07-03,1.0,-0.0,-0.29034676663542647,-0.0,-1.2274789128397376,-1.2310028116213683,0.0
2019-07-05,1.0,-0.0,-0.31361498843024554,-0.0,-1.1965738598193625,-1.2219899977606925,0.0
2019-07-08,1.0,-0.0,-0.315284722740503,-0.0,-1.192103888349877,-1.2242331517277407,0.0
2019-07-09,1.0,-0.0,-0.30979719654041155,-0.0,-1.189755442886967,-1.2284521324187294,0.0
2019-07-10,1.0,-0.0,-0.30366609422832824,-0.0,-1.193123273351751,-1.2365041439557978,0.0
2019-07-11,1.0,-0.0,-0.29412646650923946,-0.0,-1.219048689980884,-1.235091270287492,0.0
2019-07-12,1.0,-0.0,-0.26730425721941053,-0.0,-1.244752902649598,-1.2092884787139029,0.0
2019-07-15,1.0,-0.0,-0.35148424026712655,-0.0,-1.1929328881224086,-1.1249403735368584,0.0
2019-07-16,1.0,-0.0,-0.37757604597532857,-0.0,-1.2063765145137084,-1.0765035323401297,0.0
2019-07-17,1.0,-0.0,-0.4019250401050022,-0.0,-1.1876549511448153,-1.0563292985270525,0.0
2019-07-18,1.0,-0.0,-0.40228001165501165,-0.0,-1.1865530303030303,-1.0533581002331003,0.0
2019-07-19,1.0,-0.0,-0.409052929850692,-0.0,-1.17335706760635,-1.0503868928688196,0.0
2019-07-22,1.0,-0.0,-0.3795031958163858,-0.0,-1.1638945380592678,-1.0882117954677515,0.0
2019-07-23,1.0,-0.0,-0.38135932215716933,-0.0,-1.1721880795665296,-1.0829484708534856,0.0
2019-07-24,1.0,-0.0,-0.3807913302785657,-0.0,-1.1718670448759911,-1.083969743254055,0.0
2019-07-25,1.0,-0.0,-0.36608828227094525,-0.0,-1.1874909249310295,-1.0764483810076957,0.0
2019-07-26,1.0,-0.0,-0.32612719330717405,-0.0,-1.2701932331383727,-1.1054638335677798,0.0
2019-07-29,1.0,-0.0,-0.3204477224713687,-0.0,-1.2743412030688264,-1.1115229235387867,0.0
2019-07-30,1.0,-0.0,-0.325045325045325,-0.0,-1.2697672697672697,-1.105228105228105,0.0
2019-07-31,1.0,-0.0,-0.32888412334541156,-0.0,-1.261739259040154,-1.1067440656659027,0.0
2019-08-01,1.0,-0.0,-0.32704656368106266,-0.0,-1.2476424613803985,-1.094595090448758,0.0
2019-08-02,1.0,-0.0,-0.3220650376630535,-0.0,-1.245452875252618,-1.106926327392982,0.0
2019-08-05,1.0,-0.0,-0.3238277935588594,-0.0,-1.2470948463496516,-1.1181613605341794,0.0
2019-08-06,1.0,-0.0,-0.3294904898716224,-0.0,-1.1996581445248573,-1.1075753718587482,0.0
2019-08-07,1.0,-0.0,-0.3147826715845809,-0.0,-1.187893252332393,-1.1134736385333044,0.0
2019-08-08,1.0,-0.0,-0.3005274947611822,-0.0,-1.1820579521641736,-1.1303923693908517,0.0
2019-08-09,1.0,-0.0,-0.29309661853145597,-0.0,-1.1694695523785517,-1.1385717886852247,0.0
2019-08-12,1.0,-0.0,-0.2915165056941041,-0.0,-1.170967276920859,-1.141379558887127,0.0
2019-08-13,1.0,-0.0,-0.2851128144229731,-0.0,-1.170679045665551,-1.1427183417899167,0.0
2019-08-14,1.0,-0.0,-0.29292168674698793,-0.0,-1.153829604130809,-1.1390203671830177,0.0
2019-08-15,1.0,-0.0,-0.316491998300524,-0.0,-1.1334796770995608,-1.09060331397819,0.0
2019-08-16,1.0,-0.0,-0.3172995182771323,-0.0,-1.1290379710966278,-1.0957778407480874,0.0
2019-08-19,1.0,-0.0,-0.3140171725380729,-0.0,-1.1298894032013003,-1.0895728066146073,0.0
2019-08-20,1.0,-0.0,-0.3114453152580668,-0.0,-1.1293864294287934,-1.089493751323872,0.0
2019-08-21,1.0,-0.0,-0.3116033755274262,-0.0,-1.1132911392405065,-1.0912798874824192,0.0
2019-08-22,1.0,-0.0,-0.3132492113564669,-0.0,-1.120715036803365,-1.0711181212758498,0.0
2019-08-23,1.0,-0.0,-0.30900234782913405,-0.0,-1.1195991169359076,-1.0756211234537618,0.0
2019-08-26,1.0,-0.0,-0.2990478838001251,-0.0,-1.1123080130655363,-1.0634859962471332,0.0
2019-08-27,1.0,-0.0,-0.30219933184855235,-0.0,-1.116265311804009,-1.0614908129175946,0.0
2019-08-28,1.0,-0.0,-0.2693477880748383,-0.0,-1.1822696275572653,-1.045497464591712,0.0
2019-08-29,1.0,-0.0,-0.24852360485026387,-0.0,-1.2004752419890277,-1.0454275430688054,0.0
2019-08-30,1.0,-0.0,-0.23025696454098532,-0.0,-1.2223771835012727,-1.0339946305916807,0.0
2019-09-03,1.0,-0.0,-0.23429707390227744,-0.0,-1.2206256757228056,-1.0326439507550658,0.0
2019-09-04,1.0,-0.0,-0.2336588247558814,-0.0,-1.21364283976787,-1.027695729228203,0.0
2019-09-05,1.0,-0.0,-0.2271651350598719,-0.0,-1.216861598440546,-1.0368629908103595,0.0
2019-09-06,1.0,-0.0,-0.22216432169532746,-0.0,-1.2366510335244052,-1.015216258467952,0.0
2019-09-09,1.0,-0.0,-0.240097459101984,-0.0,-1.2422206752523495,-0.9983640793595544,0.0
2019-09-10,1.0,-0.0,-0.23979981928129565,-0.0,-1.226732466810315,-1.008792660040314,0.0
2019-09-11,1.0,-0.0,-0.21370366517563022,-0.0,-1.2539616491556573,-0.9998612989354694,0.0
2019-09-12,1.0,-0.0,-0.14714505095630323,-0.0,-1.3165922099678906,-1.0264204942063382,0.0
2019-09-13,1.0,-0.0,-0.14044728878995513,-0.0,-1.3164411672637473,-1.0212514347327049,0.0
2019-09-16,1.0,-0.0,-0.14380700410777691,-0.0,-1.314070876557822,-1.0232890064749702,0.0
2019-09-17,1.0,-0.0,-0.1485648599693465,-0.0,-1.317298314058799,-1.0174864149366032,0.0
2019-09-18,1.0,-0.0,-0.15204555040067483,-0.0,-1.3104175453395193,-1.052193167439899,0.0
2019-09-19,1.0,-0.0,-0.15408948718849952,-0.0,-1.3073002706407508,-1.053390039014446,0.0
2019-09-20,1.0,-0.0,-0.16420482520925656,-0.0,-1.3023141309699657,-1.050362242385876,0.0
