Date,GNL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.21780844975593333,-0.933546540986366,-0.0,-0.6401279245918197,-0.5749873758626495,0.0
2018-10-25,1.0,-0.17385845503204916,-0.895526333179145,-0.0,-0.6810942972312165,-0.5535254080486355,0.0
2018-10-26,1.0,-0.1652643640530365,-0.8838762481584548,-0.0,-0.6791291537076445,-0.5456212146014078,0.0
2018-10-29,1.0,-0.15964820506113905,-0.886091675930164,-0.0,-0.6788399921532727,-0.544889818871379,0.0
2018-10-30,1.0,-0.13533044278018658,-0.8925239784522403,-0.0,-0.6857180396794114,-0.5711141768492971,0.0
2018-10-31,1.0,-0.1399282920469361,-0.8710234680573664,-0.0,-0.6830834419817471,-0.5654172099087353,0.0
2018-11-01,1.0,-0.1111111111111111,-0.8997744434637638,-0.0,-0.6871955803994638,-0.5708541727959203,0.0
2018-11-02,1.0,-0.11955743573055645,-0.8649528148389195,-0.0,-0.7022779043280182,-0.5673608851285389,0.0
2018-11-05,1.0,-0.11948846441703817,-0.8651199114900262,-0.0,-0.7022550519019881,-0.5671471803716117,0.0
2018-11-06,1.0,-0.11991539212495932,-0.8648877318581191,-0.0,-0.7021151968760169,-0.5672307191669378,0.0
2018-11-07,1.0,-0.11943938605619146,-0.8645941727367326,-0.0,-0.701092611862643,-0.5667273673257023,0.0
2018-11-08,1.0,-0.11959105264871552,-0.8662130042652948,-0.0,-0.7031224562888679,-0.5670237358773158,0.0
2018-11-09,1.0,-0.1188654052821832,-0.8663171263881199,-0.0,-0.7043996482886637,-0.5670042661282443,0.0
2018-11-12,1.0,-0.11797315697335148,-0.8501912727744277,-0.0,-0.7101731180704143,-0.563573883161512,0.0
2018-11-13,1.0,-0.0875426291744418,-0.8500096518885528,-0.0,-0.71813268129464,-0.5616112219290907,0.0
2018-11-14,1.0,-0.08696072118480361,-0.8512556342562783,-0.0,-0.7187701223438506,-0.5625885383129428,0.0
2018-11-15,1.0,-0.08597241423656883,-0.8527473234093176,-0.0,-0.7224383499983925,-0.5539980066231553,0.0
2018-11-16,1.0,-0.0840387328459664,-0.8458060792612544,-0.0,-0.7202449660125689,-0.5562395793253816,0.0
2018-11-19,1.0,-0.08381697502164363,-0.8459293936576138,-0.0,-0.7203963189790619,-0.556321544233174,0.0
2018-11-20,1.0,-0.03427696039319567,-0.8401685124309832,-0.0,-0.7313694826540708,-0.5857083585995595,0.0
2018-11-21,1.0,-0.0391753881177475,-0.834634963796756,-0.0,-0.7297562209504538,-0.558288803870111,0.0
2018-11-23,1.0,-0.04054822206783301,-0.823154171666772,-0.0,-0.7346365186635508,-0.5596223078380598,0.0
2018-11-26,1.0,-0.03952356881081764,-0.830216100088462,-0.0,-0.7324971565777834,-0.5571211929735878,0.0
2018-11-27,1.0,-0.022575090874306487,-0.857407053121612,-0.0,-0.7439895414833237,-0.5645685861871054,0.0
2018-11-28,1.0,-0.026500015983121825,-0.8465939967394432,-0.0,-0.7528050378799986,-0.5707253140683438,0.0
2018-11-29,1.0,-0.0,-0.8797985525130909,-0.0,-0.8103258513157456,-0.6450988893706434,0.0
2018-11-30,1.0,-0.0,-0.8799639891967589,-0.0,-0.8110433129938982,-0.6433263312327031,0.0
2018-12-03,1.0,-0.0,-0.8796641791044777,-0.0,-0.8097681236673775,-0.6421242004264393,0.0
2018-12-04,1.0,-0.0,-0.882796663675938,-0.0,-0.8022131392682684,-0.6380221313926827,0.0
2018-12-06,1.0,-0.0,-0.8196505004344609,-0.0,-0.7949666913397483,-0.6036430341453994,0.0
2018-12-07,1.0,-0.0,-0.8279893768622879,-0.0,-0.8078442803471954,-0.6028954527788575,0.0
2018-12-10,1.0,-0.0,-0.8242728698044989,-0.0,-0.7969794899689631,-0.5784404697149074,0.0
2018-12-11,1.0,-0.0,-0.824819153703348,-0.0,-0.7950515331924973,-0.5809487228730555,0.0
2018-12-12,1.0,-0.0,-0.8248663529562407,-0.0,-0.7947437497999296,-0.5815166938762444,0.0
2018-12-13,1.0,-0.0,-0.8198385753635257,-0.0,-0.8032156812504003,-0.5798155147011722,0.0
2018-12-14,1.0,-0.0,-0.8102752880921895,-0.0,-0.8100512163892446,-0.5806658130601793,0.0
2018-12-17,1.0,-0.0,-0.8054546613139618,-0.0,-0.7904161090932263,-0.5902631746638629,0.0
2018-12-18,1.0,-0.0,-0.8088258773190281,-0.0,-0.7935306702429991,-0.5907973305233579,0.0
2018-12-19,1.0,-0.0,-0.8105903055511119,-0.0,-0.7955527115661495,-0.5933450647896337,0.0
2018-12-20,1.0,-0.0,-0.7978182049487947,-0.0,-0.795814515616055,-0.5868265377520515,0.0
2018-12-21,1.0,-0.0,-0.7957639460520485,-0.0,-0.7939910086747294,-0.5761729880326728,0.0
2018-12-24,1.0,-0.0,-0.7822283754444479,-0.0,-0.7855007709008528,-0.5788049463515937,0.0
2018-12-26,1.0,-0.0,-0.7829561417199936,-0.0,-0.7706258779459966,-0.5680037459029187,0.0
2018-12-27,1.0,-0.0,-0.7425335015924523,-0.0,-0.7022714981070849,-0.5597920798028965,0.0
2018-12-28,1.0,-0.0,-0.7472586895785142,-0.0,-0.7005137140625469,-0.5564034007270106,0.0
2018-12-31,1.0,-0.0,-0.7454545454545455,-0.0,-0.701878287002254,-0.5578963185574756,0.0
2019-01-02,1.0,-0.0,-0.7443263688760806,-0.0,-0.6990273775216138,-0.5585674831892411,0.0
2019-01-03,1.0,-0.0,-0.74373668576915,-0.0,-0.7061718023343035,-0.5504815626031384,0.0
2019-01-04,1.0,-0.0,-0.7539207470369927,-0.0,-0.6792769065006585,-0.5597090865557286,0.0
2019-01-07,1.0,-0.0,-0.7286075057261996,-0.0,-0.6680272508369061,-0.5398778410759383,0.0
2019-01-08,1.0,-0.0,-0.7355695606078455,-0.0,-0.6665096006596772,-0.542908469784427,0.0
2019-01-09,1.0,-0.0,-0.7386779101309116,-0.0,-0.6674430947045642,-0.5423104139639109,0.0
2019-01-10,1.0,-0.0,-0.7373942769575339,-0.0,-0.6680222791972416,-0.5415672059646951,0.0
2019-01-11,1.0,-0.0,-0.7142268526693742,-0.0,-0.6711401495085054,-0.557713814821355,0.0
2019-01-14,1.0,-0.0,-0.7127618935676295,-0.0,-0.6683024301372278,-0.5574035438276865,0.0
2019-01-15,1.0,-0.0,-0.7082622256223151,-0.0,-0.6650973930441947,-0.5689989995880657,0.0
2019-01-16,1.0,-0.0,-0.7096319360808389,-0.0,-0.6533795493934141,-0.5744499603442705,0.0
2019-01-17,1.0,-0.0,-0.7192643920123966,-0.0,-0.6426044499020555,-0.5618512995936029,0.0
2019-01-18,1.0,-0.0,-0.7166519304450338,-0.0,-0.6475390509873268,-0.5830238726790451,0.0
2019-01-22,1.0,-0.0,-0.7656519926133318,-0.0,-0.6910406862453089,-0.5218025853338893,0.0
2019-01-23,1.0,-0.0,-0.7520500969136723,-0.0,-0.6978082600268377,-0.5320709706277025,0.0
2019-01-24,1.0,-0.0,-0.7515207538167938,-0.0,-0.6978769083969466,-0.5325023854961832,0.0
2019-01-25,1.0,-0.0,-0.743938659231422,-0.0,-0.775366711116499,-0.5113650139410838,0.0
2019-01-28,1.0,-0.0,-0.7215155203895314,-0.0,-0.811412051125989,-0.5102860620815581,0.0
2019-01-29,1.0,-0.0,-0.7070201665802239,-0.0,-0.8158159685145072,-0.5280837172407481,0.0
2019-01-30,1.0,-0.0,-0.7066918922217814,-0.0,-0.8151414360257544,-0.5296756278416893,0.0
2019-01-31,1.0,-0.0,-0.7363658671247163,-0.0,-0.7292804122446476,-0.6016502055088645,0.0
2019-02-01,1.0,-0.0,-0.7357853370993491,-0.0,-0.7334827459167383,-0.6008841950141226,0.0
2019-02-04,1.0,-0.0,-0.7306464485235434,-0.0,-0.7312603597519798,-0.6076493339063171,0.0
2019-02-05,1.0,-0.0,-0.7205073349633252,-0.0,-0.7269865525672372,-0.6087408312958436,0.0
2019-02-06,1.0,-0.0,-0.7255596616070611,-0.0,-0.7197874354823932,-0.6087713404391779,0.0
2019-02-07,1.0,-0.0,-0.7290921868793351,-0.0,-0.7258227151892932,-0.6006661166620832,0.0
2019-02-08,1.0,-0.0,-0.737905695039804,-0.0,-0.7436313533374158,-0.5803123086344152,0.0
2019-02-11,1.0,-0.0,-0.7236838066001535,-0.0,-0.7462471220260937,-0.5999079048349962,0.0
2019-02-12,1.0,-0.0,-0.7032371911889984,-0.0,-0.739168796397712,-0.6000669344042837,0.0
2019-02-13,1.0,-0.0,-0.7246972252031274,-0.0,-0.7465583320558026,-0.5948183351218764,0.0
2019-02-14,1.0,-0.0,-0.6899253387408978,-0.0,-0.7746336067840355,-0.6079208529203921,0.0
2019-02-15,1.0,-0.0,-0.7117169730128481,-0.0,-0.7636318927890822,-0.5983279031167393,0.0
2019-02-19,1.0,-0.0,-0.6882305752922301,-0.0,-0.6601822140728856,-0.5166170066468027,0.0
2019-02-20,1.0,-0.0,-0.6851102888449072,-0.0,-0.6604423027278203,-0.5228178871583053,0.0
2019-02-21,1.0,-0.0,-0.6457604459993743,-0.0,-0.6565122166282674,-0.5421111016298319,0.0
2019-02-22,1.0,-0.0,-0.6230660643704121,-0.0,-0.6721908526256352,-0.528035008469791,0.0
2019-02-25,1.0,-0.0,-0.6155305174951874,-0.0,-0.6823406182765258,-0.533065338013815,0.0
2019-02-26,1.0,-0.0,-0.6194409867602126,-0.0,-0.678765418128324,-0.5308079665044698,0.0
2019-02-27,1.0,-0.0,-0.6214770797962649,-0.0,-0.6773627617430674,-0.5308149405772496,0.0
2019-02-28,1.0,-0.0,-0.6097234611953614,-0.0,-0.7189711567053226,-0.6448706512042819,0.0
2019-03-01,1.0,-0.0,-0.6077236376609091,-0.0,-0.7192080149835003,-0.6459553467907364,0.0
2019-03-04,1.0,-0.0,-0.6025827519667508,-0.0,-0.7216565236752264,-0.6444411459106427,0.0
2019-03-05,1.0,-0.0,-0.589044776119403,-0.0,-0.752865671641791,-0.6431940298507463,0.0
2019-03-06,1.0,-0.0,-0.5890975311221901,-0.0,-0.7527241245484669,-0.6435203152521122,0.0
2019-03-07,1.0,-0.0,-0.5643921334922527,-0.0,-0.7823003575685339,-0.6330452920143027,0.0
2019-03-08,1.0,-0.0,-0.5501802884615385,-0.0,-0.8213341346153847,-0.6332932692307692,0.0
2019-03-11,1.0,-0.0,-0.5490225837785333,-0.0,-0.8291039339485187,-0.6573275862068965,0.0
2019-03-12,1.0,-0.0,-0.5268942650128945,-0.0,-0.849072823283802,-0.6941544885177453,0.0
2019-03-13,1.0,-0.0,-0.534747125015457,-0.0,-0.8595276369481885,-0.69707555335724,0.0
2019-03-14,1.0,-0.0,-0.5280743740795287,-0.0,-0.8581246931762395,-0.6820385370643103,0.0
2019-03-15,1.0,-0.0,-0.5187020903241696,-0.0,-0.8598959455715297,-0.6999353507988794,0.0
2019-03-18,1.0,-0.0,-0.5377521970540908,-0.0,-0.8530449313033792,-0.7036452531253868,0.0
2019-03-19,1.0,-0.0,-0.5356066958601199,-0.0,-0.8598093108481629,-0.7102705052951954,0.0
2019-03-20,1.0,-0.0,-0.5325561824018951,-0.0,-0.8627310413614686,-0.7216282766574198,0.0
2019-03-21,1.0,-0.0,-0.5348880655104773,-0.0,-0.8963165924588224,-0.6823800479496839,0.0
2019-03-22,1.0,-0.0,-0.5288591447513118,-0.0,-0.9266974581330316,-0.6864297608948378,0.0
2019-03-25,1.0,-0.0,-0.46480710691433186,-0.0,-0.9556128471143691,-0.6857488973100577,0.0
2019-03-26,1.0,-0.0,-0.464028551750047,-0.0,-0.9550435163734269,-0.7116022791309249,0.0
2019-03-27,1.0,-0.0,-0.4468557490853372,-0.0,-0.9643516057412677,-0.7158760436536477,0.0
2019-03-28,1.0,-0.0,-0.437866134862271,-0.0,-0.9450018696248286,-0.7331733765424405,0.0
2019-03-29,1.0,-0.0,-0.4464135284390503,-0.0,-0.943777105238526,-0.7298368225640385,0.0
2019-04-01,1.0,-0.0,-0.463933656704741,-0.0,-0.9562196839305273,-0.7092473791268972,0.0
2019-04-02,1.0,-0.0,-0.4771464252263503,-0.0,-0.9727755229472371,-0.6721823290665002,0.0
2019-04-03,1.0,-0.0,-0.4771164186569964,-0.0,-0.9840252594723021,-0.6650618982118295,0.0
2019-04-04,1.0,-0.0,-0.47515401694968257,-0.0,-0.9969978421990805,-0.6550958501422898,0.0
2019-04-05,1.0,-0.0,-0.46919460984017547,-0.0,-1.0072704481353807,-0.6573487934816672,0.0
2019-04-08,1.0,-0.0,-0.4683556195784925,-0.0,-1.0083299408135784,-0.6548711364419253,0.0
2019-04-09,1.0,-0.0,-0.4510375525045451,-0.0,-1.0485549495329445,-0.6350385555764528,0.0
2019-04-10,1.0,-0.0,-0.4512092106498138,-0.0,-1.0522166254732033,-0.6251916278196664,0.0
2019-04-11,1.0,-0.0,-0.45079862198559356,-0.0,-1.0582211086752271,-0.6228311932352021,0.0
2019-04-12,1.0,-0.0,-0.4560084832985061,-0.0,-1.0466893303808127,-0.616161931197954,0.0
2019-04-15,1.0,-0.0,-0.45808224310737816,-0.0,-1.0423392762356762,-0.6219439847628564,0.0
2019-04-16,1.0,-0.0,-0.4493493555818442,-0.0,-1.0404395741236536,-0.623342257642737,0.0
2019-04-17,1.0,-0.0,-0.4402572668519154,-0.0,-1.0719972524899308,-0.6099160136126635,0.0
2019-04-18,1.0,-0.0,-0.4584652022686679,-0.0,-1.069595462664118,-0.6054585905430389,0.0
2019-04-22,1.0,-0.0,-0.4553180773710221,-0.0,-1.0775598854228967,-0.6148761371147975,0.0
2019-04-23,1.0,-0.0,-0.4503821595948794,-0.0,-1.0751737803919104,-0.6197590664611707,0.0
2019-04-24,1.0,-0.0,-0.4322871348663767,-0.0,-1.0697327532628962,-0.6055003107520199,0.0
2019-04-25,1.0,-0.0,-0.42730172493883745,-0.0,-1.0776067634944722,-0.5919296398377257,0.0
2019-04-26,1.0,-0.0,-0.40378927911275414,-0.0,-1.0896796056685152,-0.587215033887862,0.0
2019-04-29,1.0,-0.0,-0.4022119815668203,-0.0,-1.0854377880184332,-0.5845468509984638,0.0
2019-04-30,1.0,-0.0,-0.3934451406806733,-0.0,-1.0891387148298317,-0.5890772822214031,0.0
2019-05-01,1.0,-0.0,-0.39987756351392717,-0.0,-1.0674012855831037,-0.5936333027242119,0.0
2019-05-02,1.0,-0.0,-0.39741824967116335,-0.0,-1.0623107277232267,-0.5991863203939922,0.0
2019-05-03,1.0,-0.0,-0.396640866399486,-0.0,-1.063021996512375,-0.5996267629332762,0.0
2019-05-06,1.0,-0.0,-0.3798032867004704,-0.0,-1.065947828211864,-0.6088337711527888,0.0
2019-05-07,1.0,-0.0,-0.3862921691344833,-0.0,-1.062921691344833,-0.6037551518852083,0.0
2019-05-08,1.0,-0.0,-0.3934749620637329,-0.0,-1.0350531107738998,-0.6063732928679818,0.0
2019-05-09,1.0,-0.0,-0.3923081578310336,-0.0,-1.0240256596465747,-0.6095376422173808,0.0
2019-05-10,1.0,-0.0,-0.3908912089574822,-0.0,-1.0257830231502496,-0.609471932213648,0.0
2019-05-13,1.0,-0.0,-0.38677153876522213,-0.0,-1.036927935862006,-0.6131373561298551,0.0
2019-05-14,1.0,-0.0,-0.32678678678678674,-0.0,-1.0599699699699698,-0.6162162162162161,0.0
2019-05-15,1.0,-0.0,-0.33203031031994223,-0.0,-1.0692205917729132,-0.6057252826557613,0.0
2019-05-16,1.0,-0.0,-0.3334536485592252,-0.0,-1.0682788906936174,-0.606148108043073,0.0
2019-05-17,1.0,-0.0,-0.3215950440561754,-0.0,-1.057197846810814,-0.6284245030523562,0.0
2019-05-20,1.0,-0.0,-0.3169170673076923,-0.0,-1.0591947115384615,-0.6286959134615385,0.0
2019-05-21,1.0,-0.0,-0.321672226730382,-0.0,-1.0555405283563248,-0.6281970366363117,0.0
2019-05-22,1.0,-0.0,-0.3115458588772689,-0.0,-1.0674359899026327,-0.6261870417117442,0.0
2019-05-23,1.0,-0.0,-0.31126324955709694,-0.0,-1.0788217277722727,-0.6126475092334024,0.0
2019-05-24,1.0,-0.0,-0.29570761494252873,-0.0,-1.084051724137931,-0.6135356800766284,0.0
2019-05-28,1.0,-0.0,-0.2898303563414415,-0.0,-1.0878736199623014,-0.614247673757592,0.0
2019-05-29,1.0,-0.0,-0.2971771305800907,-0.0,-1.0890427309620436,-0.5977858677488661,0.0
2019-05-30,1.0,-0.0,-0.2979059307140091,-0.0,-1.0876947365285514,-0.5931607637544309,0.0
2019-05-31,1.0,-0.0,-0.2945450214387803,-0.0,-1.0881074321105286,-0.5949559313959027,0.0
2019-06-03,1.0,-0.0,-0.30190132085529825,-0.0,-1.0994195344429307,-0.560238109340757,0.0
2019-06-04,1.0,-0.0,-0.2939591353272135,-0.0,-1.1108084098312112,-0.5564406277761327,0.0
2019-06-05,1.0,-0.0,-0.2913738580463809,-0.0,-1.136038884984774,-0.5006441789646288,0.0
2019-06-06,1.0,-0.0,-0.28786055928871157,-0.0,-1.153173508612342,-0.49332433463423225,0.0
2019-06-07,1.0,-0.0,-0.30184973470524434,-0.0,-1.1389206460880017,-0.49063406912320817,0.0
2019-06-10,1.0,-0.0,-0.3087458023069061,-0.0,-1.1203971382683604,-0.490962184260476,0.0
2019-06-11,1.0,-0.0,-0.3134284711662183,-0.0,-1.1286992630717043,-0.48222014270674934,0.0
2019-06-12,1.0,-0.0,-0.3099821276845097,-0.0,-1.1294717412323108,-0.49043391638100264,0.0
2019-06-13,1.0,-0.0,-0.336364703121333,-0.0,-1.1262321051396385,-0.47095752170851907,0.0
2019-06-14,1.0,-0.0,-0.33207392437688543,-0.0,-1.127551767565826,-0.469203057727792,0.0
2019-06-17,1.0,-0.0,-0.3248388986526069,-0.0,-1.1420035149384886,-0.4622437024018747,0.0
2019-06-18,1.0,-0.0,-0.3350513954373737,-0.0,-1.1367030778692124,-0.4567311916127332,0.0
2019-06-19,1.0,-0.0,-0.3182176310951589,-0.0,-1.142869648953865,-0.4570019551197876,0.0
2019-06-20,1.0,-0.0,-0.3189074036244784,-0.0,-1.1423235182537137,-0.45702862812618555,0.0
2019-06-21,1.0,-0.0,-0.3226041151305259,-0.0,-1.1279939466255346,-0.4596781234539158,0.0
2019-06-24,1.0,-0.0,-0.311994413082698,-0.0,-1.1118547401501484,-0.48600360821742417,0.0
2019-06-25,1.0,-0.0,-0.31179006232888684,-0.0,-1.1121046193277802,-0.48869924855828045,0.0
2019-06-26,1.0,-0.0,-0.30913437709554215,-0.0,-1.1012857517711887,-0.5051167672526895,0.0
2019-06-27,1.0,-0.0,-0.3159944937468881,-0.0,-1.129162639486864,-0.4837301935975163,0.0
2019-06-28,1.0,-0.0,-0.31779698256921046,-0.0,-1.1278160246081734,-0.48390215321517505,0.0
2019-07-01,1.0,-0.0,-0.3203624420855082,-0.0,-1.1252419212949387,-0.48674564541669113,0.0
2019-07-02,1.0,-0.0,-0.32466695944956814,-0.0,-1.120245937637242,-0.4829161176987264,0.0
2019-07-03,1.0,-0.0,-0.31648280718225563,-0.0,-1.1353127567186951,-0.48216171810820335,0.0
2019-07-05,1.0,-0.0,-0.2918141139999415,-0.0,-1.1443570321410816,-0.48840405931038516,0.0
2019-07-08,1.0,-0.0,-0.2912232487428371,-0.0,-1.1452169336919658,-0.487194480177757,0.0
2019-07-09,1.0,-0.0,-0.2844948550046773,-0.0,-1.1472170252572498,-0.4915809167446212,0.0
2019-07-10,1.0,-0.0,-0.27948185619462557,-0.0,-1.1516126202520542,-0.4929968712535454,0.0
2019-07-11,1.0,-0.0,-0.27782167208029734,-0.0,-1.1584291692271678,-0.490035993328066,0.0
2019-07-12,1.0,-0.0,-0.29725591803085616,-0.0,-1.172977270050642,-0.4740607702272995,0.0
2019-07-15,1.0,-0.0,-0.2927309602892331,-0.0,-1.176890743952265,-0.46970988507098554,0.0
2019-07-16,1.0,-0.0,-0.3054289997354575,-0.0,-1.1837394550424738,-0.4501925281443814,0.0
2019-07-17,1.0,-0.0,-0.30301963200986004,-0.0,-1.1791237491563225,-0.4523872406608562,0.0
2019-07-18,1.0,-0.0,-0.3041720379702332,-0.0,-1.1784835345130669,-0.44717567092464544,0.0
2019-07-19,1.0,-0.0,-0.30574443141852287,-0.0,-1.1780480656506447,-0.44703985932004686,0.0
2019-07-22,1.0,-0.0,-0.30857611817808783,-0.0,-1.1805791664224163,-0.44181956738378575,0.0
2019-07-23,1.0,-0.0,-0.31377955065407404,-0.0,-1.177450577814278,-0.44180794274652424,0.0
2019-07-24,1.0,-0.0,-0.3120277540940229,-0.0,-1.1803134095786905,-0.4477111692588128,0.0
2019-07-25,1.0,-0.0,-0.30713439477562343,-0.0,-1.1664981073193286,-0.41595630941716993,0.0
2019-07-26,1.0,-0.0,-0.2957994854152814,-0.0,-1.1778786389523288,-0.4172472608481976,0.0
2019-07-29,1.0,-0.0,-0.2862720148066746,-0.0,-1.1751930362358658,-0.43046357615894043,0.0
2019-07-30,1.0,-0.0,-0.28468525804211986,-0.0,-1.1715748669289516,-0.4366176810923398,0.0
2019-07-31,1.0,-0.0,-0.302233408551756,-0.0,-1.1632818376439276,-0.42750101255569056,0.0
2019-08-01,1.0,-0.0,-0.31743235829170396,-0.0,-1.153850596286564,-0.4163033120614478,0.0
2019-08-02,1.0,-0.0,-0.30178198838324033,-0.0,-1.1022951559239835,-0.41549653188969715,0.0
2019-08-05,1.0,-0.0,-0.30190695842943127,-0.0,-1.1028576250210946,-0.4078584688080103,0.0
2019-08-06,1.0,-0.0,-0.30517522750532455,-0.0,-1.0586673305119907,-0.4021796254805963,0.0
2019-08-07,1.0,-0.0,-0.3162664750904921,-0.0,-1.0485479815423724,-0.3983034456080241,0.0
2019-08-08,1.0,-0.0,-0.31543960170222235,-0.0,-1.0646121325063276,-0.4013573276221734,0.0
2019-08-09,1.0,-0.0,-0.2951591897808197,-0.0,-1.0491562525977445,-0.42661198703205966,0.0
2019-08-12,1.0,-0.0,-0.2936472801726523,-0.0,-1.061728736649881,-0.4114603508383598,0.0
2019-08-13,1.0,-0.0,-0.2780651049589291,-0.0,-1.068423818347761,-0.4192272588986918,0.0
2019-08-14,1.0,-0.0,-0.2875234005065522,-0.0,-1.0556106155709724,-0.40986675476269135,0.0
2019-08-15,1.0,-0.0,-0.31181805875186136,-0.0,-1.0348991471503994,-0.36076891837010966,0.0
2019-08-16,1.0,-0.0,-0.3098320693391116,-0.0,-1.0376760563380283,-0.3610780065005418,0.0
2019-08-19,1.0,-0.0,-0.29799805741420243,-0.0,-1.0432225339952514,-0.3567882581480682,0.0
2019-08-20,1.0,-0.0,-0.3012317125645439,-0.0,-1.041872848537005,-0.34625107573149744,0.0
2019-08-21,1.0,-0.0,-0.3039415744817957,-0.0,-1.0450810868864784,-0.3359467296745785,0.0
2019-08-22,1.0,-0.0,-0.3060797208428399,-0.0,-1.0462488256609852,-0.3318749161186418,0.0
2019-08-23,1.0,-0.0,-0.31081406229113756,-0.0,-1.0386579334313595,-0.32399411843336456,0.0
2019-08-26,1.0,-0.0,-0.3030086528538541,-0.0,-1.0307745230345848,-0.3123759625307613,0.0
2019-08-27,1.0,-0.0,-0.30038042903941664,-0.0,-1.0269206382753884,-0.3145672619676635,0.0
2019-08-28,1.0,-0.0,-0.2960489851935918,-0.0,-1.0288210298503524,-0.3144184327905197,0.0
2019-08-29,1.0,-0.0,-0.29668071654373024,-0.0,-1.031190727081138,-0.3065068493150685,0.0
2019-08-30,1.0,-0.0,-0.29244068420084607,-0.0,-1.0346041672140625,-0.3004808323918127,0.0
2019-09-03,1.0,-0.0,-0.30615999159045515,-0.0,-1.0383422684747188,-0.28348050036791755,0.0
2019-09-04,1.0,-0.0,-0.2870017604246039,-0.0,-1.0454820147665467,-0.2950156336214825,0.0
2019-09-05,1.0,-0.0,-0.27873638117082833,-0.0,-1.0350831465359953,-0.2926549549079915,0.0
2019-09-06,1.0,-0.0,-0.2727296335731166,-0.0,-1.0542239073415223,-0.2699768873191887,0.0
2019-09-09,1.0,-0.0,-0.2719434922613483,-0.0,-1.0541445933312559,-0.2707749039160694,0.0
2019-09-10,1.0,-0.0,-0.273648211000855,-0.0,-1.0511438712853332,-0.2660828561805322,0.0
2019-09-11,1.0,-0.0,-0.27076046119963726,-0.0,-1.0453167508744656,-0.2749060759165695,0.0
2019-09-12,1.0,-0.0,-0.24660194174757283,-0.0,-1.060012944983819,-0.2823818770226537,0.0
2019-09-13,1.0,-0.0,-0.24680939190763412,-0.0,-1.0556835538067255,-0.2862357296331771,0.0
2019-09-16,1.0,-0.0,-0.24048122005255293,-0.0,-1.0527332680715131,-0.282909990210727,0.0
2019-09-17,1.0,-0.0,-0.22865091836471835,-0.0,-1.05935237898967,-0.2880548185167058,0.0
2019-09-18,1.0,-0.0,-0.21832599572616565,-0.0,-1.059704950953889,-0.29656805952472903,0.0
2019-09-19,1.0,-0.0,-0.22477548184555207,-0.0,-1.0480430251408868,-0.300455469493837,0.0
2019-09-20,1.0,-0.0,-0.2158300960948681,-0.0,-1.0298251891228787,-0.31005929257820486,0.0
