Date,ACAM,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-04-07,1.0,-0.024552898472076503,-0.01706402325048539,-0.09324312916802334,-0.07107798801297589,-0.0,0.0
2020-04-08,1.0,-0.024515833393628055,-0.017147818537008898,-0.0930709307093071,-0.07117188818947014,-0.0,0.0
2020-04-09,1.0,-0.026226551226551226,-0.01032948532948533,-0.09582732082732082,-0.07012987012987013,-0.0,0.0
2020-04-13,1.0,-0.031265025483219536,-0.0,-0.09922829118184441,-0.07154534089816329,-0.0,0.0
2020-04-14,1.0,-0.03142657914352353,-0.0,-0.10056745774122966,-0.07023491788694126,-0.0,0.0
2020-04-15,1.0,-0.02876602275861242,-0.0,-0.09861265992781515,-0.07170521721404846,-0.0,0.0
2020-04-16,1.0,-0.028345702657409624,-0.0,-0.09901843428297821,-0.06967919559492458,-0.0,0.0
2020-04-17,1.0,-0.02826157216217187,-0.0,-0.09859829305371015,-0.07015716833650543,-0.0,0.0
2020-04-20,1.0,-0.028161765585915526,-0.0,-0.09859610067861117,-0.07008725000897634,-0.0,0.0
2020-04-21,1.0,-0.02740168019024629,-0.0,-0.0989591424576666,-0.0686655274196054,-0.0,0.0
2020-04-22,1.0,-0.025217090922085506,-0.0,-0.09717573346356803,-0.06879012757441842,-0.0,0.0
2020-04-23,1.0,-0.0238928154970134,-0.0007258275624092716,-0.09643987530044502,-0.06882273149139717,-0.0,0.0
2020-04-24,1.0,-0.023682300158278692,-0.0008211450808649394,-0.09666900712849136,-0.0689047828725797,-0.0,0.0
2020-04-27,1.0,-0.026378582166121836,-0.0018611754038512012,-0.09472905581140088,-0.07009234293349877,-0.0,0.0
2020-04-28,1.0,-0.023998662095492933,-0.007860188979011622,-0.09384444470990169,-0.06884235423410939,-0.0,0.0
2020-04-29,1.0,-0.02674046093525868,-0.00431529119250263,-0.09527111026106913,-0.06905661279525677,-0.0,0.0
2020-04-30,1.0,-0.02632144391920928,-0.000752041254834551,-0.09644033806044978,-0.07019051711789141,-0.0,0.0
2020-05-01,1.0,-0.028150357995226732,-0.0,-0.09559665871121718,-0.06957040572792363,-0.0,0.0
2020-05-04,1.0,-0.027355478244293,-0.0,-0.09541057046180242,-0.06867464137635229,-0.0,0.0
2020-05-05,1.0,-0.02761160235479181,-0.0,-0.09513311247229306,-0.06896346259265439,-0.0,0.0
2020-05-06,1.0,-0.02731648042696147,-0.0,-0.09452955612208429,-0.06944080436491863,-0.0,0.0
2020-05-07,1.0,-0.02828017883755589,-0.0,-0.09414008941877795,-0.0698301043219076,-0.0,0.0
2020-05-08,1.0,-0.02786683989082111,-0.0,-0.09450648994624489,-0.06952407060870809,-0.0,0.0
2020-05-11,1.0,-0.027150563299599008,-0.0018140156578193623,-0.09362468970784801,-0.07083015084972312,-0.0,0.0
2020-05-12,1.0,-0.026989602855335255,-0.002602270421257446,-0.09226122975182935,-0.0718608620916047,-0.0,0.0
2020-05-13,1.0,-0.02604942834320867,-0.002610903801905125,-0.09235923175049773,-0.0711620310208753,-0.0,0.0
2020-05-14,1.0,-0.02588187673369287,-0.0,-0.09374144314677905,-0.07089538912104004,-0.0,0.0
2020-05-15,1.0,-0.026354946611591892,-0.0,-0.09375409192091134,-0.07026795386098778,-0.0,0.0
2020-05-18,1.0,-0.02744116770926422,-0.00013106940720881738,-0.09311885612153707,-0.07084897229669347,-0.0,0.0
2020-05-19,1.0,-0.026524441058120435,-0.0,-0.0963237219933808,-0.06766827781613849,-0.0,0.0
2020-05-20,1.0,-0.025999071461733504,-0.0,-0.09599657155101603,-0.06843803197504851,-0.0,0.0
2020-05-21,1.0,-0.026389368106699663,-0.0,-0.09776439933848113,-0.0656164856214827,-0.0,0.0
2020-05-22,1.0,-0.026405937767627747,-0.0,-0.09749976210866876,-0.06555095632315158,-0.0,0.0
2020-05-26,1.0,-0.02639467110741049,-0.0,-0.09749018674913763,-0.06560009515879624,-0.0,0.0
2020-05-27,1.0,-0.026468558920796553,-0.0,-0.09760652851466774,-0.06553496228973853,-0.0,0.0
2020-05-28,1.0,-0.026798139711917027,-0.0,-0.09781975188229276,-0.06483651112723467,-0.0,0.0
2020-05-29,1.0,-0.02690535018530837,-0.0,-0.09753634894991922,-0.06342060248978428,-0.0,0.0
2020-06-01,1.0,-0.026986898525935693,-0.0,-0.09712670301345781,-0.06369003076411407,-0.0,0.0
2020-06-02,1.0,-0.02707197415155079,-0.0,-0.09693168454438546,-0.06389651117208937,-0.0,0.0
2020-06-03,1.0,-0.02701322151079222,-0.0,-0.09705277913068269,-0.06383863342084319,-0.0,0.0
2020-06-04,1.0,-0.026881592701701037,-0.0,-0.09758386391713389,-0.06342060248978428,-0.0,0.0
2020-06-05,1.0,-0.026673950737512175,-0.0,-0.09628037338780553,-0.0646659224246455,-0.0,0.0
2020-06-08,1.0,-0.026062188464277238,-0.0,-0.09730595774982197,-0.06343460716828862,-0.0,0.0
2020-06-09,1.0,-0.026581466612822766,-0.0,-0.0971565669762691,-0.0639950590303347,-0.0,0.0
2020-06-10,1.0,-0.025896769137605528,-0.0,-0.09661715289898953,-0.06486659779859652,-0.0,0.0
2020-06-11,1.0,-0.025686700630588907,-0.0,-0.09417269348153953,-0.06769033453275856,-0.0,0.0
2020-06-12,1.0,-0.02638933485556626,-0.0,-0.09807699168718113,-0.0647781464435644,-0.0,0.0
2020-06-15,1.0,-0.026495421572125106,-0.0,-0.09821619693185872,-0.06449042692353431,-0.0,0.0
2020-06-16,1.0,-0.026445023127504488,-0.0,-0.09803921568627451,-0.06457865135138348,-0.0,0.0
2020-06-17,1.0,-0.02599362936198536,-0.0,-0.09824569744223638,-0.06431254159931539,-0.0,0.0
2020-06-18,1.0,-0.026041171436721498,-0.0,-0.09843586574118095,-0.06407483122563469,-0.0,0.0
2020-06-19,1.0,-0.02607703009619844,-0.0,-0.09864798982127782,-0.064378039644696,-0.0,0.0
2020-06-22,1.0,-0.024887577624973234,-0.0,-0.10294082657212876,-0.06182635799091104,-0.0,0.0
2020-06-23,1.0,-0.027098527098527097,-0.0,-0.10348443681777016,-0.06108489441822775,-0.0,0.0
2020-06-24,1.0,-0.028136773332061615,-0.0,-0.10271114502360629,-0.06138823978253613,-0.0,0.0
2020-06-25,1.0,-0.027614963068858706,-0.0,-0.10257326661901357,-0.06113890874434119,-0.0,0.0
2020-06-26,1.0,-0.027561399747492794,-0.0,-0.10244407918244837,-0.061066247409419,-0.0,0.0
2020-06-29,1.0,-0.027219385629783033,-0.0,-0.10254579212339772,-0.060413468061556036,-0.0,0.0
2020-06-30,1.0,-0.027453500410552997,-0.0,-0.10317375316839812,-0.0593695333975938,-0.0,0.0
2020-07-01,1.0,-0.027052105638829406,-0.0,-0.1029621698786581,-0.0596240780394956,-0.0,0.0
2020-07-02,1.0,-0.027290680244593017,-0.0,-0.10290513692926312,-0.059447048466535014,-0.0,0.0
2020-07-06,1.0,-0.027634036377478795,-0.0,-0.10262541189346086,-0.05932455420339507,-0.0,0.0
2020-07-07,1.0,-0.02719802109719695,-0.0,-0.1021204228953346,-0.059926028993780245,-0.0,0.0
2020-07-08,1.0,-0.02714657724824314,-0.0,-0.10173723825491385,-0.06020285615762375,-0.0,0.0
2020-07-09,1.0,-0.027581531435095983,-0.0,-0.10145341230761912,-0.06033683008634839,-0.0,0.0
2020-07-10,1.0,-0.031306980014539215,-0.0,-0.10649378508181287,-0.05393810108329063,-0.0,0.0
2020-07-13,1.0,-0.03175984078368748,-0.0,-0.10644611552716568,-0.05353290986878955,-0.0,0.0
2020-07-14,1.0,-0.030138910380783465,-0.0,-0.10570044398947757,-0.05448096082655842,-0.0,0.0
2020-07-15,1.0,-0.031507501786139556,-0.0,-0.105382233865206,-0.053869969040247684,-0.0,0.0
2020-07-16,1.0,-0.03216119922307885,-0.0,-0.1055278178286722,-0.053907841898928756,-0.0,0.0
2020-07-17,1.0,-0.03229958761412124,-0.0,-0.10564706443231389,-0.05390813091463851,-0.0,0.0
2020-07-20,1.0,-0.03472820365585223,-0.0,-0.10634988994162121,-0.05520863240501483,-0.0,0.0
2020-07-21,1.0,-0.031817801222473414,-0.0,-0.10504659035179004,-0.05929354912022584,-0.0,0.0
2020-07-22,1.0,-0.03618298836247708,-0.0,-0.10854896508743124,-0.05377710128600022,-0.0,0.0
2020-07-23,1.0,-0.037085504358057006,-0.0,-0.10849520973899682,-0.05498595336999063,-0.0,0.0
2020-07-24,1.0,-0.03700235316717092,-0.0,-0.10826970177207895,-0.05531143447149786,-0.0,0.0
2020-07-27,1.0,-0.03914073112385349,-0.0,-0.1059420342120764,-0.05701612030725955,-0.0,0.0
2020-07-28,1.0,-0.03850034836508662,-0.0,-0.10625135141628426,-0.05650721956610528,-0.0,0.0
2020-07-29,1.0,-0.041448027117335556,-0.0,-0.10663578571514735,-0.058191293019216155,-0.0,0.0
2020-07-30,1.0,-0.040916984226520674,-0.0,-0.107001591819015,-0.058016979402826685,-0.0,0.0
2020-07-31,1.0,-0.039367417154584416,-0.0,-0.10711655701092533,-0.06073519647492002,-0.0,0.0
2020-08-03,1.0,-0.037843385860049504,-0.0,-0.10815673489102215,-0.061522671013705246,-0.0,0.0
2020-08-04,1.0,-0.03838764635516729,-0.0,-0.10821522214569665,-0.06168364326192289,-0.0,0.0
2020-08-05,1.0,-0.03902256275151969,-0.0,-0.10817310597363046,-0.061307358574933225,-0.0,0.0
2020-08-06,1.0,-0.038846920892004595,-0.0,-0.10897443645373783,-0.06086903970508249,-0.0,0.0
2020-08-07,1.0,-0.04032033341814172,-0.0,-0.10902724772531773,-0.06221301445377337,-0.0,0.0
2020-08-10,1.0,-0.039640643161565285,-0.0,-0.10833979077876793,-0.06277847733436652,-0.0,0.0
2020-08-11,1.0,-0.03925106877717358,-0.0,-0.1074711460440106,-0.06434462462607937,-0.0,0.0
2020-08-12,1.0,-0.03930379593517599,-0.0,-0.10858506334633365,-0.06332210944502313,-0.0,0.0
2020-08-13,1.0,-0.03930067559386881,-0.0,-0.10606097295203042,-0.06539215923674843,-0.0,0.0
2020-08-14,1.0,-0.03914517496064899,-0.0,-0.1058844896476571,-0.06577067441578884,-0.0,0.0
2020-08-17,1.0,-0.04013519734451094,-0.0,-0.10552903835437212,-0.06579361810384513,-0.0,0.0
2020-08-18,1.0,-0.04006204406097768,-0.0,-0.10333002108528636,-0.06840600082402269,-0.0,0.0
2020-08-19,1.0,-0.03979635129401782,-0.0,-0.10286684041457059,-0.06953148675677315,-0.0,0.0
2020-08-20,1.0,-0.03965435749518258,-0.0,-0.10282016167149419,-0.06944360282622132,-0.0,0.0
2020-08-21,1.0,-0.03992630481685292,-0.0,-0.1039611160941553,-0.0682044071658869,-0.0,0.0
2020-08-24,1.0,-0.03986135181975737,-0.0,-0.10385281962405013,-0.06823332646556217,-0.0,0.0
2020-08-25,1.0,-0.039838561109225776,-0.0,-0.10533524021913027,-0.06682988316284481,-0.0,0.0
2020-08-26,1.0,-0.04096701058425577,-0.0,-0.10490900934760732,-0.0665365356870067,-0.0,0.0
2020-08-27,1.0,-0.04057363138243709,-0.0,-0.104882897735538,-0.06677011104107064,-0.0,0.0
2020-08-28,1.0,-0.040451426770431786,-0.0,-0.10488035493490436,-0.06687759109753436,-0.0,0.0
2020-08-31,1.0,-0.04046305836717377,-0.0,-0.10518213225043943,-0.06654948784774835,-0.0,0.0
2020-09-01,1.0,-0.04040085794263418,-0.0,-0.10329241544781455,-0.06810222604607201,-0.0,0.0
2020-09-02,1.0,-0.04094446195243751,-0.0,-0.1032581028338707,-0.0678892632905869,-0.0,0.0
2020-09-03,1.0,-0.0424466537342386,-0.0,-0.10327352085354026,-0.06669495635305529,-0.0,0.0
2020-09-04,1.0,-0.03603668751732533,-0.0,-0.09925154572079403,-0.06994009955285582,-0.0,0.0
2020-09-08,1.0,-0.035462788790816574,-0.0,-0.0987797231466744,-0.07157671345198477,-0.0,0.0
2020-09-09,1.0,-0.034356108956913364,-0.0,-0.09612003564461356,-0.07373377327135666,-0.0,0.0
2020-09-10,1.0,-0.03439264941414482,-0.0,-0.09625365783167351,-0.07357811201695548,-0.0,0.0
2020-09-11,1.0,-0.03361213069378422,-0.0,-0.0964558637703833,-0.07337384920873699,-0.0,0.0
2020-09-14,1.0,-0.0344781923025991,-0.0,-0.0966689539769102,-0.0727003503196215,-0.0,0.0
2020-09-15,1.0,-0.03513334537354765,-0.0,-0.09444344109325145,-0.07444464511468304,-0.0,0.0
2020-09-16,1.0,-0.03593652018715933,-0.0,-0.0954006077854421,-0.07457430900583667,-0.0,0.0
2020-09-17,1.0,-0.03354725083837969,-0.0,-0.09398296701971096,-0.07877150232816231,-0.0,0.0
2020-09-18,1.0,-0.03309724048891731,-0.0,-0.09432049905281321,-0.0791896424822327,-0.0,0.0
2020-09-21,1.0,-0.031837758930618056,-0.0,-0.09658700189409934,-0.07800793832716041,-0.0,0.0
2020-09-22,1.0,-0.03046581972171809,-0.001572897761645493,-0.0949546279491833,-0.08291591046581971,-0.0,0.0
2020-09-23,1.0,-0.03001887522989062,-0.0014882392798373826,-0.09540460749201433,-0.08302681250604975,-0.0,0.0
2020-09-24,1.0,-0.028517959553274973,-0.0005312405674615153,-0.09435556897072139,-0.08396015695744038,-0.0,0.0
2020-09-25,1.0,-0.02835285160073964,-0.0013052463652514412,-0.09496875868653541,-0.08393459265436351,-0.0,0.0
2020-09-28,1.0,-0.027566138205001266,-0.0015213900191984931,-0.09313080331807919,-0.08524613917096319,-0.0,0.0
2020-09-29,1.0,-0.029214107863756136,-0.003444774820509102,-0.09021683950975415,-0.08581719728285832,-0.0,0.0
2020-09-30,1.0,-0.02943310438231595,-0.003168230627841733,-0.09008900067717907,-0.08655799554996614,-0.0,0.0
2020-10-01,1.0,-0.029465462415515013,-0.0035909898799376112,-0.08976265612342366,-0.08628048411863568,-0.0,0.0
2020-10-02,1.0,-0.030388077034743055,-0.00413723023323333,-0.09008758347043452,-0.08509145456305042,-0.0,0.0
2020-10-05,1.0,-0.02889369778884631,-0.005766650144468489,-0.0886758465611664,-0.08560513558277016,-0.0,0.0
2020-10-06,1.0,-0.029304427687548335,-0.004749129930394432,-0.08842082366589327,-0.08595562645011601,-0.0,0.0
2020-10-07,1.0,-0.02971996277450779,-0.003988445593976239,-0.08813256142810524,-0.08679099336467688,-0.0,0.0
2020-10-08,1.0,-0.02964975845410628,-0.0031642512077294685,-0.08822463768115943,-0.08669082125603865,-0.0,0.0
2020-10-09,1.0,-0.029648684226416915,-0.003164136565100298,-0.08822144125212855,-0.0866635266838158,-0.0,0.0
2020-10-12,1.0,-0.02929456372110996,-0.00344144709831671,-0.08807689521095467,-0.08670031637162799,-0.0,0.0
2020-10-13,1.0,-0.028498347047609854,-0.004415916604329046,-0.08755821529403247,-0.08606211240076253,-0.0,0.0
2020-10-14,1.0,-0.028410804550554343,-0.004270668709510079,-0.0875969646885669,-0.08612515230845326,-0.0,0.0
2020-10-15,1.0,-0.028431159682516707,-0.004077103085570915,-0.08738028033099322,-0.08635497334201829,-0.0,0.0
2020-10-16,1.0,-0.028811350803532646,-0.0037763621446841368,-0.08743545195695189,-0.08648231262969933,-0.0,0.0
2020-10-19,1.0,-0.028555572981385193,-0.003739851129796962,-0.0875125164372489,-0.08659564970865352,-0.0,0.0
2020-10-20,1.0,-0.027998746504676503,-0.004061806961720181,-0.08757593288978884,-0.08565953138559444,-0.0,0.0
2020-10-21,1.0,-0.028061039994214217,-0.003881295050746125,-0.08724476266242376,-0.08618403606470432,-0.0,0.0
2020-10-22,1.0,-0.028192951159539077,-0.0035798659659611394,-0.08706185815534448,-0.08650740080034713,-0.0,0.0
2020-10-23,1.0,-0.02939971070395371,-0.0021335583413693345,-0.08741562198649952,-0.08643924783027965,-0.0,0.0
2020-10-26,1.0,-0.02942452807444731,-0.0021577183635092456,-0.08733334940572338,-0.08650160322090697,-0.0,0.0
2020-10-27,1.0,-0.029017803367944302,-0.0020597942614854607,-0.08682454407477896,-0.08666795152858416,-0.0,0.0
2020-10-28,1.0,-0.029992411558521337,-0.00192722323267607,-0.0862311945170499,-0.08636369111429638,-0.0,0.0
2020-10-29,1.0,-0.028083072081486554,-0.0016696095035614333,-0.08608698785629347,-0.08530623521074315,-0.0,0.0
2020-10-30,1.0,-0.02794658083731655,-0.0015612614992914274,-0.08615761535320539,-0.08530492638051546,-0.0,0.0
2020-11-02,1.0,-0.025598559855985595,-0.001584158415841584,-0.08602460246024601,-0.0869126912691269,-0.0,0.0
2020-11-03,1.0,-0.026577554864952425,-0.0008879183115153406,-0.08666802654155818,-0.08575611043783973,-0.0,0.0
2020-11-04,1.0,-0.026626367299942433,-0.0003238341968911917,-0.08655968144310114,-0.08588802533103052,-0.0,0.0
2020-11-05,1.0,-0.024818148046065164,-0.0018095317986266731,-0.08540750416431986,-0.08633024554507653,-0.0,0.0
2020-11-06,1.0,-0.024070703199846714,-0.0008502586702433416,-0.08592402759149262,-0.0867024334163633,-0.0,0.0
