Date,IWF,IWM,MTUM,SKY,SPY,VLUE,VXX
2019-01-17,-0.1520004495392223,-1.716677905147224,-0.0,1.0,-1.3884580804675208,-1.3621038435603505,0.0
2019-01-18,-0.15652370458269763,-1.6967847657795108,-0.0,1.0,-1.3925524100129967,-1.4048143753178506,0.0
2019-01-22,-0.0,-1.8703379953379955,-0.0,1.0,-1.5382284382284381,-1.4188811188811188,0.0
2019-01-23,-0.0,-1.841825095057034,-0.0,1.0,-1.551974261479965,-1.4559227844398948,0.0
2019-01-24,-0.0,-1.8101824944786704,-0.0,1.0,-1.5717772869929096,-1.4299662908287807,0.0
2019-01-25,-0.0,-1.77924944812362,-0.0,1.0,-1.672453910864507,-1.5145277728059185,0.0
2019-01-28,-0.0,-1.7504926843833981,-0.0,1.0,-1.7098835473275606,-1.511555688265154,0.0
2019-01-29,-0.0,-1.720232043538066,-0.0,1.0,-1.7161653011183542,-1.5441062137431971,0.0
2019-01-30,-0.0,-1.7166975992336704,-0.0,1.0,-1.7157396874812907,-1.5545111656588635,0.0
2019-01-31,-0.0,-1.744102502694288,-0.0,1.0,-1.6717159621602204,-1.5715483175667584,0.0
2019-02-01,-0.0,-1.7477309611107772,-0.0,1.0,-1.7002464386608165,-1.5627216445272587,0.0
2019-02-04,-0.0,-1.7549302549302548,-0.0,1.0,-1.7058080808080809,-1.5517676767676767,0.0
2019-02-05,-0.0,-1.7286840363439435,-0.0,1.0,-1.7008845297550994,-1.5876406522654791,0.0
2019-02-06,-0.0,-1.725287356321839,-0.0,1.0,-1.697277676950998,-1.6269812462189959,0.0
2019-02-07,-0.0,-1.75961045617632,-0.0,1.0,-1.7840210148641722,-1.8633393131727318,0.0
2019-02-08,-0.0,-1.7547024459138476,-0.0,1.0,-1.8045194838544008,-1.8604352571098415,0.0
2019-02-11,-0.0,-1.7342342342342343,-0.0,1.0,-1.8173745173745173,-1.8833976833976833,0.0
2019-02-12,-0.0,-1.7377926852867185,-0.0,1.0,-1.8360317357930722,-1.876604528155841,0.0
2019-02-13,-0.0,-1.7719208022627924,-0.0,1.0,-1.8111339676009255,-1.8453329904859859,0.0
2019-02-14,-0.0,-1.7403535940121306,-0.0,1.0,-1.8560459414117951,-1.8560459414117951,0.0
2019-02-15,-0.0,-1.765792533264436,-0.0,1.0,-1.8461439090556775,-1.847241958403307,0.0
2019-02-19,-0.0,-1.741044342606338,-0.0,1.0,-1.8676176337700896,-1.8458658749112502,0.0
2019-02-20,-0.0,-1.76052699560837,-0.0,1.0,-1.8536553862051148,-1.8440971325238957,0.0
2019-02-21,-0.0,-1.7022273573400086,-0.0,1.0,-1.851209962128506,-1.865459913986777,0.0
2019-02-22,-0.0,-1.7055648374244954,-0.0,1.0,-1.8633851690014136,-1.8570235188279143,0.0
2019-02-25,-0.0,-1.7013933685976004,-0.0,1.0,-1.8837569345890854,-1.8656302412591925,0.0
2019-02-26,-0.0,-1.701483870967742,-0.0,1.0,-1.8823225806451613,-1.8678064516129032,0.0
2019-02-27,-0.0,-1.6885214133453912,-0.0,1.0,-1.8985207673922873,-1.8724888573089595,0.0
2019-02-28,-0.0,-1.6850190408571613,-0.0,1.0,-1.893177564061189,-1.8763957916478409,0.0
2019-03-01,-0.0,-1.703810585688988,-0.0,1.0,-1.9068013379681248,-1.9480553551518334,0.0
2019-03-04,-0.0,-1.7206531042201596,-0.0,1.0,-1.9155309763644743,-1.947527816182764,0.0
2019-03-05,-0.0,-1.6994852844133561,-0.0,1.0,-1.9471426686023492,-1.952355813646562,0.0
2019-03-06,-0.0,-1.6987323385712398,-0.0,1.0,-1.9455961970157136,-1.9580087151723224,0.0
2019-03-07,-0.0,-1.6532762594665786,-0.0,1.0,-1.9817583141257817,-1.9503457359236085,0.0
2019-03-08,-0.0,-1.6344859750816179,-0.0,1.0,-2.0562329269105204,-1.9719501632353922,0.0
2019-03-11,-0.0,-1.6289553241518306,-0.0,1.0,-2.0521330198186094,-2.0370843130668455,0.0
2019-03-12,-0.0,-1.5497183194189914,-0.0,1.0,-2.0985542659336187,-2.139211294373176,0.0
2019-03-13,-0.0,-1.5693913755458515,-0.0,1.0,-2.1095796943231444,-2.14410480349345,0.0
2019-03-14,-0.0,-1.5856908569085693,-0.0,1.0,-2.100861008610086,-2.146918135848025,0.0
2019-03-15,-0.0,-1.5800604229607251,-0.0,1.0,-2.1102032408678935,-2.175913210656413,0.0
2019-03-18,-0.0,-1.6195659710185122,-0.0,1.0,-2.1225126534008183,-2.191291686888997,0.0
2019-03-19,-0.0,-1.6227045075125208,-0.0,1.0,-2.1291040623260993,-2.204229271007234,0.0
2019-03-20,-0.0,-1.6117324185248716,-0.0,1.0,-2.094819897084048,-2.1545797598627785,0.0
2019-03-21,-0.0,-1.6136051619989016,-0.0,1.0,-2.140856672158155,-2.1098984074684237,0.0
2019-03-22,-0.0,-1.6120260171602545,-0.0,1.0,-2.198865208967617,-2.1084970938278436,0.0
2019-03-25,-0.0,-1.4520894603652281,-0.0,1.0,-2.267970727036454,-2.119417276520074,0.0
2019-03-26,-0.0,-1.4831730769230769,-0.0,1.0,-2.250068681318681,-2.134958791208791,0.0
2019-03-27,-0.0,-1.4615067646452855,-0.0,1.0,-2.269899045395234,-2.13625437813337,0.0
2019-03-28,-0.0,-1.4526033795851079,-0.0,1.0,-2.2575903283418053,-2.158881714521226,0.0
2019-03-29,-0.0,-1.4416033640803039,-0.0,1.0,-2.2076776994031473,-2.1331389039609334,0.0
2019-04-01,-0.0,-1.4556678651380501,-0.0,1.0,-2.2026321145105485,-2.1255003052710126,0.0
2019-04-02,-0.0,-1.4802137590475546,-0.0,1.0,-2.2272881011973213,-2.0570249611039713,0.0
2019-04-03,-0.0,-1.4801762114537447,-0.0,1.0,-2.2499491697729583,-2.0471704506946797,0.0
2019-04-04,-0.0,-1.4806338028169013,-0.0,1.0,-2.2500677139761645,-2.0406283856988083,0.0
2019-04-05,-0.0,-1.4643849542527958,-0.0,1.0,-2.260860725177906,-2.0521856997627927,0.0
2019-04-08,-0.0,-1.462840571891017,-0.0,1.0,-2.2510790396547073,-2.0300782303749663,0.0
2019-04-09,-0.0,-1.4648513850508864,-0.0,1.0,-2.2456022106894924,-2.029453393543169,0.0
2019-04-10,-0.0,-1.4628010224673753,-0.0,1.0,-2.2501009013857125,-2.0138571236378313,0.0
2019-04-11,-0.0,-1.4416806722689077,-0.0,1.0,-2.2658151260504202,-2.0151932773109245,0.0
2019-04-12,-0.0,-1.4379826740984487,-0.0,1.0,-2.265596669129004,-2.011819219662884,0.0
2019-04-15,-0.0,-1.4439217794503059,-0.0,1.0,-2.253141589946912,-2.0229823264565554,0.0
2019-04-16,-0.0,-1.4374622356495468,-0.0,1.0,-2.2522994293387044,-2.0239006377979187,0.0
2019-04-17,-0.0,-1.431421278882321,-0.0,1.0,-2.2592692101020955,-2.0261955937667917,0.0
2019-04-18,-0.0,-1.4201934703748489,-0.0,1.0,-2.247682386134623,-2.049778315195486,0.0
2019-04-22,-0.0,-1.4210313720210044,-0.0,1.0,-2.253534401508011,-2.05756025313047,0.0
2019-04-23,-0.0,-1.41978051572073,-0.0,1.0,-2.250589106577796,-2.062276981081263,0.0
2019-04-24,-0.0,-1.4002149526432457,-0.0,1.0,-2.2510243836904684,-2.0660307650970644,0.0
2019-04-25,-0.0,-1.3922451448155366,-0.0,1.0,-2.2655735501646395,-2.062092601303676,0.0
2019-04-26,-0.0,-1.3958779443254818,-0.0,1.0,-2.2551525695931476,-2.0406852248394007,0.0
2019-04-29,-0.0,-1.3749581295638775,-0.0,1.0,-2.257519930327594,-2.0667917197025525,0.0
2019-04-30,-0.0,-1.3726712236965555,-0.0,1.0,-2.256332931242461,-2.0725103873475406,0.0
2019-05-01,-0.0,-1.3547126591659369,-0.0,1.0,-2.274809674594085,-2.1076601765141816,0.0
2019-05-02,-0.0,-1.35581458024525,-0.0,1.0,-2.249696806360329,-2.1321250505322733,0.0
2019-05-03,-0.0,-1.3516040083394985,-0.0,1.0,-2.2472930257582893,-2.1265048086623177,0.0
2019-05-06,-0.0,-1.2940979208584842,-0.0,1.0,-2.2582159624413145,-2.1545942320590203,0.0
2019-05-07,-0.0,-1.2939658594680428,-0.0,1.0,-2.2119888844779676,-2.11042741828768,0.0
2019-05-08,-0.0,-1.233408,-0.0,1.0,-2.09664,-2.070016,0.0
2019-05-09,-0.0,-1.2297504798464491,-0.0,1.0,-2.101599488163788,-2.0666666666666664,0.0
2019-05-10,-0.0,-1.217242254951752,-0.0,1.0,-2.0977018791264603,-2.0333925850685626,0.0
2019-05-13,-0.0,-1.2172643605204698,-0.0,1.0,-2.0943192637258012,-2.0356077435734687,0.0
2019-05-14,-0.0,-1.125070670268233,-0.0,1.0,-2.1297820214837615,-2.026948928952824,0.0
2019-05-15,-0.0,-1.1385205203946955,-0.0,1.0,-2.143297090063478,-2.0031424800452515,0.0
2019-05-16,-0.0,-1.1454579346340252,-0.0,1.0,-2.10016155088853,-1.9678140922082763,0.0
2019-05-17,-0.0,-1.1525968010868894,-0.0,1.0,-2.0686716482430683,-1.9541777311183846,0.0
2019-05-20,-0.0,-1.127546610692678,-0.0,1.0,-2.0818002222496603,-1.9643165822941104,0.0
2019-05-21,-0.0,-1.1416774511616443,-0.0,1.0,-2.062365193812781,-1.9579096567449312,0.0
2019-05-22,-0.0,-1.1303972898059746,-0.00905451185709886,1.0,-2.0627040344933785,-1.9573144441022483,0.0
2019-05-23,-0.0,-1.0996034068005982,-0.1438137962421169,1.0,-2.2952343800793185,-1.962941291203433,0.0
2019-05-24,-0.0,-1.0284605433376457,-0.18796895213454076,1.0,-2.2743855109961193,-1.977490297542044,0.0
2019-05-28,-0.0,-1.0331027348548523,-0.1799961207732592,1.0,-2.272580332320424,-1.9796987133897979,0.0
2019-05-29,-0.0,-1.0219461964216758,-0.1735101042605226,1.0,-2.2666366327712706,-1.9737417943107223,0.0
2019-05-30,-0.0,-1.0136547214565037,-0.18231937944740048,1.0,-2.2457849862170653,-1.9689723700237198,0.0
2019-05-31,-0.0,-1.0308519490494783,-0.1769826537796838,1.0,-2.236510273314984,-1.956474428726877,0.0
2019-06-03,-0.0,-1.0214958588860086,-0.21514825820319908,1.0,-2.2033887589302648,-1.8822153379275461,0.0
2019-06-04,-0.0,-1.0085562175180631,-0.18874382050957028,1.0,-2.1966662441374067,-1.943972620103942,0.0
2019-06-05,-0.0,-0.9876698540513338,-0.24270256668344242,1.0,-2.2328887770508303,-1.827629592350277,0.0
2019-06-06,-0.0,-1.0026380252496703,-0.2587777149676528,1.0,-2.215689969223039,-1.8039067897745118,0.0
2019-06-07,-0.0,-1.034528218971687,-0.25601104903007094,1.0,-2.1932324690815497,-1.794149036348798,0.0
2019-06-10,-0.0,-1.0393533024188495,-0.2519112670760747,1.0,-2.1763378869532524,-1.7987843088106281,0.0
2019-06-11,-0.0,-1.0235648803297852,-0.3260321171476035,1.0,-2.071740601735064,-1.7313111425582968,0.0
2019-06-12,-0.0,-1.0136591939238027,-0.3295969619012618,1.0,-2.061374494671077,-1.7205684184736003,0.0
2019-06-13,-0.0,-1.0273888479489068,-0.34143944976664203,1.0,-2.0510316875460575,-1.7211373126995824,0.0
2019-06-14,-0.0,-1.0395361746746439,-0.3366434342811324,1.0,-2.0572380188737434,-1.7344723370135078,0.0
2019-06-17,-0.0,-1.0218089707154332,-0.3399233905844557,1.0,-2.079945632027678,-1.7365006795996538,0.0
2019-06-18,-0.0,-1.0576223085939909,-0.338824110062311,1.0,-2.059226355728299,-1.7137392806465543,0.0
2019-06-19,-0.0,-1.06088027085257,-0.3562326869806094,1.0,-2.060695598645737,-1.6779932286857493,0.0
2019-06-20,-0.0,-1.0672833795868024,-0.35942028985507246,1.0,-2.0603145235892693,-1.6801110083256245,0.0
2019-06-21,-0.0,-1.0748679523400073,-0.3579412848544405,1.0,-2.0425009212627443,-1.6664414691069895,0.0
2019-06-24,-0.0,-1.0512915129151292,-0.3660516605166052,1.0,-2.0300738007380073,-1.7026445264452643,0.0
2019-06-25,-0.0,-1.0496584825549198,-0.36403913605316596,1.0,-2.033844071134084,-1.7059873238569934,0.0
2019-06-26,-0.0,-1.0478566149297857,-0.35137965016013795,1.0,-2.0177383592017737,-1.7421778763242177,0.0
2019-06-27,-0.0,-1.0361988159842133,-0.37345831277750374,1.0,-2.018376911692156,-1.738714849531327,0.0
2019-06-28,-0.0,-1.0195981757672872,-0.37748058671268336,1.0,-2.027178602243313,-1.738629360285961,0.0
2019-07-01,-0.0,-1.0001228274887919,-0.3886875882822576,1.0,-2.02898728735491,-1.7235153227292268,0.0
2019-07-02,-0.0,-1.0144909738425643,-0.3799582463465553,1.0,-2.018297924597814,-1.72749600884195,0.0
2019-07-03,-0.0,-1.019645888915838,-0.37533349502789226,1.0,-1.9614358476837253,-1.7071913655105506,0.0
2019-07-05,-0.0,-1.0121182743577315,-0.37342462433349494,1.0,-1.9603126514784295,-1.713281628696074,0.0
2019-07-08,-0.0,-1.0075187969924813,-0.37745573611447975,1.0,-1.9641038079068638,-1.7144676206645646,0.0
2019-07-09,-0.0,-0.996240829442794,-0.3791305402291882,1.0,-1.9658643060692418,-1.721942642333111,0.0
2019-07-10,-0.0,-0.9574326369966698,-0.3698455949137148,1.0,-1.9969118982742964,-1.7308507417499244,0.0
2019-07-11,-0.0,-0.9474322439822956,-0.38404171466682835,1.0,-2.0058206511853514,-1.7259443400230403,0.0
2019-07-12,-0.0,-0.947279117682705,-0.38722579081323477,1.0,-2.0107259726093805,-1.714640649618228,0.0
2019-07-15,-0.0,-0.9784320853023143,-0.41166848418756813,1.0,-1.9895795468314552,-1.6787228886465526,0.0
2019-07-16,-0.0,-0.9721180597556551,-0.3948227894036531,1.0,-1.9857868634329263,-1.6954155074392163,0.0
2019-07-17,-0.0,-1.030039854856939,-0.36267919814407235,1.0,-1.9243352566771756,-1.6314318006067454,0.0
2019-07-18,-0.0,-1.0299447448161132,-0.3646842136533777,1.0,-1.922405085853485,-1.6243835779216922,0.0
2019-07-19,-0.0,-1.0373373782159734,-0.39227582988157045,1.0,-1.8265562102561108,-1.5778542675456506,0.0
2019-07-22,-0.0,-1.040687846109006,-0.391139609443311,1.0,-1.8224424366074028,-1.5749344214514716,0.0
2019-07-23,-0.0,-1.030137144174254,-0.37806845683992163,1.0,-1.7873689063040221,-1.5667857554454303,0.0
2019-07-24,-0.0,-1.031422018348624,-0.3823394495412844,1.0,-1.7700114678899084,-1.5501146788990827,0.0
2019-07-25,-0.0,-1.0249670732405658,-0.3820649372959972,1.0,-1.77678520300063,-1.5426329954761495,0.0
2019-07-26,-0.0,-1.0048677127476806,-0.3879280723857519,1.0,-1.7869087160691786,-1.5470163784217157,0.0
2019-07-29,-0.0,-0.9914934916647635,-0.3972368120575474,1.0,-1.7645581182918475,-1.5557775747887643,0.0
2019-07-30,-0.0,-0.9956852503690248,-0.39843306460769845,1.0,-1.7456568638582945,-1.5374701941637334,0.0
2019-07-31,-0.0,-1.0834431017696582,-0.391157436572934,1.0,-1.7375866216138824,-1.5148044212817138,0.0
2019-08-01,-0.0,-1.099594076953862,-0.3850551712309187,1.0,-1.7307758275684637,-1.5018009261906125,0.0
2019-08-02,-0.0,-1.064073623893037,-0.471551774034844,1.0,-1.7625745210395323,-1.489841986455982,0.0
2019-08-05,-0.0,-1.0539863723720226,-0.4533807000174713,1.0,-1.8089220196843514,-1.5074835478422923,0.0
2019-08-06,-0.0,-1.0492591109331197,-0.4414440185365296,1.0,-1.7400308942159164,-1.4904170719148693,0.0
2019-08-07,-0.0,-1.0427603484598302,-0.4125718840744747,1.0,-1.7321642088481466,-1.5063485737060867,0.0
2019-08-08,-0.0,-1.0313032609930688,-0.3997841154414271,1.0,-1.7332121349846608,-1.5168730826042496,0.0
2019-08-09,-0.0,-1.0052539404553413,-0.38444155697418225,1.0,-1.7122761425908142,-1.5474266990565504,0.0
2019-08-12,-0.0,-0.9905494878614679,-0.424367607945221,1.0,-1.7336879633297493,-1.5104408352668213,0.0
2019-08-13,-0.0,-0.9866734428821503,-0.4179795584166243,1.0,-1.7353323169010109,-1.5069173866395618,0.0
2019-08-14,-0.0,-0.9971891162581515,-0.4128626040026985,1.0,-1.7171126602203732,-1.4946031032156508,0.0
2019-08-15,-0.0,-1.0254064480573162,-0.43901901350234224,1.0,-1.6661890327914026,-1.3804904932488289,0.0
2019-08-16,-0.0,-1.0154855064477017,-0.4451669789485286,1.0,-1.6695139424666592,-1.3806899592196626,0.0
2019-08-19,-0.0,-0.9851237854751057,-0.4586375363671296,1.0,-1.681506285337871,-1.3641104462864357,0.0
2019-08-20,-0.0,-0.980065359477124,-0.4851307189542483,1.0,-1.6448801742919388,-1.3365468409586057,0.0
2019-08-21,-0.0,-0.9821593690508567,-0.5086755507206963,1.0,-1.6307859668207776,-1.3176502583627956,0.0
2019-08-22,-0.0,-0.9865283285349556,-0.49747406160030416,1.0,-1.6286598946167634,-1.319408984735727,0.0
2019-08-23,-0.0,-0.9793417556796616,-0.501165753944586,1.0,-1.6215366263623054,-1.32006723418099,0.0
2019-08-26,-0.0,-0.9602978996999572,-0.497963994856408,1.0,-1.6060330047149594,-1.2936133733390485,0.0
2019-08-27,-0.0,-0.9567512798634812,-0.4818152730375427,1.0,-1.5906036689419796,-1.3036476109215018,0.0
2019-08-28,-0.0,-0.9435561240805883,-0.49243151049994666,1.0,-1.5978040720605478,-1.2960771772732118,0.0
2019-08-29,-0.0,-0.9286208917061738,-0.501091993820913,1.0,-1.604751504820753,-1.2922814680658392,0.0
2019-08-30,-0.0,-0.9007747795885653,-0.5215068127170719,1.0,-1.6377771840769435,-1.2831952978893935,0.0
2019-09-03,-0.0,-0.9036949895727502,-0.5295438746591091,1.0,-1.629217688893642,-1.2849045505587935,0.0
2019-09-04,-0.0,-0.9002140181915463,-0.531246655965757,1.0,-1.6323167469234885,-1.286677367576244,0.0
2019-09-05,-0.0,-0.9125006669156484,-0.534119404577709,1.0,-1.6249266392786639,-1.2637784772981913,0.0
2019-09-06,-0.0,-0.9004464760284895,-0.5546933134899542,1.0,-1.6429254810247687,-1.217178696715212,0.0
2019-09-09,-0.0,-0.9017804942864734,-0.5542917884666488,1.0,-1.6417751793781556,-1.2171140047834175,0.0
