Date,GTHX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-1.5104261106074341,-3.1207817064571373,-0.25113327289211246,-2.202981766898358,-1.9881132265538433,0.0
2018-09-25,1.0,-1.5199677289229527,-3.11869705526422,-0.26321097216619604,-2.2009883017345704,-1.9818475191609521,0.0
2018-09-26,1.0,-1.5221953188054882,-3.1215698143664246,-0.2672518159806295,-2.200867635189669,-1.9768966908797418,0.0
2018-09-27,1.0,-1.5219231932264894,-3.116218123173067,-0.26771494808991025,-2.1987702852535027,-1.9749017236165707,0.0
2018-09-28,1.0,-1.5209368346344927,-3.143769644124506,-0.2718239886444287,-2.213018351414377,-1.9893541518807665,0.0
2018-10-01,1.0,-1.541624053998773,-3.1635303743096745,-0.2727551646553487,-2.2394150132951522,-2.0097156882798117,0.0
2018-10-02,1.0,-1.541662406706881,-3.158777221143033,-0.27573867702688887,-2.2384214293017073,-2.009405991207443,0.0
2018-10-03,1.0,-1.5411896974652495,-3.1561733442354867,-0.2758585445625511,-2.2379394930498773,-2.009607522485691,0.0
2018-10-04,1.0,-1.5423555827719944,-3.145437844458053,-0.277097366809553,-2.238313941620739,-2.0028577260665443,0.0
2018-10-05,1.0,-1.5441808140724076,-3.1676211904274902,-0.2589486602577214,-2.2487216199631823,-2.0075680098179585,0.0
2018-10-08,1.0,-1.5347724264331535,-3.152428469605946,-0.2475308013440586,-2.2484472049689437,-1.9990835963751146,0.0
2018-10-09,1.0,-1.5360562232633936,-3.154613974332858,-0.24811570584640455,-2.2485231207985334,-1.9981666327154206,0.0
2018-10-10,1.0,-1.536590330788804,-3.1518575063613232,-0.2487531806615776,-2.2481424936386767,-1.9928753180661578,0.0
2018-10-11,1.0,-1.3701343268947936,-3.16227081086381,-0.004902441415825081,-2.2153152269830376,-2.0522600254926955,0.0
2018-10-12,1.0,-1.4060676779463244,-3.1664721898094124,-0.0,-2.1651108518086346,-1.986192143134967,0.0
2018-10-15,1.0,-1.3323951863354035,-3.2380628881987574,-0.0,-2.1486801242236027,-1.9858307453416146,0.0
2018-10-16,1.0,-1.344367637036316,-3.236004283906144,-0.0,-2.159672865349041,-1.996202901372797,0.0
2018-10-17,1.0,-1.2670603674540684,-3.0816460442444695,-0.0,-2.0813648293963256,-1.9437570303712035,0.0
2018-10-18,1.0,-1.2671174978867288,-3.081243542782005,-0.0,-2.0937353245045554,-1.9502207194514887,0.0
2018-10-19,1.0,-1.2164332399626518,-3.0554621848739494,-0.0,-2.1090569561157797,-1.9561157796451913,0.0
2018-10-22,1.0,-1.216291872725576,-3.035644303443128,-0.0,-2.1161705701222355,-1.9628627414388353,0.0
2018-10-23,1.0,-1.2680922680922682,-3.200574200574201,-0.0,-2.298188298188298,-2.133056133056133,0.0
2018-10-24,1.0,-1.2616646896006325,-3.1898971925662316,-0.0,-2.2981415579280347,-2.13562672993278,0.0
2018-10-25,1.0,-1.1156557225004637,-2.971526618438138,-0.0,-2.2230569467631236,-1.9644778334260804,0.0
2018-10-26,1.0,-1.0562511340954455,-2.9040101614951914,-0.0,-2.200417347123934,-1.912084921066957,0.0
2018-10-29,1.0,-0.999370786516854,-2.9150561797752808,-0.0,-2.1656629213483147,-1.9087640449438203,0.0
2018-10-30,1.0,-0.9928135106000718,-2.9139417894358606,-0.0,-2.164570607258354,-1.911875673733381,0.0
2018-10-31,1.0,-0.9929989365473236,-2.8461538461538463,-0.0,-2.141350584898972,-1.881602268699043,0.0
2018-11-01,1.0,-0.9842449991148876,-2.849265356700301,-0.0,-2.1387856257744735,-1.8788281111701186,0.0
2018-11-02,1.0,-0.9912418987563496,-2.7657207917323525,-0.0,-2.146260290768961,-1.8548782623927134,0.0
2018-11-05,1.0,-0.9827525827350727,-2.7894414288215725,-0.0,-2.146997023288391,-1.835843109788128,0.0
2018-11-06,1.0,-0.9832778847837506,-2.7889161267728944,-0.0,-2.1468219226054983,-1.8360182104710208,0.0
2018-11-07,1.0,-0.9818707304256437,-2.792958486600105,-0.0,-2.1454720616570326,-1.8377123839551583,0.0
2018-11-08,1.0,-0.8969018484769591,-2.8035233880065955,-0.0,-2.1208018745118458,-1.857068471752148,0.0
2018-11-09,1.0,-0.8972656591246614,-2.822049445269503,-0.0,-2.144229929239102,-1.8723683061064034,0.0
2018-11-12,1.0,-0.8980375054513737,-2.776711731356302,-0.0,-2.175316179677279,-1.8721325774095072,0.0
2018-11-13,1.0,-0.830272867684915,-2.752788742062811,-0.0,-2.157628282134889,-1.8400549167667752,0.0
2018-11-14,1.0,-0.8323322464389908,-2.7513300154453404,-0.0,-2.1578857044791486,-1.839282649733997,0.0
2018-11-15,1.0,-0.8290752688172042,-2.7603440860215054,-0.0,-2.164301075268817,-1.8483440860215052,0.0
2018-11-16,1.0,-0.8185163001625737,-2.7329511422948576,-0.0,-2.1536750235304183,-1.8513733207837768,0.0
2018-11-19,1.0,-0.8267682822401096,-2.7323171775989037,-0.0,-2.151995204658332,-1.8519438259976024,0.0
2018-11-20,1.0,-0.7640830156713257,-2.7093604404913174,-0.0,-2.1401101228293093,-1.8574332909783988,0.0
2018-11-21,1.0,-0.7851671016078795,-2.704436400370401,-0.0,-2.1452142436232005,-1.7833992760333361,0.0
2018-11-23,1.0,-0.7873645299504327,-2.6752079307737544,-0.0,-2.1541628160967825,-1.7845081071998654,0.0
2018-11-26,1.0,-0.785504325186865,-2.6848912404467957,-0.0,-2.1489040060468634,-1.7791215251532713,0.0
2018-11-27,1.0,-0.7580860286762253,-2.6884794931643885,-0.0,-2.1302934311437145,-1.7593364454818272,0.0
2018-11-28,1.0,-0.7623491139457239,-2.8200496532831094,-0.0,-2.171903090488828,-1.8066946323088777,0.0
2018-11-29,1.0,-0.6894644204174001,-2.765484871343559,-0.0,-2.1357807392506913,-1.7907970832285642,0.0
2018-11-30,1.0,-0.6943485218563126,-2.7808473005979955,-0.0,-2.155647266908111,-1.7917122883854122,0.0
2018-12-03,1.0,-0.6877062357221423,-2.798206278026906,-0.0,-2.170742025552077,-1.8042135544462308,0.0
2018-12-04,1.0,-0.6619401694622169,-2.8914058447172746,-0.0,-2.227131246757738,-1.8655542106173266,0.0
2018-12-06,1.0,-0.6318828451882845,-2.7141422594142264,-0.0,-2.237907949790795,-1.7842677824267783,0.0
2018-12-07,1.0,-0.6396283274736314,-2.7142976728612087,-0.0,-2.238657291143479,-1.778335844634187,0.0
2018-12-10,1.0,-0.5771283145882933,-2.701420244643297,-0.0,-2.2110664149084642,-1.7199737295788522,0.0
2018-12-11,1.0,-0.5909650924024641,-2.697494866529774,-0.0,-2.215770020533881,-1.7093223819301848,0.0
2018-12-12,1.0,-0.5925256673511293,-2.6967556468172487,-0.0,-2.215770020533881,-1.7085010266940452,0.0
2018-12-13,1.0,-0.5914754098360656,-2.6863934426229505,-0.0,-2.216803278688525,-1.702049180327869,0.0
2018-12-14,1.0,-0.5867393278837421,-2.73074064899678,-0.0,-2.2205433077367682,-1.7189332012220297,0.0
2018-12-17,1.0,-0.5436941002707804,-2.7274965126774426,-0.0,-2.187248707639288,-1.747025518995651,0.0
2018-12-18,1.0,-0.5136536747427275,-2.696134835102504,-0.0,-2.1630337898063368,-1.7302487642816626,0.0
2018-12-19,1.0,-0.5173419773095623,-2.6950567260940033,-0.0,-2.1615072933549437,-1.7298217179902757,0.0
2018-12-20,1.0,-0.5100703712691095,-2.661732589177384,-0.0,-2.1917819299522767,-1.7249858448596618,0.0
2018-12-21,1.0,-1.2105057986551018,-2.6568560569145303,-0.32725855179807034,-2.348893869993178,-2.202124549264204,0.0
2018-12-24,1.0,-1.1687866927592956,-2.631017612524462,-0.33806262230919765,-2.3714285714285714,-2.275440313111546,0.0
2018-12-26,1.0,-1.1682533514668738,-2.655236059840684,-0.30969496794249074,-2.3319409364678454,-2.2492714202448028,0.0
2018-12-27,1.0,-1.0245961154474497,-2.5033581412234525,-0.25004538028680345,-2.1424033399891087,-2.155745144309312,0.0
2018-12-28,1.0,-1.019501133786848,-2.5103854875283447,-0.24625850340136055,-2.141496598639456,-2.15265306122449,0.0
2018-12-31,1.0,-1.0221455799600654,-2.508803775639862,-0.245598112180069,-2.1440370303140317,-2.155382102014885,0.0
2019-01-02,1.0,-1.0182987589455565,-2.507382915119123,-0.23589093214965123,-2.1412265603768454,-2.1559923906150917,0.0
2019-01-03,1.0,-1.019462297456323,-2.502851452883136,-0.24278084547841045,-2.1404001086267765,-2.1467366705893003,0.0
2019-01-04,1.0,-0.9674010388679922,-2.5085975282106396,-0.2187891814436683,-2.1147232670607203,-2.1461579795808707,0.0
2019-01-07,1.0,-0.8955380577427822,-2.436395450568679,-0.2400699912510936,-2.084339457567804,-2.092650918635171,0.0
2019-01-08,1.0,-0.8944478340451495,-2.410267584764229,-0.24335396147476684,-2.0860280658938377,-2.082018652488451,0.0
2019-01-09,1.0,-0.8900418555981862,-2.3929194279734913,-0.23936170212765956,-2.0950470875479597,-2.1024590163934427,0.0
2019-01-10,1.0,-0.8903310104529616,-2.387282229965157,-0.23937282229965157,-2.0950348432055748,-2.098693379790941,0.0
2019-01-11,1.0,-0.8919295799198188,-2.3623845215269306,-0.24908488757190173,-2.0979606065888095,-2.113996862471675,0.0
2019-01-14,1.0,-0.9075498077595245,-2.365693813351975,-0.25847605732261447,-2.1035477105907026,-2.1029360363509264,0.0
2019-01-15,1.0,-0.8942862135243753,-2.3517385986370782,-0.2731085095229775,-2.097938144329897,-2.1195177354534334,0.0
2019-01-16,1.0,-0.8818473825852939,-2.3295424950082473,-0.2773678270683219,-2.079260352461151,-2.1132910842955117,0.0
2019-01-17,1.0,-0.8796288266412281,-2.325297025409765,-0.2819356517214465,-2.0761425721966873,-2.1092706616945627,0.0
2019-01-18,1.0,-0.8803105644246707,-2.3075983599406786,-0.3099537642850912,-2.0806071708976708,-2.1453371717700427,0.0
2019-01-22,1.0,-0.7998914910932272,-2.4782530066009585,-0.19133737227597433,-2.2922506555746454,-2.2806763721855505,0.0
2019-01-23,1.0,-0.7852500451345008,-2.4169525185051453,-0.22242282000361074,-2.2934645242823617,-2.3088102545585847,0.0
2019-01-24,1.0,-0.788798554652213,-2.4120144534778682,-0.2272809394760614,-2.297741644083107,-2.307497741644083,0.0
2019-01-25,1.0,-0.8242350971821817,-2.407886171301032,-0.2538826374035153,-2.4056542360271553,-2.4080721659071886,0.0
2019-01-28,1.0,-0.8151894078705407,-2.335601324016183,-0.302317028319235,-2.381666053696212,-2.3597830084589924,0.0
2019-01-29,1.0,-0.8149714916314144,-2.3098215927901418,-0.3099135552694501,-2.390012874747103,-2.371528416406106,0.0
2019-01-30,1.0,-0.8107435732055652,-2.313738136920667,-0.3075647286464572,-2.398323044319543,-2.3836727172210446,0.0
2019-01-31,1.0,-0.7821069153356106,-2.34290462561167,-0.30837411134705933,-2.384544363401348,-2.4148278090665682,0.0
2019-02-01,1.0,-0.7829779377827011,-2.339702760084926,-0.3075786947290686,-2.390012000369242,-2.4106895596787594,0.0
2019-02-04,1.0,-0.7911016161991454,-2.362623072636076,-0.29797510681775957,-2.4160319524428755,-2.420769087869218,0.0
2019-02-05,1.0,-0.7821120089161325,-2.3540447664159005,-0.306677811832451,-2.413764279743661,-2.4309464103278535,0.0
2019-02-06,1.0,-0.7760126347082869,-2.3495912300260127,-0.3111296915644742,-2.4148086213303603,-2.438684503901895,0.0
2019-02-07,1.0,-0.7568007230004519,-2.295436059647537,-0.3185720741075463,-2.3191143244464527,-2.3476728422955264,0.0
2019-02-08,1.0,-0.7624184191443075,-2.2978607686729515,-0.35841189267585205,-2.3177121102248,-2.3282269760696157,0.0
2019-02-11,1.0,-0.7598017124831006,-2.258044164037855,-0.36782334384858045,-2.3047318611987384,-2.3226678684091935,0.0
2019-02-12,1.0,-0.7760788926083415,-2.261196055369583,-0.36922102596580114,-2.315208540667692,-2.325703428933321,0.0
2019-02-13,1.0,-0.7612425501173921,-2.279122268376377,-0.37574498826079106,-2.3041358136174823,-2.309824814881705,0.0
2019-02-14,1.0,-0.7606806986117332,-2.1958799820868786,-0.4139722346618898,-2.29628302731751,-2.2897447380206,0.0
2019-02-15,1.0,-0.7635565116070628,-2.2013085955005827,-0.41579277583579816,-2.2941650981446626,-2.288249529443399,0.0
2019-02-19,1.0,-0.7867073280114808,-2.178311956229258,-0.42308727240111216,-2.2976948605256076,-2.283612880078931,0.0
2019-02-20,1.0,-0.7881454872025146,-2.191468343062416,-0.42065559048046697,-2.2985181859003143,-2.2818140996856755,0.0
2019-02-21,1.0,-0.7819469955392285,-2.0793317589434093,-0.4270095338056503,-2.2281990728592667,-2.2301233272107055,0.0
2019-02-22,1.0,-0.7749498823324327,-2.0791423341758914,-0.43075045759609515,-2.2132833609343674,-2.217902902466661,0.0
2019-02-25,1.0,-0.7837743122481163,-2.0785876993166283,-0.4525144559313124,-2.219642544243911,-2.226651480637813,0.0
2019-02-26,1.0,-0.7803811855219445,-2.071953138660605,-0.4541877950690681,-2.216995978317888,-2.219356530862039,0.0
2019-02-27,1.0,-0.7762568870523416,-2.0391701101928374,-0.456267217630854,-2.1799242424242427,-2.1571969696969697,0.0
2019-02-28,1.0,-0.7723829201101928,-2.0384814049586777,-0.45721418732782365,-2.1800103305785123,-2.1607265840220387,0.0
2019-03-01,1.0,-0.7720834406386815,-2.0270409477208347,-0.4596961112541849,-2.1724611554639885,-2.1531461928062496,0.0
2019-03-04,1.0,-0.7648221343873518,-2.038666437532222,-0.45188176662656815,-2.1760611788967177,-2.1611101563842587,0.0
2019-03-05,1.0,-0.8049354726194629,-2.033658876874782,-0.43137425880711544,-2.249651203348448,-2.2002964771538194,0.0
2019-03-06,1.0,-0.7996535296665224,-2.028150714595063,-0.4179298397574708,-2.232568211346903,-2.18345604157644,0.0
2019-03-07,1.0,-0.7888888888888889,-2.096296296296296,-0.3871252204585538,-2.290388007054674,-2.2555555555555555,0.0
2019-03-08,1.0,-0.7952397931895168,-2.08744874309146,-0.4574790515243359,-2.308967730433232,-2.2651096452130504,0.0
2019-03-11,1.0,-0.782682664756447,-2.086586676217765,-0.4830766475644699,-2.3048889684813756,-2.2970093123209168,0.0
2019-03-12,1.0,-0.784356525693497,-2.0422919508867667,-0.5614370168258299,-2.3412460209185992,-2.365711687130514,0.0
2019-03-13,1.0,-0.8149100257069409,-2.0559125964010283,-0.6064083731178846,-2.338413514506059,-2.365313991920676,0.0
2019-03-14,1.0,-0.8109144004380361,-2.0511954736265743,-0.6063150209892316,-2.311644460668005,-2.345592261361562,0.0
2019-03-15,1.0,-0.8200000000000001,-2.051834862385321,-0.6160550458715597,-2.3217431192660554,-2.3646788990825685,0.0
2019-03-18,1.0,-0.8133051159366949,-2.0599926389400074,-0.6843025395656975,-2.2956385719543615,-2.3480861244019136,0.0
2019-03-19,1.0,-0.8077845415974912,-2.0690831949824755,-0.6832687695997047,-2.299667957941339,-2.3634938203283524,0.0
2019-03-20,1.0,-0.8155124653739613,-2.0721144967682363,-0.682179132040628,-2.2951985226223455,-2.368513388734996,0.0
2019-03-21,1.0,-0.8043078055964654,-2.0718888070692194,-0.6798600883652429,-2.2921575846833577,-2.3565905743740796,0.0
2019-03-22,1.0,-0.8064695523218093,-2.064046714245991,-0.7276856057095189,-2.3184725183056814,-2.352025210862916,0.0
2019-03-25,1.0,-0.7775239835541342,-1.9432617633622657,-0.7839195979899497,-2.3074463225216992,-2.3244403837368663,0.0
2019-03-26,1.0,-0.7651688478081815,-1.9600073213141758,-0.8169671456026356,-2.2874530978310608,-2.3221378237393613,0.0
2019-03-27,1.0,-0.7793457344451571,-1.947677082378814,-0.8225969027765051,-2.292678456886282,-2.321084944561532,0.0
2019-03-28,1.0,-0.7784845132743363,-1.9578724188790562,-0.8399705014749264,-2.3024520648967552,-2.3394174041297937,0.0
2019-03-29,1.0,-0.7709937830565091,-1.9844112461724042,-0.8459682657511367,-2.321981998700937,-2.3555720515913516,0.0
2019-04-01,1.0,-0.765616311399444,-1.9914735866543094,-0.8400370713623726,-2.318443002780352,-2.3523632993512513,0.0
2019-04-02,1.0,-0.7705296180107031,-1.9814541428307806,-0.8897398043919542,-2.2895368149105,-2.295441963461893,0.0
2019-04-03,1.0,-0.7849810413391288,-1.9840932211227227,-0.8896698418570239,-2.297327291223527,-2.2921483399611575,0.0
2019-04-04,1.0,-0.792299148463532,-1.9836171788226584,-0.8835616438356165,-2.2983154387263975,-2.2980377637911884,0.0
2019-04-05,1.0,-0.8074149408284024,-1.9669008875739644,-0.8776812130177515,-2.295210798816568,-2.29844674556213,0.0
2019-04-08,1.0,-0.8062072787733234,-1.9629595418437098,-0.8782560502493996,-2.2941067799741366,-2.295492333271753,0.0
2019-04-09,1.0,-0.8345982969270641,-1.9391891891891893,-0.8971677156608664,-2.3041466123657903,-2.280821917808219,0.0
2019-04-10,1.0,-0.8338262476894639,-1.9251386321626618,-0.906007393715342,-2.306654343807763,-2.270517560073937,0.0
2019-04-11,1.0,-0.8573540280857354,-1.8899667405764966,-0.9297856614929785,-2.311807095343681,-2.2498152254249812,0.0
2019-04-12,1.0,-0.8571296638345032,-1.8905615072035464,-0.9269486516438862,-2.309937199852235,-2.2507388252678244,0.0
2019-04-15,1.0,-0.8570635581459894,-1.8949023961513554,-0.9288555833102045,-2.313997594597095,-2.2568230178554907,0.0
2019-04-16,1.0,-0.8562303277170894,-1.897704128865025,-0.9272356970931308,-2.316700610997963,-2.259581558970561,0.0
2019-04-17,1.0,-0.8554539576983466,-1.8676457005634062,-0.9362704350235522,-2.3172623995566637,-2.259536344324374,0.0
2019-04-18,1.0,-0.8576706382192666,-1.8637665096517964,-0.9274037129398724,-2.3181860164403805,-2.2691419599150273,0.0
2019-04-22,1.0,-0.8721156519321657,-1.8672968214252619,-0.9342970994347142,-2.320081549439348,-2.2731906218144746,0.0
2019-04-23,1.0,-0.8814013680902201,-1.8499722684414865,-0.9294694028471067,-2.3160473285265297,-2.2668700314290997,0.0
2019-04-24,1.0,-0.8796543164475499,-1.8289050289601911,-0.9211179553185621,-2.306610278569458,-2.2574239220373262,0.0
2019-04-25,1.0,-0.8786845983787767,-1.8202837140751658,-0.9313743551952838,-2.316322770817981,-2.264830508474576,0.0
2019-04-26,1.0,-0.8804799261652053,-1.8178126442085831,-0.9293031841255192,-2.3260729118597134,-2.2757729580064603,0.0
2019-04-29,1.0,-0.8779498525073748,-1.8121312684365782,-0.9236725663716815,-2.325682153392331,-2.2788532448377583,0.0
2019-04-30,1.0,-0.8784779804680303,-1.8056937534549475,-0.9258337939929979,-2.324212271973466,-2.278975492905841,0.0
2019-05-01,1.0,-0.8683103975535168,-1.8284594801223242,-1.0041093272171253,-2.448203363914373,-2.407492354740061,0.0
2019-05-02,1.0,-0.8649990452549169,-1.8260454458659539,-1.000381898033225,-2.446152377315257,-2.40987206415887,0.0
2019-05-03,1.0,-0.8626552053486151,-1.8362941738299903,-0.9995224450811844,-2.4436485195797517,-2.4089780324737347,0.0
2019-05-06,1.0,-0.8476163450624291,-1.7848089292470677,-0.9999054105183504,-2.423193340900492,-2.403424139235717,0.0
2019-05-07,1.0,-0.8434559452523525,-1.802490257580078,-1.0186294078509648,-2.4283813325729495,-2.411938028704496,0.0
2019-05-08,1.0,-0.819407770652584,-1.7834779328555264,-1.010184835910977,-2.415597887589589,-2.401735194266315,0.0
2019-05-09,1.0,-0.8252784595053803,-1.7804417594865019,-1.015480460638097,-2.420993014914102,-2.3971115725882575,0.0
2019-05-10,1.0,-0.8213983250211725,-1.7726545591418084,-1.014303189987767,-2.4158276089206736,-2.385809729933189,0.0
2019-05-13,1.0,-0.8253621750347292,-1.8546338559237945,-1.0973407422107562,-2.6009128795395915,-2.5443540384997023,0.0
2019-05-14,1.0,-0.7475888943010229,-1.760545543107647,-1.1625913297613248,-2.570579639551875,-2.5004383828543593,0.0
2019-05-15,1.0,-0.7062547966231774,-1.7578664620107443,-1.1617421335379892,-2.532233307751343,-2.435245587106677,0.0
2019-05-16,1.0,-0.7018806371137979,-1.7625215889464594,-1.1694492419881022,-2.5262905392439077,-2.435041258875456,0.0
2019-05-17,1.0,-0.7002310358105506,-1.7557758952637659,-1.1821332306507508,-2.522237196765499,-2.466114747785907,0.0
2019-05-20,1.0,-0.7032148581125672,-1.7108513245969643,-1.1766757801451873,-2.4410295088149336,-2.3958706514565855,0.0
2019-05-21,1.0,-0.6881629587909509,-1.714822115835915,-1.1862386182296067,-2.4167840045057734,-2.3809255608748705,0.0
2019-05-22,1.0,-0.6852668104660977,-1.702710306667917,-1.1975053924786645,-2.416862046328425,-2.3758792084779143,0.0
2019-05-23,1.0,-0.6821042743071863,-1.7088774072334427,-1.1964302489431657,-2.4222639736965714,-2.3844058243306714,0.0
2019-05-24,1.0,-0.6742089944606141,-1.6650079804713174,-1.2334992019528683,-2.422589428222702,-2.3933902919913623,0.0
2019-05-28,1.0,-0.6738926426426426,-1.6620683183183182,-1.2341403903903903,-2.4221096096096097,-2.392267267267267,0.0
2019-05-29,1.0,-0.6802135031369978,-1.6648562599494336,-1.2315759902612604,-2.415581983331773,-2.3720385803914223,0.0
2019-05-30,1.0,-0.6789007918025152,-1.656730321378668,-1.2151839776432232,-2.4022356776897995,-2.3622729389846295,0.0
2019-05-31,1.0,-0.676966030711959,-1.6569567240577012,-1.2104234527687296,-2.397859469520707,-2.3644485807352256,0.0
2019-06-03,1.0,-0.6660204929382443,-1.642850549247669,-1.2299455367857473,-2.377642388996585,-2.314686605741715,0.0
2019-06-04,1.0,-0.694537037037037,-1.6331481481481482,-1.2391666666666667,-2.3935185185185186,-2.2987962962962962,0.0
2019-06-05,1.0,-0.683123795540057,-1.5931907864549875,-1.2760392768651923,-2.397540607506653,-2.226943195374874,0.0
2019-06-06,1.0,-0.6783582774768157,-1.6101368102102651,-1.252318428059866,-2.3925259388485904,-2.248553851804242,0.0
2019-06-07,1.0,-0.6737490802060339,-1.6375091979396614,-1.25285136129507,-2.386497424576895,-2.247240618101545,0.0
2019-06-10,1.0,-0.6562787277072991,-1.6452472881044309,-1.2433351719066006,-2.388030888030888,-2.2598823313109024,0.0
2019-06-11,1.0,-0.6606055011999261,-1.6463909913236108,-1.2937050027690604,-2.3806534982462613,-2.2488462248477017,0.0
2019-06-12,1.0,-0.656424325560128,-1.6453589391860997,-1.28559670781893,-2.343118427069044,-2.2144490169181528,0.0
2019-06-13,1.0,-0.6666055382358335,-1.6630295250320923,-1.3002934164679991,-2.335503392627911,-2.2038327526132404,0.0
2019-06-14,1.0,-0.6699046920821115,-1.6547837243401762,-1.311125366568915,-2.335960410557185,-2.192357038123167,0.0
2019-06-17,1.0,-0.6694131648814429,-1.6510116268424426,-1.3094387988647807,-2.333607983154811,-2.191522475510391,0.0
2019-06-18,1.0,-0.6710465864191859,-1.6685656528530737,-1.3069925571993017,-2.3461361756868513,-2.195901865294496,0.0
2019-06-19,1.0,-0.7106760536213714,-1.7322789082843089,-1.3580866043012827,-2.486064229916096,-2.356929308515768,0.0
2019-06-20,1.0,-0.7080263668088406,-1.750872431174874,-1.3629313687475766,-2.5001938735944162,-2.3716556804963163,0.0
2019-06-21,1.0,-0.7113501987011728,-1.7574876417563245,-1.3589221672966947,-2.493457400407095,-2.3715227294756227,0.0
2019-06-24,1.0,-0.7252049980476376,-1.74092151503319,-1.3638227254978523,-2.5183522061694648,-2.4135103475204995,0.0
2019-06-25,1.0,-0.7238755000487853,-1.7308030051712362,-1.3656942140696655,-2.5219045760562,-2.4147721728949163,0.0
2019-06-26,1.0,-0.7056751467710373,-1.7455968688845402,-1.3616438356164384,-2.5182974559686886,-2.453620352250489,0.0
2019-06-27,1.0,-0.7186240786240787,-1.7384766584766584,-1.366879606879607,-2.5266830466830466,-2.4772481572481575,0.0
2019-06-28,1.0,-0.7173144876325089,-1.7382214369846878,-1.358068315665489,-2.5253239104829213,-2.4766391833529644,0.0
2019-07-01,1.0,-0.7456381101744756,-1.720348951186042,-1.3566947657322095,-2.526073318957067,-2.4533424818663008,0.0
2019-07-02,1.0,-0.7342876752622807,-1.7340915776056476,-1.3534660260809883,-2.523678792038435,-2.4592607118344936,0.0
2019-07-03,1.0,-0.735801018409714,-1.7351155503329414,-1.3490990990990992,-2.51752839796318,-2.4548570309439874,0.0
2019-07-05,1.0,-0.7351647277348714,-1.7353602502688434,-1.3416756281161404,-2.510802620001955,-2.453123472480203,0.0
2019-07-08,1.0,-0.732320741690502,-1.737054936384259,-1.3592070223887958,-2.549856987868626,-2.484465923661111,0.0
2019-07-09,1.0,-0.7252563091482649,-1.7340299684542586,-1.3576498422712935,-2.5532334384858046,-2.4877760252365926,0.0
2019-07-10,1.0,-0.7257746200907835,-1.7433392539964476,-1.3611604499703969,-2.551509769094139,-2.4860864416814685,0.0
2019-07-11,1.0,-0.7326145019289741,-1.7427045207241072,-1.3723414778909881,-2.557325155801761,-2.4871896330002965,0.0
2019-07-12,1.0,-0.7410670097990697,-1.7460160348411364,-1.3723646441650994,-2.5592398297535386,-2.4792635850737406,0.0
2019-07-15,1.0,-0.7448262204178632,-1.7726507575007429,-1.3939003861768493,-2.5443113179522725,-2.446281810080206,0.0
2019-07-16,1.0,-0.7662016424260414,-1.7638270505590188,-1.4237657069357872,-2.5308202236074013,-2.4095181557336502,0.0
2019-07-17,1.0,-0.7671424293841701,-1.771833516318994,-1.4372691885417705,-2.568120570915261,-2.4365705160195628,0.0
2019-07-18,1.0,-0.7549905651008045,-1.765319296851723,-1.428046479292879,-2.560135068030589,-2.423080742874168,0.0
2019-07-19,1.0,-0.7589073634204275,-1.7594022169437846,-1.4365597783056214,-2.5309778305621538,-2.411223277909739,0.0
2019-07-22,1.0,-0.7546328411455753,-1.755822019621445,-1.4291943315825981,-2.535526706966604,-2.4345456347240115,0.0
2019-07-23,1.0,-0.7565691621219635,-1.7576598909271195,-1.4313336638572138,-2.536638572136837,-2.4336142786316315,0.0
2019-07-24,1.0,-0.7578759659203487,-1.7553992470774715,-1.4395680602338021,-2.53120665742025,-2.422825440855954,0.0
2019-07-25,1.0,-0.7566205533596838,-1.7385375494071147,-1.443774703557312,-2.5305335968379445,-2.4119565217391306,0.0
2019-07-26,1.0,-0.7413522012578615,-1.7228773584905661,-1.4269850628930818,-2.525746855345912,-2.4100825471698113,0.0
2019-07-29,1.0,-0.7385280534538666,-1.7104254691952443,-1.4233074579935148,-2.533064753856736,-2.4207526776063673,0.0
2019-07-30,1.0,-0.7335102722893936,-1.7133588911825421,-1.425341590484616,-2.5344539467217144,-2.423277302663914,0.0
2019-07-31,1.0,-0.7263137138913536,-1.7480035492457853,-1.4268953958394952,-2.5346544414867394,-2.4230503795721186,0.0
2019-08-01,1.0,-0.7094328475777866,-1.760338716029933,-1.4307798345805436,-2.529736116581331,-2.4162071681764474,0.0
2019-08-02,1.0,-0.7089530188121738,-1.746183394070718,-1.452378607308185,-2.528316753668866,-2.4134738500935686,0.0
2019-08-05,1.0,-0.7002166633838881,-1.7434508568051998,-1.4438644869017134,-2.5399842426629897,-2.420819381524522,0.0
2019-08-06,1.0,-0.6448355452971725,-1.714175803039046,-1.413252548567032,-2.4565301019426813,-2.3884400846316596,0.0
2019-08-07,1.0,-0.6365893249307742,-1.7016136732550369,-1.3910054425665999,-2.438842738470352,-2.3804067602406187,0.0
2019-08-08,1.0,-0.6258021262331194,-1.7070204003447944,-1.3911502729623597,-2.455033042811991,-2.398429269227085,0.0
