Date,IWF,IWM,MTUM,SPY,VLUE,VXX,XHR
2019-02-11,-0.0,-0.605461806002834,-0.0,-0.46193481901326805,-0.50892696122633,0.0,1.0
2019-02-12,-0.0,-0.5923394013877155,-0.0,-0.45774124996799553,-0.5103054510075019,0.0,1.0
2019-02-13,-0.0,-0.6234273538961039,-0.0,-0.4335430194805195,-0.4795556006493507,0.0,1.0
2019-02-14,-0.0,-0.6120020429009193,-0.0,-0.44019407558733403,-0.5014300306435138,0.0,1.0
2019-02-15,-0.0,-0.613724787549913,-0.0,-0.44251049452237123,-0.5034043206716494,0.0,1.0
2019-02-19,-0.0,-0.6145079316186662,-0.0,-0.4463011448226295,-0.5060578058421891,0.0,1.0
2019-02-20,-0.0,-0.6072966875192288,-0.0,-0.4524920520972208,-0.5040252281817249,0.0,1.0
2019-02-21,-0.0,-0.6208453016003282,-0.0,-0.44865613459171116,-0.49512720558063195,0.0,1.0
2019-02-22,-0.0,-0.6161579892280071,-0.0,-0.4601692741728648,-0.4884329315209028,0.0,1.0
2019-02-25,-0.0,-0.6169342389626428,-0.0,-0.46544715447154467,-0.4904291447977771,0.0,1.0
2019-02-26,-0.0,-0.621525633106856,-0.0,-0.46497323450689726,-0.487106238418777,0.0,1.0
2019-02-27,-0.0,-0.600815457331325,-0.0,-0.4977146418739936,-0.49846777125642755,0.0,1.0
2019-02-28,-0.0,-0.5904383303692855,-0.0,-0.4950308609687206,-0.5298932942776442,0.0,1.0
2019-03-01,-0.0,-0.5929712627147452,-0.0,-0.4962476793138614,-0.5256386789739299,0.0,1.0
2019-03-04,-0.0,-0.5899137705774758,-0.0,-0.4981186307812908,-0.5249542722759342,0.0,1.0
2019-03-05,-0.0,-0.576327578528202,-0.0,-0.5197925126404862,-0.5236698016819051,0.0,1.0
2019-03-06,-0.0,-0.5719781226284248,-0.0,-0.5227016983748985,-0.522204485384555,0.0,1.0
2019-03-07,-0.0,-0.5576968272620446,-0.0,-0.5421073247160204,-0.5115028071549811,0.0,1.0
2019-03-08,-0.0,-0.5526447434243438,-0.0,-0.5656512466759696,-0.5145994049656408,0.0,1.0
2019-03-11,-0.0,-0.5502360617473874,-0.0,-0.5679539546973634,-0.5341626438915708,0.0,1.0
2019-03-12,-0.0,-0.5262311773216869,-0.0,-0.5824446707036064,-0.5707089652215851,0.0,1.0
2019-03-13,-0.0,-0.5368480572982579,-0.0,-0.585826220415197,-0.5699130294299792,0.0,1.0
2019-03-14,-0.0,-0.52524795915654,-0.0,-0.5851038370516127,-0.5487010397000558,0.0,1.0
2019-03-15,-0.0,-0.5128403218072353,-0.0,-0.5880707549682989,-0.56302946347701,0.0,1.0
2019-03-18,-0.0,-0.5286297470054252,-0.0,-0.5916635333297524,-0.5654240747703712,0.0,1.0
2019-03-19,-0.0,-0.5274265002013693,-0.0,-0.592965498724661,-0.5645321519667069,0.0,1.0
2019-03-20,-0.0,-0.5322033898305085,-0.0,-0.5912025827280065,-0.56696260425074,0.0,1.0
2019-03-21,-0.0,-0.5334448160535118,-0.0,-0.6396590786492611,-0.5240586902578488,0.0,1.0
2019-03-22,-0.0,-0.5298284659646075,-0.0,-0.6596189338834003,-0.5246715883183151,0.0,1.0
2019-03-25,-0.0,-0.5093261455525606,-0.0,-0.6675471698113208,-0.518544474393531,0.0,1.0
2019-03-26,-0.0,-0.5205831440008656,-0.0,-0.6564427134047387,-0.5277236827869739,0.0,1.0
2019-03-27,-0.0,-0.5047899978350292,-0.0,-0.6651872699718553,-0.5362632604459839,0.0,1.0
2019-03-28,-0.0,-0.527194848502271,-0.0,-0.7421663887770943,-0.6053872247455873,0.0,1.0
2019-03-29,-0.0,-0.54343241759829,-0.0,-0.7452118901117948,-0.6001097726550539,0.0,1.0
2019-04-01,-0.0,-0.5521904982082996,-0.0,-0.7474858397873078,-0.5901340885446769,0.0,1.0
2019-04-02,-0.0,-0.5675418074690235,-0.0,-0.7721168009704532,-0.5486237472200561,0.0,1.0
2019-04-03,-0.0,-0.5678345512839028,-0.0,-0.771237110424309,-0.5493486612171803,0.0,1.0
2019-04-04,-0.0,-0.5668112171147731,-0.0,-0.7684880023128072,-0.5556808326105811,0.0,1.0
2019-04-05,-0.0,-0.5609996235484899,-0.0,-0.7781252714794544,-0.5566269944690585,0.0,1.0
2019-04-08,-0.0,-0.5615803499015178,-0.0,-0.7771984706291276,-0.5577569227204264,0.0,1.0
2019-04-09,-0.0,-0.5477538693846734,-0.0,-0.8078810581641839,-0.5482184859308302,0.0,1.0
2019-04-10,-0.0,-0.5516949893607719,-0.0,-0.8010027108170344,-0.5621593260850556,0.0,1.0
2019-04-11,-0.0,-0.5665504000937949,-0.0,-0.806635987923909,-0.5579036843802211,0.0,1.0
2019-04-12,-0.0,-0.5713865780887152,-0.0,-0.8120168141332784,-0.5561303977189218,0.0,1.0
2019-04-15,-0.0,-0.5741062233338238,-0.0,-0.8055612770339856,-0.5627776960423717,0.0,1.0
2019-04-16,-0.0,-0.5760812003530451,-0.0,-0.8054721977052075,-0.560458958517211,0.0,1.0
2019-04-17,-0.0,-0.5784253127299485,-0.0,-0.818543046357616,-0.5463723325974982,0.0,1.0
2019-04-18,-0.0,-0.588794498381877,-0.0,-0.7559812760055478,-0.5447295423023578,0.0,1.0
2019-04-22,-0.0,-0.5910875483593638,-0.0,-0.7409657544060755,-0.533686774609543,0.0,1.0
2019-04-23,-0.0,-0.5829420522217134,-0.0,-0.7334230416857537,-0.5466674301420065,0.0,1.0
2019-04-24,-0.0,-0.5773576270701639,-0.0,-0.7324161208203428,-0.5505563342009668,0.0,1.0
2019-04-25,-0.0,-0.5784852125164465,-0.0,-0.7327670041759624,-0.5489960528573881,0.0,1.0
2019-04-26,-0.0,-0.5671068840060732,-0.0,-0.7548915690262699,-0.5427564671842324,0.0,1.0
2019-04-29,-0.0,-0.5678191870291329,-0.0,-0.7552780085364805,-0.5414649517316451,0.0,1.0
2019-04-30,-0.0,-0.5653008595988539,-0.0,-0.7599426934097422,-0.540057306590258,0.0,1.0
2019-05-01,-0.0,-0.5504236679592129,-0.0,-0.7729139738618411,-0.5489875053856096,0.0,1.0
2019-05-02,-0.0,-0.5498578770564759,-0.0,-0.7654827873323955,-0.5558299118550634,0.0,1.0
2019-05-03,-0.0,-0.5748754489630402,-0.0,-0.764685436218283,-0.5569748580697486,0.0,1.0
2019-05-06,-0.0,-0.5709105676906565,-0.0,-0.759870043222232,-0.5700693296202826,0.0,1.0
2019-05-07,-0.0,-0.5738779773129479,-0.0,-0.7585366561257942,-0.568742928428443,0.0,1.0
2019-05-08,-0.0,-0.5815032566718543,-0.0,-0.7409648971122255,-0.5595423367341057,0.0,1.0
2019-05-09,-0.0,-0.5790002872737718,-0.0,-0.7326917552427463,-0.5610456765297328,0.0,1.0
2019-05-10,-0.0,-0.5764486517498565,-0.0,-0.7368617326448651,-0.5552782558806655,0.0,1.0
2019-05-13,-0.0,-0.5753389320416177,-0.0,-0.7319785605778326,-0.5589440797959242,0.0,1.0
2019-05-14,-0.0,-0.54922766193497,-0.0,-0.7375757403351065,-0.5579324666458054,0.0,1.0
2019-05-15,-0.0,-0.557560210916346,-0.0,-0.7435371241271198,-0.5491235570756734,0.0,1.0
2019-05-16,-0.0,-0.5598642753271934,-0.0,-0.7433777194833338,-0.5481166775968749,0.0,1.0
2019-05-17,-0.0,-0.5577674471665288,-0.0,-0.7368451073781479,-0.5573966859652625,0.0,1.0
2019-05-20,-0.0,-0.5591634091363027,-0.0,-0.7368676348902902,-0.5573087568122806,0.0,1.0
2019-05-21,-0.0,-0.5640461635148261,-0.0,-0.7349311546592013,-0.5576758270010855,0.0,1.0
2019-05-22,-0.0,-0.5645590634570798,-0.0,-0.7362108938947247,-0.5615250307696711,0.0,1.0
2019-05-23,-0.0,-0.5640966957516806,-0.0,-0.7407810041481905,-0.5559433557430983,0.0,1.0
2019-05-24,-0.0,-0.5514722601182356,-0.0,-0.7393985902683038,-0.5513301500682128,0.0,1.0
2019-05-28,-0.0,-0.5424779012591309,-0.0,-0.7425745388397806,-0.5572577665349744,0.0,1.0
2019-05-29,-0.0,-0.554176583928369,-0.0,-0.7417261702368808,-0.5376005893686955,0.0,1.0
2019-05-30,-0.0,-0.5545513783041052,-0.0,-0.7421593903164575,-0.5363911947190979,0.0,1.0
2019-05-31,-0.0,-0.5586568432983848,-0.0,-0.737489373760272,-0.5374893737602721,0.0,1.0
2019-06-03,-0.0,-0.565413703578282,-0.0,-0.740659216615871,-0.515887797719833,0.0,1.0
2019-06-04,-0.0,-0.5692003948667325,-0.0,-0.7418135664927373,-0.5094909039627697,0.0,1.0
2019-06-05,-0.0,-0.5640688400727578,-0.0,-0.7793479781726599,-0.4549601231285854,0.0,1.0
2019-06-06,-0.0,-0.5541200435304294,-0.0,-0.7748974523537127,-0.461394647989508,0.0,1.0
2019-06-07,-0.0,-0.5715240641711229,-0.0,-0.7582442067736185,-0.45543672014260245,0.0,1.0
2019-06-10,-0.0,-0.5695286851037783,-0.0,-0.7557175449335038,-0.45698625563407713,0.0,1.0
2019-06-11,-0.0,-0.5724047526077982,-0.0,-0.7622580465220058,-0.4544262843755229,0.0,1.0
2019-06-12,-0.0,-0.5709106121879793,-0.0,-0.7620973364942129,-0.45597545670059964,0.0,1.0
2019-06-13,-0.0,-0.5886720821818385,-0.0,-0.7605449013203809,-0.4422856823828267,0.0,1.0
2019-06-14,-0.0,-0.5895495294216215,-0.0,-0.7614153657106152,-0.4417851258133884,0.0,1.0
2019-06-17,-0.0,-0.5952953680912956,-0.0,-0.7561255314388007,-0.44562541955694784,0.0,1.0
2019-06-18,-0.0,-0.6152533363176006,-0.0,-0.7484542427887977,-0.43404302940435885,0.0,1.0
2019-06-19,-0.0,-0.5885464517386342,-0.0,-0.7505776886884379,-0.4449177315626827,0.0,1.0
2019-06-20,-0.0,-0.5929662245011704,-0.0,-0.7471017723776614,-0.4466893322929439,0.0,1.0
2019-06-21,-0.0,-0.5987289552904448,-0.0,-0.7374289218418999,-0.45122087189207266,0.0,1.0
2019-06-24,-0.0,-0.5997312129017808,-0.0,-0.7287210213909733,-0.4714133721581364,0.0,1.0
2019-06-25,-0.0,-0.614222746287094,-0.0,-0.7216092534883067,-0.4716583845700329,0.0,1.0
2019-06-26,-0.0,-0.6126833938779533,-0.0,-0.6921235673453296,-0.5112500352003605,0.0,1.0
2019-06-27,-0.0,-0.6162029459901801,-0.0,-0.7092386703538576,-0.4963598397200745,0.0,1.0
2019-06-28,-0.0,-0.646658538660013,-0.0,-0.6897558762652755,-0.4989367433156596,0.0,1.0
2019-07-01,-0.0,-0.6356646332813165,-0.0,-0.7145978152929493,-0.4870194353809051,0.0,1.0
2019-07-02,-0.0,-0.6403956243269285,-0.0,-0.7092614634699314,-0.4843280621209545,0.0,1.0
2019-07-03,-0.0,-0.626550586093092,-0.0,-0.7360304996016842,-0.482559462842836,0.0,1.0
2019-07-05,-0.0,-0.6149425287356322,-0.0,-0.743683851143735,-0.48648571753727093,0.0,1.0
2019-07-08,-0.0,-0.6128729218856753,-0.0,-0.7450466864040083,-0.48881234342974267,0.0,1.0
2019-07-09,-0.0,-0.6067179049245659,-0.0,-0.7467691431824651,-0.49311130088243665,0.0,1.0
2019-07-10,-0.0,-0.5889189574134739,-0.0,-0.7594644637516025,-0.5002136447799459,0.0,1.0
2019-07-11,-0.0,-0.5843330578747898,-0.0,-0.7707804975351209,-0.4944290884221924,0.0,1.0
2019-07-12,-0.0,-0.6042736505762867,-0.0,-0.7608980942599567,-0.48773251169690746,0.0,1.0
2019-07-15,-0.0,-0.6077065791351506,-0.0,-0.7591836734693878,-0.48739831596974453,0.0,1.0
2019-07-16,-0.0,-0.6137466461152024,-0.0,-0.7645144716561056,-0.47610892276074673,0.0,1.0
2019-07-17,-0.0,-0.6119981751824818,-0.0,-0.7607493156934307,-0.47852988138686137,0.0,1.0
2019-07-18,-0.0,-0.6115730721038842,-0.0,-0.7617610206173824,-0.4743706572502563,0.0,1.0
2019-07-19,-0.0,-0.6123529914286528,-0.0,-0.762508186918017,-0.47276247971068147,0.0,1.0
2019-07-22,-0.0,-0.5762011268084143,-0.0,-0.755358002321565,-0.49964610288496925,0.0,1.0
2019-07-23,-0.0,-0.5785196511496206,-0.0,-0.7538509457469703,-0.49920715822856504,0.0,1.0
2019-07-24,-0.0,-0.5766611814106565,-0.0,-0.7558304488452591,-0.5046813822845146,0.0,1.0
2019-07-25,-0.0,-0.5589887640449438,-0.0,-0.7835092498013847,-0.49489274770173647,0.0,1.0
2019-07-26,-0.0,-0.5548187820567315,-0.0,-0.7867324095327156,-0.49219303465669195,0.0,1.0
2019-07-29,-0.0,-0.5514336765081256,-0.0,-0.78813919850251,-0.49658243285402304,0.0,1.0
2019-07-30,-0.0,-0.5483999092147072,-0.0,-0.7864275987290059,-0.5022128915115751,0.0,1.0
2019-07-31,-0.0,-0.5690443075700377,-0.0,-0.7775822429110727,-0.49178280491612497,0.0,1.0
2019-08-01,-0.0,-0.5785752817921126,-0.0,-0.77215297691718,-0.4884869821981204,0.0,1.0
2019-08-02,-0.0,-0.5753179650238474,-0.0,-0.7735350897115603,-0.49012037247331364,0.0,1.0
2019-08-05,-0.0,-0.5715258469046133,-0.0,-0.7759178346479033,-0.4897577030017591,0.0,1.0
2019-08-06,-0.0,-0.5716779279279279,-0.0,-0.7492117117117117,-0.4944538288288288,0.0,1.0
2019-08-07,-0.0,-0.5729330487530891,-0.0,-0.7379240620085373,-0.49752864524825885,0.0,1.0
2019-08-08,-0.0,-0.574184851293285,-0.0,-0.7374111831943158,-0.4968405088887017,0.0,1.0
2019-08-09,-0.0,-0.5790246105215624,-0.0,-0.7509031384059607,-0.4923797696997065,0.0,1.0
2019-08-12,-0.0,-0.5772288952799866,-0.0,-0.7619410139288334,-0.4804319630068235,0.0,1.0
2019-08-13,-0.0,-0.5570082946717277,-0.0,-0.7628286236468437,-0.4919162097567833,0.0,1.0
2019-08-14,-0.0,-0.5646513187304425,-0.0,-0.7508102369244525,-0.4784868126955744,0.0,1.0
2019-08-15,-0.0,-0.5746702870442203,-0.0,-0.740053197384462,-0.4559736229635376,0.0,1.0
2019-08-16,-0.0,-0.5763087843833186,-0.0,-0.7341393078970718,-0.46240017746228923,0.0,1.0
2019-08-19,-0.0,-0.5752288250421702,-0.0,-0.7345906036556702,-0.45543787849459394,0.0,1.0
2019-08-20,-0.0,-0.5755095313959238,-0.0,-0.7265285941877713,-0.4447618524419052,0.0,1.0
2019-08-21,-0.0,-0.5720240217182658,-0.02717525433953986,-0.7089971755285601,-0.43400882990100637,0.0,1.0
2019-08-22,-0.0,-0.5735822163747499,-0.02650549571033084,-0.7155661540991696,-0.42534879258832886,0.0,1.0
2019-08-23,-0.0,-0.5652293477065229,-0.02557474425255747,-0.718650313496865,-0.4405180948190518,0.0,1.0
2019-08-26,-0.0,-0.5619091852904212,-0.028550352439757388,-0.7121741981312497,-0.4294847276105131,0.0,1.0
2019-08-27,-0.0,-0.5610401659026414,-0.025976860947391402,-0.7097249508840865,-0.4318925998690243,0.0,1.0
2019-08-28,-0.0,-0.5523279600687342,-0.03273054578185091,-0.7145078144178054,-0.42797916155251886,0.0,1.0
2019-08-29,-0.0,-0.5503256929492245,-0.035485541413425636,-0.7158431222915701,-0.4237823989534218,0.0,1.0
2019-08-30,-0.0,-0.5436993528036113,-0.039375645836732476,-0.7193125577853917,-0.4168978082340784,0.0,1.0
2019-09-03,-0.0,-0.5480335092204754,-0.047707120709351035,-0.7104661915900561,-0.4137246368927814,0.0,1.0
2019-09-04,-0.0,-0.543031226199543,-0.05053857034055053,-0.7102600369927102,-0.4161951909476662,0.0,1.0
2019-09-05,-0.0,-0.5394411708800608,-0.041192603253048035,-0.7163765715371874,-0.41836152822657297,0.0,1.0
2019-09-06,-0.0,-0.5364015829132108,-0.046620046620046623,-0.7216078495148264,-0.4058654523770803,0.0,1.0
2019-09-09,-0.0,-0.5361537210688927,-0.04696731530164237,-0.7213941135020869,-0.405631741557808,0.0,1.0
2019-09-10,-0.0,-0.5455781203273251,-0.01101052116466846,-0.7211755430497785,-0.44088301661093443,0.0,1.0
2019-09-11,-0.0,-0.5440976564624002,-0.012614865967049102,-0.7213038986460769,-0.44070469251264205,0.0,1.0
2019-09-12,-0.0,-0.5494424802828392,-0.010932825673103073,-0.7202610824041338,-0.4389719880337231,0.0,1.0
2019-09-13,-0.0,-0.5506594724220624,-0.0,-0.7173261390887291,-0.45710704163941573,0.0,1.0
2019-09-16,-0.0,-0.5518802323361784,-0.0,-0.7162608055411633,-0.458809413432958,0.0,1.0
