Date,FBK,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-07-26,1.0,-0.0,-0.6976118930887237,-0.0,-0.6474142021192473,-0.8179977858611419,0.0
2019-07-29,1.0,-0.0,-0.6873911804742157,-0.0,-0.6513343252397986,-0.826933426192662,0.0
2019-07-30,1.0,-0.0,-0.6872506175185256,-0.0,-0.6514028754195959,-0.8281081765786307,0.0
2019-07-31,1.0,-0.0,-0.698327208211887,-0.0,-0.6464009631225447,-0.8234380940311747,0.0
2019-08-01,1.0,-0.0,-0.7090454487909862,-0.0,-0.6399227750348145,-0.8159577161666033,0.0
2019-08-02,1.0,-0.0,-0.707503246444747,-0.0,-0.6377917841193425,-0.8219681373325308,0.0
2019-08-05,1.0,-0.0,-0.7028960278525083,-0.0,-0.6382655483462574,-0.8238961861053964,0.0
2019-08-06,1.0,-0.0,-0.7024932825095295,-0.0,-0.6025120289945636,-0.8194088608385928,0.0
2019-08-07,1.0,-0.0,-0.7190031152647975,-0.0,-0.5792834890965732,-0.8169470404984422,0.0
2019-08-08,1.0,-0.0,-0.7159501557632398,-0.0,-0.578785046728972,-0.8204984423676013,0.0
2019-08-09,1.0,-0.0,-0.7045644696476713,-0.0,-0.5610300269591894,-0.8331629016764277,0.0
2019-08-12,1.0,-0.0,-0.7018825860787713,-0.0,-0.5795144909586326,-0.8149925687391627,0.0
2019-08-13,1.0,-0.0,-0.6965833127011636,-0.0,-0.5782062391681109,-0.8200358999752413,0.0
2019-08-14,1.0,-0.0,-0.7025293028994448,-0.0,-0.5651758173966688,-0.8168106107341148,0.0
2019-08-15,1.0,-0.0,-0.7251572135978369,-0.0,-0.5514172008384725,-0.7613998845581311,0.0
2019-08-16,1.0,-0.0,-0.7257971366910848,-0.0,-0.5482841423751482,-0.7655247879874769,0.0
2019-08-19,1.0,-0.0,-0.716327952267014,-0.0,-0.5526546930369203,-0.759760123572705,0.0
2019-08-20,1.0,-0.0,-0.7206117945772753,-0.0,-0.5488619532690505,-0.7532267327630504,0.0
2019-08-21,1.0,-0.0,-0.724615802662963,-0.0,-0.5495908939947465,-0.7450258144379699,0.0
2019-08-22,1.0,-0.0,-0.7265050066352998,-0.0,-0.5433104113885873,-0.7462299432983471,0.0
2019-08-23,1.0,-0.0,-0.72536422043254,-0.0,-0.5435707175821193,-0.7474135070732664,0.0
2019-08-26,1.0,-0.0,-0.7199868566478478,-0.0,-0.5347253338112734,-0.7323834274277863,0.0
2019-08-27,1.0,-0.0,-0.7199259900325286,-0.0,-0.5312602584380316,-0.7330567907129428,0.0
2019-08-28,1.0,-0.0,-0.7196311878972339,-0.0,-0.5314355623191,-0.7328797779965983,0.0
2019-08-29,1.0,-0.0,-0.7066523541163491,-0.0,-0.5401795032352327,-0.7349494588066912,0.0
2019-08-30,1.0,-0.0,-0.6975326991676576,-0.0,-0.5476218787158146,-0.7274970273483948,0.0
2019-09-03,1.0,-0.0,-0.7005948839976205,-0.0,-0.5460440214158239,-0.7277810826888756,0.0
2019-09-04,1.0,-0.0,-0.6886006663493573,-0.0,-0.5491730128510233,-0.7370002379819134,0.0
2019-09-05,1.0,-0.0,-0.7013653903235382,-0.0,-0.5508459483526269,-0.7159988127040665,0.0
2019-09-06,1.0,-0.0,-0.6979919440824547,-0.0,-0.5645954270820993,-0.6991470204952019,0.0
2019-09-09,1.0,-0.0,-0.7002783700544896,-0.0,-0.5650023691068468,-0.6961028192371476,0.0
2019-09-10,1.0,-0.0,-0.7047045562411012,-0.0,-0.5433970099667774,-0.7182308970099669,0.0
2019-09-11,1.0,-0.0,-0.7250970434579576,-0.0,-0.5386860461722558,-0.6548171496950063,0.0
2019-09-12,1.0,-0.0,-0.7181974423956422,-0.0,-0.5382621107518425,-0.6565294648839174,0.0
2019-09-13,1.0,-0.0,-0.7126040186726202,-0.0,-0.5373017483835426,-0.6495694279335441,0.0
2019-09-16,1.0,-0.0,-0.7126826722338204,-0.0,-0.5374333101368591,-0.6494722802134075,0.0
